और	та
असंभव	неможливе
असंभव	неможливо
बारी	барі
बारी	хід
बारी	черга
बारी	повернути
रेसिंग	перегони
रेसिंग	гонки
रेसिंग	racing
ऑक्साइड	оксид
विशेषताएँ	особливості
विशेषताएँ	можливості
विशेषताएँ	функціональність
विशेषताएँ	специфікації
विशेषताएँ	характеристики
विशेषताएँ	спеціальностей
आधारभूत	основи
आधारभूत	основне
आधारभूत	фундаментальні
बारिश	дощ
कृपा	благодать
कृपा	милість
कोशिकाएं	комірки
विफलता	невдача
विफलता	відмова
विफलता	провал
विफलता	помилка
नियोजन	планування
आपदा	катастрофа
ऊतकों	тканинах
वोट	голосування
वोट	голосуйте
वोट	проголосувати
वोट	голосувати
वोट	голоси
वोट	голосів
वोट	голосує
पूर्वज	пращур
उत्तरदायी	відповідальний
उत्तरदायी	відповідальна
ऑस्ट्रिया	австрія
ऑस्ट्रिया	австрії
आश्रय	укриття
आश्रय	притулок
अभयारण्य	святилище
समुच्चय	комплект
समुच्चय	встановити
समुच्चय	набір
समुच्चय	встановлено
समुच्चय	множина
रग्बी	регбі
धनी	багатший
धान	педді
मूर	маври
मूर	мур
झूठ	лежать
झूठ	брехня
झूठ	брешуть
झूठ	лежить
झूठ	брехня
झूठ	бреше
झूठ	брехні
विवेक	сумління
विवेक	совісті
विवेक	совість
ब्रह्माण्ड	всесвіт
ब्रह्माण्ड	космічні
बेन	бене
बेन	бен
बेन	ben
मेमोरी	спогад
फोर्ड	форд
फोर्ड	ford
एलिज़ाबेथ	єлизавета
एलिज़ाबेथ	елізабет
एलिज़ाबेथ	єлизавета
उपन्यासकार	письменник
चीज	сир
चीज	сиру
चीज	сири
पीड़ा	біль
सीटें	місця
सीटें	сидіння
जनित	створено
जनित	створене
जनित	створений
जनित	створені
संरचनाओं	структуралізм
आपराधिक	кримінальні
आपराधिक	кримінальний
आपराधिक	кримінальне
आपराधिक	злочинець
प्रचुर	неймовірні
यांत्रिकी	механіка
यांत्रिकी	механізм
स्थानांतरण	трансфер
स्थानांतरण	перенесення
आघात	травми
आघात	травма
भाइयों	браття
भाइयों	брати
मांसपेशियों	язи
आज्ञा	вступати
बाएं	ліворуч
बाएं	ліва
बाएं	лівий
बाएं	зліва
उतार	схилення
उतार	ebb
प्रदाता	постачальника
दानव	giant
दानव	велетенська
दानव	гігант
दानव	велетень
दानव	монстр
कोमल	ніжний
समस्याएं	проблем
समस्याएं	проблеми
चढ़ाई	скелелазіння
चढ़ाई	лазити
चढ़ाई	сходження
चढ़ाई	сходження
चढ़ाई	лазити
चढ़ाई	підйом
चढ़ाई	лізти
चढ़ाई	пішоходів
इंक	inc
होल	ями
होल	лунка
होल	дірка
होल	діра
विक्रय	продажів
विक्रय	продаж
विक्रय	продажі
प्रकारों	прада
आउटपुट	вивести
आउटपुट	вивід
आउटपुट	виведення
आउटपुट	висловлювання
आउटपुट	виводу
आउटपुट	виведення
वास्तविकता	реальність
वास्तविकता	реаліті
पुर्तगाल	португалії
पुर्तगाल	португалія
सिंड्रोम	синдром
उपज	виготовлення
उपज	виробляють
उपज	порції
उपज	прибуток
क्षमा	прощення
सशक्त	сильних
औपनिवेशिक	колоніальна
गोविन्द	говінда
सांख्यिकी	статистика
सांख्यिकी	статистикою
सांख्यिकी	статистику
सांख्यिकी	статистики
मिस	міс
व्यस्त	зайнята
व्यस्त	зайнятість
व्यस्त	зайнятий
व्यस्त	зайнято
रोका	зупинено
रोका	зупинили
रोका	зупинився
रोका	зупинка
समझना	розуміючи
समझना	взаєморозуміння
समझना	розуміння
सेल्सियस	цельсія
टैंक	танк
टैंक	танки
टैंक	танків
खुशी	радості
खुशी	радість
खुशी	щастя
विरूद्ध	проти
उपायों	заходи
पिन	пен
पिन	pin
पिन	закріпити
पिन	пен
चट्टान	скеля
चट्टान	рок
चट्टान	кручі
चट्टान	rock
चट्टान	пластові
चट्टान	скелі
सफर	подорож
सफर	подорожувати
सफर	подорожі
सफर	мандрівка
सफर	подорож
सफर	подорожі
अणुओं	молекул
अणुओं	молекули
उपभोग	споживання
वाष्प	пара
बल्लेबाजी	бити
प्रजातियां	виді
प्रजातियां	вид
प्रजातियां	види
पाना	пана
मंजूरी	санкція
गुरुत्वाकर्षण	гравітація
गुरुत्वाकर्षण	тяжіння
शैल	скеля
शैल	рок
शैल	кручі
शैल	rock
ईमेल	email
संगत	сумісний
संगत	сумісні
संगत	сумісна
अवसाद	депресія
स्तम्भ	колонка
स्तम्भ	стовпчик
स्तम्भ	колона
स्तम्भ	стовпчиками
स्तम्भ	колонки
स्तम्भ	стовпчиків
स्तम्भ	стовпчики
खनन	гірнича
कॉमिक्स	comics
कॉमिक्स	комікси
कॉमिक्स	комікс
हार्डवेयर	обладнання
हार्डवेयर	обладнанням
बुध	меркурій
बुध	ср
मरीज	пацієнт
मरीज	пацієнта
इंडियाना	індіана
कमीशन	комісія
उजागर	відкритий
इलेक्ट्रॉन	електрон
सम्भावना	можливість
सम्भावना	притягнути
क्षैतिज	горизонтальний
क्षैतिज	горизонтальна
क्षैतिज	горизонтальне
क्षैतिज	горизонтально
क्षैतिज	горизонт
क्षैतिज	horizon
महमूद	махмуд
महमूद	махмуд
डबल	дабл
डबल	двічі
डबल	дубль
डबल	подвійна
डबल	подвійний
डबल	подвійне
ड्रम	барабан
ड्रम	ударні
ड्रम	барабани
अस्पष्ट	неоднозначний
अस्पष्ट	незрозуміле
अस्पष्ट	нечіткий
दीक्षा	вступної
छठी	шоста
छठी	шостий
छठी	шосте
खा	їж
खा	їсти
अवरोध	блоки
अवरोध	блоків
टावर	вежа
टावर	tower
टावर	башта
दायर	подав
दायर	зареєстрували
संबोधित	виступав
ड्रामा	драматичний
ड्रामा	драма
ड्रामा	драми
छेद	ями
छेद	лунка
छेद	дірка
छेद	діра
छेद	дірки
छेद	отвори
छेद	дір
अहम	народжень
अहम	гм
घन	кубі
घन	куби
घन	куба
घन	кубик
घन	куб
घन	кубічна
घन	кубічний
घन	кубики
द्रविड़	дравідійські
अन्वेषण	дослідження
अन्वेषण	подібній
गैसों	гази
संरचनात्मक	структуралізм
संरचनात्मक	структурні
संरचनात्मक	споруди
उपनिवेश	поселення
उपनिवेश	колонія
विमानों	авіації
विमानों	авіація
हार्मोन	гормон
हार्मोन	гормони
एकादशी	екадаші
सीटों	місця
सीटों	сидіння
आरक्षित	резервна
आरक्षित	резерв
आरक्षित	резервний
आरक्षित	заповідник
ग्रीस	греції
ग्रीस	греція
कष्ट	страждання
कष्ट	misery
पढ़ा	прочитайте
पढ़ा	читати
पढ़ा	прочитані
पढ़ा	читайте
पढ़ा	прочитати
पढ़ा	читання
संचरण	перенесення
संचरण	навігація
संचरण	навігації
प्रपात	водоспад
पूल	басейн
लाभदायक	корисними
साधु	садху
निरपेक्ष	абсолютна
निरपेक्ष	абсолютний
निरपेक्ष	абсолютне
प्रवास	міграція
प्रवास	міграції
बंधन	бонд
हंगरी	угорщини
हंगरी	угорщині
हंगरी	угорщина
हंगरी	угорська
हंगरी	угорський
आवेश	обурення
बॉब	bob
बॉब	боб
ब्राउन	браун
ब्राउन	коричневі
ब्राउन	brown
ब्राउन	коричневий
दावे	заявляє
दावे	стверджує
सुरंग	тунель
लो	візьму
लो	бери
लो	візьми
लो	взяти
सीरिया	сирія
सीरिया	сирії
क्रोध	злість
क्रोध	гнів
क्रोध	лють
क्रोध	обурення
भावनात्मक	зворушений
भावनात्मक	емоційні
भावनात्मक	емоційний
लगाई	викладені
लगाई	розташовано
लगाई	виклали
लगाई	розміщено
लगाई	наступить
गायब	сховався
गायब	пропаде
गायब	зникнути
गायब	зникають
दाल	dal
माहौल	знайомства
माहौल	атмосфера
इंस्पेक्टर	ревізор
इंस्पेक्टर	інспектор
आयन	іонізація
आयन	іон
शिकारी	мисливець
पंजीकरण	зареєструватись
पंजीकरण	зареєструвати
पंजीकरण	регістр
पंजीकरण	реєстрація
पंजीकरण	реєстрації
पंजीकरण	реєстрація
अपशिष्ट	відходи
अपशिष्ट	переводити
केस	регістр
केस	справа
केस	випадок
केस	випадку
केस	випадках
केस	випадки
केस	випадків
क्लासिक	класика
क्लासिक	класику
क्लासिक	класична
क्लासिक	класичні
क्लासिक	класичний
क्लासिक	класика
क्लासिक	класичне
पाली	палі
केन	кен
केन	кейн
पुरस्कारों	винагороди
टेक	tech
टेक	тех
मोड	dodge
मोड	режим
मोड	лад
मोड	mode
लड़के	хлопчики
लड़के	хлопчик
लड़के	закохалася
जयंती	ювілейна
जयंती	ювілей
शुक्रवार	friday
लेनदेन	операцію
लेनदेन	операція
लेनदेन	операції
लेनदेन	операцій
लेनदेन	операції
जर्सी	джерсі
बैठ	посади
बैठ	сісти
बैठ	сидіти
समानांतर	паралельний
समानांतर	паралельні
समानांतर	паралельно
बटन	кнопки
बटन	кнопок
बटन	кнопку
बटन	кнопка
उपक्रम	заняття
उपक्रम	діяльності
उपक्रम	діяльність
फ्रेम	кадри
फ्रेम	блоки
फ्रेम	рамки
फ्रेम	блок
फ्रेम	кадр
फ्रेम	рамка
फ्रेम	королівства
ग्लोब	глобус
खुराक	доза
लंका	ланки
लंका	ланка
पंख	пера
पंख	перо
पंख	крила
अगला	наступний
अगला	наступна
अगला	next
अगला	наступне
अगला	далі
इंस्टीट्यूट	інститут
उपलब्धता	доступність
उपलब्धता	наявність
ताकत	міцність
ताकत	інтенсивність
ताकत	сили
ताकत	сила
ताकत	силі
विशेषताएं	особливості
विशेषताएं	можливості
विशेषताएं	функціональність
चौड़ी	широкий
चौड़ी	широка
श्रमिकों	робітників
श्रमिकों	працівників
श्रमिकों	працівники
श्रमिकों	робітники
विक्रेता	постачальник
विक्रेता	виробник
विक्रेता	виробника
विक्रेता	крамнички
विक्रेता	продавця
विक्रेता	продавець
विक्रेता	продавець
विक्रेता	продавцем
विक्रेता	селлерс
मैनचेस्टर	манчестер
टाइगर	tiger
टाइगर	тигр
विंडोज़	вікон
विंडोज़	windows
विंडोज़	вікна
गैलरी	галереях
गैलरी	галереї
गैलरी	галерея
गैलरी	галерею
गैलरी	галереї
गैलरी	gallery
सती	саті
स्वच्छ	прозоре
स्वच्छ	прозорість
चर्चित	тренд
चर्चित	актуальні
चर्चित	популярні
चर्चित	популярне
चर्चित	актуальне
चर्चित	тенденції
गेहूँ	пшениці
गेहूँ	житом
ट्रिपल	потрійний
कर्नल	полковнику
कर्नल	полковник
कर्नल	підполковник
स्तनधारी	ссавці
बीमार	зле
बीमार	хворий
बीमार	хворим
बीमार	хворі
बीमार	хвора
बीमार	хворий
बीमार	захворіла
यूईएफए	уєфа
तेलुगू	телугу
घंटों	годин
घंटों	години
गिनी	гвінеї
गिनी	гвінея
लक्ष्यों	цілі
लक्ष्यों	голи
चिह्नित	помічено
चिह्नित	кропивницький
गर्भावस्था	вагітність
संरक्षक	вартові
संरक्षक	відвідувач
संरक्षक	покровитель
संरक्षक	опікун
अध्यापक	викладач
अध्यापक	вчителю
अध्यापक	вчитель
अध्यापक	учитель
अध्यापक	вчителька
पर्ल	перл
पर्ल	перли
पर्ल	перлина
पर्ल	перлини
पर्ल	perl
लुई	людовик
लुई	луї
लुई	луїс
त्वरित	швидкі
त्वरित	швидко
त्वरित	швидке
त्वरित	швидка
त्वरित	швидкий
त्वरित	активною
त्वरित	гонщик
त्वरित	зони
गर्भाशय	матки
परिष्कृत	вишуканим
माउंट	гора
माउंट	маунт
माउंट	монтувати
माउंट	монтування
युद्धों	війн
युद्धों	війни
शर्तों	умови
शर्तों	умовами
शर्तों	терміни
शर्तों	умови
रियल	реал
रियल	справжня
रियल	справжні
रियल	реальний
रियल	справжній
गेम्स	ігор
गेम्स	games
गेम्स	ігри
अनुशासन	дисципліни
अनुशासन	дисципліна
वादी	позивач
जवाहरलाल	джавахарлал
वाद्य	інструментальний
सम	навіть
सम	даже
धारक	контейнер
माइक	майк
माइक	майка
कपास	коттон
कपास	бавовна
घूर्णन	обертання
घूर्णन	поворот
घूर्णन	обертання
घूर्णन	обертати
घूर्णन	обернути
घूर्णन	повернути
होम्स	хомс
बाण	стрілок
बाण	стріла
बाण	стрілка
अनुकूलन	адаптація
अनुकूलन	адаптації
निकोबार	нікобарські
चक्रवात	циклон
भूख	апетит
भूख	голодна
भूख	голодним
भूख	голодний
भूख	голодні
भूख	голод
ग्रंथि	залози
मार्गों	шляхи
मार्गों	маршрутів
मार्गों	маршрути
रिश्ता	відношення
रिश्ता	стосунки
रिश्ता	взаємовідношення
टेक्सास	техас
आधी	пів
आधी	півтори
आधी	половина
आधी	половину
आधी	наполовину
छाप	враження
शपथ	присягу
शपथ	присягнувся
गिरने	падає
गिरने	падав
गिरने	falling
बंध	бонд
निवारण	запобігання
निवारण	профілактика
कुत्तों	псів
कुत्तों	собак
कुत्तों	собаки
कुत्तों	пси
बॉल	кулька
बॉल	бал
बॉल	кульки
बॉल	яйця
बॉल	кульок
जनन	розмноження
बे	губа
बे	затока
डॉन	дон
आरक्षण	бронювання
आरक्षण	замовлення
चाचा	дядько
चाचा	дядечко
चाचा	дядя
विश्राम	дозвілля
विश्राम	відпочинку
चर	змінну
चर	змінної
चर	змінна
चर	змінні
चर	варіант
चैनलों	канали
नागर	нагар
विधियाँ	способи
विधियाँ	методи
आगामी	наступних
आगामी	майбутні
बीमारियों	недуг
बुखार	гарячка
बुखार	жар
बुखार	лихоманка
शोर	шум
यूरोपियन	євро
मेरठ	маратхі
शिविर	табір
दांत	зуби
पुनर्निर्माण	реконструкція
पुनर्निर्माण	реконструкції
जेट	реактивний
राष्ट्रीयता	нації
राष्ट्रीयता	країна
राष्ट्रीयता	націю
राष्ट्रीयता	громадянство
राष्ट्रीयता	нація
राष्ट्रीयता	нації
ब्रदर्स	браття
ब्रदर्स	брати
ब्रदर्स	bros
फील्ड	поля
फील्ड	поле
तीस	тридцять
उद्गम	джерело
उद्गम	походження
उद्गम	проведення
उद्गम	розробку
उद्गम	розвиваються
फ्रांसिस्को	франсіско
फ्रांसिस्को	франциско
पारसी	перська
प्रयोक्ता	користувача
प्रयोक्ता	користувач
दीर्घकालिक	хронічне
स्टोर	магазини
स्टोर	зберігати
स्टोर	магазин
हसन	хассан
हसन	хасан
रक्षक	спас
रक्षक	спаситель
टेलर	тейлор
जूते	кросівки
जूते	взуття
जूते	туфлі
जूते	чоботи
जूते	взуття
चांदी	срібла
चांदी	срібло
चांदी	silver
चांदी	срібний
पेन	перо
पेन	ручка
पेन	ручки
दरवाजे	вивіз
दरवाजे	двері
दरवाजे	порозі
दरवाजे	двері
डांस	танці
डांस	танцюй
डांस	танець
डांस	танцювальна
डांस	танок
राजदूत	посол
ग्यारह	одинадцять
मृदा	ґрунту
मृदा	ґрунт
मृदा	земля
जलीय	водні
मधुर	солодка
मधुर	солодкі
मधुर	солодкий
रेशम	шовку
रेशम	шовк
कैम्ब्रिज	cambridge
रेत	пісок
सूचक	вказівник
प्रतियोगिताओं	конкурсів
प्रतियोगिताओं	змагань
प्रतियोगिताओं	змагання
प्रतियोगिताओं	конкурси
सुई	голка
सुई	суй
बैक	back
बैक	назад
बैक	ззаду
बैक	повернулася
बैक	спина
संकाय	факультету
संकाय	факультет
प्रोजेक्ट	project
प्रोजेक्ट	проект
प्रोजेक्ट	проекти
प्रोजेक्ट	проектів
संज्ञानात्मक	пізнавально
फिलिप	phillip
फिलिप	філіп
फिलिप	філіп
शोधकर्ताओं	вчені
स्कॉटिश	шотландська
कस्बा	містечко
कस्बा	місто
आरेख	діаграма
बैडमिंटन	бадмінтон
फ्री	вільна
फ्री	безкоштовне
फ्री	вільний
फ्री	безкоштовно
फ्री	вільно
वास्तु	архітектор
वास्तु	архітектура
मिर्च	пасти
मणिपुर	маніпур
स्थिरता	стабільність
स्थिरता	sustainability
फ्रैंक	франк
फ्रैंक	френк
फ्रैंक	френку
निषेध	заборони
निषेध	заборона
चिली	чилі
स्राव	видати
स्राव	розряд
स्राव	секреція
देरी	затримка
देरी	запізнюється
देरी	пізно
देरी	запізно
देरी	затримок
देरी	затримується
देरी	затримано
नारंगी	апельсин
नारंगी	помаранчевий
नारियल	кокосова
प्रतिनिधियों	представники
प्रतिनिधियों	представників
सुविधाएँ	особливості
सुविधाएँ	можливості
सुविधाएँ	функціональність
बॉन्ड	бонд
चयनित	вибраний
चयनित	обрані
चयनित	вибрані
चयनित	вибране
चयनित	вибрано
चंद	чанд
भेदभाव	дискримінації
भेदभाव	дискримінація
आदर	respect
आदर	повага
घट	горщик
जोसेफ	джозеф
जोसेफ	йосип
जोसेफ	жозеф
जोसेफ	йозеф
घंटा	годин
घंटा	години
घंटा	година
घंटा	години
घंटा	годину
मुखिया	шеф
मुखिया	вождь
मुखिया	головний
मानवता	людство
मानवता	людяності
मानवता	гуманітарний
सहकारी	кооперативна
दुश्मन	ворог
दुश्मन	розрізнити
लीटर	літри
लीटर	літрів
लीटर	літр
गुर्दे	нирках
मीनार	вежа
मीनार	tower
मीनार	башта
मीनार	мінарет
द्वितीयक	вторинної
वक़्त	тайм
वक़्त	час
आस्ट्रेलिया	австралія
आस्ट्रेलिया	australia
आस्ट्रेलिया	австралії
कॉफी	кава
विशेषज्ञता	спеціальність
विशेषज्ञता	концентрація
विनिर्माण	виробництво
फाइबर	волокна
परेशानी	складності
परेशानी	складність
परेशानी	біді
परेशानी	біда
परेशानी	лихоманка
बडे	більшого
बडे	більшим
बडे	більший
बडे	більші
बडे	більше
बडे	більша
संतुलित	збалансований
जंग	чон
संक्रामक	інфекційних
दिमाग	мозок
दिमाग	мозку
दिमाग	mind
दिमाग	розум
दिमाग	мізки
इंटर	інтер
वयस्कों	дорослі
सहन	терпіти
बरकरार	незмінною
टेबल	стіл
टेबल	столик
टेबल	таблиця
टेबल	таблиці
टेबल	столи
टेबल	столики
टेबल	таблиці
टेबल	таблиць
स्कॉट	скотт
मैड्रिड	madrid
मैड्रिड	мадрид
गढ़	бастіон
जागरूकता	обізнаність
अस्थि	кістка
सीबीएस	cbs
कुंजी	клавіші
कुंजी	ключі
कुंजी	ключ
कुंजी	клавіша
रोटी	хліба
रोटी	хліб
स्क्वायर	квадратний
स्क्वायर	площа
स्क्वायर	квадрат
स्क्वायर	skype
निर्देशांक	координат
निर्देशांक	керував
निर्देशांक	координати
मिमी	мімі
जरुरत	вимогою
जरुरत	вимогу
इराक	ірак
इराक	іраку
प्रशंसक	фани
प्रशंसक	шанувальники
प्रशंसक	вболівальники
प्रशंसक	фанати
प्रशंसक	прихильник
प्रशंसक	фан
प्रशंसक	шанувальник
प्रशंसक	шанувальників
प्रशंसक	вентилятор
निवेशकों	інвестор
निवेशकों	інвесторів
निवेशकों	інвестори
सेठ	сет
आँकड़े	статистика
आँकड़े	статистикою
आँकड़े	статистику
आँकड़े	статистики
आँकड़े	статистика
आँकड़े	статистики
औजार	засіб
औजार	інструмент
प्रसंस्करण	опрацювання
प्रसंस्करण	обробки
प्रसंस्करण	обробку
प्रसंस्करण	обробка
मन्त्र	мантра
उदार	щедрим
उदार	щедра
उदार	щедрий
उदार	ліберальна
मुद्दा	випуск
मुद्दा	видання
स्वाधीनता	свобода
भाषाएं	мови
भाषाएं	мов
एयरलाइन	airbus
एयरलाइन	авіалінії
एयरलाइन	вузловий
एयरलाइन	антонова
एयरलाइन	авіалінії
एयरलाइन	airlines
तस्वीरें	зображення
तस्वीरें	картинки
तस्वीरें	фотографії
तस्वीरें	світлини
तस्वीरें	світлин
तस्वीरें	фото
तस्वीरें	фоток
ग्रेड	класі
ग्रेड	класи
सब्जी	овочі
सब्जी	овочеві
बोइंग	боїнг
बोइंग	boeing
आत्मकथा	автобіографія
सवारी	їздити
सवारी	кататися
सवारी	верхи
सवारी	ride
सवारी	проїзд
सवारी	поїздка
कपड़ा	текстиль
कपड़ा	тканину
कपड़ा	тканина
कपड़ा	виробів
प्लस	плюс
प्लस	plus
विक्रमादित्य	вікрамадітья
गंध	запах
गंध	запах
गंध	запахи
गंध	запаху
अंटार्कटिका	антарктида
अंटार्कटिका	антарктиди
गोद	колі
छुट्टी	відпустка
छुट्टी	святкова
छुट्टी	свято
यंग	янг
यंग	молода
यंग	молоді
यंग	молодою
यंग	молодий
यंग	молодим
अल्लाह	божі
अल्लाह	боже
अल्लाह	бога
अल्लाह	бог
अल्लाह	богу
अल्लाह	аллах
राइट	райт
सम्पत्ति	властивості
सम्पत्ति	властивість
सम्पत्ति	майна
सम्पत्ति	власність
सम्पत्ति	майно
नित्य	щоденне
नित्य	щоденно
नित्य	щодня
नित्य	щоденні
पेट्रोलियम	нафтовий
पेट्रोलियम	нафту
पेट्रोलियम	нафта
प्रस्थान	відправлення
प्रस्थान	відправляється
प्रस्थान	відправлення
प्रस्थान	виліт
दहन	горіння
आंख	eye
आंख	око
पालतू	pet
पालतू	домашніх
संचित	кошти
संचित	consolidated
लाला	ляля
उधार	запозичено
उधार	позичив
अनुभवी	досвідчений
अनुभवी	досвідчені
अनुभवी	досвідченого
अनुभवी	досвідчених
टोनी	тоні
सजीव	живі
सजीव	жити
सजीव	live
सजीव	наживо
सजीव	живу
सजीव	трансляція
सजीव	організм
यूनिट	одиниці
यूनिट	юніт
यूनिट	одиниці
यूनिट	одиниця
स्टेट्स	стани
स्टेट्स	штати
शायर	шир
कविताएँ	вірші
दीर्घा	галерея
दीर्घा	галерею
दीर्घा	галереї
दीर्घा	gallery
शॉट	постріл
शॉट	застрелив
शॉट	пострілів
शॉट	постріли
मिस्टर	містер
लता	lata
थाई	тайський
कोर्स	курс
कोर्स	майданчик
चिकित्सकों	терапія
चिकित्सकों	лікарів
चिकित्सकों	лікарі
वॉशिंगटन	washington
वॉशिंगटन	вашингтон
वॉशिंगटन	вашингтона
वस्तुएं	елементів
वस्तुएं	пункти
वस्तुएं	елементи
फैसले	рішення
फैसले	рішень
भोज	банкет
भोज	славне
भोज	бенкет
प्रसव	пологи
मानस	манас
उपेक्षा	тривалості
कराते	карате
उत्तेजित	hyper
उत्तेजित	хвилюється
उत्तेजित	проходять
अनावश्यक	непотрібних
अनावश्यक	непотрібне
अनावश्यक	зайвим
अनावश्यक	зайві
क्षतिग्रस्त	обстрілів
क्षतिग्रस्त	пошкоджені
वाई	vai
सेवक	слуга
नाव	човен
फिल्मी	фільм
फिल्मी	плівка
शर्करा	вуглеводи
पंच	удару
पंच	кидок
पंच	удар
बोला	звертаючись
बोला	вимовити
अनौपचारिक	неформальна
साम्यवादी	комунізм
साम्यवादी	комуністів
प्रासंगिक	відповідність
प्रासंगिक	актуальна
लहर	хвиля
सल्फेट	сульфат
कूद	стрибати
कूद	перехід
कूद	стрибок
कूद	перейти
कूद	накинувся
कूद	скаче
प्रत्यय	суфікс
प्रत्यय	суфікси
परंपराओं	традиції
ऊन	руно
ऊन	шерсть
ऊन	вовна
नासा	наса
नासा	nasa
ब्रह्मांड	всесвіт
ब्रह्मांड	космос
हीरो	герой
विराम	кома
विराम	комами
रियो	ріо
विकृत	вироджений
विकृत	спотворення
सांख्यिकीय	статистичні
सांख्यिकीय	статистичних
सैम	сем
सैम	sam
एयरपोर्ट	аеропорт
एयरपोर्ट	аеропортів
सुलभ	зручний
सुलभ	зручно
रिक्त	нульовий
रिक्त	фіктивних
रिक्त	порожнім
रिक्त	порожнє
रिक्त	порожня
रिक्त	порожні
रिक्त	порожній
रिक्त	бланк
रिक्त	порожній
बडी	друже
वादक	барабанщик
रैंकिंग	рейтинг
रैंकिंग	рейтингу
अनुभवों	обставинах
अनुभवों	враження
गामा	кілограми
गामा	кілограмів
गामा	грамів
गामा	грамів
गामा	гама
गामा	гами
गामा	гамма
गामा	грамів
नियंत्रक	контролер
नियंत्रक	регулятор
नियंत्रक	контролює
अनु	ану
पाचन	травлення
मोर	mor
मोर	павич
बाइबिल	біблія
स्थाई	постійний
ढाल	схил
ढाल	схилу
ढाल	градієнт
ढाल	похила
अभिन्न	інтеграл
फेफड़े	легені
दोस्तों	хлопці
दोस्तों	друзями
दोस्तों	друзів
दोस्तों	друзі
वोल्टेज	напруги
दरअसल	насправді
दरअसल	взагалі
रोज	роуз
रोज	роза
रोज	розі
रोज	троянда
रोज	щоденне
रोज	щоденного
रोज	щоденна
रोज	everyday
रोज	щоденне
रोज	щоденно
रोज	щодня
रोज	щоденні
खोलने	відкриття
खोलने	відкривання
खोलने	відкривається
खोलने	відкриваємо
खुलासा	розкривати
तोड़ने	порушення
मान्यताओं	переконання
मान्यताओं	погляди
मान्यताओं	поглядів
जरूर	мусить
जरूर	має
जरूर	повинен
प्रशासक	адміністратори
प्रशासक	адміністратор
प्रशासक	адміністратора
प्रशासक	адміністратором
नकल	імітація
नकल	дублікат
नकल	дублювати
नकल	повторне
बलिदान	жертви
बलिदान	жертва
बलिदान	будівельників
सर्प	змія
सर्प	змії
टुकड़ों	крихти
स्ट्रोक	інсульт
बैटमैन	бетмен
नाटककार	драматург
गुड	хороші
गुड	гарні
गुड	добрий
गुड	добре
धनुष	уклін
धनुष	арку
धनुष	лук
एप्पल	яблуко
एप्पल	apple
एप्पल	яблучко
मधु	сонечко
मधु	мед
मधु	голубе
परिदृश्य	автономії
परिदृश्य	панорами
परिदृश्य	панорама
परिदृश्य	panorama
परिदृश्य	ландшафт
परिदृश्य	краєвид
परिदृश्य	пейзаж
परिदृश्य	ландшафтний
परिदृश्य	сценарій
परिदृश्य	перспективу
परिदृश्य	перспектива
परिदृश्य	перспективи
मछलियों	рибки
अनुपस्थिति	відсутність
अनुपस्थिति	відсутності
हार्वर्ड	гарварду
मार्क्स	марксизм
मार्क्स	маркс
मार्क्स	маркса
वॉन	фон
सराय	інні
सराय	готель
कट	різати
कट	вирізати
भयानक	жахливий
भयानक	жахливо
भयानक	жахливе
भयानक	жахлива
भयानक	жахливо
भयानक	страшні
केविन	кевін
कर्ता	актор
शिक्षित	освіту
साबुन	мило
मिलन	мілан
हिंसक	агресивних
हिंसक	жорстокі
हिंसक	жорстоке
गेंदबाजी	боулінг
ढाका	дакка
सेवाएँ	послуги
सेवाएँ	служби
तलाक	розлучення
तलाक	розлучена
आक्सीजन	киснем
आक्सीजन	кисень
राजनयिक	дипломат
राजनयिक	дипломатичних
एजेंसियों	організаціями
एजेंसियों	агентства
ब्रूस	брюс
बैठने	посади
बैठने	сісти
बैठने	сидіти
कवच	амулет
कवच	обладунки
कवच	броні
ड्यूक	герцог
ड्यूक	дюк
तैनात	використовували
दूत	посол
अनुष्ठान	ритуал
राष्ट्रमंडल	співдружності
तार्किक	логічна
तार्किक	логічний
तार्किक	логічне
महामारी	епідемія
मीर	мір
पिक्चर्स	зображення
पिक्चर्स	картинки
पिक्चर्स	pixar
साइकिल	велосипеди
साइकिल	велосипедів
साइकिल	велосипед
साइकिल	велосипеда
साइकिल	ровер
कामयाब	успішно
कामयाब	успішне
कामयाब	вдало
कामयाब	успішний
कामयाब	вдалась
कामयाब	переживали
कामयाब	худоби
कामयाब	вдалося
कामयाब	зуміли
कामयाब	керується
विजयी	переможний
क्वांटम	квантова
साहस	мужність
ओल्ड	старі
ओल्ड	старе
ओल्ड	старим
ओल्ड	стара
ओल्ड	старий
ज़रा	zara
ज़रा	зара
थकान	втома
थकान	втомився
थकान	втомилися
कोट	цитати
कोट	цитата
कोट	цитування
कोट	пальто
अपमान	приниження
अपमान	образа
घोर	macabre
मूवी	фільм
मूवी	кіно
मूवी	знімали
मूवी	фільми
मूवी	кіно
मेटल	метали
मेटल	металевий
मेटल	метал
प्रोफाइल	профілю
प्रोफाइल	профіль
प्रोफाइल	профілі
ब्रिज	мости
ब्रिज	мостів
ब्रिज	міст
ब्रिज	місток
पाणिनि	panini
ताज	корону
ताज	корона
ताज	корони
ताज	тадж
व्याख्यान	лекції
व्याख्यान	лекції
व्याख्यान	лекція
परजीवी	паразитів
परजीवी	паразит
चिकित्सीय	медичних
