dhe	és
dyert	ajtó
dyert	ajtók
dyert	ajtókat
ngritja	telephely
ngritja	létesítmény
ngritja	létrehozása
ngritja	letelepedés
boris	boris
boris	borisz
pjekur	megérett
pjekur	érett
pjekur	érlelt
pjekur	érett
pjekur	érettebb
pjekur	pörkölt
pjekur	sült
pjekur	sütött
mundësuar	lehetővé
mundësuar	engedélyezve
propozoi	jelöltek
propozoi	jelölt
propozoi	javasolt
verlag	verlag
tension	feszültség
tension	feszültség
identitetin	személyazonosság
identitetin	személyazonosságát
identitetin	identitás
liverpool	liverpool
atlético	atlético
aleatët	szövetséges
aleatët	szövetségesek
porti	kikötők
porti	kikötő
porti	port
bijtë	fiaim
bijtë	fiai
mposhtur	legyőzte
mposhtur	legyőzött
fazat	szakaszok
fazat	szakaszok
mohammad	mohammad
botime	kiadványok
zum	zum
shikuar	nézni
shikuar	nézem
shikuar	nézi
shikuar	figyelt
shikuar	néztem
shikuar	nézte
shkrimtarët	írók
folklorit	folklór
qarqeve	áramkörök
qarqeve	áramkör
gray	ősz
gray	gray
gray	szürke
finalja	finálé
finalja	döntő
finalja	végleges
finalja	záró
finalja	utolsó
finalja	végső
heroike	hősies
lumenj	patakok
lumenj	folyók
lumenj	rivers
mënyrat	módok
rrënojat	romok
rrënojat	romokban
premtuar	megígérte
premtuar	ígéret
premtuar	ígért
premtuar	megígértem
prezantuar	bevezetett
prezantuar	bemutatott
prezantuar	bemutatott
statusi	állapot
statusi	státusz
pikëpamjet	megtekintés
falas	ingyenes
falas	ingyen
falas	free
falas	szabad
fituesi	győztes
fituesi	nyertes
niset	induló
fron	trón
fron	trónt
pritje	vár
pritje	várakozás
pritje	várunk
pritje	várok
pritje	fogadás
pritje	recepció
pritje	befogadás
pritje	vétel
orientuar	orientált
terry	terry
hercegovinë	hercegovina
groningen	groningen
dallimi	különbség
specie	faj
specie	állatfaj
specie	fajok
koncert	koncert
koncert	koncerten
pikturuar	festett
pikturuar	festette
pikturuar	festve
qiellit	égbolt
qiellit	sky
qiellit	ég
sam	samu
sam	sam
howard	howard
komb	nemzet
jimmy	jimmy
siguroi	biztosított
direkte	közvetlen
direkte	direct
direkte	közvetlenül
direkte	egyenes
ideal	ideális
izoluar	szigetelt
izoluar	elkülönített
izoluar	elszigetelt
varros	eltemetni
juglindor	délkelet
juglindor	délkelet
juglindor	délkeleti
par	par
temperaturat	hőmérséklet
rika	rica
fizika	fizika
suksese	sikeres
suksese	siker
takohen	találkozni
takohen	találkozó
rrafshin	síkság
chicago	chicagóban
chicago	chicagói
chicago	chicago
nate	nate
nate	éj
nate	este
nate	éjjel
nate	éjszaka
place	hely
illinois	illinois
ligje	jogszabályok
ligje	törvényeket
ligje	törvények
besimtarëve	hívők
megjithë	ellenére
mandat	felhatalmazott
mandat	végzés
mandat	megbízás
mandat	megbízatásának
mandat	felhatalmazás
mandat	megbízatás
band	band
band	banda
band	együttes
band	zenekar
vllaznia	shkodër
klasifikimi	osztályozási
klasifikimi	besorolás
klasifikimi	osztályozás
redakto	edit
redakto	módosítás
redakto	szerkesztés
redakto	szerkesztése
shëndetin	egészségügy
shëndetin	egészségügyi
shëndetin	egészség
kërkimet	keresések
kërkimet	vizsgálatok
kërkimet	érdeklődni
qendrave	központok
rrjedha	patak
metropolitane	fővárosi
metropolitane	metropolitan
inxhinieri	mérnöki
inxhinieri	mérnök
burgim	börtönbüntetés
luksemburg	luxemburgi
luksemburg	luxemburgban
luksemburg	luxemburg
luksemburg	luxembourg
administrata	adminisztráció
administrata	közigazgatás
administrata	ügyintézés
administrata	igazgatás
karakterizuar	hitelesített
fill	phil
fill	fonalat
fill	fonal
versione	változatok
bruksel	brüsszelben
bruksel	brüsszeli
bruksel	brüsszel
trofe	trófea
trofe	trófeák
digital	digitális
lëvizur	elköltözött
lëvizur	költözött
marsi	marson
marsi	mars
brigada	brigádok
brigada	brigád
argumente	érvek
pasues	követői
sekonda	másodpercek
sekonda	másodperc
family	családi
family	családtag
family	család
njëqind	száz
luftime	harcok
luftime	harc
luftime	harcol
luftime	küzdelem
luftime	verekedés
luftime	harcolni
car	cár
favorshme	kedvező
favorshme	kedvező
alan	alan
guy	fickó
guy	guy
guy	pasi
guy	srác
muhammedi	muhammad
muhammedi	mohammed
muhammedi	mohamed
gjeometrike	geometria
gjeometrike	geometriai
veçuar	levált
dekada	évtizedek
dekada	évtized
dekada	évtizedben
dekada	évtizede
double	kettős
double	dupla
double	duplán
izraeli	izraeli
izraeli	izrael
gazetari	újságírás
gazetari	újságíró
gazetari	újságíró
gazetari	riporter
basel	bázeli
shkurtë	rövid
shkurtë	alacsony
shkurtë	röviden
shkrimtarë	írók
rrjedhë	flow
rrjedhë	áramlás
rrethimi	ostrom
sheqer	cukor
sheqer	cukrot
sheqer	cukorral
konkrete	beton
konkrete	konkrét
shpjeguar	elmagyarázta
shpjeguar	magyarázta
april	april
april	április
april	áprilisi
april	áprilisban
polake	lengyel
matematikore	matematika
matematikore	matematikai
armik	ellenség
armik	ellenség
jugosllavia	jugoszlávia
masakra	mészárlás
masakra	vérfürdő
masakra	mészárlás
masakra	vágás
alfabeti	ábécé
alfabeti	abc
intensive	heves
intensive	intenzív
siri	szíriában
siri	szíria
siri	siri
iranit	iráni
iranit	irán
ekuacionet	egyenletek
rezistencë	ellenálló
rezistencë	rezisztencia
rezistencë	ellenállás
hong	hong
zgjerimi	terjeszkedés
zgjerimi	bővítés
zgjerimi	bővítési
zgjerimi	bővítés
fondacioni	alap
fondacioni	alapítvány
intervistë	interjú
simone	simone
shikon	lásd
rezultoi	eredményezett
rezultoi	eredményezte
renditur	felsorolt
vienne	vienne
argeş	argeș
stone	kő
stone	stone
kate	kate
gjoja	állítólag
gjoja	elvileg
gjoja	állítólag
rradhë	sorba
rradhë	sor
rradhë	sorban
planetit	planet
planetit	bolygónak
planetit	bolygónk
planetit	bolygó
fisnik	nemes
fisnik	noble
fisnik	urak
përfaqësuesi	reprezentatív
përfaqësuesi	képviselő
deklarata	nyilatkozatok
deklarata	kimutatások
deklarata	állítások
deklarata	nyilatkozatok
deklarata	nyilatkozat
deklarata	nyilatkozata
deklarata	kimutatás
deklarata	állítás
deklarata	kijelentés
deklarata	nyilatkozat
deklarata	nyilatkozata
nipi	unoka
nipi	unokaöccse
nipi	unoka
nipi	unokája
novi	novi
rudolf	rudolph
rudolf	rudolf
rudolf	rudolf
funksionale	funkcionális
funksionale	működőképes
personazhe	karakterek
personazhe	szereplők
vietnam	vietnam
vietnam	vietnami
koncerte	koncertek
zviceran	svájc
zviceran	svájci
rend	megrendelés
rend	rendelés
rend	rend
rend	parancs
ambasadorëve	nagykövetek
pikturat	festmények
emblema	jelkép
emblema	címere
emblema	embléma
subjekti	alany
subjekti	figyelemmel
subjekti	tárgy
form	űrlap
form	forma
form	formájában
form	nyomtatvány
sierra	sierra
rreptë	szigorú
rreptë	szigorúan
kalonin	elhunyt
bajrami	eid
verilindor	északkeleti
verilindor	északkelet
verilindor	északkelet
tmerrshme	szörnyű
luaj	játék
luaj	játszani
luaj	play
luaj	játssz
automatikisht	automatikusan
automatikisht	automatikus
fashist	fasiszta
antoni	anthony
antoni	antal
antoni	antoni
kriza	krízis
kriza	válság
guvernatori	kormányzó
përmbante	tartalmazta
përmbante	tartalmazott
rome	romák
rome	roma
sektori	ágazat
sektori	szektor
faltore	szentély
faltore	kápolna
pseudonimin	becenév
pseudonimin	beceneve
full	full
full	teljes
bukë	kenyér
bukë	kenyeret
epike	epikus
shtepi	otthon
shtepi	itthon
shtepi	haza
shtepi	house
shtepi	ház
shtepi	házon
stokholm	stockholm
stokholm	stockholmi
festë	party
festë	buli
festë	parti
arkitekt	építész
samuel	samuel
ëndërr	álmodj
ëndërr	álma
ëndërr	álom
gjithësesi	mindegy
shkruaj	írj
shkruaj	írni
shkruaj	írjon
nevojshëm	kellett
nevojshëm	szükséges
nevojshëm	szükségesek
nevojshëm	szükséges
gold	arany
autoriteti	hatóság
fushata	kampányok
fushata	kampány
gëzuar	boldogság
gëzuar	boldog
profesion	foglalkozása
profesion	szakma
profesion	foglalkozás
portreti	portré
portreti	ikonikus
lis	lis
prek	érintés
prek	érinti
pyet	kérdi
pyet	kérdezi
curri	curri
vincent	vincent
mesazhi	üzenetet
mesazhi	üzenet
plote	full
plote	teljes
detyroi	kényszer
detyroi	kényszerített
detyroi	erőltetett
detyroi	kényszerített
hoqi	eltávolították
hoqi	eltávolított
hoqi	eltávolította
pasqyrë	tükör
aston	aston
thelbësore	elengedhetetlen
thelbësore	nélkülözhetetlen
thelbësore	lényeges
thelbësore	alapvető
gjin	gin
gjin	gint
presidenciale	elnöki
dallon	egyéni
dallon	megkülönbözteti
armiku	ellenség
romakëve	rómaiak
kompozitori	zeneszerző
liberale	liberális
boshnjak	bosznia
boshnjak	boszniai
aleatëve	szövetséges
aleatëve	szövetségesek
avokat	jogász
avokat	ügyvéd
fatit	végzet
fatit	sors
talent	tehetségét
talent	tehetséges
talent	tehetség
felipe	felipe
mulliri	mill
mulliri	malom
ndihmojë	segítségnyújtás
vjetor	éves
vjetor	évenkénti
vjetor	évenként
vjetor	évente
vjetor	éves
vjetor	évente
selanik	thesszaloniki
dicka	valami
dicka	valamit
termin	távú
termin	kifejezés
shkupi	skopje
marshall	marshall
marshall	marsall
minimale	minimum
minimale	minimális
minimale	legkisebb
minimale	minimálisan
minimale	minimális
minimale	minimálisan
prodhime	productions
prodhime	produkció
prodhime	termékek
prodhime	termék
prodhime	termékeket
sllav	szláv
sllav	szláv
sofia	sofia
sofia	sophia
bujqësor	mezőgazdasági
bujqësor	mezőgazdaság
afrohet	megközelítések
afrohet	közeledik
kolonel	ezredes
akti	aktus
akti	felvonás
rrjetë	háló
rrjetë	nettó
rrjetë	net
rrjetë	rács
mësime	leckéket
drejtoria	igazgatóság
lojëra	játék
lojëra	játékok
universitetet	egyetemek
rezervat	tartalékok
rezervat	tartalék
bakri	réz
kulturat	kultúrák
takohet	megfelel
ontario	ontario
mendja	elme
arkitekturë	felépítés
arkitekturë	építészet
burrit	férje
burrit	férjem
burrit	férj
bakrit	réz
luigi	luigi
finalet	döntő
finalet	vizsgák
standardet	standardok
standardet	előírások
standardet	szabványok
prodhues	gyártói
prodhues	gyártók
prodhues	producerek
prodhues	termelők
prodhues	gyártó
prodhues	termelő
prodhues	producer
prodhues	termelői
prodhues	gyártó
territore	területek
panorama	panorama
kenge	dal
kenge	dalt
kenge	song
bilal	bilal
armiqtë	ellenségek
armiqtë	ellenségei
armiqtë	ellenség
sinjal	jelet
sinjal	jel
sinjal	jelzés
vizuale	vizuális
merrni	vedd
biznes	üzleti
biznes	üzlet
zgjidhja	megoldást
zgjidhja	megoldás
zgjidhja	oldat
barazim	rajzolni
barazim	sorsolás
barazim	rajzol
barazim	döntetlen
alpet	alpok
mbretërimit	uralma
mbretërimit	uralom
pjetri	peter
pjetri	péter
efekte	hatások
efekte	hatásai
efekte	hatás
forte	forte
rom	rom
nentor	november
nentor	novemberi
nentor	novemberben
marrja	szed
marrja	átvevő
marrja	beszerzés
marrja	megszerzése
përkohshëm	ideiglenesen
përkohshëm	ideiglenes
përkohshëm	átmeneti
përkohshëm	ideiglenes
klasat	órák
klasat	osztályok
mbron	megvédi
mbron	védi
mbron	véd
kombinim	kombináció
kombinim	kombó
banoret	lakói
banoret	lakók
banoret	lakosok
banoret	helyiek
monumentale	monumentális
firma	cég
firma	határozott
firma	aláírás
hussein	hussein
bretagne	bretagne
mision	misszió
mision	feladat
mision	küldetés
administrator	admin
administrator	adminisztrátor
ajri	levegő
ajri	air
asgje	semmi
verilindore	északkelet
verilindore	északkeleti
verilindore	északkelet
victor	victor
victor	viktor
filip	phillip
filip	fülöp
filip	philip
filip	philippe
filip	filip
parim	elv
parim	alapelv
zbulimit	kimutatás
brian	brian
zëvendësoi	levált
zëvendësoi	helyébe
prince	herceg
prince	prince
let	engedd
trima	bátor
pasuniversitare	posztgraduális
germain	germain
mbase	talán
mbase	talán
gjyshi	nagypapa
gjyshi	nagyapa
gjyshi	nagypapa
gjyshi	nagyapa
trajton	triton
trajton	bánik
trajton	kezeli
trojës	troy
wien	wien
raportet	jelentések
raportet	beszámolók
hark	íj
metër	méter
metër	méter
metër	mérő
poemë	vers
poemë	verset
islamin	iszlám
zhvillon	fejleszti
zhvillon	fejlődik
sulme	támadások
sulme	támad
sulme	támadásokat
haiti	haiti
robin	robint
robin	robin
edicionin	kiadás
dështoi	elbukott
dështoi	sikertelen
teknikën	technika
dënohet	elítélt
dënohet	elítéltek
dënohet	elítélték
dënohet	elítélt
dënohet	büntetést
dënohet	büntetendő
shkëputur	szakadár
shkëputur	levált
shkëputur	kikapcsolták
prodhohet	termelt
prodhohet	gyártott
prodhohet	előállított
zeusit	zeusz
split	osztott
punonjës	alkalmazottak
punonjës	munkavállalók
punonjës	foglalkoztatottak
punonjës	munkatársak
punonjës	alkalmazott
punonjës	alkalmazottak
punonjës	munkavállaló
punonjës	munkatárs
jazz	jazz
interesant	érdekes
viktima	áldozatok
viktima	áldozatok
viktima	áldozatai
viktima	áldozat
biznesi	üzleti
biznesi	üzlet
komerciale	reklám
komerciale	kereskedelmi
hekurudhor	sín
hekurudhor	vasút
hekurudhor	vasúti
side	oldalra
side	oldalam
side	side
sheshi	square
sheshi	szögletes
sheshi	négyzetes
sheshi	tér
sheshi	négyzet
sheshi	játszótér
sheshi	játszótéren
hercegovina	hercegovina
corse	corse
propozim	pályázat
propozim	javaslat
propozim	jelölés
propozim	jelölést
mjaftueshëm	kellően
lyon	lyon
tarn	tarn
zvicerane	svájc
zvicerane	svájci
simbole	jelek
simbole	jelölések
simbole	szimbólumok
simbole	szimbólum
kyç	kulcsfontosságú
kyç	key
kyç	kulcs
përhapja	terjed
vota	szavazatok
vota	szavazat
shtrenjtë	drágák
shtrenjtë	drága
fiat	fiat
ket	kath
ket	ket
lihtenshtajnit	liechtenstein
lihtenshtajnit	liechtensteini
mbretëri	királyság
mbretëri	birodalom
stan	stan
guatemala	guatemala
sheshin	square
sheshin	szögletes
sheshin	négyzetes
sheshin	tér
sheshin	négyzet
oqeania	óceánia
mërgim	száműzetés
mërgim	száműzött
parlament	parlament
sillet	viselkedik
sillet	viselkedik
mer	mer
iliria	illyria
rinia	fiatalok
rinia	ifjúsági
rinia	fiatalság
rinia	ifjúság
dasma	esküvő
dasma	esküvőn
dasma	esküvőre
check	csekk
check	csekket
check	ellenőrzés
poly	poli
germany	németország
njëmbëdhjetë	tizenegy
njëmbëdhjetë	tizenegyedik
ngjarja	esemény
ngjarja	rendezvény
vëllezër	testvérek
skocisë	skócia
motrat	nővérek
motrat	testvérek
gjyqësor	igazságügyi
gjyqësor	igazságszolgáltatás
lutje	ima
lutje	imát
lutje	imádság
lutje	ima
lutje	imádság
enciklopedia	enciklopédia
benjamin	benjamin
fruta	gyümölcs
fruta	gyümölcsök
fruta	gyümölcsöt
fruta	gyümölcs
fruta	gyümölcsök
kushdo	bárkinek
kushdo	valaki
kushdo	bárkit
kushdo	bárki
jorge	jorge
gabime	hibák
gabime	hibákat
gabime	hibák
gabime	hibákat
tregimet	történetek
tregimet	történeteket
tregimet	mesék
tregimet	bejegyzések
aksioneve	karó
aksioneve	részvény
logjike	logikai
logjike	logikus
einer	einer
kryesia	elnökség
julian	julian
jugperëndimore	délnyugat
jugperëndimore	délnyugat
shndërruar	megfordult
shndërruar	fordult
shpëtoi	megmentette
shpëtoi	mentve
shpëtoi	mentett
kultivuar	tenyésztett
kultivuar	termesztett
kultivuar	művelt
njohje	megjelenítés
njohje	elismerés
njohje	felismerés
kola	kóla
kola	kokó
kola	kóla
kola	cola
kola	kola
mbetjet	maradék
mbetjet	maradékot
mbetjet	maradékok
mbetjet	pazarlás
mbetjet	hulladék
mbetjet	hulladékok
mëson	tanít
mëson	tanítja
mëson	tanulok
mëson	tanul
mëson	tanulás
kruja	crewe
futi	bevezetett
futi	bemutatott
puy	puy
gregori	gregory
gregori	gergely
ukraina	ukrajna
rumune	román
rumune	románia
rumune	romániai
koloni	kolóniák
koloni	telepek
koloni	kolónia
koloni	telep
ngarkesa	terhelés
ngarkesa	rakomány
ngarkesa	szállítmány
ngarkesa	terhek
ngarkesa	terhelések
ngarkesa	szállítmány
ngarkesa	szállítás
dëme	kár
dëme	károsodás
dëme	kárt
dëme	sérülés
individual	egyén
individual	egyéni
dyqane	boltok
dyqane	boltokban
dyqane	üzletek
dyqane	boltok
dyqane	boltokban
dyqane	üzletek
vëlla	tesó
vëlla	testvér
përbërjen	összetétel
përbërjen	összetétele
hamburg	hamburg
hitleri	hitlert
hitleri	hitler
bis	bisz
bis	bis
përkthimi	fordítás
partizan	partizán
eduard	edward
folklorike	folklór
humbjet	veszteségek
humbjet	veszteség
humbjet	veszteségeket
rregulluar	elrendezett
thirri	hívott
presidentin	elnök
betejat	küzd
betejat	csaták
dori	dori
hapja	megnyitás
hapja	nyitás
hapja	megnyitó
hapja	nyitó
hapja	nyílás
shije	íze
shije	íz
shije	íze
shije	ízek
sabah	sabah
normalisht	általában
shtrirja	meghosszabbítás
shtrirja	kiterjesztés
shtrirja	kiterjesztése
shtrirja	bővítés
koreja	korea
koreja	koreai
koreja	koreából
afat	távú
afat	kifejezés
afat	határidőt
afat	határidő
afat	határidőre
dhjetorit	december
dhjetorit	decemberi
dhjetorit	decemberben
përfituar	részesült
kesh	van
kushtetutën	alkotmány
trashëgimi	öröksége
trashëgimi	örökség
trashëgimi	örökség
trashëgimi	örökség
edi	eddie
imazh	kép
imazh	képet
villa	villa
muskujve	izmok
muskujve	izom
producenti	gyártó
producenti	termelő
producenti	producer
producenti	termelői
beta	béta
beta	beth
lufton	harcok
lufton	harcol
lufton	küzd
lufton	küzd
vila	vila
vila	villa
vila	villák
shihni	lásd
clinton	clinton
lider	vezér
lider	leader
lider	vezető
turi	bögre
turi	tour
turi	turné
turi	túra
caktua	kijelölt
caktua	kinevezett
taksat	adó
taksat	adózás
taksat	adók
taksat	adók
taksat	adó
luginë	völgyet
luginë	völgy
luginë	völgyben
luginë	valley
identitetit	személyazonosság
identitetit	személyazonosságát
identitetit	identitás
aktorja	színésznő
tregti	kereskedelem
tregti	kereskedelmi
tregti	kereskedés
tregti	csere
tregti	kereskedelem
tregti	kereskedelmi
tregti	kereskedés
hebrenjtë	zsidók
shton	növeli
funksionimin	működése
funksionimin	működés
funksionimin	működőképes
fushatë	kampány
miku	barát
miku	barátom
portieri	portás
portieri	portás
portieri	kapus
portieri	kapus
pol	paul
pol	pál
pol	rúd
pol	pol
muhamedi	muhammad
muhamedi	mohammed
muhamedi	mohamed
mbretërit	királyok
majat	csúcsok
zbritur	leszállt
zbritur	landolt
disney	disney
paralel	párhuzamos
paralel	párhuzamosan
klimatike	éghajlati
shoqëritë	társadalmak
nyje	csomópont
nyje	csomó
nyje	csomót
nyje	csomó
sandbox	homokozó
moshen	moshe
bukuri	szépség
bukuri	gyönyörűség
grumbulluar	felhalmozott
grumbulluar	halmozott
grumbulluar	felhalmozott
vrima	lyuk
vrima	gödör
vrima	lyukak
ram	kos
ram	ram
rezervë	tartalék
rezervë	tartalék
rezervë	tartalékot
piktori	festő
auvergne	auvergne
mesdheut	mediterrán
publikimi	kiadvány
publikimi	közzététel
publikimi	kiadás
publikimi	kiadó
publikimi	közzététel
marseille	marseille
ibm	ibm
mesit	középre
mesit	közép
mesit	középső
mesit	közép
poitou	poitou
shkrimtare	író
shpata	penge
shpata	pengét
shpata	kard
shpata	kardok
shpata	kard
xhiro	lovagolni
arkitektonike	építészet
arkitektonike	építészeti
fidel	fidel
christopher	christopher
christopher	kristóf
çuditshme	bizarr
iku	elment
iku	eltűnt
komunitetet	közösségek
kamboxhia	kambodzsa
njësoj	ugyanez
njësoj	ugyanaz
una	una
organizative	szervezeti
organizative	szervezési
organizative	szervezési
rrezeve	sugarak
orët	órákban
orët	óra
orët	órák
orët	órák
orët	órák
pranvera	tavaszi
pranvera	tavasz
lojrat	játék
lojrat	játékok
loir	loir
sulmoi	megtámadott
sulmoi	megtámadta
sulmoi	megtámadtak
nacionaliste	nacionalista
mercedes	mercedes
mercedes	merci
ekspozuar	kitett
ajror	légi
ajror	antenna
vietnamit	vietnam
vietnamit	vietnami
parma	parma
mblidhen	gyülekező
gojë	szád
gojë	száj
gojë	szájukat
volkswagen	volkswagen
provë	vizsgálati
provë	vizsgálat
provë	próba
provë	teszt
provë	bizonyíték
provë	bizonyítás
theksohet	hangsúlyozni
hesse	hesse
cher	cher
massa	massa
banesa	lakás
banesa	apartman
portin	kikötők
portin	kikötő
portin	port
square	square
square	szögletes
square	négyzetes
square	tér
square	négyzet
moskës	moszkvai
moskës	moszkvában
moskës	moszkva
proceseve	folyamatok
proceseve	eljárások
johannes	johannes
reshje	csapadék
chan	chan
parandaluar	megelőzni
parandaluar	megelőzése
sanxhaku	szandzsák
kot	hiába
kot	hiú
kot	hiábavaló
kot	béna
kot	sánta
vertikale	vertikális
vertikale	függőleges
vertikale	függőlegesen
hapa	lépcső
hapa	lépcsők
hapa	lépések
hapa	lépés
hapa	lépéseket
hungarez	magyarul
hungarez	magyarok
hungarez	magyar
hungarez	hungarian
liruar	lazán
liruar	laza
liruar	freed
mbuluara	fedett
mbuluara	lefedett
mbuluara	fedezett
mbuluara	borított
linux	linux
individë	magánszemélyek
individë	egyének
benedikti	benedict
benedikti	benedek
qyteza	városban
qyteza	town
qyteza	város
qyteza	városok
mode	divat
vendimtare	döntő
vendimtare	meghatározó
marc	marc
demir	demir
columbia	kolumbia
columbia	columbia
silva	silva
individ	egyén
individ	egyéni
veshjet	ruhák
veshjet	ruházata
veshjet	ruhák
veshjet	ruházat
veshjet	ruha
veshjet	ruhák
veshjet	ruha
veshjet	ruhát
bank	bank
avancuar	fejlett
avancuar	haladó
avancuar	előrehaladott
ndertuar	épült
ndertuar	épített
ndertuar	felépített
ndertuar	beépített
martini	martini
martini	martini
martini	márton
martini	martin
siguria	biztonsági
siguria	biztonság
siguria	biztonsági
siguria	biztonság
vlerësimi	értékelés
vlerësimi	értékelési
vlerësimi	elismerést
vlerësimi	elismerés
vlerësimi	értékelés
yje	csillagok
yje	sztárok
yje	csillag
dheut	talajban
dheut	talaj
shtypjes	elnyomás
abaz	abbas
shtoi	hozzáadott
shtoi	felvéve
publikisht	nyilvánosan
paraardhësit	őseink
paraardhësit	ősök
tërhoqi	húzta
tërhoqi	húzott
tërhoqi	rajzolt
tërhoqi	drew
tërhoqi	rajzolta
shumicës	többségi
shumicës	többség
krijuesi	alkotó
krijuesi	teremtő
operator	operátor
operator	kezelő
operator	üzemeltető
interesi	érdeklődés
interesi	kamat
interesi	érd
interesi	kamatok
transparent	áttetsző
transparent	átlátszó
transparent	átlátható
lang	lang
ambasador	nagykövet
kundërshtarët	ellenfelek
ruanda	ruanda
baletit	balett
rose	rózsa
rose	rose
premiera	premier
premiera	premier
dheu	por
dheu	port
dheu	talajban
dheu	talaj
dheu	talaj
shiva	shiva
afer	szoros
afer	közel
afer	bezárása
afer	közeli
afer	közel
portret	portré
biblike	biblia
biblike	bibliai
toni	tony
toni	toni
partitë	bulik
partitë	pártok
partitë	felek
partitë	partik
potencial	potenciális
potencial	lehetséges
potencial	potenciál
potencial	lehetőség
ekzistenca	lét
ekzistenca	létezése
ekzistenca	létezés
kundërshtuar	vitatta
kundërshtuar	vitatott
artur	artúr
artur	arthur
artur	artur
dënim	büntetés
temperature	hőmérséklet
temperature	hűtés
ndesh	néző
ndesh	arcokat
ndesh	arcok
vatikanit	vatikáni
vatikanit	vatikán
lirohet	freed
universitete	egyetemek
tonga	tonga
land	föld
land	földterület
land	szárazföld
land	telek
land	földterületek
gërmadhat	törmelék
gërmadhat	romok
gërmadhat	romokban
anthony	anthony
anthony	antal
ideale	eszmék
ideale	ideális
june	júniusi
june	june
june	június
june	júniusban
pasuritë	gazdagság
pasuritë	eszközök
pasuritë	vagyon
fox	róka
fox	fox
paratë	pénz
paratë	pénzt
zakon	szokás
senatit	szenátus
senatit	szenátusi
veglat	edények
veglat	eszközök
veglat	szerszám
veglat	szerszámok
soria	soria
alfa	alpha
alfa	alfa
alfa	alfa
kinema	mozi
migjeni	színházi
migjeni	színház
sarajevë	szarajevó
thyen	összetört
thyen	eltörik
thyen	megszakad
parashikuar	várható
parashikuar	megjósolta
senati	szenátus
senati	szenátusi
shoqërohet	kísérte
liqen	tó
liqen	tavi
liqen	tavon
oborr	yard
oborr	hajógyár
oborr	udvaron
oborr	udvar
oborr	udvar
oborr	udvarra
oborr	udvaron
punëtorë	dolgozók
punëtorë	munkavállalók
punëtorë	munkások
punëtorë	szorgalmas
grusht	ütés
grusht	ököl
kthen	fordul
kthen	visszatér
kthen	visszatérés
kthen	vissza
kthen	visszatér
pagane	pogány
treguesi	index
treguesi	mutató
treguesi	mutató
diametër	átmérője
diametër	átmérő
diametër	átmérőjű
sao	são
sao	sao
brss	szovjetunió
duam	akarsz
duam	akar
duam	akarod
duam	akarom
futjen	bevezetés
futjen	bevezetése
futjen	bevezető
organe	szervei
organe	szervek
forum	fórum
forum	fórumon
përkujtimore	megemlékezés
përkujtimore	memorial
përkujtimore	emlékmű
koleksion	adatgyűjtés
koleksion	gyűjtés
koleksion	gyűjtemény
koleksion	kollekció
rastësisht	véletlenszerűen
rastësisht	random
rastësisht	véletlenszerű
rastësisht	véletlen
portier	portás
portier	portás
norma	mérték
norma	kamatláb
norma	arány
kombet	nemzetek
atmosferë	légkör
atmosferë	atmoszféra
atmosferë	hangulat
doni	donnie
doni	donnie
doni	donny
doni	akarsz
doni	akar
doni	akarod
doni	akarom
bashkëpunëtor	kollaboráns
bashkëpunëtor	munkatárs
bashkëpunëtor	bűntársa
sie	sie
operacionet	műveletek
operacionet	üzemeltetés
pajtim	megbékélés
pajtim	egyeztetés
hirohito	hirohito
party	party
party	buli
party	parti
zeeland	zeeland
pakicë	lakossági
pakicë	kiskereskedelmi
pakicë	kisebbségi
pakicë	kisebbség
url	url
mani	mani
mani	manny
ushqime	étel
ushqime	élelem
ushqime	élelmiszerek
ushqime	táplálék
ushqime	élelmiszer
arnold	arnold
pakistan	pakisztán
pakistan	pakisztáni
teorema	tétel
león	león
australisë	ausztrália
rende	heavy
rende	súlyos
rende	nehéz
augustus	augustus
shfaqjet	vetítések
sure	fejezet
adrian	adrian
praktik	gyakorlati
praktik	praktikus
costa	costa
fytyra	arcokat
fytyra	arcok
fytyra	arcát
fytyra	arc
fytyra	arca
zbulimet	jelenések
zbulimet	felfedezések
zbulimet	megállapítások
zbulimet	leletek
kalendari	naptár
kalendari	naptári
mashkullore	férfias
shtabi	főhadiszállás
shtabi	székhely
kullat	tornyok
konceptet	fogalmak
konceptet	elképzelések
qenit	kutyus
qenit	kutya
muajt	hónap
muajt	hónapokig
muajt	hónapok
estonia	észtország
estonia	észtországban
vulgare	közönséges
kërkimi	keresés
kërkimi	küldetés
kërkimi	keresés
princat	hercegek
alta	alta
niko	nico
niko	niko
smart	okos
smart	intelligens
smart	smart
mikhail	mihail
pseudo	pszeudo
sainte	sainte
qumështit	tejes
qumështit	milky
ekran	képernyőn
ekran	képernyő
indiana	indiana
prodhuesit	gyártói
prodhuesit	gyártók
prodhuesit	producerek
prodhuesit	termelők
prodhuesit	gyártói
prodhuesit	gyártók
irak	irak
irak	iraki
cruz	cruz
pema	fán
pema	fa
pema	fája
pema	fák
normat	arányok
normat	árfolyamok
mata	mata
pasuan	követett
pasuan	követte
ëndrra	álmokat
ëndrra	álmok
ëndrra	álom
otomane	oszmán
architecture	felépítés
architecture	építészet
ndjenjë	érzés
ndjenjë	érzem
ndjenjë	érezni
ndjenjë	érzéssel
hash	egyél
shtyrë	hajtott
shtyrë	vezérelt
shtyrë	lökte
