категория	類別
окис	氧化
окис	氧化物
круиз	巡航
круиз	郵輪
дре	dre
печатане	印刷
печатане	列印
запитвания	查詢
запитвания	詢問
запитвания	查詢
запитвания	詢問
запитвания	查詢
банкера	莊
юки	yuki
комодор	准將
ремонтирани	翻新
брит	britt
дафне	daphne
зеленчук	蔬菜
елегия	殤
секретно	秘密
фурни	烤箱
пюре	mash
зачитане	尊敬
зачитане	尊重
жега	熱
жега	熱火
жега	加熱
жега	熱力
жега	熱量
удмуртия	udmurtia
чифтосване	交配
метил	甲基
безкрайността	無限
безкрайността	無窮
криптография	加密
елеонор	eleanor
тики	tiki
ариф	arif
копнеж	嚮往
копнеж	渴望
копнеж	嚮往
копнеж	渴望
многостранни	多邊
елм	榆樹
приюти	收容所
боуен	bowen
свински	豬肉
измамник	作弊
измамник	欺騙
трал	拖網
джиджи	gigi
приемни	foster
приемни	寄養
пружини	彈簧
гроувър	grover
роба	長袍
политехническия	理工學院
политехническия	理工
убежища	收容所
кръстника	乾爹
кръстника	教父
годен	適合
бункер	碉堡
бункер	地堡
бункер	掩體
тъпо	蠢
тъпо	笨
тъпо	愚蠢
тъпо	笨蛋
тъпо	傻
тъпо	啞
тъпо	跛腳
тъпо	跛
дняо	npt
разтоварване	降落
разтоварване	登陸
разтоварване	落地
разтоварване	著陸
разтоварване	卸貨
разтоварване	卸
ста	sta
лусака	盧薩卡
умар	umar
хемороиди	成堆
хемороиди	痔瘡
глигани	野豬
лабораторен	實驗室
лабораторен	化驗室
понсе	ponce
водораслите	海藻
водораслите	藻類
пресоване	緊迫
съживяване	復興
съживяване	復蘇
съживяване	振興
снопчета	tufts
сравним	可比
симулатор	模擬器
книжката	執照
книжката	駕照
книжката	許可證
лимузина	轎車
лимузина	轎車
приобщаване	包容
приобщаване	包容性
боулинг	保齡球
прокламация	宣告
прокламация	公告
черепи	頭骨
четец	讀者
разлив	灑
разлив	洩漏
козе	山羊
козе	羊
терапии	療法
оттеглено	撤回
потапници	aythya
изоставяне	遺棄
изоставяне	廢棄
сцепление	牽引
сцепление	牽引力
изобретил	發明
кортикостероиди	corticosteroids
пай	餡餅
пай	派
зим	zim
аналитичен	分析
глупаци	愚者
санда	sanda
консолидация	鞏固
консолидация	整合
консолидация	合併
сима	司馬
хидролиза	水解
консолидира	鞏固
свежа	新鮮
свежа	清新
базалт	玄武岩
бус	公車
бус	巴士
бус	貨車
бус	梵
бус	範
остани	留
остани	留下
остани	留下來
махалото	鐘擺
мигранти	移民
либи	libby
реликва	遺跡
реликва	遺物
тъжен	悲哀
тъжен	悲傷
тъжен	傷心
тъжен	難過
камео	客串
крехки	脆弱
крехки	易碎
кресло	安樂椅
кресло	扶手椅
диети	節食
диети	飲食
диети	節食
диети	減肥
серано	serrano
двустранен	雙邊
мравка	蟻
мравка	螞蟻
отслаби	減弱
отслаби	削弱
отслаби	弱化
зомби	殭屍
зомби	僵屍
разреден	稀釋
разреден	淡化
разреден	稀釋
разреден	淡化
опрости	簡化
иглата	針
конкурентоспособност	競爭力
горчиви	苦苦
горчиви	苦
джулиъс	julius
танкер	油輪
балансирано	平衡
балансирано	均衡
доу	竇
доу	doe
практично	實用
доминион	自治領
хала	hala
смущение	擾動
пиа	pia
касаи	開賽
илай	eli
кокос	椰
кокос	椰子
калта	泥巴
калта	泥
калта	泥漿
цъфтящи	開花
морийн	maureen
инвалидност	殘疾
инвалидност	殘障
инвалидност	傷殘
целева	目標
лайън	里昂
векио	vecchio
сайто	齋藤
пиърсинг	穿孔
пиърсинг	穿孔
хилдебранд	hildebrand
змиорка	鰻魚
змиорка	鰻
витла	螺旋槳
изтекъл	過期
колана	腰帶
колана	皮帶
колана	帶
изпарения	蒸氣
изпарения	蒸汽
приключението	探險
приключението	冒險
стайн	stein
динозавър	恐龍
пробиване	鑽井
пробиване	鑽孔
пробиване	鑽
пробиване	鑽探
весна	vesna
задействане	扳機
задействане	觸發
моливи	鉛筆
класна	課室
класна	教室
класна	課堂
класна	優雅
стояща	站立
стояща	常備
стояща	常設
армен	armen
датчик	感應器
гибон	長臂猿
бекхенд	反手
блаженство	恩澤
кампуса	校區
кампуса	校園
едмон	edmond
бъбречни	腎
утроба	子宮
столман	stallman
кофа	水桶
кофа	桶
настройване	配置
настройване	配置
телохранител	保鏢
хипофизата	垂體
нисан	日產
фактура	發票
парникови	溫室
навиците	習性
навиците	習慣
леснар	lesnar
дълготраен	持久
хамбар	穀倉
вековен	世紀
плагиатство	抄襲
плагиатство	剽竊
претенция	索賠
претенция	認領
претенция	債權
компресор	壓縮機
пледира	懇求
необикновен	非凡
усложнение	併發症
виноградов	vinogradov
дехидратация	失水
дехидратация	脫水
подпори	struts
подпори	道具
райета	花臉
райета	條紋
текстура	紋理
джинджър	姜
пресен	新鮮
пресен	清新
орхидея	蘭花
тръни	荊棘
предсърдие	atrium
ревматизъм	風濕
ифк	efc
кърпи	浴巾
кърпи	毛巾
шумно	大聲
патрули	巡邏
разкъсан	撕裂
амедео	amedeo
скенер	掃描器
скенер	掃描
скенер	掃瞄
дамир	damir
анорексия	厭食症
помпилий	pompilius
етичен	倫理
хейуърд	hayward
танкери	油輪
зестрата	聘禮
зестрата	嫁妝
поминъка	生計
аткинс	atkins
зомбита	僵屍
никотин	尼古丁
седмични	每星期
седмични	週刊
седмични	每週
седмични	每周
сажди	煙塵
сажди	煤煙
метафори	隱喻
метафори	比喻
метафори	隱喻
браковете	婚姻
хулиан	julian
плача	哭了
плача	哭
плача	哭泣
писалка	鋼筆
писалка	筆
тарифи	關稅
сегрегация	隔離
хелеспонт	hellespont
хипотетично	假設
сук	淑
сук	塾
радиатор	散熱器
масаж	按摩
шумове	噪音
гувернантка	家庭教師
бъд	芽
бъд	bud
артикули	文章
артикули	項目
валенщайн	wallenstein
неподходяща	不當
невинна	無辜
пъдпъдък	鵪鶉
оук	橡樹
оук	橡木
оук	橡
оук	櫟
мами	作弊
мами	欺騙
лайънс	里昂
аси	assi
паладий	鈀
бъбрек	腎臟
бъбрек	腎
закари	zachary
проституцията	賣淫
педиатър	兒科醫生
спонтанна	自發
спонтанна	自發性
даш	dash
миси	missy
върджил	崇德
изветряне	風化
уникалността	獨特性
наивен	幼稚
наивен	天真
тръбичка	管
тръбичка	管子
родословие	血統
сабо	sabo
татуировки	紋身
татуировки	紋身
татуировки	刺青
едвам	勉強
синявицоподобни	coraciiformes
наздраве	歡呼聲
халид	khalid
енио	ennio
вечност	永恆
облачно	陰
облачно	陰天
облачно	陰天
облачно	多雲
кирин	麒麟
дучо	duccio
коув	灣
смазване	潤滑
изтичат	到期
изтичат	過期
шън	順
кърма	船尾
кърма	stern
уади	wadi
паяка	蜘蛛
неизбежен	無可避免
неизбежен	不可避免
суета	虛榮
алергични	過敏
оазиси	綠洲
договорено	議定
договорено	同意
договорено	商定
съучастници	幫凶
съучастници	同謀
съучастници	共犯
моларна	臼齒
плачат	哭了
плачат	哭
плачат	哭泣
приемете	接受
преработване	處理
преработване	加工
еротика	情慾
пешеходци	行人
прожекция	投射
прожекция	投影
прожекция	預測
прожекция	放映
прожекция	篩選
прожекция	甄別
прожекция	幻燈片
окс	acs
пиратство	盜版
брадавици	疣
отчаяна	絕望
колониализма	殖民主義
заминаване	出境
заминаване	離境
недохранване	營養不良
съзвездията	星座
аргон	氬
варени	煮熟
мма	mma
гъбични	真菌
буше	boucher
рад	rad
пропусна	錯過
роувър	rover
крайъгълен	基石
крайъгълен	里程碑
ламбърт	lambert
съблазни	引誘
съединителната	耦合
развали	寵壞
затворът	監獄
шимпанзетата	黑猩猩
шимпанзетата	黑猩猩
натрупан	累積
натрупан	累計
линейка	救護車
линейка	救護
плантация	種植園
магнетизъм	磁
магнетизъм	磁力
магнетизъм	磁性
примка	環
примка	迴圈
парализиран	癱
парализиран	癱瘓
измени	修正
мухтар	mukhtar
сейгън	sagan
дрифт	漂移
харбург	harburg
кса	ksa
кандидатури	提名
панихида	哀樂
психичното	心智
психичното	心理
психичното	精神
крехка	脆弱
крехка	易碎
буланже	boulanger
умисъл	意圖
умисъл	意向
лоуел	lowell
университатя	universitatea
анжелик	angelique
офталмология	眼科
амулети	護身符
възражение	反對
възражение	異議
възражение	反對
възражение	反對派
възражение	反對黨
скар	疤痕
скар	傷疤
скар	疤
скар	刀疤
плацентата	胎盤
завърти	旋轉
атлантическа	大西洋
отклоняване	轉送
отклоняване	分流
отклоняване	偏轉
мълдър	mulder
престилка	停機坪
престилка	圍裙
дегенерация	退化
самоубийства	自殺
прилагана	套用
отскок	籃板球
отскок	反彈
отскок	回升
лабиринта	迷宮
паразит	寄生蟲
паразит	寄生
индиго	indigo
перез	perez
пожелания	願望
пожелания	祝願
епична	史詩
боди	菩提
майър	mayer
майър	meier
майър	meyer
раковина	海螺
капсули	膠囊
капсули	囊
капсули	膠囊
особи	皇家
звонимир	zvonimir
кланът	氏族
кланът	部族
кланът	氏
батериите	電池
тапир	貘
купон	黨
купон	政黨
купон	宴會
купон	派對
купон	聚會
лапа	爪
шишкин	shishkin
форестър	forrester
гъбички	真菌
гъбички	真菌
бентли	bentley
фоли	foley
кур	dick
кур	公雞
позор	恥辱
етел	ethel
менди	mandy
тонаж	噸位
йети	雪人
вкусни	美味
вкусни	好吃
оптимизъм	樂觀
оптимизъм	樂觀
храносмилане	消化
абба	abba
банан	香蕉
банан	蕉
циганка	吉普賽人
циганка	吉普賽
циганка	吉卜賽人
хормоните	激素
хормоните	荷爾蒙
санторини	santorini
часовниците	鐘錶
часовниците	時鐘
часовниците	手錶
азбест	石棉
марксист	馬克思主義
фантомът	幻影
питу	pitu
конична	圓錐
мау	茂
копита	馬蹄
копита	蹄
негодувание	怨恨
блумфийлд	bloomfield
скенери	掃描器
биле	藥草
ракията	白蘭地
фанджо	fangio
оре	犁
тиранин	暴君
рина	rina
лъжичка	匙
лъжичка	勺
лъжичка	勺子
лъжичка	湯匙
соларис	solaris
уморен	累了
уморен	累
йонизация	電離
заявления	申請
заявления	申請書
заключени	鎖定
ппд	edp
грамотни	識字
бъни	兔子
нередовни	不規則
камилите	駱駝
замразен	冷凍
замразен	凍結
замразен	冰凍
скорошно	最近
скорошно	近期
картона	圖表
картона	圖
крехко	脆弱
крехко	易碎
индра	indra
флейтата	笛
флейтата	笛子
функциониращи	運作
фараонът	法老
офанзиви	攻勢
засяване	播種
намеци	影射
намеци	暗示
сънданс	sundance
объркващо	混淆
объркващо	困惑
разположи	部署
корейци	朝鮮人
анулиране	取消
мокър	濕
горила	猩猩
спонтанен	自發
спонтанен	自發性
савидж	野人
савидж	野蠻
отдаденост	奉獻
отдаденост	承諾
отдаденост	奉獻
капе	滴水
трусове	震顫
холоу	空洞
холоу	空心
сексът	性別
сексът	性愛
сексът	性行為
сексът	性
апостолос	apostolos
макро	宏觀
реди	reddy
значки	徽章
компенсиране	補償
компенсиране	賠償
компенсиране	抵銷
компенсиране	抵消
магарето	驢
магарето	驢子
казина	賭場
рейвън	烏鴉
насищане	飽和
насищане	飽和度
скорбяла	澱粉
лило	lilo
кадети	學員
кабелен	有線
хлорофил	葉綠素
стероиди	類固醇
стероиди	類固醇
тъжни	悲哀
тъжни	悲傷
тъжни	傷心
тъжни	難過
експлозив	爆炸性
експлозив	炸藥
анестезия	麻醉
анестезия	麻醉劑
кеотавонг	keothavong
приготовления	籌備
интуицията	直覺
сравнима	可比
белучи	bellucci
ефраим	ephraim
опростено	簡化
опростено	簡體
опростено	簡化
флоти	船隊
неудобство	不適
неудобство	不便
деметрио	demetrio
избата	地窖
фискална	財政
циганин	吉普賽人
циганин	吉普賽
циганин	吉卜賽人
модно	時裝
модно	時尚
вой	嚎叫
квалифицирано	合格
пин	別針
пин	pin
насипа	堤岸
циклични	週期性
романтик	浪漫
алкална	鹼性
алкална	鹼
шимпанзета	黑猩猩
шимпанзета	黑猩猩
шимпанзета	黑猩猩
истерия	歇斯底里
боско	bosco
хобита	嗜好
хобита	愛好
медузи	水母
фос	foss
антигени	抗原
делия	delia
милер	米勒
милер	miller
надлъжна	縱
пайн	松樹
пайн	松
логистични	後勤
хотелът	飯店
хотелът	酒店
хотелът	賓館
хотелът	旅館
платено	付費
сервитьор	侍者
сис	姐
сис	姐姐
сис	姊姊
деменция	痴呆
деменция	痴呆症
деменция	癡呆症
харем	後宮
рецитира	背誦
мобилизират	調動
мобилизират	動員
дюбоа	dubois
фиона	fiona
нейт	nate
лайнъл	lionel
серум	血清
клетви	誓言
клетви	誓言
клетви	誓詞
мейнард	maynard
спиралата	螺旋
бейт	beit
просторна	寬敞
катакомбите	墓穴
картографски	製圖
бандит	土匪
бандит	強盜
очаквано	預計
очаквано	預期
очаквано	預計
очаквано	預期
роговицата	角膜
щедрост	慷慨
сочни	肉質
сочни	多汁
удостоверяване	認證
удостоверяване	驗證
планер	滑翔翼
жътвата	收穫
колонизират	殖民
пожелание	願望
пожелание	祝願
пожелание	許願
влекач	拖船
влекач	拖拉機
влекач	拖船
потопи	水槽
анион	陰離子
плесен	模具
плесен	真菌
плесен	模具
капа	kappa
лийч	水蛭
вентилатор	樊
вентилатор	粉絲
вентилатор	風扇
вентилатор	範
шкаф	櫃子
шкаф	櫥
шкаф	櫥櫃
шкаф	內閣
упоритост	持之以恆
упоритост	毅力
упоритост	韌性
кубчета	方塊
кубчета	立方體
афи	afi
пусан	釜山
странник	陌生人
странник	陌生
елегантни	優雅
елегантни	高雅
сираче	孤兒
декрети	法令
декрети	政令
уловен	被俘
виртуоз	virtuoso
локууд	lockwood
мъстейн	mustaine
мейър	mayer
мейър	maher
замразени	冷凍
замразени	凍結
замразени	冰凍
чампа	champa
сановници	政要
замразяване	冷凍
замразяване	凍
замразяване	凍結
замразяване	冷凍
замразяване	凍結
тюрго	turgot
светкавици	閃電
светкавици	電光
тартар	韃靼
уърдсуърт	wordsworth
конгресмен	議員
конгресмен	國會議員
вегетарианци	吃素
вегетарианци	素食
кръсти	krusty
вергил	vergil
хигиената	衛生
тейтъм	tatum
илейн	elaine
изчерпани	精疲力竭
изчерпани	用盡
разливи	溢位
печена	烘
зоуи	zoe
уолтърс	walters
интерлагос	interlagos
чакаме	等候
чакаме	等待
мъди	泥濘
дланите	手心
дланите	棕櫚
дланите	手掌
клъстер	集群
лотария	彩票
камина	壁爐
камина	火爐
лодърдейл	lauderdale
скорбут	壞血病
фойерверки	鞭炮
фойерверки	炮仗
фойерверки	煙花
фойерверки	焰火
фойерверки	煙火
бауър	bauer
тъгата	哀愁
тъгата	悲傷
тъгата	悲哀
боси	赤腳
боси	赤足
мачадо	machado
жизненост	活力
жизненост	生命力
кини	kinney
барман	酒保
магистралите	高速公路
магистралите	公路
диагностиката	診斷
безработен	失業者
безработен	失業
теч	漏
теч	洩漏
теч	漏水
каубой	牛仔
скаутите	童軍
увеличения	增加
гон	坤
сухожилие	腱
сухожилие	韌帶
умно	聰明
умно	smart
чистене	打掃
чистене	清潔
чистене	清洗
спасителят	救星
спасителят	救世主
веса	vesa
кристализация	結晶
заличаване	刪除
йоко	葉子
повтаряне	重現
повтаряне	重播
карвър	carver
цианид	氰化物
венците	牙齦
тъпи	啞
полиетилен	聚乙烯
амвона	講壇
кайсии	杏子
мангрови	紅樹
мангрови	紅樹林
бану	banu
сателитен	衛星
рибарство	漁業
микаела	michaela
колофон	松香
еякулация	射精
манталитет	心態
бауи	bowie
сертифицирани	認證
атрактивна	吸引力
синдикатите	工會
ските	滑雪板
ските	滑雪
телеман	telemann
диня	瓜
диня	西瓜
кацнал	landed
хоукс	老鷹
хоукс	hawkes
търгове	拍賣
търгове	投標
отстъпка	折扣
отстъпка	優惠
припадъци	癲癇
лоби	大廳
лоби	大堂
лоби	遊說
довършване	竣工
бронхит	支氣管炎
механици	力學
птиче	伯德
птиче	鳥
визи	簽證
визи	visa
визи	簽證
ормаечеа	ormaechea
разбито	破碎
разбито	破損
разбито	斷
разбито	破碎
съзнателен	自覺
спонтанни	自發
спонтанни	自發性
уплашен	害怕
шал	披肩
шал	圍巾
уин	wynn
уин	winn
дебне	跟蹤
матийо	mathieu
профсъюз	聯盟
профсъюз	工會
превозвач	航空母艦
превозвач	載體
очевидец	目擊者
уязвимост	弱點
урагана	颶風
предсказание	預言
предсказание	預估
предсказание	預測
инжекции	注射
удхаус	woodhouse
блейн	blaine
кикбокс	跆拳道
застраховки	保險費
застраховки	保險
витрина	展示
снейк	蛇
диди	dede
обречени	注定
харлан	harlan
въоръжава	武裝
никта	nyx
хералд	先驅
дорадо	dorado
догадки	猜想
тъкане	編織
бягай	跑
бягай	跑步
бягай	運行
хердер	牧人
оздравяване	醫治
оздравяване	治癒
оздравяване	療傷
оздравяване	康復
липсваща	缺少
липсваща	失蹤
липсваща	遺失
охеда	ojeda
шокиран	震驚
лиана	liana
маклафлин	mclaughlin
шев	縫紉
шев	縫針
шев	接縫
гаража	車庫
стерилизация	絕育
стерилизация	絕育
пил	pil
вноска	繳款
вноска	分期付款
подчертавайки	強調
паркс	公園
разреждане	稀釋
ездачи	騎手
аладин	aladin
вагината	陰道
вагината	vag
презервативи	保險套
амбициозни	野心
амбициозни	雄心
амбициозни	雄心勃勃
епъл	apple
епъл	蘋果
йосеф	yosef
врабчета	麻雀
парламентите	議會
харесал	讚
чайки	海鷗
настоятелно	敦促
алергия	過敏
алергия	過敏症
алергия	過敏
улики	線索
улики	證據
котви	錨
стриптийз	剝離
стриптийз	脫衣
стриптийз	脫
стриптийз	脫衣舞
стриптийз	地帶
доджо	道場
счупено	破碎
счупено	破損
счупено	斷
епиметей	epimetheus
лекцията	講課
лекцията	講座
лекцията	演講
изтласкване	彈射
бъбреци	腎臟
бъбреци	腎
бъбреци	腎
бъбреци	腎臟
бъбреци	腎
танака	田中
оригинали	原件
далия	dahlia
далия	dalia
прозрение	洞察力
прозрение	洞察
наивно	幼稚
наивно	天真
мостик	橋
мостик	艦橋
мостик	大橋
мостик	橋梁
мостик	橋牌
спестявания	儲蓄
спестявания	節省
спестявания	節約
отклоненията	偏差
отклоненията	偏離
палатката	帳篷
палатката	帳蓬
задоволство	滿意
задоволство	抵償
колет	collette
разпръсне	驅散
алергии	過敏
гирландайо	ghirlandaio
отвличания	誘拐
отвличания	綁架
праскова	桃
праскова	桃子
жизел	giselle
жизел	gisele
гангстери	歹徒
ембриология	embryology
такеши	阿武
такеши	武
бамако	巴馬科
резервация	預訂
резервация	保留
резервация	預定
резервация	訂位
резервация	訂票
резервация	預訂
резервация	預約
шей	shea
рейтингите	收視率
рейтингите	評比
рейтингите	評分
язви	瘡
язви	潰瘍
язви	潰瘍
кейлъб	caleb
елейн	elaine
прилично	體面
прилично	正派
алвис	alvis
балове	丸子
шатра	帳篷
шатра	帳蓬
ирма	irma
стал	stahl
уолкът	walcott
торпедото	魚雷
суеверия	迷信
лейла	leyla
лейла	layla
офисът	辦公
офисът	辦公室
офисът	辦事處
арогантно	傲慢
пим	pym
пим	pim
витло	螺旋槳
камериерка	女傭
камериерка	傭人
камериерка	家務
убежището	避難所
връстници	同儕
координирани	協調
пероксид	過氧化物
андроид	android
плитчините	淺灘
семантична	語義
паркиране	停車位
паркиране	停車場
многостен	多面體
жули	julie
бренан	brennan
хазартни	賭
хазартни	賭博
пинто	pinto
клещино	kleines
фиба	髮夾
ластик	鬆緊
ластик	彈性
ундиано	undiano
бастун	拐杖
бастун	甘蔗
бастун	手杖
безпристрастност	公正性
безпристрастност	公正
безпристрастност	不偏不倚
бюджети	預算
притежавани	擁有
джиан	健
офлайн	下線
офлайн	離線
папируси	papyri
катод	陰極
устинов	ustinov
упътване	方向
периферна	周邊
периферна	外圍
далака	脾臟
далака	脾
фурната	爐
фурната	烤爐
фурната	烤箱
асансьори	升降機
свирка	吹口哨
свирка	口哨
свирка	吹哨
обвиняемия	被告人
обвиняемия	被告
станли	stanley
лайла	lyla
обещавайки	認捐
кроос	kroos
консервирани	罐裝
завеси	窗簾
лоръл	月桂
лоръл	laurel
шовинизъм	沙文主義
менструация	月經
събрано	收集
рампа	坡道
рампа	斜坡
пам	潘
пам	pam
лилав	紫色
лилав	紫
сепия	魷魚
сепия	烏賊
сепия	墨魚
чакала	豺狼
изкупление	贖罪
изкупление	贖罪
изкупление	贖回
изкупление	救贖
евнух	太監
неплатени	無償
чадуик	chadwick
балансирани	平衡
балансирани	均衡
бедствията	災害
бедствията	災難
агар	agar
агар	瓊脂
сперма	精子
сперма	精子
сперма	精液
рефер	裁判
рефер	裁判
подложки	墊
подложки	墊子
туве	tove
цезий	銫
цезий	銫
метанол	甲醇
племенниците	姪女
деликатен	細膩
деликатен	精緻
петиции	請願書
петиции	請願
детонация	爆炸
детонация	引爆
гамба	gamba
филантропи	慈善家
чанти	包包
чанти	袋
чанти	手袋
чанти	手提包
еквивалентност	等效
еквивалентност	等值
акари	蟎
акари	akari
анистън	aniston
рин	凜
мория	moria
токсичност	毒性
гид	指南
гид	指引
гид	嚮導
заразна	傳染性
гуен	gwyn
дирижабъл	飛艇
дирижабъл	飛行船
опровержение	反駁
опровержение	辯駁
периодичност	週期性
периодичност	週期
гликоген	糖原
бинокъл	望遠鏡
пластмасов	塑料
пластмасов	塑膠
дока	船塢
дока	碼頭
майчинство	母性
майчинство	產婦
грамофон	留聲機
грамофон	留聲機
грамофон	轉盤
копринена	蠶絲
копринена	絲
копринена	絲綢
счупване	骨折
счупване	斷裂
измръзване	凍傷
гарванът	烏鴉
орбини	orbigny
люлки	鞦韆
пингвините	企鵝
фер	fer
елегантен	優雅
елегантен	高雅
елегантен	瀟灑
обеци	耳環
прилична	體面
прилична	正派
рафинерии	煉油廠
карбоксилна	carboxylic
моби	moby
тихонов	tikhonov
информиране	資訊
магьосничество	巫術
алтера	altera
пач	修補
пач	補丁
каспър	kasper
каспър	kaspar
каспър	casper
айсберг	冰山
кърби	kirby
седло	馬鞍
седло	鞍
милениум	千禧年
милениум	千年
клюки	流言
клюки	流言蜚語
клюки	八卦
клюки	閒話
клюки	緋聞
гаел	gael
коремни	腹壁
коремни	腹部
забвение	遺忘
колиър	collier
дъсти	dusty
оповестяване	披露
оповестяване	披露
недра	底土
бензен	苯
порив	敦促
порив	陣風
съответстващо	相應
съответстващо	對應
любопитството	好奇心
любопитството	好奇
заз	zaz
подчертая	突顯
подчертая	凸顯
ловкост	敏捷
погасяване	還款
погасяване	償還
ножица	剪刀
лусон	呂宋
тамян	香
иси	isi
фукуока	福岡
оникс	瑪瑙
незачитане	無視
найлон	尼龍
найлон	塑料
найлон	塑膠
сик	植
просяк	乞丐
аян	ayan
миризми	氣味
кошер	蜂巢
кошер	蜂巢
преходите	過渡
възпоменателни	紀念
данъкоплатци	納稅人
обвиняем	被告
обвиняем	被告人
обвиняем	被告
концесията	特許
фалшификат	偽造
фалшификат	造假
ангелика	angelika
диамантен	金剛石
диамантен	鑽石
участваща	參加
участваща	參與
младоженеца	新郎
глезен	腳踝
чистилището	煉獄
демокрации	民主政體
бруст	蛙泳
сито	篩
пон	pon
пребиваващи	居民
добрина	善良
еликсир	藥水
еликсир	仙丹
еликсир	藥水
насрочено	排定
момзен	mommsen
умереност	適度
умереност	節制
умереност	溫和
бейби	嬰兒
бейби	baby
бейби	寶貝
бейби	寶寶
експлоатирани	被剝削
капра	capra
изнасилвания	強姦罪
изнасилвания	強姦
изнасилвания	強暴
сег	bse
микропроцесор	微處理器
реакторите	反應堆
обриви	疹
обриви	皮疹
преливане	輸血
въздържане	棄權
ореол	光環
ореол	暈
разрушители	驅逐艦
деклариране	宣告
деклариране	申報
биби	bibi
биби	比比
биби	bebe
изкушение	誘惑
изкушение	引誘
погълната	消費
погълната	吸收
ацетат	乙酸
уонг	黃
енергична	高能
нефтена	石油
пехотинец	海事
национализира	收歸國有
притча	寓言
притча	比喻
монополи	壟斷
монополи	壟斷
монополи	專賣
приспособяване	適應
приспособяване	適應性
приспособяване	調整
формуляр	形式
формуляр	表格
сухожилията	筋
цитоплазма	細胞質
фотоволтаични	光電
фотоволтаични	光電效應
изтощена	精疲力竭
изтощена	用盡
сат	週六
сат	sat
нок	noc
куки	鈎
куки	餅乾
куки	cookie
якимова	yakimova
крокет	槌球
крокет	crockett
сдържаност	克制
убедителен	說服
акушерка	助產士
артьом	artem
мадре	madre
светят	光芒
светят	螢光
светят	發光
валдерама	valderrama
близначки	雙胞胎
марджъри	marjorie
хирагана	hiragana
сандовал	sandoval
неспокоен	焦急
неспокоен	焦慮
безжичен	無線
объркана	混淆
объркана	困惑
препоръчвам	推薦
саво	savo
неравни	不均衡
неравни	不平衡
неравни	不平等
безпомощни	無奈
воал	面紗
дилема	困境
дилема	進退兩難
рокси	roxy
изпитвания	測試
изпитвания	測驗
версаче	versace
звънец	門鈴
звънец	鐘
звънец	貝爾
звънец	鈴
звънец	bell
термометър	溫度計
опитай	嘗試
опитай	試試
аптеката	藥店
аптеката	藥房
аптеката	藥劑
аптеката	藥店
моралът	士氣
моралът	道德
моралът	道德觀
моралът	道義
моралът	道德
докоснат	觸及
докоснат	感動
мираж	幻影
мираж	幻象
юнан	雲南
оръжейна	軍械庫
оръжейна	軍械庫
оръжейна	軍械
бангкок	曼谷
местоживеене	戶籍
местоживеене	住所
рамена	肩
рамена	肩膀
зои	zoe
контрольор	控制器
свежо	新鮮
свежо	清新
микрофона	麥克風
разделения	師團
пароли	密碼
дор	dor
подслушване	監聽
подслушване	竊聽
подслушване	竊聽
подслушване	偷聽
катран	焦油
лайънъл	lionel
фаул	犯規
картела	卡特爾
ценообразуване	定價
инверсия	反轉
скофийлд	scofield
аутопсия	驗屍
аутопсия	解剖
трансепт	transept
витамините	維生素
витамините	維他命
гардиън	守護神
гардиън	守護者
гардиън	守護
гардиън	監護人
безплодие	不孕
безплодие	不孕症
сапуни	肥皂劇
сапуни	香皂
сапуни	皂
сапуни	肥皂
пакард	packard
харбин	哈爾濱
балансирана	平衡
балансирана	均衡
старейшина	前輩
старейшина	長輩
старейшина	長老
паството	會眾
контрацепция	避孕
кълън	庫倫
лавандула	淡紫色
прослушвания	試鏡
прослушвания	試演
далтън	dalton
уелч	welch
вмешателство	篡改
вмешателство	干擾
вмешателство	干預
вмешателство	干涉
гризли	grizzlies
обвит	包裹
купите	碗
пасажери	乘客
пасажери	旅客
обор	穀倉
палец	拇指
палец	大拇指
сплашване	恫嚇
сплашване	恐嚇
ходжсън	hodgson
зверствата	暴行
еротично	色情
еротично	情慾
гоминдан	中國國民黨
гоминдан	國民黨
канария	canaria
нощите	夜晚
нощите	夜
лъскави	閃亮
лъскави	光滑
гас	gus
елегантност	優雅
елегантност	高雅
величествен	雄偉
величествен	華麗
разтягане	延伸
разтягане	拉伸
разтягане	伸展
уалид	walid
пурпурно	紫色
пурпурно	紫
джиро	二郎
джиро	次郎
улман	ullman
тарзан	泰山
състраданието	慈悲
състраданието	同情心
състраданието	同情
рифа	礁
рифа	暗礁
рифа	珊瑚礁
кътбърт	cuthbert
цигарите	香煙
цигарите	煙
пералня	洗衣機
пералня	洗衣
пералня	洗衣服
пералня	洗衣店
пич	花花公子
безразличие	冷漠
латекс	latex
харчи	花費
харчи	花費
погълне	燕
погълне	燕子
погълне	吞
съединител	接頭
съединител	離合器
мирише	氣味
рка	pka
кание	kanye
боровинки	藍莓
боровинки	藍莓
боровинки	漿果
преживни	反芻
ратификация	批准
аванс	預支
амнести	大赦
амнести	特赦
необратимо	不可逆
йогананда	yogananda
яхния	燉
чадъри	傘
чадъри	雨傘
чадъри	雨傘
истомин	istomin
изчислен	估計
изчислен	預估
гигс	giggs
консумативи	供應
консумативи	用品
консумативи	消耗品
акумулатор	電池
акумулатор	電量
специалитет	專長
специалитет	特殊性
специалитет	專長
специалитет	專業
впечатлена	深刻印象
остатъчна	剩餘
плетени	針織
аеробика	健身操
аеробика	有氧運動
аеробика	健美操
