河岸	flussufer
薄弱	schwachen
薄弱	schwach
薄弱	schwacher
指明	spezifizieren
指明	angeben
諸葛	zhuge
謊言	lie
謊言	liegen
謊言	lügen
謊言	lüge
謊言	liegt
謊言	lügen
宙斯	zeus
越共	vietcong
野獸	biest
野獸	tier
野獸	bestie
野獸	ungeheuer
填充	polsterung
填充	polster
填充	abfüllung
填充	füllung
填充	ausfüllen
填充	füllen
填充	füllung
填充	fülle
填充	ausfüllen
填充	füllen
起因	verursachen
起因	gründe
起因	ursachen
起因	ursache
起因	verursacht
水分	feuchtigkeit
水分	feuchte
縫	nähen
縫	nähen
縫	nähmaschinen
高分子	polymer
高分子	polymeren
高分子	polymere
反省	selbstbeobachtung
反省	reflexion
反省	besinnung
反省	überlegung
反省	nachdenken
反省	spiegelbild
敲	klopft
敲	klopf
敲	klopfen
頂端	top
頂端	spitze
頂端	oberteil
頂端	oben
頂端	oberseite
角落	eck
角落	corner
角落	ecken
角落	ecke
角落	ecken
狂熱	fanatismus
郵輪	fahrten
郵輪	kreuzfahrt
郵輪	kreuzfahrten
郵輪	schifffahrt
郵輪	kreuzfahrt
郵輪	cruise
郵輪	kreuzfahrten
燈光	scheinwerfer
燈光	beleuchtung
燈光	leuchten
燈光	licht
燈光	lichter
燈光	lampen
燈光	leichter
燈光	leichte
燈光	light
燈光	licht
燈光	leicht
瑪利亞	marija
瑪利亞	maria
抗衡	gegengewicht
太陽能	solarenergie
太陽能	solarzellen
太陽能	solar
太陽能	sonnenenergie
儲備	naturschutzgebiete
儲備	rücklagen
儲備	währungsreserven
儲備	reserven
儲備	rückstellungen
儲備	naturschutzgebiet
儲備	reservieren
儲備	reserve
反對派	widerstand
反對派	widerspruch
反對派	einspruch
反對派	opposition
反對派	ablehnung
藤本	fujimoto
舵	ruder
舵	helm
舵	steuer
舵	steuermann
舵	ruder
池塘	teich
池塘	teiche
講話	vortrag
講話	ansprache
講話	rede
講話	sprache
離任	ausgehende
離任	ausgang
離任	ausgehenden
激發	inspiriert
激發	begeistern
激發	inspirieren
激發	anregung
激發	erregung
激發	stimulieren
激發	anregen
禁忌	tabus
禁忌	verbotene
禁忌	untersagt
禁忌	verbotenen
禁忌	unzulässig
禁忌	verboten
禁忌	tabus
禁忌	tabu
假說	hypothesen
假說	hypothese
假說	hypothesen
假說	annahme
邪教	kult
邪教	sekte
醚	äther
醚	ether
醚	äther
醚	ether
孢子	sporen
孢子	spore
孢子	sporen
噴	spray
噴	sprühen
榮耀	herrlichkeit
榮耀	ehre
榮耀	ruhm
榮耀	glory
偽裝	verschleiern
偽裝	tarnung
偽裝	verkleidung
偽裝	verschleiern
偽裝	tarnung
偽裝	verkleidungen
鳩	taube
叛軍	rebell
叛軍	rebellen
叛軍	rebellen
家園	vaterland
家園	homeland
家園	heimat
家園	heimatland
波動	fluktuation
波動	fluktuationen
波動	schwankungen
波動	schwankungsbreite
波動	flüchtigen
波動	flüchtige
波動	flüchtig
波動	flüchtiger
波動	fluktuationen
波動	schwankungen
波動	fluktuation
波動	schwankungen
波動	volatilität
層次	schichten
層次	lagen
層次	layer
層次	ebenen
層次	ebene
層次	stufe
層次	level
層次	niveau
矽	silizium
矽	silikon
矽	silicium
矽	silicon
繡	stickerei
繡	stickerei
繡	bestickt
閘門	schleusen
匹茲堡	pittsburgh
笨	blöd
笨	doof
笨	dummkopf
笨	dumm
少了	weniger
少了	abzüglich
康復	heilung
康復	heilende
康復	heilen
康復	instandsetzung
康復	rehabilitierung
康復	rehabilitation
康復	sanierung
康復	verwertung
康復	erholung
康復	rückgewinnung
康復	rückforderung
大院	verbindung
大院	zusammengesetzte
沙洲	sandbank
布希	bush
布希	gebüsch
布希	bushs
布希	busch
莊園	herrenhaus
莊園	anwesen
莊園	manor
欺騙	betrügen
欺騙	betrügt
欺騙	betrügen
欺騙	täuschen
欺騙	irreführung
欺騙	schwindel
欺騙	täuschung
欺騙	betrug
磁性	magnet
磁性	magnetischen
磁性	magnetische
磁性	magnetfeld
磁性	anziehungskraft
磁性	magnetismus
內政	inneneinrichtung
內政	innenräume
內政	innenausstattung
內政	innenraum
內政	inneren
內政	interieur
花朵	blüten
花朵	blumen
花朵	blumen
花朵	blume
花朵	blühen
花朵	blüte
造訪	besuch
造訪	besuchen
炸藥	dynamit
炸藥	sprengstoff
炸藥	explosive
炸藥	sprengstoffe
炸藥	sprengstoff
炸藥	sprengstoffe
皮革	lederwaren
皮革	leder
古人	antiker
古人	antike
古人	früheren
古人	ältesten
徒弟	jünger
徒弟	auszubildende
徒弟	lehrling
徒弟	lehrlinge
下限	fußboden
下限	stockwerk
下限	boden
下限	etage
下限	geschoss
牛仔	cowboys
牛仔	cowboys
牛仔	cowboy
親戚	relative
親戚	relativ
親戚	relativer
親戚	verwandte
親戚	verwandten
親戚	angehörige
親戚	verwandtschaft
親戚	verwandte
親戚	angehörigen
勘探	erkundung
勘探	prospektion
勘探	erkundung
勘探	erforschen
勘探	entdeckungsreise
勘探	erforschung
結晶	kristallisation
橢圓形	oval
橢圓形	ovale
追查	aufspüren
疑慮	bezweifeln
疑慮	zweifeln
疑慮	zweifel
疑慮	bezweifle
疑慮	bezweifeln
疑慮	bedenken
疑慮	zweifel
疑慮	zweifeln
公孫	gongsun
上學	schule
上學	schuljahr
上學	schulen
路線圖	fahrplan
路線圖	wegweiser
窯	ware
窯	ofen
紅十字會	ikrk
乳房	brust
乳房	stillen
乳房	brüste
乳房	busen
乳房	muttermilch
乳房	brust
乳房	busen
乳房	brüste
乳房	brüsten
正宗	authentischen
正宗	verbindlich
正宗	authentische
正宗	authentisch
流血	blutung
流血	blutet
流血	bluten
流血	blutungen
凍	friert
凍	frieren
凍	eiskalt
凍	einfrieren
諾亞	noahs
諾亞	noah
諾亞	noach
下落	verbleib
下落	aufenthaltsort
歸屬	zuweisung
歸屬	zuordnung
歸屬	namensnennung
感興趣	interessiert
感興趣	interessierte
感興趣	interessenten
感興趣	interessierten
感興趣	interesse
鹽水	kochsalzlösung
鹽水	salzwasser
館長	kurator
偷偷	schleichen
毫克	milligramm
骨折	bruch
骨折	fraktur
骨折	frakturen
骨折	gebrochenen
骨折	gebrochen
骨折	gebrochenes
骨折	brach
史學	geschichtsschreibung
泳池	freibad
泳池	schwimmbad
泳池	schwimmbecken
泳池	pool
舉例	vorbilder
舉例	beispielen
舉例	beispiele
舉例	beispiel
舉例	fallbeispiele
黏	klebrig
灰姑娘	cinderella
牙買加	jamaika
牙買加	jamaica
主宰	dominieren
主宰	dominiert
主宰	beherrschen
迦太基	karthago
渡假	ferien
渡假	urlaub
偏差	standardabweichung
偏差	abweichungen
偏差	abweichung
偏差	abweichungen
偏差	bias
偏差	verzerrung
偏差	verzerrungen
陰影	schatten
陰影	schatten
陰影	shadow
陰影	farbton
陰影	schatten
驚訝	überrascht
驚訝	erstaunt
驚訝	überraschte
驚訝	gewundert
鱷魚	krokodile
鱷魚	krokodil
殘骸	trümmer
殘骸	wrack
殘骸	wrack
殘骸	schiffbruch
幾內亞	guinea
幾內亞	meerschweinchen
籽	saatgut
籽	saat
籽	ölsaaten
籽	samen
付款	auszahlung
付款	bezahlung
付款	zahlen
付款	bezahlen
付款	pay
付款	auszahlungen
付款	zahlungsverkehr
付款	zahlungen
付款	bezahlung
付款	zahlungen
付款	zahlung
付款	zahlungsmittel
白銀	silber
白銀	silberne
白銀	silver
水牛	buffalo
水牛	büffel
水牛	büffel
面部	gesicht
面部	gesichts
護航	begleiten
護航	eskorte
護航	begleiter
護航	begleitung
護航	escort
各部	ministerien
各部	ministerium
共生	symbiotische
共生	symbiose
厭惡	empört
厭惡	ekel
厭惡	angewidert
厭惡	abscheu
厭惡	ekel
厭惡	abgeneigt
厭惡	abneigung
孫子	enkelin
孫子	enkelkind
孫子	enkel
孫子	enkel
孫子	enkelkinder
孫子	enkel
黑幫	gangster
黑幫	gangs
黑幫	banden
師父	meister
師父	master
瑞穗	mizuho
寶寶	baby
寶寶	schatz
線索	hinweis
線索	hinweise
線索	hinweisen
車庫	werkstatt
車庫	garage
車庫	garagen
車庫	tiefgarage
車庫	parkhaus
綠黨	grün
綠黨	grünen
綠黨	grüne
無畏	furchtlos
損傷	verletzte
損傷	verletzungen
損傷	schädigung
損傷	verletzung
損傷	schaden
損傷	schädigung
損傷	schäden
損傷	beschädigung
損傷	schaden
缺口	lücken
缺口	lückenhaft
缺口	abstände
缺口	abstand
缺口	kluft
缺口	differenz
缺口	lücke
缺口	gap
列舉	aufzählung
列舉	zählung
列舉	auszählung
精華	essenz
精華	wesentliche
精華	essenzen
精華	wesentlichen
精華	wesen
分流	umleitung
分流	ablenkung
分流	zerstreuung
分流	abzweigung
分流	shunt
分流	triage
刮	kratzer
刮	kratzen
蟒	python
發起人	initiatoren
發起人	initiator
口語	sprach
口語	gesprochen
口語	gesprochenen
口語	gesprochene
力學	maschinenbau
力學	mechaniker
力學	mechanik
工匠	handwerkern
工匠	handwerker
工匠	handwerkern
工匠	handwerker
工匠	handwerker
處罰	todesstrafe
處罰	strafen
處罰	sanktion
處罰	geldstrafe
處罰	strafe
處罰	ahndung
處罰	strafmaßnahmen
處罰	strafen
處罰	sanktionen
處罰	strafmaß
處罰	pein
處罰	bestrafung
處罰	strafe
名聲	bekanntheit
名聲	reputation
名聲	ruf
序幕	vorspiel
序幕	auftakt
序幕	prolog
醋	essig
岬	promontory
代理商	agentur
代理商	reisebüro
代理商	agenten
代理商	vertreter
代理商	agenten
代理商	vertreter
代理商	agent
代理商	agentin
舒適	bequemlichkeit
舒適	komfort
舒適	comfort
舒適	gemütlichkeit
舒適	gemütlich
舒適	gemütlichkeit
舒適	gemütliche
舒適	gemütlichen
舒適	gemütlich
舒適	bequem
舒適	komfortable
舒適	angenehm
舒適	gemütlich
舒適	komfortabel
舒適	komfortabler
舒適	bequem
嘲笑	spott
嘲笑	verspottet
嘲笑	verspotten
嘲笑	mock
充電	aufladen
充電	gebühr
充電	aufladung
充電	aufladen
鎳	nickel
哲也	tetsu
飛翔	fly
飛翔	fliege
飛翔	fliegen
飛翔	flieg
飛翔	fliegende
飛翔	fliegen
礦業	bergbau
地勢	gelände
地勢	terrain
人馬座	schütze
谷地	tal
谷地	valley
桃子	pfirsiche
桃子	pfirsich
桃子	pfirsich
桃子	peach
電纜	verkabelung
電纜	kabel
電纜	leitungen
電纜	kabeln
電纜	kabel
電纜	kabelfernsehen
電纜	cable
電纜	seilbahn
蝨	läuse
蝨	laus
田野	fields
田野	bereichen
田野	felder
腐敗	korrupte
腐敗	verdorben
腐敗	korrupt
腐敗	korruption
腐敗	beschädigt
腐敗	korruptionsbekämpfung
腐敗	bestechung
腐敗	korruption
少數民族	minderheiten
少數民族	minderheit
少數民族	minderheiten
少數民族	minderheit
無聊	langweiligen
無聊	bohren
無聊	langweilig
無聊	langweilen
無聊	langeweile
無聊	langweilig
無聊	gelangweilt
藉口	ausrede
藉口	ausreden
藉口	entschuldigungen
造船廠	werft
造船廠	werften
女朋友	freundin
女朋友	freundinnen
顎	kiefer
顎	gaumen
酒館	taverne
酒館	schenke
酒館	kneipe
酒館	gasthaus
酒館	gaststätte
酒館	kneipe
酒館	pub
酒館	gaststätte
政治學	politik
政治學	politiker
飛碟	ufos
飛碟	ufo
郊外	stadtrand
草甸	wiesen
供給	vorrat
供給	lieferung
供給	versorgung
請願	petitionen
請願	petition
請願	petitionen
請願	gesuch
請願	petition
荒漠	wüsten
荒漠	wüste
荒漠	wüsten
荒漠	wüste
潟湖	lagune
鹿角	antlers
先天	angeborene
先天	angeborene
偽造	fälschen
偽造	fälschung
偽造	gefälscht
偽造	geschmiedet
偽造	schmieden
鹿特丹	rotterdam
好奇	neugierig
好奇	sonderbar
好奇	merkwürdig
好奇	seltsam
好奇	neugier
好奇	neugierig
好奇	neugierde
好奇	neugier
盎司	unze
盎司	unzen
放逐	exil
放逐	verbannung
利息	zinssatz
利息	zinsen
利息	interessen
利息	zins
利息	interesse
口述	diktieren
口述	diktieren
口述	diktat
物料	materialien
物料	material
物料	werkstoffe
物料	werkstoff
物料	baustoffe
物料	materialien
物料	werkstoffe
打壓	repression
打壓	repressalien
打壓	repressionen
打壓	verdrängung
打壓	unterdrückung
打壓	unterdrückt
打壓	unterdrücken
打壓	verdrängen
蟻	ant
蟻	ameisen
蟻	ameise
蟻	ameisen
耦合	kupplung
耦合	kopplung
砂岩	sandstein
鏢	pfeil
鏢	dart
石英	quarz
辯護	verteidigung
辯護	verteidigungsministerium
辯護	abwehr
辯護	selbstverteidigung
波浪	wellig
波浪	welle
波浪	wellen
波浪	welle
波浪	wave
波浪	winken
超自然	übernatürliche
成龍	jackie
猶太教	jüdische
猶太教	jüdischen
猶太教	jüdisch
猶太教	juden
猶太教	jüdischer
猶太教	judentum
血清	serum
小澤	ozawa
凜	rin
愛人	verliebte
愛人	liebhaber
愛人	geliebter
愛人	geliebte
愛人	liebhaber
愛人	lover
各區	ortsteile
各區	landkreise
各區	bezirke
各區	distrikte
各區	stadtviertel
瓶子	fläschchen
瓶子	flaschen
瓶子	flasche
瓶子	flaschen
瓶子	fläschchen
瓶子	flasche
前列腺	prostata
無奈	hilflos
小米	hirse
化妝	make
化妝	makeup
演示	demo
演示	nachweis
演示	demonstration
演示	vorführung
演示	kundgebung
游擊隊	guerilla
游擊隊	partisanen
定罪	überführt
定罪	verurteilt
定罪	verurteilten
定罪	verurteilte
定罪	überzeugungen
定罪	überzeugung
定罪	verurteilung
定罪	verurteilungen
定罪	verurteilung
定罪	überzeugung
倡議	initiativen
倡議	eigeninitiative
倡議	initiative
聘用	mieten
聘用	vermietung
盒子	box
盒子	schachtel
盒子	feld
盒子	kästchen
盒子	kasten
勉強	kaum
液態	flüssige
液態	flüssig
液態	flüssigkeit
液態	liquid
液態	flüssigkeiten
法郎	franc
法郎	franken
法郎	francs
法郎	franc
法郎	franken
法郎	francs
棄權	stimmenthaltung
棄權	enthaltungen
棄權	freistellung
棄權	verzicht
棄權	befreiung
棄權	ausnahmegenehmigung
棄權	stimmenthaltung
棄權	enthaltung
博弈	spiel
百分比	anteile
百分比	prozentuale
百分比	prozentsatz
百分比	prozent
百分比	prozentuale
百分比	prozentsatz
百分比	anteil
百分比	prozentuale
百分比	%
百分比	prozentsatz
百分比	prozent
製造業	fertigung
製造業	herstellung
製造業	fertigung
製造業	produktion
製造業	herstellung
妥協	kompromiss
妥協	kompromiß
妥協	kompromissen
妥協	kompromisse
動議	motion
動議	antrag
動議	bewegung
動議	anträge
動議	bewegungen
路障	straßensperre
路障	sperre
路障	straßensperren
解雇	kündigung
解雇	entlassung
解雇	entlassungen
阻塞	blockade
阻塞	verstopfung
狙擊手	scharfschütze
狙擊手	scharfschützen
評判	beurteilen
評判	beurteilung
鍋爐	heizkessel
鍋爐	wasserkocher
鍋爐	kessel
鍋爐	heizkessel
鍋爐	kessel
經文	strophen
經文	verse
經文	schriften
沙丘	dünen
沙丘	dune
會津	aizu
奉獻	widmung
奉獻	hingabe
奉獻	engagement
奉獻	einweihung
奉獻	engagiert
奉獻	engagierten
奉獻	gewidmet
奉獻	widmen
奉獻	widmet
奉獻	geweiht
奉獻	hingabe
奉獻	verehrung
奉獻	frömmigkeit
奉獻	ergebenheit
川上	kawakami
禮堂	saal
禮堂	auditorium
藥品	medikament
藥品	arzneimittel
藥品	medizin
藥品	medikamente
藥品	medikamenten
藥品	drogen
藥品	arzneimittel
藥品	medizin
藥品	medikamenten
藥品	medikamente
藥品	medikament
藥品	medizin
藥品	medikamenten
藥品	medikamente
籌款	spendenaktion
籌款	fundraising
盔	helm
全職	vollzeit
清新	frischer
清新	frische
清新	fresh
清新	frischen
清新	frisch
清新	frische
寧波	ningbo
地基	grundlagen
地基	fundamente
地基	gründungen
地基	stiftungen
太極	taiji
雇主	arbeitgeber
雇主	arbeitgeber
升起	steigen
升起	erheben
升起	anstieg
升起	aufstieg
憂鬱	melancholie
憂鬱	düster
吃了	essen
吃了	fressen
創始	gründung
詐騙	betrügereien
詐騙	betrug
詐騙	betrügen
詐騙	betrug
詐騙	schwindel
詐騙	betrügen
莓	himbeeren
偷渡	schmuggeln
偷渡	schmuggel
偷渡	geschmuggelt
任用	ernennungen
任用	benennungen
任用	termine
任用	termin
任用	berufung
任用	ernennung
任用	bestellung
任用	benennung
地下水	grundwasser
階梯	leitern
階梯	leiter
階梯	treppenhaus
階梯	treppen
階梯	treppe
階梯	stufen
黃蜂	wasp
煙火	feuerwerk
煙火	pyrotechnik
煙火	feuerwerk
有序	geordnete
有序	pfleger
有序	geordneten
有序	ordentlich
反彈	rückschlag
反彈	gegenreaktion
反彈	bounce
屏障	hindernisse
屏障	schranken
屏障	barrieren
屏障	hemmnisse
屏障	hürden
屏障	absperrung
屏障	hürde
屏障	sperre
屏障	barriere
屏障	hindernis
節點	knoten
節點	knotenpunkt
節點	knoten
節點	knotenpunkte
姿勢	stellen
姿勢	pose
姿勢	haltung
孤兒	waisen
孤兒	waise
孤兒	waisen
孤兒	waise
孤兒	waisenkind
離散	diskrete
離散	diskret
離散	diskreten
週四	do
週四	donnerstag
船塢	dock
黨派	partisanen
協奏曲	konzert
希伯來	hebräische
希伯來	hebräisch
碉堡	bunker
碉堡	bunker
魔術師	magier
魔術師	zauberer
魔術師	magier
魔術師	zauberer
最深	tiefsten
最深	tiefste
葬禮	beerdigen
葬禮	beerdigung
葬禮	begräbnis
葬禮	beerdigungen
儒學	konfuzianismus
寶座	thron
電子郵件	email
電子郵件	emailadresse
擊潰	niederlage
跡象	zeichen
跡象	schilder
跡象	beschilderung
跡象	anzeichen
高能	energische
高能	energisch
高能	tatkräftig
高能	energetische
招聘	rekrutieren
招聘	anstellung
招聘	einstellung
招聘	einstellungen
招聘	rekrutierung
招聘	rekrutierung
招聘	anwerbung
招聘	rekrutieren
招聘	mieten
招聘	vermietung
加速度	beschleunigen
加速度	beschleunigung
喇叭	horn
貝勒	belle
貝勒	baylor
不平等	ungleichheit
不平等	ungleich
不平等	ungleiche
不平等	ungleichheiten
不平等	ungleichbehandlung
不平等	ungleichen
不平等	ungleich
不平等	ungleiche
不平等	ungleichheit
不平等	ungleichheiten
晶體	crystal
晶體	kristalle
晶體	kristall
晶體	kristalle
開花	blühen
開花	blühende
開花	blüte
開花	blütezeit
開花	blütezeit
開花	bloom
開花	blühen
開花	blüte
白話	volkssprache
白話	dialekt
熵	entropie
化解	entschärfung
廉價	preiswert
廉價	billige
廉價	günstige
廉價	günstig
廉價	billig
廉價	billiger
空心	hollow
空心	hohl
收養	adoptieren
收養	verabschiedung
收養	adoption
收養	annahme
收養	adoptionen
音訊	audiodateien
音訊	audio
音訊	ton
桂林市	guilin
叛逆	rebellischen
叛逆	auflehnung
叛逆	aufstand
叛逆	rebellion
起落架	fahrwerk
起落架	fahrgestell
外甥	neffen
外甥	neffe
密封	versiegeln
密封	dichtungen
密封	dichtung
密封	siegel
密封	gütesiegel
快車	ausdrücken
快車	express
警衛	guard
警衛	bewachung
警衛	wachen
警衛	wächter
警衛	wache
重現	wiederkehr
重現	wiederholung
信賴	traute
信賴	vertraute
信賴	vertrauen
信賴	vertraut
信賴	vertrauenswürdig
彌撒	masse
兩棲	amphibische
古物	antiquitäten
古物	antike
神道	shintō
撞球	billard
撞球	tischtennis
撞球	freibad
撞球	schwimmbad
撞球	schwimmbecken
撞球	pool
剝奪	benachteiligung
後援	datensicherung
後援	sichern
後援	backup
後援	sicherung
鼓舞	inspirierend
鼓舞	inspirieren
鼓舞	förderung
鼓舞	ermutigung
關稅	zölle
關稅	tarife
關稅	tarif
關稅	zollbehörde
關稅	zoll
關稅	bräuche
關稅	zollunion
不法	widerrechtlich
不法	unrechtmäßige
不法	unrechtmäßig
定性	qualitativen
定性	qualitative
定性	qualitativ
定性	qualitativer
定性	charakterisierung
讀取	read
讀取	lies
讀取	lesen
讀取	gelesen
讀取	lese
讀取	lektüre
讀取	lesung
讀取	lesen
讀取	lese
紙幣	scheine
紙幣	banknoten
紙幣	banknote
紙幣	banknoten
紙幣	banknote
調動	versetzung
調動	umverteilung
調動	mobilisierung
調動	mobilisieren
調動	mobilisierung
調動	mobilisieren
調動	mobilität
調動	beweglichkeit
獨唱	solist
獨唱	solisten
獨唱	solo
獨唱	alleine
獨唱	allein
光電	photovoltaik
十字軍	kreuzzug
十字軍	kreuzzüge
十字軍	kreuzzug
十字軍	kreuzfahrer
十字軍	kreuzritter
體力	kraft
體力	stärke
體力	kräfte
體力	festigkeit
平均值	durchschnitt
平均值	mittelwert
平均值	durchschnittlich
平均值	durchschnittliche
平均值	durchschnitt
平均值	mittelwerte
平均值	durchschnittswerte
不敗	ungeschlagen
興奮	begeisterung
興奮	aufregung
興奮	erregung
興奮	spannung
興奮	nervenkitzel
興奮	erregt
興奮	aufgeregt
興奮	gespannt
興奮	begeistert
神龍	drache
神龍	drachen
神龍	dragon
希臘文	griechischen
希臘文	griechen
希臘文	grieche
希臘文	griechisch
希臘文	griechische
紫外線	ultravioletten
紫外線	uv
大介	daisuke
申報	erkläre
申報	erklären
申報	deklaration
投注	wette
投注	wett
投注	wetten
鯊魚	sharks
鯊魚	haien
鯊魚	haie
鯊魚	hai
鯊魚	haie
大腦	hirn
大腦	gehirn
大腦	gehirne
大腦	brain
大腦	hirn
大腦	gehirn
大腦	gehirne
孤獨	einsamkeit
孤獨	einsamer
孤獨	einsamen
孤獨	einsamkeit
孤獨	einsam
單字	wortes
單字	wort
套房	suite
套房	suiten
套房	suite
套房	suiten
老兵	veteranen
老兵	tierärzte
老兵	veteranen
老兵	veteran
老兵	veteranen
更低	unteren
更低	niedriger
更低	tiefer
更低	lower
變速箱	getriebe
心態	mentalität
心態	denkweise
心態	denken
心態	mentalität
天秤座	waage
過濾	filter
過濾	filtern
過濾	filterung
過濾	gefiltert
過濾	filtern
過濾	filterung
過濾	filtration
過濾	filterung
過濾	filter
過濾	filtern
黃道	ekliptik
黃道	sternzeichen
黃道	zodiac
駕駛艙	cockpit
甘地	gandhi
救護	ambulanz
救護	krankenwagen
救護	notarzt
加法	zusatzstoff
加法	zusatzstoffe
加法	additive
加法	zusatz
蒸氣	dampf
蒸氣	wasserdampf
蒸氣	dampf
蒸氣	steam
蒸氣	dampfbad
蒸氣	wasserdampf
蒸氣	dampf
蒸氣	dämpfe
蒸氣	dämpfen
天命	schicksals
天命	schicksal
天命	bestimmung
天命	destiny
提問	anfrage
提問	fragen
提問	frage
提問	fragestellung
遼寧	liaoning
斜坡	gefälle
斜坡	piste
斜坡	steigung
斜坡	hang
斜坡	neigung
斜坡	abfahrten
斜坡	pisten
斜坡	skipisten
斜坡	rampe
斜坡	auffahrt
輪椅	rollstuhl
輪椅	rollstuhlfahrer
輪椅	rollstühle
輪椅	rollstuhlfahrer
輪椅	rollstuhl
袋鼠	känguru
袋鼠	kängurus
弱勢	gefährdet
弱勢	anfällig
弱勢	empfindlich
弱勢	verwundbar
弱勢	verletzlich
開羅	kairo
開羅	ägypten
不適	unwohlsein
不適	beschwerden
不適	unbehagen
服從	befolgen
服從	gehorcht
服從	gehorsam
服從	gehorchen
服從	gehorsam
水力	wasserkraft
水力	wasserkraftwerke
水力	hydro
水力	hydraulik
水力	hydraulisch
水力	hydraulischen
水力	hydraulik
水力	hydraulische
水力	wasserkraft
向日葵	sonnenblumen
向日葵	sonnenblumen
轉讓	übertragung
轉讓	transfer
轉讓	überweisung
轉讓	verlegung
轉讓	übertragen
轉讓	abtretung
轉讓	zuordnung
轉讓	aufgabe
轉讓	auftrag
轉讓	zuweisung
轉讓	zuweisungen
轉讓	überweisungen
轉讓	transfers
轉讓	übertragungen
駐軍	garrison
駐軍	garnison
反對黨	widerstand
反對黨	widerspruch
反對黨	einspruch
反對黨	opposition
反對黨	ablehnung
博愛	bruderschaft
博愛	brüderlichkeit
冒犯	offensiv
冒犯	beleidigend
冒犯	offensive
早餐	frühstück
早餐	frühstücken
肉體	fleisch
動力學	dynamik
緯度	breitengrad
緯度	breiten
緯度	breite
緯度	spielraum
緯度	lat
緯度	breiten
靈活	flexible
靈活	flexibel
靈活	beweglich
靈活	flexiblen
靈活	flexibel
靈活	flexibilität
薩姆	sams
薩姆	sam
扣留	vorenthalten
扣留	zurückhalten
扣留	festhalten
扣留	festnehmen
凍結	eingefroren
凍結	gefroren
凍結	gefrorene
凍結	friert
凍結	frieren
凍結	eiskalt
凍結	einfrieren
凍結	stehenbleiben
凍結	frieren
凍結	einfrieren
副本	copy
副本	abschrift
副本	kopie
副本	kopieren
副本	kopien
副本	exemplare
副本	kopie
粥	brei
停工	lockout
停工	sperre
橫向	horizontaler
橫向	horizontal
橫向	waagerecht
橫向	horizontalen
橫向	horizontale
橫向	seitlichen
橫向	seitlich
橫向	seitliche
辻	tsuji
水壩	talsperre
水壩	damm
水壩	staudamm
水壩	dam
水壩	stausee
水壩	staudamm
水壩	dämme
隆起	beule
典範	beispielhafte
典範	vorbildliche
典範	vorbildlich
典範	beispielhaft
雄心	ambitionen
雄心	ehrgeiz
雄心	anspruchsvoll
雄心	ehrgeizig
雄心	ehrgeizigen
雄心	ehrgeiz
雄心	ehrgeizige
雄心	ambitionen
雄心	ehrgeiz
雄心	ambition
幼蟲	larven
幼蟲	raupen
幼蟲	larve
幼蟲	larven
癱瘓	lähmen
癱瘓	lähmung
癱瘓	gelähmt
航運	spedition
航運	lieferung
航運	versandkosten
航運	versand
航運	schifffahrt
開關	weichen
開關	schalter
開關	umschalten
開關	switch
開關	schalter
開關	wechseln
邦聯	eidgenossenschaft
邦聯	konföderation
邦聯	bund
邦聯	eidgenossenschaft
邦聯	dachverband
邦聯	konföderation
主婦	hausfrauen
主婦	hausfrau
填寫	füllung
填寫	fülle
填寫	ausfüllen
填寫	füllen
