que	那個
tanca	柵欄
tanca	圍牆
video	視訊
video	影片
plaques	板
anells	環
anells	戒指
civilització	文明
url	url
url	網址
resistir	抵制
resistir	抗拒
esquema	提綱
esquema	概要
esquema	大綱
esquema	輪廓
esquema	綱要
deessa	女神
cobertes	甲板
mac	mac
fragment	片段
humor	心境
humor	心情
humor	情緒
humor	幽默
creuer	巡航
creuer	郵輪
rellevància	關聯性
ballet	芭蕾
ballet	芭蕾舞
compon	作曲
instruccions	指令
instruccions	指示
igualtat	平等
manifestacions	示威
limitat	有限
limitat	限量
limitat	限
limitat	受限
vincent	vincent
rotació	輪值
rotació	旋轉
rotació	自轉
rotació	輪換
gossos	犬
gossos	狗
jugant	玩
jugant	播放
contribucions	捐款
contribucions	繳款
films	影片
excavacions	挖掘
costum	習慣
detingut	被捕
gravetat	地心引力
gravetat	引力
gravetat	重力
lema	座右銘
lema	箴言
lema	格言
roberto	roberto
classis	classis
dits	手指
horitzontal	橫向
horitzontal	水平
campament	露營
campament	難民營
campament	營
campament	營地
contrast	對比
contrast	對照
delegat	代表
noi	boy
noi	男孩
legislació	立法
anton	安東
anton	anton
fortuna	財富
sòlid	固體
sòlid	固態
sòlid	實心
sòlid	扎實
sòlid	堅固
guatemala	瓜地馬拉
arqueologia	考古學
arqueologia	考古
calcular	計算
coves	洞穴
coves	山洞
mesquita	清真寺
equacions	方程
equacions	方程式
electricitat	電力
electricitat	供電
electricitat	電
detectar	偵測
vaga	罷工
característic	特性
característic	特點
característic	特徵
jacob	jacob
jacob	雅各
march	三月
experiments	試驗
experiments	實驗
entrenament	培訓
entrenament	訓練
entrenament	鍛鍊
entrenament	健身
seguiment	追蹤
seguiment	跟蹤
descobreix	發現
descobreix	探索
fox	狐
fox	狐狸
fox	fox
vaticà	梵蒂岡
tenor	男高音
bwv	bwv
fòrum	論壇
escales	樓梯
escales	階梯
escales	天平
escales	尺度
escales	秤
quartet	四重奏
quartet	四方
aràbia	阿拉伯
mecanismes	機制
comentari	評論
infància	童年
triangle	三角形
triangle	三角
reserves	保留
insecte	昆蟲
musulmà	穆斯林
projecció	投射
projecció	投影
projecció	預測
leopold	leopold
subfamília	subfamily
dirigents	領導者
dirigents	領導人
gabinet	內閣
pit	胸
pit	胸部
pit	胸膛
pit	胸口
bosch	bosch
jim	jim
ferit	傷害
fusionar	合併
plus	加上
plus	加
conversió	轉換
concessió	特許
llistat	上市
experts	專家
extensa	廣泛
discos	磁碟
isaac	isaac
franc	法郎
hongarès	匈牙利
hongarès	匈牙利語
variació	變更
variació	變異
jurat	陪審團
jurat	陪審員
bull	牛
bull	公牛
àcids	酸
barrera	屏障
roses	玫瑰花
roses	玫瑰
viola	中提琴
aparells	電器
aparells	用具
tarda	下午
tarda	午後
addicional	附加
passatgers	乘客
passatgers	旅客
plat	小菜
plat	菜
ibrahim	ibrahim
alcohol	醇
alcohol	酒精
alcohol	酒
alcohol	酒類
song	歌曲
song	宋
song	首歌
song	歌
raigs	射線
victoria	維多利亞
victoria	victoria
mantenint	維持
olympic	奧林匹克
olympic	奧運
configuració	配置
llop	狼
danès	丹麥
evidència	證據
sydney	雪梨
sydney	sydney
versos	經文
versos	詩句
marines	陸戰隊
marines	海軍陸戰隊
subfamilia	subfamilia
explicació	解釋
globe	全球
globe	環球
xinesos	中文
xinesos	漢語
xinesos	華人
derivat	衍生
lent	鏡頭
lent	鏡片
lent	透鏡
lent	緩慢
lent	慢
anthony	anthony
adult	成人
adult	成年人
adult	成年
sisè	第六
directora	主任
directora	導演
directora	司長
manuscrit	手稿
manuscrit	稿子
vuitanta	八十
vuitanta	eighty
ginebra	日內瓦
philippe	philippe
desconeguda	未知
desconeguda	不明
estabilitat	穩定
estabilitat	穩定性
testimonis	證人
testimonis	目擊者
kenya	肯亞
víctima	受害人
víctima	受害者
víctima	死者
correspondència	書信往來
experimental	實驗
trama	密謀
trama	陰謀
trama	劇情
afganistan	阿富汗
espines	荊棘
dependències	各單位
dependències	單元
dependències	單位
immigrants	移民
verds	綠黨
jornada	日
jornada	一天
jornada	白天
jornada	day
especialista	專家
circulació	環流
circulació	流通
circulació	發行量
circulació	迴圈
síndrome	症候群
croada	討伐
croada	十字軍
impressió	印象
impressió	印刷
impressió	列印
pagesos	農民
terror	恐
terror	恐怖
une	une
russell	羅素
paisatges	景觀
adams	亞當斯
adams	adams
reduïda	減少
atorgat	准予
instrucció	教學
instrucció	指令
instrucció	指示
damasc	大馬士革
descendència	後代
refugiats	難民
crema	燒錄
crema	燃燒
crema	燒傷
crema	燒
crema	燒死
crema	奶油
crema	霜
pseudònim	假名
tresor	珍寶
tresor	寶藏
lea	lea
assentaments	席位
assentaments	座位
ossos	bones
ossos	骨
ossos	骨骼
ossos	骨頭
medina	medina
dipòsits	存款
dipòsits	押金
exploració	勘探
exploració	探索
exploració	掃描
exploració	掃瞄
generacions	一代
generacions	世代
conques	盆地
heinrich	heinrich
federico	federico
funcionaris	官員
agulla	針
genètica	遺傳學
genètica	遺傳
probabilitat	概率
probabilitat	可能性
privilegis	特權
harmonia	和睦
harmonia	和諧
esquena	背
esquena	回
permès	允許
eliminació	消除
astronomia	天文
alabama	阿拉巴馬
alabama	阿拉巴馬州
plural	多元
plural	複數
sobrenom	暱稱
sobrenom	綽號
pregunta	問題
pregunta	提問
visites	訪問
clients	客戶
clients	顧客
clients	客戶
adaptat	改編
ramaderia	牲畜
ramaderia	畜牧
dissenys	設計
espectacles	顯示
tailàndia	泰國
promesa	訂婚
dita	dita
paràmetre	參數
àmbits	地區
sri	sri
aventura	探險
aventura	冒險
carib	加勒比
transferència	轉帳
transferència	轉讓
transferència	轉移
transferència	轉移
produccions	製作
arguments	論證
arguments	參數
arguments	爭論
arguments	論點
esquí	滑雪
duresa	硬度
residents	居民
ombra	影
ombra	影子
ombra	陰影
ombra	暗影
magnètic	磁
magnètic	磁力
magnètic	磁性
parcs	公園
multitud	人群
multitud	群眾
concedit	准予
pistes	曲目
pistes	軌道
preus	物價
preus	價格
desembocadura	嘴巴
desembocadura	口
desembocadura	嘴
desembocadura	口腔
racing	賽車
llicenciat	畢業
llicenciat	研究生
llicenciat	畢業生
parlat	口語
taques	斑點
derivada	衍生
residus	廢棄物
residus	廢物
residus	浪費
sagrat	神聖
tunísia	突尼西亞
mercats	市場
moreno	moreno
originàriament	原本
habitació	房間
habitació	房
dan	丹
dan	dan
memòries	回憶錄
triple	三重
extremadament	極度
extremadament	極
far	燈塔
monestirs	寺院
portaveu	發言人
servidor	伺服器
moore	moore
moore	穆爾
moore	摩爾
molècula	分子
llinatge	世系
llinatge	血統
bàsic	基本
inspirat	啟發
inspirat	靈感
específics	具體
col	捲心菜
col	白菜
col	山口
hernández	hernández
visitants	遊客
visitants	訪客
paraguai	巴拉圭
vela	燭
vela	蠟燭
vela	航行
vela	帆船
vela	航海
balcó	露台
balcó	陽台
talent	才幹
talent	人才
talent	才華
talent	天才
talent	天賦
talent	才華
fidels	忠心
fidels	忠誠
casament	婚禮
manuscrits	手稿
cornisa	窗台
venut	賣
venut	售出
constància	持之以恆
constància	毅力
elementals	元素
reputació	名譽
reputació	聲譽
reputació	名聲
reputació	信譽
reputació	聲望
rodatge	射擊
rodatge	槍擊
rodatge	拍攝
ateneu	ateneo
mides	大小
mides	尺碼
mides	尺寸
orgànica	有機
emilio	emilio
virtut	美德
european	歐洲
php	php
florals	花卉
platges	沙灘
platges	海灘
ciutadà	市民
ciutadà	公民
periòdic	報紙
periòdic	報
periòdic	報章
benefici	受益
espectre	光譜
espectre	頻譜
supervivència	存活
supervivència	求生
supervivència	生存
específicament	具體地說
inversió	反轉
inversió	投資
fenòmens	現象
ciutadania	公民權
positiu	積極
positiu	正面
positiu	陽性
traçat	追查
traçat	追蹤
granja	農場
laura	laura
vegetal	蔬菜
habilitats	技能
somni	夢
somni	夢幻
somni	夢境
somni	做夢
somni	夢想
golfes	閣樓
polèmica	爭論
polèmica	爭議
trinitat	三位一體
index	索引
index	指數
camerun	喀麥隆
banu	banu
bagdad	巴格達
kíev	基輔
marsella	馬賽
simetria	對稱
road	公路
road	道路
road	路
client	客戶
rebel	叛亂分子
rebel	反叛
rebel	叛軍
departaments	各部門
freqüentment	常常
freqüentment	經常
freqüentment	頻繁
llit	床
llit	床上
accedit	存取
felipe	felipe
experiment	試驗
experiment	實驗
tauler	董事會
muñoz	muñoz
youthyears	youthyears
sonata	奏鳴曲
sessió	會議
alumne	學生
pals	棍棒
pals	棍子
pals	木棍
sepultura	墳墓
sepultura	墓
sepultura	墳
who	誰
relats	故事
relats	動態
pèl	頭髮
pèl	毛髮
pèl	髮型
pèl	發
harvard	哈佛
niça	很好
niça	尼斯
taronja	橙
taronja	橘色
taronja	橘子
taronja	橙色
taronja	橘
percentatge	百分比
percentatge	百分比
manifestació	示範
manifestació	演示
manifestació	示威
bruce	bruce
recurs	上訴
recurs	呼籲
recurs	資源
lector	讀者
republicans	共和黨
eliminat	刪除
ordenat	訂購
acollir	托管
acollir	主機
acollir	主辦
aportar	提供
amo	amo
reflecteix	反映
honors	榮譽
noies	girls
noies	女孩
noies	女生
noies	女童
manga	漫畫
modalitat	模式
còmics	漫畫
favorable	有利
ram	ram
ram	公羊
ram	記憶體
ram	凌
senegal	塞內加爾
allah	真主
allah	阿拉
hugo	hugo
african	非洲
mestra	老師
mestra	教師
balcons	露台
marshall	marshall
ernst	ernst
feble	弱
feble	虛弱
feble	弱者
feble	軟弱
feble	薄弱
profund	深
profund	深層
aprovada	核定
aprovada	核准
aprovada	批准
psicologia	心理
psicologia	心理學
confusió	混淆
confusió	困惑
confusió	混亂
confusió	迷惘
circuits	電路
forats	孔洞
land	陸地
land	土地
llegendes	傳說
llegendes	傳奇
ambaixada	大使館
ambaixada	使館
modificació	修改
efectiu	現金
efectiu	有效
minoria	少數人
minoria	少數民族
rose	玫瑰
rose	rose
diàleg	對話
magistrat	裁判官
ann	ann
gravats	銘刻
àudio	音訊
gramàtica	文法
gramàtica	語法
vigilància	監督
vigilància	監視
socis	夥伴
centímetres	釐米
infecció	傳染
infecció	感染
delhi	德里
fàbriques	工廠
raymond	raymond
sentència	判斷
sentència	判決
sentència	判斷力
antoine	antoine
llança	長矛
llança	矛
quercus	櫟
valencia	valencia
out	出局
arena	舞台
arena	競技場
arena	體育館
sorpresa	驚喜
sorpresa	驚奇
altiplà	高原
reunions	會議
explosió	爆炸
lideratge	領導
fruita	果實
fruita	水果
fruita	果
demostració	示範
demostració	演示
demostració	示範
demostració	演示
demostració	示威
humitat	濕度
centra	中心
lió	里昂
tela	布
personalitats	人格
informes	報告
angola	安哥拉
atp	atp
suau	軟軟
suau	柔軟
suau	柔和
suau	軟
suau	光滑
suau	順利
suau	平滑
suau	平穩
poderós	強大
poderós	強國
tronc	樹幹
ocupen	佔據
ocupen	佔用
ocupen	佔領
negociar	談判
bancs	銀行
regència	regency
defensor	後衛
expulsió	驅逐出境
expulsió	驅逐
nazis	納粹黨
nazis	納粹
guitarrista	吉他手
terratrèmol	地震
estàtues	雕像
estàtues	塑像
aportació	投入
aportació	輸入
aportació	繳款
túnel	地道
túnel	隧道
guerrers	勇士
competències	技能
competències	權力
experiències	經驗
experiències	體驗
tsar	沙皇
infraclassis	infraclassis
atletisme	田徑
proporcions	比例
aportacions	捐款
aportacions	繳款
enfrontaments	衝突
alejandro	alejandro
orange	橙
orange	橘色
orange	橘子
orange	橙色
orange	橘
setze	十六
fil	fil
fil	線
malta	馬耳他
júnior	初級
júnior	junior
júnior	少年
sentiment	感受
sentiment	感覺
directiva	指令
laurent	laurent
accepta	接受
trasllat	轉帳
trasllat	轉讓
trasllat	轉移
equatorial	赤道
finances	財務
dependència	依賴
dependència	扶養
dependència	依賴性
desplaçament	流離失所
desplaçament	位移
dinàmica	動態
japan	日本
cantonada	角落
cantonada	轉角
cantonada	角
milles	萬里
milles	miles
milles	英里
cercles	圈
cercles	圈子
cercles	圓圈
auxiliar	輔助
fresc	新鮮
fresc	清新
coordinació	協調
formacions	編隊
opcions	選項
quilòmetre	公里
corrupció	腐敗
alfa	alpha
disminució	減少
disminució	減
disminució	降低
interfície	介面
fang	方
fang	芳
reconstruir	重建
obrers	勞動者
obrers	工人
kennedy	肯尼迪
kennedy	kennedy
turons	丘陵
anal	肛門
anal	肛交
galeries	畫廊
veí	鄰居
mariano	mariano
fabricant	製造商
fabricant	廠商
fabricant	製造廠商
incident	事變
incident	事件
pàtria	故鄉
pàtria	家園
pàtria	祖國
pàtria	國土
pàtria	祖國
elizabeth	elizabeth
enzim	酶
mental	心智
mental	心理
mental	精神
edificació	大樓
edificació	建築
edificació	建築物
despeses	費用
despeses	開支
despeses	支出
religions	宗教
opinions	回饋
opinions	反饋
cria	育種
cria	培育
cria	飼養
cria	繁殖
corredor	走廊
prosa	散文
significatiu	有意義
contaminació	污染
necessàries	必要
necessàries	必需
creences	信仰
colonització	殖民
bàsiques	基本
destinació	目的地
destinació	天命
destinació	命運
assistent	助手
assistent	助理
assistent	巫師
assistent	魔法師
líbia	利比亞
malàisia	馬來西亞
ottawa	渥太華
minut	分鐘
tennessee	田納西州
tennessee	田納西
demogràfica	人口
catorze	fourteen
catorze	十四
cròniques	編年史
suite	套房
gra	糧食
gra	穀物
gra	糧
gra	gra
alumini	鋁
alumini	鋁
xifres	數字
processó	遊行
rics	富人
rics	富
rics	豐富
rics	富有
reforçar	加強
cross	十字架
cross	cross
cross	十字
cross	交叉
escorça	吠
escorça	樹皮
llibreria	書店
liu	劉
enregistrament	錄音
enregistrament	記錄
evangeli	福音
flauta	笛
flauta	笛子
conducta	行為
transcripció	轉錄
pacient	病患
pacient	患者
pacient	病人
ivori	象牙
salvatge	狂野
salvatge	野
salvatge	野性
salvatge	野生
salvatge	野人
salvatge	野蠻
diplomàtic	外交官
cinturó	腰帶
cinturó	皮帶
cinturó	帶
posen	posen
plats	菜
bassa	木筏
races	品種
test	測試
test	試驗
test	測驗
party	黨
party	政黨
party	宴會
party	派對
party	聚會
infraordo	infraordo
sisena	第六
extracció	抽取
extracció	提取
extracció	萃取
varsòvia	華沙
down	往下
down	向下
mercuri	水星
mercuri	水銀
mercuri	汞
personalment	親自
mèdica	醫療
mèdica	醫務
mèdica	醫學
cabal	流
cabal	流程
cabal	流通
cabal	流動
cabal	流量
about	關於
ordenació	排序
cartago	迦太基
setè	第七
monges	尼姑
oposat	對面
sinònim	同義詞
sinònim	同義字
castillo	castillo
parells	同儕
puntes	蕾絲
puntes	花邊
fra	fra
rao	rao
rao	饒
sentiments	感受
sentiments	感情
acceptat	接受
avançada	先進
sòls	土壤
sòls	地板
discussions	討論
expedicions	探險
primo	primo
plom	鉛
plom	領先
plom	帶頭
ment	頭腦
ment	心靈
fotògraf	攝影師
canviant	改變
wii	wii
òptica	光學
penal	罪犯
newton	牛頓
estrany	奇怪
líban	黎巴嫩
polar	極
polar	極地
consolidar	鞏固
consolidar	鞏固
cereals	穀物
cereals	穀類
cereals	麥片
cereals	穀物
cereals	穀類
pitjor	最糟糕
pitjor	最壞
pitjor	最糟
emirat	酋長國
lleuger	輕微
lleuger	輕量級
emmagatzematge	儲存
emmagatzematge	貯存
militants	無神論者
saturn	土星
jiménez	jiménez
funcional	功能
verb	動詞
sport	體育
sport	運動
renom	聲望
temporalment	暫時
assessor	顧問
formatge	乳酪
formatge	乾酪
quebec	魁北克
franklin	franklin
bombardeig	炮擊
bombardeig	轟炸
solista	獨唱
solista	獨奏
campus	校區
campus	校園
vector	載體
vector	向量
metre	公尺
etiqueta	標籤
poètica	詩意
pen	鋼筆
pen	筆
hola	你好
plenament	充分
segre	segre
billy	billy
primitiu	原始
parents	親屬
parents	親戚
socks	襪
socks	襪子
malalt	病
malalt	生病
beethoven	貝多芬
creença	信仰
grant	grant
avantatges	優點
avantatges	長處
avantatges	優勢
utah	猶他州
utah	猶他
vari	vario
morter	迫擊炮
ross	ross
molina	molina
cotó	棉花
cotó	棉
cotó	棉質
emplaçament	安置
emplaçament	所在地
emplaçament	位置
emplaçament	地點
antena	天線
juntes	板
apple	apple
apple	蘋果
crèdits	點數
crèdits	信用
crèdits	學分
crèdits	信貸
convocar	召集
stanley	stanley
seda	蠶絲
seda	絲
seda	絲綢
superfamilia	superfamilia
panorama	全景
connecta	連線
connecta	連結
bombes	水泵
bombes	泵
bombes	炸彈
faraó	法老
calci	鈣
sonda	探測
sonda	探測器
dissabte	星期六
dissabte	週六
lectors	讀者
academia	學院
bec	bec
bec	喙
aletes	鰭
aguilar	aguilar
territorials	領土
clark	clark
nitrogen	氮
main	主要
kelly	kelly
reflexió	反射
reflexió	反省
reflexió	思考
màrtirs	烈士
màrtirs	殉難者
cnt	cnt
distàncies	距離
escenaris	情景
oberts	開
oberts	營業
oberts	開啟
oberts	開放
requisits	要求
convergència	收斂
rebuig	拒絕
corneli	cornelius
dissoldre	溶解
opus	opus
modifica	變更
modifica	修改
modifica	更改
regulació	條例
pequín	北京市
pequín	北京
realisme	現實主義
eixos	軸
eixos	軸心
eixos	斧子
benjamin	benjamin
convidat	賓客
convidat	來賓
convidat	客人
lincoln	林肯
somàlia	索馬利亞
defecte	缺陷
lleialtat	忠心
lleialtat	忠誠
issn	issn
matèries	物料
matèries	材料
germain	germain
berga	berga
soroll	噪聲
soroll	噪音
off	關
off	關閉
mel	蜂蜜
morgan	morgan
planificació	規劃
islàndia	冰島
perfecte	完美
charlie	charlie
charlie	查理
retorna	返回
armat	武裝
guy	guy
kim	金
kim	kim
discs	磁碟
protesta	抗議
noruec	挪威
rarament	極少
modes	模式
negatiu	負面
negatiu	負
negatiu	否定
negatiu	陰性
negatiu	消極
meta	元
extrema	極端
extrema	極度
extrema	極限
successivament	先後
ahmed	ahmed
islàmic	伊斯蘭
míssils	導彈
glòria	gloria
glòria	榮耀
glòria	光榮
bloqueig	鎖定
bloqueig	鎖
assolit	已達到
camperols	農民
gràfics	圖形
gràfics	繪圖
constants	常數
astrònom	天文學家
helena	helena
europe	歐洲
respon	回覆
für	für
eta	eta
recollida	收集
recollida	收藏
ghana	迦納
relíquies	遺跡
relíquies	文物
utilitat	實用
utilitat	效用
utilitat	實用性
dell	dell
estàndards	標準
orelles	耳
orelles	耳朵
positiva	積極
positiva	正面
positiva	陽性
norman	諾曼
malalts	病
malalts	生病
fina	薄
fina	瘦
exposar	曝光
exposar	揭露
càmeres	照相機
càmeres	相機
trio	三重唱
divendres	星期五
divendres	週五
aproximada	模糊
circ	馬戲團
circ	馬戲
islàmica	伊斯蘭
potent	強大
potent	強國
dramaturg	劇作家
àrbitre	裁判
visibles	可見
amiga	amiga
conductor	駕駛
conductor	司機
conductor	駕駛員
galàxies	星系
volcà	火山
ferides	傷口
intèrpret	口譯員
intèrpret	口譯
casc	頭盔
casc	盔
oficis	行業
ltd	ltd
orbital	軌道
realitzant	表演
suspensió	停職
suspensió	暫停
alternatiu	候補
governants	統治者
toronto	多倫多
latm	latm
leo	獅子座
leo	leo
robin	robin
longm	longm
coet	火箭
abundants	豐富
accent	口音
deixebles	門徒
controvèrsia	爭論
controvèrsia	爭議
controvèrsia	爭端
controvèrsia	糾紛
controvèrsia	爭議
alí	阿里
alí	ali
focus	聚焦
focus	重點
focus	專注
focus	焦點
emperadriu	皇后
pura	純潔
pura	純純
pura	純
pura	純粹
queen	女王
queen	皇后
queen	queen
queen	王后
lesió	損傷
roland	roland
operador	經營者
simó	simon
simó	西蒙
simó	西門
crim	犯罪
sans	sans
mite	神話
mer	mer
enzims	酶
inspecció	視察
productors	製片人
càrregues	負載
càrregues	負荷
zeus	宙斯
directes	直接
frases	片語
frases	句子
frases	刑期
frases	判刑
estel	星星
estel	恆星
estel	star
estel	星
estel	明星
barbara	barbara
acceptació	驗收
acceptació	接受
plàstic	塑料
plàstic	塑膠
malament	錯誤
malament	錯
donald	donald
guanyadora	勝者
guanyadora	贏家
núvols	雲
núvols	雲彩
telescopi	望遠鏡
pròleg	序幕
pròleg	序
zhang	張
dimitir	辭職
conselleria	輔導
conselleria	咨詢
jutjat	法院
bengala	孟加拉
consideració	審議
gradualment	逐漸
pobre	窮
fantasia	幻想
mongòlia	蒙古
prohibició	禁止
adquisició	購置
extra	額外
extra	多餘
cable	電線
cable	鋼絲
cable	鐵絲
cable	有線
cable	纜繩
cable	電纜
especialitat	專長
especialitat	專業
barres	酒吧
barres	小節
músculs	肌肉
lunar	月球
dominació	支配
abc	abc
educatiu	教育
automàticament	自動
radicals	激進派
radicals	激進份子
johnny	johnny
capacitats	能力
dissenyador	設計師
asteroide	小行星
beat	節拍
qualitats	素質
qualitats	品質
porc	豬
solidaritat	聲援
solidaritat	團結
kevin	kevin
innovació	革新
innovació	創新
secretaria	秘書處
ortografia	拼字
ortografia	拼寫
roy	roy
complexes	複雜
nois	男生
nois	男孩
atemptat	暗殺
atemptat	刺殺
dictador	獨裁者
wang	王
disciplines	紀律
disciplines	學科
prima	表姐
prima	表妹
prima	表弟
prima	表哥
presos	囚犯
presos	犯人
presos	囚徒
preguntes	問題
nena	nena
hessen	hesse
avançat	先進
alessandro	alessandro
extens	廣泛
neteja	清除
neteja	打掃
neteja	清潔
neteja	清洗
disparar	拍攝
disparar	拍
disparar	射
afluents	支流
causant	逝者
causant	已故
supervivents	生還者
supervivents	幸存者
malik	馬力
malik	malik
galàxia	銀河
galàxia	星系
galàxia	galaxy
galàxia	銀河系
complexitat	複雜
complexitat	複雜性
biografies	傳記
edificacions	建築
edificacions	建築物
cremar	燒錄
cremar	燃燒
cremar	燒傷
cremar	燒
cremar	燒死
culpa	斷層
culpa	罪惡感
culpa	內疚
culpa	愧疚
sodi	鈉
currentclub	currentclub
barret	帽
barret	帽子
forestal	林業
nepal	尼泊爾
processament	處理
processament	加工
financer	財務
financer	金融
soci	伴侶
soci	夥伴
soci	合伙人
soci	搭檔
like	讚
like	就像
like	像
like	喜歡
comparteix	共用
comparteix	共享
comparteix	分享
comparteix	share
fongs	真菌
economista	經濟學家
rossini	rossini
cantants	歌手
traïció	叛國
traïció	叛國罪
paco	paco
estrictament	嚴格
leftarm	leftarm
censura	審查
koch	koch
comprensió	理解
comprensió	諒解
investigar	調查
calcula	計算
pantà	沼澤
pantà	沼澤地
pantà	沼澤
revelar	揭露
revelar	揭示
fitxers	文件
fitxers	檔案
mit	麻省理工
mit	mit
serrano	serrano
taxes	費用
taxes	收費
taxes	手續費
txec	捷克
aïllat	隔離
aïllat	孤立
aïllat	與世隔絕
rehabilitació	康復
veient	觀看
immigració	移民
immigració	移民局
hab	viv
tracte	交易
protestant	新教
festivals	節日
obtenció	結賬
minor	未成年
jutges	法官
mercaderies	商品
mercaderies	貨物
mercaderies	運費
mercaderies	貨運
filip	philippus
caritat	慈善
ions	離子
avís	警告
alice	愛麗絲
melodia	旋律
elèctrics	電氣
vanguardia	先鋒
vanguardia	前衛
vanguardia	前鋒
hemisferi	半球
ruptura	失戀
ruptura	分手
costos	費用
costos	成本
facebook	facebook
veïna	鄰居
normals	常態
normals	正常
campana	鐘
campana	貝爾
campana	鈴
campana	bell
félix	félix
kilòmetres	萬里
kilòmetres	miles
kilòmetres	英里
kilòmetres	公里
artístics	藝術
steven	steven
pesta	鼠疫
pesta	瘟疫
playstation	playstation
excés	過剩
excés	過量
excés	超額
excés	多餘
four	四個
four	四
four	四名
literàries	文學
drogues	藥品
drogues	藥物
drogues	毒品
triangular	三角形
triangular	三角
wright	wright
tanc	坦克
deute	債務
percepció	感知
percepció	知覺
moll	船塢
moll	碼頭
moll	碼頭
silenci	寂靜
silenci	沈默
silenci	緘默
fuster	木匠
fuster	木工
fletxa	箭頭
fletxa	箭號
fletxa	箭
gibraltar	直布羅陀
intens	激烈
intens	密集
dubtes	疑慮
telèfon	電話
telèfon	手機
telèfon	電話
unificació	統一
bad	壞
miranda	miranda
gravació	錄音
gravació	記錄
anime	動畫
diagnòstic	診斷
infantesa	童年
tim	tim
tim	添
restants	剩餘
nas	鼻
nas	鼻子
úniques	獨特
úniques	獨一無二
armats	武裝
expert	專家
perduda	失
perduda	輸
perduda	輸了
perduda	遺失
perduda	迷失
andy	安迪
andy	andy
boys	男生
boys	男孩
fortificacions	工事
heretar	繼承
burgesia	資產階級
tetra	tetra
barana	欄桿
barana	扶手
socialisme	社會主義
cervesa	啤酒
fugida	越獄
fugida	逃離
gaspar	gaspar
finalista	入圍
tragèdia	慘案
tragèdia	悲劇
tragèdia	慘劇
serp	蛇
casino	賭場
paula	paula
albània	阿爾巴尼亞
fals	虛假
fals	假
fals	假的
fals	虛假
fals	假冒
fals	假
pcupdate	pcupdate
fracció	分數
miami	邁阿密
modificat	修改
investigador	研究者
investigador	研究員
ocasionalment	偶而
ocasionalment	偶爾
rescat	營救
rescat	救援
rescat	拯救
crims	罪行
crims	犯罪
restriccions	限制
teclat	鍵盤
alfredo	alfredo
ses	ses
sensibilitat	靈敏度
sensibilitat	敏感
sensibilitat	敏感性
sensibilitat	敏感度
sergio	sergio
inspirar	激發
inspirar	激勵
tràfic	交通
clínica	門診
clínica	診所
cervantes	cervantes
ian	ian
bus	公車
bus	巴士
fabricants	製造商
walker	walker
sar	特區
calç	石灰
julia	julia
clergat	神職人員
office	辦公
office	辦公室
office	辦事處
fisiologia	生理
llacuna	潟湖
crani	骷髏
crani	頭顱
crani	頭骨
inspector	督察
senzills	單曲
senzills	單打
consultar	諮詢
xoc	休克
xoc	驚
xoc	震驚
xoc	衝擊
proclamació	宣告
proclamació	公告
vertebrats	脊椎動物
càstig	刑罰
càstig	懲罰
càstig	處罰
linux	linux
precedent	先例
managerclubs	managerclubs
elit	精英
elit	elite
magatzem	倉庫
magatzem	倉儲
targeta	卡
targeta	名片
targeta	紙牌
targeta	卡片
cultius	莊稼
cultius	農作物
cultius	作物
superficial	淺
superficial	膚淺
acceptada	接受
coincideix	匹配
coincideix	火柴
subjectes	主題
conspiració	共謀
conspiració	陰謀
profeta	先知
fibres	纖維
arn	rna
rioja	rioja
fluid	液體
fluid	液
fluid	流體
legend	傳說
legend	傳奇
cessió	委派
cessió	指派
cessió	任務
cessió	轉讓
componen	作曲
emma	艾瑪
emma	emma
ultramar	海外
ultramar	國外
ferrocarrils	鐵路
ferrocarrils	鐵道
privats	隱私
privats	私人
privats	私營
ingrés	收入
envia	送出
neutral	中性
neutral	中立
adopció	收養
pasta	麵食
carreres	職業
corall	珊瑚
explorador	童軍
explorador	童子軍
explorador	探險家
explorador	explorer
mural	壁畫
converses	對話
plataformes	平台
quàntica	量子
earth	地球
earth	大地
àlgebra	代數
carter	卡特
carter	carter
enterrament	喪葬
enterrament	葬
enterrament	埋葬
rodrigo	rodrigo
kazakhstan	哈薩克
vèrtex	頂點
girar	旋轉
miss	miss
miss	小姐
diagonal	對角線
degradació	退化
degradació	降解
aplicada	套用
sarah	sarah
canya	拐杖
canya	甘蔗
canya	手杖
misteri	神秘
misteri	謎團
misteri	謎
campbell	campbell
wolf	狼
aïllament	隔絕
aïllament	隔離
aïllament	孤立
aïllament	與世隔絕
reforços	援軍
reforços	增援
xah	沙
xah	shah
pur	純潔
pur	純純
pur	純
pur	純粹
clot	血塊
herois	英雄
partícula	顆粒
partícula	粒子
partícula	微粒
miracle	奇蹟
miracle	奇跡
guix	石膏
nerviós	緊張
violoncel	大提琴
premier	總理
febre	發燒
febre	發熱
abasta	封面
treva	休戰
treva	停戰
tortuga	海龜
tortuga	烏龜
tortuga	龜
irregulars	不規則
pan	潘
pan	泛
pan	pan
comissions	傭金
confirmat	確認
prefecte	省長
mississipí	密西西比
mississipí	密西西比州
conjunta	關節
conjunta	聯合
nationalgoals	nationalgoals
farina	麵粉
larves	幼蟲
nicaragua	尼加拉瓜
atracció	景點
atracció	吸引力
atracció	吸引
detecció	探測
detecció	偵測
detecció	檢測
