から	від
決断	рішення
葬儀	похорони
葬儀	похорон
葬儀	похорони
見事	яскраво
ターゲット	таргетинг
ターゲット	призначення
ターゲット	ціль
ターゲット	цілей
テクノ	техно
ヒップ	hip
ヒップ	хіп
ホームズ	холмс
ローレンス	лоуренс
満足	задоволення
満足	блаженства
満足	задоволені
満足	задоволена
満足	задоволений
スティーヴン	стівен
スティーヴン	степан
スティーヴン	стівен
気圧	тиск
筋肉	язи
筋肉	muscle
バッテリー	батареї
バッテリー	акумулятор
バッテリー	акумулятори
バッテリー	батарея
楽園	рай
楽園	раю
楽園	paradise
カンファレンス	конференція
カンファレンス	конференції
対称	симетричний
対称	симетрія
パイプ	трубу
パイプ	труба
パイプ	люльку
パイプ	каналом
パイプ	труби
因子	фактори
因子	коефіцієнт
因子	фактор
クラッシュ	близьке
クラッシュ	попасти
クラッシュ	визнають
クラッシュ	крах
クラッシュ	аварія
クラッシュ	крах
クラッシュ	crash
クラッシュ	аварії
クラッシュ	аварійно
クラッシュ	аварій
トレーナー	тренажер
ルノー	renault
討伐	істині
ユリ	лілія
ユリ	лілії
ユリ	лілі
ユリ	лілія
停車駅	припиняється
停車駅	зупинки
停車駅	припиняє
停車駅	зупиняє
停車駅	зупинок
写像	відображення
引き分け	краватка
引き分け	краватку
引き分け	намалювати
引き分け	малювати
引き分け	роздати
引き分け	нічия
シャープ	гострий
シャープ	гострі
信者	віруючих
祈り	молитися
祈り	молись
祈り	молитву
祈り	молитви
祈り	молитовне
祈り	молитва
好み	улюблені
好み	улюблене
マルコ	марко
マルコ	марко
ジーン	жан
ジーン	джин
ジーン	ген
ジーン	джин
アコースティック	акустична
アンドリュー	ендрю
ドラマー	барабанщик
ドラマー	барабанщики
園芸	садівництво
潜入	проникнення
ガソリン	бензиновий
ガソリン	бензин
みき	мікі
マスターズ	магістри
勧告	попередження
アルメニア	вірменська
アルメニア	вірменії
アルメニア	вірменія
係数	коефіцієнт
係数	коефіцієнти
係数	фактори
係数	коефіцієнт
係数	фактор
読書	читання
トランペット	труба
クリストファー	крістофер
いじめ	цькування
いじめ	ображають
テクノロジー	технологій
テクノロジー	technologies
テクノロジー	технології
テクノロジー	технологія
テクノロジー	технології
パズル	головоломка
怪物	монстр
延期	відкласти
延期	відкладено
延期	відстрочки
推移	транзитивне
文法	граматики
文法	граматика
ハドソン	хадсон
樺太	сахалін
ミシシッピ	міссісіпі
ソフィア	софійська
ソフィア	софія
ソフィア	софія
医者	лікарів
医者	лікарі
医者	лікар
医者	лікаря
医者	доктор
医者	лікарю
サテライト	супутник
辞書	словників
辞書	словники
辞書	словник
木材	вуд
木材	деревина
木材	лісова
個性	індивідуальність
個性	особистість
ブレイク	блейк
家屋	будинках
家屋	доми
家屋	будинки
家屋	будинків
家屋	домів
ガールズ	дівчатка
ガールズ	дівчата
フォーム	форм
フォーム	форми
フォーム	форму
フォーム	форма
ちょうど	просто
ちょうど	щойно
ルビー	ruby
モントリオール	монреаль
モントリオール	монреаль
ストローク	ударів
ストローク	інсульт
アプローチ	наближається
アプローチ	підхід
農家	фермери
農家	фермерів
農家	селяни
農家	фермер
セダン	седан
ナトリウム	натрію
持株	тримала
持株	плакатами
寄与	вклад
寄与	внесок
バリエーション	варіації
バリエーション	варіанти
バリエーション	варіант
バリエーション	варіація
繁栄	процвітання
親族	родичі
親族	рідня
本物	реал
本物	справжня
本物	справжні
本物	реальний
本物	справжній
届け	якісно
情勢	ситуаціях
情勢	ситуацій
加算	додавання
加算	додавання
加算	додавати
加算	додати
通知	помічав
通知	помічати
通知	зауваження
通知	помітити
通知	сповіщення
通知	інформує
通知	сповіщень
通知	сповіщення
通知	повідомити
通知	сповістити
ウォーズ	війн
ウォーズ	війни
名目	номінальна
ジュン	джун
神道	синто
厩舎	конюшню
フアン	хуан
不参加	відмовляється
不参加	відмовились
不参加	відмовилися
不参加	відхилено
不参加	відхилити
スパルタ	спарта
サムネイル	мініатюра
サムネイル	ескіз
サムネイル	мініатюр
サムネイル	мініатюри
サムネイル	мініатюри
サムネイル	мініатюр
プライベート	приватні
プライベート	приватна
プライベート	особисте
プライベート	приватний
マツダ	mazda
エニックス	enix
引く	відняти
収益	прибуток
収益	прибуток
収益	дохід
阿蘇	aso
人質	заручник
人質	заручники
人質	заручники
人質	заручників
ロッド	род
白川	сіракава
最年少	наймолодший
ブラザーズ	браття
ブラザーズ	брати
水力	гідроенергетика
焦点	фокус
焦点	фокусування
焦点	focus
富士通	fujitsu
ようこそ	запрошуємо
歩く	ходити
歩く	прогулянка
歩く	прогулянки
歩く	прогулянка
由美	юмі
ダッシュ	штрих
ダッシュ	тире
魔術	чаклунство
絶望	розпач
ピッチ	pitch
ピッチ	тону
サミュエル	самуель
サミュエル	семюел
サーバー	сервери
サーバー	серверів
サーバー	сервер
サーバー	сервера
ひょう	град
ひょう	богородице
ヘッセン	гессе
ヘッセン	гессен
ユニフォーム	уніформа
ユニフォーム	форма
先住民	корінні
ファーム	ферма
沿革	хронологія
沿革	журнал
沿革	історія
沿革	історії
カンボジア	камбоджі
呪い	прокляття
聖人	святий
聖人	saint
聖人	сен
ルドルフ	рудольф
ルドルフ	рудольф
モル	mor
モル	мол
モル	моль
合う	личить
野党	протистояння
美穂	міхо
小牧	комакі
アンディ	енді
クリーブランド	клівленд
測量	зйомка
引き上げ	таль
注文	замовити
注文	ордер
注文	наказ
注文	порядок
注文	замовлення
デート	дату
デート	дата
デート	датою
デート	побачення
デート	побачень
デート	знайомств
気分	почуття
気分	відчуття
気分	передчуття
気分	настрій
オークランド	окленд
オークランド	auckland
浅井	адзай
シンガー	співак
シンガー	співачка
シンガー	співака
立法	законодавства
立法	законодавство
モニター	спостереження
モニター	спостерігати
モニター	варан
モニター	монітор
ソロモン	соломон
ソロモン	соломона
適応	адаптовано
適応	адаптація
適応	адаптації
適応	адаптувати
擁護	захищатися
擁護	захищають
擁護	захисти
ビクター	віктор
ビクター	переможцю
長崎市	наґасакі
干渉	завада
チョコレート	шоколад
青少年	підлітки
エディション	редакція
エディション	видання
エディション	редакціях
脚注	footnote
レンジ	асортимент
レンジ	діапазон
レンジ	хребет
スロット	slot
スロット	гніздо
スロット	автомати
スロット	гнізда
スロット	слоти
野望	амбіції
隼人	хаято
ワニ	крокодил
年表	хронологія
年表	хронологія
年表	життєписі
年表	життєпис
年表	життєпису
年表	розклад
差し替え	замінює
リッチ	багаті
リッチ	багатий
リッチ	rich
リッチ	річчі
バッファ	буфер
バッファ	буфери
断層	провина
愛する	полюбити
愛する	любити
記念碑	меморіал
記念碑	монумент
待つ	чекайте
待つ	почекайте
待つ	чекати
待つ	почекати
アベニュー	проспект
アベニュー	avenue
グルジア	грузія
グルジア	грузії
グルジア	грузію
ワード	словом
ワード	слово
難民	біженців
難民	біженців
予言	пророцтво
予言	передбачав
予言	передбачення
予言	прогнозів
デバイス	пристрій
デバイス	пристроями
デバイス	пристроїв
デバイス	пристрої
神学	богослов
神学	теології
ドライ	сухий
ドライ	суха
ドライ	сухо
ドライ	сухе
ドライ	сухі
オックスフォード	оксфорд
ファイア	fire
ファイア	вогнем
ファイア	вогонь
ファイア	пожежа
進撃	наступ
進撃	напад
進撃	атака
進撃	атаки
オト	oto
えり	ері
アルゴリズム	алгоритми
アルゴリズム	алгоритм
括弧	дужках
括弧	дужки
括弧	дужки
歩き	прогулянка
メンタル	психічний
イスラム教	мусульмани
イスラム教	мусульманин
イスラム教	мусульмани
イスラム教	іслам
合金	сплави
合金	сплави
迷惑	роздратування
迷惑	дратує
リンゴ	яблуко
リンゴ	apple
リンゴ	яблучко
リンゴ	яблуками
リンゴ	яблука
フォント	шрифт
フォント	шрифти
バナナ	банан
バナナ	банани
計測	вимірювання
計測	міру
計測	міра
クレア	клер
関節	спільна
関節	спільне
関節	суглоби
免疫	імунна
免疫	імунітет
免疫	імунітет
混同	плутанини
離陸	зльоту
カルチャー	культура
望ましい	бажано
有形	видимого
カタルーニャ	catalunya
メモリー	спогад
パニック	паніка
パニック	паніки
パニック	метушні
ジャングル	джунглі
ナウ	тепер
ナウ	зараз
プレステージ	авторитет
リーチ	підземне
リーチ	охоплення
シューティング	шутер
シューティング	стрілок
レーサー	racer
レフ	лев
稲荷	інарі
ドレス	сукня
ドレス	сукні
ロビン	робін
セールス	продажів
セールス	продаж
セールス	продажі
グラント	грант
グラント	надати
ドナルド	дональд
鉱業	гірнича
アルベルト	альберт
アルベルト	альбер
アルベルト	альберто
氏族	клан
氏族	рід
氏族	роди
勢い	імпульсу
パブリック	публічний
パブリック	громадське
パブリック	паблік
パブリック	відкритий
パブリック	публічна
パブリック	громадського
手順	кроків
手順	кроки
手順	заходи
手順	процедури
手順	процедури
手順	процедуру
手順	процедура
手順	інструкції
手順	настанови
手順	вказівки
エージェント	агенти
エージェント	агент
強盗	пограбувала
強盗	пограбування
ケンブリッジ	cambridge
最速	найшвидший
最速	найшвидше
ミルク	молоко
ミルク	молока
ミルク	milk
最短	найкоротший
パブ	паб
パブ	pub
イーグル	орла
イーグル	орел
キミ	kimi
マルク	марк
マルク	кропивницький
処女	цноти
処女	діва
処女	богородиці
処女	дівоче
処女	дівоча
栄光	надійні
栄光	славна
晴れ	сонячний
晴れ	сонячно
司祭	священик
司祭	священиків
司祭	священики
ディック	дік
ひまわり	соняшник
カプセル	коробочка
カプセル	капсули
クリーム	крем
クリーム	вершки
微分	клітин
微分	похідна
微分	диференціальна
ボスニア	боснія
ボスニア	боснії
失踪	зник
失踪	зникнення
革新	інноваційні
革新	реформи
革新	реформа
革新	нововведення
革新	інновації
宇野	uno
ランナー	runner
ランナー	біг
ランナー	бігунів
可変	змінну
可変	змінної
可変	змінна
担保	гарантія
担保	відшкодування
逃走	втеча
インストール	встановленого
インストール	встановлюється
インストール	встановлення
インストール	встановлення
インストール	установити
インストール	встановити
インストール	встановлення
子爵	віконт
ナイフ	ножі
ナイフ	ніж
アロー	стрілок
アロー	стріла
アロー	стрілка
中国人	китайською
中国人	китайські
中国人	китайська
中国人	китайці
中国人	китайський
デビッド	давід
デビッド	девід
デビッド	давид
サックス	sax
サックス	саксофон
パイオニア	pioneer
金星	венера
灰色	сірий
灰色	сірі
灰色	сіра
灰色	сірий
灰色	грей
今川	імаґава
ウォルター	волтер
ウォルター	вальтер
オレゴン	орегон
侯爵	маркіз
侯爵	маркіз
ネルソン	нельсон
コンゴ	конго
除外	відчуження
除外	виключено
除外	виключити
除外	виключення
除外	виключати
アンソニー	ентоні
アンソニー	антоні
カエル	жаби
カエル	жаба
孤立	ізоляція
コーラ	кока
コーラ	кокс
コーラ	кола
コーラ	колу
コーラ	кола
コーラ	кора
コーラ	кола
巡査	наглядач
巡査	офіцер
休暇	відпустка
キャロル	керол
キャロル	колядки
ネズミ	пацюк
ネズミ	щур
ネズミ	rattus
ネズミ	пацюки
ネズミ	щурі
ネズミ	щури
ネズミ	щурів
紙幣	купюр
紙幣	рахунки
紙幣	банкнота
青色	blue
青色	блакитні
青色	блакитний
青色	блакитна
青色	синій
青色	сині
想像	уява
想像	уявляли
想像	видається
現金	грошовий
現金	готівки
暴行	десант
暴行	напад
ゴードン	гордон
詐欺	шахрайство
シチリア	сицилії
オーク	дуб
金銭	гроші
尊敬	respect
尊敬	повага
カップル	пари
カップル	звернення
カップル	пара
カップル	парочка
ブロードウェイ	бродвей
拉致	викрали
拉致	викрадення
拉致	вивезти
拉致	викрадачів
知り合い	знайомі
知り合い	знайомі
知り合い	знайомих
ゲオルク	георг
スティーブ	стів
カウンター	лічильник
カウンター	швидкодії
カウンター	лічильники
両手	рук
両手	руками
両手	руки
ルネサンス	відродження
三次	кубічна
三次	кубічний
センサー	датчики
センサー	датчик
クラリネット	кларнет
ジェームス	джеймс
勝者	переможець
勝者	переможниці
勝者	переможці
原稿	грамоти
原稿	рукопис
エチオピア	ефіопії
エチオピア	ефіопський
ギャング	гангстер
ギャング	банда
ギャング	gang
ギャング	банди
ギャング	чисельністю
ギャング	банди
アイヌ	айнська
デリー	делі
デリー	деррі
動詞	дієслово
動詞	дієслів
動詞	дієслова
レバー	важіль
レバー	печінка
レバー	печінки
自信	впевнено
自信	довіра
自信	впевненість
ラッキー	пощастило
ラッキー	щасливим
ラッキー	щасливчик
誘惑	спокуса
誘惑	спокуси
ユキ	юкі
マーチ	березні
マーチ	березень
マーチ	березня
グスタフ	густав
レイアウト	колажі
レイアウト	компонування
レイアウト	розкладки
レイアウト	компонування
レイアウト	розкладка
歓迎	запрошуємо
屋外	надворі
仮説	гіпотеза
孤独	самотнім
孤独	самотня
孤独	самотні
孤独	самотньо
孤独	самотність
孤独	самотність
孤独	самотності
バラード	балада
押す	push
押す	передачі
ニックネーム	псевдонім
ニックネーム	прізвисько
ニックネーム	псевдоніми
ハイウェイ	шосе
等しい	дорівнює
等しい	рівне
等しい	рівний
等しい	дорівнює
パーフェクト	perfect
パーフェクト	ідеально
パーフェクト	ідеальні
パーフェクト	ідеальне
パーフェクト	ідеальна
パーフェクト	досконало
アイスランド	ісландія
アイスランド	ісландії
クン	кунг
カスタム	власний
カスタム	особлива
カスタム	нетипові
カスタム	індивідуально
カスタム	нетиповий
土井	doi
アーチ	арка
アルバート	альберт
アルバート	альбер
容器	контейнер
容器	контейнерів
容器	контейнери
アンソロジー	антологія
ケルン	кельн
青島	ціндао
コリン	коллін
コリン	колін
告発	звинувачення
告発	наклеп
告発	звинувачення
屋上	дах
カウ	корова
墓所	могили
墓所	могила
墓所	могилу
墓所	кладовище
墓所	цвинтар
キングス	королі
動機	мотив
ラボ	lab
ラボ	лабораторії
フィクション	фантастика
フィクション	культурі
今夜	увечері
坂田	саката
ミラクル	диво
ミラクル	чудо
選択肢	варіанти
ピート	піт
自伝	автобіографія
ウォーク	прогулянка
駿河	суруґа
アピール	заклик
アピール	апеляцію
アピール	звернення
悲しみ	горя
悲しみ	горе
悲しみ	печаль
悲しみ	скорбота
悲しみ	смуток
プロセッサ	процесор
プロセッサ	процесори
ポプラ	тополя
スターリン	сталін
コカ	кока
十八	вісімнадцять
遠い	far
遠い	далека
遠い	далекий
遠い	далеко
遠い	далеких
遠い	вій
遠い	далекого
あかね	акане
運転手	шофер
運転手	драйвер
運転手	водій
運転手	водія
パレスチナ	автономії
パレスチナ	палестинська
正直	чесно
正直	чесність
正直	відвертий
正直	чесне
正直	чесна
正直	чесний
正直	щире
レジャー	дозвілля
レジャー	відпочинку
スマイル	посмішка
スマイル	усмішка
夏目	нацуме
暴動	охоплені
暴動	бунт
暴動	повстання
美咲	дой
サイレント	тиха
サイレント	мовчазна
調節	коригування
コロン	колон
コロン	колон
ムスリム	мусульмани
ムスリム	мусульманин
ムスリム	мусульмани
アサ	коноплі
プラスチック	пластмас
プラスチック	пластик
プラスチック	пластику
プラスチック	купляти
血管	провідні
サイモン	симон
サイモン	сімон
サイモン	саймон
コパ	кубок
ベートーヴェン	бетховен
ウラ	улла
扶桑	fuso
引数	аргументи
引数	аргументів
エビ	креветки
麻薬	наркотик
麻薬	наркотичного
総統	фюрер
土壌	ґрунту
土壌	ґрунт
土壌	земля
間接	непрямі
感動	вражений
感動	враженням
感動	зворушлива
おんな	онна
折り返し	переносити
折り返し	розбиття
リム	кордону
パラメータ	параметр
パラメータ	параметри
高地	височина
高地	верховина
高地	височина
ピッツバーグ	піттсбург
ウェイン	вейн
プライム	prime
ドック	панелі
バーチャル	віртуальний
賠償	компенсація
テラ	тера
テラ	terra
飲食店	ресторан
システムズ	систем
システムズ	systems
セクション	розділ
セクション	секція
セクション	секції
セクション	розділи
補償	компенсація
ティム	тімоті
ティム	тім
パナマ	панами
レッスン	уроки
レッスン	урок
ウラン	урану
シール	печатка
シール	печатки
シール	емблема
シール	котик
シール	сіл
アルミニウム	алюміній
アルミニウム	алюміній
タラ	тара
ねこ	кіт
ねこ	кішка
氷河	льодовик
メンテナンス	обслуговування
メンテナンス	супровід
だって	адже
だって	бо
マドンナ	мадонна
モーリス	морріс
モーリス	моріс
重い	heavy
重い	важкий
重い	сильний
ミリオン	мільйон
木製	вуд
木製	деревина
木製	лісова
ネパール	непал
川端	кавабата
ホーク	яструб
ホーク	hawk
ホーク	гоук
喫煙	курити
喫煙	куріння
喫煙	палити
喫煙	паління
タバコ	цигарки
タバコ	сигарета
タバコ	сигарету
タバコ	сигарети
タバコ	тютюн
タバコ	цигарки
タバコ	сигарети
主権	суверенітет
主権	суверенітету
主権	держав
寿司	суші
取り消し	скасувати
取り消し	скасувати
推力	висунувши
スパイク	піку
宣教師	місіонерів
宣教師	місіонерська
頂上	саміт
頂上	вершина
直ちに	негайно
直ちに	одразу
直ちに	відразу
判例	прикладом
通話	дзвінок
通話	зателефонувати
通話	виклик
通話	дзвінки
通話	називає
通話	виклики
ベネズエラ	венесуельський
ベネズエラ	венесуели
ダラス	даллас
ハードウェア	обладнання
ハードウェア	обладнанням
指標	показників
差異	відмінностей
差異	відмінності
差異	різниця
差異	різниці
レモン	лимон
服装	вбрання
工廠	арсенал
ヒント	поради
ヒント	підказки
ヒント	підказки
ヒント	порада
ヒント	підказка
ヒント	натяк
ヒント	підказка
ニコラ	нікола
アラスカ	аляска
デニス	деніс
デニス	денис
デニス	денніс
入り口	вхід
硬貨	монет
硬貨	монети
硬貨	монета
硬貨	фішка
硬貨	монету
時々	інколи
時々	деколи
時々	іноді
ワルシャワ	варшавський
ワルシャワ	варшава
ワルシャワ	варшавська
歩道	тротуар
僧侶	монахи
静か	мовчать
静か	тихо
マイナス	негативний
マイナス	негативне
マイナス	негативна
マイナス	негатив
マイナス	негативні
マイナス	мінус
急性	гостра
急性	гостре
ジェーン	джейн
バンクーバー	ванкувер
カレン	карен
種子	насіння
種子	потомство
種子	насіння
劇作家	драматург
乗り換え	трансфер
乗り換え	перенесення
コンプレックス	комплекс
コンプレックス	складні
ホルン	ріг
ホルン	горн
シンセサイザー	синтезатор
シンセサイザー	синтезатори
シンセサイザー	синтезатор
フェルナンド	фернандо
シンプル	просту
シンプル	простий
シンプル	проста
シンプル	прості
シンプル	просте
シンプル	простота
サポーター	прихильники
サポーター	прихильником
ビー	бджола
ビー	бджоли
アイオワ	айова
サーカス	цирк
ニャン	мяу
クマ	ведмедів
クマ	ведмеді
クマ	ведмідь
クマ	ведмедик
クライマックス	низку
書道	каліграфія
報復	retribution
報復	помсти
報復	помста
報復	відплата
準拠	сумісних
巡礼	паломництво
セミナー	семінарів
セミナー	семінар
最悪	найгірші
最悪	найгірше
最悪	найгірша
最悪	найстрашніше
キューブ	кубик
キューブ	куб
キューブ	кубики
エリート	еліта
アルフレッド	альфред
オールド	старі
オールド	старе
オールド	старим
オールド	стара
オールド	старий
一夫	кадзуо
ストライク	страйк
レポーター	репортер
ガラ	синиця
スティーヴ	стів
クリック	клацання
クリック	натисніть
クリック	клік
クリック	кліки
バーナー	пальник
カーン	хан
積分	інтеграл
積分	інтеграли
有罪	винен
有罪	винним
有罪	винний
初心者	початківці
初心者	початківців
初心者	новачок
初心者	початківця
グレゴリオ	грегоріо
交互	почергово
交互	змінний
交互	альтернативне
交互	альтернативний
トリック	хитрість
トリック	трюк
トリック	аналізи
トリック	прийоми
トリック	трюки
物流	логістики
物流	логістика
アンケート	анкета
アンケート	опитування
アンケート	опитування
アンケート	опитування
アンケート	опитування
玄関	вхід
紳士	джентльмен
サハ	саха
随筆	есе
随筆	твори
許容	толерантність
欠点	мінуси
欠点	недоліки
ハンマー	молоток
リュウ	рю
調印	підписують
布告	декларацію
布告	постанова
布告	декларація
布告	оголошення
アトリエ	ательє
キャンディ	цукерки
キャンディ	вата
キャンディ	кенді
キャンディ	прикраси
栄え	багатою
名詞	іменниками
フライト	перельоти
フライト	рейси
フライト	рейсів
フライト	польоту
フライト	переліт
フライト	рейс
フライト	політ
エディ	едді
ビルマ	бірманська
テンポ	темп
キャサリン	кетрін
キャサリン	катерина
キャサリン	катерина
ウド	удо
フック	застібка
フック	гак
フック	гук
フック	гачок
置換	заміри
置換	заміна
置換	заміна
置換	замінник
置換	підстановки
置換	замініть
置換	заміна
置換	замінити
親善	благословенням
マクドナルド	макдональд
あえて	наважився
実体	сутності
実体	сутність
アーキテクチャ	архітектура
アーキテクチャ	архітектури
エルサ	ельза
チーズ	сир
チーズ	сиру
チーズ	сири
チーズ	сирів
伴奏	наставництво
リフト	підняти
リフト	ліфт
リフト	підібрали
窒素	азот
ホーン	ріг
ホーン	горн
プラチナ	platinum
愛情	класики
クロード	клод
アウグスト	серпні
アウグスト	серпня
アウグスト	серпень
きみ	kimi
ゴッド	божі
ゴッド	боже
ゴッド	бога
ゴッド	бог
ゴッド	богу
メロディー	мелодія
収束	збіжність
バート	берт
バート	барт
バート	берт
スペクトル	спектр
代謝	метаболізм
切手	штамп
切手	марку
切手	марка
切手	штампи
切手	марки
賃金	зарплаті
大砲	гармата
大砲	гармати
大砲	озброєння
大砲	артилерії
話者	диктора
話者	диктор
タール	tar
ライブラリ	бібліотек
ライブラリ	бібліотеки
ライブラリ	бібліотеках
ライブラリ	бібліотеку
ライブラリ	бібліотека
ライブラリ	бібліотеки
スーパーマーケット	супермаркет
スーパーマーケット	супермаркетів
弾圧	іго
転生	реінкарнація
シャイ	шай
招聘	запрошення
転写	транскрипція
円盤	диск
ウェブ	web
ウェブ	веб
激怒	лють
激怒	люті
激怒	форсаж
寸法	вимір
寸法	розміри
寸法	виміри
テナント	теннант
申し出	пропозиція
申し出	пропонуємо
きちんと	акуратно
リットル	літр
リットル	літр
リットル	літри
リットル	літрів
お金	гроші
バレンシア	валенсія
食べ物	харчування
食べ物	їжа
寄稿	пропонував
ログイン	входу
ログイン	увійти
ログイン	вхід
習慣	звички
習慣	звичок
習慣	звичка
習慣	звички
習慣	звичкою
ズーム	масштабування
ズーム	масштаб
プラント	завод
プラント	рослини
プラント	садити
プラント	рослина
サリー	саллі
バルト	барт
占い	пророцтва
書物	книжки
書物	книг
書物	книги
書物	книжка
書物	книжечки
書物	книга
書物	книги
甘い	солодка
甘い	солодкі
甘い	солодкий
メルセデス	mercedes
メルセデス	мерседес
煙突	димарі
スロベニア	словенії
スロベニア	словенія
サミット	саміт
サミット	вершина
レシピ	рецепти
レシピ	рецепт
決闘	дуель
オスカー	оскар
バグ	ваду
バグ	вада
バグ	жуків
バグ	вад
バグ	вади
ロビンソン	робінсон
分ける	ділення
分ける	поділити
分ける	дроблення
分ける	розділення
分ける	розділити
分ける	розділена
分ける	поділяє
徴収	зібрати
徴収	збирати
商用	комерційне
商用	комерційного
商用	комерційні
商用	комерційна
商用	комерційний
スケジュール	планування
スケジュール	розклади
スケジュール	розкладів
スケジュール	розклад
レナ	лена
シンデレラ	попелюшка
フレーズ	фраза
フレーズ	фразу
フレーズ	фразами
フレーズ	фрази
フレーズ	виразів
フレーズ	фраз
集まる	панорамних
弱点	слабкості
キリン	жирафа
メガネ	окуляри
メガネ	окуляри
呼吸	дихати
呼吸	дихає
呼吸	дихання
貸切	хартія
大国	окуні
斜面	схил
斜面	схилу
慢性	хронічне
メリーランド	меріленд
インパクト	вплив
先祖	пращур
先祖	пращурів
収穫	жнива
収穫	урожай
収穫	врожай
収穫	збирають
量子	квантова
追認	ратифікація
トリプル	потрійний
日蓮	нітірен
ヒューマン	людина
ヒューマン	людський
ナッシュ	неш
ナッシュ	рівновага
レスラー	борці
レスラー	борець
ルイジアナ	луїзіана
オーダー	замовити
オーダー	ордер
オーダー	наказ
オーダー	порядок
オーダー	замовлення
ツリー	дерево
ツリー	ялинки
使徒	апостола
使徒	апостол
使徒	апостолів
小銃	гвинтівок
小銃	гвинтівки
小銃	гвинтівки
小銃	гвинтівка
虐待	зловживання
虐待	образи
ブース	бут
長老	старший
長老	старша
集計	агрегат
集計	складання
貯金	заощадження
プロトコル	протокол
プロトコル	протоколи
プロトコル	протоколів
家畜	худоба
博文	хіробумі
応答	відповісти
応答	відповідь
洗礼	хрестини
洗礼	хрещення
クリーク	крік
クリーク	струмок
ハーツ	серця
ハーツ	сердець
ウマ	коней
ウマ	коні
ウマ	кінь
スル	sul
固体	суцільна
固体	твердий
固体	суцільний
固体	суцільне
秀雄	хідео
ホース	рукав
サント	санто
サント	сент
明子	акіко
パーカー	паркер
コンサルタント	консультант
コンサルタント	консультантом
コンサルタント	консалтингових
コンサルタント	консультантом
シャッター	затвор
仁川	інчхон
麻美	асамі
ボビー	боббі
集約	агрегат
集約	складання
ブルックリン	бруклін
時折	місцями
美容	краса
カレンダー	календар
カレンダー	календарі
傭兵	найманець
傭兵	найманців
補正	виправлення
補正	корекція
補正	корекція
補正	коригування
遅い	запізнюється
遅い	пізно
遅い	запізно
遅い	повільно
遅い	повільні
遅い	повільний
テクニック	техніка
テクニック	методика
テクニック	методику
テクニック	експериментувати
テクニック	методики
拒絶	відмову
拒絶	запереченням
直子	наоко
本州	хонсю
マニラ	маніла
続行	продовження
続行	продовжувати
続行	продовжити
続行	продовжуємо
続行	продовжити
勝つ	win
勝つ	переможе
中毒	addicted
丹後	танго
あすか	аска
アドバイス	порада
アドバイス	пораду
アドバイス	поради
留置	затримання
留置	утримання
ボイラー	котел
ボイラー	енерго
水木	мідзукі
遺言	воля
遺言	буде
遺言	будуть
ウォーカー	вокер
シェイクスピア	шекспір
メリット	меррітт
メリット	заслуги
ハット	шапка
ハット	капелюх
尊重	respect
尊重	повага
エンジニアリング	техніка
エンジニアリング	інженерних
エンジニアリング	інженерія
カメラマン	фотографи
カメラマン	фотографів
半導体	напівпровідник
体格	physique
ギニア	гвінеї
ギニア	гвінея
ギニア	гвінейський
ウラジーミル	володимир
ウラジーミル	владимир
ウラジーミル	владімір
リサ	ліза
ライス	рис
ライス	рису
互換性	сумісність
カーニバル	карнавал
アフター	після
拡散	дифузія
拡散	поширення
拡散	розповсюдження
メモ	зауваження
メモ	примітки
メモ	зауважте
メモ	примітка
メモ	нота
メモ	нотаток
メモ	нотатки
メモ	примітки
メモ	наказ
モダン	сучасні
モダン	сучасно
モダン	сучасний
モダン	сучасне
コスモス	космос
お知らせ	сповіщень
お知らせ	сповіщення
お知らせ	нагадування
お知らせ	оголошення
お知らせ	анонс
お知らせ	сповіщення
お知らせ	інформує
異議	протест
異議	заперечую
カルロ	карло
木星	юпітер
規約	умовами
規約	терміни
規約	умови
奉納	рішучість
椅子	крісла
椅子	стільці
椅子	стільців
椅子	крісло
椅子	стілець
鳩山	хатояма
車掌	диригент
車掌	провідник
リール	стрічка
リール	плівка
正宗	масамуне
逸話	анекдотів
逸話	анекдот
宰相	канцлер
ダスト	пил
喜び	радості
喜び	радість
喜び	ласки
喜び	задоволенням
喜び	задоволення
スライド	слайди
スライド	слайд
歌曲	конкурс
歌曲	пісня
シュミット	шмідт
シュミット	шмітт
ノーフォーク	норфолк
摂政	regency
摂政	правителька
ストレス	стрес
ストレス	стресу
カクテル	коктейль
ケベック	квебек
遅延	затримка
遅延	затримується
遅延	затримано
講堂	аудиторія
褐色	браун
褐色	коричневі
褐色	brown
褐色	коричневий
モザイク	мозаїка
非公式	неофіційна
非公式	неформальна
アトラス	atlas
アトラス	атлас
アトラス	атлант
巫女	міко
店長	керівник
店長	менеджер
スープ	суп
モナコ	монако
便利	зручний
便利	зручно
便利	зручна
便利	зручності
ポップス	відкрито
赤松	акамацу
腫瘍	пухлина
腫瘍	пухлина
ヒルズ	пагорби
アリア	арія
ハリケーン	ураган
創始者	засновник
二度	двічі
二度	вдвічі
ティッシュ	тканинах
ティッシュ	тканина
アリー	алі
アリー	еллі
泥棒	злодія
泥棒	злодій
カセット	касета
ブドウ	винограду
ブドウ	виноград
ブドウ	винограду
マスコット	підрозділу
マスコット	талісман
ポルシェ	порше
ポルシェ	porsche
放浪	оті
放浪	мандрах
フレンド	другові
フレンド	другом
フレンド	друг
フレンド	подруга
フレンド	друга
