категория	categorie
грузов	vracht
грузов	lading
массовые	massief
массовые	enorme
массовые	massive
массовые	massaal
массовые	massale
останется	blijft
юридический	legaal
юридический	wettelijk
юридический	wettig
юридический	juridische
юридический	juridisch
маунт	mount
маунт	aankoppelen
простые	eenvoudige
простые	simpel
простые	eenvoudig
туристов	toeristen
пояса	riem
пояса	gordel
пояса	gordels
пояса	riemen
рига	riga
абзац	paragraaf
абзац	alinea
соло	solo
больнице	ziekenhuis
рождества	kerstmis
рождества	kerst
рождества	christmas
рождества	kerstfeest
уничтожения	vernietiging
уничтожения	verwoesting
уничтожения	vernietiging
уничтожения	destructie
уничтожения	vernieling
устав	statuut
устав	statuten
устав	handvest
устав	statuten
вызвал	opgeroepen
вызвал	ontboden
вызвал	geroepen
медленно	langzame
медленно	traag
медленно	langzaam
медленно	traag
медленно	langzaam
продаж	verkopen
продаж	verkoop
повреждения	beschadiging
повреждения	beschadigingen
повреждения	schade
людовик	louis
людовик	lodewijk
людовик	ludovic
билли	billy
билли	billie
ущерб	beschadiging
ущерб	beschadigingen
ущерб	schade
ущерб	schade
ущерб	schadevergoeding
ущерб	schadevergoedingen
рис	rijst
рис	ris
рис	rhys
юниоров	junioren
клип	fragment
клип	clip
легенды	legenden
легенды	legendes
легенды	legende
легенды	legend
проф	prof
проф	trac
доступны	beschikbare
доступны	verkrijgbaar
доступны	beschikbaar
внимательно	zorgvuldig
внимательно	voorzichtig
способы	manieren
ветеранов	veteranen
сборники	compilaties
угля	steenkool
угля	kolen
угля	kool
ска	ska
знамя	banner
знамя	vaandel
знамя	spandoek
евразии	eurazië
собрать	verzamelen
собрать	verzamel
собрать	verzamelen
железа	klier
железа	strijkijzer
железа	ijzer
дан	dan
дан	dunn
ближайшей	dichtstbijzijnde
административная	administratief
административная	administratieve
культурно	cultureel
знание	kennis
студенты	studenten
студенты	leerlingen
инженеров	ingenieurs
инженеров	technici
указанных	gespecificeerde
указанных	opgegeven
указанных	gespecificeerd
сильное	sterk
сильное	sterke
сильное	sterken
поэтов	dichters
трамвай	tram
трамвай	tram
трамвай	trams
трамвай	tram
трамвай	tram
отдал	gaf
жертвы	offers
жертвы	slachtoffers
жертвы	gewonden
жертвы	slachtoffers
венгерский	hongaarse
венгерский	hongaars
соль	zout
соль	sol
узнал	geleerd
узнал	leerde
увеличить	verhoging
увеличить	vergroten
увеличить	verhoog
увеличить	verhogen
увеличить	stijging
увеличить	inzoomen
увеличить	zoomen
увеличить	zoom
увеличить	vergroten
увеличить	vergroot
увеличить	uitbreiden
образцовое	voorbeeldige
образцовое	voorbeeldig
предположение	aanname
предположение	veronderstelling
предположение	veronderstelling
кит	walvis
кит	keith
кит	setje
кит	kit
надежды	hoop
надежды	hoopt
лаборатория	laboratorium
лаборатория	labo
лаборатория	lab
запуск	lanceren
запуск	lancering
запуск	lanceren
запуск	lancering
современников	tijdgenoten
выделены	uitgelicht
выделены	gemarkeerd
выделены	gemarkeerde
нил	neale
нил	neal
нил	niel
нил	neil
нил	nijl
лидеры	leiders
структур	structuren
меняется	veranderen
меняется	veranderende
млекопитающих	zoogdieren
млекопитающих	zoogdieren
млекопитающих	zoogdier
древности	oudheid
издатель	uitgeverij
издатель	uitgever
альфред	alfred
трон	troon
трон	tron
категорически	categorisch
категорически	botweg
категорически	categorisch
шах	shah
шах	sjah
максимальный	maximale
максимальный	maximaal
максимальный	maximum
коалиции	coalitie
коалиции	coalities
эволюции	evolution
эволюции	ontwikkeling
эволюции	evolutie
николаев	nikolaev
библии	bijbel
библии	bijbels
билл	bill
билл	wetsontwerp
билл	wetsvoorstel
убиты	vermoord
убиты	vermoorde
убиты	gedood
убиты	vermoord
судьбы	noodlot
судьбы	lotsbestemming
судьбы	lot
судьбы	destiny
судьбы	noodlot
судьбы	lot
выводы	bevindingen
выводы	conclusies
слияния	fusie
слияния	fusies
слияния	concentraties
хельсинки	helsinki
латинской	latijnse
латинской	latijns
латинской	latijn
сложные	complexe
сложные	complex
сложные	ingewikkeld
сложные	gecompliceerd
сложные	ingewikkelde
сложные	gecompliceerde
сложные	ingewikkeld
плато	plateau
плоскости	vliegtuig
плоскости	vliegtuigen
почетный	honorair
диалект	dialect
рудольф	rudolph
рудольф	rudolf
рудольф	rudolf
фредерик	frederik
фредерик	frederik
фредерик	frederick
фредерик	frederic
фредерик	frédéric
фредерик	frédéric
скульптура	beeld
скульптура	beeldhouwwerk
скульптура	sculptuur
скульптура	sculpturen
деревья	bomen
мемориал	herdenking
мемориал	memorial
мемориал	gedenkteken
классы	klaslokalen
классы	lessen
классы	klassen
угрозой	bedreiging
использован	gebruikt
использован	gebruikte
сопрано	soprano
сопрано	sopraan
сопрано	sopranos
улан	ulan
короче	kortere
короче	korter
марио	mario
добавлены	toegevoegd
добавлены	toegevoegde
десятилетия	decennia
десятилетия	decennium
выступая	sprekend
выступая	spreken
квт	kwh
квт	itc
коэффициент	coëfficiënt
коэффициент	quotiënt
коэффициент	factor
протеста	protesteren
протеста	protesten
протеста	protest
протеста	protesteren
достижение	prestatie
достижение	prestatie
условно	toegerekend
италию	italië
сбора	verzamelen
сбора	verzamelen
сбора	samenkomst
юнайтед	united
юнайтед	verenigde
юнайтед	verenigd
гильдии	gilde
атака	attack
атака	aanvallen
атака	aanval
атака	geweldpleging
атака	mishandeling
атака	aanval
софии	sofia
географические	geografisch
географические	geografisch
феликс	felix
феликс	félix
врачей	artsen
врачей	dokters
врачей	artsen
милан	milaan
крестьяне	boeren
венеции	venetie
венеции	venetië
жанейро	janeiro
ритм	ritme
сокращение	afkorting
сокращение	inkrimpen
сокращение	inkrimping
сокращение	verlaging
сокращение	reductie
сокращение	vermindering
геометрия	geometrie
геометрия	meetkunde
заводы	fabrieken
предел	beperken
предел	limiet
предел	limieten
последовательности	sequenties
последовательности	samenhang
последовательности	consistentie
последовательности	coherentie
последовательности	sequentie
последовательности	volgorde
последовательности	opeenvolging
корпорации	corporatie
корпорации	corporation
критику	kritiek
зелёные	groen
зелёные	groene
зелёные	groenen
учебник	zelfstudie
учебник	tutorial
учебник	leerprogramma
интервал	interval
консул	consul
нобелевской	nobel
хилл	heuvel
хилл	hill
конституция	grondwet
конституция	constitutie
провинций	provincies
разговор	conversatie
разговор	gesprek
разговор	talk
разговор	praten
разговор	praat
распространяется	verspreiden
распространяется	verspreidt
порой	soms
сара	sarah
сара	sara
посадки	aanplant
посадки	aanvoer
посадки	aanlanding
посадки	landing
сербия	servië
концентрация	concentratie
карту	plattegrond
карту	kaart
печать	print
печать	afdruk
печать	afdrukken
печать	drukken
печать	printen
печать	drukwerk
печать	afdrukken
печать	drukken
печать	bedrukken
печать	printen
печать	verzegelen
печать	zegel
печать	zeehond
печать	verzegeling
отражение	reflectie
отражение	spiegelbeeld
отражение	weerspiegeling
отражение	bezinning
разделить	deel
разделить	delen
разделить	splitsen
разделить	split
разделить	verdelen
разделить	verdeel
поездки	reizen
поездки	reis
поездки	bezoeken
поездки	trips
падение	dalend
падение	vallende
падение	vallen
падение	vallend
падение	herfst
падение	fall
падение	vallen
автомобильной	automotive
автомобильной	automobiel
двери	deur
двери	deuren
железнодорожных	spoorweg
железнодорожных	spoorwegen
железнодорожных	spoor
железнодорожных	spoorwegen
кафедру	preekstoel
космической	ruimte
космической	spatie
племена	stammen
заявления	verklaringen
заявления	aangiften
заявления	verklaringen
включить	invoegen
включить	activeren
включить	inschakelen
федеральная	federale
федеральная	federaal
хоккей	ijshockey
хоккей	hockey
узбекистан	oezbekistan
бангладеш	bangladesh
цепи	circuits
цепи	schakelingen
цепи	ketenen
цепи	kettingen
цепи	ketens
управляющий	manager
управляющий	bedrijfsleider
угрозы	dreigingen
угрозы	bedreiging
угрозы	dreigementen
угрозы	bedreigingen
праздники	feestdagen
праздники	vakanties
праздники	vakantie
церемония	plechtigheid
церемония	ceremonie
решила	besloot
решила	besloten
решила	besliste
девы	virgo
девы	maagd
входа	inloggen
входа	login
входа	aanmelding
входа	aanmelden
атлас	atlas
потомки	nakomelingen
потомки	afstammelingen
потомки	nageslacht
чувство	voelen
чувство	gevoel
схеме	patroon
представил	gepresenteerde
представил	aangeboden
представил	gepresenteerd
организаторов	organisatoren
организаторов	organisatoren
взрыв	knallen
взрыв	blast
взрыв	ontploffing
взрыв	explosie
взрыв	ontploffing
взрыв	bombardement
взрыв	bomaanslag
взрыв	bombardementen
взрыв	bombarderen
фернандо	fernando
урал	oeral
многое	veel
многое	much
пермь	permanent
маршал	marshall
маршал	maarschalk
маршал	marshal
галереи	galerijen
галереи	galeries
галереи	galerie
галереи	galerij
максимум	maximale
максимум	maximaal
максимум	maximum
бот	bot
волосы	haar
волосы	haren
волосы	haartjes
волосы	hair
финансовых	financieel
сравнение	vergelijking
сравнение	vergelijken
лента	feed
лента	voeder
лента	voeden
лента	bandje
лента	plakband
лента	tape
лента	lint
лента	lintje
балет	ballet
муз	muzen
останки	blijft
уайт	wit
уайт	witte
прошел	doorgegeven
прошел	geslaagd
зелёная	groen
зелёная	groene
ручей	beek
ручей	kreek
ручей	beek
ручей	stroom
ручей	stream
носили	droegen
носили	droeg
носили	gedragen
носили	versleten
донецк	donetsk
абхазии	abchazië
любая	elke
аварии	ongevallen
аварии	ongelukken
аварии	crash
аварии	crashen
аварии	ongeval
аварии	ongeluk
аварии	ongelukje
медиа	media
миссия	missie
миссия	mission
девочка	meis
девочка	meisje
девочка	meid
девочка	girl
компьютер	computer
танец	dans
танец	dansje
танец	dansen
уровней	niveaus
уровней	levels
уровней	niveaus
спас	gered
спас	gered
спас	bewaard
спас	opgeslagen
ресурс	hulpbron
ресурс	resource
организма	organisme
азия	azië
груди	borst
груди	borstkas
груди	borsten
груди	borst
груди	borsten
умолчанию	standaard
длинный	lang
длинный	lange
длинный	long
любую	elke
казалось	leken
казалось	leek
ярослав	jaroslav
вина	wijn
вина	wijnen
вина	schuldgevoel
вина	schuldgevoelens
вина	schuld
вина	wijn
лгбт	lgbt
пересечения	oversteken
пересечения	overschrijden
пересечения	oversteek
пересечения	kruispunt
пересечения	kruising
пересечения	kruispunten
жидкости	vloeistoffen
жидкости	vloeistof
жидкости	vloeibaar
жидкости	vloeibare
жидкости	vloeistoffen
полуострове	schiereiland
территориальная	territoriale
территориальная	territoriaal
горно	gorno
сектора	sectoren
крупнейшие	grootste
закончился	beëindigd
закончился	eindigde
закончился	geëindigd
узел	node
узел	knooppunt
узел	knopen
узел	knoop
скота	vee
скота	veestapel
синдром	syndroom
перенос	overplaatsing
перенос	transfer
перенос	overdracht
перенос	overdragen
защищать	beschermen
защищать	bescherm
защищать	verdedigen
защищать	verdedig
аэс	npp
уточнения	verduidelijkingen
кол	staak
кол	kol
кол	col
кол	kol
монастыри	kloosters
захват	vangen
захват	vastleggen
захват	vangst
захват	gevangenneming
захват	inbeslagneming
захват	inbeslagname
массового	mass
массового	massa
ежедневно	dagelijkse
ежедневно	dagelijks
хвост	staart
преимущество	voordeel
видимости	zichtbaarheid
видимости	zicht
вручную	handmatige
вручную	manueel
вручную	handleiding
вручную	handmatig
вручную	handboek
вручную	manueel
вручную	handmatig
природа	natuur
постоянный	permanente
постоянный	blijvend
постоянный	permanent
постоянный	blijvende
постоянный	constante
постоянный	constant
аренды	huurcontract
аренды	lease
зрители	doelgroep
зрители	publiek
зрители	toeschouwers
зрители	kijkers
старт	start
старт	begin
старт	starten
старт	beginnen
ребёнок	baby
ребёнок	schat
ребёнок	schatje
ребёнок	kind
ребёнок	kindje
опытный	ervaren
вторжения	invasie
вторжения	invallen
смоленск	smolensk
исключение	uitzondering
исключение	uitsluiting
исключение	uitsluiten
хор	koor
хор	koor
хор	refrein
хор	glee
возражений	bezwaren
возражений	bezwaar
квартиры	appartementen
осетии	ossetische
осетии	ossetië
джерри	gerry
джерри	jerry
джерри	mof
пациентов	patiënten
пациентов	patienten
избирателей	kiezers
избирателей	kiezer
избирателей	electoraat
избирателей	kiezers
избирателей	kiezer
избирателей	kiezers
избирателей	stemmers
избирателей	kiezer
внешняя	buitenste
внешняя	extern
внешняя	uitwendig
внешняя	externe
внешняя	buitenkant
римская	roman
римская	romeinse
римская	romeins
густав	gustav
густав	gustaf
сэм	sam
корма	feed
корма	voeder
корма	voeden
преобразования	transformatie
преобразования	transformeren
преобразования	transformatie
преобразования	transformaties
календарь	agenda
календарь	kalender
употребление	gebruik
республик	republieken
археологии	archeologie
археологии	archeologie
освещения	verlichting
освещения	belichting
освещения	verlichting
келли	kelly
пушкин	pushkin
сформирован	gevormde
сформирован	gevormd
удалены	verwijderde
удалены	verwijderd
административные	administratief
административные	administratieve
графики	grafieken
графики	grafisch
графики	graphics
графики	grafieken
содержать	bevatten
ветвь	bijkantoor
ветвь	filiaal
ветвь	branch
ветвь	tak
многократно	herhaaldelijk
пианист	pianist
национальность	nationaliteit
листьев	bladeren
листьев	blaadjes
сказка	tale
сказка	verhaal
сказка	sprookje
замена	vervangen
замена	vervangen
замена	vervang
замена	plaatsvervanger
замена	substituut
замена	vervanger
замена	vervanging
замена	vervanging
замена	substitutie
замена	vervanging
замена	vervanger
шлезвиг	sleeswijk
возможна	mogelijke
возможна	mogelijk
уроки	lessen
штаты	staten
советника	adviseur
советника	raadadviseur
ответить	beantwoorden
ответить	antwoord
ответить	beantwoorden
ответить	antwoord
ответить	antwoorden
ядро	kern
ядро	core
ядро	kernel
стене	prikbord
стене	wand
стене	muur
казаки	kozakken
хранится	opgeslagen
редактирования	bewerken
газет	kranten
газет	dagbladen
согласие	toestemming
согласие	instemming
растёт	groeit
собственность	eigenschap
собственность	eigendom
собственность	vastgoed
собственность	eigendom
разрушения	verwoestingen
разрушения	verwoesting
разрушения	vernietiging
разрушения	ravage
разрушения	verwoesting
разрушения	vernietiging
разрушения	destructie
разрушения	vernieling
автоматический	automaat
автоматический	automatische
автоматический	automatisch
симон	simone
симон	simon
образцы	specimen
образцы	specimens
образцы	monsters
образцы	stalen
перспективы	perspectief
перспективы	perspectieven
перспективы	vooruitzichten
перспективы	outlook
перспективы	vooruitzichten
перспективы	perspectieven
перспективы	vooruitzichten
небо	hemel
небо	hemels
небо	heaven
небо	hemel
небо	lucht
небо	sky
небо	luchten
молодежи	jeugd
молодежи	jongeren
имущество	eigenschap
имущество	eigendom
имущество	vastgoed
завтра	morgen
завтра	tomorrow
соотношение	ratio
соотношение	verhouding
поддержал	gesteund
поддержал	ondersteunde
поддержал	ondersteund
поддержал	gesteunde
годовой	jaarlijks
чья	wiens
расстояния	afstanden
кара	kara
кара	cara
чешский	tsjechische
чешский	tsjechisch
закрыть	close
закрыть	afsluiten
закрыть	sluiten
закрыть	sluit
закрыть	dichtbij
культурные	cultureel
культурные	culturele
встретил	ontmoet
встретил	ontmoette
доклад	verslag
доклад	rapporteren
доклад	rapport
пенсию	pensioen
пилоты	piloten
пилоты	loodsen
математика	wiskunde
математика	wiskunde
математика	wiskunde
католическая	katholieke
католическая	katholiek
представляла	verbeeld
представляла	ingebeelde
представляла	ingebeeld
корни	wortels
корни	roots
выиграть	win
выиграть	winnen
восточные	oostelijk
восточные	oostelijke
двойной	dubbel
двойной	dubbele
двойной	tweepersoons
двойной	verdubbelen
двойной	double
площадка	speelveld
площадка	speeltuin
площадка	speelplaats
сетей	netwerken
сетей	netwerken
слой	laag
объявлен	verklaarde
объявлен	gedeclareerd
объявлен	verklaard
объявлен	opgegeven
объявлен	aangegeven
расследование	onderzoek
расследование	onderzoekingen
расследование	onderzoeken
александру	alexandru
мечети	moskeeën
мечети	moskee
плавание	zwemmen
хроника	tijdslijn
хроника	tijdlijn
хроника	kroniek
хроника	chronicle
маленькая	kleine
маленькая	klein
маленькая	smal
маленькая	kleine
маленькая	weinig
маленькая	little
маленькая	klein
независимый	zelfstandig
независимый	onafhankelijke
независимый	onafhankelijk
майя	maia
майя	maya
майя	maja
барнаул	barnaoel
византии	byzantium
вена	bloedvat
вена	ader
вена	wenen
пистолет	pistool
пистолет	wapen
пистолет	pistool
пистолет	geweer
стихотворение	gedicht
кислота	zure
кислота	zuur
кислота	acid
указывается	specificeert
указывается	specificeren
тщательно	grondig
тщательно	nauwgezet
тщательно	nauwgezet
тщательно	zorgvuldig
тщательно	voorzichtig
кристина	christina
кристина	cristina
кристина	christine
кристина	kristina
нападение	geweldpleging
нападение	mishandeling
нападение	aanval
нападение	attack
нападение	aanvallen
нападение	aanval
внутренняя	intern
внутренняя	inwendig
внутренняя	binnenste
внутренняя	innerlijke
внутренняя	innerlijk
разработчиков	ontwikkelaars
цена	prijzen
цена	prijs
цена	kosten
цена	kostprijs
цена	cost
широкого	wide
широкого	wijd
широкого	breed
пожар	brand
пожар	vuren
пожар	vuur
валерия	valeria
валерия	valerie
бор	bor
бор	bohr
бор	boor
сомнений	twijfelen
сомнений	twijfel
оригинальный	oorspronkelijke
оригинальный	origineel
оригинальный	originele
химия	scheikunde
химия	chemie
бедности	armoede
размещение	plaatsing
размещение	accommodatie
итальянская	italiaanse
итальянская	italiaan
итальянская	italiaans
прогресс	progress
прогресс	vorderingen
прогресс	vooruitgang
прогресс	voortgang
наказание	penalty
наказание	straf
наказание	sanctie
наказание	bestraffen
наказание	straft
наказание	straffen
наказание	bestraffing
наказание	straf
наказание	straffen
строить	bouwen
строить	opbouwen
автомобильная	automotive
автомобильная	automobiel
разновидность	variëteit
разновидность	variatie
учиться	leren
учиться	leer
полей	velden
полей	fields
полей	akkers
кевин	kevin
эдди	eddie
эдди	eddy
эдди	eddy
эдди	addy
фигура	figuur
сибирский	siberische
турецкий	turkse
турецкий	turks
британские	britten
британские	britse
британские	brits
веса	gewichten
веса	gewicht
переводится	vertaalt
йозеф	jozef
йозеф	josef
сербской	srpska
локомотив	locomotief
локомотив	lokomotiv
начальной	elementaire
начальной	elementair
черногории	montenegro
черногории	montenegrijnse
эмир	emir
предприниматель	ondernemer
опасность	gevaar
опасность	gevaren
опасность	gevaar
опасность	hazard
опасность	risico
местоположение	lokatie
местоположение	locatie
местоположение	ligging
сомнение	twijfelen
сомнение	twijfel
выполнены	voldaan
выполнены	vervulde
выполнены	vervuld
выполнены	nagekomen
статуя	beeldje
статуя	standbeeld
территориях	gebieden
территориях	gebiedsdelen
прямые	rechtstreeks
прямые	directe
прямые	direct
прямые	rechtstreekse
поэзия	poëzie
поэзия	gedichten
навсегда	forever
навсегда	definitief
навсегда	blijvend
навсегда	permanent
собраны	verzamelde
собраны	verzameld
такси	taxi
такси	taxi
такси	cabine
сильнее	moeilijker
сильнее	harder
сильнее	hardere
сильнее	lastiger
сильнее	krachtiger
сильнее	sterker
франсиско	francisco
производителей	producers
производителей	producenten
производителей	fabrikanten
перенесено	bewoog
перенесено	verplaatst
перенесено	bewogen
перенесено	verhuisd
перенесено	herschikt
аналогичные	vergelijkbaar
аналогичные	vergelijkbare
аналогичные	soortgelijk
аналогичные	soortgelijke
аналогичные	gelijkaardig
напряжения	spanning
напряжения	voltage
риск	risico
специальная	speciaal
специальная	bijzonder
специальная	speciale
специальная	special
лоб	voorhoofd
лоб	wenkbrauw
лоб	voorhoofd
периоды	tijdvakken
периоды	perioden
периоды	periodes
джим	jim
управлять	managen
управлять	beheren
фердинанд	ferdinand
привлечь	tekenen
привлечь	trekken
привлечь	trekken
привлечь	aantrekken
прекратил	gestopt
прекратил	stopte
обзоры	reviews
обзоры	beoordelingen
обзоры	recensies
уругвая	uruguayaanse
уругвая	uruguay
пунктах	paragrafen
ивано	ivano
уничтожение	vernietiging
уничтожение	vernietigen
уничтожение	uitroeiing
уничтожение	verwoesting
уничтожение	vernietiging
уничтожение	destructie
уничтожение	vernieling
учителей	onderwijzers
учителей	leraren
учителей	docenten
учителей	leerkrachten
учителей	leraars
активный	active
активный	actieve
активный	actief
охватывает	bestreken
охватывает	gedekt
охватывает	bedekt
охватывает	overdekt
охватывает	gedekte
охватывает	dekt
охватывает	covers
охватывает	omslagen
охватывает	omvat
значимые	betekenisvolle
значимые	zinvolle
значимые	zinvol
значимые	betekenisvol
общественности	publiek
общественности	openbaar
философы	filosofen
последовательность	samenhang
последовательность	consistentie
последовательность	coherentie
последовательность	sequentie
последовательность	volgorde
последовательность	opeenvolging
сочинение	essay
сочинение	opstel
присутствие	aanwezigheid
присутствие	opkomst
присутствие	aanwezigheid
объем	volume
кндр	dvk
постоянное	permanente
постоянное	blijvend
постоянное	permanent
постоянное	blijvende
постоянное	constante
постоянное	constant
ячейки	cell
ячейки	cel
ячейки	cellen
отлично	groot
отлично	geweldig
отлично	fantastisch
терапии	therapie
терапии	therapieën
экраны	schermen
интерфейс	interface
интерфейс	raakvlak
массив	array
клод	claude
блокировать	blokkering
блокировать	blokkeren
блокировать	blok
блокировать	block
самбо	sambo
аспекты	aspecten
аспекты	afmetingen
аспекты	dimensies
понимания	inzicht
понимания	begrijpen
понимания	begrip
доступен	beschikbare
доступен	verkrijgbaar
доступен	beschikbaar
кодекс	codex
упоминает	noemt
упоминает	vermeldingen
миль	mijl
миль	miles
миль	mijlen
миль	kilometers
процедуры	procedures
процедуры	procedure
отказывается	weigert
адреса	adressen
адреса	adres
обнаружен	ontdekte
обнаружен	ontdekt
обнаружен	gedetecteerd
обнаружен	ontdekt
вращения	rotatie
графиня	gravin
производит	produceert
производит	produceert
задания	opdrachten
задания	zoektochten
поздно	late
поздно	laat
уточнить	verduidelijken
уточнить	verfijnen
уточнить	specificeren
льюис	lewis
добыча	mijnbouw
добыча	buit
добыча	booty
добыча	prooi
добыча	prooien
мыс	cape
мыс	kaap
желания	begeerte
желания	wens
желания	verlangen
желания	wensen
желания	verlangens
желания	begeert
ветра	winden
ветра	wind
ветра	wind
дуэт	duet
дуэт	duo
училась	bestudeerde
училась	studeerde
училась	bestudeerd
ревизии	audit
ревизии	controle
ревизии	audits
стремление	aspiratie
роджер	roger
пропаганды	propaganda
остановки	stopt
остановки	haltes
сравнения	vergelijking
сравнения	vergelijkingen
зачёте	klassement
сделала	deed
роза	rose
роза	roos
роза	rosa
потока	flow
обычный	normale
обычный	normaal
обычный	gewone
корее	korea
господа	heren
признана	erkende
признана	erkend
признана	herkende
признана	erkende
признана	herkend
признана	erkend
частный	prive
частный	privé
частный	particulier
открывается	opent
уравнения	vergelijking
уравнения	vergelijkingen
выполнить	uitvoeren
выполнить	executeren
духовного	geestelijke
духовного	spirituele
духовного	spiritueel
духовного	geestelijk
готовы	ready
готовы	gereed
готовы	klaar
мирный	vredig
мирный	vreedzame
мирный	vreedzaam
разрушен	vernietigd
разрушен	vernietigde
разрушен	vernield
разрушен	verwoest
аналог	tegenprestatie
аналог	tegenhanger
аналог	analoog
аналог	analoge
аналог	analoog
аналог	analoge
чеченской	tsjetsjeense
гей	homoseksueel
гей	homo
гей	gay
очереди	wachtrij
очереди	wachtrijen
падает	dalend
падает	vallende
падает	vallen
падает	vallend
падает	vallen
падает	waterval
падает	valt
падает	watervallen
падает	falls
слухи	gerucht
слухи	roddel
слухи	roddelen
слухи	geroddel
слухи	roddels
слухи	geruchten
слухи	geruchten
слухи	gerucht
слухи	geruchten
дочерей	dochters
покрытие	bekleding
покрытие	coating
покрытие	deklaag
югославия	joegoslavië
словении	slovenië
словении	sloveens
словении	sloveense
словении	sloveens
словении	sloveense
эпоха	tijdperk
эпоха	tijdperk
эпоха	era
огайо	ohio
достоинства	waardigheid
стратегии	strategie
стратегии	strategieën
дона	dona
дона	don
регионы	streken
сектор	sector
сектор	bijkantoor
сектор	filiaal
сектор	branch
сектор	tak
церковных	kerkelijke
равен	gelijken
компонентов	onderdelen
компонентов	componenten
легче	lichter
легче	aansteker
легче	lichtere
легче	eenvoudiger
легче	gemakkelijker
легче	makkelijker
легче	rustig
легче	eenvoudig
легче	makkelijk
легче	easy
легче	gemakkelijk
оки	oki
немногих	weinigen
немногих	paar
немногих	weinig
разряд	singles
разряд	vrijgezellen
прага	praag
подтверждение	bevestiging
подтверждение	bevestigen
подтверждение	bevestig
раненых	gewond
раненых	gewonden
раненых	gewonde
минимальным	minimaal
минимальным	minimale
праге	praag
тейлор	taylor
конфедерации	confederatie
конфедерации	confederatie
конфедерации	bondsstaat
модуль	module
традиционные	traditioneel
традиционные	traditionele
питание	voeding
питание	levensmiddelen
питание	voedsel
питание	eten
информационный	informatief
волна	zwaaien
волна	wave
волна	golf
лидия	lidia
лидия	lydia
владельца	eigenaar
владельца	baasje
кларк	clarke
кларк	clark
саша	sacha
саша	sascha
саша	sasha
расследования	onderzoekingen
расследования	onderzoeken
трудности	moeilijkheidsgraad
трудности	moeilijkheden
трудности	moeilijkheid
трудности	moeilijkheden
трудности	restricties
трудности	beperkingen
обнаружения	opsporing
обнаружения	detectie
действовали	handelde
действовали	gehandeld
альфа	alpha
альфа	alfa
альфа	alfa
мосты	bruggen
ночной	nachtelijke
холм	heuvel
холм	hill
включен	ingeschakeld
примечание	noot
примечание	briefje
примечание	notitie
примечание	opmerking
существующие	bestaand
существующие	bestaande
марш	marsh
марш	moeras
марш	maart
марш	marcheren
толстого	tolstoj
скобках	haakjes
скобках	haakjes
скобках	haakje
открыли	geopend
открыли	ontgrendeld
турок	turk
турок	turken
турок	turks
турок	turken
офис	bureau
офис	kantoor
житель	inwoner
житель	ingezetene
житель	woonachtig
житель	inwoner
минуту	minuut
минуту	minuutje
дворян	edelen
фрунзе	froenze
повстанцев	opstandelingen
повстанцев	rebellen
повстанцев	rebels
повстанцев	rebel
отмечено	gelabeld
хорватия	kroatië
приговор	zin
приговор	straf
приговор	vonnis
приговор	uitspraak
приговор	oordeel
приговор	vonnis
приговор	veroordeling
менеджер	manager
менеджер	bedrijfsleider
тамара	tamara
описаны	beschreven
описаны	beschreef
описаны	omschreven
бар	bar
масла	oliën
седьмой	zevende
седьмой	seventh
начальная	elementaire
начальная	elementair
начальная	initiële
антоний	anthony
антоний	antonius
антоний	antony
антоний	antonius
антоний	antoni
осады	belegering
осады	beleg
расширить	verbreed
расширить	verbreden
расширить	verbreding
расширить	vergroten
расширить	vergroot
расширить	uitbreiden
расширить	uitbreiden
культурный	cultureel
культурный	culturele
кабинета	kabinet
шахты	mijnen
шахты	mijnbouw
джузеппе	giuseppe
модификация	wijziging
модификация	modificatie
модификация	modificaties
модификация	wijzigingen
дагестан	dagestan
еврейских	joodse
еврейских	jood
еврейских	joods
израильский	israëlische
израильский	israëli
израильский	israëlisch
окрестности	omgeving
окрестности	buurt
мама	mama
мама	mamma
мама	mama
мама	mam
мама	mama
мама	moeder
мама	ma
мама	mam
мама	moeder
мама	moedertje
посетителей	bezoekers
афины	athene
пророка	prophet
пророка	profeet
полные	vol
полные	volledig
полные	full
полные	volledige
полные	volle
замечание	opmerking
замечание	observatie
замечание	waarneming
замечание	observaties
тест	test
тест	testen
тест	quiz
эффекты	uitwerkingen
эффекты	effecten
эффекты	gevolgen
японские	japans
японские	japanners
японские	japanse
спрашивает	vroegen
спрашивает	gevraagd
спрашивает	vraagt
рыба	vissen
украинские	oekraïens
украинские	oekraïense
адвокат	raadsman
адвокат	advocate
адвокат	advocaat
адвокат	advocaat
адвокат	advocate
адвокат	jurist
борец	worstelaar
вьетнама	vietnamese
вьетнама	vietnamees
вьетнама	vietnamezen
традиций	tradities
оставшихся	overgebleven
оставшихся	resterend
оставшихся	resterende
кристофер	christopher
кристофер	christoffel
подписи	handtekeningen
подписи	handtekening
подписи	ondertekening
подписи	onderschriften
разложения	ontleding
разложения	ontbinding
мастерская	werkplaats
мастерская	workshop
выигрывает	wint
выходе	uitlaatklep
выходе	stopcontact
выходе	outlet
чжан	zhang
вспышки	flitsen
вспышки	fakkels
еврейский	joodse
еврейский	jood
еврейский	joods
еврейский	hebreeuws
моменты	moments
моменты	momenten
моменты	ogenblikken
видели	gezien
атлетико	atlético
дар	dar
дар	geschenk
дар	cadeautje
дар	cadeau
дар	gift
дар	kado
