категория	kategória
ранена	megsérült
райнхолд	reinhold
инжекция	injekció
скоти	scotty
индианец	indián
индианец	indiai
максима	maxima
кюфтета	fasírt
прато	prato
активизъм	aktivizmus
микробиолог	mikrobiológus
вонегът	vonnegut
браг	bragg
развръзка	végeredmény
дезинфекция	fertőtlenítés
сумо	szumó
смог	szmog
завесата	függöny
ади	addie
ади	addy
ади	adi
персона	persona
цетине	cetinje
берлускони	berlusconi
асоцииране	társulás
асоцииране	társulási
асоцииране	szövetség
асоцииране	egyesület
разрешена	engedélyezett
разрешена	engedélyezve
разрешена	engedélyezett
разрешена	engedélyezve
разрешена	engedélyezett
разрешена	megengedett
неограничени	korlátlan
неограничени	határtalan
сойер	sawyer
санти	santi
сезонна	szezonális
вупертал	wuppertal
фиоре	fiore
директории	könyvtárak
маделин	madeleine
маделин	madeline
бъчва	hordó
бъчва	hordót
бъчва	hordó
попитал	kérdezte
попитал	kérdezett
попитал	kérte
попитал	kérdeztem
астра	astra
нелепо	nevetséges
сафари	szafari
дауд	dowd
палавичини	pallavicini
бонго	bongo
двоичен	bináris
заклинание	bűbáj
заклинание	varázsige
заклинание	varázslat
ръкавица	kesztyű
метаморфоза	metamorfózis
хоровиц	horowitz
ламборгини	lamborghini
торнадо	tornádó
торнадо	tornádók
чун	chun
чун	csun
чун	chung
азалия	azalea
запек	székrekedés
топография	topográfia
виновник	tettes
канибализъм	kannibalizmus
обрив	kiütések
обрив	kiütés
елегантно	elegáns
теа	thea
ямр	mri
ямр	mri
мансфийлд	mansfield
сервиз	kiszolgálás
сервиз	szerviz
сервиз	szolgálat
сервиз	szolgáltatás
продуктивни	termékeny
продуктивни	termelő
продуктивни	eredményes
девствеността	szüzességét
нещастието	szerencsétlenség
инвестиране	beruházás
инвестиране	befektetés
инвестиране	befektetni
инвестиране	beruházás
инвестиране	beruházások
инвестиране	befektetések
инвестиране	befektetés
инвестиране	befektetési
палатка	sátor
ъглова	szögletes
нума	numa
пекари	pékek
артанян	artagnan
пиколо	piccolo
напрегнати	feszült
пиаца	piazza
протестант	protestáns
уиър	weir
еретик	eretnek
семки	vetőmag
семки	magvak
семки	mag
семки	magok
саратога	saratoga
радклиф	radcliffe
тромсьо	tromsø
бинг	bing
аеронавтика	repüléstechnikai
сакура	sakura
намаления	kedvezmények
намаления	kedvezmény
минохвъргачки	aknavetők
отчаяни	kétségbeesett
разкош	luxus
разкош	fényűző
разкош	luxus
осиновяване	elfogadása
осиновяване	örökbefogadás
осиновяване	elfogadás
зори	hajnal
зори	dawn
зори	hajnalban
карнавала	majális
карнавала	karnevál
евангелията	evangéliumok
зебри	zebrák
последователности	szekvenciák
гъл	sirály
феите	tündérek
армагедон	armageddon
терасата	terasz
терасата	teraszon
бритън	britten
ирене	irene
балансиран	kiegyensúlyozott
карли	carly
могильов	mahiljov
хомо	homo
хомо	buzi
хомо	homokos
получател	kedvezményezett
получател	címzett
получател	átvevő
получател	kedvezményezett
получател	fogadó
получател	címzett
получател	vevő
гот	gót
херния	sérv
неуважение	tiszteletlenség
неуважение	megvetés
неуважение	tiszteletlenség
неуважение	tiszteletlen
дванадесетопръстника	patkóbél
бенелюкс	benelux
какаду	kakadu
осветяване	kiemelés
осветяване	kiemelve
осветяване	megvilágított
осветяване	világító
осветяване	világítás
осветяване	megvilágítás
осветяване	megvilágosodás
осветяване	kiemelés
осветяване	kiemelni
разкъса	elszakadt
разкъса	szakadt
поасон	poisson
таблетки	tabletta
таблетки	tabletták
неприкосновеност	mentesség
неприкосновеност	mentességet
адреналин	adrenalin
грузинците	grúzok
динар	dinár
делфините	delfinek
интелигентно	intelligens
интелигентно	okos
интелигентно	intelligens
интелигентно	smart
зоро	zorro
изживяване	élmény
изживяване	tapasztalat
изживяване	tapasztalatok
изживяване	tapasztalattal
безсмъртен	halhatatlanok
безсмъртен	halhatatlan
уилоу	willow
уилоу	fűz
ейс	ász
ейс	ace
хиена	hiéna
ерол	erol
ерол	errol
тоталитаризма	totalitarizmus
сочно	zamatos
амир	amir
виниций	vinicius
социализация	szocializáció
портфолио	portfólió
забележим	észrevehető
забележим	érzékelhető
киву	kivu
сирил	cyril
прераждането	reinkarnáció
прераждането	újjászületés
кожена	bőr
изсушени	szárított
изсушени	szárítva
ляонин	liaoning
процедурни	eljárási
загрижен	érintett
загрижен	aggódó
реформирана	református
чернова	vázlat
чернова	tervezetét
чернова	huzat
чернова	tervezet
класифициране	osztályozási
класифициране	besorolás
класифициране	osztályozás
класифициране	osztályozza
руми	rumi
погълнати	fogyasztott
погълнати	elfogyasztott
погълнати	lenyelt
погълнати	lenyelte
погълнати	felszívódik
погълнати	felszívódott
псувни	káromkodás
амбиция	törekvés
амбиция	ambíció
жлъчката	epe
жлъчката	epehólyag
халер	haller
слуз	nyálka
слуз	nyálka
изкуплението	megváltás
люлката	bölcső
пионерски	úttörő
зачервяване	bőrpír
сенкевич	sienkiewicz
понтиак	pontiac
рандал	randall
махал	mahal
конкурентоспособността	versenyképességi
конкурентоспособността	versenyképesség
дебра	debra
инат	makacs
пърсел	purcell
ревизор	számvevő
конфуцианството	konfucianizmus
распутин	raszputyin
градушка	üdvözlégy
градушка	éljen
самба	samba
сулфид	szulfid
сулфид	szulfid
надбягване	faj
надбягване	futam
надбягване	verseny
анклав	enklávé
фотосесия	fotózás
неподвижен	álló
неподвижен	mozdulatlan
елша	éger
питане	lekérdezés
маг	mágus
маг	mag
нокът	karom
нокът	bélyegkép
нокът	köröm
старшинство	rangidős
деф	def
обезщетения	juttatások
обезщетения	juttatások
обезщетения	előnyök
обезщетения	ellátások
обезщетения	károkozás
обезщетения	károk
обезщетения	kártérítés
равнопоставеност	egyenlőséget
равнопоставеност	egyenlőség
привлекателно	vonzó
малфой	malfoy
годежът	eljegyzési
годежът	eljegyzés
годежът	aktivitás
канадци	kanadai
канадци	kanadaiak
хайвер	kaviár
уловени	elkapott
уловени	fogott
уловени	kifogott
купувач	vevő
купувач	vásárló
парно	fűtési
парно	fűtés
съмър	summer
съмър	nyári
съмър	nyáron
съмър	nyár
рьом	röhm
праговете	küszöb
октавио	octavio
лайм	lyme
лайм	lime
рамадан	ramadán
елиса	elisa
ленъкс	lennox
композитни	kompozit
композитни	összetett
аертон	ayrton
гещалт	gestalt
злоба	rosszindulat
еминем	eminem
пороци	bűnök
поговорка	közmondás
текуща	áramlat
текуща	jelenlegi
текуща	aktuális
анализите	elemzések
анализите	elemzések
трикратно	háromszoros
шунка	sonka
шунка	ham
шунка	sonkát
гонт	gaunt
хокинг	hawking
разплата	elszámolás
разплата	leszámolás
дразнене	irritáció
хавър	havre
марихуаната	marihuánát
марихуаната	marihuána
крачета	lábak
крачета	láb
крачета	lábát
крачета	lábak
крачета	lábai
крачета	láb
крачета	lábakat
завърша	diplomás
завърша	végzős
скейтборд	gördeszka
левит	leavitt
ренцо	renzo
ангелски	angyali
инспекторат	felügyelőség
ескобар	escobar
приятелства	barátságok
лив	liv
дмт	dmt
вейдър	vader
дерик	derrick
дискомфорт	kellemetlen
ледено	jeges
сер	ser
ханес	hannes
петропавловск	petropavlovszk
джип	jeep
джип	suv
джип	terepjáró
прото	proto
инстинкти	ösztön
швайцер	schweitzer
говорейки	beszél
говорейки	beszélő
ръс	russ
качулка	csuklyás
качулка	hood
качулка	csuklyás
нетипично	atipikus
опрощение	megbocsátás
опрощение	feloldozást
прешлен	csigolyák
прешлен	csigolya
маршъл	marshall
хазарски	xəzər
агнешко	lamb
агнешко	bárány
храдец	hradec
гото	goto
комплекти	készletek
комплекти	készlet
комплекти	díszlet
комплекти	készletek
комплекти	készlet
шорти	shorty
очоа	ochoa
цайтунг	zeitung
омари	homár
омари	homár
манекен	tökfej
ури	uri
ури	jurij
несправедливост	igazságtalanság
несправедливост	igazságtalanságok
ескориал	escorial
натурални	természetes
геофизика	geofizika
лемън	citromos
лемън	lemon
лемън	citrom
стълбището	lépcsőház
стълбището	lépcsőház
стълбището	lépcső
бледи	fakó
бледи	halvány
бледи	sápadt
псалми	zsoltárok
никлас	niklas
никлас	nicklas
отложена	halasztott
отложена	elhalasztották
предпазител	védelmező
предпазител	védő
предпазител	biztonsági
предпазител	biztonság
акита	akita
мидълтън	middleton
филис	phyllis
екстри	extrák
авентин	aventinus
кандис	candace
кандис	candice
хващане	kapás
хващане	elkapni
хващане	fogás
трапец	trapéz
смирение	alázat
яго	iago
яго	lago
берен	beren
завета	fogadalom
завета	szövetség
метличина	búzavirág
разсъждение	érvelés
изгнаници	száműzöttek
печен	pörkölt
печен	sült
печен	sütött
извинения	kifogás
извинения	kifogások
ефикасен	hatékony
ефикасен	hatékonyan
ефикасен	eredményes
евразийски	eurázsiai
измъчва	kínozza
измъчва	kínozza
еволюирали	fejlődött
еволюирали	fejlődtek
месести	húsos
закуски	nasi
закуски	nasi
хун	hun
хун	hoon
хун	hong
алкала	alcalá
скачане	ugrál
ротонда	rotunda
елина	elina
тетрадка	notebook
тетрадка	füzet
доверен	megbízható
фаренхайт	fahrenheit
мохаве	mojave
бодрум	bodrum
двд	dvd
кардиология	kardiológia
искове	állítások
искове	követelés
искове	követelések
искове	igények
искове	műveletek
искове	fellépések
искове	akciók
искове	intézkedések
искове	cselekvések
ломбард	lombard
лейси	lacy
лейси	lacey
мечовете	kard
мечовете	kardok
уверено	magabiztos
къмингс	cummings
обсебен	megszállott
маниери	modor
лавини	lavinák
бюрокрацията	bürokrácia
хао	hao
махачкала	mahacskala
лицензиране	engedélyezési
лицензиране	engedélyezés
кашубски	kasub
алкивиад	alkibiadész
нап	knapp
нап	adóhivatal
нап	adóhatóság
нап	ani
директорията	könyvtár
директорията	könyvtárban
слюда	mica
спазми	görcs
спазми	görcsök
спазми	görcsök
спазми	görcs
калахари	kalahári
деликатес	finomság
деликатес	csemege
родерик	roderick
корелация	megfelelési
фармацевтична	gyógyszerészeti
банджо	bendzsó
деветнадесет	tizenkilenc
ретикулум	retikulum
пенсакола	pensacola
грисъм	grissom
прокурорите	ügyészek
гладиатори	gladiátorok
качамак	puliszka
карвахал	carvajal
прусаците	poroszok
автентична	hiteles
джайлс	giles
импланти	implantátumok
импланти	implantátum
метеор	meteor
каруца	szekér
каруца	kocsi
каруца	szekeret
каруца	szekér
каруца	kosár
каруца	kocsit
агостино	agostino
джос	joss
оставам	marad
оставам	maradni
дизентерия	vérhas
цао	cao
пенсионери	nyugdíjasok
щедър	bőkezű
щедър	nagylelkű
разочарованието	csalódás
левандовски	lewandowski
аристарх	arisztarkhosz
охра	okker
нери	neri
хаим	haim
кофеин	koffein
пластмасова	műanyag
дуранго	durango
акъл	agy
светещи	ragyog
светещи	izzó
светещи	ragyogó
сибил	sybil
залагане	szerencsejáték
залагане	fogadás
залагане	fogadási
костенурката	teknőc
костенурката	teknős
договорени	tárgyalt
договорени	tárgyalásos
сайкс	sykes
керуак	kerouac
мио	mio
мафиот	maffiózó
бугенвил	bougainville
спорадични	szórványos
представял	elképzelt
представял	képzelt
ветеринарни	állatorvos
ветеринарни	állatorvosi
ронда	rhonda
джема	gemma
отражения	gondolatok
нюанс	árnyék
зеленка	zelenka
украшение	dekoráció
украшение	dísz
пауърс	powers
пауърс	hatáskörök
пауърс	hatáskör
тиволи	tivoli
момбаса	mombasa
дланта	palm
разумна	értelmes
разумна	ésszerű
разумна	méltányos
разумна	ésszerű
диван	kanapé
диван	kanapé
актуализиране	frissítés
актуализиране	frissítése
актуализиране	frissítés
актуализиране	frissítése
засегнато	érintett
засегнато	érintettek
солон	solon
натоварено	terhelt
натоварено	laden
гладиатор	gladiátor
долф	dolph
тундра	tundra
глътка	korty
глътка	korty
асиметрична	aszimmetrikus
опаковката	csomagolás
опаковката	csomagolása
санкциите	szankció
санкциите	szankciók
кредитиране	hitelezési
кредитиране	hitel
кредитиране	kredit
бразилците	brazilok
стикс	styx
йохансен	johansen
патолог	patológus
зия	zia
ломбардо	lombardo
изолда	izolda
тромпетист	trombitás
келнер	pincér
превишаване	meghaladja
превишаване	meghaladó
превишаване	túllépése
превишаване	meghaladta
бюджетен	költségvetési
спаркс	sparks
спаркс	szikra
бийти	beatty
ветеринар	állatorvos
ветеринар	veterán
ветеринар	állatorvos
окис	oxid
окис	monoxid
коб	cobb
круиз	cruise
дре	dre
печатане	nyomda
печатане	nyomtatás
запитвания	vizsgálatok
запитвания	érdeklődni
запитвания	lekérdezések
пар	par
пар	parr
банкера	bankár
лечения	kezelések
гарант	kezes
съгласувани	összehangolt
извършител	elkövető
юки	yuki
фиеста	fiesta
уоруик	warwick
ремонтирани	felújított
брит	britt
брит	brit
дафне	daphne
зеленчук	zöldség
зеленчук	növényi
моделира	modellezni
секретно	titok
секретно	titkos
секретно	titkosított
секретно	titkos
дод	dodd
пюре	mash
ограбена	kirabolták
ограбена	kirabolta
зачитане	tiszteletet
зачитане	tisztelet
жега	hőség
жега	hő
жега	fűtés
залязва	díszlet
залязва	készletek
залязва	készlet
стартов	indító
стартов	kezdő
чифтосване	párzási
метил	metil
безкрайността	végtelen
криптография	kriptográfia
елеонор	eleanor
щателно	aprólékosan
тики	tiki
додж	dodge
хум	hum
ариф	arif
копнеж	vágyakozás
копнеж	sóvárgás
многостранни	többoldalú
многостранни	multilaterális
предписва	előírja
смолвил	smallville
тропе	tropez
боуен	bowen
свински	sertéshús
свински	sertés
ваксинация	védőoltás
ваксинация	oltás
ваксинация	oltási
фелпс	phelps
бригс	briggs
измамник	csaló
измамник	csal
измамник	sham
измамник	csaló
джиджи	gigi
приемни	foster
пружини	springs
пружини	rugó
гроувър	grover
роба	köntös
лахти	lahti
губя	elveszíteni
губя	veszíteni
кръстника	keresztapa
годен	fit
годен	fitt
бункер	bunker
тъпо	hülye
тъпо	béna
тъпо	sánta
хатауей	hathaway
неопределена	meghatározatlan
разтоварване	landolás
разтоварване	leszállás
ста	sta
аша	asha
лусака	lusaka
умар	umar
хемороиди	aranyér
глигани	vaddisznó
централизирано	központosított
лабораторен	laboratórium
лабораторен	laboratóriumi
понсе	ponce
водораслите	alga
пресоване	sürgető
съживяване	revival
водолей	vízöntő
разпръскване	diszperzió
снопчета	tufts
сравним	hasonlítható
сравним	összehasonlítható
йълмаз	yilmaz
симулатор	szimulátor
книжката	engedély
книжката	jogosítvány
книжката	jogosítványt
лимузина	limuzin
лимузина	limuzin
приобщаване	befogadás
боулинг	bowling
прокламация	kiáltványt
черепи	koponyák
албатрос	albatrosz
четец	megjelenítő
четец	néző
четец	olvasó
козе	kecske
годард	goddard
терапии	terápiák
оттеглено	kivont
оттеглено	visszavont
оттеглено	visszavonják
бруни	bruni
джаксънвил	jacksonville
сцепление	fogást
сцепление	tapadás
сцепление	vontató
изобретил	fantázia
кортикостероиди	kortikoszteroidok
кортикостероиди	kortikoszteroid
уилър	wheeler
пай	pite
зим	zim
аналитичен	analitikai
глупаци	bolondok
регулаторни	szabályozási
консолидация	konszolidáció
остия	ostia
рамиро	ramiro
хидролиза	hidrolízis
аламо	alamo
навас	navas
рафи	rafi
свежа	frissen
свежа	friss
базалт	bazalt
бус	busz
бус	autóbusz
бус	busszal
бус	furgon
арчи	archie
месията	messiás
остани	maradj
махалото	inga
мигранти	migráns
мигранти	bevándorlók
мигранти	migránsok
мигранти	migráns
мигранти	bevándorló
либи	libby
чероки	cherokee
реликва	ereklye
ентомология	rovartan
минато	minato
тъжен	szomorú
тъжен	szomorúság
тъжен	bús
камео	cameo
крехки	sérülékeny
крехки	törékeny
ардените	ardennes
кресло	karosszék
диети	diéta
диети	étrend
диети	diétás
диети	diéta
алмуния	almunia
серано	serrano
сепаратисти	szeparatisták
двустранен	bilaterális
двустранен	kétoldalú
мравка	hangyák
мравка	hangya
отслаби	gyengítik
зомби	zombi
разреден	hígított
разреден	hígított
рейнджъри	rangers
опрости	egyszerűsíteni
иглата	tűt
иглата	tű
метиси	meszticek
боде	bode
огъване	hajlító
лепила	ragasztók
конкурентоспособност	versenyképességi
конкурентоспособност	versenyképesség
горчиви	keserű
джулиъс	julius
парадоксално	paradox
лутън	luton
лечители	gyógyítók
удушен	megfojtották
кечуа	kecsua
обезлесяването	erdőirtás
балансирано	kiegyensúlyozott
доу	dou
доу	dow
доу	doe
практично	gyakorlati
практично	praktikus
доминион	dominium
орнитолог	ornitológus
хала	hala
смущение	zavar
пиа	pia
касаи	kasai
кримсън	crimson
кримсън	bíbor
илай	ely
илай	eli
кокос	kókusz
калта	iszap
калта	sár
цъфтящи	virágzó
морийн	maureen
милфорд	milford
инвалидност	rokkantsági
инвалидност	fogyatékosság
инвалидност	rokkantsági
целева	célpont
целева	cél
марамуреш	máramaros
лайън	lyon
сандвичи	szendvics
сандвичи	szendvicset
векио	vecchio
сайто	saito
пиърсинг	piercing
пиърсинг	piercing
менгеле	mengele
хилдебранд	hildebrand
змиорка	angolna
витла	légcsavar
рекламират	hirdetni
рекламират	hirdetett
рекламират	meghirdetett
изтекъл	lejárt
длъжника	kötelezett
длъжника	adós
кликнете	kattints
колана	öv
венгер	wenger
изпарения	gőzök
изпарения	gőz
приключението	kaland
приключението	kalandok
стайн	stein
динозавър	dinoszauruszok
динозавър	dinoszaurusz
пробиване	fúrás
задействане	aktiválás
задействане	ravaszt
климт	klimt
контури	kontúrok
моливи	ceruza
моливи	ceruzát
класна	ízléses
класна	előkelő
стояща	áll
стояща	állva
борман	boorman
армен	armen
датчик	érzékelő
василе	vasile
гибон	gibbon
бекхенд	fonák
китките	csukló
китките	csuklóját
страдащите	szenvedők
мърсър	mercer
едмон	edmond
бъбречни	vese
фарук	farouk
сизиф	sziszüphosz
утроба	méh
роз	roz
роз	ros
столман	stallman
бодлива	tüskés
бодлива	szúrós
кофа	vödör
рет	rhett
настройване	konfigurációs
иракли	irakli
тенисън	tennyson
крокодилите	krokodilok
предатели	árulók
галас	gálák
даугавпилс	daugavpils
бюрократи	bürokraták
разпоредба	rendelkezés
плацебо	placebo
телохранител	testőr
телохранител	testőre
нисан	nissan
фактура	számlát
фактура	számla
единодушни	egyhangúlag
единодушни	egyhangú
заредена	feltöltve
заредена	töltve
заредена	terhelt
заредена	töltött
заредена	feltöltve
парникови	üvegházhatású
навиците	szokások
навиците	szokásai
макдауъл	mcdowell
дълготраен	tartós
дълготраен	maradandó
хамбар	pajta
хамбар	istálló
емануела	emmanuelle
вековен	évszázad
вековен	század
плагиатство	plágium
нежелана	nemkívánatos
претенция	követelés
претенция	állítás
претенция	igény
компресор	kompresszor
обратни	melegek
пледира	beadvány
необикновен	rendkívüli
усложнение	komplikáció
валхала	valhalla
терез	therese
дехидратация	kiszáradás
подпори	kellékek
гръбна	háti
фобия	fóbia
райета	csíkos
райета	csíkos
текстура	textúra
джинджър	gyömbér
джинджър	ginger
пресен	frissen
пресен	friss
ори	orry
ори	ori
орхидея	orchidea
крол	kroll
зреене	érlelés
зреене	érlelés
пийл	peel
тръни	tövisek
тръни	tüske
тийнейджърка	tinédzser
тийнейджърка	tizenéves
тийнейджърка	tini
предсърдие	átrium
яцек	jacek
ревматизъм	reuma
афганистански	afgán
кърпи	törülköző
кърпи	törülköző
езичник	pogány
шумно	hangos
шумно	hangosan
шумно	zajos
шумно	hangos
патрули	járőrök
патрули	őrjárat
разкъсан	elszakadt
разкъсан	szakadt
разкъсан	szakadt
скенер	szkenner
отранто	otranto
обеликс	obelix
генетик	genetikus
камелот	camelot
доставена	szállított
доставена	leszállított
доставена	szolgáltatott
анорексия	anorexia
помпилий	pompilius
лилехамер	lillehammer
етичен	etikus
етичен	etikai
хейуърд	hayward
нестабилно	instabil
нестабилно	labilis
нестабилно	bizonytalan
снеговалеж	hóesés
петли	kakasok
зестрата	hozományt
барни	barney
поминъка	megélhetésüket
крив	görbe
крив	ferde
аткинс	atkins
зомбита	zombik
никотин	nikotin
калцит	kalcit
бухенвалд	buchenwald
седмични	hetente
седмични	heti
сажди	korom
нурия	nuria
метафори	metafora
метафори	metafora
хулиан	julian
плача	sírni
плача	sírok
плача	sír
плача	sírás
писалка	pen
писалка	tollat
писалка	toll
ълстър	ulster
сегрегация	szegregáció
равини	rabbik
норвежци	norvégok
абидос	abydos
стратфорд	stratford
котаракът	kandúr
хипотетично	elméletileg
хипотетично	elméleti
хипотетично	feltételezett
сук	suk
полгар	polgar
радиатор	hűtő
дафи	dodó
масаж	masszázs
шумове	hangok
шумове	hangokat
промоционални	promóciós
гувернантка	nevelőnő
бъд	bud
бъд	budd
артикули	árucikkek
артикули	cikkek
артикули	tárgyak
артикули	tételek
артикули	elemek
минка	minka
патрокъл	patroklosz
нортъмбърланд	northumberland
неподходяща	alkalmatlan
неподходяща	helytelen
грималди	grimaldi
невинна	ártatlan
невинна	ártatlanok
мишлен	michelin
пъдпъдък	fürj
оук	oak
оук	tölgyfa
оук	tölgy
мами	csaló
мами	csal
мами	mami
мами	csalók
мами	csal
кремове	krémek
избра	választott
избра	választotta
лайънс	lyons
паладий	palládium
бъбрек	vesét
бъбрек	vese
закари	zachary
проституцията	prostitúció
арте	arte
хараре	harare
библиотекари	könyvtárosok
форарлберг	vorarlberg
спонтанна	spontán
типология	tipológia
папрати	páfrányok
даш	dash
миси	missy
върджил	virgil
форе	fauré
рабин	rabin
рембо	rimbaud
пълнени	kitömött
пълнени	töltött
уникалността	egyediség
наивен	naiv
наивен	naív
наивен	naiv
тръбичка	tubus
тръбичка	cső
родословие	származási
родословие	származás
татуировки	tetoválás
татуировки	tetoválás
едвам	alig
халид	khalid
вечност	örökkévalóság
облачно	borult
облачно	borús
облачно	felhős
облачно	zavaros
коув	cove
държана	tartott
държана	tartották
държана	tartottak
изтичат	lejár
изтичат	lejárat
уит	witt
дилейни	delaney
шън	shun
кърма	szigorú
кърма	stern
паяка	pók
паяка	spider
стереотипи	sztereotípiák
неизбежен	elkerülhetetlen
суета	hiúság
джафар	jafar
алергични	allergiás
договорено	tárgyalt
договорено	tárgyalásos
моларна	moláris
плачат	sírni
плачат	sírok
плачат	sír
плачат	sírás
приемете	elfogadni
приемете	elfogadom
преработване	átdolgozás
преработване	feldolgozás
еротика	erotika
дънбар	dunbar
вермонт	vermont
стриндберг	strindberg
вампирите	vámpírok
пешеходци	gyalogosok
прожекция	szűrés
прожекция	vetítés
прожекция	vetítés
обри	aubrey
зрител	megjelenítő
зрител	néző
зрител	néző
криминология	kriminológia
окс	acs
бадолио	badoglio
пиратство	kalózkodás
ложата	lodge
брадавици	szemölcs
брадавици	szemölcsök
корпорациите	társaságok
корпорациите	vállalatok
корпорациите	cégek
проон	undp
отчаяна	kétségbeesett
колониализма	gyarmatosítás
отпуснат	nyugodt
отпуснат	laza
колт	colt
киджи	chigi
екосистемите	ökoszisztéma
екосистемите	ökoszisztémák
заминаване	indulási
заминаване	távozás
заминаване	indulás
хунедоара	hunyad
недохранване	alultápláltság
документиране	dokumentálása
съзвездията	csillagképek
лъжец	hazug
подготвено	felkészült
подготвено	elkészítve
подготвено	előkészítve
подготвено	elkészített
аргон	argon
карлсон	karlsson
варени	főzött
варени	főzve
варени	főtt
варени	főtt
гъбични	gombás
буше	boucher
варезе	varese
юнаци	legények
пропусна	elmaradt
танцьорите	táncosok
роувър	rover
крайъгълен	mérföldkő
ламбърт	lambert
съблазни	elcsábítani
борго	borgo
съзряване	érlelés
невредим	sértetlen
невредим	sértetlen
зита	zita
съединителната	csatlakozó
затворът	börtön
затворът	börtönben
шимпанзетата	csimpánzok
шимпанзетата	csimpánzok
натрупан	felhalmozott
натрупан	halmozott
линейка	mentő
линейка	mentők
плантация	ültetvény
хеликон	helikon
магнетизъм	mágnesesség
примка	hurok
примка	pergő
примка	hurok
хедж	fedezeti
парализиран	lebénult
похвално	dicséretes
похвално	dicséretes
джино	gino
сейгън	sagan
трабзон	trabzon
лаптопи	laptopok
контрапункт	ellenpont
дрифт	drift
кандидатури	jelölések
кандидатури	jelöléseket
фрип	fripp
неуморно	fáradhatatlanul
таунсенд	townsend
психичното	mentális
психичното	szellemi
джанго	jango
джанго	django
крехка	sérülékeny
крехка	törékeny
умисъл	szándék
умисъл	szándéka
лоуел	lowell
бахман	bachmann
анжелик	angelique
офталмология	szemészet
исла	isla
амулети	amulettek
възражение	ellenvetés
възражение	ellenzéki
възражение	ellenzék
сделките	foglalkozik
апачите	apacsok
скар	sebhely
скар	sebzett
скар	heg
плацентата	placenta
плацентата	placenta
дейтън	dayton
завърти	spin
завърти	forgás
атлантическа	atlanti
отклоняване	elterelő
отклоняване	alakváltozás
гъливер	gulliver
салса	salsa
финли	finlay
финли	finley
проверено	ellenőrizve
проверено	hitelesített
проверено	ellenőrzött
проверено	ellenőrizve
проверено	ellenőriztem
проверено	ellenőrzött
проверено	ellenőrizte
маклийн	mclean
мълдър	mulder
престилка	kötényt
самоубийства	öngyilkos
самоубийства	öngyilkosság
самоубийства	öngyilkosok
самоубийства	öngyilkosságok
агире	aguirre
прилагана	alkalmazták
подновено	megújult
макбрайд	mcbride
макдоналдс	mcdonald
лабиринта	labirintus
грейнджър	granger
пфорцхайм	pforzheim
паразит	parazita
паразит	élősködő
индиго	indigo
перез	perez
пожелания	kívánság
пожелания	kívánja
сатир	szatír
епична	epikus
боди	bodhi
уволнена	lőtt
майър	mayer
майър	meier
майър	meyer
капсули	kapszula
капсули	kapszula
особи	royals
кайман	kajmán
надир	nadir
бразил	brasil
кланът	klán
корадо	corrado
батериите	telepek
батериите	elem
батериите	akkumulátorok
батериите	elemek
тапир	tapír
купон	kupon
купон	party
купон	buli
купон	parti
обещаващ	ígéretes
партньорства	partnerség
лапа	mancs
форестър	forrester
гъбички	gomba
гъбички	gombák
гъбички	gombák
гъбички	gomba
диагностициран	diagnosztizálták
диагностициран	diagnosztizáltak
диагностициран	diagnosztizált
вилар	vilar
лаерций	laertiosz
бентли	bentley
фоли	foley
девици	szüzek
кур	fasz
кур	dick
кур	farok
кур	fasz
кур	farok
кур	kakas
позор	szégyen
етел	ethel
менди	mandy
кавани	cavani
йети	jeti
пасва	illik
референдуми	népszavazások
вкусни	finom
оптимизъм	optimista
оптимизъм	optimizmus
купидон	cupido
храносмилане	emésztési
абба	abba
банан	banán
локи	loki
циганка	cigány
циганка	cigány
хормоните	hormonok
хормоните	hormon
ашби	ashby
часовниците	órák
часовниците	órák
азбест	azbeszt
ненасилие	erőszakmentesség
ларго	largo
канарис	canaris
марксист	marxista
луксор	luxor
фантомът	fantom
подигравка	gúnyolódás
конична	kúpos
мотивиран	motivált
сури	suri
фийби	phoebe
мау	mau
лита	lita
анакин	anakin
копита	pata
копита	pata
резюмета	folytatódik
оправдана	indokolt
хипоталамуса	hipotalamusz
феърбанкс	fairbanks
блумфийлд	bloomfield
скенери	szkennerek
скенери	szkenner
биле	gyógynövény
биле	herb
ракията	pálinka
ракията	brandy
ракията	konyak
бълок	bullock
тиранин	zsarnok
вентспилс	ventspils
къмбърланд	cumberland
рина	rina
теглени	vontatott
лъжичка	kanál
лъжичка	kanalat
лъжичка	kanállal
касия	cassia
козлов	kozlov
маскирани	álcázva
маскирани	álcázott
маскирани	álarcos
маскирани	maszkos
восъчна	viaszos
либкнехт	liebknecht
соларис	solaris
уморен	elfáradt
уморен	fáradt
йонизация	ionizációs
ешер	escher
заявления	alkalmazások
заявления	kérelmek
заключени	zárva
заключени	bezárva
обсидиан	obszidián
джулс	jules
бъни	nyuszi
бъни	bunny
нередовни	szabálytalan
нередовни	rendhagyó
камилите	tevék
преброени	számozott
преброени	számoltam
преброени	számolt
замразен	fagyasztva
замразен	fagyott
замразен	fagyasztott
скорошно	nemrég
скорошно	legutóbbi
картона	diagram
крехко	sérülékeny
крехко	törékeny
раждания	születések
индра	indra
флейтата	fuvola
функциониращи	működése
функциониращи	működés
функциониращи	működőképes
фатах	fatah
малабо	malabo
фараонът	fáraó
трентън	trenton
йоркшир	yorkshire
горо	goro
