категорія	kategorya
бігає	nagpapatakbo
домівка	tahanan
домівка	bahay
домівка	makauwi
опрацювати	proseso
камелот	camelot
кулон	coulomb
мусульманин	muslim
уайльд	wilde
халк	hulk
ігбо	igbo
молярна	molar
вавилонський	kalendaryong
кумедні	nakakatuwa
кумедні	funny
кумедні	nakakatawa
крадуть	nakawin
крадуть	magnakaw
ланкашир	lancashire
вкрадені	ninakaw
індивідуалізм	indibidwalismo
кокон	cocoon
індостан	hindustan
стільниці	desktop
мако	mako
локація	kinalalagyan
локація	lokasyon
біді	trouble
біді	suliranin
біді	problema
рамсей	ramsay
убивці	killers
теодорос	theodoros
меллі	malley
китоподібні	cetacea
класти	nilagay
класти	ilagay
шорти	shorts
мити	paghuhugas
гуантанамо	guantanamo
інжир	fig
двомовні	bilingual
надприродне	supernatural
медитація	meditation
медитація	bulay
гусман	guzmán
прости	magpatawad
прости	patawarin
прости	patatawarin
тесей	teseo
траур	pagluluksa
сода	soda
кінетика	kinetics
їла	kinakain
марша	marsha
пауліна	paulina
субодиниця	subunit
клік	click
клік	klik
пастир	pastol
віттенберг	wittenberg
анемона	anemone
фіскальної	piskal
конкордія	concordia
іствуд	eastwood
гідною	disente
колосальний	colossal
гледіс	gladys
вітгенштейн	wittgenstein
кавальєрс	cavaliers
віза	visa
файно	fine
дельгадо	delgado
губний	labial
мос	mos
замовляли	iniutos
гратами	bars
міло	milo
верден	verdun
люксембурзька	luxembourgish
джеронімо	geronimo
сайкс	sykes
слизова	membranong
душевний	sikolohikal
хусто	justo
горлиця	kalapati
горлиця	dove
принижує	panliligalig
обережним	ingat
обережним	maingat
прояснити	linawin
долучитись	lumahok
долучитись	sumali
бхутто	bhutto
циндао	tsingtao
етилен	etileno
копра	copra
дурниці	nonsense
лимонна	citric
зебра	zebra
докінз	dawkins
пікнік	picnic
паттон	patton
манґака	mangaka
келвін	kelvin
успадкувати	magmana
катріна	katrina
лівінгстона	livingston
нек	nek
сарана	balang
ліно	lino
вишуканий	matikas
вишуканий	magarang
кікуйю	kikuyu
тунець	tulingan
тунець	tuna
байройт	bayreuth
увімкнення	pinapagana
обговорено	tinalakay
ембріон	bilig
епістемологія	epistemolohiya
випічки	pan
вау	wow
вау	aba
епітафія	epitaph
пасує	sticks
пасує	nababagay
колими	sakha
омаха	omaha
хрестики	krus
застряг	mapagmataas
горда	pinagmamalaki
горда	proud
горда	ipinagmamalaki
горда	maipagmamalaki
бегемот	hippopotamus
джуд	hudas
джуд	jude
леа	lea
яловичина	beef
євразійський	eurasian
дарунки	regalo
салату	salad
петиція	petisyon
дивані	sopa
дивані	couch
скидати	reset
адад	adad
гонг	hong
пампа	pampa
сотто	sotto
клавіатуру	keyboard
вічентіно	vicentino
підозрюваний	suspek
підозрюваний	suspect
фрукт	prutas
джованна	giovanna
хірокі	hiroki
виноградник	ubasan
скарборо	scarborough
скарборо	bajo
делфт	delft
маурісіо	mauricio
ірма	irma
торій	thorium
біогеографія	biogeography
отримувача	tatanggap
бартоло	bartolo
кітінг	keating
впізнав	makilala
впізнав	makikilala
впізнав	kilalanin
впізнав	nakakilala
впізнав	kinikilalang
впізнав	nakilalang
впізнав	kinikilala
впізнав	nakilala
рекламувати	ilathala
рекламувати	itaguyod
рекламувати	promote
рекламувати	isulong
рекламувати	mapalakas
рекламувати	boost
шанталь	chantal
чау	chow
фіксована	ayusin
фіксована	naayos
фіксована	inayos
нфл	nfl
темніший	darker
кріста	krista
кріста	christa
павсаній	pausanias
есхіл	aeschylus
спритний	sumpungin
клітор	tinggil
клавіша	susi
клавіша	key
барклай	barclay
деван	devant
ацуші	atsushi
навігатор	navigator
навігатор	browser
лімасол	limassol
іммануїл	immanuel
карусель	carousel
злість	galit
злість	poot
злість	magalit
злість	galit
злість	nagagalit
сховав	nagtago
сховав	itinago
зачинено	nakasara
зачинено	sarado
зачинено	saradong
тарганів	breeder
сянь	hsien
кліфтон	clifton
лоусон	lawson
брауер	brouwer
вілкінс	wilkins
біруні	biruni
кассіопея	cassiopeia
пун	poon
клайн	kline
кохав	minamahal
аланія	alania
підлеглий	alipin
внуків	apo
аррас	arras
такахасі	takahashi
лазити	umaakyat
лазити	umakyat
лазити	akyatin
наксос	naxos
продуктовий	groserya
поппер	popper
сонна	antok
пелагія	pelagia
чок	chok
таб	tab
лопатка	paypay
хімікатів	kemikal
хімікатів	chemicals
поживними	sustansya
тпп	tpp
донором	donor
попереджати	balaan
крузо	crusoe
осіма	oshima
глухокропивові	lamiaceae
злива	paliguan
застаріли	outdated
ясенний	alveolar
тібор	tibor
оплески	palakpakan
маллен	mullen
ютландія	jutland
подряпини	bakat
подряпини	scratch
кретьєн	chrétien
ацетону	peroxide
чайник	takure
будьмо	mabuhay
мани	manes
аккад	akkad
кенді	kendi
кенді	candy
каллен	cullen
грінберг	greenberg
меннінг	manning
піхву	labia
керетаро	querétaro
надсилання	ipinapadala
надсилання	magpadala
надсилання	ipadala
надсилання	isinusumite
колмогорова	kolmogorov
порфирія	porphyria
здивувався	nagulat
агов	oy
воронів	uwak
гостинність	hospitality
пробачте	patawad
пробачте	paumanhin
протеобактерії	proteobacteria
гостинності	hospitality
ферро	ferro
копали	digging
шокований	nagulat
омбудсмен	ombudsman
матера	matera
шеньчжень	shenzhen
цезій	sesyo
нуклеотиди	nucleotide
свастика	swastika
тололо	tololo
розкішна	napakahusay
каріна	carina
каріна	karina
пета	peta
схизма	schism
айра	ira
ровер	kilusan
ровер	bisikleta
контрабанда	pagdadala
фальк	falk
отаку	otaku
карітас	caritas
нуньєс	núñez
буве	bouvet
кларксон	clarkson
такаудзі	takauji
савіо	savio
тюрингія	thuringia
аматерасу	amaterasu
какой	aling
какой	alin
гіперпосилання	hyperlink
магма	magma
олігоцен	oligoseno
ізомери	isomer
ремзі	ramsey
красти	nakawin
красти	magnakaw
ангкор	angkor
пааво	paavo
здорове	healthy
здорове	malulusog
здорове	malusog
няня	nars
фаланга	falange
спрага	uhaw
інвернесс	inverness
сортувати	pagkakaayos
мудрі	matalino
латунь	tanso
рохас	rojas
агрікола	agricola
чортова	fucking
чортова	pesteng
помножити	multiply
помножити	magparami
бабця	lola
ашер	asher
аура	aura
гелі	gel
тетіс	tethys
йосіда	yoshida
пергамський	pergamon
ловець	seeker
ловець	kandidato
конферансьє	entertainer
алб	alb
кейко	keiko
паола	paola
гренобль	grenoble
опек	opec
ломбард	lombard
сліпота	pagkabulag
урагани	hurricanes
тас	tas
мальдонадо	maldonado
венделл	wendell
лайл	lyle
вступної	pagsisimula
щире	matapat
щире	honest
сельма	selma
єгуда	yehuda
кульку	puff
фарах	farah
невіл	neville
сполето	spoleto
підписки	subscription
підписки	subscription
формоза	formosa
смірнова	smirnova
массне	massenet
дафна	daphne
морок	shadow
морок	anino
симпатична	nakikiisa
пожертву	donasyon
вимушене	stimulated
горобцеподібні	passeriformes
туту	tutu
морена	morena
тала	tala
бажану	desired
дивовижно	amazing
ноутбука	laptop
пратт	pratt
колоду	kubyerta
колоду	deck
кане	cane
льюіс	lewis
бро	bro
олдем	oldham
друзи	druze
хван	hwang
хван	hwan
бдсм	bdsm
блазон	blason
пташки	birds
пташки	ibon
руфа	rufa
спг	lng
випічка	pastry
лернер	lerner
матільда	mathilde
гірчиця	mustard
катніс	katniss
портативний	portable
пепе	pepe
герат	herat
яблуками	mansanas
карна	karna
макгі	mcgee
калькутта	calcutta
мальдіви	maldives
фао	fao
почистити	malinis
наср	nasr
конфіденційність	privacy
франкенштейн	frankenstein
безсмертні	eternal
ферреро	ferrero
маври	moro
вайлдер	wilder
одержувач	tatanggap
архівування	archiving
серенада	harana
доброту	kagandahang
доброту	kabaitan
факсиміле	facsimile
горем	nathaniel
пурі	puri
горила	gorilla
пристойний	disente
бірманська	burma
камачо	camacho
месьє	messier
колезі	kasamahan
баррозу	barroso
ергарт	earhart
кодзіма	kojima
брентано	brentano
галеаццо	galeazzo
коауїла	coahuila
трюдо	trudeau
карбонові	carboxylic
паркінг	parking
веспасіан	vespasian
меррі	maligayang
меррі	merry
конфуцій	confucius
сандерленд	sunderland
менсфілд	mansfield
дихає	paghinga
приступи	seizures
стартер	starter
затопили	malunod
акакій	acacius
вата	kendi
вата	candy
геніїв	henyo
крісто	cristo
лорел	laurel
кіклади	cyclades
макіяж	makeup
макіяж	pampaganda
відповідач	defendant
манхеттен	manhattan
кауфмана	kaufman
утруднення	jeanne
сплата	pagbabayad
сплата	kabayaran
сплата	bayad
руй	rui
омер	omer
парфеній	parthenius
ліндберг	lindbergh
іграшку	toy
іграшку	laruan
педалей	pedal
гладіатор	gladiator
переписано	ported
пробки	traffic
пробки	trapiko
тімішоара	timișoara
безсмертна	immortal
сванте	svante
мука	harina
шльонський	śląski
бронхіт	bronchitis
деванагарі	devanāgarī
беато	beato
фронтера	frontera
маккейн	mccain
валенса	wałęsa
шлуночок	bentrikulo
самотніх	pinabayaan
гучно	malakas
отой	oaks
заступництва	pagkalinga
підставка	prop
тійода	chiyoda
парсек	parsec
реалістична	makatotohanan
чаклунства	wizardry
пептиди	peptide
синхронне	tidal
синхронне	synchronized
вкладка	tab
архаїчна	archaic
шахрая	pusong
харлі	harley
шалом	shalom
горішнє	gorno
знаменник	denominator
пікселі	pixel
пікселі	pixels
запізно	late
запізно	huli
жерве	gervais
класифіковано	unclassified
запахів	amoy
вантаа	vantaa
кітано	takeshi
олсон	olson
подгориця	podgorica
виберіть	pumili
виберіть	pumili
виберіть	piliin
камуфляж	camouflage
заразився	kinontrata
гальєго	gallego
зейн	zane
антисептики	antiseptiko
доброти	kagandahang
доброти	kabaitan
столик	lamesa
столик	mesa
столик	talahanayan
столик	table
слухай	pakinggan
слухай	makinig
підрахувати	kalkulahin
ренцо	renzo
гінекологія	hinekolohiya
цай	cai
методистом	methodist
кокосова	buko
акорд	kuwerdas
стоктон	stockton
варвар	barbarian
тамільська	tamil
лізти	umakyat
лізти	akyatin
лупа	balakubak
девенпорт	davenport
санденс	sundance
сутра	sutra
очевидець	eyewitness
блекмор	blackmore
дифтонг	diptonggo
шаруваті	stratus
мертон	merton
аламо	alamo
знається	hawakang
літорал	litoral
оновлює	updates
оновлює	update
пригноблених	talunan
латиші	latvians
притягнути	posibilidad
іранське	iranian
епідерміс	epidermis
забула	forgetting
забула	nakalimutan
кратон	craton
покупка	bilhin
покупка	pagbili
покупка	bumili
інавгурація	inauguration
інавгурація	pagtatalaga
коментування	pagkomento
відьму	witch
мутант	mutant
падре	padre
понс	pons
софокл	sophocles
вагітною	buntis
мусасі	musashi
висіти	tambay
висіти	pabitin
акціонер	shareholder
темзі	tamesis
аріс	aris
лицарство	chivalry
куртка	jacket
модульний	modular
пейс	pace
інституційних	quantitative
ігнорується	binalewala
удав	boa
щипці	gato
дайґо	daigo
садо	sado
корреа	correa
авокадо	avocado
авокадо	abukado
ембріологія	embriyolohiya
демосфен	demosthenes
гоук	hawke
дуйсбург	duisburg
горба	bump
бездротовий	wireless
мосула	mosul
каната	kanata
сибілла	sibylla
полісахариди	polysaccharide
майлі	miley
виснажений	pagod
веданта	vedanta
фуентес	fuentes
гавел	havel
енджі	angie
дівочі	depicted
консультацію	pagsangguni
консультацію	konsultasyon
світлині	itrato
світлині	larawan
світлині	litrato
світлині	litratong
хробак	uod
хробак	maggot
гарнер	garner
згорнути	pagguho
згорнути	pagbagsak
згорнути	lilim
згорнути	shade
бардін	bardeen
еег	eeg
конденсат	condensate
сор	sor
фаусто	fausto
фергус	fergus
мінімізація	dfa
інфрачервона	infrared
сірники	tumutugma
сірники	laban
сірники	tugma
репетиція	ensayo
кендіс	candice
гладіатори	gladiators
лукрецій	lucretius
пржемисл	přemysl
уніформа	uniporme
таргани	ipis
світило	nagniningning
курити	naninigarilyo
курити	paninigarilyo
йогурт	yogurt
гільгамеш	gilgamesh
сперматозоїди	sperm
евклід	euclid
гендерна	kasarian
галліполі	gallipoli
закупівля	binibili
бейрута	beirut
кіоск	kiosk
райффайзен	raiffeisen
незнайомця	stranger
лорето	loreto
ціндао	qingdao
шибеник	tomboy
бретонська	breton
фальконе	falcone
шумерська	sumerian
крігер	krieger
кайкос	caicos
пісочниці	sandbox
програвання	paglalaro
програвання	naglalaro
кохаю	nagmahal
кохаю	love
кохаю	nagmamahal
назарет	nazareth
мовчать	tahimik
тітібу	chichibu
косар	reaper
бродвей	broadway
солон	solon
гуджараті	gujarati
крилан	pteropus
зрозумійте	mapagtanto
зрозумійте	napagtanto
чжи	zhi
вирівняти	justify
сумнівну	kahina
тета	theta
вінслет	winslet
вуличка	lane
заслужила	nararapat
талію	baywang
ханья	chania
абердин	aberdeen
конкурентні	concurrent
засвідчити	pinatutunayan
засвідчити	patunayan
безстрашний	fearless
енфілд	enfield
розмітку	markup
поту	pawis
програти	dula
програти	play
програти	makipaglaro
програти	maglaro
програти	mawalan
програти	mawala
програти	mawawalan
люцерн	lucerne
джуліані	giuliani
рушді	rushdie
белло	bello
тарквіній	tarquinius
форсаж	furious
форсаж	nagagalit
ультразвук	ultrasound
жасмин	jasmine
консервація	pagaalaga
консервація	pangangalaga
аска	asuka
пепі	pepi
муракамі	murakami
ноктюрн	nocturne
#якщо	#kung
фам	phạm
хроматографія	chromatography
леонсіто	leoncito
меха	mecha
орієнтовний	tinatantiyang
орієнтовний	tinatayang
вітаутас	vytautas
підмножину	subset
нуї	nui
мяо	miao
айдзу	aizu
андраде	andrade
жирна	makapal
жирна	taba
жирна	mataba
ліліт	lilith
долучення	kalakip
долучення	attachment
долучення	attachment
аїд	hades
гарварду	harvard
полібій	polyvios
бочку	barrel
апельсини	oranges
міяко	miyako
сенсорна	pandama
гевін	gavin
епштейн	epstein
кричав	sigaw
кричав	sumisigaw
кориця	kanela
бадр	badr
чорти	impiyerno
чорти	hell
айні	aini
рому	rum
ображають	inaapi
гвінед	gwynedd
саванна	savannah
будуємо	gusali
вираховується	kinakalkula
тулон	toulon
мейнард	maynard
мідленд	midlands
дужками	braces
дерматит	dermatitis
куно	kuno
конья	konya
гартлі	hartley
антигон	antigonus
самарас	samaras
сексуально	sexually
пентагон	pentagon
ріно	rino
одинокий	solitary
тамар	tamar
башир	bashir
цитують	citing
штам	pilay
оуенс	owens
міто	mito
мікава	mikawa
проон	undp
фресно	fresno
купчасті	cumulus
сечовий	urinary
віримо	naniniwala
віримо	maniwala
побожний	relihiyoso
макбрайд	mcbride
іберо	ibero
гомеш	gomes
неймовірне	matinding
саттон	sutton
покликали	summoned
перебір	lagot
пеніс	titi
пробуджує	invoking
пробуджує	awakens
поліетилен	polyethylene
компроміси	rfc
моп	mop
шенберг	schoenberg
курдська	kurdish
ебботт	abbott
мчить	tumatakbo
мчить	nagpapatakbo
приготував	luto
дотації	welfare
дотації	kagalingan
фехтувальниця	fencer
шпори	spur
фейсал	faisal
пасадена	pasadena
приступ	umaatake
приступ	seizure
довгастий	medulla
пробілів	whitespace
фульда	fulda
тамауліпас	tamaulipas
салех	saleh
бісер	rosaryo
впу	vpu
янус	janus
коулман	coleman
генкс	hanks
терапсиди	therapsida
псевдонаука	pseudoscience
неврологічні	neurological
погроза	banta
почувається	feels
почувається	nararamdaman
думайте	isipin
думайте	palagay
думайте	tingin
као	kao
безодню	abyss
матісс	matisse
павукоподібні	arachnida
гоп	sakay
виправлений	revised
виправлений	iniba
денді	dandy
налякати	matakot
ека	eka
месія	mesiyas
черкеська	cherkess
садат	sadat
алергія	hiyang
сакаї	sakai
енергійні	masigla
енергійні	energetic
куритиба	curitiba
пау	pau
ларсон	larson
ікар	icarus
тачки	kotse
гесіод	hesiod
купка	kumpol
купка	bunch
їстівна	mussel
бете	bethe
льодовикова	glacial
жирона	girona
акторок	actresses
родерік	roderick
шизофренія	schizophrenia
лускокрилі	lepidoptera
гребінець	suklay
людендорф	ludendorff
фукідід	thoukydidis
хейлунцзян	heilongjiang
піца	pizza
вузьколиста	angustifolia
перерв	nabasag
перерв	break
перерв	breaks
табаско	tabasco
перевізників	tren
вимагаю	pangangailangan
вимагаю	demand
рятівника	redeemer
аффлек	affleck
комбінувати	pagsamahin
мишу	mouse
мишу	daga
енкі	enki
позитив	positive
позитив	positibong
позитив	positibo
адорно	adorno
тагор	tagore
мікаела	mikaela
свинячий	swine
амазон	amazon
вражаюче	amazing
ревматизм	rayuma
агірре	aguirre
чернетки	draft
нестабільні	unstable
понизити	downgrade
гарун	harun
звертаюсь	pagtawag
звертаюсь	tumatawag
звертаюсь	humihiling
ератосфен	eratostenes
розові	rosaceae
водевіль	bodabil
агілар	aguilar
гаррет	garrett
гаррет	garret
жирафа	giraffe
зефір	marshmallow
мікрофона	mic
еудженіо	eugenio
тімбукту	timbuktu
сукарно	sukarno
сакамото	sakamoto
мехелен	mechelen
монсеньйор	monsignor
зрадники	traydor
іго	aapi
хрестини	binyagan
хрестини	binyag
хрестини	bautismo
петроній	petronius
вправа	pagsasanay
вправа	practice
вправа	praktis
вправа	ehersisyo
вправа	ehersisyong
вправа	exercise
мітку	label
жен	jeune
ацетат	acetate
грунту	dekada
йой	aray
відкатів	paghabi
злякався	natatakot
ліганд	ligand
седжвік	sedgwick
аткінс	atkins
федеративні	federated
планктон	plankton
рекурсії	rekursiyon
кліки	click
тренд	uso
тренд	trend
фальшивий	peke
фальшивий	fake
бестселер	bestseller
ханаан	canaan
себу	cebu
невизначена	undefined
карме	carme
праведний	bayani
праведний	mabubuti
джахан	jahan
олбрайт	albright
сапфір	sapphire
рації	radio
рації	radyo
сандалі	sandalyas
аттал	attalus
прочитані	mabasa
прочитані	nabasa
прочитані	basahin
теночтітлан	tenochtitlan
книжечки	book
книжечки	libro
книжечки	aklat
заручник	hostage
олланд	hollande
орхус	aarhus
лайку	pagsumpa
смачне	masarap
перрен	perrin
фотографував	ballroom
знімала	sinasadya
стенфорд	stanford
гастрит	kabag
ольбія	olbia
крест	crest
переживали	pinamamahalaan
переживали	pinamamahalaang
шері	cherie
бредшоу	bradshaw
сабріна	sabrina
фучжоу	fuzhou
шеньчжоу	shenzhou
сим	shem
заспівали	sang
мідорі	midori
мине	pumasa
заслужити	kumita
конгресмен	congressman
дипольний	dipole
теа	thea
проектор	projector
палю	usok
самотнім	malungkot
самотнім	lonely
красень	pambihira
красень	galing
ньєто	nieto
джок	jock
етер	ether
сондерс	saunders
харизматичний	charismatic
альбіон	albion
супермодель	supermodel
меми	meme
креспо	crespo
побачень	dating
вріс	vries
детермінізм	determinismo
фазанові	phasianidae
мікротрубочки	microtubule
розпродаж	sale
розпродаж	ibinibenta
дивовижним	bumagsak
дияволи	devils
бінт	bint
буремні	roaring
пуенте	puente
валентиніан	valentiniano
висаджувати	bombings
сльозогінний	tear
слоти	slot
сайґо	saigo
запашна	pea
запашна	aromatic
оксфордшир	oxfordshire
округлення	rounding
урумчі	ürümqi
набережною	waterfront
обрізати	bawasan
обрізати	trim
обрізати	crop
подряпин	bakat
подряпин	scratch
передумова	precondition
кілограми	pounds
кричать	sigaw
кричать	shout
кричать	sumigaw
крка	krka
пропорція	proporsyon
вгадати	hulaan
гендрікс	hendricks
позичив	hiram
позичив	oto
льєйда	lleida
невігластво	kamangmangan
вкладено	nested
профілювання	profiling
абсцес	bukol
очоа	ochoa
ізоляторі	insulador
впевнену	landslide
білет	rip
мінато	tottori
телур	tellurium
батута	battuta
гарантована	panatag
приквел	prequel
хоробрим	brave
хоробрим	matapang
внуки	apo
наркотик	droga
наркотик	drug
наркотик	narcotic
розмовляла	nakausap
розмовляла	kinausap
навуходоносор	nabucodonosor
базальт	basalto
акордів	chords
катакана	katakana
артаксеркс	artaxerxes
вілтшир	wiltshire
наляканий	natatakot
араго	arago
купуючи	aari
целюлоза	cellulose
терпів	ginusto
терпів	nagustuhan
панелях	panel
редкліфф	radcliffe
мізки	utak
лейф	leif
ніколая	czar
заппа	zappa
визначить	kinikilala
шалені	nababaliw
шалені	ulol
шалені	baliw
шалені	loko
варела	varela
овочевий	sili
приходьте	dumating
приходьте	darating
приходьте	lumapit
звертайтеся	tirahan
звертайтеся	address
чекайте	teka
чекайте	maghintay
чекайте	wait
інтимних	maseselang
інтимних	intimate
бесселя	bessel
халіл	khalil
коптська	koptikong
самнер	sumner
джесіка	jessica
педді	paddy
наївна	naive
балкарська	balkar
рюкзак	backpack
церій	seryo
талія	talia
талія	baywang
талія	thalia
грейсон	grayson
мінін	minin
херман	germán
стероїди	steroid
іфігенія	iphigenia
сегура	segura
мускат	muscat
екстаз	ecstasy
повіс	powys
нунцій	nuncio
енцефаліт	encephalitis
хуарес	juárez
шариф	mohammed
шариф	sharif
місато	misato
тероподи	theropoda
уникайте	iwasan
йода	yoda
бастіан	bastian
фонологія	ponolohiya
одночасних	sabay
дивуватися	nakakagulat
авіценна	avicenna
алькантара	alcantara
наума	nahum
сейф	ligtas
сейф	safe
оклику	tandang
слухайте	pakinggan
слухайте	makinig
церера	ceres
бух	buch
піджак	jacket
мотель	motel
пульсар	pulsar
сауна	sauna
гупта	gupta
ямайський	jamaican
створюю	pagbuo
пістоя	pistoia
дже	jae
мейл	mail
мейл	sulat
мейл	koreo
безмежний	infinite
хоббі	hobby
хоббі	hilig
хоббі	libangan
знімка	snapshot
фіона	fiona
материнство	pagbubuntis
ісідро	isidro
затори	bagay
нотаріус	notaryo
восьминіг	pugita
восьминіг	octopus
замініть	pamalit
замініть	kapalit
замініть	palitan
хокусай	hokusai
гати	ghats
лайно	tae
лайно	shit
кенобі	kenobi
мікроби	germs
монтсеррат	montserrat
діафрагма	diaphragm
гоління	hah
керманич	grandmaster
сініґамі	shinigami
чомскі	chomsky
естель	estelle
центуріон	centurion
краусс	krauss
відправник	nagpadala
пако	paco
аквіла	aquila
аконкагуа	aconcagua
кошеня	kuting
евріпід	euripides
терон	theron
гаген	hagen
іта	ita
кало	kahlo
окі	oki
пандемія	pandemya
ягня	lamb
ягня	cordero
амінь	amen
рето	reto
свд	svd
мідлсбро	middlesbrough
амано	amano
мезія	moesia
редька	labanos
розглянули	sinuri
розглянули	nasuri
стогне	daing
лінд	lind
поїде	pulos
поїде	panay
герпес	herpes
додаю	nilagay
додаю	ilagay
запитувати	hilingin
запитувати	ask
запитувати	magtanong
запитувати	tanungin
запитувати	itanong
андропов	andropov
збочення	perverted
еріку	erik
бохум	bochum
берроуз	burroughs
ліфті	elevator
тендай	tendai
трі	trie
ібсен	ibsen
полоній	polonium
абрамс	abrams
челябінський	chelyabinsk
порнографія	pornograpiya
всемогутній	makapangyarihan
неперервність	tuloy
колчестер	colchester
лайф	buhay
леблан	leblanc
маркузе	marcuse
єгова	jehova
єгова	jehovah
затишок	katahimikan
затишок	kaginhawahan
затишок	kaginhawaan
завада	panghihimasok
правителька	regent
хараре	harare
кампанелла	campanella
лота	lota
вклади	holdings
вклади	kita
вклади	income
копи	hating
енеїда	aeneis
м}}	m}}
гуріон	gurion
дурна	bobo
дурна	tanga
вілфред	wilfred
ретрофлексний	retroflex
лейсі	lacey
майєрс	myers
гад	gad
марічка	mary
марічка	maria
жовток	apyak
вітеллій	vitellius
компаньйона	kasalo
меліна	melina
дорджі	dorji
атеїст	atheist
оральний	bibig
кастільоне	castiglione
манас	manas
джитсу	jitsu
послуху	pagsunod
оприлюднити	ilathala
оприлюднити	publish
галактична	galactic
соріано	soriano
фантастично	fantastic
процвітати	umunlad
процвітати	uunlad
гіла	gila
пірр	pyrrhus
вістлер	whistler
оппенгеймер	oppenheimer
фукуяма	fukuyama
чужинці	strangers
слюда	mica
лоутон	lawton
оргазм	sukdulan
якобсен	jacobsen
гоблін	goblin
ітака	ithaca
сміються	tawa
сміються	tumatawa
вальдівія	valdivia
віє	blows
файнс	fiennes
смішний	nakakatuwa
смішний	funny
смішний	nakakatawa
рятівник	pagsagip
рятівник	pagligtas
рятівник	rescue
рятівник	manlalangoy
туллій	tullius
посміхається	smiles
долото	pait
доброчесність	chastity
чесне	matapat
чесне	honest
одягатися	bihis
родзинки	pasas
роздратований	masungit
роздратований	naiirita
відсоткова	interes
відсоткова	patubo
моріарті	moriarty
резистор	resistor
сендвіч	sandwich
вишукана	magarang
босс	bossing
босс	amo
босс	boss
сіонізм	siyonismo
папіруси	papyri
сикстинська	sistine
кендалл	kendall
арістофан	aristophanes
германій	germanium
жовч	gall
сотер	soter
відцентровий	sentripugal
даунінг	downing
меліса	melisa
меліса	melissa
вайшнавізм	vaishnavism
світе	mundo
зморшки	kulubot
акоста	acosta
віда	vida
смокі	smokey
сарказм	panunuya
заросла	tinutubuan
подружка	girlfriend
подружка	gf
подружка	kasintahan
морозіні	morosini
ляля	lala
воллі	wally
козачка	koleksiyon
козачка	koleksyon
гарантовані	garantisadong
стайн	stein
тецуо	tetsuo
мінору	minoru
ваальса	waals
оазис	oasis
веселощі	masaya
веселощі	katuwaan
халат	robe
бумеранг	boomerang
високоякісний	premium
бернстайн	bernstein
картель	cartel
дженнер	jenner
галеон	galeon
цент	cent
цибулина	bulb
улісс	ulysses
камінці	bato
ухань	wuhan
спостерігала	nagmamasid
спостерігала	ginugunita
горище	attic
сіракава	shirakawa
скайлеб	skylab
аратта	aratta
ввічливо	ibinaba
голда	golda
ашраф	ashraf
осер	auxerre
забава	masaya
забава	katuwaan
бісеру	kuwintas
нянька	nars
соловейко	songbird
соловейко	thrush
паг	pag
мамору	mamoru
нейробіологія	neurosiyensiya
втрьох	tatlong
втрьох	tatlo
орадя	oradea
пурани	puranas
елам	elam
палає	nasusunog
бери	kumuha
апоптоз	apoptosis
автентифікація	authentication
автентифікація	pagpapatunay
стокер	stoker
мікелон	miquelon
надворі	labas
надворі	panlabas
мавр	maurus
виростили	binuhay
виростили	itataas
виростили	itinaas
виростили	nakataas
виростили	nakuha
оґасавара	ogasawara
хіробумі	hirobumi
тунця	pangingisda
влучити	tumama
влучити	hit
влучити	tinamaan
фенотип	penotipo
гардінер	gardiner
найкоротшого	pinakamabilis
аполлоній	apollonius
креольська	creole
ковалентний	covalent
дідо	dido
замкнути	lock
мензіс	menzies
маклафлін	mclaughlin
кронос	cronus
нансен	nansen
перегляди	pagtingin
аруна	haruna
угу	yeah
вайнберг	weinberg
монік	monique
вініл	vinyl
заслужили	marapat
світлину	itrato
світлину	larawan
світлину	litrato
світлину	litratong
заплатила	sponsor
годвін	godwin
стюард	katiwala
сенсей	sensei
чанчунь	changchun
девісон	davison
оаху	oahu
валеріо	valerio
підписників	subscriber
рифтова	rift
самотньо	malungkot
самотньо	lonely
чет	chet
сино	dené
осел	asno
осел	donkey
тайванська	taiwanese
дядечко	tito
дядечко	tiyuhin
дядечко	uncle
дядечко	tiyo
зневага	pagsuway
зберігач	saver
персик	peach
розумієш	mapagtanto
розумієш	napagtanto
ляпунов	lyapunov
брехун	sinungaling
джоплін	joplin
барани	rams
хуніорс	juniors
тепліше	pampainit
спенс	spence
бодлер	baudelaire
дивуюся	namangha
шити	mananahi
охрид	ohrid
комбінаторика	kombinatorika
паскуаль	pascual
бобо	bobo
бельмонте	belmonte
тяньаньмень	tiananmen
саргон	sargon
фло	flo
еротика	erotica
ланна	lanna
невинний	inosenteng
невинний	inosente
невинний	inocencio
невинний	innocent
мерсьє	mercier
баста	basta
шешонк	sheshonk
мороку	gloom
балачки	chat
аун	aung
тамбо	tambo
каллаган	callaghan
вірусна	tract
вірусна	lagay
тромбоз	thrombosis
дивились	nanood
дивились	napanood
дивились	pinanood
курча	chicken
курча	manok
палладій	palladius
поклявся	sinumpa
сідниці	puwit
затишний	komportable
затишний	kumportable
вальєхо	vallejo
зупинилась	nanatili
стейтен	staten
валент	valens
починаємо	magsimula
починаємо	simulan
джанлука	gianluca
тарзан	tarzan
орбіталь	orbital
пахощі	bango
зондські	sunda
конвертів	envelope
конвертів	sobre
аріас	arias
каміл	kamil
морея	moray
айнська	ainu
гудмен	goodman
пачок	pack
