ύδατα	водах
φανταστικό	фантастика
επιθεωρητής	инспектор
στρατηγικές	стратегии
καθημερινές	ежедневная
καθημερινές	daily
καθημερινές	ежедневно
καθημερινές	ежедневный
καθημερινές	будни
ραντεβού	назначение
ραντεβού	рандеву
ραντεβού	свидание
ραντεβού	дата
ελικόπτερο	вертолет
ελικόπτερο	вертолёт
ελικόπτερο	вертолет
πολυπλοκότητα	сложности
πολυπλοκότητα	сложность
ακέραιο	целое
ιβ	ив
ιβ	ева
απειλεί	угрожает
απειλεί	угрожает
απειλεί	угрожающие
απειλεί	угрожать
κριθεί	судили
όττο	отто
βράχος	скала
βράχος	камень
βράχος	рок
βράχος	rock
συνέχειες	сиквелы
στάσεις	отношение
στάσεις	остановки
στάσεις	останавливается
στάσεις	прекращается
προϋπολογισμού	бюджет
κατασκευαστής	строитель
κατασκευαστής	изготовитель
κατασκευαστής	производитель
κατασκευαστής	изготовителем
καντάφι	каддафи
σουρινάμ	суринам
ρέμα	ручей
ρέμα	поток
χορν	хорн
χορν	хорн
χορν	рог
χορν	гудок
χορν	рога
δάνειο	заем
δάνειο	кредит
δάνειο	кредита
βέλη	стрелы
βέλη	стрелки
βέλη	дартс
γκράχαμ	грэм
δοκιμασία	испытания
δοκιμασία	проверка
δοκιμασία	тест
δοκιμασία	испытание
πρόστιμο	оштрафованы
νύχια	ногтями
νύχια	ногти
νύχια	ногтей
νύχια	гвозди
νύχια	ногти
νύχια	когти
προτεστάντες	протестантов
προτεστάντες	протестантской
αναμενόμενο	ожидалось
αναμενόμενο	ожидаемые
αναμενόμενο	ожидается
αναμενόμενο	ожидаемый
αναμενόμενο	ожидаемое
αναμενόμενο	ожидаемый
τζιοβάνι	джованни
γιούτα	юта
κλίμακες	шкалы
κλίμακες	весы
επανένωση	воссоединение
επανένωση	воссоединение
πυρίτιο	силиконовой
πυρίτιο	силикатного
λουίτζι	луиджи
γκριν	грин
αλληλεπιδράσεις	взаимодействия
αλληλεπιδράσεις	взаимодействие
τροχούς	колеса
τροχούς	колёса
αποκλειστική	эксклюзивный
αποκλειστική	эксклюзивные
αποκλειστική	исключительной
ερωτικά	эротические
τερματίστηκε	прекращены
τερματίστηκε	прекращено
διάδρομο	проход
διάδρομο	подиум
διάδρομο	полоса
διάδρομο	коридор
χλωριούχο	хлорид
αρμενίων	армении
μεταβατική	переходное
μεταβατική	переходного
μεταβατική	переходная
μεταβατική	переходные
σωτήρα	спаситель
σωτήρα	спасителя
σωτήρα	спаситель
μαζικά	массово
αρχοντικό	особняк
φοίνιξ	феникс
βρω	найдите
βρω	найди
βρω	найти
άποικοι	колонистов
άποικοι	поселенцев
άποικοι	поселенцы
θυσίες	жертвы
θυσίες	жертвоприношения
θυσίες	жертвоприношения
θυσίες	жертва
θυσίες	жертву
πιστή	верные
πιστή	преданный
πιστή	верный
πιστή	верная
πιστή	верующие
πιστή	верная
πιστή	верующих
πιστή	верные
παραγγελίες	заказы
παραγγελίες	приказы
παραγγελίες	приказ
τραγουδάει	поет
τραγουδάει	поёт
τραγουδάει	поет
τραγουδάει	поют
τραγουδάει	пою
τραγουδάει	пение
τραγουδάει	петь
υπερασπιστεί	защищать
υπερασπιστεί	защитить
στατιστικές	статистика
ασφαλές	безопасно
ασφαλές	безопасное
ασφαλές	сейф
ασφαλές	обезопасить
σέφιλντ	шеффилд
φριτς	фриц
δάπεδο	пол
δάπεδο	этаж
πετάει	летит
πετάει	мух
πετάει	мухи
καταστροφική	катастрофические
καταστροφική	разрушительные
καταστροφική	разрушительное
καταστροφική	разрушительной
καταστροφική	катастрофические
μετατρέπει	преобразует
προσέλευση	явка
ανακτήσει	восстановить
αρπακτικά	хищников
πενσυλβάνια	пенсильвании
πενσυλβάνια	пенсильвания
έντγκαρ	эдгар
φιλοξενία	гостеприимство
φιλοξενία	хостинг
βαλκανική	балканского
θεοδόσιος	феодосий
προωθήθηκε	повышен
προβληματική	проблематичным
βαλτικής	балтийского
ρομαντική	романтический
ρομαντική	романтик
ρομαντική	романтика
ρομαντική	романтическая
κόμβοι	узлы
κόμβοι	узлы
κόμβοι	узлов
κόμβοι	узлы
κοιλάδες	долины
ολλανδικό	голландский
ενεργητικό	активы
τυπικές	типично
τυπικές	типичные
τυπικές	типичная
τυπικές	типичный
χαρτ	харт
φορτηγό	грузовик
λιν	линн
λιν	лин
λιν	лин
λιν	линн
απομεινάρια	остатки
απομεινάρια	остатки
μαραθώνιο	марафон
όξινο	кислой
αποτελεσματικό	эффективное
αποτελεσματικό	эффективный
αποτελεσματικό	эффективная
αποτελεσματικό	эффективного
αποτελεσματικό	эффективно
αποτελεσματικό	эффективное
αποτελεσματικό	эффективность
αποτελεσματικό	эффективный
αποτελεσματικό	эффективная
αποτελεσματικό	эффективные
αποτελεσματικό	эффективно
αναφέροντας	ссылаясь
αναφέροντας	сославшись
ποτό	питьевой
ποτό	пью
ποτό	пить
ποτό	пей
ποτό	пить
ποτό	выпить
ποτό	напиток
ποτό	напитки
ποτό	напиток
πλούτος	богатства
πλούτος	богатство
ζωντανός	живой
ζωντανός	живым
ζωντανός	живая
ζωντανός	живые
ζωντανός	жив
δημοκρατικός	республиканцы
δημοκρατικός	республиканский
δημοκρατικός	республиканской
δημοκρατικός	демократ
δημοκρατικός	демократы
δημοκρατικός	демократический
δημοκρατικός	демократические
δημοκρατικός	демократическое
δημοκρατικός	демократической
δημοκρατικός	демократическая
