kategória	categorie
schéma	schema
geológia	geologie
stavať	bouwen
stavať	opbouwen
zriadená	opgericht
zriadená	gevestigde
zriadená	gevestigd
miliárd	miljard
miliárd	biljoen
miliárd	miljarden
oddiel	afdeling
oddiel	sectie
oddiel	squad
oddiel	team
zrážok	neerslag
lozère	lozère
súhlas	toestemming
súhlas	instemming
súhlas	instemming
súhlas	goedkeuring
rameno	schouder
rameno	arm
entomológ	entomoloog
kamera	camera
kamera	fototoestel
publikácie	publikaties
publikácie	publicaties
týždne	weeks
týždne	weken
anthony	anthony
anthony	antonius
nasledovali	gevolgd
nasledovali	volgde
nasledovali	gevolgde
organizmy	organisme
organizmy	organismen
reality	realiteit
reality	realiteiten
reality	werkelijkheid
reality	realiteit
giuseppe	giuseppe
mhz	mhz
jazere	meer
politicky	politiek
ian	lan
ian	ian
ian	lan
ian	ian
jihlava	jihlava
wolf	wolf
učiteľov	onderwijzers
učiteľov	leraren
učiteľov	docenten
učiteľov	leerkrachten
učiteľov	leraars
argument	argument
rozšírenia	uitbreiding
rozšírenia	uitbreidingen
rozšírenia	extensies
rozšírenia	verlengingen
rozšírenia	extensie
rozšírenia	verlenging
rozšírenia	uitbreiding
vybudovať	bouwen
vybudovať	opbouwen
vybudovať	construeren
encyklopédie	encyclopedieën
leteckých	antenne
ukázal	toonde
kvety	bloemen
kvety	bloemetjes
rozdelený	verdeelde
rozdelený	verdeeld
kyslík	zuurstof
kyslík	zuurstofgehalte
zabezpečenie	beveiligen
zabezpečenie	veiligheid
zabezpečenie	beveiliging
zabezpečenie	afdekken
kolónie	koloniën
kolónie	kolonies
kolónie	kolonie
ľubovňa	ľubovňa
dopredu	forward
dopredu	voorwaarts
dopredu	vooruit
dopredu	doorsturen
dopredu	voorschot
dopredu	oprukken
drobné	piepklein
drobné	tiny
prešli	doorgegeven
prešli	geslaagd
súťaží	concurreert
súťaží	competities
súťaží	wedstrijden
súťaží	prijsvragen
súťaží	wedstrijden
živé	leef
živé	live
živé	leven
davis	davis
pravidla	voorschriften
pravidla	rules
pravidla	regels
pravidla	regel
pravidla	rule
radí	adviseert
kelly	kelly
východný	oosten
východný	oost
východný	oostelijk
východný	oostelijke
tvrdenie	claim
tvrdenie	claimen
tvrdenie	opeisen
tvrdenie	bewering
tvrdenie	beschuldiging
plné	vol
plné	volledig
plné	full
plné	volledige
plné	volle
výhľad	outlook
výhľad	vooruitzichten
výhľad	weergave
výhľad	uitzicht
výhľad	bekijk
výhľad	bekijken
zriedkavé	zeldzame
zriedkavé	zelden
zriedkavé	zeldzaam
xii	xii
existovali	bestonden
existovali	bestond
polí	arrays
polí	velden
polí	fields
polí	akkers
polí	baaien
nižšia	lager
nižšia	lagere
výrobcovia	producers
výrobcovia	producenten
výrobcovia	fabrikanten
ocele	staal
ocele	stalen
ocele	staal
ocele	staalsoorten
vystúpenia	speeches
vystúpenia	redevoeringen
vystúpenia	toespraken
vystúpenia	prestaties
vystúpenia	optredens
vystúpenia	uitvoeringen
vystúpenia	voorstellingen
vystúpenia	schijn
vystúpenia	verschijningen
vystúpenia	optredens
plný	vol
plný	volledig
plný	full
plný	volledige
plný	volle
sound	geluid
administratívna	administratief
administratívna	administratieve
vopred	voorschot
vopred	oprukken
christopher	christopher
christopher	christoffel
psov	honden
dojem	impressie
dojem	indruk
moravce	moravce
chrbát	terug
chrbát	rug
chrbát	back
zdravie	gezondheid
xvi	xvi
corporation	corporatie
corporation	corporation
prístroj	toestel
prístroj	apparaat
prístroj	machine
prístroj	apparaat
tvoriť	componeren
feat	prestatie
malina	malina
malina	framboos
malina	frambozen
mit	mit
mit	mit
nick	nick
tlač	pers
tlač	druk
tlač	print
tlač	afdruk
tlač	afdrukken
tlač	drukken
tlač	printen
tlač	drukwerk
tlač	afdrukken
tlač	drukken
tlač	bedrukken
tlač	printen
zaslúžil	verdiend
zaslúžil	verdiende
majiteľ	eigenaar
majiteľ	baasje
gabriela	gabriela
zodpovedný	verantwoord
zodpovedný	verantwoordelijke
zodpovedný	verantwoordelijk
johnny	johnny
miloslav	miloslav
hodnotenie	waardering
hodnotenie	rating
hodnotenie	beoordeling
hodnotenie	evaluatie
hodnotenie	beoordeling
hodnotenie	evaluatie
hodnotenie	beoordeling
žďár	žďár
diery	hole
diery	gat
diery	kuil
diery	holes
diery	gaten
tlače	pers
tlače	druk
rovná	gelijken
rovná	gelijk
rovná	equal
rovná	gelijke
skúma	onderzoekt
snina	snina
úradník	griffier
úradník	klerk
úradník	bediende
úradník	ambtenaar
úradník	officiële
úradník	officieel
úradník	officier
úradník	agent
arch	arch
arch	boog
korunovaný	gekroond
púchov	púchov
lawrence	lawrence
epizóda	episode
epizóda	aflevering
témou	topic
témou	onderwerp
témou	thema
maritimes	maritimes
nemocnici	ziekenhuis
prostějov	prostějov
matúš	matthew
potrebuje	behoeften
potrebuje	noden
digitálne	digitaal
zistiť	detecteren
lesná	woud
lesná	bos
lesná	bossen
osobe	persoon
osobe	person
organizáciu	organisatie
organizáciu	organisatie
sad	grove
sad	boomgaard
sad	triestig
sad	treurig
sad	droevig
sad	verdrietig
sad	triest
pseudonym	pseudoniem
ázijských	aziatische
ázijských	aziatisch
legenda	legende
legenda	legend
koruny	kroon
koruny	kronen
kresťanské	christelijke
kresťanské	christen
kresťanské	christelijk
kresťanské	christian
kresťanské	christenen
symfónia	symfonie
kráľovská	koninklijke
kráľovská	royal
kráľovská	koninklijk
končatiny	ledemaat
končatiny	ledematen
končatiny	ledematen
detstva	jeugd
detstva	kinderjaren
detstva	kindertijd
dei	dei
navrhnutý	ontworpen
navrhnutý	voorgestelde
navrhnutý	voorgesteld
využívať	uitbuiten
využívať	exploiteren
matt	matt
prijali	geaccepteerde
prijali	aanvaard
prijali	aanvaarde
prijali	geaccepteerd
sledovať	track
sledovať	spoor
sledovať	kijk
sledovať	kijken
sledovať	volg
sledovať	volgt
sledovať	volgen
editor	uitgever
editor	hoofdredacteur
editor	redacteur
editor	editor
editor	bewerker
editor	componist
organizátor	organisator
organizátor	organisator
hrdinov	heroes
hrdinov	helden
vyvinutý	ontwikkelden
vyvinutý	ontwikkelde
vyvinutý	ontwikkeld
vyvinutý	geëvolueerd
vyvinutý	evo
agentúry	bureau
agentúry	agentschap
agentúry	agentschappen
agentúry	bureaus
predná	front
predná	voorkant
predná	voorzijde
laurence	laurence
audio	audio
audio	geluid
debut	debuut
rose	rose
rose	roos
volebné	electorale
nezávislý	zelfstandig
nezávislý	onafhankelijke
nezávislý	onafhankelijk
predstavený	gepresenteerde
predstavený	aangeboden
predstavený	gepresenteerd
odísť	verlof
odísť	verlaat
odísť	vertrek
odísť	verlaten
horský	berg
predaja	verkopen
predaja	verkoop
cár	tsaar
princípy	principes
princípy	beginselen
albrecht	albrecht
súhlasím	akkoord
zúčastniť	bijwonen
zúčastniť	deelnemen
okraj	marge
okraj	rand
okraj	edge
okná	windows
okná	vensters
okná	ruiten
okná	ramen
colorado	colorado
čiary	line
čiary	lijn
čiary	lijnen
expedícia	expedities
expedícia	expeditie
chcem	wilt
chcem	wil
chcem	willen
argentíny	argentinië
felix	felix
ariel	ariel
najdôležitejšie	highlights
najdôležitejšie	hoogtepunten
zvláštne	raar
zvláštne	vreemd
zvláštne	strange
zvláštne	raar
zvláštne	vreemd
zvláštne	vreemde
zvláštne	oneven
zvláštne	vreemd
zvláštne	odd
kozmického	kosmische
kozmického	kosmisch
organizátorom	organisatoren
technológia	technologie
chapelle	chapelle
platne	borden
platne	nummerplaten
platne	platen
platne	kenteken
platne	plaat
platne	bord
platne	records
hlasy	stemmen
hlasy	stemmingen
hlasy	stemmen
hlasy	voices
javy	java
javy	fenomeen
javy	fenomenen
javy	verschijnselen
vytvorí	creëert
vytvorí	schept
bang	bang
bang	knal
starosta	burgemeester
suchý	droge
suchý	droog
suchý	drogen
prináša	brengt
príjem	inname
príjem	inkomsten
príjem	ontvangsten
príjem	ontvangst
príjem	kwitantie
príjem	ontvangstbewijs
príjem	receptie
príjem	ontvangst
príjem	inkomen
príjem	inkomsten
rytierov	knights
rytierov	ridders
upravený	geconditioneerde
upravený	geconditioneerd
upravený	aangepast
mláďatá	pups
mláďatá	welpen
mláďatá	cubs
kniežatstvo	vorstendom
ochorenia	ziekte
ochorenia	ziektes
ochorenia	ziekten
ochorenia	ziekte
krtíš	krtíš
zavedenie	introduceren
zavedenie	inleiding
zavedenie	invoering
zavedenie	introductie
obal	verpakken
obal	verpakking
obal	verpakkingsmateriaal
obal	verpakkingen
hod	hod
hod	gooien
hod	gooi
slávnostne	plechtige
slávnostne	plechtig
slávnostne	feestelijke
slávnostne	feestelijk
krízy	crises
krízy	crisissen
krízy	crisis
dôkazy	bewijzen
dôkazy	bewijs
dôkazy	bewijzen
dôkazy	bewijzen
dôkazy	bewijs
dôkazy	bewijsmateriaal
over	over
daroval	gedoneerd
daroval	geschonken
cyklista	fietser
cyklista	wielrenner
speváka	zanger
speváka	singer
speváka	zangeres
cache	cache
wall	prikbord
wall	wand
wall	muur
vyzerá	looks
vyzerá	lijkt
výhodou	voordeel
karta	tabblad
karta	tab
stena	prikbord
stena	wand
stena	muur
chlorid	chloride
rozprávky	tekenfilms
rozprávky	cartoons
miliardy	miljard
miliardy	biljoen
miliardy	miljarden
oddelené	gescheiden
oddelené	aparte
oddelené	gescheiden
oddelené	apart
opava	opava
zakladateľov	grondleggers
zakladateľov	oprichters
zakladateľov	stichters
konať	handelen
konať	act
najbližšie	dichtstbijzijnde
najbližšie	dichtstbijzijnde
povinnosti	verplichtingen
povinnosti	verantwoordelijkheid
povinnosti	verantwoordelijkheden
povinnosti	plichten
povinnosti	taken
štvrtá	vierde
štvrtá	fourth
screen	screen
screen	scherm
screen	beeldscherm
usd	usd
umelecká	artistieke
umelecká	artistiek
opakovane	herhaaldelijk
wien	wien
potvrdenie	validatie
potvrdenie	valideren
potvrdenie	bevestiging
potvrdenie	bevestiging
potvrdenie	erkenning
potvrdenie	certificaat
potvrdenie	bevestigen
potvrdenie	bevestig
dan	dan
nútený	geforceerde
nútený	gedwongen
nútený	afgedwongen
nútený	geforceerd
napísať	schrijven
napísať	schrijf
napísať	componeren
kalendár	agenda
kalendár	kalender
tvár	gelaat
tvár	aangezicht
tvár	gezicht
tvár	face
kláštore	klooster
kláštore	klooster
kríza	crisis
orange	sinaasappel
orange	oranje
protokol	protocol
vnútorný	intern
vnútorný	inwendig
vnútorný	binnenste
vnútorný	innerlijke
vnútorný	innerlijk
drží	vasthouden
drží	holding
vyrábať	produceren
klasická	klassiek
klasická	klassieke
klasická	klassiek
klasická	klassieker
klasická	klassieke
klasická	classic
latinskej	latijnse
latinskej	latijns
latinskej	latijn
vlak	trein
jednota	eenheid
doktorát	doctoraat
špecifické	specifiek
špecifické	specifieke
scéna	scène
scéna	scene
blízke	nabijgelegen
blízke	dichtbij
zaujímavosti	interessante
zaujímavosti	interessant
zaujímavosti	attracties
herbert	herbert
rafael	rafael
leto	zomer
dostupný	beschikbare
dostupný	verkrijgbaar
dostupný	beschikbaar
silver	zilver
silver	zilveren
silver	silver
mlyn	molen
mlyn	windmolen
mlyn	molen
mlyn	mill
mlyn	walserij
viem	weten
viem	weet
singles	singles
singles	vrijgezellen
typicky	typisch
typicky	typische
typicky	typisch
zamerané	geconcentreerd
zamerané	gefocust
zamerané	geconcentreerd
hdp	bnp
hdp	bbp
pevné	stevig
pevné	massief
pevné	solide
pevné	vaste
zelené	groen
zelené	groene
široká	breed
široká	brede
široká	wide
široká	wijd
široká	breed
são	são
zástupcovia	afgevaardigden
zástupcovia	agenten
zástupcovia	vertegenwoordigers
moderný	modern
moderný	moderne
francesco	francesco
mandát	mandaat
prejavy	speeches
prejavy	redevoeringen
prejavy	toespraken
prejavy	manifestaties
prejavy	uitingen
kontroly	controles
kontroly	inspecties
kontroly	controles
kontroly	checks
kontroly	cheques
vybrané	uitgelicht
vybrané	uitgelichte
vybrané	aanbevolen
vybrané	geselecteerde
vybrané	geselecteerd
vybrané	uitgekozen
vybrané	gekozen
dánska	denemarken
dánska	deens
dánska	deense
milión	miljoen
boys	boys
boys	jongens
producenti	producers
producenti	producenten
diskusiu	discussie
diskusiu	discussies
set	instellen
set	set
set	ingesteld
opevnenia	versterkingen
spôsoby	modaliteiten
spôsoby	manieren
spôsoby	manieren
spôsoby	methoden
spôsoby	methodes
dosiahnutie	bereiken
dosiahnutie	prestatie
syndróm	syndroom
individuálne	individueel
individuálne	individu
individuálne	individueel
pravdy	waarheden
pravdy	truth
pravdy	waarheid
iau	iau
písmen	letteren
písmen	letters
písmen	brieven
software	programmatuur
software	software
demo	demo
grafické	grafisch
grafické	grafisch
grafické	grafische
grafické	grafieken
grafické	grafisch
grafické	graphics
záliv	baai
záliv	cove
záliv	golf
záliv	baai
záliv	bay
romány	romans
moon	maan
moon	moon
izraela	israël
izraela	israel
spravodlivosti	justice
spravodlivosti	gerechtigheid
spravodlivosti	justitie
spravodlivosti	rechtvaardigheid
spravodlivosti	billijkheid
spravodlivosti	eerlijkheid
regióny	streken
kurt	kurt
samovraždu	zelfmoord
samovraždu	zelfdoding
osobu	persoon
osobu	person
vlasti	moederland
vlasti	vaderland
vlasti	moederland
vlasti	thuisland
polície	politie
výrazné	onderscheidend
výrazné	expressieve
výrazné	significant
výrazné	uitgesproken
zelený	groen
zelený	groene
wright	wright
moderátor	moderator
profesionálne	professioneel
profesionálne	professionele
profesionálne	professional
lucia	lucie
lucia	lucia
ročné	jaarlijks
ročné	jaarlijks
prísne	strikt
prísne	strikt
prísne	strikte
prísne	streng
nájdené	gevonden
juhoslávie	joegoslavië
zabrániť	voorkomen
zabrániť	voorkom
zabrániť	vermijd
zabrániť	voorkom
zabrániť	vermijdt
zabrániť	vermijden
typická	typische
typická	typisch
oscar	oscar
hrdinu	held
hrdinu	hero
erupcie	uitbarstingen
vnútorná	binnen
vnútorná	indoor
vnútorná	overdekte
vnútorná	overdekt
vnútorná	binnenshuis
vnútorná	intern
vnútorná	inwendig
vnútorná	binnenste
vnútorná	innerlijke
vnútorná	innerlijk
verejný	publiek
verejný	openbaar
ivanovič	ivanovitsj
poézia	poëzie
poézia	gedichten
informačné	informatief
indický	indisch
indický	indiaas
indický	indiaan
indický	indiase
indický	indische
hĺbka	diepte
hĺbka	diepgang
ferrari	ferrari
sky	hemel
sky	lucht
sky	sky
maršal	marshall
maršal	maarschalk
maršal	marshal
vedcov	wetenschappers
tvary	vormen
príprava	bereiding
príprava	voorbereiding
príprava	preparaat
príprava	bereiden
príprava	voorbereiden
príprava	voorbereiding
rohu	corner
rohu	hoekje
rohu	hoek
snr	snr
alice	alice
chaty	chats
chaty	huisjes
allen	allen
znojmo	znojmo
chyba	vergissing
chyba	fout
chyba	foutje
chyba	fouten
chyba	vergissing
chyba	fout
baby	baby
baby	schat
baby	schatje
španielske	spaanse
španielske	spaans
povesť	reputatie
jonathan	jonathan
informácia	gegevens
informácia	informatie
kože	huiden
kože	verbergt
kože	huiden
kože	huid
kože	skin
slovak	engels
slovak	engelsen
julien	julien
poznatky	kennis
horní	horní
poste	poste
konferencii	conferentie
two	twee
two	two
pevne	krap
pevne	strakke
pevne	strak
kúpil	kocht
kúpil	gekocht
édouard	édouard
marseille	marseille
marseille	marseille
turistický	toerist
guy	guy
guy	kerel
rozhraní	interfaces
rozhraní	raakvlakken
kronika	kronieken
pausanias	pausanias
predné	front
predné	voorkant
predné	voorzijde
helin	helin
dame	dame
ovplyvnil	beïnvloedde
ovplyvnil	beïnvloed
nahradené	vervangen
škótska	scotch
škótska	whisky
škótska	schotse
škótska	scottish
škótska	schots
wild	wild
wild	wilde
prirodzený	natuurlijk
prirodzený	natuurlijke
hrubý	gross
hrubý	bruto
hrubý	dikke
hrubý	dik
hrubý	lomp
hrubý	onbeschoft
hrubý	grof
hrubý	onbeleefd
absolútne	absoluut
absolútne	absolute
hľadanie	zoektocht
hľadanie	zoeken
hľadanie	doorzoeken
hľadanie	zoek
hľadanie	zoekopdracht
ponuku	bieden
ponuku	bod
ponuku	aanbod
ponuku	bieden
ponuku	aanbieden
ponuku	aanbieding
amd	amd
zriadenie	vestiging
aréne	arena
senec	senec
stáli	stond
aténach	athene
party	feest
party	partij
party	feestje
party	party
marth	marth
spektrum	spectrum
ročná	jaarlijks
metoda	methodius
povodia	stroomgebied
povodia	bekken
popisuje	beschrijft
vlastníctva	eigendom
bánovce	bánovce
gustav	gustav
gustav	gustave
niekoho	iemand
niekoho	iemand
zničená	vernietigd
zničená	vernietigde
zničená	vernield
zničená	verwoest
zničená	verwoest
zničená	verpest
zničená	geruïneerd
business	bedrijf
business	zakelijk
neil	niel
neil	neil
zodpovednosť	aansprakelijk
zodpovednosť	aansprakelijkheid
zodpovednosť	verantwoordelijkheid
zodpovednosť	verantwoordelijkheden
zodpovednosť	verantwoordelijkheid
zodpovednosť	verantwoordelijkheid
zodpovednosť	verantwoording
rokovania	onderhandelen
rokovania	onderhandeling
rokovania	onderhandelingen
rokovania	beraadslagingen
rokovania	beraad
rokovania	beraadslaging
rokovania	onderhandelen
rokovania	onderhandeling
rokovania	onderhandelingen
rokovania	onderhandelen
rokovania	onderhandeling
rokovania	onderhandelingen
rýchly	snel
rýchly	snelle
rýchly	vlug
rýchly	snel
rýchly	vasten
rýchly	snelle
rýchly	fast
uhlíka	carbon
uhlíka	koolstof
nemocnica	ziekenhuis
meny	munt
meny	munteenheid
meny	valuta
meny	valuta
meny	munteenheden
zloženia	samenstellingen
zloženia	composities
priame	rechtstreeks
priame	directe
priame	direct
priame	rechtstreekse
dôvody	redenen
dôvody	pleidooien
dôvody	gronden
charlie	charlie
zložený	composiet
zložený	samengesteld
zložený	samengestelde
zložený	gecomponeerd
zložený	samengesteld
krátka	kort
krátka	short
krátka	korte
revue	revue
dieťaťa	kind
dieťaťa	kindje
kariet	tabs
kariet	tabbladen
zúčastnila	bijgewoond
zúčastnila	meegedaan
zúčastnila	deelgenomen
rastislav	rastislav
rýchlejšie	sneller
rýchlejšie	snellere
rýchlejšie	vlugger
synonymá	synoniemen
princa	prince
princa	prins
parlamentných	parlementaire
parlamentných	parlementair
správny	correcte
správny	corrigeren
správny	correct
škótsko	schotland
priemyselné	industrieel
priemyselné	industriële
jon	jon
pacientov	patiënten
pacientov	patienten
jasnosť	helderheid
jasnosť	duidelijkheid
jednoty	eenheid
živý	levend
manažment	beheer
manažment	management
príchod	aankomst
príchod	komen
príchod	coming
priniesla	gebracht
priniesla	meegebracht
priniesla	bracht
vydať	afgifte
vydať	uitgifte
vydať	kwestie
nariadenie	verordening
nariadenie	regelgeving
nariadenie	regulering
nariadenie	verordening
sklon	helling
sklon	verloop
sklon	gradiënt
sklon	helling
sklon	neiging
záštitou	auspiciën
ukončenie	voltooiing
ukončenie	einde
ukončenie	eindigend
ukončenie	beëindiging
ukončenie	opzegging
verejná	publiek
verejná	openbaar
príčin	veroorzaakt
príčin	oorzaken
celosvetovo	worldwide
celosvetovo	wereldwijde
celosvetovo	wereldwijd
celosvetovo	globaal
zložená	gecomponeerd
zložená	samengesteld
zložená	composiet
zložená	samengesteld
zložená	samengestelde
židovský	joodse
židovský	jood
židovský	joods
gordon	gordon
magnetické	magnetische
magnetické	magnetisch
dusík	stikstof
ihneď	onmiddellijk
ihneď	direct
ihneď	onmiddelijk
ihneď	onmiddellijk
ihneď	direct
ihneď	onmiddelijk
chrudim	chrudim
jako	zoals
jako	like
marse	mars
alternatívne	alternatief
alternatívne	alternatieve
alternatívne	plaatsvervanger
alternatívne	afwisselen
kamil	kamil
odstrániť	verwijder
odstrániť	verwijderen
odstrániť	verwijder
odstrániť	verwijderen
odstrániť	doorhalen
teba	jij
teba	jou
ťah	stuwkracht
ťah	verplaatsen
ťah	bewegen
ťah	beweeg
ťah	verplaats
mol	mol
občianstvo	burgerschap
občianstvo	staatsburgerschap
čínska	chinezen
čínska	chinees
čínska	chinese
xiii	xiii
ľahké	rustig
ľahké	eenvoudig
ľahké	makkelijk
ľahké	easy
ľahké	gemakkelijk
opatrenia	voorzorgen
opatrenia	voorzorgsmaatregelen
opatrenia	maatregelen
silná	machtig
silná	krachtig
silná	krachtige
silná	sterk
silná	sterke
silná	sterken
atmosféra	sfeer
atmosféra	atmosfeer
atmosféra	dampkring
možný	mogelijke
možný	mogelijk
definuje	omschrijft
definuje	definieert
štatút	status
štatút	statuut
štatút	statuten
štatút	statuten
rangers	rangers
prax	stage
prax	praktijk
prax	oefenen
prax	beoefenen
prax	oefening
prax	ervaar
prax	ervaren
prax	ervaring
prax	ervaringen
marco	marco
akékoľvek	elke
zálive	golf
zálive	baai
zálive	bay
lópez	lópez
potter	potter
nebezpečenstvo	gevaar
nebezpečenstvo	gevaren
nebezpečenstvo	gevaren
nebezpečenstvo	gevaar
nebezpečenstvo	hazard
nebezpečenstvo	risico
major	majoor
major	major
major	hoofdvak
koncepcie	concept
koncepcie	bevruchting
koncepcie	conceptie
koncepcie	concepten
koncepcie	begrippen
dne	bodem
dne	onderkant
dne	bottom
chuť	proef
chuť	proeven
chuť	smaken
chuť	smaak
chuť	proeft
chuť	smaak
chuť	smaak
chuť	verlangen
prejsť	passeren
prejsť	pass
zlé	slechte
zlé	bad
zlé	slecht
chcela	gezocht
valley	vallei
holt	holt
fond	fonds
útokov	aanslagen
útokov	aanvallen
wales	wales
normy	normen
normy	normen
normy	standaarden
normy	standaards
ťažký	heavy
ťažký	zwaar
ťažký	zware
ťažký	heftig
motív	motief
motív	motief
motív	kenmerk
motív	functie
sekcia	afdeling
sekcia	sectie
zastúpenie	representatie
zastúpenie	vertegenwoordiging
rozlíšenie	resolutie
čítanie	lezen
čítanie	gelezen
čítanie	lees
čítanie	lezen
čítanie	lectuur
čítanie	reading
čítanie	lezing
prípady	gevallen
gitaru	guitar
gitaru	gitaar
odmeny	beloningen
odmeny	vergoeding
odmeny	bezoldiging
odmeny	beloning
takáto	dergelijke
georgia	georgië
georgia	georgia
kongres	congres
zlepšenie	verbeterde
zlepšenie	verbeterd
zlepšenie	verbetering
zlepšenie	verbeteringen
zlepšenie	verbetering
zlepšenie	verbetering
zlepšenie	verbeteren
sport	sport
wings	wings
wings	vleugels
kvalita	kwaliteit
duša	ziel
duša	soul
duša	geest
duša	spirit
kombinácia	combinatie
kombinácia	combineren
hity	hits
hity	treffers
led	leds
led	led
strach	angst
strach	vrees
strach	fear
strach	bang
pozorovanie	observatie
pozorovanie	waarneming
pozorovanie	observaties
pozorovanie	observeren
pozorovanie	opmerkingen
pozorovanie	waarnemingen
pozorovanie	observaties
nízka	laag
nízka	low
nízka	lage
paláci	paleis
biblie	bijbel
biblie	bijbels
rudy	rudy
rudy	erts
rudy	ertsen
rudy	erts
vladislav	vladislav
leo	leo
výchova	opvoeding
výchova	opvoeding
výchova	koesteren
výchova	opvoeding
výchova	onderwijs
zásady	principes
zásady	beginselen
benjamin	benjamin
deviatich	negen
deviatich	nine
horské	berg
klasický	klassiek
klasický	klassieke
klasický	klassiek
klasický	klassieker
klasický	klassieke
klasický	classic
československá	tsjechoslowaakse
spoločenstiev	gemeenschappen
paula	paulie
paula	paula
ano	ja
ano	ano
ano	ja
indiana	indiana
snímka	momentopname
prachatice	prachatice
vojnové	oorlog
preklady	vertalingen
preklady	vertalen
preklady	vertaling
preklady	vertalingen
vytváranie	creëren
vytváranie	schepping
vytváranie	creatie
hádzanárske	handbal
pôdu	bodem
pôdu	grond
kiss	zoen
kiss	kus
kiss	kusje
kiss	kiss
kiss	kussen
neapol	napels
neapol	napoli
neapol	napels
mníchove	münchen
rovnica	vergelijking
potrebný	nodig
potrebný	benodigd
spotreba	verbruik
spotreba	consumptie
sex	seks
sex	geslacht
sex	sex
vystúpenie	prestaties
vystúpenie	prestatie
vystúpenie	spraak
vystúpenie	toespraak
vystúpenie	speech
vystúpenie	redevoering
vládne	gouvernementele
vládne	regeert
vládne	heerst
vládne	regering
vládne	overheid
výnimočne	uitzonderlijk
turistika	toerisme
turistika	wandelen
severovýchod	noordoost
severovýchod	noordoosten
vetra	wind
povýšený	gepromoot
povýšený	gepromoveerd
negatívne	negatieve
negatívne	negatief
médií	media
elizabeth	elizabeth
elizabeth	elisabeth
dôchodku	pensionering
dôchodku	gepensioneerde
dôchodku	gepensioneerd
akcia	action
akcia	optreden
akcia	aktie
akcia	actie
ruchu	toerisme
všade	overal
zimný	winter
nasledovalo	gevolgd
nasledovalo	volgde
nasledovalo	gevolgde
menovanie	benoemingen
menovanie	afspraken
menovanie	afspraak
menovanie	benoeming
menovanie	aanstelling
stefan	stefan
michigan	michigan
antoine	antoine
luna	luna
neznámy	onbekende
neznámy	onbekend
študovala	bestudeerde
študovala	studeerde
študovala	bestudeerd
soli	zouten
križovatka	oversteken
križovatka	overschrijden
križovatka	oversteek
križovatka	kruispunt
križovatka	kruising
križovatka	junction
križovatka	kruispunt
spôsobiť	veroorzaken
spôsobiť	oorzaak
grant	subsidie
grant	grant
výmena	uitwisseling
výmena	ruil
výmena	uitwisseling
výmena	uitwisselen
výmena	ruil
výmena	ruilen
výmena	swap
výmena	omwisselen
výmena	vervanging
výmena	vervanger
vstupe	inlaat
zachovanie	behoud
zachovanie	bewaring
zachovanie	conservering
zachovanie	behoud
zachovanie	conservering
zachovanie	instandhouding
zachovanie	onderhoud
zachovanie	behoud
hudobníkov	musici
hudobníkov	muzikanten
domáca	huishoudster
domáca	binnen
domáca	indoor
domáca	overdekte
domáca	overdekt
domáca	binnenshuis
domáca	binnenlands
domáca	binnenland
domáca	huiselijk
domáca	huishoudelijk
domáca	thuis
domáca	home
domáca	huis
domáca	startpagina
domáca	hospita
oka	oka
oka	oog
oka	eye
explorer	verkenner
explorer	explorer
explorer	ontdekker
explorer	ontdekkingsreiziger
zrušený	geannuleerd
zrušený	afgelast
zrušený	geannuleerde
zrušený	geannuleerd
zrušený	afgelast
zrušený	ingetrokken
dominik	dominik
dominik	dominic
chelsea	chelsea
horváth	horváth
horváth	horvath
študent	leerling
študent	student
duch	ghost
duch	geest
duch	spook
duch	geest
duch	spirit
čestný	eervol
čestný	eervolle
čestný	honorair
pľúc	longen
pľúc	lung
pľúc	long
pľúc	longen
ulicu	straat
stupne	cijfers
stupne	rangen
stupne	graden
prepravu	rijtuig
lokálne	plaatselijk
lokálne	lokaal
lokálne	lokale
lokálne	plaatselijk
lokálne	lokaal
miller	miller
hit	hit
hit	treffer
hit	geraakt
zobraziť	weergave
zobraziť	uitzicht
zobraziť	bekijk
zobraziť	bekijken
zobraziť	weergave
zobraziť	weergeven
zobraziť	display
zobraziť	toon
zobraziť	tonen
zobraziť	weergeven
zobraziť	show
zadná	achterste
zadná	achterkant
zadná	achteraan
zadná	achterhoede
zadná	achterzijde
zapísaný	ingeschreven
belgický	belgisch
belgický	belg
belgický	belgische
juniorov	junioren
moderná	modern
moderná	moderne
wayne	wayne
vietor	winden
vietor	wind
vietor	wind
obyčajná	gewone
dosiahlo	behaald
dosiahlo	bereikte
dosiahlo	bereikt
ekonomický	economische
ekonomický	economisch
land	grond
land	land
stephan	stephan
trvanie	looptijd
trvanie	duur
trvanie	tijdsduur
zlom	break
zlom	pauze
zlom	breken
zlom	doorbraak
zlom	kwaad
zlom	slechtheid
zlom	evil
ukázali	toonde
goya	goya
takých	dergelijke
odstránenie	verwijder
odstránenie	verwijderen
odstránenie	verwijdering
odstránenie	verwijdering
odstránenie	schrapping
odstránenie	uitschakeling
odstránenie	eliminatie
spôsobila	veroorzaakte
spôsobila	veroorzaakt
trance	trance
nórsky	noors
nórsky	noorse
relácie	sessies
relácie	zittingen
relácie	toont
relácie	shows
mont	mont
vzal	nam
sezón	seizoenen
sekundy	seconden
janka	janka
vysiela	uitzendingen
pedro	piet
pedro	pedro
duchovný	geestelijke
duchovný	spirituele
