மற்றும்	og
தார்	tjære
புல்லாங்குழல்	fløyte
மல்லிகை	jasmin
மல்லிகை	jasmine
கண்டேன்	funnet
கண்டேன்	fann
கண்டேன்	fant
கண்டேன்	funne
லாரி	larry
லாரி	lastebil
உரம்	gjødsel
உரம்	gjødsel
கூட்டமாக	trangt
கூட்டமாக	overfylt
ஹிட்லர்	hitler
முன்னுரை	preface
படமாக	bildet
படமாக	bilde
ஒற்றையர்	singler
ஒற்றையர்	single
சத்தம்	støy
சத்தம்	bråk
சத்தம்	høylytt
சத்தம்	høyt
சத்தம்	høgt
போட்டியிடும்	konkurrerer
இசைக்கலைஞர்	musiker
மீட்க	gjenopprett
மீட்க	gjenopprette
தலைகீழ்	invertert
கலா	kala
கோகோயின்	kokain
ஆக்சிஜன்	oksygen
மூடப்பட்ட	lukka
மூடப்பட்ட	lukket
மூடப்பட்ட	stengt
பச்சன்	bachchan
ஆர்க்	arc
சட்டை	skjorte
ஹஜ்	haj
ஜிம்மி	jimmy
உடைந்து	konk
உடைந்து	blakk
உடைந்து	brakk
உடைந்து	brøt
சித்திரம்	art
சித்திரம்	kunst
போதுமானதாக	nok
உணரும்	innse
உணரும்	innser
உணரும்	realisere
இடுப்பு	hipp
இடுப்பு	hoften
இடுப்பு	hofte
இடுப்பு	midje
இடுப்பு	midjen
வெட்டு	kutt
வெட்டு	cut
வெட்டு	skjær
வெட்டு	klipt
வெட்டு	avling
வெட்டு	beskjæring
வெட்டு	beskjære
உணவகங்கள்	restauranter
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	tilfeldige
ஒழுங்கற்ற	vilkårlig
ஒழுங்கற்ற	random
ஒழுங்கற்ற	tilfeldig
நெய்	ghee
சேர்த்தல்	samler
சேர்த்தல்	samle
சேர்த்தல்	sanke
அமைவு	oppsett
அமைவு	konfigurasjon
அமைவு	konfigurering
மிதிவண்டி	sykkel
யாதவ்	yadav
யாகம்	astrolog
காகிதம்	paper
காகிதம்	papir
தோண்டி	graving
தோண்டி	graver
தோண்டி	grave
தோண்டி	gravde
தோண்டி	gravd
பிரகாசம்	lysstyrke
லதா	lata
நெ	ney
மிங்	ming
பஸ்	buss
பஸ்	bus
வரையறைகள்	spesifikasjoner
அத்தனை	sjokkert
நோயெதிர்ப்பு	immune
நோயெதிர்ப்பு	immun
ஓடு	fliser
ஓடு	flis
ஓடு	shell
ஓடு	skall
சீதா	sita
தர்மம்	dharma
ஆழமாக	dypt
ஆழமாக	dype
ஆழமாக	dyp
ஆழமாக	dypt
ஆழமாக	deep
கையெழுத்து	håndskrift
கையெழுத்து	signatur
கையெழுத்து	underskrift
கார்கள்	cars
கார்கள்	biler
ரிக்டர்	richter
இயக்குகிறது	aktiverer
இயக்குகிறது	spiller
இயக்குகிறது	spiler
அலெக்ஸ்	alex
ஈர்க்கும்	engasjerer
ஈர்க்கும்	engasjere
ஈர்க்கும்	engasjerende
ஈர்க்கும்	tiltrekke
ஈர்க்கும்	tiltrekker
புண்	sår
புண்	støl
புண்	sår
ஆஷா	asha
சுடர்	flamme
ஜின்	jin
ஜின்	gin
இவைகளை	desse
இவைகளை	disse
கொலம்பஸ்	columbus
இயற்கணித	algebraisk
சுவையான	velsmakende
சுவையான	lekkert
சுவையான	deilige
சுவையான	deilig
மேட்	matt
மராட்டிய	maratha
நஞ்சு	gifta
நஞ்சு	gift
யூக்ளிடிய	euklidsk
அடுக்குகள்	lagene
டக்ளஸ்	douglas
காங்கோ	kongo
வெளிப்படுத்த	avsløre
செலுத்துகிறது	betaler
செலுத்துகிறது	lønner
கண்டனம்	dømt
கண்டனம்	fordømme
கண்டனம்	fordømmer
தம்முடைய	obskur
உழவர்	bonde
உழவர்	farmer
சிறிதாக	mindre
எதிரிகள்	uvenner
எதிரிகள்	fiender
ஜெனீவா	geneve
ஜெனீவா	genève
அடக்கி	uimotståelig
மாவு	mel
காலனித்துவ	colonial
உதாரணங்கள்	referanser
உதாரணங்கள்	refererer
உதாரணங்கள்	eksempler
சியா	sia
சியா	chia
தமனி	arterie
தெளிவாகக்	klart
தெளிவாகக்	tydligvis
தெளிவாகக்	tydelig
தெளிவாகக்	tydeligvis
தெளிவாகக்	åpenbart
மோதல்கள்	kollisjoner
மோதல்கள்	tvister
மோதல்கள்	stridigheter
மோதல்கள்	konflikter
மோதல்கள்	clash
மணிநேரம்	timer
மணிநேரம்	åpningstidene
மணிநேரம்	åpningstider
மணிநேரம்	åpningstid
மணிநேரம்	hour
மணிநேரம்	time
நிலச்சரிவு	jordskred
அத்தியாயங்கள்	episoder
அத்தியாயங்கள்	kapitler
ஜேர்மனி	tyskland
அறிவும்	kunnskap
அம்சமாக	thing
அம்சமாக	tingen
அம்சமாக	greie
ஈழம்	eelam
கனி	ghani
கனி	frukter
கனி	frukt
வெப்பமான	varmere
கையொப்பம்	signatur
கையொப்பம்	underskrift
குரங்குகள்	apekatter
குரங்குகள்	aper
உணவகம்	kafeteria
உணவகம்	kantine
உணவகம்	restaurant
விந்து	sperma
விந்து	sperm
விந்து	sæd
மரபணுக்கள்	gener
மரபணுக்கள்	genene
பரிந்துரைக்கப்பட்ட	foreslåtte
பரிந்துரைக்கப்பட்ட	foreslått
செங்	cheng
ஆஸ்துமா	astma
கைத்தொழில்	kunsthåndverk
இறுக்கமான	trangt
இறுக்கமான	trang
இறுக்கமான	stram
இறுக்கமான	stramt
இறுக்கமான	stramme
இரை	bytte
இரை	byttedyr
கார்டியன்	guardian
கார்டியன்	verge
டேவ்	dave
கணிசமாக	betydelig
கணிசமாக	betraktelig
ஒத்துழைப்பு	samarbeid
மாற்றப்படுகிறது	konverterer
மாற்றப்படுகிறது	konvertere
மோசடி	svindel
மோசடி	bedrageri
ரிச்சார்ட்	rikard
ரிச்சார்ட்	richard
அடைப்பு	arteriene
காளை	okse
காளை	bull
பெரிலியம்	beryllium
பிரியா	priya
எட்வின்	edwin
நன்கொடை	donasjon
நன்கொடை	donasjonen
நன்கொடை	bidraget
நன்கொடை	bidrag
நன்கொடை	donerer
நன்கொடை	donere
நன்கொடை	gi
என்னென்ன	hva
டேக்	tagg
குற்றவாளி	dømt
குற்றவாளி	domfelt
குற்றவாளி	dømte
குற்றவாளி	skyldig
குற்றவாளி	skyldige
பாலுறவு	sex
மெயில்	posten
மெயில்	mail
மெயில்	post
இல்லாமை	manglende
இல்லாமை	savnet
இல்லாமை	forsvunnet
இல்லாமை	mangler
அதிர்ச்சி	sjokkerende
அதிர்ச்சி	sjokk
அதிர்ச்சி	sjokkerte
அதிர்ச்சி	sjokkert
பிரதாப்	pratap
பிடித்துக்	hold
பிடித்துக்	holde
தலாய்	dalai
செயற்கைக்கோள்கள்	satellitter
செயற்கைக்கோள்கள்	satellittene
மாறுபாடு	forskjell
சாகித்ய	sahitya
விற்க	sell
விற்க	selg
விற்க	selge
விற்க	seige
எளிதான	enkel
எளிதான	enkelt
எளிதான	rolig
எளிதான	lett
எளிதான	easy
நாசர்	nasser
பவுண்டு	pund
மோர்	kjernemelk
கிடைப்பது	hent
கிடைப்பது	få
கிடைப்பது	get
சத்திரம்	vertshus
சத்திரம்	kro
வாட்சன்	watson
பகிர்வு	deler
பகிர்வு	deling
பகிர்வு	distribusjon
பகிர்வு	fordeling
எழுதுகிறார்	skriver
மருத்துவமனைகள்	klinikker
மருத்துவமனைகள்	sykehusene
மருத்துவமனைகள்	sykehus
முகநூல்	facebook
சாசனம்	charter
யாரோ	nokon
யாரோ	noen
டாப்	øverst
டாப்	top
டாப்	toppen
டாப்	overdel
டாப்	topp
சவால்	utfordring
சவால்	utfordre
சவால்	utfordrende
உலாவி	nettleser
உலாவி	nettleseren
சுதந்திரமான	liberale
சுதந்திரமான	liberal
பிரத்யேக	exclusive
பிரத்யேக	eksklusive
பிரத்யேக	eksklusivt
பிரத்யேக	eksklusiv
அரசுக்கும்	ideologisk
சூழ்ந்து	altomfattende
எட்டி	eddie
ஆயுதங்களை	våpen
நீரிணை	stredet
நீரிணை	strait
தாஜ்	taj
தற்காப்பு	defensiv
கொக்கு	kran
கொக்கு	crane
ரைன்	rhinen
ரைன்	rhein
கிளாஸ்	glass
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
தேனீ	bie
தேனீ	bee
பள்ளிக்கு	skolen
பள்ளிக்கு	skole
பள்ளிக்கு	skulen
பள்ளிக்கு	skule
அடிமைகள்	slave
அடிமைகள்	slaver
அடிமைகள்	misbruker
வனேடியம்	vanadium
கெட்ட	vond
கெட்ட	dårlig
கெட்ட	ille
கெட்ட	slem
டார்வின்	darwin
வெளியேற்றம்	evakueringen
வெளியேற்றம்	evakuering
அணில்	ekorn
அணில்	ekornet
தாள	perkusjon
மார்கரெட்	margaret
மார்கரெட்	margareth
மார்கரெட்	margrete
காஸ்	cass
ஆலிவர்	oliver
தடுக்கிறது	hindrer
தடுக்கிறது	forhindrer
தடுக்கிறது	blokkering
தடுக்கிறது	blokkerer
தடுக்கிறது	blokkere
போதி	bodhi
டிக்	dick
டிக்	pikk
ஹக்	haq
ஒன்றோடொன்று	hav
பிராமணர்	brahmin
பார்த்தேன்	sag
பார்த்தேன்	såg
பார்த்தேன்	saw
யாரேனும்	anyone
யாரேனும்	noen
யாரேனும்	nokon
யாரேனும்	noen
சாபம்	forbannelse
சகோதர	broderlig
தந்தையை	far
தந்தையை	fader
தந்தையை	father
தந்தையை	pater
பள்ளம்	groove
பள்ளம்	fordypning
பாதம்	fot
பாதம்	føtter
தீர்மானிக்க	avgjør
தீர்மானிக்க	avgjøre
தீர்மானிக்க	fastslå
தீர்மானிக்க	bestem
தீர்மானிக்க	bestemme
இறக்கை	fløyen
இறக்கை	ving
இறக்கை	vinge
துண்டுகள்	skiver
கலி	cali
கலி	gali
அனுப்பப்பட்டது	sendte
அனுப்பப்பட்டது	sendt
அன்னம்	swan
அன்னம்	svane
வசந்தம்	våren
வசந்தம்	spring
தையல்	syr
தையல்	sy
தையல்	sy
தையல்	stitch
பைட்	byte
பாரம்பரியமாக	tradisjonelt
பாத்திமா	fatima
உடல்கள்	kropper
உடலும்	fysisk
ரசாக்	razak
ஈரப்பதம்	luftfuktighet
ஈரப்பதம்	fuktighet
ஜெய்ப்பூர்	jaipur
உரிமையாளர்கள்	eiere
சுற்றுலாத்துறை	turisme
ஆல்பத்தை	album
ஆல்பத்தை	albumet
மறுசீரமைப்பு	restaurering
மறுசீரமைப்பு	restaurasjonen
எப்போதாவது	ofte
எப்போதாவது	sjelden
திதி	didi
முகவரிகள்	adressene
முகவரிகள்	adresser
முகவரிகள்	postadresser
புழுக்கள்	ormer
புழுக்கள்	makk
புழுக்கள்	worms
உமா	uma
காவலர்கள்	politifolk
காவலர்கள்	politimenn
நாடோடி	nomad
சதுரம்	firkantet
சதுரம்	kvm
சதுரம்	kvadratisk
சதுரம்	kvadrat
விஷயம்	thing
விஷயம்	tingen
விஷயம்	greie
விஷயம்	mercia
ஒலிப்பதிவு	soundtrack
ஒலிப்பதிவு	lydspor
பாய்ஸ்	boys
பாய்ஸ்	gutter
பாய்ஸ்	guttene
வருத்தம்	oppbrakt
வருத்தம்	oppskaket
வருத்தம்	opprørt
புள்ளிவிவரங்கள்	statistikk
புள்ளிவிவரங்கள்	innsikt
புள்ளிவிவரங்கள்	innsikten
தற்காப்புக்	martial
நாதன்	nathan
அறிவிக்க	informerer
ஈட்டி	spydet
ஈட்டி	spyd
தசைகள்	muskler
தசைகள்	musklene
இராமகிருஷ்ண	ramakrishna
ஹே	hei
காங்	kang
காங்	kong
நாகம்	cobra
நாகம்	kobra
நிற்கிறது	står
வால்ட்	walt
தூதர்	ambassadør
காதலை	elsk
காதலை	love
காதலை	kjærligheten
காதலை	elsker
காதலை	kjærlighet
மோரிசன்	morrison
ஜவஹர்லால்	jawaharlal
தொகுக்க	redigere
தொகுக்க	rediger
தொகுக்க	edit
தொகுக்க	redigering
டைசன்	tyson
துப்பாக்கிகள்	skytevåpen
துப்பாக்கிகள்	geværer
துப்பாக்கிகள்	pistoler
லக்னோ	lucknow
கயானா	guyana
மில்	mølla
மில்	mill
மில்	mølle
மில்	mil
புபொப	ngc
சாட்சி	vitne
மதராஸ்	madras
வருடாந்த	årlig
வருடாந்த	årlige
விளாடிமிர்	vladimir
கிங்ஸ்	konger
கிங்ஸ்	kings
நுழையும்	entrer
கலிங்க	kalinga
மங்கோலிய	mongolsk
ரோஜர்	roger
எடுத்தது	tatt
சுண்ணாம்பு	lime
சோசலிச	sosialist
சோசலிச	sosialistiske
சோசலிச	sosialistisk
லீலா	leela
ஆலோசகர்	konsulent
ஆலோசகர்	rådgiver
துடிப்பு	beat
கட்டிகள்	isbiter
கட்டிகள்	kuber
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	herlig
அற்புதமான	fantastiske
அற்புதமான	fabulous
அற்புதமான	fabelaktig
அற்புதமான	fabelaktige
அற்புதமான	utrolig
அற்புதமான	amazing
சரித்திர	historisk
பேரழிவு	katastrofe
பேரழிவு	katastrofen
திருட்டு	tyveri
வெயில்	solfylt
வெயில்	solrikt
வெயில்	sunny
வெயில்	sol
வெயில்	solrik
சிறியது	lite
சிறியது	small
சிறியது	små
சிறியது	smått
சிறியது	liten
சிறியது	mindre
நாக்கு	tunge
நாக்கு	tunga
லாங்	lang
லாங்	lenge
லாங்	lang
லாங்	lange
லாங்	lengter
லாங்	long
பந்தய	veddeløp
பந்தய	racing
தாகம்	tørst
தாகம்	tørst
தாகம்	tørste
குளங்கள்	basseng
குளங்கள்	bassenger
தேசியம்	nasjonalisme
டைகர்	tiger
கீழ	nederst
கீழ	bottom
கீழ	bunnen
கீழ	bunn
ஆர்வலர்	aktivist
கூர்மையான	skarpt
கூர்மையான	skarp
கூர்மையான	sharp
கூர்மையான	skarpe
பனிக்கட்டி	is
பனிக்கட்டி	ice
பெறுகிறார்	mottak
பெறுகிறார்	mottar
பெறுகிறார்	får
பெறுகிறார்	henter
பெறுகிறார்	getting
முறுக்கு	skrue
வில்லன்	skurk
அடைக்கலம்	tilfluktssted
அடைக்கலம்	tilflukt
கராச்சி	karachi
ஒளிரும்	glødende
ஒளிரும்	gløder
ஒளிரும்	stråler
யாஹூ	yahoo
அழைக்கப்பட்டனர்	inviterte
அழைக்கப்பட்டனர்	invitert
பீர்	peer
பீர்	ølen
பீர்	pils
பீர்	beer
பீர்	øl
இயற்கையாகவே	naturlig
துளைகள்	sokkene
துளைகள்	sokker
துளைகள்	strømper
மந்திர்	mandir
ஐஸ்	is
ஐஸ்	ice
படைத்து	opprettes
படைத்து	opprettet
படைத்து	skapt
படைத்து	laga
தண்ணீரை	vann
கிராமப்புறங்களில்	landsbygda
நுட்பமான	interiør
நுட்பமான	sart
நுட்பமான	delikat
நேரங்கள்	tidspunkter
நேரங்கள்	tider
நேரங்கள்	tidene
நேரங்கள்	ganger
நேரங்கள்	times
மில்லர்	miller
நாட்	nat
இயலாமை	funksjonshemning
மதிய	ettermiddag
மதிய	ettermiddagen
தன்னார்வ	frivillige
தன்னார்வ	frivillig
தரநிலைகள்	standarder
தரநிலைகள்	standarden
பேகம்	begum
பந்தயம்	veddemål
பந்தயம்	veddemål
பந்தயம்	satser
பந்தயம்	kappløp
பந்தயம்	rase
பந்தயம்	race
பந்தயம்	sats
பந்தயம்	satse
பந்தயம்	satset
எதிர்கொள்ளும்	overfor
எதிர்கொள்ளும்	vendt
காப்பி	kaffe
மலம்	avføring
முரண்பாடுகள்	konflikter
செயலில்	aktive
செயலில்	aktivt
செயலில்	aktiv
செயலில்	active
கூட்டங்களில்	sammenkomster
ஒட்டுமொத்தமாக	totalt
ஓவர்	overstått
ஓவர்	over
ஓவர்	bortom
கனேடிய	canadisk
கனேடிய	kanadisk
விருந்தினர்	gjest
விருந்தினர்	gjesten
விருந்தினர்	gjester
விருந்தினர்	gjestene
பதினேழு	sytten
ரோபோ	robot
சுற்றளவு	omkrets
சுற்றளவு	omkrets
சுற்றளவு	radius
வாத்து	and
வாத்து	anden
வாத்து	duck
தகுதிகள்	kvalifikasjoner
ராயன்	raya
முடிவடைகிறது	slutter
முடிவடைகிறது	avsluttes
சலீம்	saleem
சலீம்	salim
காசுகள்	mynter
இணைப்பில்	pålogget
இணைப்பில்	tilkoblet
இணைப்பில்	online
ஆடம்ஸ்	adams
உண்மைகள்	fakta
உண்மைகள்	faktaene
வாய்ப்புக்கள்	sjanser
பொறியாளர்கள்	ingeniører
ஸ்காட்லாந்து	skottlands
ஸ்காட்லாந்து	skottland
ஸ்காட்லாந்து	scotland
பயிற்சியாளர்	trener
பயிற்சியாளர்	trainer
பயிற்சியாளர்	trener
பயிற்சியாளர்	coach
பயிற்சியாளர்	aspirant
பயிற்சியாளர்	trainee
நரம்புத்	nervøst
நரம்புத்	nervøs
மாடுகள்	kyr
மாடுகள்	kuer
பட்டயம்	charter
பட்டயம்	vitnemål
பட்டயம்	diplom
யூதர்	jødisk
யூதர்	jødiske
யூதர்	jøder
ஆசிரமம்	ashram
பஞ்சாங்கம்	almanakk
தடுத்தல்	blokkering
தடுத்தல்	blokkerer
தடுத்தல்	blokkere
நருடோ	naruto
மாரத்தான்	marathon
மாரத்தான்	maraton
யோசனை	idè
யோசனை	ide
யோசனை	idea
யோசனை	peiling
யோசனை	idé
திடமான	solid
திடமான	massivt
திடமான	solide
திடமான	silicon
திடமான	løsning
பன்றிகள்	griser
சில்வர்	silver
சில்வர்	sølv
தேசியவாத	nasjonalisme
ஆவணப்படம்	dokumentar
ஆவணப்படம்	dokumentarfilm
ஃபிஃபா	fifa
நீட்சி	strekker
காபி	kaffe
டாக்கா	dhaka
மன்மோகன்	manmohan
ஆர்வலர்கள்	aktivister
ஆர்வலர்கள்	entusiaster
பதிவேற்றம்	opplastingen
பதிவேற்றம்	opplasting
புறப்படும்	avreise
புறப்படும்	avgangen
புறப்படும்	avgang
ஆத்மா	sjel
ஆத்மா	soul
ஆத்மா	atma
எதிர்காலம்	fremtidig
எதிர்காலம்	fremtiden
எதிர்காலம்	future
எதிர்காலம்	fremtid
எதிர்காலம்	framtid
எதிர்காலம்	framtida
பூர்வீக	innfødt
பார்சிலோனா	barcelonas
பார்சிலோனா	barcelona
புழு	orm
புழு	worm
பொருத்தப்பட்ட	utstyrt
பொருத்தப்பட்ட	montert
இலகு	lak
திடீரென்று	plutselig
திடீரென்று	brått
மீனவர்கள்	fisker
இயற்றி	generator
மங்கோலியா	mongolia
செலுத்து	betale
செலுத்து	betal
காமிக்	comic
எழுபது	sytti
எழுபது	seventy
குற்றவாளிகள்	forbrytere
குற்றவாளிகள்	forbryterne
குற்றவாளிகள்	kriminelle
குற்றவாளிகள்	skyldig
குற்றவாளிகள்	syndere
பத்தி	avsnitt
பத்தி	avsnittet
முயல்	kaninen
முயல்	kanin
முயல்	hare
முயல்	rabbit
மாட்ரிட்	madrid
பொம்மைகள்	dukker
பொம்மைகள்	dokker
பொம்மைகள்	dolls
பொம்மைகள்	leker
பெருக்கி	forsterker
வெறுப்பு	hat
வெறுப்பு	hate
வெறுப்பு	hat
வெறுப்பு	hater
இடமாற்றம்	overføring
இடமாற்றம்	transfer
இடமாற்றம்	forflytning
இடமாற்றம்	overføre
இடமாற்றம்	erstatter
இடமாற்றம்	erstatning
நரம்புகள்	årer
நரம்புகள்	nerver
நரம்புகள்	nervene
பராக்	barack
பராக்	barak
படிவம்	skjemaet
படிவம்	skjema
வாசனை	aroma
வாசனை	lukt
வாசனை	lukte
வாசனை	lukter
வாசனை	parfyme
ஜோலி	jolie
உடைந்த	knust
உடைந்த	broken
உடைந்த	brutt
உடைந்த	brukket
போட்டியாளர்	player
போட்டியாளர்	spiller
பெட்ரோல்	bensin
பெட்ரோல்	bensin
மூட்டு	joint
மூட்டு	leddgikt
மூட்டு	artritt
உங்களின்	ditt
உங்களின்	din
உங்களின்	dine
உபுண்டு	ubuntu
இருள்	dark
இருள்	mørk
இருள்	mørkt
இருள்	mørke
இருள்	mørke
இருள்	darkness
இருள்	mørket
கேன்	kane
பிரதிபலிக்கும்	gjenspeiler
பிரதிபலிக்கும்	reflekterer
பிரதிபலிக்கும்	reflektere
பிரதிபலிக்கும்	gjenspeile
பிரதிபலிக்கும்	reflekterende
பிரதிபலிக்கும்	speiler
மீத்தேன்	metan
தலைவலி	hodepine
கொல்லும்	dreper
கொல்லும்	dreper
கொல்லும்	killing
குப்பை	søppel
குப்பை	trash
குப்பை	søppel
வயிற்று	magen
வயிற்று	mage
டெக்கான்	deccan
கண்டுபிடிப்பாளர்	oppfinner
கண்டுபிடிப்பாளர்	oppfinneren
ஐரோப்பியர்கள்	europeere
ஜெர்சி	jersey
பிங்க்	pink
பிங்க்	rosa
சுவர்களில்	murer
சுவர்களில்	vegger
ஆண்ட்ரூ	andrew
நந்தா	nanda
பூஞ்சை	sopp
பல்கேரியா	bulgaria
ஷேக்	sheikh
ஷேக்	sjeik
ஷேக்	skur
ஷேக்	rister
ஷேக்	rist
ஷேக்	riste
ஷேக்	shake
தூண்டுதல்	stimulering
தூண்டுதல்	forførelse
மணிலா	manila
லடாக்	ladakh
நாயகம்	demokrati
தாமதம்	forsinkelse
தாமதம்	forsinket
பாவனை	simulere
பாவனை	simulering
கிரகாம்	graham
தயவு	please
லாமா	lama
கமல்	kamal
அறுபது	seksti
பிரிவுகளும்	divisjoner
பாடநூல்	lærebok
பாடநூல்	skolebøker
மிர்சா	mirza
முகங்கள்	fjes
முகங்கள்	ansiktene
முகங்கள்	ansikter
முகங்கள்	ansikt
முகங்கள்	faces
தயிர்	yoghurt
கற்பிக்கும்	undervisning
கற்பிக்கும்	underviser
கற்பிக்கும்	undervise
கற்பிக்கும்	lærer
ராமர்	rama
சுவரொட்டி	plakaten
சுவரொட்டி	plakat
சீரற்ற	tilfeldige
சீரற்ற	vilkårlig
சீரற்ற	random
சீரற்ற	tilfeldig
இக்பால்	iqbal
சைக்கிள்	sykkel
சரவாக்	sarawak
ஹவுரா	howrah
விளக்கப்படம்	diagrammet
விளக்கப்படம்	diagram
இம்பீரியல்	keiserlige
இம்பீரியல்	imperial
திரிபு	belastning
குறிப்பிடப்பட்டது	spesifisert
குறிப்பிடப்பட்டது	oppgitt
குறிப்பிடப்பட்டது	angitte
குறிப்பிடப்பட்டது	angitt
அவுரங்காபாத்	aurangabad
பன்மை	flertall
மணமகன்	brudgom
மணமகன்	brudgom
மணமகன்	brudgommen
வருக	velkommen
நிலையானது	standard
திட்டமிடப்பட்டது	planlagte
திட்டமிடப்பட்டது	planlagt
இறக்க	die
இறக்க	dø
சமாதானம்	peace
சமாதானம்	freden
சமாதானம்	fred
செயலிழப்பு	crash
செயலிழப்பு	krasje
செயலிழப்பு	krasj
ஊட்டி	ooty
நம்பகமான	konfidensielt
நம்பகமான	fortrolig
நம்பகமான	konfidensielle
நம்பகமான	konfidensiell
கதாபாத்திரங்கள்	rollefigurer
கதாபாத்திரங்கள்	tegn
நின்றது	stopp
பக்கத்தைப்	siden
பக்கத்தைப்	sida
பக்கத்தைப்	side
பக்கத்தைப்	page
காலக்கோடு	tidslinjen
காலக்கோடு	tidslinje
விஞ்ஞானி	vitenskapsmann
விஞ்ஞானி	vitenskapsmannen
விஞ்ஞானி	forsker
விஞ்ஞானி	forskeren
சாகா	saga
தோல்வியை	nederlag
தோல்வியை	nederlaget
பாம்பே	bombay
தூண்டல்	inspirasjon
எதுவுமில்லை	ingenting
எதுவுமில்லை	ingen
அனுபவங்கள்	erfaringer
அனுபவங்கள்	opplevelser
பத்திரங்கள்	sikre
ஹங்கேரி	ungarns
ஹங்கேரி	ungarn
இலக்கங்கள்	sifre
பொருந்தாது	relevant
பொருந்தாது	aktuelt
சவாரி	ride
சவாரி	ritt
சவாரி	ridetur
சவாரி	ri
பொறுப்புகள்	ansvar
வாஸ்	vaz
யமுனை	yamuna
வணங்கும்	tilber
வணங்கும்	tilbedelse
வணங்கும்	tilbe
மாரி	mari
சித்திரவதை	tortur
நம்முடைய	våre
நம்முடைய	vårt
நம்முடைய	våre
நம்முடைய	vår
நம்முடைய	vårt
ஒளிபரப்பப்பட்டது	luftet
ஸ்டீல்	stål
க்குள்	innenfor
க்குள்	innen
சேமிக்க	butikk
பட்டேல்	patel
இறால்	reke
இறால்	reker
இறால்	reke
மகள்கள்	døtre
மகள்கள்	døtrene
பாடிஸ்டா	bautista
மாறுதல்	bytter
கிரேக்கர்கள்	grekere
ஜலந்தர்	jalandhar
கென்	ken
அரிப்பு	klør
அரிப்பு	kløe
இந்தூர்	indore
துங்கு	tunku
எரிச்சல்	irritabilitet
எரிச்சல்	gretten
எரிச்சல்	irritasjon
சர்தார்	sardar
சத்தியம்	lover
மினி	mini
மதிப்புமிக்க	verdifull
மதிப்புமிக்க	verdifulle
மதிப்புமிக்க	verdifullt
விசா	visum
விசா	visa
சர்ச்சைகள்	problemer
சர்ச்சைகள்	kontroverser
இரைச்சல்	støy
இரைச்சல்	bråk
பணவீக்கம்	inflasjon
பணவீக்கம்	inflasjonen
விஷயங்கள்	ting
விஷயங்கள்	things
முடிவுற்றது	done
முடிவுற்றது	gjort
முடிவுற்றது	ferdig
பயந்து	skremte
பயந்து	redd
ஆயிரமாண்டு	årtusen
ஆயிரமாண்டு	millennium
கிராஸ்	kryss
கிராஸ்	cross
கிராஸ்	krysse
கிராஸ்	kors
பாபி	bobby
ரெய்கி	reiki
மனைவியை	kona
மனைவியை	wife
மனைவியை	kone
மனைவியை	hustru
கொத்து	sammendrag
கொத்து	fordøye
வைக்கப்பட்டுள்ள	oppbevart
வைக்கப்பட்டுள்ள	holdt
வைக்கப்பட்டுள்ள	beholdt
திறம்	effektive
திறம்	effektiv
திறம்	effektivt
கின்னஸ்	guinness
எந்திரம்	maskin
தங்கியுள்ளது	varierer
மெதுவான	slow
மெதுவான	treg
மெதுவான	tregt
மெதுவான	langsom
மெதுவான	tregere
மெதுவான	langsommere
மெதுவான	saktere
பர்மிய	burmesisk
சாட்	tsjad
சாட்	chad
சாட்	tsjads
அறிமுகப்படுத்திய	introdusert
அறிமுகப்படுத்திய	presenterte
அறிமுகப்படுத்திய	introduserte
அறிமுகப்படுத்திய	innført
அறிமுகப்படுத்திய	presentert
மடோனா	madonna
திராட்சை	drue
திராட்சை	druer
முத்தம்	kiss
முத்தம்	kyss
கோதிக்	gotiske
கோதிக்	gotisk
பேரணி	rally
கொடியை	flagg
அறிவாற்றல்	vittig
அறிவாற்றல்	kognitiv
அறிவாற்றல்	kognitive
இஸ்மாயில்	ismail
டிரில்லியன்	billion
டிரில்லியன்	milliarder
டிரில்லியன்	milliard
டிரில்லியன்	mrd
டிரில்லியன்	billion
டிரில்லியன்	billioner
நிறுவப்பட்டுள்ளது	installerte
நிறுவப்பட்டுள்ளது	installert
பறக்க	fly
பறக்க	flue
பறக்க	flyr
பலன்கள்	fordeler
பலன்கள்	goder
தனித்துவம்	unik
தனித்துவம்	unikt
தனித்துவம்	unike
பிறந்தநாள்	bursdag
பிறந்தநாள்	bursdagen
பிறந்தநாள்	fødselsdag
மார்வெல்	marvel
மாற்றுதல்	konvertering
தன்மைகள்	enheter
தன்மைகள்	eiendommer
தன்மைகள்	egenskaper
கடக்கும்	krysser
முகமை	agency
முகமை	byrå
முகமை	byrået
வாக்கர்	walker
வாக்கர்	rusler
எய்ட்ஸ்	aids
குடியிருப்புகள்	leiligheter
குடியிருப்புகள்	leilighetene
கழித்தல்	subtraksjon
கிளாப்டன்	clapton
பிரின்ஸ்	prinsen
பிரின்ஸ்	fyrste
பிரின்ஸ்	prince
பிரின்ஸ்	prins
வருகிறான்	kommer
வருகிறான்	coming
அசாதாரண	usedvanlig
அசாதாரண	ekstraordinære
அசாதாரண	merkverdig
அசாதாரண	ekstraordinært
அசாதாரண	ekstraordinær
