और	وال
जनप्रतिनिधि	تمثيلية
जनप्रतिनिधि	الممثل
जनप्रतिनिधि	ممثل
ज़मान	زمان
ज़मान	الزمان
बेबे	حبيبتي
ईवेंट	احداث
ईवेंट	الفعاليات
ईवेंट	المناسبات
ईवेंट	الاحداث
ईवेंट	مناسبات
ईवेंट	مناسبة
ईवेंट	الحدث
ईवेंट	المناسبة
ईवेंट	حدث
प्लाटून	فصيلة
प्लाटून	الفصيلة
प्लाटून	فصيل
भंडाफोड़	ضبطت
पैदलपथ	رصيف
पैदलपथ	الرصيف
मार्सेलो	مارسيلو
रोजवुड	روزوود
पिरान्हा	البيرانا
साक्षात्कारकर्ता	المحاور
इफ़तेरा	اخترع
केमिस्ट	كيميائي
केमिस्ट	الكيميائي
शिरो	شيرو
पिक्स	pix
मॉडरेटर	مشرف
मॉडरेटर	المشرف
मॉडरेटर	مشرفين
पेट्री	بتري
नाउरू	ناورو
वीपीएन	vpn
कलियां	براعم
पिनो	بينو
पलटी	قلبت
सलजूक़	السلاجقة
इंटीग्रल	متكاملة
इंटीग्रल	تكامل
सीएनएस	cns
कावासाकी	kawasaki
अंतर्विरोधों	التناقضات
एसएमटीपी	smtp
राहा	الرحى
थेयर	ثاير
दन	دان
रोया	بكت
रोया	بكى
रोया	بكيت
तकिए	الوسائد
फारगो	فارجو
सालमन	سليمان
मॉरिटानिया	موريتانيا
मॉड्यूल्स	وحدات
दाग़िस्तान	داغستان
बर्नार्डो	بيرناردو
बर्नार्डो	برناردو
रजाई	اللحاف
फ़ोटोग्राफ़र	المصور
फ़ोटोग्राफ़र	مصور
फ़ोटोग्राफ़र	المصورين
स्लाइडर	مزلق
मैटिस	ماتيس
ज़करिया	زكريا
ओल्सन	اولسن
वॉलपेपर	خلفيات
नीरसता	الرتابة
वाल्थर	فالتر
फ़िल्टरिंग	ترشيح
फ़िल्टरिंग	الترشيح
रन्वार	رينوار
अल्फ्रेडो	الفريدو
काउंसलर	مستشار
काउंसलर	مستشارة
काउंसलर	المستشار
एरीस	اريس
डीबग	تنقيح
डीबग	التنقيح
वफ़ा	وفاء
वफ़ा	وفا
लेरॉय	ليروي
ओक्रुग	okrug
ब्री	بري
इस्त्री	الكي
बीबीएस	bbs
सुंदरियों	الجميلات
सुंदरियों	جميلات
फ़ॉर्म	الاشكال
फ़ॉर्म	اشكال
फ़ॉर्म	شكل
फ़ॉर्म	الشكل
फ़ॉर्म	استمارة
फ़ॉर्म	النموذج
रोक्को	روكو
फरियाद	ابكي
फरियाद	تبكي
फरियाद	بكاء
आपरेटर	مشغل
आपरेटर	المشغل
कोर्निश	كورنيش
थो	ذو
अमरबेल	الدبق
न्यूक्लाइड	النويدات
विलकॉक्स	ويلكوكس
एसईओ	سيو
पेरा	بارا
पावती	الاقرار
पावती	اقرار
पावती	الاعتراف
मैक्सी	ماكسي
ज़ैद	زيد
जॉस	جوس
मलागा	مالقة
सम्हाल	مقبض
डिस्टिलरी	تقطير
ज़ैतून	الزيتون
ज़ैतून	زيتون
सिका	سيكا
इन्जील	انجيل
इन्जील	الانجيل
अर्जेंटाइन	الارجنتين
पेत्रोवा	بتروفا
भाईयो	اخواني
भाईयो	الاخوان
भाईयो	الاخوة
भाईयो	اخوة
भाईयो	اخوان
हाइलाइट	ابراز
हाइलाइट	ابرز
हाइलाइट	ابرز
स्ट्रैटफ़ोर्ड	ستراتفورد
स्कारबोरो	سكاربورو
स्टेनर	شتاينر
स्टेनर	ستاينر
कालमिकिया	kalmykia
बेचारी	مسكين
बेचारी	الفقراء
बेचारी	فقير
बेचारी	فقيرة
बेचारी	الفقير
बेचारी	فقراء
छोडें	قطرة
छोडें	اسقط
छोडें	اسقاط
नरमपंथियों	المعتدلين
हॉबी	هواية
हॉबी	الهواية
करेरा	كاريرا
विकेन्द्रित	اللامركزية
ब्लॉकिंग	تسد
निन्टेंडो	نينتندو
मोम्बासा	مومباسا
बनियान	صدرية
फंक्शन्स	الوظائف
फंक्शन्स	المهام
फंक्शन्स	وظائف
फंक्शन्स	خيارات
फंक्शन्स	الخيارات
बैंकसिया	بانكسيا
डोनी	دوني
दबाएं	اضغط
दबाएं	الصحافة
दबाएं	صحافة
मरुआ	المردقوش
सीएसटी	cdt
कौंसुल	القنصل
कौंसुल	قنصل
लोबान	لبان
क्रिस्पिन	كريسبين
ऐनक	نظارة
ऐनक	النظارة
ऐनक	النظارات
ऐनक	نظارات
दिखाओ	اظهار
दिखाओ	عرض
दिखाओ	اظهر
दिखाओ	العرض
दिखाओ	اعرض
आईएफके	ifk
वाल्यूम	الحجم
वाल्यूम	المجلد
वाल्यूम	حجم
आशिर्वाद	نعمة
रैले	رالي
डूडल	خربشة
मारविन	مارفن
क्राइमियाई	القرم
बातू	باتو
ख़ाका	التصميم
ख़ाका	التخطيط
ख़ाका	تخطيط
रेडिकल्स	المتطرفين
क्रोनोस	كرونوس
बियरिंग	محامل
सिंफनी	سيمفونية
उपयोगिताएँ	المرافق
उपयोगिताएँ	مرافق
उपयोगिताएँ	المنافع
अंसार	انصار
फोल्डिंग	طي
गोंजालेज	غونزاليس
गोंजालेज	غونزاليز
बिस	مكررا
बिस	مكرر
रोमेरो	روميرو
सकारात्मकता	الايجابية
माहि	ماهي
गत्ता	كرتون
शख्तर्	شاختار
त्रिगुट	الثلاثي
रेसिपी	وصفات
रेसिपी	الوصفات
रेसिपी	الوصفة
रेसिपी	وصفة
अकेसिया	السنط
विकिसमाचार	wikinews
बोआ	بوا
ग्रेडी	جرادي
तंदुरुस्ती	العافية
तंदुरुस्ती	عافية
लेनोवो	لينوفو
आलियाबाद	aliabad
घुड़साल	فحل
नुसा	نوسا
थोर्प	ثورب
लेसी	لاسي
लेसी	ليسي
स्टारडम	النجومية
लेबल्स	التسميات
फ़ासो	فاسو
अटैची	حقيبة
अटैची	الحقيبة
मुआवज़ा	التعويضات
मुआवज़ा	التعويض
मुआवज़ा	تعويض
रिजल्ट	النتائج
रिजल्ट	نتائج
रिजल्ट	نتيجة
रिजल्ट	النتيجة
फेडोरा	فيدورا
फ़ाक	فالك
बिर्च	بيرش
स्पघेटी	السباغيتي
एन्ट्री	الدخول
एन्ट्री	دخول
रिन	رين
कृषिक	زراعي
रोपर	روبر
रोपर	روبير
टाइपो	مطبعي
हॉफमन	هوفمان
मागी	المجوس
चिंपैंजी	الشمبانزي
गियर्स	التروس
डला	نجت
मिस्टी	الضبابية
शिराज	شيراز
जाँचना	بيطري
जाँचना	البيطري
गेरहार्ड	جيرهارد
गेरहार्ड	غيرهارد
स्टिकी	لزجة
फ्रिट्ज़	فريتز
कासिडी	كاسيدي
ग्रीर	جرير
पोसिक्स	posix
साए	ظلال
साए	الظلال
साए	الظل
यूनिफार्म	الموحد
यूनिफार्म	موحدة
यूनिफार्म	موحد
टर्नबल	تيرنبول
ट्रिस्टन	تريستان
कुंदुज़	قندوز
लोडर	محمل
एनोटेशन	الاعلام
एनोटेशन	المعلومات
एनोटेशन	معلومات
एनोटेशन	الشروح
भगन्दर	الناسور
मैकार्थी	مكارثي
मॉडम	المودم
थियो	ثيو
मोरान	موران
ऑन्कोलॉजी	الاورام
वर्डप्रेस	وورد
सदात	السادات
ग्वेन	جوين
ग्वेन	غوين
नवप्रवर्तनों	الابتكارات
दुःस्वप्न	الكابوس
दुःस्वप्न	كابوس
ज़ाग्रोस	زاغروس
एक्सपोज़र	التعرض
एक्सपोज़र	تعرض
लेक्सस	لكزس
लेक्सस	ليكسوس
कोटेशन	الاقتباسات
ब्रोशर	كتيب
नोर्टे	نورتي
नोर्टे	نورت
कमिंग्स	كامينغز
खीझ	عبس
गुमशुदा	خسرت
गुमशुदा	خسر
गुमशुदा	فقدت
गुमशुदा	ضاع
गुमशुदा	ضائع
कप्स	الكؤوس
कप्स	كؤوس
मिजाज़	مزاج
मिजाज़	مزاجي
मिजाज़	المزاج
मदमस्त	حلاوة
ट्रीट	يعامل
ट्रीट	تعامل
कश्मीरियों	كشمير
इवानोव	ايفانوف
कैंडल	شمعة
कैंडल	الشمعة
कैंडल	بولندا
कैंडल	تشاد
कैंडल	شاد
चचा	الاب
चचा	ابت
चचा	اب
बिछड़	الفراق
बिछड़	فراق
आईएमटी	imt
एक्सटेंशन्स	الجلسات
एक्सटेंशन्स	الدورات
एक्सटेंशन्स	جلسات
फ्रीजर	ثلاجة
फ्रीजर	الثلاجة
फैरी	فيري
फैरी	العبارة
फैरी	عبارة
प्लीज	ارجوكم
प्लीज	رجاء
प्लीज	الرجاء
प्लीज	ارجوك
बिल्लियां	القطط
बिल्लियां	قطط
बेंसन	بنسن
बेंसन	بنسون
बेंसन	بينسون
हरकोर्ट	هاركورت
अज़रबैजानी	اذربيجان
अब्बा	ابا
भरके	الدلاء
एज्रा	عزرا
कोड़ी	كودي
ढूंढें	ابحث
ढूंढें	البحث
ढूंढें	بحث
ढूंढें	جد
ढूंढें	العثور
ढूंढें	ايجاد
इदरीसी	الادريسي
डिम	ديم
टिंग	تينغ
टिंग	تينج
टिंग	تنج
तहज़ीब	اداب
रोसारियो	روزاريو
मिलाएँ	الدمج
मिलाएँ	دمج
मिलाएँ	ماتش
मिलाएँ	المطابقة
मिलाएँ	مطابقة
मिलाएँ	مباراة
मिलाएँ	المباراة
हमद	حمد
मुस्कुराहट	ابتسامة
मुस्कुराहट	الابتسامة
मुस्कुराहट	ابتسم
यामामोटो	ياماموتو
होस्टेस	مضيفة
होस्टेस	المضيفة
टोरीनो	تورينو
लड़ो	شجار
लड़ो	قتال
लड़ो	القتال
बोस्नियाई	البوسنية
बोस्नियाई	البوسنة
फोड़ने	تخريب
फोड़ने	التخريب
चढे	القمم
चढे	قمم
कोरसो	كورسو
तसल्ली	تهدئة
मारियाना	ماريانا
बुली	الفتوة
बुली	شرس
ऑडियंस	جمهور
ऑडियंस	الجمهور
ऑडियंस	الجماهير
ऑडियंस	جماهير
रेसिडेंसी	الاقامة
हाला	هالة
हाला	هلا
परिंदे	الطيور
परिंदे	طيور
सुलयमानियाह	السليمانية
पेना	بينيا
आईएमडीबी	imdb
हर्शेल	هيرشل
न्यूफ़ाउंडलैंड	نيوفاوندلاند
गिनीयन	غينية
गिनीयन	الغينية
गिनीयन	الغيني
ग़लतियों	الاخطاء
ग़लतियों	اخطاء
एमटीएन	mtn
वोटर	الناخبون
वोटर	الناخبين
वोटर	مصوت
वोटर	المصوتين
सनबर्ड	تمير
रोई	بكت
रोई	بكى
रोई	بكيت
पलाउ	بالاو
चेट	تشيت
चेट	شيت
रगों	عروق
प्रस्थिति	الوضع
प्रस्थिति	الحالة
प्रस्थिति	حالة
इसराईल	اسرائيل
जोसिप	جوسيب
नोंग	نونغ
एस्टोनियाई	استونيا
एस्टोनियाई	الاستونية
एक्सेंट	لهجة
कोरोला	كورولا
मेल्विन	ملفين
पीती	ماش
पीट्रा	بيترا
अभियोक्ता	المدعي
हथेलियां	النخيل
लॉरेंट	لوران
लॉरेंट	لورينت
क्विटो	كيتو
कैटलिन	كاتلين
बेकरार	يائسة
सामरी	السامري
डॉबी	دوبي
आमलेट	عجة
मनस्ताप	الذهان
धूमन	التبخير
रुचियाँ	الاهتمامات
रुचियाँ	المصالح
रुचियाँ	مصالح
रुचियाँ	اهتمامات
रेडॉन	رادون
रेडॉन	الرادون
बंध्य	معقمة
कानाफूसी	همس
मिरो	ميرو
उत्तरदाता	المستجيب
ज़ोफ़ार	ظفار
बोक	بوك
काल्डवेल	كالدويل
सेबल	السمور
सुलगती	توقد
ब्रेकर्स	القواطع
विल्किनसन	wilkinson
विल्किनसन	ويلكنسون
विल्किनसन	ويلكينسون
बेलें	الكروم
बेलें	فاينز
स्लोअन	سلون
क्रे	كراي
बहनो	الاخوات
बहनो	اخوات
लोमोनोसोव	لومونوسوف
पत्तागोभी	الكرنب
पत्तागोभी	الملفوف
लेंज	لينز
फ़ील्ड्स	ميادين
फ़ील्ड्स	الحقول
फ़ील्ड्स	حقول
फ़ील्ड्स	الميادين
गुलदस्ते	باقات
पटी	تجريد
गेन्ट	جانت
इंकलाब	ثورة
इंकलाब	الثورة
रामोस	راموس
कैसियस	كاسيوس
क्रुसिबल	بوتقة
जानिये	اعلم
जानिये	اعرف
जानिये	تعرف
कॉमरेड	الرفيق
कॉमरेड	رفيق
सेल्समैन	الباعة
क्लियो	كليو
एडीज	زاعجة
शयनागार	مهجع
पीपीवी	ppv
ब्रेकअप	انفصال
ब्रेकअप	تفكك
केवलर	كيفلر
एलिया	ايليا
न्यूट	نيوت
रोड्रिग्स	رودريغيز
रोड्रिग्स	رودريغز
दक्षताओं	الكفاءات
दक्षताओं	الاختصاصات
जोक्स	نكات
जोक्स	النكت
जोक्स	نكت
जोक्स	النكات
तालियां	تصفيق
तालियां	التصفيق
निकोलई	نيكولاي
मौसा	موسى
टैनर	تانر
अवंत	طليعة
अवंत	avant
मक्कार	غدرا
अमोस	عاموس
हमदान	حمدان
सीएनसी	cnc
बेटिंग	المراهنة
बेटिंग	الرهان
गोंग	غونغ
फाइनेंसर	ممول
वहशी	سافج
वहशी	سافاج
वहशी	وحشية
अवरोहण	يتناقص
अवरोहण	تناقص
झुर्रियां	التجاعيد
स्पेसेस	مسافات
स्पेसेस	مساحات
स्पेसेस	المساحات
एएमएल	aml
लॉजिस्टिक	لوجستية
वॉरसॉ	وارسو
प्रतिवादियों	المتهمين
प्रतिवादियों	المتهمون
डायोन	ديون
मॉरफीन	المورفين
नवारो	نافارو
रान्डेल	راندل
रान्डेल	راندال
मेस्टिज़ो	المولدين
बढ़ाएँ	زيادة
बढ़ाएँ	الزيادة
केलाग	كيلوغ
केलाग	كيلوج
पैडिंग	حشو
पैडिंग	التعبئة
होर	هور
दिखाएं	اظهار
दिखाएं	عرض
दिखाएं	اظهر
दिखाएं	العرض
दिखाएं	اعرض
व्हिटमैन	وايتمان
व्हिटमैन	ويتمان
स्वीनी	سويني
टस्कन	توسون
भीग	الرطب
भीग	رطب
अलिफ़	الر
केना	كينا
टिम्बकटू	تمبكتو
निरे	خالص
निरे	مخلص
माइलस्टोन	المعالم
माइलस्टोन	معالم
हर्ता	هيرتا
ज़र्कोनियम	الزركونيوم
लॉलीपॉप	مصاصة
लॉलीपॉप	المصاصة
बैक्सटर	باكستر
केलों	موزة
केलों	الموز
केलों	موز
टिफ़नी	تيفاني
बुफे	بوفيه
एस्किमोस	الاسكيمو
ज़ीउस	زوس
ज़ीउस	زيوس
मार्टीनिक	مارتينيك
गॉडमदर	عرابة
किट्टी	كيتي
बंडी	بندي
पोज़	وضعية
पोज़	تشكل
पैना	الاشكال
पैना	اشكال
बोलिंग	البولينغ
बोलिंग	البولينج
जिद्द	عناد
हेडीस	هاديس
डोमेनिको	دومينيكو
हैंडसम	وسيم
हैंडसम	الوسيم
दैनिकी	يوميات
दैनिकी	اليوميات
नस्र	نصر
इसहाक़	ايزاك
इसहाक़	اسحاق
कम्बरलैंड	كمبرلاند
सरेआम	علانية
सरेआम	علنا
फ्रायर	المقلاة
बकलैंड	باكلاند
ढूढ़ने	وسيط
मिडी	ميدي
टिंट	صبغة
ख़ामोशी	السكوت
ख़ामोशी	الصمت
ख़ामोशी	صمت
फ़ारेनहाइट	فهرنهايت
नजाकत	تتعثر
डिक्लेरेशन	اعلان
लगुना	لاجونا
भाषांतरण	متزامن
पैकेट्स	الحزم
करणों	الهجرة
वेश्यावृति	دعارة
वेश्यावृति	البغاء
वेश्यावृति	الدعارة
स्पाइडरमैन	سبايدرمان
खटखटाया	طرقت
हेरोदेस	هيرودس
कोंडोर	كندور
कोंडोर	كوندور
वनेडियम	الفاناديوم
पैगी	بيجي
पैगी	بيغي
ताहिरा	النجمي
सिल्वियो	سيلفيو
फ़ैक्टर	العامل
फ़ैक्टर	عامل
क्यूट	لطيف
क्यूट	كيوت
अमीना	امينة
प्रसन्नचित	فرحان
एबीएस	abs
नीलाभ	مزرقة
नीलाभ	مزرق
बीप	بيب
इदलिब	ادلب
चूसना	مص
चूसना	امتص
मेमे	ميمي
मेमे	ميم
मेमे	meme
लोलो	لولو
बिल्डर्स	بناة
लोलिता	لوليتا
डार्सी	دارسي
फावड़ा	مجرفة
पचासवें	الخمسون
पचासवें	الخمسين
एलआईसी	lic
दुकानदारी	العمل
दुकानदारी	الاعمال
दुकानदारी	عمل
स्टॉफ	التوظيف
ग्रॉसमैन	غروسمان
पाव्लोदार	بافلودار
अंडरकवर	متخفي
अंडरकवर	متخفية
एक्सएचटीएमएल	xhtml
सीमेन	البحارة
एस्ट्राडा	استرادا
लफ़्ज़ों	الكلمات
लफ़्ज़ों	كلمات
मेंडेल	مندل
पर्म	بيرم
मैक्सीमिलियन	ماكسيميليان
में}}	في}}
घुसपैठिया	دخيل
मोटल	موتيل
मोटल	نزل
खाइ	خندق
निकॉन	nikon
फिओना	فيونا
हाशिया	الازاحة
हाशिया	هامش
हाशिया	الهامش
मोरालेस	موراليس
मकोतो	ماكوتو
डिगा	دحض
भूलता	ينسى
तकलीफदेह	مزعج
टुण्ड्रा	التندرا
टुण्ड्रा	تندرا
प्राडो	برادو
फ़ार्मेसी	الصيدليات
टॉपिक	الموضوع
टॉपिक	موضوع
बिंदीदार	المنقط
बढ़ईगीरी	النجارة
संवैधानिकता	دستورية
होवर	تحوم
होवर	طواف
बारटेंडर	الساقي
पसन्दीदा	فضل
पसन्दीदा	مفضلة
पसन्दीदा	مفضل
पसन्दीदा	المفضل
पुस्तिकाएँ	كتيبات
पुस्तिकाएँ	الكتيبات
ग्रान्ट	منح
ग्रान्ट	منحة
ग्रान्ट	جرانت
ग्रान्ट	غرانت
पिस्टन्स	المكابس
निषेधों	الموانع
ज़रागोज़ा	سرقسطة
मरू	مارو
गुआंटानामो	غوانتانامو
ग़ज़ाली	غزالة
सॉल्वैंट्स	المذيبات
कटारा	كتارا
थिसॉरस	مكنز
मास्सिमो	ماسيمو
तियाँ	تيان
ज्यामिती	الهندسة
ज्यामिती	هندسة
लिब्बी	ليبي
पार्टिशन	تجزئة
पार्टिशन	التقسيم
पार्टिशन	تقسيم
आयते	ايات
आयते	الايات
कोर्पस	كور
फिलिस	فيليس
तातियाना	تاتيانا
जुलूसों	مواكب
टट्टुओं	المهور
यज़्द	يزد
यूडीपी	udp
बूरे	مقطع
टैनिंग	الدباغة
मोई	موي
डम्प	تفريغ
फटाफट	راش
फटाफट	رش
टीएमए	tma
अपस्ट्रीम	المنبع
शेफ़	شيف
शेफ़	الشيف
शेफ़	الطهاة
म्यूट	كتم
मुलाकातें	الجلسات
मुलाकातें	الاجتماعات
मुलाकातें	اللقاءات
मुलाकातें	اجتماعات
श्रंगार	مكياج
श्रंगार	المكياج
माक्र्सवादी	الماركسيين
मैकिंटोश	ماكنتوش
जूलियो	خوليو
जूलियो	جوليو
क्षमाशील	غفور
बारूथ	باروك
इस्लामवादी	اسلامية
मेंडोज़ा	مندوزا
सट्टे	المضاربة
फ़िटनेस	اللياقة
फ़िटनेस	لياقة
फ़िटनेस	لياقته
बेकमैन	بيكمان
रिट्रीवर	المسترد
बेख़बर	غافل
चीलों	هوكس
चीलों	الصقور
फ़्लैग	علم
फ़्लैग	العلم
फ़्लैग	الاعلام
फ़्लैग	اعلام
ग्यूसेप	جيوسيبي
ग्यूसेप	جوسيبي
ग्यूसेप	جوزيبي
फ़िलिपीनो	الفلبينية
फ़िलिपीनो	الفلبيني
जवाद	جواد
झूट	كذبة
झूट	الكذب
झूट	الكذبة
झूट	اكذب
बमाको	باماكو
जिना	جينا
विकियात्रा	wikivoyage
सूँघने	استنشاق
गारफ़ील्ड	غارفيلد
गारफ़ील्ड	جارفيلد
हैरियट	هارييت
हैरियट	هاريت
शाऊल	سول
डाउसन	دوسن
स्किड	انزلاق
स्किड	الانزلاق
खरबूजा	شمام
डोनट	دونات
डोनट	دونت
रोकनेवाला	مقاومات
घेरना	تطوق
ट्रेडर्स	التجار
ट्रेडर्स	تجار
ग़ोताख़ोर	الغواص
काज़िम	كاظم
गर्भाशयी	يستمد
गर्भाशयी	تستمد
ज़बूर	المزامير
गादी	غادي
मिज़ाज	مزاج
मिज़ाज	مزاجي
मिज़ाज	المزاج
चेनिंग	تشانينج
चिको	شيكو
ब्रोडी	برودي
मैडी	مادي
आसमां	السما
आसमां	سماء
आसमां	سكاي
आसमां	السماء
हार्मोनिका	الهارمونيكا
एसीएल	acl
नियोडाइमियम	النيوديميوم
साल्जबर्ग	سالزبورغ
काबे	الكعبة
सिर्त	سرت
ग्रील्ड	المشوي
ग्रील्ड	مشوي
मैकब्राइड	مكبرايد
क़ब्रों	قبور
क़ब्रों	القبور
डोयल	دويل
एग्जाम	الامتحان
एग्जाम	امتحان
ट्रैम्प	صعلوك
लॉन्चर	قاذفة
फ्रेंकी	فرانكي
ग्रोट	grote
वैप	wap
सर्वर्स	خوادم
मॉड	mod
ख़ुदकुशी	ظلم
ख़ुदकुशी	الظلم
अवकाशिका	لومن
शिमोन	شيمون
कलंदर	العواء
जीनान	جينان
गंप	جامب
रिट्ज	ريتز
फ़िलिपीन	الفلبيني
फ़िलिपीन	الفلبينية
हैरिंगटन	هارينغتون
पगली	سخيف
पगली	سخيفة
कॉस्बी	كوسبي
दृष्टिहीनता	العمى
पंसारी	البقال
बर्फीला	ثلج
बर्फीला	الثلج
बर्फीला	سنو
कपोतक	streptopelia
रोशनदान	كوة
ब्रूकिंग्स	بروكينغز
एलेनोर	اليانور
डियाज़	دياز
मैनेज	ادارة
ज़हरान	زهران
तलवारबाज	مبارز
थुले	ثول
मलिना	ميلينا
अंधड़	رعدية
पम्पकिन	القرعة
पम्पकिन	اليقطين
पम्पकिन	القرع
सपनो	احلام
सपनो	الاحلام
कोरिंथ	كورينث
कोरिंथ	كورنث
मेहनतकश	مجتهد
सासुके	ساسكي
अधश्चेतक	الوطاء
कियोस्क	كشك
जोसी	جوسي
जोसी	جوزي
रिज़र्वेशन	تحفظات
रिज़र्वेशन	التحفظات
रिज़र्वेशन	حجز
रिज़र्वेशन	تحفظ
रिज़र्वेशन	الحجز
रिज़र्वेशन	التحفظ
ड्रेसर	الخزانة
ड्रेसर	خزانة
ड्रेसर	دولاب
अदद	ادد
विसंगतियाँ	متغيرات
विसंगतियाँ	المتغيرات
विसंगतियाँ	الاختلافات
विसंगतियाँ	اختلافات
बफ़र	حاجز
बफ़र	العازلة
बफ़र	عازلة
चिल्लाओ	صيحة
क्लाउडियो	كلاوديو
अफसरशाही	بيروقراطية
अफसरशाही	البيروقراطية
रोबर्टा	روبيرتا
रोबर्टा	روبرتا
जेलान	جيلان
शांतचित्त	الاتزان
तौलिए	المناشف
पर्दो	باردو
फन्दा	الفخاخ
केरोसिन	الكيروسين
यारा	يارا
मोहम्मदी	محمدي
मोहम्मदी	محمدية
ख़ंजर	الخنجر
ख़ंजर	خنجر
चूकें	يفتقد
कार्नी	كارني
अड़चनों	الاختناقات
डोल्से	دولتشي
स्टोनी	حجري
स्क्रिप्ट्स	صارم
स्क्रिप्ट्स	صارمة
लम्बर	القطني
नॉर्फ़ोक	نورفولك
हिर्श	هيرش
महफिलों	تجمعات
महफिलों	التجمعات
लोल	لول
साराजेवो	سراييفو
मोगादीशू	مقديشو
सीवा	siwa
सेलेना	سيلينا
रऊफ	رؤوف
मूछें	شوارب
नौरोज़	نوروز
काफ़	العجل
सूंघ	شم
सूंघ	الشم
सूंघ	رائحة
मिशा	ميشا
आमीन	يارب
आमीन	امين
तेदेपा	tdp
मकदूनियाई	مقدونيا
मकदूनियाई	المقدونية
मकदूनियाई	مقدوني
हैशटैग	الوسم
हैशटैग	وسم
हील्स	كعب
हील्स	الكعب
कयाल	كيال
डोनाल्डसन	دونالدسون
गुआन	غوان
पहनें	ارتدي
पहनें	لبس
पहनें	البس
पहनें	ارتداء
अपवंचन	التهرب
कॉन्टेक्स्ट	سياق
कॉन्टेक्स्ट	السياق
इलेक्ट्रीशियन	كهربائي
आहें	يشتكي
बेहूदा	جوفي
लिफ़्ट	ارفع
लिफ़्ट	رفع
क्रेश	تحطم
क्रेश	كراش
टोस्टर	محمصة
टोस्टर	المحمصة
मुजाहिद	مجاهد
ज़पाटा	زاباتا
मफलर	خمار
डायसन	ديسون
डायसन	دايسون
गैराज	الجراج
गेलार्डो	غاياردو
महकते	شم
महकते	الشم
महकते	رائحة
क्रीटी	كريتي
हल्लाज	الحلاج
सैनफोर्ड	سانفورد
मार्सल	مارسيل
स्निपर	القناص
स्निपर	قناص
डॉकिंग	الالتحام
वासीनाम	demonym
स्वयंसेवा	التطوع
गोगोल	غوغل
ग्रेचेन	غريتشن
नेकलेस	قلادة
नेकलेस	القلادة
नेकलेस	العقد
नेकलेस	عقد
क्षुधावर्धक	المقبلات
शिनॉय	شينوي
मुसन्ना	المثنى
अटैचमेंट	التعلق
अटैचमेंट	المرفق
अटैचमेंट	مرفق
बोबो	بوبو
सबरीना	سابرينا
दम्माम	riyadh
दम्माम	الدمام
कासाब्लांका	كازابلانكا
हेल्मेट	الخوذة
हेल्मेट	خوذة
गुडिया	دمية
गुडिया	الدمية
सीविट	الزباد
ओमो	اوما
मोड्स	وسائط
रन्ध्राकाश	مسامية
#एक	#واحد
सरनेम	اللقب
ग्राइंडर	مطحنة
मिलनर	ميلنر
रज़ि	الرضي
छत्रसेना	مظلي
बेइज्जती	الاهانة
मौड्यूल	وحدات
वर्साचे	فيرساتشي
प्लैक	البلاك
बायलरों	المراجل
वफादारों	الموالين
फ़्रीक्वेंसी	التردد
फ़्रीक्वेंसी	تكرار
फ़्रीक्वेंसी	التكرار
फ़्रीक्वेंसी	تواتر
फ़्रीक्वेंसी	تردد
ज़ुलू	زولو
बटुआ	المحفظة
बटुआ	محفظة
खुरदरापन	خشونة
बांबी	بامبي
ममलूक	المملوكية
अंगीठी	الموقد
अंगीठी	موقد
विज़िटर	زوار
विज़िटर	الزائرين
विज़िटर	الزوار
तन्हाई	الوحده
तन्हाई	الوحدة
मुस्कुराना	تبتسم
मुस्कुराना	يبتسم
मुस्कुराना	مبتسم
दाड़ी	اللحى
दाड़ी	اللحية
दाड़ी	لحية
साइनेज	لافتات
फ़िलीज़	فيليز
लेडीज	سيدات
लेडीज	السيدات
लेडीज	سيداتي
अनुसरणकर्ता	متابع
अनुसरणकर्ता	المتابعين
अनुसरणकर्ता	اتباع
अनुसरणकर्ता	متابعين
अनुसरणकर्ता	متابع
अनुसरणकर्ता	المتابعين
कार्रवाइयाँ	الاجراءات
कार्रवाइयाँ	الافعال
कार्रवाइयाँ	الدعاوى
कार्रवाइयाँ	اجراءات
तालमान	المسرع
गड	الحواجب
ब्रांट	براندت
शिकि	شيكي
फ़्रैंचाईज़ी	امتياز
फ़्रैंचाईज़ी	الامتياز
स्तंभित	مندهش
मैग	ماغ
मैग	ماج
रिकवर	استرداد
रिकवर	استعادة
टैम	تام
कूर्स	كورس
जिलानी	جيلاني
मारिस	ماريس
ज़िल्लत	خزي
ज़िल्लत	الذل
कैंडिस	كانديس
मेथ	الميث
मेथ	ميث
एल्डन	الدن
सेसे	سيسي
य़ुएर्गेन	يورغن
रुपिया	روبية
तावीज़	تميمة
रुआ	روا
लाइफ़टाइम	العمر
इंजेक्टर	الحاقن
ब्रेसलेट	سوار
ब्रेसलेट	السوار
करेले	القرع
गोर्गान	جرجان
एक्सो	اكسو
एनक्रिप्टेड	مشفر
एनक्रिप्टेड	مشفرة
विधिशास्त्रियों	الحقوقيين
ऑटोडेस्क	autodesk
प्रदेशाध्यक्ष	رئيس
प्रदेशाध्यक्ष	الرئيس
मजदुर	العمال
मजदुर	العاملون
मजदुर	عمال
टालस्टाय	تولستوي
लीका	ليكا
कोलून	كولون
तुपाक	توباك
फेरिस	فيريس
हीदी	هيدي
फ़िरोज़ा	الفيروز
बुइक	بويك
लोरेटा	لوريتا
