και	та
γλωσσάριο	глосарій
μπεκενμπάουερ	бекенбауер
μπεντ	бент
μπεντ	схильність
μπεντ	групі
ντρογκμπά	дрогба
μπάνι	зайчик
μπόερ	бур
σκίουρος	sciurus
σκίουρος	білка
ναβουχοδονόσορ	навуходоносор
φωτοστέφανο	halo
βαρόνοι	барони
μεταλλαγμένο	мутація
μεταλλαγμένο	мутант
αναβάτη	прокату
γκόλντα	голда
σαυρίσχια	ящеротазові
αμπελώνα	виноградник
προστάτεψε	захищати
προστάτεψε	захистити
προστάτεψε	стараються
προστάτεψε	захисти
τσινγκτάο	циндао
τσαντραγκούπτα	чандрагупта
σεισμολογία	сейсмологія
τσερόκι	черокі
απειλητικό	лякає
απειλητικό	погрожує
μαγκά	мага
ντισραέλι	дізраелі
καταλίνα	каталіна
στείρωση	стерилізація
δημογραφικές	демографічні
πετσέτα	рушник
γκονζάλες	гонсалес
γρίφος	загадка
γρίφος	головоломка
κουστουρίτσα	кустуриця
χάνεκε	ганеке
ώχρα	вохра
ροδάκινα	персики
εμφυτεύματα	імплантатів
λάχτι	лахті
αλφαβητισμού	грамотність
τουνγκούσκα	тунгуска
συμβιβάσει	узгодити
βιρτουόζος	віртуоз
έρμα	баласт
γενναιόδωρος	щедрим
γενναιόδωρος	щедра
γενναιόδωρος	щедрий
προπαρασκευαστική	підготовчий
μπαγιόν	байонна
γκάβιν	гевін
σακούλα	мішок
σακούλα	сумка
τούρτα	торт
ρούντστεντ	рундштедт
ρέπιν	рєпін
σάμπο	самбо
επιταχυντές	скорочення
ανισορροπία	глюкози
φτηνή	дешевий
φτηνή	дешево
πόλιε	полє
ενδιαφέρομαι	цікавиться
ενδιαφέρομαι	зацікавлений
ενδιαφέρομαι	зацікавило
ενδιαφέρομαι	цікаво
ενδιαφέρομαι	цікавить
ενδιαφέρομαι	цікавляться
φοβίες	фобій
φοβίες	боїться
ξανθός	блондинка
ξανθός	білявка
ξανθός	світле
καμακούρα	камакура
μπρόσναν	броснан
μινεάπολη	міннеаполіса
πράσα	лік
τραχύτητα	русла
εισαγόμενο	імпортовано
εισαγόμενο	імпортовані
ρολό	рол
ρολό	roll
ρολό	кинути
μέιλερ	поштову
απεγνωσμένη	розпачі
απεγνωσμένη	відчайдушні
κλήβελαντ	клівленд
ερεθισμός	подразнення
σαβοναρόλα	савонарола
φουκουόκα	фукуока
κάρνεγκι	карнегі
αντωνυμίες	займенники
ενσαρκώσει	втілити
ευάλωτοι	вразливим
τζιότο	джотто
σνελ	снелл
κόουτς	тренер
κόουτς	тренера
αστέγων	безпритульні
διαφάνειες	слайди
ταπεινό	скромний
ιογενής	вірусний
μπέιν	бейн
παράγκα	барак
αβάσιμες	підтвердилися
κίμι	kimi
κουρασμένοι	втомився
κουρασμένοι	втомилися
νίλσον	нільссон
ζωμό	бульйон
ψείρα	воші
ευάλωτες	вразливим
γουίλκινσον	вілкінсон
φαράμπι	фарабі
γκιρλαντάιο	гірландайо
πάλτροου	пелтроу
αλεξάντροφ	александров
μπάρον	баррон
απογοητευτικό	розчаруванням
λόκγουντ	локвуд
αδύναμοι	слабка
αδύναμοι	слабкий
οφειλές	борги
ίντιθ	едіт
αερόπλοια	дирижаблів
τζουλς	жуль
μπρουσίλοφ	брусилов
μουστάρδα	гірчиця
γκιούλ	борисович
οργασμό	оргазм
ειλικρινείς	щиро
ειλικρινείς	щира
μπιτλς	beatles
μίκο	міко
εχούντ	егуд
κόνσταντιν	костянтин
σηματοδότηση	сигналізація
συνετό	виправданий
αγαπη	любов
αγαπη	кохаю
αγαπη	кохання
πέγκι	пеггі
αντικαταστάτες	поповнення
ίζαμπελ	ізабель
ίζαμπελ	ізабель
παμίρ	паміро
σκόνες	порошків
στέισι	стейсі
στέισι	стейсі
ντανιέλε	даніеле
μπέντλεϊ	бентлі
μπύρες	пиво
διεφθαρμένο	пошкоджений
άννυ	енні
όλντριν	олдрін
βεράντα	балкон
βεράντα	тераса
βεράντα	ґанок
βόλτες	їде
βόλτες	прогулянок
βόλτες	ходить
σεμνότητα	скромність
σπασμοί	напади
σπασμοί	приступи
αλιεύονται	зловили
αλιεύονται	спіймав
πανεπιστημιάδα	універсіаді
ηλιόλουστο	сонячний
ηλιόλουστο	сонячно
αυχενικό	шийки
λοχ	лох
αγοράζονται	платні
αγοράζονται	придбаний
σφεντόνα	ривок
καποέιρα	капоейра
γραφίδα	stylus
μαντζουρίας	маньчжурський
κατακόμβη	катакомбна
κέιχιλ	кегілл
υποσυνείδητο	підсвідомість
αμβροσία	амброзія
ικετεύει	князі
γελάει	сміється
γελάει	сміються
γελάει	сміявся
γελάει	сміється
γκάμπι	габі
γκάμπι	габі
εβγκένι	євген
παγίωση	консолідувати
παγίωση	згуртувалися
παγίωση	консолідації
λεζάντες	підписи
πιλάτο	пилат
μικρόφωνα	мікрофони
λακ	лак
ντεντς	денч
ραμίρο	раміро
ράντοβαν	радован
ξίδι	оцет
σίπκα	шипка
μπέτσι	бетсі
μαγκρίτ	магрітт
υπερήχων	ультразвукова
μάντα	manta
διώκονται	переслідували
μπεατρίς	беатріс
μπεατρίς	беатріс
καθεδρικούς	собори
σκολάρι	сколарі
καταχώρισης	реєстрація
ιωβηλαίο	ювілейна
ιωβηλαίο	ювілей
αξιολόγησε	оцінити
αξιολόγησε	обчислити
αξιολόγησε	обстеження
μπρούστερ	брюстер
μπατόρ	батор
ντιρκέμ	дюркгайм
κητς	кітс
ανόητος	дурень
μαίανδρος	меандр
υποκόμη	віконт
υποκόμη	віконт
μάνινγκ	меннінг
νέλι	неллі
νέλι	неллі
ανεμοστρόβιλος	торнадо
ανεμοστρόβιλος	вихор
φύγε	залиште
φύγε	leave
φύγε	залишити
υπενθυμίζοντας	згадуючи
διεξοδική	ретельних
διεξοδική	детальний
οτάβα	оттава
καλοριφέρ	радіатор
καλοριφέρ	батарею
καθετήρα	зонд
φριτζ	фріц
σέρι	херес
τσάντρα	чандра
περουβιανή	перуанський
απορροή	водовідведення
χορτοφάγος	вегетаріанець
γκρόσο	гроссо
απαιτούμενος	потрібен
απαιτούμενος	необхідні
απαιτούμενος	необхідне
απαιτούμενος	необхідний
πιγκουίνος	пінгвін
κουραστική	нудний
κουραστική	важкою
μορό	моро
αγορα	купити
αγορα	придбати
αγορα	покупка
αγορα	придбання
αγορα	покупку
αγορα	маркет
αγορα	ринкова
αγορα	ринок
αγορα	ринку
ριπή	вибух
αλήτες	дхарми
φαινόλες	феноли
ντιόγκο	діогу
ιεροσύνη	священиків
εύθραυστα	здатністю
εύθραυστα	тендітна
τζουλιάνα	юліана
ταπεινά	скромний
κλείστρο	затвор
καλωσορίζει	вітає
ταλαντούχα	талановита
ταλαντούχα	талановитий
ταλαντούχα	талановиті
κάστορας	бобер
κάστορας	кастор
λύσσας	сказ
τράβερς	траверс
εξωτική	exotic
εξωτική	екзотичні
μουστάκια	вусами
μουστάκια	вуса
μουστάκια	вуса
συμβιβασμούς	rfc
συμβιβασμούς	компромісів
μαξιλάρια	подушечки
μαξιλάρια	подушки
αντηρίδες	опори
σέργουντ	sherwood
τετριμμένο	банальним
ἕνα	поставила
νεολογισμός	неологізм
ντόιλ	дойль
φίγκαρο	фігаро
φιόνα	фіона
επιταχυντής	колайдер
επιταχυντής	акселератора
ρίζο	ріццо
υλισμού	матеріалізм
εμπιστευτικό	конфіденційність
μπενίνι	беніньї
πότης	робить
γάγγραινα	гангрена
μπαντούρα	бандура
σίριλ	кирило
νορβηγικές	норвезька
τηλεγραφική	телеграфна
επιβλέπων	чергова
επιβλέπων	інспектор
ζεστός	тепло
ζεστός	теплі
ζεστός	тепла
πουέμπλο	pueblo
χόγκαρθ	хогарт
κάτωνα	катон
ρόντνεϊ	родні
χυμοί	сік
μελισσοκόμος	пасічник
προξενιό	сватання
συμπεριλάβετε	включення
συμπεριλάβετε	включити
συμπεριλάβετε	включати
εξηγήστε	поясніть
εξηγήστε	пояснити
εξηγήστε	пояснення
παθιασμένος	гарячим
πρίκουελ	приквел
δερματική	шкірний
σπιτζ	шпіц
σερφ	surf
πλειστηριασμό	аукціон
καρφίτσες	пен
σπάρτακο	спартак
στόουνχεντζ	стоунхендж
ιππολύτη	іпполіта
βιν	vin
εφευρίσκει	винаходить
ρομ	rom
ακρίδα	коник
ακρίδα	сарана
χαριτωμένη	мило
χαριτωμένη	милі
χαριτωμένη	витончена
ρογκ	шахрая
βροχερή	дощовий
βροχερή	дощів
βροχερή	дощова
σμίλη	долото
τσάντες	валізи
τσάντες	сумки
αποκλίνουσες	обрана
εμπρηστικές	запалювальна
αποψη	думка
βατόμουρα	ягід
βατόμουρα	ягода
βατόμουρα	підкреслюють
βατόμουρα	смородина
πέπερ	перець
καραμέλες	цукерок
καραμέλες	цукерки
καραμέλες	вата
καραμέλες	кенді
καραμέλες	прикраси
σλίβεν	слівен
κλαίω	cry
κλαίω	плакати
κλαίω	плачу
κλαίω	плаче
κλαίω	плач
κλαίω	реве
σικόκου	сікоку
σαλίνας	салінас
ακακία	акація
προκαταρκτικά	попереднє
κονκορδάτο	конкордат
γίνε	стануть
γίνε	стати
γίνε	стають
πολίνα	пауліна
εκπτώσεις	знижки
μορένα	морена
σέλμπι	селбі
σέλμπι	shelby
εξομοίωση	емуляції
εξομοίωση	імітувати
εξομοίωση	імітує
εξομοίωση	моделювання
εξομοίωση	симуляція
μαγνητόσφαιρα	магнітосфера
φώς	світлі
φώς	світле
φώς	light
φώς	світло
φώς	світлий
κυτοχρώματος	цитохром
χικμέτ	хікмет
μπουμ	boom
μπουμ	бум
στοιχεια	дані
στοιχεια	data
γκούπτα	гупта
γεωργός	фермер
πιγκουίνοι	пінгвіни
πιγκουίνοι	пінгвінів
χιούμπερτ	юбер
αζέροι	азербайджанці
ατλάντικ	атлантичний
ατλάντικ	атлантична
ατλάντικ	atlantic
ακίδα	шеврон
ακίδα	піку
χιούιτ	hewitt
τύρφη	торф
πίκερινγκ	пікерінг
αγιατολάχ	аятола
αξέχαστη	незабутні
αξέχαστη	незабутній
υπόσχομαι	обіцяю
υπόσχομαι	обіцянку
υπόσχομαι	обіцяють
λόμπαρντ	ломбард
επικονίαση	запилення
εξάντα	секстант
τσουβάλι	мішок
μέρισμα	дивіденди
μπίρα	пиво
στρείδια	устриці
στρείδια	устриця
ανθρακίτη	антрацит
αφρικη	африка
υδροηλεκτρική	гідроенергетика
μάντεψε	guess
μάντεψε	вгадати
ατέλεια	дефект
επιφυλακτικοί	обережним
σαπ	awd
αναίσθητος	підсвідомості
μετεωρίτης	метеорит
μετεωρίτης	метеор
καετάνο	каетану
χεβρώνα	хеврон
συμπυκνωμένο	зосереджена
συμπυκνωμένο	вузький
συμπυκνωμένο	згущене
χόκεϋ	хокей
ζι	зеє
κάλντερ	колдер
γεμιστά	забили
γεμιστά	поклала
ρίνγκο	рінго
ποντική	pontica
αθλιότητα	misery
χόμπαρτ	гобарт
βρώμικη	брудних
βρώμικη	брудний
βρώμικη	брудні
βρώμικη	брудно
βρώμικη	брудна
μπαϊμπάρ	бейбарс
φουέντες	фуентес
χτίστες	архітектори
χτίστες	будівельники
μοχλούς	важелі
βιβλιο	книжка
βιβλιο	книжечки
βιβλιο	книга
βιβλιο	книги
ξέχασες	забув
ξέχασες	забула
ξέχασες	забули
σαμπρίνα	сабріна
γιαπωνέζικα	японська
γιαπωνέζικα	японський
γιαπωνέζικα	японці
γιαπωνέζικα	японські
μπέντον	бентон
φλος	нитка
φλος	злив
φλος	змити
κόκορας	член
κόκορας	півень
αφέντες	магістри
χαμπίμπ	хабіб
οφθαλμολογία	офтальмологія
κόμπος	вузол
αιτιότητα	причинність
άλτμαν	альтман
τιχουάνα	тіхуана
τριμερούς	троїстий
σων	шон
σων	шон
σων	шон
ορνιθολόγος	орнітолог
βαϊκάλη	байкал
βιογεωγραφία	біогеографія
μπόλαν	болан
εγγυημένη	гарантовані
εγγυημένη	гарантую
κυνική	цинічний
φλοριάνα	флоріана
άβυσσο	безодню
μπέογουλφ	beowulf
νευροεπιστήμη	нейробіологія
εγχύσεις	лікуватися
πιστοποιήσεις	посвідчення
πιστοποιήσεις	сертифікації
φορτηγίδες	барж
μπουφάν	куртку
μπουφάν	куртка
μπουφάν	піджак
μπουφάν	куртки
εξετάστε	оглянути
εξετάστε	ознайомитись
ευάλωτος	сканери
ευάλωτος	вразливим
μπόλαντ	боланд
λάστιχα	шини
λάστιχα	tyres
νίσον	нісон
συνέταιρος	партнер
συνέταιρος	напарник
συνέταιρος	партнерські
οδυνηρό	боляче
γουάντα	ванда
αλμέιντα	алмейда
αρνάκι	ягня
βίαιοι	агресивних
βίαιοι	жорстокі
βίαιοι	жорстоке
αντιλόπη	антилопа
σαμποτέρ	диверсантами
κάραγιαν	караян
αντριέν	адрієн
εμβρυολογία	ембріологія
διερμηνείς	усного
ρυθμιζόμενο	універсального
φερμουάρ	zip
ζεστασιά	тепло
τερηδόνας	карієс
αναχωρήσεις	відправлення
αναχωρήσεις	відправлень
παραγοντικό	факторіал
μπασό	басьо
ψάλλει	chants
τσίμπα	канто
τσίμπα	повертали
τσίμπα	стискання
σλόαν	слоан
σλόαν	слоун
έλκηθρο	сани
αλατότητα	засолення
μπρούνι	бруні
στρέβλωση	викривлення
στρέβλωση	спотворення
κινίνη	хінін
λενινισμός	ленінізм
έβαλντ	евальд
ασφάλειες	страхування
χάννα	ганна
χάννα	ганна
χάννα	ханна
χάννα	hanna
κανονίζει	зміню
θερμοκήπιο	оранжерея
μπαρντίν	бардін
κομπιούτερ	computer
πόουπ	папи
πόουπ	папа
ραφίκ	рафік
ριμπερί	рібері
σέβερους	север
ινδιάνος	індійська
ινδιάνος	індійський
έγχρωμος	кольорові
έγχρωμος	кольоровий
έγχρωμος	кольорові
τζέικομπς	jacobs
αφτί	слуху
αφτί	вухо
λαχτάρα	пристрастю
λαχτάρα	жадоба
φέργκους	фергус
μπριτ	брітт
μπριτ	британець
μπριτ	brit
θηλιά	циклу
ανέφικτο	недоцільним
σλιμ	slim
σλιμ	струнка
ελαφρότητα	легкість
αντιθέτων	протилежності
βρόχους	петлю
πλευρα	ребра
πλευρα	збоку
πλευρα	сторона
πλευρα	бічна
πλευρα	бік
πλευρα	сторони
πόστερ	постери
πόστερ	плакат
πόστερ	постер
εργένης	холостяк
εργένης	бакалавр
σφραγισμένα	оточує
καπνιστής	курець
βαβυλωνιακό	вавилонський
ρόζαλιντ	розалінд
ντοπαμίνης	дофамін
αίλιος	елій
ιστρ	істр
λουντμίλα	людмила
μεσο	мезо
αποταμίευση	заощадження
αποταμίευση	зберігається
αποταμίευση	заощадження
αποταμίευση	збереження
μετριότητα	принцип
ρυθμιστικά	регуляторні
τιτικάκα	тітікака
μεταλίστ	металіст
πυροσβέστης	пожежник
κυτταρίνης	целюлоза
κυτταρίνης	штучне
άμπερ	бурштин
ψυχθεί	охолоджується
παθιασμένη	гарячим
κατασκοπία	шпигунство
συνιστώμενη	рекомендовано
συνιστώμενη	рекомендовані
συνιστώμενη	рекомендується
συνιστώμενη	рекомендований
εκμίσθωση	оренда
εκμίσθωση	лізинг
εκμίσθωση	ліз
εκμίσθωση	лізинг
κόκο	коко
κόκο	коко
κόζα	cosa
μοντεζούμα	монтесума
άτκινς	аткінс
φλαμίνγκο	фламінго
φλαμίνγκο	фламінго
κασκαντέρ	гинуть
πιλάφι	плов
χέδερ	гетер
καουμπόι	ковбой
νιαγάρα	ніагарський
ρόζι	розі
γυμνάστρια	гімнастка
παλμ	palm
οσκαρ	оскар
οσκαρ	оскар
φετιχισμός	фетишизм
αναβάτες	вершники
γκιρ	гір
προγραμματισμένος	заплановану
προγραμματισμένος	заплановані
προγραμματισμένος	заплановано
προγραμματισμένος	запланований
προγραμματισμένος	запрограмовані
άντεργουντ	андервуд
εντοπίσουμε	знайти
κορό	corot
σαράγιεβο	сараєво
διαδήλωσαν	піднявся
σονόρα	сонора
αγαμία	целібат
διαπλανητικό	ворожа
χημικώς	хімічно
άβολα	зачепити
μιχάι	бенюк
ντουμ	дум
ντουμ	горою
ντουμ	смерть
ντουμ	занепад
ντουμ	загибель
μοσχάρι	теля
μοσχάρι	дитинча
μοσχάρι	яловичина
μοσχάρι	яловичини
πρωτάρης	новачок
λιμνούλα	ставок
λιμνούλα	понд
μπάντζο	банджо
αριόστο	аріосто
τουρμπίνες	турбін
μελίντα	мелінда
σολάρις	solaris
εξαπάτησε	обманом
βουλώνη	булонь
γινγκ	ін
λουκέτο	виявилися
χάιλαντ	верховина
χάιλαντ	височина
τόμιτς	tomic
σκάρμπορο	скарборо
ρίνο	рено
ρίνο	носоріг
μινκόφσκι	мінковський
φρένο	брейк
καντονά	кантона
χερβούργο	шербур
διανέμουν	розподілити
νεοκλασικισμός	неокласицизм
κάδο	звалищі
χερσώνα	херсон
εμπειρογνώμονας	експертні
εμπειρογνώμονας	експерт
μεσημεριανό	ланч
μεσημεριανό	обід
ηλίθιο	тупо
ηλίθιο	дурна
ηλίθιο	дурне
ηλίθιο	дурний
μπαράνια	бараня
μπένο	бенно
ενδιαφερόμενα	цікавиться
ενδιαφερόμενα	зацікавлений
ενδιαφερόμενα	зацікавило
ενδιαφερόμενα	цікаво
ενδιαφερόμενα	цікавить
ενδιαφερόμενα	цікавляться
νέγρο	негр
περήφανοι	гордий
περήφανοι	горді
περήφανοι	proud
περήφανοι	горда
βοσχόντ	восход
τραπεζικά	банківської
κρούσο	крузо
συνδεθείτε	входу
συνδεθείτε	увійти
συνδεθείτε	вхід
συνδεθείτε	підключитися
μιντ	мід
μιντ	мід
συγκράτησης	витримкою
συμβουλεύεται	заглядає
συμβουλεύεται	звернутися
συμβουλεύεται	консультація
συμβουλεύεται	зверніться
πολιάνα	поляна
αδενίνη	аденін
γκιμπέρτι	гіберті
καμινάδα	димарі
ομοιογενή	однорідна
μπαρικέλο	барікелло
κολιέ	намисто
ταρώ	таро
γλουτούς	сідниці
υπερδνειστερίας	придністровська
ποσοδείκτες	лічильники
ατμόσφαιρες	атмосфери
τιάρα	обруч
σπανιότερο	найрідкісніших
προσιτές	недорогих
πόντι	понті
πεπτίδιο	пептиди
εγκαινιάσει	освятити
αυταπάτες	ілюзії
αυταπάτες	ілюзій
προαναγγέλλει	сповіщає
νίκολαους	ніколаус
αβρ	авр
ολοφάνερο	очевидно
ολοφάνερο	очевидне
ολοφάνερο	банально
ολοφάνερο	очевидна
μαχαίρωσε	поранив
κλίνσμαν	клінсманн
προσλήψεις	вооз
φεράν	ферран
πολύπλοκος	комплекс
πολύπλοκος	складні
πολύπλοκος	складне
πολύπλοκος	складно
πολύπλοκος	складною
φράουλας	полуниця
αθεϊσμού	атеїзм
στάτεν	стейтен
αγριογούρουνα	кабанів
κομπαγιάσι	кобаясі
φουτούνα	футуна
αφοσιωμένο	присвячується
αφοσιωμένο	присвяченого
αφοσιωμένο	присвячено
αφοσιωμένο	присвятив
κουβάς	відро
τουλίπα	тюльпан
άθικτη	незмінною
βελ	vel
ορμές	закликає
ορμές	закликав
σαϊπάν	сайпан
δηνάρια	динар
γυμνόσπερμα	голонасінні
τηλεφωνήματα	дзвінки
τηλεφωνήματα	називає
τηλεφωνήματα	виклики
παντα	завжди
ντανστ	данст
πραγματικότητες	дійсність
διάστρεμμα	розтягнення
φαρμακοποιό	фармацевт
αποστάτη	renegade
πολιτισμένο	цивілізованому
πολιτισμένο	цивілізовані
ύπνωση	гіпноз
ψαλίδια	ножиці
νάπιερ	napier
αηδία	валовий
ζήσε	жити
ζήσε	live
ζήσε	наживо
ζήσε	живу
ζήσε	трансляція
σέρφινγκ	surf
σέρφινγκ	серфінг
ενδεδειγμένη	відповідний
ενδεδειγμένη	відповідні
ενδεδειγμένη	відповідну
εύρηκα	еврика
κορνίλοβ	корнілов
νανόμετρα	нанометрів
ψευδοεπιστήμη	псевдонаука
γαβριέλλα	габріель
ακροάσεις	слухання
ντάντολο	дандоло
εξωσκελετό	екзоскелет
πεπόνι	диня
λεονθίτο	леонсіто
ρόκου	roku
λίβυοι	лівійці
γκρεγκόριο	грегоріо
αταουάλπα	атауальпа
σακούλες	валізи
σακούλες	сумки
μάγκνουσον	магнуссон
λίσα	ліза
μελαγχολική	меланхолії
κόμπερν	коберн
πάντι	педді
μάργκο	марго
μάργκο	марго
εξαπατήσει	обдурити
εξαπατήσει	зрадити
παραλογισμό	абсурд
συμπληρωματικός	додатковий
συμπληρωματικός	пасують
μελίσσα	меліса
λαγωνικό	пес
πολυμεράσης	полімераза
ναβρατίλοβα	навратілова
παράλογα	абсурд
παράλογα	ірраціональні
ρευματοειδή	ревматоїдний
κάρλοβο	карлово
δυστυχισμένη	нещасні
δυστυχισμένη	нещасний
σεντόνι	аркуш
βαρετή	нудні
βαρετή	нудний
βαρετή	нудно
βαρετή	похмура
επιδιορθώσεις	ремонту
επιδιορθώσεις	ремонт
μανούλα	матуся
μανούλα	маму
μανούλα	матуся
απεχθάνεται	ненавидить
ντένι	денні
τεμπέλης	лінивий
τεμπέλης	ліниві
εισερχόμενη	вхідний
εισερχόμενη	вхідні
εισερχόμενη	стріляють
λίντια	лідія
καρόν	карон
αρκούδος	ведмідь
αρκούδος	ведмедик
εξιτήριο	звільнили
εξάρθρωση	ковзання
κιχώτη	кіхот
χασάπη	butcher
προσανατολισμούς	вказівки
ατυχίες	біда
γκουίνεθ	гвінет
δωδεκάδα	десяток
δωδεκάδα	десятки
σμάιλι	смайл
σαλαμάνδρες	саламандра
ζωολόγοι	зоологи
αράνα	арана
αρωματικούς	запашна
σαπέλ	шапель
αφρός	піна
μαγεμένο	зачарована
μαγεμένο	зачарований
κλουβιά	клітках
κλουβιά	клітки
εκκλησίασμα	прихожан
εκκλησίασμα	згромадження
ντρόγκο	дрого
ασβός	борсук
αρράς	аррас
ανεβάζω	вивантаження
έχιδνα	єхидна
πελαργός	лелека
μάτο	мато
μεταξυ	поміж
μεταξυ	між
φραντσίσκο	франсіско
φραντσίσκο	франциско
τσάκο	чако
στεγανά	водонепроникні
ποζάρει	позування
μεντόζα	мендоса
ανηθικότητα	аморальності
αξιοπρεπής	пристойний
αξιοπρεπής	гідною
αξιοπρεπής	гідна
αξιοπρεπής	почесна
αξιοπρεπής	нормальних
βαριέμαι	нецікаво
βαριέμαι	нудно
απατίτη	апатит
κλειδώθηκε	заблоковано
κλειδώθηκε	зафіксовано
διακανονισμού	поселення
χουνάν	хунань
αναπόφευκτες	неминучі
αποδεδειγμένο	доведено
σφουγγάρι	губки
σφουγγάρι	губка
συσσωρευτές	батарейки
μπρέι	брей
μπρέι	бре
γκρόζνι	грозний
άρτζες	арджеш
μποβέ	бове
επείγοντα	надзвичайні
επείγοντα	аварійні
επείγοντα	швидка
παγιδευμένος	пастці
παγιδευμένος	приречений
φίνεϊ	фінні
καμίνσκι	камінський
ιβάνα	івана
φαμπρίτσιο	фабріціо
πάτσα	пача
κοτονού	котону
γκράντ	грант
γκράντ	надати
εσκούδο	ескудо
δομιτιανός	доміціан
ρόις	royce
φούστες	спідниці
ροζαλία	розалія
γκόσλινγκ	гослінг
υπεροψία	зарозумілість
αλεξίπτωτα	парашути
μετρούμενη	вимірюється
κρίστο	крісто
παρακέντηση	пункція
σεντρίκ	седрік
ικανοποιημένη	задоволені
ικανοποιημένη	задоволена
ικανοποιημένη	задоволений
δικαιούχοι	адресатів
δικαιούχοι	отримувачі
λύντια	лідія
αγενή	грубі
αγενή	грубо
ευχάριστος	приємного
ευχάριστος	приємніше
ευχάριστος	приємним
ευχάριστος	приємна
σάνκλι	шенклі
μορικόνε	морріконе
αγγούρι	огірок
οράτιο	гораціо
οράτιο	орасіо
βεβαιώσεις	сертифікати
ρέιγκαν	рейган
μπάστερ	бастер
μακροζωία	довголіття
γκόντορ	гондору
τζερόνιμο	джеронімо
λιβάνι	пахощі
σολίς	соліс
καπρίτσιο	міста
ράμπα	похила
χοκάιντο	хоккайдо
ταρίκ	тарік
ταρίκ	тарік
εντείνεται	підсилюється
ράντολφ	рендольф
συναχθεί	inferred
γουάνγκ	ван
ομοφοβία	гомофобія
φαρσί	фарсі
κόκορα	півень
ντενγκ	ден
λογιστή	бухгалтер
μπαλάκι	кулька
μπαλάκι	бал
προτρέποντας	закликаючи
μυστικιστικό	загадкові
ενστικτωδώς	інстинктивно
κρεμασμένος	повісили
ροστάν	ростан
μπριλ	brill
κράμνικ	крамник
έλροντ	елронд
αναίσθητο	підсвідомості
σκιέρ	лижники
μεμόριαλ	меморіал
κολιμπρί	колібрі
τσόι	чхве
σλάβεν	славен
κρούγια	круя
κουτάλια	ложки
βοήθησα	допоміг
βοήθησα	допомагали
βοήθησα	допомогла
βοήθησα	допомагав
βοήθησα	допомогли
κρου	кру
τοσκανίνι	тосканіні
βαρεθεί	нецікаво
βαρεθεί	нудно
αντριάνα	адріана
τοντόρ	тодор
σαρλίν	шарлін
ανθρακωρύχοι	шахтарів
κουρέλια	лахміття
συνήθειο	звичка
συνήθειο	звички
συνήθειο	звичкою
λιανική	площ
εμινέσκου	емінеску
ντελμπρούκ	дельбрюк
ταξίμ	таксим
σημειολογία	семіотика
υπονόμους	каналізацію
υπονόμους	каналізації
πάντσο	панчо
διευκρινίσω	прояснити
γουόλμπεργκ	волберг
κορεάτικα	корейська
#με	#з
χρηματοδοτήσεις	фінансування
μπούμερανγκ	бумеранг
ζεύξη	муфта
ρενάτα	рената
αειφόρος	сталий
μανξ	менська
ντέρι	деррі
δοξυκυκλίνη	доксициклін
απαρτία	кворум
πομπαντούρ	помпадур
ενθουσιασμένοι	хвилюється
γκλάντστοουν	гладстон
χάσαμε	втрачений
χάσαμε	програв
χάσαμε	lost
πολύποδες	поліпів
γιόκο	йоко
τάκος	тако
σορίν	сорін
τόμπιν	тобін
διεφθαρμένος	пошкоджений
προθεσμίες	пріоритети
υπνοδωμάτια	спальні
αμαρτωλοί	грішники
υδραυλικός	сантехнік
υδραυλικός	сантехніка
υδραυλικός	гідравлічний
βάρδος	бард
καταζητείται	хотів
καταζητείται	захотіли
καταζητείται	хотіли
καταζητείται	хотіла
τουράν	туран
αεροδυναμικές	аеродинамічна
περικυκλωμένος	оточують
περικυκλωμένος	оточили
γειτόνισσα	сусід
γειτόνισσα	сусід
εγγυήσεων	гарантій
εγγυήσεων	гарантії
κουτάισι	кутаїсі
φευγαλέα	вічне
φευγαλέα	ненадовго
διερευνητική	дослідницького
τζοάννα	йоганна
τζοάννα	джоанна
φέντορ	федір
καβγάδες	поєдинки
καβγάδες	бої
καβγάδες	образи
αυτολεξεί	дослівно
συμπεριφέρθηκε	перервах
χοκ	яструб
χοκ	hawk
χοκ	гоук
ανεμόμυλους	вітряки
κοντρέρας	контрерас
συνδυασμένης	комбінований
μονκ	монах
κολτ	кольт
ορχιδέα	орхідея
κάρολιν	кароліна
κάρολιν	керолайн
κάρολιν	керолін
τριχωτό	волохатий
τριχωτό	пухнасті
βαθμονόμηση	калібрування
χέιβεν	haven
χέιβεν	гавань
ψαλτήρι	псалтир
κυνικό	цинічний
ίρμα	ірма
γύπα	гриф
κροτόνε	кротоне
γραμματα	листи
γραμματα	літер
γραμματα	літери
τραβόλτα	траволта
γκις	гіш
αναστήσει	воскресіння
φλυαρία	гомін
προλεταριακή	пролетарських
σικελός	сицилійська
τριμερής	троїстий
οινοπνευματώδη	духи
οινοπνευματώδη	духів
αμαξοστοιχίες	перевізників
αμαξοστοιχίες	потяги
αμαξοστοιχίες	поїзди
ανησυχητικό	надзвичайної
ανησυχητικό	бентежить
ανησυχητικό	хвилюватися
ανησυχητικό	неприємні
δαα	ая
περπάτησε	йшли
περπάτησε	йшов
κόστνερ	костнер
έριν	ерін
λώρα	лора
λώρα	лаура
ευλογημένη	блаженні
ευλογημένη	благословив
ευλογημένη	милостивий
ευλογημένη	blessed
