है	האי
मौजूदगी	נוכחות
दोस्ती	חברויות
दोस्ती	ידידות
दोस्ती	חברות
बम्बई	בומביי
पंप	משאבה
दाने	גרגירים
एयरबस	איירבוס
सील	חותם
आभासी	וירטואלי
आभासी	וירטואלית
सलीम	סלים
आश्वासन	נחמה
नक्काशी	חריטה
नक्काशी	גילוף
विचलन	סטייה
डबिंग	דיבוב
डेविस	דייוויס
डेविस	דיוויס
डेविस	דייויס
होस्ट	מארחים
होस्ट	המארח
होस्ट	מארח
होस्ट	פונדקאי
होस्ट	מנחה
होस्ट	מארחים
होस्ट	מארח
जलाशय	אגן
ऋणात्मक	שליליות
ऋणात्मक	שלילי
ऋणात्मक	שלילית
जवान	צעירה
जवान	צעירות
जवान	צעירים
जवान	יאנג
जवान	צעיר
सूफी	סופיות
डॉग	כלב
डॉग	דוג
टूल	כלים
टैक्सी	טקסי
टैक्सी	מונית
टैक्सी	מונית
टैक्सी	מוניות
सूरा	פרק
सूरा	סורה
सूरा	סורה
पेरू	פרו
भूरा	בראון
भूरा	חומה
भूरा	חומות
भूरा	חום
भूरा	בראונס
यूनिक्स	יוניקס
गार्ड	שומרים
गार्ड	שומר
गार्ड	משמר
गार्ड	המשמר
गार्ड	שמירה
गिना	ספרת
गिना	ספרתי
रेलमार्ग	רכבת
गेहूं	חיטה
बेसिक	בסיסי
बेसिक	בסיסיים
बेसिक	בסיסית
बेसिक	בסיסיות
फेडरेशन	הפדרציה
रस्सी	חבל
क्रीम	קרם
क्रीम	שמנת
क्रीम	השמנת
क्रीम	קצפת
परेड	המצעד
परेड	תהלוכה
परेड	מצעד
अलास्का	אלסקה
शुद्धता	הדיוק
शुद्धता	דיוק
रचनाकार	כותב
रचनाकार	תסריטאי
रचनाकार	סופר
शिशुओं	תינוקות
अंगूर	ענב
अंगूर	ענבים
अंगूर	ענבים
लेनी	לני
देह	גוף
देह	הגוף
देह	גופה
जौ	שעורה
युवावस्था	הנעורים
युवावस्था	נוער
युवावस्था	נעורים
युवावस्था	הנוער
स्टाइल	הסגנון
स्टाइल	סטייל
स्टाइल	סגנון
गुरुकुल	המדרש
लौटे	הוחזר
लौटे	חזר
कारखानों	מפעלים
ढांचा	מסגרות
ढांचा	המסגרת
ढांचा	מסגרת
ढांचा	מבנה
मजदूरी	שכר
मजदूरी	שכר
विस्थापन	תזוזת
कठिनाइयों	קשיים
कठिनाइयों	הקשיים
चैन	שרשרת
क्लान	קלאן
प्रतीकों	סמלים
भ्रष्ट	מושחתים
भ्रष्ट	שחיתות
भ्रष्ट	מושחתת
भ्रष्ट	מושחת
भ्रष्ट	פגומה
भ्रष्ट	פגום
अभियान्त्रिकी	הנדסה
सामंजस्य	הרמוני
सामंजस्य	הרמוניה
पैक	חבילות
पैक	חפיסות
पैक	לארוז
छाल	לנבוח
पिक्चर	התמונה
पिक्चर	תמונה
पिक्चर	פיקסאר
इराक़	עירק
इराक़	עיראק
वाइन	יין
शतरंज	שחמט
शतरंज	שח
प्रकोप	זעמו
ग्रीष्म	סאמרס
ग्रीष्म	סאמר
ग्रीष्म	קיץ
ग्रीष्म	הקיץ
बेल्ट	חגורות
बेल्ट	חגורה
पुजारी	הכהן
पुजारी	כומר
प्लेस	המקום
प्लेस	מקום
खां	חאן
खां	קאן
मीना	מינה
एनीमेशन	אנימציה
एनीमेशन	מיטוב
एनीमेशन	אנימציות
नॉन	נון
समस्याएँ	בעיות
समस्याएँ	נושאים
समस्याएँ	סוגיות
समस्याएँ	בעיות
एलिजाबेथ	אליזבט
एलिजाबेथ	אליזבת
डिएगो	דייגו
डिएगो	דיאגו
पैट्रिक	פטריק
विक्टर	ויקטור
मित्रता	ידידותיות
मित्रता	חברויות
मित्रता	ידידות
मित्रता	חברות
विश्वसनीयता	אמינות
विश्वसनीयता	אמינות
यूरेनियम	אורניום
श्रद्धांजलि	מחווה
श्रद्धांजलि	הוקרה
श्रद्धांजलि	מיועדים
श्रद्धांजलि	המיועדים
ढेर	ערימות
ढेर	ערמות
स्तुति	השבח
स्तुति	שבח
स्तुति	שבחים
ड्रीम	חלום
ड्रीम	החלום
ड्रीम	לחלום
कैप्टन	קפטן
कैप्टन	סרן
वेधशाला	במצפה
कुत्ता	כלב
कुत्ता	דוג
तुरन्त	מיד
तुरन्त	מיידית
तुरन्त	מייד
क्लबों	קלאב
क्लबों	מועדון
क्लबों	המועדון
छीन	נחטף
छीन	חטף
जड़ें	שורשי
जड़ें	שורשים
सरसों	חרדל
इमाम	האימאם
वार्नर	וורנר
सिस्टम्स	מערכות
चलना	הליכה
चलना	הליכה
चलना	ללכת
धुन	המנגינה
धुन	לחן
धुन	מנגינה
समितियों	ועדות
मसाले	תבלינים
मसाले	תבלין
लेबनान	לבנון
औचित्य	הצדקה
रूपक	מטפורה
रूपक	מטאפורה
नौका	יאכטה
नौका	סירה
शैवाल	אצות
निपटान	סילוק
निपटान	הסדר
निपटान	יישוב
प्रचारक	האמרגנים
साईट	אתר
स्वीडिश	שוודי
स्वीडिश	שוודיה
स्वीडिश	שבדיה
एडम्स	אדמס
एडम्स	אדאמס
अभिगम	גישה
अभिगम	הגישה
मंत्रिमंडल	ארון
मंत्रिमंडल	הקבינט
पहना	לבשה
पहना	לבש
पहना	ענד
सिखों	סיקי
सिखों	סיקים
पैतृक	אבהי
लेट	מאחרת
लेट	איחור
लेट	באיחור
लेट	מאוחר
तिल	שומשום
तिल	סומסום
ट्विटर	טוויטר
पतला	סקיני
पतला	רזות
पतला	רזה
पतला	סלים
पतला	דקים
पतला	דק
पतला	רזה
न्यूज	חדשות
न्यूज	בשורות
आइलैंड	אי
आइलैंड	האי
रिलायंस	הסתמכות
कमर	המותניים
कमर	מותניים
कमर	קמר
फौज	צבא
कैमरे	מצלמות
कमाल	מדהים
कमाल	מדהימים
कमाल	מדהימה
कमाल	אדיר
निकास	היציאה
निकास	יציאה
मुद्राओं	מהווה
मुद्राओं	תנוחות
मालिश	עיסויים
मालिश	עיסוי
कॉमिक	קומיקס
क्वार्टर	רבעון
क्वार्टर	רבע
लाइनों	קווים
लाइनों	קווי
लाइनों	שורות
पाषाण	המחצבה
कवक	פטרייה
क्षतिपूर्ति	פיצויים
क्षतिपूर्ति	פיצוי
क्षतिपूर्ति	פיצויים
क्षतिपूर्ति	נזקים
क्षतिपूर्ति	הנזקים
सूखा	יבשים
सूखा	יבש
सूखा	יבשה
सूखा	הבצורת
सूखा	בצורת
रहस्यमय	מסתורית
रहस्यमय	מסתורי
रहस्यमय	מסתוריות
रहस्यमय	מסתורין
इस्लामिक	האסלאמית
रजिस्टर	הקופות
रजिस्टर	רשום
रजिस्टर	להירשם
सिंगल	יחיד
सिंगल	סינגל
सिंगल	רווקה
सिंगल	רווק
सन्धि	הסכם
अनूदित	מתורגם
चमत्कार	ניסים
चमत्कार	נסים
चमत्कार	נס
चमत्कार	פלאים
गोला	כדור
गोला	ספירה
उत्तेजना	ריגושים
उत्तेजना	התרגשות
उत्तेजना	ריגוש
अमृता	אמריטה
गेट्स	גייטס
गेट्स	שערים
विमानन	תעופה
संचय	מטמון
डैनियल	דניאל
वायरलेस	אלחוט
वायरलेस	אלחוטי
फिलाडेल्फिया	פילדלפיה
टुकड़ा	רסיס
टुकड़ा	פיסה
टुकड़ा	חתיכה
टुकड़ा	פרוסה
लेफ्टिनेंट	לוטננט
लेफ्टिनेंट	הסגן
लेफ्टिनेंट	לוטנט
लेफ्टिनेंट	סגן
स्पैनिश	ספרדי
स्पैनिश	ספרדית
अपोलो	אפולו
कैमरून	קמרון
हाइब्रिड	כלאיים
हाइब्रिड	כלאיים
बलात्कार	אונס
संतोष	סיפוק
संतोष	סנטוש
कथाएं	סיפורים
कथाएं	מעשיות
रोलिंग	מצלמים
रोलिंग	גלגול
रोलिंग	רולינג
रोलिंग	מתגלגלת
रोलिंग	מתגלגל
सजावट	קישוט
सजावट	קישוטים
टेरी	טרי
हिमनद	קרחון
कैफीन	קפאין
अस्थिर	גידי
राख	אפר
राख	אש
राख	אפר
संकुचन	דחיסה
संकुचन	ציר
पार्टियों	מפלגות
पार्टियों	מסיבות
इन्टरनेट	להפריע
इन्टरनेट	אינטרנט
इन्टरनेट	האינטרנט
जीवंत	תוססת
जीवंत	לייבלי
उर्वरक	דשן
अनुवादक	מתורגמן
अनुवादक	המתרגם
अनुवादक	מתרגם
शोक	באבל
शोक	מתאבלת
शोक	מתאבל
शोक	האבל
आरोपों	האשמות
सउदी	הסעודים
उपसर्ग	קידומת
दिलचस्प	מענין
दिलचस्प	מעניינות
दिलचस्प	מעניינת
दिलचस्प	מעניינים
दिलचस्प	מעניין
दिलचस्प	מלבב
संयम	איפוק
संयम	ריסון
आँखें	עיניים
आँखें	העיניים
कच्चा	גלם
कच्चा	נא
कच्चा	גולמי
शाप	קללה
कैपिटल	הקפיטול
बास	בס
बास	באס
घुटने	ברך
कम्प्यूटिंग	מחשוב
अपराधियों	עבריינים
अपराधियों	עברייני
अपराधियों	פושעי
अपराधियों	עבריינים
अपराधियों	פושעים
जीती	זכיתי
जीती	זכה
जीती	ניצח
जीती	ניצחו
जादुई	קסומים
जादुई	קסום
जादुई	קסומה
पोर्टलैंड	פורטלנד
सितारे	כוכבים
डीजल	דיזל
तेरह	thirteen
स्पिन	ספין
फ्रैंकफर्ट	פרנקפורט
गिने	ספורים
गिने	ספרת
गिने	ספרתי
स्टेज	שלבים
स्टेज	הבמה
स्टेज	שלב
निष्ठा	מסירות
निष्ठा	הקדשה
निष्ठा	בכנות
निष्ठा	בברכה
निष्ठा	מסירות
निष्ठा	אמונים
अंतरण	מרווחים
अंतरण	ריווח
इंटरफ़ेस	ממשק
ऑप्टिकल	אופטית
ऑप्टिकल	אופטי
साँस	לנשום
साँस	נשימה
साँस	נשימה
साँस	נושמת
साँस	נושם
साँस	נושמים
साँस	נשימות
स्विट्ज़रलैंड	שוויץ
स्विट्ज़रलैंड	שווייץ
कैल्सियम	סידן
दीप	עמוקים
दीप	עמוקה
दीप	עמוק
ग़लत	טועה
ग़लत	שגוי
ग़लत	טעות
निकालकर	הסרת
निकालकर	מסיר
निकालकर	הסרה
बंधक	ערובה
बंधक	המשכנתא
बंधक	משכנתא
एंटीबॉडी	נוגדן
पटल	פנל
पटल	פאנל
पटल	לוח
प्रत्यारोपण	שתל
प्रत्यारोपण	השתלה
प्रत्यारोपण	השתלה
प्रत्यारोपण	השתלת
कर्मियों	סגל
साठ	sixty
साठ	שישים
लैंड	אדמה
लैंड	ארץ
लैंड	קרקע
वियना	וינה
नाइट्रेट	חנקתי
ज़रूर	בטח
ज़रूर	בטוח
कॉमन्स	commons
सीनियर	בוגרים
सीनियर	קשישים
नकद	קאש
नकद	מזומן
नकद	מזומנים
नकद	במזומן
आभूषण	תכשיט
आभूषण	תכשיטים
आभूषण	תכשיט
आभूषण	תכשיטים
लड़ाकू	לוחמת
लड़ाकू	לוחם
बेसिन	אגן
उत्प्रेरक	הזרז
हर्ष	נוקשה
कठोरता	קשיחות
तीर	חצים
तीर	חץ
तीर	החצים
तीर	חיצים
तीर	חץ
फिनलैंड	פינלנד
स्टेम	גבעול
पोलिश	פוליש
पोलिश	לק
पोलिश	פולני
पोलिश	הברקה
जनजातियों	שבטים
जनजातियों	השבטים
डेक	סיפון
डेक	הסיפון
निर्वात	ואקום
आपातकाल	חירום
टिम	טים
खानों	מכרות
खानों	מוקשים
ओवेन	אוון
ओवेन	אואן
प्रागैतिहासिक	פרהיסטורי
इरादे	כוונה
लेग	רגל
कालक्रम	כרונולוגיה
अवधारणाओं	מושגים
प्रोफ़ाइल	הפרופיל
प्रोफ़ाइल	פרופיל
प्रोफ़ाइल	פרופיל
प्रोफ़ाइल	פרופילים
घृणा	שנאה
घृणा	שונא
घृणा	שנאה
घृणा	שונאת
एंड्रयू	אנדרו
मसाला	ספייס
मसाला	תבלין
चिकन	תרנגול
चिकन	עוף
चिकन	תרנגולת
चिकन	עופות
कुवैत	כווית
बर्बरता	ברבריות
बर्बरता	ונדליזם
विकलांग	מושבת
विकलांग	נכים
विकलांग	מושבתת
विकलांग	נכה
विकलांग	מנוטרל
विकलांग	נכים
विकलांग	נכה
संकीर्ण	צר
संकीर्ण	צרה
संकीर्ण	צמצם
संकीर्ण	צמצום
समझी	נחשבת
समझी	נחשב
विशेषाधिकार	הזכות
विशेषाधिकार	זכות
विशेषाधिकार	חיסיון
विशेषाधिकार	חסוי
रोमांस	רומנטיקה
कार्यक्षमता	פונקציונליות
मानों	הערכים
मानों	ערכים
सामर्थ्य	כוח
सामर्थ्य	חוזק
सामर्थ्य	עוצמה
सामर्थ्य	כח
सामर्थ्य	פוטנציאל
सामर्थ्य	פוטנציאלי
सामर्थ्य	יכולות
स्वच्छता	ניקיון
स्वच्छता	תברואה
आखिरकार	לבסוף
आखिरकार	סופסוף
आखिरकार	לבסוף
लिवरपूल	ליברפול
ऐन	אן
अंगूठी	צלצל
अंगूठी	טבעת
प्रोफ़ेसर	פרופסור
नमूनों	דגימות
मकर	גדי
एंडी	אנדי
परतों	שכבות
अटल	הנחישות
अटल	נחושים
पेंगुइन	פינגווין
ग्राफ	גרף
कुरान	הקוראן
शेफ़ील्ड	שפילד
सुर	סור
दुष्ट	נוכלים
दुष्ट	רוג
दुष्ट	רשע
दुष्ट	הרוע
दुष्ट	רוע
दुष्ट	רשע
दुष्ट	רשעים
दुष्ट	מרושע
निष्पक्ष	פניות
निष्पक्ष	נייטרלי
संयोजित	משולבים
संयोजित	משולב
संयोजित	בשילוב
वर्जित	אסורים
वर्जित	אסור
वर्जित	אסורה
बराबरी	שווים
बराबरी	שווה
बैकअप	גיבויים
बैकअप	תגבורת
बैकअप	גיבוי
अमीनो	אמינו
प्रविष्टि	כניסה
प्रविष्टि	רשומה
प्रविष्टि	רישום
निमंत्रण	הזמנות
निमंत्रण	הזמנה
निमंत्रण	להזמנה
पाटिल	פטיל
नकदी	קאש
नकदी	מזומן
नकदी	מזומנים
नकदी	במזומן
अरुणा	ארונה
निराशा	אכזבה
दरवाजा	הדלת
दरवाजा	דלת
शॉपिंग	קניות
फिल्मांकन	מצלם
स्तंभों	עמודי
स्तंभों	עמודים
स्तंभों	העמודים
सितारों	כוכבים
धोखाधड़ी	הונאה
प्रिंट	הדפס
प्रिंट	הדפסה
गली	סטריט
गली	רחוב
गिरफ्तारी	מעצר
आणविक	מולקולרית
आणविक	מולקולרי
बैंगलोर	בנגלור
वेदांत	ודאנטה
दबाने	לדכא
हिल्स	הגבעות
हिल्स	הילס
हिल्स	גבעות
मैट	מט
मैट	מאט
बंदर	קוף
बंदर	קופיף
जरुरी	נחוץ
जरुरी	הכרחית
जरुरी	הכרחי
जरुरी	נחוצה
जरुरी	צורך
सोनिया	סוניה
रोमानिया	רומניה
वायुमंडलीय	אטמוספרי
ग्रोवर	גרובר
जोड़ना	מוסיף
जोड़ना	מוסיפה
रास	ראס
रास	סמור
घात	המארב
घात	מארב
इवान	איוואן
इवान	איוון
नेल्सन	נלסון
सतही	שטחית
सतही	שטחי
कभार	בצמצום
अक्षम	מושבת
अक्षम	נכים
अक्षम	מושבתת
अक्षम	נכה
अक्षम	מנוטרל
सीनेट	הסנאט
पारदर्शी	שקופה
पारदर्शी	שקוף
पारदर्शी	שקופים
पारदर्शी	השקוף
रेशे	סיבים
रेशे	משי
रेशे	סילק
रेशे	סיבים
खिड़की	חלון
खिड़की	החלון
विरोधियों	יריבים
विरोधियों	היריבים
विरोधियों	יריבים
क्लैप्टन	קלפטון
आतंक	טרור
आतंक	הטרור
आतंक	טרור
नर्तकी	בלרינה
नर्तकी	רקדנית
नर्तकी	רקדן
डगलस	דאגלס
एलेक्स	אלכס
पढ़े	קראי
पढ़े	לקרוא
पढ़े	קרא
पढ़े	קריאה
पियानो	פסנתר
पियानो	הפסנתר
नियोजित	מתוכננת
नियोजित	מתוכנן
नियोजित	תכנן
यूनिवर्सल	אוניברסלי
यूनिवर्सल	יוניברסל
विधवा	אלמנה
विधवा	אלמן
विधवा	אלמנה
असफलता	כישלון
असफलता	כשל
असफलता	כשלון
फॉर्म	הטופס
फॉर्म	צורת
फॉर्म	טופס
फॉर्म	צורה
पंखों	כנפי
पंखों	כנפיים
मुद्रास्फीति	אינפלציה
गज	יארדים
गज	יארד
दुर्बल	חלש
दुर्बल	חלשים
दुर्बल	חלשה
स्थूल	שמן
स्थूल	שמנים
स्थूल	שמנה
स्थूल	שומן
दोषों	פגמים
कमजोरी	חולשה
वैचारिक	אידיאולוגי
सर्जन	כירורג
सर्जन	מנתחת
सर्जन	מנתח
क्षारीय	אלקלי
क्षारीय	יישר
क्षारीय	ליישר
क्षारीय	יישור
टीके	חיסונים
टीके	חיסון
रोमांचक	מרגשת
रोमांचक	מרגש
रोमांचक	מרגשים
रोमांचक	מרגשת
बढ़त	הסלמה
हीमोग्लोबिन	המוגלובין
गोबर	גללים
डालना	למזוג
डालना	לשפוך
डालना	מזוג
कागज़	נייר
कागज़	עיתון
सांप	סנייק
सांप	נחש
सांप	נחשים
गंतव्य	היעד
गंतव्य	ליעד
गंतव्य	יעד
गंतव्य	יעדים
संभाल	הידית
संभाल	ידית
गन	אקדח
गन	רובה
उल्टी	הקאה
उल्टी	קיא
उल्टी	הקאה
उल्टी	הקאות
रेलगाड़ी	הרכבת
रेलगाड़ी	טריין
रेलगाड़ी	רכבת
यादृच्छिक	מקרי
यादृच्छिक	אקראי
यादृच्छिक	אקראית
यादृच्छिक	אקראיות
क्रिस्टोफर	כריסטופר
सचमुच	מילולית
सचमुच	באמת
सचमुच	ממש
किरन	קירן
मॉरिसन	מוריסון
रतन	ראטן
घाटियों	העמקים
साँप	סנייק
साँप	נחש
लड़ा	רבנו
लड़ा	לחמו
लड़ा	נלחמו
चिप	שבב
इंसुलिन	אינסולין
सींग	הורן
सींग	צופר
डूब	שוקעת
डूब	שוקע
डूब	שוקעים
डूब	טובעת
डूब	טובע
डूब	טביעה
जन्मजात	מולד
पिरामिड	הפירמידה
पिरामिड	פירמידה
खोजा	התגלתה
खोजा	שהתגלה
खोजा	גילו
खोजा	גילה
खोजा	התגלה
खोजा	חיפש
खोजा	חיפשו
तदनुसार	בהתאם
ऑयल	שמן
ऑयल	נפט
गेंदों	ביצים
गेंदों	כדורים
अमित	עמית
पिच	המגרש
पिच	הגשה
पिच	זפת
झरना	פולס
झरना	נופל
झरना	מפלים
अनुमोदित	מאושר
अनुमोदित	אושר
अनुमोदित	אושרו
अनुमोदित	אושרה
सीमांत	שולית
सीमांत	שולי
सीमांत	גבול
गुणांक	מקדם
जीभ	לשון
स्विट्जरलैंड	שוויץ
स्विट्जरलैंड	שווייץ
लॉग	יומנים
लॉग	יומן
पागल	מטורפת
पागल	טירוף
पागल	משוגעת
पागल	מטורף
पागल	משוגע
सिलिकॉन	סיליקון
सिलिकॉन	הסיליקון
बेंजामिन	בנימין
मानदंड	קריטריון
समझाया	הסבירה
समझाया	הסברתי
समझाया	הסביר
होनेवाली	חולף
होनेवाली	חולפת
सॉसेज	נקניק
सॉसेज	נקניקיה
सॉसेज	נקניקייה
सहानुभूति	חמלה
सहानुभूति	סימפטיה
सहानुभूति	אהדה
सहानुभूति	הזדהות
सहानुभूति	אמפתיה
लूट	שלל
विनियमित	לווסת
एंडरसन	אנדרסון
मुकुट	הכתר
मुकुट	כתר
मुकुट	קראון
करों	מסים
करों	מיסים
भुजा	זרוע
गिल	גיל
कक्षाओं	הכיתות
कक्षाओं	כיתות
मजबूती	כוח
मजबूती	חוזק
मजबूती	עוצמה
मजबूती	כח
भण्डार	סטוק
भण्डार	מניה
भण्डार	מלאי
भण्डार	מניות
ड्रग	תרופה
ड्रग	סמים
बॉम्बे	בומביי
कॉलेजों	מכללות
कंपनियाँ	חברות
मिशिगन	מישיגן
डकोटा	דקוטה
सेंटीमीटर	סנטימטרים
सेंटीमीटर	סנטימטרים
सीने	תיבה
सीने	חזה
घर्षण	חיכוך
पीट	פיט
बॉबी	בובי
नरसंहार	טבח
विचारकों	הוגים
बिशप	בישופ
बिशप	בישוף
दुर्भाग्य	לצערי
संतृप्त	רוויה
संतृप्त	רווי
लैस	לייסי
पड़ोस	שכונת
पड़ोस	השכונה
पड़ोस	שכונה
पड़ोस	שכונות
न्यास	הקרן
न्यास	קרן
फोरम	פורום
एथेंस	אתונה
पूँछ	זנב
पूँछ	הזנב
धीमा	איטי
चिन	סנטר
राज्याभिषेक	ההכתרה
लड़का	בוי
लड़का	ילד
लड़का	נער
मनोनीत	למנות
मनोनीत	מועמדת
मनोनीत	מועמדות
मनोनीत	מועמד
बॉडी	גוף
बॉडी	הגוף
बॉडी	גופה
संकोच	להסס
संकोच	מהססת
पीतल	פליז
पीतल	בראס
मुक्केबाजी	איגרוף
मुक्केबाजी	אגרוף
गुजर	חולף
गुजर	עובר
गुजर	חולפת
उभरा	הגיח
बढ़ाना	משפר
बोतल	הבקבוק
बोतल	בקבוק
पिस्टन	פיסטון
त्रिज्या	רדיוס
त्रिज्या	הרדיוס
तुम्हारा	שלך
सस्ता	זול
सस्ता	זולה
सस्ता	זולים
सस्ता	קמצן
सस्ता	בזול
चेन	חן
चेन	שרשרת
आर्द्रता	לחות
आर्द्रता	הלחות
ऑक्सीकरण	חמצון
समन्वित	מתואם
समन्वित	תיאום
संचिका	קבצים
संचिका	תיקים
संचिका	קובץ
संचिका	הקובץ
स्पष्टीकरण	הסבר
स्पष्टीकरण	הסברים
स्पष्टीकरण	הבהרה
निराश	מאוכזבים
निराश	מאוכזבת
निराश	מאוכזב
निराश	גועל
निराश	נגעל
निराश	מתוסכלת
निराश	מתוסכל
निराश	תסכול
यूट्यूब	טיוב
यूट्यूब	youtube
यूट्यूब	יוטיוב
श्रुति	התגלות
यथार्थवादी	מציאותי
यथार्थवादी	מציאותיים
यथार्थवादी	ריאלי
यथार्थवादी	מציאותית
शक्तियाँ	פאוורס
शक्तियाँ	כוחות
शक्तियाँ	סמכויות
शक्तियाँ	הכוחות
सान	סאן
सान	סן
आंकड़ा	מידע
आंकड़ा	דאטה
आंकड़ा	נתונים
कारखाना	מפעל
कारखाना	חרושת
कारखाना	המפעל
किम	קים
फलक	הלוח
फलक	קרש
फलक	לוח
फलक	לוחות
फलक	חלונית
फलक	פנל
फलक	פאנל
फलक	לוח
स्वर्गीय	השמימי
पते	כתובות
ध्वन्यात्मक	הפונטי
निपुण	מאסטר
निपुण	אדון
निपुण	מסטר
मिसाल	משל
निलंबित	מושהה
निलंबित	מושעה
निलंबित	הושעה
डार्विन	דרווין
डार्विन	דארווין
बंदूक	אקדח
बंदूक	רובה
कलश	חשיש
कलश	סיר
कलश	פינקל
कंपन	תנודות
कंपन	רטט
कंपन	רטט
संतुष्टि	סיפוק
संवेग	תנופה
संवेग	מומנטום
बाघों	נמר
बाघों	טייגר
बाघों	טיגריס
बाघों	הנמרים
बाघों	נמרים
वंशावली	גנאלוגיה
रहीम	רחים
बचाया	הציל
बचाया	חולץ
एस्टेट	מקרקעין
गुरुवार	חמישי
गुरुवार	חמישי
वॉल्ट	וולט
वॉल्ट	כספת
विस्थापित	העקורים
जटिलताओं	סיבוכים
जटिलताओं	סיבוך
उत्पीड़न	הטרדה
उत्पीड़न	תקיפה
कोकेन	קוקאין
आमिर	amir
आमिर	אמיר
आमिर	עמיר
पापों	חטאים
उमर	עומר
उमर	עומאר
मिलर	מילר
ललिता	לאליטה
रज़ा	רזא
कोणीय	זוויתי
शाखाएं	ענפים
शाखाएं	סניפים
शाखाएं	ענפי
जानबूझकर	מכוונת
जानबूझकर	מכוון
नशे	שכרות
नशे	שיכורה
नशे	שיכורים
नशे	שיכור
नशे	שתוי
पुकारा	נקרא
झंडा	הדגל
झंडा	דגל
ग्लास	זכוכית
ग्लास	גלאס
घेर	להקיף
आंत	המעי
आंत	מעי
फ़ुट	רגל
फ़ुट	מטר
फ़ुट	רגליים
क्रियान्वयन	יישום
क्रियान्वयन	מימוש
सिगार	סיגר
सिगार	הסיגר
यूक्रेन	אוקראינה
रुपया	רופי
वाइल्ड	ויילד
वाइल्ड	ווילד
निसान	ניסן
पाद	נאד
दैत्य	הענק
दैत्य	ענק
दैत्य	ענקית
दैत्य	מפלצת
प्रक्रम	תהליך
प्रक्रम	התהליך
गवाह	עדים
गवाह	עדה
गवाह	העד
गवाह	עדים
क्रिश्चियन	כריסטיאן
क्रिश्चियन	נוצרי
क्रिश्चियन	נצרות
पत्रकारों	עיתונאים
पत्रकारों	כתבים
पत्रकारों	עיתונאים
मजाक	בדיחה
बेकर	אופה
बेकर	בייקר
बेकर	בקר
कांड	סקנדל
कांड	שערוריה
कांड	שערורייה
गर्व	גאים
गर्व	גאווה
गर्व	גאה
क्लोरीन	כלור
संगीतकारों	מוזיקאים
मिठाई	מתוקים
मिठाई	מתוקה
मिठाई	מתוקות
मिठाई	מתוק
मिठाई	קינוח
मिठाई	הקינוח
मिठाई	מתוקים
मिठाई	ממתקים
चांद	מון
चांद	ירח
चांद	הירח
बदलना	משתנה
बदलना	מחליפה
बदलना	מחליף
सड़कें	הכבישים
सड़कें	דרכים
सड़कें	כבישים
सड़कें	הרחובות
सड़कें	רחובות
प्रीमियम	פרמיות
प्रीमियम	פרימיום
घेरा	היקפי
घेरा	המתחם
घेरा	היקף
घेरा	מצור
घेरा	עיגול
घेरा	המעגל
घेरा	מעגל
घेरा	חוג
एक्सेस	גישה
एक्सेस	הגישה
वेबसाईट	אתרים
सब्जियों	ירקות
हाथियों	פילים
हाथियों	הפילים
स्क्रिप्ट	תסריטים
स्क्रिप्ट	התסריט
स्क्रिप्ट	תסריט
गर्भगृह	סלה
डिजाइनर	מעצבים
डिजाइनर	מעצבת
डिजाइनर	מעצב
अग्र	קדמי
अग्र	החזית
अग्र	חזית
अग्र	לחזית
विपक्षी	אנטגוניסט
बहिष्कार	חרם
बहिष्कार	להחרים
टमाटर	עגבנייה
टमाटर	עגבניות
टमाटर	העגבניות
टमाटर	עגבניות
खरीदारी	לרכישה
खरीदारी	קנייה
खरीदारी	רכישה
खरीदारी	קניות
फेयर	הוגן
फेयर	הוגנת
फेयर	יריד
प्रतीकात्मक	סמלי
प्रतीकात्मक	סמלית
शंकु	חרוט
वृद्ध	ישנה
वृद्ध	זקן
वृद्ध	ישן
वृद्ध	זקנה
सिक्का	מטבע
पर्दे	וילונות
पर्दे	וילון
घोटाले	סקנדל
घोटाले	שערוריה
घोटाले	שערורייה
रनों	ריצות
लाभांश	דיבידנד
राजी	לשכנע
राजी	שכנע
उत्कीर्ण	חריטה
आटा	קמח
आटा	הבצק
आटा	בצק
सभ्यताओं	תרבויות
जासूस	בלשית
जासूस	בלש
जासूस	ריגול
जासूस	מרגל
जासूस	מרגלת
जासूस	הבלשים
जासूस	בלשי
जासूस	בלשים
नमस्कार	שלום
नमस्कार	הלו
निर्मल	השקוף
कार्यक्षेत्र	כוונת
कार्यक्षेत्र	היקף
मोटरसाइकिल	אופנועים
मोटरसाइकिल	אופנוע
पुनरावृत्ति	החוזר
गल्फ	תהום
गल्फ	מפרץ
अंटार्कटिक	אנטארקטיקה
अंटार्कटिक	האנטארקטי
खतरों	סכנות
डैनी	דני
बेड़े	צי
बेड़े	הצי
किशोरावस्था	נער
किशोरावस्था	מתבגר
किशोरावस्था	מתבגרת
पंद्रह	fifteen
महंगा	יקרה
महंगा	יקרים
महंगा	יקרות
महंगा	יקר
प्रबंधित	מנוהלת
प्रबंधित	מנוהל
मनोरंजक	כיף
मनोरंजक	כיפית
मनोरंजक	בכיף
मनोरंजक	מהנה
मनोरंजक	מבדר
सजाया	מעוטר
सजाया	מעוצב
एडम	אדם
अनगिनत	אינסוף
अनगिनत	אינסופיים
अनगिनत	אינסופית
अनगिनत	אינסופי
अनगिनत	אינספור
सुन्नी	סוני
