اتھاہ	deep
بھانڈنا	penderaan
بھانڈنا	penyalahgunaan
بھاننا	twist
بھاننا	pintal
بھانور	revolusi
بھانور	peredaran
بھانویں	berhampiran
بھانویں	near
بھانویں	dekat
بھانویں	samada
بھاون	pengasas
بھاون	keinginan
بھاون	kemahuan
بھاون	menyukai
بھاون	kerinduan
بھاون	pencipta
بھاونا	fikir
بھاونا	sangka
بھاونا	pemikiran
بھاونا	keinginan
بھاونا	kemahuan
بھاونا	request
بھاونا	pinta
بھاونا	permintaan
بھاونا	aturcara
بھاونا	aplikasi
بھاونا	mewah
بھاونا	fancy
بھاونا	kerinduan
بھاونا	mengidam
بھاونا	persepsi
بھائو	setiakawan
بھائو	pilihan
بھائو	choice
بھائو	will
بھائو	akan
بھائو	kaedah
بھائو	love
بھائو	cinta
بھائو	hormat
بھائو	respect
بھائو	idea
بھائو	nilai
بھائو	nafsu
بھائو	ghairah
بھائو	harga
بھائو	price
بھائو	baran
بھائو	kadar
بھائو	rate
بھائو	kehormatan
بھائو	honour
بھائو	maruah
بھائو	sentimen
بھائی	pendamping
بھائی	komrad
بھائی	saudara
بھائی	brother
بھائی	abg
بھائی	pendamping
بھائی	komrad
بھائیں	dasyat
بھائیں	dahsyat
بھبّڑ	panic
بھبّڑ	panik
بھبّڑ	jelata
بھبّڑ	mob
بھبّڑ	kekeliruan
بھبّڑ	kekalutan
بھبّڑ	keramaian
بھبکا	still
بھبکا	masih
بھبکا	pegun
بھبکانا	merangsang
بھبکنا	rebus
بھبکنا	mengaum
بھبکنا	ngauman
بھبکنا	bubble
بھبکنا	buih
بھبکنا	gelembung
بھبکی	ancaman
بھبُوکا	cantik
بھبُوکا	indah
بھبُوکا	merah
بھبُوکا	red
بھبُوکا	blaze
بھبُوکا	julang
بھبُوکا	terang
بھبُوکا	cerah
بھبُوکا	nyala
بھبُوکا	api
بھبُوکا	flame
بھبُوکا	glowing
بھبُوکا	shining
بھبھاکا	hot
بھبھاکا	panas
بھبھر	alarm
بھبھر	panic
بھبھر	panik
بھبھر	gerun
بھبھر	ketakutan
بھبھر	fear
بھبھرانا	membengkak
بھپارا	penipuan
بھپارا	pemalsuan
بھپارا	penipuan
بھپارا	stim
بھپارا	kukus
بھپاراگھر	sauna
بِھت	wall
بِھت	dinding
بِھت	shape
بِھت	bentukkan
بِھت	bentuk
بِھت	waktu
بِھت	masa
بِھت	time
بِھت	place
بِھت	tempat
بِھت	picture
بِھت	gambar
بُھت	terror
بُھت	teror
بُھت	ketakutan
بُھت	fear
بھتّا	ugut
بھتار	suaminya
بھتار	suami
بُھتاہا	berhantu
بُھتاہا	puaka
بھُترا	tumpul
بھُتنا	goblin
بھُتنا	ghost
بھُتنا	hantu
بھُتنا	syaitan
بھُتنا	demon
بھتیجا	nephew
بھٹ	relau
بھٹ	tungku
بھٹ	kiln
بھٹ	lubang
بھٹ	hole
بھٹ	pit
بھٹ	gua
بھٹ	den
بھٹ	sarjana
بھٹ	pendiang
بھٹ	black
بھٹ	hitam
بھٹ	oven
بھٹّا	relau
بھٹّا	tungku
بھٹّا	kiln
بھٹّا	oven
بُھٹّا	jagung
بُھٹّا	jagung
بھٹک	seketika
بھٹک	segera
بھٹک	sisihan
بھٹکا	lost
بھٹکا	kehilangan
بھٹکا	hilang
بھٹکانا	menipu
بھٹکانا	menipu
بھٹکائو	syak
بھٹکائو	kemusykilan
بھٹکائو	ragu
بھٹکتا	kesesatan
بھٹکنا	merayau
بھٹکنا	rayau
بھٹکنا	merayau
بھٹکنا	rayau
بھٹنا	karat
بھٹئی	sanjungan
بھٹئی	pujian
بھٹئی	puji
بھٹئی	terpuji
بھٹیّ	relau
بھٹیّ	tungku
بھٹیّ	kiln
بھٹیّ	still
بھٹیّ	masih
بھٹیّ	pegun
بھٹیّ	menempa
بھٹیّ	pendiang
بھٹیارخانہ	penginapan
بھٹیارا	baker
بھٹیارا	masak
بھٹیارا	cook
بھٹیال	ebb
بھٹیانا	surut
بُھجا	lengan
بُھجالی	kukri
بھجنا	memuja
بھجنا	sembah
بھجنا	beribadat
بھجنا	beribadah
بُھجنگ	gelap
بُھجنگ	ular
بُھجنگ	serpent
بُھجنگا	shrike
بِھجوانا	hantar
بِھجوانا	hantarkan
بھچ	percikan
بھچ	splash
بُھچ	jahil
بُھچ	biadap
بِھچا	mampat
بِھچا	termampat
بِھچا	dimampatkan
بِھچا	ketat
بِھچا	erat
بِھچاؤ	jerut
بُھچرا	fatty
بُھچرا	lemak
بُھچرا	gemuk
بُھچرا	lemak
بھچک	lemas
بُھچک	kagum
بُھچک	teruja
بُھچک	terperanjat
بُھچک	terkejutnya
بُھچک	hairan
بُھچک	terpegun
بِھچّک	pengemis
بِھچّک	beggar
بُھچکانا	menakut
بِھچنا	berpantang
بِھچنا	blush
بِھچّی	kawalan
بِھچّی	grip
بِھچّی	genggaman
بھد	berdebar
بھد	penghinaan
بھدّا	apabial
بھدّا	janggal
بھدّا	awkward
بھدّا	lembam
بھدّا	malas
بھدّا	apabial
بھدّا	janggal
بھدّا	awkward
بھدّا	lembam
بھدّا	malas
بھدَر	berdebar
بھدر	sempadan
بھدر	keluasan
بھدر	kawasan
بھدر	area
بھدرک	profit
بھدرک	keseronokan
بھدرک	kesenangan
بھدرک	keuntungan
بھدرک	advantage
بھدرک	ketekunan
بھدرک	grace
بھدرک	kekemasan
بھدرک	dapatan
بھدرک	gandaan
بھدرک	gain
بھدرک	kebajikan
بھدرک	kekuatan
بھدرک	keanggunan
بھدرک	elegance
بھدرک	kecemerlangan
بھدرک	keunggulan
بھدرک	alasan
بھدرک	sebab
بھدرک	reason
بِھدنا	berselerak
بِھدنا	diffuse
بِھدنا	sebar
بھدیسلا	hodoh
بھدیسلا	janggal
بھدیسلا	awkward
بھدیسلا	montok
بھر	full
بھر	kenyang
بھر	penuh
بھر	complete
بھر	lengkap
بھر	keseluruhan
بھر	whole
بھرپور	full
بھرپور	kenyang
بھرپور	penuh
بھرپور	fully
بھردینا	isi
بھردینا	penuhkan
بھردینا	isian
بھرمار	abundance
بھرا	fatty
بھرا	lemak
بھرا	furious
بھرا	tripod
بھرا	full
بھرا	kenyang
بھرا	penuh
بھرا	dipenuhi
بھرا	diisi
بھرا	montok
بھرّا	pandemonium
بھرّا	keghairahan
بھرّا	sensasi
بھرّا	penipuan
بھرّا	hasutan
بھرّا	keghairahan
بھرّا	keterujaan
بھرّا	kegembiraan
بھرّا	helah
بھرامر	dance
بھرامر	tarian
بھرامر	menari
بھرامر	gelek
بھرائی	filling
بُھرُبھری	soft
بُھرُبھری	lembut
بھربھنڈ	kekeliruan
بھربھنڈ	kekalutan
بھربھنڈ	bersepah
بھرت	pembungkusan
بھرت	pelapik
بھرت	mimic
بھرت	pelakon
بھرت	drama
بھرت	filling
بھرت	play
بھرت	main
بھرتا	protector
بھرتا	pelindung
بھرتا	penyokong
بھرتا	suaminya
بھرتا	suami
بھرتا	pembekal
بھرتی	memuatkan
بھرتی	loading
بھرتی	stor
بھرتی	store
بھرتی	kedai
بھرتی	kemasukkan
بھرتی	kemasukan
بھرتی	penyempurnaan
بھرتی	pelengkapan
بھرتی	memuatkan
بھرتی	loading
بھرتی	stor
بھرتی	store
بھرتی	kedai
بھرتی	pengambilan
بھرتی	kemasukkan
بھرتی	kemasukan
بھرتی	penyempurnaan
بھرتی	pelengkapan
بِھرٹ	mean
بِھرٹ	tergila
بھرَشٹ	dicemari
بھرَشٹ	tercemar
بھرَشٹ	ganas
بھرَشٹ	fallen
بھرَشٹ	jatuh
بِھرِشٹ	goreng
بِھرِشٹ	panggang
بِھرِشٹ	panggang
بِھرِشٹ	dipanggang
بِھرِشٹ	grilled
بُھرکس	kepingan
بُھرکس	potongan
بُھرکس	cebisan
بُھرکس	straw
بُھرکس	serpihan
بُھرکس	sekam
بھرکم	gemuk
بھرکم	lemak
بھرکم	berat
بُھرکی	lubang
بُھرکی	hole
بُھرکی	crack
بُھرکی	sewa
بُھرکی	gap
بھرم	syak
بھرم	kemusykilan
بھرم	ragu
بھرم	rahsia
بھرم	kredit
بھرم	kekeliruan
بھرم	kekalutan
بھرم	ralat
بھرمانا	menipu
بھرمانا	goda
بھرمانا	allure
بھرمانا	alarm
بھرمر	pencinta
بھرمر	kekasih
بھرمر	lover
بھرمر	bumblebee
بھرمر	kumbang
بھرمنا	diragui
بھرمنا	segan
بھرن	bearing
بھرن	mempertahankan
بھرن	menyokong
بھرن	pahala
بھرن	ganjaran
بھرن	reward
بھرنا	hutang
بھرنا	bil
بھرنا	bill
بھرنا	menderita
بھرنا	beruang
بھرنا	bear
بھرنا	tuang
بھرنا	hutang
بھرنا	bil
بھرنا	bill
بھرنا	menderita
بھرنا	isi
بھرنا	penuhkan
بھرنا	isian
بھرنا	beruang
بھرنا	bear
بھرنا	tuang
بُھرنڈا	ashy
بھرنی	nemesis
بھرنی	shuttle
بھرنی	woof
بھرنی	penderitaan
بھرنی	mengembalikan
بھرواں	tebal
بھرواں	full
بھرواں	kenyang
بھرواں	penuh
بھروسا	kepercayaan
بھروسا	trust
بھروسا	reliance
بھروسا	iman
بھروسا	kepercayaan
بھروسا	keyakinan
بھروسا	kepercayaan
بھروسا	trust
بھروسا	reliance
بھروسا	harapan
بھروسا	harap
بھروسا	hope
بھروسا	iman
بھروسا	kepercayaan
بھروسا	keyakinan
بھری	full
بھری	kenyang
بھری	penuh
بھری	dipenuhi
بھری	diisi
بِھرّی	selerak
بِھرّی	escape
بِھرّی	flight
بِھرّی	penerbangan
بھرّے	hasutan
بھرّے	sensasi
بھڑبھڑیا	candid
بھڑبھڑیا	simple
بھڑبھڑیا	sederhana
بھڑتنگا	gempar
بھڑتنگا	kecoh
بِھڑ	fighting
بِھڑ	bergaduh
بِھڑ	berlawan
بِھڑ	penyengat
بِھڑ	wasp
بِھڑ	tebuan
بِھڑ	tebuan
بِھڑ	hornet
بِھڑا	touching
بِھڑا	menyentuh
بِھڑا	ditutup
بِھڑا	tertutup
بھڑاس	panas
بھڑاس	haba
بِھڑائی	fighting
بِھڑائی	bergaduh
بِھڑائی	berlawan
بھڑک	blaze
بھڑک	julang
بھڑک	silau
بھڑک	nyala
بھڑک	api
بھڑک	flame
بھڑک	tunjuk
بھڑک	papar
بھڑک	fury
بھڑک	kilauan
بھڑک	glitter
بھڑک	flash
بھڑکانا	kindle
بھڑکانا	menakut
بھڑکانا	menghasut
بھڑکانا	kindle
بھڑکانا	menakut
بھڑکنا	jib
بھڑکیلا	cantik
بھڑکیلا	gorgeous
بھڑکیلا	cantik
بھڑکیلا	gorgeous
بھڑمبا	penipuan
بھڑمبا	pemalsuan
بِھڑنا	join
بِھڑنا	touch
بِھڑنا	sentuhan
بِھڑنا	sentuh
بِھڑنا	clash
بھڑوا	mean
بھڑوا	base
بھڑوا	pengkalan
بھڑوا	mean
بھڑوا	base
بھڑوا	pengkalan
بھڑی	hasutan
بھڑی	godaan
بھڑَیت	penyewa
بھس	bara
بھس	api
بُھس	sekam
بُھس	straw
بُھس	bran
بھسترا	kiln
بِھسٹل	dicemari
بِھسٹل	tercemar
بھسّڑ	obese
بھسّڑ	hodoh
بھسّڑ	malas
بھسک	terjatuh
بھسک	falling
بھسک	jatuh
بھسک	longgar
بھسکنا	consume
بھسکنا	fall
بھسکنا	jatuh
بھسم	abu
بھسنا	tenggelam
بھسنا	lemas
بھسنا	sinki
بھُسنڈ	stout
بھُسنڈ	kokoh
بِھشٹل	kotor
بِھشٹل	dicemari
بِھشٹل	tercemar
بھقاقا	open
بھقاقا	lebar
بھقاقا	luas
بھک	sedutan
بھک	puff
بھک	sebaran
بھک	letupan
بِھک	memohon
بھُک	hunger
بھُک	berlapar
بِھکاری	pengemis
بِھکاری	beggar
بھکت	agama
بھکت	keagamaan
بھکت	follower
بھکت	pengikut
بھکت	bertaqwa
بھکتائی	taqwa
بھکتی	pengabdian
بھکتی	penyembahan
بھکتی	sembah
بھکتی	beribadat
بھکتی	beribadah
بِھکشا	sedekah
بِھکشا	memohon
بِھکشک	pengemis
بِھکشک	beggar
بِھکشو	pengemis
بِھکشو	beggar
بھکّو	bodoh
بھکّو	stupid
بھکوا	jahil
بھگ	faulty
بھگ	buruk
بھگ	teruk
بھگّا	pelarian
بھُگّا	serbuk
بھُگّا	bedak
بھُگّا	bodoh
بھُگّا	dust
بھُگّا	debu
بھگانا	culik
بھگانا	tewaskan
بھگانا	kekalahan
بِھگانا	basah
بِھگانا	berendam
بِھگانا	rendam
بُھگتان	penalti
بُھگتان	hukuman
بُھگتان	azab
بُھگتانا	agihkan
بُھگتانا	edar
بُھگتانا	settle
بُھگتانا	selaraskan
بُھگتانا	adjust
بُھگتانا	laras
بُھگتانا	complete
بُھگتانا	lengkap
بُھگتانا	discharge
بھگتائی	taqwa
بُھگتنا	menderita
بھگدڑ	kekeliruan
بھگدڑ	kekalutan
بھگدڑ	panic
بھگدڑ	panik
بھگدڑ	berebutan
بھگدڑ	gangguan
بھگدڑ	kecelaruan
بھگر	penipuan
بھگر	lembab
بھگر	helah
بھگرا	manja
بُھگڑی	bodoh
بُھگڑی	stupid
بھگل	menyamar
بھگلی	palsu
بھگلی	sham
بھگلی	palsu
بھگلی	false
بھگوّ	pengecut
بھگوّ	penakut
بھگوّ	pelarian
بھگوان	allah
بھگوت	suci
بھگوت	kudus
بھگوت	holy
بھگوت	ilahi
بھگوت	dewa
بھگوت	allah
بھگوتی	lakshmi
بھگوتی	dewi
بھگوڑا	pelarian
بِھگونا	curam
بِھگونا	basah
بِھگونا	berendam
بِھگونا	rendam
بھگیّ	berebutan
بھگَیت	runner
بھگَیت	racer
بھگَیت	pelumba
بھگیل	pelarian
بھگیل	tewaskan
بھگیل	kekalahan
بھگیلا	pelarian
بھل	good
بھل	gud
بھل	lumpur
بھلا	good
بھلا	gud
بھلا	samada
بھلا	sihat
بھلا	kebaikan
بھلا	wonderful
بھلا	indah
بھلا	terpuji
بھلا	sound
بھلا	bunyi
بُھلانا	menipu
بُھلانا	lupakan
بُھلانا	lupa
بُھلاوا	penipuan
بُھلاوا	penipuan
بُھلاوا	pemalsuan
بُھلاوا	mengelirukan
بھلائی	kebajikan
بھلائی	benefit
بھلائی	manfaat
بھلائی	kebaikannya
بھلائی	kebaikan
بھلائی	kebaikan
بھلائی	kebajikan
بھلائی	benefit
بھلائی	manfaat
بھلائی	kebaikannya
بھلائی	kebaikan
بھُلسانا	bakar
بھُلکّڑ	cuai
بھلے	samada
بھمبُو	gemuk
بھمبُو	lemak
بھمبو	hodoh
بھمبو	gemuk
بھمبو	lemak
بھمبِیری	pepatung
بِھن	seine
بِھن	berdengung
بِھنّاٹا	kemarahan
بِھنّاٹا	amarah
بِھنّاس	kemusnahan
بِھنّانا	lebah
بِھنبِھنانا	hum
بِھنبِھنانا	buzz
بِھنبھناہٹ	berdengung
بِھنبھناہٹ	berdengung
بھُنبُھنی	rumour
بھُنبھُنیا	pengembara
بھُنبھُنیا	tualang
بھُنبھُنیا	gelandangan
بھنبھوڑنا	liar
بھنبھوڑنا	biadab
بھنبھوڑنا	menggigit
بھنبھوڑنا	gigit
بھنبھوڑنا	gigitan
بھنٹا	terung
بھنٹا	terong
بھنڈ	periuk
بھنڈ	pot
بھنڈ	kemusnahan
بھنڈسال	lumbung
بھنڈکرنا	musnahkan
بھنڈکرنا	spoil
بھنڈکرنا	merosakkan
بھُنڈ	malang
بھُنڈ	malang
بِھنڈا	jisim
بِھنڈا	seketul
بِھنڈا	benjolan
بِھنڈا	sekat
بِھنڈا	block
بھنڈارخانہ	warung
بھنڈارا	kitchen
بھنڈارا	dapur
بھنڈاری	masak
بھنڈاری	cook
بھنڈاری	bendahari
بھنڈاری	steward
بھنڈِل	messenger
بھنڈِل	makmur
بھنڈِل	sejahtera
بِھنڈی	bendi
بھنڈیلا	mimic
بھنک	din
بھنک	rumour
بھنک	hum
بھنک	gema
بھنک	echo
بھنک	ring
بھنک	cincin
بِھنکار	berdengung
بِھنکنا	buzz
بھنگ	ganja
بھنگ	koyak
بھنگ	patah
بھنگ	rosak
بھنگ	dimusnahkan
بھنگ	hancur
بھنگ	hemp
بھنگ	rami
بھنگ	ditewaskan
بھنگ	dikalahkan
بھنگ	defeated
بھنگڑا	bhangra
بھنگی	penyapu
بِھنگی	top
بھُننا	grilled
بھنور	buai
بھنور	masalah
بھنور	menyusahkan
بھنور	pusaran
بھنور	eddy
بھنور	buai
بھنور	masalah
بھنور	menyusahkan
بھنور	whirlpool
بھنور	pusaran
بھنیجا	nephew
بھُو	tapak
بھُو	tanah
بھُو	tanahnya
بھُو	world
بھُو	dunia
بھُو	place
بھُو	tempat
بھُو	land
بھُو	tanah
بھُو	darat
بھُو	kontang
بھُو	bumi
بھُو	tanah
بھُو	ground
بھوانی	cacar
بھوپُو	siren
بھُوت	udaranya
بھُوت	udara
بھُوت	air
بھُوت	air
بھُوت	syaitan
بھُوت	demon
بھُوت	devil
بھُوت	syaitan
بھُوت	ghost
بھُوت	hantu
بھُوت	api
بھُوت	eter
بھُوتاہا	berhantu
بھُوتاہا	puaka
بھُوتنی	hodoh
بھوج	makan
بھوج	menikmati
بھوج	enjoying
بھوج	kenduri
بھوجن	makanan
بھَوچکّا	terkejutnya
بھَوچکّا	hairan
بھور	subuh
بھور	fajar
بھَورا	basement
بھُورا	auburn
بھُورا	brown
بھُورا	adil
بھُورا	fair
بھُوری	brown
بھُوسا	straw
بھُوسلا	khaki
بھُوسی	bran
بھُوسی	sekam
بھُوک	selera
بھُوک	keinginan
بھُوک	kemahuan
بھُوک	memerlukan
بھُوک	perlukan
بھُوک	perlu
بھُوک	need
بھُوک	kapasiti
بھُوک	wish
بھُوک	hajat
بھُوک	ruang
بھُوک	space
بھُوک	angkasa
بھُوک	hunger
بھُوک	berlapar
بھُوکا	lapar
بھُوکا	kelaparan
بھُوکا	kebuluran
بھُوکا	kebulur
بھُوکا	tamak
بھُوکا	rakus
بھُوکا	kesian
بھوکنا	menembusi
بھوکنا	tikam
بھوگ	makanan
بھوگ	hukuman
بھوگ	azab
بھوگ	penderaan
بھوگ	penyalahgunaan
بھوگ	sumpahan
بھوگ	kutukan
بھوگ	mencarut
بھوگ	joy
بھوگ	kegembiraan
بھوگ	pengangka
بھوگ	pahala
بھوگ	ganjaran
بھوگ	reward
بھوگ	penderitaan
بھوگ	body
بھوگ	bodi
بھوگ	badan
بھوگ	snake
بھوگ	ular
بھوگنا	enjoy
بھوگنا	enjoy
بھوگنا	beruang
بھوگنا	bear
بھوگی	pemakan
بھوگی	eater
بھُول	kesilapan
بھُول	khilaf
بھُول	gelincir
بھُول	slip
بھُول	ralat
بھُول	kecuaian
بھُول	kelalaian
بھُولا	dilupakan
بھُولا	dilupa
بھُولا	lupa
بھُولا	terlupa
بھُولا	lost
بھُولا	kehilangan
بھُولا	hilang
بھولا	innocent
بھولا	naif
بھولا	simple
بھولا	sederhana
بھولاپن	innocence
بھولاپن	kesederhanaan
بھُولنا	cikgu
بھُولنا	rindu
بھُولنا	cik
بھُولنا	lupakan
بھُولنا	lupa
بھُوم	tapak
بھُوم	country
بھُوم	negara
بھُوم	domain
بھُوم	world
بھُوم	dunia
بھُوم	place
بھُوم	tempat
بھُوم	land
بھُوم	tanah
بھُوم	darat
بھُوم	kontang
بھُوم	bumi
بھُوم	tanah
بھُوم	ground
بھُومی	duniawi
بھُومی	kebumian
بھُومیا	juragan
بھوَن	rumah
بھوَن	mansion
بھوَن	kediaman
بھوَن	bangunan
بھوَن	membina
بھوَن	temple
بھوَن	kuil
بھوَن	kuil
بھُون	pemanggangan
بھُونا	panggang
بھُونا	dipanggang
بھونپو	siren
بھَونچال	revolusi
بھَونچال	kecoh
بھَونچال	pergolakan
بھَونچکّا	terkejut
بھَونچکّا	hairan
بھَونچکّا	terkejutnya
بھَونچکّا	hairan
بھَونچکّا	terperanjat
بھوَنچمپا	firework
بھوندو	bodoh
بھوندو	stupid
بھوندو	simple
بھوندو	sederhana
بھونڈا	hodoh
بھونڈا	hodoh
بھونڈا	janggal
بھونڈا	awkward
بھَونرا	cavern
بھَونکڑ	jahil
بھَونکڑ	bodoh
بھَونکڑ	stupid
بھَونکنا	salak
بھَونکنا	menyalak
بھونکنا	cucuk
بھونکنا	cuit
بھونکنا	jab
بھونکنا	menembusi
بھونکنا	tikam
بھونکنا	tujahan
بھونگا	bodoh
بھونگا	stupid
بھُوننا	panggang
بھُوننا	azab
بھُوننا	bakar
بھُوننا	fry
بھوئیں	bumi
بھوَیّا	dancer
بھوَیّا	penari
بھی	too
بھی	jugak
بھی	samalah
بھی	too
بھی	jugak
بھی	juga
بھی	samalah
بھَے	penyakit
بھَے	ketakutan
بھَے	fear
بھَے	terror
بھَے	teror
بھَے	gerun
بھیّا	saudara
بھیّا	brother
بھیّا	abg
بھیّا	komrad
بھیانک	mengerikan
بھیانک	mengerikan
بِھیت	wall
بِھیت	dinding
بِھیت	embankment
بھیت	rahsia
بِھیتر	indoor
بِھیتر	dalaman
بِھیتر	interior
بِھیتر	dalaman
بِھیتری	batin
بِھیتری	dalaman
بِھیتری	tersorok
بِھیتری	hidden
بِھیتری	disorok
بِھیتریا	prt
بِھیتریا	domestik
بھیٹ	menawarkan
بھیٹ	perjumpaan
بھیٹ	rapat
بھیٹ	mesyuarat
بھیٹ	meeting
بھیجا	utusan
بھیجا	utusan
بھیجا	messenger
بھیجا	utusan
بھیجا	utusan
بھیجا	messenger
بھیجا	otak
بھیجا	brain
بھیجنا	hantar
بھیجنا	hantarkan
بِھیچنا	crush
بِھیچنا	perahan
بِھیچنا	mengasak
بھید	puzzle
بھید	pembukaan
بھید	opening
بھید	lubang
بھید	hole
بھید	rahsia
بھید	klu
بھید	riddle
بھید	surih
بھید	jejak
بھید	cerai
بھید	split
بھید	bahagikan
بھید	puzzle
بھید	pembukaan
بھید	opening
بھید	misteri
بھید	lubang
بھید	hole
بھید	rahsia
بھید	klu
بھید	riddle
بھید	surih
بھید	jejak
بھید	cerai
بھید	split
بھید	bahagikan
بھیدبھائو	rahsia
بھیدی	detektif
بھیدی	informer
بھیدی	mengetahui
بھیدی	berkomplot
بھیدی	spy
بھیدی	perisik
بھیدیا	pengakap
بھیدیا	spy
بھیدیا	perisik
بِھیڑ	kesesakan
بِھیڑ	buai
بِھیڑ	masalah
بِھیڑ	menyusahkan
بِھیڑ	malapetaka
بِھیڑ	keramaian
بھیڑ	peserah
بھیڑ	peserah
بھیڑ	biri
بھیڑسالہ	pen
بھیڑا	ram
بھیڑیا	wolf
بھیڑیا	serigala
بھیڑیا	kejam
بھیس	setiakawan
بھیس	udaranya
بھیس	udara
بھیس	air
بھیس	menyamar
بھیس	penyamaran
بھیس	dress
بھیس	setiakawan
بھیس	udaranya
بھیس	udara
بھیس	air
بھیس	menyamar
بھیس	penyamaran
بھیس	dress
بِھیک	sedekah
بِھیک	bersedekah
بِھیک	sedekah
بِھیک	memohon
بِھیگا	moist
بِھیگا	lembab
بِھیگا	basah
بِھیگا	direndam
بھیل	campuran
بِھیم	mengerikan
بھَیں	kambing
بھَیں	sebati
بھَیں	betis
بِھینا	soft
بِھینا	lembut
بھینٹ	interview
بھینٹ	otai
بھینٹ	temuduga
بھینٹ	rasuah
بھینٹ	suap
بھینٹ	pengantar
بھینٹ	pengenalan
بھینٹ	perkenalan
بھینٹ	pengorbanan
بھینٹ	lawati
بھینٹ	lawat
بھینٹ	lawatan
بھینٹ	melawat
بِھینچ	clinch
بِھینچنا	crush
بِھینچنا	ketat
بِھینچنا	erat
بِھینچنا	tekan
بِھینچنا	akhbar
بِھینچنا	perahan
بِھینچنا	mengasak
بھَینس	kerbau
بھَینس	buffalo
بھینکر	mengerikan
بِھینی	dim
بِھینی	kelam
بِھینی	redup
بِھینی	soft
بِھینی	lembut
پا	stem
پا	root
پا	akar
پا	berdiri
پابجائی	pampasan
پابجولاں	dirantai
پابرجا	steady
پابرجا	mantap
پابرہنہ	barefooted
پابرہنہ	barefoot
پابند	terikat
پابند	diikat
پابند	dikawal
پابندی	pemenjaraan
پابندی	penahanan
پابندی	pengurungan
پابندی	pemenjaraan
پابندی	kawalan
پابندی	ban
پابندی	larangan
پابندی	check
پابندی	semak
پابندی	chek
پابندی	pemenjaraan
پابندی	penahanan
پابندی	pengurungan
پابندی	pemenjaraan
پابندی	kawalan
پابندی	ban
پابندی	larangan
پابندی	check
پابندی	semak
پابندی	chek
پابوس	menyanjungi
پابوس	beribadah
پاپاک	tuala
پاپوش	kasut
پاتابہ	stoking
پاتابہ	stokin
پاتابہ	socks
پاتابی	kasut
پاجامہ	pyjamas
پاجامہ	seluar
پاخانہ	kekotoran
پاخانہ	jamban
پاخانہ	wc
پاخانہ	bangku
پاداری	ketahanan
پاداری	ketekunan
پادراز	puas
پادررکاب	amaran
پادررکاب	maklumkan
پادررکاب	gesa
پادررکاب	makluman
پاشکستہ	berdaya
پاشکستہ	berdaya
پاشکستہ	dilumpuhkan
پالغز	gelincir
پالغز	slip
پامال	dimusnahkan
پامال	hancur
پامال	hancur
پامال	dimusnahkan
پامال	hancur
پامال	hancur
پامال	lumrah
پامردی	keberanian
پامردی	keberanian
پامردی	resolusi
پامردی	peleraian
پایاب	cetek
پایاب	dangkal
پایاب	ford
جلاپا	cemburu
جلاپا	dengki
جلاپا	cemburu
جلاپا	kecemburuan
دیرپا	kekal
دیرپا	kekal
پالینا	dugaan
پالینا	tekaan
پالینا	menerima
پالینا	fahami
پالینا	amani
پالینا	secure
پاپ	kesukaran
پاپ	kesusahan
پاپ	kesusahan
پاپ	kezaliman
پاپ	zalim
پاپ	pencerobohan
پاپ	timbalan
پاپ	naib
پاپ	malapetaka
پاپ	yaasin
پاپ	dosa
پاپ	kesukaran
پاپ	kesusahan
پاپ	kesusahan
پاپ	kezaliman
پاپ	zalim
پاپ	pencerobohan
پاپ	timbalan
پاپ	naib
پاپ	jenayah
پاپ	malapetaka
پاپا	papa
پاپا	paus
پاپا	pope
پاپا	ayah
پاپا	bapa
پاپا	father
پاپا	ayahanda
پاپا	rusk
پاپا	papa
پاپا	paus
پاپا	pope
پاپا	ayah
پاپا	bapa
پاپا	father
پاپا	ayahanda
پاپڑ	nipis
پاپڑ	kering
پاپڑی	nipis
پاپڑی	kecik
پاپڑی	kecil
پاپی	jahat
پاپی	bersalah
پاپی	berdosa
پاپی	tamak
پاپی	rakus
پاپی	berdosa
پاپی	berdosa
پاپی	penjenayah
پاپی	jenayah
پات	dedaun
پات	daun
پاتا	perhiasan
پاتال	jurang
پاتال	jurang
پاتُر	prostitute
پاتک	yaasin
پاتک	dosa
پاتک	jenayah
پاتکی	fallen
پاتکی	jatuh
پاتکی	penjenayah
پاتکی	jenayah
پاتکی	berdosa
پاتن	kasut
پاتن	selipar
پاتی	note
پاتی	nota
پاتی	dedaun
پاتی	daun
پاتی	huruf
پاتی	letter
پاٹ	papan
پاٹ	slab
پاٹ	sutera
پاٹ	sutra
پاٹ	kapal
پاٹ	wadah
پاٹ	tablet
پاٹ	pengajaran
پاٹ	pelajaran
پاٹ	periuk
پاٹ	pot
پاٹ	singgahsana
پاٹ	takhta
پاٹ	papan
پاٹا	diliputi
پاٹا	covered
پاٹن	city
پاٹن	bandaraya
پاٹن	bandar
پاٹن	kota
پاٹن	bumbung
پاٹنا	atap
پاٹنا	bumbung
پاٹنا	penutup
پاٹنا	cover
پاٹوپاٹ	sepenuhnya
پاٹوپاٹ	lebar
پاٹوپاٹ	luas
پاٹھ	bacaan
پاٹھ	reading
پاٹھ	pembacaan
پاٹھ	membaca
پاٹھ	pengajaran
پاٹھ	pelajaran
پاٹھ	study
پاٹھ	kajian
پاٹھا	pemuda
پاٹھا	belia
پاٹھک	pelajar
پاٹھک	student
پاٹھک	pengkhutbah
