분류	loại
슬레이어	slayer
스프라이트	sprite
악취	hôi
페르마	fermat
범고래	orcas
크루세이더	crusaders
크루세이더	crusader
믹스테잎	mixtape
파니	fanny
로즈메리	rosemarie
로즈메리	rosemary
맛있다	ngon
맛있다	yummy
심각하다	bách
클레이모어	claymore
왜냐면	vì
중심있는	giữa
벤더	nhã
벤더	bender
비터	bitters
코스트로마	kostroma
누악쇼트	nouakchott
불면증	insomnia
젖어	trơn
젖어	vat
젖어	ướt
윌크스	wilkes
병아리	chick
병아리	chicks
생생	vivid
햄스터	hamster
햄스터	hamster
메가바이트	megabyte
다지리	tajiri
발렌티노	valentina
발렌티노	valentino
슬로베니아어	slovenia
슬로베니아어	slovene
안토니누스	antoninus
디디	diddy
견본	sample
견본	mẫu
슈프림	prim
슈프림	supreme
슈프림	supremes
초콜렛	sôcôla
초콜렛	chocolate
하틀리	hartley
크렘린	kremlin
와이키키	waikiki
탐지기	detector
중수소	deuteri
터틀	tuttle
하이페리온	hyperion
컨버터	converter
마인크래프트	minecraft
스프링보드	lót
자비스	jarvis
이탤릭체	nghiêng
타란토	taranto
근절	khử
피츠	fitz
에틸렌	ethylene
샌드라	sandra
컴포지트	composite
뎀프시	dempsey
임피던스	impedance
춥다	lạnh
쿠르드족	kurds
디자이너는	designer
앰프	ampli
앰프	amplifier
산토리니	santorini
아홉번째	đoàn
펩타이드	peptide
웃어라	cười
토치	torch
토치	đuốc
연골	sụn
셸던	sheldon
파타	pata
파타	fatah
피라냐	piranhas
피라냐	piranha
운동화	sneakers
핀란드인	finns
파크웨이	parkway
위선	hypocrites
니코틴	nicotine
니코틴	nicotin
니콜스	nichols
루가노	lugano
커닝햄	cunningham
셸비	phuong
셸비	shelby
카다시안	kardashian
스튜디오스	studios
월마트	walmart
다이너모	dynamo
관심사	vốn
관심사	lãi
트위스터	twister
트위스터	lốc
체사피크	chesapeake
이소베	isobe
파두츠	vaduz
나팔	trumpets
나팔	trumpet
나팔	trompet
나팔	kèn
루퍼스	rufus
얼룩	stains
갈비뼈	sườn
갈비뼈	rib
트렌턴	trenton
스와힐리어	swahili
쉬어	nghỉ
스크램블	scrambled
콜리	collie
슬라브족	slavs
조세핀	josephine
검수	review
비슈누	vishnu
캠던	camden
냄비	nồi
냄비	pot
냄비	pan
심볼릭	symbolic
겨드랑이	nách
귀하	các
귀하	cac
귀하	bạn
귀하	anh
귀하	cô
파포스	paphos
숟가락	muỗng
숟가락	thìa
숟가락	scoop
숟가락	múc
숟가락	spoon
숟가락	muỗng
숟가락	thìa
보드카	vodka
즐라탄	zlatan
싱가포르가	singapore
푸시킨	pushkin
히긴스	higgins
아스완	aswan
아브로	avro
아르마딜로	tatu
아르마딜로	armadillo
무스탕	mustang
발레타	valletta
하라주쿠	harajuku
계피	quế
카탈리나	catalina
카탈리나	catarina
피싱	phishing
야곱	jacob
바레	barre
헛소리	vẩn
위층	lầu
좁아	hẹp
파울러	fowler
옵저버	observer
돌프	dolph
제로니모	geronimo
스모키	smokey
볶음	chiên
베드포드	bedford
미타케	mitake
자물쇠	khoá
자물쇠	khóa
오토봇	autobot
오토봇	autobot
오토봇	autobots
센티넬	sentinel
기다림	đợi
기다림	chờ
기다림	khoan
사진관	photographers
머드	bùn
머드	mudd
에스토니아어	estonia
하임	chaim
버킷	xô
버킷	xô
시련	ordeal
오덴세	odense
샌즈	sands
플로우	luồng
플로우	màng
플로우	flow
에라스무스	erasmus
턴제	quay
턴제	lượt
턴제	cua
턴제	flip
세탁	rửa
세탁	giặt
파마	perm
긱스	giggs
메트로폴리스	metropolis
젤다	zelda
일레인	elaine
영영	trẻ
영영	young
스피노자	spinoza
스피노자	espinoza
기저귀	bỉm
기저귀	tã
기저귀	tã
페놀	phenol
깨짐	gãy
깨짐	vỡ
깨짐	hỏng
깨짐	hư
깨짐	phá
깨짐	breaking
카자흐어	kazakh
초승달과	crescent
알리바바	alibaba
햇살	nắng
난소	ovarian
비사우	ni
비사우	bissau
콜비	colby
트랜스월드	trans
페니실린	penicillin
캠핑	camping
니미츠	nimitz
노샘프턴	northampton
흉내	mimic
미사카	mikasa
아토	ato
스탄	stan
진드기	tắc
진드기	tick
진드기	tíc
네오지오	neo
귀걸이	earring
푸켓	phuket
메틸	methyl
보이프렌드	boyfriend
편차	lệch
캠퍼	camper
우와	chà
우와	wow
우와	oi
셔우드	sherwood
트래포드	trafford
티후아나	tijuana
오토마타	automata
아가미	gill
마다가스카	madagascar
젱킨스	jenkins
깁스	cast
연속성	continuity
보리소프	borisov
예뻐	xinh
침례	baptist
뒤집기	lật
크롤리	crowley
크롤리	crawley
스카치	scotch
핫도그	hotdog
핫도그	hotdog
회오리	lốc
회오리	whirlwind
네임스페이스	namespaces
게이샤	geisha
오버레이	phủ
듀란	duran
시우	ciudad
말리크	malik
아카바	aqaba
저항운동	vây
저항운동	cự
골드스톤	goldstone
타르트	tart
니코바르	nicobar
리플레이	replay
등불	đèn
이디시어	yiddish
간헐천	geyser
여신상	tượng
영아	bé
영아	babies
카산드라	cassandra
운동선수	vđv
글라이더	gliders
콕서터	coxeter
스탠턴	stanton
오큘러스	oculus
두두	hai
두두	two
타이토	taito
절실한	desperate
공유하기	chia
공유하기	share
비트코인	bitcoin
불평	than
파울로스	paul
모린	maureen
힐즈버러	hillsborough
힐즈버러	hillsboro
수선화	daffodils
보증금	deposit
모니크	monique
에어리	thoáng
응축	condensation
시금치	spinach
앙겔로스	angelos
류리크	rurik
하우저	houser
하우저	hauser
오웰	orwell
성욕	ham
아르마니	armani
야쿠츠크	yakutsk
끄라비	krabi
얼리샤	alicia
백만명	triệu
이티하드	ittihad
아크레	acre
어리석음	folly
송아지	ngưu
송아지	bê
바스라	basra
로토루아	rotorua
디오니소스	dionysus
자작나무	birch
구라	kagura
바운스	nảy
바운스	bounce
요아킴	joaquim
요아킴	joachim
이발	barber
요세미티	yosemite
미시경제학	microeconomics
트리스탄	tristan
앤지	angie
창녀	đĩ
윌프리드	wilfrid
릴리안	lillian
모티머	mortimer
미리암	miriam
플리트	fleet
스크랩	cạo
개러스	gareth
테스	tess
칭찬	khen
칭찬	khen
미끼	bait
미끼	mồi
가미카제	kamikaze
추세	trend
엘리슨	ellison
낮음	low
낮음	thấp
참새	passer
참새	sparrow
참깨	sesame
참깨	vừng
참깨	mè
닫아	close
닫아	đóng
닫아	gần
닫아	kín
고통받고	chịu
자이언	zion
자이언	sion
페이스트리	pastry
말썽꾸러기	rối
루시퍼	lucifer
아우구스타	augusta
페르세우스	perseus
토미에	tomie
이글루	igloo
투발루의	tuvalu
튜너	tuner
프랑카	franca
캐러멜	caramel
캐러멜	caramen
파자마	pyjama
파자마	pyjama
파자마	pajama
매크로미디어	macromedia
혜리	hye
페리스	ferris
잊어	quên
파울루스	paulus
베개	gối
베개	gối
바스크어	basque
캐피톨	capitol
트와이스	twice
검시관	coroner
불행	lê
이리스	iris
불가리아인	bun
캐피틀	capitol
매케이	mckay
조종석	cockpit
라스무센	rasmussen
아빌라	avila
아빌라	ávila
월터스	walters
치아파스	chiapas
슈퍼배드	despicable
몽크	monk
포르모사	formosa
브라우징	duyệt
브라우징	cường
외레브로	örebro
베트남인	vietnamese
아리아스	arias
단풍	maple
왈리스	wallis
카뮈	camus
게이브리얼	gabriel
리누스	linus
애벗	abbott
블러	mờ
블러	blur
앨리샤	alicia
우월주의	supremacy
서프	surf
바인딩	binding
킨텍스	keane
넷플릭스	netflix
아찔한	đâm
남자아이	boy
남자아이	trai
남자아이	bé
럭스	lux
더니든	dunedin
갤런	gallon
갤런	lít
입력하기	nhập
입력하기	nhập
입력하기	enter
쿠엥카	cuenca
트림	trim
트림	tỉa
스미소니언	smithsonian
사만다	samantha
드림걸즈	dreamgirls
카펫	thảm
카펫	chăn
카펫	thảm
브래디	brady
계류	mooring
브룸	broome
피바디	peabody
마에스트로	maestro
줄루	zulu
오셀로	othello
멜로딕	melodic
바퀴벌레	gián
바퀴벌레	gián
매독	syphilis
베르데	verde
동역학	dynamics
라피엣	lafayette
에스키모	eskimo
게으름	lười
롭슨	robson
전립선	prostatic
전립선	prostate
음유시인	bard
비티	beatty
빛나	shine
빛나	shining
빨래	giặt
샌포드	sanford
디르크	dirk
오버드라이브	overdrive
언제쯤	khi
폭포수	thác
파멜라	pamela
메모장	notepad
전등	lamp
전등	đèn
송금	gửi
송금	gởi
비활성화	tắt
비활성화	tắt
아이크	eisenhower
아이크	ike
로보캅	robocop
바얀	bayan
푸치	pucci
아라드	arad
캠코더	camcorder
팩스턴	paxton
페어뱅크스	fairbanks
재니스	janis
아프리칸스어	afrikaans
파인스	fiennes
스팅어	stinger
짝꿍	mate
토시	toshi
애도	tang
골디락스	goldilocks
알바니아어	albania
캐롤린	carolyn
내보내기	xuất
팔미라	palmyra
비비언	vivian
이자벨라	isabella
체서피크	chesapeake
쿨리지	coolidge
감도	nhạy
이기적	kỉ
이기적	kỷ
모리아티	moriarty
오버워치	overwatch
바그라티온	bagration
스카이워커	skywalker
다락방	attic
다락방	gác
프리깃함	frigate
자매들	ruột
스포캔	spokane
파블로프	pavlov
텔레포트	teleport
톱니바퀴	gear
톱니바퀴	ten
기억력	ức
어벤져	avenger
총각	bachelor
충고	khuyên
충고	khuyên
패스파인더	pathfinder
호치키스	hotchkiss
사용하다	dùng
세피아	sepia
재스퍼	jasper
무라노	murano
멈퍼드	mumford
반역자	bội
하일랜드	highland
세드릭	cedric
다이내믹스	dynamics
라마단	ramadan
썬더볼트	thunderbolt
마이크로폰	micro
마이크로폰	micrô
마이크로폰	microphone
샤샤	shah
무선랜	wlan
누르기	nhấn
누르기	bào
누르기	ấn
누르기	bấm
누르기	nhấn
반즐리	barnsley
위키위키	wiki
셀리나	selina
롬바르드	lombard
릴롱궤	lilongwe
스카보로	scarborough
아드레날린	epinephrine
아드레날린	adrenaline
루벤스	rubens
살라미스	salamis
소성	plasticity
점핑	nhảy
변압기	transformer
디바스	divas
블랑카	blanca
블래스터	blaster
타투	săm
타투	tattoo
타투	xăm
틈새	niche
탕헤르	tangiers
탕헤르	tangier
탕헤르	tanger
오츠	oates
가시나무	thorn
가시나무	torn
히터	heater
플래너	planner
보덴	borden
알피	alfie
엑스터시	ecstasy
트러스	truss
치노	chino
체호프	chekhov
미카도	mikado
스냅	snap
스냅	đứt
스냅	snaps
판테온	pantheon
피곤한	trau
피곤한	mệt
시나트라	sinatra
긁어	cạo
마카로프	makarov
픽시	pixie
토토로	toro
사육제	carnival
리마솔	limassol
골목길	ngõ
골목길	alley
골목길	hẻm
그린즈버러	greensboro
조르지오	giorgio
카바레	cabaret
황폐한	bleak
티볼리	tivoli
브릭	gạch
브릭	brick
절개	rạch
발레단	ballet
발레단	balê
마리온	marion
거세	thiến
재채기	hắt
재채기	nyse
바이오쇼크	bioshock
광견병	dại
쥬스	juice
니컬슨	nicholson
윌버	wilber
윌버	wilbur
와츠	watt
와츠	watts
언더월드	underworld
킬로바이트	kilobyte
펩시콜라	pepsi
애들러	adler
오노노	ono
망델브로	mandelbrot
골렘	golem
샷건	shotgun
흉터	sẹo
흉터	thẹo
흉터	scar
흉터	sẹo
피켓	pickett
베벌리	beverly
베벌리	beverley
마츠자카	matsuzaka
하운드	hound
봄철	xuân
추락사고	crash
에미르	emir
서배너	savannah
레너	renner
스파크스	sparks
토스카	tosca
이매뉴얼	emanuel
테이텀	tatum
베카	beqaa
채드윅	chadwick
아디	addy
아디	adi
플래그십	flagship
멀티플렉스	multiplex
뤼베크	lübeck
보스코	bosco
갈리시아어	galician
갈리시아어	galicia
해즈브로	hasbro
켈시	kelsey
인내	kiên
인내	perseverance
지협	isthmus
타이트	chật
리바이	levi
튜플	tuple
불가타	vulgate
리퀴드	liquid
리퀴드	lỏng
나사렛	nazarene
나사렛	nazareth
나사렛	nazareth
취소됨	hủy
취소됨	hủy
페어팩스	fairfax
탁자	bảng
탁자	bàn
배낭	balô
무거워	nặng
카이세리	kayseri
벌리	burley
그라쿠스	gracchus
로데오	rodeo
두배	thắt
손님들	khách
브라이언트	bryant
방문하기	khách
방문하기	thăm
캔턴	tổng
캔턴	canton
바톤	barton
체격	physique
라벤더	lavender
되니츠	dönitz
롤린스	rollins
말보로	marlboro
사미르	samir
바비큐	bbq
바비큐	bbq
헤론	heron
헤론	diệc
얼굴들	mặt
르블랑	leblanc
스테인드	thoa
힐데가르트	hildegard
스시	sushi
우쿨렐레	ukulele
맥그로	mcgraw
세스나	cessna
코리더	lang
선더볼트	thunderbolt
화분	nồi
화분	pot
볼드모트	voldemort
사스	sars
메멘토	memento
갤러리아	galleria
액자	khung
베데스다	bethesda
바이패스	gom
바이패스	bypass
안티바이러스	virus
에밋	emmett
에밋	emmet
저항성	vây
저항성	cự
귀납	inductive
반딧불이	firefly
안드로겐	androgen
수목원	arboretum
샘슨	samson
방향성	directional
디바이	debye
왕좌	thrones
타카오카	takaoka
파타고니아	pata
파타고니아	patagonia
메가트론	megatron
동감	ditto
마이컬슨	michelson
디스패치	dispatch
코르디예라	cordillera
릴라	lila
릴라	leela
씻어	rửa
월컷	walcott
회상록	memoirs
쾌락	sướng
금발이	blonde
카포	capo
밤비	bambi
사우스랜드	southland
키드먼	kidman
폰트랴긴	pontryagin
버르토크	bartók
하하하	hahaha
개구리목	ếch
개구리목	nhái
개구리목	ếch
개구리목	cóc
개구리목	frog
조립식	kak
레이크우드	lakewood
복사본	chép
복사본	copy
복사본	trích
굽기	đốt
굽기	cháy
굽기	burn
반자이	banzai
피피	máu
피피	huyết
미카엘라	michaela
미카엘라	mikaela
융커스	junkers
베어드	baird
융단	thảm
융단	thảm
융단	chăn
융단	thảm
알스톰	alstom
일렉트라	electra
일렉트라	elektra
채닝	channing
쉐라톤	sheraton
커누스	knuth
햇살이	nắng
스패니얼	spaniel
스패니얼	spaniels
유명해	nổi
트롤리버스	trolleybus
미지	midge
스코필드	schofield
스코필드	scofield
건전지	bình
건전지	pin
봉지	túi
봉지	bag
봉지	pose
멜번	melbourne
아스트리드	astrid
슈슈	đường
슈슈	sugar
타코마	tacoma
페이즐리	paisley
화학물질	hóa
헤이븐	haven
셰리던	sheridan
로카르노	locarno
안식일	shabbat
안식일	sabbath
마카로니	macaroni
애플턴	appleton
크로스로드	lô
펄먼	perlman
모노리스	monolith
한숨	sigh
송곳니	nanh
석류	garnet
석류	lựu
아마겟돈	armageddon
임팔라	impala
클리퍼	clipper
클리퍼	clippers
엘리자벳	elisabeth
넷북	netbook
소포클레스	sophocles
미드웨스트	midwest
튜바	tuba
박애	fraternity
형태론	morphology
그로즈니	grozny
페티	petty
새싹	seedling
흐리게	mờ
상속인	ngai
상속인	heirs
라흐만	rahman
수건	khăn
수건	khăn
몽키스	khỉ
켐니츠	chemnitz
동봉	enclose
커즌	curzon
대답해	tời
블레이저	blazer
퀸스타운	queenstown
아이누어	ainu
마르티네즈	martinez
아리아인	aryan
크러쉬	crush
크러쉬	đê
크러쉬	bể
갬블	gamble
다하우	dachau
가나다순으로	abc
임페라토르	imperator
무례하게	rude
브라우니	brownie
브라우니	brownies
골리앗	goliath
넙치	halibut
렘브란트	rembrandt
더스티	dusty
납세	thuế
하트포드	hartford
다우닝	downing
체르니우치	chernivtsi
바느질	khâu
바느질	sy
바느질	may
켄타우로스	centaur
메노나이트	mennonite
중합체	polymer
보컬로이드	vocaloid
폰타나	fontana
강탈	cướp
장난꾸러기	hư
장난꾸러기	nghịch
국물	canh
르브론	lebron
웨스트체스터	westchester
번역하기	dịch
미륵보살	maitreya
누락	thiếu
플래너건	flanagan
슬레이트	slate
우드워드	woodward
허파	phổi
허파	lung
스트라우스	strauss
홍역	sởi
베드퍼드	bedford
이구아수	iguaçu
웨어하우스	kho
인두	pharyngeal
플리즈	flea
인센티브	incentives
훈제	nghiện
마티스	mathis
알로하	aloha
델프트	delft
살로메	salome
헐리	hurley
보디빌딩	bodybuilding
아침밥	sáng
알타	alta
읽음	đọc
읽음	thấy
베네룩스	benelux
클러스터링	clustering
자포리자	zaporizhia
에디스	edith
토리이	torii
엘사	elsa
농장이	farm
생물다양성	biodiversity
차단됨	cấm
리버모어	livermore
번들	gói
마카사르	makassar
아이언스	irons
슬로	slo
순결	chastity
브리스코	briscoe
봉투	bì
자이로스코프	gyroscope
글레이저	glasser
글레이저	glazer
주빌리	jubilee
폰투스	pontos
싸이코	psycho
베이트먼	bateman
마흔	forty
이상하다	lạ
활력	vigor
트라이엄프	triumph
대븐포트	davenport
플라멩코	flamenco
강간범	trụy
커뮤니케이터	communicator
바리스타	barista
리플	ripple
빼빼로	trừ
웬델	wendell
암탉	gà
암탉	hens
믹스테이프	mixtape
타이터스	titus
청소기	cleaner
추위	lạnh
퓨마	cougar
페트로프	petrov
그레고어	gregor
롬니	romney
오카리나	ocarina
송신기	phái
발바닥	sole
베네딕도	benedict
베리베리	berry
앳킨스	atkins
앳킨스	adkins
보냅니다	gửi
보냅니다	gởi
몸매	thân
몸매	body
쿠르드어	kurd
채플	chapel
이스마엘	ismail
이스마엘	ishmael
이스마엘	ismael
충분해	đủ
헨젤	hansel
다듬기	trim
다듬기	tỉa
빨려	hút
시온주의	zionism
시온주의	zionist
젠트리	gentry
방황	wander
오븐	lò
앵두	cherry
드레드노트	dreadnought
파빌리온	pavilion
오르가슴	orgasm
조르다노	giordano
러스	russ
산토끼	lepus
산토끼	hare
급속	rapid
광범위	rộng
스텐	stan
베이지	beige
블레인	blaine
하스켈	haskell
트래퍼드	trafford
로맹	romain
퓰리처	pulitzer
호스피스	hospice
미모사	mimosa
미모사	mimosas
고우다	gouda
가래	đờm
자캅카스	transcaucasia
시트로엥	citroën
새장	lồng
새장	chuồng
시어스	sears
외투	khoác
맥켄지	mackenzie
세고비아	segovia
매콜리	macaulay
누비아	nubian
크래커	cracker
바레세	varese
고리치아	gorizia
클리프턴	clifton
패러벨럼	parabellum
걸프스트림	gulfstream
아시모프	asimov
포크스	forks
포크스	nĩa
포크스	fawkes
슬프다	buồn
펀자브어	punjabi
로레인	lorraine
피콕	peacock
로렌즈	lorenz
브레히트	brecht
밍크	mink
크로토네	crotone
메헬렌	mechelen
라푼젤	rapunzel
타호	tahoe
통풍	gout
마커	marker
킨제이	kinsey
축복받은	phước
화이트채플	whitechapel
단편화	fragmentation
순례자	pilgrim
오세티야	ossetia
액티비전	activision
캐러밴	caravan
캐릭	carrick
비벌리	beverly
팔라딘	paladin
토플	toefl
참석합니다	dự
렌트	thuê
렌트	thuê
하이퐁	haiphong
에스트로겐	estrogen
아문센	amundsen
도체스터	dorchester
사르곤	sargon
모놀리식	monolithic
카프리	capri
파이오니아	pioneer
지갑	bóp
지갑	ví
지갑	túi
지갑	ví
지갑	ví
지갑	bóp
쿠션	đệm
쿠션	cushion
지하도	hầm
스파르탄	spartan
페어필드	fairfield
버로스	burroughs
버로스	burrows
위컴	wycombe
블루밍턴	bloomington
코넬리우스	cornelius
다치	tachi
파고다	chùa
로렐	laurel
그랜드마스터	grandmaster
배팅	batsman
엑스칼리버	excalibur
하인스	hines
하인스	hynes
랩톱	laptop
스코티	scottie
스코티	scotty
대접	hiếu
따뜻하다	ấm
아크로폴리스	acropolis
이력서	cv
이력서	resume
로댕	rodin
세리프	serif
크라우치	crouch
가젯	gadget
차우	châu
차우	chow
히페리온	hyperion
오울루	oulu
홍합	mussels
꼴찌	mỗi
꼴찌	hằng
예리코	jericho
헤모글로빈	hemoglobin
살찐	béo
살찐	mập
살찐	fat
콜라겐	collagen
콜라겐	colagen
틸다	tilda
신혼여행	honeymoon
피아제	piaget
시토크롬	cytochrome
브레이	bray
룰렛	roulette
빨강머리	redhead
브린디시	brindisi
삼킬	nuốt
밧줄	dây
밧줄	dây
레노	leno
아들러	adler
네이피어	napier
부끄러워	shy
부끄러워	ngại
스노든	snowdon
엄지손가락	thumbs
엄지손가락	thumb
라바울	rabaul
로욜라	loyola
탠디	tandy
타라와	tarawa
멈추기	dừng
멈추기	ngừng
알약	thuốc
알약	pil
돌풍	lốc
돌풍	whirlwind
입술이	môi
로넌	ronan
윗쪽	upper
웨스팅하우스	westinghouse
거만	ngạo
혈당	glucose
아샨티	ashanti
카트라이트	cartwright
항공권	vé
룰루	lulu
괴델	gödel
바클리	barkley
바클리	barclay
지질단백질	lipoprotein
수신자	receiver
잎새	lá
임대료	thuê
브랜트	brant
브랜트	brandt
욕실	do
욕실	wc
욕실	tắm
두오모	duomo
메이시	macy
케임브리지셔	cambridgeshire
천지창조	genesis
콩팥	thận
프랙탈	fractal
브렌트퍼드	brentford
니우에	niue
율리아누스	julian
하마스	hamas
이슬이	sương
이슬이	dug
라코타	lakota
데코	deco
레빗	levitt
몬테로	montero
비즐리	beasley
파노	fano
노랫말	lyrics
매킨타이어	mcintyre
랭글리	langley
닫기	close
닫기	đóng
닫기	gần
닫기	kín
닫기	đóng
닫기	cận
닫기	đóng
뜨겁다	hot
뜨겁다	nóng
메수트	mesut
허츠	hertz
헤이워드	hayward
골드만	goldman
세일럼	salem
양성애	bisexuality
크툴루	cthulhu
공책	notebook
공책	quyển
하킴	hakim
알바니아인	albania
담요	chăn
담요	thảm
댄스스포츠	dancesport
전단지	leaflet
전단지	flyer
프랑크족	franks
울트론	ultron
라미레즈	ramirez
브리지스	bridges
브리지스	cầu
사우스엔드	southend
비정상적	abnormal
고름	mủ
리지웨이	ridgway
정육점	butcher
프리스케일	freescale
디디디	diddy
궤양	loét
궤양	loét
하이킹	hiking
팔로우	theo
맥쿼리	macquarie
터널링	tunneling
체스터필드	chesterfield
마이소르	mysore
전리품	loot
모즐리	moseley
로프트	gác
로프트	loft
카푸르	kapoor
텔루구어	telugu
워즈워스	wordsworth
플루타르코스	plutarch
갈증	khát
비콘	beacon
로커빌리	rockabilly
빠름	mau
빠름	nhanh
여드름	mụn
토피카	topeka
시어러	shearer
뷔페	buffet
클라겐푸르트	klagenfurt
릴리언	lillian
깔때기	phễu
멕시카나	mexicana
프레리	prairie
샤크라	luân
다짐	jim
아티	artie
롤리타	lolita
중화군	chunghwa
행복하다	phúc
행복하다	vui
소테르	soter
연세	yonsei
켐프	kemp
매칭	khớp
크메르어	khmer
스패로	passer
스패로	sparrow
의심스럽다	nghi
타운젠드	townsend
축척	phóng
디르함	dirham
선글라스	sunglasses
사발	bát
자르기	crop
자르기	cắt
자르기	xén
페티시즘	fetish
페티시즘	fetishism
타트라	tatra
미세먼지	ổn
미세먼지	khỏe
타코	tacos
타코	taco
라타키아	latakia
터키식	turkish
마쭈	matsu
하람	haram
캄페체	campeche
윌리암스	williams
세츠코	setsuko
크랩	cua
소아마비	poliomyelitis
크레이븐	craven
기절	xỉu
기절	ngất
피부염	dermatitis
프랭코	franco
아이튠스	itunes
연방주의	federalism
연방주의	federalist
라디안	radian
라디안	radians
설정하기	setup
코베인	cobain
개럿	garrett
개럿	garret
헥토르	hector
그물자리	reticulum
덴트	móp
덴트	gộp
덴트	dent
칩스	chips
브루투스	brutus
살리카	salic
스릴	thrill
소렌토	sorrento
비스바덴	wiesbaden
마케도니아어	macedonia
허니콤	honeycomb
상속자	ngai
오트	ott
레오나드	leonard
젤라틴	gelatin
내셔널리즘	nationalism
당기	pull
당기	rút
당기	kéo
에페소스	ephesus
람베르트	lambert
포르토	porto
무어인	moor
무어인	moors
무어인	maori
무어인	moor
핸들링	lái
메기목	catfish
아브람	avram
옴니	omni
그라임스	grimes
종아리	ngưu
종아리	bê
육수	canh
진돗개	jindo
성냥	khớp
성냥	diêm
번역자	dịch
헨슨	henson
록시	roxy
아그라	agra
연회장	yến
셰이딩	shading
사이몬	simon
언밸런스	unbalance
아그리콜라	agricola
아킬레스	achilles
여보세요	alo
여보세요	hello
갤럽	gallup
로테르	lothaire
캄포스	campos
데이비드슨	davidson
번역중	dịch
스톡턴	stockton
반젤리스	vangelis
롱스트리트	longstreet
도마뱀과	lizards
도마뱀과	lằn
도마뱀과	oligosoma
블랙모어	blackmore
프라이멀	primal
리로이	leroy
에어로빅	aerobic
자이푸르	jaipur
라틴계	latino
파슬리	parsley
비아위스토크	białystok
예레미야	jeremiah
번사이드	burnside
코스모폴리탄	cosmopolitan
막시밀리아노	maximilian
왓킨스	watkins
떨어뜨리기	giọt
떨어뜨리기	bỏ
떨어뜨리기	thả
익사	đuối
익사	đuối
익사	trầm
고래잡이	whaling
발자크	balzac
질식	tàn
니컬라	nicola
줄리아나	juliana
힘줄	gân
공부해	học
맥헨리	mchenry
애매하다	ambiguous
애매하다	vague
합치기	trộn
이모가	dì
시스터스	ruột
열일곱	seventeen
바실리스크	basilisk
마일스톤	mốc
클럽하우스	clubhouse
메가데스	megadeth
구석	góc
반죽이	bột
시큐어	ssh
지역화	localisation
직선형	tuyến
철사	dây
소울칼리버	soulcalibur
센티널	sentinel
벌벌	ong
벌벌	ong
벌벌	bee
슬라이스	lát
슬라이스	véc
슬라이스	slice
슬라이스	lát
소니아	sonia
트윗	tweet
코란	koran
코르넬리아	cornelia
배낭여행	phượt
배낭여행	backpacking
캐스케이드	cascade
웃어	smile
웃어	cười
웃어	cười
웃어	cười
무화과	ficus
무화과	figs
무화과	fig
하이네켄	heineken
마테	matte
사파타	zapata
클로	chloe
오시예크	osijek
디코더	decoder
파괴됨	hỏng
파괴됨	hư
파괴됨	xì
어플리케이션	app
라쿤	raccoon
아리아드네	ariadne
에틸	ethyl
에이브람스	abrams
거트루드	gertrude
삼중수소	tritium
파소	faso
코티나	cortina
페인팅	sơn
나무들	cây
맥킨지	mckinsey
탱커	tanker
브랑쿠	branco
페트리	petrie
페트리	petri
스타우트	stout
심폐소생술	cpr
파마구스타	famagusta
스티그	stig
중독자	nghiện
하비브	habib
랭스턴	langston
중독증	nghiện
중독증	addiction
악센트	accented
오스프리	osprey
클리어워터	clearwater
윌킨스	wilkins
콜체스터	colchester
굿윈	goodwin
밀튼	milton
마이크로시스템즈	microsystems
스토너	stoner
스토너	đc
피카딜리	piccadilly
뤼드베리	rydberg
욕조	bad
욕조	bath
욕조	tắm
글루텐	gluten
나디르	nader
커밍	cumming
킹스톤	kingston
캣우먼	catwoman
사이프레스	cyprus
배출량	emissions
허영	vanity
카이텔	keitel
잘라내기	crop
잘라내기	cắt
잘라내기	xén
놀기	play
놀기	chơi
놀기	at
됭케르크	dunkirk
됭케르크	dunkerque
윤서	yoon
발진이	rash
파렐	farrell
퇴원	tit
사모님	madam
사모님	phu
대소문자	case
알람브라	alhambra
셸턴	shelton
종이접기	origami
가벼움	châm
가벼움	đèn
가벼움	nhạt
굿나잇	goodnight
아오조라	aozora
몬테네그로인	montenegrin
아틸라	attila
테셴	teschen
큐피드	cupid
루비오	rubio
틸트	tilt
틸트	nghiêng
카푸치노	cappuccino
화나	angry
브랜슨	branson
스펜스	spence
에스콰이어	esquire
마카베오기	maccabees
샌드맨	sandman
기억하라	nhớ
킹즐리	kingsley
몬머스	monmouth
스태퍼드	stafford
이웃들	xóm
브리지포트	bridgeport
강박증	ocd
드루이드	druid
로드리게즈	rodriguez
엡손	epson
서퍼	surfers
서퍼	surfer
하이옌	haiyan
아라미스	aramis
수린	surin
미리엄	miriam
유즈넷	usenet
테쿰세	tecumseh
엇갈린다	võ
샌드박스	sandbox
색조	nhuốm
면도기	shaver
베란다	hiên
베란다	hiên
베란다	porch
니카	nica
커닝엄	cunningham
쇼크웨이브	shockwave
십자가형	crucifixion
종기	sôi
갇혀있는	lửng
갇혀있는	kẹt
알레시아	alesia
뤼팽	lupin
자카리아	zachary
아레시보	arecibo
테니슨	tennyson
핑크니	pinckney
이들리브	idlib
홀스트	holst
라우드루프	laudrup
로턴	lawton
안내원	docent
챔버스	chambers
챔버스	vẹn
라텍스	latex
디오르	dior
기말고사	final
다형성	polymorphism
마세루	maseru
뮈라	xình
뮈라	myra
스쿼트	squat
