در	கதவு
تابعی	செயற்பட
طلوع	விடியல்
طلوع	உயரும்
طلوع	எழுச்சி
طلوع	உயர்வு
طلوع	உதயசூரியன்
طلوع	உதய
طلوع	எழுகிறது
طلوع	உதயம்
شرکتی	partnership
شرکتی	கார்பரேட்
شرکتی	கார்ப்பரேட்
شرکتی	corporate
یاس	மல்லிகை
ارث	வாரிசாக
ارث	பரம்பரை
رادار	ரேடார்
هایدلبرگ	heidelberg
اعلامیه	சுவரொட்டி
اعلامیه	போஸ்டர்
بریستول	பிரிஸ்டல்
تهویه	காற்றோட்ட
تضاد	முரண்பாடுகள்
تضاد	குழப்பங்கள்
منشی	பொருளாளர்
منشی	செயலர்
منشی	செயலாளர்
شنیده	கேட்டேன்
شنیده	கேட்ட
شنیده	கேட்டது
شنیده	கேட்டிருக்கிறேன்
فر	அடுப்பில்
فر	ஓவன்
فر	நியாயமா
فر	கண்காட்சி
فر	நியாயமாக
فر	நியாயம்
ظاهرا	வெளிப்படையாகவே
ظاهرا	வெளிப்படையாக
اسد	அசாத்
گشتاور	தருணம்
گشتاور	கணம்
اریکسون	எரிக்சன்
شانزده	பதினாறு
غارت	கொள்ளை
سلطه	ஆதிக்கம்
سلطه	அதிகாரமும்
هائیتی	ஹெய்டி
جاذبه	ஈர்ப்பு
جاذبه	புவிஈர்ப்பு
مرتفع	உயர்ந்த
تراکتورسازی	டிராக்டர்
ثروتمند	பணக்காரன்
سنگال	செனகல்
لرد	இறைவனின்
لرد	இறைவனை
لرد	இறைவன்
لرد	இறைவா
لرد	இறைவனிடம்
گوستاو	குஸ்டாவ்
تراز	ஒழுங்கு
تراز	நிலை
تراز	மட்டம்
بک	bak
واسط	இடைமுகப்பு
واسط	இடைமுகம்
دال	தால்
نرمال	இயல்பான
نرمال	சாதாரணம்
نرمال	இயல்பு
نرمال	இயல்பாக
نرمال	சாதாரண
افسردگی	ஆளாகின்றனர்
شیوع	outbreak
تطبیق	போட்டி
تطبیق	ஆட்டம்
تطبیق	பொருத்தம்
آلومینیوم	அலுமினியம்
وال	சுவர்
وال	திமிங்கலம்
وال	வால்
بادام	பாதாம்
آرنولد	அர்னால்டு
کارون	கருண்
نینتندو	நிண்டெண்டோ
صندلی	நாற்காலி
صندلی	இருக்கை
صندلی	இருக்கைகள்
بنز	பென்ஸ்
آشوری	அசிரிய
پرت	பெர்த்
وهاب	வஹாப்
اردو	உருது
اردو	முகாம்
اردو	முகாம்
کشاورز	விவசாயிகள்
کشاورز	உழவர்
کشاورز	விவசாயி
مهره	நட்டு
مهره	பருப்பு
مهره	சிப்பாய்
افت	விடு
افت	துளி
جداسازی	பிரிவினையை
جداسازی	பிரித்தல்
شیری	பால்
رایان	ரியான்
نیتروژن	நைட்ரஜன்
اورانیوم	யுரேனியம்
منشور	பட்டயம்
منشور	சாசனம்
راننده	டிரைவர்
راننده	இயக்கி
رول	ரோல்
رول	உருட்டு
فرضیه	கருதுகோள்
فرضیه	கோட்பாடு
لوپز	லோபஸ்
دوی	தேவி
دوی	தூவி
سئول	சியோல்
هرمان	ஹெர்மன்
هرمان	ஹெர்மன்
ایلخانی	patriarch
بسط	விரி
بسط	விரிவாக்கம்
لید	ஈயம்
لید	லீட்
منظر	முப்பரிமாண
فوری	அவசரம்
فوری	உடனடி
فوری	உடனடி
ییل	யேல்
پرس	அழுத்து
پرس	அழுத்த
پرس	பிரஸ்
پرس	அழுத்தவும்
پرس	பத்திரிகை
پرس	செய்தியாளர்
پرس	கேள்வி
پرس	வினவல்
فلسطینی	பாலஸ்தீனம்
فلسطینی	பாலஸ்தீன
عبد	abd
سایوز	சோயுஸ்
هیوندای	hyundai
لوس	லாஸ்
پارامترهای	அளவுருக்கள்
پارامترهای	அளபுருக்கள்
تناسلی	இனப்பெருக்க
جعل	பொய்யான
جعل	போலி
جعل	போலியான
سیمین	வெள்ளி
سیمین	சில்வர்
یال	மானே
صلیبی	crusades
دینامیک	இயக்கவியல்
دینامیک	டைனமிக்
دینامیک	dynamical
استراحت	பிரிய
استراحت	இடைவேளை
استراحت	இடைவெளி
استراحت	ஓய்வு
بدترین	மோசமான
اکتشاف	டிஸ்கவரி
اکتشاف	கண்டறிதல்
گذرگاه	படகில்
گذرگاه	கவுசவே
تأثیرات	விளைவுகள்
طاهر	தாஹிர்
زهره	வீனஸ்
معترضان	எதிர்ப்பாளர்கள்
مسئولین	அதிகாரிகளிடம்
گاما	காமா
هان	ஹான்
فضاپیمای	விண்கலம்
نیکاراگوئه	நிக்கராகுவா
پیکان	அம்புக்குறி
اندرسون	ஆண்டர்சன்
اندرسون	ஆன்டர்சன்
مسافرت	பயனம்
مسافرت	பயணம்
مسافرت	பயண
مسافرت	பயணத்தில்
مسافرت	பயணத்தை
مسافرت	பயணம்
مسافرت	பயணத்தில்
مسافرت	பயணிக்கிறார்
مسافرت	பயணிக்கும்
بخشهای	பிரிவுகள்
شاخ	கொம்புகள்
شاخ	ஷேக்
تصادف	விபத்தில்
دوام	காலஅளவு
دوام	நீடித்த
ارسطو	அரிஸ்டாட்டில்
بیاورد	கொண்டுவா
بیاورد	கொண்டு
ریال	கத்தாரி
ریال	ரியல்
ناشناس	அறியப்படாத
حدوداً	தோராயமாக
ارتقا	மேம்படுத்தவும்
ارتقا	மேம்படுத்து
ارتقا	விளம்பரம்
ارتقا	விளம்பரப்படுத்துதல்
ارتقا	விளம்பரம்
ارتقا	மேம்படுத்து
ارتقا	பூஸ்ட்
ارتقا	விளம்பரப்படுத்துதல்
اسرار	ரகசியங்கள்
اسرار	இரகசியங்கள்
آش	ஆஷ்
غروب	மாலை
غروب	மயங்கும்
غروب	அமைப்பு
کارتر	கார்டர்
کارتر	கார்ட்டர்
ساعات	மணிநேரம்
ساعات	மணிகள்
اپیزود	எபிசோட்
اپیزود	அத்தியாயம்
زیتون	ஆலிவ்
لامپ	பல்பு
لامپ	விளக்கு
ارقام	இலக்கங்கள்
شفیلد	sheffield
ارواح	பேய்கள்
کیسه	bag
کیسه	பை
کیسه	பைகள்
کیسه	பைகளை
غیرفعال	முடக்கு
غیرفعال	முடக்கப்பட்டது
غیرفعال	முடக்கப்பட்ட
غیرفعال	செயல்படாத
دهندگان	வழங்குவோர்
ببر	டைகர்
ببر	புலி
آمازون	amazon
آمازون	அமேசான்
نوه	பேத்தி
نوه	பேரன்
یادداشت	குறிப்பைப்
یادداشت	குறிப்பைக்
یادداشت	குறிப்பு
یادداشت	குறிப்பை
حجاب	முக்காடு
حجاب	திரைச்சீலை
مکانیسم	பொறிமுறைகள்
مکانیسم	mechanism
هاکی	ஹாக்கி
شکاف	அடுக்கு
شکاف	சந்து
دونالد	டொனால்ட்
کاشت	பதியம்
پاکسازی	clearing
پاکسازی	அழிப்பு
فسفات	பாசுபேட்டு
کنوانسیون	மாநாடு
کنوانسیون	கருத்தரங்கம்
خوشه	காது
خوشه	செவி
خوشه	காதில்
گنجینه	புதையல்
گنجینه	பொக்கிஷம்
جاناتان	ஜொனாதன்
بنزین	பெட்ரோல்
تجویز	prescription
ماسه	மணல்
ماسه	மண்
ویرجین	கன்னித்
نیلوفر	தாமரைப்
نیلوفر	தாமரை
سیاستمداران	அரசியல்வாதிகளின்
سیاستمداران	அரசியல்வாதிகளும்
سیاستمداران	அரசியல்வாதிகள்
کرون	குரோனா
کرون	குரோன்
کرون	கிரீடம்
کوری	கோரி
اسطوره	தொன்மவியல்
اسطوره	புராணம்
اسطوره	மேதை
اسطوره	பழமையான
اسطوره	கட்டுக்கதை
سیا	சியா
باختر	வேஸ்ட்
باختر	மேற்கு
مسی	மெஸ்ஸி
کاندیدای	வேட்பாளர்
رنه	ரெனே
شهادت	சாட்சி
شهادت	சாட்சியம்
شهادت	சான்று
صخره	கிளிஃப்
صخره	ராக்
صخره	பாறை
آتلانتیک	அட்லாண்டிக்
جالبی	சுவாரஸ்யமான
جالبی	சுவாரசியமான
اظهارات	அறிக்கைகளை
اظهارات	கூற்று
اظهارات	அறிக்கை
آبراهام	ஆபிரகாம்
پیغام	தகவல்
پیغام	செய்தி
بهانه	மன்னியுங்கள்
ایرباس	ஏர்பஸ்
قوس	ஆர்க்
لوئیز	லூயி
تابلو	பலகம்
یونگ	இளமையான
یونگ	இளம்
یونگ	இளமையாக
یونگ	ஜங்
دزد	திருடர்கள்
دزد	திருடன்
استادی	மாஸ்டர்
پروازی	பறந்து
پروازی	பறக்கும்
پروازی	விமானம்
تحریر	தட்டச்சு
حاد	கடிய
بورگس	பர்கெசு
پشم	கம்பளி
تکراری	பிரதி
تکراری	நகல்
والنسیا	வலென்சியா
هرودوت	எரோடோட்டசு
پرینستون	பிரின்ஸ்டன்
باهاما	பஹாமாஸ்
دعا	பிரார்த்தனை
دعا	தொழுகையை
دعا	ஜெபம்
دعا	பிரார்த்தனை
دعا	பிரார்த்தனைகள்
دیوانه	பைத்தியம்
دیوانه	பைத்தியம்
قرص	மாத்திரைகள்
قرص	மாத்திரை
عادت	பயன்படுத்தாத
عادت	பயன்படுத்தப்படாத
عادت	பழக்கவழக்கங்கள்
عادت	பழக்கம்
گیم	ஆட்டம்
گیم	கேம்
گیم	விளையாட்டு
گیم	ஆட்டத்தில்
ساقه	தண்டு
راهپیمایی	மார்ச்
نروژی	நார்வேஜியன்
سرگذشت	நாளாகமம்
سرگذشت	narrated
ویولن	வயலின்
شجاع	தைரியமாக
شجاع	அஞ்சா
بکر	becker
بکر	பக்கர்
باربری	சரக்கு
سیگار	சிகரெட்
سیگار	சிகரெட்
توربین	சுழலி
رهنمود	வழிகாட்டல்
رهنمود	நேர்
رهنمود	நேர்வழி
منعکس	பிரதிபலிக்கும்
رافائل	ரபேல்
قاب	சட்டம்
قاب	ஃபிரேம்
جنوبگان	அண்டார்க்டிக்
نیوکاسل	newcastle
ادگار	எட்கர்
لطفی	அருள்
راین	ரியான்
راین	ரைன்
سطر	வரிசை
سطر	கிடக்கை
یار	yar
ترینیداد	டிரினிடாட்
ندرت	எப்போதாவது
ندرت	அரிதாக
تهاجم	படையெடுப்பு
تهاجم	தாக்குதல்
کلن	கொலோன்
نیسان	நிஸ்ஸான்
مسافت	தொலைவு
مسافت	தூரம்
مسافت	தனித்தன்மை
دشمنی	எதிரி
شوخی	ஜோக்
یورک	யார்க்
بازنشستگی	ஓய்வு
بازنشستگی	ஓய்வை
بازنشستگی	ஓய்வூதியம்
عروق	நாளம்
نعمت	ஆசீர்வாதம்
نعمت	ஆசிர்வாதம்
نعمت	ஆசி
ورشو	வார்சா
مخصوصا	குறிப்பாக
داود	தாவூத்
داود	டேவிட்
زندگینامه	சுயசரிதை
جادویی	மாய
جادویی	சூனியம்
جادویی	மாயம்
جادویی	மேஜிக்
جادویی	மந்திர
وینسنت	வின்சென்ட்
فاجعه	பேரழிவு
فاجعه	பேரிடர்
استعمار	குடியேற்றவாத
فقیر	ஏழை
فقیر	பாவம்
فقیر	மோசம்
برون	அவுட்
برون	வெளியில்
برون	வெளியே
افلاطون	பிளேட்டோ
گریز	எஸ்கேப்
مجاری	ஹங்கேரிய
مجاری	ஹங்கேரியன்
صبا	சபா
گله	மாடு
گله	கால்நடைகள்
گله	கால்நடை
گله	கால்
گله	பருகும்
دومینیکن	டொமினிக்கன்
موی	கூந்தல்
موی	முடி
موی	கூந்தலில்
موی	தலைமுடி
موی	தலைமுடியை
ظروف	பாத்திரங்கள்
اعتیاد	போதையில்
اعتیاد	போதை
اعتیاد	போதைக்கு
تاتی	tat
خشن	வன்முறை
خشن	ஹர்ஷ்
بیرمنگام	birmingham
پستان	காம்பு
پستان	மார்பக
پستان	மார்பகம்
پستان	நெஞ்சத்தை
راهبردی	மூலோபாய
پرسنل	ஊழியர்களுக்கான
غلام	குலாம்
مارکس	மார்க்ஸ்
مارکس	மார்க்ஸ்
هاینریش	heinrich
تکواندو	taekwondo
اصالت	nobility
آرمسترانگ	ஆம்ஸ்ட்ராங்
خاستگاه	அவதாரங்கள்
برنارد	பெர்னார்ட்
آجری	செங்கல்
لئو	சிம்மம்
سکوی	பிளாட்பார்ம்
سکوی	தளம்
گیل	கில்
گیل	கெயில்
آتلانتا	அட்லாண்டா
دایر	டையர்
کروم	chrome
کروم	குரோமியம்
رحم	கருப்பை
رحم	கருப்பை
تساوی	சமத்துவம்
سانتیاگو	சான்டியாகோ
وعده	சத்தியங்கள்
وعده	சத்தியம்
وعده	வாக்குறுதி
فاکتور	காரணி
وگاس	வேகாஸ்
بوکس	குத்துச்சண்டை
بیننده	பார்வையாளர்கள்
باس	bos
باس	பாஸ்
باس	bas
نصر	நஸ்ர்
هوگو	ஹுகோ
خودی	நட்புடன்
بیماریهای	நோய்கள்
شکاری	ஹவுண்ட்
اوگاندا	உகாண்டா
نوآوری	கண்டுபிடிப்பு
شر	செர்
شر	ஷெர்
شر	ஷேர்
شر	தீய
شر	தீமைகள்
شر	தீங்கு
لنین	லெனின்
یونانیان	கிரேக்கர்கள்
خالق	உருவாக்கியவர்
خالق	உருவாக்கி
خالق	படைத்தவர்
نیوتن	நியூட்டன்
بنجامین	பெஞ்சமின்
همیلتون	ஹாமில்டன்
گرانشی	புவிஈர்ப்பு
آنری	ஹென்றி
دوش	குளிக்க
دوش	சாரல்
قیر	டார்
قیر	தார்
مزیت	ஆதலால்
خرگوش	முயல்கள்
خرگوش	முயல்
طالب	ஆசையை
طالب	ஆசை
طالب	இவ்வுலகின்
فردیناند	பேர்டினண்ட்
تد	டெட்
لیون	லியோன்
رایش	ரெய்க்
سلولهای	செல்கள்
حوضه	படுகை
اسکان	தீர்ப்பு
اسکان	குடியேற்றவாத
تایپ	வகை
تایپ	தட்டச்சு
بخارا	புகாரா
صلاح	சலா
صلاح	தொழுகை
قریه	ஊர்
قریه	ஊருக்கு
قریه	டவுன்
نوشیدنی	பானங்கள்
ارتقای	விளம்பரம்
ارتقای	விளம்பரப்படுத்துதல்
سازندگان	உற்பத்தியாளர்கள்
سازندگان	manufacturers
فیبر	இழை
فیبر	நார்
کارناتاکا	கர்நாடகா
کارناتاکا	கர்நாடகம்
کارناتاکا	கர்நாடக
حیدرآباد	ஐதராபாத்
حیدرآباد	ஹைதராபாத்
جذاب	அழகு
جذاب	கவர்ச்சிகரமான
پارتی	விருந்து
پارتی	கொண்டாட்டம்
پارتی	கட்சி
پارتی	பார்ட்டி
جولای	ஜூலை
جولای	நெசவாளர்கள்
مداخله	தலையிட
مداخله	குறுக்கீடு
مداخله	தலையீடு
صحرا	சஹாரா
صحرا	பாலைவனத்தில்
صحرا	பாலைவனம்
مولداوی	மால்டோவா
واکر	வாக்கர்
کمپ	முகாம்
مول	mol
سوری	சர்ரே
سوری	சிரிய
سوری	சூரி
مجروح	காயமடைந்தனர்
مجروح	படுகாயம்
مجروح	காயமடைந்த
سربازی	சிப்பாய்
جهش	ஜம்ப்
جهش	தாவு
جهش	தாவல்கள்
جهش	mutation
زید	சயிட்
پایتون	பைத்தான்
پیشرو	முற்போக்கு
مان	mun
مان	மன்
ماشینی	இயந்திரத்தில்
ماشینی	இயந்திரம்
ماشینی	பொறி
ماشینی	எந்திரம்
تبریک	மனமார்ந்த
تبریک	வாழ்த்துக்கள்
تبریک	வாழ்த்துகள்
تبریک	வாழ்த்துக்கள்
تبریک	வாழ்த்துகள்
بروکسل	bruxelles
بروکسل	பிரசல்ஸ்
کوزوو	கொசோவோ
رشید	ரசீட்
لب	உதடு
لب	உதடுகள்
لب	லிப்
لب	உதடு
لب	உதட்டு
حج	ஹஜ்
رونالد	ரொனால்ட்
سرخس	fern
تصوف	சூபித்துவம்
تصوف	mysticism
برزیلی	பிரேசிலிய
ابزارها	டோகோ
ابزارها	கருவிகள்
کشاورزان	விவசாயிகள்
بتمن	பேட்மேன்
جد	மூதாதை
متیل	மீத்தைல்
تعلیق	இடைநீக்கம்
مبادله	பரிமாற்றம்
غارهای	குகைகள்
سواری	சவாரி
ترنس	மயக்கம்
ترنس	டெரன்ஸ்
دوشیزه	செல்வி
موتوری	மோட்டார்
بنین	பெனின்
بازیهای	விளையாட்டுகள்
بازیهای	கேம்கள்
بازیهای	கேம்ஸ்
بازیهای	விளையாட்டுக்கள்
دودویی	இருநிலை
دیابت	நீரிழிவு
صاحبان	உரிமையாளர்கள்
معرفت	அறிவு
معرفت	அறிவும்
علنی	பொதுவானது
علنی	பொதுவான
علنی	பொது
شانه	தோள்பட்டை
شانه	தோள்
شانه	சீப்பு
انداخته	கைவிடப்பட்டது
انداخته	தவறிய
نجوم	வானியல்
چندگانه	பெருக்கல்
چندگانه	பல
انها	சார்ஜ்
آرشیو	காப்பகம்
ممنوعیت	embargo
ممنوعیت	மதுவிலக்கு
علف	புல்லை
علف	புல்
علف	பேதை
علف	களை
ناپل	நாபொலி
فرناندو	பெர்னான்டோ
لشکرکشی	பிரச்சாரம்
کاوش	கண்டறியவும்
کاوش	அறிக
زایمان	வாடா
زایمان	வழங்கல்
زایمان	டெலிவரி
زایمان	பிரசவ
زایمان	தொழிலாளர்
چاد	சாட்
چاد	சாத்
اشک	கண்ணீர்
اشک	கிழித்து
اشک	கண்ணீர்
اشک	கண்ணீரை
شیء	பொருள்
تان	tan
خشمگین	பியூரியஸ்
خشمگین	கோபம்
خشمگین	கோபமாக
براین	பிரயன்
براین	பிரையன்
براین	பிரியன்
براین	பிரயன்
براین	பிரையன்
لوکس	லக்ஸ்
مواضع	பதவிகள்
موجودی	இருப்பு
سوادکوه	ஈரான்
اوساکا	ஒசாகா
دانمارکی	டேனிஷ்
دانمارکی	டானிஷ்
شاد	சந்தோஷமாக
شاد	இனிய
شاد	மகிழ்ச்சி
شاد	மகிழ்வான
رستوران	உணவகம்
لرزش	அதிர்வு
لرزش	ஷேக்
مانوئل	மானுவல்
سواد	படிப்பறிவில்லாத
سواد	எழுத்தறிவு
تنه	torso
تنه	ட்ரங்க்
مبهم	தம்முடைய
مبهم	vague
عینی	குறிக்கோள்
عینی	நோக்கம்
نگرش	மனோபாவம்
نگرش	மனப்பான்மை
دیپلماتیک	ராஜதந்திர
رزم	யுத்த
رزم	போரில்
رزم	போர்க்களம்
رزم	சண்டை
قوام	எண்ணம்
روشنی	ஒளிர்வு
روشنی	பிரகாசம்
روشنی	வெளிச்சம்
یادآور	நினைவூட்டல்
سعادت	பேரின்பம்
مارگارت	மார்கரெட்
بهایی	விலை
بهایی	கட்டணம்
کشش	பதற்றம்
نبی	நபி
نگارخانه	கேலரி
بنفش	ஊதா
بنفش	ஊதா
دریانوردی	கடல்சார்
دریانوردی	படகோட்டம்
فیشر	ஃபிஷர்
فیشر	பிஷர்
متیو	மத்தேயு
پخته	சமைத்த
پخته	சுட்ட
اساساً	அடிப்படையில்
متخصصان	நிபுணர்கள்
الهه	இறைவி
الهه	தெய்வம்
الهه	மியூஸ்
حفره	துளை
حفره	ஓட்டை
دوچرخه	சைக்கிள்கள்
دوچرخه	பைக்
دوچرخه	மிதிவண்டி
دوچرخه	சைக்கிள்
ایرانیکا	iranica
یگانه	ஒன்று
یگانه	ஒன்றை
یگانه	ஒரு
استر	எஸ்தர்
مظفر	முசாபர்
شل	ஓடு
شل	இழப்பு
هفده	பதினேழு
یوری	யூரி
ریشتر	ரிக்டர்
ملبورن	மெல்போர்ன்
بوم	பூம்புகார்
بوم	பூம்
بوم	கப்பம்
چو	சு
چو	chu
چو	சோ
نساجی	நெசவு
فیلیپس	பிலிப்ஸ்
فیلیپس	ஃபிலிப்ஸ்
ورق	கார்டுகள்
ورق	அட்டைகள்
ورق	கார்டு
ورق	அட்டை
ورق	சீட்டு
ورق	டெட்
ورق	ஏடு
ورق	எடு
درشت	பெரியது
درشت	மிகப்பெரிய
درشت	பெரிய
درشت	மேக்ரோ
برتون	பர்ட்டன்
زنبور	தேனீ
زنبور	பீ
آریایی	ஆரிய
آریایی	ஆரியன்
آریایی	ஆரியர்
کاسه	கிண்ணத்தில்
کاسه	கிண்ணம்
کاسه	கிண்ணங்கள்
استحکام	பலம்
استحکام	வலிமை
دایی	சித்தப்பா
دایی	மாமா
دایی	மாமன்
پیاز	வெங்காயம்
پیاز	வெங்காயம்
کمیت	அளவு
رام	வசப்படுத்திக்
رام	ராம்
رام	ரோம்
رام	rom
رام	உறுப்புக்களின்
دود	புகை
مشرف	முஷாரஃப்
کبود	நீலம்
کبود	நீல
کبود	சிராய்ப்பு
ویدیو	வீடியோவை
ویدیو	வீடியோ
ویدیو	வீடியோவில்
ویدیو	காணொளி
ویدیو	காணொளிகள்
ویدیو	வீடியோக்கள்
تخصیص	ஒதுக்கீடு
دیجیتالی	டிஜிட்டல்
دیجیتالی	digital
تصاحب	கைய
رودی	ரூடி
دمکراتیک	ஜனநாயக
بلا	bela
بلا	பெல்லா
اعتصاب	வேலைநிறுத்தம்
آبشاری	அடுக்கடுக்கான
تداخل	குறுக்கீடு
دفاتر	அலுவலகங்கள்
طولی	நீளவாக்கில்
طولی	longitudinal
جفری	ஜெப்ரி
شین	ஷேன்
مشورت	ஆலோசனை
مشورت	ஆலோசனைக்
مشورت	ஆலோசனை
یی	யீ
نورمن	நார்மன்
بیدار	விழி
بیمارستانی	மருத்துவமனை
نادری	அரிய
نادری	அரிதான
گراهام	கிரகாம்
تهاجمی	அதிகளவு
تهاجمی	தாக்குதல்
جهنم	நரகம்
خوشحال	சந்தோஷமாக
خوشحال	இனிய
خوشحال	மகிழ்ச்சி
خوشحال	மகிழ்வான
رامسر	ramsar
سرشار	நிறைந்த
سرشار	முழுமை
سرشار	முழுவதும்
سرشار	முழு
دانستن	இருக்கின்றான்
فیض	பாயிஸ்
تطابق	பொருத்துதல்
تطابق	பொருந்தும்
تطابق	போட்டி
تطابق	ஆட்டம்
تطابق	பொருத்தம்
پرستش	வழிபாடு
پرستش	வணங்குகிறோம்
پرستش	வணங்கும்
توباگو	டொபாகோ
پارلمانی	நாடாளுமன்ற
پارلمانی	பாராளுமன்ற
سنجی	சஞ்சய்
حسنی	ஓசுனி
دلتا	டெல்டா
پروازهای	விமானங்கள்
روبروی	எதிர்கொள்ளும்
مسطح	தட்டை
مسطح	தட்டையான
مملکت	நாடு
مملکت	நாட்டின்
مامور	முகவர்
مامور	ஏஜென்ட்
تلگراف	telegraph
مختص	பிரத்யேகமாக
تکذیب	மறு
بدر	பதர்
اعلان	அறிவிப்பு
اعلان	தூண்டல்
اعلان	தூண்டி
اعلان	அறிவிப்பு
اعلان	அறிவிப்புகள்
اعلان	அறிவுறுத்தல்கள்
اعلان	பிரகடனம்
دویچه	deutsche
بوداپست	புடாபெஸ்ட்
تاجر	வணிகர்
غیررسمی	அதிகாரப்பூர்வமற்ற
تیز	கூர்மை
تیز	கூர்மையான
رومن	ருமேனியா
جویی	ஜோய்
روبرت	ராபர்ட்
روبرت	இராபர்ட்
ویژگیهای	அம்சங்கள்
ویژگیهای	தன்மைகள்
ویژگیهای	பண்புகள்
فریم	சட்டங்கள்
فریم	சட்டம்
فریم	ஃபிரேம்
بده	கொடுங்கள்
بده	கொடு
بده	கொடுப்பான்
بده	கொடுக்க
خفاش	மட்டை
خفاش	வௌவால்
اعتراضی	போராட்டம்
سازمانهای	அமைப்புகள்
سازمانهای	நிறுவனங்கள்
گوتیک	கோதிக்
اجاره	வாடகை
اجاره	வாடகை
اجاره	குத்தகை
شفاهی	வாய்வழி
کارول	கரோல்
پریش	பரிஸ்
نلسون	நெல்சன்
لئوناردو	லியோனார்டோ
گئورگ	ஜார்ஜ்
بعید	விருப்பமில்லை
پلان	திட்டம்
پلان	பிளான்
اتهامات	கட்டணங்கள்
آلبرتو	ஆல்பர்டோ
برپایی	அமைவு
برپایی	அமை
برپایی	அமைப்பு
فرآیند	செயல்முறை
موشکی	ஏவுகணை
پولیتزر	புலிட்சர்
لک	இலகு
لک	lak
مینی	மினி
مینی	மின்னி
زره	கவசங்கள்
روحانیت	ஆன்மிகம்
نجیب	நோபல்
نجیب	நஜிப்
نجیب	சுமாராக
نجیب	ஒழுக்கமான
موسس	நிறுவனர்
برکه	குளம்
بوک	புக்
بوک	bok
راکت	ராக்கெட்
خواهرش	சகோதரி
الکترومغناطیسی	மின்காந்த
تناسب	விகிதாச்சாரத்தில்
تناسب	பொருத்தம்
ملوان	மாலுமிகள்
ملوان	மாலுமி
فولکلور	நாட்டாரியல்
تعجب	அதிசயம்
دیواری	சுவர்
رومئو	ரோமியோ
مکزیکی	மெக்சிகன்
دستمزد	கூலியை
دستمزد	கட்டணம்
دستمزد	கட்டணம்
قاچاق	கடத்தல்
قاچاق	கடத்தல்
قاچاق	ஆசன
ریش	கிளட்ச்
ریش	தாடி
کارلو	கார்லோ
دیک	டிக்
تکلیف	பணி
گزینش	தேர்வு
گزینش	தேர்வுகள்
ژول	ஜூல்ஸ்
حماسه	சாகா
حماسه	காவியம்
حماسه	புராண
همیشگی	நிரந்தரமானது
همیشگی	நிரந்தரம்
فلج	முடங்கி
ورمانت	வெர்மான்ட்
مینا	மீனா
جعلی	பொய்யான
جعلی	போலி
جعلی	போலியான
عضله	தசை
خشت	அடோப்
خشت	வைரங்கள்
کشمیر	காஷ்மீர்
بت	பெத்
پنجه	பாவ்
افتادن	வீழ்ச்சி
افتادن	விழும்
افتادن	விழுதல்
افتادن	விழுந்து
افتادن	ஃபால்
پاراگراف	பத்தி
اردک	டக்ஸ்
اردک	வாத்து
پنیر	சீஸ்
دزدی	கொள்ளை
دزدی	திருட்டு
دزدی	திருடி
داوطلب	தொண்டர்கள்
داوطلب	தன்னார்வலர்கள்
داوطلب	தன்னார்வ
خبرنگاران	பத்திரிக்கையாளர்கள்
خبرنگاران	பத்திரிகையாளர்கள்
خبرنگاران	நிருபர்கள்
کلاغ	காகம்
کلاغ	ரேவன்
شرکتهای	நிறுவனங்கள்
تسهیل	அம்சங்களுக்கும்
ترمیم	மறுசீரமைப்பு
زیرساخت	உள்கட்டமைப்பு
شتر	ஒட்டகம்
صور	எக்காளம்
صور	கொம்பு
نیکل	நிக்கல்
نیکل	நிக்கோல்
اختیاری	விரும்பினால்
اختیاری	விருப்பத்தேர்வு
دنا	தனா
دنا	டானா
زیمبابوه	ஜிம்பாப்வே
فرستادن	அனுப்புதல்
فرستادن	அனுப்புகிறது
رن	ரேன்
رن	ரென்
تحمیل	திணிக்கப்பட்ட
عفو	amnesty
دستاوردهای	சாதனைகள்
دستاوردهای	சாதனை
پلاستیک	பிளாஸ்டிக்
آرد	மாவு
کیهانی	பிரபஞ்ச
فاتح	பதே
نوح	நூஹ்
نوح	நோவா
مموریال	நினைவகம்
مموریال	நினைவிடம்
ضربات	strokes
صوفی	மிஸ்டிக்
صوفی	சுஃபி
ارزان	மலிவான
پنبه	பஞ்சு
پنبه	காட்டன்
پنبه	பருத்தி
جادوگر	வழிகாட்டி
جادوگر	சூனிய
جلالی	ஜலாலி
سونگ	பாடிய
لستر	leicester
ور	var
ور	ware
لنگ	லாங்
لنگ	நொண்டி
جادو	மாய
جادو	சூனியம்
جادو	மாயம்
جادو	மேஜிக்
سنگینی	கனமான
سنگینی	கனரக
سنگینی	கனமாக
سنگینی	கடும்
شرف	கௌரவம்
دکمه	பொத்தான்கள்
دکمه	பொத்தான்
دکمه	பட்டன்
کام	காம்
کریستی	கிறிஸ்டி
سفری	பயணத்தில்
سفری	பயணத்தை
سفری	பயணம்
ناراحت	வருத்தம்
کت	கோட்
کت	கேட்
بوتسوانا	போட்ஸ்வானா
سیکل	சுழற்சி
غبار	தூசி
کرت	குர்ட்
سون	சூரியன்
سون	சன்
سون	ஞாயிறு
سون	ஸ்வென்
انعکاس	பிரதிபலிப்பு
انعکاس	மிரர்
انعکاس	கண்ணாடி
وفادار	விசுவாசமான
وفادار	விசுவாசமாக
وفادار	நம்பிக்கை
وفادار	நம்பிக்கையாக
وفادار	ஈமான்
وفادار	விசுவாசம்
