uma	하나
êxito	성공
vladimir	블라디미르
martinho	마르틴
martinho	마틴
tráfego	교통량
tráfego	트래픽
tráfego	교통
anglo	앵글로
parâmetros	파라미터
parâmetros	매개변수
parâmetros	매개변수
quilómetros	킬로미터
quilómetros	마일스
quilómetros	마일리지
quilómetros	마일
quilómetros	마일리
quilómetros	마일즈
quilómetros	킬로미터
lembrar	기억해
lembrar	기억하기
lembrar	기억하라
lembrar	remember
lembrar	기억
official	공식
official	official
milho	옥수수
milho	옥수수
agostinho	아우구스틴
intérprete	통역
intérprete	인터프리터
prado	초원
proteínas	단백질
proteínas	단백질
massacre	학살
romances	소설
atlanta	애틀랜타
atlanta	아틀란타
atlanta	애틀란타
bond	채권
bond	결합
bond	본드
afirmação	표명
afirmação	주장
afirmação	성명서
afirmação	진술
apple	사과
apple	애플
guerreiro	전사
guerreiro	워리어
internas	내부
fortuna	포르투나
fortuna	포춘
janela	창문
profunda	깊은
profunda	깊게
sonic	소닉
industriais	공업
industriais	산업
caracteres	문자
caracteres	등장인물
blood	피피
blood	블러드
blood	혈액
captura	캐치
captura	캡쳐
captura	캡처
divide	분할
divide	나누기
raw	raw
sonhos	드림
nazista	나치즘
adulto	성인
adulto	어른
academy	아카데미아
academy	아카데미
russos	러시아인
russos	러시아어
russos	러시아인
esboço	스케치
esboço	윤곽
esboço	모의
corrigir	fix
corrigir	고쳐
corrigir	고치
corrigir	고치기
corrigir	정답
corrigir	올바른
sound	소리
sound	사운드
rodas	바퀴
novelas	소설
reservas	예약
substâncias	물질
cães	개들
coral	산호
sente	feel
sente	기분
sente	느낌
sente	느낌
juntas	관절
juntas	함께
juntas	같이
isaac	이삭
herança	문화유산
herança	레거시
herança	상속
compositores	작곡가
metropolitano	메트로폴리탄
metropolitano	메트로
metropolitano	지하철
fiel	충성
fiel	충실
persa	페르시아
persa	페르시아인
persa	페르시안
persa	페르시아어
observações	발언
observações	관찰
observações	관측
observações	댓글
dirigir	연출
lazer	레저
verificação	검증
verificação	인증
verificação	체크
verificação	확인
verificação	점검
bay	베이
resgate	구출
resgate	구조
ocorrência	발생
jacob	제이콥
jacob	야곱
hectares	헥타르
hectares	에이커
redação	세이
redação	에세이
configuração	설정
configuração	설정하기
configuração	설정
configuração	구성
configuração	설정
configuração	설정
vistos	비자
recorrente	재발
recorrente	정기
atendimento	출석
atendimento	참석
sueca	스웨덴어
sueca	스웨덴
sueca	스웨덴인
vendidas	팔렸다
vendidas	판매
adriano	하드리아누스
adriano	아드리안
oportunidades	기회
oportunidades	기회
tecidos	조직
tecidos	직물
diretoria	보드
diretoria	게시판
diretoria	이사회
elevação	고도
liderado	led
automóveis	자동차
automóveis	차량
futsal	풋살
atingido	도달
atingido	히트
atingido	hit
dominante	지배
dominante	지배자
conversão	변환
conversão	전환
conversão	변환
conversão	전환
case	대소문자
case	케이스
case	사례
colônias	식민지
múltiplas	다중
selvagens	와일드
selvagens	야생
selvagens	와일드
convocado	소환
divididos	나눈
australiano	오스트레일리아
australiano	오스트레일리아의
empréstimo	융자
empréstimo	대출
empréstimo	대출
adams	애덤스
adams	아담스
distinção	구별
álcool	알코올
prince	프린스
prince	왕자
arranjos	편곡
sobreviventes	생존
sobreviventes	생존자
sobreviventes	survivor
sobreviventes	생존자
missa	미사
missa	매스
missa	대량
missa	질량
panamá	파나마
tipicamente	일반적으로
crença	신념
crença	믿음
crença	신앙
franca	프랑카
franca	프랑스
tailândia	태국
tailândia	타이
sergio	세르지오
praias	바닷가
praias	해변
praias	비치
praias	바닷가
praias	해변
literalmente	말그대로
instalada	설치
instalada	설치됨
processamento	프로세싱
processamento	처리
esfera	스피어
vivia	살았던
cabeças	헤드
cabeças	머리
cabeças	원수
jornalistas	기자
jornalistas	저널리스트
justin	저스틴
modificações	변화
modificações	변경
flash	플래시
florença	킹스턴
florença	킹스톤
florença	플로렌스
florença	피렌체
precisão	정밀도
precisão	정밀
precisão	정확도
precisão	정밀도
precisão	정확성
pesados	무겁게
pesados	무거워
pesados	무거운
pesados	무거움
destacar	하이라이트
destacar	강조하기
destacar	강조
evidência	증거
nigéria	나이지리아
nigéria	나이지리아
danny	대니
foundation	파운데이션
foundation	재단
mora	생명
aplicar	적용
aplicar	적용하기
aplicar	신청
aplicar	구현
algoritmo	알고리즘
legião	레지옹
dourada	황금
dourada	골든
mortal	치명적이다
mortal	치명적
escuro	어둡게
escuro	다크
escuro	어두운
escuro	어둠
falso	거짓
falso	가짜
falso	허위
falso	가짜
envolvimento	약혼
envolvimento	참여
envolvimento	개입
coreano	한국인
coreano	한국
coreano	한국어
afeganistão	아프가니스탄
afeganistão	아프가니스탄
assassino	킬러
assassino	살인범
assassino	살인자
assassino	살인범
assassino	살인자
assassino	암살
assassino	암살자
entretenimento	엔터테인먼트
entretenimento	오락
senhores	신사
twitter	twitter
twitter	트위터
evangelho	복음
evangelho	복음주의
evangelho	복음서
eliminatórias	플레이오프
iguaçu	이구아수
lincoln	링컨
costumes	관세
costumes	세관
costumes	관습
obviamente	명백히
obviamente	명백하게
mestres	마스터즈
mestres	마스터스
gay	게이
gay	게이이
operador	작용소
operador	연산자
operador	운영자
bits	비트
bits	비트
galiza	갈리시아
galiza	갈리시아어
marshall	마샬
marshall	마셜
brigada	여단
turco	투르크인
turco	투르크
turco	터키식
turco	터키어
turco	터키
sobrenome	성씨
derivado	파생상품
derivado	미분
meninas	소녀
meninas	소녀들
meninas	걸스
tocando	누르기
leopoldo	레오폴드
leopoldo	레오폴트
peito	흉부
peito	가슴이
peito	가슴
peito	유방
peito	가슴
abrange	커버
kansas	캔자스
frutos	과일
frutos	열매
frutos	과일과
frutos	과일
frutos	과일과
matthew	매튜
selecção	선택
sicília	시칠리아
special	특수
special	특별한
special	스페셜
special	특별
barbara	바바라
gov	정부
studio	스튜디오
rebelião	반란
abu	abu
adolescentes	십대
adolescentes	청소년
adolescentes	십대
adolescentes	사춘기
gráficos	그래프
gráficos	그래픽
gráficos	차트
gráficos	그래픽
gráficos	그래픽스
arroz	라이스
enterro	매장
enterro	장례
she	그녀
she	그녀는
stuttgart	슈투트가르트
intensa	강렬하게
intensa	강렬한
sentir	feel
sentir	기분
sentir	느낌
restaurante	음식점
restaurante	레스토랑
restaurante	식당
centrais	중부
centrais	센트럴
planetas	행성
únicos	고유
únicos	독특한
suspensão	서스펜션
suspensão	현수막
suspensão	현수
montagem	설치
montagem	장착
recusa	거절
recusa	거절
félix	펠릭스
emergência	응급
emergência	비상사태
hélio	헬리오스
hélio	헬륨
see	ess
summer	여름
montenegro	몬테네그로
sombra	섀도우
sombra	섀도
sombra	그림자
sombra	그늘
vaticano	바티칸
botão	버튼
botão	단추
baker	베이커
beta	베타
permitido	허용
informática	정보학
informática	컴퓨팅
dinâmica	동역학
dinâmica	역학
dinâmica	다이내믹스
dinâmica	동적
dinâmica	다이내믹
sentimento	느낌이
sentimento	기분
sentimento	느낌
contagem	카운트
contagem	카운트다운
heinrich	하인리히
compositora	작곡가
compositora	송라이터
compositora	작곡가
parâmetro	파라미터
parâmetro	매개변수
violino	바이올린
violino	바이올린
gráfica	그래픽
ambientes	환경
cristal	크리스털
cristal	크리스탈
granada	그레나다
granada	그레나다의
granada	그라나다
granada	유탄
granada	수류탄
narrativa	스토리텔링
extrema	극단
extrema	익스트림
extrema	극한
emprestado	빌려
emprestado	빌려서
assunção	승천
transforma	변환
transforma	변신
transforma	변형
cristóvão	크리스토퍼
distintos	뚜렷한
grant	그랜트
armênia	아르메니아어
armênia	아르메니아
armênia	아르메니아인
armênia	아르메니아
armênia	아르메니아인
autora	작가
autora	저자
autora	제작자
autora	작성자
ocasionalmente	가끔씩
ocasionalmente	가끔
ocasionalmente	때때로
genebra	제네바
sementes	씨앗
sementes	시드
sementes	seed
sementes	씨앗
parker	파커
separados	분리됨
separados	별거
separados	분리
separados	따로따로
separados	따로
avisos	공지사항
avisos	공지
avisos	경고
certificado	자격증
certificado	인증서
certificado	증명서
chefes	chef
chefes	셰프
chefes	원수
produzidas	제작
shakespeare	셰익스피어
poderosa	강력
poderosa	강력한
poderosa	강력하다
escrevendo	쓰기
escrevendo	글쓰기
bobby	바비
regulares	정규
regulares	보통
exteriores	외부
liderou	led
ocupada	바쁜
ocupada	바쁘다
ocupada	바빠
ocupada	점령
perguntas	질문
fighter	전투기
fighter	파이터
diagnóstico	진단
diagnóstico	진단
diagnóstico	진단
estável	안정화
estável	안정환
estável	안정적
estável	안정
imediato	즉시
imediato	즉각
entendimento	이해
entendimento	이해하기
curva	곡선
curva	커브
feridos	부상
feridos	부상당한
tesouro	보물
tesouro	재무부
baltimore	볼티모어
superliga	수페르리가
descobertas	디스커버리
descobertas	발견
ronaldo	호날두
seco	건조
seco	드라이
seco	건조
parques	파크
parques	공원
parques	파크스
harmonia	하모니
harmonia	조화
harmonia	화합
síntese	합성
síntese	요약
aposentado	은퇴
aposentado	퇴직
versos	구절
taxas	수수료
externo	외부
outono	가을이
outono	가을
outono	떨어지지
outono	떨어지는
outono	떨어짐
hamburgo	함부르크
oração	기도
oração	기도
oração	기도
fita	테이프
fita	리본
componente	컴포넌트
componente	구성요소
irrelevante	무관한
fotografias	사진들
fotografias	사진
fotografias	사진들
fotografias	사진
fotografias	사진들
fotografias	픽처스
cronologia	연대기
cronologia	타임라인
mma	mma
reputação	평판
reputação	명성
férias	휴일
férias	명절
férias	연휴
férias	홀리데이
férias	휴가
férias	공휴일
férias	방학
férias	휴가
férias	휴일
férias	연휴
férias	공휴일
férias	명절
romena	루마니아
romena	루마니아인
romena	루마니아어
físicos	물리학자
físicos	물리적
físicos	물리
júpiter	목성
júpiter	목성의
projetado	투영
significativo	의미있는
emissão	방출
emissão	배출
emissão	방송
paquistão	파키스탄
procurando	검색
joel	조엘
suicídio	자살
abraços	포옹
ibn	이븐
lutadores	레슬링
lutadores	파이터스
lutadores	파이터
lutadores	파이터즈
alô	여보세요
alô	헬로
alô	hello
euros	eur
euros	유로로
euros	유로
jennifer	제니퍼
finanças	재무
finanças	재정
finanças	금융
finanças	재정
close	닫기
close	닫습니다
close	닫아
pioneiro	파이어니어
pioneiro	파이오니아
bottom	아래쪽
bottom	밑바닥
bottom	아래
bottom	하단
bottom	바닥
urbanos	도시
tennessee	테네시
diminuição	감소
diminuição	줄이기
diminuição	감소
compromisso	타협
compromisso	헌신
baden	바덴
complexidade	복잡도
voos	항공편
voos	비행
turistas	관광객
turistas	관광객
propor	프로포즈
comprou	구매
comprou	샀다
plataformas	플랫폼
brothers	형제
brothers	브라더스
brothers	형제들
mercados	시장
tia	이모
tia	숙모
tia	고모
tia	이모
tia	이모가
tia	티아라
tia	티아
américas	아메리카
falantes	스피커
houston	휴스턴
dennis	데니스
frases	어구
frases	문구
frases	문장
arquitectura	아키텍처
arquitectura	건축학
arquitectura	건축
foguete	로켓
coordenadas	좌표
coordenadas	좌표
coordenadas	좌표계
infraestrutura	인프라
vistas	관광지
vistas	견해
vistas	조회
vistas	조회수
stuart	스튜어트
kate	kate
kate	케이트
corre	달려
corre	실행
corre	달리기
corre	런닝
nápoles	나폴리
nápoles	나폴리
decidido	결심
cantão	광저우
cantão	캔턴
nossas	우리의
pessoalmente	개인적으로
francesco	프란체스코
declarado	선포
uss	uss
publica	게시
publica	출판
publica	발행
registrada	등기
registrada	등록
itunes	아이튠스
itunes	아이튠즈
manda	송금
manda	보내기
manda	보냅니다
manda	전송
christmas	크리스마스
cinemas	영화관
cinemas	극장
cinemas	극장
cinemas	영화관
cinemas	시네마
cinemas	영화
jurídico	법률
jurídico	합법적인
húngaro	헝가리
húngaro	헝가리어
gravidade	중력
pobreza	가난
pobreza	빈곤
aprendizagem	학습
oitava	여덟번째
anúncio	발표
anúncio	공지
anúncio	공지사항
anúncio	광고
anúncio	광고
reconstrução	재구성
reconstrução	재건
aproximação	근사
aproximação	접근법
aproximação	접근
distribuídos	분산
robô	로봇
educacional	교육
aceito	수락
pink	분홍색
pink	분홍
pink	핑크
benefícios	혜택
benefícios	혜택
benefícios	이득
janelas	윈도우
alterado	변경되었습니다
alterado	바꿨다
alterado	변경됨
vietnã	베트남
head	헤드
head	머리
harvard	하버드
citada	인용
citada	인용된
cheio	가득
ann	ann
orquídea	난초과
orquídea	난초
trindade	트리니티
trindade	삼위일체
trindade	트리니다드
probabilidade	확률
probabilidade	확률론
volante	바퀴
engenheiros	엔지니어
suíço	스위스
bloquear	차단
bloquear	차단
bloquear	블록
bloquear	블럭
biodiversidade	생물다양성
contraste	콘트라스트
contraste	대비
kiss	키스
kiss	kiss
natação	수영
natação	수영
cheia	가득
desporto	스포츠
desporto	스포츠
quantidades	수량
quantidades	수량
minissérie	미니시리즈
utilidade	유용하다
utilidade	유용합니다
utilidade	유용
utilidade	유용
utilidade	유틸리티
sessões	세션
sessões	세션
templos	신전
templos	사원
polonês	폴란드어
polonês	폴란드
oitavo	여덟번째
years	수년
fair	공정
fair	박람회
fair	페어
point	지점
point	포인트
knight	기사
knight	나이트
vendo	판매하기
vendo	팔아
vendo	판매
cooper	쿠퍼
chase	체이스
celeste	천구
bryan	브라이언
modern	모던
modern	현대
modern	근대
modern	근황
walker	워커
clínica	클리닉
clínica	진료소
clínica	임상
vincent	빈센트
ordenado	순서
destruído	파괴됨
seguiram	팔로우
expressões	표현
expressões	표현식
gonzález	곤잘레스
judaica	유대인
judaica	유대교
protestos	시위
protestos	항의
protestos	항의
guerreiros	전사
guerreiros	워리어스
servidores	서버
greg	그레그
greg	그렉
mistério	미스테리
mistério	미스터리
legado	레거시
revolucionário	혁명
excesso	초과
entradas	항목
ruim	bad
ruim	나쁜
ruim	나쁘다
croácia	크로아티아
croácia	크로아티아인
variantes	에디션
judicial	사법
amy	에이미
eficiente	효율적
hierarquia	계층
premiação	수상
premiação	어워드
abadia	수도원
encontraram	찾았다
encontraram	찾았습니다
encontraram	발견됨
complexos	콤플렉스
complexos	복합체
destacando	강조
spencer	스펜서
terry	테리
polêmica	논란이
polêmica	논란
polêmica	논란
polêmica	논쟁
crescer	자라
secreto	시크릿
secreto	비밀
mágico	마법사
mágico	마법사
mágico	마술사
mágico	마술
mágico	마법
mágico	magic
mágico	매직
mágico	마법
protocolo	프로토콜
cristiano	기독교
cristiano	크리스티안
cristiano	크리스천
cristiano	크리스찬
animado	애니메이션
animado	흥분
lema	보조정리
lema	좌우명
stars	항성
stars	스타
clemente	클레멘트
clemente	클레멘스
son	아들
germânico	게르만어
germânico	게르만
ângulo	각도
ângulo	앵글
procedimentos	절차
noção	개념
típica	전형적
típica	전형
típica	전형적인
vivendo	생활
beatles	beatles
beatles	비틀즈
murray	머리
famosas	유명한
famosas	유명해
famosas	유명인
famosas	유명하다
famosas	유명
fantasy	판타지
fantasy	환상
tommy	토미
metais	메탈
metais	금속
metais	금속
abandonado	버림
carey	캐리
broadway	브로드웨이
africanos	아프리카인
africanos	아프리카
testemunhas	증인
testemunhas	목격자
fighting	파이팅
minerais	미네랄
minerais	미네랄
minerais	광물
separado	분리됨
separado	별거
separado	별도
separado	따로따로
separado	따로
separado	별도로
separado	분리
separado	따로따로
separado	따로
decoração	장식
secret	시크릿
secret	비밀
herschel	허셜
azuis	파란색
azuis	청색
azuis	푸른
azuis	블루
azuis	파랑
azuis	푸른색
azuis	블루스
diretora	디렉터
diretora	감독
analisar	분석
analisar	분석하기
moléculas	분자
moléculas	분자
previsão	예보
previsão	예측
comentou	댓글
julio	훌리오
acre	에이커
acre	아크레
melhoria	개선하기
melhoria	개선
melhoria	향상
melhoria	개선
oral	구강
carmen	카르멘
estimado	추정
modernas	모던
modernas	현대
modernas	근대
modernas	근황
resolve	풀기
resolve	해결
vilas	마을
censura	비난
censura	검열
censura	검열
velhos	늙은
velhos	오래된
movido	감동
agir	act
jersey	저지
atlântica	애틀랜틱
atlântica	대서양
hell	지옥
chineses	중국인
chineses	중국어
renascimento	르네상스
renascimento	rebirth
campbell	캠벨
cultivo	경작
galo	수탉
namorado	보이프렌드
namorado	남자친구
namorado	남친
reuniões	회의
reuniões	미팅
gerações	세대
capitais	캐피털
capitais	자본
capitais	수도
capitais	캐피탈
capitais	자본주의
capitais	캐피털
piso	바닥
minnesota	미네소타
pagina	페이지
selvagem	와일드
selvagem	야생
formatos	형식
formatos	포맷
aceitação	합격
recebem	받기
sítios	사이트
sítios	음식점
sítios	장소
bandeiras	플래그
bandeiras	깃발
bandeiras	배너
túmulo	무덤
túmulo	무덤
leonor	엘리너
acampamento	캠프
acampamento	캠핑
graham	그레이엄
publicar	게시
publicar	출판
publicar	게시
publicar	출판
publicar	발행
publicar	게시
publicar	게시글
publicar	포스트
publicar	게시물
publicar	게시
publicar	포스팅
vencido	루저
vencido	패자
vencido	패배
gera	생성하기
gera	생성
atribuída	할당된
imigração	이민
imigração	이민호
maurice	모리스
controvérsia	논란
controvérsia	논쟁
roman	로만
roman	로마
aumentando	증가
coloração	색칠
coloração	컬러링
coloração	염색
coloração	색칠
coloração	색채
semelhança	닮음
expressa	익스프레스
expressa	표명
mars	마스
mars	화성
proprietários	소유자
ava	아바
ava	ava
ava	에바
actividades	활동
polaco	폴란드어
polaco	폴란드
rapaz	boy
rapaz	소년
rapaz	남자아이
rapaz	보이
irlandês	아일랜드어
irlandês	아일랜드인
combates	파이트
enviados	보냄
enviados	전송
divisa	통화
divisa	화폐
sonda	탐사
guatemala	과테말라
kent	켄트
terrestres	지상
contínua	지속
contínua	연속
pleno	가득
mancha	얼룩
tokyo	도쿄
tokyo	동경
fracasso	실패
fracasso	실패
solos	토양
armazenamento	저장소
armazenamento	스토리지
armazenamento	저장
got	got
códigos	코드
thompson	톰프슨
cidadania	시민
cidadania	시민권
acompanhar	동행
plena	가득
citados	인용
citados	인용된
distribuído	분산
wolf	늑대
wolf	볼프
wolf	울프
ricos	부자
ricos	부자
tópicos	주제
tópicos	주제
tópicos	스레드
tópicos	대화
rotação	회전
catolicismo	가톨릭주의
catolicismo	가톨릭
catolicismo	가톨릭교회
catolicismo	가톨릭주의
perfeitamente	완벽하게
destruída	파괴됨
ciclone	사이클론
magno	매그너스
magno	마누스
magno	마그누스
terrenos	육지
terrenos	랜드
terrenos	지형
exclusiva	독점
exclusiva	단독
júri	배심원
lançamentos	출시
lançamentos	릴리즈
lançamentos	릴리스
caribe	캐리비안
caribe	카리브
internos	인턴
internos	내부
palestina	팔레스타인
palestina	팔레스타인인
palestina	팔레스타인
palestina	팔레스타인인
taiwan	타이완
taiwan	대만
taiwan	타이완어
taiwan	타이완
taiwan	대만
sara	사라
sara	새라
sara	세라
sara	사라
sara	세라
aldeias	마을
choque	충격
choque	쇼크
restrições	제한
restrições	제한
desfile	퍼레이드
desfile	행진
pesos	페소
inserção	삽입
diminuir	줄이기
diminuir	감소
fischer	피셔
igualdade	평등
igualdade	평등주의
aonde	어디서
aonde	어디
aonde	어디에
aonde	어디로
reações	공감
rubens	루벤스
visitar	방문
visitar	방문하기
run	달려
run	실행
run	달리기
run	런닝
capturado	캡처
capturado	캡쳐
reno	라인
reno	르노
reno	리노
oposto	반대편
oposto	반대로
oposto	반대
edit	편집
edit	편집하기
edit	수정
coberta	커버
coberta	덮여
valley	골짜기
valley	밸리
valley	계곡
traduções	번역기
traduções	번역
traduções	번역
neo	네오지오
neo	네오
lar	집에
lar	고향
lar	집으로
lar	가정
lar	lar
heitor	헥토르
heitor	헥터
completou	완료
completou	완료되었습니다
facilidade	시설
parabéns	축하드립니다
parabéns	축하합니다
parabéns	축하해
gases	가스
gases	가스
mecanismos	메커니즘
acreditar	believe
acreditar	믿기
concluída	완료
concluída	완료되었습니다
eleitores	유권자
australiana	오스트레일리아
australiana	오스트레일리아의
august	아우구스트
luke	루가
luke	루크
deep	깊은
deep	깊게
concluído	완료
concluído	완료되었습니다
concluído	완료
concluído	완료되었습니다
robinson	로빈슨
pátio	마당
pátio	테라스
western	웨스턴
western	서부
western	서양
culpa	비난
culpa	죄책감
holmes	홈즈
holmes	홈스
kurt	커트
kurt	쿠르트
mina	미나
mina	광산
circunstâncias	상황
orange	오렌지
orange	오렌지색
xxi	xxi
abastecimento	공급
residentes	주민
residentes	레지던트
residentes	상주
residentes	레지던트
residentes	주민들
derrotas	패배
mundialmente	전세계
tanque	탱크
tanque	전차
tito	티투스
tito	타이터스
museus	박물관
museus	박물관과
museus	박물관
ferido	부상
ferido	부상당한
dallas	댈러스
dallas	달라스
plástico	플라스틱
plástico	성형외과
plástico	플라스틱
plástico	성형
plástico	비닐
malásia	말레이시아
malásia	말레이시아어
malásia	말레이시아
malásia	말레이시아어
card	카드
positivas	긍정
positivas	양수
positivas	긍정적
positivas	긍정적인
cartão	카드
violação	위반
violação	강간
fort	포트
fort	요새
cargas	부하
susan	수잔
sex	금요일
sex	성교
sex	섹스
sex	성관계
sex	성별
cerâmica	도자기
cerâmica	세라믹
cerâmica	도자기
cerâmica	세라믹
cerâmica	도자기
falsa	거짓
falsa	가짜
falsa	허위
falsa	가짜
idéias	아이디어
manifestação	시위
manifestação	시연
pianista	피아니스트
postura	자세
melbourne	멜버른
melbourne	멜번
edwards	에드워즈
melhorias	향상
melhorias	개선
melhorias	향상
melhorias	개선
java	자바
controlo	통제
controlo	제어
controlo	제어하기
controlo	컨트롤
eficiência	효율성
eficiência	효율
eficiência	효율성
rebelde	반란군
rebelde	반군
proibido	금지
proibido	금지
proibido	차단됨
marine	마린
marine	해병대
grace	그레이스
grace	은혜
culinária	요리
arizona	애리조나
charlotte	샬럿
charlotte	샬롯
mito	신화
químicos	화학물질
químicos	화학
químicos	화학품
químicos	화학물질
químicos	화학
avó	할머니
avó	외할머니
avó	할머니
avó	할머니
ênfase	강조
consulta	쿼리
consulta	검색어
consulta	조회
consulta	협의
consulta	상담
análises	분석
análises	해석학
análises	해석
análises	분석
reverter	되돌리기
aula	학급
aula	계급
aula	클래스
aula	수업
dramática	극적
giro	귀여워
padres	사제들
ferrovia	철도
ferrovia	철도
fique	머무르지
fique	머물러
fique	숙박
fique	머무르고
segmentos	세그먼트
aplica	적용
aplica	적용됩니다
aplica	적용된다
elias	엘리아스
elias	엘리어스
arábia	아라비아
arábia	아라비아어
arábia	아라비아
traços	자취
traços	흔적
traços	대시
soberano	주권
judeu	유대인
judeu	유대교
judeu	유대인
bruxelas	브뤼셀
bank	뱅크
bank	은행
vegetais	채소
vegetais	야채
vegetais	채소
vegetais	야채
alimento	푸드
alimento	음식
alimento	식량
alimento	식품
elétrons	전자
elétrons	전자
observatório	천문대
esboços	스케치
regresso	컴백
regresso	반납
regresso	반환
regresso	리턴
regresso	귀환
regresso	복귀
automóvel	자동차
automóvel	차량
automóvel	자동차
cana	리드
cana	지팡이
cana	사탕수수
cana	로드
cana	지팡이
emma	엠마
asiático	아시아
profundamente	깊게
estética	미학
estética	미학
gradualmente	점차
dores	통증
dores	통증이
dores	고통
dores	통증
centre	중앙
centre	센터
augusta	아우구스타
multi	멀티
massas	파스타
massas	덩어리
massas	질량
massas	국수
marta	마르타
marta	마사
gospel	복음
gospel	복음주의
gospel	복음서
lorenzo	로렌조
legais	법률
legais	합법적인
mineira	광산
mineira	마이닝
mineira	광업
lúcia	루시
lúcia	루시아
naturalmente	자연스럽게
naturalmente	자연적으로
naturalmente	naturally
gustav	구스타프
horta	가든
horta	정원
madrugada	새벽
amostra	표본
amostra	견본
amostra	샘플링
amostra	샘플
cbs	cbs
vegetal	채소
vegetal	야채
exibidos	표시됨
conteúdos	콘텐츠
conteúdos	컨텐츠
conteúdos	내용
conteúdos	목차
conteúdos	콘텐츠
conteúdos	내용
correr	달려
correr	실행
correr	달리기
correr	런닝
empregado	직원
empregado	종업원
empregado	웨이터
empregado	고용
keith	키스
funk	펑크
costume	평상시
costume	평소
costume	커스텀
costume	맞춤
estabilidade	안정성
estabilidade	안정
escultor	조각가
escultor	조각가자리
horizontal	수평
magic	마술
magic	마법
magic	magic
magic	매직
sensação	느낌이
sensação	기분
sensação	느낌
sensação	감각
convidada	초대
convidada	게스트로
convidada	손님
convidada	게스트
convidada	참석자
permanecendo	남음
poetas	시인
ludwig	루트비히
ludwig	루드비히
samurai	사무라이
sertão	아웃백
espectro	스펙트럼
anunciada	발표
fósseis	화석
catalunha	카탈루냐
puro	깔끔하게
puro	깔끔한
puro	순수한
puro	순수
iugoslávia	유고슬라비아
lloyd	로이드
currículo	이력서
currículo	커리큘럼
currículo	재개
currículo	이력서
visuais	시각
visuais	비주얼
warren	워렌
cuidados	케어
slam	슬램
núcleos	코어
mudando	바뀌기
mudando	변경
arsenal	아스널
arsenal	아스날
arsenal	arsenal
turcos	터키인
turcos	터키식
turcos	터키어
turcos	터키
colina	언덕
farol	등대
farol	비콘
conselhos	충고
conselhos	조언
parou	중단됨
bombas	펌프
bombas	폭탄
visa	비자
escocês	스코틀랜드
escocês	스코틀랜드인
debates	토론
debates	논쟁
acusação	고소
acusação	기소
acusação	기소
investigações	수사
investigações	탐구
adequada	적절한
adequada	어울리는
misericórdia	자비
mínimos	최소
mínimos	최소
válidos	유효합니다
válidos	유효
válidos	유효한
guiana	가이아나
make	make
esquadrão	분대
esquadrão	스쿼드
registo	레지스터
registo	등록
registo	레지스트리
registo	등록
governante	통치자
kids	키즈
kids	애들
kids	아이들
kids	어린이
corredor	달리기
corredor	복도
corredor	코리더
corredor	통로
corredor	통로로
kingdom	왕국
kingdom	킹덤
vizinho	이웃
vizinho	이웃집
vestígios	자취
vestígios	흔적
vestígios	추적
vestígios	트레이스
vestígios	흔적
sandra	산드라
sandra	샌드라
profundo	깊은
profundo	깊게
clipes	클립
tanques	탱크
tanques	전차
tanques	tanks
tanques	탱크
tanques	전차
ideologia	이데올로기
arnold	아르놀트
gerente	관리자
gerente	매니저
reconhecer	인식
atrações	관광지
atrações	명소
adotou	채택
adotou	입양
imposto	납세
imposto	세금
prazer	즐거움
prazer	기쁨
prazer	쾌락
rené	르네
rené	레네
rené	르네
actor	배우
assinar	구독
assinar	서명
assinar	사인
assinar	기호
assinar	서명
assinar	사인
caridade	자선단체
caridade	자선
integrada	통합
carvão	석탄
carvão	목탄
cordilheira	범위
cordilheira	코르디예라
presa	체포
presa	먹이
barcos	보트
malta	몰타
oponente	상대
oponente	상대편
oponente	상대성
básicos	기본
básicos	기초
básicos	베이직
raymond	레이먼드
raymond	레이몬드
dublagem	더빙
hunter	사냥꾼
hunter	헌터
iniciando	시작
consideração	고려
visitou	방문
salva	저장
salva	저장하기
salva	저장
premier	프리미어
her	그녀
her	그녀의
justo	정의로운
justo	공정
justo	박람회
justo	페어
anéis	반지
anéis	고리
humberto	휴버트
átomos	원자
átomos	아톰
átomos	원자
vanessa	바네사
comunistas	공산주의자
comunistas	공산주의자
rodovias	고속도로
inspirada	영감
joan	조앤
frankfurt	프랑크푸르트
inovação	혁신
florida	플로리다
falhas	실패
falhas	고장
falhas	결함
nbc	nbc
meridional	남부
meridional	남방
montana	몬태나
fundir	병합
fundir	합치기
fundir	통합
felicidade	행복
felicidade	happiness
performances	공연
triunfo	트라이엄프
telescópio	망원경
canada	캐나다
norman	노르만
norman	노먼
tronco	몸통
tronco	트렁크
tronco	trunk
caverna	케이브
caverna	동굴
promessa	약속
liverpool	liverpool
liverpool	리버풀
alternativas	대안
alternativas	얼터너티브
alternativas	대안
dourado	황금
dourado	골든
dourado	골드
dourado	황금
bebê	베이비
bebê	아기
harold	해롤드
harold	해럴드
virginia	버지니아
portos	항구
portos	포트
fixa	고정
edge	엣지
edge	모서리
edge	edge
contemporâneo	현대
noiva	약혼자
noiva	약혼녀
noiva	신부
noiva	약혼
emi	emi
associadas	제휴
associadas	연관
coletiva	집단
pavilhão	깃발
pavilhão	국기
pavilhão	플래그
pavilhão	파빌리온
spin	스핀
proximidade	근접
inserir	삽입
wii	wii
borda	rim
borda	엣지
