категорија	loại
лејди	tẩy
рап	rap
скали	thang
скали	stairway
скали	dục
раководители	executives
примарна	chính
лесна	nhẹ
лесна	nhẹ
мадагаскар	madagascar
едрене	edirne
пејџ	paige
џордан	jordan
јапонска	nhật
џузепе	giuseppe
џејсон	phúc
џејсон	jason
вегас	vegas
големини	cỡ
големини	thước
остро	sharp
остро	nhọn
конечен	final
пештери	hang
андалузија	andalucia
андалузија	andalusia
вишок	thừa
вишок	thụ
стенфорд	stanford
нормандија	normandy
нормандија	normandie
хаити	haiti
свадба	cưới
крајбрежјето	waterfront
оценка	điểm
сони	sony
сони	sonny
нирнберг	nürnberg
нирнберг	nuremberg
ралф	ralph
самуил	samuel
следна	kế
следна	tiếp
следна	kit
обнови	renew
поразена	bại
заседа	ambush
берде	börde
евиденција	records
евиденција	log
спротивни	divergent
спротивни	ngược
кралевите	kings
кралевите	vua
пеколот	thoa
тениско	tennis
панорама	panorama
почина	chết
ангели	angels
еми	emmy
еми	emmys
шеми	patterns
врат	họng
врат	neck
врат	cổ
медичи	medici
медичи	medicis
масовни	nhái
масовни	mass
масовни	massive
групна	group
групна	nhóm
ник	nick
ник	nic
ник	nik
идол	idol
витамин	vitamin
одење	trekking
материјална	nguyên
професионалец	pro
брегови	shores
мајмуни	khỉ
спартак	spartacus
спартак	spartak
докторат	phd
моќност	sục
моќност	lực
врзани	chủa
врзани	bound
врзани	chủa
англо	anglo
празен	rỗng
празен	trống
празен	trống
празен	blank
штајнбург	steinburg
протеини	protein
мастејн	mustaine
михаел	michael
тел	tel
тел	đt
стразбур	strasbourg
лил	lil
лил	lille
длабоки	deep
длабоки	sâu
барбара	barbara
осло	oslo
армстронг	armstrong
цветови	hoa
цветови	blossoms
руси	nga
бесплатно	free
бесплатно	rảnh
милтон	milton
задоволи	satisfy
фрлање	ném
фрлање	toss
фрлање	thảy
фрлање	chọi
фрлање	quăng
фрлање	vứt
фрлање	ném
гари	garry
гари	gary
грос	ghê
грос	groß
рус	rus
учествуваа	chê
шарлот	charlotte
ататурк	ataturk
ататурк	atatürk
хумор	hài
наклон	tilt
наклон	nghiêng
утро	sáng
мис	miss
мис	nhớ
реми	remy
реми	remi
клајн	klein
атлетико	atletico
атлетико	atlético
кафеава	brown
кафеава	nâu
уганда	uganda
брана	dam
брана	đập
привремена	temp
драстично	khốc
адријатико	adriatico
половината	eo
половината	hông
половината	nửa
изолирани	isolated
откри	revealed
откри	lộ
френклин	franklin
бродовите	tàu
бродовите	thuyền
предупредување	cảnh
кршење	phá
кршење	breaking
кршење	smashing
харисон	harrison
леви	levi
обама	obama
осветлување	lighting
прославата	lễ
славко	slavko
масти	béo
масти	mập
масти	fat
семејствата	gia
паскал	pascal
пипин	pippin
вавилон	babylon
скандинавија	scandinavia
сакаше	yêu
сакаше	wanted
роберто	roberto
бетмен	batman
запишување	viết
запишување	ghi
тропски	tropical
пит	pete
ацо	aco
ловат	hunt
ловат	săn
фридман	friedman
волк	soi
волк	wolf
волк	sói
бањи	spa
бањи	tắm
господин	mister
грама	gam
грама	gram
сместување	lodging
крила	wings
крила	cánh
курт	kurt
курт	curt
боуви	bowie
летно	summertime
пушки	súng
умерена	vừa
цивилизации	civilizations
цивилизации	civilisations
болни	đau
болни	bệnh
болни	ốm
болни	cúm
лаос	lào
отон	otho
памук	pamuk
памук	bông
памук	cotton
редовна	thường
олимпија	olympia
олимпија	olympias
клинтон	clinton
варна	varna
дно	dưới
дно	bậc
дно	đáy
дно	bottom
дно	đáy
дно	bottoms
среќен	phúc
среќен	vui
поканети	mời
сведок	chứng
арапска	arab
уста	miệng
уста	mồm
хив	hiv
дилан	dylan
антиохија	antioch
болката	đau
ладен	laden
бернард	bernard
девојче	girl
девојче	gái
мајнц	mainz
сценарист	screenwriter
реда	hàng
мисисипи	mississippi
добиена	won
добиена	thắng
преспанско	prespa
мигел	miguel
чуда	miracles
чуда	kì
покани	mời
покани	mời
робот	robot
рамен	phẳng
рамен	ramen
предаваат	dạy
сини	xanh
пијалаци	uống
онтарио	ontario
ген	gien
ген	gene
ген	gen
ген	gen
капабланка	capablanca
веста	vesta
антониј	antony
антониј	antonius
трик	trick
трик	bịp
трик	lừa
тери	terri
тери	teri
тери	terry
бич	beech
бич	biển
бич	beach
конференции	thảo
конференции	conferences
пирин	pirin
мажот	chồng
мажот	mun
мажот	husband
татковината	motherland
кабинет	tủ
арагон	aragon
сончев	nắng
сончев	sunny
здраво	alo
здраво	hello
радијација	xạ
собрал	đọt
краков	krakow
едвај	khan
зегеберг	segeberg
ферари	ferrari
премиери	premieres
дуран	durant
дуран	duran
кремљ	kremlin
распон	span
кромид	onion
кромид	hành
мередит	meredith
пролог	prologue
свесни	conscious
свесни	aware
висорамнина	highlands
освојувач	conqueror
викиликс	wikileaks
задоволува	satisfies
југословенска	yugoslav
џеф	jeff
подигање	boot
подигање	nâng
подигање	nuôi
подигање	nhôm
мак	mac
мак	mack
мак	mak
колона	khe
колона	cột
нијанси	shades
облаци	mây
адамс	adams
самоа	samoa
топла	hot
топла	nóng
топла	ấm
тропските	tropics
спротивна	ngược
грло	họng
потсетува	reminiscent
жорж	georges
моќен	lỉnh
зими	winters
линколн	lincoln
вируси	viral
вируси	virus
вируси	virus
вируси	virut
свесен	aware
свесен	conscious
браната	dam
браната	đập
вагнер	wagner
рејчел	rachael
рејчел	rachel
рамна	phẳng
санчез	sanchez
забранети	cấm
забранети	cấm
забранети	cấm
чудно	awkward
чудно	lạ
чудно	weird
чудно	rar
чудно	lạ
чудно	lẻ
џефри	geoffrey
џефри	jeffrey
пијалоци	uống
кастро	castro
одри	audrey
поплави	lụt
поплави	lụt
поплави	gượng
тринидад	trinidad
извоз	xuất
благоевград	blagoevgrad
единбург	edinburgh
тесна	chật
багдад	baghdad
багдад	bagdad
ката	kata
ката	sàn
аризона	arizona
масла	oils
ривали	rivals
советници	councillors
лажни	giả
лажни	fake
кук	cook
кук	nấu
кук	kuk
битерфелд	bitterfeld
полк	polk
лоара	loire
просторија	phòng
моделите	patterns
соседи	xóm
струма	struma
базирано	dựa
дамаск	damascus
бруно	bruno
хал	hal
черепот	skull
черепот	sọ
черепот	quang
паѓаат	falling
паѓаат	rơi
таблички	kẽm
делфин	dolphin
делфин	delphine
придонесуваат	góp
чувар	guardian
чувар	gác
чувар	canh
потешкотии	nhọc
сончева	solar
поинаков	khác
ерп	earp
фан	quạt
фан	fuck
алесандро	alessandro
трчање	chạy
роџерс	rogers
духовен	linh
бенџамин	benjamin
арт	art
рудник	mỏ
рудник	mine
минимална	phút
минимална	min
реален	tế
самоил	samuel
елстер	elster
прованса	provence
монарх	symposiachrus
монарх	monarch
пресврт	twist
пресврт	xoắn
пресврт	xoáy
хармонија	harmony
жил	jules
жил	gilles
едгар	edgar
обновено	revived
обновено	khôi
минг	minh
минг	ming
грејс	ân
грејс	grace
грејс	tha
постол	pella
заслуга	credit
заслуга	gmail
сајмон	simon
крие	trốn
сантјаго	santiago
губат	losing
губат	thua
губат	thua
дијалог	thoại
филипс	philips
филипс	phillips
картер	carter
колумбо	columbus
колумбо	columbo
тигри	tigers
тигри	hổ
самостоен	solo
умрела	chết
рој	roy
стебло	cây
гази	ghazi
гази	gazi
бот	bot
бот	robot
војводите	dukes
цска	cska
затвори	close
затвори	đóng
затвори	gần
затвори	kín
затвори	đóng
студентски	bmi
лазаров	lazarov
присуствуваат	dự
спротивност	ngược
орлеанс	orleans
миле	dặm
одел	odell
фасо	faso
одделенија	ban
клас	hạng
клас	lớp
сена	sena
сена	senna
сена	seine
непријателот	địch
непријателот	thù
вотсон	watson
научи	ngộ
научи	học
тропска	tropical
серверот	phục
серверот	server
томи	tommy
духовни	linh
безбедно	an
постигнато	phone
постигнато	hoài
намерата	intention
ископувања	excavations
монастир	monastir
олга	olga
стандардно	chuẩn
стандардно	standard
американец	american
американец	mỹ
домаќини	máy
одлучено	quyết
поен	điểm
задачата	task
данлоп	dunlop
лоренцо	lorenzo
топки	balls
топки	bi
мој	mỏ
мој	mine
романди	romandie
туркменистан	turkmenistan
бизмарк	bismarck
фатен	caught
голдман	goldman
пожарот	blaze
горица	gorica
хелиум	helium
хелиум	heli
транзиција	dốc
несреќи	crashes
винчи	vinci
царица	empress
духовна	linh
балкан	balkan
балкан	balkans
балкан	balkan
тенки	mỏng
тенки	gầy
тенки	thin
топење	chảy
никеја	nicaea
другар	mate
другар	pal
другар	buddy
непријателски	địch
подароци	quà
подароци	cải
подароци	quà
кривично	phạm
јоханес	johannes
билки	cây
билки	herbs
консензус	consensus
семитски	semitic
буркина	burkina
соломон	salomon
соломон	solomon
тимор	timor
сликање	tranh
сликање	sơn
откуп	ransom
освојувања	conquest
металика	metallica
вулкански	vulcan
ферер	ferrer
дик	dick
олимпик	olympic
камерун	cameroon
нелсон	nelson
одвоени	skill
камата	vốn
камата	lãi
ѓаволот	devil
ѓаволот	quỷ
поморска	maritime
пабло	pablo
лесни	nhẹ
единствени	unique
синатра	sinatra
вебер	weber
вебер	webber
јовановски	jovanovski
бранител	defender
бранител	cọc
ураниум	urani
ураниум	uranium
фебруари	tháng
аматерски	amateur
штити	vệ
емерсон	emerson
пустина	mạc
тесен	chật
тесен	hẹp
приватно	tư
рагби	rugby
коен	cohen
коен	cohn
ќустендил	kyustendil
кадри	khung
цвеќиња	hoa
скарлет	scarlet
скарлет	scarlett
дефинитивно	kĩ
размер	phóng
марин	marin
колинс	collins
старбакс	starbucks
ајдахо	idaho
централа	gieo
централа	trồng
централа	cấy
централа	trung
централа	central
централа	dispatch
трага	trail
трага	vết
трага	trace
трага	dẫn
трага	chì
дрес	uniform
сериски	serial
албанска	albania
зло	xấu
зло	ác
зло	scourge
микроскоп	microscope
микроскоп	phức
датуми	ngày
исчезнат	thiếu
сенегал	senegal
пинк	pink
пинк	hồng
приоритет	ưu
бонд	bond
ретка	hiếm
засолниште	shelter
влашка	românească
реализам	realism
арамејски	aramaic
бургенланд	burgenland
алфонсо	alfonso
преведување	dịch
преведување	dịch
преведување	dịch
уво	ear
уво	tai
тесалија	thessaly
седи	sadie
седи	ngồi
седи	ngồi
флеминг	flemming
флеминг	fleming
калциум	calcium
калциум	canxi
тонови	toner
фреска	fresco
фреска	mural
марина	marina
катастрофа	họa
наведените	trên
тед	ted
пери	perry
убави	đẹp
константинов	konstantinov
хем	hamm
хем	ham
пиј	uống
пиј	ly
версај	versailles
прост	prost
сузан	suzan
сузан	suzanne
сузан	susan
сели	sally
мед	thuế
јунак	hero
јунак	hùng
јунак	hoàn
мексикански	mễ
дизајни	designs
миранда	miranda
патка	vịt
ема	emma
хомер	homer
маја	maia
маја	maya
маја	maja
окленд	auckland
седми	seventh
тркала	hoành
бохемија	bohemia
победува	thắng
кантон	tổng
кантон	canton
случајна	cuốc
случајна	nét
студена	lạnh
забранета	cấm
забранета	cấm
забранета	cấm
афро	afro
активист	activist
вулкани	volcanoes
данте	dante
управител	đốc
едвардс	edwards
братислава	bratislava
кристоф	kristof
кристоф	kristoff
кристоф	christophe
кристоф	christoph
глазгов	glasgow
истакнато	chê
зоја	zoya
кент	kent
отпорност	vây
отпорност	cự
рода	roda
мајорка	mallorca
мајорка	mallorca
хејс	hays
хејс	hayes
тесни	hẹp
вртење	spinner
вртење	spinning
вртење	spin
вртење	quay
љубомир	ljubomir
прстите	ngón
белешка	note
ниче	nietzsche
ганди	gandhi
бастон	bastogne
тувалу	tuvalu
седница	phiên
пронаоѓање	finding
полицајци	cớm
земање	taking
водеше	led
повика	goi
грубо	rough
анкара	ankara
мареј	murray
кривични	phạm
хелен	helen
скендербег	skanderbeg
повелба	charter
крум	krum
добивањето	nhận
генетика	genetics
претходен	trước
инчи	cm
сајтови	sites
сребрена	bạc
таџикистан	tajikistan
покровителство	aegis
рамо	vai
алјаска	alaska
жлезда	tuyến
жлезда	gland
скорпија	scorpio
скорпија	cạp
цвет	flower
цвет	hoa
селтик	celtic
премини	crossings
семјуел	samuel
ахил	achilles
сојузник	ally
факто	facto
остар	sharp
остар	nhọn
руралните	rural
погребот	tang
погребот	lễ
натприродни	supernatural
моли	molly
мтв	mtv
покрив	mái
покрив	tèo
покрив	trần
чудо	diệu
рајт	wright
матка	matka
хрвати	croats
бунтовниците	phiến
топологија	topology
влажни	trơn
влажни	vat
влажни	ướt
лама	lama
лама	llama
автобиографија	autobiography
муслиманско	muslim
лувр	louvre
страст	thèm
споредено	so
величини	cỡ
величини	thước
муниција	đạn
муниција	ammo
професионалци	pros
кораб	korab
бремена	thai
бремена	bầu
тирана	tirana
сериозен	bách
точките	chấm
испит	thi
тенка	mỏng
тенка	gầy
тенка	thin
мајсен	meissen
хемијата	hóa
хемијата	lờ
лео	leo
мулти	đa
мулти	multi
планинарски	mountaineering
желби	muôn
мат	bastard
мат	mutt
мат	matt
мат	matte
мат	mat
свињи	lợn
свињи	heo
опус	opus
ловец	hunter
нибали	nibali
бауцен	bautzen
потсдам	potsdam
длабок	deep
длабок	sâu
покривот	mái
покривот	tèo
покривот	trần
виолина	violin
пресуда	câu
даб	dub
даб	oak
даб	sồi
мајер	meier
мајер	mayer
мајер	meyer
вокер	walker
регистар	registry
готфрид	gottfried
универзална	universal
универзална	chung
обезбедени	bịt
делегат	delegate
фото	photo
фото	foto
фото	ảnh
грим	grimm
грим	grim
емилија	emilia
емилија	emilie
машко	buồng
машко	đực
машко	nam
перси	percy
противниците	opponents
трон	tron
никарагва	nicaragua
гота	gothia
гота	gotha
руанда	rwanda
благодарност	appreciation
гласини	rumor
даноците	thuế
санто	santo
голи	naked
васко	vasco
старт	khởi
плутон	pluto
персијците	persians
духовно	linh
плочки	lát
плочки	ngói
плочки	lát
оро	oro
укинување	nâng
укинување	lifting
маите	mayan
дука	doukas
реге	reggae
асен	asen
асен	assen
сомалија	đặc
сомалија	somalia
сомалија	somali
примарен	chính
вдовица	widow
преведува	dịch
преведува	dịch
контроверзии	controversies
филипини	philippines
тренери	coaches
месје	messier
напредни	thiệp
фергусон	ferguson
партиски	đảng
партиски	party
партиски	tiệc
новак	novak
јудаизмот	judaism
магдебург	magdeburg
потпишување	ký
галаксијата	galaxy
дива	wild
дива	hoang
дива	diva
маркус	marcus
маркус	markus
логор	camp
логор	trại
фрајбург	freiburg
еднорог	unicorn
ерменски	armenia
лестер	lester
лестер	leicester
андреас	andreas
андреас	andries
примаат	nhận
разгледување	duyệt
разгледување	cường
маглини	nebulae
атлас	atlas
мадона	madonna
мон	mont
мон	mon
летаат	fly
летаат	ruồi
летаат	bay
роналд	ronald
унгарците	hungary
шерлок	sherlock
кувајт	kuwait
грег	greg
грег	gregg
вујко	chú
вујко	bác
затворање	đóng
затворање	cận
отпуштен	thải
отпуштен	đuổi
дерби	derby
болтон	bolton
глаголски	grammatical
мешаат	mix
мешаат	trộn
пелопонез	peloponnese
синан	sinan
рик	rick
рик	ric
ридовите	đồi
ридовите	hills
одземање	trừ
одземање	seizure
карневал	carnival
пан	pan
литри	gallon
литри	lít
литри	lít
литри	ga
литри	lít
мислата	nghĩ
мислата	tưởng
протерани	đày
кемпбел	campbell
кемпбел	kimble
ромео	romeo
статуи	tượng
златно	vầng
златно	golden
златно	đỏi
посветеност	dedication
национализам	nationalism
истакне	highlight
далај	dalai
летање	flying
летање	bay
бенедикт	benedict
хрватите	croats
хајделберг	heidelberg
харис	haris
харис	harris
христијанин	nguyen
христијанин	christian
торп	thorpe
ричи	ritchie
ричи	richie
цврст	đặc
цврст	mẫn
предавство	betrayal
предавство	phản
анкета	survey
кристал	crystal
џејми	jamie
џејми	jaime
убиваат	giết
благосостојба	vượng
такси	taxi
такси	taxi
такси	cab
такси	xi
такси	taxi
родос	rhodes
поштенска	bưu
пенал	penalty
пенал	phạt
домашно	homemade
континуитет	continuity
кантакузин	kantakouzenos
иницијативата	motion
роналдо	ronaldo
скај	skye
олтар	altar
отфрла	rejects
тенок	mỏng
тенок	gầy
тенок	thin
ајкула	shark
ајкула	carcharhinus
андреја	andrea
монах	monk
култ	cult
мешана	võ
рамни	phẳng
фиба	fiba
ложа	lounge
тенеси	tennessee
бест	nhất
пророк	tri
воздухопловство	aviation
олово	dẫn
олово	chì
допинг	doping
хондурас	honduras
месечно	tháng
дејмон	damon
неверојатно	unbelievable
неверојатно	amazing
дубаи	dubai
редок	hiếm
виновен	huệ
виновен	tội
сиви	gray
сиви	xám
сиви	xám
мин	phút
мин	min
направа	gadget
катастрофи	họa
претворена	tráng
далмација	dalmatia
тулуз	toulouse
вернер	werner
антарктикот	antarctic
саем	fair
трилер	thriller
глина	clay
исклучен	offline
исклучен	off
исклучен	tắt
тринаесет	thirteen
обновени	khôi
џезира	jazeera
ризница	hoard
отварање	mở
сампдорија	sampdoria
вриење	sôi
напаѓачот	striker
хоризонтални	ngang
пронаоѓач	finder
соништата	mơ
соништата	dreams
вестминстер	westminster
топови	pháo
маргарита	margarita
апликацијата	app
увид	insight
нож	đao
нож	dao
треви	trevi
мисури	missouri
грант	grant
антили	antilles
мозаик	khảm
мозаик	mosaic
тоскана	toscana
тоскана	tuscany
совршено	hảo
јна	jna
недостасува	thiếu
зафати	chụp
скапоцени	precious
скапоцени	quý
владислав	vladislav
мурињо	mourinho
дерек	derek
бонус	bonus
бонус	thưởng
стрелци	shooters
спротивен	ngược
носење	mặc
носење	đeo
носење	khiêng
носење	bế
носење	mang
клеопатра	cleopatra
ќелија	cell
изложена	lộ
невада	nevada
алтенбург	altenburg
алехандро	alejandro
дипломи	độ
фени	fanny
сесија	phiên
зголемено	tăng
мозамбик	mozambique
ерфурт	erfurt
коли	oto
коли	ôtô
бредли	bradley
астрономи	astronomers
растење	gai
јабланица	jablanica
марш	marsh
марш	march
одозгора	trên
морфологија	morphology
гори	đốt
гори	cháy
гори	burn
гори	cháy
норма	norma
евгениј	evgeny
евгениј	yevhen
евгениј	evgeni
отфрли	bỏ
белоруски	belarus
замбија	zambia
оштетен	hỏng
самуел	samuel
импулс	xung
гамбија	gambia
лидија	phuong
лидија	lydia
лидија	lidia
комонвелтот	commonwealth
рут	ruth
женско	nữ
хонда	honda
амстел	amstel
едмунд	edmund
конечна	final
решен	quyết
градината	vườn
градината	garden
кембел	campbell
сопствено	chính
блага	nhẹ
блага	blaga
пула	pula
зилт	sylt
слушнал	nghe
рај	haven
рај	thiên
лови	hunt
лови	săn
мина	mina
полнење	nạp
грип	cúm
грип	cúm
кражба	trộm
цитати	quotes
петко	petko
примарно	chính
нло	ufo
муса	musa
муса	moussa
фрост	frost
робертс	roberts
добивајќи	nhận
отоманско	ottoman
фати	bắt
фати	grip
фати	grab
твен	twain
полицаец	cớm
полицаец	cop
полицаец	quan
плејофот	playoffs
кант	kant
бременост	thai
шпревалд	spreewald
агресија	aggression
славен	slaven
летната	midsummer
погреб	táng
погреб	tang
погреб	lễ
течна	liquid
течна	lỏng
авив	aviv
намери	intentions
намери	rea
обележје	landmark
обележје	mốc
трајан	traian
кош	giỏ
кош	rổ
олимпијадата	olympic
олимпијадата	olympics
хајзенберг	heisenberg
позајмица	vay
позајмица	mượn
леоне	leone
компир	khoai
крос	chinh
крос	chon
атила	attila
минесота	minnesota
изминатите	qua
изминатите	past
белизе	be
белизе	belize
марков	markov
заштитува	vệ
посветено	viet
шефилд	sheffield
медалисти	medalists
преден	forefront
картагина	carthage
клара	klara
клара	clara
сокол	falcon
сокол	hawk
вермонт	vermont
доналд	donald
остаток	tàn
сида	aids
сида	sida
нео	neo
амам	hamam
амам	hammam
данило	danilo
копнени	terrestrial
марфи	murphy
помлади	younger
трска	hèo
трска	kho
трска	reed
фонтана	fountain
лира	lira
лира	lire
дефицит	deficiency
лековити	dược
фарма	farm
мускул	muscle
марта	marta
марта	martha
милијарда	tỷ
милијарда	tỉ
отпад	phế
лили	lilly
лили	lily
глен	glen
глен	glenn
додели	gán
провери	tra
абрахам	abraham
преродба	rebirth
датотеки	tệp
повреден	thương
повреден	đau
повреден	hại
повреден	thương
пијалак	uống
пијалак	ly
суштински	lõi
суштински	hạt
суштински	nhân
граѓанско	civil
граѓанско	civic
вертикално	dọc
вертикално	dọc
јоркшир	yorkshire
холидеј	holliday
печати	in
печати	cẩu
раул	raul
раул	raoul
тапанарот	drummer
алги	tảo
алги	alger
алги	seaweed
хектор	hector
искористена	phơi
тера	tara
георгиј	georgi
георгиј	georgy
прст	finger
форт	fort
темел	quỹ
темел	foundation
темел	nọc
темел	cornerstone
прибор	kit
забрани	ban
забрани	cấm
забрани	cấm
харолд	harold
хаваи	hawaii
техничар	ktv
архипелаг	archipelago
истражувачка	exploratory
здрав	healthy
здрав	sane
јуриј	yuri
дозволени	phép
чекаат	đợi
чекаат	chờ
проба	rehearsal
пламен	plamen
пламен	lửa
пламен	lửa
деп	dep
деп	depp
пиштол	súng
бракови	marriages
еврозоната	eurozone
лечење	healing
натпреварувач	tap
бан	ban
бан	cấm
јаболка	táo
повикани	mời
транс	trance
транс	trans
сестрите	ruột
архиви	archives
фантазија	fantasy
вембли	wembley
моравија	moravia
тарнер	turner
прогонство	exile
бесконечно	infinite
бесконечно	vá
бесконечно	endless
видливо	bien
портокалова	cam
корица	bìa
корица	cover
корица	che
лох	hồ
усни	môi
мајнинген	meiningen
нерешено	đính
нерешено	nơ
батиста	battista
батиста	batista
чеченија	chechnya
октавијан	octavius
риека	rijeka
шанел	chanel
сферата	cầu
сферата	orb
работилница	xưởng
уникатен	unique
јаболко	táo
јаболко	apple
сечење	cutting
сечење	cắt
луција	lucia
константна	hằng
роби	robbie
роби	robby
фби	fbi
фби	cục
манастирите	monasteries
пирати	pirates
мадеира	madeira
процени	unplugged
потврдени	certified
пониско	hạ
фиџи	fiji
наредени	lined
жирафа	giraffe
холокаустот	holocaust
клодовик	clovis
тага	buồn
тага	sadness
тага	sầu
колено	gối
зен	zen
најблиски	thiểu
набљудувач	observer
набљудувач	spectator
вишокот	thụ
екстремадура	extremadura
гимнастика	turn
габон	gabon
тезата	thesis
бозон	boson
голф	golf
голф	gôn
шапка	mũ
шапка	xịt
шапка	nón
продаден	bán
мичел	mitchell
моника	monica
моника	monika
архивски	archival
менхетен	manhattan
косовска	kosovska
оштетени	hỏng
реална	real
реална	thực
реална	thật
реална	thiệt
реална	tế
спиењето	ngủ
киргистан	kyrgyzstan
мерцедес	mercedes
спортистите	vđv
моцарт	mozart
гробници	graves
гробници	đào
хаг	hague
хаг	hag
брандо	brando
кварт	quý
того	togo
орегон	oregon
кус	bài
кус	ngắn
кус	short
кус	lá
пиратите	pirates
валентин	valentin
валентин	valentín
валентин	valentine
вежбање	workout
треш	thrash
одморалиште	resort
нина	nina
кревет	bed
кревет	giường
полковник	đại
полковник	tá
џуџе	lùn
џуџе	phơ
оштетена	hỏng
оштетена	hỏng
наши	plr
колони	cột
страда	chịu
страда	khổ
арно	arno
арно	arnaud
јога	yoga
рабови	mép
рабови	biên
вежба	khoan
остра	sharp
остра	nhọn
димче	hút
димче	khói
примање	nhận
соли	sully
разум	chi
љубовница	mistress
пушти	play
пушти	chơi
пушти	at
пушти	để
пушти	kệ
меркур	mercury
президиумот	presidium
оклахома	oklahoma
пандев	pandev
евдокија	eudokia
вик	vic
рецесија	recession
тура	tour
тура	đợt
тура	batch
тура	mẻ
тура	bó
третираат	đãi
прашина	bụi
прашина	chốn
автобус	bus
лиза	lisa
лиза	liza
грав	bean
грав	đậu
грав	đậu
рур	ruhr
моторни	motor
водопад	thác
берген	bergen
прилив	inflow
батлер	butler
черчил	churchill
смена	shift
смена	ca
дисертација	dissertation
скриени	phone
скриени	ẩn
хамлет	hamlet
тобаго	tobago
улрих	ulrich
камерон	cameron
катарина	katarina
анастасиј	anastasiô
винфри	winfrey
притисоци	suppression
бебе	baby
бебе	bé
кризи	crises
французи	pháp
кратер	hố
албанец	albania
естетски	aesthetic
рудници	mìn
каналите	kênh
отприлика	khoảng
гибралтар	gibraltar
квин	tần
квин	quinn
сеќавање	ức
случаен	cuốc
случаен	nét
хју	hugh
мајкрософт	microsoft
поранешно	cựu
усвои	nuôi
ерика	erika
ерика	erica
тонга	tonga
нокиа	nokia
мртва	chết
навивачи	fans
навивачи	fan
стад	stade
дион	dion
расположение	mood
леќи	lens
осумнаесет	eighteen
предаден	phản
предаден	bội
потоци	màng
понд	ao
страдаат	chịu
левски	levski
сиромашни	nghèo
сиромашни	nghiệp
биографски	biographical
здрава	healthy
напуштање	abandonment
џенифер	jennifer
рутер	rô
рутер	router
сапа	sapa
вар	varus
вар	vôi
вар	chanh
вар	lime
ролинг	lướt
удинезе	udinese
визуелни	visual
анталија	antalya
хавана	havana
паднале	rớt
паднале	rơi
паднале	té
паднале	ngã
експлозијата	blast
експлозијата	nổ
темелник	cornerstone
бродвеј	broadway
женка	nữ
синџир	xích
синџир	đinh
доменико	domenico
погоди	đoán
лидс	leeds
ецб	ecb
зголемени	tăng
изложен	lộ
дневникот	log
наредби	lệnh
бисао	ni
бисао	bissau
франки	franks
франки	franky
франки	franc
микс	mix
микс	trộn
романскиот	rumani
хопкинс	hopkins
дојл	doyle
џуниор	nhỏ
џуниор	junior
ерл	earl
ерл	lô
ерл	earle
малцинства	minorities
румелија	rumelia
гените	gien
сар	sar
коњите	ngựa
влад	vlad
евроазија	eurasia
запознавање	dating
оксид	oxit
оксид	ôxít
оксид	oxide
пајак	nhện
пајак	spider
долгови	nợ
чан	chan
чан	trần
бахреин	bahrain
бургас	burgas
среќна	phúc
среќна	vui
сиво	gray
сиво	xám
сиво	xám
лаура	laura
матични	cuống
десау	dessau
модулација	modulation
строга	chuỗi
муслиманска	muslim
ендру	andrew
докторски	phd
замав	vung
замав	đu
замав	swing
бајки	fairytales
виолетова	purple
виолетова	tím
лонг	lâu
лонг	dài
лонг	long
хендрикс	hendricks
хендрикс	hendrix
случајни	cuốc
случајни	nét
кенет	kenneth
тапанар	drummer
анархизам	anarchism
чорапи	vớ
чорапи	socks
кејн	kane
ролан	rolland
ешли	ashley
унштрут	unstrut
кири	curie
лима	lima
бенин	benin
канзас	kansas
надесно	phải
надесно	đúng
никол	nicole
јанев	yanev
рококо	rococo
антони	anthony
антони	antony
антони	antonius
антони	antoni
волна	len
патент	patent
патент	zipper
затемнување	eclipse
овозможено	bật
супстанција	chất
погодени	trúng
погодени	đánh
хана	hannah
хана	hanna
обвинение	sạc
колонијата	khu
саша	sacha
саша	sasa
саша	sacha
саша	sasha
комори	chambers
комори	vẹn
панов	pankow
морално	đạo
плодност	fertility
ладна	lạnh
борн	bourne
форест	forrest
рурални	rural
разумот	chi
бранители	defenders
меки	soft
меки	mềm
корупција	nhũng
корупција	graft
холандска	bản
холандска	hoà
холандска	dutch
роулинг	rowling
групни	gộp
групни	group
групни	nhóm
говеда	bò
насочено	directional
нептун	neptune
тесла	tesla
феминизам	feminism
штендал	stendal
сократ	socrates
валас	wallace
држење	lay
милет	miletus
арон	aaron
арон	aron
фотони	photon
подигне	nâng
подигне	nuôi
подигне	nhôm
љубовник	lover
рејмонд	raymond
лејн	lane
лејн	làn
хадсон	hudson
хемиско	hóa
хемиско	lau
хемиско	khô
минерални	khoáng
чук	cốc
чук	gõ
чук	diss
мјузикл	nhạc
мјузикл	musical
лин	lynn
лин	lyn
лин	lin
лин	lâm
лин	lynne
навара	navarre
седмица	tuần
обожаватели	fans
обожаватели	fan
трупот	hull
хегел	hegel
виртуелна	ảo
црногорски	montenegrin
православие	orthodoxy
шеснаесет	sixteen
салам	salaam
тркало	wheel
автоматско	auto
автоматско	động
автоматско	tự
алиса	alessa
алиса	alyssa
алиса	alice
јаз	chia
јаз	gap
ударна	phá
ударна	breaking
сеул	hé
сеул	seoul
формации	formations
кси	ksi
трамп	trump
вметнување	chèn
вметнување	chèn
пејо	peyo
дебели	thick
дебели	dầy
дебели	dày
дебели	béo
дебели	mập
