din	od
spencer	spencer
franco	franco
europe	evropa
gospodării	domaćinstva
mitologie	mitologija
irina	irina
slovacia	slovački
slovacia	slovačka
continua	nastavljaju
profilul	profil
determină	određuje
determină	odrede
determină	odredi
determină	utvrditi
enciclopedia	enciklopedija
înmormântat	sahranjen
medievală	srednjovjekovna
medievală	srednjevjekovna
implică	implicira
implică	podrazumijeva
open	otvorene
open	otvorena
open	otvoren
open	otvoreno
open	open
iarna	zima
poetul	pjesnik
fond	fond
absolut	apsolutno
animalelor	životinje
efecte	uticaji
efecte	efekti
calvados	calvados
deschide	otvorene
deschide	otvorena
deschide	otvoren
deschide	otvoreno
deschide	open
culori	boje
culori	boje
savoia	savoy
evreii	jevreji
clasat	rangirana
clasat	trećeplasirani
clasat	rangirane
scara	stepenica
scara	ljestvici
enciclopedie	enciklopedija
old	stare
old	stara
old	staro
old	stari
slab	slabi
slab	slaba
slab	slab
antice	drevni
antice	drevno
antice	drevna
antice	drevne
mașină	mašina
mașină	automobil
originar	porijeklom
primă	premium
renunțat	odrekao
echipele	timovi
echipele	ekipe
diferit	drugačija
diferit	drugačije
diferit	različita
diferit	različito
diferit	različiti
diferit	različitih
teorie	teorija
rezervă	rezervnih
rezervă	backup
rezervă	rezerva
navă	brod
navă	brod
las	las
interesul	kamata
utilizată	korištene
utilizată	koristi
utilizată	korišteno
utilizată	korišten
turul	turneja
turul	tour
avocat	advokat
avocat	advokat
inițiativa	inicijativa
utilizează	koristimo
utilizează	upotreba
utilizează	iskoristi
utilizează	koristi
utilizează	koriste
carolina	karolina
story	priča
medici	ljekari
medici	medici
medici	doktori
medici	ljekari
peninsula	poluostrvo
doctorat	doktorski
calcul	računanje
acoperit	pokriveni
acoperit	pokrivena
acoperit	pokrivene
billboard	billboard
macedonia	makedonija
publicații	publikacija
vrut	tražen
vrut	želio
reală	real
reală	pravi
albe	bijela
albe	bijeli
kobayashi	kobayashi
japoneze	japanski
predat	učio
predat	učili
secol	vijek
vale	dolina
vale	vale
presiunea	pritisak
accident	nesreća
accident	sudar
accident	pad
cuvintele	riječi
cuvintele	reči
învățat	naučio
învățat	učio
învățat	učili
învățat	naučila
învățat	naučili
învățat	saznao
învățat	naučio
invitat	pozvana
invitat	pozvani
invitat	pozvan
invitat	pozvali
invitat	pozvala
invitat	gost
caracterul	karaktera
caracterul	karakter
caracterul	lik
poliție	policija
datând	datiraju
eurovision	euroviziji
private	privatno
private	privatne
private	privatni
private	privatna
atenție	pažnja
exil	egzil
profesională	profesionalne
profesională	profesionalna
profesională	profesionalni
profesională	professional
melodii	pesama
melodii	pjesme
melodii	pesme
melodii	pjesmama
melodii	pjesama
creează	stvaraju
creează	napravi
creează	stvoriti
creează	kreiranje
lasă	nek
lasă	neka
agent	agens
agent	agent
încheie	zaključiti
contemporană	savremena
scrierea	pisanje
conceptul	pojam
vizitat	posjetili
vizitat	posjetila
vizitat	posjetio
linecolor	linecolor
network	mrežu
network	mreže
network	mreža
emis	izdat
emis	izdana
emis	izdale
emis	izdata
emis	izdali
andrew	andrew
simbolul	simbol
căi	putevi
cfr	cfr
eliberarea	puštanje
eliberarea	oslobađanje
eliberarea	oslobodilački
eliberarea	oslobođenje
soluție	rješenje
soluție	rješenja
soluție	rešenje
personajele	likovi
patrimoniul	naslijeđe
patrimoniul	baština
patrimoniul	nasljeđe
medii	prosječno
medii	prosječne
medii	prosječnom
medii	prosjek
medii	medium
medii	srednji
medii	srednjim
medii	srednje
medii	srednja
poloneze	poljski
grec	grčki
congresul	kongres
actul	ponašaju
actul	čin
actul	akt
câștigă	stiču
vreau	žele
aliate	savezničke
aliate	savezničkih
aliate	saveznička
gaze	plin
gaze	gasove
gaze	gasova
gaze	gasovi
institute	instituta
sherlock	sherlock
var	var
var	lime
arabe	arab
arabe	arapsko
arabe	arapskih
arabe	arapska
iugoslavia	jugoslavija
spirit	duh
spirit	džibril
min	min
comandă	naredba
comandă	komandu
comandă	komanda
comandă	naređenje
comandă	naredbu
comandă	reda
comandă	red
golful	golf
golful	zaliv
golful	zaliva
golful	zaliv
johnson	johnson
creștini	hrišćani
zeci	desetine
zeci	desetine
toscana	toskana
mâinile	ruke
mâinile	rukama
duminică	nedjelja
project	projekt
project	projekat
unic	jedinstveni
unic	jedinstveno
unic	jedinstven
unic	jedinstvena
british	britanski
british	britansko
british	britanska
british	britanske
british	britanci
lectură	reading
lectură	čita
maior	major
decorat	ukrašen
separate	razdvojene
separate	odvojenih
separate	odvojene
separate	odvojiti
felix	felix
carmen	carmen
bazinul	nizija
distanța	udaljenost
alan	alan
manual	uputstvo
manual	priručnik
semnificativ	značajno
semnificativ	značajne
semnificativ	značajnom
semnificativ	značajna
semnificativ	značajan
semnificativ	značajno
semnificativ	značajnu
clasice	klasike
maestru	gospodar
maestru	master
maestru	majstor
mac	mac
hectare	hektara
hectare	hektara
acordul	sporazum
sprijin	podrška
rânduri	redova
microsoft	microsoft
membre	udova
conrad	conrad
conrad	konrad
proprietate	imovine
proprietate	vlasništvo
proprietate	imovina
proprietate	imovinu
proprietate	imovinska
proprietate	vlasništva
proprietate	vlasništvo
mecklenburg	mecklenburg
hot	kradljivac
cercul	kružnica
sam	sam
sam	samom
sam	same
free	free
sant	sant
devin	devin
devin	postati
devin	postanu
devin	postale
devin	postao
insule	ostrva
comparație	poređenja
comparație	poređenje
bosnia	bosna
reale	real
reale	pravi
wilson	wilson
mit	mit
mit	mit
maine	sutra
maine	maine
ape	vodama
ape	azo
ape	epa
cumpărat	kupljene
cumpărat	kupljeno
cumpărat	kupljeni
cumpărat	kupila
cumpărat	kupili
cumpărat	kupio
necesită	zahtijevaju
arbore	shaft
arbore	drvo
planeta	planeta
idee	ideja
chineză	kineski
pdf	pdf
sigismund	sigismund
marca	marka
marca	marka
marca	mark
actorii	glumaca
actorii	glumci
charlotte	charlotte
înregistrarea	snimanje
seara	večeri
seara	veče
variază	variraju
variază	varira
transportul	prijevoz
transportul	prevoz
transportul	transport
transportul	transport
termeni	pojmove
termeni	uslovi
altar	altar
altar	oltar
individual	pojedinačno
individual	individualni
individual	individualne
dimineața	jutro
serii	serija
serii	seriji
bogată	bogata
bogată	bogato
bogată	bogati
bogată	bogatim
bogată	bogat
plină	pun
plină	full
plină	puna
plină	punom
plină	puni
plină	punu
papal	papinska
schimbări	promjene
realitatea	stvarnost
stâng	lijevo
încercare	test
schimbă	promjena
schimbă	izmjena
schimbă	promjene
schimbă	promjeni
schimbă	promene
schimbă	promena
olimpic	olimpijski
versiuni	verzije
arm	ruka
bus	autobus
constant	neprekidno
constant	stalno
constant	konstanta
georges	georges
viorel	viorel
ray	ray
relief	olakšanje
republică	republika
municipal	općinskom
municipal	općinsko
bulgară	bugarski
desemnat	označene
desemnat	dodijeljen
desemnat	dodijeljena
acoperă	pokriti
acoperă	pokrivaju
acoperă	pokriće
acoperă	pokriva
acoperă	obuhvata
detaliu	detalj
alice	alice
fondul	fond
înălțimea	visina
lituania	litvanija
subiecte	teme
subiecte	subjekti
sainte	sainte
regim	modu
regim	mode
regim	mod
regim	režimu
regim	režim
inima	srce
francesco	francesco
sare	so
guillaume	guillaume
congo	kongo
languedoc	languedoc
sunet	zvuk
utilizatorii	korisnici
utilizatorii	korisnika
florența	florence
tineret	omladina
provence	provence
cursă	trka
cursă	rasa
participanți	učesnici
participanți	prisutnima
verlag	verlag
congresului	kongres
roussillon	roussillon
notabile	zapažen
lincoln	lincoln
lincoln	linkoln
vatra	ognjišta
christopher	christopher
boris	boris
ernest	ernest
comunistă	komunistička
comunistă	komunistički
savoie	savoie
urbane	urban
urbane	urbani
urbane	urbano
urbane	urbana
urbane	urbane
presiune	pritisak
interviuri	intervjue
hermann	hermann
păcate	grijeha
păcate	grijesi
păcate	grijehe
reprezentant	predstavnik
reprezentant	zastupnik
reprezentant	predstavnik
prezentă	prisutan
substanțe	supstanci
substanțe	supstance
secundare	sekundarna
secundare	sekundarni
secundare	srednjih
secundare	srednje
manager	rukovodilac
alimentare	hrana
scenariu	scenarij
scenariu	scenarij
scenariu	scenariju
scenariu	scenario
scenariu	scenario
numeroși	brojne
numeroși	brojni
arhitect	arhitekt
discul	disc
discul	diska
discul	disk
discul	disku
abd	abd
flota	flota
reguli	pravila
testament	testament
testament	zavjet
carbon	ugljik
dovezi	dokaz
dovezi	dokazi
partide	stranaka
partide	stranke
exprimat	izraženo
ziare	novine
ziare	novine
ziare	novina
ordonat	naredio
constituția	ustav
pierderi	gubitak
pierderi	gubitke
pierderi	gubici
pierderi	žrtava
pierderi	žrtve
global	globalni
global	globalno
fragmente	fragmenti
fragmente	fragmenata
stradă	street
stradă	ulice
stradă	ulica
văzută	vidjeli
văzută	viđena
văzută	vidio
văzută	viđen
sârbi	srbi
sârbi	srbi
sârbi	srpski
fată	djevojka
fată	devojka
fată	girl
activi	aktivna
activi	aktivni
activi	aktivan
funcțiile	funkcija
funcțiile	funkcije
intra	ući
minas	minas
membră	član
membră	članica
secundar	sekundarna
secundar	sekundarni
secundar	srednjih
secundar	srednje
frederick	fridrik
frederick	frederick
frederick	frederik
aplicații	aplikacije
aplicații	prijave
aplicații	apps
dezvoltă	razvija
licență	licence
licență	dozvola
licență	licenca
licență	dozvolu
licență	licencu
facebook	facebook
puterile	ovlasti
puterile	sile
comerț	trgovina
comerț	trgovina
importanța	važnost
importanța	važnosti
importanța	značaj
componentă	komponenta
inițiat	inicirala
inițiat	pokrenuo
inițiat	pokrenut
copilărie	djetinjstvo
long	dugi
long	dug
long	dugu
long	long
long	dugo
spiritul	duh
spiritul	džibril
moștenitor	nasljednik
moștenitor	naslednika
prieteni	prijatelji
prieteni	friends
secțiune	odeljak
secțiune	sekcija
urgență	hitnog
urgență	vanredna
memorie	sjećanje
memorie	uspomena
memorie	pamćenje
memorie	memorija
memorie	memorije
memorie	memorijski
studenți	studenti
studenți	učenici
lewis	lewis
josef	josef
difuzat	emitovanje
difuzat	emitovati
difuzat	emitiran
parlamentare	parlamentarni
earth	zemlja
clase	časovi
schleswig	schleswig
ain	ain
siria	sirija
prusiei	pruska
senior	stariji
senior	visoki
distribuție	distribuciji
distribuție	distribucija
distribuție	distribuciju
rose	ruža
schimbare	promjena
schimbare	izmjena
schimbare	promjene
schimbare	promjeni
schimbare	promene
schimbare	promena
evreu	jevrejska
evreu	jevrejsko
evreu	jevrej
evreu	jevrejski
evreu	jevrej
evreu	jevrejka
entertainment	zabava
câștigătoare	osvojivši
câștigătoare	pobjednički
câștigătoare	dobijanje
stabilirea	osnivanje
imperiale	carsku
imperiale	carska
imperiale	carske
propune	predložiti
propune	predlaže
proprietăți	svojstva
justiție	pravda
justiție	pravde
orchestră	orkestar
mulțime	masi
mulțime	masa
mulțime	publika
ocazie	povod
ocazie	prilika
ocazie	priliku
ocazie	prilike
albania	albanija
calculator	računar
calculator	računar
prefix	prefiks
vertical	vertikalno
vertical	vertikalna
tehnica	tehnika
alege	odabrao
alege	biraju
alege	birati
alege	izabere
alege	izabrao
medical	medicinska
medical	medicinski
medical	medical
credința	vjera
credința	vjerovanje
credința	vjerovanja
știri	vijest
știri	vijesti
știri	news
știri	novosti
brad	brad
operațiunea	operacija
jucătorul	igrač
stefan	stefan
grea	heavy
grea	teški
grea	težak
grea	teška
grea	teške
ian	lan
ian	ian
aude	aude
libertate	sloboda
libertate	sloboda
pericol	opasnost
premier	premier
premier	premijer
meuse	meuse
gustav	gustav
aspectul	izgled
belgrad	beograd
bărbat	mužjak
bărbat	muškarac
sticlă	staklo
sticlă	boce
sticlă	boca
carlo	carlo
maximilian	maksimilijan
maximilian	maximilian
calabria	kalabrija
materialul	materijal
materialul	material
lățime	širine
lățime	širina
mobile	mobilni
mobile	mobilne
distrugerea	uništavanje
distrugerea	uništavanje
distrugerea	uništenja
distrugerea	uništenje
aleși	izabran
schimbul	razmjenu
schimbul	razmjena
scenarist	scenariste
grădina	bašti
grădina	bašte
grădina	bašta
grădina	džennet
aparțin	pripadaju
universul	svemir
socialiste	socijalistička
festivalului	festival
temperatură	temperatura
nato	nato
tradiție	tradicija
interpretarea	tumačenje
industrial	industrijske
industrial	industrijska
industrial	industrijski
suport	podrška
biroul	biro
biroul	ured
biroul	office
biroul	kancelarija
soldat	vojnik
antică	drevni
antică	drevno
antică	drevna
antică	drevne
apel	žalbi
apel	call
apel	poziv
mesajul	poruka
exprimă	izražava
exprimă	express
șters	deleted
stan	stan
victime	žrtava
victime	žrtve
victime	žrtava
victime	žrtve
pretutindeni	svuda
way	način
mass	masa
mort	mrtva
mort	mrtvi
mort	mrtvo
mort	mrtav
dirijor	dirigent
dirijor	provodnik
box	boks
palestina	palestinu
palestina	palestina
vreodată	ikada
vreodată	ikad
vreodată	ever
asemănător	slični
asemănător	slične
asemănător	sličan
asemănător	slična
asemănător	sličnim
miniștri	ministri
actori	glumaca
actori	glumci
capital	kapital
fondatorul	osnivača
fondatorul	osnivač
atlantic	atlantski
atlantic	atlantika
atlantic	atlantska
atacuri	napadi
dovadă	dokazi
dovadă	dokaz
gabriela	gabriela
sovietici	sovjeti
sovietici	sovjetski
ocupa	zauzimaju
pnl	pnl
georgescu	georgescu
amsterdam	amsterdam
complexe	komplekse
complexe	kompleksan
complexe	kompleks
complexe	kompleksna
respins	odbacila
documentare	dokumentarac
documentare	dokumentaraca
canadian	kanadski
explică	objasniti
explică	objasni
explică	objašnjava
poitou	poitou
suplimentare	dodatne
suplimentare	dodatnih
fenomen	fenomen
fenomen	fenomene
fenomen	fenomen
coroana	kruna
coroana	krunu
steagul	zastava
campionat	championship
campionat	šampionat
campionat	prvenstvo
mike	mike
australian	australijski
australian	australian
australian	australijska
inc	inc
dumitrescu	dumitrescu
delta	delta
grave	ozbiljna
grave	ozbiljan
grave	ozbiljne
stone	stone
stone	kamen
stone	kameno
stone	kameni
spital	bolnica
găsite	našla
găsite	pronađen
găsite	pronađena
găsite	pronašli
găsite	pronašao
găsite	utvrdila
florida	florida
break	brejk
arc	sedžde
arc	luk
comunicare	komunikacija
frate	bro
frate	brat
semne	obilježava
semne	maraka
caractere	likovi
medalie	medalja
medalie	medalju
scriere	pisanje
procese	suđenjima
procese	suđenja
procese	procesi
procese	tužbe
dispărute	izumrle
dispărute	izumrlih
elizabeth	elizabeta
elizabeth	elizabeth
davis	davis
prizonieri	zarobljenike
prizonieri	zatvorenici
power	power
power	vlast
slobozia	slobozia
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
consecință	posljedica
schmidt	schmidt
aliații	saveznici
aliații	saveznike
puy	puy
primară	primarna
primară	primarni
introducere	uvođenje
introducere	upoznavanje
introducere	intro
propusă	predložio
propusă	predloženo
propusă	predloženi
confirmat	potvrdila
confirmat	potvrdio
confirmat	potvrđeno
cheile	ključeve
cheile	ključa
prințesă	princeza
prințesă	princeze
lacuri	jezera
dordogne	dordogne
administrație	uprava
administrație	administracija
main	glavne
main	glavna
main	glavno
main	glavni
pedro	pedro
fox	lisica
fox	fox
promovare	promocija
lansare	pokretanje
lansare	pokretanje
lansare	pokrenuti
nepotul	nećak
nepotul	unuk
independentă	independent
independentă	nezavisno
independentă	nezavisni
independentă	nezavisna
secunde	sekundi
încercarea	test
diploma	stepenu
diploma	stepen
diploma	stepena
ecaterina	catherine
ecaterina	katarina
teologie	teologije
forțat	primorala
forțat	prisiljeni
forțat	primorana
forțat	prisiljen
forțat	primoran
forțat	primorao
organizează	organizuju
organizează	organizovati
organizează	organizirati
kosovo	kosovo
traducător	prevodilac
depinde	zavisi
temă	tema
evita	izbjeći
evita	izbjegavati
evita	izbjegne
evita	izbjegavanja
divizie	diviziji
divizie	podjela
divizie	divizija
delia	delia
vase	plovila
vase	jela
legile	zakoni
rurală	ruralni
rurală	ruralne
frunte	čelo
cavalerie	konjica
versurile	teksta
versurile	tekstova
versurile	tekstove
versurile	lirika
versurile	stihovima
valley	dolina
risc	rizik
auvergne	auvergne
editat	sare
numiți	imenovao
numiți	imenovani
numiți	imenovana
numiți	imenovalo
nikolai	nikolaj
nikolai	nikolay
solomon	sulejman
ziar	novine
jiu	jiu
organizare	organizacija
organizare	organizacija
complexul	kompleksan
complexul	kompleks
complexul	kompleksna
gheață	led
acceptă	prima
acceptă	prihvata
acceptă	prihvatiti
acceptă	prihvate
acceptă	prihvati
templul	hram
continuu	kontinuirano
continuu	kontinuirani
continuu	neprekidna
etapa	faza
etapa	bina
turc	turk
turc	turski
service	služba
service	servis
wang	wang
liniile	linije
semnificative	značajne
semnificative	značajnom
semnificative	značajna
semnificative	značajan
semnificative	značajno
semnificative	značajnu
sugerează	predlaže
sugerează	sugeriše
sugerează	sugerira
alianța	savez
alianța	alijansa
lazăr	lazarus
lazăr	lazar
disponibile	dostupan
disponibile	dostupno
disponibile	dostupni
disponibile	dostupna
disponibile	raspolaganju
monte	monte
anghel	anghel
recente	nedavne
recente	nedavni
recente	nedavna
recente	nedavnim
cracovia	krakov
cracovia	kraków
coordonate	koordinaciju
coordonate	koordinate
misiune	misija
mașina	automobil
dead	mrtva
dead	mrtvi
dead	mrtvo
dead	mrtav
creangă	ogranak
creangă	grana
diferența	razlika
coperta	pokriti
coperta	pokrivaju
coperta	pokriće
gold	zlato
scriu	pisu
scriu	napiši
scriu	pišu
scriu	pisanje
caută	pretrage
caută	potraga
caută	pretraga
întâlnire	sastanak
întâlnire	susret
trăsături	karakteristike
philip	philip
philip	filip
dreptate	pravda
dreptate	pravde
cor	hor
cor	hor
cor	kor
wolf	wolf
wolf	vuk
wolf	vuka
prezente	prisutan
fruntea	čelo
douglas	douglas
modificat	izmijenio
modificat	modificirana
modificat	modifikovan
für	für
augustin	augustin
provocat	izazvale
provocat	izazvao
provocat	izazvani
egal	jednaki
egal	jednakih
egal	jednake
egal	jednaka
egal	jednako
gerais	gerais
vioară	violina
stejar	hrast
cavaler	vitez
cavaler	skakač
cavaler	viteza
bucurat	uživao
bucurat	uživali
operare	operativni
istanbul	istanbul
patrick	patrick
banii	novac
precedent	prethodna
precedent	prethodnim
precedent	prethodni
precedent	prethodno
precedent	prethodnom
precedent	prethodne
biografice	biographical
studiază	proučiti
studiază	studija
studiază	proučavanja
sector	sektor
conacul	kastel
structuri	struktura
structuri	strukture
structuri	strukturama
istorici	historičari
deschiderea	otvaranje
sală	gym
decizie	odlukom
decizie	odluka
amestec	miks
amestec	mješavine
geografică	geografske
geografică	geografska
geografică	geografski
corectă	pravilna
imperială	carsku
imperială	carska
imperială	carske
clasament	rang
clasament	rang
jim	jim
castel	dvorac
castel	castel
câmpie	ravnica
socialist	socijalistička
înfrângerea	poraz
înfrângerea	poraza
licența	licence
licența	dozvola
licența	licenca
licența	dozvolu
licența	licencu
milan	milano
scenariul	scenarij
scenariul	scenarij
scenariul	scenariju
scenariul	scenario
scenariul	scenario
pierderea	gubitak
teritorială	teritorijalnoj
teritorială	teritorijalni
teritorială	teritorijalna
teritorială	teritorijalne
argento	argento
impus	nametnuta
impus	uvedene
impus	nametnuo
stack	steka
fotografie	foto
fotografie	fotografija
fotografie	fotografija
principiu	princip
lombardia	lombardija
musulmani	muslimani
musulmani	muslim
musulmani	musliman
see	eea
medieval	srednjovjekovna
medieval	srednjevjekovna
răniți	povrijeđeno
răniți	ranjen
profesionist	profesionalne
profesionist	profesionalna
profesionist	profesionalni
profesionist	professional
câștigător	pobjednik
desen	crtež
interzis	zabranjeno
interzis	zabranjeno
interzis	zabranila
interzis	zabranio
interzis	zabranjena
interzis	zabranjeno
regulile	pravila
irak	irak
ideile	ideja
ideile	idejama
ideile	ideje
student	student
reacție	reakcija
howard	howard
sprijinit	podržao
sprijinit	podržali
topul	top
avansat	naprednim
avansat	napredna
napoli	napulj
napoli	napoli
activitățile	aktivnosti
contribuie	doprinijeti
contribuie	doprinosi
cutremur	potres
castilia	kastilje
marte	mars
rare	rijetki
rare	rijetko
boală	bolest
boală	oboljenja
boală	bolest
indre	indre
blocat	zabio
blocat	zaključana
blocat	blokiran
blocat	blokirao
blocat	blokirane
blocat	blokirali
blocat	blokirala
prusia	pruska
herbert	herbert
măsura	mjera
măsura	mjeri
rădulescu	rădulescu
sculptor	vajar
avram	avram
avram	abram
întrebări	pitanja
intern	interno
intern	unutrašnje
intern	unutrašnja
intern	unutrašnji
intern	domaće
intern	domaćem
intern	domaća
intern	domaći
valorile	vrijednosti
participa	učestvuju
participa	učestvovati
închisă	zatvorena
închisă	zatvoreno
închisă	zatvorio
completarea	završetak
completarea	završetku
completarea	završetka
paginii	page
paginii	stranica
anuarul	godišnjak
fabrică	fabrika
răspândit	širenja
mica	mica
zeelandă	zeland
oră	sat
externă	vanjska
externă	vanjski
naval	pomorski
stație	stanica
watson	watson
industrie	industrija
cadru	okvir
electronică	elektronika
electronică	elektronska
electronică	elektronski
bay	zaliv
scria	pisala
scria	napisao
scria	pisao
generație	generacija
ford	ford
conflictul	sukob
conflictul	konflikt
peretele	zid
doge	dužd
ulei	ulje
gordon	gordon
tehnici	tehnike
acoperită	pokriveni
acoperită	pokrivena
acoperită	pokrivene
maurice	maurice
illinois	illinois
apariție	pojava
allen	allen
allen	alen
juridice	legalno
juridice	pravna
juridice	pravne
juridice	pravni
juridice	pravnih
electronic	elektronska
electronic	elektronski
electronic	elektronskim
electronic	elektronski
prietenii	prijatelji
prietenii	friends
channel	kanal
channel	kanalu
channel	channel
logo	logo
aprobarea	odobravanje
aprobarea	odobrenje
genuri	žanrova
genuri	genera
atlantiques	atlantiques
curse	trkama
curse	rasa
curse	utrka
curse	utrke
curse	racing
primi	primaju
clasic	klasični
clasic	klasični
clasic	classic
clasic	klasik
wittelsbach	wittelsbach
leipzig	leipzig
trupă	bend
trupă	trupa
trek	trek
personalitate	ličnost
ocupată	zaposlen
ocupată	zauzeta
ocupată	zauzet
ocupată	okupirale
ocupată	okupirana
ocupată	okupirali
ocupată	okupirala
indiana	indiana
hollywood	hollywood
semnul	znak
corespunzătoare	odgovarajući
corespunzătoare	odgovarajućeg
dei	dei
anhalt	anhalt
spectacol	show
spectacol	emisiju
spectacol	nastup
spectacol	šou
spectacol	sou
recunoaștere	priznanja
recunoaștere	priznavanje
recunoaștere	priznanje
wales	vels
animal	životinje
douăzeci	dvadeset
mandat	mandat
efectele	uticaji
efectele	efekti
etapă	faza
etapă	bina
estonia	estonija
supraviețuit	preživjeli
modificarea	amandmanu
documentele	dokumentima
documentele	dokumenata
documentele	dokumenti
documentele	dokumente
mostră	uzorak
mostră	uzorka
mostră	uzorku
preda	predaje
desene	crtežima
desene	crteži
electronice	elektronika
electronice	elektronska
electronice	elektronski
egală	jednaki
egală	jednakih
egală	jednake
egală	jednaka
înregistrate	registrovan
înregistrate	registrovana
înregistrate	snimila
înregistrate	snimljene
înregistrate	snimljen
înregistrate	snimio
responsabil	odgovorne
responsabil	odgovorna
responsabil	odgovorni
responsabil	odgovornim
responsabil	odgovoran
cai	konjima
cai	konji
cai	cai
cetățeni	građani
primind	prima
primind	primanje
vigoare	vigor
tare	hard
tare	teško
tare	glasno
imaginile	slike
dark	tamne
dark	dark
dark	mraku
dark	tamna
dark	mračna
distruse	uništene
distruse	uništen
distruse	uništena
distruse	uništeni
individuale	individualni
individuale	individualne
condiția	uslovom
condiția	uslov
condiția	stanje
necunoscut	nepoznata
necunoscut	nepoznat
necunoscut	nepoznati
mala	mala
boala	bolest
boala	oboljenja
boala	bolest
secrete	tajne
secrete	tajni
secrete	tajna
similară	slični
similară	slične
similară	sličan
similară	slična
similară	sličnim
purta	nose
rezistența	otpor
tobe	drums
century	vijek
analiză	analiza
fază	faze
fază	faza
munteanu	munteanu
înregistrări	rekordi
înregistrări	zapisi
înregistrări	registracije
înregistrări	snimci
pomerania	pomerania
cântă	pjevaju
cântă	sing
cântă	pjeva
parma	parma
etape	etapa
etape	stadijuma
mută	move
mută	potez
mută	pokret
invazia	invazija
guy	tip
milenii	milenijuma
dai	dai
sava	sava
interioară	unutrašnji
interioară	unutrašnja
prezentată	predstavila
prezentată	predstavljena
prezentată	predstavljen
prezentată	predstavilo
prezentată	predstavio
terenuri	land
terenuri	kopnena
terenuri	zemlja
profesori	profesora
profesori	profesori
profesori	nastavnike
profesori	nastavnika
profesori	nastavnici
profesori	profesori
primare	primarna
primare	primarni
primare	gradonačelnik
provincii	pokrajina
provincii	provincija
provincii	provincije
rurale	ruralni
rurale	ruralne
publicist	publicista
cehoslovacia	čehoslovačka
drapelul	zastava
societăți	korporacija
societăți	korporacije
societăți	kompanije
societăți	društvima
societăți	društva
societăți	društava
satelit	sateliti
diferită	drugačija
diferită	drugačije
diferită	različita
diferită	različito
diferită	različiti
diferită	različitih
regat	kraljevina
regat	kraljevstvo
atacant	napadač
ponte	ponte
mario	mario
spectacole	predstave
spectacole	pokazuje
mihaela	mihaela
hamburg	hamburg
milion	milion
massimo	massimo
transformă	transformacija
transformă	transformiše
fundamentale	temeljnih
fundamentale	fundamentalne
fundamentale	temeljni
pregătire	priprema
pregătire	pripreme
pregătire	obuke
pregătire	trening
pregătire	obuka
pregătire	treninga
pregătire	obuku
spațială	prostorne
ligă	liga
obișnuit	redovni
obișnuit	redovnog
obișnuit	redovan
obișnuit	redovna
obișnuit	redovnom
obișnuit	redovnim
obișnuit	običnih
obișnuit	obični
obișnuit	običan
obișnuit	običnog
argumente	argumente
argumente	argumenti
wikimedia	wikimedia
nominalizări	nominacije
orne	orne
aplicarea	primjenu
aplicarea	aplikacija
aplicarea	prijavu
aplicarea	prijavi
aplicarea	aplikativni
aplicarea	prijave
tibet	tibetanski
tibet	tibet
shakespeare	shakespeare
arab	arab
arab	arapsko
arab	arapskih
arab	arapska
stabilește	setu
stabilește	set
stabilește	postavio
stabilește	postavljeni
laura	laura
medievale	srednjovjekovna
medievale	srednjevjekovna
mișcări	poteza
mișcări	kretanje
mișcări	pokreti
tratament	liječenje
tratament	lečenje
tratament	tretman
tratament	tretmanu
franklin	franklin
capabil	sposoban
capabil	sposobni
compoziție	sastav
compoziție	kompozicija
compoziție	sastavu
lansate	pokrenula
lansate	pokrenut
lansate	lansirana
lansate	pokrenuta
queen	queen
queen	kraljica
via	putem
via	preko
jane	jane
monaco	monako
ruinele	ruševina
ruinele	ruševine
ruinele	ruševinama
gray	gray
gray	siva
părea	izgledalo
hohenzollern	hohenzollern
informație	informacija
publicarea	objavljivanja
publicarea	objavljivanje
publicarea	izdavačka
publicarea	izdavačke
publicarea	izdavačkom
compuse	sastavljene
agricultură	poljoprivreda
agricultură	poljoprivreda
tehnologie	tehnologija
computer	računar
strict	stroga
strict	stroge
strict	strogo
celule	ćelije
mecanică	mehanika
mecanică	mehanički
mecanică	mašinski
mecanică	mašinsko
distrusă	uništene
distrusă	uništen
distrusă	uništena
distrusă	uništeni
legal	zakonski
legal	pravno
legal	legalno
legal	legalno
legal	pravna
legal	pravne
legal	pravni
legal	pravnih
active	aktivna
active	aktivni
active	aktivan
active	imovina
active	sredstva
primarul	gradonačelnik
britanici	britanski
britanici	britansko
britanici	britanska
britanici	britanske
britanici	britanci
minerale	minerali
business	poslovni
business	poslovanje
boston	boston
mijloace	znači
marco	marco
marco	marko
eroare	greška
arhiva	arhiv
arhiva	arhive
capturat	zarobili
capturat	uhvaćeni
marc	marc
anuală	godišnje
anuală	godišnjim
anuală	godišnji
anuală	godišnjem
anuală	godišnja
rosso	rosso
urme	tragovi
expresia	izraza
expresia	izraz
observator	opservatorija
observator	posmatrač
gard	ograde
gard	ograda
administrarea	uprava
administrarea	administracija
băieți	momci
băieți	boys
băieți	dječaci
băieți	tipovi
antic	drevni
antic	drevno
antic	drevna
antic	drevne
montana	montana
beijing	peking
geografie	geografija
războaie	ratovi
proiectat	dizajniran
devreme	ranim
trecând	prenošenja
cheie	ključni
cheie	ključ
concluzia	zaključka
concluzia	zaključak
conferința	konferencija
