che	kad
insediamenti	gyvenviečių
trentino	trentino
pat	pat
pioggia	lietus
caldo	karšti
caldo	karšto
caldo	karšta
caldo	karštas
caldo	šiltas
caldo	šilta
caldo	šiltai
caldo	šiltos
straniero	svetimas
straniero	užsienio
stagionale	sezoninio
teorema	teorema
panchina	stendo
pubblicare	publikuoti
pubblicare	paskelbia
turchi	tiurkų
turchi	turkai
turchi	turkijoje
turchi	turkija
turchi	turkų
turchi	turkijos
volere	nori
volere	nori
volere	norit
corti	trumpa
corti	trumpi
corti	trumpai
corti	trumpas
corti	šortai
processione	procesija
fiorentino	fiorentino
anelli	žiedai
tendenza	tendencija
autostrada	greitkelis
autostrada	greitkelis
quadri	piešiniai
quadri	paveikslai
bot	botai
ponti	tiltai
ponti	denių
rita	rita
rapida	greitas
canta	dainuoti
canta	dainuoja
massimiliano	maximilian
massimiliano	massimiliano
sebastian	sebastianas
apollo	apollo
corre	krypsta
corre	valdo
flauto	fleita
bibbia	biblija
bibbia	biblijos
ludwig	ludwig
thompson	tompsonas
ciclismo	dviračiu
rottura	plyšimas
mattino	ryto
mattino	rytas
mattino	ryte
binario	dvejetainis
cortile	kieme
cortile	kiemas
cortile	kiemo
giordano	giordano
giordano	jordan
giordano	jordanija
giordano	jordanijos
project	projekto
project	projektas
griffith	griffith
competenza	jurisdikcijos
competenza	jurisdikcija
necessarie	būtinas
ecclesiastica	bažnytinės
magno	magnus
costume	kostiumų
frasi	sakiniai
cervello	smegenys
cervello	smegenų
cervello	smegenys
cervello	smegenis
animata	animacinis
appartamento	buto
appartamento	butas
appartamento	bute
stabilimento	įsteigimas
stabilimento	fabrikas
stabilimento	gamykloje
stabilimento	gamykla
schermidore	fechtuotojas
spostamento	pamaina
spostamento	poslinkio
grandezza	didybės
preciso	tikslios
preciso	tikslūs
abruzzo	abruzzo
combattimenti	kovų
combattimenti	kovoti
archeologo	archeologas
peccato	gaila
organismo	organizmas
ritirarsi	panaikina
ritirarsi	atsiimti
ritirarsi	pasitraukti
ritirarsi	atsitraukti
ritirarsi	pajėgų
ritirarsi	trauktis
dite	pasakyti
esecutivo	generalinis
hunter	medžiotojas
genovese	genovese
registrare	rekordas
boris	borisas
linguistica	kalbotyra
nastro	juostos
nastro	ribbon
esperimenti	eksperimentus
esperimenti	eksperimentai
esperimenti	eksperimentų
proprietari	savininkai
info	info
latte	latte
biennale	biennale
albania	albanijoje
albania	albanija
compilation	rengimo
jorge	jorge
iran	iranas
raccolti	surinkti
raccolti	derlius
messe	messe
diploma	diplomas
joan	džoana
immaginario	įsivaizduojamą
augusta	augsburg
augusta	augusta
rientro	grįžimas
rientro	grįžti
rientro	grąžos
segreta	požemio
ottava	oktava
costituzionale	konstitucinių
ospitato	surengė
fiera	didžiuojuosi
fiera	sąžiningą
telaio	kraštas
telaio	važiuoklė
telaio	važiuoklės
viaggiatori	keliautojams
viaggiatori	keliautojai
apparizioni	pasirodymų
abbandonata	apleistas
abbandonata	apleista
ristrutturazione	pertvarka
ristrutturazione	restruktūrizavimo
ristrutturazione	restruktūrizavimas
ristrutturazione	renovacijos
lama	blade
lama	lama
lama	lamų
particelle	dalelės
particelle	dalelės
particelle	dalelių
regni	karalysčių
antoine	antoine
anziano	vyresnysis
field	laukas
sogni	svajonė
sogni	svajone
sogni	svajones
sogni	sapnai
sogni	svajonės
consigli	patarimų
consigli	patarimai
guerriero	karys
siria	sirijos
jacob	džeikobas
istituti	institutų
bombardamento	bombardavimo
rigore	sankcija
rigore	bausmę
rigore	bauda
rigore	bausmė
rigore	nuobauda
rigore	griežtą
rigore	griežta
sacco	sak
istruzioni	instrukcijos
istruzioni	mokymas
istruzioni	instrukcijos
istruzioni	nurodymai
istruzioni	instrukcija
alleato	sąjungininkas
mobili	mobilusis
mobili	saugojimo
mobili	mobilus
mobili	baldai
esprimere	išreikšti
hip	hip
hip	klubas
hip	klubo
she	ji
she	jai
accuse	įtarimai
accuse	kaltinimai
accuse	kaltinimų
preferito	mėgstamiausias
preferito	mylimiausias
preferito	mėgstamiausia
preferito	mėgstamiausias
osservare	stebėti
repertorio	repertuarą
detroit	detroito
ritmo	ritmo
ritmo	ritmu
iniziali	inicialai
corrispondenti	korespondentai
inventore	išradėjas
kennedy	kenedi
prussia	prūsija
leonard	leonardas
cruz	cruz
dispositivi	įrenginiai
dispositivi	prietaisai
miglioramento	gerinimo
miglioramento	pagerėjimas
vuelta	vuelta
rivoluzionario	revoliucinė
scacchi	šachmatų
consegna	pristatymo
consegna	pristatymas
amedeo	amadeus
qualificata	kvalifikuota
missili	raketos
missili	raketas
missili	raketa
missili	raketų
soprannome	slapyvardis
derivato	išvestinė
derivato	išvestinių
derivato	gautą
vitale	vitale
talento	talentas
talento	talentinga
talento	talentingas
stop	sustabdyti
liguria	ligūrijos
compagna	drauge
compagna	draugas
preghiera	maldos
preghiera	maldas
preghiera	maldos
preghiera	malda
conflitti	konfliktų
conflitti	konfliktas
business	verslo
business	įmonė
business	verslas
iniziative	iniciatyvas
iniziative	iniciatyvos
evans	evans
riproduzione	grojimą
completata	atliktas
completata	baigtos
striscia	juostele
striscia	juostelė
striscia	juostelės
nudo	nuoga
nudo	nuogumo
nudo	nude
integrazione	integravimas
integrazione	integracijos
integrazione	integracija
integrazione	integruoti
pane	duona
pane	duonos
ossa	kaulai
ossa	kaulų
ossa	kaulas
ossa	kaulai
diventano	tapti
mini	mini
pittori	dažytojų
kate	kate
allenatori	trenerių
duro	kieta
duro	žiauri
unisce	vienija
armamento	ginklavimuisi
head	galvos
houston	hiustone
amichevole	draugiška
amichevole	draugiškai
amichevole	draugiškas
amichevole	draugišką
amichevole	draugiški
amichevole	draugiškas
susan	siuzana
suona	skamba
suona	garsus
suona	garsai
ottomano	osmanų
amy	eimė
pomeriggio	popietę
jennifer	dženifer
mayer	mayer
potter	poteris
droga	narkotikai
droga	miltelių
iraq	irakas
liberale	liberalų
piatto	indų
piatto	patiekalas
piatto	plokštė
piatto	plokštės
sapore	skonio
sapore	aromatas
sapore	skonis
ferma	sustabdyti
redazione	rengiant
opinioni	nuomonės
leopoldo	leopoldas
leopoldo	leopoldo
continentale	continental
correnti	srovių
cella	ląstelių
rassegna	peržiūra
sol	sol
bombe	bombos
bombe	bomba
bombe	bombos
bombe	bombų
qualificato	kvalifikuota
caro	brangi
caro	brangioji
caro	brangus
caro	caro
michelangelo	mikelandželas
religioni	religijų
religioni	religijos
funziona	kūriniams
funziona	veikia
funziona	kūriniai
funziona	darbai
mantiene	išlaiko
future	ateitis
ricchi	turtingas
riconoscere	pripažinti
significativo	prasmingas
justin	justinas
concentrazione	koncentracija
mamma	mama
mamma	mama
mamma	mama
mamma	motina
mamma	mama
chuck	chuck
sassofono	altas
sassofono	saksofonas
mira	mira
gioia	džiaugsmas
gioia	džiaugsmo
locomotive	lokomotyvų
locomotive	lokomotyvai
betty	betty
specchio	veidrodis
utilità	naudingumas
utilità	komunalinių
utilità	naudingumo
utilità	naudingumas
lineare	tiesinis
lineare	linijinis
lineare	tiesinė
cittadinanza	pilietiškumas
collins	collins
kurt	kurtas
accreditato	akredituotos
accreditato	akredituotas
accreditato	akredituota
sorte	išlikimas
card	kortelės
card	kortelė
bulgaria	bulgarija
fucile	šautuvas
fucile	šautuvą
fucile	pistoletas
fucile	ginklą
fucile	ginklas
fucile	šautuvas
fucile	šautuvą
falso	klaidingai
falso	netikra
falso	netikras
carmine	karminas
frutti	vaisiai
frutti	vaisių
telespettatori	žiūrovų
risposte	atsakymai
risposte	atsakymai
frontiera	pasienio
concetti	sąvokos
concetti	sąvokų
delegazione	delegacija
delegazione	pavedimas
farina	miltus
farina	miltų
farina	miltai
farina	miltų
farina	miltai
telefono	telefono
telefono	telefonas
telefono	telefonas
tredici	trylika
racing	lenktynių
rimbalzi	rebounds
trasformata	transformacija
trasformata	transformuoti
bus	autobusas
bus	autobuso
bus	autobusų
disegnatore	dizaineris
apple	apple
keith	keith
doc	doc
scoperte	atrado
scoperte	aptikta
scoperte	atradimų
pugile	boksininkas
amburgo	hamburg
convincere	įtikinti
convincere	įtikinamas
convincere	įtikinama
convincere	įtikinti
autobus	autobusas
autobus	autobuso
autobus	autobusų
organizza	organizuoti
organizza	organizuoja
confusione	sutrikimą
confusione	sumišimas
fai	fai
cantanti	dainininkai
candidati	kandidatas
candidati	kandidatės
trent	trent
registi	direktoriai
bagno	vonia
bagno	vonios
scherma	aptvarų
padrone	kapitonas
ruggero	rudžeras
dir	dir
improvvisamente	staiga
gallery	galerija
gallery	galerijoje
automobile	automobilių
concorrenti	konkurentų
concorrenti	konkurentai
concorrenti	konkurentai
concorrenti	konkurentas
nodi	mazgų
nodi	mazgas
schede	korteles
schede	kortos
beatrice	beatrice
velocemente	greitai
cresce	auga
cresce	augti
caffè	kavos
caffè	kava
caffè	cafe
caffè	kavinė
giurisprudenza	jurisprudencija
bonaparte	bonaparte
wolf	vilkas
potenze	jėgos
ossigeno	deguonis
strategica	strateginiai
variabili	kintamasis
nizza	gražiai
nizza	gražus
nizza	gražūs
nizza	gražu
carbonio	anglis
carbonio	anglies
attaccato	užpuolė
abitazioni	būstas
canna	alyvos
canna	cukranendrių
indicazione	nuoroda
indicazione	indikacijos
helen	elena
integrare	integruoti
gamba	kojos
montaggio	montavimo
montaggio	montavimas
montaggio	susirinkimas
montaggio	mazgas
montaggio	surinkimo
continuità	tęstinumas
continuità	tęstinumo
islam	islamas
attivista	aktyvistas
creatura	padaras
vestito	suknelė
vestito	apranga
vestito	suknele
vestito	aprangos
blake	bleikas
pietà	gaila
pietà	pasigailėjimo
pietà	pieta
minerale	rūdos
minerale	mineralinių
minerale	mineralinis
cronache	kronikos
cronache	chronicle
austriaci	austrai
polvere	dulkes
polvere	dulkės
polvere	dulkių
polvere	milteliai
polvere	miltai
franklin	franklinas
nicolò	nicola
nicolò	nikolai
nicolò	niccolò
trasforma	transformacija
trasforma	transformuoti
appositamente	specialiai
sony	sony
colpisce	variantų
mago	vedlys
mago	burtininkas
mago	mage
mago	magas
luci	žiburiai
luci	šviesos
primato	viršenybė
harrison	harisonas
apice	didžiausia
dialetti	dialektai
combinazione	derinys
combinazione	combo
magic	magija
obbligo	pareiga
obbligo	įsipareigojimas
obbligo	įpareigojimas
gianluca	gianluca
sculture	skulptūra
sculture	skulptūros
blog	tinklaraščių
rafael	rafael
proteine	baltymų
proteine	baltymas
proteine	baltymai
proteine	baltymų
proteine	baltymai
charlotte	šarlotė
ram	ram
prefetto	prefektas
domani	rytoj
trasformazioni	transformacija
trasformazioni	transformacijos
león	leonas
león	leono
operatore	prekiautojas
operatore	prekybininkas
operatore	verslininkas
operatore	pardavėjas
scioglimento	lydymosi
roland	rolandas
parallelo	lygiagrečiai
supremo	aukščiausiasis
rinascimento	renesanso
poliziotto	policininkas
poliziotto	faras
inno	giesmė
inno	himnas
andrej	andrej
andrej	andrejus
classic	klasikinis
linda	linda
roll	roll
voli	skrydžiai
strega	raganos
strega	ragana
turca	tiurkų
turca	turkijoje
turca	turkija
turca	turkų
turca	turkijos
serio	rimti
serio	rimta
serio	rimtas
serio	rimtų
normandia	normandie
benevento	benevento
tradimento	klasta
tradimento	išdavystę
maglie	marškiniai
rinascimentale	renesanso
scomparso	dingo
scomparso	trūksta
franca	frank
franca	frenkas
demone	demonas
scale	kopėčios
scale	laiptai
scale	laiptų
scale	laiptai
grano	grūdų
grano	grūdai
grano	kviečiai
grano	kviečių
fernández	fernandez
fernández	fernández
pastore	aviganis
pastore	pastorius
bernardino	bernardino
designer	dizaineriai
designer	dizaineris
fidanzato	sužadėtinis
fidanzato	vaikinas
asta	aukcionas
sabbia	smėlio
sabbia	smėlis
spencer	spencer
clinica	klinika
clinica	klinikos
clinica	klinikoje
cellulare	mobilusis
cellulare	saugojimo
cellulare	mobilus
khan	khan
scandalo	skandalas
sintomi	simptomai
capienza	pajėgumas
capienza	pajėgumai
capienza	talpa
flash	flash
foro	skylė
foro	forumas
foro	forum
decorato	papuošti
strage	žudynės
strage	skerdynės
padri	tėvai
padri	tėveliai
spareggio	rungtis
goffredo	geoffrey
wood	medienos
wood	mediena
giurisdizione	jurisdikcijos
giurisdizione	jurisdikcija
spiegazione	paaiškinimas
caroline	karolina
tromba	trimitas
unici	unikali
unici	unikalus
composte	junginys
lunedì	pirmadienis
lunedì	pirmadienį
araba	arabų
cantiere	kiemas
cantiere	kiemo
testata	išbandyta
testata	tiriami
testata	išbandytas
testata	galvutę
ricci	garbanų
ricci	ricci
sovietici	sovietai
sovietici	sovietų
sovietici	tsrs
stan	stan
esperimento	eksperimentas
esperimento	bandymą
mostre	parodos
mostre	parodas
ballerina	šokėja
brad	bredas
cuneo	kuneo
orecchie	ausies
orecchie	ausis
orecchie	ausys
roberts	roberts
preda	grobis
grafico	grafinis
grafico	grafikos
grafico	grafinio
grafico	diagrama
radice	root
giornalisti	žurnalistų
giornalisti	žurnalistai
giornalisti	žurnalistas
sposata	vedęs
sposata	ištekėjusi
heavy	sunkus
heavy	galinga
osservatorio	observatorija
osservatorio	observatorijos
alpina	alpina
influenze	įtaka
complessa	kompleksas
complessa	sudėtingas
rapido	greitas
rapido	greita
rapido	greitai
rapido	greitas
rapido	greitas
rapido	greita
rapido	greiti
rapido	greitai
rapido	greit
notorietà	fame
prefazione	pratarmė
propaganda	propaganda
odio	neapykanta
odio	nekenčiu
odio	neapykanta
circolazione	apyvartą
christmas	kalėdų
ricchezza	turtingumą
rifiuto	atsisakymas
rifiuto	atmetimas
rifiuto	atmetimo
rifiuto	neigimas
gialla	geltona
deep	gilus
deep	gili
deep	giliai
gestito	tvarkoma
gestito	pavyko
gestito	valdoma
gestito	valdomi
net	grynasis
net	grynoji
net	grynosios
net	grynieji
fotografie	nuotraukos
fotografie	fotografijos
fotografie	nuotraukų
suoni	garsas
suoni	skamba
suoni	garsus
suoni	garsai
venduti	parduota
venduti	parduodami
venduti	parduotas
venduti	parduodama
marini	marini
riconosce	pripažįsta
iron	geležies
iron	geležis
musulmani	musulmonų
musulmani	musulmonai
servita	tarnavo
servita	vykdė
arcangelo	arkangelas
shakespeare	šekspyras
mafia	mafija
mafia	mob
mafia	mafija
mafia	mafijos
crocifisso	nukryžiuotas
netto	grynasis
netto	grynoji
netto	grynosios
netto	grynieji
conservati	konservuota
conservati	konservuoti
erik	erikas
erik	erikas
erik	eric
mostri	monstrai
scienziati	mokslininkas
scienziati	mokslininkai
recensione	peržiūra
nobel	nobel
indossa	dėvėti
indossa	dėvi
kid	vaikas
addio	atsisveikinimo
eleonora	eleonora
confraternita	brolija
confraternita	brolijos
assunzione	įdarbinimas
crescere	auga
crescere	augti
vegetazione	augalija
vegetazione	augmenija
vegetazione	augmenijos
lincoln	linkolnas
brindisi	skale
brindisi	brindisi
armenia	armėnijos
armenia	armėnija
brothers	brolių
brothers	brothers
brothers	broliai
pistoia	pistoja
sostenitori	rėmėjų
poeti	poetai
intenso	intensyvus
intenso	intensyvi
ottica	optika
liberamente	laisvai
baden	baden
salvato	išgelbėti
salvato	išgelbėjo
contemporanei	šiuolaikinio
libreria	bibliotekų
libreria	bibliotekos
libreria	biblioteka
drammatica	dramatiška
fantasia	fantazija
fantasia	fantasia
fantasia	vaizduotę
civico	pilietinių
civico	pilietinis
gotico	gotikos
aspettare	laukiu
aspettare	laukia
aspettare	laukimas
coordinate	koordinuoti
interessanti	įdomu
interessanti	įdomus
scusate	gaila
dieta	dieta
dieta	dietos
dieta	mityba
dieta	mitybos
gustavo	gustav
gustavo	gustavo
copenaghen	kopenhagos
copenaghen	kopenhaga
rovine	griuvėsiai
registro	registro
registro	registras
documentazione	dokumentacija
documentazione	dokumentai
documentazione	įrodymai
documentazione	dokumentacijos
documentazione	dokumentus
hermann	hermann
cap	zip
chitarre	gitara
chitarre	gitaros
dorsale	ridge
raccolto	surinkti
raccolto	derlius
raccolto	derliaus
vinci	vinci
seno	krūtų
seno	krūtų
seno	krūties
nonna	močiute
nonna	močiutė
nonna	senelė
nonna	močiutės
nonna	močiute
nonna	močiutė
nonna	gramo
nonna	kopenhagoje
nonna	močiute
nonna	močiutė
nonna	treniruotė
bulgaro	bulgarų
nicole	nicole
anglo	anglo
dipendente	darbuotojui
dipendente	darbuotojas
dominante	dominuojančių
honda	honda
vela	bures
vela	vela
imponente	įspūdingas
imponente	įspūdinga
sondaggio	apklausa
santos	santos
moro	atsiremti
moro	moro
grace	grace
riuscita	sėkmė
riuscita	sėkmės
riuscita	pavyko
riuscita	sėkmingai
beta	beta
valentino	valentino
ten	dešimtys
barca	valties
barca	valtis
nicholas	nikolai
sweet	sweet
sweet	saldus
sweet	miela
drammatico	dramatiška
jesse	džesis
raimondo	raimondo
raimondo	raimondas
sinonimo	sinonimas
sinonimo	sinonimas
percorsi	maršrutai
percorsi	maršrutų
percorsi	kelius
jessica	džesika
jessica	jessica
brooklyn	bruklino
motto	šūkis
gesto	gestas
conservatorio	konservatorijos
ambrogio	ambrogio
clienti	klientų
clienti	klientui
clienti	klientai
clienti	klientų
deutsche	deutsche
orso	matas
operai	darbininkai
operai	darbuotojai
operai	darbininkų
coperta	danga
cappello	kepures
cappello	kepure
cappello	kepurė
renault	renault
assoluti	absoliutas
assoluti	absoliutus
chiamare	vadina
estratti	ištraukos
estratti	ekstraktai
diesel	dyzeliniai
diesel	dyzelinas
diesel	dyzelino
agricola	agricola
slovacchia	slovakija
slovacchia	slovakijos
riflessione	atspindys
riflessione	atspindžio
vegas	vegasą
carrozzeria	kūno
carrozzeria	kūnas
carrozzeria	kėbulas
dublino	dubline
dublino	dublinas
inedito	unreleased
quadrati	aikštės
lucky	pasisekė
rilasciato	išleistas
ottone	pučiamųjų
orologio	saugok
orologio	prižiūrėti
rotte	maršrutai
rotte	maršrutų
separate	atskirtas
separate	atskirta
tunnel	tunelis
tunnel	tunelio
tunnel	tunelį
tunnel	tunelių
tunnel	tuneliuose
bank	bankas
masters	kapitonai
fate	fėjos
ceramica	keramika
ceramica	keramika
bravo	gerai
bravo	geras
bravo	puikiai
bravo	gera
gravità	rimtumą
gravità	trauka
vocali	balses
vocali	vokalinių
vocali	balsis
cleveland	klivlendo
strumentale	instrumentinis
hit	variantų
progettata	suprojektuoti
progettata	suprojektuotos
progettata	suprojektuota
progettata	suprojektuotas
progettata	gaminamos
partigiani	partizanas
collaboratore	bendradarbiai
edgar	edgaras
memorial	atminimo
berlusconi	berlusconi
aurelio	aurelio
aurelio	aurelijus
tifosi	fanai
tifosi	rėmėjų
ucraino	ukrainos
ucraino	ukraina
ucraino	ukrainiečių
franchigia	franšizės
josef	josef
martínez	martínez
finalisti	finalistas
allan	alanas
mina	mina
incrociatore	kreiseris
essenziale	esminius
essenziale	esminis
essenziale	essentials
duello	dvikova
suicidio	savižudybės
suicidio	savižudybė
carbone	anglys
carbone	anglis
carbone	anglis
carbone	anglis
carbone	anglies
adriatico	adrijos
adrian	adrian
famose	žymi
fiamme	liepsna
fiamme	liepsnos
fiamme	liepsnos
comunisti	komunistai
comunisti	komunistų
comunisti	komunistai
organismi	organizmų
pienamente	visiškai
pienamente	pilnai
terribile	siaubingai
terribile	siaubinga
terribile	baisiai
terribile	siaubingai
terribile	baisiai
terribile	baisios
hell	velnių
hell	pragaras
kiss	bučinys
gestita	pavyko
gestita	valdoma
gestita	valdomi
seattle	sietlo
topolino	mikis
topolino	miki
wang	wang
philadelphia	filadelfijos
empire	imperija
teatri	teatre
taglia	taupymo
orange	apelsinų
rettangolare	stačiakampio
rettangolare	stačiakampis
riposo	poilsio
riposo	poilsio
riposo	poilsis
intensa	intensyvus
intensa	intensyvi
laser	lazerio
mentale	psichikos
allenamento	treniruotė
allenamento	treniruočių
allenamento	treniruotės
ritratti	portretai
divenire	tapti
divenire	tampa
invenzione	išradimas
invenzione	sugalvotas
porti	uostai
marchi	ženklai
borghese	buržuazinių
polemiche	nesutarimų
antologia	antologijoje
ritardo	vėlai
fauna	faunos
cancro	vėžys
cancro	vėžio
louise	luiza
lima	lima
bande	gaujų
werner	verneris
perfetta	tobulos
perfetta	tobulas
perfetta	tobula
perfetta	nepriekaištinga
pontefice	pontifiko
marsiglia	marselio
prete	kunigas
marcos	marcos
cadavere	lavonas
periferia	pakraštys
nono	devintojo
que	que
borgogna	bourgogne
orizzontale	horizontalus
orizzontale	horizontali
orizzontale	horizontaliai
catturare	surinkimo
assisi	asyžietis
strati	sluoksniai
campana	bell
hart	hart
tombe	duobes
gambe	kojos
gambe	kojas
puro	grynas
puro	aiški
miles	km
connessione	pažintis
marcus	markusas
anziani	abiturientai
canne	nendrės
intellettuale	intelektinė
intellettuale	intelektinės
full	pilnas
full	visu
classiche	klasika
classiche	klasikinis
efficacia	veiksmingumas
efficacia	veiksmingumo
efficacia	efektyvumas
batterie	baterija
batterie	akumuliatorius
batterie	baterijos
batterie	baterijų
batterie	akumuliatoriai
batterie	baterijos
collezioni	kolekcijos
gigi	gigi
riservato	rezervuota
manoscritto	rankraštis
completamento	užbaigimo
armatura	šarvus
armatura	šarvai
buio	tamsus
buio	tamsi
buio	tamsiai
buio	tamsa
dono	dovana
allevamento	veislinių
allevamento	veisimas
statistica	statistikos
aaron	aronas
jules	jules
prestigio	prestige
munizioni	ginkluotės
esisteva	egzistavo
trionfo	triumfas
english	anglų
organizzatore	organizatorius
organizzatore	organizatorius
glenn	glenas
gemelli	dvynys
gemelli	dvyniai
invitato	pakviesti
invitato	pakvietė
invitato	pakviesta
invitato	pakviestas
presumibilmente	spėjama
presumibilmente	tariamai
presumibilmente	tariamai
pareri	nuomonės
meccanico	mechanikas
meccanico	mechaninis
meccanico	mechaninė
lane	eile
trilogia	trilogija
torres	torres
temporaneamente	laikinai
virgilio	virgilio
grassi	riebalų
grassi	riebalai
grassi	grassi
grassi	storas
grassi	riebalų
grassi	riebalai
panzer	panzerkampfwagen
sopravvissuti	išgyvenusiųjų
sopravvissuti	išgyveno
acquisizione	įsigijimų
acquisizione	įsigijimo
acquisizione	įsigijimas
acquisizione	įgijimas
morris	morris
javier	javier
spessore	storis
spessore	storio
identificazione	identifikavimo
identificazione	identifikacija
identificazione	identifikavimas
petto	krūtinės
petto	krūtų
petto	krūties
igor	igor
devil	velnio
biografie	biografija
repubblicano	respublikonų
pavimento	grindys
pavimento	grindų
legali	teisinių
zucchero	cukrus
zucchero	cukraus
funzionalità	funkcionalumas
sacerdoti	kunigai
clero	dvasininkija
rappresentazioni	pasirodymai
england	anglija
england	anglijos
england	england
hugh	hugh
specializzata	specializuotų
specializzata	specializuotos
specializzata	specializuota
specializzata	specializuotas
manovra	manevrą
valencia	valensijos
variazione	variacijos
archivi	archyvas
archivi	archyvai
away	šalin
pirati	originalas
pirati	piratas
wallace	wallace
loggia	loggia
sultano	sultonas
toro	toro
toro	bull
eletti	išrinkti
eletti	išrinktas
eletti	išrinkta
superman	supermenas
modern	moderni
emissione	išdavimo
ferite	sužalojimai
ferite	žaizdos
kiev	kiïv
kiev	kijevo
kiev	kijeve
alluminio	aliuminio
alluminio	aliuminis
alluminio	aliuminis
vendere	parduodama
corno	ragas
piatti	patiekalus
piatti	indai
futuri	ateitis
protesta	protestas
protesta	protestuoti
rachel	reičel
immacolata	blizgantis
immacolata	nebūtini
canti	dainuoti
canti	dainas
canti	dainos
canti	dainų
intellettuali	intelektualai
intellettuali	intelektinė
intellettuali	intelektinės
elia	elia
elia	elias
manifesto	plakatas
manifesto	manifesto
manifesto	manifeste
fedeltà	lojalumo
integrato	integruotos
integrato	integruota
integrato	įtaisytas
integrato	įterpta
integrato	įdedamas
integrato	įmontuotas
tomáš	tomáš
watson	watson
finanziaria	finansiniai
finanziaria	finansinis
terrore	teroro
reynolds	reinoldsas
martiri	kankinių
istanbul	stambule
istanbul	stambulo
colorado	kolorado
separati	atskirtas
separati	atskirta
parità	paritetas
parità	lygybės
parità	lygybė
sandra	sandra
illinois	ilinojaus
magico	magija
magico	stebuklingas
magico	stebuklinga
orleans	orleano
challenge	iššūkis
scipione	scipionas
bach	bach
getto	jet
bros	bros
giocate	žaisti
giocate	groti
sentito	girdėjau
sloveno	slovėnijos
sloveno	slovėnų
sloveno	slovėnijos
sloveno	slovėnų
call	vadina
indiani	indas
indiani	indijos
geometria	geometrijos
geometria	geometrija
biagio	blaise
giganti	milžinai
giganti	giant
zia	teta
zia	teta
traduzioni	vertimo
traduzioni	vertimas
traduzioni	vertimai
happy	laiminga
happy	laimingas
happy	laimingi
voll	voll
estrazione	gavyba
accompagnamento	patiekalais
minerali	rūdos
minerali	mineralai
minerali	mineralų
minerali	rūdos
minerali	mineralinių
minerali	mineralinis
ticino	tičinas
mondi	pasauliai
mozart	mocartas
distinguere	skiriamasis
bmw	bmw
campionessa	čempionas
monarchia	monarchija
adolfo	adolfas
installazione	įrenginio
installazione	diegimas
installazione	įrenginys
installazione	įrengimas
installazione	montavimas
installazione	diegiamos
spin	spin
michigan	mičigano
joão	joão
leon	leonas
leon	leono
alexandre	alexandre
colli	kalvų
grotte	olas
alessandra	aleksandra
alessandra	alessandra
abiti	sukneles
abiti	suknelės
abiti	apranga
abiti	drabužius
abiti	drabužiai
assi	ašys
assi	ašių
assi	tiltai
assi	ašys
ostilità	priešiškumas
rodríguez	rodriguez
rodríguez	rodríguez
cristoforo	christopher
carrara	kararos
severo	sunkus
severo	laivagalio
return	grįžimas
return	grįžti
return	grąžos
esistere	egzistuoti
comandanti	vadai
pallone	kolba
pallone	balionas
pallone	baliono
pallone	balius
pallone	kamuolys
adatta	tinka
cristallo	kristalų
secco	sausa
secco	sausas
secco	sausos
annibale	hanibalas
crollo	išrūgos
crollo	sutraukti
cosimo	cosimo
body	kūno
body	kūnas
picco	didžiausia
negozi	parduotuvės
negozi	parduotuvėse
cancellazioni	panaikinimo
cancellazioni	panaikinimas
cancellazioni	atšaukimas
dit	dit
ignazio	ignacio
retro	retro
naso	nosis
pastorale	pastoracinė
peste	maras
ghost	vaiduoklis
isaac	isaac
razze	lenktynes
razze	veislės
razze	veislių
hunt	medžioti
coloni	kolonistų
tele	tele
sposare	vesti
scrivi	rašyti
reed	nendrių
acquisito	įsigijo
pellicole	filmų
pellicole	filmai
pellicole	filmuose
pellicole	filmas
pellicole	plėvelė
reality	tikrovė
reality	realybe
reality	realybės
reality	realybė
taiwan	taivano
taiwan	taivano
circondato	apsupti
cardinali	kardinolai
müller	müller
müller	muller
cantato	dainavo
cantato	sung
colpevole	atliktų
claire	kler
folla	minios
folla	minia
concorrente	konkurentai
concorrente	konkurentas
libia	libija
uniforme	vienodas
ribellione	maišto
fausto	fausto
fausto	faust
dimostrazione	demonstravimo
impressione	įspūdį
run	vykdyti
aperti	atverti
duchessa	hercogienė
cavo	kabeliai
cavo	kabelių
gallese	velso
carmelo	carmelo
separata	atskirtas
separata	atskirta
siviglia	sevilijos
invita	kvietimai
invita	kviečia
omicidi	žmogžudystė
omicidi	žmogžudysčių
residente	rezidentas
umbria	umbrijos
atletico	athletic
diga	dam
sismica	seisminių
contemporaneo	šiuolaikinio
trasformare	transformacija
trasformare	transformuoti
got	gavo
associati	associates
filadelfia	filadelfijos
attuazione	įgyvendinimas
gregory	gregory
narrativa	pasakojimo
narrativa	fantastika
procuratore	prokuratūra
procuratore	prokuroras
uguali	lygu
creatore	sujungimo
leva	svertas
leva	svirties
leva	svertas
leva	sverto
macchia	dėmių
macchia	blur
intenzioni	ketinimus
rudolf	rudolf
soglia	riba
soglia	slenkstis
ortodossa	ortodoksų
liberato	išlaisvinta
liberato	išlaisvinti
guardare	saugok
guardare	prižiūrėti
guardare	stebi
nuotatore	gelbėtojas
nuotatore	plaukikas
rivali	konkurentas
manoscritti	rankraščiai
manoscritti	rankraštis
controllata	dukterinė
controllata	kontroliuojamų
controllata	kontroliuojami
controllata	kontroliuojama
