年	ano
上線	liña
遙控	remotas
輝煌	brillante
多餘	de
多餘	máis
多餘	extra
多餘	un
多餘	exceso
多餘	de
受害人	vítimas
受害人	da
受害人	vítima
堅強	forte
堅強	fortes
政客	políticos
電阻	resistencia
電阻	a
上級	superior
上級	superiores
必要性	necesidade
嫌犯	sospeitoso
身份證	de
身份證	identidade
平房	cabana
薪水	soldo
薪水	salario
後果	consecuencia
後果	consecuencias
薪資	soldo
薪資	salario
大方	xenerosa
元老院	senado
元老院	do
配方	fórmula
許可證	licencia
許可證	permiso
強硬	dura
強硬	por
強硬	duro
強硬	duros
強硬	difícil
素質	calidade
素質	cualidades
伯父	tío
伯父	tonton
突變	mutante
突變	mutación
突變	mutacións
塞內加爾	senegal
椅子	cadeira
慾望	desexo
聖徒	santos
肥胖	obesidade
肥胖	a
象牙	costa
象牙	do
象牙	marfil
象牙	de
墜落	a
墜落	namorarse
墜落	caendo
墜落	derrube
墜落	ardendo
駭客	hacker
駭客	hackers
漂	flotante
漂	aboiando
病房	ward
正直	integridade
寫信	escribir
寫信	escribe
寫信	escribo
傷心	triste
傷心	tristes
衣物	roupa
衣物	roupa
衣物	roupas
今夜	esta
今夜	noite
今夜	hoxe
固態	sólida
避難	refuxio
唐人街	chinatown
從來沒有	non
從來沒有	nunca
鴉片	opio
愛滋病	sida
國度	reino
國度	ceos
玩偶	boneca
寫入	escribir
寫入	escribe
寫入	escribo
寫入	escribir
寫入	a
寫入	escribía
寫入	facendo
寫入	súas
寫入	escrita
寫入	escribe
有色	cor
有色	de
貧困	pobreza
貧困	a
粉末	tocador
親密	íntimo
親密	íntima
野蠻	brutal
火腿	xamón
毆打	asalto
暴徒	turba
暴徒	mafia
士氣	moral
倚	insistir
職能	función
職能	funcionar
職能	a
爵士樂	jazz
女童	as
女童	ás
女童	rapazas
女童	mozas
女童	nenas
暴行	brutalidade
蘑菇	cogomelos
氧氣	osíxeno
傑克遜	jackson
獲釋	liberado
獲釋	liberados
獲釋	editaron
騷亂	raciais
騷亂	disturbios
騷亂	antidisturbios
弱點	debilidade
午餐	almorzo
午餐	xantar
午餐	o
午餐	comida
午餐	comer
匙	culler
摺疊	as
蝸牛	caracois
奮鬥	loita
奮鬥	esfórzome
奮鬥	por
蜂蜜	cariño
蜂蜜	rula
蜂蜜	meu
蜂蜜	ben
油畫	cadro
油畫	pintura
油畫	pinturas
油畫	cadros
受益	beneficio
樂觀	optimistas
樂觀	optimista
俯衝	inmersión
活著	vivos
活著	viva
活著	vivo
活著	vida
活著	con
烹飪	cociñar
烹飪	cociña
烹飪	cociñando
烹飪	comida
檸檬	limón
摩登	modernos
摩登	moderna
摩登	as
摩登	modernas
摩登	moderno
旅途	viaxe
況且	ademais
況且	ademáis
況且	e
群組	grupo
群組	de
群組	dous
群組	grupos
天國	ceo
天國	deus
天國	ceos
喝酒	beber
喝酒	bebe
喝酒	copa
多樣性	diversidade
量度	medir
量度	medindo
量度	medida
量度	medir
量度	medimos
竿	polo
竿	poste
變異	mutante
變異	mutación
變異	variación
欄位	campo
欄位	campos
欄位	terreo
欄位	foxa
欄位	campos
欄位	campo
欄位	leiras
為甚麼	por
為甚麼	que
為甚麼	iso
煽動	axitación
顆粒	partículas
顆粒	de
顆粒	partículas
顆粒	partícula
清單	lista
清單	listaxe
奶油	manteiga
審訊	ensaio
審訊	xuízo
審訊	proceso
萃取	extraer
萃取	extraen
壓迫	da
壓迫	represión
壓迫	opresión
填補	cubrir
填補	encher
每當	cando
每當	cada
每當	vez
困惑	confusión
困惑	confuso
聖地亞哥	santiago
營地	campo
營地	campamento
營地	acampamento
營地	do
營地	campos
透鏡	lentes
透鏡	lente
舅舅	tío
舅舅	tonton
融化	fusión
融化	derreter
嫉妒	ciumento
嫉妒	celosa
邂逅	encontro
現況	posición
現況	statu
現況	status
鬍子	barba
鬍子	home
擠	expremer
貝多芬	beethoven
貝多芬	novena
強姦	violación
強姦	viólanme
棕櫚	palma
棕櫚	da
棕櫚	palm
棕櫚	palmas
勒索	chantaxe
和睦	harmonía
浴室	baño
浴室	cuarto
僱員	empregados
僱員	os
牛角	corno
自豪	orgullo
自豪	orgulloso
自豪	orgullosa
自豪	orgullosos
自豪	de
自豪	orgulloso
自豪	fachendoso
致電	chamada
致電	chamamos
致電	chamar
報仇	vinganza
報仇	vingar
刑罰	castigo
刑罰	punishment
山洞	das
山洞	cavernas
山洞	cova
山洞	cavernas
山洞	covas
課室	clase
藝術品	arte
藝術品	art
藝術品	a
畫廊	galería
畫廊	de
畫廊	louvre
稅務	impostos
稅務	impostos
稅務	dos
哥倫布	columbus
印章	filatelia
印章	selo
印章	foca
印章	selo
丸子	pelotas
丸子	collóns
丸子	ovos
丸子	as
負荷	carguen
嘴巴	boca
威士忌	whisky
威士忌	güisqui
威士忌	whisky
威士忌	botellas
熱火	calefacción
熱火	calor
熱火	o
土豆	patacas
彈簧	primavera
彈簧	a
公示	publicidade
鎧甲	armadura
狹義	estreito
中風	cerebral
崇高	nobre
均勻	uniforme
未遂	intento
未遂	de
遺忘	non
遺忘	esquezamos
遺忘	a
遺忘	esqueceu
遺忘	esqueciches
遺忘	esquecín
控制權	control
控制權	controlar
錘	martelo
劫掠	saqueo
預估	estimouse
盲人	cegas
盲人	cega
盲人	cego
盲人	invidentes
盲人	cegos
自發	espontaneamente
火藥	tocador
遺失	perdeu
遺失	perderon
遺失	perdín
遺失	perdemos
遺失	perdido
遺失	a
遺失	desaparecidos
遺失	faltan
遺失	falta
遺失	perdidos
遺失	faltaba
心智	mentais
心智	mental
羊毛	la
泥土	chan
泥土	terra
泥土	terra
價值觀	valores
激動	fan
激動	emocionado
激動	ilusionado
早先	antes
早先	máis
早先	cedo
畫像	retrato
畫像	retratos
所有者	dono
所有者	os
園藝	xardín
園藝	horta
閃耀	brillar
信使	mensaxeiro
監測	monitor
盔甲	armadura
盔甲	armadura
佛教徒	budistas
釘	cravo
脖子	pescozo
脖子	par
脖子	deles
脖子	caluga
開車	conducir
開車	coche
開車	conduzo
沙子	area
化妝品	maquillaxe
含義	significado
含義	sentido
含義	que
含義	significa
含義	explican
含義	o
維生素	vitaminas
維生素	vitamina
營救	de
營救	apoio
古蘭經	corán
美德	virtude
教訓	lección
教訓	aprender
教訓	aprendede
男朋友	mozo
橘色	laranxa
暗戀	por
暗戀	toliño
下雨	chove
下雨	a
下雨	chover
下雨	chove
下雨	chuvia
下雨	choiva
下雨	nos
下雨	topásemos
下雨	con
下雨	outras
下雨	razas
下雨	chover
下雨	a
墳墓	foxas
墳墓	comúns
墳墓	tumbas
墳墓	tumba
墳墓	grave
江河	río
石灰	cal
石灰	lima
手錶	ver
手錶	mirade
手錶	coidado
手錶	ten
手錶	ve
手錶	reloxos
手錶	mira
本能	instinto
冷凍	xeado
冷凍	conxelación
冷凍	conxelar
分居	separadas
分居	separación
堅固	sólida
賺取	gañar
賺取	gañaba
罪惡	pecado
罪惡	pecados
罪惡	agarimosa
罪惡	pecado
洗手間	baño
洗手間	baño
洗手間	cuarto
更少	menos
漂浮	flotante
漂浮	aboiando
身後	detrás
身後	de
身後	atrás
身後	tras
身後	por
笑容	sorriso
笑容	sorrir
笑容	sorrí
年長	máis
年長	vella
年長	vello
年長	os
年長	maior
年長	ancián
年長	sexa
年長	maiores
年長	crecen
遊說	vestíbulo
遊說	lobby
內在	dentro
內在	interior
通話	chamada
通話	chamamos
通話	chamar
遊記	viaxa
遊記	viaxes
飢餓	famentos
飢餓	fame
飢餓	fame
錯過	de
錯過	menos
極地	polar
極地	polares
舒服	cómodo
負載	carguen
兌換	intercambio
無論如何	xeitos
無論如何	de
無論如何	todos
無論如何	os
無論如何	modos
無論如何	todas
無論如何	formas
裝載	carguen
阿爾卑斯山	alpes
假的	finxilo
視力	vista
視力	ven
視力	vista
視力	visión
視力	seguramente
視力	ver
婁	lou
西班牙文	español
西班牙文	española
煙草	tabaco
農夫	labregos
農夫	agricultores
農夫	granxeiro
疑犯	sospeitoso
傷口	ferida
傷口	feridas
傷口	as
掠奪	saqueo
馬克思主義	marxista
展覽會	exposicións
展覽會	exposición
前沿	fronteira
過時	obsoleto
負傷	feridos
負傷	ferido
牆壁	parede
牆壁	muro
牆壁	paredes
牆壁	muros
牆壁	as
牆壁	defensas
今後	futuro
雞蛋	ovos
雞蛋	os
雞蛋	ovo
激勵	inspiración
等效	equivalente
大米	arroz
大米	de
舊的	anos
舊的	vellos
舊的	vello
舊的	vella
抓到	atrapado
抓到	colleran
一切都	todo
一切都	o
圍牆	parede
圍牆	muro
圍牆	perista
資歷	a
擔憂	preocupa
擔憂	preocupados
擔憂	como
擔憂	preocupado
擔憂	por
擔憂	medo
擔憂	preocupada
通緝	quería
通緝	que
通緝	quixen
園林	xardín
園林	horta
腳踏車	bicicleta
腳踏車	en
腳踏車	moto
腳踏車	bici
腳踏車	bicicleta
腳踏車	en
鞋子	zapatos
鞋子	os
鞋子	botas
鞋子	tenis
鞋子	zapato
視角	perspectiva
憎恨	odio
憎恨	os
憎恨	o
憎恨	a
露營	campo
露營	campamento
露營	acampamento
露營	do
露營	campamento
露營	acampando
陌生	descoñecido
陌生	estraño
抗拒	resistir
抗拒	resista
抗拒	os
海藻	algas
海藻	fuco
褲	pantalóns
褲	pantalón
褲	pantalóns
褲	ruta
褲	no
褲	os
褲	pantalón
褲	brancos
宴會	festa
宴會	partido
打電話	chamada
打電話	chamamos
打電話	chamar
飄	flotante
飄	aboiando
彩票	lotería
彩票	de
彩票	lotaría
雙眼	os
雙眼	ollos
車輪	roda
車輪	rodas
車輪	raís
悲痛	dor
悲痛	pena
頭腦	mente
頭腦	importa
頭腦	cerebro
頭腦	cerebros
頭腦	os
嚴肅	serio
嚴肅	seria
嚴肅	en
嚴肅	grave
笑話	broma
笑話	chiste
笑話	bromas
笑話	gracia
笑話	conto
吸煙	cigarros
吸煙	fume
吸煙	fumar
吸煙	para
吸煙	fumo
仁慈	misericordia
仁慈	piedade
仁慈	misericordioso
愚蠢	estúpido
愚蠢	estúpida
愚蠢	estúpidos
愚蠢	parvo
愚蠢	estúpidas
愚蠢	parvadas
科長	xefe
科長	o
村子	aldea
村子	da
村子	pobo
村子	vila
海浪	ondas
趨向	tendencia
趨向	coa
性愛	sexo
性愛	sexual
拘禁	detención
鼠疫	peste
劑量	dose
觸控	tacto
觸控	toque
觸控	contacto
觸控	tocar
觸控	toques
田地	campos
田地	campo
田地	leiras
骷髏	cranio
加西亞	garcía
不公	inxustiza
不公	inxustizas
散步	camiñando
散步	pola
散步	andar
散步	andando
散步	subindo
散步	camiñaba
散步	camiñar
散步	polas
散步	andar
散步	camiñar
稅收	impostos
稅收	impostos
稅收	dos
肩膀	ombro
肩膀	ombreiro
肩膀	ombros
搬家	movéndose
搬家	aquí
搬家	de
價錢	prezos
價錢	prezo
價錢	precio
價錢	caché
價錢	valor
價錢	incalculábel
感冒	gripe
借款	préstamo
失業率	paro
軍火	brazos
軍火	armas
線條	liñas
線條	de
線條	trincheiras
線條	frases
無形	invisibles
無形	invisible
床上	cama
肝臟	fígado
醜	fea
醜	feo
槌	martelo
微妙	sutil
微妙	sutís
腰帶	cinto
咖啡廳	café
咖啡廳	cafetaría
張貼	posto
張貼	poste
張貼	correos
張貼	correo
張貼	de
張貼	no
傳球	pasar
傳球	pase
套裝	para
套裝	satisfacer
套裝	traxe
足跡	pegada
足跡	pequena
足跡	pegadas
洗衣	roupa
半數	media
半數	metade
半數	medio
半數	a
假裝	que
救護車	ambulancia
動脈	arterias
好玩	ben
好玩	divertido
好玩	divertida
頻譜	espectro
尊嚴	dignidade
洩漏	derramamento
浮動	flotante
浮動	aboiando
驚奇	sorpresa
驚奇	sorprenda
驚奇	unha
驚奇	abraiado
驚奇	sorprendidos
驚奇	sorprendeuse
驚奇	sorprendeume
驚奇	sorprende
驚奇	sorprendido
毀壞	destrución
毀壞	destrucción
墊	chabola
墊	de
灑	derramamento
演算	cálculo
危急	crítica
蕭條	depresión
蕭條	posparto
蕭條	a
蕭條	da
無辜	inocente
無辜	inocentes
共鳴	empatía
聲譽	reputación
聲譽	sona
汽水	soda
被告人	acusado
被告人	imputado
被告人	o
被告人	calar
被告人	acusada
檢舉	informe
檢舉	informar
視線	ven
視線	vista
視線	visión
視線	seguramente
視線	ver
訪客	visitantes
私營	privadas
私營	privado
私營	privada
私營	privados
私營	raso
私營	soldado
阿拉伯文	árabe
並行	paralelo
驕傲	orgullo
驕傲	orgulloso
驕傲	orgullosa
驕傲	orgullosos
驕傲	de
驕傲	orgulloso
驕傲	fachendoso
盜賊	ladróns
暈	mal
暈	esvaecemento
肺部	pulmóns
樂手	músicos
難得	pouco
餐館	restaurante
驚喜	sorpresa
驚喜	sorprenda
驚喜	unha
聲望	reputación
聲望	sona
完整性	integridade
不尋常	estraño
有意義	significativo
強壯	forte
強壯	fortes
偏見	prexuízos
騎馬	pantalóns
騎馬	volta
騎馬	ir
騎馬	liscar
英明	sensata
英明	sabia
英明	sabio
裸體	espido
仙子	de
仙子	fadas
仙子	fada
仙子	marica
仙子	lesbianas
最年長	máis
最年長	vello
平靜	calma
平靜	acouga
平靜	mar
平靜	calmo
平靜	tranquila
平靜	tranquilo
平靜	calme
高尚	nobre
不等式	desigualdade
窗戶	fiestra
窗戶	xanela
窗戶	pola
天賦	talento
天賦	regalo
天賦	agasallo
橋梁	oco
橋梁	ponte
橋梁	bridge
橋梁	bridges
橋梁	pontes
刑期	frases
刑期	oración
刑期	frase
刑期	sentenza
刑期	sentencia
刑期	punto
刑期	e
刑期	seguido
欺負	acoso
店鋪	tenda
店鋪	de
店鋪	mae
店鋪	choio
店鋪	delegados
農作物	cultivos
農作物	cultivos
隱形	invisibles
隱形	invisible
半球	hemisferio
跑步	correr
跑步	correndo
跑步	a
跑步	correr
跑步	corre
跑步	xiro
模範	modelo
開局	abrir
開局	apertura
青春期	adolescencia
閃亮	brillante
閃亮	brillantes
手掌	palmas
不可避免	inevitable
不可避免	inevitábel
微粒	partículas
微粒	de
微粒	partículas
微粒	partícula
面試	entrevista
面試	unha
面試	entrevisto
面試	entrevistas
回饋	de
回饋	resposta
頭骨	cranio
搖	a
多樣化	diversidade
陌生人	estraños
陌生人	descoñecidos
陌生人	forasteiros
陌生人	descoñecido
陌生人	estraño
煙霧	fume
煙霧	fumar
煙霧	para
煙霧	fumo
夕陽	solpor
簡短	pouco
簡短	curto
簡短	curta
簡短	curtas
簡短	informe
簡短	breve
水底	auga
水底	baixo
水底	a
昨日	onte
馬車	fantasma
拇指	polgar
感官	sentidos
感官	sentido
往下	abaixo
走路	camiñando
走路	pola
走路	andar
走路	andando
走路	subindo
走路	camiñaba
走路	camiñar
走路	polas
走路	andar
走路	camiñar
幫派	forzados
幫派	forzados
慈悲	compaixón
慈悲	a
慈悲	misericordia
慈悲	piedade
慈悲	misericordioso
薪金	soldo
薪金	salario
羈押	custodia
羈押	baixo
打架	loita
打架	contra
打架	loitar
打架	loitamos
打架	combate
打架	pelexar
打架	combater
打架	loitar
打架	contra
打架	loita
奇跡	milagre
精緻	delicado
精緻	delicada
半夜	noite
半夜	ano
半夜	reloxo
半夜	doce
半夜	media
半夜	medianoite
半夜	da
半夜	á
阿嬤	avoa
阿嬤	a
發燒	febre
物價	prezos
物價	os
小麥	trigo
橡	oak
橡	carballo
導覽	xira
明信片	postal
明信片	postais
經營者	operadora
提琴	violín
引文	cita
引文	citar
恐怖主義	terrorismo
謀殺案	asasinatos
謀殺案	un
謀殺案	homicidio
謀殺案	asasinato
謀殺案	asasino
散播	a
散播	se
散播	estendeu
日刊	revista
照相機	cámaras
照相機	cámara
照相機	cámaras
優雅	elegancia
蚊子	mosquitos
臀部	hurra
深層	no
深層	fondo
深層	profundo
深層	profundidade
深層	de
隱私	privadas
隱私	privado
隱私	privada
隱私	privados
隱私	raso
隱私	soldado
隱私	privacidade
專制	ditadura
取樣	mostra
魔法師	mago
奴役	escravitude
工程學	enxeñería
工程學	enxeñaría
智商	ci
臉部	cara
臉部	rostro
奢侈	luxo
火柴	mistos
火柴	partidos
才華	talento
才華	con
才華	talento
才華	talentosa
船隊	negro
船隊	frota
外套	chaqueta
外套	da
外套	abrigo
外套	o
外套	chaqueta
閱兵	procesión
卵巢	ovario
因數	factor
保佑	bendiga
土匪	bandidos
撒旦	satanás
撒旦	satán
退休金	pensión
退休金	pensións
益智	crebacabezas
益智	puzzle
衝動	pulo
技藝	habilidade
預告片	remolque
儲蓄	aforros
儲蓄	aforrando
儲蓄	salvar
儲蓄	aforro
儲蓄	aforraban
慷慨	xenerosa
單詞	palabra
金髮	loira
總之	xeitos
總之	de
總之	todos
總之	os
總之	modos
總之	todas
總之	formas
正午	mediodía
迷人	engaiolante
迷人	encantadora
迷人	que
迷人	encantador
迷人	encantado
迷人	querida
笨蛋	estúpido
笨蛋	estúpida
笨蛋	estúpidos
笨蛋	parvo
笨蛋	estúpidas
笨蛋	parvadas
凱旋	triunfo
發球	servir
發球	serven
觀光客	turistas
犯規	falta
茶葉	té
茶葉	tomar
茶葉	de
茶葉	te
櫟	oak
櫟	carballo
雷電	canóns
雷電	trono
雷電	os
雷電	tronos
鎮長	alcalde
鎮長	o
鎮長	alcaldesa
下一步	próxima
下一步	ao
下一步	seguinte
下一步	lado
下一步	próximo
下一步	o
怒火	ira
怒火	rabia
怒火	odio
縱向	verticais
縱向	vertical
氣味	cheira
透視	perspectiva
餘額	equilibrio
餘額	balance
餘額	o
演戲	a
演戲	actuando
演戲	actuar
腦袋	cerebrais
腦袋	cerebro
腦袋	cerebral
腦袋	cerebro
腦袋	cerebros
腦袋	os
英俊	guapos
英俊	guapo
英俊	guapa
英俊	moi
木制	de
木制	madeira
可笑	ridícula
可笑	ridículo
粘土	clay
綠地	verde
綠地	verdes
綠地	green
看中	bonitas
配對	par
懸崖	cliff
師兄	irmán
師兄	meu
大砲	canóns
大砲	sobre
大砲	os
大砲	artillaría
大砲	canón
賓館	hotel
孕婦	embarazada
孕婦	preñado
報刊	xornais
報刊	prensa
密西西比	mississippi
今晚	esta
今晚	noite
今晚	hoxe
留下來	quedar
留下來	ficar
留下來	queda
賺	gañar
橡樹	oak
橡樹	carballo
虛假	falsa
虛假	falso
虛假	finxilo
高貴	nobre
球體	esfera
球體	esferas
盲目	cegas
盲目	cega
盲目	cego
盲目	invidentes
盲目	cegos
洞口	buraco
洞口	burato
洞口	furado
洞口	hole
圍繞著	redor
圍繞著	arredor
圍繞著	por
圍繞著	aquí
怪異	raro
熱量	calefacción
熱量	calor
熱量	o
熱量	calorías
舞弊	fraude
引誘	tentación
引誘	deixes
淹沒	afogar
指甲	cravo
指甲	unllas
指甲	cravos
滑鼠	rato
阿拉巴馬州	alabama
預約	cita
水族	acuario
害羞	tímida
更深	máis
飲酒	auga
飲酒	café
飲酒	bebendo
飲酒	beber
捕魚	pescar
捕魚	pesca
馬鈴薯	patacas
按鍵	chaves
按鍵	as
按鍵	botón
獸醫	veterinario
暴風雨	treboada
奈及利亞	nixeria
奈及利亞	en
流行病	epidemia
現實主義	realismo
呼喊	berran
單簧管	clarinete
單簧管	o
合伙人	socio
過量	exceso
過量	de
磨坊	fábrica
磨坊	mill
磨坊	muíño
錢幣	moeda
悲慘	miserábel
悲慘	vida
悲慘	tráxico
悲慘	tráxica
感應器	sensor
列寧	lenin
情婦	a
情婦	señora
情婦	patroa
醉酒	bébedo
醉酒	emborrachar
醉酒	bébeda
醉酒	un
醉酒	bébedos
醉酒	emborracheime
聆聽	escoitan
聆聽	escoiten
聆聽	a
聆聽	escoitar
聆聽	escoitando
聆聽	escoitamos
海島	island
海島	illa
氛圍	atmosfera
氛圍	ambiente
自私	egoísta
麥克風	micrófono
麥克風	micrófono
擷取	a
擷取	capturar
木匠	carpinteiro
贏家	gaña
黏土	clay
專業人士	profesionais
支票	cheque
支票	comprobalo
訂婚	compromiso
廢墟	ruínas
水兵	mariñeiro
頭痛	cabeza
頭痛	dor
使館	embaixada
替代品	substituír
嫌疑犯	sospeitoso
終生	vida
圖表	gráfico
圖表	gráfica
圖表	gráfica
圖表	amosa
圖表	gráfico
小偷	ladróns
浮游生物	plancto
常態	normal
常態	normais
禱告	rezar
禱告	rezan
禱告	rezo
禱告	oracións
禱告	oración
拼圖	crebacabezas
拼圖	puzzle
掙扎	loita
掙扎	esfórzome
掙扎	por
無意義	senso
理智	cordura
電線	de
份量	peso
份量	importancia
富人	ricos
富人	rica
富人	rico
臨界	crítica
領養	adopte
誠實	honestidade
誠實	honestos
誠實	sinceros
誠實	dicir
誠實	verdade
誠實	sincero
誠實	honesto
誠實	de
誠實	honrado
戲法	truco
治癒	cura
治癒	curación
治癒	interesábame
治癒	curar
賓客	convidados
賓客	convidado
賓客	invitado
屁股	cu
常設	de
常設	pé
常設	estar
常設	estaba
常設	parados
採礦	minería
採礦	mineiro
表妹	primo
表妹	curmán
幼兒園	cativos
緋聞	escándalo
計數	contan
計數	contar
計數	conde
計數	con
計數	conta
計數	contar
計數	contigo
約翰遜	johnson
尷尬	incómodo
勺	culler
鏡子	espellos
鏡子	o
鏡子	espello
醫務	medicina
醫務	médico
醫務	médicos
醫務	médica
岸邊	costa
鴿	pomba
法醫	xuíz
法醫	forense
評比	cualificacións
評比	as
評比	avaliacións
評比	cualificación
優越	superior
優越	superiores
水族館	acuario
迴路	federal
迴路	circuíto
通風	ventilación
乞丐	moinantes
乞丐	esmoleiros
乞丐	moinantes
高雅	elegancia
高雅	sofisticación
口水	cuspir
艱難	dura
艱難	por
艱難	duro
艱難	duros
艱難	difícil
艱難	difícil
艱難	dificil
瞎	cegas
瞎	cega
瞎	cego
瞎	invidentes
瞎	cegos
巡遊	procesión
佈道	sermón
數列	secuencia
獎品	premios
獎品	nobel
獎品	pulitzer
獎品	o
獎品	premio
溺	afogada
溺	afogar
難過	triste
難過	tristes
黑名單	lista
黑名單	negra
磁鐵	imáns
深信	de
深信	convencido
程式設計	de
程式設計	programación
受限	limitado
受限	limitada
絲綢	seda
絲綢	de
匪徒	bandidos
寶貴	valioso
小刀	coitelo
小刀	navalla
小刀	mackie
安息日	domingo
肉類	carne
肉類	a
洗澡	ducha
洗澡	baño
內衣	interior
內衣	lencería
尖銳	aguda
面孔	rostros
面孔	caras
預訂	reserva
迴圈	círculo
迴圈	ciclo
迴圈	acople
迴圈	volta
無知	ignorancia
無知	a
岸上	costa
休克	choque
休克	de
休克	asalto
休克	conmoción
休克	electrochoques
無聲	silencio
傳染	infección
遊覽	xira
悲哀	triste
悲哀	tristes
駱駝	camel
佛祖	buda
折疊	as
住家	fogar
住家	casa
住家	á
住家	na
住家	casas
住家	vivendas
住家	casa
住家	fogares
住家	atención
院子	patio
院子	xardín
院子	pendente
無用	inútiles
無用	inútil
膝蓋	xeonllo
膝蓋	xeonllos
狂野	salvaxe
狂野	salvaxes
收穫	colleita
愛國者	patriota
樂趣	ben
樂趣	divertido
樂趣	divertida
購置	adquisición
幾十年	décadas
生產力	produtividade
生產力	productividade
午後	tarde
午後	bos
午後	tardes
午後	serán
跌倒	caída
跌倒	outono
跌倒	caer
肚子	estómago
肚子	o
肚子	estómago
肚子	ventre
肚子	barriga
重度	grave
重度	graves
陪審團	xurado
強國	poderosa
強國	poderosos
強國	poderoso
西裝	traxes
西裝	para
西裝	satisfacer
西裝	traxe
用餐	comedor
用餐	mesa
遺孀	viúva
溫室	invernadoiro
禮服	vestido
禮服	traxes
禮服	vestido
禮服	roupa
禮服	esmóquin
計量	medir
計量	medindo
計量	medida
計量	medir
計量	medimos
衰老	envellecemento
衰老	o
衰老	envellecer
欺凌	acoso
胸口	peito
咽喉	gorxa
乾淨	limpa
乾淨	limpo
乾淨	limpar
銷毀	destrución
銷毀	destrucción
革命性	revolucionario
革命性	revolucionaria
假冒	finxilo
搖擺	abaneo
搖擺	xuntas
商事	comercial
商事	anuncio
惡夢	pesadelo
電視機	a
電視機	televisión
電視機	tele
電視機	da
電視機	programa
電視機	tv
電視機	televisión
電視機	tele
紙張	papel
紙張	xornal
紙張	artigo
演進	evolución
收割	colleita
咖啡館	café
咖啡館	cafetaría
殘忍	cruel
音量	o
音量	volume
塔台	torre
睡覺	sono
睡覺	durmir
睡覺	durme
睡覺	durmindo
睡覺	durmir
睡覺	somníferos
鬼魂	pantasma
鬼魂	espírito
奢侈品	luxo
保姆	neneira
螢光	fluorescente
收音機	radio
熔化	fusión
熔化	derreter
救贖	exército
救贖	de
救贖	salvacionista
救贖	salvación
祝賀	parabéns
糖業	azucre
柔軟	suave
加註	erguen
加註	subir
加註	os
忠心	leal
忠心	lealdade
香檳	champaña
香檳	champán
課堂	clase
課堂	clase
課堂	da
毛髮	pelo
毛髮	cabelo
修繕	reparar
明知	saber
明知	sabendo
明知	sabe
字面上	literalmente
貝殼	proxectís
消極	negativo
夏娃	eva
夏娃	aninovo
夏娃	data
夏娃	véspera
夏娃	noitevella
保釋	fianza
樣品	mostra
樣品	mostras
墓穴	foxas
墓穴	comúns
墓穴	tumbas
戒律	mandamentos
炮擊	bombardeo
慘劇	traxedia
慘劇	desgraza
遠方	distante
遠方	afastado
強盜	bandidos
關愛	coidado
從不	non
從不	nunca
加倍	o
加倍	dobre
加倍	double
喪禮	funeral
喪禮	enterro
焦慮	ansioso
焦慮	ansiedade
洋蔥	cebola
寶劍	espada
遺傳學	xenética
跳過	skip
跳過	mo
忙碌	moi
忙碌	ocupado
忙碌	ocupados
忙碌	negocios
忙碌	ocupada
信貸	tarxetas
信貸	crédito
信貸	roubada
蹤跡	rastro
蹤跡	pista
文稿	guións
鋼管	polo
鋼管	poste
專政	ditadura
品格	carácter
喜悅	ledicia
喜悅	alegría
喜悅	desfrute
喜悅	da
烏賊	lura
礦工	mineiro
礦工	mineiros
礦工	obreiros
煙囪	cheminea
煙囪	limpeza
骰子	dados
功課	os
功課	deberes
即興	improv
即興	everywhere
夢境	soño
夢境	soños
夢境	con
夢境	soños
機艙	cabana
眼神	os
眼神	ollos
信函	carta
信函	letra
烹調	cociñar
烹調	cociña
烹調	cociñando
烹調	comida
廁	baño
鼓動	axitación
電燈	lámpada
便士	a
便士	penique
便士	penny
表弟	primo
表弟	curmán
破壞性	devastadora
獨一無二	único
獨一無二	únicas
良知	consciencia
良知	a
良知	conciencia
良知	da
細膩	delicado
細膩	delicada
來訪	de
來訪	visita
穀物	gran
柔和	suave
用盡	esgotada
用盡	exhaustos
新郎	noivo
新郎	mozo
圖畫	as
圖畫	fotos
圖畫	imaxes
圖畫	fotografías
圖畫	debuxo
深刻印象	impresionado
維納斯	venus
撲克	póquer
撲克	ao
撲克	de
勞動者	traballador
勞動者	social
勞動者	obreiro
勞動者	obreiros
勞動者	parado
勞動者	traballadores
勞動者	os
勞動者	obreiros
保鏢	garda
偏遠	remotas
瑣碎	trivial
自覺	consciencia
自覺	consciente
擔保	garantía
擔保	garantir
慘案	traxedia
慘案	desgraza
鍛鍊	exercicio
得救	exército
得救	de
得救	salvacionista
得救	salvación
勞動力	traballo
諒解	entender
諒解	comprensión
諒解	entendemento
諒解	comprender
鄉下	campo
少數人	minoría
流淚	bágoas
流淚	chorar
流淚	aburrimento
週二	martes
兵營	barracas
自慰	masturbación
應力	estrés
無家可歸	sen
無家可歸	teito
墨水	tinta
聽覺	que
聽覺	oído
聽覺	escoita
聽覺	escoito
幻覺	alucinacións
幻覺	alucinación
幻覺	a
幻覺	ilusión
收容所	refuxio
收容所	refuxios
蘇打	soda
殘暴	brutal
外遇	asunto
借貸	préstamo
志願者	voluntarios
陽性	positivo
陽性	positiva
孟加拉國	bangladesh
簽字	sinal
簽字	asinar
黑手黨	mafia
週三	o
週三	mércores
誠信	integridade
誠信	honestidade
純真	inocencia
中產階級	burguesa
中產階級	burgueses
門診	clínica
下巴	queixo
