som	kao
kallenavn	nadimke
meninger	mišljenja
spenning	uzbuđenja
spenning	uzbuđenje
spenning	napetost
spenning	napetosti
spenning	tenzija
christine	kristina
christine	christine
facebook	facebooku
facebook	facebook
normandie	normandie
normandie	normandiji
early	rano
lærere	učitelji
lærere	profesori
lærere	nastavnici
johansson	johansson
metro	metro
hospital	bolnica
diego	diego
ytelse	izvedba
ytelse	izvođenje
ytelse	nastup
løytnant	poručnik
motstandere	protivnici
test	test
test	ispit
test	testiranje
test	proba
smak	okus
smak	ukus
smak	okusa
smak	okusi
pictures	slike
network	mreže
network	mreža
døpt	kršten
døpt	krstili
rettighetene	prava
monark	monarh
kjernen	core
kjernen	jezgro
kjernen	jezgra
edgar	edgare
edgar	edgar
danser	plesač
danser	plesačica
danser	plesanje
danser	ples
flertallet	većinski
flertallet	većina
aleksandr	aleksandr
gult	žuto
gult	žuti
gult	žuta
grønt	zeleno
grønt	zeleni
grønt	zelen
grønt	zelene
grønt	zelena
marx	marx
elsker	ljubavi
elsker	volim
elsker	ljubav
smal	uski
smal	uska
smal	uske
smal	usko
påstander	tvrdnje
påstander	potraživanja
påstander	tvrdi
påstander	tvrdnje
liknende	slično
liknende	slični
liknende	slične
liknende	slična
liknende	slicno
vera	vera
vera	veri
vera	vere
korn	korn
korn	žita
korn	žito
korn	zrno
turister	turista
turister	turiste
turister	turistima
turister	turisti
variere	varirati
walk	hodaj
walk	šetnja
dokumentasjon	dokumentacija
dokumentasjon	dokumentacije
redigeringer	izmjene
raskeste	najbrži
raskeste	najbrže
armenia	armenija
tillater	dozvoljava
tillater	omogućuje
tillater	omogućava
tillater	dopušta
tillater	dopuštajući
komplisert	kompliciran
komplisert	komplicirano
konseptet	koncept
konseptet	pojam
latinsk	latinski
usikkert	nesigurna
usikkert	nesiguran
syvende	sedmi
syvende	sedmo
syvende	sedma
helena	helena
nikolaj	nikolaj
nikolaj	nikolay
mekaniske	mehanički
dine	tvoje
dine	vaš
dine	tvoj
dine	vaše
dine	tvoja
dine	vaša
dine	tvoje
dine	tvoj
dine	tvoja
talent	talenti
talent	talent
talent	talenat
leverte	dostavljena
leverte	dostavljeno
leverte	dostavio
mercedes	mercedes
fremragende	izvanredan
fremragende	izvanredno
handlet	djelovao
handlet	mijenjao
handlet	trguje
edderkopper	paukova
edderkopper	pauci
demokratisk	demokratska
demokratisk	demokratske
demokratisk	demokratski
undertegnet	potpisano
undertegnet	potpis
undertegnet	potpisan
undertegnet	potpisao
definerer	definira
budsjett	budžet
budsjett	proračun
mottar	primi
mottar	primite
mottar	primanje
mottar	primamo
mottar	prima
lyon	lyon
alkohol	alkohol
alkohol	alkohola
str	str
hockey	hokej
hockey	hokeju
songs	pjesme
songs	pesme
radikale	radikalne
radikale	radikalno
radikale	radikalna
radikale	radikali
gave	dar
gave	poklon
jupiter	jupitera
jupiter	jupiter
kjøretøy	vozila
kjøretøy	vozilima
kjøretøy	vozilo
antenner	antene
albania	albanija
emma	ema
emma	emma
regulert	reguliran
regulert	regulira
she	ona
historikk	povijest
historikk	istorija
respekt	respekt
respekt	poštovanje
matthew	matthew
matthew	matej
pianist	pijanist
abu	abu
tjener	sluga
angriper	napadi
angriper	napada
angriper	napadni
angriper	napad
angriper	napadaju
angriper	napada
wisconsin	wisconsin
kontinuerlig	neprekidno
kontinuerlig	konstantno
kontinuerlig	kontinuirano
kontinuerlig	neprekidno
kontinuerlig	kontinuirano
kontinuerlig	tekuće
donau	dunav
donau	dunava
niende	deveti
niende	deveta
reaksjon	reakcije
reaksjon	reakcija
edwards	edwards
kunstig	umjetno
kunstig	umjetna
kunstig	umjetni
hübner	hübner
bobby	bobi
bobby	bobby
argument	argument
argument	argumenti
konsekvenser	posljedica
konsekvenser	posljedice
laura	laura
laura	lauri
laura	lora
avvist	odbijeno
avvist	odbačeno
avvist	odbijen
avvist	odbačen
avvist	odbijena
avvist	odbijeno
avvist	odbijen
avvist	odbio
avvist	odbijena
listet	naveden
listet	navedena
republikanske	republikanac
forsvinner	nestaje
forsvinner	nestaje
forsvinner	nestaju
forsvinner	nestati
robinson	robinson
muslimer	muslimane
muslimer	muslimanima
muslimer	muslimana
muslimer	muslimani
fischer	fischer
tungt	teška
tungt	težak
tungt	teški
akustisk	akustični
dream	dream
dream	san
dream	sanjaj
negativ	negativan
negativ	negativna
negativ	negativno
negativ	negativni
dennis	dennis
dennis	denis
instituttet	zavod
instituttet	institut
algerie	alžiru
dale	dale
følelser	emocije
følelser	emocija
følelser	emocije
følelser	emocija
følelser	osjećaji
følelser	osjećaje
følelser	osjećanja
forkortelse	kratica
hat	mržnja
hat	mržnja
hat	mrzim
hat	hate
ronald	ronald
ronald	ronalda
gater	ulice
gater	ulica
gater	ulicama
skandinaviske	skandinavski
seiler	jedra
rekkefølge	narudžba
rekkefølge	poredak
rekkefølge	naruči
relaterte	povezano
produkt	proizvod
magasin	magazin
magasin	časopis
pan	pana
pan	pan
økning	povećanje
rytter	jahač
rytter	konjanika
rytter	konjanik
utstillingen	izložba
redigere	uredi
redigere	uređivanje
mannskap	posada
mannskap	ekipa
mannskap	posadi
regional	regionalno
regional	regionalni
brothers	braca
brothers	braća
trio	trio
medal	medalju
medal	medalja
medal	orden
gjentatte	ponovio
hviterussland	bjelorusiji
introduserte	uveo
introduserte	uvela
introduserte	predstavio
office	kancelarija
office	ured
luther	luther
foten	stopalo
foten	noga
straff	kazna
straff	penal
straff	kaznu
straff	kazna
hessen	hesse
publikasjoner	publikacija
punkter	tačke
punkter	bodova
punkter	točke
punkter	bodovi
fordeler	prednosti
fordeler	beneficije
fordeler	prednosti
fordeler	povlastice
fordeler	pogodnosti
earth	zemlja
ralph	ralph
pluss	plus
hjertet	srce
argumenter	argumenata
argumenter	argumente
argumenter	argumenti
lykkes	uspjeti
aksepterte	prihvaćeno
aksepterte	prihvatio
aksepterte	prihvaćen
aksepterte	prihvaćena
nicolas	nicolas
mynter	kovanice
mynter	novčići
mynter	kovanica
lyden	zvuk
lyden	sound
worms	crvi
worms	gliste
mister	gubljenje
mister	gubi
lesere	čitatelji
nicolai	nicolai
turnering	turnir
detaljert	detaljan
detaljert	detaljne
detaljert	detaljno
hawaii	havaje
hawaii	havajima
hawaii	havaja
hannover	hanover
hannover	hannover
akademi	akademija
akademi	akademiji
formelle	formalno
formelle	formalni
willy	willy
willy	vili
arrangementer	događaji
arrangementer	događaja
arrangementer	događaje
summer	ljeto
summer	ljeta
kings	kraljevi
kings	kraljeva
sammenslåing	spoji
sammenslåing	spajanje
fase	faze
fase	faza
framover	napred
framover	proslijedi
framover	naprijed
admin	admin
admin	administrator
admin	administratora
pågående	tekuće
skjønner	vidi
skjønner	razumijem
skjønner	shvati
jørn	jorn
reformer	reforme
reformer	reformi
reformer	reformama
arv	nasljeđe
arv	baštine
arv	nasljedstvo
arv	nasljeđe
arv	ostavština
arv	naslijeđe
arv	nasljedstvo
arv	nasljeđe
brakte	donio
invitert	pozvan
invitert	pozvana
invitert	pozvani
flyktninger	izbjeglica
flyktninger	izbjeglice
flyktninger	bjegunci
flyktninger	bjegunaca
statue	statua
statue	kip
hugh	hugh
filmografi	filmografija
lyder	zvuci
lyder	zvuči
lyder	zvukovi
komiker	komičar
catalogus	catalogus
gudene	bogovi
giuseppe	giuseppe
høst	jesen
høst	jeseni
høst	jesen
høst	pad
kiev	kijev
forbud	zabrani
forbud	ban
forbud	zabrana
tenkte	misao
tenkte	mislio
sofia	sofija
sofia	sofiji
sofia	sofia
strengt	strogo
strengt	striktno
fjernsyn	televizija
rev	ripped
rev	rev
rev	greben
kontrollerte	kontrolirano
make	make
make	napraviti
make	napravi
make	mate
personell	osoblje
kaste	baci
kaste	kaste
keith	keith
sen	kasni
sen	kasno
sen	sen
emne	tema
emne	predmet
emne	subjekt
tegning	crtanje
tegning	crtež
sts	sts
salvador	salvador
oppfordret	ohrabrio
oppfordret	poticao
race	utrka
race	trka
race	rasa
krone	kruna
krone	crown
krone	krunu
palace	palači
palace	palača
palace	palace
sibir	sibir
sibir	sibiru
voksen	odraslo
voksen	odrasli
middels	medij
middels	srednje
middels	srednji
middels	srednja
forest	šuma
forest	šume
forest	forest
integrert	integrirani
detroit	detroita
detroit	detroitu
detroit	detroit
koreanske	korejski
buss	bus
buss	autobus
buss	autobusom
four	četiri
christie	kristi
christie	christie
tina	tinu
tina	tini
tina	tina
madagaskar	madagaskar
sørge	tugovati
sørge	tugovati
firma	firma
firma	firmi
firma	društvo
firma	drustvo
firma	tvrtka
firma	kompanija
maskiner	mašine
maskiner	strojevi
nevne	spomeni
nevne	spominjem
nevne	spomenuti
registrerte	registrirani
registrerte	registriran
registrerte	registrirano
kasakhstan	kazahstanu
tolket	protumačio
atmosfæren	atmosfera
atmosfæren	atmosferu
regelmessig	redovito
regelmessig	redovno
runden	okrugli
runden	okruglo
runden	okrugla
runden	runda
karakteristisk	karakteristika
self	self
praktiske	praktično
praktiske	praktičan
praktiske	praktične
praktiske	praktični
praktiske	praktična
carlo	carlo
carlo	karlo
strategisk	strateški
strategisk	strateške
strategisk	strateški
senator	senator
senator	senatore
ernest	ernest
days	dane
days	danima
days	dana
days	dani
giro	giro
forsterket	pojačan
forsterket	poboljšane
forsterket	pojačana
inntekter	zarade
inntekter	zarada
inntekter	prihod
inntekter	prihodi
kategoriene	kategorije
kategoriene	kategorija
linda	linda
viktor	viktor
viktor	victor
viktor	viktora
viktor	viktor
ingeborg	ingeborg
nedbør	padalina
kunstnerisk	umjetničko
kunstnerisk	umjetnička
kunstnerisk	umjetnički
etasjer	podovi
etasjer	podove
forsvarte	branio
silver	srebro
silver	srebrni
silver	silver
kanaler	kanali
kanaler	kanale
kanaler	kanali
alvor	ozbiljna
alvor	ozbiljan
alvor	ozbiljni
alvor	ozbiljno
utvalget	odabir
spring	proljeće
spring	proljeća
scener	prizori
scener	scene
tempel	hram
tempel	temple
hills	brda
hills	hills
anglo	anglo
persia	perzije
motiver	motive
motiver	motiva
motiver	motivi
kjennes	osjeća
jevnlig	redovito
jevnlig	redovno
second	drugi
second	drugo
second	druga
tropisk	tropske
rygg	natrag
voksende	raste
variert	eklektičan
vitner	svjedoci
glenn	glen
glenn	glen
glenn	glenn
deep	duboka
deep	duboko
globe	globus
ontario	ontario
birmingham	birminghamu
århundrer	stoljeća
forklarer	objašnjava
oppholdt	zadržan
xii	xii
universal	univerzalni
troppene	vojnici
troppene	trupe
flandern	flanders
psykologi	psihologiju
psykologi	psihologija
tilby	ponudi
tilby	ponudu
tilby	ponuda
gjenstand	predmet
gjenstand	stavka
gjenstand	artikl
gjenstand	predmet
gjenstand	objekt
tang	tang
ball	lopta
ball	loptica
ball	loptu
ball	ball
ball	kugla
vesten	west
vesten	zapad
vesten	zapadno
dramatisk	dramatična
dramatisk	dramatičan
dramatisk	dramatično
dramatisk	dramatično
avgjøre	odrediti
avgjøre	utvrđivanje
markerer	obilježavanja
markerer	marks
markerer	maraka
after	nakon
after	poslije
nøye	pažljivo
bakover	unazad
bakover	unatrag
bakover	unazad
bakover	unatrag
augustus	augustus
kommandoen	naredba
sosialt	socijalno
sosialt	društveno
sosialt	društveni
sosialt	društveno
sosialt	društvena
sosialt	socijalne
sosialt	socijalna
passende	primjereno
passende	prikladno
passende	prigodno
passende	pogodno
passende	pogodan
passende	prikladno
passende	dolikuje
passende	prikladno
ambassade	veleposlanstvo
frukt	voće
frukt	voce
frukt	voćni
frukt	plod
frukt	voće
frukt	plodovi
frukt	voce
danny	deni
danny	danny
leir	logor
leir	kamp
leir	camp
anita	anita
eddie	eddie
eddie	edi
selger	prodaje
selger	prodavač
rasmus	rasmus
evner	sposobnosti
kristoffer	kristoff
head	glavu
head	glava
oklahoma	oklahoma
oklahoma	oklahomi
barnebarn	unuku
barnebarn	unuka
barnebarn	unucima
barnebarn	unuke
barnebarn	unuci
barnebarn	unuk
barnebarn	unuka
milan	milan
milan	milano
milan	milana
kjøpmann	trgovac
omtalte	pregledao
omtalte	pregledali
kronet	okrunjen
besøker	posjeti
besøker	posjeta
kjøtt	mesa
kjøtt	meso
kjøtt	mesa
kjøtt	meso
kretser	sklopovlje
bunn	dno
fluer	leti
fluer	muhe
fluer	mušice
agent	agent
munch	munch
lloyd	lloyd
buenos	buenos
colin	colin
set	postavi
set	set
set	komplet
stasjonert	stacioniran
selges	prodan
selges	prodao
selges	prodano
mektige	moćni
mektige	moćna
dyktig	dobro
dyktig	dobar
dyktig	vješt
dyktig	vješta
demo	demo
demo	demonstracija
curling	curling
egyptisk	egipatski
ecuador	ekvadoru
aktuelt	primjenjivo
minas	minas
flytter	kreće
flytter	kretanje
flytter	premještanje
hjemlandet	domovine
hjemlandet	domovinska
hjemlandet	domovinu
hjemlandet	domovina
katarina	catherine
katarina	katarina
katarina	katarina
broer	mostove
broer	mostova
broer	mostovi
sullivan	sullivan
larry	larry
austin	austina
austin	austin
nevø	nećak
nevø	nećaka
arvet	naslijedio
arvet	nasljedno
abbey	abbey
abbey	opatija
avhandling	disertaciju
avhandling	teze
avhandling	tezi
avhandling	tezu
avhandling	teza
inklusive	uključujući
oransje	narančasta
oransje	orange
oransje	narančasto
oransje	naranče
monroe	monroe
bristol	bristol
dekorert	uređena
dekorert	odlikovan
deltagelse	sudjelovanje
deltagelse	učešće
konstruksjon	radovi
konstruksjon	izgradnja
konstruksjon	konstrukcija
konstruksjon	gradnja
konstruksjon	izgradnju
liu	liu
antoine	antoine
fartøy	plovilo
fartøy	posuda
fartøy	plovila
fartøy	letjelice
fartøy	plovilo
fartøy	letjelica
fartøy	obrt
fartøy	zanat
persisk	perzijski
aires	airesu
skribent	spisateljica
skribent	pisac
redigering	uredi
redigering	uređivanje
imperiet	empire
imperiet	carstva
imperiet	carstvo
imperiet	imperija
betalte	platio
betalte	plaćeno
betalte	plaćeni
betalte	plaćena
tilbød	ponuđena
tilbød	ponuđen
tilbød	ponudio
tilbød	ponuđeno
athletic	atletski
gårder	farmama
gårder	farme
abc	abc
nilsson	nilsson
påvirke	utjecati
virkning	efekt
virkning	efekta
virkning	efekat
virkning	učinak
redd	uplašen
redd	uplašeni
redd	uplašeno
redd	uplašen
redd	uplašeni
redd	uplašeno
glede	uživanje
glede	užitak
glede	zadovoljstvo
glede	veselje
glede	joy
glede	radosti
glede	radost
felix	felix
skolene	škole
skolene	skole
bodd	uživo
bodd	live
elvis	elvis
elvis	elvisa
shakespeare	shakespeare
shakespeare	shakespearea
serbisk	srpsko
serbisk	srbin
serbisk	srpska
serbisk	srpski
serbisk	srbije
lønn	placa
lønn	plaće
lønn	plaća
lønn	plata
lønn	plaće
jamaica	jamajke
blackburn	blackburn
fenomen	fenomen
fenomen	fenomen
fenomen	pojava
nordic	nordijska
legg	stavi
legg	stavite
legg	staviti
perspektiv	perspektiva
perspektiv	perspektive
helen	helen
tung	teška
tung	težak
tung	teški
tynn	mršava
tynn	mršav
tynn	mršavi
tynn	tanak
tynn	tanko
tynn	tanka
tynn	mršav
tynn	mršava
gro	gro
sjakk	šah
kulturer	kulture
seter	sjedala
chen	chen
kopier	kopiraj
kopier	kopija
dreper	ubija
dreper	ubijanje
hanne	hanne
nor	niti
dype	duboka
dype	duboko
autoritet	autoritet
autoritet	ovlasti
leonard	leonarda
leonard	leonard
montenegro	montenegro
roberts	roberts
dos	dos
leksikalsk	leksička
opplever	doživljava
kvaliteten	kvalitet
kvaliteten	kvalitetno
kvaliteten	kvaliteta
bedt	tražena
bedt	tražio
bedt	pitao
kreft	karcinom
kreft	rak
kreft	raka
mellomrom	prostorima
mellomrom	prostore
mellomrom	razmak
bringe	donesite
lurer	vrebaju
lurer	vreba
lurer	čudo
grunnleggeren	osnivač
prosesser	procesi
prosesser	procese
asa	asa
sjekke	provjeri
sjekke	provjerite
sjekke	provjera
administrasjonen	administracija
administrasjonen	uprave
orientering	orijentacija
orientering	orijentaciju
deltakerne	sudionici
deltakerne	sudionika
deltakerne	sudionike
westfalen	vestfalija
graven	grobnica
graven	grob
graven	groba
sierra	sierra
landbruk	poljoprivreda
landbruk	uzgoj
landbruk	poljoprivreda
landbruk	poljoprivredu
landbruk	poljoprivrede
landbruk	poljoprivredi
regiment	pukovnije
regiment	pukovnija
regiment	puk
kritikere	kritičari
lykke	sreća
lykke	sreću
opptre	izvesti
they	oni
hilde	hilde
angel	anđela
angel	angel
angel	anđeo
parameter	parametar
roald	roald
standarden	standarde
standarden	standardi
standarden	standarda
standarden	standardima
flukt	bijeg
russlands	rusija
santiago	santiago
monte	monte
stemt	izrazio
stemt	glasao
stemt	glasali
stemt	glasovao
kentucky	kentucky
miguel	miguel
wayne	wayne
racing	utrka
racing	trke
racing	utrke
mobile	mobilni
mobile	mobitel
utdelingen	nagrade
oppfyller	ispunjavanju
oppfyller	ispunjavanje
broadway	broadway
svake	slaba
svake	slabo
svake	slabi
svake	slab
asiatiske	azijske
asiatiske	azijski
fellesskap	zajednica
fellesskap	zajednice
zürich	zurichu
blokker	blok
blokker	blokiraj
soul	duša
soul	soul
urbane	urbana
påvirker	utječe
påvirker	utiče
riksdagen	reichstaga
barnard	barnard
trykt	tiskana
bedrift	društvo
bedrift	drustvo
bedrift	tvrtka
bedrift	kompanija
bedrift	poslovno
bedrift	poslovanje
bedrift	posao
bedrift	poslovna
bedrift	poslovni
holdning	stav
holdning	stajalište
adgang	pristup
adgang	pristupi
koordinater	koordinate
ptolemaios	ptolomej
løslatt	pušten
løslatt	puštena
turen	trip
turen	putovanje
omsetning	prihod
omsetning	prihodi
uteksaminert	diplomirao
uteksaminert	diplomirala
endringene	izmjene
endringene	promjene
cooper	cooper
stopper	zaustavljanje
stopper	staje
stopper	prestaje
stopper	zaustavlja
hewitson	hewitson
celtic	keltski
claus	mraz
kanon	top
kanon	canon
samler	prikupljanje
samler	skupljanje
samler	sakupljanje
samler	skupljanje
samler	okupljanje
samler	sakupljač
samler	kolekcionar
foredrag	predavanja
parlament	parlament
parlament	sabor
pattedyr	sisavci
pattedyr	sisavaca
pattedyr	sisavac
nicholas	nicolas
nicholas	nikolas
nicholas	nikola
nicholas	nicholas
nicholas	nikole
posisjoner	pozicije
posisjoner	lokacije
jente	djevojka
jente	devojka
jente	cura
motta	primi
motta	primite
motta	motta
erobre	osvajanje
erobre	osvojiti
erobre	osvoji
generasjoner	generacija
generasjoner	generacije
generasjoner	generacijama
ringer	prstenje
ringer	pozivom
ringer	pozivanje
ringer	zovem
hanner	mužjaci
hjernen	mozak
hjernen	mozak
oversettelsen	prijevod
tilhenger	pratitelj
tilhenger	sljedbenik
tilhenger	pratitelja
tilhenger	ventilator
tilhenger	obožavatelj
tilhenger	navijač
tilhenger	fan
overflate	površine
overflate	površina
sosialistiske	socijalista
sosialistiske	socijalistička
sosialistiske	socijalisti
inngangen	ulaz
kate	kate
runder	zaokruživanja
runder	krugova
runder	rundi
busker	grmlje
busker	grmlja
regjeringstid	vladavina
regjeringstid	vladavinu
forhandlingene	pregovori
forhandlingene	pregovora
forhandlingene	pregovore
leger	liječnici
leger	doktori
hjemmet	doma
hjemmet	kući
hjemmet	dom
julia	julia
måneden	mesec
måneden	mjesec
sanskrit	sanskrit
biografier	biografije
ørn	eagle
ørn	orao
fenomenet	fenomen
fenomenet	pojava
studentene	studenti
studentene	učenici
studentene	studentima
secret	tajno
secret	tajni
secret	tajna
klassifisert	povjerljivo
bruno	bruno
hammer	čekić
hammer	hammer
martins	martins
revolusjonære	revolucionarna
revolusjonære	revolucionarni
kant	rub
kant	rubu
rikard	richard
tjene	zarade
tjene	zaraditi
tjene	zaradi
tjene	služiti
alabama	alabama
alabama	alabame
restaurant	restoran
huden	koža
huden	puti
sjeldent	rijetko
sjeldent	retko
sjeldent	rijetka
sjeldent	rijetki
sjeldent	rijetko
sjeldent	retko
sjeldent	rijetke
bundet	vezani
bundet	vezana
bundet	vezana
bundet	vezane
bundet	vezani
bundet	vezan
avgjørelse	odluci
avgjørelse	odluka
åpning	otvorenje
åpning	otvaranje
åpning	otvaram
situasjoner	situacije
five	pet
saudi	saudijske
tales	priče
olympic	olimpijski
olympic	olympic
turisme	turizma
turisme	turizam
uenighet	neslaganje
uenighet	nesuglasica
uenighet	neslaganja
classic	klasična
classic	klasično
classic	klasični
halvøy	poluotoka
halvøy	poluotoku
lightgrey	lightgrey
palestina	palestini
ånd	duh
ånd	duše
istanbul	istanbula
istanbul	istanbulu
istanbul	istanbul
caroline	caroline
caroline	karolina
sultan	sultana
sultan	sultan
innfødte	domoroci
likte	volio
sone	zona
sone	zone
vanskeligere	jače
vanskeligere	teže
plasserte	stavljena
plasserte	stavljen
oppgir	pružanje
sterkeste	najjači
sterkeste	najjače
sterkeste	najjača
diamond	dijamant
diamond	diamond
fotografier	fotografije
fotografier	slike
blood	krvi
blood	krv
schleswig	schleswig
minimum	minimalno
minimum	minimum
minimum	minimalna
sara	sara
sara	saro
sara	saru
warner	warner
merker	marke
merker	brendova
merker	značke
bildetekst	naslov
risiko	rizik
risiko	rizici
risiko	rizike
marked	tržište
marked	tržištu
marked	plac
marked	tržnica
indirekte	neizravno
indirekte	neizravno
vik	vik
kongedømme	kraljevina
kongedømme	kraljevstvo
wallace	wallace
ice	leda
ice	led
ice	ice
skjebne	sudbine
skjebne	destiny
skjebne	sudbina
skjebne	sudbina
krim	krim
eiere	vlasnici
hevn	osveta
hevn	doigravanje
hevn	osveta
hevn	osvete
hevn	osveta
hevn	osvete
christmas	božić
uss	uss
arizona	arizona
pass	putovnice
pass	putovnica
holt	holt
forstått	razumio
svakt	onesvijestiti
svakt	slaba
svakt	slabo
svakt	slabi
svakt	slab
panama	panama
panama	panami
express	express
kontrollert	kontrolirano
marc	marc
trussel	prijetnje
trussel	prijetnji
trussel	prijetnja
nationale	nationale
diplomatiske	diplomatski
arkitekter	arhitekti
psykisk	mentalni
psykisk	mentalno
psykisk	mentalna
psykisk	mentalno
psykisk	psihički
illustrasjoner	ilustracije
spør	pitajte
spør	pitaj
symptomer	simptomi
symptomer	simptome
hjalmar	hjalmar
leeds	leeds
arrangementet	događaja
arrangementet	događaju
arrangementet	događaj
grete	marice
grete	marica
drap	ubojstava
drap	ubojstva
drap	umorstva
drap	ubojstvo
qing	qing
enke	enke
enke	udovac
enke	udovica
komiteen	odbor
komiteen	komitet
radikalt	radikalne
radikalt	radikalno
radikalt	radikalna
talte	odbrojani
talte	progovorio
talte	govorio
rita	rita
tynt	tanak
tynt	tanko
tynt	tanka
tynt	mršav
tynt	mršava
fernando	fernando
revidert	izmijenjeni
melodien	melodija
gårdene	farmama
gårdene	farme
nivåer	razina
nivåer	razine
øyet	oka
øyet	oko
len	len
pause	break
pause	slomi
pause	slomiti
pause	prekid
pause	zastao
pause	stanka
pause	pauza
britannia	britannia
fetter	bratić
fetter	rodica
fetter	rođak
faktorer	faktora
forestillinger	nastupe
forestillinger	nastupi
forestillinger	izvedbe
kunstneriske	umjetničko
kunstneriske	umjetnička
kunstneriske	umjetnički
rugby	ragbi
operaen	opera
operaen	operi
operaen	opere
forvandling	transformacija
dialekter	dijalekata
hesten	konj
hesten	konju
hesten	konja
mini	mini
susan	suzan
susan	susan
gutten	dečko
gutten	momak
gutten	dječak
management	uprava
management	upravljanje
management	menadžment
brandenburg	brandenburg
too	previše
too	previse
marco	marco
anslått	procjena
innføring	predstavljanje
innføring	uvod
innføring	upoznavanje
fremmede	stranci
fremmede	strancima
fremmede	čudnije
fremmede	stranac
bibliografi	bibliografija
biologisk	biološko
biologisk	biološka
biologisk	biološki
natural	prirodna
natural	prirodni
natural	prirodne
natural	prirodno
jay	jay
fangenskap	zatočeništvu
mur	zid
mur	zida
helgeland	helgeland
channel	kanal
channel	channel
katolikker	katolici
retninger	upute
pacific	pacific
pacific	pacifik
pacific	pacifiku
aktører	glumce
aktører	glumci
koreansk	korejski
italias	italija
statssekretær	podtajnik
grave	kopati
grave	kopa
grave	kopanje
tabell	stol
tabell	tablica
bokser	kutije
bokser	bokser
bokser	boksač
iucn	iucn
moderat	umjerene
moderat	umjereno
guatemala	gvatemali
guatemala	gvatemalski
portal	portala
portal	portal
valuta	valuta
valuta	valute
valuta	valute
skyte	pucaj
symboler	simboli
skriftlige	napisano
skriftlige	zapisano
skriftlige	napisao
skriftlige	napisana
skriftlige	pisani
skriftlige	pisano
tilnærmet	približno
genève	ženevi
lane	lane
defineres	definirana
peer	peer
libya	libiji
grafisk	grafički
miss	gospođice
miss	miss
miss	gospođica
sjø	jezero
sjø	jezera
sjø	lake
theater	teatar
theater	kazalište
lenket	lisicama
lenket	povezani
lagd	napravljen
lagd	napravio
lagd	napravljeno
objekt	predmet
objekt	objekt
spesifikke	specifično
spesifikke	specifične
spesifikke	specifičan
spesifikke	specifična
arkivet	arhiv
arkivet	arhiva
hercegovina	hercegovine
hercegovina	hercegovinu
hercegovina	hercegovini
hercegovina	hercegovina
organist	orguljaš
vokse	rastu
vokse	rasti
rené	rené
rené	rené
rené	rene
treet	stablo
treet	drvo
joan	joan
innsatt	zatvorenik
forsyninger	zalihe
forsyninger	opskrba
forsyninger	namirnice
forsyninger	potrepštine
kilo	kilogram
kilo	kilo
etterfølgende	uzastopnih
suksessen	uspjeh
hage	vrta
hage	garden
hage	vrt
koder	kodove
koder	kodovi
koder	šifre
begrunnelse	opravdanje
markku	markku
alfa	alpha
alfa	alfa
playstation	playstation
ramme	okvir
erfaringer	iskustava
erfaringer	iskustvima
erfaringer	iskustva
myers	myers
ask	pitajte
ask	pitaj
slesvig	schleswig
regn	kiša
reduserte	smanjene
reduserte	smanjen
reduserte	smanjena
forlater	ostavljajući
forlater	odlazak
trent	trent
trent	trenirao
barnehage	vrtiću
barnehage	vrtić
dekning	pokrivenost
pete	pete
pete	pit
sande	sande
turné	tour
turné	turneja
turné	tura
turné	obilazak
sten	sten
finansiert	financirao
finansiert	financira
revisjon	revizija
revisjon	revizije
revisjon	revizija
lagret	pohranjena
lagret	spašen
lagret	spasio
lagret	spremljena
markus	markus
sund	sund
geoffrey	geoffrey
paulus	paulus
paulus	pavao
paulus	pavle
paulus	paul
bandy	bandy
lucas	lucas
lucas	lukas
short	ukratko
short	kratki
short	kratko
short	kratka
bud	pupoljak
bud	bud
syke	bolesna
syke	bolestan
syke	bolesno
syke	bolesnik
mikael	mikael
mikael	mihael
mikael	michael
ombygd	pretvorena
ombygd	preobratio
ombygd	pretvorio
nintendo	nintendo
koblet	povezano
koblet	povezani
koblet	spojeni
koblet	povezani
sergej	sergei
sergej	sergej
raske	brzo
raske	brzi
setning	kaznu
setning	presuda
setning	rečenica
setning	kazna
grunnlov	ustav
grunnlov	ustava
grunnlov	ustavom
volum	količina
volum	volumen
hammerfest	hammerfest
østersjøen	baltiku
miles	milje
miles	miles
miles	milja
isolert	izolirani
isolert	izolirana
isolert	izoliran
isolert	izolirano
sovjet	sovjeti
slektninger	rodbina
slektninger	rodbini
slektninger	rođaci
svarer	reagira
måle	mjera
måle	mjeri
måle	mjere
jevnt	ravnomjerno
leopold	leopold
cruz	cruz
renault	renault
dir	dir
effekter	učinci
effekter	efekti
stang	stang
seksjonen	odjeljak
seksjonen	sekcija
matematisk	matematički
mix	mix
mix	miks
louisiana	louisiani
louisiana	louisiana
prinsipper	principa
prinsipper	načela
prinsipper	principe
prinsipper	principi
konrad	konrad
konrad	conrad
resolusjon	rezolucija
resolusjon	rezolucije
fortid	prošlosti
fortid	prošlost
urban	urbana
oksygen	kisika
oksygen	kisik
memorial	spomen
bremen	bremen
observasjoner	promatranja
observasjoner	opažanja
observasjoner	zapažanja
observasjoner	viđenja
allan	allan
ron	ron
brystet	grudi
brystet	prsa
brystet	prsima
brystet	škrinja
gren	grana
gren	branch
gren	grane
gren	granu
monaco	monaco
måler	mjerenje
flyene	avione
flyene	zrakoplovi
flyene	avioni
