और	그리고
टोस्ट	토스트
क्यूबिज़्म	입체파
जीनियस	천재
कोनराड	콘라트
कोनराड	콘라드
कोनराड	콘래드
हॉटलाइन	핫라인
स्कॉटी	스코티
डिटेक्शन	탐지
डिटेक्शन	감지
डिटेक्शन	검출
कैरोलीन	캐럴라인
कैरोलीन	캐롤라인
गूंगा	벙어리
डेंटिस्ट	치과
कंपाला	캄팔라
म्यूटेंट	돌연변이
पिसी	리크
पायथन	python
पायथन	파이썬
केडीई	kde
ड्राफ़्ट	초안
ड्राफ़्ट	드래프트
ड्राफ़्ट	임시
ड्राफ़्ट	임시
होला	hola
कोर्डोबा	코르도바
हेबेई	허베이
ब्लैडर	방광
पूश्किन	푸시킨
बजती	반지
बजती	고리
शर्मीले	부끄러워
शर्मीले	부끄러움
शर्मीले	부끄러운
पेद्रो	페드로
क्विंसी	quincy
क्विंसी	퀸시
झोली	봉지
झोली	가방
पहलों	이니셔티브
विवरणिका	소책자
एफटीपी	ftp
चार्ल्सटन	찰스턴
बिंदास	굵게
बिंदास	굵은
बिंदास	대담
अचरज	원더
अचरज	궁금해
फ़ेस्टिवल	축제
फ़ेस्टिवल	페스티벌
फिलीस्तीनी	팔레스타인
फिलीस्तीनी	팔레스타인인
तकदीर	운명
दारू	알코올
बिल्लियाँ	고양이
सुअरों	돼지
ट्यूनर	튜너
बायपास	바이패스
बायपास	우회로
बायपास	우회
चौपायों	가축
सीबीडी	cbd
समंदर	바다
समंदर	오션
फ्लास्क	플라스크
बुर्जों	타워
सन्नाटा	사일런스
सन्नाटा	침묵
कारमेल	캐러멜
दुशान्बे	두샨베
घूंघट	베일
धड़कता	비트
एप्लेट	애플릿
क्रोमा	크로마
मिस्सी	미시
मैरिज	혼인
मैरिज	결혼
स्क्वाड	분대
स्क्वाड	스쿼드
लेटेक्स	latex
लेटेक्स	라텍스
ब्रागा	브라가
वाइडस्क्रीन	와이드스크린
स्वचलित	swat
स्वचलित	스와트
स्वचलित	자동
काश्मीरी	카슈미르
रेमी	레미
रेमी	도레미
फ्लेक्स	플렉스
फ्लेक्स	flex
क्लार्कसन	클라크슨
वेस्टवुड	웨스트우드
पैरोल	가석방
कुवैती	쿠웨이트
क़ब्रिस्तान	네크로폴리스
बीएसडी	bsd
ब्रुश	브러시
मर्ग	초원
बिकनी	비키니
पर्यावरणवाद	생태주의
कॉस्ट्यूम	의상
अंगुलियाँ	손가락
रूह	스피릿
रूह	정신
धुँआ	연기
धुँआ	담배
आशाएं	희망
मेइजी	메이지
समझो	이해
समझो	이해하기
समझो	알아듣기
नटखट	장난꾸러기
नटखट	장난
चंगा	낫다
ट्यूटर	가정교사
ट्यूटर	가정교사
स्लीव	소매
एलिसिया	얼리샤
एलिसिया	앨리샤
ब्राउज़	탐색
ब्राउज़	둘러보기
ब्राउज़	찾아보기
गुडविन	굿윈
खिलाते	포로
कैरोलिन	캐롤린
जीतें	정복
ट्रांज़िट	트랜싯
ट्रांज़िट	환승
वैनेसा	바네사
सहस्राब्दियों	천년
सहस्राब्दियों	천년기
ऑड्रे	오드리
केचप	케첩
क्रॉफर्ड	크로포드
क्रॉफर्ड	크로퍼드
बूंदे	물방울
क्लेम	조개
लील	lil
आइक	아이크
सीएसकेए	cska
ह्यूमर	유머
ह्यूमर	유머
ईआरपी	erp
थैला	봉지
थैला	가방
इज्ज़त	명예
आइसलैंडिक	아이슬란드어
आइसलैंडिक	아이슬란드
ओलम्पस	올림푸스
ओलम्पस	올림포스
शेरवुड	셔우드
मुसाफ़िर	트래블러
घोसला	둥지
शैम्पेन	샴페인
एनकाउंटर	조우
एनकाउंटर	만남
मुजरिम	범죄자
बछड़ों	종아리
मसाज	안마
मसाज	안마사
मसाज	안마
मसाज	마사지
रीसेट	리셋
रीसेट	초기화
एक्सक्लूसिव	독점
एक्सक्लूसिव	단독
घासभूमि	초원
आयोनियन	이오니아
टोटेम	토템
कीटाणुनाशक	소독
झगडा	싸워라
झगडा	싸움
झगडा	싸우기
झगडा	싸워
झगडा	싸우다
वेबपृष्ठ	웹페이지
बोगी	boogie
एनसीसी	ncc
मैके	매케이
ट्विस्टर	트위스터
अलफोंसो	알폰소
बैंजो	밴조
सैंड्रा	산드라
सैंड्रा	샌드라
माइसीनियाई	미케네
ऊधम	허슬
पैट्रोल	순찰
डैनियल्स	대니얼스
नाचना	댄싱
नाचना	춤추는
मार्कोनी	마르코니
हैजे	콜레라
मिका	미카
चिडियाघर	인류학
ग्रेंजर	그레인저
गेन	이득
ईदिपस	오이디푸스
जाइल्स	자일스
टैको	타코
हिगिंस	히긴스
नाबालिगों	미성년자
रुपर्ट	루퍼트
आईयूपीएसी	iupac
डिजीमॉन	디지몬
इन्सुलिन	인슐린
केटो	카토
केटो	케이토
विंगर	윙어
प्रीमियरशिप	프리미어십
ब्लीच	블리치
शीप	양양
एडुआर्डो	에두아르도
ट्यूलिप	튤립
इंकजेट	잉크젯
कालम	칼럼
कालम	기둥
कालम	칼럼
कालम	기둥
गाओ	sing
गाओ	노래
इबेरिया	이베리아
वरीयताएँ	무관심
वरीयताएँ	환경설정
पड़ोसन	이웃
पड़ोसन	이웃집
स्नूप	snoop
सिंटेक्स	구문
सिंटेक्स	문법
लकोटा	라코타
भाटे	수중
कोर्टनी	코트니
एसएससी	ssc
महफ़िल	수집
महफ़िल	모임
नौसिखिया	초보
नौसिखिया	초보자
गस	거스
किलोबाइट	킬로바이트
स्टॉक्स	주식
वेबकैम	웹캠
छायांकित	음영
इनकम	소득
इनकम	수입
प्लेटफ़ॉर्म	플랫폼
प्लेटफ़ॉर्म	플랫폼
क्लिप्स	클립
बेमतलब	무의미하다
आमद	도착
शर्मीली	부끄러워
शर्मीली	부끄러움
शर्मीली	부끄러운
फ़ंक्शन	함수
हिप्पो	하마
मायर	마이어
भैस	신선
भैस	신선한
अपराजेय	무적
ओवेन्स	오언스
प्रदायक	공급자
दीये	등불
दीये	램프
पोतोसी	포토시
पीटीवी	ptv
मनःस्थिति	골프선수
साल्वे	연고
आद्याक्षर	이니셜
एक्सेप्शन	예외
सैक्सोनी	작센
कैथ	키스
एबॉट	애벗
टीसीपी	tcp
तकिये	베개
ग्रिफ़िथ	그리피스
पीड़ादायक	아픔
बिसाऊ	비사우
कार्डिनल्स	추기경
सीटे	좌석
सीटे	자리
चावेज़	차베스
आक़्सू	아커쑤
मारिन	마린
पैंडोरा	판도라
आवर्धक	돋보기
हॉटस्पॉट	핫스팟
डैशबोर्ड	대시보드
रेडिकल	급진주의
पीएनजी	png
गोधूलि	트와일라잇
गोधूलि	황혼
ख्वाहिश	욕망
ख्वाहिश	욕구
ख्वाहिश	욕망이
टिब्बा	사구
स्टिकर	스티커
स्टिकर	스티커
त्वचाशोथ	피부염
डायनामिक्स	동역학
डायनामिक्स	역학
डायनामिक्स	다이내믹스
इंसानियत	인류
इंटरपोल	인터폴
घटाते	페이딩
एचटीसी	htc
किम्बरली	킴벌리
स्टेपल्स	스테이플스
सीजीआई	cgi
प्रार्थनाएं	기도
स्नैप	snap
स्नैप	스냅
चाइनाटाउन	차이나타운
बेकारी	실업
चैनल्स	채널
अलास्कन	알래스카
कीटाणुशोधन	소독
बुल्गारियाई	불가리아어
बुल्गारियाई	불가리아
बुल्गारियाई	불가리아인
क्लिपर	클리퍼
पेरेज़	페레스
विषहरण	해독
दानिश	덴마크어
दानिश	덴마크
नौकरियाँ	작업
नौकरियाँ	일자리
नौकरियाँ	직업
नौकरियाँ	잡스
याक़ूब	제이콥
याक़ूब	야곱
अनुस्मारक	알림
अनुस्मारक	알림
हिरोशी	히로시
पीआईडी	pid
ड्रेसडेन	드레스덴
अण्णा	안나
टीएनटी	tnt
निको	니코니코
निको	니코
निको	니코
शैनन	섀넌
विज़ार्ड	마법사
भगोड़े	도망자
ब्राइस	브라이스
स्वाज़ीलैंड	스와질란드
सचिवीय	비서
डेट्रॉयट	디트로이트
दस्तावेज़ीकरण	설명서
दस्तावेज़ीकरण	문서
होंडुरास	온두라스
तारकोल	tar
तारकोल	타르
एक्रिलिक	아크릴
मीका	미카타
मीका	미카
मीका	미카미
व्यूअर	시청자
एटीआर	atr
कोए	coe
मिन्स्क	민스크
ठहरना	체류
वसामय	피지
मायरा	뮈라
बायर्न	바이에른
टोफू	두부
सोचो	생각하기
सोचो	생각
डीएसपी	dsp
नहाना	목욕탕
नहाना	바스
नहाना	목욕
नहाना	욕조
अपरिभाषित	밑줄
गैबॉन	가봉
रेज़र	면도날
रेज़र	면도기
रेज़र	레이저
खालीपन	공허
आरजीबी	rgb
क्रॉप	잘라내기
क्रॉप	농작물
क्रॉप	자르기
चाउ	차우
चाउ	초우
खार्तूम	하르툼
सीपीसी	cpc
कारपेट	카펫
कारपेट	융단
कान्सास	캔자스
लिप	입술
टॉर्च	플레시
अनुज्ञा	라이선스
अनुज्ञा	라이센스
अनुज्ञा	면허
अनुज्ञा	허가서
पुनरारंभ	재개
पुनरारंभ	이력서
पप्पी	강아지
क़ातिल	살인범
क़ातिल	살인자
डीटीडी	dtd
दीवानगी	광기
तोशियो	토시오
स्टारगेट	스타게이트
गुलदस्ता	꽃다발
मार्टिनी	마티니
टाइटस	티투스
टाइटस	타이터스
एसएनआर	snr
चांडलर	챈들러
स्माइली	스마일리
एमएसएन	msn
नॉर्थम्प्टन	노샘프턴
अग्निशामक	소방관
ट्रांजेक्शन	거래
ट्रांजेक्शन	트랜잭션
ख़ज़ाने	보물
गंजा	대머리
लिमिट	한계
लिमिट	제한
शेल्टन	셸턴
स्टाइलिस्ट	스타일리스트
सिथ	시스
चियापास	치아파스
ताज्जुब	원더
ताज्जुब	궁금해
स्लेटर	슬레이터
सुनें	듣기
पैनासोनिक	파나소닉
आवा	아바
आवा	ava
आवा	에바
टोप	모자
क्वाड	쿼드
मोरनी	피콕
सातत्यक	연속체
बर्टी	버티
नायलॉन	나일론
कसावा	카사바
कॉर्नवॉल	콘월
डिज़्नीलैंड	디즈니랜드
बैठो	앉아
दरबान	수위
झींगे	새우
डायलन	딜런
ओलंपियाड	올림피아드
रॉबिन्स	로빈스
रॉबिन्स	로빈스
वुल्फगांग	볼프강
छतरियाँ	우산
छतरियाँ	우산
नैंसी	낸시
बहरा	청각
एडाप्टर	어댑터
एडाप्टर	어댑터
पॉपकॉर्न	팝콘
अनानास	파인애플
क्युकी	왜냐면
क्युकी	왜냐하면
कनाल	운하
प्रोटोकाल	프로토콜
कार्बोनेटेड	탄산
हाइपरलिंक	하이퍼링크
नैट	네이트
नैट	nat
दोस्तो	친구
दोस्तो	프렌즈
दोस्तो	친구들이
दोस्तो	친구들
ब्रैडफोर्ड	브래드퍼드
ब्रैडफोर्ड	브래드포드
आड़ा	수평
आड़ा	수평으로
आड़ा	수평
आड़ा	조경
आड़ा	경관
आड़ा	풍경
एनकोडिंग	인코딩
एनकोडिंग	부호화
पोस्त	양귀비
रिप	찢어
रिप	rip
लड़को	소년
लड़को	소년들
लड़को	boys
लड़को	보이즈
लड़को	보이스
पार्टीशन	분할
पार्टीशन	파티션
छूटी	놓쳤다
अमीरी	재물
बर्नूली	베르누이
रोड्रिगो	로드리고
डेरिल	대릴
कैम्पिंग	캠핑
उछलती	바운스
राहें	경로
पैरामीटर्स	매개변수
सिमुलेट	시뮬레이션
स्कार्फ	스카프
कोलोसियम	콜로세움
लीनियर	리터
लीनियर	라이베리아
लीनियर	리터
लीनियर	직선형
लीनियर	선형
लीनियर	기니
प्लम	자두
पॉपअप	팝업
साइ	싸이월드
साइ	싸이
शोरबा	육수
शोरबा	국물
वीडियोज़	동영상
वीडियोज़	비디오
शूरवीरों	나이트
रिटायरमेंट	은퇴
रिटायरमेंट	퇴직
अर्मेनिया	아르메니아
अर्मेनिया	아르메니아인
मकड़ियों	거미
होठ	입술이
होठ	입술
नेटबुक	넷북
शेल्बी	셸비
प्योंगयांग	평양
रेवेन	까마귀
रेवेन	레이븐
पोर्च	현관
पोर्च	베란다
स्का	ska
स्का	스카
स्का	스카우터
बारबेक्यू	바비큐
बारबेक्यू	바베큐
खिडकी	창문
एनजीसी	ngc
ज़ाक	자크
जीवनदान	생명
ब्रुक्स	브룩스
फिलिपिनो	필리핀계
फिलिपिनो	필리핀어
फिलिपिनो	필리핀
फिलिपिनो	필리핀인
अतिचार	침범
अर्थविज्ञान	의미론
मेट्स	메츠
जीवमंडल	생물권
चलनिधि	유동성
प्लानर	플래너
उज़्बेक	우즈베키스탄
उज़्बेक	우즈베크어
समन	소환
ऑडिटोरियम	오디토리움
केतली	주전자
स्टोनर	스토너
फेलिप	펠리페
डीएलपी	dlp
टॉगल	전환
राउटर	라우터
रुबिडियम	루비듐
विलम्बित	지연
डीलरशिप	대리점
थंबनेल	썸네일
हीमोफीलिया	혈우병
पिरामिडों	피라미드
ज़ोंबी	좀비
कैज़ुअल	캐쥬얼
कैज़ुअल	캐주얼
मार्कोस	마르코스
गंगनम	강남
क्वैरी	쿼리
क्वैरी	검색어
क्वैरी	조회
विवो	vivo
जुग	주전자
जुग	물병
सुदंर	예뻐
बाहें	무기
बताएगा	반환
बताएगा	리턴
स्प्लैश	스플래시
जुड़ें	참여하기
जुड़ें	가입하기
जुड़ें	참여
जुड़ें	가입
जुड़ें	연결
जुड़ें	연결하기
कोटेड	인용
कोटेड	인용된
ओका	oka
ओका	오카
अलेक्स	알렉스
अलेक्स	앨릭스
टोटेनहम	핫스퍼
काफ्का	카프카
फ्रिंज	프린지
धुँधली	흐리게
थकाऊ	지치게
मिंक	밍크
लिफाफा	봉투
फोल्ड	주름
नेल्स	손톱
बेचारा	불쌍한
रड	루드
फरो	페로
लिपजिग	라이프치히
बलात्कारी	강간범
सेण्टीमीटर	센티미터
क्वांटीकरण	양자화
अपघर्षण	소모
हार्टले	하틀리
आकाशगंगाएँ	은하
सिम्युलेटर	시뮬레이션
सिम्युलेटर	시뮬레이터
अज्ञेयवादी	불가지론
किरिबाती	키리바시
शेवरलेट	쉐보레
अत्तिला	아틸라
अरूबा	아루바
कैरो	카이로
बुकमार्क	책갈피
बुकमार्क	즐겨찾기
बुकमार्क	북마크
बुकमार्क	책갈피
बुकमार्क	즐겨찾기
बुकमार्क	북마크
ब्राज़ीलियाई	브라질
लोवेल	로웰
लोवेल	러벨
ब्लाउज	블라우스
लडका	boy
लडका	소년
लडका	남자아이
लडका	보이
आईएमई	ime
छक्का	여섯
डाइव	dive
डाइव	다이빙
डाइव	잠수
मार्टिनेज	마르티네스
मार्टिनेज	마르티네즈
अप्रतिबंधित	무제한
एससीआर	scr
घुंघराले	컬리
वीसीडी	vcd
सूक्ष्मदर्शन	현미경
निंदनीय	슈퍼배드
रेंजरों	레인저스
रेंजरों	레인저
आईरिस	아이리스
आईरिस	이리스
पूर्वनिर्मित	조립식
एसएसपी	ssp
जेनकींस	젱킨스
पहचानो	식별
पहचानो	식별하기
स्टेसी	스테이시
ड्रायर	드라이어
खौलते	끓는
हिदेकी	히데키
निगर	니제르
सफलताएँ	성공
कार्यनीति	전략
दिरहम	디르함
महापुरूष	전설
महापुरूष	레전드
माइक्रोकंट्रोलर	마이크로컨트롤러
सातो	사토
हास्टिंग्स	헤이스팅스
शेरिल	cheryl
ताइक्वांडो	태권도
कीटविज्ञान	곤충학
एयरपोर्ट्स	공항
टिड्डे	메뚜기
गलफड़ों	아가미
केएफसी	kfc
ब्रीफिंग	브리핑
प्रेमालाप	구애
डेंट	덴트
अल्वारेज़	알바레스
वाइरल	바이러스성
मिच	미치
फार्मासिस्ट	약사
हंसना	웃어라
हंसना	웃음
हंसना	웃어
बसता	체류
टेलीग्राम	전보
निवेदित	요청함
अनभिज्ञता	무지
बूस्ट	홍보
बूस्ट	홍보하기
त्सो	tso
बेयर्ड	베어드
वार्तालापों	대화
सोर	아픔
कूलम्ब	쿨롱
इप्सविच	입스위치
बिंगो	빙고
स्ट्रोन्शियम	스트론튬
ब्राउनी	브라우니
मस्ज़िद	모스크
मस्ज़िद	사원
बाथटब	욕조
पिकेट	피켓
तुफान	폭풍
तौलिया	타월
तौलिया	수건
इमानदार	정직한
इमानदार	솔직한
इमानदार	정직하게
इमानदार	정직
पारभासी	투명
स्वेटर	스웨터
कार्मेन	카르멘
मैकग्रेगर	맥그리거
टेस	테스
बातूनी	수다
जैगर	jagger
होलसेल	도매
ब्रेवरी	맥주
ब्रेवरी	양조
मुर्गीपालन	가금류
एन्ट्रॉपी	엔트로피
एसक्यूएल	sql
कोडक	코닥
विन्निपेग	위니펙
थंडरबर्ड	선더버드
धोखेबाज	사기꾼
मैनी	매니
दिनार	디나르
आगमनात्मक	귀납적
आगमनात्मक	귀납
ठगी	사기꾼
ठगी	사기
विलन	악당
एलियास	엘리아스
एलियास	엘리어스
जाँचें	체크
जाँचें	확인
जाँचें	점검
रोड्रिगेज	로드리게스
रोड्रिगेज	로드리게즈
एपर्चर	조리개
एड्रियाना	아드리아나
न्यूज़वीक	뉴스위크
लोअरकेस	소문자
टेम्प्लेट	템플릿
टेम्प्लेट	템플릿
पत्तो	나뭇잎
पत्तो	잎새
खनिक	마이너
खनिक	광부
मैचिंग	매칭
मैचिंग	일치하는
मैचिंग	일치
नायोबियम	나이오븀
ट्रैविस	트레비스
ट्रैविस	트래비스
इलेक्ट्रोलाइट्स	전해질
पिंजरों	연습장
पर्लमैन	펄먼
लुकअप	찾기
फ़ॉलो	팔로우
सेलिब्रेशन	축하
इंस्ट्रुमेंटेशन	계측기
इंस्ट्रुमेंटेशन	계측
फिच	피치
अग्रभूमि	전경
नितम्ब	엉덩이
कॉम्बो	콤보
शूमेकर	슈메이커
ग्वांगझोउ	광저우
अन्दाज़	측정
अन्दाज़	측도
माइलेज	마일리지
तुवालू	투발루
तुवालू	투발루의
फुरसत	레저
नाकेबंदी	봉쇄
शादियां	결혼식
छूटा	놓쳤다
नेस्तर	네스토르
घोषणाएँ	발표
घोषणाएँ	공지사항
घोषणाएँ	공지
चिड़ी	클럽
स्कूप	숟가락
पाल्ट्रो	팰트로
पेंटहाउस	펜트하우스
टूथब्रश	칫솔
अकल	지혜
बहुलवाद	다원주의
इल्ली	벌레
हांगझोऊ	항저우
रुकावटें	장애물
खेतो	농장
खेतो	농사
शिद्दत	필사적으로
वस्तुनिष्ठावाद	실증주의
कोलबर्ट	콜베어
फेल्प्स	펠프스
सजाये	꾸미기
क्रासिंग	건널
क्रासिंग	건널목
क्रासिंग	건너
एयरबैग	에어백
दुलारे	소중히
मैथ	수학
कालिमा	어둠
कालिमा	암흑
मैरून	maroon
मैरून	마룬
स्वत्वाधिकार	저작권자
स्वत्वाधिकार	저작권
स्वत्वाधिकार	저작권
पीबॉडी	피바디
पाइपिंग	파이프
जूडिथ	주디스
नेपालमे	네팔
गाला	갈라
आईडिया	아이디어
आईडिया	idea
सुझाएँ	제안
सुझाएँ	추천합니다
सुझाएँ	추천
क्यूरेटर	큐레이터
हाइकिंग	하이킹
वीकेंड	주말
वीकेंड	주말에
क्लिफर्ड	클리퍼드
ओडोमीटर	주행
टुकड़ो	조각
परियां	천사
परियां	천사들
रचेल	레이첼
सेंटो	산토
एमएसएनबीसी	msnbc
यमनी	예멘
टीप	노트
स्वाँग	시뮬레이션
मिक्सर	섞어
मिक्सर	믹스
मिक्सर	혼합
मिक्सर	믹서
मारिनो	마리노
राशिफल	별자리
पटाया	파타야
कनेक्टेड	연결됨
आस्कर	오스카
पाखण्ड	위선
सीसीडी	ccd
अतिवाद	극단주의
फार्मेट	형식
फार्मेट	포맷
फार्मेट	형식으로
आरईसी	rec
नगा	nga
छोरा	boy
छोरा	소년
छोरा	남자아이
छोरा	보이
क्लेरेंस	클래런스
अंतोनियो	안토니오
हैंडबैग	핸드백
हैंडबैग	핸드백
एमिलिया	에밀리아
चमचा	숟가락
चमचा	스푼
डेडपूल	데드풀
पतझड़ी	낙엽성
सीडीएम	cdm
ओटिस	오티스
ट्यूनिस	튀니스
प्रीस्टलि	프리스틀리
एरियाना	아리아나
मस्जिदे	모스크
क्लो	클로
क्लो	클로이
तिलचट्टे	바퀴벌레
ट्रेबल	트레블
पकौड़ी	만두
पकौड़ी	만두
बड्डी	버디
लाफ	웃어라
लाफ	웃음
लाफ	웃어
सतरंगी	레인보우
सतरंगी	무지개
गद्दारी	배신
बिटरेट	비트레이트
हैड्रियन	하드리아누스
फ़ैक्टरी	공장
फ़ैक्टरी	팩토리
संघवाद	연방주의
संघवाद	연방제
सदभावना	하모니
सदभावना	조화
सदभावना	화합
भांजी	조카
एस्थर	에스더
एस्थर	에스텔
टिया	티아라
टिया	티아
पिंजरा	새장
पिंजरा	cage
पिंजरा	케이지
पिंजरा	카펫
पिंजरा	융단
लम्हे	moments
लम्हे	순간
एसएसएल	ssl
मैगनस	매그너스
मैगनस	마누스
मैगनस	마그누스
फ्लैगशिप	플래그십
डॉल्फ़िन	돌고래
एफ्लेक	애플렉
करतल	박수
डूबना	싱크로
टुर	투르
टुर	투어
सशुल्क	유기적
सशुल्क	유료
गुनाहगार	유죄
केन्याई	케냐
नारकोटिक्स	마약
पूर्वजो	조상
कान्वेंट	수녀원
पोस्टस्क्रिप्ट	포스트스크립트
एलेना	엘레나
चेरिल	cheryl
आवर्धित	확대
छुपाएँ	숨기기
शिफ़्ट	쉬프트
शिफ़्ट	shift
शिफ़्ट	시프트
निर्जलित	탈수
टका	다카
टका	타카
नेटफ्लिक्स	넷플릭스
ब्राडली	브래들리
एसएनएल	snl
मेलानी	멜러니
मेलानी	멜라니
हैयान	하이옌
खींचें	끌기
खींचें	드래그
खींचें	추첨
खींचें	그리기
निप्पन	닛폰
प्रतीक्षारत	기다림
परिवर्द्धन	핵분열
कसक	진통
इमोशनल	감정
फ़रिश्तों	천사
फ़रिश्तों	천사들
अतिप्रवाह	오버플로
अतिप्रवाह	오버플로우
एम्ब्रोस	앰브로즈
डमी	더미
नेमस्पेस	네임스페이스
उँगलियाँ	손가락
क्रॉलर	크롤러
इलेक्ट्रॉनिका	일렉트로니카
जागे	깨어
विचारण	재판
स्कॉलरशिप	장학금
शॉवर	샤워
शादि	결혼식
भ्रमात्मक	환각
चलाएँ	달려
चलाएँ	실행
चलाएँ	달리기
चलाएँ	런닝
चलाएँ	처형
चलाएँ	실행
चैडविक	채드윅
एनॉलॉग	아날로그
नतालिया	나탈리아
ऑटोमेटा	오토마타
टेपों	테이프
नेताओ	리더
नेताओ	지도자
सन्न	충격
फैक्ट	팩트
फैक्ट	사실
वाल्ट्ज	왈츠
ब्लेन	블레인
स्थापनाएँ	설치
अनुलंब	수직
अनुलंब	세로로
अनुलंब	세로
साइफर	암호
सेगोविआ	세고비아
एसटीएस	sts
अक्ल	지혜
तेंदू	감나무
प्रोफाइलिंग	프로파일링
ढोरों	가축
रेडिएटर	라디에이터
ज्वेल	보석
आर्सेन	아르센
एमएसए	msa
जगमगाता	빛나고
जगमगाता	빛나
जगमगाता	빛나는
ग्ली	글리
होमवर्क	숙제
छली	트릭스터
छली	허세
हारबिन	하얼빈
रोडियम	로듐
गुलदान	꽃병
ताशा	타사
विज़िट	방문
विज़िट	방문하기
विज़िट	방문
विज़िट	방문자
टाइट	타이트
माइक्रोफ़ोन	마이크로
माइक्रोफ़ोन	마이크로폰
माइक्रोफ़ोन	마이크
फ़ोल्डर्स	폴더
फ़ोल्डर्स	디렉터리
पोलिनेशियाई	폴리네시아
मेलर	전령
बिल्स	지폐
अल्पविराम	쉼표
पोलोनियम	폴로늄
लीडिया	리디아
अध्येतावृत्ति	외과의사
अध्येतावृत्ति	외과의
डेबियन	데비안
लैंडफिल	매립지
चिल	갈래
एंबुलेंस	구급차
डिकैप्रियो	디카프리오
रोडियो	로데오
हीथर	헤더
रुडॉल्फ	루돌프
रिफ्रेश	새로고침
रिफ्रेश	고침
तौलिये	타월
तौलिये	수건
सुमी	수미
औकात	상태
हमदर्दी	동정
एक्सेटर	엑서터
मोमबत्तियाँ	양초
मोमबत्तियाँ	촛불
चोई	최다
भांजा	조카
शर्लक	셜록
सिंक्रोट्रॉन	싱크로트론
शिनकानसेन	신칸센
स्मोक्ड	훈제
मार्लिंस	말린스
खरीदें	구매
खरीदें	구입
खरीदें	구매하기
खरीदें	사기
सॉक्स	양말
सॉक्स	socks
लॉगिंग	로깅
बार्डर	국경
बार्डर	경계
बार्डर	경계선
बार्डर	테두리
यांगून	양곤
मेयर्स	마이어스
बुर्के	버크
खौफनाक	소름
डोनट्स	도넛
डोनट्स	도너츠
बेब	자기
बेब	babe
फ्लैग्स	플래그
फ्लैग्स	깃발
इशिकावा	이시카와
अंतरालीय	삽입
अलमारियों	선반
असाइनमेंट	할당
असाइनमेंट	할당
करज़ई	카르자이
स्टेथोस्कोप	청진
बाईक	자전거
रिपर	리퍼
कार्यदिवस	평일
टट्टू	colt
टट्टू	콜트
टट्टू	포니
इश्तार	이슈타르
इश्तार	이슈타르의
अक्रा	아크라
फ़ज	퍼지
रेगी	레게
अपडेट्स	업데이트
हमसफ़र	소울메이트
फुजी	후지
ज़्यूरिख़	취리히
डोमिंगो	도밍고
टेंडर	부드러운
वातिलवक्ष	기흉
भाइयो	형제
भाइयो	브라더스
भाइयो	형제들
सूरीनामी	수리남
मरीचिका	신기루
कोआला	코알라
ओडिन्से	오덴세
जिओ	geo
जिओ	지오
आईपीए	ipa
मोड्यूल	모듈
डेक्सटर	덱스터
एनपीएस	nps
मल्टीकास्ट	멀티캐스트
एथेना	아테나
एटकिन्सन	앳킨슨
हग	포옹
हग	안아
गधों	당나귀
स्वीकरण	채택
स्वीकरण	입양
इयरफ़ोन	이어폰
ऑप्ट	opt
एमटीबी	mtb
बढ़ाएं	증가
देशप्रेमी	애국자
शैतानों	사탄
शैतानों	데블스
मोमो	모모
रेंडरिंग	렌더링
हिलना	진동
जेहादी	크루세이더
जेहादी	십자군
एटीट्यूड	태도
जेनिट	제니트
पहचानें	식별
पहचानें	식별하기
एडीसी	adc
एलेक्जेंड्रा	알렉산드라
रॉक्सी	록시
डीटीएस	dts
शतावर	아스파라거스
अटाकामा	아타카마
निगाहों	눈빛
ड्यूटीरियम	중수소
ओथेलो	오셀로
पुनर्वसन	재활
फजी	퍼지
बैटिंग	타격
बैटिंग	타자
लीरा	리라
बालिग	성인
बालिग	어른
सस्पेंस	서스펜스
सस्पेंस	스펜스
ड्रैगन्स	드래곤스
ड्रैगन्स	드래곤
ड्रैगन्स	드래곤즈
फ़ोकस	집중
फ़ोकस	초점
फ़ोकस	집중하기
फ़ोकस	포커스
सोप्रानो	소프라노
ख़ौफ़	공포
ख़ौफ़	두려움
ख़ौफ़	공포증
कुंजियाँ	키키
कुंजियाँ	열쇠
यूएसडीए	usda
डॉजर्स	다저스
रिसेप्शनिस्ट	안내원
ह्यूबर्ट	휴버트
निकोसिया	니코시아
टाइपफ़ेस	글꼴
कोलाज	콜라주
जिनी	지니
आभासीकरण	가상화
क्वासर	퀘이커
क्वासर	퀘이사
चुटकुला	농담
प्रोम	프롬
प्रोम	무도회
जूम	축소
जूम	확대
ब्रे	브레이드
ब्रे	브레이
ब्रेंडा	brenda
ब्रेंडा	브렌다
हैंडबॉल	핸드볼
डिकोडिंग	디코딩
कुरा	쿠라
डिबगिंग	디버그
डिबगिंग	디버깅
मोरो	모로
टैटम	테이텀
पार्थिया	파르티아
रोज़मेरी	로즈메리
सेड्रिक	세드릭
प्रतिस्पर्धात्मकता	경쟁력
तकियों	베개
क्लिफ्टन	클리프턴
रंज	슬픔
एशले	애슐리
सेल्टिक्स	셀틱스
बरिस्ता	바리스타
बरगंडी	부르고뉴
मैरियट	메리어트
मैरियट	매리엇
कैसेट्स	카세트
स्पिट्जर	스피처
मुर्गियां	암탉
द्विचर	바이너리
पीसीआई	pci
चूसा	빨려
जनप्रतिनिधि	대표자
जनप्रतिनिधि	대표
बेबे	자기
