மற்றும்	en
ஆடம்பரம்	luukse
ஆடம்பரம்	luxury
ரிகா	riga
ரிகா	rica
பீகிள்	beagle
சோனார்	sonar
ஹோர்	hoare
ஜிமி	jimi
பவுடர்	powder
கருத்தோட்டம்	paradigm
பணியமர்த்தல்	jonger
சுரினாம்	suriname
எமிலியா	emilia
சூரை	tuna
மிதுனம்	tweeling
வீச்சுப்	amplitude
சிதைப்பு	verminking
அருவ	politeïsme
ஏலியன்	alien
ஏலியன்	uitheemse
திராசு	spreek
துலாம்	weegskaal
துலாம்	libra
மேப்பிள்	maple
சிறப்பானவை	uitgelig
சிறப்பானவை	inloer
சிறப்பானவை	gewild
சிறப்பானவை	uitgestal
சிறப்பானவை	uitstal
காரியத்தை	affair
மொன்டேகு	montague
லீப்சிக்	leipzig
சாதா	gewoon
சாதா	eenvoudig
ராஜஸ்தானி	raj
திமிங்கலம்	walvis
ரீல்	storie
யாட்	yat
ஸ்டோக்ஸ்	stokes
சந்தோஷமாக	verheug
சந்தோஷமாக	gelukkig
டேப்லெட்	tablet
பிடித்தவர்கள்	gunstelinge
செர்	cher
வெல்க	wen
முன்னேற்பாடு	voorbereiding
சிப்பாங்	sepang
சாக்லெட்	sjokolade
ஒஸ்மான்	osman
பேசுங்கள்	praat
பேசுங்கள்	speak
ஹசி	hussey
அளவில்லா	onbeperk
டவுன்டவுன்	downtown
கன்வென்ஷன்	stowwe
மார்செலோ	marcelo
ஜெட்கின்	zetkin
சார்லோட்	charlotte
ஹாரிங்டன்	harrington
ஹூவர்	hoover
ஜுலியன்	julien
டிராவல்ஸ்	reise
நனை	kliere
டட்டன்	dutton
வாவ்	wow
வாவ்	sjoe
புஷ்கின்	pushkin
நெகேவ்	negev
பாராட்டுகிறேன்	waardeer
ஹேகியா	aya
நாக்ஸ்	knox
ஸ்கார்ப்பியன்ஸ்	skerpioene
ஸ்கார்ப்பியன்ஸ்	scorpions
ஆரிப்	arif
பங்கேற்பாளர்	deelnemer
ஹாப்பர்	hopper
பமீலா	pamela
ஜிம்பாப்வே	zimbabwe
சரிபார்	verifieer
சரிபார்	bekragtig
சரிபார்	check
சரிபார்	tsjeggië
சரிபார்	kontroleer
லாட்ஜ்	gastehuis
வெயிலின்	heat
வெயிலின்	hitte
கோனி	connie
அத்லோன்	athlon
பிப்	pip
சமர்ப்பிக்கப்பட்டது	ingedien
சமர்ப்பிக்கப்பட்டது	ingestuur
பீபீ	bibi
கவரேஜ்	dekking
பிரீஸ்	preez
கென்னி	kenny
ஆன்ட்ரூஸ்	andrews
டோவ்	tov
பரேட்டோ	pareto
தவிர்த்தது	oorgeslaan
தவிர்த்தது	gevlug
டெக்னிக்	technique
டெக்னிக்	tegniek
சோலி	solly
ஜேஸ்	jazz
மெக்கெல்லன்	mckellen
கர்ஜனை	roar
கிரிஸ்டி	christie
அன்னாசி	pynappel
குழுவைப்	groep
குழுவைப்	groepeer
இடுகையில்	plasing
இடுகையில்	plaas
சீமென்ஸ்	siemens
தொலைபேசியை	foon
தொலைபேசியை	phone
சிரித்த	glimlag
நகோயா	nagoja
பிரின்சிப்பி	príncipe
ஹாரோ	haro
ராக்ஃபெல்லர்	rockefeller
ஆக்டேவியா	octavia
இறக்கையை	winged
லுத்தரன்	lutherse
டெமோ	demo
டெமோ	demonstrasie
ஒஸ்வால்ட்	oswald
பாரெட்	barrett
எச்சு	hess
தகர்த்தல்	sloping
நிக்கோசியா	nicosia
நினைவுகளில்	herinneringe
ராப்டர்ஸ்	raptors
ஈரமாக	nat
பாரபட்சம்	prejudice
கத்தரிக்கோல்	skêr
மிஸ்டிக்	mystic
மோலினா	molina
ஈர்த்த	verliefde
ருஷ்டி	rushdie
பைபர்	piper
சிலநேரம்	soms
மில்வாகி	milwaukee
ஃபுல்டன்	fulton
சாதாரணம்	eenvoudige
சாதாரணம்	eenvoudig
சாதாரணம்	normale
சாதாரணம்	normal
சாதாரணம்	normaal
மோலி	molly
சோபி	sophie
ஆசாரி	joiners
அரிக்கப்பட்டு	arik
எலினா	elena
லாசன்	lawson
ஹவுசா	hausa
தொண்டர்களும்	sain
நியூரம்பெர்க்	neurenberg
உலமா	ulama
வனத்தை	konsentreer
டெல்லா	della
படியுங்கள்	lees
படியுங்கள்	gelees
பிம்பிரி	pimpri
டியோன்	deon
விகுதிகள்	agtervoegsels
அஸ்தானா	astana
டாஃப்ட்	taft
ஜோல்	jol
கண்டறிகிறது	bediening
பெஞ்ச்	bench
வழுக்கி	gegly
புனைவியம்	romantiek
படித்தது	lees
படித்தது	gelees
தாராண்மையியம்	liberalisme
என்ரிக்	enrique
வாங்கியுள்ளார்	gekoop
வாங்கியுள்ளார்	gekoopte
வாங்கியுள்ளார்	aangekoop
யமஹா	yamaha
மனஅழுத்தம்	stres
மனஅழுத்தம்	stress
கோல்ஸ்	coles
உரூசோ	rousseau
அயனம்	sonstilstand
பிரிஜ்டவுண்	bridgetown
ஊதுபத்தி	wierook
பாஸ்தா	pasta
மெர்லின்	merlin
நெடுவரிசை	kolomme
சகோ	bro
சஸ்காச்சுவான்	saskatchewan
சாபர்	jafar
புனைப்பெயர்கள்	byname
வருத்தமும்	verwyte
நன்கொடைகளை	skenkings
விவ்	viv
விளம்பரப்படுத்தல்	reklame
விளம்பரப்படுத்தல்	advertering
விளம்பரப்படுத்தல்	advertensies
ஃபின்	finn
மாணவராகவும்	oed
நோவாக்	novak
மாங்	mang
பெஸ்லான்	beslan
மிசஸ்	mises
நிலுவை	hangende
நிலுவை	uitstaande
டெய்சி	madeliefie
டெய்சி	daisy
செர்ரோ	cerro
சியரா	sierra
செச்சினியா	tsjetsjnië
ஐன்	ain
கிரனாடா	grenada
டன்லப்	dunlop
ஸ்டீபன்ஸ்	stephens
ஜல்	jal
மின்னி	minnie
துட்டன்காமன்	toetankamen
கூட்டுமுயற்சி	samewerking
தெய்வமே	god
பியொங்யாங்	pjongjang
தரைகள்	floors
கரேன்	karen
அலூசியன்	aleoetiese
ரெய்னர்	rainer
வஞ்சகம்	deception
தொடக்கங்கள்	beginnings
ஏற்கக்கூடிய	aanvaarbare
ஏற்கக்கூடிய	aanvaarbaar
குஷிட்டிக்	koesjitiese
அரூபா	aruba
அலோ	alo
அலோ	aalwyn
அலோ	aloe
லினசு	linus
நெய்மார்	neymar
விடாப்பிடியாக	aanhoudend
விடாப்பிடியாக	hardnekkige
பதிலளித்த	beantwoord
அக்கினோ	aquino
காத்திருக்கிறது	gewag
ரோரி	rory
நாத்திகர்கள்	ateïste
லூவர்	louvre
தீங்கும்	leed
தீங்கும்	harm
பியட்	piet
லக்ஸ்	lux
ஷீ	shea
உறுதிப்படுத்துதல்	bevestiging
அட்டகாசம்	fantasties
ஆல்ட்டோ	aalto
டஸ்டின்	dustin
மருந்தகம்	farmasie
மருந்தகம்	apteek
மங்கலாக	dof
கடவுச்சொற்கள்	wagwoorde
நிகிதா	nikita
அரகோன்	aragon
லார்ஸ்	lars
ரோவன்	rowan
தேடுகிறார்	surfing
சந்தோசம்	geluk
விரும்பப்பட்டது	gehou
போவாஸ்	boas
ஒராங்குட்டான்	orangutan
பிர்ச்	berk
பிர்ச்	birch
அதிசயமாக	wonderlik
அதிசயமாக	heerlik
பெறுக	kry
லாம்டா	gambië
சான்ட்	sant
பெர்னி	bernie
ஈமான்	glo
ஈமான்	faithful
கின்ஷாசா	kinshasa
ஐகன்சு	huygens
ஜீப்	jeep
லிவீவ்	lwif
ஆல்ட்ரின்	aldrin
ரிலீஸ்	vrylaat
ரிலீஸ்	vrystelling
தள்ளல்	ejakulasie
பிரையர்	freire
ரியாவு	riau
கூட்டாளர்	vennoot
கூட்டாளர்	maat
கூட்டாளர்	lewensmaat
கூட்டாளர்	metgesel
ஆர்லாண்டோ	orlando
அனஸ்	anas
ஃபர்	pels
ஃப்ரெட்டி	freddy
ஆயா	aya
மினோவன்	minoïese
எஸ்டோனியா	estland
கருநொச்சி	vitex
நோர்சு	norse
பெங்குயின்	pikkewyn
மனிதனிடம்	rns
நோஸ்ராடாமஸ்	nostradamus
பேசுகிறேன்	talking
ரோட்னி	rodney
ஸ்கூபா	scuba
சேர்ந்துள்ளார்	aangesluit
சீக்கிரமே	gou
சீக்கிரமே	binnekort
சீக்கிரமே	soon
உருள்	scroll
பின்னிஷ்	fins
இரனேயு	irenaeus
ஹவுலாந்து	howland
சாயர்	sawyer
ஒசேயா	hosea
காத்ரின்	kathryn
ப்ராக்	brock
குழப்பமாக	confused
குழப்பமாக	verward
பாக்ஸ்டர்	baxter
அளபுருக்கள்	parameters
கடந்தகாலம்	verlede
கடந்தகாலம்	vorige
கடந்தகாலம்	afgelope
ஆப்பரேட்டர்கள்	operateurs
ஆப்பரேட்டர்கள்	draers
கிரேசன்	grayson
கரிஞ்சா	garrincha
பைகளை	tasse
பைகளை	sakke
இடுக்கண்	agony
டோக்கன்	token
நிஜத்தில்	realiteit
நிஜத்தில்	werklikheid
காரெட்	garrett
கோல்ட்ஸ்மித்	goldsmith
அஸ்கர்	asghar
ஜியாங்	giang
சாப்மி	lapland
இன்பமாக	lieflik
ரெய்லி	reilly
சசெக்ஸ்	sussex
ஆமி	amy
#அந்த	#dat
போர்ட்ஃபோலியோ	portfolio
புல்லர்	buller
வெரோனிகா	veronica
லெதர்	leer
ஸ்ட்ரீம்கள்	strome
ஹில்லாரி	hillary
மதிப்பிடு	evalueer
மதிப்பிடு	gradeer
மதிப்பிடு	tarief
மதிப்பிடு	beoordeel
ஹுன்	hun
வோங்	wong
சவன்னா	savannah
சவன்னா	sneeu
சவன்னா	savanna
மறைத்த	versteek
மறைத்த	weggesteek
மறைத்த	verberg
லிரா	lira
சுகமே	opwinding
ஜோக்ஸ்	grappies
சென்சென்	shenzhen
ஷாக்லி	shockley
கையோடு	hand
யூசுஃப்	yusuf
யூசுஃப்	youssef
காதலித்த	geliefde
காதலித்த	geliefd
காதலித்த	geliefkoosde
ரப்	rab
ஏட்ரியாட்டிக்	adriatiese
டால்பின்கள்	dolfyne
ஜியாங்சு	jiangsu
ஃப்ரீட்மன்	friedman
பெக்கட்	beckett
சதியை	snare
தொழிலால்	beroep
சோல்செனிட்சின்	solzhenitsyn
செஸ்டர்டன்	chesterton
வஸ்ஹோத்	voskhod
பார்கள்	balke
பார்கள்	sterre
பார்கள்	kroeë
பார்கள்	tralies
நார்வேஜியன்	no
வெல்வெட்	velvet
டெம்சி	dempsey
எர்னான்	hernán
கோட்டெஸ்	cortés
சோதிக்கிறது	toets
டேங்க்	tenk
பொல்லார்ட்	pollard
ரஸ்கின்	raskin
வாலர்	waller
மலத்தை	poef
இதயங்கள்	harte
கீகன்	keegan
ஸ்டெய்ன்	steyn
ரசனை	smaak
குவாட்ரோ	quattro
இண்டி	indie
அனுசரிக்கப்பட்டது	gehandhaaf
அனுசரிக்கப்பட்டது	waargeneem
வேதனையை	punishment
வேதனையை	aanslag
டமாஸ்கஸ்	damaskus
எல்லோர்	almal
தீட்டா	theta
கைக்கடிகாரம்	waarneem
கைக்கடிகாரம்	horlosie
கைக்கடிகாரம்	kyk
கைக்கடிகாரம்	dophou
போவன்	bowen
மஜ்லிஸ்	majlis
பகிர்வுகள்	gedeel
தியாகத்தை	sacrifice
தியாகத்தை	opoffering
நாங்	nong
பியோத்தர்	pyotr
டெபியன்	debian
கிறிஸ்டன்	kristen
காற்றிதழ்	vlerkprofiel
விளம்பரப்படுத்தப்பட்டது	bevorder
விளம்பரப்படுத்தப்பட்டது	bevorder
திருட	steel
நாக்கை	tong
தருணங்கள்	oomblikke
தருணங்கள்	geleenthede
மொச்சை	boontjie
மொச்சை	bean
போர்ட்டபிள்	psp
போர்ட்டபிள்	portable
போர்ட்டபிள்	draagbare
பையா	seun
பையா	seuntjie
பின்தொடர்	volg
வால்கள்	sterte
ஒசாகா	osaka
ஓய்வை	aftrede
சிசெரோ	cicero
உருவியம்	typology
லிஸ்	liz
லிஸ்	lis
சுவாரெசு	suárez
மதிப்பீட்டாளர்	moderator
விரோதமானது	elwe
விரோதமானது	helpers
வார்விக்	warwick
ஹார்கிரிவ்ஸ்	hargreaves
பர்னாட்	barnard
வலென்சியா	valencia
டூமா	dumas
மால்டோவா	moldowa
டார்ட்	dart
டார்ட்	tart
விக்கிலீக்ஸ்	wikileaks
புரோக்சிமா	proxima
வால்காட்	walcott
நிழலும்	skadu
நிழலும்	shade
கிரிஃபின்	griffin
கிம்பர்லி	kimberly
செர்பியன்	serwies
உள்ளரங்கு	indoor
தொழுகையை	vestig
தொழுகையை	gebed
ஜிஹாத்	djihad
வாக்கிங்	loop
செவ்வகங்கள்	reghoeke
வலுவானது	sterk
பெனா	peña
விக்ரகம்	afgod
விக்ரகம்	idol
தலைவிதி	lot
தலைவிதி	fate
போட்டான்	foton
அதிதூதர்	aartsengel
காம்யு	camus
ஃபங்க்	funk
கேள்வியில்	vraag
சாவிகள்	sleutels
பாதுகாத்த	moontlikheid
சேருமிடம்	bestemming
ராக்வெல்	rockwell
டேலி	daley
இமானுவேல்	emanuel
தோழர்களே	guys
பிலமோன்	philemon
ஜாதிக்காய்	neutmuskaat
பூனையை	kat
கான்ஸ்டன்ஸ்	constance
இன்சூரன்ஸ்	versekering
ஹொக்	hogg
வோடபோன்	vodafone
ரோசி	rossi
துர்க்மெனிஸ்தான்	turkmenistan
லூட்ஸ்	lutz
சுற்றறிக்கை	sirkelvormige
அடுக்கேற்றம்	magsverheffing
மெலிண்டா	melinda
மெலனீசியா	melanesië
மார்ஃபீன்	morfien
வெம்பிளி	wembley
ஃபிரேம்	raam
சோசர்	saussure
வெஸ்டின்	westin
கிளியே	manier
கிளியே	way
நிம்மதியாக	verlig
நிம்மதியாக	ontspanne
வுட்ஸ்	woods
பாபேஜ்	babbage
பத்திரிக்கையாளர்கள்	joernaliste
ஹில்டா	hilda
எலீ	elie
ஜோயா	joya
வில்னியஸ்	vilnius
ஜாலி	jolly
உதயசூரியன்	toeneem
கிராஃபோர்ட்	crawford
புத்திசாலி	hefboom
புத்திசாலி	clever
புத்திசாலி	luukse
புத்திசாலி	slim
புத்திசாலி	smart
வந்தனா	vandana
கொரி	corrie
பீட்டி	beattie
டென்ட்	dent
ஹோல்டன்	holden
கேத்தா	goethe
உருட்டு	rol
டூத்	tand
வாழ்த்துக்களைத்	wense
கார்ல்டன்	carlton
அன்சாக்	anzac
ரெஜினா	regina
எபிநெப்ரின்	adrenalien
பசியோடு	honger
ராய்ஸ்	royce
முரட்டுத்தனமாக	ongeskik
மனாட்	manat
ஓய்வாக	ontspanne
மாந்தவுருவகம்	vermensliking
மனோபாவம்	houding
ரிங்கோ	ringo
பிரம்மாண்டம்	manjifiek
தொடங்கு	start
தொடங்கு	begin
சுதந்திரங்கள்	vryhede
பணிவான	nederig
ஹாம்லெட்	hamlet
தல்லி	dalli
கலபிரியா	calabria
சலேர்னோ	salerno
அழிப்பான்	eraser
விளம்பரப்படுத்துதல்	reklame
விளம்பரப்படுத்துதல்	advertering
விளம்பரப்படுத்துதல்	advertensies
விளம்பரப்படுத்துதல்	promosie
விளம்பரப்படுத்துதல்	hupstoot
விளம்பரப்படுத்துதல்	bevorder
கோப்பைகளும்	trofeë
அசுன்சியோன்	asunción
பிரமைகள்	hallusinasies
கிர்பி	kirby
பொறுத்தல்	regmaak
கோப்திய	cop
வருகைகள்	besoeke
கெச்சுவா	quechua
கேக்குகள்	koeke
ஹாப்மன்	hofmann
நிகழ்விடம்	plek
நிகழ்விடம்	venue
நிகழ்விடம்	lokaal
யூலியா	joelia
ஃபிஸ்ட்	fist
ஹேவார்ட்	hayward
நெஞ்சத்தை	breast
ஹப்பிள்	hubble
ரூபிக்	rubik
பிரம்மாண்டமாக	spoggerige
பிரம்மாண்டமாக	fancy
பிரம்மாண்டமாக	deftige
ஹெர்மான்	herrmann
இட்சா	itzá
உறங்க	slaap
உறங்க	slapende
ஒளிபுகா	onduidelike
டிரான்	tran
பதிலாள்	volmag
பதிலாள்	instaan
கேம்கள்	speletjies
கேம்கள்	wedstryde
கார்பரேட்	corporate
கார்பரேட்	korporatiewe
ரேசர்	racer
லில்லியன்	lillian
ஊஞ்சலாடுகிறது	swinging
லோவ்	lowe
கோப்புப்பெயர்	lêernaam
கனமாக	swaar
அடிக்கோடு	definieer
கரந்தடி	guerrilla
டோரஸ்	torres
ரொமான்ஸ்	romanse
ஆச்சர்யம்	verrassing
ஆச்சர்யம்	wow
ஆச்சர்யம்	sjoe
கானோ	kano
சடாயு	jatayu
டெஸ்மண்ட்	desmond
டோரோ	toro
இவ்வுலகின்	begeer
கோம்போசுதேலா	compostela
பிளையர்	flyer
பிளையர்	pamflet
பயமும்	vrees
எதிர்பார்ப்பும்	verwagting
துவங்கு	start
துவங்கு	begin
துவங்கு	voortgaan
துவங்கு	hervat
அனுப்பு	stuur
பிணங்கள்	bodies
அந்நியர்கள்	vreemdelinge
பிஸ்தா	pistachio
பிராகி	brahe
காசாபிளாங்கா	casablanca
டியூடர்	tudor
வாட்கின்ஸ்	watkins
கேள்விக்கும்	vraag
பனோரமா	panorama
ஈலிச்	illich
நசுக்கி	vermorsel
மெர்சர்	mercer
பாகையா	bahia
அமர்னா	amarna
எவெரெட்	everett
மாசிடோனியா	masedonië
ஏவியேட்டர்	vlieënier
தவறவிட்ட	misgekyk
தவறவிட்ட	misgeloop
தவறவிட்ட	gemis
மார்டினி	martini
எரோடோட்டசு	herodotos
பிரியம்	priam
குரூகர்	kruger
லேப்டாப்	skootrekenaars
லேப்டாப்	skootrekenaar
ஃபாசோ	faso
டிரக்குகள்	vragmotors
டிரக்குகள்	bakkies
டிரக்குகள்	trokke
ஈர்ப்புகள்	attraksies
படுக்கையறைகள்	slaapkamers
அமெரிகோ	amerigo
பக்லி	buckley
மானிட்டோபா	manitoba
சங்கடம்	verneder
என்கோர்	encore
பிலோ	larissa
சான்செஸ்	sanchez
ரெம்பிரான்ட்	rembrandt
பூக்னர்	buchner
கொல்கிறது	kills
எரிப்பதற்கு	doeltreffend
போத்தா	botha
மேய்ப்பர்கள்	herdershonde
வசீகரம்	charm
குட்பை	vaarwel
ரீகல்	regal
டாக்டர்கள்	drs
மன்னிப்பை	forgiveness
பெட்ரா	petra
மீனவன்	vissermanne
சமாரா	samara
ஆபர்ன்	auburn
உடைத்தது	bankrot
ஒப்பந்ததாரர்	kontrakteur
ராக்கெட்டுகள்	rockets
மதிப்பிடவும்	gradeer
மதிப்பிடவும்	tarief
மதிப்பிடவும்	beoordeel
ஹான்சன்	hansen
பென்டகன்	vyfhoek
நெருடா	neruda
நுபீடியா	nupedia
பயத்தில்	vreesaanjaende
ஃகிச்சின்சு	hitchens
டாரியஸ்	darius
வினைச்சொற்கள்	werkwoorde
வெல்லஸ்லி	wellesley
பெருந்தன்மை	vrygewigheid
புட்டின்	putin
செலாசி	selassie
யோகோ	yoko
கூப்	coup
கூப்	coop
டிங்	ting
டைனமைட்	dinamiet
உச்சாடனம்	voordrag
வேலைவாய்ப்புகள்	openings
வேலைவாய்ப்புகள்	jobs
வேலைவாய்ப்புகள்	werksgeleenthede
வேலைவாய்ப்புகள்	werke
வேலைவாய்ப்புகள்	betrekkings
வேலைவாய்ப்புகள்	poste
ஆர்ட்டெமிஸ்	artemis
நோக்	nok
ரம்ஜான்	ramzan
பெர்கின்ஸ்	perkins
பிளவாத்ஸ்கி	blavatsky
கிறிஸ்டின்	christine
திருத்து	wysig
முஹர்ரம்	muharram
மிட்சுபிஷி	mitsubishi
மெக்லீன்	mclean
ஸ்டிக்	stick
ஸ்டிக்	stok
உருளைக்கிழங்குகள்	potatoes
வால்வ்	valve
பிகினி	bikini
மீனியல்	igtiologie
இரோசி	hiroshi
ரோட்ரிகோ	rodrigo
தெல்மா	thelma
உணர்வுள்ள	sensitief
நண்பனும்	vriend
டெப்ரா	debra
கோப்லி	copley
பேசிக்கொண்டு	talking
மனோர்	manor
பிராடி	brody
நடாஷா	natasha
ஹர்ஷ்	kras
கோளரங்கம்	planetarium
திராவகம்	regia
நோர்கே	norgay
ஹிம்லர்	himmler
திறந்துள்ளது	ope
திறந்துள்ளது	oopmaak
திறந்துள்ளது	oop
உருவாக்குக	skep
சமானி	zamani
பூப்பந்து	pluimbal
கொழுப்புகளை	fats
ட்விஸ்ட்	twist
ட்விஸ்ட்	kinkel
ஈயத்தை	swaarder
அறியாமையை	ignorance
குன்ஹா	cunha
என்னுடையது	myne
எரின்	erin
ரொடான்	rodin
பிக்செல்	pixel
சுவொன்	suwon
நோவோ	novo
நம்பு	trust
நம்பு	vertrou
எம்பிஏ	mba
பரோஸ்	barros
மானிங்	manning
மேர்க்கெல்	merkel
தவா	dawa
ஆங்கர்	bladsy
ஆங்கர்	anker
கெய்ன்	cain
பொலொக்	pollock
குறியிடல்	inkomende
முடிக்கப்படாத	onvoltooide
கடுஞ்	regressie
ரூசெஃப்	rousseff
ஃபிரேசர்	frazer
அழைக்கப்பட்டார்கள்	genooide
அழைக்கப்பட்டார்கள்	uitgenooi
அழைக்கப்பட்டார்கள்	genooi
ஃபத்தா	fatah
கேயானு	keanu
ஹமாஷெல்ட்	hammarskjöld
இரைபோசோம்	ribosome
நிலநடுக்கோடு	ekwatoriaal
சாவெசு	chávez
தடுக்கப்பட்டுள்ளது	geblokkeerde
தடுக்கப்பட்டுள்ளது	geblokkeer
தடுக்கப்பட்டுள்ளது	verhoed
தடுக்கப்பட்டுள்ளது	geblok
சக்ரி	chakri
தட்டிகள்	charts
பிராஜ்	bra
லகுனா	laguna
குநோம்	gnome
சார்ஜென்ட்	sersant
அட்டவணையைத்	herskep
மியூஸ்	muse
காட்லீப்	gottlieb
மாம்பா	mamba
அட்டிலா	attila
ஹார்ட்லீ	hartley
ஸ்பாம்	gemorspos
செமி	semi
தரநிலைகளைப்	standaarde
புவிப்புறத்	terrestriële
செர்கி	serge
ஆஸ்போர்ன்	osborne
பெர்னம்புகோ	pernambuco
ஷின்	shin
பிரிசில்லா	priscilla
மிலோ	milo
சகோதரிகளே	susters
சரிசெய்யப்பட்டது	reggemaak
கபே	café
கம்பாலா	kampala
ஹெனான்	henan
சிம்மன்ஸ்	simmons
பாடத்திட்ட	curriculum
மீறுபவர்கள்	breakers
பண்டுங்	bandoeng
சுவோட்	swot
தாழ்மையான	nederig
மெக்காய்	mccoy
டிம்பர்லேக்	timberlake
பச்சோந்தி	verkleurmannetjie
யோசா	llosa
சாஃபோ	sapfo
ரென்னி	rennie
அனுப்புநர்	van
அனுப்புநர்	vanuit
அனுப்புநர்	vanaf
அனுப்புநர்	opskrif
அனுப்புநர்	afsender
அரவணைப்பு	drukkie
வெஸ்டா	vesta
குழந்தையாய்	kinder
குழந்தையாய்	kind
ஷாவ்ஷாங்க்	shawshank
மிசிசிப்பிப்	mississippian
காஸ்பரொவ்	kasparof
நிக்ரூமா	nkrumah
ஸ்டோக்	stoke
எக்காளம்	trompet
டிப்போ	depot
முன்வைப்பு	vyfhoek
முன்வைப்பு	voorlegging
முன்வைப்பு	presentation
முன்வைப்பு	oriëntasie
கொடார்ட்	goddard
வசீர்	wazir
ஹூக்கர்	hooker
மாங்கா	manga
பெர்னார்டோ	bernardo
டைனமோ	dynamo
ஒற்றுமையே	unity
எண்வகை	numeries
எண்வகை	numeriese
சோனிக்	sonic
இயர்புக்	yearbook
ஏற்பாட்டாளர்கள்	organiseerders
உடலுறவில்	tydens
உடலுறவில்	gedurende
அஸ்ரயர்	astaire
பேனசோனிக்	panasonic
காலவரையின்றி	onbepaald
பேரதிர்ச்சி	trauma
புவிஈர்ப்பு	swaartekrag
புவிஈர்ப்பு	gravitasie
டைஸ்	stene
டைஸ்	steen
கிராலி	crawley
சுற்றுக்கலன்	verkenningstuig
தோண்ட	grou
யூம்	hume
லென்சின்	lenz
கோம்ஸ்	gomes
ஹுகோ	hugo
முடங்கியது	gestol
வெய்ல்	vail
போராடுகிறது	bakleiery
போராடுகிறது	fighting
டெஸ்டோஸ்டிரோன்	testosteroon
ரோட்ரிக்ஸ்	rodriguez
கோனா	kona
கூஜா	jug
கார்பீல்ட்	garfield
சீலெ	scheele
ஸ்டாலோன்	stallone
மார்ல்பரோ	marlborough
குண்டாக	vet
குண்டாக	fat
உணவருந்தி	monteiro
கான்வே	conway
குறுகியது	kort
குறுகியது	kortliks
குறுகியது	sorteer
பாஸ்போர்ட்	paspoort
சாலிட்	soliede
சாலிட்	solied
காத்திருத்தல்	gewag
மார்டீனிக்	martinique
யூகோசுலாவியா	yugoslavia
கார்னியர்	garnier
மான்டெர்ரே	monterey
பில்லிங்	billing
பாவிகள்	sinners
ஆபாசமான	vulgêr
சாரணர்கள்	scouts
டெலிவரி	aflewering
டெலிவரி	aflewer
டெலிவரி	lewering
பிளம்மாரியன்	flammarion
அதர்ஸ்	otters
மான்க்ஸ்	manx
நுனாவுட்	nunavut
ஹெஸ்டன்	heston
ட்ரம்	drum
ட்ரம்	drom
ஐனு	ain
இருநிலை	binêre
கண்காணிப்பாளர்கள்	toeskouers
அபெல்	abell
டெஸ்க்	lessenaar
செரில்	cheryl
மார்டின்ஸ்	martins
கசையிழை	flagellum
யூக்ளிடு	euklides
ரோசன்பெர்க்	rosenberg
சரக்கிளி	spreeu
மாப்	mob
மாவ்	malva
செக்மேட்	skaakmat
மனசாட்சி	bewussyn
பெலிகன்	pelican
மகிழ்வான	gelukkig
வழங்குகிறோம்	aangebied
யுகியோ	yukio
சாவியை	sleutel
சாவியை	key
இப்ராஹீம்	ibrahim
க்ளிப்பர்ஸ்	clippers
சியாவுபிங்	xiaoping
மிரட்டும்	gedreig
மிரட்டும்	bedreig
குய்யாபா	cuiabá
மேலொட்டு	beskrywing
மேலொட்டு	boskrif
குடலழற்சி	enteritis
தீர்க்கப்படவில்லை	onbetaalde
கும்பு	khumbu
மார்தா	martha
கவுசவே	causeway
நினைத்துக்கொண்டு	denke
ஆசஃப்	asaf
எப்ஸ்டீன்	epstein
ஜயா	jaya
சிப்ஸ்	chips
சிப்ஸ்	tjips
காத்திருக்கிறோம்	gewag
திவா	diva
வடிகட்டு	filter
வடிகட்டு	filtreer
லேசி	lacey
ஷம்ஸ்	shams
மெஸ்	mess
மிளகை	bonnet
ரெமி	remi
ரெமி	remy
ஒமஹா	omaha
சைத்தான்	duiwel
கொலஸ்ட்ரால்	cholesterol
ஸ்கையாபரெலி	schiaparelli
பாப்பி	poppy
சால்க்	salk
ப்ளூம்	blum
ஆப்ரே	aubrey
மிகுவல்	miguel
லனோய்	lannoy
காக்பர்ன்	cockburn
சரிபார்க்கப்பட்ட	bevestigde
சரிபார்க்கப்பட்ட	bevestig
சரிபார்க்கப்பட்ட	geverifieer
சிடர்	cider
ஸ்திரத்தன்மை	stabiliteit
ஆண்களிடம்	mans
ஆண்களிடம்	manne
அசாஞ்சு	assange
யால்ட்டா	jalta
நர்ஸ்	nurse
நர்ஸ்	verpleegster
சூபித்துவம்	soefisme
டெனிம்	denim
பண்புக்கூறு	eienskap
ஷிர்லி	shirley
ஸ்டாக்டன்	stockton
எலைன்	elaine
காலாவதியாகும்	verval
நிக்கதேம்	nikodemus
ஜூலியானா	juliana
க்ளிக்	kliek
க்ளிக்	klik
முக்கியமில்லாத	onbelangrik
டெக்ஸ்டர்	dexter
கவ்	gau
ஹர்லி	hurley
கேட்டாள்	gevra
கிப்பூர்	verootmoediging
கொன்சாகா	gonzaga
டாகுவேரே	daguerre
கல்ட்	cult
லுகோ	lugo
உல்ம்	ulm
கோடீஸ்வரன்	millionaire
மடோ	mato
மில்லா	milla
மௌனமாக	stille
மௌனமாக	quiet
ஹெவிட்	hewitt
டயர்கள்	tyres
இப்சன்	ibsen
கால்ஃப்	gholf
டெட்டி	teddy
பெல்ப்ஸ்	phelps
பயிற்சியளித்தல்	onderrig
