категорія	категория
просування	повишение
просування	популяризиране
рей	рей
доповнення	довършване
доповнення	приключване
доповнення	завършване
доповнення	допълване
доповнення	допълнение
доповнення	допълват
запуск	стартиране
запуск	изстрелване
запуск	стартиране
запуск	започване
дом	дом
моє	моите
моє	мой
моє	моята
моє	мое
моє	моя
моє	моят
чистий	чисто
чистий	чист
чистий	чисти
чистий	чиста
відображає	отразява
молдова	молдова
єва	ева
єва	ива
єва	ив
єва	ева
почесна	достойно
невідомий	непозната
невідомий	неизвестен
невідомий	неизвестни
невідомий	неизвестно
невідомий	непознат
невідомий	неизвестна
флоренції	флорънс
флоренції	флоренция
додавання	добавка
додавання	добавяне
додавання	допълнение
додавання	добави
додавання	добавяне
додавання	добавя
додавання	добавете
додавання	допълнения
монографія	монография
факс	факс
борисович	гюл
борисович	гул
ранку	утро
ранку	сутрин
годину	час
збільшити	увеличаване
збільшити	увеличение
збільшити	повишаване
збільшити	увеличи
необхідних	съществени
необхідних	съществена
необхідних	съществено
мкс	мкс
мкс	експедиция
товариств	общества
літера	писмо
літера	буква
продовжити	продължи
продовжити	възобновяване
продовжити	резюмето
драматичного	драматичен
драматичного	драматично
драматичного	драматична
драматичного	драматични
льотчик	авиатор
льотчик	летец
цвинтар	гробището
цвинтар	гробища
цвинтар	гробище
цвинтар	гробището
цвинтар	гробище
величезний	огромен
величезний	огромно
величезний	огромна
величезний	огромни
скупчення	клъстер
скупчення	купове
мирного	мирно
мирного	спокойна
мирного	мирен
мирного	спокоен
колони	стълбове
колони	колони
колони	колъм
модуль	модул
маленькі	малка
маленькі	малки
маленькі	малък
маленькі	дребен
маленькі	малка
маленькі	малки
маленькі	малък
маленькі	литъл
маленькі	малко
емблема	герб
емблема	емблема
емблема	печат
емблема	тюлен
емблема	сийл
кафе	кафене
кафе	кафене
експедиція	експедиция
монголії	монголия
колумбія	колумбия
колумбія	колумбия
традиційні	традиционно
традиційні	традиционен
традиційні	традиционна
традиційні	традиционни
ісландії	исландия
переможці	печеливши
переможці	победители
переможці	победителите
переможці	печелившите
єлизавета	елизабет
єлизавета	елизабет
джозеф	жозеф
джозеф	джоузеф
джозеф	йосиф
пікардія	пикардия
прилади	апарати
прилади	уреди
керує	дръжки
судно	кораб
судно	съд
судно	кораб
лас	лас
заголовок	header
заголовок	заглавие
заголовок	дял
заголовок	титла
дисциплін	дисциплини
псевдонім	ник
псевдонім	псевдоним
псевдонім	прякор
псевдонім	псевдоним
вирушив	пътувал
внесення	правене
буквально	буквално
хліб	хляб
хліб	хляба
будувати	изграждане
будувати	построи
франческо	франческо
містер	господине
розі	роуз
розі	роза
розі	розата
розі	роузи
розі	рози
пошкодження	увреждане
пошкодження	щети
пошкодження	повреда
пошкодження	вреди
пошкодження	повреди
нащадки	потомци
нащадки	потомците
нащадки	потомство
нащадки	наследници
нідерландах	нидерландия
нідерландах	нидерландски
нідерландах	холандия
сенс	смисъл
альфред	алфред
лгбт	лгбт
дружби	приятелството
дружби	дружба
дружби	приятелство
міннесота	минесота
американці	американците
американці	американци
рот	гние
рот	уста
рот	устата
рот	усти
рот	рот
популярний	популярно
популярний	популярен
популярний	популярна
популярний	популярни
повідомлень	послания
повідомлень	съобщения
пушкіна	пушкин
незалежні	независима
незалежні	независими
незалежні	независим
денис	денис
денис	денис
вирішила	решено
записів	вписвания
записів	записи
електроенергії	електроенергия
електроенергії	електричество
електроенергії	ток
кожні	всяка
кожні	всеки
кожні	всяко
відсутній	отсъствие
відсутній	липсващ
відсутній	изчезнал
відсутній	липсва
відсутній	липсваща
відсутній	липсващи
відсутній	изчезнала
напруги	напрежение
виділити	подчертая
виділити	осветяване
виділити	разпределят
вдосконалення	подобрения
вдосконалення	подобряване
звичайні	обикновен
звичайні	обикновена
звичайні	обикновени
звичайні	обичайно
звичайні	обичайното
межа	лимит
межа	граница
межа	ограничаване
межа	ограничение
межа	границата
межа	граница
межа	гранична
червоне	ред
червоне	червена
червоне	червен
червоне	червени
червоне	червено
соціальний	социално
соціальний	социален
соціальний	социални
соціальний	социална
проведена	построени
проведена	конструирани
проведена	изградено
тім	тим
програв	изгубено
програв	изгубени
програв	изгубена
програв	загубен
програв	загуби
програв	изгубен
асфальт	асфалт
меса	меса
майданчик	курс
мон	мон
мон	мон
перекладачі	translators
перекладачі	преводачи
частоти	честоти
частоти	честота
аргентина	аржентина
передачу	предава
служити	служи
виконавець	изпълнител
виконавець	изпълнител
виконавець	ресурс
виконавець	ресурси
виконавець	изпълнител
виконавець	художничка
виконавець	художник
виконавець	артист
виконавець	творец
образу	понижен
виправити	оправи
виправити	оправяне
виправити	коригира
виправити	правилно
виявилися	катинар
корея	корея
несе	носене
визнано	призната
визнано	признати
визнано	разпознат
визнано	признат
юридичний	правно
юридичний	правни
юридичний	правна
юридичний	юридически
юридичний	правен
юридичний	законно
транспортування	обемисти
транспортування	транспорт
транспортування	транспортиране
транспортування	превоз
визначні	изключителен
визначні	изключителна
щойно	просто
щойно	само
скоро	скоро
панк	пънк
присвятив	посветен
присвятив	посветена
присвятив	отдадени
присвятив	отдадена
знищено	унищожени
знищено	унищожена
знищено	разрушени
знищено	унищожен
знищено	унищожено
виробники	продуценти
виробники	производители
виробники	производителите
виробники	производители
ваші	вашият
ваші	твоят
ваші	твоя
ваші	твоята
ваші	твой
ваші	твоя
ваші	твоята
агентство	агенция
агентство	агенцията
продуктивність	производителността
продуктивність	производителност
психологія	психология
психологія	психологията
відсотків	проценти
відсотків	процентите
франциско	франциско
франциско	франсиско
їхнє	тяхна
їхнє	тяхната
їхнє	техните
їхнє	техен
їхнє	тяхното
їхнє	тяхната
їхнє	техните
їхнє	техният
інформаційні	информативно
загибель	изчезване
загибель	гибел
домашніх	домашен
домашніх	домашна
домашніх	домашни
латинської	латинска
латинської	латински
археологія	археология
московська	москва
експозиції	излагане
експозиції	облъчване
експозиції	експозиция
сербія	сърбия
молока	мляко
голоду	глад
ліцей	лицей
координат	координиране
координат	координира
дозволили	разрешен
дозволили	разрешена
дозволили	позволено
дозволили	разрешени
дозволили	разрешено
криза	кризата
криза	кризи
криза	криза
медицина	лекарства
медицина	медицина
медицина	лекарство
кнр	кнр
принцеса	принцеса
представника	говорител
представника	говорителят
представника	представителна
представника	представителен
представника	представително
представника	представителни
представника	представител
вказано	доставена
вказано	доставено
вказано	предоставена
вказано	посочен
вказано	посочена
вказано	посочени
вказано	уточнени
вказано	посочено
приватні	частни
приватні	частно
приватні	редник
приватні	частна
приватні	личен
приватні	частен
угорський	унгарски
вітер	вятърна
вітер	вятър
вітер	вятъра
тон	тона
тон	тон
синдром	синдром
синдром	синдрома
синдром	синдромът
електронний	електронен
електронний	електронно
електронний	електронна
електронний	електронни
обіг	обращение
забруднення	замърсяване
небо	скай
небо	небе
небо	небето
небо	небесата
небо	небе
небо	небеса
постійні	упорит
постійні	упорита
балів	точки
дискусії	обсъждания
дискусії	дискусии
дискусії	дискусия
дискусії	обсъждания
дискусії	дискусии
дискусії	обсъждане
дискусії	разискване
дискусії	разисквания
дискусії	дебат
дискусії	дебати
вирішити	решителност
вирішити	разрешаване
вирішити	решаване
вирішити	разрешаване
вирішити	решаване
вирішити	решете
жертви	жертви
жертви	жертвоприношения
жертви	жертвите
жертви	жертви
жертви	жертва
жертви	жертвата
жертви	жертви
лежать	лъжа
лежать	лъжи
церемонія	церемония
церемонія	церемонията
хімія	химия
поема	поема
поема	стихотворение
поема	разказ
світовий	свят
світовий	света
комплексів	поколенията
комплексів	поколения
контакти	контакти
карло	карло
китайська	китайци
китайська	китайска
китайська	китайско
китайська	китайски
китайська	китаец
організаціями	организации
організаціями	агенции
листі	писмо
листі	буква
подобається	като
подобається	like
подобається	обича
подобається	харесва
подобається	харесвания
сцена	сцена
єна	jena
вчився	учил
вчився	проучен
вчився	учила
мільйони	милиони
збірок	колекции
точку	точка
сон	спя
сон	спим
сон	сън
сон	спи
сон	сън
сон	мечта
сон	сунг
сон	сънувам
міжнародне	международно
міжнародне	международен
міжнародне	интернешънъл
міжнародне	международни
міжнародне	международна
заг	заг
студент	студентка
студент	ученик
студент	ученичка
студент	студент
наполеона	наполеон
руку	ръка
руку	ръката
іванов	иванов
тими	тези
гілка	нишки
гілка	нишка
гілка	конец
гілка	конци
гілка	бранч
гілка	клон
гілка	клонче
гілка	клонка
документальний	документален
йозеф	жозеф
йозеф	джоузеф
йозеф	йосиф
йозеф	йозеф
йозеф	йосиф
труднощі	трудности
труднощі	затруднения
труднощі	беди
труднощі	бедите
ріка	ривър
ріка	река
ріка	реката
справжній	истинско
справжній	реал
справжній	истинска
справжній	реално
справжній	истински
випускає	стреля
маленький	малка
маленький	малки
маленький	малък
маленький	литъл
маленький	малко
лариса	лариса
зберігає	спестява
зберігає	спасява
суто	ясно
підготував	приготвен
підготував	подготвен
підготував	подготвени
підготував	подготвено
підготував	подготвена
калібру	калибър
співпрацю	съдействие
співпрацю	сътрудничество
лісовий	бъф
хлопець	гай
хлопець	гадже
хлопець	гаджето
грецькі	гръцки
грецькі	гръцко
грецькі	грък
грецькі	гръцка
мексика	мексико
використано	използвано
використано	използван
використано	използвани
використано	използвана
глибини	дълбини
глибини	дълбините
проводили	проведен
проводили	проведени
проводили	проведена
проводили	проведено
дату	среща
дату	дата
каплиці	анимация
каплиці	анимационни
очей	очи
очей	очите
республік	републики
опубліковані	публикуван
опубліковані	публикувано
модифікація	ревизия
модифікація	преработка
модифікація	преразглеждане
заборону	забрана
заборону	забрани
заборону	бан
глибоко	дълбока
глибоко	дълбок
глибоко	дълбоки
глибоко	дълбоко
вірменія	армения
серйозно	сериозен
серйозно	сериозно
серйозно	сериозни
серйозно	сериозна
серйозно	сериозно
словаччині	словакия
георг	джордж
георг	георг
дивно	странна
дивно	странно
дивно	странен
дивно	странна
дивно	странно
дивно	странни
дивно	странен
дивно	странна
дивно	странно
дивно	странен
данила	данила
наявні	наличен
наявні	налично
наявні	налични
наявні	налична
італійської	италианска
італійської	италианец
італійської	италиански
італійської	италианско
тепла	топло
тепла	топла
тепла	топъл
тепла	топли
внутрішня	вътрешна
внутрішня	вътрешно
внутрішня	вътрешни
внутрішня	вътрешен
кожну	всяка
кожну	всеки
наше	нашият
наше	наша
наше	нашия
наше	нашата
наше	нашите
православний	православна
відповідність	значимост
відповідність	съвпадение
відповідність	мач
відповідність	съвпадение
показана	показано
показана	показан
показана	показани
показана	показано
співпраця	сътрудничество
венеція	венеция
конвенції	конвенция
конвенції	конгрес
конвенції	конвенции
меморіал	мемориал
ендрю	андрю
спектр	спектъра
спектр	спектър
колорадо	колорадо
буття	битие
житла	кожуси
стів	стив
стів	стийв
словника	речник
словника	речника
навіщо	защо
конкретних	конкретни
конкретних	специфично
конкретних	специфичен
конкретних	специфична
конкретних	специфични
затока	синус
затока	залив
затока	залива
затока	бей
затока	залив
затока	заливът
затока	bay
цивільних	цивилни
цивільних	цивилен
цивільних	цивилна
цивільних	цивилни
сходження	издигане
сходження	възнесение
сходження	катерене
сходження	изкачване
піднесення	гласна
агент	агент
паулу	пауло
маріуполь	мариупол
послідовно	впоследствие
дітям	деца
росту	израстване
росту	растеж
росту	ръст
обрали	избра
теодор	теодор
теодор	тиодор
теодор	теодор
теодор	теодор
воріт	гейтс
воріт	порти
воріт	портите
лот	лот
відповідний	подходящ
відповідний	подходяща
відповідний	уместно
відповідний	подходящи
відповідний	подходящо
відповідний	съответстващ
відповідний	съответстващи
відповідний	съответстваща
відповідний	съответен
відповідний	съответстващо
печі	пещите
печі	пещи
фунтів	паунда
фунтів	лири
вільямс	уилиамс
вільямс	уилямс
умовно	ориентировъчно
ціни	цени
алан	алън
сірий	сив
сірий	сиво
сірий	сива
сірий	сиви
сірий	грей
сірий	сив
сірий	сиво
сірий	сива
сірий	сиви
сірий	грей
змія	змия
змія	снейк
ризик	риск
ризик	риска
мечеть	джамията
мечеть	джамия
гей	обратен
гей	гей
кратер	кратер
кратер	кратера
збирання	съставяне
збирання	компилация
збирання	изграждане
збирання	построи
набуває	отнема
набуває	взема
плавці	плувци
розпочали	изстреляна
розпочали	изстрелян
прихильники	привърженици
прихильники	поддръжници
бей	бей
пізнання	просветление
стояли	стоеше
бажано	желателно
бажано	желан
бажано	желана
статут	регламенти
статут	разпоредби
статут	наредби
статут	статут
статут	устав
отримувати	получаване
механіка	механика
механіка	механици
береги	бенкс
береги	банките
береги	банкс
береги	банки
камені	камъни
камені	камъни
камені	скали
висловив	изразена
висловив	изразено
висловив	изразен
висловив	изразени
ген	джийн
ген	ген
ген	джин
ген	гена
наче	авантюристи
мости	мостове
мости	мостовете
ступені	каскада
мазепи	мазепа
ймовірність	вероятност
атомів	атомите
атомів	атоми
жовті	lutea
жовті	жълта
жовті	жълто
жовті	жълти
жовті	жълт
повернулася	назад
повернулася	обратно
повернулася	гръб
повернулася	върнато
повернулася	върнати
повернулася	върната
дитиною	детински
усунення	елиминиране
правопис	правописа
правопис	правопис
залози	жлези
залози	жлеза
залози	жлези
іспанська	испанци
іспанська	испанска
іспанська	испанско
іспанська	испански
придушення	потискане
підрозділу	талисмани
представлення	представителство
представлення	представителства
славу	славата
славу	слава
славу	слава
славу	глори
жовтого	жълта
жовтого	жълто
жовтого	жълти
жовтого	жълт
агентства	агенции
бюджет	бюджетна
бюджет	бюджет
чисельністю	бандите
чисельністю	банди
македонія	македония
дипломати	дипломати
технологічного	технологичен
технологічного	технологично
технологічного	технологична
стоять	стои
стоять	стояща
водосховище	резервоар
водосховище	резервоара
водяний	вода
водяний	водата
афіни	атина
струмок	крийк
струмок	поток
хотіли	издирван
хотіли	търсен
швидке	бързо
швидке	бързо
швидке	бърз
книжка	тефтер
книжка	книга
дізнається	чува
реалізація	осъществяване
реалізація	прилагане
реалізація	изпълнение
реалізація	внедряване
реалізація	прилага
реалізація	реализирането
реалізація	реализация
реалізація	реализиране
реалізація	реализация
реалізація	реализиране
реалізація	осъзнаване
нащадків	наследниците
нащадків	наследници
сімферополь	симферопол
ряди	серия
ряди	поредица
ряди	сериал
ряди	серии
ряди	шествие
дін	динг
дін	дийн
нещодавно	напоследък
нещодавно	наскоро
нещодавно	неотдавна
лісова	дървен
лісова	дърва
лісова	дървесина
лісова	дървени
лісова	дърво
лісова	форест
лісова	гора
лісова	горски
викликала	причинено
викликала	причинени
викликала	причинена
викликала	наречен
викликала	наречена
плата	плата
костянтинович	константинович
брама	портата
брама	порта
доньки	дъщери
доньки	дъщерите
електронні	електронен
електронні	електронно
електронні	електронна
електронні	електронни
загрозу	заплаха
загрозу	заплаха
маршрути	маршрутите
маршрути	пътища
маршрути	маршрути
маршрути	пътувания
маршрути	пътешествия
теорема	теорема
звучить	звуци
звучить	звучи
написи	табели
написи	признаци
написи	знаци
поглядів	вярвания
поглядів	убеждения
адресу	адрес
алжиру	алжир
алжиру	алжир
александра	александра
молекули	молекула
молекули	молекули
молекули	молекулите
кути	ъгли
кути	ъгли
міру	мярка
значне	висок
значне	висока
значне	високи
значне	високо
зала	зала
зала	хол
зала	hall
трек	коловоз
трек	писта
трек	пистата
безпека	сигурност
безпека	охрана
безпека	безопасност
безпека	предпазител
башта	кула
башта	tower
башта	кулата
башта	тауър
майк	майк
дністра	днестър
акти	деяния
акти	актове
маршрутів	маршрутите
маршрутів	пътища
маршрутів	маршрути
коментарі	мнение
коментарі	забележки
коментарі	коментари
коментарі	мнения
резиденція	пребиваване
резиденція	резиденция
кузов	файтон
кузов	превоз
кузов	карета
спеціаліст	специалист
крістіан	кристиан
крістіан	кристиян
крістіан	крисчън
крістіан	християнин
крістіан	кристиан
крістіан	кристиян
подібна	подобно
подібна	подобен
подібна	сходен
подібна	подобна
подібна	подобни
біологія	биология
біологія	биологията
особливі	специалитети
особливі	разнообразни
особливі	специална
особливі	специално
особливі	специални
особливі	специален
кваліфікацію	квалификации
кваліфікацію	квалификация
кваліфікацію	квалификациите
тем	теми
тем	темите
тем	теми
тем	темите
яни	джентри
ефекти	последици
ефекти	въздействие
ефекти	ефекти
ефекти	ефект
садок	градински
садок	градината
садок	гардън
садок	градинка
садок	градина
виконано	екзекутиран
виконано	изпълнено
виконано	екзекутирани
виконано	завършена
виконано	завършени
виконано	завършен
виконано	завършено
виконано	готово
виконано	направено
виконано	сторено
монреаль	монреал
погодився	съгласна
погодився	договорено
погодився	съгласен
дихання	дишане
дихання	диша
дихання	дишането
визначено	определени
визначено	дефинирани
визначено	неясно
визначено	неясен
визначено	неясна
визначено	неясни
визначено	идентифициран
визначено	идентифицирани
визначено	идентифицирана
коаліції	коалиция
коаліції	коалицията
кордони	граници
кордони	граници
хімік	химик
суперечки	спорове
суперечки	споровете
сади	гардънс
сади	градините
сади	градини
словаччина	словакия
широка	широко
широка	широки
широка	широк
широка	широка
барселона	барселона
банків	бенкс
банків	банките
банків	банкс
банків	банки
перевірити	изпитване
перевірити	тест
перевірити	валидира
перевірити	провери
перевірити	проверка
процедури	процедури
процедури	процедура
фахівці	специалисти
фахівці	специалистите
сильні	силни
сильні	силен
сильні	силно
сильні	силна
стандарту	съответствие
стандарту	спазване
планета	планета
планета	планетата
включено	включени
включено	включено
включено	включена
включено	включен
голод	глад
голод	глад
голод	гладът
валерія	валерия
чайковського	чайковски
діапазон	варира
діапазон	диапазон
діапазон	обхват
діапазон	обсег
вовк	улф
вовк	уолф
вовк	вълк
вовк	вълчо
вовк	волф
захистити	защита
захистити	защити
кдб	кгб
конте	конте
комісар	комисар
тобі	тоби
ветеранів	ветерани
ветеранів	ветераните
постанови	конституции
звуки	звуци
звуки	звучи
око	окото
око	око
зон	зони
зон	зоните
карпати	карпатите
ікона	икона
ікона	икони
ікона	иконата
ска	ска
близькі	затваряне
близькі	близко
близькі	близо
близькі	близки
водню	водород
трійці	троица
трійці	тринити
кальвадос	калвадос
офіцери	офицери
офіцери	полицаи
зняти	оттегляне
темою	тема
темою	субект
темою	обект
зуби	зъб
зуби	зъби
зуби	зъбите
європейські	европейско
європейські	европейски
європейські	европеец
європейські	европейска
йоганн	йохан
адольф	адолф
адольф	адолф
адольф	адолф
щодня	дневна
щодня	дневен
щодня	ежедневно
щодня	дневно
меті	мати
каміння	камъни
каміння	скали
збігається	кибрит
збігається	съвпада
збігається	мачове
збігається	съвпадения
збігається	същият
збігається	същата
збігається	същото
литва	литва
реклами	реклами
гірська	планински
гірська	планина
гірська	планината
іоанн	джон
іоанн	йоан
краків	краков
краків	краков
серп	сърп
прямий	преки
прямий	директна
прямий	директно
прямий	пряко
прямий	директен
молекул	молекули
молекул	молекулите
гонки	състезателни
гонки	надбягвания
гонки	състезания
рейнланд	рейнланд
ранній	ранни
ранній	рано
ранній	ърли
підприємець	предприемач
іран	иран
алекс	алекс
панорама	панорама
довідка	помощ
поїзди	влакове
поїзди	влаковете
герби	хърби
блоків	блокове
блоків	блокчета
хлопчик	момче
хлопчик	момченце
чарлі	чарли
придбання	покупка
придбання	закупуване
придбання	купуване
водія	шофьорът
водія	шофьор
водія	шофьора
чин	чин
чин	брадичката
чин	брадичка
мотиви	мотиви
мотиви	мотивите
мотиви	мотиви
реєстр	регистър
простий	прост
простий	прости
простий	проста
простий	простичко
простий	равнина
простий	plain
відзначається	отпразнува
турне	турне
турне	турнета
козацька	казак
труби	тръбите
труби	тръби
труби	тръбичка
труби	туба
труби	тръба
запросив	поканени
запросив	поканена
запросив	поканен
шотландія	скотия
шотландія	шотландия
вбиває	убива
старе	старо
старе	стари
старе	стар
старе	стара
коста	коста
коста	коста
дорогою	скъпа
стандарти	стандартите
стандарти	стандарти
шер	шер
шер	шер
прибуття	пристигането
прибуття	пристигане
прибуття	пристигащите
прибуття	пристигащи
дар	дар
активним	активна
активним	активно
активним	активни
активним	активен
перегляду	разглеждане
перегляду	разглеждам
пілот	пилот
пілот	пилотен
воля	уил
назавжди	завинаги
назавжди	вечно
назавжди	трайно
назавжди	безвъзвратно
приводить	укриване
помилка	неизправност
помилка	провал
помилка	неуспех
помилка	повреда
помилка	неуспешна
помилка	неуспешно
помилка	неуспех
помилка	грешка
помилка	грешка
монтаж	монтаж
монтаж	редактиране
монтаж	монтаж
ліцензії	лицензи
ліцензії	лиценз
ліцензії	книжка
ліцензії	книжката
пат	застой
пат	безизходица
пат	пат
епоха	епоха
епоха	епоха
епоха	ерата
епоха	ера
регіональний	регионален
регіональний	регионално
регіональний	регионални
регіональний	регионална
монумент	паметник
коріння	корени
взуття	обувки
взуття	обувка
взуття	обувката
взуття	обувки
взуття	обувките
взуття	обувки
виконавчий	изпълнителна
виконавчий	изпълнителни
сем	сам
мис	нос
мис	кейп
мис	кабо
мис	наметало
стюарт	стюърт
стюарт	стюарт
стюарт	стюърт
стюарт	стюарт
стюарт	стюард
рудольф	рудолф
рудольф	рудолф
тулуб	торса
грала	играха
грала	играл
мілана	милана
кременчук	кременчуг
отаман	атаман
вілла	villa
вілла	вила
часопис	списание
періодично	периодично
магазини	магазини
магазини	магазини
ельст	елст
баз	баз
баз	бъз
пиво	бирата
пиво	бира
оболонки	черупка
оболонки	обвивка
оболонки	черупки
оболонки	шел
оболонки	снаряди
оболонки	черупки
війн	войните
війн	войни
фігура	фигура
фігура	фигурата
статуя	статуята
статуя	статуя
затверджено	одобрено
затверджено	одобрен
затверджено	одобрени
затверджено	одобрена
прототип	прототип
кислота	киселина
джонсон	джонсън
грузія	джорджия
грузія	грузия
коментар	коментар
коментар	коментирайте
коментар	коментирам
поштова	пощенски
борці	борци
борці	борците
борці	демонстранти
борці	протестиращи
малюнки	рисунки
малюнки	скици
малюнки	чертежи
малюнки	картини
скасовано	отменена
скасовано	отменени
скасовано	отменено
скасовано	отменен
скасовано	отменена
скасовано	отменени
скасовано	отменено
скасовано	отменен
перебрався	цедка
крило	крилото
крило	крило
крило	уинг
ретельно	старателно
прискорення	ускорението
прискорення	ускоряване
прискорення	ускорение
прискорення	ускоряване
прискорення	ускори
самці	мъжки
поранених	ранена
поранених	ранен
поранених	ранени
жіночого	женско
жіночого	женствена
жіночого	женски
відвідував	посетиха
відвідував	посети
відвідував	посетих
смоленська	смоленск
підписали	подписано
підписали	подписан
підписали	подписани
підписали	подпис
заводів	фабрики
заводів	заводи
жіночі	дамата
жіночі	лейди
жіночі	дама
листів	кореспонденцията
листів	кореспонденция
добрий	добър
добрий	добро
добрий	добре
ударів	подутини
правові	правно
правові	правни
правові	правна
правові	юридически
правові	правен
правові	законно
житло	обител
житло	жилища
житло	подаването
наталя	наталия
монте	монте
монте	монти
гриби	гъби
гриби	гъбички
гриби	гъби
гриби	гъби
гриби	гъба
ілюстрації	илюстрации
ілюстрації	илюстрация
метрополітен	метро
метрополітен	метрото
метрополітен	метро
метрополітен	метрото
бактерій	бактериална
бактерій	бактериални
строк	период
строк	срокове
строк	периоди
затоці	залив
затоці	залива
спеціальність	концентрациите
спеціальність	концентрации
спеціальність	концентрация
командувача	командващ
командувача	командир
фінансової	отчетност
внизу	долу
внизу	дъното
внизу	отдолу
внизу	дъно
талант	талант
талант	таланти
фази	фаза
фази	етап
фази	етапи
фази	фази
посадки	кацания
посадки	разтоварване
подається	глави
іспанської	испанци
іспанської	испанска
іспанської	испанско
іспанської	испански
хіт	удари
хіт	хит
хіт	хийт
вершин	върхове
турки	турците
турки	турци
активна	активна
активна	активно
активна	активни
активна	активен
меч	сабя
меч	мечът
меч	меч
лорд	лорд
комунікації	комуникация
комунікації	общуване
комунікації	съобщаване
комунікації	комуникации
привід	причина
привід	карай
встановлюється	инсталира
боги	боговете
боги	богове
боги	божество
боги	олимпийци
руслан	руслан
тимчасовий	временна
тимчасовий	временни
тимчасовий	временен
тимчасовий	временно
тимчасовий	временни
тимчасовий	временен
шахта	шахта
кімнати	стаите
кімнати	стаи
зберігати	запазване
зберігати	запазване
зберігати	поддържане
зберігати	магазин
зберігати	съхранение
походять	еволюира
походять	еволюирали
христос	христос
христос	христос
