категория	kategooria
начальная	liht
начальная	elementaarne
начальная	algne
начальная	esialgne
антоний	anthony
антоний	antonius
осады	piiramine
расширить	laiendada
культурный	kultuurilised
культурный	kultuuriline
кабинета	kapp
шахты	kaevandused
шахты	miinid
джузеппе	giuseppe
модификация	muutmine
модификация	muudatused
дагестан	dagestan
еврейских	juudi
еврейских	juut
израильский	iisraeli
израильский	iisrael
окрестности	ümbruses
окрестности	ümbrus
окрестности	naabrus
мама	mamma
мама	ema
мама	mama
мама	ema
мама	ema
мама	ema
посетителей	külastajad
посетителей	külalised
афины	ateena
пророка	prohvet
полные	täis
полные	täielik
замечание	märkus
замечание	tähelepanek
замечание	vaatluse
замечание	vaatlus
тест	test
тест	katse
эффекты	mõjud
эффекты	mõju
эффекты	toime
японские	jaapani
японские	jaapanlased
спрашивает	küsis
спрашивает	palus
спрашивает	küsitud
спрашивает	küsib
спрашивает	palub
рыба	kalad
рыба	kala
рыба	kalad
украинские	ukraina
адвокат	advokaat
адвокат	advokaat
адвокат	jurist
борец	maadleja
вьетнама	vietnami
традиций	traditsioonid
оставшихся	jäänud
кристофер	christopher
подписи	allkirjad
подписи	allkirju
подписи	signatuur
подписи	allkiri
разложения	lagunemine
мастерская	töökoda
мастерская	seminar
выигрывает	võidab
чжан	zhang
еврейский	juudi
еврейский	juut
еврейский	heebrea
моменты	hetki
моменты	hetked
видели	näinud
дар	dar
дар	kink
дар	kingitus
сталин	stalin
сталин	stalini
частоты	sagedused
елены	helena
ист	idas
ист	itta
ист	ida
гостей	külalised
грин	greene
удары	puhub
удары	lööke
латвия	läti
сухой	kuivaks
сухой	kuivad
сухой	kuiv
экономическая	majanduslik
ленты	lindid
ленты	toidab
ленты	linte
ленты	lindid
обязанностей	tollimaksud
обязанностей	kohustused
ученые	akadeemikud
ученые	õpetlased
ученые	teadlased
ученые	teadlaste
бруно	bruno
турниры	turniiridel
автобусы	bussid
вечер	õhtust
вечер	õhtu
вечер	õhtused
вечер	õhtune
суммы	summad
суммы	summad
эксплуатация	toimimine
эксплуатация	toiming
эксплуатация	operatsioon
переворота	riigipööre
крыло	tiiva
крыло	tiib
луиза	louisa
луиза	luisa
луиза	louise
полуостров	poolsaar
градусов	kraadi
градусов	kraadides
влияет	mõjutab
индейцев	indiaanlased
ждать	ootan
ждать	ootel
ждать	ootamine
ждать	ootame
трансформации	ümberkujundamine
трансформации	muutumine
трансформации	teisendused
племянник	vennapoeg
племянник	õepoeg
акты	teod
предложить	soovita
орёл	eagle
орёл	kotkas
орёл	pead
орёл	päid
богов	jumalad
смело	vapper
смело	vaprad
смело	vapp
смело	julge
смело	julgelt
способствует	hõlbustab
франк	frank
франк	franki
франк	franck
весна	kevad
дана	dana
брюс	bruce
короны	krooni
короны	crown
короны	kroon
помещение	ruumid
переводчики	translators
химического	keemiline
химического	keemilised
химического	kemikaal
запасы	varud
запасы	reservid
запасы	reserve
ума	uma
сессии	seanss
сессии	seansi
сессии	istungid
роберто	roberto
отправить	saada
онтарио	ontario
объявили	teatas
миллер	miller
миллер	milleri
цены	hinnad
субъектов	näitlejad
большевиков	bolševikud
зима	talv
цивилизации	tsivilisatsioone
цивилизации	tsivilisatsioon
цивилизации	tsivilisatsiooni
цивилизации	tsivilisatsioonide
нтв	ntv
вал	val
сознание	südametunnistus
сознание	teadvuse
сознание	teadvus
внутрь	sissepoole
внутрь	sees
логика	loogika
думал	mõtlesin
думал	arvas
думал	arvasin
добычи	kaevandamine
добычи	ekstraheerimisel
добычи	kaevandamine
варшава	varssavi
смену	vahetus
смену	nihe
смену	shift
приборов	seadmed
изобретатель	leiutaja
сформирована	moodustatud
сформирована	moodustati
колонны	veerud
недостаток	tagastamise
теорема	teoreem
написала	kirjutasin
написала	kirjutasid
написала	kirjutas
соли	soola
соли	sool
соли	soolad
переведены	ülekantud
колорадо	colorado
носить	kanna
носить	kanda
носить	kulunud
носить	kantud
паша	pasha
астероид	asteroid
вещество	aine
вещество	ainet
графика	graafika
андреа	andrea
смесь	segu
смесь	segu
иваново	ivanovo
явлений	nähtused
отмечены	märgitud
отмечены	märgistatud
лариса	larissa
лариса	larissa
блог	blogi
блог	blogis
ташкент	taškent
полученные	saadi
полученные	saadud
полученные	laekunud
подробности	detailid
подробности	üksikasjad
куба	kuuba
преподавателей	õpetajad
дополнения	täiendus
дополнения	täiendused
дополнения	täiendused
собаки	koerad
охота	hunt
охота	jaht
охота	jahile
охота	jahi
охота	jaht
укрепление	tugevdamine
укрепление	tugevdamine
величина	väärtus
беженцев	põgenik
беженцев	pagulaste
торговой	kauplemine
торговой	kauplemise
гимн	hümn
гимн	hümn
шанс	võimalus
шанс	chance
маргарет	margaret
гордон	gordon
снимать	filmimine
ареста	krambid
норм	normid
норм	norm
принцессы	printsess
принцессы	printsessid
специальное	erilised
специальное	special
специальное	eriline
найден	leidis
найден	leiti
найден	leitud
гарсия	garcia
гарсия	garcía
мифология	mütoloogia
авиакомпания	lennufirma
профессиональная	professionaal
профессиональная	professionaalne
профессиональная	ametialane
примечания	märkmed
примечания	märkused
лит	litt
синонимы	sünonüümid
рассмотреть	kaaluma
рассмотреть	kaaluda
задание	loovutamine
задание	ülesanne
воздействие	kokkupõrge
воздействие	mõju
заявка	taotlus
заявка	rakendus
заявка	kohaldamine
уэльс	wales
уэльс	walesi
бумаги	paber
бумаги	paberid
ударов	puhub
положительные	positiivsed
положительные	positiivse
положительные	positiivne
никола	nicola
никола	nikola
положительно	positiivsed
положительно	positiivse
положительно	positiivne
положительно	positiivselt
исландии	islandil
исландии	island
исландии	islandi
исландии	islandi
плавания	purjetama
рассмотрение	läbivaatamine
рассмотрение	ülevaatus
рассмотрение	läbivaatus
короткое	lühike
короткое	lühikesed
козлов	kozlov
читатель	lugeja
снято	filmitud
снято	lõika
снято	lõigatud
мое	minu
распределения	jaotamine
распределения	jaotus
распределения	jaotumine
вандализма	vandalism
ата	esata
ата	ata
пушка	kahur
пушка	püss
пушка	relv
уэльса	walesi
уэльса	wales
уэльса	walesi
производитель	produtsent
производитель	tootja
производитель	valmistaja
производитель	tootja
гвардия	valvur
представлять	esindavad
представлять	esindab
представлять	esinda
греков	kreeklased
греков	kreeka
джаз	jazzi
джаз	jazz
механика	mehaanika
механика	mehaanik
ветер	tuul
ветер	tuule
популяции	populatsioonid
упал	kukkus
упал	langenud
артура	arthur
артура	artur
люксембург	luksemburg
люксембург	luxembourg
люксембург	luksemburgi
послал	saadetud
сорта	sortide
сорта	sordid
сорта	kultivaride
маленькие	väikesed
маленькие	väike
маленькие	little
маленькие	väike
маленькие	vähe
петрова	petrova
завоевания	vallutus
лёгкая	kerged
защитника	kaitsja
рейсы	lennud
рейсы	lende
тканей	kudedes
тканей	kudede
тканей	kudesid
тканей	koed
гонка	ralli
гонка	võidusõit
гонка	rass
конрад	conradi
конрад	conrad
конрад	konrad
обработка	töötlus
обработка	töötlemine
обработка	käitlemine
обработка	käsitlemine
обработка	käitlemise
туризм	turism
сочетании	kombineeritud
сочетании	kombineerimine
сочетании	kombinatsioon
родственников	sugulased
толстой	tolstoi
итого	kokku
кухня	köök
ограничение	piirang
ограничение	piirang
ограничение	piiramine
ограничение	piir
ограничение	piirang
ограничение	limiit
натрия	naatrium
натрия	naatriumi
средневековой	keskaja
найдено	leidis
найдено	leiti
найдено	leitud
гарнизон	garrison
афинах	ateena
протест	protest
протест	protesti
отмены	tõste
отмены	tõstmine
плоды	puuviljad
плоды	vili
плоды	puuvili
плоды	puuvilja
плоды	viljad
плоды	puuviljad
оскорбления	solvab
хип	hip
хип	puus
хип	puusa
хип	heep
популярный	populaarne
популярный	populaarsed
подтвердить	kinnitus
подтвердить	kinnitada
подтвердить	kinnitan
подтвердить	kinnita
пользователь	kasutaja
частицы	osakesed
частицы	osakeste
частицы	osakesed
частицы	osake
вала	vala
механизма	masinad
механизма	mehhanism
модернизации	moderniseerimine
электронный	elektroonilised
электронный	elektrooniline
электронный	elektroonilisel
волн	lained
волн	laineid
математике	matemaatika
контакт	kontakt
контакт	kontakti
работники	töötajad
работники	töötajad
работники	töölised
кеннеди	kennedy
возрождение	renessanss
возрождение	elustamine
возрождение	taassündi
фактор	teguri
фактор	tegur
фактор	faktor
астрономии	astronoomia
мюнхен	müncheni
вещания	ringhäälingu
кэтрин	kathryn
кэтрин	katherine
кэтрин	catherine
кэтрин	katariina
отмечен	märgitud
отмечен	märgistatud
концентрации	kontsentratsioonid
концентрации	kontsentratsioon
концентрации	koondumine
концентрации	keskendumine
концентрации	kontsentratsioon
крымских	krimmi
ирака	iraagi
ведение	hooldamine
ведение	hooldus
смена	vahetus
смена	nihe
смена	shift
механизмы	mehhanismid
попробовать	proovi
эвакуации	evakueerimine
аудитории	publik
окно	aken
окно	akna
изменил	muudetud
изменил	muutunud
изменил	muutis
ключевых	võtme
ключевых	key
ключевых	võti
сокращения	lühendid
сражался	võitlesid
теодор	theodore
теодор	theodor
умирает	sureb
умирает	suremine
умирает	suremas
американцы	ameeriklased
бригадир	brigaadikindral
демократии	demokraatia
точности	täpsus
точности	täpsusega
точности	täpsust
точности	täpsus
точности	täpsust
точности	täpsuse
след	jalajälg
след	jälg
след	rada
след	jälg
экспертов	eksperdid
хорошее	tubli
хорошее	hea
набережной	laudtee
конструкций	kavandid
конструкций	konstruktsioonid
показаны	näidatud
бек	beck
бек	bec
подтверждает	kinnitab
трубы	toru
трубы	piip
трубы	torud
трубы	torud
трубы	trompetid
рука	käsi
рука	käe
рука	kätt
рука	käe
рука	käega
рука	käsi
парад	paraadi
парад	paraad
показ	näidatakse
показ	näitamine
показ	näita
показ	etendus
показ	show
показ	kuva
ривер	river
ривер	jõgi
ереван	jerevan
вещание	ülekanne
вещание	ringhäälingu
согласны	nõus
каналы	kanalid
каналы	kanalid
каналы	kanal
каналы	kanalid
основателя	asutaja
обстоятельства	asjaolud
обстоятельства	asjaolud
камни	kivid
камни	kive
камни	kivid
камни	kive
зависимость	sõltuvust
зависимость	sõltuvus
зависимость	sõltuvust
зависимость	sõltuvus
зависимость	sõltuvuses
зависимость	sõltuvus
монографий	monograafiaid
арене	arena
орлов	orlov
наса	nasa
танцы	tantsu
танцы	tants
танцы	tantsi
танцы	tantsida
танцы	tantsimine
трагедии	tragöödiad
трагедии	tragöödia
справка	abi
справка	appi
справка	aidake
справка	sertifikaat
справка	tunnistus
звуки	heli
звуки	helid
звуки	kõlab
руины	häving
руины	varemed
обвинение	süüdistus
обвинение	süüdistus
обвинение	laeng
обвинение	süüdistus
обвинение	süüdistuse
завершить	lõpeta
завершить	täielik
завершить	terviklik
завершить	lõpetatud
лиза	lisa
лиза	liza
кавказ	kaukaasia
контакты	kontakt
контакты	kontakti
контакты	kontaktid
сочетание	kombineerimine
сочетание	kombinatsioon
служили	teenis
служили	teeninud
служили	serveeritud
эмиль	emile
эмиль	emil
вперед	ettepoole
вперед	edasi
здравствуйте	tere
здравствуйте	hello
копии	koopiad
копии	koopiaid
зная	teades
зная	teadmine
вальтер	walther
вальтер	walter
хроники	ajakava
хроники	kroonika
снарядов	mürsud
реализация	rakendamine
реализация	elluviimine
реализация	realiseerimise
фрэнсис	francis
фрэнсис	frances
технологический	tehnoloogiline
ощущение	tunne
омск	omski
частота	esinemissagedus
частота	sagedus
теряет	kaotab
наследство	pärand
наследство	päranduse
близости	intiimsus
близости	lähedus
близости	läheduse
набережная	muldkeha
пишите	kirjutada
пишите	kirjuta
пишите	kirjutage
пишите	kirjutamine
режиссер	direktor
режиссер	režissöör
режиссер	lavastaja
режиссер	filmitegija
монако	monaco
преследование	süüdistuse
преследование	jälitamine
преследование	jälitamine
преследование	tagaajamine
преследование	tagakiusamine
преследование	ahistamine
преследование	ahistamise
венеция	veneetsia
траве	rohi
траве	muru
напряжение	pinge
напряжение	pingeid
напряжение	pinged
напряжение	pinge
закончилась	lõppes
лейк	järve
лейк	järv
лейк	lake
таджикистана	tadžiki
таджикистана	tadžikistani
выступающий	valjuhääldi
выступающий	kõneleja
строк	read
строк	read
строк	jooned
строк	liinid
временное	ajutised
временное	ajutine
преимущества	kasu
преимущества	eeliseid
преимущества	eelised
преимущества	eelis
следствием	tagajärjeks
следствием	tagajärg
активные	aktiivne
активные	aktiivsed
луна	luna
луна	kuu
луна	moon
лопес	lópez
лопес	lopez
гессен	hesse
вагон	vanker
вагон	vagun
вагон	auto
вагон	car
известное	teada
известное	teadaolevad
известное	teadaolev
известное	tuntud
пакистана	pakistan
пакистана	pakistani
пакистана	pakistani
воины	sõdalased
объясняет	selgitab
объясняет	seletab
морозов	morozov
выбрал	valis
дуглас	douglas
метрах	meetrit
авеню	avenue
авеню	avenüü
камера	kamber
камера	koda
камера	kaamera
ботаник	botaanik
боюсь	kardan
собака	koera
собака	koer
добавлена	lisatud
индийский	india
индийский	indiaanlane
путина	putin
ассистент	abiline
ассистент	assistent
гольштейн	holstein
рукопись	käsikiri
рукопись	käsikirja
подводная	veealuse
подводная	veealune
диалог	dialoog
диалог	dialoogi
диалог	dialoog
диалог	dialoogi
валенсия	valencia
инспектор	inspektor
инспектор	inspektori
секунды	sekundid
секунды	sekundit
лошади	hobused
лошади	hobuseid
штук	grand
ориентации	orientatsiooni
бад	bud
предыдущие	eelmised
предыдущие	varasem
предыдущие	eelmine
мухаммед	mohammad
мухаммед	muhammad
мухаммед	mohammed
мухаммед	muhammed
мухаммед	mohamed
классический	klassikalised
классический	klassika
классический	klassikalise
классический	klassikaline
классический	klassika
классический	klassikalised
классический	classic
классический	klassikaline
коммунистов	kommunistid
дверь	uks
вред	vigastus
вред	kahjustus
вред	kahju
вред	kahjustused
голосовать	hääletus
голосовать	hääleta
голосовать	hääletamine
деревянный	puust
гитлера	hitler
помещений	ruumid
терри	terri
терри	terry
включение	kaasamine
кейт	kate
длится	kestab
мотивы	motivatsioon
мотивы	motivatsiooni
мотивы	motiivid
уравнение	võrrand
случилось	juhtus
экран	ekraan
экран	ekraani
кривой	kõver
захоронения	matmise
водах	veed
ахмед	ahmed
ахмед	ahmad
альфонсо	alfonso
турки	türklased
турецкая	türgi
коммерческий	kaubanduslik
коммерческий	reklaam
железы	nääre
железы	näärmed
телефон	telefoni
телефон	telefon
телефон	telefoni
телефон	telefon
создает	loob
афганистане	afganistan
афганистане	afganistani
квартал	kvartal
квартал	veerand
подводные	veealuse
подводные	veealune
семена	seemned
семена	seeme
семена	seeme
архитекторов	arhitektid
принятии	heakskiitmine
принятии	vastuvõtmine
вюртемберг	württemberg
демонстрации	tõendamine
демонстрации	demonstratsioon
демонстрации	demonstratsioonid
гранд	grand
весом	kaalumine
синтез	sünteesi
ливии	liibüa
дисциплины	distsipliini
дисциплины	distsipliin
товары	kaubad
товары	kaup
товары	kauba
товары	tooted
товары	kaup
воскресенье	pühapäev
приглашение	kutsu
приглашение	kutse
приглашение	kutse
тайны	müstika
тайны	müsteerium
тайны	mõistatus
тайны	saladusi
тайны	saladused
посмотрел	jälgiti
посмотрел	vaatasin
посмотрел	vaatas
социологии	sotsioloogia
четверо	neli
медицина	meditsiin
экспресс	express
экспресс	ekspress
экспресс	väljendada
жорж	georges
саратов	saraatovis
составлен	koostatud
предложено	soovitatud
предложено	soovitas
добавление	lisand
добавление	liide
продукта	toode
продукта	toote
европейская	euroopa
цезарь	caesar
цезарь	cesar
цезарь	césar
финансовые	rahaline
финансовые	finants
финансовые	rahalised
ангел	angel
ангел	ingel
иерусалим	jeruusalemma
вагоны	vagunite
вагоны	vagunid
тим	tim
тим	timi
рос	ros
рос	rossi
рос	kasvas
атомной	aatom
атомной	aatomi
притока	sissevool
жанна	jeanne
направил	lähetatud
потенциально	potentsiaalselt
теоретически	teoreetiliselt
парки	pargid
себастьян	sebastian
себастьян	sébastien
себастьян	sebastián
этапах	etapid
этапах	etapid
самара	samara
среда	kolmapäev
скончалась	surnud
посадку	maandumine
доли	jagab
доли	aktsiad
километр	kilomeeter
километр	kilomeeter
смены	vahetused
регби	ragbi
унаследовал	pärinud
унаследовал	pärilik
смеси	segud
сходство	sarnasusi
сходство	sarnasus
сходство	sarnasust
сходство	sarnasus
дипломатические	diplomaatiline
нигерии	nigeeria
нигерии	nigeeria
регулярные	korrapärane
регулярные	regulaarsed
регулярные	tavaline
регулярные	korrapärased
регулярные	regulaarne
шон	shawn
шон	shaun
шон	sean
разделены	eraldatud
республиканской	vabariiklaste
боеприпасов	laskemoon
боеприпасов	laskemoona
боеприпасов	laskemoona
фасад	fassaad
литва	leedus
литва	leedu
пусто	tühi
пусто	tühjad
пусто	tühi
ханс	hans
товарищ	seltsimees
товарищ	kaaslaseks
товарищ	kaaslane
знали	teadis
знали	teadsid
знали	teadsin
ага	jep
ага	jah
ага	jep
кофе	kohvi
кофе	kohv
статистически	statistiliselt
гипотеза	hüpotees
крик	karjudes
крик	karjub
крик	karje
крик	creek
крик	oja
белка	valk
белка	proteiin
белка	valgud
белка	orav
смотрите	vaata
смотрите	jälgi
смотрите	vaata
смотрите	vaadake
постоянные	alalise
постоянные	alalised
постоянные	alaline
постоянные	püsiv
постоянные	pidev
монета	münt
монета	mündi
святая	püha
святая	pühal
святая	pühak
святая	saint
набрав	kirjutades
осада	piiramine
сенатор	senaator
руслан	ruslan
пен	pen
пен	pliiats
германских	germaani
потребовал	nõudis
алиса	alice
алиса	alyssa
автобусов	bussid
лебедев	lebedev
оставляет	lehti
оставляет	lehed
неверно	ebaõige
неверно	väär
неверно	vale
неверно	valesti
библиография	bibliograafia
прочитать	loe
прочитать	lugemine
прочитать	loetud
заблокировать	lukku
заблокировать	luku
заблокировать	lukk
заблокировать	plokk
заблокировать	bloki
заблокировать	blokk
заблокировать	block
вторжение	sissetungi
вторжение	sissetung
вторжение	sissetung
рэй	rae
рэй	ray
изданы	emiteeritud
изданы	väljastatud
тайна	müstika
тайна	müsteerium
тайна	mõistatus
тайна	saladus
тайна	salajane
тайна	secret
бомбы	pommid
говорите	kõnele
говорите	räägi
торгового	kaupmees
сьерра	sierra
авторитет	usaldusväärsus
авторитет	usaldusväärsust
авторитет	asutus
авторитет	ametiasutus
медведев	medvedev
продан	müüdud
алла	alla
железный	raud
железный	raua
штурм	kallaletung
штурм	rünnak
штурм	ründamine
старшая	vanem
старшая	vanim
старшая	vanem
старшая	vanemad
вьетнам	vietnam
вьетнам	vietnami
пакет	kott
пакет	koti
пакет	pakend
пакет	pakett
пакет	pakk
доказательство	tõendid
доказательство	tõendusmaterjal
доказательство	tõendeid
доказательство	asitõend
доказательство	tõendid
доказательство	tõestus
мясо	liha
открывает	avab
держать	hoia
победила	võidetud
победила	võitsid
победила	võitis
супруг	abikaasa
майами	miami
посты	ametikohtade
посты	postitusi
посты	postitused
посты	ametikohad
мекленбург	mecklenburg
челябинск	tšeljabinski
видны	nähtavad
видны	nähtav
рейха	reich
недовольство	rahulolematust
показала	näitasid
показала	näitas
марсель	marseille
марсель	marcel
благодарность	tänud
продвижение	edendamine
мануэль	manuel
блоков	plokid
блоков	plokkide
блоков	kvartalit
дневник	päevik
дневник	päevik
рафаэль	raphael
рафаэль	rafael
алтай	altai
опытных	kogetud
опытных	kogenud
трасса	marsruut
длительного	pikaajaline
кандидатуру	kandidatuuri
коммунисты	kommunistid
вчера	eile
бостон	boston
бостон	bostonis
описать	kirjelda
описать	kirjeldada
составы	konvoid
эстония	eesti
эстония	estonia
пещеры	koopad
посредника	vahendaja
посредника	vahendaja
посредника	korraldaja
расходы	kulud
расходы	kulutused
расходы	kulud
расходы	kulutused
расходы	kulud
добровольно	vabatahtlikult
добровольно	vabatahtlikult
бобби	bobby
родина	kodumaa
родина	isamaa
родина	kodumaa
основа	sihtasutus
основа	fond
основа	vundament
основа	alus
французы	prantsuse
магазины	poed
магазины	poode
магазины	kauplused
магазины	poed
магазины	kauplustes
магазины	poode
магазины	kauplused
разработчики	arendajad
жене	naise
жене	naine
бит	peksa
бит	bit
бит	bitti
действовала	käitus
действовала	tegutses
прямая	sirge
прямая	otsene
прямая	vahetu
прямая	direct
прямая	otsesed
эксперимент	eksperiment
деревянные	puust
двенадцать	twelve
двенадцать	kaksteist
урала	uurali
люк	luke
люк	luc
люк	luuk
единства	ühtsus
единства	ühtsuse
цифр	numbrid
наполеон	napoleoni
наполеон	napoleon
кале	calais
договоры	lepingud
договоры	lepingud
епископов	piiskopid
нашла	leidis
нашла	leiti
нашла	leitud
дальний	kauge
прикладной	kohaldatud
прикладной	rakendatud
лео	leo
тридцать	kolmkümmend
посещения	külas
посещения	külastused
алфавит	tähestik
смешанных	segatud
смешанных	sega
смешанных	segunenud
меди	vask
меди	vase
компоненты	komponendid
газов	gaasid
преступление	kuritegevus
преступление	kuriteod
преступление	kuritegu
преступление	kuritöö
пользуются	naudi
палата	kamber
палата	koda
популярные	populaarne
популярные	populaarsed
реестр	registreerida
реестр	register
реестр	registrisse
реестр	registreeru
реестр	register
реестр	kantselei
печени	maksa
печени	maks
герцеговины	hertsegoviina
инструкции	juhised
инструкции	juhend
инструкции	juhendid
кпк	pihuarvuti
фан	ventilaator
фан	fänn
фан	kihva
фан	fang
вызов	väljakutse
вызов	väljakutse
стена	müür
стена	sein
стена	seina
создают	poos
лицензия	litsents
лицензия	litsents
лицензия	load
лицензия	litsentsitud
лицензия	litsentseeritud
маркиз	markii
цик	cec
плохой	bad
плохой	halb
плохой	paha
гражданский	tsiviil
гражданский	civic
гражданский	tsiviilisik
гражданский	tsiviil
передано	edastatud
пришел	tuli
мирного	rahulik
мирного	rahumeelne
датский	taani
томов	mahud
томов	maht
монте	monte
севастополь	sevastoopoli
тени	varjud
тени	varju
тени	vari
тени	varju
построенные	ehitatud
построенные	konstrueeritud
построенные	ehitatud
бета	beta
бета	beeta
артём	artjom
заслуживает	teenitud
заслуживает	vääris
заслуживает	väärivad
заслуживает	väärib
заслуживает	väärib
нор	nord
направлены	suunatud
направлены	edastatud
построили	ehitatud
орбиту	orbiidile
орбиту	orbiidil
региональные	regionaalne
региональные	piirkondlik
региональные	piirkondlikud
теоретической	teoreetiline
существа	olendid
существа	olevused
существа	elukad
кремля	kremli
даны	dana
широкие	laia
широкие	laiad
широкие	lai
широкие	laia
воспитание	kasvatus
воспитание	kasvatus
заметки	märkmed
заметки	märkused
стояли	seisis
стояли	seisnud
получено	saadud
получено	saadi
получено	saadud
получено	laekunud
стандарты	standardid
климата	kliima
барри	barry
ранняя	early
ранняя	vara
ранняя	varajane
ранняя	varajased
ранняя	varane
стрелки	nooled
стрелки	nool
особенность	motiiv
пауль	paul
одежду	rõivad
одежду	riietus
одежду	riided
одежду	riideid
одежду	riided
ветеран	veteran
ветеран	loomaarst
эффективно	efektiivne
эффективно	tõhus
эффективно	tõhusad
эффективно	efektiivne
эффективно	tulemuslik
эффективно	tõhus
эффективно	tõhusad
эффективно	efektiivselt
эффективно	tõhusalt
веру	faith
веру	usk
веру	usku
боксёр	poksija
охрана	turvalisus
охрана	julgeolek
охрана	turva
охрана	julgeoleku
охрана	kaitse
охрана	valvur
императрица	keisrinna
огромные	tohutu
огромные	hiiglaslik
огромные	tohutu
огромные	tohutu
парламентских	parlamentaarne
оби	obi
украину	ukraina
нормальный	normaalne
удовлетворяет	rahuldav
пассажирских	reisija
пассажирских	sõitja
пассажирских	reisijate
факторы	tegureid
факторы	tegurid
ходить	kõndimine
ходить	jalutades
ходить	jalutamas
ходить	kõnnib
ходить	kõnni
ходить	jalutuskäik
уничтожены	hävinenud
уничтожены	hävitatud
уничтожены	hävinud
детектив	uurija
детектив	detektiiv
духовенства	vaimulikud
волк	hunt
волк	wolf
короли	kuningad
талант	talent
талант	ande
талант	annet
утро	hommik
боль	valu
бей	bei
бей	laht
бей	bay
чей	kelle
отель	hotell
отель	hotel
любил	meeldis
любил	armastasin
любил	armastas
любил	armastasid
тайно	salaja
убийцы	mõrvarid
убийцы	tapjad
убийцы	mõrvarid
дисков	kettad
взяты	võetud
физиологии	füsioloogia
осуществления	rakendamine
осуществления	elluviimine
установок	rajatised
газету	ajaleht
афганистана	afganistan
афганистана	afganistani
строитель	ehitaja
владивосток	vladivostoki
победить	peksa
победить	win
победить	võida
победить	kaotus
читает	loeb
парень	poiss
парень	kutt
парень	guy
парень	poiss
чтение	lugemine
чтение	lugemist
принесла	tõi
принесла	toodi
принесла	toodud
формулировка	sõnastuse
формулировка	sõnastus
захвачен	püütud
захвачен	tabatud
захвачен	vangistatud
резонанс	resonants
англичан	inglased
обход	raundi
развивать	arendada
отдать	anda
отдать	anna
процедура	menetlus
процедура	protseduur
мур	raba
мур	rabas
мур	moore
осень	sügis
осень	kukkumine
осень	kuku
радиус	raadius
сел	istusid
сел	istus
сел	sat
предотвратить	ennetada
апостольский	apostellik
сервис	tööriistad
сервис	teenindus
сервис	teenus
электронные	elektroonilised
электронные	elektrooniline
электронные	elektroonilisel
сенат	senati
сенат	senat
еврейская	juudi
еврейская	juut
содержащие	sisaldab
содержащие	sisaldavad
убийца	tapja
убийца	killer
убийца	mõrvar
убийца	mõrvar
убийца	mõrtsukas
убийца	palgamõrvar
зон	tsoonid
зон	tsoonide
арабский	araabia
арабский	araabia
предков	esivanemad
ведущая	moderaator
ведущая	juhtiv
ведущая	plii
пропустил	vahele
пропустил	vastamata
свидетельство	sertifikaat
свидетельство	tunnistus
свидетельство	tunnistus
сервер	server
австралийский	austraalia
супер	super
рада	rõõmus
пишу	kirjutamine
дальнейшая	edasine
дальнейшая	edasi
дальнейшая	kaugemale
королей	kuningad
полицейский	ment
полицейский	politseinik
полицейский	mendi
полицейский	võmm
полицейский	politsei
полицейский	politseinik
описано	kirjeldatakse
описано	kirjeldab
описано	kirjeldas
описано	kirjeldatud
кан	kang
кан	kahn
кан	kan
фифа	fifa
косово	kosovo
атаковать	ründa
атаковать	rünnak
присоединились	liitunud
присоединились	liitus
присоединились	ühines
абдул	abdul
эксперт	eksperdi
эксперт	asjatundja
эксперт	ekspert
розыгрыш	loosi
армяне	armeenlased
дружба	sõprus
дружба	sõpruse
дружба	sõprust
древняя	iidne
древняя	iidsed
древняя	iidsete
совершить	sooritada
ссылаться	tugineda
фотограф	fotograaf
кислорода	hapnik
кислорода	hapnikku
мэн	meng
мэн	maine
позади	taga
николас	nicolas
николас	nikolai
николас	nicholas
формировании	kujundamine
формировании	kujundamisel
поправки	muudatus
поправки	muudatused
астроном	astronoom
экологии	ökoloogia
впереди	ees
анхальт	anhalt
альберта	alberta
жозеф	joseph
жозеф	joosep
госпиталь	haiglas
госпиталь	haigla
госпиталь	haiglasse
простое	lihtne
тихий	vaikne
рой	roy
рой	parv
альберто	alberto
электроэнергии	elektrienergia
электроэнергии	elekter
пьетро	pietro
кубы	kuuba
задняя	tagumised
задняя	tagaosa
задняя	tagumine
задняя	tagant
задняя	taga
камер	chambers
возражения	vastuväide
возражения	protest
возражения	vastuväited
возражения	vastuväited
уилсон	wilson
старших	vanem
юбилейная	juubeli
юбилейная	juubel
исаак	isaac
бесплатно	vabad
бесплатно	vaba
бесплатно	free
бесплатно	tasuta
стекла	klaasi
стекла	klaasist
стекла	klaas
показания	tunnistus
янг	yang
янг	noored
янг	young
янг	noor
кинотеатр	teater
кинотеатр	kino
центральное	kesksed
центральное	kesk
центральное	keskosa
центральное	keskne
ушли	läinud
эфиопии	etioopia
эфиопии	etioopia
важность	olulisus
важность	tähtsus
подробное	detailne
подробное	üksikasjalikud
подробное	üksikasjalik
неудачно	õnnetu
разновидности	sortide
разновидности	sordid
разновидности	sort
разновидности	sordi
венесуэлы	venetsueela
венесуэлы	venezuela
венесуэлы	venezuela
настоящая	reaalne
настоящая	ehtne
настоящая	tõeline
пресса	press
пресса	ajakirjandus
пресса	pressi
пресса	vajuta
гостиница	hotell
гостиница	hotel
навигации	navigatsiooni
развиваться	arenema
развиваться	areneda
развиваться	arenevad
хозяин	omanik
