que	to
ocupado	zauzeto
arqueológico	arheološki
arqueológico	arheološki
pobres	jadna
pobres	jadan
pobres	jadno
reconstrucción	obnovi
reconstrucción	rekonstrukciju
reconstrucción	obnova
reconstrucción	rekonstrukcija
tratados	sporazume
particulares	pojedinci
presa	brani
presa	brane
presa	brana
presa	plijen
oportunidades	prilika
oportunidades	prigoda
oportunidades	prilike
nevada	nevadi
nevada	nevada
nevada	nevade
usados	korištene
usados	korišteno
usados	korišten
calderón	calderón
calderón	calderon
monarquía	monarhije
percusión	udaraljke
circular	kružni
lobo	lobo
lobo	vuce
lobo	wolf
lobo	vuk
lobo	vuka
biología	biologiju
biología	biologije
biología	biologija
móvil	mobilni
móvil	mobitel
dividida	podijeljeni
dividida	podijeljena
dividida	podijeljeno
dividida	split
víctima	vic
víctima	vik
víctima	žrtva
incremento	povećanje
teología	teološkog
teología	teologiju
ambiental	ambijent
ambiental	ambijenta
nobleza	plemenitost
nobleza	plemstvo
cultivos	usjeve
cultivos	usjevi
cultivos	kulture
cultivos	usjevi
cultivos	obrezivanje
cultivos	usjeva
considerados	smatra
gusto	okus
gusto	ukus
gusto	okusa
gusto	okusi
corporación	korporacija
gimnasia	teretane
gimnasia	teretani
gimnasia	teretana
gimnasia	dvorana
gimnasia	gimnastika
refugio	sklonište
refugio	zaklon
refugio	utočište
automóvil	auto
automóvil	automobil
automóvil	kola
automóvil	automobil
renuncia	ostavku
renuncia	ostavka
renuncia	odricanje
renuncia	ostavku
renuncia	ostavka
renuncia	demanti
borbón	bourbon
borbón	burbona
jugado	igrao
filósofo	filozof
rasgos	osobine
rasgos	značajke
rasgos	karakteristike
cantar	pjevaj
cantar	pjevajte
cantar	pjevanje
cantar	pjevam
cantar	pjevajući
cantar	peva
cantar	pjeva
end	završetak
end	kraj
pino	pino
pino	bor
pino	pine
usualmente	obično
pamplona	pamploni
incorporó	incorporated
sofía	sophie
sofía	sofija
sofía	sofiji
sofía	sofia
sofía	sofija
sofía	sophia
lucía	lucy
lucía	lusi
lucía	lucija
lucía	lucia
antioquia	antiohije
ortega	ortega
absoluto	apsolutna
herramienta	alat
águila	eagle
águila	orao
institute	zavod
institute	institut
camiseta	košulja
camiseta	majicu
camiseta	košulju
camiseta	majica
camiseta	dres
camiseta	jersey
registrado	snimljeno
registrado	zabilježeno
registrado	registrirani
registrado	registriran
registrado	registrirano
registrado	prijavljeni
cabello	kose
cabello	dlaka
cabello	frizura
cabello	kosa
cabello	kosi
reinos	kraljevstva
mix	mix
mix	miks
permiso	dozvola
permiso	dozvola
permiso	dopuštenje
permiso	dozvolu
musulmanes	muslimane
musulmanes	muslimanima
musulmanes	muslimana
musulmanes	muslimani
musulmanes	muslimanski
musulmanes	muslimani
musulmanes	muslimana
musulmanes	musliman
diversidad	raznolikosti
diversidad	različitosti
diversidad	raznolikost
two	dva
andy	andy
testamento	zavjet
testamento	will
testamento	hoce
sudeste	jugoistočnoj
sudeste	jugoistočno
sudeste	jugoistoku
sudeste	jugoistočnoj
alfred	alfred
cortos	ukratko
cortos	kratki
cortos	kratko
cortos	kratka
cortos	gaće
julia	julia
fracaso	neuspjeh
fracaso	propali
fracaso	neuspjelo
fracaso	propala
vélez	vélez
vélez	velez
óblast	oblast
superar	prevladati
superar	nadvladati
drogas	droge
drogas	drogu
drogas	lijekovi
drogas	droga
fans	ljubitelji
fans	navijači
fans	obožavatelji
fans	fanovi
cantidades	iznose
cantidades	iznosi
cantidades	količinama
cantidades	količine
persecución	progon
persecución	potjeri
persecución	potjera
persecución	potjera
persecución	chase
centenario	stogodišnjica
centenario	centennial
mac	mac
mac	mek
mac	maca
cuerdas	užad
cuerdas	žice
anti	anti
artificial	umjetno
artificial	umjetna
artificial	umjetni
nominaciones	nominacija
bay	zaljev
bay	uvala
bay	bay
villanueva	villanueva
villanueva	valerie
muestras	uzorak
muestras	uzorci
muestras	uzorci
muestras	uzorkovanja
tomaron	uzeo
like	kao
pertenecía	pripadao
obrero	radnica
obrero	radnik
issn	issn
demócrata	demokratska
demócrata	demokratske
demócrata	demokratski
demócrata	demokrata
demócrata	demokrati
cerebro	mozak
cerebro	mozak
sombra	sjenke
sombra	sjene
sombra	senke
sombra	sjenka
sombra	sjena
sombra	senka
sombra	sjene
sombra	nijansa
sombra	hlad
mercados	tržišta
mercados	tržnice
toneladas	tona
toneladas	tona
toneladas	tone
toneladas	tona
toneladas	ton
senadores	senatori
cambiado	promijenjen
ganadería	stoka
deuda	duga
deuda	dugovi
deuda	dug
dark	mračno
dark	tamni
dark	tamno
dark	tamna
dark	mrak
chilenos	čileanski
bell	zvono
bell	zvonce
bell	bell
ciclistas	biciklisti
fuertemente	snažno
secundarios	sekundarni
proporciona	pruža
proporciona	osigurava
vientos	vjetrovi
experimental	eksperimentalni
bancos	banks
bancos	banke
bancos	bankarski
bancos	klupe
seleccionado	odabran
seleccionado	izabrani
seleccionado	odabrano
seleccionado	odabrani
seleccionado	odabrane
seleccionado	odabrana
indio	indio
indio	indijanac
indio	indijski
indio	indijanci
indio	indijska
dudas	sumnja
dudas	sumnja
dudas	dvojbe
dudas	sumnje
vieron	vidio
partículas	čestice
partículas	čestice
partículas	čestica
cali	cali
parcialmente	djelomično
parcialmente	djelomično
dirigir	usmjeravanje
bravo	bravo
específico	specifično
específico	specifične
específico	specifičan
específico	specifična
pastor	propovjednik
pastor	ovčar
pastor	shepherd
pastor	pastir
pastor	pastira
pastor	župnik
pastor	pastor
pastor	ministar
pastor	ministre
pastor	ministrica
iván	ivan
iván	ivana
iván	ivane
traje	odjeća
traje	kostim
traje	odijelo
flag	zastava
monarca	monarh
cifra	figura
escuadra	eskadrila
escuadra	odred
escuadra	desetina
escuadra	momčad
profesora	profesore
profesora	učiteljica
profesora	nastavnik
profesora	učitelj
enfrentamiento	obračun
enfrentamiento	clash
certamen	natječaj
certamen	natjecanje
circulación	cirkulaciju
circulación	cirkulacije
formal	formalno
formal	formalni
cerrado	zaključan
cerrado	zaključano
cerrado	zaključana
cerrado	zaključani
cerrado	zatvoreno
cerrado	zatvorena
cerrado	zatvoren
detalle	detalj
detalle	detalji
detalle	pojedinosti
tim	tim
tim	tima
desaparecido	nedostaje
desaparecido	nestala
desaparecido	fali
desaparecido	nestao
simpson	simpson
citado	citirao
citado	naveo
pekín	peking
pekín	pekingu
yugoslavia	jugoslavije
yugoslavia	jugoslaviji
yugoslavia	jugoslavija
yugoslavia	jugoslaviju
yugoslavia	jugoslavije
jamás	nikada
jamás	nikad
meta	meta
meta	gol
meta	cilj
vegas	vegas
ampliación	proširenja
ampliación	širenje
ampliación	proširenje
ampliación	proširenja
ampliación	proširenje
ampliación	produžetak
ampliación	proširenje
ibn	ibn
académica	akademske
académica	akademski
localiza	locirati
localiza	lociranje
doctrina	doktrina
dead	mrtav
iban	iban
cobre	bakra
cobre	bakar
separado	odvojeni
separado	rastavljeni
separado	razdvojeni
separado	zasebno
separado	odvojeno
separado	odvoji
separado	odvojeno
separado	odvojeni
separado	razdvoji
habitualmente	obično
créditos	kreditna
créditos	kredit
créditos	krediti
créditos	kredite
coral	coral
coral	koral
creados	stvoreni
creados	stvoreno
creados	stvorena
creados	stvoren
creados	stvorio
posibilidades	mogućnosti
line	linija
line	redak
paciente	pacijent
paciente	strpljiv
paciente	pacijentica
arias	arias
memorias	sjećanja
memorias	uspomene
memorias	uspomena
memorias	memoare
tailandia	bangkoku
tailandia	tajland
tailandia	tajlandu
tailandia	thai
pobre	jadna
pobre	jadan
pobre	jadno
calcio	kalcij
calcio	kalcija
calcio	calcio
velasco	velasco
precios	cijene
precios	cijena
precios	cena
precios	price
talento	talenti
talento	talente
talento	talenti
talento	talent
talento	talenat
talento	talentiran
talento	talentirana
frecuentes	cesto
frecuentes	često
frecuentes	zajednički
frecuentes	zajedničko
frecuentes	zajednička
frecuentes	česte
captura	uhvatiti
captura	hvatanje
captura	hvata
captura	hvatanje
captura	ulov
captura	uhvatiti
captura	uhvati
captura	hvatanje
captura	hvatanje
cervantes	cervantes
próxima	sljedeća
antena	antena
antena	antene
antena	antenu
dientes	zub
dientes	zube
dientes	zubi
básica	osnovno
básica	osnovne
básica	osnove
básica	osnovni
reemplazado	zamijenio
reemplazado	zamijenjena
reemplazado	zamijenjen
marvel	marvel
epíteto	epitet
heart	srce
temática	tematske
temática	tema
republicana	republikanac
marcado	obilježavanja
marcado	označena
marcado	označen
marcado	označeno
puentes	mostove
puentes	mostova
puentes	mostovi
previo	nadstojnik
previo	prethodni
previo	prethodna
volcán	vulkan
beneficios	profit
beneficios	zarade
beneficios	zarada
beneficios	beneficije
beneficios	prednosti
beneficios	povlastice
beneficios	pogodnosti
beneficios	profit
beneficios	zarade
beneficios	zarada
rodolfo	rodolfo
rodolfo	ralph
rodolfo	rudolph
rodolfo	rudolf
reproducción	uzgoj
reproducción	razmnožavanje
reproducción	reprodukciju
reproducción	razmnožavanje
reproducción	reprodukcija
canaria	canaria
platino	platine
field	polje
gala	gala
gala	svečanost
charlie	charlie
hockey	hokej
hockey	hokeju
fósiles	fosila
fósiles	fosil
presentaciones	prezentacije
presentaciones	upoznavanja
tablas	stolovi
tablas	stolove
tablas	daske
representaciones	prikazi
representaciones	zastupljenost
representaciones	nastupe
representaciones	nastupi
representaciones	izvedbe
ofensiva	uvredljivo
rector	rektor
negó	odbijeno
negó	odbijen
roy	roy
roy	roj
coches	automobili
coches	auti
coches	auto
coches	automobil
coches	kola
unesco	unesco
designación	termin
designación	sastanak
designación	imenovanje
incidente	incident
incidente	izgred
alicia	alicia
alicia	alisa
alicia	alice
abogados	odvjetnici
abogados	odvjetnici
funcionarios	dužnosnici
funcionarios	službenici
esperar	čekanje
esperar	čekajući
esperar	čekam
atlas	atlas
russell	russell
rumbo	kurs
rumbo	smjer
cruces	prijelaza
cruces	cruces
negras	crna
negras	crni
negras	crnac
negras	crne
negras	crno
rumania	rumunjska
rumania	rumunjskoj
magazine	magazin
magazine	časopis
mira	pazi
mira	vidi
mira	mira
leo	lea
leo	leo
opciones	odrednice
opciones	opcije
opciones	mogućnosti
alcaldes	gradonačelnici
cortés	cortés
cortés	pristojna
cortés	pristojno
cortés	pristojan
cortés	cortez
cortés	cortes
legislativo	zakonodavne
oliver	olivera
oliver	oliver
fortuna	fortuna
fortuna	bogatstvo
nova	nova
localizada	smješten
localizada	lokaliziran
legislación	zakon
warner	warner
ramal	grana
ramal	branch
ramal	grane
ramal	granu
privadas	privatno
privadas	private
privadas	privatni
last	zadnji
last	posljednje
last	zadnje
last	posljednja
last	posljednji
bernard	bernard
rené	rené
rené	rené
rené	rene
matt	met
matt	matt
instrucción	instrukcije
lanzar	lansiranje
lanzar	pokretanje
modalidad	način
accidentes	nesreće
accidentes	nezgode
accidentes	nezgoda
accidentes	nesreća
spider	pauk
spider	spider
adecuado	primjereno
adecuado	prikladno
adecuado	prigodno
adecuado	adekvatno
adecuado	adekvatan
adecuado	pogodno
adecuado	pogodan
adecuado	prikladno
plena	pun
plena	full
plena	puna
plena	puni
emitido	izdana
emitido	izdano
delegación	delegacija
delegación	izaslanstvo
restantes	preostali
restantes	preostala
restantes	preostalo
electorales	izborna
electorales	izborni
electorales	izbore
electorales	izbori
sugiere	predložiti
sugiere	predloži
sugiere	sugerira
palencia	palencia
apoyar	podržava
casada	oženjen
misa	masu
misa	mise
misa	misa
misa	masa
misa	misu
misa	misa
reconoce	prepoznati
reconoce	prepoznaje
causó	uzrokovao
causó	uzrokovalo
marrón	brown
marrón	smeđa
marrón	smeđi
marrón	smeđe
value	vrijednost
value	vrijednosti
relevantes	relevantno
magia	magic
magia	čarolija
magia	magija
núcleos	nucleus
núcleos	jezgre
núcleos	jezgre
vender	prodaje
simples	jednostavna
simples	jednostavan
simples	jednostavno
houston	houston
hard	tvrdo
hard	tesko
hard	teško
part	dijelom
part	dio
manejo	rukovanja
manejo	rukovanje
campamento	logor
campamento	kamp
campamento	camp
campamento	kampiranje
dorado	zlatni
dorado	zlatna
dorado	zlatne
dorado	zlatno
dorado	dorado
dorado	zlatna
dorado	zlato
dorado	zlatni
dorado	gold
dorado	zlata
celular	mobilni
celular	mobitel
celular	ćelija
ryan	ryan
armando	armando
armando	naoružava
armando	arnold
armando	armand
diarios	dnevnici
diarios	dnevnike
diarios	novine
diarios	dnevno
diarios	svakodnevno
diarios	dnevna
diarios	dnevni
diarios	dnevnici
diarios	časopisi
pisos	apartmani
pisos	stanovi
pisos	podovi
pisos	podove
pisos	stanova
directiva	direktiva
armenia	armenski
armenia	armenija
mina	mina
mina	moj
mina	moja
mina	moje
gráfico	grafički
gráfico	grafikon
gráfico	graf
gráfico	grafikon
gráfico	karton
gráfico	grafika
amateur	amater
amateur	amaterski
emitió	emitiran
consultado	pristupio
consultado	pristupili
consultado	pristupiti
consultado	konzultirao
cuál	koje
cuál	koja
cuál	koji
gracia	grace
gracia	milost
franklin	franklin
viuda	udovac
viuda	udovica
salazar	salazar
pirineos	pirineja
acta	acta
acta	akt
acta	čin
evidente	očigledno
evidente	očito
rescate	otkupnina
rescate	otkup
rescate	otkupninu
rescate	spasiti
rescate	spašavanje
aceptar	prihvaćanje
aceptar	prihvati
relieve	naglašavanje
relieve	olakšanje
considerable	znatan
integral	sastavni
organizar	organizirati
organizar	organizirati
organizar	organiziranje
organizar	organizira
infante	novorođenče
infante	infante
reducido	smanjene
reducido	smanjen
reducido	smanjena
athletic	atletski
paula	paula
sobrino	nećak
sobrino	nećaka
come	jedi
come	jede
come	pojede
perros	psima
perros	psi
perros	pasa
perros	psa
perros	pas
perros	dog
perros	psu
cliente	kupac
cliente	mušterija
cliente	klijent
cliente	klijenta
profundo	duboka
profundo	duboko
ruedas	kotači
ruedas	kotačima
modificaciones	modifikacije
modificaciones	amandmana
modificaciones	modifikacija
modificaciones	izmjene
modificaciones	promjene
inmigración	imigracije
aguirre	aguirre
arqueológicos	arheološki
arqueológicos	arheološki
channel	kanal
channel	channel
down	dolje
gallego	gallego
asociados	partneri
asociados	partnerima
asociados	suradnike
asociados	suradnici
mariscal	marshall
mariscal	maršal
mariscal	maršal
mariscal	bek
naranja	narančasta
naranja	orange
naranja	narančasto
naranja	naranče
naranja	naranče
autobuses	bus
autobuses	autobus
autobuses	autobusom
autobuses	autobuse
autobuses	autobusa
autobuses	autobusi
embalse	brani
embalse	brane
embalse	brana
embalse	rezervoar
americanos	američki
americanos	american
americanos	amerikanac
americanos	američka
americanos	amerikanci
rayos	zrake
rayos	ray
rayos	munja
rayos	munje
ducado	duke
ducado	vojvoda
ducado	vojvodstvo
ducado	vojvodina
aficionados	amateri
aficionados	amater
aficionados	amaterski
aficionados	ljubitelji
aficionados	navijači
aficionados	obožavatelji
aficionados	fanovi
representada	predstavljali
representada	predstavljao
condados	županije
marc	marc
gordon	gordon
multitud	gužve
multitud	mnoštvo
multitud	gužva
multitud	gomila
multitud	gužve
multitud	publika
heredero	nasljednik
heredero	nasljednika
generar	generiranje
generar	generirati
orilla	obale
orilla	obali
orilla	shore
orilla	obala
orilla	obalu
finalista	finalist
cátedra	predavanje
cátedra	stolica
cátedra	stolac
cátedra	stolicu
licenciado	diplomski
licenciado	licencirani
espiritual	duhovna
espiritual	duhovni
espiritual	duhovne
espiritual	duhovno
page	stranicu
page	stranica
page	stranice
violín	violina
violín	violinu
violín	violinu
carnaval	karneval
carnaval	karnevala
seno	grudi
seno	dojke
seno	sinusa
fort	tvrđava
fort	utvrda
fort	fort
playas	plaže
playas	beach
playas	plažu
playas	plaža
playas	plaze
playas	plaže
síntesis	sažetak
síntesis	sinteza
docente	učiteljica
docente	nastavnik
docente	učitelj
way	put
way	način
way	way
way	nacin
aceptadas	prihvaćeno
aceptadas	prihvatio
aceptadas	prihvaćen
aceptadas	prihvaćena
piragüismo	kajak
clark	clark
sacerdotes	svećenike
sacerdotes	svećenici
dirigentes	vođe
dirigentes	lideri
dirigentes	čelnici
shorts	gaće
evaluación	procjena
evaluación	procjenu
evaluación	procjena
modos	načine
modos	načini
inscripción	natpis
inscripción	upis
inscripción	registracija
inscripción	registraciju
inscripción	registracije
homónimo	istoimeni
descubrir	otkrivamo
descubrir	otkrivanje
descubrir	otkrij
enfoque	pristup
enfoque	pristupi
enfoque	fokus
anne	anne
industrias	industries
industrias	industrije
mejoras	poboljšanja
mejoras	poboljšanje
mejoras	poboljšanja
mejoras	poboljšanje
mejoras	nadogradnje
agrícolas	poljoprivredne
publicar	objavi
publicar	objavljivanje
publicar	objavi
publicar	objava
publicar	objavljivanje
judío	židovski
judío	židov
judío	židove
judío	židov
abadía	abbey
abadía	opatija
vándalo	vandal
crédito	kreditna
crédito	kredit
irak	irak
llevando	nošenje
llevando	noseći
roque	roque
queen	queen
queen	matica
queen	kraljice
queen	kraljica
visitante	posjetitelja
visitante	posjetitelj
institucional	institucionalne
operador	operater
investigador	istraživač
investigador	istražitelj
negociaciones	pregovaranje
negociaciones	pregovori
negociaciones	pregovora
negociaciones	pregovaranje
negociaciones	pregovara
negociaciones	pregovori
negociaciones	pregovora
negociaciones	pregovore
marítimo	pomorski
serrano	serrano
inclinación	sklonost
inclinación	sklonosti
físicas	fiziku
físicas	fizika
físicas	fizički
federales	federalna
judía	židovski
judía	židov
judía	židove
judía	židov
escritas	napisano
escritas	zapisano
escritas	napisao
escritas	napisana
escritas	pisani
escritas	pisano
amante	ljubavnik
amante	ljubavnica
amante	ljubavnice
wayne	wayne
holanda	nizozemska
holanda	holland
stadium	stadion
arroz	rice
arroz	riža
dificultad	poteškoće
dificultad	poteškoća
dificultad	poteškoće
dificultad	teškoće
sicilia	sicilije
dave	dave
sustituido	zamijenio
sustituido	zamijenjena
sustituido	zamijenjen
secundario	sekundarni
hilo	pređe
hilo	konac
hilo	nit
belga	belgijski
operativo	operativne
operativo	operativna
operativo	operativni
operativo	operativac
épocas	vremena
épocas	puta
terminado	dovršeno
terminado	završena
terminado	završio
terminado	završeno
terminado	završeno
propone	predlaže
propone	predložiti
propone	predloži
propone	zaprosi
extensa	opsežna
dragón	zmaja
dragón	zmaju
dragón	zmaj
dragón	dragon
organizada	organiziran
organizada	organizirani
organizada	organizirano
organizada	organizirana
organizada	organiziran
organizada	organizirani
organizada	organizirano
organizada	organizirana
organizada	organizirane
armamento	oružje
armamento	oružja
armamento	naoružanje
profunda	duboka
profunda	duboko
napoleón	napoleona
napoleón	napoleon
link	veza
link	link
link	poveznica
recepción	primanje
recepción	prijem
recepción	prijam
destacada	prikazano
destacada	izdvojene
igualdad	jednakosti
igualdad	jednakost
conductor	vozač
conductor	kondukter
conductor	dirigent
orleans	orleans
orleans	orleansa
orleans	orleansu
krasnodar	krasnodar
sabor	okus
sabor	ukus
sabor	okusa
sabor	okusi
sabor	okus
sabor	okusa
síntomas	simptomi
síntomas	simptome
detenido	uhićeni
detenido	uhićen
detenido	zadržan
legión	legija
golden	zlatni
golden	zlatna
golden	zlatne
golden	zlatno
nominado	nominiran
alcanzado	postignut
alcanzado	ostvaren
alcanzado	postigao
licenciatura	neženja
licenciatura	stupanj
licenciatura	stupnja
licenciatura	diploma
festivales	festival
festivales	festivala
elegidos	odabrani
elegidos	odabrana
elegidos	izabrani
elegidos	izabran
elegidos	izabran
vale	vale
pabellón	paviljon
pabellón	ward
christopher	christopher
springer	springer
túnel	tunel
jason	jason
missouri	missouri
baviera	bavarskoj
soberanía	suverenitet
expertos	eksperti
expertos	stručnjaci
expertos	stručnjak
expertos	ekspert
necesarios	neophodna
necesarios	potrebno
necesarios	neophodno
alaska	aljaske
alaska	aljaske
alaska	aljaska
asesino	ubojica
asesino	ubica
asesino	ubojica
asesino	ubica
asesino	atentator
tecnológico	tehnologija
tecnológico	tehnološki
prima	premium
prima	prima
prima	bratić
prima	rodica
prima	rođak
manifestaciones	demonstracije
manifestaciones	prosvjedi
manifestaciones	manifestacije
manifestaciones	skupove
bolsa	torbu
bolsa	vreća
bolsa	torba
bolsa	vrećica
bolsa	torbicu
bolsa	torbica
dedica	posvećuje
elegida	odabrani
elegida	odabrana
elegida	izabrani
elegida	izabran
elegida	izabran
masas	mase
masas	masu
masas	mise
masas	misa
masas	masa
masas	misu
paralelo	paralelni
paralelo	paralelno
paralelo	paralelne
empezar	pocetak
empezar	početak
demostrar	dokazati
demostrado	pokazao
demostrado	prikazani
demostrado	prikazano
demostrado	prikazana
demostrado	prikazan
demostrado	dokazao
demostrado	dokazano
demostrado	dokazana
fragmentos	fragmenti
acuerdos	sporazume
disputado	spornim
disputado	sporne
ballet	baletu
ballet	balet
ballet	baleta
moon	mesec
moon	mjesec
viajar	putovanja
viajar	putovanje
viajar	putujem
viajar	putuje
viajar	putujući
viajar	putuje
viajar	putovanja
viajar	putujem
viajar	putujemo
toros	bikovima
toros	bikova
toros	bikovi
escenarios	scenarije
crece	rastu
crece	rasti
anuales	godišnje
anuales	godišnje
anuales	godišnja
anuales	godišnji
diálogo	dijalog
diálogo	dijalog
lema	moto
lema	slogan
observa	promatrati
informó	prijavljen
informó	prijavljeno
informó	prijavljena
informó	prijavljeni
diplomático	diplomate
diplomático	diplomati
diplomático	diplomat
diplomático	diplomata
diplomático	diplomatski
malasia	maleziji
malasia	malezijski
adams	adams
adams	adamsa
marinos	mornare
marinos	mornari
marinos	pomorci
marinos	marine
marinos	marinac
socio	partner
socio	partnera
socio	partnerica
socio	partneru
lingüística	lingvistike
condesa	grofice
condesa	grofica
mencionar	spomena
mencionar	spomeni
mencionar	spominjem
mencionar	spomenuti
ross	ros
ross	ross
jerónimo	geronimo
jerónimo	jerónimo
jerónimo	jerome
version	inačica
version	verzija
cumple	rođendan
identificación	identifikacija
electricidad	struja
electricidad	električna
electricidad	električni
sesiones	sesije
sesiones	sjednice
sesiones	sesija
sesiones	seanse
tránsito	tranzit
tránsito	promet
típica	tipični
típica	tipičan
típica	tipično
robin	robin
filial	podružnica
atmósfera	atmosfera
atmósfera	atmosferu
atmósfera	atmosferski
pobladores	doseljenika
pobladores	doseljenici
madonna	madonna
explicar	objasni
colectivo	kolektiv
vacío	praznina
vacío	prazninu
vacío	prazno
vacío	isprazni
vacío	prazan
vacío	prazni
vacío	prazna
vacío	vakuum
requisitos	preduvjeti
requisitos	zahtjevi
movie	film
diana	diana
diana	dijana
diana	dajana
diana	diane
únicos	jedinstvena
únicos	jedinstveni
únicos	jedinstveno
únicos	jedinstven
elevada	visoko
elevada	visok
elevada	visoka
elevada	povišen
nieve	snijeg
pares	peer
pares	pari
pares	parova
pares	vršnjaka
comunistas	komunisti
comunistas	komunističke
comunistas	komunist
comunistas	komunistički
comunistas	komunisti
comunistas	komunista
colina	brdo
colina	brijeg
colina	hill
cuerda	konopac
cuerda	konop
cuerda	uže
cuerda	string
espectáculos	zabava
espectáculos	emisije
espectáculos	prikazuje
espectáculos	pokazuje
señores	gospodo
señores	lordovi
señores	gospodari
aplica	primjeni
aplica	primjenjuje
promocional	promotivne
chicas	cure
chicas	djevojke
chicas	devojke
vizcaya	biskajski
jane	jane
sentimientos	osjećaji
sentimientos	osjećaje
sentimientos	osjećanja
relacionada	povezano
aparato	pomagalo
eschmeyer	eschmeyer
variables	varijabla
variables	varijable
variables	varijable
project	projekt
project	projekat
poderoso	moćni
poderoso	moćna
poderoso	moćno
poderoso	moćna
poderoso	moćan
nacionalista	nacionalističke
nacionalista	nacionalističke
combates	borbeno
combates	borbe
alcanzando	postizanje
funda	utemeljena
funda	utemeljen
funda	osnovao
funda	osnovan
funda	osnovana
jeff	jeff
barón	barone
barón	barun
barón	baron
salinas	slane
salinas	salinas
venganza	osveta
venganza	doigravanje
venganza	osveta
venganza	osvete
venganza	osveta
venganza	osvete
sajonia	saska
official	službeno
official	službeni
official	zvanično
exitosa	uspješno
exitosa	uspješna
exitosa	uspješan
clínica	klinika
clínica	klinički
harvard	harvardu
harvard	harvard
harvard	harvarda
observación	promatranje
observación	promatranje
bajista	basist
explosión	eksplozija
explosión	eksplozija
explosión	eksplozije
bruno	bruce
bruno	brus
bruno	bruno
armado	naoružava
armado	naoružan
armado	naoružani
armado	naoružana
aux	aux
acusado	optužen
acusado	optužena
acusado	optuženi
acusado	optužio
acusado	optužena
acusado	optuženi
acusado	optuženik
mínima	minimalno
mínima	minimum
mínima	minimalna
mínima	minimalno
mínima	minimalne
mínima	minimalni
mínima	minimalna
renovación	renoviranje
renovación	obnova
renovación	obnavljanje
renovación	obnova
renovación	obnovu
diosa	božica
diosa	boginja
acepta	prihvaća
acepta	prihvata
acepta	prihvati
metropolitano	metropolitan
ventana	windows
ventana	prozori
ventana	prozore
ventana	prozor
rusos	ruska
rusos	rus
rusos	ruski
rusos	rusko
rusos	rusi
rusos	rusima
rusos	ruse
reservas	rezervacije
reservas	pričuve
reservas	pričuva
reservas	rezerve
reservas	rezervacije
reservas	rezervat
reservas	rezervacija
reservas	rezervacije
reservas	rezervacija
variaciones	varijacije
lluvias	kiše
lluvias	kiša
ventanas	windows
ventanas	prozori
ventanas	prozore
sat	sjedio
sat	sjeo
beneficio	profit
beneficio	zarade
beneficio	zarada
beneficio	korist
descarga	preuzimanje
visitar	posjetite
visitar	posjeti
visitar	posjetiti
visitar	posjet
visitar	posjeta
visitar	posjeti
visitar	posjeta
herencia	nasljeđe
herencia	baštine
herencia	nasljedstvo
herencia	nasljeđe
herencia	ostavština
herencia	naslijeđe
herencia	naslijediti
herencia	nasljedstvo
herencia	nasljeđe
gijón	gijón
vueltas	krugova
juntas	zajedno
aeronaves	zrakoplov
aeronaves	zrakoplova
aeronaves	letjelica
aeronaves	zrakoplovi
madagascar	madagaskar
extremos	završava
extremos	krajnosti
extremos	ekstremna
extremos	ekstremni
extremos	ekstremno
plato	jelo
plato	tanjur
plato	platon
eugenio	eugen
eugenio	eugenio
eugenio	eugene
claude	claude
dir	dir
añade	dodaj
añade	dodajte
añade	dodaje
gravedad	gravitacija
gravedad	ozbiljnost
competir	natjecati
competir	natjecati
ferrocarriles	željeznice
ferrocarriles	željeznica
ferrocarriles	željeznice
ferrocarriles	željeznica
planos	nacrte
planos	nacrti
planos	planovi
planos	planova
planos	planove
planos	avione
planos	zrakoplovi
planos	avioni
líquido	tekućine
líquido	tekućina
líquido	tekuće
líquido	tekućina
líquido	tekući
pozo	jame
pozo	pit
pozo	jama
pozo	jami
pozo	pa
plataformas	platforme
plataformas	platforma
plataformas	platformu
jonathan	jonathan
pecho	grudi
pecho	prsa
pecho	prsima
pecho	škrinja
pecho	grudi
pecho	dojke
constelación	zviježđe
explicación	objašnjenje
explicación	objašnjenja
conclusión	završetak
conclusión	zaključak
prestigio	prestižnu
prestigio	prestiž
campesinos	seljak
campesinos	farmeri
campesinos	seljake
campesinos	seljacima
campesinos	seljaci
kelly	kelly
story	priča
story	prica
aumenta	povećanje
aumenta	povećava
biblia	biblija
biblia	biblije
biblia	bibliju
seria	ozbiljna
seria	ozbiljan
seria	ozbiljni
seria	ozbiljno
antología	antologija
inspiración	inspiraciju
inspiración	nadahnuće
inspiración	inspiracija
negativa	odbijanje
negativa	negativan
negativa	negativna
negativa	negativno
negativa	negativni
impresión	ispis
impresión	otisak
impresión	ispis
impresión	dojam
impresión	utisak
fría	hladna
fría	hladno
teléfono	mobitel
teléfono	telefon
teléfono	telefon
pío	tweet
ideología	ideologija
ideología	ideološki
costumbre	običaj
costumbre	prilagođena
básicos	osnove
básicos	osnovno
básicos	osnovne
básicos	osnove
básicos	osnovni
patricia	patricia
georges	georges
cómic	stripove
cómic	stripovi
cómic	komičar
cómic	strip
huelva	huelva
ball	lopta
ball	loptica
ball	loptu
ball	ball
ball	kugla
logros	dostignuća
logros	postignuća
logros	dostignuća
logros	postignuća
logros	ostvarenje
logros	postignuće
logros	dostignuće
comprar	kupnja
comprar	kupovina
comprar	kupi
comprar	kupiti
comprar	kupnja
