から	от
サルコジ	саркози
フェルマー	ферма
フローニンゲン	groningen
ウィジェット	джаджи
ウィジェット	джаджа
エミレーツ	емирства
レイヴン	гарван
レイヴン	гарванът
レイヴン	рейвън
セキュリティー	сигурност
セキュリティー	охрана
隠匿	укриване
恍惚	екстаз
恍惚	възторжен
漸近	асимптотична
コーラン	коран
コーラン	корана
コーラン	коранът
コーラン	коран
コーラン	корана
コーラン	коранът
ブルゴス	бургос
ジャッカル	чакали
ジャッカル	чакал
ジャッカル	чакала
グイド	гуидо
ジェス	джес
床屋	барбър
床屋	фризьор
床屋	бръснар
スティーヴンス	стивънс
マウリシオ	маурисио
ムスチスラフ	мстислав
セヴァストポリ	севастопол
ディジョン	дижон
透明度	прозрачност
スイッチング	превключване
ホットドッグ	хотдог
ゴーリキー	горки
フォーマル	официален
フォーマル	формално
フォーマル	официално
フォーマル	официална
古生代	палеозойската
ほうき	метлата
ほうき	метла
安居	анго
超自然	свръхестествено
超自然	свръхестествени
煽動	подстрекава
パットナム	пътнам
アミーゴ	амиго
受精卵	зигота
召使	прислужник
召使	раб
召使	слуга
召使	слугиня
カルタヘナ	картахена
ソーマ	сома
キャメル	камила
キャメル	камилата
キャメル	камили
ウェルチ	уелч
レナート	ренато
ライラック	люляк
ブロードキャスト	излъчване
ブロードキャスト	излъчване
ブロードキャスト	излъчването
ジゼル	жизел
ジゼル	жизел
メルケル	меркел
ダッシュボード	табло
ダッシュボード	таблото
ブリッツ	блиц
レイア	лея
土間	doma
デリバティブ	деривати
デリバティブ	производни
デリバティブ	деривати
キャス	кас
メルヴィル	мелвил
ウロボロス	уроборос
マルコフ	марков
ギャロップ	галоп
カラチ	карачи
ペンキ	боя
ペンキ	бои
ペンキ	боядисване
パウリ	паули
クロール	лази
クロール	пълзи
イプスウィッチ	ипсуич
アルフィー	алфи
多角形	многоъгълник
多角形	многоъгълници
ドノヴァン	донован
ブロワ	блоа
ニザーム	низам
マラケシュ	маракеш
マラケシュ	маракеш
デッサウ	десау
ルーゴ	луго
能見	номи
ゼラチン	желатин
ボディビル	културизъм
アンティグア	антигуа
黒鉛	графит
カルメル	кармел
にんじん	моркови
にんじん	морков
にんじん	моркови
ベンチマーク	показател
ベンチマーク	показатели
マーシャ	марша
デュースブルク	дуисбург
ソファ	канапе
ソファ	диван
ソファ	дивана
ソファ	дивани
ソファ	диван
ソファ	дивана
エリオ	елио
ヴァーノン	върнън
深み	дълбини
深み	дълбините
ブルーベリー	боровинки
ブルーベリー	боровинка
ブルーベリー	боровинки
タペストリー	гоблен
モンパルナス	монпарнас
作業場	работилница
作業場	работилницата
作業場	семинар
デレック	дерек
ブラジャー	сутиен
カッシーニ	касини
メイト	половинка
ポメラニア	померания
返金	възстановяване
ソアレス	соарес
ルッカ	лука
インフィニット	безкрайни
インフィニット	безкрайно
インフィニット	безкраен
インフィニット	безкрайна
ロキシー	рокси
放物線	парабола
メドヴェージェフ	медведев
ベアード	беърд
無法者	разбойници
ルチア	лучия
ルチア	лусия
チェゼーナ	чезена
コンパートメント	купе
コンパートメント	отделение
神経症	невроза
シェイプ	форми
シェイプ	формата
シェイプ	форма
スペクタクル	спектакъл
スペクタクル	зрелище
グリーンピース	грийнпийс
マリアーノ	мариано
カポネ	капоне
浣腸	клизма
泥炭	торф
ウイングス	крилата
ウイングス	крила
ウイングス	крилца
ウイングス	крилете
ウイングス	криле
未経験	неопитен
ピノ	пино
ケーン	кейн
バックボーン	гръбнакът
バックボーン	гръбнак
ファルネーゼ	фарнезе
スタンディング	стои
スタンディング	стояща
ポピー	попи
レポ	репо
フレキシブル	гъвкави
フレキシブル	гъвкаво
フレキシブル	гъвкава
フレキシブル	гъвкав
昼寝	дрямка
パンプキン	тиква
パンプキン	тиквата
テオドシウス	теодосий
ツバル	тувалу
マクニール	макнийл
アドリアーノ	адриано
ウッチ	łódź
ロボコップ	робокоп
ハノーバー	хановер
パパイヤ	папая
トレモロ	тремоло
除算	разделение
除算	раздели
除算	разделяй
除算	разделяне
船室	бунгало
船室	хижа
船室	каюта
船室	кабина
船室	колиба
船室	хижата
ジェロニモ	джеронимо
花瓶	вази
花瓶	ваза
花瓶	вазата
スズメバチ	стършел
無気力	летаргия
除草	плевене
アディダス	адидас
スモーク	пуши
スモーク	дим
スモーク	пушек
アルカーイダ	кайда
明け方	зора
明け方	даун
明け方	зори
明け方	доун
明け方	зората
ミトリダテス	митридат
ウッドロウ	удроу
ホバート	хобарт
ラマー	ламар
グティエレス	гутиерес
フラウ	фрау
クリーナー	чистач
クリーナー	чистачка
クリーナー	чистачи
ハウエル	хауъл
敗血症	сепсис
コーチング	треньор
コーチング	треньорът
アセチレン	ацетилен
フィリス	филис
ポリエステル	полиестер
アネット	анет
スヌーピー	снупи
デバッグ	дебъгване
阿闍梨	ачария
ブッチ	буч
ブッチ	бъч
アサルト	нападение
フィンチ	финч
ハピネス	щастие
ハピネス	щастието
同封	заграждение
カミング	очаквайте
カミング	идва
カミング	идвам
採石場	кариера
採石場	кариерата
オッフェンバッハ	офенбах
縫製	шевни
縫製	шия
縫製	шиене
裁断	рязане
レーゲンスブルク	регенсбург
マンフレート	манфред
ブレスレット	гривна
ブレスレット	гривни
ブレスレット	гривните
ジークムント	зигмунд
ヴィッキー	вики
キキ	кики
ソドム	содом
サイエントロジー	сциентологията
ディアブロ	диабло
脳炎	енцефалит
エンドウ	грах
エンドウ	грах
ややこしい	объркващи
ややこしい	объркващо
ピラニア	пирани
トゥーン	thun
阿野	ано
レソト	лесото
テキーラ	текилата
テキーラ	текила
ノイシュタット	нойщат
メルヴィン	мелвин
蝋燭	свещ
蝋燭	свещите
蝋燭	свещи
パプア	папуа
プラ	phra
プラ	пла
太もも	бедра
太もも	бедрата
太もも	бедро
太もも	бедрото
ウィーラー	уийлър
ウィーラー	уилър
マンス	манс
スパゲッティ	спагети
ヴァーサ	васа
ユマ	юма
ビビ	биби
マックイーン	маккуин
バギー	бъги
ミーム	мем
ミーム	меми
キーロフ	киров
チェイニー	чейни
チェイニー	чейни
ヴィヴァルディ	вивалди
ムラト	мурад
マックスウェル	максуел
隠者	отшелници
隠者	отшелник
デュボア	дюбоа
ストロンチウム	стронций
分母	знаменател
ルーベ	рубе
関節炎	артрит
球根	крушка
球根	крушки
忍耐	търпение
忍耐	търпението
カルフーン	калхун
ハリネズミ	таралеж
フェリーニ	фелини
リヴ	лив
リプリー	рипли
カンポス	кампос
塩漬け	осолени
レブロン	леброн
ベルヌ	берн
ルブリン	люблин
パディントン	падингтън
ダックス	дакс
剥製	пълнени
ルーファス	руфъс
セウェルス	сивиръс
イジー	jiří
イジー	изи
ヴィル	виле
ミッテラン	митеран
肝硬変	цироза
ペニス	пенис
ペニス	пениса
ペック	пек
ラホール	лахор
震央	епицентъра
口紅	червило
不均衡	дисбаланс
くしゃみ	кихане
プーケット	пукет
切り離す	отделяне
かかし	плашило
ブラフ	блъф
華氏	фаренхайт
ドーラ	дора
怠慢	небрежност
プルースト	пруст
ケイコ	кейко
エレバン	ереван
グリーンバーグ	грийнбърг
ヒルマン	хилман
ショウガ	джинджифил
ショウガ	джинджър
ペナント	пенант
オグデン	огдън
ゲルニカ	герника
治る	излекува
フエ	оттенък
ポーチ	торбичка
ポーチ	кесия
ポーチ	верандата
ポーチ	веранда
カテリーナ	катерина
アシュレイ	ашли
半円	полукръг
焦り	нетърпение
アトス	атос
聴力	слух
聴力	изслушването
聴力	изслушване
ヴィッラ	villa
ヴィッラ	вила
イプシロン	епсилон
アントニア	антония
組立て	сглобяване
グリセリン	глицерол
リャン	лианг
防諜	контраразузнаването
ティエリー	тиери
サーボ	серво
カレラ	карера
アンドレッティ	андрети
ボルツマン	болцман
小包	парцел
小包	парцели
ヘイレン	хален
ヨード	йод
セルバンテス	сервантес
ファクシミリ	факс
ピム	пим
コンブ	водорасли
キューピッド	купидон
ヴァンス	ванс
イェーナ	jena
ヨアキム	йоахим
人力車	рикша
マールボロ	марлборо
シムズ	симс
ゴールドバーグ	голдбърг
瀋陽市	шънян
ディノ	дино
重水素	деутерий
ハルトマン	хартман
ディケーター	дикейтър
付き添い	придружител
オイスター	стриди
オイスター	стриди
クズネツォフ	кузнецов
リミッター	ограничител
梅毒	сифилис
安静	почивка
ユニタリ	единно
アバンギャルド	avantgarde
脳症	енцефалопатия
オサスナ	осасуна
上皮細胞	епител
ミハル	михал
ドローイング	рисуване
ドローイング	рисунка
マスカラ	спирала
ラムゼイ	рамзи
オーエン	оуен
マスタード	горчица
マリファナ	марихуаната
マリファナ	марихуана
ルッツ	лъц
ダフネ	дафни
ダフネ	дафне
バイス	порок
バイス	пороци
ギルフォード	гилфорд
アイロン	желязо
アイロン	железен
アイロン	желязна
アイロン	железни
鼻炎	ринит
ジェラード	джерард
ジェラード	джерард
ジェラード	жерар
ディスカッション	обсъждания
ディスカッション	дискусии
ディスカッション	дискусия
ディスカッション	обсъждания
ディスカッション	дискусии
ディスカッション	обсъждане
ディスカッション	обсъдим
ディスカッション	обсъдете
パセリ	магданоз
ヘイゼル	хейзъл
モーテル	мотел
デコレーション	украшение
デコレーション	украса
デコレーション	декорация
デコレーション	украси
デコレーション	украса
マミー	мама
マミー	мами
マズル	дулото
プリシラ	присила
鼻孔	ноздра
エバート	евърт
グリーンズボロ	грийнсбъро
バローズ	бъроуз
グリエルモ	гулиелмо
地政学	геополитика
横断幕	знамена
横断幕	плакати
横断幕	знаме
横断幕	банър
査証	виза
査証	визи
オベリスク	обелиск
クレモナ	кремона
ため息	въздишка
冒涜	богохулство
ウィキソース	уикиизточник
ラダー	стълбата
ラダー	стълба
ストーナー	стоунър
ロディ	роди
ダスティ	дъсти
ノルテ	norte
マーストリヒト	маастрихт
念力	психокинеза
キツツキ	кълвач
エスプレッソ	еспресо
穢れ	примес
穢れ	примеси
穢れ	примеси
セルマ	селма
かかと	токове
かかと	токчета
かかと	пета
かかと	петата
ガルダ	гаруда
ガルダ	гарда
胡椒	чушки
胡椒	пепър
胡椒	чушка
胡椒	пипер
ヘラート	херат
サフラン	шафран
縫合	шевове
縫合	шева
縫合	шевовете
リズ	лиз
パッシブ	пасивен
パッシブ	пасивно
パッシブ	пасивна
パッシブ	пасивни
ヴィエンチャン	виентян
ガーナー	гарнър
アルメイダ	алмейда
スタニスラフ	станислав
クミ	куми
ブレッド	хляб
ブレッド	хляба
アラメダ	аламеда
無錫	уси
マドラス	мадрас
オルランド	орландо
直腸	ректума
アラバ	araba
スカイラー	скайлър
スカイラー	скайлър
リライト	пренапише
ヘリックス	спирала
ギザ	гиза
ファウラー	фаулър
イーライ	илай
シオニズム	ционизъм
シャンデリア	полилей
サンプソン	сампсън
オルティス	ортиз
貯める	натрупват
ヤルタ	ялта
トゥーレ	туле
サイレンス	тишина
サイレンス	мълчание
サイレンス	мълчанието
サイレンス	тишината
グリシン	глицин
パンチョ	панчо
デニム	дънки
デニム	деним
プラド	прадо
アーデン	ардън
ウォリス	уолис
カサンドラ	касандра
ヴァレーゼ	варезе
ガチョウ	гъска
ガチョウ	гъски
便秘	запек
マッチョ	мачо
はぁ	хах
ベイブ	бейб
新生代	неозой
キリバス	кирибати
ゾーイ	зоуи
ゾーイ	зои
スキャナ	скенер
スキャナ	скенери
ずさん	небрежен
グルー	гру
ウーディネ	удине
マリック	малик
デフ	деф
ジジ	джиджи
十種競技	десетобой
ハマド	хамад
マルティニーク	мартиника
ゴミ箱	боклук
ゴミ箱	боклуци
モブ	мафия
モブ	тълпа
アタテュルク	atatürk
ネーション	нация
ベルタ	берта
ベルタ	бърта
でたらめ	глупости
スカッシュ	тиква
スカッシュ	скуош
ガンツ	ганц
調度	обзавеждане
グレンデール	глендейл
ヒポクラテス	хипократ
プル	дърпай
十二指腸	дванадесетопръстника
ペーザロ	пезаро
ティラナ	тирана
屠殺	клане
屠殺	касапница
レオノール	леонор
布地	плат
布地	платове
布地	тъкан
トカラ	тохарски
コンポステーラ	компостела
エセル	етел
マカロフ	макаров
スキナー	скинър
バクトリア	бактрия
ジローナ	херона
リボソーム	рибозомна
切り分け	дърворезба
渦巻き	завъртете
背骨	гръбнакът
背骨	гръбнака
背骨	гръбнак
苦味	горчивина
ドレッシング	дресинг
ドレッシング	обличане
検査官	инспекторе
検査官	инспектор
天頂	зенит
シェルブール	шербург
ドッド	дод
ベロニカ	вероника
ベロニカ	вероника
シーケンシャル	последователно
シーケンシャル	последователни
ジャイルズ	джайлс
報奨	стимули
ジニー	джини
サイコパス	психопат
サイコパス	психопати
ボーフム	бохум
カプロニ	капрони
バンドン	бандунг
アウトサイダー	аутсайдер
キリマンジャロ	килиманджаро
トースト	тост
アーチー	арчи
リブ	лив
リブ	ребра
リブ	ребрата
ジャックス	джакс
ジャックス	валета
レント	наем
レント	наеми
レント	наемът
レント	наема
デーヴァ	дева
おなか	коремче
おなか	коремчето
おなか	корем
ブラウニング	браунинг
からかう	дразни
からかう	дразни
からかう	закачка
ロカルノ	локарно
ジゴロ	жиголо
溶かす	разтваряне
叫び声	плаче
叫び声	крещи
叫び声	писък
叫び声	викове
叫び声	писъци
ドーセット	дорсет
縫う	шие
オートメーション	автоматизация
パーラー	приемна
アヴェ	аве
プリモ	примо
嚢胞	киста
フィオナ	фиона
タンガニーカ	танганика
ビスマス	бисмут
スタウト	стаут
ウェイター	келнер
ウェイター	сервитьор
ヴァンドーム	вандом
ヒマラヤ山脈	хималаите
トラファルガー	трафалгар
針金	тел
針金	жици
針金	жица
ヘーラクレース	херакъл
バジル	базил
バジル	босилек
事跡	постижения
キャッチボール	хващане
キャッチボール	улов
キャッチボール	хванете
シンドラー	шиндлер
ロア	лоа
ロア	roa
手綱	юздите
手綱	юздите
観念論	идеализъм
ヌール	нур
ヌール	нур
リーゼ	лис
トリミング	реколта
トリミング	подстригана
ヌクレオチド	нуклеотидни
ディテール	подробност
ディテール	детайл
ヒープ	купчина
噛む	хапка
噛む	хапе
噛む	ухапване
サイイド	сайед
ランダー	модула
毛糸	прежда
毛糸	прежди
オープンカー	кабриолет
エクササイズ	упражнение
エクササイズ	упражнения
マンディ	манди
マンディ	менди
ハーラル	харалд
ウィッシュ	желание
ウィッシュ	пожелание
タラワ	тарава
フェルプス	фелпс
瞳孔	ученик
瞳孔	ученици
瞳孔	зениците
プロパティ	имот
プロパティ	собственост
プロパティ	имущество
プロパティ	свойство
プロパティ	имоти
プロパティ	свойства
無神論	атеизма
無神論	атеист
ヨセミテ	йосемити
土豪	дого
ネイル	пирон
ネイル	пирони
ネイル	ноктите
ネイル	нокти
形態素	морфема
シルヴィオ	силвио
ウィルコックス	уилкокс
アライグマ	енот
アライグマ	еноти
残額	оставащи
残額	оставащите
ゴス	гот
ヴァッレ	вале
ウォルターズ	уолтърс
アクティビティ	дейности
アクティビティ	занимания
アクティビティ	дейност
アクティビティ	активност
曲げる	бенд
曲げる	завой
ステイ	остани
ジェントルマン	джентълмен
ブラウス	блуза
ブラウス	блузи
エミル	емил
ニコシア	никозия
ヴィシュヌ	вишну
キンシャサ	киншаса
アンブローズ	амброуз
全能	всемогъщи
全能	всемогъщ
スハルト	сухарто
ニンフ	нимфа
フルクトース	фруктоза
ホーナー	хорнър
アスティ	asti
オセール	оксер
コショウ	пепър
コショウ	чушка
コショウ	пипер
クジャク	паун
ペントハウス	пентхаус
カフェテリア	столова
カフェテリア	кафенето
カフェテリア	кафене
ペレストロイカ	перестройката
マクナマラ	макнамара
溶解度	разтворимостта
エリーゼ	елис
エリーゼ	елиза
エリーゼ	елиз
スカイウォーカー	скайуокър
トパーズ	топаз
ヌル	null
キルト	юрган
プネー	пуна
ディレイ	забавяне
ディレイ	закъснение
ディレイ	отлагане
マグワイア	макгуайър
マグワイア	магуайър
メッシ	меси
クルディスタン	кюрдистан
プルタルコス	плутарх
ティーンエイジャー	тинейджър
ティーンエイジャー	тийнейджърка
ティーンエイジャー	тийнейджър
ヘイワード	хейуърд
クレープ	креп
タンブリン	дайре
グレゴール	грегор
ブルームバーグ	блумбърг
ウコン	куркума
キノピオ	жаба
秀隆	хидетака
スキャナー	скенер
スコセッシ	скорсезе
クラスノヤルスク	красноярск
ピレウス	пирея
無地	равнина
無地	plain
漏斗	фуния
髪形	прическата
髪形	прически
髪形	прическа
コンドーム	презервативи
コンドーム	презервативи
コンドーム	презерватив
ベガス	вегас
不眠症	безсъние
砂塵	прах
砂塵	пясък
虫歯	кухина
虫歯	кухини
シュレック	шрек
ボーンマス	борнмът
ニルソン	нилсон
渇き	жажда
ギデオン	гидеон
ギデオン	гидиън
オウレンセ	оренсе
発疹	обриви
発疹	обрив
発疹	обриви
イダルゴ	идалго
フォボス	фобос
レイキャヴィーク	рейкявик
デルガド	делгадо
ダウニー	дауни
ペドロサ	педроса
アクセサリ	аксесоари
ショーケース	витрина
涼しい	яко
涼しい	готина
涼しい	готино
涼しい	готин
ステートメント	отчети
ステートメント	изявления
ステートメント	твърдение
ステートメント	изявление
ステートメント	показания
ダーリング	скъпа
ビヨンセ	бионсе
ビヨンセ	бионсе
解凍	декомпресия
オニオン	лук
ブレイ	брей
マッシュルーム	гъби
マッシュルーム	гъби
マッシュルーム	гъба
キャノンボール	гюле
ベルルスコーニ	берлускони
染める	боя
ヒエロニムス	джером
ジュリ	джули
シミュレート	симулиране
シミュレート	симулира
ランゲ	ланг
密猟	бракониерство
密猟	бракониери
やわらかい	меко
やわらかい	мек
やわらかい	меки
やわらかい	нежна
やわらかい	мека
家主	хазяина
マリカ	марика
すすめる	насърчи
すすめる	препоръчваме
すすめる	препоръчвам
すすめる	препоръча
葉っぱ	листа
葉っぱ	оставя
葉っぱ	листата
葉っぱ	лист
葉っぱ	листа
葉っぱ	листо
イヤリング	обица
イヤリング	обеца
イヤリング	обици
イヤリング	обеци
エキゾチック	екзотични
エキゾチック	екзотична
エキゾチック	екзотично
タラス	тарас
二元論	дуализъм
スウィーニー	суини
スーツケース	куфари
スーツケース	куфарче
スーツケース	куфара
スーツケース	куфар
ニューヨーカー	йоркър
ゴダード	годард
献立	диети
献立	диетична
献立	диета
スモーキー	смоуки
ルガー	лугър
吐き気	гадене
ルビオ	рубио
肉屋	касапин
プレスコット	прескот
ブリー	бри
わんわん	кученце
デッカー	декър
マッターホルン	матерхорн
ケロッグ	келог
ポンテベドラ	понтеведра
至福	блажен
至福	блаженството
至福	блаженство
オランウータン	орангутан
ドルチェ	долче
ベルトルト	бертолд
プリーストリー	пристли
セーリング	плаване
異状	неестествено
ソファー	канапе
ソファー	диван
ソファー	дивана
マグノリア	магнолия
バンディ	бънди
マイア	мая
パンケーキ	палачинки
弓術	стрелци
エルドラド	елдорадо
アラス	арас
シテ	лайна
スレイヤー	убийца
スレイヤー	убийцата
速記	стенография
ウルム	улм
モルタル	хоросан
イボ	брадавица
イボ	брадавици
イボ	брадавици
アイデンティティー	самоличност
アイデンティティー	идентичност
杭州市	ханджоу
モデスト	модесто
心電図	екг
プディング	пудинг
アクアリウム	аквариум
コオロギ	крикет
コオロギ	щурци
入れ墨	татуировки
入れ墨	татуировката
入れ墨	татуировка
入れ墨	татуировките
入れ墨	татуировки
仏塔	пагода
仏塔	пагоди
バストーニュ	бастон
裏通り	уличка
裏通り	алеята
裏通り	алея
ドルフ	долф
雪解け	затопляне
ラビン	рабин
今晩	довечера
ノックスビル	ноксвил
サベージ	дивак
サベージ	савидж
サベージ	диваци
キャシディ	касиди
カタロニア	каталуния
エイヴォン	ейвън
郎党	хонорар
ラングーン	рангун
ギブズ	гибс
レセプション	прием
レセプション	приемане
レセプション	рецепция
ポドゴリツァ	подгорица
冠詞	статия
冠詞	член
冠詞	изделия
冠詞	статии
冠詞	артикули
熟す	узрее
ビュッフェ	бюфет
ホメオパシー	хомеопатични
クエーサー	квазар
オマケ	екстри
ヒューマニズム	хуманизъм
ディキンソン	дикинсън
播種	засаждане
播種	засадени
播種	посев
ハイエナ	хиена
しびれ	изтръпване
傷口	раната
傷口	рани
傷口	рана
ウェルシュ	уелски
ラーセン	ларсен
ラーセン	ларсън
アオスタ	aosta
吠える	лаят
吠える	лае
ジェルジ	дьорд
コノリー	конъли
マーロウ	марлоу
ウェズリー	уесли
ヤロスラヴリ	ярославъл
ニールス	нилс
サンドウィッチ	сандвич
ヘアー	косми
ヘアー	косъм
ヘアー	коси
ヘアー	косата
ヘアー	коса
エリコ	джерико
滑石	талк
排卵	овулация
排卵	овулацията
ヒキガエル	жаба
ザクロ	нар
恩寵	грейс
キャメロット	камелот
クリスティアーノ	кристиано
降雨量	валежи
コンテキスト	контекст
子羊	агнешко
子羊	агне
子羊	агънце
アポトーシス	апоптоза
プリムス	примус
ペンシル	молив
切開	разрез
無題	неозаглавен
ヒスイ	джейд
ヒスイ	нефрит
オーディエンス	аудитория
オーディエンス	публика
差動	диференциал
シガー	пура
レガッタ	регата
タラゴナ	тарагона
ヴィニー	вини
ヴィニー	вини
パーシング	пършинг
アンジー	анджи
アンジー	енджи
アトミック	атомна
アトミック	атомни
ラグ	парцал
ラグ	миг
ラグ	килими
ラグ	килим
コンディショナー	балсам
バービー	барби
アゴラ	агора
アナキズム	анархист
アナキズム	анархизма
ユーカリ	евкалипт
アグリッパ	агрипа
パコ	пако
植芝	уешиба
マーカム	маркъм
タレス	талес
キュレーター	уредник
受入れ	приемане
アッシジ	асизи
グラデーション	наклон
ボスコ	боско
三輪車	триколка
ルガーノ	лугано
無菌	стерилна
無菌	стерилни
無菌	стерилен
タタ	тата
ジェナ	джена
アザゼル	азазел
キンポウゲ	лютиче
スワジランド	свазиленд
ジッダ	джеда
ゲオルゲ	георге
ラジウム	радий
ムーサ	муса
ムーサ	муза
ムーサ	музата
胡麻	сезам
お花	цветята
お花	цветя
チュメニ	тюмен
サブルーチン	подпрограми
サブルーチン	подпрограма
ガルボ	гарбо
栄養失調	недохранване
フレモント	фримонт
供物	предлагане
ハウザー	хаузър
コミット	отдадена
コミット	извършено
コミット	извършени
コミット	обвързан
コミット	ангажиран
ラドクリフ	радклиф
アラーム	аларма
アラーム	аларма
アラーム	тревога
寝具	постеля
寝具	легла
ジュビリー	юбилей
デンプシー	демпси
ロムニー	ромни
マリオット	мариот
ウェンデル	уендъл
エレオノーラ	елеонора
カテーテル	катетър
サウル	саул
サウル	сол
ツンドラ	тундра
スラローム	слалом
イリ	ili
電磁石	електромагнит
グリン	глин
メロドラマ	мелодрама
野人	диваци
ジャコブ	джейкъб
ジャコブ	якоб
ジャコブ	яков
パンデミック	пандемия
鬼門	кимон
あくび	скука
マッテオ	матео
還付	възстановяване
オーブリー	обри
アレッサンドリア	алесандрия
アトキンス	аткинс
リンス	балсам
ダリウス	дариус
タトラ	татра
テート	тейт
グスタボ	густаво
クーリッジ	кулидж
ショウジョウバエ	drosophila
グアラニー	гуарани
ドゥーム	гибел
ジョヴァンナ	джована
押韻	рими
愛撫	ласка
腫れ	оток
腫れ	подуване
腫れ	отоци
腫れ	подути
ニシキヘビ	питон
インディラ	индира
マルティーニ	мартини
シトラス	цитрусови
汚泥	утайки
汚泥	утайка
オリンポス	олимп
オクテット	октет
ピオリア	пеория
アモーレ	аморе
滅びる	загине
オラン	оран
クルーニー	клуни
エスメラルダ	есмералда
アンビエント	околната
マドラサ	медресе
かわいそう	бедни
かわいそう	беден
チェリャビンスク	челябинск
モラトリアム	мораториум
ダイアグラム	диаграма
ダイアグラム	диаграми
サピエンス	сапиенс
イチジク	смокини
イチジク	фиг
ディミトリ	дмитрий
ディミトリ	димитри
ディミトリ	димитрий
非同期	асинхронни
ファンデーション	основи
ファンデーション	фондация
ファンデーション	основа
コンセプシオン	консепсион
マーラ	мара
脊柱	гръбнакът
脊柱	гръбнака
脊柱	гръбнак
軽薄	несериозни
ヘイグ	хейг
メイス	мейс
ラーション	ларсон
ナルヴィク	нарвик
アニス	анасон
アニス	енис
ダイアー	дайър
マグダレーナ	магдалена
マグダレーナ	магдалена
フロリアン	флориан
フィボナッチ	фибоначи
ルシヨン	русийон
再訪	преразгледано
頭皮	скалпа
狭心症	ангина
シルヴィ	силви
腹筋	абс
腹筋	плочки
ダス	дас
ひび割れ	пукнатини
ひび割れ	пукнатина
ファイフ	файв
ファイフ	файф
ヘイスティングス	хейстингс
ハフマン	хъфман
レゴ	лего
オーバーヒート	прегряване
オルフェウス	орфей
ムルマンスク	мурманск
グルタチオン	глутатион
ウェントワース	уентуърт
マクレガー	макгрегър
マクレガー	макгрегър
モーティマー	мортимър
フルール	цвети
チーク	тик
シロアリ	термити
シロアリ	термит
シロアリ	термити
ガンジー	ганди
ワサビ	уасаби
ジリアン	джилиан
ジリアン	джилиън
イマジネーション	въображението
イマジネーション	въображение
シヴァージー	шиваджи
グアダルーペ	гуадалупе
即興曲	импровизирана
クーガー	пума
キラーズ	убийците
キラーズ	убийци
イグレシアス	иглесиас
ブランケット	одеало
ブランケット	одеяло
スコフィールド	скофийлд
滑車	макара
アッティラ	атила
ラバト	рабат
チップス	чипове
チップス	чипс
エイムズ	еймс
グラフトン	графтън
モネ	моне
トリーア	триер
ヴャチェスラフ	вячеслав
メルビン	мелвин
セラピスト	терапевт
セラピスト	терапевти
アニリン	анилин
インテグレーション	интегриране
インテグレーション	интеграция
オデオン	одеон
ザップ	зап
エウロパ	europa
エウロパ	европа
ナバホ	навахо
コジモ	козимо
ボヘミアン	бохемски
家路	родина
アルマゲドン	армагедон
ホルムアルデヒド	формалдехид
暖炉	камината
暖炉	огнище
暖炉	камина
ヴォルデモート	волдемор
グウェン	гуен
カリグラ	калигула
メルク	мелк
トーラー	тората
トーラー	тора
シャルトル	шартр
ウェッジ	клин
黄疸	жълтеница
フジモリ	фухимори
トラッキング	следене
トラッキング	проследяване
フィフス	пети
フィフス	пето
フィフス	пета
ブレナン	бренън
ブレナン	бренан
遠近法	перспектива
遠近法	перспективи
遠近法	перспективата
ヘッダー	header
カブール	кабул
スレンダー	стройна
外典	апокриф
キアラ	киара
ケンタウロス	кентавър
ケンタウロス	кентаврите
スリッパ	пантофка
スリッパ	чехли
ダルフール	дарфур
優柔不断	нерешителност
リュシアン	люсиен
ブリッグス	бригс
チフス	тиф
バルトロメオ	бартоломео
ロベスピエール	робеспиер
シューメーカー	шумейкър
コーリング	вика
コーリング	призвание
麻疹	шарка
麻疹	морбили
フェルドマン	фелдман
メキシカン	мексиканска
メキシカン	мексиканец
メキシカン	мексикански
メキシカン	мексиканско
きりん	кирин
オリョール	орловска
バスラ	басра
イットリウム	итрий
テキスタイル	текстил
ブガッティ	бугати
マーシア	мърсия
オライオン	орион
尿道	уретрата
マウリツィオ	маурицио
ウォルコット	уолкът
フメリニツキー	хмелницки
ヌーシャテル	neuchâtel
シュノーケル	шнорхел
スーフィー	суфи
毛細血管	капилярна
ウィルフレッド	уилфред
ベンチュラ	вентура
フリーダ	фрида
ハマースミス	хамърсмит
レーズン	стафиди
レーズン	стафиди
イリジウム	иридий
アバ	аба
アバ	абба
トレッキング	трек
トレッキング	трекинг
シェークスピア	шекспир
いいわけ	извинения
いいわけ	оправдания
モガディシュ	могадишу
カルヴィン	калвин
カルヴィン	келвин
ボイシ	бойзи
ボイシ	бойс
ウィルキンス	уилкинс
麺類	спагети
麺類	юфка
麺類	юфка
コシツェ	кошице
ワトキンス	уоткинс
アニマ	анима
ヌー	гну
ぼかし	мъгла
シーツ	чаршафи
シーツ	листове
ハメット	хамет
アセンション	издигане
アセンション	възнесение
口髭	мустак
口髭	мустаци
口髭	мустак
口髭	мустаци
スウォンジー	суонзи
プーマ	пума
蛇口	чешмата
ヒズボラ	хизбула
ドーベルマン	доберман
タイタス	тит
カモフラージュ	камуфлаж
カモフラージュ	маскировка
ルアンダ	луанда
愛らしい	очарователни
愛らしい	очарователно
愛らしい	очарователна
愛らしい	очарователен
前足	лапи
ギレルモ	гилермо
