年	سال
流動	جریان
流動	تحرک
中斷	وقفه
中斷	بشکند
中斷	استراحت
中斷	شکستن
連線	وصل
連線	اتصال
連線	متصل
電壓	ولتاژ
奇蹟	معجزات
奇蹟	معجزه
奇蹟	معجزه
煮	کوک
煮	آشپز
煮	آشپزی
煮	پختن
煮	پخت
煮	آشپزی
煮	جوشش
煮	جوش
專屬	خالص
專屬	انحصاری
相機	دوربین
相機	دوربینها
土著	بومی
進化	تکامل
進化	فرگشت
進化	تحول
進化	evolution
進化	اوولوشن
進化	تکاملی
家鄉	زادگاه
家鄉	زادگاهم
聖誕	کریسمس
明亮	یکدست
明亮	درخشان
幼稚園	مهدکودک
幼稚園	کودکستان
巡航	کروز
巧克力	شکلاتی
巧克力	کاکائو
巧克力	شکلات
熊本	کوماموتو
將來	اینده
將來	future
將來	آینده
雷諾	رنو
雷諾	رینو
體操	ژیمناستیک
瞳	هیتومی
廟宇	معابد
欠	بدهکار
欠	بدهکاری
欠	مدیون
講座	سخنرانی
照明	نورپردازی
照明	روشنایی
行銷	بازاریابی
行銷	marketing
外籍	خارجه
外籍	خارجی
海地	هائیتی
查詢	پرس
查詢	تحقیق
查詢	استعلام
查詢	مکرر
語音	صدا
語音	صدای
語音	سخنرانی
語音	گفتار
甲板	عرشه
甲板	ورق
甲板	عرشه
墓葬	گورها
染色	لکه
染色	رنگین
派系	احزاب
派系	حزبی
話題	مبحث
話題	موضوع
鎊	پوند
行業	صنایع
行業	صنعت
行業	صنایع
孤立	جداسازی
孤立	انزوا
孤立	منزوی
孤立	ایزوله
詞彙	واژگان
飯	برنجی
飯	پلو
飯	رایس
飯	برنج
飯	غذایی
飯	غذای
危害	مخاطره
危害	هازارد
肖像	طولی
肖像	پرتره
憤怒	عصبانیت
憤怒	غضب
憤怒	خشم
憤怒	عصبانی
憤怒	خشمگین
憤怒	خشمناک
憤怒	خشم
旗幟	بنر
旗幟	بیرق
旗幟	پرچم
旗幟	پرچم
旗幟	پرچمها
旗幟	پرچمهای
巡洋艦	ناو
巡洋艦	رزمناو
間接	غیرمستقیم
長崎	ناگازاکی
負面	نگاتیو
負面	منفی
適應	وفق
適應	سازگاری
適應	اقتباس
適應	سازگاری
適應	وفق
關心	وقتِ
關心	مراقبت
關心	خونگرم
關心	مراقبت
早晨	صبح
早晨	بامداد
神學	الهیات
訴訟	دادخواهی
訴訟	دعوی
訴訟	دادخواهی
水道	آبراه
餐	غذایی
餐	غذای
現代化	مدرن
現代化	امروزی
現代化	modern
後裔	زادگان
後裔	نواده
後裔	نوادگان
堪薩斯州	کانزاس
樺	توس
樺	برچ
旅程	سفر
旅程	سفری
旅程	مسافرت
公墓	قبرستان
公墓	گورستان
相互作用	تعامل
相互作用	تعاملات
船舶	سفینه
船舶	کشتی
船舶	کشتیها
船舶	کشتیها
船舶	کشتی
漢堡	برگر
漢堡	همبرگر
漢堡	هامبورگ
嬰兒	جیگر
嬰兒	عزیزم
嬰兒	بچه
嬰兒	نوزاد
嬰兒	نوزادان
帆船	قایقرانی
帆船	دریانوردی
毀滅	تخریب
毀滅	هلاکت
毀滅	نابودی
毀滅	خرابی
毀滅	ویرانی
客棧	میخانه
客棧	میکده
客棧	مهمانسرا
客棧	مهمانخانه
客棧	مسافرخانه
客棧	مسافرخانه
客棧	خوابگاه
讀書	خواندن
讀書	قرائت
勇敢	شجاع
勇敢	دلیر
勇敢	شجاعی
勇敢	دلاوری
中西部	میدوست
選票	رای
選票	رأی
選票	رأی
入場	ورودی
入場	مدهوش
董事會	بورد
董事會	تخته
時常	اغلب
赫爾	هال
赫爾	بدنه
接力	رله
接力	بازپخش
水庫	دم
水庫	سد
水庫	حوض
水庫	سدها
收益	درآمد
收益	درآمد
收益	درآمدش
隨機	تصادفی
拉夫	لاو
拉夫	luv
新興	درونِ
投訴	شکایتی
投訴	شکایت
投訴	شکایات
投訴	دادخواهی
投訴	شکایتی
投訴	شکایت
小隊	جوخه
上田	اوئدا
認知	شناختی
博覽會	اکسپو
見習	کارآموز
準確	دقیق
山頂	اوج
山頂	قله
製造商	تولیدکنندگان
製造商	سازندگان
製造商	سازنده
陸地	خشکی
陸地	land
陸地	سرزمین
金錢	پول
金錢	پولی
海德堡	هایدلبرگ
亮度	روشنایی
亮度	روشنی
亮度	روشنایی
提早	پگاه
提早	اوایل
會計	حسابرسی
會計	حسابداری
會計	accounting
會計	حسابدار
襪	جوراب
派對	مهمانی
派對	پارتی
派對	مهمونی
派對	حزب
派對	جشن
灌溉	آبیاری
灌溉	آبیاری
國土	میهن
導師	مرشد
包裝	بسته
包裝	بستۀ
包裝	قنداق
義務	تعهدات
義務	قراردادها
義務	التزام
煙	سیگار
煙	دودی
煙	دود
煙	دوده
煙	سیگار
煙	سیگارها
鑽	حفاری
鑽	دریل
鑽	مته
鑽	حفاری
情景	سناریوهای
情景	احداث
情景	سناریوی
情景	سناریو
想像	تخیلات
想像	تخیل
想像	تصورات
傳輸	انتقال
傳輸	مخابره
揭露	فاش
揭露	عیان
揭露	افشا
樹林	وودز
節奏	تمپو
節奏	ضرب
節奏	نواخت
節奏	موزون
節奏	ریتم
醉	مستی
醉	مست
民俗	فولکلور
民俗	اجدادی
中毒	مسمومیت
中毒	مسموم
瞬間	لحظاتی
瞬間	لحظات
瞬間	فوری
阿曼	عمان
阿曼	امان
阿曼	امان
郵政	پست
郵政	پستی
郵政	post
郵政	پستی
解析	تجزیه
解析	تحلیلی
解析	تجزیه
秋田	آکیتا
繪製	ترسیم
偵測	آشکارسازی
偵測	تشخیص
偵測	آشکارسازی
偵測	تشخیص
差別	تفاوت
差別	فرق
籌備	آمادگی
籌備	تدارک
籌備	مقدمات
獎牌	مدال
獎牌	مدال
大田	ota
大田	اوتا
大田	دائجونگ
新娘	عروس
麻煩	مشکل
麻煩	دردسر
麻煩	زحمت
疏散	تخلیه
縱	طولی
隼	شاهین
隼	فالکون
化身	حلول
化身	آواتار
欣賞	قدرش
出版物	نشریات
出版物	چاپخانه
鼓手	درامر
安哥拉	آنگولا
陶瓷	سرامیک
陶瓷	سرامیک
抵制	مقاومت
抵制	مقاومت
抵制	مقاومتی
抵制	مخالفان
抵制	تحریم
容器	کانتینر
容器	محتوی
容器	کانتینر
相應	متناظر
芙蓉	فلو
哺乳	شیردهی
哺乳	سالمندان
哺乳	پرستاری
哺乳	nursing
目的地	مقصد
目的地	مقاصد
咒	افسون
咒	هجی
咒	ورد
咒	لعن
咒	نفرین
滑冰	اسکیت
滑冰	پاتیناژ
滑冰	اسکیت
大島	اوشیما
和解	مصالحه
手持	دستی
白俄羅斯	بلاروس
底下	تهش
底下	مفعول
底下	پایین
底下	باتوم
入學	پذیرش
詹姆士	جیمز
詹姆士	خامس
詢問	پرس
詢問	مکرر
敢	جرأت
敢	dare
敢	جرات
淚	اشک
淚	اشک
淚	اشکها
釣魚	ماهیگیری
削弱	تضعیف
削弱	پسرانشان
削弱	سست
披露	disclosure
披露	فاش
披露	افشاگری
披露	افشاء
識別	شناسایی
自行車	دوچرخه
自行車	موتور
自行車	دوچرخه
巡演	تورها
細節	جزئیات
細節	جزئیات
細節	جزییات
賠償	فدایی
滑雪	اسکی
滑雪	اسکی
常數	ثابت
常數	دائم
常數	مداوم
摩托	موتورسیکلت
摩托	موتو
摩托	moto
家用	خانوار
家用	اهلی
罪犯	جنایتکار
罪犯	مجرم
罪犯	تبهکار
罪犯	کیفری
罪犯	مجرمان
罪犯	جنایتکاران
富裕	ثروتمندان
富裕	ثروتمندی
富裕	پولدار
富裕	ثروتمند
導彈	موشکها
導彈	موشک
導彈	موشکی
協商	مشورت
協商	مشاوره
電梯	لیفت
電梯	آسانسور
操縱	دستکاری
非正式	غیررسمی
非正式	غیررسمی
蛾	شاپرک
王妃	پرنسس
王妃	شاهدخت
不當	ناشایسته
不當	نامناسب
不當	نامناسب
瀏覽器	مرورگرهای
瀏覽器	مرورگر
心情	واکنشهای
心情	حالت
心情	حوصله
不丹	بوتان
沙皇	تزار
弧	قوس
弧	کمان
帥	خوشتیپ
武漢	ووهان
語法	گرامر
語法	نحو
語法	نحوی
橄欖球	football
橄欖球	فوتبال
橄欖球	راگبی
罐	کوزه
罐	کوزه
流放	تبعید
流放	تبعید
農場	مزرعه
農場	فارم
農場	مزارع
寶石	جواهری
寶石	جواهر
寶石	جم
拿破崙	ناپلئون
存活	بقا
存活	بقای
存活	بقاء
炮塔	برجک
宣誓	قسم
宣誓	سوگند
生理	فیزیولوژیک
生理	فیزیولوژی
白堊紀	کرتاسه
丹尼爾	دانیال
丹尼爾	دانیل
丹尼爾	دنیل
現金	نقد
現金	نقدی
現金	کش
咬	گاز
火炬	مشعل
低音	بیس
低音	باس
勸	ترغیب
車道	اتوبان
跳水	غواصی
跳水	شیرجه
跳水	غواصی
跳水	شیرجه
格鬥	جنگیدن
格鬥	دعوا
巨型	غول
頭髮	موی
頭髮	مو
頭髮	موها
和尚	راهب
和尚	راهبان
整修	نوسازی
整修	بازسازی
罕見	نادره
罕見	کمیاب
罕見	نادر
罕見	نادری
家長	والدین
集團軍	لشگر
集團軍	ارتش
集團軍	ارتشی
集團軍	سپاه
集團軍	لشکر
司長	director
司長	کارگردان
玉米	ذرت
玉米	میخچه
玉米	حبوبات
約瑟夫	یوسف
約瑟夫	یوزف
約瑟夫	ژوزف
約瑟夫	جوزف
核定	تأیید
西門	سیمون
西門	سایمن
西門	سایمون
泵	پمپ
泵	تلمبه
泵	پمپ
辯論	مناظره
辯論	مناظره
辯論	مناظره
討厭	متنفر
討厭	متنفرم
討厭	تنفر
討厭	نفرت
剩餘	مازاد
剩餘	افزون
搭檔	همکار
搭檔	شریک
夜晚	شبا
夜晚	شبها
夜晚	شبهای
夜晚	شب
夜晚	شبها
夜晚	شبی
夜晚	شب
夜晚	شبانه
法師	mage
天河	تیانهه
補助	یارانه
轉型	انتقال
轉型	گذار
轉型	تبدیل
轉型	دگرگونی
負擔	سربار
負擔	باری
信託	تراست
信託	توکل
信託	اعتماد
關聯	همبستگی
躍	جهش
躍	کبیسه
不便	زحمت
作物	زراعت
作物	برش
檢察官	دادستان
檢察官	پیگرد
檢察官	دادستان
桌面	رومیزی
歧視	تبعیض
芽	باد
芽	غنچه
跳舞	dance
跳舞	رقص
跳舞	رقص
跳舞	رقصیدن
疫苗	واکسن
疫苗	واکسن
干擾	پارازیت
干擾	پارازیت
干擾	دخالت
干擾	مداخله
干擾	تداخل
精度	دقت
精度	دقتی
精度	دقت
講師	سخنران
講師	دانشیار
恭喜	تبریک
恭喜	تبریک
終點站	ترمینال
終點站	پایانه
粘	چسبناک
粘	چسبنده
酒精	الکل
傘	چتر
傘	چتری
傘	آمبرلا
法規	اساسنامه
追擊	تعقیب
單車	دوچرخه
單車	موتور
單車	دوچرخه
景觀	مناظر
景觀	عرضی
景觀	منظره
本田	honda
本田	هوندا
限量	محدود
犧牲	قربانی
犧牲	فدا
犧牲	ذبح
犧牲	فداکاری
實質	فروهر
實質	گوهر
實質	اسانس
實質	مادهای
實質	اموال
公約	همایش
塑料	پلاستیک
塑料	پلاستیکی
哭	گریه
哭	گریستن
哭	گریه
參議員	سناتور
一月	ژانویه
汽油	بنزینی
汽油	بنزین
汽油	گس
汽油	گاز
地主	مالکان
臀	باسن
臀	هیپ
臀	باسن
臀	رانش
難民	پناهنده
難民	مهاجر
難民	پناهنده
難民	پناهندگان
難民	پناهجویان
難民	مهاجرین
科威特	کویت
毒品	مواد
衰落	زوال
賊	دزدان
賊	دزدها
賊	دزد
賊	دزد
興起	ظهور
興起	پیدایش
中尉	ستوان
禪	ذن
爭論	بحث
爭論	مجادله
爭論	جدال
爭論	جنجال
爭論	حجت
爭論	برهان
爭論	استدلال
爭論	آرگومان
爭論	دلایل
爭論	استدلال
輔導	مربیگری
輔導	مشاوره
轉變	تبدیل
轉變	دگرگونی
轉變	تبدیل
實踐	تمرین
天鵝	قویی
天鵝	قو
天鵝	سوان
喝	نوشیدن
喝	بنوش
喝	بنوشید
夢幻	دریم
夢幻	خواب
夢幻	رویا
夢幻	رؤیا
夢幻	رویای
夢幻	رؤیای
夢幻	رؤیایی
夢幻	رویایی
音效	صوت
音效	صدا
壇	محراب
壇	قربانگاه
教派	مسلک
教派	فرقه
囚禁	حبس
染	رنگین
實用	عملی
實用	مفید
實用	سودمندی
水星	عطارد
水星	جیوه
水星	مرکوری
上野	اوئنو
剛果	کنگو
注射	آمپول
注射	تزریق
注射	آمپول
注射	تزریق
注射	تزریق
地底	زیرزمینی
地底	زیرزمین
傳遞	رله
傳遞	بازپخش
曙光	شفق
研究員	محقق
研究員	پژوهشگر
研究員	یاران
心靈	ذهن
心靈	mind
頭顱	جمجمه
遺跡	ویران
鸚鵡	طوطی
鸚鵡	طوطی
約會	تاریخ
約會	دوستیابی
緊張	مضطرب
緊張	عصبی
光束	پرگار
光束	پرتو
壞	bad
壞	بد
滿意	ارضای
滿意	رضایت
滿意	رضایت
滿意	خشنود
滿意	راضی
囚犯	زندانی
囚犯	اسیر
囚犯	اسیری
囚犯	زندانیان
底盤	اسکلت
底盤	شاسی
便宜	ارزان
便宜	ارزون
第五次	پنجم
第五次	پنجمی
第五次	پنجمین
影子	سایه
影子	شادو
緩慢	آهسته
產量	بازده
產量	تولید
報章	روزنامه
死神	مرگ
死神	شینیگامی
大海	دریا
大海	دریای
大海	بحر
緊	سفت
緊	تنگه
自衛隊	sdf
廣義	بازتر
廣義	وسیعتر
廣義	تعمیم
廣義	وسیعتر
摘要	انتزاعی
摘要	چکیده
讚	دوست
讚	پسندید
讚	شبیه
讚	لایک
讚	مثل
讚	like
讚	مانند
讚	لایک
檢驗	آزمون
檢驗	آزمودن
檢驗	آزمایش
檢驗	تست
多重	چندگانه
多重	چندین
火災	آتشسوزی
火災	آتش
火災	آتیش
火災	آتشسوزی
尺度	ترازوی
環繞	محاصره
環繞	احاطه
環繞	فراگیر
戟	یوفوربیا
巴巴	baba
客人	مهمان
客人	میهمان
客人	میهمانان
客人	میهمان
客人	مهمانان
精確	دقیقی
精確	دقیق
精確	دقیق
精確	دقیق
精確	دقت
精確	دقتی
拘留	بازداشت
護理	سالمندان
護理	پرستاری
護理	nursing
護理	مراقبت
成像	تصویربرداری
諷刺	طعنه
諷刺	کنایه
諷刺	طنز
諷刺	طعنه
地板	طبقه
地板	طبقات
地板	کف
地板	کفپوش
地板	طبقه
鬥爭	جهاد
鬥爭	کشمکش
檢測	آشکارسازی
檢測	تشخیص
冰島	ایسلند
排放	نشر
排放	گسیل
排放	انتشار
牛奶	شیر
牛奶	میلک
原生	بومی
交響曲	سمفونی
彎	خم
彎	بند
彎	بنت
彎	خمیده
梳	شانه
棕色	قهوهای
棕色	براون
氏族	قبیله
氏族	خاندان
氏族	طایفه
氏族	قبایل
氏族	قبائل
醛	آلدهید
依賴	وابسته
依賴	وابستگی
依賴	ریلاینس
共振	تشدید
緬	برمه
緬	برما
硫酸	سولفات
手指	انگشتش
手指	انگشت
手指	فینگر
手指	انگشتان
手指	انگشت
龔	گونگ
龔	گانگ
署長	مدیر
署長	سرپرست
面具	نقاب
面具	ماسک
面具	ماسک
雷射	لیزر
雷射	لیزری
洛陽	لوئویانگ
效能	اثربخشی
皇冠	کرون
皇冠	کراون
皇冠	تاج
統治者	فرمانروایان
統治者	حاکمان
統治者	حاکم
豪華	مجلل
豪華	دلخوشی
豪華	luxury
豪華	لوکس
豪華	مجلل
認真	جدی
簽證	روادید
簽證	ویزای
簽證	روادید
簽證	ویزا
簽證	ویزای
全能	توانا
全能	قهار
就業	استخدام
就業	اشتغال
電動	برقی
電動	الکتریکی
電動	الکتریک
戀人	عشاق
戀人	عاشقان
戀人	lovers
小野	اونو
指派	انتساب
毒性	مسمومیت
賭	قماربازی
賭	قمار
刷	برس
寬度	عرض
字典	دیکشنری
激素	هورمون
盟友	متفقین
盟友	متحدین
墨爾本	ملبورن
桶	بشکه
桶	بشکه
桶	دلو
桶	سطل
對立	مخالف
對立	رقابت
對立	مشاجره
對立	مواجهه
對立	رویارویی
對立	مقابله
男生	پسران
男生	پسرها
男生	پسرا
奴隸	slave
奴隸	بنده
奴隸	برده
休閒	تفریح
休閒	تفریحات
休閒	سرسری
休閒	فراغت
犯人	زندانی
犯人	اسیر
犯人	اسیری
犯人	زندانیان
同伴	همنشین
同伴	همدم
同伴	همنشینی
壓縮	تراکم
壓縮	فشرده
果實	میوه
果實	میوه
各州	شهرستانهای
缺席	غایب
缺席	غیبت
缺席	غیاب
綁架	ربودن
綁架	ربودن
反叛	شورشی
反叛	یاغی
反叛	طغیان
反叛	عصیان
反叛	طغیان
反叛	سرکشی
反叛	شورش
西班牙語	اسپانیا
西班牙語	اسپانیایی
修理	تعمیر
修理	تعمیرات
修理	تعمیرات
丹佛	دنور
阿部	ایب
阿部	آبه
玻利維亞	بولیوی
墜毀	سقوط
墜毀	کراش
墜毀	فروپاشی
服飾	پوشاک
服飾	صندوقچه
服飾	کمد
服飾	رختکن
恐懼	خوف
恐懼	ترس
數千	هزاران
數千	هزارها
徽章	نشان
暴動	شورش
排版	چیدمان
浸	شیب
滿洲	منچوری
瀏覽	مرور
瀏覽	مشاهده
瀏覽	مشاهدۀ
瀏覽	مرور
瀏覽	نما
瀏覽	نمای
姊姊	آبجی
姊姊	سیس
姊姊	خواهر
姊姊	خواهری
姊姊	خواهرش
山崎	کامازاکی
哈薩克	قزاقستان
貸款	قرض
貸款	وام
關卡	سطح
關卡	سطوح
關卡	تراز
關卡	لول
關卡	سطح
常規	روال
創業	کارآفرینی
開心	خوشبخت
開心	خوش
開心	شاد
開心	خوشحال
開心	مبارک
高潮	ارگاسم
高潮	ارضا
高潮	اوج
骨骼	استخوان
骨骼	بونز
骨骼	استخوانها
骨骼	اسکلتی
骨骼	اسکلت
骨骼	استخوان
孔雀	طاووس
特工	مامور
特工	کارگزار
特工	مأمور
汞	عطارد
汞	جیوه
汞	مرکوری
預設	پیشفرض
雷霆	تندر
雷霆	رعد
趨勢	ترند
趨勢	گرایش
趨勢	روند
後代	زادگان
後代	نواده
後代	فرزندانی
後代	اولاد
後代	فرزند
後代	زاد
後代	نوادگان
變動	تغییرات
時光	زمان
時光	تایم
時光	time
爛	پوسیده
爛	فاسد
鞍	زین
北極	قطبی
變換	تبدیل
變換	تبدیل
變換	دگرگونی
年紀	عصر
年紀	age
年紀	سنی
年紀	سن
花費	صرف
花費	صرف
岐阜	گیفو
戈爾	گور
瓦特	وات
瓦特	واتس
聊天	گپ
聊天	گپی
橋本	هاشیموتو
漂亮	زیباست
漂亮	زیبا
漂亮	خوشگل
漂亮	قشنگ
漂亮	خوشگل
漂亮	خوشگله
漂亮	خیلی
歡	هوآن
災難	مصیبت
災難	فاجعه
災難	مصیبتی
災難	حادثه
災難	فجایع
災難	حوادث
三角洲	دلتا
三角洲	دلتای
媒介	رسانه
媒介	متوسط
民事	civil
民事	مدنی
叔叔	عمو
叔叔	عموی
叔叔	دایی
棉花	کاتن
棉花	کتان
棉花	پنبه
外星人	alien
外星人	بیگانه
外星人	فضایی
外星人	بیگانگان
宮城	میاگی
邪惡	شر
邪惡	شرور
邪惡	شرارت
邪惡	بد
邪惡	بدجنس
邪惡	بدکاران
邪惡	نابکار
趾	انگشت
業界	صنعت
業界	صنایع
少校	عمده
少校	ماژور
少校	سرگرد
困擾	آشفته
預言	پیشگویی
預言	نبوت
譴責	توبیخ
石化	پتروشیمی
溫帶	معتدل
肺	ریه
肺	لونگ
肺	لانگ
肺	ریه
肺	ششها
廣播電台	رادیویی
廣播電台	رادیو
廣播電台	بیسیم
合適	مناسب
合適	مناسبه
故鄉	میهن
故鄉	زادگاه
故鄉	زادگاهم
極端	ناحق
極端	افراطی
假名	تخلص
假名	کانا
心理學	روانشناسی
大氣層	اتمسفر
閔	مین
閔	min
斑點	خالدار
斑點	نقطه
斑點	لکه
斑點	نقاط
恨	متنفر
恨	متنفرم
恨	تنفر
恨	نفرت
決鬥	دوئل
降水量	بارش
降水量	بارندگی
提取	استخراج
提取	استخراج
提取	چکیده
提取	استخراج
革新	نوآوری
革新	نوآوری
革新	نوآوری
傍晚	عصر
傍晚	غروب
傍晚	شام
柔道	جودو
格局	الگو
格局	الگوها
陵墓	آرامگاه
社會學	جامعهشناسی
社會學	جامعهشناسی
幽靈	شبح
幽靈	گوست
幽靈	روح
射線	اشعه
穹	گنبد
血統	نسب
血統	نژاد
血統	وراثت
血統	نشاندار
血統	نزول
瑪麗亞	ماریا
喬治亞	گرجستان
喬治亞	جورجیا
困境	مخمصه
困境	معضل
困境	معمای
渦輪	توربو
眼鏡	عینکی
眼鏡	عینک
版面	چیدمان
濃度	غلظت
濃度	غلظت
漏	نشت
漏	درز
中性	بیطرف
中性	خنثی
天生	متولد
天生	زاده
陪同	اسکورت
陪同	همراهی
家屬	فامیل
家屬	خانوادگی
家屬	خانواده
圖形	گراف
圖形	نگاره
圖形	graphic
圖形	نگارهای
圖形	گرافیک
圖形	گرافیکی
老鼠	موش
流派	ژانر
海濱	بارانداز
語言學	زبانشناسی
微笑	لبخند
微笑	تبسم
微笑	بخند
石頭	سنگ
石頭	استون
石頭	سنگی
石頭	سنگسار
石頭	سنگی
石頭	صخره
石頭	راک
審議	رسیدگی
魔力	جادویی
魔力	جادو
魔力	سحر
魔力	جادوی
歷史學家	مورخان
有機	آلی
有機	ارگانیک
泰坦	تیتان
泰坦	تایتان
金字塔	هرم
金字塔	هرمی
金字塔	اهرام
金字塔	هرم
金字塔	اهرام
橙色	پرتقال
橙色	نارنجی
橙色	اورنج
啓	کای
皇太子	دافین
飲料	نوشیدنی
向外	ظاهری
幾何	هندسه
幾何	geometric
幾何	هندسی
曲線	منحنی
延遲	تأخیر
延遲	تاخیر
延遲	تأخیری
署名	امضا
海灘	بیچ
海灘	ساحل
海灘	سواحل
研討會	سمینارهای
研討會	کارگاه
研討會	سمینار
馬匹	اسبان
馬匹	اسب
馬匹	اسبها
馬匹	اسب
打點	rbi
露西	لوسی
引爆	انفجاری
引爆	انفجار
鼬	راسوی
說服	متقاعد
說服	متقاعد
月光	مهتاب
鶯	سسک
厚度	ضخامت
娃娃	عروسک
娃娃	عروسکی
娃娃	عروسک
專注	کانون
專注	تمرکز
住戶	خانوار
住戶	خانوار
住戶	مستاجر
實習	کارورزی
實習	کارآموزی
實習	انترن
實習	کارآموز
毗鄰	مجاور
同情	شفقت
同情	دلسوزی
同情	مهربانی
同情	دلسوزی
同情	همدردی
秋天	پاییز
秋天	پائیز
秋天	پاییزی
秋天	خزان
秋天	سقوط
秋天	پاییز
秋天	fall
秋天	افتادن
耶和華	یهوه
懷孕	حاملگی
懷孕	بارداری
懷孕	آبستن
懷孕	بارداری
懷孕	حامله
懷孕	باردار
逃離	گریز
逃離	فرار
細菌	باکتریهای
細菌	باکتری
細菌	باکتریها
細菌	میکروب
爬行	خزیدن
爬行	خزیدن
立體	استریو
傾斜	اسلنت
八個	هشت
最愛	محبوب
猶太	یهود
猶太	یهودیان
猶太	یهودی
猶太	یهود
猶太	یهودیان
猶太	یهودی
蓮花	لوتوس
蓮花	نیلوفر
顧客	مشتری
顧客	مشتریان
顧客	مشتری
人質	گروگان
人質	گروگانگیری
拍賣	مزایده
拍賣	حراجی
拍賣	حراج
拍賣	حراج
比重	تناسب
駕駛員	راننده
駕駛員	گرداننده
駕駛員	خلبان
駕駛員	راهبری
稀有	نادره
稀有	کمیاب
稀有	نادر
稀有	نادری
炸	ترکیدن
上次	آخری
上次	لست
上次	واپسین
上次	آخرین
上次	اخرین
公牛	بول
診斷	تشخیصش
診斷	تشخیص
診斷	تشخیصی
信件	حروف
信件	پیامها
信件	پیام
信件	حرف
信件	نامه
信件	نامهای
信件	نامۀ
信件	نامه
信件	پیغام
信件	پیام
擲	پرتاب
近日	اخیرا
近日	اخیراً
近日	تازگی
主機	میزبان
主機	میزبانی
蛋白質	پروتئین
蛋白質	پروتئینی
蛋白質	پروتئینهای
蛋白質	پروتئینها
蛋白質	پروتئینهای
世俗	سکولار
錄音室	studio
錄音室	استودیو
錄音室	استدیو
罷工	اعتصاب
罷工	رسد
屋頂	سقف
屋頂	بام
陰謀	رسم
陰謀	نیرنگ
陰謀	توطئه
陰謀	دسیسه
新星	نووا
新星	نوا
烏拉圭	اروگوئه
番茄	گوجه
夏日	تابستان
夏日	سامر
夏日	تابستون
夏日	تابستانی
章程	اساسنامه
白天	روز
白天	روزی
間諜	جاسوسی
間諜	جاسوس
間諜	جاسوسان
糧食	غذایی
糧食	خوراک
糧食	غذا
糧食	حبوبات
糧食	دانه
糧食	گندم
微生物	میکروارگانیسمها
付費	تاوان
付費	پرداخت
付費	پرداخت
強迫	اجباری
強迫	اجبار
強迫	اجبار
強迫	اجبار
文法	گرامر
俘虜	زندانی
俘虜	اسیر
俘虜	اسیر
歲月	سالهای
歲月	سالها
歲月	سال
殭屍	زامبی
護士	nurse
護士	پرستار
立體聲	استریو
海關	گمرک
假定	فرض
假定	فرض
假定	پندار
假定	گمان
波羅	بالتیک
裙	لباس
裙	دامن
菩薩	بوداسف
菩薩	بودا
競技場	آرنا
珊瑚礁	آبسنگ
立方	مکعب
立方	مکعبی
立方	مکعب
無線電	رادیویی
無線電	رادیو
無線電	بیسیم
麻省理工	mit
爬	خزیدن
捐贈	اهداء
捐贈	اهدا
捐贈	عضو
捐贈	صدقه
捐贈	اهدا
搬遷	جابجایی
平時	معمول
平時	همیشگی
核准	تصویب
核准	تأیید
中野	ناکانو
脂肪	چاقی
脂肪	چربی
脂肪	fat
脂肪	چاق
脂肪	تپل
尊敬	مراعات
尊敬	احترام
十字架	صلیب
十字架	کراس
十字架	عبور
感動	لمس
感動	حرکت
感動	لمس
住所	اقامتگاه
住所	جایگاه
住所	اقامت
單人	تکی
單人	single
單人	تک
運河	کانال
運河	مجرا
運河	مجرای
運河	کانالها
星期四	پنجشنبه
大門	دروازه
大門	گیت
大門	دری
空白	شکاف
空白	شکافها
空白	خالی
空白	تهی
空白	خالی
紀念碑	یادبود
紀念碑	مموریال
紀念碑	یادبود
紀念碑	یادمان
人道	مهربانانه
人道	انسانیت
人道	بشر
人道	بشریت
驗證	وارسی
驗證	تأیید
驗證	وارسی
驗證	تصدیق
驗證	اعتبارسنجی
驗證	اعتبارسنجی
相鄰	مجاور
山姆	سَم
山姆	سام
山姆	sam
監禁	حبس
爐	اجاق
爐	کوره
爐	فر
爐	فره
爐	اجاق
爐	تنور
票價	کرایه
票價	فارس
亞當	ادم
亞當	آدم
亞當	آدام
銷售量	فروش
侮辱	توهین
侮辱	توهین
侮辱	توهین
管家	باتلر
鰈	کفشک
平凡	معمولی
水塘	حوض
水塘	سدها
駒	کوئی
駒	کویی
見證	ناظر
見證	شهادت
見證	شاهد
見證	شاهدی
見證	گواه
履行	وفا
洲際	اینترکنتیننتال
音響	استریو
馬拉松	ماراتن
馬拉松	ماراتون
聚合物	پلیمر
聚合物	بسپار
專欄	ستون
專欄	ستونی
未成年	نابالغ
未成年	کوچک
未成年	خردسال
未成年	کوچکی
清洗	پاکسازی
清洗	نظافت
清洗	پاکسازی
太空船	فضاپیمای
太空船	فضاپیما
太空船	فضاپیما
必需	لازم
必需	ضروری
必需	واجب
控告	کیفرخواست
天主教徒	کاتولیک
決心	حل
決心	رفع
決心	عزم
罰	مجازات
罰	پنالتی
個案	پرونده
個案	کیس
個案	مورد
安東	آنتون
加冕	تاجگذاری
太古	سوایر
暑假	تابستان
暑假	سامر
暑假	تابستون
暑假	تابستانی
鞏固	تحکیم
燃油	سوخت
仲裁	داوری
降水	بارش
降水	بارندگی
胃	معدی
胃	شکم
胃	معده
遇見	met
姑娘	دختری
姑娘	دختر
姑娘	girl
北歐	نوردیک
北歐	اسکاندیناوی
模組	پیمانه
模組	ماژول
