και	ja
πρόοδο	edistystä
πρόοδο	edistyminen
πρόοδο	edistys
πρόοδο	progress
απομάκρυνση	poistaminen
απομάκρυνση	muutto
απομάκρυνση	poisto
τακτικά	säännöllisesti
τακτικά	säännöllisesti
τακτικά	tavallinen
τακτικά	säännöllinen
τακτικά	säännölliset
άρματα	tankit
άρματα	säiliöt
άρματα	sotavaunut
πλειονότητα	enemmistö
μπλοκ	korttelia
μπλοκ	estä
μπλοκ	esto
μπλοκ	block
μπλοκ	korttelin
φροντίδα	huolehtiva
φροντίδα	välittämistä
φροντίδα	välittäminen
φροντίδα	välitä
αντρέ	andre
αντρέ	andré
αντρέ	andré
πενήντα	viisikymmentä
πενήντα	fifty
σύνδεσης	association
σύνδεσης	yhdistys
διάλεκτο	murretta
δευτέρα	maanantaina
δευτέρα	maanantai
τιμωρία	rangaistuksen
τιμωρία	rangaistusta
τιμωρία	rangaistus
γυρίστηκε	kuvattiin
γυρίστηκε	kuvasi
γυρίστηκε	kuvattu
σύγχρονος	nykyaikainen
αυτοκρατορική	imperial
συνοδεία	seurue
συνοδεία	seurueen
συνοδεία	saattue
συνοδεία	seuralainen
γραμμική	lineaarinen
τζο	joen
τζο	joe
χαϊδελβέργη	heidelberg
λεόν	léon
λεόν	león
λεόν	leon
ανάκτορα	palace
ανάκτορα	palatsi
όχημα	ajoneuvo
όχημα	ajoneuvoa
όχημα	ajoneuvon
σωματίδια	hiukkaset
σωματίδια	hiukkasia
σωματίδια	hiukkaset
σωματίδια	hiukkasten
ανόδου	anodi
ιαπωνικά	japanilaista
ιαπωνικά	japani
ιαπωνικά	japanilainen
ιαπωνικά	japanin
ιαπωνικά	japanilaiset
κολομβία	kolumbian
κολομβία	kolumbia
σχεδίαση	piirrä
σχεδίαση	tasapeli
σχεδίαση	piirtää
σχεδίαση	suunnittelu
σχεδίαση	suunnitella
σχεδίαση	design
σχεδίαση	muotoilu
κίνδυνοι	vaaroja
κίνδυνοι	vaarat
κίνδυνοι	riskejä
κίνδυνοι	riskit
κίνδυνοι	vaaroja
κίνδυνοι	vaarat
κονγκ	kong
δικαιοδοσία	toimivaltaa
δικαιοδοσία	toimivalta
μηνύματα	viestejä
μηνύματα	viestit
καρδιακή	sydän
καρδιακή	sydämen
απόγευμα	iltaa
απόγευμα	ilta
απόγευμα	iltapäivä
απόγευμα	iltapäivällä
απόγευμα	iltapäivän
επίτευξη	saavuttamista
επίτευξη	saavutus
επίτευξη	saavuttaminen
επίτευξη	saavuta
επίτευξη	saavuttaa
νου	mielen
νου	mieli
φωλιά	pesää
φωλιά	pesä
επιθετικοί	aggressiivinen
μπίλι	billy
δορυφόροι	satelliitit
φορέας	organisaation
φορέας	järjestö
φορέας	organisaatio
φορέας	harjoittajan
φορέας	operaattori
φορέας	kantaja
φορέας	toimielin
φορέας	laitos
φορέας	instituutio
διαβάσει	luettu
διαβάσει	lukea
διαβάσει	lue
μιούζικαλ	musikaali
μιούζικαλ	musikaaleja
πνευματικό	henkinen
πνευματικό	henkistä
πνευματικό	hengellinen
άλμπερτ	albert
επιτευχθεί	saavutetut
επιτευχθεί	saavutettiin
επιτευχθεί	saavutettu
νεπάλ	nepalin
σφάλμα	virhe
σοβιετικοί	neuvostoliitto
αραβία	arabia
αραβία	arabian
υποστηρίζεται	tuettu
υποστηρίζεται	tuettiin
οδηγώντας	johtavan
οδηγώντας	johtava
οδηγώντας	johtavat
οδηγώντας	johtaa
θεμέλια	säätiö
θεμέλια	säätiön
θεμέλια	perusta
θεμέλια	säätiöiden
κούβα	kuubasta
κούβα	kuubaan
κούβα	kuubassa
κούβα	kuuban
κούβα	kuuba
ηφαίστειο	tulivuori
στίβεν	stephen
στίβεν	tapani
στίβεν	steven
πλάκες	laatat
πλάκες	lautaset
πλάκες	lautasia
πλάκες	levyt
πλάκες	kilvet
δεδομένο	annettu
δεδομένο	annetut
επηρεάζει	vaikuttaa
τριάδα	trinity
μυστικά	salaisuuksia
μυστικά	salaisuudet
νομάρχης	prefekti
συνεχόμενη	jatkuvat
συνεχόμενη	jatkuvia
συνεχόμενη	jatkuva
συνεχόμενη	jatkuvaa
θεούς	jumalat
θεούς	jumalia
υποδηλώνει	ilmaisee
υποδηλώνει	ehdottaa
μαύρος	mustat
μαύρος	black
μαύρος	musta
μαύρος	mustaa
μηχανικό	mekaanisen
μηχανικό	mekaaninen
μηχανικό	mekaaniset
μηχανικό	insinööri
βλαντιμίρ	vladimir
ισχύουν	sovelletaan
ισχύουν	soveltaa
δελφών	delphi
νικητή	voittaja
νικητή	voittajan
ισλανδία	islantiin
ισλανδία	islannissa
ισλανδία	islanti
ισλανδία	islannin
εκθέματα	näyttely
τζωρτζ	yrjö
τζωρτζ	george
τζωρτζ	ykä
ολυμπιακή	olympia
ολυμπιακή	olympic
δικαστήρια	tuomioistuinten
δικαστήρια	tuomioistuimet
αυτοκράτορες	keisarit
τόξο	arc
τόξο	kaari
τόξο	varsijousi
τόξο	keula
τόξο	kumartaa
τόξο	jousi
βουκουρεστίου	bukarestin
ρύθμιση	asetukset
ρύθμιση	asetukset
ρύθμιση	määritä
καθορίζεται	määritetty
καθορίζεται	määrätietoinen
καθορίζεται	määritetyt
καθορίζεται	päättäväinen
καθορίζεται	määritetään
πόνο	kipu
πόνο	kipua
πόνο	tuska
πόνο	tuskaa
εκπροσώπους	edustajat
εκπροσώπους	edustajien
εκπροσώπους	edustajia
μολονότι	vaikka
μολονότι	tosin
μολονότι	vaikkakin
έξοδα	menot
έξοδα	kulut
έξοδα	kustannukset
έξοδα	kulut
αντίπαλος	kilpailija
αντίπαλος	vastustajat
αντίπαλος	vastustajaa
αντίπαλος	vastustaja
ζευγάρια	parit
ζευγάρια	paria
ζευγάρια	pareittain
ζευγάρια	pareja
ζευγάρια	parit
σουλεϊμάν	suleiman
διεργασία	prosessin
διεργασία	prosessi
διάσκεψη	kokous
διάσκεψη	konferenssi
διάσκεψη	konferenssin
αδελφοί	veljet
αδελφοί	veljekset
αδελφοί	veljiä
διατηρηθεί	säilyttänyt
διατηρηθεί	säilytetty
διατηρηθεί	säilyi
διατηρηθεί	säilytetty
διαλύτες	liuottimia
άλογα	hevosia
άλογα	hevoset
όφελος	etuus
όφελος	hyötyä
όφελος	hyöty
όφελος	hyödyt
σπάνιο	harvinaiset
σπάνιο	harvinainen
παλαιστές	painijat
φυλακίστηκε	vangittu
φυλακίστηκε	vangittuna
φυλακίστηκε	vangittiin
ιππικό	ratsuväki
ιππικό	ratsuväen
σκοτώνει	tappaa
μακρύ	pitkät
μακρύ	kauan
μακρύ	pitkä
μακρύ	pitkään
μακρύ	long
αετός	eagle
αετός	kotkan
αετός	kotka
αυξημένη	lisääntynyt
αυξημένη	kasvoi
νάπολη	napolissa
νάπολη	napolin
πείραμα	koe
πείραμα	kokeilu
ούρων	virtsaa
ούρων	virtsa
ούρων	virtsassa
ούρων	virtsan
κρέας	liha
κρέας	lihaa
επαγγελματικά	ammatti
επαγγελματικά	ammattimainen
επαγγελματικά	ammatillinen
επαγγελματικά	ammattilainen
επαγγελματικά	ammattimaisesti
επιφάνειες	pinnat
κινγκ	king
κινγκ	kuningas
κινγκ	kunkku
καθαρή	net
καθαρή	verkon
καθαρή	verkko
καθαρή	netto
καθαρή	puhdasta
καθαρή	puhtaana
καθαρή	puhdas
καθαρή	puhtaat
καθαρή	puhdasta
καθαρή	puhdas
καθαρή	puhtaat
αποδεκτό	hyväksyttävät
αποδεκτό	hyväksyttävä
κοπέλα	tyttöystävä
κοπέλα	tyttöystävää
κοπέλα	tyttöystävän
κοπέλα	likka
κοπέλα	girl
κοπέλα	tyttö
σώσει	tallenna
σώσει	säästä
ειρηνικού	tyyni
ειρηνικού	tyynenmeren
ειρηνικού	pacific
ρος	rossin
ρος	ross
θήβα	theba
κλασικό	klassinen
κλασικό	classic
κλασικό	klassista
κλασικό	klassikko
ρέι	ray
αξιοσημείωτη	huomattava
αξιοσημείωτη	huomattavaa
αξιοσημείωτη	merkittävä
αξιοσημείωτη	merkittävää
αξιοσημείωτη	huomattava
θωμά	thomas
θωμά	tuomas
ανζού	anjou
παππούς	ukki
παππούς	vaari
παππούς	pappa
παππούς	isoisä
παππούς	isoisä
γωνίες	kulmat
γωνίες	kulmat
αγόρι	poika
γνωστούς	tutut
γνωστούς	tuttuja
γνωστούς	tuttavat
ξένους	muukalaiset
ξένους	vieraat
ξένους	vieraita
ξένους	ulkopuoliset
ξένους	ulkopuolisia
ξένους	ulkopuolisten
τρόμου	kauhun
τρόμου	kauhu
τρόμου	kauhua
ανρί	henri
ντραμς	rummut
ντραμς	rumpuja
θεολόγος	teologi
αναγκαία	tarpeellisia
αναγκαία	tarpeen
αναγκαία	tarpeellista
αναγκαία	tarpeelliset
αναγκαία	tarpeellinen
αναγκαία	välttämätön
στήθος	rintaan
στήθος	rinta
στήθος	rinnan
στήθος	rintakehä
στήθος	rinta
στήθος	rinnat
στήθος	rintojen
στήθος	rintoja
στήθος	rinnat
στήθος	rintojen
ερωτήσεις	kysymykset
ερωτήσεις	kysymyksiä
υποτροφία	stipendin
τζιμ	jim
τζιμ	jukka
γνωρίζοντας	tietäen
ιεχωβά	jehova
ναύαρχος	amiraali
δουλειές	työpaikkoja
δουλειές	työt
δουλειές	työpaikat
δουλειές	yritys
δουλειές	liiketoiminta
δουλειές	liike
δουλειές	liiketoiminnan
δουλειές	business
αποτελεσματική	tehokasta
αποτελεσματική	tehokas
αποτελεσματική	tehokkaat
αποτελεσματική	tehokasta
αποτελεσματική	tehokas
αποτελεσματική	tehokkaat
αποφασίσει	päätä
αποφασίσει	päättää
γουέστ	west
γουέστ	lännessä
γουέστ	läntinen
γουέστ	länsi
ερασιτεχνική	amatööri
εφέ	seuraukset
εφέ	vaikutus
εφέ	vaikutuksia
εφέ	vaikutukset
εφέ	vaikutusta
εφέ	vaikutus
εφέ	seuraus
εφέ	vaikutukset
δελτίο	tiedotteen
διαφωνία	erimielisyyttä
διαφωνία	erimielisyydet
διαφωνία	riitaa
διαφωνία	riidan
διαφωνία	riita
διαφωνία	kiista
εξοπλισμού	varusteet
εξοπλισμού	kalusto
εξοπλισμού	välineet
εξοπλισμού	laitteet
εξοπλισμού	laitteisto
επαναφορά	palauta
επαναφορά	nollaa
επαναφορά	palauta
επαναφορά	palauttaa
επαναφορά	palautettiin
επαναφορά	palautettua
επαναφορά	palautettu
πούλησε	myi
πούλησε	myyty
πούλησε	myydään
φράνσις	francis
φράνσις	frances
ηλεκτρονικά	elektroniikka
ηλεκτρονικά	sähköiset
ηλεκτρονικά	sähköisen
ηλεκτρονικά	sähköinen
ηλεκτρονικά	elektroninen
ηλεκτρονικά	elektroniset
στήλες	sarakkeet
αχιλλέα	akilles
αχιλλέα	achille
λείψανα	pyhäinjäännöksiä
αποκάλυψη	ilmestys
αποκάλυψη	maailmanloppu
αποκάλυψη	maailmanlopun
αποκάλυψη	paljastuksia
αποκάλυψη	paljasta
αποκάλυψη	paljastaa
ειδικούς	asiantuntijat
ειδικούς	asiantuntijoiden
λιθουανία	liettuan
λιθουανία	liettua
μεταβλητές	muuttujat
γλυπτά	kaiverruksia
γλυπτά	veistos
γλυπτά	veistoksia
ελπίζω	toivottavasti
λεωφόρο	boulevard
λεωφόρο	avenue
σάββατο	lauantai
σάββατο	lauantaina
υπερβολική	liiallinen
υπερβολική	kohtuuton
μουσταφά	mustafa
κογκρέσο	kongressi
κογκρέσο	kongressin
κογκρέσο	kongressiin
ηλεκτρόνια	elektroneja
διαχωρισμός	jako
διαχωρισμός	jaettu
διαχωρισμός	erottelu
διαχωρισμός	erottaminen
διαχωρισμός	erottelu
υποτίθεται	oletettavasti
ρίκα	rica
συντομογραφία	lyhenne
συντομογραφία	lyhennetty
χόκεϊ	jääkiekko
χόκεϊ	jääkiekkoa
ρενέ	renee
ρενέ	rené
ρενέ	rené
ρενέ	rene
ρενέ	renée
στοά	tunneli
στοά	tunnelin
στοά	lodge
στοά	galleriassa
στοά	gallerian
στοά	galleria
προοδευτική	asteittain
προοδευτική	asteittainen
πραγματικός	real
πραγματικός	todellinen
πραγματικός	oikea
πραγματικός	aito
πραγματικός	todellista
τορίνο	torino
τορίνο	torinon
λαιμό	kurkun
λαιμό	kurkku
λαιμό	kaulan
λαιμό	niskan
λαιμό	niska
λαιμό	kaula
γνωρίσει	tapasivat
γνωρίσει	met
γνωρίσει	tavattiin
γνωρίσει	tavanneet
γνωρίσει	tavannut
αναπτύχθηκαν	kehittynyt
αναπτύχθηκαν	kehitetty
αναπτύχθηκαν	kehittyneet
αναπτύχθηκαν	kehitettiin
πρεσβεία	lähetystö
πρεσβεία	lähetystön
πρεσβεία	suurlähetystö
διακήρυξη	julistuksen
διακήρυξη	julistus
διακήρυξη	julistuksen
διακήρυξη	julkilausuma
διακήρυξη	ilmoitus
φαντασία	mielikuvitusta
φαντασία	mielikuvituksen
φαντασία	mielikuvitus
φαντασία	fiktiota
φαντασία	fantasia
σοβιετικό	neuvostoliitto
ορεινή	vuori
ορεινή	vuorta
ορεινή	vuoristo
αναγνώρισης	tunnistaminen
αναγνώρισης	tunniste
αναγνώρισης	tunnistetiedot
αναγνώρισης	tunnistus
χρήσιμη	hyödyllinen
χρήσιμη	hyödyllisiä
χρήσιμη	hyödyllistä
χρήσιμη	hyödyllinen
χρήσιμη	hyödyllisiä
χρήσιμη	hyödyllistä
καταγράφεται	kirjatut
καταγράφεται	kirjattu
καταγράφεται	kirjataan
μειωθεί	alentunut
μειωθεί	vähentynyt
μειωθεί	alennettu
επιστήμονας	tiedemies
επιστήμονας	tutkija
μεταβλητή	muuttujaa
μεταβλητή	vaihteleva
μεταβλητή	muuttuja
μεταβλητή	muuttujan
μεταβλητή	muuttuva
βαρκελώνη	barcelonan
βαρκελώνη	barcelonassa
βαρκελώνη	barcelona
ιμπραήμ	ibrahim
νικήσει	hakata
νικήσει	hakkaa
τρίπολη	tripolin
υποδοχή	slot
υποδοχή	socket
υποδοχή	vastaanotossa
υποδοχή	vastaanoton
υποδοχή	vastaanotto
λειτουργικά	toiminnallinen
λειτουργικά	toimiva
λειτουργικά	toiminnalliset
λειτουργικά	operatiivinen
λειτουργικά	toiminnassa
λειτουργικά	toiminnallinen
πανίδα	eläimistön
προοπτική	näkymiä
προοπτική	näkymät
προοπτική	näkymät
προοπτική	näkymiä
προοπτική	näkökulma
διαδικτυακή	netissä
διαδικτυακή	verkossa
διαδικτυακή	online
αποδείξει	osoitettava
τεστ	testi
τεστ	testaa
τεστ	koe
τεστ	testin
τεστ	testien
τεστ	testit
τεστ	kokeet
κομμουνιστές	kommunisteja
κομμουνιστές	kommunistien
κομμουνιστές	kommunistit
κρυφά	salaa
παραδοσιακές	perinteisiä
παραδοσιακές	perinteiset
παραδοσιακές	perinteinen
φύλα	sukupuolten
πλάτωνα	platon
σφαίρες	luodit
σφαίρες	luoteja
σφαίρες	ammuksia
σφαίρες	ammukset
δοκιμή	testi
δοκιμή	testaa
δοκιμή	koe
δοκιμή	testin
δοκιμή	testi
δοκιμή	testaa
δοκιμή	testaus
συμμετέχοντας	osallistuu
συμμετέχοντας	osallistuvat
βίκτορ	viktor
βίκτορ	victor
διόρισε	nimitti
διόρισε	nimitetty
διόρισε	nimetyt
βλάβη	toimintahäiriö
βλάβη	vaurioitunut
βλάβη	vahingoittunut
βλάβη	vaurio
βλάβη	vahinko
βλάβη	vahingot
βλάβη	vahinkoa
βλάβη	vauriot
σύγχρονοι	synkroninen
μιχάλη	michele
θετικό	positiiviset
θετικό	myönteinen
θετικό	positiivinen
θετικό	positiivista
λυών	lyon
λυών	lyons
υπερβολικά	liiallinen
υπερβολικά	kohtuuton
καμερούν	kamerunin
ολλανδός	hollannin
ολλανδός	hollantilainen
ολλανδός	alankomaiden
ολλανδός	hollanti
μάιος	touko
μάιος	toukokuu
μάιος	voi
μάιος	toukokuun
μάιος	toukokuuta
λαοί	kansoja
λαοί	kansojen
λαοί	kansat
οικονομολόγος	taloustieteilijä
γκραντ	avustus
γκραντ	myöntää
γκραντ	grant
αρχαιολόγος	arkeologi
αρχαιολόγος	arkeologi
σκάλα	portaat
σκάλα	tikkaita
σκάλα	tikkaat
σκάλα	portaita
σκάλα	portaat
σκάλα	portaat
οκτώβριος	lokakuussa
οκτώβριος	lokakuun
οκτώβριος	lokakuu
μοναστήρια	luostareita
ισημερινό	päiväntasaajan
μείγμα	sekoitus
μείγμα	sekoita
μείγμα	sekoitetaan
μείγμα	sekoitus
μείγμα	seoksen
μείγμα	seos
μείγμα	seosta
μείγμα	sekoitus
συγκεντρώσεις	pitoisuudet
τελετές	rituaaleja
τελετές	seremonioita
χαμηλά	matala
χαμηλά	matalalla
χαμηλά	vähä
χαμηλά	alhainen
αγρότες	viljelijöiden
αγρότες	maanviljelijät
αγρότες	viljelijät
αγρότες	viljelijöille
αγρότες	maanviljelijöitä
υποδομής	infrastruktuurin
υποδομής	infrastruktuuri
υποδομής	infrastruktuuria
παρακμή	hylkää
παρακμή	kieltäytyä
παρακμή	lasku
διαγωνισμός	kilpailun
διαγωνισμός	kilpailu
διαγωνισμός	kilpailuun
διαγωνισμός	kilpailun
διαγωνισμός	kisaa
διαγωνισμός	kilpailu
τεχνικό	tekninen
αντι	anti
αντίγραφα	kopiot
αντίγραφα	kopioita
αντίγραφα	kopiot
αντίγραφα	jäljennöksiä
μητρική	emolevy
μητρική	vanhemman
μητρική	vanhemmat
μητρική	vanhempi
μητρική	emo
μητρική	vanhempaa
καθεδρικό	katedraali
συνείδηση	omatunto
συνείδηση	omaatuntoa
συνείδηση	tietoisuutta
συνείδηση	tajunnan
συνείδηση	tietoisuus
συνείδηση	tietoisuuden
συνείδηση	tajuihinsa
σεργκέι	sergei
σεργκέι	sergei
συμπεριλαμβάνονται	sisällytetty
συμπεριλαμβάνονται	sisältyy
υποψήφιο	ehdokas
υποψήφιο	ehdokkaana
υποψήφιο	hakija
υποψήφιο	ehdokkaan
διεργασίες	prosessit
διεργασίες	prosesseja
διεργασίες	prosessien
εκτελέσεις	teloitukset
πρόσκληση	kutsu
πρόσκληση	kutsua
πρόσκληση	kutsu
πρόσκληση	kutsua
πρόσκληση	kutsun
θεσμός	toimielin
θεσμός	laitos
θεσμός	instituutio
νεκρός	kuolleet
νεκρός	kuollut
μπρους	bruce
κυριολεκτικά	kirjaimellisesti
επιθεώρηση	tarkastukset
επιθεώρηση	tarkastuksen
επιθεώρηση	tarkastus
συντελεστές	kertoimet
συντελεστές	avustajat
συντελεστές	osallistujien
συντελεστές	tekijät
συντελεστές	osallistujat
συντελεστές	kertoimet
συντελεστές	tekijät
συντελεστές	tekijöitä
όμορφη	kaunista
όμορφη	kaunotar
όμορφη	kaunis
όμορφη	kauniit
μαν	mannin
μαν	mann
γραμματική	kielioppi
πριγκιπάτο	ruhtinaskunnan
αστικό	urban
αστικό	kaupunkien
τριβή	kitkaa
εναλλακτικά	vaihtoehtoisesti
εναλλακτικά	vaihtoehtoinen
εναλλακτικά	vaihtoehtoiset
εναλλακτικά	vaihtoehtoisia
εναλλακτικά	vaihtoehto
παράρτημα	liite
εξελιχθεί	kehittyy
εξελιχθεί	kehittyä
εξελιχθεί	kehittynyt
εξελιχθεί	kehittyi
εξελιχθεί	kehittyivät
εξελιχθεί	kehittyneet
ομορφιά	kaunotar
ομορφιά	ihanuus
ομορφιά	kauneutta
ομορφιά	kauneus
φράγμα	dam
φράγμα	pato
φράγμα	este
φράγμα	esteen
χέρμαν	hermann
χέρμαν	herman
χέρμαν	herrmann
σαμ	samuli
σαμ	sam
σαμ	samin
προδοσία	petosta
προδοσία	petos
προδοσία	maanpetos
επαναστατική	vallankumouksellinen
επαναστατική	kapinallinen
φράσεις	lauseita
ρυθμούς	rytmit
προάστιο	lähiöissä
κατέστρεψε	tuhottu
κατέστρεψε	pilalla
ημερομηνίες	päivämäärät
ημερομηνίες	päivämääriä
επαφές	yhteystietoja
επαφές	yhteyksiä
επαφές	yhteystiedot
φόντο	taustan
φόντο	tausta
φόντο	taustaa
φόντο	taustatietoja
υποχώρηση	perääntyä
κινδύνων	vaaroja
κινδύνων	vaarat
κινδύνων	riskejä
κινδύνων	riskit
προφέρεται	lausutaan
νοκ	kop
νοκ	nok
ιστοσελίδες	sivustot
εχθρούς	vihollisia
εχθρούς	viholliset
υπόβαθρο	taustan
υπόβαθρο	tausta
υπόβαθρο	taustaa
υπόβαθρο	taustatietoja
νόσος	tauti
νόσος	taudista
νόσος	sairaus
νόσος	taudit
χρέη	velkoja
χρέη	velat
παρεμβολή	häiriöitä
παρεμβολή	häiriö
παρεμβολή	häirintä
παρεμβολή	häiriöt
αντιόχεια	antiokiassa
ομοσπονδιακό	liittovaltion
ομοσπονδιακό	liittovaltio
γάλα	maidon
γάλα	maito
γάλα	maitoa
τρόποι	tapoja
τρόποι	keinoja
τρόποι	keinot
τρόποι	tavat
τρόποι	tapoja
τρόποι	tavat
διαφήμιση	mainostaminen
διαφήμιση	mainos
διαφήμιση	mainonta
διαφήμιση	mainontaa
έθιμο	mukautettu
κέρδη	voittoa
κέρδη	voitto
κέρδη	voitot
κέρδη	tuotto
κέρδη	ansiot
κέρδη	tuotot
κέρδη	voitot
κέρδη	tulot
κέρδη	voitot
κέρδη	tuotot
κέρδη	voitot
σχηματισμός	muodostaminen
σχηματισμός	muodostuminen
ευρύτερο	laajempaa
ευρύτερο	laajempi
ευρύτερο	laajempia
ευρύτερο	laajemmat
ευρύτερο	laajemmin
ευρύτερο	laajempaa
ευρύτερο	laajempi
ευρύτερο	laajemmat
σκέψεις	ajatuksia
σκέψεις	ajatukset
φιλιππίνες	filippiineillä
φιλιππίνες	filippiinien
φιλιππίνες	filippiinit
ιησούς	jeesus
παλαιστίνη	palestiinan
παλαιστίνη	palestiinassa
βαρύτητας	vakavuus
βαρύτητας	vetovoima
βαρύτητας	painovoiman
βαρύτητας	painovoima
δόντια	hampaiden
δόντια	hampaita
δόντια	hampaat
χορήγηση	hallinnon
χορήγηση	anto
χορήγηση	hallinto
χορήγηση	annostelu
εξήγηση	selitys
εξήγηση	selitykset
ολλανδικά	hollannin
ολλανδικά	hollantilainen
ολλανδικά	alankomaiden
ολλανδικά	hollanti
γραπτά	kirjoitukset
γραπτά	kirjoituksia
αθλήτρια	urheilija
απόγονοι	jälkeläisten
απόγονοι	jälkeläinen
απόγονοι	jälkeläisiä
απόγονοι	jälkeläiset
απόγονοι	jälkeläisiä
γερουσιαστής	senaattori
σλοβενία	slovenia
σλοβενία	sloveniassa
σλοβενία	slovenian
παραδόθηκε	toimitetaan
παραδόθηκε	toimitettu
παραδόθηκε	toimitettiin
παραδόθηκε	luovutettu
παραδόθηκε	antautui
κολύμβησης	uinti
αλγόριθμος	algoritmi
ενήλικες	aikuisia
ενήλικες	aikuiset
ενήλικες	aikuisille
ενήλικες	aikuiset
ενήλικες	aikuinen
ενήλικες	aikuista
ενήλικες	aikuisten
αντιλήψεις	käsitykset
διπολική	kaksisuuntainen
ζεύγη	pari
ζεύγη	paria
ζεύγη	pareittain
ζεύγη	pareja
ζεύγη	parit
ιππότης	ratsu
ιππότης	knight
ιππότης	ritari
κλαρκ	clarke
κλαρκ	clarken
κλαρκ	clarkin
κλαρκ	clark
καταστράφηκαν	tuhottu
καταστράφηκαν	hävitetty
καταστράφηκαν	tuhosi
καταστράφηκαν	tuhoutunut
μειώθηκε	alentunut
μειώθηκε	heikentynyt
μειώθηκε	vähentynyt
μειώθηκε	laski
μειώθηκε	pienentynyt
παράγωγα	johdannaiset
παράγωγα	johdannaisia
ατλαντικού	atlantin
ατλαντικού	atlantic
βαλένθια	valencian
παραγωγοί	tuottajia
παραγωγοί	valmistajat
παραγωγοί	tuottajat
πρωτεΐνες	proteiini
πρωτεΐνες	proteiinia
πρωτεΐνες	proteiineja
πρωτεΐνες	proteiinin
πρωτεΐνες	proteiineja
τρέχει	juoksu
τρέχει	juoksevat
τρέχει	juoksee
τρέχει	käynnissä
τρέχει	juoksee
εξέφρασε	ilmaistu
εξέφρασε	ilmaistuna
εξέφρασε	ilmaissut
εξέφρασε	ilmaisi
υγρά	nesteiden
υγρά	nesteet
υγρά	nesteitä
υγρά	nesteiden
υγρά	nesteet
υγρά	nesteitä
υγρά	nesteen
υγρά	nestettä
υγρά	neste
υγρά	nestemäinen
ατμών	höyry
κεμπέκ	quebec
εγκρίθηκε	hyväksytty
εγκρίθηκε	hyväksyttiin
εγκρίθηκε	hyväksynyt
εγκρίθηκε	hyväksytyt
εγκρίθηκε	hyväksytty
εγκρίθηκε	hyväksyttiin
εγκρίθηκε	hyväksyi
εγκρίθηκε	adoptoitu
εγκρίθηκε	hyväksytyt
γενικώς	yleisesti
γενικώς	yleensä
υποβρύχιο	sukellusvene
υποβρύχιο	sukellusveneen
αλιεία	kalastus
αλιεία	kalatalous
αλιεία	kalastaa
αλιεία	kalastusta
αλιεία	kalastus
αλιεία	kalatalous
ισλανδίας	islantiin
ισλανδίας	islannissa
ισλανδίας	islanti
ισλανδίας	islannin
κρυσταλλική	crystal
κρυσταλλική	kristalli
κρυσταλλική	kristallin
κρυσταλλική	kiteinen
φιλολογία	kirjallisuus
φιλολογία	kirjallisuuden
φιλολογία	kirjallisuutta
παρέμενε	pysynyt
παρέμενε	säilyi
παρέμενε	pysyi
δεκαπέντε	viisitoista
τέκνα	lasten
τέκνα	lapsia
τέκνα	lapset
χριστιανισμού	kristinusko
μαθηματικοί	matemaatikot
σοσιαλιστική	sosialistinen
σοσιαλιστική	sosialistit
διαλέξεις	luentoja
συμφωνίες	tarjoukset
συμφωνίες	tarjouksia
συμφωνίες	sopimusten
συμφωνίες	sopimukset
νοέμβριος	marraskuuta
νοέμβριος	marraskuussa
νοέμβριος	marraskuu
ενδεικτικά	ohjeellinen
βίλα	huvila
βίλα	villa
άλογο	hevonen
άλογο	hevosella
άλογο	hevosen
απρίλιος	huhtikuu
απρίλιος	huhtikuuta
απρίλιος	huhtikuussa
απρίλιος	huhtikuun
απρίλιος	huhti
σκάνδαλο	skandaalin
σκάνδαλο	skandaali
διάσημη	kuuluisa
διάσημη	kuuluisia
διάσημη	kuuluisat
διάσημη	tunnettu
δώρο	lahja
δώρο	paikalla
δώρο	läsnä
δώρο	nykyinen
δώρο	lahja
δώρο	lahjaa
δώρο	lahjan
ιερέα	pappia
ιερέα	pappi
άδειες	luvat
άδειες	sallii
άδειες	todistusten
άδειες	todistukset
άδειες	oikeudet
άδειες	käyttöoikeudet
άδειες	luvat
οδηγό	ajaja
οδηγό	kuljettajan
οδηγό	kuljettaja
οδηγό	kuski
οδηγό	opas
οδηγό	ohje
οδηγό	oppaan
ίνες	kuitujen
ίνες	kuituja
ίνες	kuidut
ίνες	kuituja
ίνες	kuidut
ίνες	kuitu
ίνες	kuidut
διακόπηκε	pysäytetty
διακόπηκε	keskeytetty
διακόπηκε	tauolla
διακόπηκε	keskeytti
αρχιπέλαγος	saariston
εξουσίες	voimia
εξουσίες	powers
εξουσίες	valtuudet
εξουσίες	voimat
θεοί	jumalat
θεοί	jumalia
όλγα	olga
θρύλος	legendan
θρύλος	taru
θρύλος	legenda
καλλιέργειες	viljelykasvien
καλλιέργειες	kulttuurit
καλλιέργειες	kulttuurien
τοπία	maisemat
τοπία	maisemia
γιόζεφ	josef
προνόμια	oikeudet
προνόμια	etuoikeuksia
συνταγματάρχη	eversti
αποθήκευση	tallenna
αποθήκευση	säästä
αποθήκευση	säilytys
αποθήκευση	varastointi
αποθήκευση	varasto
μητροπολιτική	metropolitan
πλούταρχος	plutarkhos
μουσουλμάνους	muslimien
μουσουλμάνους	muslimeja
μουσουλμάνους	muslimit
όραμα	näkemys
όραμα	näkö
όραμα	näky
όραμα	vision
όραμα	visio
λογικό	kohtuullinen
