від	จาก
бари	บาร์
бари	แท่ง
пек	เพ็ก
пек	เพค
пек	เพ็ค
мадридський	กรรมกร
пленум	plenum
безпечно	เซฟ
безпечно	ปลอดภัย
телефоном	โทรศัพท์
улюблене	ขวัญใจ
улюблене	ชอบ
дуель	ดวล
звітність	บัญชี
сирійський	ซีเรีย
смарт	ฉลาด
розблокування	unlocking
одружені	แต่งงาน
паркан	รั้ว
гривня	hryvnia
правозахисники	pro
правозахисники	โปร
вулвергемптон	wolverhampton
нозі	ขา
повільні	ชะลอ
повільні	ช้า
повільні	ช้าๆ
варенн	varennes
сміху	อ่าง
сміху	ตลก
сміху	เฮฮา
варіація	แปรผัน
діоклетіана	diocletian
перервати	ยกเลิก
нирках	ไต
пульс	ชีพจร
ану	อัน
борго	borgo
запозичено	ยืม
джері	gerry
незручно	อึดอัด
заробляє	reason
себастьяно	sebastiano
масаж	นวด
вигадав	คิดค้น
кунг	kung
лижі	สกี
лижі	สกี
клонування	โคลนนิ่ง
буфер	คลิปบอร์ด
качка	เป็ด
чеснот	เกียรตินิยม
бонн	bonn
таїнства	ลึกลับ
таїнства	ปริศนา
таїнства	ลี้ลับ
обрамлення	ขอบ
обрамлення	กรอบ
обрамлення	ชายแดน
сеньйор	อาวุโส
сеньйор	senior
сленг	สแลง
притча	อุทาหรณ์
нуса	tenggara
джан	gian
паління	บุหรี่
плечима	บ่า
плечима	ไหล่
бона	bona
нескінченні	อนันต์
безпритульних	จร
безпритульних	จรจัด
тун	ทง
супермаркетів	ซุปเปอร์มาร์เก็ต
змінну	ตัวแปร
чую	ได้ยิน
чую	ยิน
випускниця	บัณฑิต
відмовити	ปฏิเสธ
проїхати	ผ่าน
лок	loc
лок	ล็อค
перешкоду	อุปสรรค
зам	zum
босих	discalced
хлор	คลอรีน
корейці	เกาหลี
дакар	ดาการ์
зручна	สะดวก
ром	รัม
тупо	โง่
континенти	ทวีป
відсилання	ส่ง
парашут	ชูชีพ
гостре	เฉียบพลัน
доротея	dorothea
шен	เชิน
шен	สิม
шен	chêne
покер	โป๊กเกอร์
цікавляться	สนใจ
розкішні	ฟุ่มเฟือย
розкішні	หรูหรา
перевірте	เช็ค
перевірте	ตรวจ
крики	ร้องไห้
трагічний	สลด
конверт	ซอง
завіси	ม่าน
гарбуз	ฟักทอง
заздрість	อิจฉา
заздрість	ริษยา
фанні	fanny
синтезатори	synthesizers
бонуси	โบนัส
велосипеда	จักรยาน
моль	ไฝ
моль	mol
мезон	meson
мезон	maison
комір	ปลอกคอ
поті	poti
гігієна	อนามัย
поводитися	ประพฤติ
сук	สุก
сук	ซุก
сук	ศุข
сук	ซอก
учителі	ครู
браслети	กำไล
обшивка	ตุง
джироламо	girolamo
кнопок	ปุ่ม
зубний	ฟัน
привиди	หลอน
привиди	ผี
привиди	สิง
привиди	สิงค์
привиди	หลอน
акціями	หุ้น
бандит	โจร
джунглі	ป่า
таксон	taxon
усвідомити	ตระหนัก
нокаут	น็อค
гараж	อู่
гараж	โรงรถ
ночей	ค่ำคืน
ночей	คืน
бджола	บี
бджола	ผึ้ง
бджола	api
підійде	พอดี
підійде	ฟิต
підійде	fit
сперечатися	เถียง
сперечатися	เถียง
лібералізм	เสรีนิยม
вада	บั๊ก
вада	บัก
гермес	hermes
манна	mannii
сір	cyr
сір	เซอร์
руа	รอย
маєш	มี
турбота	กังวล
турбота	ห่วง
твк	tvk
плоть	เนื้อ
ґрати	คุก
годинами	จิบ
бернгард	bernhard
коментувати	หมายเหตุ
заохочував	ลักษณะ
минули	ผ่าน
пантера	panthera
пантера	เสือดำ
яченца	piacenza
паспорти	หนังสือเดินทาง
арі	อารีย์
арі	อารี
ніколсон	nicholson
трюки	เทคนิค
кіров	kirov
джун	จุน
фітнес	ฟิตเนส
фітнес	สมรรถภาพ
токсичні	พิษ
джотто	giotto
фудзі	fuji
фудзі	ฟูจิ
яструб	เหยี่ยว
олівейра	oliveira
окупаційні	อาชีพ
чари	สะกด
чари	คาถา
чари	เสน่ห์
дзвінка	ระฆัง
дзвінка	กระดิ่ง
дзвінка	เบลล์
статичні	คงที่
статичні	สถิตย์
згоріло	ปิ้ง
петрологія	petrology
витягнути	คลาย
зім	zim
випадкове	มั่ว
випадкове	สุ่ม
вилікувати	รักษา
позначене	แท็ก
карма	กรรม
покараний	ลงโทษ
алам	alam
горщик	กระถาง
горщик	หม้อ
горщик	กัญชา
скелелазіння	ปีน
ліщина	corylus
шам	champ
шам	แชมป์
іду	ที่มา
пул	พูล
солодкі	หวานๆ
солодкі	หวาน
камо	kamo
інструкторів	วิทยากร
дике	ดุร้าย
дике	ดุดัน
униз	ลง
униз	ดาวน์
лікують	รักษา
бруд	โคลน
стислий	บีบ
стислий	คั้น
брейгель	brueghel
мікрофон	ไมโครโฟน
крути	บิด
готове	พร้อม
торунь	toruń
затримані	นักโทษ
затримані	เชลย
балканський	balkan
сайто	saitō
зійшла	สดใส
зійшла	สว่าง
гормон	ฮอร์โมน
мафія	มาเฟีย
рою	รอย
етимологічний	etymological
анкона	ancona
олівець	ดินสอ
велетенська	ยักษ์
реюньйон	réunion
заощадження	ออม
ніккі	nikki
віллар	villars
віллар	villard
піонери	บุกเบิก
градуси	ปริญญา
градуси	องศา
цзян	เจียง
регалії	regalia
цзін	จิง
гаражі	อู่
гаражі	โรงรถ
ультра	ultra
оті	เร่ร่อน
уява	จินตนาการ
страшне	สยอง
кролик	กระต่าย
каті	kati
альтанка	ศาลา
стедіум	สนาม
манго	มะม่วง
манго	mango
манго	มะม่วง
белізу	เบลิซ
борн	เกิด
чат	แชต
чат	แชท
миття	ล้าง
острава	ostrava
теп	tep
стс	ctc
скопіювати	สำเนา
роси	น้ำค้าง
канто	ชิบะ
дихати	หายใจ
захворіла	ป่วย
смугастий	ลาย
крейдяний	เคลือบ
клеман	clément
суддю	ตัดสิน
цілющі	รักษา
мокрий	เปียก
мокрий	wet
юній	junius
тані	ตานี
гумові	ยาง
борода	เครา
віддзеркалення	พลิก
відколи	ตั้งแต่
канни	กานต์
перевезти	ขนส่ง
дружній	มิตร
меган	megan
бургенланд	burgenland
зібралася	แพ็ค
сирійська	ซีเรีย
чесний	ซื่อสัตย์
бородін	borodin
братські	ภราดร
пенья	peña
мільйонер	เศรษฐี
ароматом	หอม
ордеру	หมาย
прочитайте	อ่าน
кишечник	ลำไส้
бірмі	พม่า
уявіть	จินตนาการ
кричить	ตะโกน
кричить	ตะโกน
митниця	ศุลกากร
розкривати	เผย
густе	หนา
густе	หนาๆ
вена	เส้นเลือด
вена	เส้นเลือด
вимовляти	พูด
увертюра	โหมโรง
запрошую	ชวน
запрошую	เชิญ
ярдів	หลาว
ярдів	หลาบ
ярдів	หลา
обрізання	พืช
обрізання	ขลิบ
тінторетто	tintoretto
капот	hood
сплеск	ระลอก
борна	boric
маріна	ท่าเรือ
кредитний	credit
кредитний	เครดิต
фінн	ฟิน
фінн	ฟินน์
ніклас	niklas
інтерпретатор	ล่าม
скрині	ทรวงอก
ганг	คงคา
носоріг	แรด
носоріг	แรด
шпигун	สปาย
талісман	เครื่องราง
браганса	braganza
оба	oba
надсилати	ส่ง
дімітріс	dimitris
феррер	ferrer
снів	ฝัน
порожнім	ว่างๆ
порожнім	ว่าง
поспішає	กำไร
розриває	ใจลอย
трансформатор	transformer
трансформатор	หม้อแปลง
знайдуться	ดึงดูด
лазер	เลเซอร์
віртуоз	virtuoso
уподобань	ถูกใจ
гадюкові	viperidae
гданська	danzig
всякі	สิ่งของ
елтон	elton
замінник	ทดแทน
замінник	แทนที่
замінник	ทดแทน
розумним	ฉลาด
довговічність	durability
оле	ole
покупку	ซื้อ
стрибати	โดด
стрибати	กระโดด
доросле	ผู้ใหญ่
губка	ฟองน้ำ
поширив	แชร์
швів	เย็บ
брудно	สกปรก
сімо	simo
кинджал	กริช
підказки	ทิป
підказки	บอกใบ้
скажи	บอก
звичний	ปกติ
значки	ป้าย
значки	เครื่องหมาย
ріко	rico
фермери	เกษตรกร
фермери	กสิกร
фермери	ชาวไร่
очікувана	คาด
тендер	นุ่ม
звинувачувати	ตำหนิ
нота	หมายเหตุ
нота	บันทึก
нота	โน้ต
редакцій	บรรณาธิการ
яра	jara
стяг	แบนเนอร์
монферрато	monferrato
кістку	เต๋า
кістку	ลูกเต๋า
ехнатона	akhenaten
запобіжник	ฟิวส์
крістобаль	cristóbal
тнт	tnt
секунда	วินาที
рієка	rijeka
переддень	อีฟ
переддень	eve
візуалізація	ภาพถ่าย
колиска	เปล
трійка	three
трійка	สาม
застрелив	ยิง
ямамото	สกล
трамп	ทรัมพ์
трамп	ทรัมป์
трамп	ทรัม
трамп	trump
ліда	นำ
ліда	ตะกั่ว
терезія	theresia
тутсі	tutsi
коханою	รัก
жахлива	แย่
жахлива	สาหัส
дешевий	ถูกๆ
підтримувані	สนับสนุน
нескінченний	อนันต์
плаче	ร้องไห้
челліні	cellini
андромеди	andromedae
чужа	คนนอก
пневмонія	ปอดบวม
пильно	จ้อง
бриз	สายลม
буддійський	พระพุทธ
буддійський	พุทธ
альварес	álvarez
периметр	ปริมณฑล
геї	เกย์
геї	gay
карати	กะรัต
карати	รัต
кульок	ลูกบอล
ліам	เลียม
делле	delle
пожертвувати	บริจาค
готування	เตรียม
хоакін	joaquín
тюрму	คุก
приблизні	ประมาณ
арку	กราบ
арку	ธนู
арку	นู๋
арку	โบว์
краб	ปู
градус	ปริญญา
шипів	หนาม
ображає	ดูถูก
синхронізація	ซิงค์
брейк	เบรก
брейк	เบรค
уявляю	จินตนาการ
аді	อาทิ
лопати	พลั่ว
вакаяма	wakayama
монпарнас	montparnasse
корані	sándor
пила	เห็น
танцюрист	dancer
котор	kotor
дописи	โพสต์
імітувати	จำลอง
встигнути	จับ
турист	ค่าย
єес	eec
бетонні	คอนกรีต
зябра	เหงือก
вовна	ฝอย
преміум	premium
преміум	พรีเมียม
каштан	เกาลัด
подарувати	พรสวรรค์
ставрополь	stavropol
докладні	ละเอียด
рол	กลิ้ง
рол	ม้วน
вивантаження	อัพโหลด
віддалене	รีโมท
нокс	น็อค
сумка	ถุง
сумка	กระเป๋า
сумка	แบ็ค
ріос	ríos
грос	groß
невинних	บริสุทธิ์
боротись	สู้
комірка	เซลล์
круговий	วงกลม
корупцію	เศรษฐกิจ
розтин	ชันสูตร
мурахи	มด
мурахи	มด
тао	เต๋า
тао	เต่า
тао	เทา
тао	tao
мільйонами	ล้าน
амедео	amedeo
конг	ฮ่องกง
піна	โฟม
злетів	offs
пішак	หมาก
пішак	เบี้ย
кредитна	credit
кредитна	เครดิต
жирний	หนา
жирний	อ้วน
жирний	อ้วนๆ
тигри	เสือ
намальовані	วาด
пісковик	หินทราย
вій	ไกล
рейна	reina
загадкова	ลึกลับ
шарм	เสน่ห์
агресивний	ก้าวร้าว
агресивний	ดุดัน
агресивний	โมโห
агресивний	โกรธ
павільйоні	ปรากฏ
сьоґун	shōgun
аборт	ทำแท้ง
аборт	แท้ง
панда	แพนด้า
націоналістична	ชาตินิยม
поліс	polis
масштабування	ขยาย
масштабування	ซูม
видоутворення	speciation
ропуха	คางคก
яловичини	เนื้อ
радослав	radosław
петерсон	peterson
сукня	ชุด
пульт	รีโมท
плазма	พลาสมา
маркет	ตลาด
коментарях	หมายเหตุ
коментарях	คอมเมนท์
шредер	schröder
вклав	ลงทุน
сесіль	cécile
поступити	สมัคร
зацікавити	ดึงดูด
інтерактивний	โต้ตอบ
бліц	blitz
пращурів	บรรพบุรุษ
допис	โพสต์
допис	โพส
фра	fra
монополія	เศรษฐี
копальня	เหมือง
гравій	กรวด
склянки	cups
склянки	ถ้วย
івате	iwate
напарник	คู่หู
ялинки	ต้น
ялинки	ต้นไม้
схопити	คร่า
схопити	จิก
джимі	jimmy
джимі	jimi
мулен	moulin
карбон	carbon
карбон	คาร์บอน
мікропроцесор	microprocessor
маас	maas
байти	ไบต์
насолоди	พร
фейсбук	facebook
оновлювати	อัพเดต
оновлювати	อัปเดต
розрядом	เอื้อง
розрядом	เอื้อย
розрядом	เอื้อ
розрядом	เอื้อน
розрядом	zap
кешу	แคช
пропустили	คิดถึง
пропустили	พลาด
уве	uwe
різ	รีซ
різ	รีส
меріл	meryl
займенники	สรรพนาม
загине	ตาย
кинула	โยน
ліппе	lippe
голубий	เกย์
голубий	gay
пристрастю	ปรารถนา
хвости	หาง
хвости	ก้อย
абсолютне	ค่าสัมบูรณ์
абсолютне	สัมบูรณ์
божі	อัลลอฮ์
божі	พระเจ้า
божі	อัลลอฮฺ
ханко	hanko
пальмас	palmas
регенсбург	regensburg
рбк	rbc
вигадка	ภาพลวงตา
екстракт	คลาย
янголи	เทวดา
феррейра	ferreira
магнетит	magnetite
ніша	niche
розбите	แตก
розбите	แตกหัก
розбите	พัง
розбите	ชำรุด
розбите	สลาย
розбите	หัก
суцільне	ทึบ
суцільне	ของแข็ง
суцільне	มั่นคง
суцільне	solid
суцільне	แข็ง
поділитися	แชร์
принтер	เครื่องพิมพ์
піднебіння	โหว่
монограма	monogram
зливи	ฝักบัว
йод	ไอโอดีน
наскрізь	ผ่าน
гіпотетично	สมมุติ
гіпотетично	สมมติ
гіпотетично	สมมุติฐาน
дяка	ขอบคุณ
статуси	สถานะ
саван	savan
томск	tomsk
резервування	สำรอง
орхідеї	กล้วยไม้
сахаров	sakharov
звичка	นิสัย
еррера	herrera
грегоріо	gregorio
ніколаос	nikolaos
єву	อีฟ
єву	eve
багдада	แบกแดด
улу	ulu
кубічна	ลูกบาศก์
беру	การพา
альпінізм	mountaineering
пух	พูห์
заспівав	แซง
заспівав	ซัง
заспівав	ซาง
овочеві	ผัก
лінійку	แสวงหา
собачка	หมา
собачка	หมาก
собачка	สุนัข
обен	aubin
каспар	caspar
колеж	collège
спитати	ถาม
спитати	สอบถาม
проповідувати	เทศน์
курія	curia
екзамен	สอบ
екзамен	ข้อสอบ
відчуваю	รู้สึก
рін	ริน
щелепні	gnathostomata
сталінград	stalingrad
мишка	เมาส์
відра	เท
експериментувати	เทคนิค
захват	คลัช
захват	คลัตช์
захват	ชื่นชม
підвал	ใต้ถุน
усп	usp
лінки	ลิงก์
сердець	หัวใจ
пірсинг	เจาะ
мортен	morten
класні	เท่ห์
класні	เท่
класні	เจ๋ง
класні	เย็น
хаїм	haim
влучно	ฉลาด
вечерю	ดินเนอร์
нойштадт	neustadt
медика	แพทย์
тодор	todor
несподівана	กะทันหัน
котик	ผนึก
благословив	พร
благословив	เป็นสุข
піка	pika
колючий	ปักเป้า
матеріалізм	วัตถุนิยม
вставка	แทรก
перон	perón
злодія	ขโมย
злодія	โจร
оновлені	อัพเดท
ерос	eros
прикрасити	ตกแต่ง
гарантія	ประกัน
гарантія	รับรอง
форпост	ด่าน
забайкальського	zabaykalsky
хуа	หัว
екзамени	สอบ
екзамени	ข้อสอบ
ілі	ili
малюків	ทารก
акуратно	แม่นยำ
акуратно	ประณีต
квоти	จัดสรร
дисперсія	แปรผัน
бейсбол	เบสบอล
аттіла	atilla
дратує	รำคาญ
аран	aran
конча	concha
дзеркальний	specular
героїчно	พระเอก
пало	ปาโล
пало	พาโล
боксити	bauxite
гідне	คู่ควร
цибулею	หอม
фокусування	โฟกัส
бун	บุญ
спокійна	สงบ
спокійна	สันติ
банан	กล้วย
жахливо	แย่
жахливо	สาหัส
замовила	สั่ง
тайбей	ไทเป
смітник	ขยะ
шахрайство	โกง
шахрайство	นอกใจ
шахрайство	ฉ้อโกง
надписи	ป้าย
тандем	tandem
потрібним	ต้องการ
підмножиною	subsequence
ноутбуків	แล็ปท็อป
перемикач	สลับ
перемикач	สลับ
іцхак	yitzhak
довірою	ไว้ใจ
акб	akb
пюре	บด
порції	ยอม
пернамбуку	pernambuco
ваду	บั๊ก
ваду	บัก
платять	จ่าย
платять	ชำระ
пал	pál
водії	ไดรเวอร์
другові	friend
другові	เพื่อน
заповнювати	กรอก
заповнювати	เติม
підвалах	ใจแข็ง
гірко	ขื่นขม
гірко	ขม
гірко	ขมขื่น
торт	เค้ก
торт	เค๊ก
дівчатка	สาว
дівчатка	สาวๆ
даже	แม้น
даже	แม้
даже	แม้แต่
даже	แม้ว่า
возили	ดึง
квінтет	quintet
оро	oro
мінімізувати	ย่อ
мінімізувати	ย่อ
ковбаси	ไส้กรอก
апогей	apogee
поважний	นับถือ
міль	เม่า
готелях	โรงแรม
мотузка	เชือก
лом	หล่ม
лом	lom
упс	อุ๊บ
упс	อุ๊ย
упс	อ๊ะ
ексклюзивні	exclusive
ексклюзивні	พิเศษ
ровіго	rovigo
спаму	spam
спаму	สแปม
варення	แยม
варення	แจม
розуміємо	ตระหนัก
пробіл	พื้นที่
пробіл	อวกาศ
пробіл	space
розбитих	แตก
тадж	ทัช
глінка	glinka
гвоздика	คาร์เนชั่น
гіс	gis
унітарна	unitary
нака	naka
зареєструвати	สมัคร
соуза	souza
лайош	lajos
травнева	พฤษภาคม
катування	ทรมาน
символічних	สัญลักษณ์
чорнила	หมึก
никодим	nicodemus
безпечна	ปลอดภัย
клітку	กรง
черепів	กะโหลก
піксель	พิกเซล
дірки	รู
чашки	cups
чашки	ถ้วย
фернан	fernand
спека	ร้อน
голка	เข็ม
унцій	ออนซ์
вертеп	ประสูติ
ховати	ซ่อน
кити	วาฬ
кити	ปลาวาฬ
кити	วาฬ
кити	ปลาวาฬ
сонечко	ที่รัก
маріус	marius
невидимий	ล่องหน
обробити	กระบวนการ
зігнуті	กระเพื่อม
зігнуті	เขี่ย
інвестор	นายทุน
розумно	ฉลาด
розумно	ฉลาด
плиткою	กระเบื้อง
завіса	ม่าน
страждати	ทรมาน
пзз	ccd
сканер	สแกน
креветок	กุ้ง
бангкок	บางกอก
бангкок	กรุงเทพ
бангкок	กรุงเทพฯ
бангкок	กรุงเทพมหานคร
міа	mia
дивовижний	งดงาม
новіцкі	nowitzki
вдячні	กตัญญู
кал	คา
палити	บุหรี่
роа	roa
лічильника	หมุน
лічильника	ปั่น
креветки	กุ้ง
бем	bem
малювали	แก้ม
кузен	ญาติ
пурана	purana
просувати	โปรโมท
просувати	โปรโมต
анжела	angie
оплатити	ตอบแทน
монітори	จอภาพ
фунікулер	funicular
сої	soy
ідеологічна	ลัทธิ
паличок	ตะเกียบ
кура	cura
вивчивши	พิจารณา
скарга	รายงาน
сараї	ยุ้ง
сараї	โรงนา
степанакерт	stepanakert
розважального	edutainment
викидати	ขว้าง
викидати	โยน
танцювальна	เต้นรำ
танцювальна	เต้น
ґумма	กุม
начальство	อธิการ
начальство	superior
сідло	อาน
сумний	เศร้าๆ
сумний	เศร้า
русалки	เงือก
завантажено	โหลด
голівка	หัว
голівка	เฮด
арфа	ฮาร์ป
арфа	พิณ
ямало	yamalo
консепсьйон	concepción
сухо	แห้ง
сухо	แล้ง
сухо	แห้งๆ
овідій	ovid
вечірка	พรรค
вечірка	ปาร์ตี้
муді	หงุดหงิด
кричати	ตะโกน
кричати	โมโห
вилучаються	omits
міла	mila
шарко	charcot
планувати	แพ็คเกจ
планувати	วางแผน
планувати	แผน
карпентер	ช่างไม้
зле	ป่วย
воістину	แท้จริง
вікіджерела	wikisource
білку	โปรตีน
прелюдії	preludes
чарівне	ขลัง
чарівне	วิเศษ
обіймати	กอด
барів	บาร์
барів	แท่ง
бассано	bassano
магістри	มาสเตอร์
протестантська	โปรเตสแตนต์
дубаї	dubai
дубаї	ดูไบ
слайд	เลื่อน
слайд	สไลด์
відеозапис	วีดีโอ
відеозапис	วิดีโอ
зірочка	ดอกจัน
кріт	ไฝ
хьоґо	hyogo
стілець	เก้าอี้
кубічний	ลูกบาศก์
десяту	tenth
інстинкт	สัญชาตญาณ
ленг	แลง
бродяга	จร
бродяга	จรจัด
невключена	unincorporated
попрад	poprad
злодії	ขโมย
злодії	โจร
фатті	อ้วน
сдп	sdp
драйвер	ไดรเวอร์
трактує	ปฏิบัติ
видовище	สายตา
фальсифікація	ปลอม
іракський	อิรัก
заблоковані	บล็อก
заблоковані	บล็อค
кассій	cassius
ума	uma
електрику	ไฟฟ้า
садку	สวน
садку	garden
рентген	roentgen
нагода	โอกาส
топографія	ภูมิประเทศ
дабл	ดับเบิล
дабл	ดับเบิ้ล
еціо	ezio
збитих	วิป
тату	tattoo
скромні	ธรรมดา
декодування	ถอดรหัส
декодування	ถอดรหัส
завісу	มิติ
завісу	ปกคลุม
трикутна	สามเหลี่ยม
капелани	wehrmacht
шелдон	sheldon
міоцен	miocene
нервовий	ประสาท
даун	ลง
даун	ดาวน์
прокинувся	ตื่น
спілберг	spielberg
гіл	กิล
неприємні	รบกวน
переводити	เปลือง
нулі	ศูนย์
гідроліз	hydrolysis
сосновець	sosnowiec
тривога	วิตก
тривога	เตือน
тривога	แจง
балістичні	แว่นตา
анастасій	anastasius
повії	กะหรี่
продуктивного	ประสิทธิ์
партнерські	คู่หู
заразом	ทายาท
тромбон	ทรอมโบน
очікувані	คาด
ковбаса	ไส้กรอก
конюшина	clover
конюшина	trifolium
тана	tana
абстрактний	นามธรรม
індіанаполіс	อินเดียนาโปลิส
крадіжка	โจรกรรม
крадіжка	ขโมย
дозволяти	อนุญาต
захотіли	ต้องการ
гідна	คู่ควร
сумнівний	dubium
забіг	แข่ง
джоанна	joanna
дбає	สน
друже	บัดดี้
свіже	สด
свіже	สดๆ
свіже	สดชื่น
пересилання	ขนส่ง
замовили	สั่ง
гордий	ภูมิใจ
гордий	proud
керала	kerala
дякуємо	ขอบคุณ
кідман	kidman
санітарна	ประปา
блогер	blogger
бозе	bose
соусом	ซอส
соусом	น้ำปลา
ерс	ers
здорова	สุขภาพ
схилення	เด็ค
схилення	เดค
схилення	เดธ
гутьєррес	gutiérrez
вкласти	ลงทุน
динозавр	ไดโนเสาร์
перли	ไข่มุก
реалізацій	implementations
зеє	ซี
кришку	ฝา
запитали	ถาม
присвячується	ทุ่มเท
перезавантаження	reboot
дорогоцінний	ล้ำค่า
мауріціо	maurizio
хлоп	ข้าวต้ม
амет	amet
петлю	ลูป
копіює	สำเนา
ола	ola
крапок	จุด
згладжування	เรียบ
шампанського	แชมเปญ
згасання	จาง
сартр	sartre
гуансі	guangxi
конні	คอน
облич	ใบหน้า
адресата	ผู้รับ
хунта	uprising
моментами	moments
закохалася	บอย
десерт	dessert
сміється	หัวเราะ
краби	ปู
святкова	holiday
магічне	ขลัง
магічне	วิเศษ
сіма	shima
принтери	เครื่องพิมพ์
збігнєв	zbigniew
кропива	urtica
варан	จอภาพ
пластик	พลาสติก
вихор	ลมกรด
літр	ลิตร
літр	ลิตร
германії	ein
снукер	สนุกเกอร์
алгарве	algarve
єресь	นอกรีต
помпи	ปั๊ม
нту	ntu
акорди	คอร์ด
кострома	kostroma
заважав	รบกวน
вентилятор	พัดลม
вентилятор	fan
вентилятор	แฟนๆ
вентилятор	แฟน
підкажіть	แนะนำ
блюдо	จาน
насер	nasser
амулет	เครื่องราง
сталінізму	stalinism
варте	มูลค่า
варте	คุ้ม
германія	germania
доль	จังหวะ
доль	beats
надіслано	ส่ง
ямі	หลุม
ямі	บ่อ
бамбук	bamboo
бамбук	ไผ่
бамбук	ไม้ไผ่
спортзал	gym
спортзал	ยิม
спортзал	พละ
грубою	หยาบ
миттєвого	ทันใจ
повісили	แขวน
сінґх	สิงห์
спалахнули	ปะทุ
петар	petar
дамп	ทิ้ง
демидов	demidov
поширили	แชร์
паганіні	paganini
інформувати	แจ้ง
почерк	ลายมือ
саді	sadi
курбе	courbet
рецензування	วิจารณ์
рецензування	รีวิว
диван	โซฟา
думала	คิด
намалювати	วาด
випадковість	ฟลุ๊ค
випадковість	บังเอิญ
синус	ไซน์
рлп	rlp
висип	ผื่น
обійми	hug
обійми	กอด
перервано	ขัดจังหวะ
розшифрувати	ถอดรหัส
барбуда	บาร์บูดา
надіслані	ส่ง
самос	samos
миля	ไมล์
хенк	แฮง
хенк	แฮงค์
сміливі	กล้า
салам	ซาลาม
салам	ซาลาม
андраш	andrás
порожнє	ว่างๆ
порожнє	ว่าง
нуестра	nuestra
пуста	โพรง
монца	monza
цап	แพะ
ренд	แรน
ренд	แรนด์
бліда	ซีด
боюся	กลัว
кальдерон	calderón
радіація	การแผ่รังสี
радіація	รังสี
хитрість	ทริค
лимон	เลมอน
лимон	มะนาว
сліпим	บอด
сліпим	ตาบอด
телеграми	telegrams
вольський	wolski
кінчики	caps
габбл	ฮับเบิล
дірка	หลุม
дірка	รู
дірка	โพรง
яскравіше	บรรยากาศ
супермен	superman
черевний	typhoid
оливкова	มะกอก
хомейні	khomeini
летіти	goto
мотузку	เชือก
регресії	ถดถอย
принтерів	เครื่องพิมพ์
хен	เฮง
фани	แฟนๆ
переповнення	ล้น
вермандуа	vermandois
шматочок	กัด
єгора	หนัก
алія	ฉายา
довідок	คู่มือ
вдячність	กตัญญู
вдячність	กตัญญู
навроцький	nawrocki
розшифрування	ถอดรหัส
погрожує	ข่มขู่
погрожує	ขู่
ультрас	ultras
фосфорилювання	phosphorylation
науатль	nahuatl
слалом	slalom
хірургічна	เย็บ
кашгар	kashgar
джобс	งาน
лью	ลูว์
примари	ผี
кулька	ลูกบอล
кулька	บอล
делл	เดลล์
делл	dell
гартман	hartmann
рокі	rocky
рабле	rabelais
сховати	ซ่อน
гід	คู่มือ
гід	แนวทาง
звичок	นิสัย
ложка	ช้อน
відверта	ตรง
плессі	plessis
одержувача	ผู้รับ
ніжна	นุ่ม
картинка	รูป
картинка	ภาพ
фініш	เสร็จ
бартоломе	bartolomé
діапазони	ช่วง
вюрцбург	würzburg
лаго	lago
кавун	แตงโม
удача	โชค
комиш	scirpus
росток	rostock
загадкові	ลึกลับ
умбрія	umbria
харухі	suzumiya
ненецький	nenets
заручена	หมั้น
карлссон	carlsson
карлссон	karlsson
ктм	ktm
прощавай	อำลา
прощавай	อำลา
прощавай	goodbye
прощавай	ลา
шкідлива	paludosa
знайдіть	หา
знайдіть	ค้นหา
знайдіть	สำรวจ
ісе	ise
шов	ตะเข็บ
свіжа	สด
свіжа	สดๆ
свіжа	สดชื่น
райн	rhein
наталь	natal
лепід	lepidus
кпа	kpa
середи	พุธ
семестр	เทอม
вакцина	วัคซีน
вакцина	รักษา
вакцина	วัคซีน
сегунда	segunda
пофарбований	pictus
заперечую	ค้าน
заперечую	คัดค้าน
ляо	เหลียว
гумбольдт	humboldt
оку	oku
бротон	broughton
форарльберг	vorarlberg
крапля	ฟาง
крапля	หลอด
крапля	วาง
крапля	หย่อน
крапля	หยด
крапля	ดรอป
арс	ars
лазерів	เลเซอร์
тоне	จม
тоне	โทน
дог	argentino
асад	ซัด
вкладені	ล้อม
ніжні	นิ่ม
ніжні	อ่อน
ніжні	นุ่ม
ніжні	บอบบาง
зареєстрували	ยื่น
татри	tatras
плитка	กระเบื้อง
сюрреалізм	surrealism
струнка	slim
батіг	แส้
батіг	แสด
батіг	หวด
розірвала	หน้าอก
розірвала	bust
паралелізм	concurrency
класний	underrated
рундштедт	rundstedt
оду	odu
кула	kula
ккал	kcal
запобігати	ป้องกัน
лізинг	เช่า
ножиці	ฉุบ
ножиці	กรรไกร
квест	quest
переконувати	บารมี
мудрим	ฉลาด
футурама	futurama
ніжно	เบาๆ
зно	zno
переможе	win
переможе	ชนะ
висів	แขวน
стежать	ติดตาม
геохімія	geochemistry
парфуми	น้ำหอม
дюйми	นิ้ว
бездоганно	รู้สึก
постери	โปสเตอร์
сумні	เศร้าๆ
сумні	เศร้า
бідними	คนจน
бідними	ยากจน
зрізу	เฉือน
надрукувати	พิมพ์
куні	kuni
суглоби	เข่า
затримується	ล่าช้า
коханці	คู่รัก
агріппа	agrippa
найняти	จ้าง
теплом	ร้อน
сіли	นั่ง
трюк	ทริค
лякає	สยอง
лякає	ข่มขู่
лякає	ขู่
колюча	spinosa
чесні	ตรง
