और	και
रिक्त	null
रिक्त	άδειο
रिक्त	κενό
रिक्त	κενή
रिक्त	άδεια
रिक्त	κενός
रिक्त	κενό
रिक्त	κενή
बडी	μπάντυ
बडी	μπάντι
बडी	φιλαράκι
वादक	ντράμερ
रैंकिंग	ιεράρχηση
रैंकिंग	κατάταξη
संवर्धन	εμπλουτισμός
संवर्धन	εμπλουτισμού
अनुभवों	εμπειρίες
गामा	χιλιόγραμμα
गामा	κιλά
गामा	γραμμάρια
गामा	γάμμα
नियंत्रक	ελεγκτής
नियंत्रक	χειριστήριο
नियंत्रक	ελεγκτή
नियंत्रक	έλεγχοι
नियंत्रक	χειριστήρια
नियंत्रक	ελέγχων
पाचन	πέψη
मोर	παγώνι
बाइबिल	βίβλος
बाइबिल	βίβλο
स्थाई	μόνιμες
स्थाई	μόνιμο
स्थाई	μόνιμος
स्थाई	μόνιμη
स्थाई	μόνιμα
ढाल	πλαγιά
ढाल	κλίση
ढाल	κλίση
ढाल	διαβάθμιση
ढाल	ράμπα
अभिन्न	αναπόσπαστο
अभिन्न	αχώριστοι
फेफड़े	πνεύμονες
फेफड़े	πνευμόνια
दोस्तों	παιδια
दोस्तों	παιδιά
दोस्तों	φίλους
दोस्तों	φίλες
दोस्तों	friends
दोस्तों	φίλοι
दोस्तों	φιλοι
वोल्टेज	τάση
वोल्टेज	τάσης
दरअसल	βασικά
रोज	ρόδο
रोज	ροζ
रोज	ρόουζ
रोज	τριαντάφυλλο
रोज	rose
रोज	καθημερινή
रोज	καθημερινά
रोज	ημερήσια
रोज	καθημερινή
रोज	καθημερινές
रोज	καθημερινά
खोलने	ανοίγω
खोलने	εγκαίνια
खोलने	άνοιγμα
खुलासा	αποκαλύψει
खुलासा	αποκάλυψε
खुलासा	αποκάλυψη
तोड़ने	σπάσιμο
तोड़ने	σπάζοντας
मान्यताओं	πεποιθήσεις
जरूर	πρέπει
प्रशासक	διαχειριστές
प्रशासक	διαχειριστής
प्रशासक	διαχειριστή
नकल	μίμηση
नकल	απομιμήσεις
नकल	απομίμηση
नकल	αντιγραφή
नकल	αντίγραφο
बलिदान	θυσίες
बलिदान	θυσίες
बलिदान	θυσία
सर्प	φίδι
टुकड़ों	ψίχουλα
स्ट्रोक	εγκεφαλικό
बैटमैन	μπάτμαν
गुड	καλή
गुड	καλο
गुड	καλό
गुड	καλά
गुड	καλα
धनुष	τόξο
धनुष	υπόκλιση
एप्पल	μήλο
एप्पल	apple
असंख्य	μυριάδες
मधु	μέλι
परिदृश्य	παλαιστίνη
परिदृश्य	παλαιστινιακό
परिदृश्य	παλαιστίνης
परिदृश्य	panorama
परिदृश्य	πανοραμική
परिदृश्य	τοπίο
परिदृश्य	σενάριο
परिदृश्य	προοπτική
पालि	λοβό
अनुपस्थिति	απουσία
हार्वर्ड	χάρβαρντ
हार्वर्ड	harvard
मार्क्स	μαρξισμό
मार्क्स	μαρξ
वॉन	φον
वॉन	βον
सराय	inn
सराय	ιν
सराय	πανδοχείο
कट	κόψτε
कट	κομμένα
कट	κόψιμο
कट	κόψω
भयानक	απαίσιο
भयानक	απαίσια
भयानक	φρικτό
भयानक	τρομερό
भयानक	απαίσιο
भयानक	φρικτό
भयानक	απαίσια
केविन	κέβιν
कर्ता	ηθοποιός
शिक्षित	μορφωμένος
शिक्षित	μορφωμένη
साबुन	σαπούνι
साबुन	σαπούνια
मिलन	μίλαν
मिलन	μιλάνο
हिंसक	βίαιοι
हिंसक	βίαιος
हिंसक	βίαιη
हिंसक	βίαια
हिंसक	βίαιο
गेंदबाजी	μπόουλινγκ
ढाका	ντάκα
सेवाएँ	υπηρεσίες
तलाक	διαζύγια
तलाक	διαζύγιο
तलाक	χωρισμένος
तलाक	χωρισμένη
तलाक	χωρισμένοι
तलाक	διαζύγιο
आक्सीजन	οξυγόνο
राजनयिक	διπλωμάτης
राजनयिक	διπλωμάτη
राजनयिक	διπλωματική
राजनयिक	διπλωματικά
राजनयिक	διπλωματικό
एजेंसियों	πρακτορεία
ब्रूस	bruce
ब्रूस	μπρους
ब्रूस	μπρούς
बैठने	κάτσε
कवच	φυλαχτό
कवच	φυλακτό
कवच	πανοπλία
ड्यूक	duke
ड्यूक	ντουκ
ड्यूक	ντιουκ
ड्यूक	δούκας
ड्यूक	δούκα
दूत	πρέσβειρα
दूत	πρέσβης
दूत	πρέσβη
दूत	πρεσβευτή
दूत	πρεσβευτής
अनुष्ठान	τελετουργικό
अनुष्ठान	τελετουργία
अनुष्ठान	ιεροτελεστία
राष्ट्रमंडल	κοινοπολιτείας
राष्ट्रमंडल	κοινοπολιτεία
तार्किक	λογική
तार्किक	λογικό
तार्किक	λογικές
महामारी	επιδημίες
महामारी	επιδημία
मीर	μιρ
पिक्चर्स	φωτογραφιες
पिक्चर्स	φωτογραφίες
पिक्चर्स	εικόνες
पिक्चर्स	pixar
साइकिल	ποδήλατα
साइकिल	ποδήλατο
कामयाब	επιτυχής
कामयाब	επιτυχημένη
कामयाब	επιτυχημένος
कामयाब	επιτυχές
कामयाब	κατάφερε
क्वांटम	κβαντική
साहस	κουράγιο
साहस	θάρρος
व्याप्त	διάχυτη
ओल्ड	παλαιά
ओल्ड	παλιό
ओल्ड	παλαιό
ओल्ड	παλιά
ओल्ड	γέρος
ज़रा	ζάρα
निंदा	μομφή
निंदा	μομφής
निंदा	καταδικάσει
थकान	κούραση
थकान	κόπωση
थकान	κούραση
थकान	κόπωση
थकान	κουρασμένοι
थकान	κούραση
थकान	κουρασμένο
थकान	κουρασμένος
थकान	κουρασμένη
कोट	απόσπασμα
कोट	παράθεση
कोट	παλτό
अपमान	ταπείνωση
अपमान	προσβολή
घोर	μακάβριο
घोर	κραυγαλέα
मूवी	ταινία
मूवी	ταινια
मूवी	ταινίες
मेटल	μεταλλικό
मेटल	μέταλλο
मेटल	μέταλλα
मेटल	metal
मेटल	μεταλλικά
प्रोफाइल	προφιλ
प्रोफाइल	προφίλ
प्रोफाइल	προφιλ
प्रोफाइल	προφίλ
ब्रिज	γεφυρών
ब्रिज	γέφυρες
ब्रिज	μπριτζ
ब्रिज	γέφυρα
ताज	κορώνα
ताज	στέμμα
ताज	κράουν
ताज	κορόνα
ताज	ταζ
व्याख्यान	διαλέξεις
व्याख्यान	κήρυγμα
व्याख्यान	διάλεξη
परजीवी	παράσιτα
परजीवी	παράσιτο
चिकित्सीय	ιατρικό
चिकित्सीय	ιατρική
चिकित्सीय	ιατρικά
चिकित्सीय	ιατρικές
रोबोट	ρομπότ
छोड़ा	εγκαταλείφθηκε
व्हिस्की	ουίσκι
ज़्यादातर	κυρίως
ज़्यादातर	κυριως
दम	νταμ
नागरिकता	ιθαγένεια
नागरिकता	υπηκοότητα
समृद्धि	ευημερία
अक्तूबर	οκτώβριος
अक्तूबर	οκτώβριο
अक्तूबर	οκτωβρίου
एक्ट	πράξη
एक्ट	act
जोकर	τζόκερ
जोकर	τζάκ
जोकर	τζακ
जोकर	jack
जोकर	καραγκιόζης
जोकर	κλόουν
मित्रों	φίλους
मित्रों	φίλες
मित्रों	friends
मित्रों	φίλοι
मित्रों	φιλοι
निमित्त	αίτιο
निमित्त	αιτία
भवनों	κτήρια
भवनों	κτίρια
आज़ाद	αζάντ
छठे	έκτη
छठे	έκτος
छठे	έκτο
पठन	απαγγελία
कोयले	κάρβουνο
कोयले	άνθρακας
कोयले	άνθρακα
करण	κάραν
विचारक	στοχαστής
वीज़ा	θεώρηση
वीज़ा	βίζα
वीज़ा	visa
कास्त्रो	κάστρο
आकाशगंगा	γαλαξίας
आकाशगंगा	γαλαξία
टक्कर	σύγκρουση
गुणा	πολλαπλασιασμού
गुणा	πολλαπλασιασμός
गुणा	πολλαπλασιασμό
गुणा	πολλαπλασιάζονται
समायोजन	προσαρμογή
समायोजन	προσαρμογή
समायोजन	προσαρμογές
समायोजन	αναπροσαρμογές
प्रायोजित	χορηγός
प्रायोजित	χορηγία
प्रायोजित	χορηγούμενη
मनमोहन	μανμοχάν
विषम	παράξενο
बाली	μπαλί
नवजात	νεογέννητο
संदिग्ध	ύποπτο
संदिग्ध	καχύποπτος
संदिग्ध	αμφίβολη
संदिग्ध	αμφίβολο
हां	ναι
राह	τρόπος
राह	τροπος
राह	way
कंक्रीट	τσιμέντο
कंक्रीट	σκυροδέματος
कंक्रीट	σκυρόδεμα
जिंदगी	life
जिंदगी	ζωή
जिंदगी	ζωη
शिया	σιίτης
अकेला	μόνοι
अकेला	μονη
अकेला	μόνη
अकेला	μόνος
अकेला	single
अकेला	ενιαία
अकेला	μοναχικά
अकेला	μοναχικό
अकेला	μοναξιά
अकेला	μοναχικός
उपनगरीय	προάστιο
वंचित	στέρηση
प्रांतों	επαρχία
प्रांतों	επαρχίες
ह्रदय	καρδιά
ह्रदय	καρδία
ह्रदय	καρδια
मॉडलिंग	μόντελινγκ
मॉडलिंग	μοντελοποίηση
चाप	τόξο
चाप	arc
चाप	εκα
चाप	τόξου
चाप	αψίδα
पन्ना	σμαράγδι
मरीजों	ασθενείς
खुश	διασκεδάζει
खुश	ευτυχής
खुश	ευτυχισμένη
खुश	χαρούμενος
खुश	χαρούμενη
खुश	ευτυχισμένος
दरों	ποσοστά
हंस	χήνας
हंस	χήνα
फायदा	όφελος
फायदा	πλεονέκτημα
भरोसा	εμπιστοσύνη
क्रय	αγοράζοντας
खारिज	απέρριψε
फेफड़ों	πνεύμονα
फेफड़ों	πνεύμονες
फेफड़ों	πνευμόνια
एनरॉन	enron
झुकाव	κάμψη
झुकाव	κάμψης
झुकाव	κλίση
उग्र	ταραχώδη
पं	πατούσα
बाजारों	αγορές
लीप	άλμα
अपहरण	απαγωγή
अपहरण	απαγωγές
भाषाविज्ञान	γλωσσολογία
भीषण	μακάβριο
धमकी	bullying
धमकी	παρενόχληση
धमकी	εκφοβισμός
मेहनत	δύσκολο
मेहनत	σκληρά
मेहनत	σκληρός
मेहनत	σκληρό
मेहनत	σκληρή
मेहनत	άλεσμα
थाईलैंड	ταϊλάνδη
पर्याय	συνώνυμο
बहुतायत	αφθονία
चाँदी	ασημί
चाँदी	ασημένια
चाँदी	σίλβερ
चाँदी	ασήμι
चाँदी	silver
वर्णक्रम	φάσμα
प्रायोगिक	πειραματικό
प्रायोगिक	πειραματική
प्रायोगिक	πειραματικά
प्रायोगिक	πειραματικές
राक्षस	δαίμονα
राक्षस	δαίμονας
राक्षस	τέρας
राक्षस	τέρατα
एलिस	ηλείας
अलंकृत	περίτεχνο
ग्रे	γκρίζο
ग्रे	γκρέι
ग्रे	γκρι
ग्रे	γκρίζα
ग्रे	γκρίζο
ग्रे	γκρέι
ग्रे	γκρι
ग्रे	γκρίζα
ग्रे	grey
शाकाहारी	χορτοφάγος
शाकाहारी	χορτοφάγος
शाकाहारी	vegan
श्वास	αναπνέει
श्वास	αναπνοή
पोल	δημοσκόπηση
पोल	δημοσκοπήσεις
पोल	κάλπες
गारंटी	εγγυημένο
गारंटी	εγγυημένη
गारंटी	εγγυημένα
गारंटी	εγγύηση
गारंटी	εγγυήσεις
निर्भरता	εξάρτησης
निर्भरता	εξάρτηση
तंग	τανγκ
तंग	σφιχτή
तंग	σφιχτά
तंग	σφιχτό
तंग	στενό
तंग	στενή
तंग	στενός
प्रतिरूप	αντίγραφο
प्रतिरूप	ομοιότητα
चीजें	πραγματα
चीजें	πράγματα
योनि	κόλπος
योनि	αιδοίο
कांच	γυάλινο
कांच	γυάλινη
कांच	ποτήρι
कांच	γυαλί
कांच	γυαλιά
कराची	καράτσι
शस्त्र	όπλα
शस्त्र	οπλα
शस्त्र	όπλο
शस्त्र	μπράτσα
शस्त्र	όπλα
शस्त्र	οπλα
शस्त्र	χέρια
शस्त्र	όπλων
गुलाबी	ροζ
गुलाबी	ρόδινα
इलेक्ट्रॉनिक्स	ηλεκτρονική
इलेक्ट्रॉनिक्स	ηλεκτρονικά
ब्राउज़र	browser
बियर	μπύρα
बियर	μπίρα
बियर	μπύρες
गान	ύμνος
गान	ύμνο
सातवीं	έβδομη
सातवीं	έβδομο
एनबीसी	nbc
पुरूष	αρσενικό
पुरूष	άνδρας
पुरूष	αρσενικά
पुरूष	άρρεν
सिंधु	indus
लाइट	φως
लाइट	light
लाइट	ελαφρύ
लाइट	ελαφριά
लाइट	φώς
अभिव्यक्त	εξπρές
अभिव्यक्त	express
अभिव्यक्त	εκφράσω
हिस्सेदारी	παλούκι
महा	maha
ऑस्कर	όσκαρ
ऑस्कर	oscar
ऑस्कर	οσκαρ
ऑस्कर	όσκαρ
बाएँ	αριστερά
बाएँ	αριστερό
बाएँ	αριστερή
बाएँ	αριστερα
राष्ट्रवादी	εθνικιστική
स्टीफन	stephen
स्टीफन	στήβεν
स्टीफन	στίβεν
उपजाऊ	πληθωρική
ब्लूज़	μπλουζ
रूपांतरित	μετατροπή
रूपांतरित	μετατροπή
रूपांतरित	μεταμορφωθεί
रूपांतरित	μεταμορφώθηκε
कांस्य	χάλκινο
दिलचस्पी	ενδιαφέρεται
दिलचस्पी	ενδιαφέρομαι
दिलचस्पी	ενδιαφέρονται
दिलचस्पी	ενδιαφερόμενα
अलौकिक	υπερφυσική
अलौकिक	υπερφυσικό
अलौकिक	αιθέρια
वृत्ति	επάγγελμα
महिलाएँ	κυρίες
महिलाएँ	θηλυκά
महिलाएँ	γυναίκες
महिलाएँ	γυναικες
व्यंजनों	συνταγές
आचार	δεοντολογία
आचार	ηθική
मापदंड	κριτήρια
एडिनबर्ग	εδιμβούργου
एडिनबर्ग	εδιμβούργο
काच	γυάλινο
काच	γυάλινη
काच	ποτήρι
काच	γυαλί
काच	γυαλιά
युवाओं	νέων
युवाओं	νέοι
युवाओं	νιότη
युवाओं	νεολαία
युवाओं	νιάτα
युवाओं	νεότητα
सोलह	sixteen
सोलह	δεκαέξι
सोलह	δεκάξι
मलय	μαλαισίας
मलय	μαλαισία
सीमेंट	τσιμέντο
डिज़्नी	disney
गोलाकार	σφαιρικό
गोलाकार	σφαιρικά
गोलाकार	σφαιρική
गोलाकार	στρογγυλό
गोलाकार	γύρο
गोलाकार	στρογγυλά
गोलाकार	στρογγυλή
गोलाकार	γύρος
गोलाकार	κυκλική
गोलाकार	κυκλικό
गोलाकार	κυκλικά
आक्साइड	οξείδια
सिकंदर	αλεξάντερ
सिकंदर	αλέξανδρε
सिकंदर	αλέξανδρος
टोक्यो	τόκυο
टोक्यो	τόκιο
भाग्य	περιουσία
भाग्य	τύχη
भाग्य	πεπρωμένο
भाग्य	μοίρα
भाग्य	μοίρα
भाग्य	πεπρωμένο
भाग्य	τύχη
बैल	bull
बैल	ταύρος
बैल	ταύρο
बैल	μπουλ
पैनल	πάνελ
मारिया	μαρία
मारिया	μαρια
स्वीकार्य	swat
स्वीकार्य	αποδεκτές
स्वीकार्य	αποδεκτά
स्वीकार्य	αποδεκτή
स्वीकार्य	αποδεκτό
एनिमेटेड	κινούμενα
एनिमेटेड	κινούμενο
कीबोर्ड	πλήκτρα
कीबोर्ड	πληκτρολόγιο
एंटीबायोटिक	αντιβιοτικά
एंटीबायोटिक	αντιβιοτικό
दिनांक	ημερομηνία
दिनांक	ραντεβού
दिनांक	ημερομηνια
तेलंगाना	τελανγκάνα
योगी	yogi
गुट	φατρία
गुट	κλίκα
प्रतिस्थापन	αντικατάσταση
प्रतिस्थापन	υποκατάστασης
प्रतिस्थापन	υποκατάσταση
प्रतिस्थापन	υποκατάστατα
प्रतिस्थापन	αναπληρωτές
प्रतिस्थापन	αντικατάσταση
प्रतिस्थापन	αντικαταστάτης
रोज़	ρόδο
रोज़	ροζ
रोज़	ρόουζ
रोज़	τριαντάφυλλο
रोज़	rose
रोज़	ημερήσια
रोज़	καθημερινή
रोज़	καθημερινές
रोज़	καθημερινά
आर्मी	στρατός
आर्मी	στρατό
ब्लेक	μπλουζ
ब्लेक	μπλέηκ
ब्लेक	blake
ब्लेक	μπλέικ
गर्भवती	έγκυος
गंभीरता	σοβαρότητα
गंभीरता	αυστηρότητα
गंभीरता	σοβαρότητα
सोशल	κοινωνικά
सोशल	κοινωνικές
सोशल	κοινωνικό
सोशल	κοινωνικη
सोशल	κοινωνική
खरीदा	αγοράστηκαν
खरीदा	αγοράζονται
खरीदा	αγοράστηκε
खरीदा	αγόρασε
खरीदा	αγοράστηκαν
खरीदा	αγοράστηκε
विवादों	διενέξεις
विवादों	διαφορές
विवादों	διαφωνίες
विवादों	αμφισβητήσεις
विवादों	διαφορών
लीड्स	λιντς
सिगरेट	τσιγάρο
सिगरेट	τσιγάρα
मुद्रण	εκτύπωση
मुद्रण	εκτυπώσεις
मिलना	σμίξει
शास्त्रों	γραφές
सूट	κοστούμι
सूट	κουστούμι
सूट	στολές
सूट	κουστούμια
सूट	κοστούμια
सैयद	σαγιέντ
प्रविष्ट	ένθετο
प्रविष्ट	εισαγωγή
वुड्स	γουντς
वुड्स	δάσος
बर्फ़	χιόνι
बर्फ़	σνόου
बर्फ़	πάγος
बर्फ़	πάγο
बर्फ़	ice
मरुस्थल	έρημο
मरुस्थल	έρημος
विवादित	αμφισβήτησε
विवादित	αμφισβητήθηκε
विवादित	αμφιλεγόμενο
विवादित	αμφιλεγόμενη
विवादित	επίμαχο
बिल्डिंग	κτίριο
बिल्डिंग	κτήριο
क्रमिक	σταδιακή
क्रमिक	βαθμιαία
अल्पसंख्यक	μειοψηφία
अल्पसंख्यक	μειονότητα
अल्पसंख्यक	μειονοτήτων
अल्पसंख्यक	μειονότητες
बर्मी	βιρμανίας
अपर्याप्त	ανεπαρκείς
अपर्याप्त	ανεπαρκές
अपर्याप्त	ανεπαρκής
अपर्याप्त	ανεπαρκή
अपर्याप्त	ανεπαρκείς
अपर्याप्त	ανεπαρκή
अपर्याप्त	ανεπαρκής
अपर्याप्त	ανεπαρκές
ट्रक	φορτηγάκι
ट्रक	φορτηγό
ट्रक	φορτηγά
डीन	ντιν
डीन	ντην
कब्र	τάφος
कब्र	τάφο
फर्श	δάπεδο
फर्श	όροφο
फर्श	πάτωμα
फर्श	όροφος
ग्राउंड	έδαφος
पैकेज	συσκευασίες
पैकेज	πακέτα
पैकेज	δέματα
पैकेज	δέμα
पैकेज	πακέτο
पैकेज	συσκευασία
प्रतियोगी	διαγωνιζόμενη
प्रतियोगी	διαγωνιζόμενοι
मोती	perl
मोती	περλ
मोती	μαργαριτάρι
मोती	μαργαριτάρια
पादरी	πάστορας
पादरी	πάστορα
पादरी	κλήρου
यूरो	ευρω
यूरो	euro
यूरो	ευρώ
लिटिल	μικρή
लिटिल	little
लिटिल	μικρό
तम्बाकू	καπνού
तम्बाकू	καπνός
तम्बाकू	καπνό
तम्बाकू	καπνά
परिपक्व	ώριμα
परिपक्व	ώριμοι
परिपक्व	ώριμο
परिपक्व	ώριμος
परिपक्व	ώριμη
उष्ण	τροπικό
उष्ण	τροπικά
उष्ण	τροπική
हरित	πράσινη
हरित	πράσινα
हरित	πράσινος
हरित	πράσινο
हरित	πρασινο
लेडी	κυρά
लेडी	κυρία
कॉर्पोरेशन	corporation
दया	κρίμα
दया	οίκτο
दया	έλεος
दया	επιείκεια
दया	καλωσύνη
दया	καλοσύνη
दया	ευγένεια
टेक्स्ट	κείμενο
इंद्र	ίντρα
कांगो	κονγκό
कांगो	κογκό
इरादा	πρόθεσή
इरादा	πρόθεση
आशीर्वाद	ευλογία
आशीर्वाद	ευλογία
आशीर्वाद	ευλογίες
अवतरण	απόβαση
अवतरण	προσγειώσεις
ओजोन	όζον
ग्रिड	πλέγμα
सुप्रीम	υπέρτατη
सुप्रीम	ανώτατο
सुप्रीम	ανώτατη
अनन्त	άπειρο
अनन्त	άπειρα
अनन्त	άπειρος
अनन्त	άπειρη
अनन्त	άπειρες
अनन्त	αιώνιος
अनन्त	αιώνιο
अनन्त	αιώνια
मॉल	mall
मॉल	εμπορικό
यूनेस्को	unesco
सामरिक	στρατηγικό
लास	λας
लास	las
आस्ट्रिया	αυστριακός
आस्ट्रिया	αυστριακό
आस्ट्रिया	αυστριακές
आस्ट्रिया	αυστριακή
आस्ट्रिया	αυστρία
निर्वाण	νιρβάνα
रिपब्लिकन	ρεπουμπλικάνος
रिपब्लिकन	δημοκρατικός
बगैर	χωρίς
सपना	ονειρο
सपना	όνειρο
सपना	dream
सपना	όνειρα
वेन	γουέιν
वेन	wayne
उत्तराधिकार	διαδοχή
उत्तराधिकार	κληρονομιά
कारावास	φυλάκιση
कारावास	φυλακή
आयुक्त	επίτροπος
उत्तरदायित्व	ευθύνη
उत्तरदायित्व	υπευθυνότητα
उत्तरदायित्व	λογοδοσία
विचित्र	γραφικό
विद्रोही	επαναστάτης
विद्रोही	επαναστάτη
बैठा	καθισμένος
बैठा	καθιστός
बैठा	καθόταν
बैठा	σαβ
चन्द्रगुप्त	τσαντραγκούπτα
परमेश्वर	θεός
स्टर्लिंग	στέρλινγκ
स्टर्लिंग	στέρλινγκ
फीफा	fifa
इंजेक्शन	έγχυση
इंजेक्शन	ενέσιμο
इंजेक्शन	ένεση
दूतावास	πρεσβείας
दूतावास	πρεσβεία
चुनी	εκλεκτός
चुनी	επιλέξει
चुनी	επιλέχθηκε
चुनी	εκλεγμένος
चुनी	εκλεγεί
चुनी	εκλέγεται
चुनी	εξελέγη
प्राइवेट	ιδιωτικά
प्राइवेट	ιδιωτική
प्राइवेट	ιδιωτικό
प्राइवेट	ιδιωτικός
चित्रकारी	ζωγραφική
चित्रकारी	πίνακας
चित्रकारी	πίνακα
बेसबॉल	μπέιζμπολ
निकटवर्ती	κοντινές
निकटवर्ती	κοντά
उदर	κοιλιά
उदर	κοιλία
झीलों	λιμνών
झीलों	λίμνες
लय	ρυθμοί
लय	ρυθμούς
लय	ρυθμός
लय	ρυθμό
फायर	φωτιά
फायर	πυρ
फायर	φωτια
फायर	πυρκαγιά
हैमिल्टन	χάμιλτον
ऑर्डर	τάξη
ऑर्डर	παραγγελία
ऑर्डर	σειρά
ऑर्डर	διαταγή
ऑर्डर	παραγγελίες
ऑर्डर	διαταγές
ऑर्डर	εντολές
किलोग्राम	χιλιόγραμμα
किलोग्राम	κιλά
किलोग्राम	χιλιόγραμμο
स्त्रोत	πηγή
स्त्रोत	πηγη
स्त्रोत	πηγές
स्त्रोत	πηγες
टेप	ταινία
टेप	κασέτα
भूविज्ञान	γεωλογία
खैर	λοιπόν
वाइरस	ιού
वाइरस	ιός
वाइरस	ιό
वाइरस	ιοί
वाइरस	ιών
वाइरस	ιούς
समायोजित	προσαρμοστεί
समायोजित	προσαρμοσμένη
समायोजित	προσαρμοσμένο
रबर	ελαστικό
रबर	καουτσούκ
रबर	γόμα
सिग्नल	σήματα
सिग्नल	σινιάλο
सिग्नल	σήμα
सिग्नल	σημα
गाथा	σάγκα
सूक्ष्मदर्शी	μικροσκόπιο
सूक्ष्मदर्शी	μικροσκοπία
सुंदरता	ομορφιά
यहूदियों	εβραίοι
यहूदियों	εβραίους
फाइल	φάκελος
फाइल	file
फाइल	αρχείο
निकोलस	νικολά
निकोलस	νίκολας
आठवीं	όγδοη
आठवीं	όγδοο
मूर्तियाँ	αγάλματα
मिसाइल	πυραύλους
मिसाइल	βλήματα
मिसाइल	πύραυλοι
मिसाइल	πυραύλων
मिसाइल	πύραυλος
अर्थशास्त्री	οικονομολόγος
उद्यमी	επιχειρηματίες
उद्यमी	επιχειρηματίας
जोड़ों	ζευγάρια
परिपूर्ण	τέλειος
परिपूर्ण	τέλειο
परिपूर्ण	τέλεια
परिपूर्ण	εξαντλητική
सन्त	σαντ
डेबिट	χρεωστική
कवरेज	κάλυψη
उपग्रहों	δορυφόρος
उपग्रहों	δορυφόρο
उपग्रहों	δορυφορική
नम	υγρή
नम	υγρός
नम	υγρό
नम	υγρασία
परमात्मा	θεϊκή
परमात्मा	θεϊκό
वाक्यांश	φράσεις
वाक्यांश	χορδή
मकबरा	τάφος
मकबरा	τάφο
मकबरा	μνημείο
मकबरा	μαυσωλείο
विशेषण	επίθετο
सराहना	εκτιμώ
मार्केट	αγορα
मार्केट	αγορά
मंगलवार	τριτη
मंगलवार	τρίτη
मंगलवार	τρίτες
जाहिर	προφανώς
किताबें	βιβλία
किताबें	βιβλια
हिटलर	χίτλερ
सीख	εκμάθηση
सीख	μαθαίνοντας
सीख	μάθηση
सीख	μάθησης
सीख	μάθε
सीख	μάθετε
सीख	μάθεις
कैबिनेट	ντουλάπι
वैन	βανς
वैन	φορτηγά
वैन	βαν
वैन	van
वैन	φορτηγάκι
विस्फोटक	έκρηξη
विस्फोटक	εκρηκτικό
विस्फोटक	εκρηκτική
विस्फोटक	εκρηκτικά
विस्फोटक	εκρηκτικές
विस्फोटक	εκρηκτικές
विस्फोटक	εκρηκτικά
जीवविज्ञान	βιολογία
वृत्तचित्र	ντοκιμαντέρ
वृत्तचित्र	ντοκυμαντέρ
आपातकालीन	επείγον
आपातकालीन	επείγοντα
सनातन	αιώνιος
सनातन	αιώνιο
सनातन	αιώνια
तुर्क	γαλοπούλα
तुर्क	τουρκία
तुर्क	τερκ
तुर्क	τούρκος
संकर	υβρίδιο
संकर	υβριδικά
संकर	υβριδικό
प्रो	pro
प्रो	επαγγελματίας
बोस्टन	βοστώνη
बोस्टन	μπόστον
बोस्टन	βοστόνη
स्तन	στήθη
स्तन	στήθη
स्तन	στήθος
स्तन	στήθια
स्तन	στήθος
आदिम	πρωτόγονο
आदिम	πρωτόγονη
लिखकर	συγγραφή
लिखकर	γραφή
लिखकर	γράψιμο
पेपर	χαρτί
सल्तनत	σουλτανάτο
वाटर	νερό
वाटर	νερο
वाटर	ύδωρ
सूरी	σούρι
प्रथाओं	συνέδρια
प्रथाओं	συμβάσεις
नाईट	νάιτ
नाईट	ιππότης
नाईट	ιππότη
रॉ	ακατέργαστο
रॉ	ακατέργαστη
रॉ	ακατέργαστα
रॉ	ωμή
रॉ	ωμό
औरत	γυναικα
औरत	γυναίκα
चाँद	φεγγάρι
चाँद	σελήνη
चाँद	μουν
निकासी	εκκαθάριση
निकासी	κάθαρση
निकासी	εκκένωση
भूटान	μπουτάν
जॉनसन	τζόνσον
जॉनसन	johnson
त्रिकोण	τρίγωνο
त्रिकोण	τρίγωνα
साइबेरिया	σιβηρία
विकृति	δίνης
विकृति	δίνη
हिंदुओं	ινδουιστές
सारांश	περίληψη
सारांश	σύνοψη
नियामक	ρυθμιστικό
नियामक	ρυθμιστή
नियामक	ρυθμιστής
नियामक	κανονιστικές
नियामक	κανονιστικό
नियामक	κανονιστική
नियामक	ρυθμιστικά
नियामक	ρυθμιστικό
संवेदनशीलता	ευαισθησία
एहसास	συνειδητοποίησα
दूरस्थ	απομακρυσμένο
दूरस्थ	απομακρυσμένα
दूरस्थ	απομακρυσμένη
करेगी	γουίλ
करेगी	will
करेगी	θα
अपराधों	εγκλήματα
अपराधों	εγκλημα
अपराधों	έγκλημα
अपराधों	εγκληματικότητα
लौकिक	κοσμικές
लौकिक	κοσμικό
लौकिक	κοσμική
शिक्षकों	διδάσκοντες
शिक्षकों	δασκάλους
शिक्षकों	δάσκαλοι
शिक्षकों	εκπαιδευτικοί
शिक्षकों	καθηγητές
चिड़ियाघर	ζωολογικό
मेजबान	ξενιστής
मेजबान	υποδοχής
मेजबान	παρουσιαστής
मेजबान	οικοδεσπότης
संतुष्ट	ικανοποιημένος
संतुष्ट	ικανοποιημένη
संतुष्ट	ικανοποιημένοι
दूरबीन	κιάλια
बालू	άμμου
बालू	σαντ
बालू	άμμος
बालू	άμμο
चार्ज	φόρτιση
चार्ज	χρέωση
चार्ज	χρεώνεται
लोड	φόρτωση
लोड	φορτίο
मणि	μάνη
उद्धरण	εισαγωγικά
उद्धरण	απόσπασμα
उद्धरण	παράθεση
मार्क्सवादी	μαρξιστική
नकली	πλαστά
नकली	ψεύτικα
नकली	ψεύτικος
