категория	kategorya
гангстер	gangster
лишено	binawian
плейстоцена	pleistoseno
залози	taya
пей	sing
пей	kumanta
фантазията	pantasya
фантазията	fantasy
деви	devi
седалките	upuan
амбициозна	ambisyoso
флопи	floppy
горичка	grove
нинджи	ninjas
нинджи	ninja
ифигения	iphigenia
сеньора	señora
експо	expo
съчетаване	ipinagsama
адорно	adorno
алвин	alvin
изчислени	kinakalkula
сантиметър	pulgada
прозрачно	transparent
арджуна	arjuna
пандемия	pandemya
потьомкин	potemkin
модернизиране	upgrade
лотос	lotus
ейвън	avon
талес	thales
персеполис	persepolis
неомъжена	unmarried
рейтинги	rating
рейтинги	ratings
рейтинги	rating
патриотично	patriotic
файнман	feynman
андершон	andersson
графинята	countess
омаха	omaha
бургос	burgos
дивана	sopa
дивана	couch
стареене	pagtanda
стареене	tumatanda
стареене	iipon
тръбопроводи	tubo
предприемачите	negosyante
роалд	roald
масне	massenet
ехнатон	akhenaten
трапани	trapani
лакът	siko
клавиатури	keyboards
ленърд	leonard
триш	trish
тайландски	thai
овиедо	oviedo
сърбеж	pangangati
сърбеж	kati
сърбеж	itch
сиси	sisi
сиси	cece
мистрал	mistral
хенсън	hanson
хенсън	hansen
хенсън	henson
гетото	ghetto
катманду	kathmandu
упорити	pasaway
предполагаема	umano
предполагаема	presumed
възнаграждения	sahod
вграждане	embed
безусловна	pasubali
безжична	wireless
абиджан	abidjan
арне	arne
ставка	rate
спадане	bumaba
спадане	bawasan
плътта	laman
пасадена	pasadena
летливи	volatile
ситкоми	sitcoms
кипарис	cypress
карълайн	caroline
гупта	gupta
касино	cassino
мотивирано	masigasig
ракът	kanser
апачи	apache
решителност	pagpapasiya
гурион	gurion
снайперист	sniper
калмикия	kalmykia
саб	sab
ярда	yard
десятък	pahunos
скакалец	tipaklong
скакалец	balang
злонамерени	mapanirang
злонамерени	malisyosong
никомедия	nicomedia
мичел	mitchell
спенс	spence
лозе	ubasan
куанг	kwang
тио	theo
обвиняемите	nasasakdal
аск	asa
робота	robot
фуражи	feed
мадрас	madras
гая	gaia
кабаре	cabaret
съкрати	paikliin
езичеството	paganism
мориарти	moriarty
андромаха	andromache
кениън	canyon
кениън	sabak
кениън	kenyon
роботика	robotics
парфюм	pabango
падащ	bumabagsak
джазира	jazeera
анселмо	anselmo
солиден	solid
неизползвани	unused
измиване	hugasan
измиване	paghuhugas
неутрино	neutrino
упълномощен	pinahintulutan
настойник	tagapangalaga
креолски	creole
брант	brandt
лудница	kabaliwan
арам	aram
боп	bop
ерхард	erhard
планетарна	planetary
сай	sai
разрушител	destroyer
утробата	utero
утробата	sinapupunan
вродена	sapul
адлър	adler
фън	feng
изолиране	paghihiwalay
изолиране	isolate
илюстрират	illustrate
хабер	haber
лила	lila
морфин	morphine
таджикски	tajik
спане	natulog
спане	natutulog
рими	pambata
синдромът	syndrome
томо	tomo
кретиен	chrétien
пингвини	penguin
холандец	olandes
холандец	dutch
гараж	garahe
гараж	garage
институционална	institutional
сладкарница	shop
сладкарница	tindahan
сладкарница	mamili
сладкарница	bakery
приготвен	naghanda
приготвен	handa
приготвен	inihanda
бонуси	bonus
архаични	archaic
голдман	goldman
мугабе	mugabe
брахе	brahe
лис	lis
скандално	scandal
скандално	iskandalo
алегре	alegre
сока	sokka
компостела	compostela
броуди	brody
републиканец	republican
хиперион	hyperion
капачка	takip
капачка	cap
маклауд	macleod
наета	hired
кармел	carmel
плурализъм	plurality
луганск	luhansk
бибиси	bbc
ниньо	niño
лапландия	lapland
гарантирани	garantisadong
щракване	click
щракване	klik
смехът	pagtawa
смехът	tawa
предписание	reseta
инициали	inisyal
пристрастен	adik
пристрастен	adik
пристрастен	addict
идиот	tanga
евролигата	euroleague
приложима	naaangkop
клоун	payaso
клоун	pusong
тонг	tong
тонг	tong
медитацията	meditation
медитацията	bulay
ураганът	hurricane
възприятията	perceptions
извънземно	alien
извънземно	extraterrestrial
дездемона	desdemona
стойки	stands
елементарен	elementary
елементарен	elementarya
елементарен	elemental
разтваряне	pagkabuwag
разтваряне	tunawin
маки	maki
разклонени	branched
хриле	hasang
безсмъртни	immortal
амхърст	amherst
карцином	carcinoma
целс	celsus
бульон	sabaw
крамер	kramer
ахмет	ahmet
октопод	pugita
октопод	octopus
окови	bondage
окови	kadena
окови	chains
наемане	hire
наемане	upa
наемане	paupahan
наемане	upahan
наемане	umupa
наемане	pangangalap
наемане	rental
завистта	inggit
магическо	magical
кончита	conchita
планктон	plankton
спонсорите	sponsors
военнослужещ	serviceman
елмър	elmer
комптън	compton
пристигна	dumating
феро	ferro
потвърждаване	pagkumpirma
потвърждаване	kumpirmasyon
потвърждаване	kumpirmado
потвърждаване	kumpirmahin
номинален	nominal
лир	lear
наги	nagy
шин	shin
седмична	lingguhan
седмична	lingguhang
ддд	oga
гарнър	garner
иновация	inobasyon
иновация	innovation
рипли	ripley
тръбопровод	tubo
кулидж	coolidge
рапсодия	rhapsody
перфектна	perfect
перфектна	perpekto
даниълс	daniels
нещастия	sunod
нещастия	kamalasan
зъболекар	dentista
алта	alta
хобарт	hobart
кенсингтън	kensington
заратустра	zarathustra
изящно	katangi
придружител	kasalo
тайфун	bagyong
слънца	suns
биомаса	biomass
бунтовник	rebel
бунтовник	rebelde
никс	nyx
никс	nix
никс	knicks
бъроуз	burroughs
бъроуз	lungga
изтощени	pagod
лейкърс	lakers
забравено	nakalimutang
забравено	nakalimutan
дулсе	dulce
неграмотни	illiterate
тествани	tested
тествани	nasubok
орхус	aarhus
роуън	rowan
хонорар	fee
хонорар	bayad
рохо	rojo
диря	trail
конкурентно	competitive
тиендзин	tianjin
инжектира	injected
оптимизиране	pinaganda
фантом	phantom
тет	tet
киселинни	acidic
епитет	epithet
жокера	joker
догма	dogma
ноулс	knowles
възложени	iginawad
кални	putik
очакван	inaasahang
очакван	inaasahan
очакван	inasahan
очакван	anticipated
телесно	katawan
тиен	tian
домат	kamatis
кърваво	duguan
алуминиева	aluminium
събуждане	paggising
мансур	mansur
испаньола	hispaniola
простатата	prostate
келър	keller
конрой	conroy
непълнолетен	underage
шейна	sleigh
бодигард	bodyguard
ранена	injured
ранена	nasugatan
ранена	nasugatan
ранена	nasaktan
проследени	sinusubaybayan
инжекция	injection
сасанидската	sassanid
индианец	indian
индианец	injun
мефистофел	mephistopheles
голдуин	goldwyn
кюфтета	almondigas
прато	prato
метерних	metternich
браг	bragg
развръзка	outcome
развръзка	kinalabasan
сумо	sumo
завесата	curtain
завесата	kurtina
ади	adi
персона	persona
берлускони	berlusconi
асоцииране	association
разрешена	pinahintulutan
разрешена	pinahihintulutang
неограничени	unlimited
сойер	sawyer
санти	santi
сезонна	seasonal
сари	sari
фиоре	fiore
ренегати	renegades
маделин	madeleine
маделин	madeline
бъчва	barrel
попитал	itinanong
попитал	nagtanong
попитал	tinanong
астра	astra
нелепо	nakakatawa
сафари	safari
двоичен	binary
заклинание	spell
метаморфоза	pagkakamali
торнадо	tornado
торнадо	buhawi
чун	chun
чун	chung
азалия	azalea
запек	constipation
топография	topograpiya
виновник	salarin
канибализъм	kanibalismo
обрив	pantal
елегантно	matikas
теа	thea
ямр	mri
мансфийлд	mansfield
сервиз	serbisyo
сервиз	paglilingkod
продуктивни	produktibo
девствеността	birhen
нещастието	kamalasan
инвестиране	pamumuhunan
инвестиране	namumuhunan
инвестиране	mamuhunan
инвестиране	invest
инвестиране	puhunan
инвестиране	pamumuhunan
инвестиране	investment
палатка	tolda
палатка	tent
ъглова	angular
нума	numa
артанян	artagnan
пиколо	piccolo
япет	iapetus
пиаца	piazza
протестант	protestant
уиър	weir
семки	binhi
радклиф	radcliffe
ноам	noam
бинг	bing
аеронавтика	aeronautics
егина	aegina
сакура	sakura
намаления	diskuwento
отчаяни	desperado
отчаяни	desperate
разкош	luho
разкош	marangyang
разкош	luxury
разкош	marangya
разкош	marangyang
разкош	maluho
осиновяване	adoption
зори	dawn
зори	liwayway
карнавала	karnabal
карнавала	carnival
евангелията	gospels
последователности	integers
гъл	bako
армагедон	armageddon
ирене	irene
флавио	flavio
балансиран	balanseng
балансиран	balanse
карли	carly
хомо	homo
получател	benepisyaryo
получател	tatanggap
получател	pinadalhan
получател	tatanggap
получател	receiver
гот	goth
херния	hernia
дзъдун	zedong
неуважение	pagsuway
дванадесетопръстника	tokong
сведенборг	swedenborg
бенелюкс	benelux
напа	napa
какаду	cacatuidae
осветяване	hina
осветяване	lighting
осветяване	ilaw
осветяване	illumination
осветяване	highlight
таблетки	tablets
неприкосновеност	kalayaan
адреналин	adrenaline
динар	dinar
делфините	dolphins
интелигентно	talino
интелигентно	matalino
интелигентно	smart
интелигентно	matalinong
устноцветни	lamiaceae
зоро	zorro
изживяване	maranasan
изживяване	karanasan
безсмъртен	immortal
уилоу	willow
ейс	dalubhasa
ейс	ace
ерол	errol
сочно	juicy
амир	amir
портфолио	portfolio
сирил	cyril
прераждането	rebirth
кожена	leather
изсушени	dried
изсушени	tuyo
ляонин	liaoning
загрижен	nababahala
загрижен	concerned
загрижен	concern
реформирана	reformed
ченай	chennai
чернова	draft
класифициране	klasipikasyon
руми	rumi
погълнати	buyo
псувни	pagsumpa
амбиция	ambisyon
жлъчката	apdo
слуз	uhog
люлката	duyan
хималайски	himalayan
зачервяване	flushing
зачервяване	pamumula
понтиак	pontiac
рандал	randall
махал	mahal
конкурентоспособността	competitiveness
дебра	debra
инат	katigasan
инат	pasaway
пърсел	purcell
ревизор	tagasiyasat
шакира	shakira
сауд	saud
конфуцианството	confucianismo
распутин	rasputin
градушка	bati
градушка	hail
самба	samba
сулфид	sulfide
надбягване	lahi
анклав	enclave
неподвижен	galaw
балотажа	runoff
елша	alder
питане	query
маг	mag
питай	hilingin
питай	ask
питай	magtanong
питай	tanungin
питай	itanong
нокът	claw
нокът	thumbnail
деф	def
обезщетения	rasyon
обезщетения	benepisyo
обезщетения	damages
годежът	engagement
канадци	canadian
звездичка	asterisk
уловени	nahuli
купувач	bibili
купувач	bumibili
купувач	pagsisisi
купувач	mamimili
съмър	summer
абуджа	abuja
октавио	octavio
лайм	lime
рамадан	ramadan
елиса	elisa
композитни	pinaghalo
индикация	indikasyon
индикация	palatandaan
гещалт	gestalt
злоба	malisya
еминем	eminem
нунций	nuncio
пороци	bisyo
пороци	vice
поговорка	kasabihan
феноменология	penomenolohiya
текуща	current
текуща	kasalukuyan
текуща	kasalukuyang
пития	pythia
гаутенг	gauteng
шунка	magpatawa
шунка	ham
гонт	gaunt
хокинг	hawking
дразнене	pangangati
марихуаната	marijuana
крачета	talampakan
крачета	paa
крачета	binti
завърша	graduate
скейтборд	skateboarding
левит	levitico
ренцо	renzo
ангелски	angelic
приятелства	pakikipagkaibigan
лив	liv
тол	toll
дерик	derrick
сайтама	saitama
сер	ser
паскуал	pascual
джип	jeep
иполито	hipolito
прото	proto
говорейки	nagsasalita
качулка	hood
опрощение	kapatawaran
прешлен	vertebrae
маршъл	marshall
хазарски	khazar
агнешко	lamb
агнешко	cordero
гото	goto
комплекти	kits
комплекти	sets
шорти	shorts
очоа	ochoa
омари	ulang
омари	lobster
манекен	dummy
несправедливост	makatarungan
ескориал	escorial
натурални	likas
натурални	natural
геофизика	heopisika
лемън	limon
лемън	lemon
безжични	wireless
пророчески	propeta
бледи	pale
отложена	deferred
предпазител	protector
предпазител	kaligtasan
акита	akita
мидълтън	middleton
филис	phyllis
алехандра	alejandra
кандис	candice
хващане	mahuli
хващане	magkasakit
хващане	habol
болт	bolt
смирение	pagpapakumbaba
сядане	upo
яго	lago
процъфтяват	lumago
завета	tipan
разсъждение	pangangatwiran
фауста	fausta
печен	inihaw
аниматори	animators
евразийски	eurasian
еволюирали	evolved
ютланд	jutland
закуски	meryenda
закуски	snack
закуски	meryenda
калуга	kaluga
хун	hun
хун	hoon
хун	hong
алкала	alcalá
скачане	pagtalon
скачане	jumping
тетрадка	notebook
доверен	pinagkakatiwalaan
доверен	pinagkakatiwalaang
фаренхайт	fahrenheit
ариарат	ariarathes
двд	dvd
искове	claims
искове	aksyon
искове	aksiyon
ломбард	lombard
лейси	lacey
мечовете	espada
уверено	kompiyansa
уверено	nakatitiyak
къмингс	cummings
карнак	karnak
маниери	asal
хао	hao
лицензиране	licensing
лоа	loa
директорията	directory
директорията	direktoryo
слюда	mica
спазми	pasma
бозони	bosons
родерик	roderick
корелация	korelasyon
фармацевтична	pharmaceutical
банджо	banjo
деветнадесет	nineteen
ретикулум	reticulum
сугата	sugata
пенсакола	pensacola
фал	foul
гладиатори	gladiators
базовите	pinagbabatayan
четириъгълник	kuwadrilateral
карвахал	carvajal
автентична	authentic
автентична	tunay
джайлс	giles
керч	kerch
алеутските	aleutian
метеор	bulalakaw
метеор	meteor
каруца	kariton
каруца	cart
агостино	agostino
оставам	lumalayo
дизентерия	iti
цао	cao
щедър	mapagbigay
сандали	sandalyas
разочарованието	pagkabigo
торос	toros
нери	neri
бенитес	benitez
пластмасова	plastik
пластмасова	plastic
дуранго	durango
акъл	utak
светещи	kumikinang
сибил	sibyl
сибил	sybil
залагане	sugal
залагане	pagsusugal
залагане	pustahan
костенурката	pagong
сайкс	sykes
мио	mio
ветеринарни	veterinary
джема	gemma
отражения	reflections
нюанс	lilim
нюанс	shade
украшение	hiyas
украшение	dekorasyon
украшение	pamasko
пауърс	kapangyarihan
тиволи	tivoli
дланта	palm
дланта	palad
разумна	makatwiran
разумна	makatwirang
диван	sopa
диван	couch
актуализиране	update
засегнато	naapektuhan
засегнато	nadamay
засегнато	affected
засегнато	apektado
засегнато	maaapektuhan
солон	solon
натоварено	laden
натоварено	karga
гладиатор	gladiator
гамал	gamal
тундра	tundra
глътка	sip
опаковката	packaging
санкциите	sanksiyon
кредитиране	credit
стикс	styx
зия	zia
ломбардо	lombardo
изолда	isolde
превишаване	nalampasan
превишаване	lumampas
лайнер	liner
спаркс	sparks
бийти	beatty
окис	oxide
окис	monoxide
коб	cobb
круиз	paglalayag
круиз	cruise
печатане	printing
запитвания	katanungan
запитвания	katanungan
пар	par
пар	parr
лечения	pagpapagamot
тарагона	tarragona
бейн	bane
бейн	bain
извършител	lider
перестройката	perestroika
юки	yuki
фиеста	fiesta
уоруик	warwick
алепо	aleppo
брит	britt
брит	brit
дафне	daphne
зеленчук	gulay
номи	nomi
елегия	elehiya
секретно	sikreto
секретно	secret
секретно	lihim
секретно	inuri
зачитане	respect
зачитане	respeto
зачитане	paggalang
жега	init
залязва	sets
стартов	starter
удмуртия	udmurtia
метил	methyl
безкрайността	infinity
криптография	kriptograpiya
елеонор	eleanor
додж	dodge
копнеж	pananabik
елм	elm
свински	pork
свински	baboy
ваксинация	bakuna
фелпс	phelps
бригс	briggs
измамник	cheat
измамник	impostor
измамник	manloloko
измамник	madaya
джиджи	gigi
приемни	foster
пружини	springs
гроувър	grover
роба	robe
политехническия	polytechnic
кръстника	ninong
годен	kasya
годен	fit
годен	magkasya
мрежово	mains
тъпо	bobo
тъпо	tanga
тъпо	dumb
тъпо	pipi
хатауей	hathaway
разтоварване	landing
ста	sta
литовците	lithuanians
натурализъм	naturalismo
гръдни	thoracic
умар	umar
хатшепсут	hatshepsut
лабораторен	laboratory
лабораторен	laboratoryo
понсе	ponce
водораслите	algae
пресоване	pagpindot
съживяване	revival
водолей	aquarius
снопчета	tufts
сравним	maihahambing
книжката	lisensiya
книжката	lisensya
приобщаване	pagsasama
приобщаване	isasama
боулинг	bowling
прокламация	proclamation
донато	donato
четец	tumitingin
четец	tagapanood
четец	manonood
четец	reader
разлив	spill
козе	kambing
годард	goddard
еуфория	euphoria
сидхарта	siddhartha
джаксънвил	jacksonville
сцепление	pagkakahawak
сцепление	adhesion
изобретил	imbento
кортикостероиди	corticosteroids
кортикостероиди	corticosteroid
уилър	wheeler
пай	pie
зим	zim
аналитичен	mapanuring
филопатор	philopator
санда	sanda
консолидация	pagpapatatag
остия	ostia
рамиро	ramiro
сима	sima
калинин	kalinin
хидролиза	hydrolysis
аламо	alamo
навас	navas
свежа	fresh
свежа	sariwa
базалт	basalto
бус	bus
бус	van
арчи	archie
изглеждаше	tila
месията	mesiyas
остани	mananatiling
остани	manatili
остани	manatiling
остани	stay
махалото	pendulo
либи	libby
ентомология	entomolohiya
минато	minato
тъжен	malungkot
тъжен	sad
камео	cameo
крехки	marupok
ардените	ardennes
диети	pagdidiyeta
диети	diyeta
диети	diet
серано	serrano
двустранен	bilateral
мравка	ant
мравка	langgam
зомби	zombie
разреден	nagi
рейнджъри	rangers
опрости	simplify
иглата	needle
боде	bode
херцел	herzl
конкурентоспособност	competitiveness
горчиви	bitter
горчиви	mapait
джулиъс	julius
призовани	summoned
танкер	tanker
кечуа	nahuatl
балансирано	balanseng
балансирано	balanse
доу	dou
доу	dow
доу	doe
практично	praktikal
доминион	dominion
хала	hala
пиа	pia
касаи	kasai
кримсън	crimson
илай	ely
илай	eli
кокос	buko
калта	putik
цъфтящи	halamang
морийн	maureen
инвалидност	kapansanan
целева	target
лайън	lyon
самарас	samaras
сайто	saito
хилдебранд	hildebrand
змиорка	igat
сяопин	xiaoping
тре	tre
рекламират	ilathala
изтекъл	natapos
кликнете	click
кликнете	klik
либеро	libero
колана	sinturon
колана	belt
изпарения	usok
приключението	pakikipagsapalaran
приключението	adventure
стайн	stein
динозавър	dinosaur
пробиване	paghuhukay
задействане	trigger
моливи	lapis
класна	classroom
класна	sosyal
стояща	standing
стояща	nakatayo
датчик	sensor
гибон	gibbon
бекхенд	backhand
блаженство	bliss
мърсър	mercer
кампуса	campus
едмон	edmond
утроба	sinapupunan
роз	ros
столман	stallman
кофа	timba
кофа	bucket
кофа	balde
настройване	configuration
настройване	pagsasaayos
настройване	isaayos
настройване	maisaayos
тенисън	tennyson
крокодилите	buwaya
предатели	traydor
разпоредба	pagkakaloob
телохранител	bodyguard
нисан	nissan
единодушни	unanimous
заредена	loaded
заредена	charge
парникови	greenhouse
макдауъл	mcdowell
дълготраен	panghabang
дълготраен	pangmatagalang
хамбар	kamalig
емануела	emmanuelle
вековен	siglo
вековен	century
бразавил	brazzaville
бхагавад	bhagavad
претенция	claim
претенция	paghahabol
претенция	angkinin
компресор	compressor
обратни	gays
пледира	nakikiusap
необикновен	extraordinary
усложнение	komplikasyon
терез	therese
подпори	props
гръбна	dorsal
фобия	phobia
райета	striped
райета	stripes
текстура	yari
кохорта	cohort
джинджър	luya
пресен	fresh
пресен	sariwa
кенан	kenan
орхидея	orchid
пийл	peel
пийл	balat
тийнейджърка	binatilyo
предсърдие	atrium
институционални	institutional
ревматизъм	rayuma
ифк	efc
кърпи	tuwalya
кърпи	tuwalya
шумно	malakas
шумно	maingay
сухой	sukhoi
разкъсан	torn
разкъсан	napunit
разкъсан	punit
амедео	amedeo
скенер	scanner
скенер	scan
магненций	magnentius
орловска	oryol
камелот	camelot
доставена	naipadala
доставена	naihatid
доставена	inihatid
доставена	hinatid
доставена	ibinigay
меланхтон	melanchthon
анорексия	anorexia
помпилий	pompilius
лилехамер	lillehammer
етичен	etikal
хейуърд	hayward
нестабилно	unstable
хералдика	heraldry
барни	barney
титания	titania
аткинс	atkins
никотин	nikotina
макрей	mcrae
седмични	lingguhan
седмични	lingguhang
метафори	metapora
хулиан	julian
плача	iyak
плача	umiiyak
писалка	pen
писалка	panulat
ълстър	ulster
тарифи	taripa
сегрегация	paghihiwalay
абидос	abydos
стратфорд	stratford
хелеспонт	hellespont
хипотетично	hypothetical
геоморфология	heomorpolohiya
сук	sook
сук	suk
масаж	masahe
масаж	massage
хистология	histolohiya
бъд	bud
артикули	akda
артикули	artikulo
патрокъл	patroclus
нортъмбърланд	northumberland
неподходяща	unsuitable
невинна	inosenteng
невинна	inosente
невинна	inocencio
невинна	innocent
пъдпъдък	pugo
оук	oak
оук	robles
междуградски	intercity
мами	cheat
мами	impostor
мами	mami
лайънс	lyons
паладий	palladium
бъбрек	bato
закари	zachary
проституцията	prostitusyon
арте	arte
хараре	harare
спонтанна	spontaneous
спонтанна	kusang
папрати	ferns
даш	dash
миси	missy
върджил	virgil
рабин	rabin
рембо	rimbaud
пълнени	busog
наивен	naive
тръбичка	tube
татуировки	tattoo
едвам	bahagya
наздраве	mabuhay
халид	khalid
вечност	eternity
облачно	maulap
кирин	kirin
коув	sapa
коув	cove
държана	hinawakan
държана	gaganapin
изтичат	matatapos
уит	witt
бломберг	blomberg
шън	shun
кърма	stern
уади	wadi
паяка	gagamba
паяка	spider
стереотипи	stereotypes
суета	vanity
алергични	hiyang
договорено	pumayag
моларна	molar
плачат	iyak
плачат	umiiyak
приемете	tanggapin
приемете	accept
преработване	pinoproseso
преработване	pagpoproseso
преработване	processing
преработване	pagproseso
еротика	erotica
дънбар	dunbar
вермонт	vermont
прожекция	projection
обри	aubrey
зрител	tumitingin
зрител	tagapanood
зрител	manonood
криминология	criminology
окс	acs
бадолио	badoglio
пиратство	pandarambong
ложата	lodge
ложата	maninirahan
брадавици	kulugo
корпорациите	corporations
проон	undp
отчаяна	desperado
отчаяна	desperate
колониализма	kolonyalismo
колт	colt
заминаване	alis
недохранване	malnutrisyon
документиране	pagdodokumento
риса	risa
лъжец	sinungaling
подготвено	naghanda
подготвено	handa
подготвено	inihanda
аргон	argon
пагубно	nakakasama
варени	luto
варени	nilagang
варени	pinakulong
гъбични	fungal
рад	rad
варезе	varese
пропусна	namis
танцьорите	dancer
роувър	kilusan
крайъгълен	milestone
ламбърт	lambert
съблазни	inakit
флиндърс	flinders
зита	zita
съединителната	pagkabit
затворът	bilangguan
линейка	ambulansya
линейка	ambulance
плантация	plantasyon
магнетизъм	magnetismo
примка	loop
хедж	hedge
измени	amend
джино	gino
сейгън	sagan
трабзон	trabzon
контрапункт	counterpoint
хеморагична	hemorrhagic
кандидатури	nominations
таунсенд	townsend
психичното	mental
психичното	kaisipan
вил	vil
крехка	marupok
лоуел	lowell
тамар	tamar
анжелик	angelique
табора	tabora
исла	isla
възражение	pagtutol
възражение	pagsalungat
сделките	trato
сделките	deal
равел	ravel
скар	galos
скар	scar
плацентата	placental
дейтън	dayton
завърти	spin
атлантическа	atlantic
алиенде	allende
отклоняване	diversion
гъливер	gulliver
салса	salsa
финли	finlay
проверено	check
проверено	tiningnan
маклийн	mclean
самоубийства	magpakamatay
самоубийства	pagpapakamatay
агире	aguirre
прилагана	inilapat
подновено	nabago
подновено	renew
макбрайд	mcbride
макдоналдс	mcdonald
лабиринта	labyrinth
грейнджър	granger
паразит	parasite
индиго	indigo
перез	perez
пожелания	pagbati
пожелания	wishes
пожелания	kagustuhan
сатир	satiro
епична	epic
епична	epiko
кирхоф	kirchhoff
шарко	charcot
ками	cami
уволнена	umatake
уволнена	fired
майър	mayer
майър	meier
майър	meyer
капсули	capsule
надир	nadir
коптски	koptikong
раджастан	rajasthan
бразил	brasil
кланът	angkan
кланът	clan
кланът	kapisanan
тапир	tapir
купон	partido
купон	party
купон	pagdiriwang
купон	pagtitipon
обещаващ	promising
партньорства	pakikipagsosyo
партньорства	pakikipagtulungan
лапа	paw
гъбички	fungus
гъбички	fungi
вилар	vilar
фоли	foley
кур	dick
кур	titi
кур	titi
етел	ethel
менди	mandy
тонаж	tonnage
йети	yeti
порок	bisyo
порок	vice
пасва	akma
вкусни	masarap
купидон	kupido
купидон	cupid
храносмилане	panunaw
абба	abba
банан	saging
локи	lok
локи	loki
циганка	gypsy
хормоните	hormones
кааба	kaaba
часовниците	nanunuod
часовниците	relo
азбест	asbestos
чичовци	tito
марксист	marxista
луксор	luxor
фантомът	phantom
подигравка	tiniis
подигравка	bruha
мотивиран	masigasig
сури	suri
фийби	phoebe
мау	mau
лита	lita
копита	paa
резюмета	itutuloy
хипоталамуса	hypothalamus
феърбанкс	fairbanks
биле	herb
ракията	brandy
къмбърланд	cumberland
рина	rina
лъжичка	kutsara
маскирани	nakamaskarang
уморен	pagod
уморен	napagod
йонизация	ionization
заявления	aplikasyon
заключени	locked
реформатори	reformers
джулс	jules
бъни	bunny
нередовни	lubak
нередовни	irregular
преброени	numbered
преброени	mabibilang
преброени	counted
замразен	frozen
замразен	nagyeyelo
скорошно	kamakailan
скорошно	recent
картона	tsart
картона	chart
крехко	marupok
индра	indra
фатах	fatah
фараонът	paraon
ленивци	sloths
намеци	pahiwatig
йоркшир	yorkshire
горо	goro
корсини	corsini
вилма	vilma
сънданс	sundance
объркващо	nakakalito
разположи	lumawak
корейци	koreanong
анулиране	reset
анулиране	pagkansela
мокър	basa
терапевт	therapist
батавия	batavia
горила	gorilla
алва	alva
редфорд	redford
спонтанен	spontaneous
спонтанен	kusang
отдаденост	dedication
отдаденост	dedikasyon
отдаденост	pangako
гледах	nanood
гледах	napanood
гледах	pinanood
холоу	hollow
холоу	guwang
сексът	pakikipagtalik
сексът	sex
макро	macro
рабле	rabelais
бака	baka
реди	reddy
значки	badge
компенсиране	compensation
компенсиране	sweldo
компенсиране	offset
петерсен	petersen
калтанисета	caltanissetta
магарето	asno
магарето	donkey
казина	sugalan
оберон	oberon
космологията	kosmolohiya
луго	lugo
рецептор	reseptor
лорейн	lorraine
зоологически	zoological
саргон	sargon
рейвън	uwak
рейвън	raven
лукино	luchino
скорбяла	gawgaw
лило	lilo
лито	lito
кабелен	wire
артериална	arterial
фелисиано	feliciano
стероиди	steroid
стероиди	steroids
тъжни	malungkot
тъжни	sad
експлозив	sumasabog
ретроспекция	flashback
дженингс	jennings
сравнима	maihahambing
ефраим	ephraim
уоли	wally
левкип	leucippus
опростено	simplify
опростено	pinasimpleng
неудобство	abala
предприето	nagtangka
котешки	feline
деметрио	demetrio
робредо	robredo
хроматография	chromatography
фискална	piskal
циганин	gypsy
кампала	kampala
модно	moda
модно	fashion
вой	howl
мармара	marmara
квалифицирано	kwalipikado
пин	pin
тюмен	tyumen
пенелопе	penelope
берлинер	berliner
манагуа	managua
мерит	merritt
куршумите	bullets
романтик	romantiko
алкална	alkalina
истерия	histerya
боско	bosco
шевролет	chevy
шевролет	chevrolet
хер	herr
медузи	dikya
антигени	antigens
делия	delia
милер	miller
надлъжна	longitudinal
пайн	pino
логистични	logistics
дъфи	duffy
фюрер	führer
хотелът	otel
хотелът	hotel
платено	binayaran
платено	bayad
платено	binabayaran
сис	sis
деменция	dementia
судетите	sudetenland
хопър	makatagpo
харем	harem
авогадро	avogadro
дюбоа	dubois
фиона	fiona
загрижени	nababahala
загрижени	concerned
загрижени	concern
нейт	nate
лайнъл	lionel
царевично	mais
серум	serum
замърсена	nahawahan
хобит	hobbit
валенса	wałęsa
мейнард	maynard
илюминатите	illuminati
безнадеждно	hopeless
спиралата	spiral
спиралата	filament
бейт	beit
просторна	maaliwalas
просторна	maluwang
джеймстаун	jamestown
бандит	bandit
рамат	ramat
очаквано	inaasahang
очаквано	inaasahan
очаквано	inasahan
очаквано	anticipated
енеида	aeneis
роговицата	cornea
роговицата	corneal
джорджтаун	georgetown
тайгата	taiga
кало	kahlo
хорацио	horacio
играха	naglaro
играха	nilalaro
играха	nilaro
тайнство	sakramento
ебро	ebro
сочни	juicy
удостоверяване	authentication
удостоверяване	pagpapatunay
халикарнас	halicarnassus
планер	glider
анджелика	angelica
пожелание	naisin
пожелание	wish
пожелание	batiin
пожелание	nais
адигея	adygea
безполезна	inutil
попита	itinanong
попита	nagtanong
попита	tinanong
потопи	lababo
анион	anion
рисове	bobcats
плесен	mould
плесен	fungus
плесен	amag
капа	kappa
лийч	linta
вентилатор	fan
вентилатор	tagahanga
неологизъм	neolohismo
шкаф	gabinete
шкаф	cabinet
упоритост	katigasan
упоритост	tiyaga
упоритост	pagtitiyaga
упоритост	pagtitiyaga
пуебло	pueblo
афи	afi
казанова	casanova
пусан	busan
странник	palaboy
странник	stranger
лорето	loreto
непрестанни	tuluy
ариас	arias
елегантни	matikas
сираче	orphan
уловен	nakunan
