και	그리고
πλεονεκτήματα	장점
επιτυχώς	성공적
επιτυχώς	성공적으로
νομοθετική	입법
ραντάρ	레이더
αλγερία	알제리
κάρλο	카를로
σαντιάγο	산티아고
γιβραλτάρ	지브롤터
κένεντι	케네디
ερμή	헤르메스
εκρήξεις	폭발
χιλιετία	밀레니엄
τείνουν	경향
τείνουν	경향이
κινεζική	중국인
κινεζική	중국어
απαίτηση	요구사항
όμηρος	인질
όμηρος	호머
έρωτας	러브
έρωτας	사랑
λιοντάρι	라이온
λιοντάρι	사자
γενετική	유전자
ενδιαφέροντα	관심사
ενδιαφέροντα	흥미롭다
ενδιαφέροντα	흥미로운
ενδιαφέροντα	재미있는
κατασκευάζεται	제조
πολλαπλές	다중
ιατρικές	의학
ιατρικές	의료
χτύπημα	히트
χτύπημα	hit
ιστού	조직
γιουβέντους	유벤투스
αρχαιοτήτων	고고학
παράθυρα	윈도우
μόνα	모나
βαρσοβίας	바르샤바
πανηγύρι	공정
πανηγύρι	박람회
πανηγύρι	페어
χιλιοστά	밀리미터
χιλιοστά	밀리초
χιλιοστά	밀리미터
διδάκτωρ	박사
χριστίνα	크리스티나
χριστίνα	크리스티나
χριστίνα	크리스틴
αξιοπιστία	신뢰성
αξιοπιστία	신뢰성
στρατιώτης	군인
στρατιώτης	병사
κομήτης	혜성
περιεκτικότητα	콘텐츠
περιεκτικότητα	컨텐츠
περιεκτικότητα	내용
ανάκτηση	복구
ανάκτηση	회복
κομήτη	혜성
τελ	tel
διακοπές	휴일
διακοπές	명절
διακοπές	연휴
διακοπές	홀리데이
διακοπές	휴가
διακοπές	공휴일
διακοπές	방학
διακοπές	휴가
διακοπές	휴일
διακοπές	연휴
διακοπές	공휴일
διακοπές	명절
μοχάμεντ	무하마드
μοχάμεντ	무함마드
μοχάμεντ	모하메드
μοχάμεντ	무함마드
μοχάμεντ	모하메드
ρώσους	러시아인
γεράκι	팰컨
γεράκι	팰콘
γεράκι	호크
εισόδημα	소득
εισόδημα	수입
αφαιρεθεί	삭제됨
αφαιρεθεί	삭제되었습니다
απαγορεύεται	금지
απαγορεύεται	금지
φώτα	불빛
φώτα	조명
εύα	에바
εύα	이브
εύα	에이브
τζεφ	제프
τζεφ	jeff
λουξεμβούργο	룩셈부르크
αυξανόμενη	growing
αυξανόμενη	성장
αυξανόμενη	자라고
αυξανόμενη	증가
διαδρομές	경로
διαδρομές	경로
διαδρομές	노선
επιδρομή	raid
επιδρομή	습격
εγκαταλείφθηκε	버림
εγκαταλείφθηκε	중단됨
εισιτήρια	티켓
ακαδημαϊκή	학문
ακαδημαϊκή	학업
ακαδημαϊκή	학술
ενοποίηση	통일
ενοποίηση	통합
ισαάκ	이삭
λόφος	언덕
φερνάντο	페르난도
φερνάντο	페르난두
δώρα	선물
δώρα	선물
σπαθί	도검
χάινριχ	하인리히
επένδυση	투자
επένδυση	투자
λιβάνου	레바논
πρόσοψη	파사드
έντασης	강도
έντασης	강조
συναντήσεις	회의
συναντήσεις	미팅
ηθικό	윤리
ηθικό	윤리적
ηθικό	도덕
επιλέξει	선정
ερζεγοβίνη	헤르체고비나
υπεράσπιση	방위
υπεράσπιση	국방
υπεράσπιση	방어
υπεράσπιση	디펜스
υπεράσπιση	방위
υπεράσπιση	국방
υπεράσπιση	방어
υπεράσπιση	디펜스
εγχειρίδιο	안내서
εγχειρίδιο	도움말
εγχειρίδιο	수동
εγχειρίδιο	설명서
εγχειρίδιο	매뉴얼
σημείωμα	노트
σημείωμα	참고
οξεία	급성
εισέβαλε	침략
φίλη	친구
προστίθεται	추가되었습니다
προστίθεται	추가됨
φρούτα	과일
φρούτα	열매
φρούτα	과일과
φρούτα	과일
φρούτα	과일과
μόντρεαλ	몬트리올
περιβάλλοντα	환경
ίσο	평등
ορατό	표시
ορατό	표시됨
γιορτές	휴일
γιορτές	연휴
γιορτές	공휴일
γιορτές	명절
αυτόματο	자동
αυτόματο	자동
ημισφαίριο	반구
εντυπωσιακό	인상적이다
σερβική	세르비아
σερβική	세르비아인
σερβική	세르비아어
ειδήσεις	뉴스
ειδήσεις	소식
αργή	느린
αργή	느려
αργή	느리게
καυσίμων	연료
χάνουν	lose
αρνητικό	부정적
αρνητικό	음수
αρνητικό	음성
άρμα	전차
προσαρμογή	적응
προσαρμογή	조정
προσαρμογή	조정
προσαρμογή	적응
προσαρμογή	적응
στερεό	단색
στερεό	고체
στερεό	입체
στερεό	솔리드
περιπέτεια	어드벤처
περιπέτεια	모험
μεταφραστεί	번역
μαντόνα	성모
μαντόνα	마돈나
ευρωπαίοι	유럽인
ναρκωτικών	마약
ναρκωτικών	약물
ναρκωτικών	의약품
τεράστιες	거대
τεράστιες	거대한
μαθηματικό	수학
ιντιάνα	인디애나
εγκαίνια	취임식
εγκαίνια	오프닝
εγκαίνια	개봉
διάνυσμα	벡터
τομή	교차
τομή	교차점
τομή	교차로
τομή	절개
δημοφιλείς	인기가요
δημοφιλείς	인기
δημοφιλείς	인기가
δημοφιλείς	인기
λεία	부드럽게
λεία	전리품
λεία	먹이
ενδιάμεσο	중간
κατευθύνσεις	방향
χαμηλότερο	최저
χαμηλότερο	아래쪽
πρωταγωνιστή	주인공
λωρίδες	스트라이프스
λωρίδες	줄무늬
πλάγια	기울임꼴
πλάγια	이탤릭체
πλάγια	기울임꼴
πλάγια	이탤릭체
επιτάχυνση	가속도
επιτάχυνση	가속
επιτάχυνση	가속화
επιτάχυνση	가속화
επέτειο	기념일
πότερ	포터
καλεί	초대
καλεί	통화
καλεί	calling
καταστολή	억압
καταστολή	단속
καταστολή	억제
οριζόντια	수평
πελάτες	고객
πελάτες	클라이언트
πελάτες	고객
δημοσιεύσεις	게시글
δημοσιεύσεις	게시물
δημοσιεύσεις	출판물
ειδικοί	전문가들
ειδικοί	전문가
βορειοανατολική	북동
βορειοανατολική	북동부
αντοχή	체력
αντοχή	저항운동
αντοχή	저항성
αντοχή	저항
αντοχή	체력
αγόρια	소년
αγόρια	소년들
αγόρια	boys
αγόρια	보이즈
αγόρια	보이스
επεξεργαστή	프로세서
σλοβακία	슬로바키아
αλέξιος	알렉시오스
ιδιωτικά	비공개
ιδιωτικά	비공개로
ιδιωτικά	비공개
θρίλερ	thriller
θρίλερ	스릴러
θύελλα	폭풍
θύελλα	폭풍우
θύελλα	스톰
ιταλούς	이탈리아인
ξεπεράσει	극복
ακολουθείται	팔로우
προσκήνιο	전경
πορτογαλικά	포르투갈령
πορτογαλικά	포르투갈어
ταϊβάν	타이완
ταϊβάν	대만
περίμενε	기다린다
περίμενε	기다림
περίμενε	기다렸다
τιμ	tim
κλείνει	닫기
κλείνει	닫습니다
θέρμανση	더위
θέρμανση	히트
θέρμανση	난방
πρόληψη	방지
πρόληψη	예방
άνταμ	아담
άνταμ	애덤
νεκρό	사망
νεκρό	데드
αναθεώρηση	검토
αναθεώρηση	검토하기
αναθεώρηση	검수
αναθεώρηση	리뷰
αναθεώρηση	리비전
επίτιμος	명예
καταλόγου	디렉토리
καταλόγου	디렉터리
σκιά	섀도우
σκιά	섀도
σκιά	그림자
σκιά	그늘
εξαγωγή	내보내기
εξαγωγή	수출
εξαγωγή	내보내기
καθυστέρηση	지연
καθυστέρηση	지연이
καθυστέρηση	지연
καθυστέρηση	지연
συνομοσπονδία	연맹
συνομοσπονδία	연방
εκφράζεται	표명
διαφωνίες	분쟁
επιβατών	승객
επιβατών	여객
επιβατών	승객
συλλογική	집단
προστάτης	보호자
προστάτης	전립선
προστάτης	수호
λειψία	라이프치히
αντιγόνη	안티고네
κατάστημα	상점
κατάστημα	가게
κατάστημα	쇼핑
κατάστημα	매장
κατάστημα	가게
κατάστημα	상점
κατάστημα	스토어
λιβύης	리비아
λιβύης	리비아
απεικονίσεις	묘사
απεικονίσεις	삽화
νότιος	남부
νότιος	남방
μπασίστα	베이시스트
ξένοι	외국인
ξεκάθαρα	명확하게
ξεκάθαρα	명백하게
ξεκάθαρα	명백히
παραγγελία	순서
παραγγελία	순서
παραγγελία	주문
αγαθά	상품
αγαθά	물품
απειλές	협박
απειλές	위협
περίοδοι	생리
περίοδοι	월경
περίοδοι	마침표
σκληρά	열심히
σκληρά	하드
σκληρά	어려워
φιλοξένησε	주최
φιλοξένησε	호스팅
φιλοξένησε	호스트
αυτοβιογραφία	자서전
τζέιν	제인
κατατάχθηκε	입대
ούρα	오줌
ούρα	소변
ανάμνηση	추억
ανάμνηση	기억력
ανάμνηση	메모리
ανάμνηση	기억
υπολογιστής	계산기
υπολογιστής	컴퓨터
δαβίδ	데이비드
δαβίδ	다윗
δαβίδ	데이빗
δαβίδ	다비드
εγγραφή	녹음
εγγραφή	녹화
εγγραφή	등록
απέδειξε	증명
ταχεία	가속
ταχεία	급속
ταχεία	급속한
σιμόν	시몬
σιμόν	시모네
σιμόν	시몬
σιμόν	사이몬
σιμόν	사이먼
ολυμπία	올림피아
εξωτερικός	외부
προφήτης	예언자
ανώνυμος	익명
αντιπρόσωπος	대표자
αντιπρόσωπος	대표
πεν	pen
βαρέων	헤비웨이트
βαρέων	헤비
ζωντανό	alive
αναγνωρίσει	인식
αναγνωρίσει	식별
αναγνωρίσει	식별하기
εισαγωγής	가져오기
εισαγωγής	불러오기
εισαγωγής	수입
νιγηρία	나이지리아
λούις	루이스
λούις	루이스
λούις	루이
σταθερές	상수
ντουέτο	듀엣
ντουέτο	duet
ντουέτο	듀오
βακτήρια	세균
βακτήρια	박테리아
επιτροπές	위원회
διαβάζει	읽기
πλοκή	플롯
μπανγκλαντές	방글라데시
ονοματολογία	명명법
πιλότος	조종사
πιλότος	파일럿
σόφια	소피아
αμβούργο	함부르크
αυτοκρατορικό	임페리얼
στόχοι	목표
στόχοι	목적
στόχοι	목표
στόχοι	목표
στόχοι	타겟
κάθριν	캐서린
κάθριν	캐서린
κάθριν	카트린
ισχύς	체력
ισχύς	타당성
ισχύς	파워
ισχύς	전력
ισχύς	권력
νομοθετικό	입법
υπεύθυνο	책임
υπεύθυνο	책임감
εκδίκηση	회수
εκδίκηση	복수
εκδίκηση	복수
στρατηγοί	제너럴
οδύσσεια	오디세이
αποθήκευσης	저장소
αποθήκευσης	스토리지
αποθήκευσης	저장
ταξιδεύει	여행
άντριου	앤드류
άντριου	앤드루
άντριου	안드레아
πράγα	프라하
μάθημα	레슨
μάθημα	교훈
μάθημα	수업
μάθημα	학급
μάθημα	계급
μάθημα	클래스
μάθημα	수업
χιούστον	휴스턴
ρητά	명시적으로
ερασιτεχνικό	아마추어
παράθυρο	창문
προτεραιότητα	우선순위
μαδαγασκάρη	마다가스카
μαδαγασκάρη	마다가스카르
γυμνό	누드
γυμνό	nude
ουράνια	천구
δημιουργού	창조주
δημιουργού	제작자
δημιουργού	작성자
ορίζοντα	지평선
ορίζοντα	호라이즌
ινδική	인도인
ινδική	인도
ινδική	인디언
κινηματογράφος	시네마
κινηματογράφος	영화
αδελφές	시스터스
αδελφές	자매들
αδελφές	자매
απλός	단순
απλός	간단
απλός	심플
απλός	단순한
απλός	간단하다
απλός	간단한
πουλί	조류
επανειλημμένα	반복적으로
πάγκο	카운터
πάγκο	벤치
αγαπημένη	즐겨
αγαπημένη	좋아하는
μορίων	분자
δωμάτια	객실
πύργους	타워
προστάτη	보호자
προστάτη	전립선
ιθαγενείς	원주민
λείπουν	실종
λείπουν	누락
λείπουν	missing
προτεινόμενη	추천
προτεινόμενη	추천
προτεινόμενη	권장
ιππείς	라이더스
ιππείς	라이더
δοκίμιο	세이
δοκίμιο	에세이
τοίχους	성벽
οδηγοί	운전자
οδηγοί	드라이버
οδηγοί	운전사
οδηγοί	가이드
μισή	절반
πάρκα	파크
πάρκα	공원
πάρκα	파크스
σταθερότητα	안정성
σταθερότητα	안정
μίνι	미니
μίνι	미니
άρχοντα	주님
αυτοκτονία	자살
καταλυτική	촉매
ευαγγέλιο	복음
ευαγγέλιο	복음주의
ευαγγέλιο	복음서
νεότερο	최신
γύρους	라운드
φραντσέσκο	프란체스코
αιχμαλωσία	캡쳐
αιχμαλωσία	캡처
χέπμπορν	헵번식
χέπμπορν	헵번
γραμμάρια	그램
υποστηρικτής	지지자
υποστηρικτής	서포터
ικανός	숙련
λεωφόρος	애비뉴
λεωφόρος	고속도로
λεωφόρος	하이웨이
βίο	소개
βίο	바이오
άπειρο	인피니트
άπειρο	무한
άπειρο	인피니티
άπειρο	무한
λευκός	하얀
λευκός	화이트
λευκός	흰색
λευκός	하얀색
λευκός	하얗게
καταστραφεί	파괴됨
παππού	할아버지
παππού	할아버지
παππού	외할아버지
αιθιοπία	에티오피아
περσία	페르시아
ξένη	외국인
τακτικό	전술
κοσμήματα	보석
κοσμήματα	보석
κοσμήματα	쥬얼리
συντριπτική	압도적
στολή	의상
στολή	유니폼
ενισχύσεις	원조
έντυπα	양식
διπλά	더블
περιορισμένο	한정
περιορισμένο	제한된
μαχητής	전투기
μαχητής	파이터
στου	스튜
αποθέματα	주식
οξείδωση	산화
αλεξάνδρα	알렉산드라
πεποιθήσεις	신념
πεποιθήσεις	믿음
πεποιθήσεις	종교
ντάγκλας	더글러스
άγκυρα	앙카라
άγκυρα	앵커
μορφολογία	형태론
μορφολογία	형태학
κατασκευάζονται	제조
αξιόπιστη	신뢰
αξιόπιστη	신뢰성
γειτονιά	동네
γειτονιά	근방
φοιτητής	학생
προσανατολισμό	오리엔테이션
προσανατολισμό	방향
προσανατολισμό	지향
ρόλων	역할
ουρουγουάη	우루과이
περιστέρι	비둘기
περιστέρι	피죤
περιστέρι	비둘기
ξένα	외국인
φράνκο	프랑코
φράνκο	프랭코
σαφής	지우기
σαφής	지우
σαφής	맑음
γκρι	회색
γκρι	그레이
γκρι	회색
γκρι	그레이
φαινομένων	현상
σέρβος	세르비아인
σέρβος	세르비아
σέρβος	세르비아인
σέρβος	세르비아어
έβδομη	일곱번째
συναισθήματα	감정
συναισθήματα	감정
πράγας	프라하
παραμένοντας	남음
φούτμπολ	축구
φούτμπολ	미식축구
φούτμπολ	풋볼
ναυπηγεία	조선소
ναυπηγεία	조선소
πρέσβης	대사
ύδρα	히드라
σλοβακίας	슬로바키아
λίστες	리스트
λίστες	목록
διαιτητής	심판
διαιτητής	ref
σωτηρία	구원
λάμψη	반짝
λάμψη	플래시
λάμψη	글로
έκτο	여섯번째
προσθέτει	추가
σαουδική	사우디아
αϊνστάιν	아인슈타인
έκπληξη	서프라이즈
βρέφος	영아
παραμέτρους	매개변수
κύτταρο	셀프
κύτταρο	세포
άστρα	항성
άστρα	스타
αεροδρόμια	공항
ξένο	이방인
ξένο	외국인
ιδιοκτήτες	소유자
γουίλιαμς	윌리암스
γουίλιαμς	윌리엄스
οργή	분노
οργή	퓨리
οργή	분노
οργή	분노의
οργή	분노
συνεντεύξεις	인터뷰
δωρεά	기부
δωρεά	기부금
δωρεά	기증
δωρεά	기부
αλυσίδες	사슬
αλυσίδες	체인
αλυσίδες	사슬
αλυσίδες	연쇄
αλυσίδες	체인
πιστός	충성
πιστός	충실
πιστός	신자
πυρήνες	코어
ασθενή	환자
έξοδος	출력
έξοδος	종료
έξοδος	출구
έξοδος	나가기
έξοδος	exit
έξοδος	끝내기
δούκισσα	여공작
δούκισσα	공작부인
λόφους	힐스
λόφους	언덕
βρήκα	찾았다
βρήκα	찾았습니다
βρήκα	발견됨
εξοπλισμός	장비
ναυτιλία	배송
ναυτιλία	발송
ράγκμπι	럭비
καστίλης	카스티야
χαρτονομίσματα	지폐
χαρτονομίσματα	지폐
προδιαγραφές	사양
προδιαγραφές	규격
προδιαγραφές	사양
φίτζι	피지
φιλαδέλφεια	필라델피아
φιλαδέλφεια	필라델피아
πορτ	항구
πορτ	포트
μαδαγασκάρης	마다가스카
μαδαγασκάρης	마다가스카르
μαδαγασκάρης	마다가스카르
πεποίθηση	신념
πεποίθηση	믿음
πεποίθηση	신앙
καλωδιακή	케이블
τζιν	청바지
τζιν	유전자
ράσελ	러셀
συμβάσεις	계약
συμβάσεις	계약서
συμβάσεις	컨벤션
απόφοιτοι	졸업생
αντρέα	안드레아
διαζύγιο	이혼
διαζύγιο	이혼
ταιριάζει	fit
εμπλοκή	약혼
εμπλοκή	참여
εμπλοκή	개입
παπούα	파푸아
πυραμίδα	피라미드
σρι	sri
φωτογράφος	사진사
φωτογράφος	사진관
φωτογράφος	포토그래퍼
φωτογράφος	사진작가
πρόσθεσε	추가되었습니다
πρόσθεσε	추가됨
δεξαμενή	용기
δεξαμενή	컨테이너
δεξαμενή	탱크
δεξαμενή	전차
δεξαμενή	저수지
καιρός	날씨
βόμβα	폭탄
μοντέρνα	모던
μοντέρνα	현대
μοντέρνα	근대
μοντέρνα	근황
νεολαία	청년
νεολαία	청소년
νεολαία	젊음
νεολαία	청춘
μπους	부시
πλαγιά	경사
νεφέλωμα	성운
εξαιρέσεις	예외
εξαιρέσεις	제외
σάρα	사라
σάρα	새라
σάρα	세라
σάρα	사라
σάρα	세라
επικίνδυνη	위험한
επικίνδυνη	위험하다
επικίνδυνη	위험
υπο	서브
ανταπόκριση	대응
ανταπόκριση	반응
ανταπόκριση	응답
ράμφος	부리
παράνομη	불법
παράνομη	불법
ελσίνκι	헬싱키
σωλήνα	파이프
σωλήνα	튜브
εσθονία	에스토니아
τυνησία	튀니지
έμπνευση	영감
έμπνευση	영감을
ουζμπεκιστάν	우즈베키스탄
κλιπ	클립
κλιπ	클립
νβα	nba
συμμετρία	대칭
διοργανώτρια	플래너
αρμοδιότητα	관할권
αρμοδιότητα	능력
εμπόδιο	장애물
εμπόδιο	장애물
εμφανής	겉보기
λεόνε	레온
υποκριτική	연기
πρωτοπόρος	파이어니어
πρωτοπόρος	파이오니아
πανκ	펑크
αυτο	이거
λίρες	파운드
σπηλιά	케이브
σπηλιά	동굴
απεργία	파업
απεργία	스트라이크
κεφαλής	헤드
κεφαλής	머리
ανεβαίνει	업로드
ανεβαίνει	라이징
επιτρέψει	승인
επιτρέψει	허용
επιτρέψει	허용하기
κουβέιτ	쿠웨이트
κουβέιτ	쿠웨이트
άνεμος	바람
υποβρύχια	수중
υποβρύχια	잠수함
ζιμπάμπουε	짐바브웨
επαναστατικό	혁명
έμμεσα	간접
μεταπολεμική	전후
πιστοί	충성
πιστοί	충실
πόνος	통증
πόνος	통증이
πόνος	고통
ρολόι	시계
ρολόι	시계
ρολόι	클럭
γραφικά	그래픽
γραφικά	그래픽
γραφικά	그래픽스
απόβαση	착륙
διανομής	분포
διανομής	분배
διανομής	배포
διανομής	배포판
ριμπάουντ	리바운드
ριμπάουντ	리바운드
κύκλωμα	서킷
κύκλωμα	회로
εκδότη	출판사
εκδότη	퍼블리셔
εκδότη	출판
εκδότη	편집기
εκδότη	편집자
εκδότη	에디터
αναστασία	아나스타샤
αναστασία	아나스타시아
μαγνητική	mri
δημοτικότητα	인기
ελαφρύ	가볍게
ελαφρύ	가벼운
ελαφρύ	라이트
ελαφρύ	가벼움
πράσινη	녹색
πράσινη	그린
πράσινη	초록색
πράσινη	초록
μπλουζ	블루스
γιαγιά	할머니
γιαγιά	외할머니
γιαγιά	할머니
γιαγιά	할머니
ευκολία	편의
συνέδρια	컨퍼런스
συνέδρια	회의
συνέδρια	컨벤션
γλυπτό	조각상
γλυπτό	조각
ερευνητής	연구자
ερευνητής	연구원
ερευνητής	선지자
ερευνητής	탐정
σεντ	센트
γραμμένα	서면
τουρισμός	관광
τακτικές	전략
τακτικές	전술
ιδιοκτήτη	주인
ιδιοκτήτη	소유자
όροφο	바닥
αίσθημα	느낌이
αίσθημα	기분
αίσθημα	느낌
σάντος	산토스
ήχους	소리
κατασκευασμένο	제조
συνομιλίες	회담
συνομιλίες	대화
συνομιλίες	채팅
υπέβαλε	제출
χειρότερη	최악의
χειρότερη	최악
χειρότερη	악화
έμποροι	상인
έμποροι	상인인
έμποροι	딜러
χάλυβα	제철
χάλυβα	강철
χάλυβα	스틸
χιλιόμετρο	킬로미터
χιλιόμετρο	킬로미터
μεταλλικό	메탈
μεταλλικό	금속
μεταλλικό	금속
αρχηγία	지도력
αρχηγία	리더십
οχάιο	오하이오
λούκας	루카스
λούκας	루커스
κινήθηκε	감동
ερωτήματα	질문
θρησκείες	종교
ισχυρός	강력
ισχυρός	강력한
ισχυρός	강력하다
συνέχιση	계속
συνέχιση	계속
συνέχιση	계속하기
διώξεις	박해
εφευρέτης	발명가
εφευρέτης	발명
άκρες	모서리
άκρες	가장자리
σωματική	물리적
σωματική	물리
κρίστοφερ	크리스토퍼
εφεύρεση	발명
σφραγίδα	우표
σφραγίδα	스탬프
σφραγίδα	물개
εντυπωσιακή	인상적이다
προσθήκες	추가
συμπεριλαμβάνεται	포함
συμπεριλαμβάνεται	포함됨
μερίδα	배급
ολοκληρωμένη	통합
ρέει	흐르는
πετρέλαιο	가솔린
πετρέλαιο	오일
πετρέλαιο	석유
πετρέλαιο	기름
τουριστικό	관광객
αυτόματη	자동
αυτόματη	자동
ολοκληρώθηκαν	완료
ολοκληρώθηκαν	완료되었습니다
εκπαιδευτική	교육
τουρίστες	관광객
επικοινωνιών	커뮤니케이션
επικοινωνιών	통신
επικοινωνιών	커뮤니케이션스
πυριτίου	규소
πυριτίου	실리콘
πορτραίτο	초상화
πορτραίτο	세로
πορτραίτο	인물
σολομώντα	솔로몬
υπόγεια	지하
υπόγεια	언더그라운드
πάγο	빙빙
πάγο	얼음
πάγο	아이스
απορρίφθηκε	거절
ινδικό	인도인
ινδικό	인도
ινδικό	인디언
λεονάρντο	레오나르도
απομόνωση	격리
απομόνωση	고립
κάλιο	칼륨
πολεμιστές	전사
πολεμιστές	워리어스
ενεργή	활성화
ενεργή	활동
ενεργή	액티브
ενεργή	활성
ενδιάμεσα	중간
μάρτυρας	순교
μάρτυρας	순교자
μάρτυρας	목격자
μάρτυρας	증인
μάρτυρας	증언
μαρξ	마르크스
καλύπτονται	커버
καλύπτονται	덮여
τσαντ	차드
συντριβή	추락사고
συντριβή	추락
συντριβή	충돌
συντριβή	붕괴
μονάρχες	모나크스
καραϊβικής	캐리비안
καραϊβικής	카리브
εναλλακτικές	대안
ρομπότ	로봇
ρομπότ	로봇과
ρομπότ	로봇
υπεροχή	우월주의
υπεροχή	우월한
υπεροχή	우월
πληρεξούσιος	프록시
πληρεξούσιος	대리
αξιωματούχος	공식
αξιωματούχος	official
οξείδιο	산화물
οξείδιο	산화
κήπους	낙원
κήπους	정원
αναμνήσεις	추억
παρατσούκλι	닉네임
παρατσούκλι	별명
τυνησίας	튀니지
τυνησίας	튀니지
υεμένη	예멘
υεμένη	남예멘
πρωταγωνιστής	주인공
γεμάτο	채워진
μάνατζερ	관리자
μάνατζερ	매니저
φορντ	포드
προπαγάνδα	선전
αφαιρέθηκε	삭제됨
αφαιρέθηκε	삭제되었습니다
σπάνιες	희귀한
σπάνιες	귀한
σπάνιες	희귀
σπάνιες	드문
άρεσε	좋아한
καταγράφονται	녹음
καταγράφονται	녹화
μυθικό	전설
χάθηκε	분실
χάθηκε	로스트
χάθηκε	잃어버린
πεζικό	보병
τροποποιήσεις	변화
τροποποιήσεις	변경
κλήρωση	추첨
κλήρωση	그리기
κλήρωση	복권
κλήρωση	그리기
ατομικά	개별
ατομικά	개인
καύσιμο	연료
ηλεκτρικά	전기
ηλεκτρικά	전기
αμφισβήτηση	분쟁
συντήρησης	유지보수
συντήρησης	정비
συντήρησης	점검
τζόνι	조니
τζόνι	쟈니
τζόνι	자니
γκόρντον	고든
στοκχόλμη	스톡홀름
άλπεις	알프스
κομμουνιστική	공산주의자
βόρειος	북부
αέρας	항공
αέρας	에어
αέρας	공기
θέατρα	영화관
θέατρα	극장
θέατρα	극장
θέατρα	영화관
συνεργασίες	파트너십
αποτελεσματικότητα	효율성
αποτελεσματικότητα	효율
αποτελεσματικότητα	효율성
καθηγήτρια	선생님
καθηγήτρια	교사
καθηγήτρια	스승
νις	nis
αναπαριστά	나타냅니다
επενδύσεις	투자
επενδύσεις	투자
κάθετα	수직
κάθετα	수직으로
πλοήγησης	탐색
ύμνο	anthem
συμφώνησαν	합의
συμφώνησαν	동의
εφτά	세븐
εφτά	일곱
σολ	sol
σολ	사울
ασφαλή	안전한
ασφαλή	무사히
ασφαλή	안전
λουλούδια	꽃이
φάρος	등대
φάρος	비콘
κεφαλαίου	자본
κεφαλαίου	수도
κεφαλαίου	캐피탈
κεφαλαίου	자본주의
κεφαλαίου	캐피털
καύσιμα	연료
καύσιμα	연료
κοινοπολιτείας	연방
ιό	바이러스
συλλαμβάνεται	체포
κενά	틈새
κενά	간격
άζωτο	질소
έλενα	헬레나
έλενα	엘레나
έκβαση	결과
οπωσδήποτε	확실히
εννιά	아홉
κυκλική	순환
κυκλική	원형
κόμικ	코믹스
κόμικ	만화
κόμικ	만화가
κόμικ	만화
κόμικ	만화가
κόμικ	코믹
συμβουλές	충고
συμβουλές	조언
αστεροειδείς	소행성
δημοσιεύει	게시
δημοσιεύει	출판
δημοσιεύει	발행
επίσκοποι	주교
θυγατέρα	딸이
παρεμβάσεις	간섭
παρεμβάσεις	개입
αλληλογραφία	편지
αλληλογραφία	메일
αλληλογραφία	우편
μάθηση	학습
συμπεριφορές	행동
συμπεριφορές	태도
ποικίλες	다양하다
αμπού	abu
παρένθεση	괄호
παρένθεση	괄호
πυραύλων	유도탄
πυραύλων	미사일
επιχειρηματίες	사업가
επιχειρηματίες	기업가
φωτεινή	밝아
φωτεινή	밝고
φωτεινή	밝은
φωτεινή	밝게
φωτεινή	발광
βιομηχανικό	공업
βιομηχανικό	산업
μετανάστευσης	이민
μετανάστευσης	이민호
εκκλησάκι	채플
εκκλησάκι	예배당
γενεύη	제네바
ανίχνευση	탐지
ανίχνευση	감지
ανίχνευση	검출
ανίχνευση	탐지
ανίχνευση	감지
κατευθείαν	똑바로
κατευθείαν	스트레이트
καλλιτεχνικά	예술적
πρωτότυπα	오리지널
πρωτότυπα	프로토타입
ψάρι	피쉬
ψάρι	피시
ψάρι	생선
ψάρι	물고기
τρύπα	구멍
τρύπα	구멍이
χαμηλότερα	아래쪽
αστυνομικό	경찰관
υποταγή	제출
πρόθεμα	접두어
πρόθεμα	접두사
προφανές	명백하다
λάνκα	스리랑카
συνελήφθησαν	체포
κβαντική	양자
παράμετρος	파라미터
παράμετρος	매개변수
κένυα	케냐
προτίμηση	선호
ανθρωπότητας	인류
ανεξάρτητοι	독립
ανεξάρτητοι	독립적
ανεξάρτητοι	프리랜서
ντόπιους	지역주민
αμερικάνικο	아메리칸
αμερικάνικο	미국인
καρπός	과일
καρπός	열매
καρπός	과일과
καρπός	손목
ραφαήλ	라파엘
τανζανία	탄자니아
ακραία	극단
ακραία	익스트림
ακραία	극한
αθλητή	운동선수
αθλητή	육상선수
αποτρέψει	방지
αποτρέψει	예방
ταξιαρχία	여단
καταστρέψει	파괴
δακτύλιος	링링
δακτύλιος	반지
δακτύλιος	소환
επιβεβαίωσε	확정
επιβεβαίωσε	확인됨
γενιές	세대
εξερεύνηση	탐험
εξερεύνηση	탐험
εξερεύνηση	탐색
εξερεύνηση	둘러보기
εξερεύνηση	탐험
εξερεύνηση	탐사
θεοδώρα	테오도라
αλφόνσο	알폰소
δολάριο	달러
βοηθώντας	돕기
αντίγκουα	앤티가
γαβριήλ	게이브리얼
γαβριήλ	가브리엘
λόρενς	로렌스
λόρενς	로런스
λόρενς	로렌스
σύνθημα	좌우명
σύνθημα	비밀번호
σύνθημα	암호
λούντβιχ	루트비히
λούντβιχ	루드비히
επιτεύγματα	성취
επιτεύγματα	달성
επιτεύγματα	업적
επιτεύγματα	기록
κεραυνός	썬더
κεραυνός	천둥
κεραυνός	선더
κεραυνός	썬더볼트
κεραυνός	선더볼트
κεραυνός	라이트닝
κεραυνός	번개
παρών	현재
παρών	선물
τετράγωνα	제곱수
τετράγωνα	차단
