של	шел
העתיד	бъдещ
העתיד	бъдещи
העתיד	бъдещето
העתיד	бъдеща
מתו	умрял
מתו	умряла
לגיון	легион
לגיון	легиона
ייעוץ	консултиране
ייעוץ	консултация
ייעוץ	консултиране
ייעוץ	консултации
ייעוץ	консултация
ייעוץ	консултиране
ייעוץ	консултации
ייעוץ	консултативен
ייעוץ	консултиране
סרן	капитане
לחזק	засилване
לחזק	укрепване
תלמוד	талмуда
סוגה	жанр
גרף	графика
גרף	графиката
לנין	ленин
שלג	сняг
שלג	снежна
וילנה	вилнюс
פרדיננד	фердинанд
חלבונים	протеини
חלבונים	протеините
תקנות	регламенти
תקנות	разпоредби
תקנות	наредби
חפצים	предмети
חפצים	обектите
חפצים	обекти
יבשת	континент
יבשת	континента
יבשת	континенти
מנה	блюдо
מנה	ястие
מנה	коефициент
מנה	доза
גפן	гефън
גפן	лоза
גפן	лозя
גזר	морков
גזר	моркови
גזר	моркови
הד	ехо
אובדן	загуба
אובדן	загуби
אובדן	загубата
השוואה	сравнение
השוואה	сравняване
קיצור	кратко
קיצור	къса
קיצור	кратка
קיצור	късо
קיצור	кратък
נגן	плеър
נגן	играч
נגן	играе
נגן	играй
נגן	свири
נגן	игра
היבשת	континента
היבשת	континент
היבשת	континента
לאסוף	събиране
לאסוף	събират
הפילהרמונית	филхармония
יווני	гръцки
יווני	гръцко
יווני	грък
יווני	гръцка
יורש	наследник
יורש	наследник
הרחובות	улиците
הרחובות	улици
ישן	заспал
ישן	заспала
ישן	заспали
ישן	старо
ישן	стари
ישן	стар
ישן	стара
ישן	спане
ישן	спим
ישן	спи
בק	бек
בק	бек
דיוקן	портрет
דיוקן	портретът
ימית	морски
ימית	пехотинец
ימית	морска
ימית	морско
ימית	морска
ימית	морски
קאפ	капачка
קאפ	осп
קאפ	кап
מוצר	продукт
מוצר	продукти
שרים	пей
שרים	пея
שרים	пеенето
שרים	пея
שרים	пее
שרים	пеене
שרים	пеейки
שרים	министри
שרים	министрите
הודעות	послания
הודעות	съобщения
מתארת	описва
מתארת	описвам
הקדושים	светците
הקדושים	светци
הקדושים	светии
סוסים	кончета
סוסים	коне
סוסים	конете
יצורים	твари
יצורים	създания
יצורים	същества
ההסכמה	съгласието
ההסכמה	съгласие
התשיעית	девета
התשיעית	девети
ארלי	ранни
ארלי	рано
ארלי	ърли
הסוציאליסטית	социалист
הסוציאליסטית	социалистическа
להתאים	коригира
הערב	довечера
חוברת	брошура
חוברת	брошура
לשמר	запазване
כרם	лозя
כרם	лозе
מפיקים	продуценти
מפיקים	производители
פרנקלין	франклин
הוגו	хюго
הוגו	уго
הוגו	юго
יחידים	индивиди
אוניברסיטאות	университетите
אוניברסיטאות	университети
תערוכה	изложение
תערוכה	изложба
תערוכה	експозиции
תערוכה	изложби
תערוכה	изложения
מקורה	покрито
מקורה	обхванат
מקורה	покрит
מקורה	покрити
מקורה	покрита
מקורה	закрито
הקרובה	предстоящите
הקרובה	предстоящи
הקרובה	предстоящо
הוזמן	поканени
הוזמן	поканена
הוזמן	поканен
נורה	нора
נורה	прострелян
נורה	застрелян
נורה	застреляна
נורה	изстрел
נורה	нора
צעדים	стъпала
צעדים	стъпки
צעדים	стълби
צעדים	крачки
צעדים	стъпките
צעדים	стъпки
עבדים	робите
עבדים	роби
כנסיות	църкви
כנסיות	църквите
פופולרית	популярно
פופולרית	популярен
פופולרית	популярна
פופולרית	популярни
היוצר	създател
ביתר	бейтар
טרי	пресни
טרי	прясно
טרי	свежо
טרי	свежа
טרי	пресен
טרי	фреш
טרי	тери
קלי	кели
יון	йон
יון	йон
יון	юн
גרשון	гершон
לייצג	представляват
נוכחות	присъствието
נוכחות	присъствие
נוכחות	наличие
נוכחות	присъствие
אספקת	доставки
אספקת	снабдяване
אספקת	предлагане
אספקת	доставка
חזקים	силни
חזקים	силен
חזקים	силно
חזקים	силна
מרקס	маркс
מרקס	белези
מרקס	маркировки
מרקס	маркс
מרקס	марки
כבדות	тежка
כבדות	тежки
כבדות	тежък
כבדות	тежко
כדורים	топки
כדורים	топките
כדורים	топчета
כדורים	балове
כדורים	куршумите
כדורים	патрони
כדורים	куршуми
כדורים	хапчета
סופרת	писател
סופרת	броене
סופרת	броя
סופרת	автор
המודעות	осведоменост
המודעות	осведомеността
המודעות	осъзнаване
מורכבות	сложност
מורכבות	сложността
שיעורים	поуки
שיעורים	уроци
שיעורים	класи
שיעורים	класовете
שיעורים	класове
נרשם	отбелязана
נרשם	отбеляза
נרשם	отбелязано
נרשם	отбелязан
פליקס	феликс
קפלן	каплан
נהרס	унищожени
נהרס	унищожена
נהרס	разрушени
נהרס	унищожен
נהרס	унищожено
נהרס	съсипана
נהרס	съсипани
נהרס	съсипан
סיכום	резюме
סיכום	обобщение
מעורבת	замесена
מעורבת	замесен
מרגרט	маргарет
נזכר	припомни
עצמות	костите
עצמות	кокали
עצמות	кости
עצמות	боунс
יעילות	ефективна
יעילות	ефикасно
יעילות	ефикасен
יעילות	ефективен
יעילות	ефективно
יעילות	кпд
יעילות	ефективност
יעילות	ефикасност
יעילות	ефективност
יעילות	ефективна
יעילות	ефективен
יעילות	ефективни
יעילות	ефикасно
יעילות	ефективно
מדרגה	стъпало
מדרגה	стъпка
מדרגה	крачка
המנהיג	лидер
המנהיג	водач
הסרת	премахнете
הסרת	премахване
הסרת	махнете
הסרת	премахване
הסרת	изваждане
הסרת	отстраняване
המנצח	победител
המנצח	печеливш
חשיפה	разкриване
חשיפה	оповестяване
חשיפה	разгласяване
חשיפה	излагане
חשיפה	облъчване
חשיפה	експозиция
פוטנציאל	потенциална
פוטנציאל	потенциал
מתים	мъртви
מתים	мъртва
מתים	мъртъв
נלקח	взет
נלקח	взето
נלקח	взети
שומרי	пазители
שומרי	пазителите
שייכת	принадлежи
שייכת	принадлежат
לחסום	блокиране
לחסום	блок
חודשי	месечна
חודשי	месечно
חודשי	месечни
חודשי	месечен
חודשי	месеца
חודשי	месеци
חודשי	месеците
פראג	прага
מוצלחת	успешна
מוצלחת	успешни
מוצלחת	успешен
מוצלחת	успешно
עיירה	град
עיירה	градът
עיירה	градче
פלוגה	дружество
פלוגה	компания
פלוגה	company
פלוגה	рота
פלוגה	фирма
שטראוס	строс
שטראוס	щраус
אנתוני	антъни
אביר	найт
אביר	рицар
שגיאות	грешки
שגיאות	грешки
אלפא	алфа
הטקס	церемония
הטקס	церемонията
זרוע	ръка
דבורה	дебора
דבורה	бий
דבורה	пчела
הפופולריות	популярност
הפופולריות	известност
תיק	случай
תיק	дело
תיק	кейс
תיק	случаят
תיק	каса
תיק	сак
תיק	чантата
תיק	торбичка
תיק	чанта
תיק	торба
תיק	чанта
מקורי	оригинални
מקורי	оригинал
מקורי	оригинално
מקורי	оригинална
מקורי	оригинален
אולימפיים	олимпийци
קש	слама
קש	сламка
ציירים	художниците
ציירים	художници
הפרה	нарушение
הפרה	нарушение
הפרה	пробив
הלייבור	труда
הלייבור	трудово
הלייבור	труд
עיתונות	преса
עיתונות	натиснете
עיתונות	натисни
עיתונות	пресата
עיתונות	журналистика
עיתונות	журналистиката
יורד	слиза
תצוגה	показване
תצוגה	изглед
תצוגה	гледка
תצוגה	оглед
תצוגה	преглед
סרגיי	сергей
סרגיי	сергей
שחייה	плуване
באיכות	качество
באיכות	качеството
פלורידה	флорида
מעקב	следене
מעקב	проследяване
מעקב	надзор
מעקב	наблюдение
תחושה	чувство
תחושה	усещане
תחושה	усещане
תחושה	сензация
אספקה	провизии
אספקה	припаси
אספקה	консумативи
אספקה	доставки
אספקה	разпоредби
אספקה	провизии
אספקה	доставки
אספקה	снабдяване
אספקה	предлагане
אספקה	доставка
חיידקים	бактериална
חיידקים	бактериални
חיידקים	бактерия
חיידקים	бактерии
חיידקים	микроби
חיידקים	микробите
קבלה	кабала
קבלה	приемане
קבלה	разписка
קבלה	получаване
קבלה	прием
קבלה	приемане
קבלה	рецепция
צילומי	фотографски
צילומי	фотографска
מניות	запаси
מניות	акции
מניות	дялове
מניות	акциите
מניות	наличност
זקן	старо
זקן	стари
זקן	стар
זקן	стара
זקן	брада
זקן	брадата
ישות	образувание
מצודת	цитаделата
שבויים	пленници
שבויים	пленници
שבויים	затворници
מיל	мил
מיל	мелница
הושפע	повлиян
הושפע	повлияни
הושפע	засегната
הושפע	засегнато
הושפע	засегнат
הושפע	засегнати
איברים	органите
איברים	органи
המאפשרת	позволяващи
הפקות	постановки
הפקות	продукции
אופנה	мода
אופנה	модно
אופנה	модата
פתרונות	разтвори
פתרונות	решения
הורדוס	ирод
האוסף	събиране
האוסף	колекция
מצבה	надгробен
התפרצות	епидемия
התפרצות	огнище
התפרצות	изригване
ראויה	заслужават
ראויה	достойно
ראויה	достойна
ראויה	достоен
ראויה	достойни
יערות	гори
יערות	горите
טוקיו	токио
ילדות	момичетата
ילדות	момичета
ילדות	девойки
ילדות	детство
ילדות	детството
חווה	фермата
חווה	ферма
חווה	стопанство
חווה	ив
חווה	ева
חזון	мечтател
חזון	зрение
חזון	виждане
חזון	визия
מעץ	дървен
מעץ	дървено
מעץ	дървени
מעץ	дървена
רום	ром
רום	ром
מפיץ	дистрибутор
הושלמה	изпълнена
הושלמה	завършена
הושלמה	завършени
הושלמה	завършен
הושלמה	завършено
סודאן	судан
האופוזיציה	възражение
האופוזיציה	опозиция
האופוזיציה	противопоставяне
האופוזיציה	опозицията
לאחור	назад
לאחור	обратно
לאחור	гръб
מלכות	куийнс
מלכות	куинс
מלכות	кралици
עגנון	агнон
מובילה	водещи
מובילה	водещо
בלט	балет
שרדו	оцелял
שרדו	оцеля
שרדו	оцеляла
אנדרה	андре
אנדרה	андре
חור	дупка
חור	дупката
מדרגות	стъпала
מדרגות	стъпки
מדרגות	стълби
מדרגות	крачки
מדרגות	стъпала
מדרגות	стълбите
מדרגות	стълби
מדרגות	стълбището
מדרגות	стълбище
מדרגות	стълби
רושם	впечатление
שואה	холокоста
מסמל	символизира
מחולקת	разделена
מחולקת	разделено
מחולקת	разделени
מחולקת	разделен
סיירת	патрул
קופר	купър
שואל	пита
מושגים	концепции
מושגים	понятия
תפס	сграбчи
תפס	хваната
תפס	уловена
תפס	уловени
תפס	хванат
תפס	хванати
תפס	конфискувани
דרישות	изисквания
דרישות	искания
נסיכות	княжество
נסיכות	принцеси
נסיכות	принцесите
שלבי	шелби
האוסטרלי	австралийски
נדירים	рядко
נדירים	редки
נדירים	рядкост
פסקה	параграф
פסקה	абзац
בוטל	отменена
בוטל	отменени
בוטל	отменено
בוטל	отменен
בוטל	отменена
בוטל	отменени
בוטל	отменено
בוטל	отменен
בוטל	прекъснато
מחלקות	разделения
מחלקות	участъци
מחלקות	разделение
מחלקות	дивизии
מחלקות	секции
מחלקות	участъци
מחלקות	раздели
מחלקות	отделения
מחלקות	отделите
מחלקות	управления
מחלקות	отдели
הוט	горещи
הוט	гореща
הוט	горещо
הוט	секси
מייצגת	представлява
מייצגת	представляващи
מייצגת	представляваща
מייצגת	представляващ
יציב	стабилен
יציב	стабилно
יציב	стабилна
יציב	стабилни
יציב	стабилен
יציב	стабилно
יציב	стабилна
ההולנדי	холандец
ההולנדי	нидерландски
ההולנדי	дъч
ההולנדי	холандски
מיידית	незабавно
דיוויד	дейвид
דיוויד	давид
וסט	запад
וסט	западно
וסט	западна
וסט	западен
וסט	уест
וסט	жилетка
מכירה	продажби
מכירה	продажбите
מכירה	разпродажба
מכירה	продажба
מרכיבים	съставки
מרכיבים	съставките
חיוביות	позитивна
חיוביות	положителен
חיוביות	положителни
חיוביות	положителна
חיוביות	положително
חיוביות	позитивизъм
פשוטים	прост
פשוטים	прости
פשוטים	проста
פשוטים	простичко
קליפ	клип
קליפ	пълнител
קן	кен
קן	гнездо
קן	гнездото
חסות	спонсорира
חסות	спонсор
חסות	спонсорство
נעלם	изчезнал
נעלם	изчезнала
בישול	готвенето
בישול	готвене
אוליבר	оливър
הצבעים	цветове
עבירות	фала
ירח	муун
ירח	луна
ירח	луната
דקה	минута
גרעינית	ядрено
גרעינית	ядрен
גרעינית	ядрена
גרעינית	атомна
גרעינית	ядрени
שייכים	принадлежат
המרכיבים	съставки
המרכיבים	съставките
הבת	дъще
הבת	дъщеря
הרמה	височина
זקוק	необходимост
זקוק	нужда
זקוק	потребност
נמכרו	продаден
נמכרו	продадена
נמכרו	продадено
נמכרו	продадени
אירו	еврото
אירו	евро
אירו	евро
עתיקות	древни
עתיקות	древен
עתיקות	древно
עתיקות	древна
עתיקות	антики
עתיקות	антики
בחסות	спонсорира
נוזל	течност
נוזל	течни
נוזל	течна
נוזל	течност
נוזל	течно
נוזל	течен
הטבלה	кръщене
לאומיות	национализъм
לאומיות	националисти
נפלה	падна
נפלה	паднала
נפלה	паднал
כמויות	суми
כמויות	количества
חילופי	обмен
פינוי	евакуация
הצאר	цар
הועלו	качих
הועלו	качен
הועלו	качени
צוללות	подводници
צוללות	подводници
הזוכה	победител
הזוכה	печеливш
קפריסין	кипър
מלכה	кралицата
מלכה	царица
מלכה	кралица
מלכה	малка
אחות	како
אחות	сис
אחות	сестра
אחות	сестра
מחודש	подновено
מחודש	подновен
צבר	сабра
חרף	въпреки
לעודד	насърчи
אפי	ефи
אפי	епично
אפי	епична
רובינשטיין	рубинщайн
שלילית	отрицателен
שלילית	отрицателно
שלילית	отрицателни
שלילית	отрицателна
להאמין	вярвай
להאמין	вярвайки
נר	свещ
ניק	ник
צלזיוס	целзий
גדר	ограда
גדר	огради
גדר	оградата
נושאת	носител
נושאת	самолетоносач
נושאת	превозвач
כנף	крилото
כנף	крило
כנף	уинг
פחד	страх
מינרלים	минерали
תאומות	близнаци
תאומות	близнаците
תאומות	близначки
חלום	сън
חלום	мечта
אקדמי	академик
אקדמי	академични
אקדמי	академична
רובי	руби
רובי	роби
חרקים	насекоми
חרקים	насекомите
חרקים	насекоми
חרקים	бръмбари
חרקים	буболечки
חרקים	бъгс
מעולה	страхотно
מעולה	отличен
מעולה	отлично
מרקו	марко
מרקו	марко
ברברה	барбара
פרה	крава
מיקרוסופט	майкрософт
מיקרוסופט	microsoft
תשובות	отговори
תשובות	отговори
יורה	стрелба
יורה	стрелец
יורה	стрелеца
יורה	шутър
הקדיש	посветен
הקדיש	посветена
הקדיש	отдадени
הקדיש	отдадена
הופעתה	появата
הופעתה	появяване
הופעתה	поява
אקראי	случайна
אקראי	случайни
אקראי	случаен
אקראי	произволно
קלאסי	класна
קלאסי	изискано
קלאסי	класика
קלאסי	класическо
קלאסי	класически
קלאסי	класическа
קלאסי	класик
קלאסי	класическо
קלאסי	класическа
קלאסי	класика
קלאסי	класически
מופעים	показва
התאבדות	самоубийство
התאבדות	самоубийства
התאבדות	самоубиец
מדויקת	точен
מדויקת	точен
מדויקת	точна
מדויקת	точни
דיו	мастило
דיו	мастилото
נלסון	нелсън
שירו	пей
שירו	пея
מחשבה	мисъл
נרחבת	обширно
נרחבת	обширни
ברח	избяга
ברח	избягали
ברח	избягал
אודי	уди
אודי	оди
מכשירים	инструменти
מכשירים	инструментите
מכשירים	устройствата
מכשירים	устройства
רז	рез
מועמדות	приложен
מועמדות	приложена
מועמדות	прилагана
מועמדות	приложено
מועמדות	приложени
מועמדות	кандидатурата
מועמדות	кандидатура
מועמדות	кандидатите
מועמדות	кандидатки
מועמדות	кандидати
מועמדות	номиниран
מועמדות	номинирана
סגנונות	стилове
סגנונות	стайлс
שביל	пътека
שביל	път
שביל	бил
שביל	законопроект
המטופל	пациентът
המטופל	пациентка
המטופל	търпелив
המטופל	пациент
אוניברסיטה	университет
אוניברסיטה	university
אוניברסיטה	университета
שייטת	флотилия
סבסטיאן	себастиан
סבסטיאן	себастиян
אלקטרונית	електронен
אלקטרונית	електронно
אלקטרונית	електронна
אלקטרונית	електронни
לאן	къде
אגדה	легендата
אגדה	легенда
ברובו	предимно
ברובו	главно
פרטיות	усамотение
פרטיות	уединение
פרטיות	поверителност
בוטלה	отменена
בוטלה	отменени
בוטלה	отменено
בוטלה	отменен
בוטלה	отменена
בוטלה	отменени
בוטלה	отменено
בוטלה	отменен
בוטלה	прекъснато
נחמד	хубав
נחמד	хубава
נחמד	хубаво
נחמד	мило
פרנקפורט	франкфурт
מרובה	множествена
מרובה	многобройни
מרובה	множество
נוכח	подарък
נוכח	настояще
נוכח	присъстващи
חלוץ	пионер
להתגבר	преодолее
להתגבר	преодоляване
הממצאים	находки
הממצאים	открития
הממצאים	констатации
האמנה	завет
האמנה	завета
האמנה	спогодба
הקליט	записани
הקליט	записано
הקליט	записан
הקליט	записана
קולונל	полковник
תווית	етикет
יבנה	изграждане
יבנה	построи
נשמר	спасена
נשמר	спасен
נשמר	спасени
חריף	пикантна
חריף	пикантен
חריף	люто
כתבים	писания
כתבים	репортери
כתבים	репортерите
סטון	каменна
סטון	стоун
סטון	камък
באים	очаквайте
באים	идва
באים	идвам
קץ	край
לארגן	организираме
לארגן	организиране
דוב	дов
דוב	мечок
דוב	беър
דוב	мече
דוב	мечо
דוב	мечка
טכני	технически
טכני	техническа
טכני	техническо
יומן	дневник
יומן	журнал
יומן	джърнъл
יומן	дневник
יומן	дневника
יומן	дневникът
יומן	дневник
יומן	лог
יומן	дънер
יציאה	излизане
יציאה	изход
יציאה	напускане
ביי	чао
האסלאמית	ислямска
האסלאמית	ислямски
מחייב	задължителен
מחייב	свързване
מחייב	обвързващи
האן	хан
האן	хан
מיס	мис
גיר	тебешир
ויין	уейн
אחרונה	последно
אחרונה	последен
אחרונה	последни
אחרונה	последна
ספיר	сапфир
שון	шон
שון	шон
עלים	листа
עלים	оставя
עלים	листата
עלים	листа
עלים	зеленина
צדקה	милостиня
צדקה	милосърдие
צדקה	благотворителност
צדקה	милостиня
לוב	либия
פולני	поляк
פולני	полски
פולני	полска
ציורי	графични
ציורי	графичен
ציורי	живописни
רונן	ронан
מייל	майл
מייל	километър
מייל	миля
הארד	бронзова
הארד	бронз
הארד	бронзов
הארד	бронзови
העיניים	очи
העיניים	очите
מוגן	защитен
מוגן	защитена
מוגן	защитено
מוגן	защитени
סאו	сао
דמוקרטיה	демокрация
דמוקרטיה	демокрацията
אימונים	тренировки
אימונים	обучение
אימונים	тренировка
אימונים	тренировки
מחדל	неизпълнение
משרה	позиция
משרה	положение
משרה	длъжност
משרה	работа
משרה	йов
טניס	тенис
שקט	тих
שקט	тихо
שקט	тишина
שקט	мълчание
שקט	мълчанието
שקט	тишината
ברוקס	брукс
חוצה	пресичане
חוצה	пресича
חוצה	травърс
וורנר	вернер
וורנר	уорнър
מתקבל	приемливо
מתקבל	допустимо
מתקבל	приемливи
מתקבל	приемлива
מתקבל	приемлив
שלמות	съвършенството
שלמות	съвършенство
במשותף	съвместно
קולה	кокаин
הקלה	облекчен
הקלה	облекчена
הקלה	облекчение
גני	гардънс
גני	градините
גני	градини
מילאן	милано
מילאן	милан
בהירות	яснота
בהירות	лекота
בהירות	яркост
דייגו	диего
עצום	огромен
עצום	огромна
עצום	огромни
בריכת	басейн
בריכת	пул
בריכת	билярд
קיצוני	екстремистки
קיצוני	радикално
קיצוני	радикални
קיצוני	радикална
קיצוני	крайно
קיצוני	краен
קיצוני	екстремно
קיצוני	екстремни
קיצוני	крайни
סכסוך	конфликт
סכסוך	конфликти
בלום	блум
שאן	шан
היסטוריון	историк
עשירה	рич
עשירה	богато
עשירה	богат
עשירה	богата
עשירה	богати
מחברת	тефтер
מחברת	тетрадката
מחברת	бележник
מחברת	тетрадка
מבצעי	оперативно
מבצעי	оперативен
מבצעי	оперативни
מבצעי	оперативна
רוחות	ветровете
רוחות	ветрове
רוחות	призраци
רוחות	духове
רוחות	духовете
רוחות	духове
רודולף	рудолф
רודולף	рудолф
ספינה	кораб
בטון	конкретни
בטון	бетон
הלשכה	бюрото
הלשכה	бюро
הבעלים	собственик
הבעלים	притежател
הבעלים	собственика
מהדורות	издания
גרנט	субсидия
גרנט	грант
תשתית	инфраструктура
הקיר	стена
הקיר	стената
הקיר	уол
חניבעל	анибал
חניבעל	ханибал
נוצרת	генерирани
ידיעה	знаейки
קורבן	жертвоприношение
קורבן	жертва
קורבן	саможертва
קורבן	жертва
קורבן	жертвата
קורבן	жертви
חותם	подписване
חותם	печат
חותם	тюлен
חותם	сийл
נבחרו	избрана
נבחרו	избрано
נבחרו	избрани
נבחרו	избран
נבחרו	избрана
נבחרו	избрано
נבחרו	избрани
נבחרו	избран
גדלים	расте
גדלים	отглеждане
גדלים	расте
גדלים	растат
מאייר	мейър
מאייר	майър
מאייר	майер
מאייר	майър
מאייר	майер
מאייר	майър
מאייר	майер
המוסר	морал
המוסר	моралът
הצהיר	заявено
תערובת	смес
תערובת	смес
באיירן	байерн
טכניקות	техники
פתיחה	откриване
פתיחה	отваряне
חופים	брегове
חופים	плажове
חופים	плажовете
מעיד	показателно
פרח	цвете
אגדות	басни
אגדות	легенди
אגדות	легендите
יועץ	консултант
יועץ	съветник
יועץ	съветник
חוסה	жозе
חוסה	хосе
חוסה	жозе
חוסה	хосе
סמלי	символична
סמלי	символично
סמלי	символичен
טקסטים	текстове
המלחמות	войните
המלחמות	войни
הביטלס	бийтълс
התאריך	среща
התאריך	дата
אקדמית	академик
אקדמית	академични
אקדמית	академична
היסודי	елементарен
היסודי	елементарно
היסודי	елементарна
היסודי	начално
נדחתה	отхвърлен
נדחתה	отхвърлени
נדחתה	отхвърлено
נדחתה	отхвърлена
נדחתה	отхвърлена
נדחתה	отказан
נדחתה	отрече
נדחתה	отказано
נדחתה	отказана
מתקני	съоръжения
מתקני	съоръженията
הא	хах
ישנים	спане
ישנים	спим
ישנים	спи
רומי	руми
רומי	римски
רומי	римлянин
רומי	роман
רומי	римска
ממושך	удължено
ממושך	удължен
ממושך	продължителен
ממושך	продължително
חורבן	унищожаване
חורבן	разрушение
חורבן	разрушения
חורבן	унищожение
חורבן	разрушаване
יפני	японско
יפני	японска
יפני	японци
יפני	японец
יפני	японски
צל	сенки
צל	сянката
צל	сянка
צל	нюанс
צל	сянка
הקואליציה	коалиция
הקואליציה	коалицията
נסיעה	вози
נסיעה	язди
נסיעה	карай
נסיעה	пътуване
נסיעה	пътувам
נסיעה	пътува
נסיעה	пътувания
נסיעה	пътуване
נסיעה	пътувам
נסיעה	пътуват
נסיעה	пътешествия
אוכלוסיות	популации
תושב	специализант
תושב	жител
תושב	обитател
אימן	иман
קלינטון	клинтън
למשוך	дърпай
קסם	магии
קסם	вълшебство
קסם	магия
הפיכה	преврат
מגדלי	кули
מגדלי	кулите
מגדלי	тауърс
מגדלי	животновъдите
יעד	дестинация
יעד	направление
יעד	местоназначение
יעד	посока
יעד	целева
יעד	мишена
יעד	цел
יעד	целта
יעד	цел
יעד	гол
הפרש	конник
הפרש	конника
הצביעו	гласувайте
הצביעו	вот
הצביעו	гласуване
הצביעו	гласували
הצביעו	гласуваха
הצביעו	гласувахме
ברירה	избор
הכללה	обобщаването
הכללה	включване
הכללה	приобщаване
מונע	карал
ממדים	размери
ברנר	бренър
ריקוד	танци
ריקוד	танцувай
ריקוד	танц
ריקוד	танци
ריקוד	танцуващи
ריקוד	танцуване
אלגוריתם	алгоритми
אלגוריתם	алгоритъм
קפיצה	скок
קפיצה	скочи
קפיצה	скокове
קפיצה	скачане
קפיצה	скачам
קפיצה	скача
חאן	кхан
חאן	хан
חאן	кан
הנעה	задвижване
דינו	дино
דרישה	изискване
בתוקף	валидна
בתוקף	валидни
בתוקף	валиден
בתוקף	валидно
נאו	нео
חמה	горещи
חמה	гореща
חמה	горещо
חמה	секси
חמה	топло
חמה	топла
חמה	топъл
חמה	топли
בנג	банг
בנג	взрив
הידיעה	знаейки
זמנים	пъти
זמנים	времена
זמנים	таймс
זמנים	times
להגיב	реагира
התיישבו	уреден
בנויה	структурирани
בנויה	построени
בנויה	изградена
בנויה	построена
בנויה	построено
בנויה	построен
בנויה	построени
בנויה	конструирани
בנויה	изградено
רנה	рене
רנה	рене
רנה	рене
שווים	равно
שווים	равни
שווים	равен
שווים	равно
שווים	равни
שווים	уърт
נפלו	падна
נפלו	паднала
נפלו	паднал
נפלו	паднал
נפלו	паднали
נפלו	паднало
נפלו	паднала
מגוונים	разнообразни
גלגל	колело
גלגל	колелото
אזהרה	предупреждение
גריי	сив
גריי	сиво
גריי	сива
גריי	сиви
גריי	грей
גריי	сив
גריי	сиво
גריי	сива
גריי	сиви
גריי	грей
מפקדים	командирите
מפקדים	командири
מפקדים	капитани
מפקדים	капитаните
הוצע	предложен
הוצע	предложени
הוצע	предложено
הברון	баронът
הברון	барон
לאט	бавно
לאט	леко
לאט	лесно
השקעות	инвестиции
ההגירה	имиграцията
ההגירה	имиграция
ההגירה	имиграционните
חדרה	стая
חדרה	стаята
מבוגרים	възрастни
אומנות	арт
אומנות	изкуството
אומנות	art
אומנות	изкуство
בחוץ	отвън
בחוץ	навън
בחוץ	вън
בחוץ	навън
הליך	процедура
פורסמה	публикуван
פורסמה	публикувано
מיידי	моментално
מיידי	незабавно
מיידי	моментално
מיידי	мигновена
בעייתי	проблемна
בעייתי	проблемно
כימי	химична
כימי	химически
כימי	химикал
סטפן	стефан
סטפן	стефан
המועמד	кандидатка
המועמד	кандидатът
המועמד	кандидат
תרופה	лекарства
תרופה	медицина
תרופה	лекарство
תרופה	лек
תרופה	лек
תרופה	дрога
תרופה	наркотик
תרופה	наркотици
תרופה	лекарство
פניה	фейс
פניה	лицето
פניה	лице
לאמץ	прегръдка
מאכל	храни
מאכל	храна
ספציפית	конкретни
ספציפית	специфично
ספציפית	специфичен
ספציפית	специфична
ספציפית	специфични
ספציפית	специално
מציאת	намирането
מציאת	намиране
היבטים	аспекти
הצגה	изпълнение
הצגה	ефективност
הצגה	представяне
הצגה	презентация
הצגה	покажи
הצגה	показване
השפלה	унижение
השפלה	разграждане
חדרים	стаите
חדרים	стаи
הפסדים	загуби
הפסדים	загубите
זעם	ярост
זעם	фюри
זעם	ярост
זעם	гняв
בוגרים	абитуриенти
בוגרים	възрастни
בוגרים	възпитаници
בוגרים	завършилите
בוגרים	завършили
סגול	лилава
סגול	пурпурно
סגול	лилаво
סגול	лилав
שבטי	племенен
שבטי	племенния
רציף	непрекъсната
רציף	непрекъснати
רציף	непрекъснат
עצומה	огромен
עצומה	огромна
עצומה	огромни
עצומה	петиция
ממשיכה	продължава
שכבה	пласт
שכבה	слой
דק	декември
דק	дек
דק	тънко
דק	тънък
דק	тънки
דק	слаб
דק	слаба
ציפור	птиче
ציפור	бърд
ציפור	птичка
ציפור	птица
מושלם	перфектна
מושלם	перфектно
מושלם	перфектен
מושלם	съвършен
הכיתוב	заглавие
הכיתוב	надпис
סירבו	отказва
סירבו	отказа
סירבו	отказано
סירבו	отказан
בוחר	избира
ממשיכים	продължаване
ממשיכים	продължавам
הטור	колона
הערכות	оценки
הערכות	оценки
הערכות	оценки
פולק	полак
פולק	полк
הכפרים	селата
הכפרים	селища
הכפרים	села
בכוונה	преднамерено
בכוונה	съзнателно
בכוונה	умишлено
בכוונה	умишлено
הצדקה	оправдание
הצדקה	основание
הצדקה	обосновка
עפר	мръсотия
עפר	дърт
מוסמך	квалифицирано
מוסמך	квалифициран
מוסמך	квалифицирана
מוסמך	квалифицирани
מוסמך	разрешена
מוסמך	оторизиран
מוסמך	упълномощен
מוסמך	сертифицирани
מוסמך	сертифициран
הכותל	стена
הכותל	стената
הכותל	уол
הדתות	религии
התקן	устройство
התקן	устройството
התקן	инсталиране
דווח	докладване
דווח	доклад
טוביה	тувия
המעגל	кръгче
המעגל	кръгът
המעגל	окръжност
המעגל	кръговрат
המעגל	кръг
סיימון	саймън
סיימון	симон
להזכיר	споменете
להזכיר	споменаване
הכחדה	изчезване
אמיתית	истинско
אמיתית	реал
אמיתית	истинска
אמיתית	реално
אמיתית	истински
מוזמנים	поканени
