kategória	kategooria
tele	tele
zásoby	varud
zásoby	varud
zásoby	tarned
zásoby	tarvikud
zásoby	varud
cudzích	välismaised
cudzích	välismaa
horách	mäed
internetová	internet
socialistickej	sotsialistliku
socialistickej	sotsialistlik
konferencia	konverents
schéma	joonis
schéma	diagramm
schéma	skeem
schéma	skeem
schéma	kava
schéma	skeem
geológia	geoloogia
stavať	ehita
stavať	ehitama
stavať	ehitada
stavať	ehitamine
zriadená	asutatud
miliárd	miljard
miliárd	miljardit
miliárd	miljardeid
oddiel	lõik
oddiel	sektsioon
oddiel	jagu
zrážok	sademed
lozère	lozère
súhlas	nõusolek
súhlas	nõusolek
súhlas	heakskiit
súhlas	heakskiitmine
rameno	õla
rameno	õlg
rameno	õlga
rameno	käsi
rameno	käe
entomológ	entomoloog
kamera	kaamera
publikácie	trükised
publikácie	väljaanded
publikácie	väljaannete
týždne	nädalad
týždne	nädalaid
týždne	nädalat
anthony	anthony
nasledovali	järgnes
nasledovali	järgnesid
organizmy	organismid
organizmy	organismide
reality	tegelikkus
reality	reaalsus
giuseppe	giuseppe
mhz	mhz
jazere	järve
jazere	järv
jazere	lake
politicky	poliitiliselt
ian	lan
ian	ian
ian	lan
ian	ian
beach	rand
beach	beach
wolf	hunt
wolf	wolf
učiteľov	õpetajad
argument	argument
argument	argumendi
rozšírenia	laienemine
rozšírenia	laiendused
rozšírenia	laiendamine
rozšírenia	pikendamine
rozšírenia	laiendus
rozšírenia	pikendamise
vybudovať	ehita
vybudovať	ehitama
vybudovať	ehitada
vybudovať	ehitamine
ukázal	näitasid
ukázal	näitas
kvety	lilli
kvety	lilled
rozdelený	jagatud
kyslík	hapnik
kyslík	hapnikku
zabezpečenie	kindlustamine
zabezpečenie	turvalisus
zabezpečenie	julgeolek
zabezpečenie	turva
zabezpečenie	julgeoleku
kolónie	kolooniad
kolónie	koloonia
dopredu	ettepoole
dopredu	edasi
dopredu	ees
dopredu	edasi
dopredu	ette
drobné	pisike
drobné	tilluke
prešli	läbitud
prešli	läbis
prešli	möödunud
súťaží	konkureerib
súťaží	võistlustel
súťaží	võistlused
súťaží	võistlused
živé	live
živé	elama
davis	davis
pravidla	reeglid
pravidla	eeskirjad
pravidla	eeskiri
pravidla	reegel
kelly	kelly
východný	idas
východný	itta
východný	ida
východný	ida
tvrdenie	nõue
tvrdenie	nõude
tvrdenie	väide
tvrdenie	väide
plné	täis
plné	täielik
výhľad	väljavaade
výhľad	väljavaated
výhľad	vaade
zriedkavé	harv
zriedkavé	harva
zriedkavé	haruldased
zriedkavé	haruldane
xii	xii
dosahujú	saavutab
polí	põllud
polí	väljad
nižšia	madalam
nižšia	madalamad
nižšia	alumine
nižšia	madalamale
výrobcovia	tootjad
výrobcovia	tootjad
ocele	teras
ocele	steel
ocele	terasest
vystúpenia	kõned
vystúpenia	sõnavõtud
vystúpenia	esitus
plný	täis
plný	täielik
sound	heli
administratívna	haldus
vopred	ette
christopher	christopher
psov	koerad
dojem	mulje
chrbát	tagasi
zdravie	tervist
zdravie	tervishoid
zdravie	tervis
xvi	xvi
corporation	corporation
corporation	korporatsioon
prístroj	seade
prístroj	seadis
prístroj	masin
prístroj	masina
prístroj	seadmed
prístroj	seade
prístroj	aparatuur
prístroj	aparaat
tvoriť	koosta
malina	vaarika
mit	mit
mit	mit
nick	nick
tlač	press
tlač	ajakirjandus
tlač	pressi
tlač	vajuta
tlač	trükkimine
tlač	trüki
tlač	trükkimine
zaslúžil	teenitud
zaslúžil	vääris
majiteľ	omanik
gabriela	gabriela
zodpovedný	vastutustundlik
zodpovedný	vastutav
johnny	johnny
hodnotenie	hinnang
hodnotenie	reiting
hodnotenie	hindamine
hodnotenie	hinnang
hodnotenie	hindamine
hodnotenie	hinnang
diery	auk
diery	auku
diery	augud
tlače	press
tlače	ajakirjandus
tlače	pressi
tlače	vajuta
rovná	võrdub
rovná	võrdsed
rovná	võrdne
skúma	uurib
skúma	uuritakse
úradník	ametlik
úradník	ametnik
úradník	politseinik
úradník	ohvitser
arch	kaare
arch	arch
arch	kaar
korunovaný	kroonitud
lawrence	lawrence
epizóda	episood
témou	teema
témou	teema
nemocnici	haiglas
nemocnici	haigla
nemocnici	haiglasse
matúš	matthew
potrebuje	vajadused
potrebuje	vajab
digitálne	digitaalse
digitálne	digitaalne
lesná	mets
lesná	metsa
osobe	inimene
osobe	isik
organizáciu	organisatsioon
organizáciu	organisatsioon
sad	grove
sad	kurb
pseudonym	pseudonüüm
ázijských	aasia
legenda	legend
legenda	legendi
koruny	krooni
koruny	crown
koruny	kroon
kresťanské	christian
kresťanské	kristlane
symfónia	sümfoonia
kráľovská	kuninglik
kráľovská	royal
kráľovská	kuninglikud
končatiny	jäseme
končatiny	jäsemed
končatiny	jäsemed
detstva	lapsepõlv
detstva	lapsepõlve
detstva	lapsepõlves
navrhnutý	kujundatud
navrhnutý	disainitud
navrhnutý	projekteeritud
navrhnutý	kavandatud
navrhnutý	pakutud
matt	matt
matt	matti
prijali	vastuvõetud
prijali	aktsepteeritud
prijali	leppis
sledovať	pala
sledovať	raja
sledovať	rada
sledovať	rööbastee
sledovať	vaata
sledovať	jälgi
sledovať	follow
sledovať	järgi
sledovať	järgne
editor	redaktor
editor	toimetaja
editor	helilooja
editor	koostaja
organizátor	korraldaja
organizátor	korraldaja
hrdinov	kangelased
vyvinutý	arenenud
vyvinutý	arendatud
vyvinutý	arenenud
vyvinutý	evo
agentúry	agentuur
agentúry	agentuuri
agentúry	amet
agentúry	ametid
agentúry	ametite
predná	ees
predná	ette
predná	rinne
laurence	laurence
audio	audio
audio	heli
debut	debüüt
rose	rose
rose	roos
rose	roosi
volebné	valimiste
nezávislý	sõltumatud
nezávislý	iseseisev
nezávislý	sõltumatu
predstavený	esitletud
predstavený	esitatud
odísť	jäta
horský	mäe
horský	mägi
predaja	müük
cár	tsaar
princípy	põhimõtted
albrecht	albrecht
súhlasím	nõus
zúčastniť	osale
zúčastniť	osalema
okraj	serv
okraj	edge
okná	aknad
okná	windows
colorado	colorado
čiary	liin
čiary	joone
čiary	joon
čiary	rida
čiary	read
čiary	jooned
čiary	liinid
expedícia	ekspeditsioonid
expedícia	ekspeditsioon
komora	kamber
komora	koda
chcem	tahaks
chcem	tahad
argentíny	argentina
argentíny	argentiina
felix	felix
ariel	ariel
najdôležitejšie	rõhutab
zvláštne	veider
zvláštne	imelik
zvláštne	kummaline
zvláštne	imelik
zvláštne	veider
zvláštne	veider
zvláštne	imelik
kozmického	kosmiline
technológia	tehnoloogia
chapelle	chapelle
platne	plaadid
platne	taldrikud
platne	plaat
platne	taldrik
platne	records
hlasy	hääli
hlasy	hääled
hlasy	hääli
hlasy	hääled
javy	java
javy	nähtused
vytvorí	loob
bang	pauk
bang	paugu
starosta	linnapea
suchý	kuivaks
suchý	kuivad
suchý	kuiv
prináša	toob
príjem	tulud
príjem	tulu
príjem	vastuvõtmine
príjem	vastuvõtt
príjem	sissetulek
príjem	tulu
mláďatá	kutsikad
kniežatstvo	vürstiriigi
ochorenia	haigus
ochorenia	haigused
ochorenia	haigused
ochorenia	haigus
zavedenie	sissejuhatus
obal	pakend
obal	pakendamine
hod	viska
hod	visata
slávnostne	pühalik
slávnostne	pidulikult
slávnostne	pühalikult
slávnostne	pidulik
krízy	kriiside
krízy	kriise
krízy	kriis
dôkazy	tõendid
dôkazy	tõestus
dôkazy	tõendid
dôkazy	tõendusmaterjal
dôkazy	tõendeid
dôkazy	asitõend
over	üle
daroval	annetatud
cyklista	jalgrattur
speváka	singer
speváka	laulja
cache	vahemälu
wall	müür
wall	sein
wall	seina
vyzerá	paistab
výhodou	eelis
karta	kaart
karta	tab
karta	kaardiga
karta	kaart
karta	kaardi
stena	müür
stena	sein
stena	seina
chlorid	kloriidi
miliardy	miljard
miliardy	miljardit
miliardy	miljardeid
oddelené	eraldatud
oddelené	eraldi
zakladateľov	asutajad
konať	akt
konať	tegutsema
konať	act
najbližšie	lähim
najbližšie	lähima
najbližšie	lähim
povinnosti	kohustused
povinnosti	vastutus
povinnosti	kohustused
povinnosti	tollimaksud
povinnosti	kohustused
štvrtá	neljas
štvrtá	neljandaks
screen	ekraan
screen	ekraani
usd	usd
umelecká	kunstiline
opakovane	korduvalt
wien	wien
potvrdenie	kinnitamine
potvrdenie	valideerimine
potvrdenie	kinnitus
potvrdenie	kinnitus
potvrdenie	sertifikaat
potvrdenie	tunnistus
potvrdenie	kinnitus
potvrdenie	kinnitada
potvrdenie	kinnitan
potvrdenie	kinnita
dan	dan
nútený	sundis
nútený	sunnitud
napísať	kirjutada
napísať	kirjuta
napísať	kirjutage
napísať	kirjutamine
napísať	koosta
kalendár	kalender
tvár	näoga
tvár	näo
tvár	nägu
tvár	face
kláštore	kloostri
kláštore	klooster
kláštore	klooster
kríza	kriis
orange	orange
orange	apelsin
orange	oranž
protokol	protokoll
vnútorný	sise
vnútorný	sisemised
vnútorný	sisemine
vnútorný	sisemine
drží	hoidmine
drží	hoiab
klasická	klassikalised
klasická	klassika
klasická	klassikalise
klasická	klassikaline
klasická	klassika
klasická	klassikalised
klasická	classic
klasická	klassikaline
latinskej	ladina
vlak	rongi
vlak	rong
jednota	ühtsus
jednota	ühtsuse
doktorát	doktorikraadi
špecifické	konkreetne
špecifické	spetsiifilised
špecifické	konkreetsete
špecifické	spetsiifiline
scéna	stseen
scéna	stseeni
blízke	läheduses
blízke	lähedal
zaujímavosti	huvitav
zaujímavosti	atraktsioone
herbert	herbert
rafael	rafael
kladie	paneb
leto	suvel
leto	suvi
leto	suve
dostupný	saadaval
dostupný	kättesaadav
silver	hõbeda
silver	silver
silver	hõbe
mlyn	tuuleveski
mlyn	mill
mlyn	veski
viem	tea
singles	vallalised
typicky	tüüpiliselt
typicky	tüüpilised
typicky	tüüpiline
zamerané	keskendunud
hdp	skt
hdp	skp
pevné	tahke
pevné	tahked
zelené	roheline
široká	laia
široká	laiad
široká	lai
široká	laia
são	são
zástupcovia	agendid
zástupcovia	esindajad
moderný	tänapäeva
moderný	moodne
moderný	kaasaegne
francesco	francesco
mandát	volitused
mandát	mandaat
mandát	volitus
prejavy	kõned
prejavy	sõnavõtud
prejavy	ilmingud
vybrané	valitud
dánska	taani
dánska	taani
milión	mln
milión	miljonit
milión	miljon
milión	miljoni
boys	poisid
producenti	tootjad
diskusiu	arutelu
set	komplekti
set	komplekt
set	määra
set	seadis
spôsoby	kombeid
spôsoby	kombed
spôsoby	meetodid
dosiahnutie	jõudmine
dosiahnutie	jõuda
dosiahnutie	saavutamine
dosiahnutie	saavutus
dosiahnutie	saavutamine
syndróm	sündroom
individuálne	individuaalselt
individuálne	üksikult
individuálne	eraldi
individuálne	üksikute
individuálne	individuaalsed
individuálne	individuaalne
pravdy	tõed
pravdy	tõde
písmen	kirju
písmen	kirjad
písmen	tähed
software	tarkvara
demo	demo
grafické	graafiline
grafické	graafiline
grafické	graafika
záliv	cove
záliv	laht
záliv	laht
záliv	bay
romány	romaane
moon	kuu
moon	moon
izraela	iisraeli
izraela	iisrael
spravodlivosti	õiglus
spravodlivosti	õigusemõistmine
spravodlivosti	õiglus
regióny	regioonid
regióny	piirkonnad
kurt	kurt
samovraždu	enesetapp
osobu	inimene
osobu	isik
vlasti	kodumaa
vlasti	isamaa
vlasti	kodumaa
polície	politsei
výrazné	väljendusrikas
výrazné	märkimisväärne
výrazné	väljendunud
výrazné	hääldatakse
zelený	roheline
wright	wright
moderátor	moderaator
profesionálne	professionaal
profesionálne	professionaalne
profesionálne	ametialane
lucia	lucie
lucia	lucia
ročné	aastane
ročné	aastas
ročné	aastane
ročné	aastased
prísne	rangelt
prísne	range
prísne	ranged
nájdené	leidis
nájdené	leiti
nájdené	leitud
juhoslávie	jugoslaavia
zabrániť	ennetada
zabrániť	vältida
zabrániť	väldi
typická	tüüpilised
typická	tüüpiline
oscar	oscar
hrdinu	hero
hrdinu	kangelane
vnútorná	siseruumides
vnútorná	sise
vnútorná	sisemised
vnútorná	sisemine
vnútorná	sisemine
verejný	avalikkus
verejný	avalik
verejný	avalikud
ivanovič	ivanovitš
poézia	luule
indický	india
indický	indiaanlane
hĺbka	sügavus
ferrari	ferrari
sky	sky
sky	taevas
maršal	marshall
maršal	marshalli
maršal	marssal
vedcov	teadlased
vedcov	teadlaste
príprava	valmistamine
príprava	ettevalmistamine
príprava	ettevalmistus
príprava	ettevalmistamine
rohu	nurk
rohu	nurka
alice	alice
chaty	vestlused
allen	allen
allen	alleni
chyba	viga
baby	kallis
baby	beebi
španielske	hispaania
povesť	mainet
povesť	maine
povesť	reputatsioon
jonathan	jonathan
informácia	teave
informácia	info
informácia	informatsioon
kože	nahad
kože	peidab
kože	nahka
kože	nahk
kože	naha
slovak	inglise
julien	julien
poznatky	teadmised
poznatky	teadmine
poste	poste
konferencii	konverents
two	kaks
pevne	tihedalt
pevne	tihe
pevne	kitsas
pevne	tihedalt
staroveké	iidne
staroveké	iidsed
staroveké	iidsete
kúpil	ostetud
kúpil	ostsid
kúpil	ostis
édouard	édouard
marseille	marseille
marseille	marseille
turistický	turist
guy	kutt
guy	guy
rozhraní	liidesed
kronika	kroonika
predné	ees
predné	ette
predné	rinne
dame	dame
ovplyvnil	mõjutanud
ovplyvnil	mõjutas
ovplyvnil	mõjutatud
nahradené	asendatud
nahradené	asendatud
nahradené	asendatud
nahradené	asendatakse
škótska	viski
škótska	šoti
wild	wild
wild	metsik
prirodzený	looduslik
prirodzený	loomulik
prirodzený	naturaalne
prirodzený	looduslikud
hrubý	bruto
hrubý	paksud
hrubý	paks
hrubý	ebaviisakas
absolútne	absoluutselt
absolútne	absoluutne
absolútne	absoluutse
hľadanie	otsimine
hľadanie	otsi
hľadanie	otsing
ponuku	pakkumine
ponuku	paku
ponuku	pakkumine
ponuku	pakkuda
amd	amd
zriadenie	asutamine
zriadenie	kehtestamine
aréne	arena
stáli	seisis
stáli	seisnud
aténach	ateena
party	party
party	pidu
party	erakond
party	peole
spektrum	spektri
ročná	aastane
ročná	aastased
popisuje	kirjeldatakse
popisuje	kirjeldab
vlastníctva	omandi
vlastníctva	omand
vlastníctva	omandiõigus
gustav	gustav
gustav	gustave
niekoho	keegi
niekoho	keegi
zničená	hävinenud
zničená	hävitatud
zničená	hävinud
zničená	laastatud
zničená	rikutud
zničená	rikkus
business	äri
business	äritegevus
neil	neil
zodpovednosť	vastutus
zodpovednosť	vastutus
zodpovednosť	kohustused
zodpovednosť	vastutus
rokovania	läbirääkimised
rokovania	läbirääkimiste
rokovania	arutelud
rokovania	läbirääkimised
rýchly	ruttu
rýchly	kiire
rýchly	kiire
rýchly	kiiresti
uhlíka	süsinik
nemocnica	haiglas
nemocnica	haigla
nemocnica	haiglasse
meny	valuuta
meny	rahaühik
meny	vääring
priame	otsene
priame	vahetu
priame	direct
priame	otsesed
dôvody	põhjused
dôvody	väited
dôvody	põhjused
charlie	charlie
zložený	komposiit
zložený	koosneb
zložený	ühendid
zložený	ühend
krátka	lühike
krátka	lühikesed
dieťaťa	laps
dieťaťa	lapse
kariet	kaardid
kariet	kaardid
zúčastnila	osales
zúčastnila	osalenud
zúčastnila	osales
zúčastnila	osalesid
rýchlejšie	kiirem
rýchlejšie	kiiremini
synonymá	sünonüümid
princa	vürst
princa	prints
princa	prince
parlamentných	parlamentaarne
správny	korrektne
správny	õige
škótsko	šotimaal
škótsko	šotimaa
priemyselné	tööstusliku
priemyselné	tööstus
priemyselné	tööstuslik
jon	jon
pacientov	patsiendid
jasnosť	selgust
jasnosť	selguse
jasnosť	selgus
jednoty	ühtsus
jednoty	ühtsuse
živý	elusana
živý	elus
živý	elusalt
manažment	haldus
manažment	juhtkond
manažment	juhtimine
manažment	haldamine
príchod	saabumine
príchod	tulekul
príchod	tulemas
príchod	tuleb
priniesla	tõi
priniesla	toodi
priniesla	toodud
vydať	väljaandmine
vydať	emissiooni
nariadenie	reguleerimine
nariadenie	regulatsioon
nariadenie	määrus
nariadenie	eeskiri
sklon	kalle
sklon	üleminek
sklon	kalle
ukončenie	lõpuleviimist
ukončenie	lõpetamine
ukončenie	lõpuleviimine
ukončenie	lõpp
ukončenie	lõpetamine
verejná	avalikkus
verejná	avalik
verejná	avalikud
príčin	põhjused
príčin	põhjustab
celosvetovo	ülemaailmne
celosvetovo	ülemaailmselt
celosvetovo	globaalselt
celosvetovo	ülemaailmselt
zložená	koosneb
zložená	komposiit
židovský	juudi
židovský	juut
gordon	gordon
magnetické	magnet
dusík	lämmastik
ihneď	koheselt
ihneď	otsekohe
ihneď	koheselt
slovania	slaavlased
jako	nagu
jako	meeldib
marse	mars
marse	marss
alternatívne	alternatiiv
alternatívne	alternatiiv
odstrániť	eemaldamine
odstrániť	eemalda
odstrániť	kustuta
odstrániť	kustutamine
teba	sind
teba	you
teba	sina
ťah	tõukejõu
ťah	liigu
mol	mol
občianstvo	kodakondsus
čínska	hiina
čínska	hiinlased
centrálna	kesksed
centrálna	kesk
centrálna	keskosa
centrálna	keskne
xiii	xiii
ľahké	lihtne
ľahké	kerge
opatrenia	ettevaatusabinõud
opatrenia	meetmed
silná	võimas
silná	tugev
silná	tugevad
atmosféra	atmosfääri
atmosféra	atmosfäär
možný	võimalikud
možný	võimalik
definuje	määratleb
štatút	staatus
štatút	seisund
štatút	oleku
štatút	olek
štatút	põhikiri
štatút	põhikiri
rangers	rangers
prax	praktika
prax	harjutamine
prax	tava
prax	praktika
prax	kogemus
prax	kogemused
marco	marco
akékoľvek	iga
zálive	laht
zálive	laht
zálive	bay
lópez	lópez
potter	potter
firiem	firmad
nebezpečenstvo	oht
nebezpečenstvo	ohud
nebezpečenstvo	oht
nebezpečenstvo	ohu
major	major
koncepcie	mõiste
koncepcie	kontseptsioon
koncepcie	kontseptsioon
koncepcie	kontseptsiooni
chuť	maitsed
chuť	maitse
chuť	maitse
prejsť	kuru
zlé	bad
zlé	halb
zlé	paha
chcela	tahtis
chcela	tagaotsitav
chcela	tahtsin
valley	org
valley	oru
valley	valley
holt	holt
fond	fondi
fond	fond
útokov	rünnakud
wales	wales
wales	walesi
normy	normid
normy	standardid
ťažký	rasked
ťažký	raske
motív	motiiv
motív	motiiv
motív	motiiv
sekcia	lõik
sekcia	sektsioon
sekcia	jagu
zastúpenie	esindus
zastúpenie	esindatus
rozlíšenie	resolutsioon
rozlíšenie	eraldusvõime
rozlíšenie	resolutsiooni
rozlíšenie	lahendamine
rozlíšenie	lahutus
čítanie	loe
čítanie	lugemine
čítanie	loetud
čítanie	lugemine
čítanie	lugemist
prípady	juhud
prípady	juhtumid
gitaru	kitarr
odmeny	hüvitis
odmeny	tasu
odmeny	töötasu
takáto	selline
takáto	sellised
georgia	gruusia
georgia	georgia
kongres	kongress
zlepšenie	täiustatud
zlepšenie	paranenud
zlepšenie	täiustamine
zlepšenie	paranemine
zlepšenie	parandamine
zlepšenie	parandused
zlepšenie	parandamine
sport	sportlik
sport	sport
sport	spordiala
wings	tiibu
wings	tiivad
kvalita	kvaliteet
duša	hinge
duša	hing
duša	vaim
kombinácia	kombineerimine
kombinácia	kombinatsioon
kombinácia	kombineerimine
kombinácia	ühendades
hity	tabab
hity	lööb
led	led
led	juhtis
led	juhitud
strach	hirm
strach	hirmu
strach	hirmunud
strach	hirmul
pozorovanie	tähelepanek
pozorovanie	vaatluse
pozorovanie	vaatlus
pozorovanie	jälgides
pozorovanie	tähelepanekud
pozorovanie	vaatlused
nízka	madal
nízka	madala
nízka	madalad
paláci	palee
paláci	palace
biblie	piibel
rudy	rudy
rudy	maagi
rudy	maagid
vladislav	vladislav
leo	leo
výchova	kasvatus
výchova	haridus
zásady	põhimõtted
benjamin	benjamin
deviatich	üheksa
horské	mäe
horské	mägi
klasický	klassikalised
klasický	klassika
klasický	klassikalise
klasický	klassikaline
klasický	klassika
klasický	klassikalised
klasický	classic
klasický	klassikaline
spoločenstiev	kogukonnad
prudko	järsult
paula	paula
ano	jah
ano	jah
indiana	indiana
snímka	pilt
vojnové	sõda
preklady	tõlge
preklady	tõlkimine
preklady	tõlked
vytváranie	loomine
vytváranie	loomine
vytváranie	looming
pôdu	mulla
pôdu	pinnas
pôdu	muld
kiss	musi
kiss	kiss
kiss	suudlus
neapol	napoli
mníchove	müncheni
rovnica	võrrand
potrebný	vajatakse
potrebný	vajalik
potrebný	vaja
potrebný	vajas
spotreba	tarbimine
sex	sugu
sex	seks
sex	sex
vystúpenie	tulemuslikkus
vystúpenie	tulemuslikkuse
vystúpenie	jõudlus
vystúpenie	sõnavõtt
vystúpenie	kõne
vládne	valitsus
výnimočne	erandlikult
výnimočne	erandkorras
turistika	turism
severovýchod	kirde
vetra	tuul
vetra	tuule
negatívne	negatiivne
negatívne	negatiivsed
médií	meedia
elizabeth	elizabeth
dôchodku	pensionile
dôchodku	pensionil
dôchodku	erus
akcia	tegevus
akcia	võte
akcia	toiming
ruchu	turism
všade	kõikjal
všade	igalpool
zimný	talv
nasledovalo	järgnes
nasledovalo	järgnesid
menovanie	kokkusaamine
menovanie	nimetamine
stefan	stefan
michigan	michigani
luna	luna
neznámy	tundmatu
neznámy	teadmata
študovala	uuritud
soli	soolad
križovatka	ületamine
križovatka	risttee
spôsobiť	põhjus
grant	grant
výmena	vahetus
výmena	vaheta
výmena	asendaja
výmena	asendus
výmena	asendamine
zachovanie	säilitamine
zachovanie	säilitamine
zachovanie	säilimine
zachovanie	säilitamine
zachovanie	looduskaitse
zachovanie	hooldamine
zachovanie	hooldus
zachovanie	säilitamine
domáca	majapidajanna
domáca	siseruumides
domáca	riigisisesed
domáca	kodumaine
domáca	kodu
domáca	koju
domáca	kodus
domáca	perenaine
oka	oka
oka	silm
oka	silma
explorer	maadeavastaja
zrušený	tühistatud
zrušený	katkestatud
zrušený	tühistatud
zrušený	katkestatud
dominik	dominik
dominik	dominic
chelsea	chelsea
horváth	horvath
študent	tudeng
študent	õpilane
študent	üliõpilane
duch	vaim
duch	vaimu
duch	kummitus
duch	tont
duch	vaim
čestný	auväärne
pľúc	kopsud
pľúc	kopsu
pľúc	kopsud
ulicu	tänav
stupne	hinded
stupne	kraadi
stupne	kraadides
prepravu	vedu
prepravu	tõld
lokálne	kohalikult
lokálne	lokaalselt
lokálne	kohapeal
lokálne	kohalik
lokálne	kohalikud
miller	miller
miller	milleri
hit	hit
hit	löö
hit	tabas
zobraziť	vaade
zobraziť	kuva
zobraziť	näidatakse
zobraziť	näitamine
zobraziť	näita
zobraziť	etendus
zobraziť	show
zadná	tagumised
zadná	tagaosa
zadná	tagumine
zadná	tagant
zadná	taga
moderná	tänapäeva
moderná	moodne
moderná	kaasaegne
wayne	wayne
vietor	tuuled
vietor	tuul
vietor	tuule
dosiahlo	saavutati
dosiahlo	saavutatud
ekonomický	majanduslik
land	maa
land	maad
land	land
stephan	stephan
trvanie	kestus
zlom	vaheaeg
zlom	murda
zlom	läbimurre
zlom	kurjus
zlom	kurja
zlom	kuri
ukázali	näitasid
ukázali	näitas
goya	goya
takých	selline
takých	sellised
odstránenie	eemaldamine
odstránenie	eemalda
odstránenie	eemaldamine
odstránenie	kõrvaldamine
odstránenie	kustutamine
odstránenie	eritumine
odstránenie	kõrvaldamine
spôsobila	põhjustas
spôsobila	põhjustatud
trance	trance
nórsky	norra
relácie	istungid
relácie	etendused
relácie	näitab
mont	mont
vzal	võttis
vzal	võtsid
sezón	hooaega
sekundy	sekundid
sekundy	sekundit
janka	janka
vysiela	ringhäälingusaadete
pedro	pedro
duchovný	vaimne
duchovný	hingeline
výhra	win
výhra	võida
výhra	võitmine
odchádza	lehti
odchádza	lehed
odchádza	lahkumas
odchádza	lahkub
odchádza	lahkumine
skutočný	tegelik
iron	raud
iron	raua
esa	esa
koncepcia	mõiste
koncepcia	kontseptsioon
koncepcia	kontseptsioon
koncepcia	kontseptsiooni
nasledovala	järgnes
nasledovala	järgnesid
myslí	mõtleb
myslí	arvab
hydra	hüdra
ndr	sdv
plánov	kavad
plánov	plaanid
plánov	plaane
okom	silm
okom	silma
kapitoly	peatükid
konečná	lõplik
pripojené	lisatud
pripojené	ühendatud
funkčné	funktsionaalsed
funkčné	funktsionaalne
bruno	bruno
prijať	lepi
prijať	nõustu
prijať	nõus
stavovce	selgroogsete
sólo	solo
sólo	soolo
sns	sns
právomoci	jurisdiktsiooni
právomoci	pädevus
právomoci	võimed
právomoci	powers
právomoci	volitused
právomoci	pädevus
právomoci	pädevused
rakúske	austria
papier	paber
pôda	mulla
pôda	pinnas
pôda	muld
pôda	maa
pôda	maad
pôda	land
pôda	muld
bot	bot
zuby	hambad
zrušenie	tühistamine
zrušenie	tühistamine
zrušenie	tagasivõtmine
zrušenie	tühistamise
nebo	taevas
nebo	sky
nebo	taevas
experiment	eksperiment
spoločenstvá	kogukonnad
učiteľa	õpetaja
šancu	võimalus
šancu	chance
kamene	kivid
kamene	kive
kamene	kivid
kamene	kive
kontrola	kontroll
kontrola	tõrje
kontrola	kontrollimine
kontrola	ülevaatus
kontrola	kontrollimine
kontrola	kontroll
kontrola	kontrolli
kontrola	check
men	meestele
men	mehed
tradíciu	traditsioon
tradíciu	traditsioonid
testy	katsetused
testy	katsed
testy	testid
materská	emaduse
materská	vanem
materská	lapsevanem
šťastie	vedas
šťastie	lucky
šťastie	õnneseen
šťastie	õnnelik
šťastie	veab
šťastie	õnn
šťastie	õnne
indonézia	indoneesia
indonézia	indoneesia
továreň	vabrik
továreň	tehas
oznámila	teatas
caesar	caesar
quebec	quebec
biskupov	piiskopid
ruku	käsi
ruku	käe
ruku	kätt
ruku	käe
ruku	käega
ruku	käsi
emi	eri
had	madu
had	snake
had	mao
had	madu
nice	mõnus
nice	kena
nice	nice
argentínsky	argentina
mechanika	mehaanika
mechanika	mehaanik
prachu	tolmu
prachu	tolm
hell	põrgu
krištof	christopher
sofia	sofia
norman	norman
tvorca	tegija
tvorca	looja
vlákna	kiud
vlákna	kiud
predchádzajúce	eelmised
predchádzajúce	varasem
predchádzajúce	eelmine
umožnilo	lubatud
držiteľ	valdaja
držiteľ	omanik
znalosti	teadmised
znalosti	teadmine
pozadia	tausta
pozadia	taust
vysvetliť	seleta
vysvetliť	selgita
vysvetliť	selgitada
vysvetliť	selgitas
vysvetliť	selgitati
vysvetliť	selgitatud
tel	tel
alexej	aleksei
alexej	aleksei
plánované	ajastatud
plánované	planeeritud
plánované	plaanitud
plánované	kavandatud
hardcore	hardcore
vína	veini
vína	vein
vína	veinid
vína	veinid
židovské	juudi
židovské	juut
zápal	põletik
nedostatku	puudujääk
nedostatku	puudus
mtv	mtv
ukončené	lõpetatud
ukončené	lõppes
ukončené	lõpetatud
hodinu	tund
prešlo	läbitud
prešlo	läbis
prešlo	möödunud
fort	kindlus
fort	fort
teoretik	teoreetik
udelená	antud
označený	märgitud
označený	märgistatud
aux	aux
arabských	araabia
úsilie	jõupingutused
úsilie	pingutused
úsilie	jõupingutusi
úsilie	jõupingutused
úsilie	pingutus
kontrakt	leping
bush	bush
bush	põõsas
označená	märgitud
označená	märgistatud
označená	tähistatud
označená	märgitud
označená	märgistatud
trojuholník	kolmnurk
vedomie	teadvuse
vedomie	teadvus
design	design
design	disain
design	kavandamine
design	kujundus
nariadil	tellis
nariadil	tellitud
veriacich	usklikud
here	siin
zvýšiť	suurenemine
zvýšiť	suurendamine
zvýšiť	suurenda
zvýšiť	tõsta
zvýšiť	tõstan
autobusy	bussid
autobusy	bussid
vieru	faith
vieru	usk
vieru	usku
geologické	geoloogiline
geologické	geoloogilise
geologické	geoloogiline
detail	detaili
detail	detail
detail	üksikasjad
priama	otsene
priama	vahetu
priama	direct
priama	otsesed
podmienkou	seisukord
podmienkou	tingimus
podmienkou	seisund
účet	konto
matematiku	matemaatika
matematiku	matemaatika
matematiku	matemaatika
maľba	värvitud
maľba	maalitud
