και	in
φονσέκα	fonseca
ψυχίατρο	psihiater
ψυχίατρο	skrči
ψυχίατρο	psihiater
ψυχίατρο	psihiatrinja
καταναλωτής	potrošnik
καταναλωτής	potrošnika
καταναλωτής	potrošniki
καταναλωτής	potrošnikov
θυμήθηκε	spomnil
βενζοδιαζεπίνες	benzodiazepini
όλιβ	olive
όλιβ	oljčno
μερίδια	delnice
μερίδια	deleži
συνταξιούχοι	upokojencev
συνταξιούχοι	upokojenci
συνταξιούχοι	upokojence
συνδυασμένα	kombinirano
συνδυασμένα	kombinirana
φακέλους	map
φακέλους	mape
φακέλους	ovojnice
μουλάρια	mule
φράκτη	ograja
φράκτη	ograje
φράκτη	ograjo
χειρουργικό	kirurški
χειρουργικό	kirurško
μαλακίων	mehkužcev
βόσκηση	pase
βόσκηση	paša
βόσκηση	pašo
μάλικ	malik
μονομερής	enostransko
αναβάθμισε	nadgradili
ψύχωση	psihozo
καθαρτήριο	vice
περναμπούκο	pernambuco
θείους	strici
ντυμένο	oblečen
ντυμένο	oblečena
ντυμένο	oblečeno
συστοιχίες	moduli
καρικατούρα	karikatura
θέρμο	termo
φάιφερ	pfeiffer
μηρούς	stegna
ακίνο	aquino
αξιολογήθηκε	ocenjeno
αξιολογήθηκε	ocenjeni
αξιολογήθηκε	ocenjen
αξιολογήθηκε	ocenjena
αξιολογήθηκε	ocenjeno
ιπποδρομίες	dirk
ιπποδρομίες	dirkah
ιπποδρομίες	rase
ιπποδρομίες	dirke
θερμίτη	termit
σοδειές	pridelkov
σοδειές	poljščine
σοδειές	pridelki
παρκέ	parket
πριόνι	žago
πριόνι	videl
πριόνι	vidu
πριόνι	žaga
ατυχές	nesrečna
ατυχές	nesrečni
ατυχές	nesrečno
εκχυλίσματα	ekstrakti
ωκεανοί	oceani
ωκεανοί	oceanov
ωκεανοί	oceane
φελπς	phelps
ίβιτσα	ivica
καταχωρίσεις	pooblastil
καταχωρίσεις	pooblastila
καταχωρίσεις	opozorila
καταχωρίσεις	registracije
μπαρντό	bardot
σφαιρίδια	peleti
φθηνότερο	ceneje
φθηνότερο	cenejši
φθηνότερο	cenejše
φθηνότερο	cenejša
επικαλύψεις	prekrivanja
χαιρετισμούς	pozdravljeni
χαιρετισμούς	pozdrave
χαιρετισμούς	pozdrav
γκότσε	goce
αιμομιξία	incest
χάρτινο	kartona
χάρτινο	karton
θνητό	smrtnik
μέρσερ	mercer
ζαχαροπλαστείο	pekarne
ζαχαροπλαστείο	pekarna
ζαχαροπλαστείο	pekarni
κόνολι	connolly
εγκληματολογία	kriminologije
εχθρικός	sovražni
εχθρικός	sovražna
εχθρικός	sovražno
συμφόρησης	zastoji
ρομανόφ	romanova
λον	lon
αντιφρονούντες	disidentov
χαυλιόδοντες	okli
εποχιακά	sezonsko
οξιτανικά	occitan
χασίμ	hašim
μπανάνα	banane
μπανάνα	banana
μπανάνα	banane
αδικίες	krivice
γουίδερσπουν	witherspoon
ανήσυχο	nemirna
ανήσυχο	nemirnih
ανήσυχο	nemiren
ανήσυχο	nemirni
καπνίζει	kadi
σιωπηρή	implicitna
χόρεψε	dance
χόρεψε	pleši
χόρεψε	plesno
χόρεψε	ples
χάου	howe
θηλές	bradavice
βλάντιμιρ	vladimir
φούλντα	fulda
μοσούλη	mosulu
παγίδευση	past
τσιγγάνοι	cigani
δοσολογία	odmerki
δοσολογία	odmerjanje
δοσολογία	odmerek
δοσολογία	odmerka
διμερές	dvostranski
διμερές	dvostranskih
διμερές	dvostransko
κόλλησε	zataknilo
κόλλησε	zataknil
κόλλησε	obtičal
κόλλησε	zataknila
γουίντερς	zime
γουίντερς	winters
εκμεταλλεύσεις	gospodarstva
εκμεταλλεύσεις	imetja
εκμεταλλεύσεις	deleži
εκμεταλλεύσεις	gospodarstev
εκμεταλλεύσεις	kmetije
φοίβο	phoebus
γολιάθ	goljat
διαλογή	razvrščanje
θεσπίζει	vzpostavlja
τροπόσφαιρα	troposfere
μαυροβούνιοι	črnogorci
κόλλες	lepila
κόλλες	lepila
αφρό	pene
αφρό	pena
λεμφικό	limfni
λεμφικό	limfatičnega
νετρίνα	nevtrone
λοβάτο	lovato
εμινέ	emine
τιμούρ	timur
μαριχουάνα	marihuana
μαριχουάνα	marihuano
μαριχουάνα	marihuane
πόποβιτς	popovic
μπαλκόνια	balkoni
καρκινογόνο	karcinogen
προτεστάντης	protestantske
τζοάνα	ivana
τζοάνα	johanna
τζοάνα	joanna
μόσχευμα	presaditev
μόσχευμα	presadka
καταζητούμενος	iskani
καταζητούμενος	iskana
χαλίκι	gramoz
γουίλμπουρ	wilbur
οικειότητα	intimnost
οικειότητα	intimnosti
οικειότητα	poznavanje
διαβόητος	razvpiti
βέγκα	vega
απάτσι	apache
απάτσι	apači
απάτσι	apači
κάστανα	kostanj
ντίαζ	diaz
κιτρικό	citronska
κιτρικό	citrat
κόρα	cora
παρατηρήστε	opazuj
παρατηρήστε	opazovati
θαμνώδη	gostimi
αφοπλισμού	razorožitev
γελοία	smešno
αποσύνδεση	odklopi
αποσύνδεση	izklop
αντισύλληψη	kontracepcijo
αντισύλληψη	kontracepcije
μπάντμιντον	badminton
συγχώρεσε	odpusti
πυρόλυσης	poka
φλεγόμενο	goreč
φλεγόμενο	goreči
δαπ	sgc
σαντάλ	chantal
χασάπης	mesar
χασάπης	klavec
συγκρίσιμο	primerljiva
συγκρίσιμο	primerljive
συγκρίσιμο	primerljivi
συγκρίσιμο	primerljiv
συγκρίσιμο	primerljivo
σιλό	silosov
σιλό	silos
παντοδύναμος	vsemogočni
παντοδύναμος	vsemogočen
μπεάτα	beata
ναρκωτικό	zdravilo
ναρκωτικό	droga
νετρίνων	nevtrino
αθώοι	nedolžne
αθώοι	nedolžni
αθώοι	nedolžni
αθώοι	nedolžen
αθώοι	nedolžna
αθώοι	nedolžno
αναγκαίος	potrebno
νιτρώδες	nitrit
κλεισμένος	rezervirano
ιεροτελεστία	obred
ιεροτελεστία	ritual
περιπλανιέται	tava
αντισυλληπτικά	kontraceptivi
καφεΐνη	kofeina
καφεΐνη	kofein
αναφώνησε	vzkliknil
αντιπαράδειγμα	protiprimer
χάπι	tabletke
στυλό	pen
στυλό	pero
στυλό	peresa
τίπτον	tipton
εισαγγελείς	tožilci
τοπογραφικά	topografske
τοπογραφικά	geodetski
ίνωση	fibrozo
ηλεκτρομαγνητισμού	elektromagnetizem
σκότι	scottie
σκότι	scotty
θαμμένη	zakopan
θαμμένη	zakopano
θαμμένη	pokopani
θαμμένη	pokopan
θαμμένη	pokopana
συνδυασμένο	kombinirano
συνδυασμένο	kombinirana
ταίναρο	matapan
θρεπτική	hranljiva
θρεπτική	prehranske
τσέις	pregon
τσέις	chase
ντογκ	dogg
εσμεράλδα	esmeralda
αιμορροΐδες	hemoroidi
ρέιν	dežja
ρέιν	rain
ρέιν	dež
ρέιν	raine
χάινε	heine
εποχιακή	sezonski
εποχιακή	sezonsko
τζόνας	jonas
τερμίτες	termiti
πεγκ	peg
μπες	bess
εθνοφρουρά	milica
εθνοφρουρά	milice
αντνάν	adnan
μπασίρ	bašir
άτυχη	nesrečni
άτυχη	nesrečen
άτυχη	nesrečno
στέρνο	prsnico
λάκι	srečko
λάκι	lucky
λάκι	sreča
τούπακ	tupac
τελείωμα	zaključna
γκρίφιντορ	gryfondom
γκούγκενχαϊμ	guggenheim
δηλητηρίασε	zastrupljena
δηλητηρίασε	zastrupljeno
δηλητηρίασε	zastrupljen
εφίδρωση	potenje
εφίδρωση	znojenje
εφίδρωση	potenje
εφίδρωση	znojenje
σέκι	seki
κάριν	karin
γουίνστον	winston
υπογεγραμμένη	podpisana
υπογεγραμμένη	podpisano
υπογεγραμμένη	podpisan
υπογεγραμμένη	podpisani
ρόμπσον	robson
επιπλέουν	plavajoče
επιπλέουν	float
λάνα	lano
λάνα	lana
τρέιλ	traill
κλώνοι	kloni
χρηματιστηριακή	posredništvo
πολύτοπο	politop
πούλμαν	pullman
άλυτα	nerešenih
ιμπεριαλισμού	imperializem
αποκρυπτογραφήσει	dešifriral
αποκρυπτογραφήσει	razvozlal
αστραγάλους	gležnjev
ασουνσιόν	asuncion
εξουδετερώνει	nevtralizira
σακάκι	jopič
σακάκι	suknjič
σακάκι	jakno
σακάκι	suknjič
τζάρβις	jarvis
έβελιν	evelyn
λούτον	luton
ύφανση	tkanje
ύφανση	tkanje
κλεμμένα	ukradli
κλεμμένα	ukradeno
κλεμμένα	ukradeni
κλεμμένα	ukraden
κλεμμένα	ukradena
κλεμμένα	ukradene
σπίτζερ	spitzer
φωσγένιο	fosgen
ακυρώνεται	preklicano
ακυρώνεται	odpovedan
ακυρώνεται	preklicana
ακυρώνεται	preklican
ακυρώνεται	odpovedana
ακυρώνεται	odpovedal
ακυρώνεται	preklicana
ακυρώνεται	odpovedan
ακυρώνεται	odpovedana
ακυρώνεται	preklican
προκαταρκτικές	predhodna
προκαταρκτικές	predhodni
προκαταρκτικές	predhodno
δράκοι	zmaji
δράκοι	zmaje
ντην	dekan
ντην	dean
δωρητές	donatorji
ζέβρα	zebra
μπαρούτι	smodnik
μπαρούτι	smodnika
πολτό	celuloza
πολτό	celuloze
δότης	donator
δότης	darovalca
δότης	darovalec
τούρμπο	turbo
οπλές	kopita
εναιώρημα	opustitev
εναιώρημα	suspenzija
εναιώρημα	prekinitev
ισως	mogoče
ισως	mogoce
ισως	morda
ναβάρο	navarro
αχλάδι	hruške
ισχίο	kolk
ισχίο	boka
θυρεοειδή	ščitnice
απόστημα	absces
αιχμηρό	ostri
αιχμηρό	oster
αιχμηρό	ostra
αιχμηρό	ostro
αιχμηρό	sharp
βάναυσα	brutalno
αμήν	amen
βιοσύνθεση	biosintezi
μίδα	midas
έρχομαι	prihaja
καταυλισμός	taborišče
καταυλισμός	kamp
καταυλισμός	camp
καταυλισμός	tabor
μάης	maj
μάης	maja
συμμετείχα	sodelovala
συμμετείχα	sodeloval
συμμετείχα	sodelovali
συμμετείχα	sodelovalo
έντερα	črevesje
έντερα	čreva
έντερα	črevesje
εντομοκτόνο	pesticidov
εντομοκτόνο	pesticidi
εντομοκτόνο	insekticid
σούρα	sura
σουπερνόβα	supernova
φλορ	flor
εκτοξευτές	metalci
βραχιόλια	zapestnice
θεραπεύτηκε	ozdravljen
κηδεμόνας	varuh
κηδεμόνας	skrbnik
γκριζωπό	sivkasto
αποχέτευση	drenažo
οιονεί	navidezno
οιονεί	kvazi
ράφτης	krojač
λανούς	lanús
στοιχειωμένο	straši
τραμπολίνο	trampolin
ρέινα	raina
ρέινα	reina
αμαζόνιο	amazonki
θεραπευτήριο	sanatorij
βρογχίτιδα	bronhitis
ωοθήκη	jajčnik
πόλακ	polak
αναχαίτιση	prestregli
αναχαίτιση	prestrezanje
νιότη	mladosti
νιότη	mladina
νιότη	mladost
δυσχέρεια	težavah
δυσχέρεια	oteženo
δυσχέρεια	težave
τατλ	tuttle
μεταδεδομένων	metapodatki
νόρις	norris
παρατσούκλια	vzdevke
μαντλέν	madeleine
χρεόγραφα	varščine
υποβάθμισης	degradiranih
συνομιλητές	sogovorniki
μαιευτική	babištvo
μαιευτική	porodništva
συμβατός	združljiva
συμβατός	združljivi
συμβατός	združljiv
συμβατός	združljive
συμβατός	združljivo
φλάμστηντ	flamsteed
σκελετοί	okostja
υποδειγματική	vzorno
σάντμπεργκ	sandberg
αερολιμένες	letališča
άμορφο	amorfni
επάρκειας	strokovnosti
επάρκειας	strokovnost
δημιουργήστε	ustvarjati
δημιουργήστε	ustvariti
δημιουργήστε	ustvarjanje
δημιουργήστε	ustvari
προσεχείς	prihajajoči
προσεχείς	prihajajoče
φανός	svetilko
φανός	svetilka
πολικότητα	polarnost
μπου	bu
μπου	boo
ουρήθρα	sečnico
ακαθαρσίες	nečistoče
ακαθαρσίες	nečistoč
κλιμακοστάσιο	stopnice
κλιμακοστάσιο	stopnišče
κλιμακοστάσιο	stopnišče
κλιμακοστάσιο	stopnišče
σέλντον	sheldon
δηλητήρια	strupi
μπαμ	bang
μπαμ	pok
μπαμ	poka
μπαμ	bam
προσευχήθηκε	molila
προσευχήθηκε	molil
ρίμα	rime
ρίμα	rima
μολυβδαίνιο	molibdena
καζαχστάν	kazahstan
βαλντεμάρ	valdemar
χειριστήριο	nadzornik
χειρότερος	slabše
χειρότερος	hujše
χειρότερος	huje
κόρτνεϊ	courtney
ορυκτολογία	mineralogija
νέπως	nepos
δικαιούχο	upravičenec
σάρκωμα	sarkoma
λάμια	lamia
σάιρ	shire
κατασκόπους	vohuni
κατασκόπους	vohuna
σύμφωνοι	dogovorjena
σύμφωνοι	dogovorjeni
σύμφωνοι	dogovorjeno
πενταπόλεως	pentapolis
σέρινγκτον	sherrington
συγκληθεί	sklical
φτωχότερες	najrevnejše
φτωχότερες	najrevnejših
φτωχότερες	revnejših
μαντσού	manchu
ράινχολντ	reinhold
σέλι	shelley
σέλι	seli
σέλι	shelly
απουσίες	odsotnosti
άφεση	odvezo
γκάρλαντ	garland
εξαντλημένος	izčrpan
εξαντλημένος	izčrpani
εξαντλημένος	izčrpana
δέκατα	desetinki
κλιματολογία	klimatologija
συντομεύσεις	bližnjice
κυνηγόσκυλο	hrt
αφορισμούς	aforizmi
ναμπόκοφ	nabokov
γουίλαρντ	willard
παρόχους	ponudniki
χαλαρώνει	sprošča
συγκριτικό	primerjalno
συγκριτικό	primerjalne
συγκριτικό	primerjalna
κλώνους	kloni
νάνι	nani
τηγάνισμα	cvrtje
εξόρμηση	izlet
γκίνσμπεργκ	ginsberg
βιοτεχνίας	obrti
ποσειδώνιο	neptunij
κουδούνια	zvonovi
κουδούνια	zvončki
λεει	pove
λεει	pravi
σάνγκερ	sanger
ελευθεριακός	libertarni
μετρο	metro
διάτρηση	perforacije
διάτρηση	punkcijo
διάτρηση	vbod
μάγιερς	myers
μάγιερς	meyers
σκάψιμο	kopati
σκάψιμο	kopanje
σκάψιμο	kopati
σκάψιμο	kopanja
θήκες	primeri
θήκες	primerov
μορφωμένη	izobražen
μορφωμένη	izobraženi
μορφωμένη	izobražena
μερσέντες	mercedes
διακηρύξει	razglasiti
μέμνονα	memnon
λιχτενστάιν	lihtenštajn
βαρντάρ	vardar
ψώνια	nakupovanje
απαγγέλλει	recitira
σφήνα	klin
νευρολόγος	nevrolog
τενοντίτιδα	tendinitis
ταπεινός	skromna
ταπεινός	skromni
ταπεινός	skromen
ταπεινός	ponižno
ταπεινός	skromno
μόρι	maury
μόρι	mori
τρόικα	trojka
τρόικα	trojke
κορδέλες	trakovi
κορδέλες	trakove
κιπούρ	kipur
συγχωρεί	odpušča
ροζάριο	rosario
άλτενμπουργκ	altenburg
διαπροσωπικές	medosebne
βράχμα	brahma
αλκαλίων	alkalnih
αυτοψία	obdukcija
ενοποιημένο	prečiščena
ενοποιημένο	enotno
ενοποιημένο	enotna
σέλτον	shelton
κορδελιό	karşıyaka
προσαρτήματα	dodatkov
προσαρτήματα	dodatki
μαστίγια	biči
κωπηλάτης	veslač
ουρήθρας	sečnice
μαρκς	znamenja
μαρκς	oznake
μαρκς	marks
καπόνε	capone
φύτευση	sajenje
ράσκιν	ruskin
γκλύξμπουργκ	glücksburg
προαγωγές	napredovanja
προαγωγές	promocije
βότσαλο	kamenček
μπραζαβίλ	brazzaville
γκαντ	gad
μονόλογο	monolog
συνδεσιμότητα	povezljivost
ρίγκαν	reagan
περασμένα	pretekli
περασμένα	preteklost
περασμένα	preteklosti
ενοχλούσε	motilo
γκουανταλκανάλ	guadalcanalu
αβέστα	avesta
ραντνίτσκι	radnički
σταματήστε	ustavi
κηδείες	pogrebe
επίμονο	vztrajni
επίμονο	vztrajen
επίμονο	vztrajna
επίμονο	vztrajno
ουλάν	ulan
ανακληθεί	preklicano
ανακληθεί	preklicana
ανακληθεί	preklican
εκτυπωτή	tiskalnik
μιντανάο	mindanao
συμπόνια	sočutje
συμπόνια	sočutja
συμπόνια	sočutje
κόνι	connie
μποξέρ	boksar
ντβόρζακ	dvorak
σέλα	sedlo
γκοντβάνα	gondvana
χακ	huck
πλαστογραφία	ponaredek
πλαστογραφία	ponarejanje
κρυσταλλογραφία	kristalografija
λάρσεν	larsen
εξωγήινοι	nezemljani
εξωγήινοι	tujci
εξωγήινοι	vesoljci
αμάρνα	amarna
στριπτίζ	striptiz
τζόνα	jona
τζόνα	jonah
βενζοϊκό	benzoat
νυφική	poročni
εθισμός	odvisnost
εθισμός	zasvojenost
ευρυσθέας	evristej
φονιά	ubijalec
φονιά	morilka
φονιά	morilec
μεικτά	mešani
μεικτά	mešana
μεικτά	mešane
μεικτά	mešano
κολλημένα	prilepil
καροτσάκι	voziček
καροτσάκι	voziček
αμερόληπτη	nepristranski
αμερόληπτη	nepristransko
αμερόληπτη	nepristransko
σεζον	sezono
σεζον	sezona
αιρετικό	krivoverec
εκατομμυριούχος	milijonar
ηλεκτροστατική	elektrostatični
μέρντοκ	murdoch
μέρντοκ	murdock
ραχμάνινοφ	rahmaninov
τσακάλι	šakal
ματαιοδοξία	nečimrnost
μπεθ	beth
ταίριασμα	ujemanja
ταίριασμα	ujemanje
ταίριασμα	ujemanje
ταίριασμα	ujema
τσιγγάνους	cigani
ρητώς	izrecno
δύτης	potapljač
ανθρωπιά	človečnost
ανθρωπιά	človeštvo
σέρπα	šerpa
μπάρτοκ	bartok
φάλκον	falcon
φάλκον	sokol
σημερα	danes
κράσσος	kras
κάμελοτ	camelot
κόμπο	vozel
κόμπο	kombinacija
ντάλια	dahlia
χάνου	hannu
κρυψώνα	skrivališče
κόρι	cory
ενθαλπίας	entalpije
λάντον	landon
λειτουργικός	funkcionalne
λειτουργικός	funkcionalno
λειτουργικός	funkcionalna
λειτουργικός	funkcionalni
πεθαίνω	umiranje
μέρτον	merton
τζαμπάρ	jabbar
κλεμανσώ	clemenceau
φρέσκια	sveže
φρέσκια	svež
φρέσκια	sveža
φρέσκια	sveži
όσιρις	osiris
χόφερ	hofer
τροχαλία	škripec
βατράχια	žabe
βατράχια	žab
τούζλα	tuzla
αρσένιο	arsenio
φθηνότερη	ceneje
φθηνότερη	cenejši
φθηνότερη	cenejše
φθηνότερη	cenejša
βολφραμίου	volframov
αδέλα	adela
ελαστικού	pnevmatika
ελαστικού	pnevmatike
ακενατόν	ehnaton
αθόρυβα	tiho
νιούπορτ	newport
ενυδρεία	akvarijih
τζου	joo
μπερίσα	berisha
μετασχηματιστή	transformator
συγχωροχάρτια	odpustke
εφοδιασμός	oskrba
εφοδιασμός	dobava
τζα	jah
τζα	jia
γωνιακό	vogal
γωνιακό	kotu
κούντερα	kundera
ενδιαφέρων	zanimiv
ενδιαφέρων	zanimivo
ενδιαφέρων	zanimiva
δερβίσηδες	derviši
ασίζης	assisi
κουρασμένος	utrujena
κουρασμένος	utrujeni
κουρασμένος	utrujen
κουρασμένος	utrujeno
ζινεντίν	zinedine
απού	apu
μάκενσεν	mackensen
σανίδες	deske
σανίδες	table
σανίδες	deske
σανίδες	deski
καραμέλα	karamela
καραμέλα	sladkarije
καραμέλα	slaščice
καραμέλα	bonboni
καραμέλα	candy
κεράλα	kerala
τζερόμ	jerome
υπάκουσε	ubogati
ταυρίνη	tavrin
πυλώνας	steber
πυλώνας	pilonu
ντίκι	dickie
αφηρημένος	izvleček
αφηρημένος	abstraktni
αφηρημένος	raztresen
αφηρημένος	raztresena
ταλαντωτή	oscilator
ντόρσετ	dorset
κοινοποίηση	obvestilo
κοινοποίηση	obveščanje
κοινοποίηση	deli
κοινοποίηση	delimo
κοινοποίηση	delež
κοινοποίηση	delim
πολυεθνικών	multinacionalk
παγανιστές	pogani
χαττούσα	hatuša
αγκάλιασε	objem
βιασμός	posilstva
βιασμός	posilstvo
δεκαεφτά	seventeen
δεκαεφτά	sedemnajst
μπούτρος	boutros
ντίβα	diva
αλκενίων	alkenov
αρραβωνιασμένη	zaročen
αρραβωνιασμένη	zaročena
ανήθικη	nemoralno
καλόγρια	nuno
καλόγρια	nuna
γιε	sinko
γιε	sine
γιε	sin
γιε	son
καμηλοπάρδαλη	žirafa
εμιλιάνο	emiliano
προσοχη	pozor
προσοχη	pozornost
σταφύλι	grozdje
σέρα	sera
μαλντίνι	maldini
οίκτο	usmiljenje
οίκτο	usmiljenja
οίκτο	škoda
μέγκαν	megan
καρακορούμ	karakorum
τόκος	obresti
τραυματική	travmatično
μοντέρνος	moderna
μοντέρνος	sodobno
μοντέρνος	sodobna
μοντέρνος	sodobni
μοντέρνος	moderno
βρώσιμα	užitno
βρώσιμα	užitne
βρώσιμα	užitni
πενταγώνου	pentagonu
πενταγώνου	pentagon
χρεώνεται	napolnjen
χρεώνεται	zaračuna
χρεώνεται	napolnjeno
κλώνος	klon
εμίρ	emir
μπόντι	bodhi
μετρητές	metrov
μετρητές	števci
προστατευόμενων	zaščiteno
προστατευόμενων	zaščitena
προστατευόμενων	zaščiteni
προστατευόμενων	zaščiten
μογγόλος	mongol
γυαλιστερό	svetleče
γυαλιστερό	bleščeče
γυαλιστερό	svetleči
γυαλιστερό	svetleča
γυαλιστερό	bleščeči
γυαλιστερό	bleščeča
γυαλιστερό	bleščeče
τσία	chia
φοράδα	mare
φοράδα	kobila
φοράδα	kobilo
γοητευμένος	očarala
γοητευμένος	očaral
ιρακινοί	iračanov
ιρακινοί	iračani
σφύριγμα	piščalko
σφύριγμα	hiss
ανθοφορίας	cvetoče
αμοιβαίες	vzajemni
αμοιβαίες	vzajemne
αψβούργοι	habsburžani
λέβιτ	levitt
λέαινα	levinja
μπερζεράκ	bergerac
χορηγοί	sponzorji
συμμετέχων	udeleženec
συμμετέχων	udeleženka
ντιμίτρι	dmitri
ντιμίτρι	dimitrij
ντιμίτρι	dimitrij
ντιμίτρι	dimitri
ντιμίτρι	demetri
αγνό	čisti
αγνό	čist
αγνό	čista
πρόγευμα	zajtrk
πρόγευμα	malice
πονηρός	sly
πονηρός	zvit
πονηρός	zviti
βατόμουρο	malina
βατόμουρο	maline
άρρωστοι	bolan
σπάικ	ostri
σπάικ	spike
ημισφαίρια	hemisfere
διήθησης	filtracijo
διήθησης	filtriranje
σπίρτα	vžigalice
δοκιμάστε	poizkusi
δοκιμάστε	poskusi
υστερία	histerija
αζοφική	azovsko
λόγχες	sulice
πίρσον	pearson
πίρσον	pierson
τέρεκ	terek
βρικόλακα	vampir
βρικόλακα	vampirja
βρικόλακα	vampirka
βρικόλακα	vampirji
βρικόλακα	vampirski
μπάτσος	policaj
γκόλουμ	gollum
παρατάθηκε	podaljšano
παρατάθηκε	podaljšan
παρατάθηκε	podaljšana
οκτάβες	oktav
μποζόνιο	bozon
καταστατικά	statuta
καταστατικά	statut
ιγκουάνα	legvan
ουρανοί	nebesa
ουρανοί	nebo
τετραπλό	štirikratni
σούζι	susie
σούζι	suzy
ντέιζι	daisy
ετπ	or
φυτοφαρμάκων	pesticide
φυτοφαρμάκων	pesticidov
φυτοφαρμάκων	pesticidi
φυτοφαρμάκων	pesticidov
φυτοφαρμάκων	pesticidi
βράνγκελ	wrangel
στάμφορντ	stamford
σάκλετον	shackleton
μέντιουμ	psihično
μέντιουμ	jasnovidec
κρουά	croix
ανόητο	neumno
επίκαιρο	aktualna
επίκαιρο	aktualno
παρωδίες	parodije
έμπιστο	zaupanja
χορωδιακή	zborovsko
θολή	megleno
θολή	zamegljen
κορτ	cort
κορτ	sodišče
κορτ	dvor
μπαρνέτ	barnett
άρτσι	archie
λουξ	ris
γήρανσης	staranje
γήρανσης	staranje
πάμπας	pamp
πεπίνο	peppino
άκυκλες	aciklični
αντιτρομοκρατική	protiteroristične
υμενόπτερα	kožokrilcev
γκουστάβο	gustavo
μπρίτζετ	bridgette
μπρίτζετ	bridget
βόλγκογκραντ	volgograd
νιούκομπ	newcombe
νέκαρ	neckar
κύτος	trup
στάθμευση	parkiranje
αναμφισβήτητη	nesporno
πνομ	phnom
πλουσιότερος	bogatejši
πλουσιότερος	bogatejši
πλουσιότερος	najbogatejši
πλουσιότερος	najbogatejših
σάμερ	summer
σάμερ	poletna
σάμερ	poletni
σάμερ	poletno
σάμερ	poleti
σάμερ	poletje
μπρι	bree
μπρι	brie
νάρβικ	narvik
μίρκο	mirko
γουάτς	watts
επιστόμιο	ustnik
αμφίβιο	dvoživka
ωμοπλάτη	lopatice
ουστάσι	ustaška
ζίλινα	žilina
πασαντίνα	pasadeni
ανεκτίμητη	neprecenljiv
ανεκτίμητη	neprecenljivo
ανεκτίμητη	neprecenljiv
αποφασιστικός	odločilno
αποφασιστικός	odločilen
αποφασιστικός	odločilna
ριβάλντο	rivaldo
σλίθεριν	spolzgad
αγήνορα	agenor
εξωγήινο	nezemeljsko
σίμσον	simpson
περήφανη	ponosna
περήφανη	ponosen
περήφανη	ponosni
αερισμού	prezračevanje
μπιζέλια	grah
απαχθεί	ugrabljen
απαχθεί	ugrabljena
κρασνογιάρσκ	krasnojarsk
μεσολαβητής	posrednik
ισλανδοί	islandci
αιδεσιμότατος	častiti
ποιανού	čigav
ποιανού	čigava
ποιανού	čigavo
κόμπρα	kobra
αδαμάντιο	adamant
κατηγοριοποιήσεις	kategorizirajo
μνηστήρας	zaročenec
μνηστήρας	zaročenec
μνηστήρας	zaročenca
μνηστήρας	snubec
πεζοδρόμια	pločnikov
μπάνφιλντ	banfield
περπατούσε	hodil
ανθρωπογενείς	antropogenih
μποργκ	borg
σουητώνιος	svetonij
μοσέ	moše
πίκρα	zagrenjen
πίκρα	grenko
πίκρα	grenka
πίκρα	grenak
πίκρα	grenkobo
αποτέφρωση	upepelitev
αποτέφρωση	sežiganje
αποτέφρωση	sežig
λινάρι	lan
απογοητευμένη	razočaran
απογοητευμένη	razočarani
απογοητευμένη	razočarana
μινώταυρο	minotaver
νταβός	davos
ρίντλεϊ	ridley
μπάντινγκ	strnad
μορίν	maureen
νιτρομεθάνιο	nitrometan
μπιλιάρδου	biljard
φαγόπυρο	ajda
σεπτίμιος	septimij
καρυκεύματα	začimbe
καρυκεύματα	začimbe
καρυκεύματα	začimbe
καρυκεύματα	začimbe
ανιλίνη	anilin
μεταφορέα	transporter
μεταφορέα	prenašalec
μεταφορέα	prevoznik
μεταφορέα	prevoznika
μεταφορέα	prevoznik
μεταφορέα	nosilca
μεταφορέα	nosilec
διεγερτικά	poživila
ίνγκε	inge
συντονιστή	moderator
συντονιστή	koordinatorja
συντονιστή	koordinator
κερδοσκοπία	špekulacije
κερδοσκοπία	ugibanja
μαχαιρώνει	zabode
απάνθρωπη	nečloveško
απάνθρωπη	nečloveško
μπουσέ	boucher
τσετσενία	čečeniji
κόλσον	colson
κόλσον	coulson
απροσδιόριστο	nedoločen
ανασυρόμενο	zložljive
πάντμε	padme
εξόφληση	odkup
εξόφληση	odrešitev
εξόφληση	poplačilo
εξόφληση	povračilo
εξόφληση	vračilo
τρίσταν	tristan
καβούρι	rakov
οχιά	gad
οχιά	viper
φιστίκια	arašide
φιστίκια	arašidi
φιστίκια	pistacije
μετεωρολογικές	meteorološke
κλειδωμένη	zaklenjeno
κλειδωμένη	zaklenjena
αλκοολικός	alkoholik
γκρόβερ	grover
ανίψια	nečaka
παραπλανήσει	zavajanje
κένταλ	kendall
κένταλ	kendal
αγροικία	koča
αγροικία	hiška
αγροικία	koči
αγροικία	kmetija
μονόχρωμη	enobarvno
αγχόνη	vislice
απούσα	odsotna
απούσα	odsoten
απούσα	odsotnosti
λούμπος	luboš
τούφες	tufts
καθαριστεί	očistiti
καθαριστεί	očiščeno
καθαριστεί	očiščen
καθαριστεί	očiščena
ανακριβείς	netočni
αντωνυμία	zaimek
τόμπι	toby
ναυτίλος	nautilus
βασόρα	basri
εκφόρτωση	pristanek
εκφόρτωση	pristajanje
εκφόρτωση	raztovarjanje
κοινωνικοποίηση	socializacije
κοινωνικοποίηση	druženje
