மற்றும்	oraz
தாயகம்	ojczyznę
வாலி	wally
கழிவுகள்	szczątki
பிரதிநிதி	reprezentatywna
பிரதிநிதி	przedstawiciel
பிரதிநிதி	reprezentatywne
பிரதிநிதி	przedstawiciela
வெப்	webb
வாரணாசி	varanasi
வயிறு	żołądek
வயிறு	brzuch
வயிறு	żołądka
வயிறு	brzucha
வயிறு	brzuch
வயிறு	brzucha
வயிறு	brzuch
மணிகள்	godziny
மணிகள்	godzin
விலக்கு	odrzucić
விலக்கு	oddalenie
விலக்கு	zawiesza
விலக்கு	zawiesić
கிறிஸ்டோபர்	christopher
கிறிஸ்டோபர்	krzysztof
மதிப்பெண்	wynik
தோன்றுகின்றன	wątpliwe
செய்தித்தாள்	gazety
செய்தித்தாள்	gazeta
செய்தித்தாள்	gazetę
செய்தித்தாள்	gazet
செய்தித்தாள்	gazety
ஈயம்	ołów
ஈயம்	prowadź
ஈயம்	ołowiu
மிச்சிகன்	michigan
மொத்தத்தில்	ogólnie
மொத்தத்தில்	ogólnej
பிரதேசங்கள்	terytoriów
பிரதேசங்கள்	terytoria
தந்தி	trick
தந்தி	sztuczka
தந்தி	trik
தந்தி	sztuczki
தந்தி	telegram
டிவிடி	dvd
குயில்	kukułka
வினோத்	vinod
மெட்ராஸ்	madrasu
இசைக்கருவி	instrument
இசைக்கருவி	przyrząd
இசைக்கருவி	instrumenty
துவக்கம்	rozpocząć
துவக்கம்	uruchamianie
துவக்கம்	starcie
விமர்சகர்	krytyk
விமர்சகர்	krytyka
ராகுல்	rahul
உபகரணங்கள்	wyposażenie
உபகரணங்கள்	sprzęt
வஞ்சி	calamus
ரயில்கள்	pociągów
ரயில்கள்	pociągi
கிதார்	gitary
கிதார்	gitara
கிதார்	gitarze
செயற்கையாக	sztucznie
ஏபிசி	apc
வெளிச்சம்	light
வெளிச்சம்	światło
வெளிச்சம்	światła
வெளிச்சம்	lekka
வெளிச்சம்	lekki
வெளிச்சம்	jasności
வெளிச்சம்	jasność
ஆன்மிக	mistyczne
விழுந்த	upadły
புஷ்	push
சாம்பியன்	mistrz
சாம்பியன்	champion
சாம்பியன்	mistrzyni
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	marketing
சந்தைப்படுத்தல்	obrót
சந்தைப்படுத்தல்	marketingu
சுனாமி	tsunami
குகைகள்	jaskiń
குகைகள்	jaskini
குகைகள்	jaskinie
கவுன்சில்	council
கவுன்சில்	rady
கவுன்சில்	rada
கவுன்சில்	radzie
ஃபோர்ட்	forda
ஃபோர்ட்	ford
புரிதல்	zrozumienie
புரிதல்	rozumienie
புரிதல்	zrozumienia
லாரன்ஸ்	lawrence
ஹீரோ	bohatera
ஹீரோ	hero
ஹீரோ	bohater
ஹீரோ	bohaterze
கிண்ணம்	miski
கிண்ணம்	bowl
கிண்ணம்	miska
கிண்ணம்	puchar
கிண்ணம்	kubek
கிண்ணம்	kielich
கிண்ணம்	cup
இதோ	tutaj
போட்டியாளர்கள்	zawodnicy
போட்டியாளர்கள்	graczy
போட்டியாளர்கள்	gracze
போட்டியாளர்கள்	konkurencja
போட்டியாளர்கள்	konkurencyjne
போட்டியாளர்கள்	zawodnicy
போட்டியாளர்கள்	konkurenci
போட்டியாளர்கள்	konkurentów
பார்வையாளர்	odbiorcy
பார்வையாளர்	publiczność
பார்வையாளர்	odbiorców
படைகளும்	gospodarzy
தளபதிகள்	generałowie
தளபதிகள்	generałów
தளபதிகள்	dowódców
தளபதிகள்	dowódcy
தளபதிகள்	kapitanowie
தளபதிகள்	kapitanów
கிறிஸ்	chris
கிறிஸ்	chrisa
கிறிஸ்	chrisem
சொல்கிறது	mowi
சொல்கிறது	mówi
படகுகள்	łodzi
படகுகள்	łódki
படகுகள்	łodzie
கணிமை	informatyka
கருதுகோள்	hipoteza
ஏற்பு	akceptacja
ஏற்பு	przyjęcia
ஏற்பு	akceptację
பிரகாசமான	jasny
பிரகாசமான	jasno
ஆக்கிரமிப்பு	zajęcie
ஆக்கிரமிப்பு	zawód
அழகாக	piękne
அழகாக	piękna
அழகாக	pięknie
அழகாக	śliczna
பாரம்பரியம்	tradycyjnie
பாரம்பரியம்	tradycyjne
பாரம்பரியம்	tradycyjna
பாரம்பரியம்	tradycja
பாரம்பரியம்	tradycyjny
பாரம்பரியம்	tradycyjnych
பாரம்பரியம்	kulturowe
பாரம்பரியம்	kulturalny
பாரம்பரியம்	kultury
பாரம்பரியம்	kulturalne
பாரம்பரியம்	tradycję
பாரம்பரியம்	tradycja
பாரம்பரியம்	tradycji
பாரம்பரியம்	tradycje
நீதித்துறை	sądownictwa
நீதித்துறை	sądy
வயல்	dziedzina
வயல்	pole
வயல்	boisko
வயல்	pola
வயல்	field
காயங்கள்	urazy
காயங்கள்	obrażenia
காயங்கள்	ran
காயங்கள்	rany
ஆந்திரா	andhra
சித்தாந்தம்	ideologii
கீதம்	hymn
மீதி	równowagi
மீதி	bilans
மீதி	saldo
மீதி	równowaga
அமீர்	amir
ஹோண்டா	honda
உத்தரவு	dowództwo
உத்தரவு	polecenie
உத்தரவு	komenda
உத்தரவு	polecenia
வண்டு	żuk
தைராய்டு	tarczycy
விரிந்த	szeroki
விரிந்த	szeroka
விரிந்த	szeroko
விரிந்த	szerokie
இன்சுலின்	insulinę
இன்சுலின்	insuliny
இன்சுலின்	insulina
சீட்டு	kartka
சீட்டு	karta
சீட்டு	kartę
சீட்டு	karty
சீட்டு	wizytówka
கணக்கிடப்படுகிறது	oblicza
கணக்கிடப்படுகிறது	obliczona
கணக்கிடப்படுகிறது	obliczono
கணக்கிடப்படுகிறது	obliczony
கணக்கிடப்படுகிறது	obliczone
பசி	głodni
பசி	głodna
பசி	głodny
பசி	głód
பசி	głodu
பதின்மூன்று	trzynastu
பதின்மூன்று	trzynaście
பதின்மூன்று	thirteen
மூலையில்	zakręt
மூலையில்	kącik
மூலையில்	róg
மூலையில்	rogu
லினக்சு	linuksa
லினக்சு	linux
தவறாகப்	wykorzystywana
பண்டாரநாயக்கா	bandaranaike
அவளுக்கு	ona
ஆனி	annie
வேலைவாய்ப்பு	zatrudnienie
வேலைவாய்ப்பு	zatrudnienia
பாடலைப்	piosenka
பாடலைப்	piosenki
பாடலைப்	utwór
பாடலைப்	pieśń
பாடலைப்	song
ஊக்கம்	motywacji
ஊக்கம்	motywacja
கிகி	kiki
லங்கா	lanka
தெய்வீக	bosko
தெய்வீக	boskie
தெய்வீக	boska
தெய்வீக	boski
பாபர்	babar
நிச்சயமாக	rzeczywiście
நிச்சயமாக	zdecydowanie
நிற்க	stać
நிற்க	stoisko
மாமா	mama
மாமா	mamuśka
மாமா	mamusia
மாமா	wujek
மாமா	wuju
பாட்டி	babci
பாட்டி	babcia
பாட்டி	babka
பாட்டி	babci
பாட்டி	babcia
பாட்டி	babci
பாட்டி	babcia
பருமன்	otyłości
பருமன்	otyłość
தாம்சன்	thompson
தாம்சன்	thomson
பேட்	pad
வெற்றியாளர்கள்	wygrane
வெற்றியாளர்கள்	zwycięzców
வெற்றியாளர்கள்	zwycięzcy
வெற்றியாளர்கள்	zwycięzcami
புறா	dove
புறா	gołąb
புறா	gołębie
புறா	gołębia
புறா	gołąb
ரோசா	róża
ரோசா	rosa
ஒப்புமை	analogię
பைங்குடில்	szklarni
பைங்குடில்	cieplarnianych
துர்க்கை	durga
குத்துச்சண்டை	boksie
குத்துச்சண்டை	boks
குத்துச்சண்டை	wrestling
குத்துச்சண்டை	zapasy
நாரை	bocian
கிராமிய	folk
கிராமிய	ludowa
பயம்	strachu
பயம்	strach
பயம்	lęk
பயம்	grozy
பயம்	horror
பயம்	przestraszony
பயம்	przerażony
கையாள	uchwyt
கையாள	rączka
தவறுதலாக	omyłkowo
காரி	kari
பகுத்தறிவு	racjonalności
ராபின்	robin
ராபின்	robina
மிதக்கும்	pływających
மிதக்கும்	pływające
நோவா	noe
நோவா	noah
உரோம	owłosione
மூலிகை	herb
மூலிகை	ziele
மூலிகை	zioło
பாஸ்டன்	bostonie
பாஸ்டன்	boston
பாஸ்டன்	bostonu
கடத்தி	dyrygent
நீர்வீழ்ச்சி	wodospady
நீர்வீழ்ச்சி	wodospadu
நீர்வீழ்ச்சி	wodospad
தடுப்பூசி	szczepionki
தடுப்பூசி	szczepionka
தடுப்பூசி	szczepionkę
பனாமா	panama
பனாமா	panamy
சேர்ப்பது	dodawanie
சேர்ப்பது	dodanie
பாதிக்கிறது	wpływające
பருப்பு	orzech
பருப்பு	nut
தொடு	touch
தொடு	dotyk
ஆர்சனிக்	arsenu
துறவிகள்	mnichów
துறவிகள்	mnisi
சொல்கிறார்	mowi
சொல்கிறார்	mówi
குளியல்	wanna
குளியல்	kąpiel
குளியல்	łazienka
ஊர்வலம்	rally
ஊர்வலம்	zlot
ஊர்வலம்	rajd
ஊர்வலம்	procesja
கேபிள்	kabel
கேபிள்	kable
வடிவமைப்பாளர்	projektant
அழகியல்	estetyka
வலியுறுத்தினார்	nalegał
வலியுறுத்தினார்	nalegała
ஒமேகா	omega
இளஞ்சிவப்பு	różowy
இளஞ்சிவப்பு	różowa
இளஞ்சிவப்பு	róż
இளஞ்சிவப்பு	różowe
இளஞ்சிவப்பு	różowo
கணவாய்	mątwy
சுத்தமான	czysty
சுத்தமான	czysta
சுத்தமான	czyste
எல்லோருக்கும்	każdy
எல்லோருக்கும்	wszyscy
பயணத்தில்	podróż
பயணத்தில்	podróży
பயணத்தில்	podróżowanie
பயணத்தில்	podróże
ஆடம்	adam
ஆடம்	adamie
பாதிக்கப்பட்டு	dotknięty
பாதிக்கப்பட்டு	dotknięte
லோகன்	logan
லோகன்	logana
நீக்கப்பட்டது	usunięto
நீக்கப்பட்டது	usunięte
நீக்கப்பட்டது	usunięta
நீக்கப்பட்டது	usunięty
நீக்கப்பட்டது	usunięto
நீக்கப்பட்டது	usunięte
நீக்கப்பட்டது	usunięta
நீக்கப்பட்டது	usunięty
சந்தேகம்	wątpliwość
சந்தேகம்	wątpliwości
வித்தியாசம்	diff
வித்தியாசம்	różnica
வித்தியாசம்	różnica
வித்தியாசம்	różnice
வித்தியாசம்	przeciwieństwie
வித்தியாசம்	kontrast
வாய்வழி	ustne
வாய்வழி	doustne
வாய்வழி	doustnie
மேக்	mac
மேக்	maca
ஏடு	pokładzie
ஏடு	pokład
பெண்ணியம்	feminizm
சியோல்	seulu
ரகசிய	sekret
ரகசிய	secret
ரகசிய	tajne
ரகசிய	tajemnica
விவாகரத்து	rozwód
விவாகரத்து	rozwód
விவாகரத்து	rozwiedziony
ஓய்வூதியம்	renta
ஓய்வூதியம்	emerytury
ஓய்வூதியம்	emerytura
ஓய்வூதியம்	renty
ஓய்வூதியம்	pensjonat
தனித்தன்மை	odległość
தனித்தன்மை	dystans
தனித்தன்மை	odległości
அடோப்	adobe
வைரம்	diament
வைரம்	diamond
வைரம்	diamenty
துளசி	basil
கிரே	siwy
கிரே	gray
கிரே	szary
கிரே	szara
கிரே	szare
பேக்	opakowanie
விலைகள்	ceny
விலைகள்	cennik
விலைகள்	stawki
விலைகள்	kursy
முதலை	aligatora
முதலை	krokodyla
முதலை	krokodyl
திருத்தப்பட்ட	poprawiony
திருத்தப்பட்ட	zmienione
திருத்தப்பட்ட	poprawione
நெட்	net
நெட்	sieć
நெட்	siatka
நெட்	netto
வெள்ளிக்கிழமை	piątek
யான்	yan
புரூஸ்	bruce
உங்களை	siebie
சாய்	sai
சாய்	chai
எச்சம்	pozostałość
எச்சம்	pozostałości
எச்சம்	osad
அமைதியாக	cichy
மிகையான	nadmierny
மிகையான	nadmierna
மிகையான	nadmiernego
மிகையான	nadmierne
பத்தாண்டு	dekady
பத்தாண்டு	dekadę
அதிகரித்துள்ளது	zwiększenie
அதிகரித்துள்ளது	wzrost
அதிகரித்துள்ளது	zwiększone
அதிகரித்துள்ளது	zwiększona
அதிகரித்துள்ளது	zwiększony
அதிகரித்துள்ளது	zwiększenie
ஸ்பானிஷ்	hiszpanie
ஸ்பானிஷ்	hiszpańskie
ஸ்பானிஷ்	hiszpańska
ஸ்பானிஷ்	hiszpański
அஞ்சி	strachu
அஞ்சி	strach
அஞ்சி	lęk
கேலி	drażni
இருண்ட	dark
இருண்ட	ciemno
இருண்ட	ciemne
இருண்ட	ciemna
இருண்ட	ciemny
ஜேன்	jane
ஜேன்	katarzyna
ஆகி	nieobecny
ஆகி	nieobecność
ஆகி	nieobecna
பாடங்கள்	lekcje
பாடங்கள்	lekcji
நோக்கங்கள்	cele
வாடகை	wynajem
வாடகை	wypożyczalnia
வாடகை	wynajem
வாடகை	dzierżawa
வாடகை	czynsz
சிரிய	syrii
பூண்டு	czosnek
பூண்டு	czosnku
லோக்	lok
கேள்விக்கு	pytania
கேள்விக்கு	pytanie
டொமைன்	domena
டொமைன்	dziedzina
டொமைன்	domeny
வால்டர்	waltera
வால்டர்	walter
இராபர்ட்	robert
இராபர்ட்	robercie
பெரேரா	perera
ஆய்	nauka
ஆய்	studium
ஆய்	badania
ஆய்	badanie
காமம்	kama
காமம்	płci
காமம்	płeć
காமம்	seksu
காமம்	seks
காமம்	sex
வல்லுனர்கள்	specjalistów
வல்லுனர்கள்	specjaliści
வல்லுனர்கள்	profesjonalistów
வல்லுனர்கள்	zawodowcy
வல்லுனர்கள்	profesjonaliści
காதலன்	chłopaku
காதலன்	chłopak
காதலன்	chłopaka
காதலன்	kochanka
காதலன்	kochankiem
காதலன்	kochanek
எல்லாமே	wszystko
எல்லாமே	wszystkie
எல்லாமே	wszystko
எல்லாமே	all
எல்லாமே	wszyscy
செல்வி	panna
ஆஸ்திரிய	austrii
ஆஸ்திரிய	austriackie
வடிவமைக்கப்பட்டுள்ளது	zaprojektowane
வடிவமைக்கப்பட்டுள்ளது	zaprojektowana
வடிவமைக்கப்பட்டுள்ளது	zaprojektowano
வடிவமைக்கப்பட்டுள்ளது	zaprojektowany
வடிவமைக்கப்பட்டுள்ளது	zaprojektowanych
சம்பவங்கள்	incydentów
ஆசாத்	azad
டெல்டா	delta
குட்	dobre
குட்	dobrze
இயற்றியவர்	autor
இயற்றியவர்	autora
இயற்றியவர்	autorka
ஒருங்கிணைக்கப்பட்ட	zjednoczone
ஒருங்கிணைக்கப்பட்ட	jednolitego
ஒருங்கிணைக்கப்பட்ட	zjednoczona
சாரம்	istota
சாரம்	rusztowania
கடலோர	przybrzeżnych
கடலோர	przybrzeżne
கடலோர	wybrzeże
கடலோர	wybrzeżu
திறம்பட	skutecznie
திறம்பட	efektywnie
பெய்ஜிங்	pekinie
திறன்கள்	umiejętności
ராணுவம்	wojskowy
ராணுவம்	wojsko
ராணுவம்	wojskowe
ராணுவம்	wojska
ராணுவம்	army
ராணுவம்	wojska
ராணுவம்	wojsko
ராணுவம்	armia
ராணுவம்	armii
பத்திரிகைகள்	dzienniki
பத்திரிகைகள்	czasopism
பத்திரிகைகள்	czasopisma
அதீத	ekstremalnie
அதீத	ekstremalne
கெப்லர்	kepler
திருத்தங்கள்	edycji
மாய	magiczne
மாய	czary
மாய	magic
மாய	magii
மாய	magia
பார்த்தார்	widział
பார்த்தார்	piły
பார்த்தார்	piła
பார்த்தார்	obserwowana
பார்த்தார்	obejrzał
பார்த்தார்	obserwowane
பார்த்தார்	obserwowany
பார்த்தார்	obserwował
வின்சென்ட்	vincent
வின்சென்ட்	vincenta
டிரம்ப்	atut
டிரம்ப்	trump
வன்னி	vanni
இத்துடன்	niniejszym
புளோரிடா	florydy
புளோரிடா	floryda
கரி	węgiel
அணிகலன்கள்	dodatki
அணிகலன்கள்	akcesoria
கட்டு	pakiet
கட்டு	wiązka
போபால்	bhopal
பொருந்திய	dopasowane
பரிவர்த்தனை	transakcje
பரிவர்த்தனை	transakcji
பரிவர்த்தனை	transakcja
பரிவர்த்தனை	transakcje
பரிவர்த்தனை	transakcji
உள்கட்டமைப்பு	infrastruktury
உள்கட்டமைப்பு	infrastrukturę
உள்கட்டமைப்பு	infrastruktura
பிளாஸ்டிக்	plastikowe
பிளாஸ்டிக்	plastiku
பிளாஸ்டிக்	plastik
ஆன்மா	duszę
ஆன்மா	dusza
ஆன்மா	dusze
ஆன்மா	soul
ஆன்மா	duszy
தாகூர்	tagore
தாகூர்	thakur
வேந்தர்	kanclerz
குண்டுகள்	bomb
குண்டுகள்	bomby
டெக்சாஸ்	teksasu
டெக்சாஸ்	teksas
டெக்சாஸ்	texas
முழுமை	pełna
முழுமை	full
முழுமை	pełen
முழுமை	pełne
முழுமை	pełny
முழுமை	kompletny
முழுமை	kompletna
முழுமை	kompletne
தட்பவெப்ப	temperatury
போப்	papież
போப்	pope
போப்	papieża
பாசி	alg
போரான்	boru
சமூகங்கள்	społeczności
சமூகங்கள்	wspólnot
சமூகங்கள்	wspólnoty
சமூகங்கள்	społeczna
சமூகங்கள்	towarzyskie
சமூகங்கள்	społeczne
சமூகங்கள்	socjalna
சமூகங்கள்	społeczny
சமூகங்கள்	społecznego
நிமிடம்	minuta
நிமிடம்	minutę
நிமிடம்	minute
செயலகம்	sekretariatu
செயலகம்	sekretariat
இடலாம்	glide
சோதிட	astrologiczne
சொற்றொடர்	pasta
சொற்றொடர்	wklej
ஏற்றுக்கொள்ளப்பட்டது	przyjęta
ஏற்றுக்கொள்ளப்பட்டது	przyjęty
ஏற்றுக்கொள்ளப்பட்டது	zaakceptowane
ஏற்றுக்கொள்ளப்பட்டது	akceptowane
ஏற்றுக்கொள்ளப்பட்டது	przyjęte
தானியங்கள்	ziarna
தானியங்கள்	ziarno
தானியங்கள்	ziaren
செங்கல்	brick
செங்கல்	cegła
செங்கல்	cegły
வயிற்றில்	żołądek
வயிற்றில்	brzuch
வயிற்றில்	żołądka
கோர்	rdzeń
கோர்	rdzenia
கோர்	jądro
கோர்	gore
திறமையான	utalentowany
திறமையான	talent
திறமையான	zdolny
திறமையான	zdolna
திறமையான	utalentowana
படத்திற்கு	rysunek
படத்திற்கு	obrazek
படத்திற்கு	obraz
படத்திற்கு	zdjęcie
படத்திற்கு	zdjecie
மலிவான	tania
மலிவான	tanio
மலிவான	tani
மலிவான	tanie
மலிவான	taniej
பேஸ்	pace
பேஸ்	tempo
பேஸ்	tempie
பேஸ்	baza
பேஸ்	podstawa
பேஸ்	base
பேஸ்	bazy
தொகுப்பாளர்	prezenter
கவர்ச்சி	glamour
மிளகாய்	papryka
மிளகாய்	chilli
மிளகாய்	chili
பென்சில்வேனியா	pensylwanii
தடங்கள்	kanałów
தடங்கள்	kanały
தடங்கள்	utwory
தடங்கள்	tory
தடங்கள்	ścieżki
தடங்கள்	szlaki
தடங்கள்	ślady
தடங்கள்	kanału
தடங்கள்	kanały
தடங்கள்	kanał
தடங்கள்	channel
கம்பம்	polak
கம்பம்	biegun
கம்பம்	pole
கம்பம்	słup
தேவதை	syrena
தேவதை	syrenka
தேவதை	anioł
தேவதை	aniele
தேவதை	aniołek
தேவதை	angel
பீரங்கி	artyleria
இயற்கணிதம்	algebra
சர்ச்	kościoła
சர்ச்	kościół
சர்ச்	church
சமகால	nowoczesny
சமகால	współczesny
சமகால	współczesnej
சமகால	współczesne
சமகால	współczesna
சேனா	sena
அண்டவியல்	kosmologii
நிலையைப்	status
நிலையைப்	statusu
ஐரிஷ்	irlandczycy
ஐரிஷ்	irlandzkie
ஐரிஷ்	irlandzki
ஐரிஷ்	irlandczyk
ஐரிஷ்	irlandzka
பகத்	bhagat
ஸ்டான்லி	stanley
ஸ்டான்லி	stanleya
வலைப்பின்னல்	sieci
வலைப்பின்னல்	sieć
வலைப்பின்னல்	network
வடிவமைத்து	zaprojektowane
வடிவமைத்து	zaprojektowana
வடிவமைத்து	zaprojektowano
வடிவமைத்து	zaprojektowany
வடிவமைத்து	zaprojektowanych
கொண்டாட்டம்	świętowanie
கொண்டாட்டம்	świętuje
கொண்டாட்டம்	przyjęcie
கொண்டாட்டம்	partia
கொண்டாட்டம்	partii
கொண்டாட்டம்	impreza
கொண்டாட்டம்	imprezy
கொண்டாட்டம்	świętowanie
கொண்டாட்டம்	uczcić
கொண்டாட்டம்	świętować
கொண்டாட்டம்	świętowanie
கொண்டாட்டம்	uroczystości
கொண்டாட்டம்	święto
கொண்டாட்டம்	świętowania
கொண்டாட்டம்	uroczystość
நிக்	nick
நிக்	nicka
நிக்	nic
என்கிறார்கள்	mowi
என்கிறார்கள்	mówi
காட்மியம்	kadmu
முனையம்	terminal
முனையம்	portu
முனையம்	port
வாரத்திற்கு	tygodniowy
வாரத்திற்கு	tydzień
வாரத்திற்கு	tygodniowo
வாரத்திற்கு	tygodniowe
முக்கியத்துவத்தை	znaczenie
கார்கில்	kargil
ஹட்சன்	hudson
நீர்த்தேக்கம்	zbiornik
பிரிக்கப்பட்ட	rozdzielone
பிரிக்கப்பட்ட	oddzielone
ஒபாமா	obamy
ஒபாமா	obama
ஒப்பீட்டு	porównawcze
ஒப்பீட்டு	porównawczych
வெற்றிகள்	wygrane
வெற்றிகள்	wygrywa
வெற்றிகள்	wygra
வெற்றிகள்	wygrywają
வெற்றிகள்	trafień
வெற்றிகள்	trafienia
வெற்றிகள்	uderza
தோள்	bark
தோள்	ramię
அபு	abu
லியோன்	lyon
லியோன்	leone
சீரமைப்பு	remont
சீரமைப்பு	renowacji
சுல்தானகம்	sułtanat
பேசிக்	podstawowe
பேசிக்	podstawowego
பேசிக்	podstawowy
பேசிக்	podstawowa
எதிர்பார்ப்பு	oczekiwania
எதிர்பார்ப்பு	oczekiwań
உச்சரிப்பு	pisowni
உச்சரிப்பு	wymowa
பூம்புகார்	boom
பூம்புகார்	bum
போதனை	nauczanie
போதனை	uczenie
போதனை	nauczania
கொடிகள்	flag
கொடிகள்	flagi
தீபகற்பம்	półwysep
கடன்கள்	kredyty
கடன்கள்	pożyczki
மியான்மர்	myanmar
ராசா	raza
நாய்கள்	psy
நாய்கள்	psów
நாய்கள்	pieski
வருடமும்	roku
வருடமும்	rok
பங்கேற்றனர்	uczestniczyło
பங்கேற்றனர்	uczestniczył
பங்கேற்றனர்	udział
பங்கேற்றனர்	uczestniczyły
பங்கேற்றனர்	uczestniczyła
குறைத்தல்	obniżka
குறைத்தல்	redukcja
குறைத்தல்	zmniejszenie
மலரும்	kwiat
பதவிகள்	ról
பதவிகள்	rolach
பதவிகள்	role
பதவிகள்	stanowiska
பதவிகள்	pozycje
பழி	zemsty
பழி	zemsta
வந்ததும்	przyszedł
வந்ததும்	przyszło
வளிமண்டலம்	atmosferę
வளிமண்டலம்	atmosfera
வளிமண்டலம்	atmosfery
நாராயண்	narayan
செவிலியர்	pielęgniarki
செவிலியர்	pielęgniarka
மக்கா	mekki
விஜயம்	odwiedziny
விஜயம்	wizyta
விஜயம்	wizyty
வசனங்கள்	podpisy
ஊக்குவிக்கும்	zachęcanie
ஊக்குவிக்கும்	zachęcić
ஊக்குவிக்கும்	zachęcanie
ஊக்குவிக்கும்	zachęcające
குஞ்சு	laska
கெய்ரோ	kairze
உறவினர்கள்	kuzyni
உறவினர்கள்	kuzynki
உறவினர்கள்	kuzynów
உறவினர்கள்	krewni
உறவினர்கள்	krewnych
தார்	smoła
தார்	smoły
புல்லாங்குழல்	flet
மல்லிகை	jasmine
கண்டேன்	znaleziona
கண்டேன்	znaleziony
கண்டேன்	znaleziono
கண்டேன்	znalazł
கண்டேன்	znalezione
லாரி	larry
லாரி	ciężarówka
உரம்	nawozy
உரம்	nawóz
உரம்	obornika
உரம்	nawóz
கூட்டமாக	tłok
ஹிட்லர்	hitlera
ஹிட்லர்	hitler
படமாக	rysunek
படமாக	obrazek
படமாக	obraz
படமாக	zdjęcie
படமாக	zdjecie
ஒற்றையர்	singles
ஒற்றையர்	single
ஒற்றையர்	jedynki
சத்தம்	hałas
சத்தம்	hałasy
சத்தம்	hałasu
சத்தம்	szum
சத்தம்	głośne
சத்தம்	głośno
சத்தம்	głośny
போட்டியிடும்	konkurencyjnych
போட்டியிடும்	konkurencyjne
இசைக்கலைஞர்	muzyk
மீட்க	odzyskać
தலைகீழ்	odwrócony
இமயமலை	himalajach
கலா	kala
கோகோயின்	kokainy
கோகோயின்	kokainę
கோகோயின்	kokaina
ஆக்சிஜன்	tlenu
ஆக்சிஜன்	tlen
மூடப்பட்ட	zamknięty
மூடப்பட்ட	nieczynne
மூடப்பட்ட	zamknięte
மூடப்பட்ட	zamknięta
பச்சன்	bachchan
ஆர்க்	łuk
ஆர்க்	arc
சட்டை	koszule
சட்டை	koszulka
சட்டை	koszula
சட்டை	koszulki
ஹஜ்	hadżdż
ஜிம்மி	jimmy
உடைந்து	złamał
உடைந்து	pękła
சித்திரம்	sztuka
சித்திரம்	sztuki
சித்திரம்	art
சித்திரம்	sztukę
இடுப்பு	hip
இடுப்பு	biodra
இடுப்பு	biodro
இடுப்பு	talii
இடுப்பு	talia
இடுப்பு	talię
வெட்டு	cięcie
வெட்டு	uprawa
வெட்டு	zbiory
வெட்டு	uprawy
வெட்டு	upraw
உணவகங்கள்	restauracje
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	przypadkowe
ஒழுங்கற்ற	przypadkowa
ஒழுங்கற்ற	przypadkowy
ஒழுங்கற்ற	losowo
ஒழுங்கற்ற	losowe
சேர்த்தல்	zebrać
சேர்த்தல்	dodawanie
சேர்த்தல்	dodanie
அமைவு	ustawienie
அமைவு	konfiguracja
மிதிவண்டி	rowerów
மிதிவண்டி	rower
யாதவ்	yadav
யாகம்	astrolog
காகிதம்	papier
தோண்டி	kopanie
தோண்டி	kopania
தோண்டி	kopać
தோண்டி	kopał
தோண்டி	wykopał
தோண்டி	wykopali
பிரகாசம்	jasności
பிரகாசம்	jasność
நெ	ney
மிங்	ming
பஸ்	autobusem
பஸ்	autobus
ஹெக்டேர்	hektar
வரையறைகள்	specyfikacja
வரையறைகள்	specyfikacje
அத்தனை	oszołomiony
நோயெதிர்ப்பு	odporny
நோயெதிர்ப்பு	odporna
நோயெதிர்ப்பு	odpornościowy
ஓடு	płytek
ஓடு	płytka
ஓடு	płytki
ஓடு	powłoka
ஓடு	powłoki
ஓடு	shell
சீதா	sita
தர்மம்	dharma
ஆழமாக	głęboko
ஆழமாக	głęboka
ஆழமாக	głęboki
ஆழமாக	głęboko
ஆழமாக	głębokie
ஆழமாக	deep
கையெழுத்து	pismo
கையெழுத்து	podpis
கார்கள்	samochody
கார்கள்	samochodów
ரிக்டர்	richter
இயக்குகிறது	umożliwiające
இயக்குகிறது	umożliwienie
இயக்குகிறது	włączanie
இயக்குகிறது	odtwarzanie
இயக்குகிறது	granie
இயக்குகிறது	gra
அலெக்ஸ்	alexa
அலெக்ஸ்	alex
ஈர்க்கும்	przyciągnąć
ஈர்க்கும்	przyciągać
புண்	ran
புண்	rany
புண்	rana
புண்	wrzody
புண்	wrzód
ஆஷா	asha
சுடர்	płomienie
சுடர்	płomień
ஜின்	jin
ஜின்	gin
ஜின்	dżin
இவைகளை	tych
இவைகளை	te
கொலம்பஸ்	columbus
இயற்கணித	algebraiczną
சுவையான	smaczny
சுவையான	smaczne
சுவையான	smaczne
சுவையான	pyszny
மேட்	matt
மேட்	mat
மேட்	matta
நஞ்சு	trucizny
நஞ்சு	truciznę
நஞ்சு	trucizna
நஞ்சு	trujący
அடுக்குகள்	warstwy
அடுக்குகள்	warstw
டக்ளஸ்	douglas
காங்கோ	kongo
காங்கோ	konga
வெளிப்படுத்த	ujawnić
செலுத்துகிறது	płacą
செலுத்துகிறது	opłaca
செலுத்துகிறது	płaci
கண்டனம்	skazany
கண்டனம்	skazani
கண்டனம்	skazana
தம்முடைய	niejasne
உழவர்	rolnik
உழவர்	rolnika
உழவர்	farmer
பிரேம்	prem
அடர்	adar
சிறிதாக	mniejszej
சிறிதாக	mniejsze
சிறிதாக	mniejszy
சிறிதாக	mniejsza
எதிரிகள்	wrogów
