から	จาก
ポジティブ	บวก
フィード	ฟีด
フィード	ฟีด
バイアス	อคติ
ノックス	น็อค
けんか	ทะเลาะ
スケルツォ	scherzo
手のひら	palm
手のひら	ฝ่ามือ
手のひら	ปาล์ม
バッター	แรงๆ
マーメイド	เงือก
マーメイド	เงือก
ニンジン	แครอท
ニンジン	แครอท
原価	ต้นทุน
査定	ประเมิน
四角形	สี่เหลี่ยม
吸う	ห่วย
カーネーション	คาร์เนชั่น
ギプス	เฝือก
ギプス	โยน
ハプログループ	haplogroup
マッスル	กล้าม
暑い	ร้อนๆ
暑い	ร้อน
暑い	hot
ドライバ	ไดรเวอร์
ドライバ	ไดรเวอร์
樹皮	เห่า
スージー	susie
新聞紙	หนังสือพิมพ์
読み取り	อ่าน
プロコフィエフ	prokofiev
小石	กรวด
ロストフ	rostov
グミ	gummy
のれん	goodwill
借りる	ยืม
借りる	ขอยืม
借りる	เช่า
アイラ	ira
倍数	หลายๆ
倍数	หลาย
カンガルー	จิงโจ้
留保	จอง
ハワイアン	ฮาวาย
鶏肉	เจี๊ยบ
鶏肉	ไก่
義教	yoshinori
シルヴィア	sylvia
シルヴィア	ซิลเวีย
分数	เศษส่วน
分数	เศษส่วน
咽頭	pharyngeal
ミチル	michiru
チェア	เก้าอี้
クズ	สะเก็ด
暖かい	อบอุ่น
暖かい	อุ่น
インデント	เยื้อง
ユンカース	junkers
渓流	ลำธาร
すし	ซูชิ
ボイド	โมฆะ
ボイド	บอยส์
ボイド	บอยด์
上書き	แทนที่
シーボルト	siebold
ヤンゴン	ย่างกุ้ง
ウィッチ	แม่มด
プリンタ	เครื่องพิมพ์
プリンタ	เครื่องพิมพ์
効用	อรรถประโยชน์
効用	สาธารณูปโภค
単価	ต่อ
放牧	ถาก
ミツバチ	ผึ้ง
仁王	nio
黄泉	yomi
はさみ	ฉุบ
はさみ	กรรไกร
リベルタドーレス	libertadores
忙しい	ยุ่งๆ
忙しい	ยุ่ง
泳ぎ	ว่าย
サイコ	จิต
サイコ	โรคจิต
デック	dek
懺悔	สารภาพ
テーゼ	thesis
テーゼ	วิทยานิพนธ์
エッダ	edda
軽蔑	ดูถูก
カーズ	รถยนต์
カーズ	รถ
コーク	โค้ก
コーク	โคเคน
口笛	ผิวปาก
口笛	นกหวีด
セージ	เซจ
融解	ละลาย
ツチ	tutsi
オラクル	เทพพยากรณ์
モデム	โมเด็ม
モデム	โมเด็ม
ロマーニャ	romagna
アンダンテ	andante
ペール	ซีด
パーダーボルン	paderborn
エスパニョール	espanyol
皮革	หนัง
セイント	นักบุญ
セイント	เซนต์
ニッキー	nicky
ニッキー	nikki
スケルトン	โครง
リリアン	lilian
アレーナ	สังเวียน
ハンカチ	ผ้าเช็ดหน้า
スチーム	steam
アントワープ	antwerp
曲率	โค้ง
マッシュ	บด
マッシュ	แมช
短剣	กริช
立方体	ลูกบาศก์
アンバー	อำพัน
ビバ	viva
ミシュラン	michelin
ボット	บ็อต
ボット	bot
ソフトウエア	ซอฟต์แวร์
ソフトウエア	ซอฟแวร์
ソフトウエア	ซอฟท์แวร์
タングステン	ทังสเตน
ジンジャー	ขิง
玄海	genkai
汚い	สกปรก
汚い	สกปรก
増額	เพิ่ม
三十五	xxxv
論証	อาร์กิวเมนต์
陰茎	จู๋
陰茎	องคชาติ
思いやり	ห่วงใย
コアラ	koala
マーリン	เมอร์ลิน
流産	แท้ง
流産	ทำแท้ง
流産	แท้ง
慈悲	เมตตา
慈悲	ปราณี
沸騰	ต้ม
沸騰	เดือด
バリ島	บาหลี
ひよこ	เจี๊ยบ
ひよこ	ลูกไก่
大連市	เหลียน
浅瀬	ตื้นๆ
浅瀬	ตื้น
リフレッシュ	สดชื่น
話し合う	อภิปราย
ベリーズ	เบลิซ
ビーフ	เนื้อ
陪審員	ลูกขุน
陪審員	ลูกขุน
恵み	พร
恵み	อวยพร
隠れ家	รัง
ティアラ	เกล้า
メフメト	mehmet
メフメト	mehmed
音素	phoneme
ココア	โกโก้
奇抜	sassy
棚田	ระเบียง
セラピー	บำบัด
メンバ	member
メンバ	สมาชิก
メンバ	สมาชิก
アクト	ทำท่า
浴室	ห้องน้ำ
ディーノ	dino
サトウキビ	อ้อย
ジャパニーズ	ญี่ปุ่น
チャ	ชะ
チャ	ชา
口蓋	โหว่
中間子	meson
ヴァーツラフ	václav
コカイン	โคเคน
キャンドル	เทียน
キャンドル	เทียนไข
キャンドル	เทียน
タトゥー	tattoo
慰め	สบาย
慰め	สบายใจ
征夷大将軍	โชกุน
ダビデ	เดวิด
ダビデ	david
ダック	เป็ด
競売	ประมูล
マールブルク	marburg
イノシシ	หมูป่า
ウランバートル	ulaanbaatar
セインツ	นักบุญ
コケ	moss
無謀	สะเพร่า
無謀	มุทะลุ
クーポン	เสนอ
クーポン	คูปอง
ローウェル	โลเวลล์
パラナ	paraná
クオリティ	คุณภาพ
団塊	nodule
ドワーフ	แคระ
アビス	เหว
イシュトヴァーン	istván
阿木	agi
簒奪	usurpation
雑談	แชต
雑談	แชท
霊魂	วิญญาณ
霊魂	วิญญาณ
ユング	จอง
ユング	จุง
賭ける	พนัน
エントリ	รายการ
ロザリオ	ประคำ
玉座	บัลลังก์
マークス	เครื่องหมาย
シャクルトン	shackleton
老化	ริ้ว
ジュラ紀	jurassic
リデル	liddell
かむ	เคี้ยว
タイソン	tyson
ファイ	พี
お守り	เครื่องราง
お守り	เครื่องราง
一貫性	สอดคล้อง
天誅	tenchu
プレハブ	สำเร็จรูป
スポンジ	ฟองน้ำ
フォルダ	โฟลเดอร์
フォルダ	โฟลเดอร์
ブレイザー	blazer
侮蔑	ดูถูก
従姉妹	ญาติ
シンドバッド	sinbad
蜂蜜	ที่รัก
ムーブ	เลื่อน
ムーブ	ขยับ
ムーブ	ย้าย
カラム	คอลัมน์
カラム	คอลัมน์
ニンニク	กระเทียม
辛口	แห้ง
辛口	แล้ง
辛口	แห้งๆ
ムーラン	moulin
エコロジー	นิเวศวิทยา
モンツァ	monza
エスケープ	หนี
お祝い	ฉลอง
お祝い	ฉลอง
好機	โอกาส
サラン	ศรัณย์
サラン	ศรัณ
スノー	หิมะ
職権	อำนาจ
対位法	counterpoint
フロスト	ฟรอสท์
エクストラ	พิเศษ
ファイティング	สู้
デール	dale
デール	เดล
デール	ดล
伊福部	ifukube
イスタンブール	อิสตันบูล
ヒツジ	แกะ
ペンダント	จี้
カウフマン	kauffman
ハンザ	hansa
あご	กราม
あご	ราม
あご	ชิน
あご	คาง
貴久	takahisa
チュニス	ตูนิส
シャンパン	ฟอง
シャンパン	แชมเปญ
友和	tomokazu
カル	คาล
カル	คา
イマジン	จินตนาการ
ことわざ	สุภาษิต
ダッチ	ดัตช์
フォーエバー	forever
かっこ	วงเล็บ
ハサミ	ฉุบ
ハサミ	กรรไกร
シャネル	chanel
バルコニー	ระเบียง
バルコニー	ระเบียง
デイル	dale
デイル	เดล
デイル	ดล
ディスカウント	ส่วนลด
ディスカウント	ส่วนลด
義行	yoshiyuki
アンブレラ	ร่ม
摩天楼	ตึกระฟ้า
おなじみ	คุ้นๆ
おなじみ	คุ้น
入り江	ปากน้ำ
シレジア	silesia
とんぼ	แมลงปอ
トリップ	ทริป
矩形	สี่เหลี่ยม
バーベキュー	บาร์บีคิว
バーベキュー	บาร์บีคิว
バーベキュー	bbq
バーベキュー	บาร์บีคิว
公訴	โจทก์
照会	สอบถาม
ミュンスター	münster
祝賀会	ฉลอง
ヤフー	yahoo
ハバロフスク	khabarovsk
新屋	araya
カシミール	แคชเมียร์
愚か	โง่
祭事	เทศกาล
祭事	เทศกาล
布団	ฟูก
サソリ	แมงป่อง
サソリ	แมงป่อง
アカデミア	accademia
真鍮	เหลือง
胡桃	เกาลัด
スタディオ	stadio
エカテリーナ	ekaterina
イリュージョン	ภาพลวงตา
ボーイフレンド	แฟน
チョップ	สับ
チョップ	สับ
フィラー	filler
退役軍人	ทหารผ่านศึก
スライム	slime
スライム	เมือก
休む	พัก
ラベンダー	ลาเวนเดอร์
ペンタックス	pentax
スピカ	spica
マイソール	mysore
封筒	ซอง
国安	guoan
ブレザー	blazer
緊縛	พันธนาการ
買物	ชอปปิ้ง
スレイマン	suleiman
あゆむ	ayumu
クー	กู
エルナンデス	hernández
マーシー	เมตตา
マーシー	ปราณี
半透明	โปร่งแสง
アンティーク	โบราณ
ハッキング	แฮ็ก
ハッキング	แฮ็ค
ハッキング	แฮ็ก
プロムナード	esplanade
曲がる	เลี้ยว
曲がる	หัน
曲がる	พลิก
曲がる	เปิด
台南市	tainan
ごちそう	ฉลอง
スティング	sting
スティング	ต่อย
単調	monotone
はしご	บันได
リシュリュー	richelieu
梯子	บันได
ウィスキー	วิสกี้
ウィスキー	วิสกี้
ドロテア	dorothea
絨毯	พรม
パワーズ	พลัง
母乳	อก
出稼ぎ	ต่างด้าว
乞食	ขอทาน
セス	เซ็ท
セス	เซธ
セス	เซท
セス	เซ็ธ
シベリウス	sibelius
歯茎	เหงือก
歯茎	ฝรั่ง
一生懸命	แรง
一生懸命	โหม
一生懸命	ลำบาก
一生懸命	หนัก
一生懸命	ฮาร์ด
一生懸命	ยาก
トラフィック	จราจร
こぶし	หมัด
こぶし	กำปั้น
こぶし	ปั้น
人道的	มนุษยธรรม
アカデミック	วิชาการ
瑕疵	บกพร่อง
マッサ	massa
サチ	sachi
木炭	ถ่าน
ローデシア	rhodesian
骨盤	เชิงกราน
マクミラン	mcmillan
バズ	บัซ
フンボルト	humboldt
エティエンヌ	etienne
アデル	อะเดล
アデル	อเดล
チャプター	บท
チャプター	บท
クラック	ร่อง
クラック	ร้าว
ロナウド	ronaldo
ルツェルン	lucerne
トランザクション	ธุรกรรม
トランザクション	ธุรกรรม
アーリー	ต้น
なぞなぞ	ปริศนา
仮釈放	ทัณฑ์บน
ビンゴ	bingo
ビンゴ	บิงโก
ゴーグル	แว่นตา
リラックス	relax
直観	สัญชาตญาณ
ホアキン	joaquín
クルップ	krupp
三軒茶屋	กันยายน
ゴラン	goran
リコ	rico
神託	เทพพยากรณ์
スナップ	snap
ヨーテボリ	gothenburg
漬物	ดอง
シンディ	cindy
ボーダフォン	vodafone
粘液	เมือก
カワイイ	kawaii
手芸	หัตถกรรม
おじいちゃん	ปู่
スリット	ปาด
サドル	อาน
ネイト	เนต
ネイト	เน็ต
ネイト	เน็ท
ネイト	เนท
パウルス	paulus
刻む	แล่
巻物	เลื่อน
ガーラ	กาลา
分娩	แรงงาน
分娩	labour
分娩	แรงงาน
無礼	หยาบ
風化	weathering
ウケ	uke
納屋	ยุ้ง
納屋	โรงนา
さび	sabi
バニー	กระต่าย
バニー	บัน
リファレンス	อ้างอิง
リファレンス	อ้างอิง
スワップ	สลับ
ブルッヘ	brugge
めっき	ชุบ
ヴォルフスブルク	wolfsburg
アセンブリ	สมัชชา
ベレッタ	beretta
モーゼス	โมเสส
ミケーレ	michele
ソール	โซล
ソール	ซอล
錠剤	แท็บเล็ต
錠剤	เม็ด
モルディブ	มัลดีฟ
包む	ห่อ
マンゴー	มะม่วง
マンゴー	mango
マンゴー	มะม่วง
尿素	urea
焼成	ขนมอบ
守衛	ภารโรง
エレジー	elegy
ポンチョ	ปัน
格付	คะแนน
プロテクト	ป้องกัน
プロテクト	ปกป้อง
リベロ	libero
ゴージャス	งดงาม
ゴージャス	งามๆ
クリシュナ	กฤษณะ
金物	ฮาร์ดแวร์
マグネット	magnet
象牙	งาช้าง
大騒ぎ	เอะอะ
ブランカ	blanca
ハラスメント	ก่อกวน
ミュウ	มิว
盲人	บอด
盲人	ตาบอด
ストッパー	stopper
グリフォン	griffon
台中市	ไถ
台中市	taichung
試す	ลอง
レンダリング	render
ダッジ	dodge
ボディーガード	bodyguard
パラメーター	พารามิเตอร์
可読性	readability
十一月	พฤศจิกายน
下書き	ร่าง
下書き	ร่าง
掘る	ขุด
掘る	ขุด
スライス	เฉือน
スライス	เฉือน
アンクル	ลุง
グーフィー	เพลิน
錯覚	ภาพลวงตา
ヒメネス	jiménez
ファンシー	หรู
ファンシー	แฟนซี
仏教徒	พุทธ
仏教徒	พระพุทธ
仏教徒	พุทธ
尼僧	นูน
サーンス	saëns
嘲笑	เหน็บแนม
アストラ	astra
輝石	olivine
手錠	กุญแจมือ
空腹	หิว
治す	หาย
治す	รักษา
治す	เยียวยา
ダール	ดาล
トーゴ	โตโก
ホイッスル	หวีด
ホイッスル	นกหวีด
ホイッスル	ผิวปาก
勤勉	ขยัน
勤勉	ขยัน
ホットライン	hotline
沼地	บึง
コラーゲン	collagen
めがね	แว่น
めがね	แว่นตา
めがね	แก้ว
エミュレータ	จำลอง
リューネブルク	lüneburg
唯物論	วัตถุนิยม
ローション	โลชั่น
ダブ	พากย์
アントニウス	antonius
異教徒	นอกรีต
疼痛	ปวด
モンタギュー	montagu
テンダー	นุ่ม
合成樹脂	พลาสติก
プリンツ	prinz
余暇	leisure
余暇	สันทนาการ
摩耗	สวม
摩耗	ใส่
ボディガード	bodyguard
品物	รายการ
コモンウェルス	เครือจักรภพ
ブローカー	โบรกเกอร์
ブローカー	broker
セリーヌ	céline
福利	ประโยชน์
いす	เก้าอี้
アーミー	ทัพ
アーミー	กองทัพ
スプリット	แยก
スプリット	แบ่ง
テイト	เทท
テイト	เทต
テイト	เท็ท
テイト	เท็ต
ロッキング	โยก
無音	เงียบ
バケツ	ถัง
バケツ	ถัง
フール	โง่
フール	หลอก
バケット	ถัง
おかあさん	แม่
セミノール	seminole
消しゴム	ยางลบ
スウィング	แกว่ง
スウィング	สวิง
スウィング	เหวี่ยง
アメデーオ	amedeo
おじいさん	ปู่
オルデンブルク	oldenburg
メチオニン	methionine
絞首刑	ห้อย
絞首刑	แขวน
絞首刑	เที่ยว
モンスーン	มรสุม
ロルフ	rolfe
引っ張る	ดึง
オシャレ	แฟชั่น
令状	หมาย
精液	อสุจิ
検死	ชันสูตร
暗記	จำ
暗記	ท่องจำ
ヴィチェンツァ	vicenza
バスケス	vazquez
醜い	ขี้เหร่
温かい	อบอุ่น
温かい	อุ่น
ベイダー	vader
旅券	หนังสือเดินทาง
バイオレット	ไวโอเล็ต
フィックス	แก้
フィックス	แก้ไข
フィックス	ซ่อม
ゆきえ	yukie
ミミズ	หนอน
テクスチャ	texture
レッジョ	reggio
角膜	กระจกตา
賢い	ฉลาด
賢い	ฉลาด
背広	สูท
デュラント	durant
空欄	ว่าง
ドメニコ	domenico
海藻	สาหร่าย
パドック	คอก
ウェス	เวสส
ウェス	เวส
アロイス	alois
卑弥呼	himiko
リネン	ลินิน
アマースト	แอม
筆跡	ลายมือ
ディベート	โต้วาที
感嘆	ชื่นชม
苦い	ขื่นขม
苦い	ขม
苦い	ขมขื่น
ロゴス	โลโก้
マンスール	mansour
爽やか	สดชื่น
乗算	คูณ
乗算	ทวีคูณ
乗算	คูณ
トライアンフ	triumph
庭師	ชาวสวน
庭師	คนสวน
ヴロツワフ	wrocław
ヴロツワフ	breslau
インタプリタ	ล่าม
ムーディ	หงุดหงิด
近況	สถานะ
近況	สถานภาพ
近況	สถานะ
溶ける	ละลาย
溶ける	ละลาย
マロリー	mallory
教本	บรรยาย
イルクーツク	irkutsk
シャチ	ปลาวาฬ
トリル	trill
フィラメント	ใย
メートル法	เมตริก
エンペラー	จักรพรรดิ
帳簿	หนังสือ
ミディアム	กลาง
クラスタ	คลัสเตอร์
ビング	บิง
ビング	bing
日課	กิจวัตร
アサド	ซัด
ファウンデーション	รากฐาน
ファウンデーション	foundation
ファウンデーション	มูลนิธิ
サレルノ	salerno
おとぎ話	เทพนิยาย
不老不死	อมตะ
乳酸菌	lactobacillus
寂しい	เหงา
学寮	หอพัก
クライミング	ปีน
お腹	ท้อง
お腹	กระเพาะ
品格	ศักดิ์ศรี
グー	กู
ヒーリング	รักษา
サンボ	sambo
股関節	hip
股関節	ฮิป
股関節	ฮิบ
股関節	สะโพก
股関節	สะโพก
寒天	agar
旱魃	แล้ง
灯油	ก๊าด
アンスバッハ	ansbach
澤井	sawai
流罪	เนรเทศ
ホルト	โฮลท์
ホルト	โฮล์ท
ホルト	โฮลต์
セオリー	ทฤษฎี
コージー	อบอุ่น
コージー	สบาย
おばあさん	ยาย
シナモン	อบเชย
アマル	amar
麦芽	มอลต์
ダガー	กริช
カボチャ	ฟักทอง
バナー	แบนเนอร์
バナー	แบนเนอร์
バナー	ป้าย
バナー	เครื่องหมาย
放蕩	มึนเมา
メッセ	messe
ソウザ	souza
僧院	วัด
僧院	อาราม
ウォルポール	walpole
荷車	เกวียน
荷車	ตะกร้า
荷車	เกวียน
仏陀	พระพุทธเจ้า
見どころ	ไฮไลท์
見どころ	ไฮไลต์
アーリア	เรีย
ルータ	เตอร์
ヴィジョン	นิมิตร
スムース	เรียบ
タンデム	tandem
震え	สั่น
スコーピオン	แมงป่อง
神経質	ประสาท
眉毛	คิ้ว
眉毛	คิ้ว
つづり	สะกด
クラスノダール	krasnodar
漆喰	ปูน
大麦	บาร์เลย์
威厳	ศักดิ์ศรี
洗う	ล้าง
貸す	เช่า
貸す	ยืม
カウンタ	เคาน์เตอร์
カウンタ	counter
フェイク	แกล้ง
フェイク	ปลอม
マネキン	หุ่น
スクーデリア	scuderia
カロル	karol
ひねり	บิด
点滴	หยด
パガニーニ	paganini
気管	หลอดลม
ジェスチャー	น้ำใจ
悪臭	เหม็น
充電器	ชาร์จ
大群	กองพล
パーム	palm
パーム	ฝ่ามือ
パーム	ปาล์ม
不可視	ล่องหน
エクセル	excel
毛布	ผ้าห่ม
毛布	ผ้าห่ม
ゴブリン	ภูติ
バリケード	กั้น
れんが	อิฐ
オカリナ	ocarina
棍棒	คลับ
棍棒	สโมสร
棍棒	club
棍棒	ชมรม
メチルトランスフェラーゼ	methyltransferase
押印	ผนึก
混ぜる	ผสม
混ぜる	มิกซ์
リャザン	ryazan
ムース	มูส
ビック	วิค
ビック	bic
ピクトグラム	pictogram
スクリーム	กรี๊ด
フィーリング	รู้สึก
フィーリング	feeling
ふくろう	ฮูก
ドム	ดอม
ドム	dom
ニコス	nikos
迷信	โชคลาง
迷信	ไสยศาสตร์
ニードル	เข็ม
ヤニ	yani
不妊	หมัน
プルート	พลูโต
磁化	magnetization
八角形	octagonal
はちみつ	ที่รัก
シャウト	ตะโกน
キュウリ	แตงกวา
キュウリ	แตงกวา
短所	cons
コテージ	กระท่อม
氷山	ภูเขาน้ำแข็ง
ドッジ	dodge
アスタリスク	ดอกจัน
精巣	testis
精巣	อัณฑะ
チェンナイ	chennai
ブノワ	benoît
レントゲン	röntgen
オーブン	เตา
レダクターゼ	reductase
炭水化物	แป้ง
エレーヌ	hélène
囁き	กระซิบ
囁き	กระซิบ
足音	ฝีเท้า
シェイ	เชย
シェイ	เช
シェイ	เชีย
浮き彫り	บรรเทา
トミカ	tomica
マドリッド	มาดริด
マドリッド	madrid
シス	ซิธ
胎盤	รก
雇う	จ้าง
雇う	จ้าง
モルヒネ	มอร์ฟีน
フィール	รู้สึก
ミア	mia
おしり	ก้น
ゲッツ	getz
シュルレアリスム	surrealism
徴候	อาการ
チャンプ	champ
チャンプ	แชมป์
コンマ	จุลภาค
コンマ	จุลภาค
へそ	สะดือ
復号	ถอดรหัส
イコール	เท่ากับ
ベランダ	veranda
あやかし	ayakashi
そよ風	สายลม
居所	ที่พัก
グリース	กรีส
グリース	grease
タキシード	ทักซิโด
ビブレ	vivre
万華鏡	kaleidoscope
キャビネット	ตู้
ヘルタ	herta
モレル	morel
価額	มูลค่า
価額	ค่า
護摩	goma
若返り	rejuvenation
巨勢	kose
スティル	ยัง
ディメンション	มิติ
ライル	lyle
ライル	ไลล์
ライル	ไลน์
ロースト	ย่าง
かぼちゃ	ฟักทอง
リスペクト	เคารพ
リスペクト	นับถือ
シュレーダー	schröder
チェイン	โซ่
チェイン	ลูกโซ่
チェイン	โซ่
羅生門	rashomon
スポークスマン	โฆษก
ランドリー	ซักรีด
ビートル	ด้วง
直道	naomichi
砂州	shoal
ダーティ	สกปรก
ネーター	noether
双生児	twin
双生児	ฝาแฝด
双生児	แฝด
ヘロイン	เฮโรอีน
イライラ	หงุดหงิด
イライラ	ท้อแท้
イライラ	หงุดหงิด
謙虚	เจียม
謙虚	ถ่อม
ベルベット	กำมะหยี่
ヘール	เฮล
トリート	ปฏิบัติ
トリート	เลี้ยง
退廃	เสื่อม
ウィガン	wigan
ピアチェンツァ	piacenza
クインテット	quintet
埋め込む	ฝัง
ドクトリン	ลัทธิ
グロック	glock
唾液	น้ำลาย
ニルヴァーナ	นิพพาน
愛想	ไมตรี
ジギスムント	sigismund
バナジウム	vanadium
キリング	ฆ่า
ベルヌーイ	bernoulli
ノキア	โนเกีย
汚名	ฉาวโฉ่
バサラ	basara
定規	ไม้บรรทัด
ボフォース	bofors
エレガント	หรูหรา
そっと	เบาๆ
抗告	อุทธรณ์
抗告	แย้ง
ジュリアーノ	giuliano
ミリオネア	เศรษฐี
おなじ	เดียวกัน
リル	lil
リル	ลิล
セレブリティ	ดัง
ロゼッタ	rosetta
触る	touch
触る	แตะ
触る	ทัช
触る	สัมผัส
エカテリンブルク	yekaterinburg
キナーゼ	kinase
賛辞	ชมเชย
アンバサダー	ทูต
アンバサダー	ทูต
美徳	คุณธรรม
リアム	เลียม
シュヴェリーン	schwerin
竜介	ryusuke
ろうそく	เทียน
ろうそく	เทียนไข
ろうそく	เทียน
バイコヌール	baikonur
クロコダイル	จระเข้
ペッパー	พริก
パルマス	palmas
インターン	ฝึกงาน
インターン	ฝึกงาน
チェンマイ	เชียงใหม่
インターンシップ	ฝึกงาน
振舞う	ประพฤติ
多層	multilayer
ガイダンス	แนวทาง
フォークリフト	etude
クアン	quân
宛先	ผู้รับ
宛先	ผู้รับ
ブーケ	ช่อ
エンジェルス	เทวดา
人見知り	shy
人見知り	เขิน
人見知り	อาย
光化学	photochemical
首輪	ปลอกคอ
チャタヌーガ	chattanooga
追い越し	คร่า
抗弁	ป้องกัน
ブロガー	blogger
かばん	ถุง
かばん	กระเป๋า
かばん	แบ็ค
ポッキー	ป๊อกกี้
読み込む	โหลด
聖徒	นักบุญ
パージ	ขจัด
ロックウェル	ร็อคเวลล์
ヘルシー	สุขภาพ
ブート	บูต
害する	อคติ
国芳	kuniyoshi
寒気	ชิล
寒気	chill
デコード	ถอดรหัส
プラスティック	พลาสติก
ヴィースバーデン	wiesbaden
表側	หน้า
余白	ขอบ
ルーチン	กิจวัตร
タワーズ	หอคอย
メトロポリス	เมโทรโปลิส
メトロポリス	มหานคร
トヴェリ	tver
モントルー	montreux
ブリーラム	บุรีรัมย์
いぼ	หูด
スリープ	นอน
スリープ	หลับ
フォーサイス	forsyth
賃貸借	เช่า
賃貸借	เช่า
ムカデ	ตะขาบ
バド	บัด
バド	แย้ม
サマーズ	ซัมเมอร์
エイプリル	april
エイプリル	เมษายน
蝸牛	cochlea
サイリスタ	thyristor
テルル	tellurium
詔勅	rescript
酪酸	butyric
フローニンゲン	groningen
レイヴン	raven
セキュリティー	รปภ
恍惚	ปลาบปลื้ม
漸近	asymptotic
ジェス	เจส
セヴァストポリ	sevastopol
さまよう	เร่ร่อน
さまよう	เร่ร่อน
透明度	โปร่งแสง
透明度	โปร่งใส
フォーマル	ทางการ
ほうき	กวาด
ほうき	ไม้กวาด
召使	บ่าว
キャメル	อูฐ
温州	wenzhou
ブリッツ	blitz
デリバティブ	ดัดแปลง
ペンキ	ทาสี
クロール	คลาน
サーチライト	searchlight
ルーゴ	lugo
黒鉛	ไฟต์
にんじん	แครอท
にんじん	แครอท
ソファ	โซฟา
ソファ	โซฟา
プロクター	procter
ブルーベリー	บลูเบอร์รี
モンパルナス	montparnasse
デレック	เดเร็ก
デレック	เดเรก
ブラジャー	บรา
カッシーニ	cassini
ソアレス	soares
インフィニット	อนันต์
無法者	outlaws
スペクタクル	ปรากฏการณ์
マリアーノ	mariano
浣腸	ทวาร
ウイングス	ปีก
ピノ	pino
かずえ	kazue
ファルネーゼ	farnese
スタンディング	ยืน
具視	tomomi
フレキシブル	ยืดหยุ่น
昼寝	งีบ
パンプキン	ฟักทอง
アドリアーノ	adriano
ウッチ	łódź
エスプリ	esprit
除算	แบ่ง
船室	กระท่อม
船室	โดยสาร
花瓶	แจกัน
花瓶	แจกัน
アディダス	adidas
スモーク	ควัน
明け方	รุ่งอรุณ
ジャブ	แย็บ
グティエレス	gutiérrez
クリーナー	สะอาด
コーチング	coach
コーチング	โค๊ช
コーチング	โค้ช
ポリエステル	โพลีเอสเตอร์
ブッチ	บุช
フィンチ	ฟินช์
フィンチ	ฟินซ์
カミング	ที่มา
採石場	เหมือง
オッフェンバッハ	offenbach
裁断	ตัด
レーゲンスブルク	regensburg
ブレスレット	กำไล
キキ	kiki
キキ	คิกิ
キキ	กิกิ
ややこしい	สับสน
トゥーン	toon
阿野	ano
ノイシュタット	neustadt
蝋燭	เทียน
蝋燭	เทียนไข
蝋燭	เทียน
プラ	พระ
太もも	ขาอ่อน
ヴァーサ	vasa
ビビ	bibi
キーロフ	kirov
忍耐	อดทน
塩漬け	เค็ม
レブロン	lebron
ベルヌ	berne
ルブリン	lublin
パディントン	paddington
剥製	ยัด
ペニス	จู๋
ペニス	องคชาติ
ペック	เพ็ก
ペック	เพค
ペック	เพ็ค
ビトリア	vitoria
口紅	ลิปสติก
くしゃみ	จาม
くしゃみ	จาม
プーケット	phuket
プーケット	ภูเก็ต
切り離す	ปลด
華氏	ฟาเรนไฮต์
ボル	bor
ドーラ	dora
怠慢	เลินเล่อ
捻挫	เคล็ด
ショウガ	ขิง
オグデン	ogden
ゲルニカ	guernica
治る	หาย
治る	รักษา
治る	เยียวยา
ポーチ	ถุง
ポーチ	ระเบียง
カテリーナ	caterina
懸垂	ห้อย
ヴィッラ	คฤหาสน์
カレラ	carrera
小包	พัสดุ
ヨード	ไอโอดีน
ファクシミリ	โทรสาร
ピム	pim
キューピッド	กามเทพ
イェーナ	jena
人力車	ตุ๊ก
ディノ	dino
ハルトマン	hartmann
博信	hironobu
クズネツォフ	kuznetsov
十戒	บัญญัติ
安静	พัก
ユニタリ	unitary
マスタード	มัสตาร์ด
マリファナ	กัญชา
バイス	รอง
ギルフォード	guilford
アイロン	เหล็ก
アイロン	เตารีด
ディスカッション	อภิปราย
ディスカッション	อภิปราย
ディスカッション	อภิปราย
デコレーション	ตกแต่ง
マズル	ตะกร้อ
ラピュタ	laputa
横断幕	แบนเนอร์
横断幕	แบนเนอร์
査証	visa
査証	วีซ่า
クレモナ	cremona
ウィキソース	wikisource
ラダー	บันได
念力	psychokinesis
かかと	ส้น
かかと	ส้น
胡椒	พริก
胡椒	พริก
ヘラート	herat
縫合	เย็บ
リズ	ลิส
リズ	ลิซ
パッシブ	passive
ヴィエンチャン	เวียงจันทน์
スタニスラフ	stanislav
ブレッド	ขนมปัง
スカイラー	schuyler
クリッパー	clipper
イーライ	ไล
イーライ	อีไล
サイレンス	เงียบ
ブロッホ	bloch
足袋	tabi
ヴァレーゼ	varese
ガチョウ	ห่าน
はぁ	หือ
スキャナ	สแกน
ずさん	สะเพร่า
グルー	กรู
ウーディネ	udine
ジジ	gigi
アイシールド	eyeshield
ゴミ箱	ขยะ
モブ	มาเฟีย
ネーション	ชาติ
ネーション	เนชั่น
ネーション	nation
でたらめ	ตอแหล
プル	ดึง
ペーザロ	pesaro
レオノール	leonor
布地	ผ้า
義長	yoshinaga
ジローナ	girona
リボソーム	ribosomal
苦味	ขมขื่น
バンプ	ตุ่ม
バンプ	กระแทก
ベロニカ	veronika
アウトサイダー	คนนอก
トースト	ขนมปัง
リブ	ซี่โครง
レント	เช่า
デーヴァ	deva
溶かす	ละลาย
叫び声	ร้องไห้
叫び声	กรี๊ด
縫う	เย็บ
ビスマス	bismuth
