και	и
γουέστ	западный
γουέστ	вест
ερασιτεχνική	любитель
εφέ	последствия
εφέ	эффекты
εφέ	эффект
δελτίο	бюллетень
διαφωνία	несогласие
διαφωνία	разногласия
διαφωνία	спор
διαφωνία	споры
διαφωνία	спора
προημιτελικά	предсезонных
εξοπλισμού	снаряжение
εξοπλισμού	аппаратура
εξοπλισμού	оборудование
εξοπλισμού	оборудования
επαναφορά	сброс
επαναφορά	сбросить
επαναφορά	восстанавливать
επαναφορά	восстановить
επαναφορά	восстановлено
επαναφορά	восстановлен
επαναφορά	восстановлены
πούλησε	продается
πούλησε	продано
πούλησε	продана
πούλησε	продал
πούλησε	продан
φράνσις	франсис
φράνσις	фрэнсис
φράνσις	франциск
φράνσις	френсис
φράνσις	фрэнсис
ηλεκτρονικά	электроники
ηλεκτρονικά	электронная
ηλεκτρονικά	электронные
ηλεκτρονικά	электронное
ηλεκτρονικά	электронный
στήλες	столбцы
στήλες	колонки
στήλες	колонны
αχιλλέα	ахиллес
αχιλλέα	ахиллес
αελ	аел
λείψανα	реликвий
αποκάλυψη	откровения
αποκάλυψη	откровение
αποκάλυψη	апокалипсис
αποκάλυψη	откровения
ειδικούς	специалистам
ειδικούς	специалистов
ειδικούς	специалисты
λιθουανία	литве
λιθουανία	литвы
λιθουανία	литва
μεταβλητές	переменных
μεταβλητές	переменные
γλυπτά	резьбу
γλυπτά	скульптуры
γλυπτά	скульптура
γλυπτά	скульптуры
γλυπτά	скульптура
ελπίζω	надеемся
ελπίζω	надеюсь
ολυμπιονίκες	олимпийцы
αποκαλύπτει	раскрывает
λεωφόρο	бульвар
λεωφόρο	проспект
λεωφόρο	avenue
λεωφόρο	авеню
σάββατο	суббота
σάββατο	субботу
υπερβολική	чрезмерно
υπερβολική	чрезмерное
υπερβολική	чрезмерные
υπερβολική	чрезмерного
υπερβολική	чрезмерная
μουσταφά	мустафа
κογκρέσο	съезд
κογκρέσο	конгресс
ηλεκτρόνια	электроны
διαχωρισμός	сплит
διαχωρισμός	раскол
διαχωρισμός	разделить
διαχωρισμός	разделение
διαχωρισμός	разделительной
διαχωρισμός	сегрегации
διαχωρισμός	сегрегация
υποτίθεται	предположительно
ρίκα	рика
συντομογραφία	сокращение
συντομογραφία	сокращенной
χόκεϊ	хоккей
ρενέ	рене
ρενέ	рене
ρενέ	рене
ρενέ	рене
στοά	тоннель
στοά	туннель
στοά	лодж
στοά	ложа
στοά	галерея
στοά	галерею
στοά	галереи
προοδευτική	прогрессивное
προοδευτική	прогрессивного
πραγματικός	real
πραγματικός	настоящий
πραγματικός	настоящие
πραγματικός	настоящая
πραγματικός	реальные
τορίνο	torino
τορίνο	турине
λαιμό	горла
λαιμό	горло
λαιμό	шею
λαιμό	шея
γνωρίσει	встретили
γνωρίσει	встретились
γνωρίσει	встретил
αναπτύχθηκαν	развитые
αναπτύχθηκαν	разработан
αναπτύχθηκαν	разработано
αναπτύχθηκαν	развитых
πρεσβεία	посольства
πρεσβεία	посольство
διακήρυξη	провозглашение
διακήρυξη	декларация
διακήρυξη	заявление
φαντασία	воображение
φαντασία	воображения
φαντασία	фантазия
φαντασία	фантазии
σοβιετικό	советская
σοβιετικό	советского
σοβιετικό	советский
σοβιετικό	советские
συνεισφέρει	способствует
ορεινή	горы
ορεινή	горный
ορεινή	гора
ορεινή	горных
αναγνώρισης	идентификация
αναγνώρισης	идентификации
αναγνώρισης	выявление
χρήσιμη	полезная
χρήσιμη	полезное
χρήσιμη	полезный
χρήσιμη	полезно
χρήσιμη	полезные
χρήσιμη	полезное
χρήσιμη	полезный
χρήσιμη	полезно
χρήσιμη	полезные
καταγράφεται	записано
καταγράφεται	записали
επιστήμονας	учёный
επιστήμονας	ученый
μεταβλητή	переменная
μεταβλητή	переменные
μεταβλητή	переменной
βαρκελώνη	барселона
ιμπραήμ	ибрагим
ιμπραήμ	ибрахим
νικήσει	бит
νικήσει	победить
τρίπολη	триполи
υποδοχή	слот
υποδοχή	socket
υποδοχή	прием
υποδοχή	приём
λειτουργικά	функциональные
λειτουργικά	функциональная
λειτουργικά	функциональных
λειτουργικά	оперативный
λειτουργικά	оперативной
πανίδα	фауны
προοπτική	перспектива
προοπτική	проспект
προοπτική	перспективы
προοπτική	перспективы
προοπτική	перспектива
προοπτική	перспективы
προοπτική	перспектива
ρουάντα	руанде
ρουάντα	руанда
ρουάντα	руанды
αστρονόμοι	астрономы
διαδικτυακή	онлайн
διαδικτυακή	online
αποδείξει	демонстрировать
αποδείξει	продемонстрировать
υποβιβασμό	понижение
τεστ	испытания
τεστ	проверка
τεστ	тест
τεστ	испытание
τεστ	тесты
τεστ	испытания
κομμουνιστές	коммунистов
κομμουνιστές	коммунисты
κρυφά	втайне
κρυφά	тайно
παραδοσιακές	традиционный
παραδοσιακές	традиционная
παραδοσιακές	традиционные
παραδοσιακές	традиционное
φύλα	полов
πλάτωνα	платон
σφαίρες	патроны
σφαίρες	маркеры
σφαίρες	пули
σφαίρες	патроны
σφαίρες	боеприпасы
δοκιμή	испытания
δοκιμή	проверка
δοκιμή	тест
δοκιμή	испытание
δοκιμή	испытания
δοκιμή	проверка
δοκιμή	испытание
δοκιμή	тестирование
συμμετέχοντας	участвующие
συμμετέχοντας	участвовавшие
συμμετέχοντας	участвующих
βίκτορ	виктор
βίκτορ	виктор
διαδοχή	наследование
διαδοχή	преемственность
διόρισε	назначенные
διόρισε	назначен
βλάβη	сбой
βλάβη	неисправность
βλάβη	повреждено
βλάβη	поврежден
βλάβη	повреждена
βλάβη	повреждены
βλάβη	ущерб
βλάβη	повреждение
βλάβη	вред
βλάβη	повреждения
σύγχρονοι	синхронный
μιχάλη	микеле
μιχάλη	мишель
μνημείων	памятников
μνημείων	памятники
θετικό	положительные
θετικό	положительно
θετικό	позитивная
θετικό	положительный
θετικό	позитивные
θετικό	позитивных
λυών	лион
λυών	лайонс
υπερβολικά	чрезмерно
υπερβολικά	чрезмерное
υπερβολικά	чрезмерные
υπερβολικά	чрезмерного
υπερβολικά	чрезмерная
καμερούν	камеруна
καμερούν	камеруне
καμερούν	камерун
ολλανδός	голландский
οκ	ок
οκ	хорошо
μάιος	мая
μάιος	мэй
μάιος	май
μάιος	майские
λαοί	народы
λαοί	народов
οικονομολόγος	экономист
γκραντ	грант
αρχαιολόγος	археолог
σκάλα	лестница
σκάλα	лестнице
σκάλα	лестница
σκάλα	лестницу
σκάλα	ступеньки
σκάλα	лестнице
σκάλα	лестница
σκάλα	лестницы
σκάλα	лестнице
σκάλα	лестница
οκτώβριος	октябрь
οκτώβριος	октября
μοναστήρια	монастыри
ισημερινό	экватора
μείγμα	mix
μείγμα	смешать
μείγμα	микс
μείγμα	смесь
μείγμα	смесь
συγκεντρώσεις	концентрации
συγκεντρώσεις	слияния
συγκεντρώσεις	слияний
τελετές	ритуалы
τελετές	церемонии
τελετές	обряды
χαμηλά	низко
χαμηλά	низкий
χαμηλά	низкая
χαμηλά	низким
χαμηλά	низкое
αγρότες	фермеров
αγρότες	фермеры
υποδομής	инфраструктура
παρακμή	отклонить
παρακμή	упадок
διαγωνισμός	конкуренция
διαγωνισμός	соревнования
διαγωνισμός	конкурс
διαγωνισμός	конкуренции
διαγωνισμός	соревнование
διαγωνισμός	конкурс
διαγωνισμός	евровидение
τεχνικό	технические
τεχνικό	техническое
τεχνικό	технический
αντι	анти
αντίγραφα	дубликаты
αντίγραφα	копии
αντίγραφα	копий
αντίγραφα	экземпляры
αντίγραφα	копии
μητρική	родитель
καθεδρικό	собор
συνείδηση	совести
συνείδηση	сознание
συνείδηση	совесть
συνείδηση	сознание
σεργκέι	сергей
σεργκέι	сергей
συμπεριλαμβάνονται	включенные
συμπεριλαμβάνονται	включено
υποψήφιο	кандидат
διεργασίες	процессы
εκτελέσεις	казни
πρόσκληση	пригласить
πρόσκληση	приглашение
πρόσκληση	приглашаем
πρόσκληση	приглашаю
πρόσκληση	приглашение
θεσμός	учреждение
θεσμός	институт
νεκρός	мертвый
νεκρός	умер
νεκρός	мертвые
νεκρός	мертв
νεκρός	мертва
μπρους	брюс
περιστροφής	ротации
κυριολεκτικά	буквально
επιθεώρηση	проверка
επιθεώρηση	инспекции
επιθεώρηση	инспекция
επιθεώρηση	инспекция
συντελεστές	коэффициенты
συντελεστές	коэффициентов
συντελεστές	факторы
όμορφη	красавица
όμορφη	красивые
όμορφη	красивая
όμορφη	красиво
μαν	манн
διοξείδιο	диоксида
γραμματική	грамматика
πριγκιπάτο	княжество
αστικό	городское
αστικό	городские
αστικό	городских
τριβή	тереть
τριβή	трения
εναλλακτικά	альтернатива
παράρτημα	приложение
εξελιχθεί	развиваться
εξελιχθεί	эволюционировали
ομορφιά	обаяние
ομορφιά	красота
φράγμα	дам
φράγμα	плотины
φράγμα	гэс
φράγμα	барьер
χέρμαν	герман
χέρμαν	герман
χέρμαν	германн
σαμ	сэм
ισούται	равен
ισούται	равно
ισούται	равных
προδοσία	предательство
προδοσία	предательство
προδοσία	измена
προδοσία	измену
προδοσία	измена
προδοσία	измене
επαναστατική	революционная
φράσεις	фраз
φράσεις	фразы
ρυθμούς	ритмы
προάστιο	пригороде
προάστιο	пригороде
κατέστρεψε	разрушена
κατέστρεψε	испортил
ημερομηνίες	даты
ημερομηνίες	финики
επαφές	контакты
φόντο	фон
φόντο	справочный
υποχώρηση	отступить
υποχώρηση	отступать
υποχώρηση	отступление
κινδύνων	риски
ακαδημίες	академий
προφέρεται	выраженный
προφέρεται	произносится
νοκ	стучать
νοκ	стук
νοκ	нок
ιστοσελίδες	сайты
εχθρούς	враги
εχθρούς	врагам
εχθρούς	врагов
υπόβαθρο	фон
υπόβαθρο	справочный
νόσος	болезнь
νόσος	заболевание
νόσος	заболевания
νόσος	болезни
χρέη	долги
παρεμβολή	вмешательство
παρεμβολή	вмешательства
παρεμβολή	помехи
αντιόχεια	антиохии
ομοσπονδιακό	федеральное
ομοσπονδιακό	федеральные
ομοσπονδιακό	федерального
ομοσπονδιακό	федеральный
ομοσπονδιακό	федеральная
γάλα	молочный
γάλα	молоко
γάλα	молока
τρόποι	способы
τρόποι	пути
τρόποι	режимы
τρόποι	манеры
διαφήμιση	реклама
έθιμο	индивидуально
έθιμο	обычай
κέρδη	прибыль
κέρδη	прибыли
κέρδη	заработок
κέρδη	прибыль
κέρδη	прибыль
κέρδη	прибыли
ιλιάδα	илиада
σχηματισμός	формирования
σχηματισμός	формирование
ευρύτερο	шире
ευρύτερο	шире
σκέψεις	мысли
φιλιππίνες	филиппин
φιλιππίνες	филиппины
κύπριοι	киприоты
κύπριοι	киприотов
εκβολές	лиман
ιησούς	иисус
παλαιστίνη	палестины
παλαιστίνη	палестину
παλαιστίνη	палестина
βαρύτητας	гравитация
δόντια	зубов
δόντια	зубы
χορήγηση	администрация
εξήγηση	пояснения
εξήγηση	объяснение
εξήγηση	пояснение
εξήγηση	разъяснение
εξήγηση	разъяснения
ολλανδικά	голландский
γραπτά	труды
γραπτά	трудах
βάζει	ставит
αθλήτρια	спортсмен
απόγονοι	потомства
απόγονοι	потомство
απόγονοι	потомство
απόγονοι	потомки
απόγονοι	потомков
απόγονοι	потомство
γερουσιαστής	сенатора
γερουσιαστής	сенатор
σλοβενία	словении
σλοβενία	словения
παραδόθηκε	доставлена
παραδόθηκε	доставлено
παραδόθηκε	доставлен
παραδόθηκε	доставлены
παραδόθηκε	сдались
παραδόθηκε	сдалась
παραδόθηκε	сдался
κολύμβησης	купания
επιτρέποντας	позволяя
αλγόριθμος	алгоритм
ενήλικες	взрослых
ενήλικες	взрослые
ενήλικες	взрослая
ενήλικες	взрослый
ενήλικες	взрослых
ενήλικες	взрослые
αντιλήψεις	восприятие
αντιλήψεις	восприятия
διπολική	биполярное
ζεύγη	пара
ζεύγη	пары
ιππότης	найт
ιππότης	конь
ιππότης	рыцарь
κλαρκ	кларк
κλαρκ	кларк
κλαρκ	кларка
καταστράφηκαν	уничтожен
καταστράφηκαν	уничтожена
καταστράφηκαν	уничтожены
καταστράφηκαν	разрушен
καταστράφηκαν	уничтожено
μειώθηκε	сократилось
μειώθηκε	уменьшилось
παράγωγα	производных
ατλαντικού	атлантик
ατλαντικού	атлантике
βαλένθια	валенсия
βαλένθια	валенсии
παραγωγοί	производителей
παραγωγοί	производители
παραγωγοί	продюсеры
πρωτεΐνες	белок
πρωτεΐνες	белка
πρωτεΐνες	белки
πρωτεΐνες	белков
πρωτεΐνες	белки
τρέχει	бег
τρέχει	бегать
τρέχει	бежит
κρητική	критская
εξέφρασε	выражено
εξέφρασε	выразил
εξέφρασε	выраженное
εξέφρασε	выраженные
εξέφρασε	выраженную
υγρά	жидкостей
υγρά	жидкости
υγρά	жидкости
υγρά	жидкость
υγρά	жидкий
υγρά	жидкости
ατμών	паров
λουτρά	бани
λουτρά	ванны
κεμπέκ	квебек
στρέμματα	акров
εγκρίθηκε	утверждено
εγκρίθηκε	одобрено
εγκρίθηκε	одобрен
εγκρίθηκε	утвержден
εγκρίθηκε	одобрена
εγκρίθηκε	принято
εγκρίθηκε	принята
εγκρίθηκε	принятый
εγκρίθηκε	принят
εγκρίθηκε	принятые
αλιεία	рыболовство
αλιεία	рыболовства
αλιεία	рыболовство
αλιεία	рыболовства
αλιεία	рыбалка
ισλανδίας	исландии
ισλανδίας	исландия
κρυσταλλική	кристал
κρυσταλλική	кристаллы
κρυσταλλική	кристалл
κρυσταλλική	кристаллическая
αντίοχος	антиох
φιλολογία	литература
φιλολογία	филологии
δεκαπέντε	пятнадцать
τέκνα	детей
τέκνα	дети
χριστιανισμού	христианство
μαθηματικοί	математики
σοσιαλιστική	социалистическая
σοσιαλιστική	социалистической
διαλέξεις	лекции
συμφωνίες	сделок
συμφωνίες	сделки
συμφωνίες	соглашения
νοέμβριος	ноября
νοέμβριος	ноябрь
βίλα	вилла
άλογο	лошадь
άλογο	лошадка
άλογο	конь
απρίλιος	эйприл
απρίλιος	апрель
απρίλιος	апреля
σκάνδαλο	скандал
διάσημη	известная
διάσημη	знаменитая
διάσημη	известный
διάσημη	знаменитость
διάσημη	знаменитый
δώρο	настоящее
δώρο	подарок
δώρο	подарок
δώρο	дар
ιερέα	священника
ιερέα	священник
ιερέα	капеллан
άδειες	разрешения
άδειες	лицензии
άδειες	лицензий
άδειες	разрешения
οδηγό	драйвер
οδηγό	водителя
οδηγό	водитель
οδηγό	проводник
οδηγό	гид
οδηγό	руководства
οδηγό	руководство
ίνες	волокон
ίνες	волокна
ίνες	волокна
ίνες	волокна
διακόπηκε	приостановлена
διακόπηκε	приостановлено
διακόπηκε	перебил
διακόπηκε	прервал
αρχιπέλαγος	архипелаг
εξουσίες	полномочия
θεοί	боги
θεοί	богов
όλγα	оля
όλγα	ольга
θρύλος	легенды
θρύλος	легенда
καλλιέργειες	культур
καλλιέργειες	посевы
καλλιέργειες	культур
καλλιέργειες	культуры
τοπία	пейзажи
γιόζεφ	йозеф
προνόμια	привилегии
προνόμια	привилегий
συνταγματάρχη	полковник
αποθήκευση	спасти
αποθήκευση	сохранять
αποθήκευση	сохранить
αποθήκευση	сохраните
αποθήκευση	хранение
αποθήκευση	хранения
αποθήκευση	хранилище
αποθήκευση	склад
μητροπολιτική	метрополитен
πλούταρχος	плутарх
μουσουλμάνους	мусульман
μουσουλμάνους	мусульманам
μουσουλμάνους	мусульмане
όραμα	зрение
όραμα	видение
λογικό	разумная
λογικό	разумно
λογικό	разумный
λογικό	разумное
λογικό	разумные
λογικό	логическое
λογικό	логично
λεπτομέρεια	деталь
μουρ	мур
ποικιλίες	сорта
ποικιλίες	разновидностей
ποικιλίες	разновидности
ποικιλίες	сортов
φραντς	франц
ενα	одна
ενα	one
ενα	одно
ενα	один
ακούγεται	звучит
ακούγεται	звуки
ψυχής	душу
ψυχής	души
ψυχής	душа
ψυχής	soul
ψυχής	соул
τζίμι	джимми
εμπειρίες	опыт
εμπειρίες	опытом
κατακτήσεις	завоевания
κατακτήσεις	завоевания
τσέλσι	челси
παρακολουθεί	наблюдаю
παρακολουθεί	смотрим
παρακολουθεί	смотрю
ποτάμια	реки
ποτάμια	рек
τόκιο	токио
φίλιπ	филипп
φίλιπ	филлип
φίλιπ	филипп
φίλιπ	филип
φίλιπ	филлип
τράπεζες	бэнкс
τράπεζες	банки
τράπεζες	банковской
αφήγηση	повествование
αφήγηση	повествование
αφήγηση	рассказ
τέταρτος	четвертой
τέταρτος	четвертый
τέταρτος	четвертое
τέταρτος	четвёртая
τέταρτος	четвёртый
τέταρτος	четвертая
νικά	выигрывает
νικά	побеждает
ανάφλεξης	зажигания
πόλωση	поляризации
σκηνοθέτησε	направленное
σκηνοθέτησε	направленный
σκηνοθέτησε	направлены
μπαρ	бары
μπαρ	бар
διεύθυνσης	руководящего
ουαλία	уэльса
ουαλία	уэльс
λίγοι	немногим
λίγοι	немногие
λίγοι	немногих
πορτρέτο	портрет
φαγητό	питание
φαγητό	продовольственной
φαγητό	пища
φαγητό	еды
φαγητό	продовольствие
φαγητό	еда
ουράνιο	уран
κρόνου	сатурн
ανακατεύθυνση	перенаправить
ανακατεύθυνση	перенаправление
παραγωγές	productions
χριστούγεννα	рождество
χριστούγεννα	рождественский
χριστούγεννα	рождественская
χριστούγεννα	рождества
χριστούγεννα	рождество
σεβασμό	респект
σεβασμό	уважать
σεβασμό	уважение
σεβασμό	уважаю
άντερσον	андерсон
άντερσον	андерссон
διατύπωση	формулировка
διατύπωση	формулирование
διατύπωση	формулировка
στιβ	стива
στιβ	стив
γκράμι	грэмми
απαντήσεις	ответы
απαντήσεις	ответы
απαντήσεις	ответы
κτήμα	поместье
τρίκαλα	трикала
τορόντο	торонто
λεωφορείο	автобус
κοινές	общих
κοινές	общие
κοινές	общая
μουσουλμάνων	мусульман
μουσουλμάνων	мусульманам
μουσουλμάνων	мусульмане
ελεφαντοστού	айвори
χάουαρντ	ховард
χάουαρντ	говард
βαθύ	глубокую
βαθύ	глубокое
βαθύ	глубокая
βαθύ	глубокие
βαθύ	глубоко
βαθύ	глубокий
βαθύ	глубокую
λεκάνη	таза
λεκάνη	бассейн
λεκάνη	бассейна
λεκάνη	туалет
λεκάνη	унитаз
μόνοι	одна
μόνοι	одни
μόνοι	один
σημάδια	шрамы
σημάδια	маркс
σημάδια	маркировка
σημάδια	маркировки
σημάδια	знаки
σημάδια	признаки
ελέγχεται	контролируемых
ελέγχεται	управляемый
ελέγχεται	контролируемые
ελέγχεται	контролируется
μοναρχία	монархии
κουκ	приготовить
κουκ	повар
κουκ	кук
κουκ	готовить
ταμείο	фонд
εθελοντές	добровольцы
εθελοντές	добровольцев
σκόνη	пыль
σκόνη	пыли
σκόνη	порошок
σκόνη	порох
κάρτα	открытка
κάρτα	открытки
κάρτα	карта
κάρτα	карту
κάρτα	карточка
θεωρητική	теоретические
θεωρητική	теоретической
αιτίες	причины
αιτίες	причин
κιβώτιο	box
κιβώτιο	ящик
κιβώτιο	коробку
κιβώτιο	коробка
κιβώτιο	шкатулка
κιβώτιο	ящик
ροζ	pink
ροζ	розовая
ροζ	розовые
ροζ	розовое
ροζ	розовый
ροζ	роуз
ροζ	роза
ροζ	роз
πειρατές	пираты
εκπροσωπεί	представляет
υποχρέωση	ответственности
υποχρέωση	ответственность
υποχρέωση	обязанность
υποχρέωση	обязательство
πλούτο	богатства
πλούτο	богатство
πλούτο	плутон
αντιπαράθεση	конфронтации
αντιπαράθεση	противостояние
αντιπαράθεση	споры
καρολίνα	каролина
συστηματικά	систематически
συστηματικά	систематический
συστηματικά	систематическая
συστηματικά	систематические
συστηματικά	систематическое
συστηματικά	систематического
συχνές	общих
συχνές	общие
συχνές	общая
επικράτηση	преобладание
επικράτηση	распространенности
επικράτηση	распространенность
θυσία	жертвоприношения
θυσία	жертва
θυσία	жертву
τοίχο	стена
τοίχο	стене
τοίχο	уолл
αιγυπτιακή	египетский
αιγυπτιακή	египта
αποτελεσματικά	эффективное
αποτελεσματικά	эффективность
αποτελεσματικά	эффективный
αποτελεσματικά	эффективная
αποτελεσματικά	эффективные
αποτελεσματικά	эффективно
κελσίου	цельсия
ινδονησία	индонезии
ινδονησία	индонезия
ινδονησία	индонезию
πορτοκαλί	оранжевое
πορτοκαλί	оранжевый
πορτοκαλί	апельсин
εργοστάσια	заводы
εργοστάσια	фабрики
εργοστάσια	фабрик
παράλληλη	параллельное
παράλληλη	параллельно
παράλληλη	параллель
παράλληλη	параллельные
παράλληλη	параллельных
χόλιγουντ	голливуд
ημιτελικό	полуфинал
μονοπάτι	путь
μονοπάτι	след
ιάπωνες	японские
ιάπωνες	японская
ιάπωνες	японский
ιάπωνες	японцы
ιάπωνες	японское
ιάπωνες	японии
μεταναστών	мигрантов
μεταναστών	мигранты
αλληλεπίδραση	вовлечение
αλληλεπίδραση	взаимодействия
αλληλεπίδραση	взаимодействие
συνιστά	рекомендует
σέρβων	сербы
σέρβων	сербов
τεχνητή	искусственный
τεχνητή	искусственные
τεχνητή	искусственное
τεχνητή	искусственных
αλίκη	элис
αλίκη	алиса
ντέιβ	дэйв
ντέιβ	дейв
κατάλογοι	каталоги
κατάλογοι	каталоги
κατάλογοι	каталоги
κατάλογοι	перечни
κατάλογοι	списки
τροποποίηση	поправки
τροποποίηση	поправка
τροποποίηση	изменить
τροποποίηση	изменение
τροποποίηση	модификация
τροποποίηση	модификации
σκούρο	тёмный
σκούρο	темно
σκούρο	dark
σκούρο	темная
σκούρο	темноте
σκούρο	тёмная
απήχηση	охват
εκκλησιαστικά	церковных
ηρώων	герои
ηρώων	героев
βασιλικός	василий
βασιλικός	королевские
βασιλικός	королевский
βασιλικός	royal
βασιλικός	королевской
βασιλικός	королевская
μερικώς	частично
μερικώς	отчасти
μερικώς	частично
μερικώς	отчасти
εισπράξεις	чеки
εισπράξεις	квитанции
λίχτενσταϊν	лихтенштейн
περιορισμούς	ограниченность
περιορισμούς	ограничения
περιορισμούς	ограничения
εκπρόσωποι	представителям
εκπρόσωποι	представителей
εκπρόσωποι	представители
εκπρόσωποι	делегаты
εκπρόσωποι	делегатов
ζάγκρεμπ	загребе
ρίκο	рико
υποχρεωτική	обязательное
υποχρεωτική	обязательный
υποχρεωτική	обязательные
υποχρεωτική	обязательных
υποχρεωτική	обязательное
υποχρεωτική	обязательна
υποχρεωτική	обязательные
υποχρεωτική	обязательная
υποχρεωτική	обязательный
υποχρεωτική	обязательное
υποχρεωτική	обязательный
υποχρεωτική	обязательные
υποχρεωτική	обязательная
μετονομασία	переименовать
ιερείς	священники
ιερείς	священников
μετακινήθηκε	переехал
μετακινήθηκε	перенесено
εμπιστοσύνη	уверенность
εμπιστοσύνη	доверие
εμπιστοσύνη	доверие
εμπιστοσύνη	доверять
εμπιστοσύνη	довериться
αποσυρθεί	снята
ενσωμάτωση	интеграции
ενσωμάτωση	интеграция
ενσωμάτωση	интеграция
συνοδεύεται	сопровождал
συνοδεύεται	сопровождали
μειώνει	снижает
μειώνει	снижает
μειώνει	уменьшает
απογόνους	потомства
απογόνους	потомство
απογόνους	потомство
αβραάμ	аврам
αβραάμ	авраам
αβραάμ	абрахам
αβραάμ	ибрахима
αβραάμ	ибрахим
άρση	снятие
άρση	отмены
μαθητή	ученик
ουδέτερο	нейтральный
ουδέτερο	нейтралитет
ουδέτερο	нейтральной
ουδέτερο	нейтральным
προάστια	пригороде
κέβιν	кевин
ιεραρχία	иерархии
ιεραρχία	иерархия
φαράγγι	ущелье
φαράγγι	каньон
λογικά	логически
λογικά	логично
συναλλαγές	торговли
συναλλαγές	торговля
συναλλαγές	trade
συναλλαγές	операции
συναλλαγές	сделок
συναλλαγές	сделки
οροφή	потолок
οροφή	крыши
οροφή	крыше
οροφή	крыша
οροφή	крышу
βιομηχανίες	отрасли
βιομηχανίες	отраслей
μαρί	мари
βορειοδυτική	northwest
αρμοδιότητες	обязанности
αρμοδιότητες	компетенция
κυρίαρχη	доминирующей
πετρώματα	камни
πετρώματα	скалы
κλάση	класс
λείπει	отсутствует
ολύμπου	олимп
άντονι	антоний
άντονι	энтони
συμπεράσματα	выводы
συμπεράσματα	заключения
τζαμάικα	ямайка
τζαμάικα	ямайки
καμπύλη	кривой
καμπύλη	кривая
βέροια	верия
σωκράτης	сократ
τούρκος	турок
τούρκος	турецкие
τούρκος	турецкая
τούρκος	турецкий
τούρκος	турции
επισκέφτηκε	посетил
επισκέφτηκε	посетили
επισκέφτηκε	посетила
φήμες	слухи
φήμες	слухи
τε	тхэ
βασίλεια	миры
βασίλεια	realms
βασίλεια	королевства
βασίλεια	королевств
τσεχοσλοβακία	чехословакии
μεγέθη	размеры
ταχύτητες	передач
εσείς	тебя
εσείς	you
εσείς	вы
εσείς	ты
περιμένει	ожидание
περιμένει	ждём
περιμένει	жду
περιμένει	ждем
περιμένει	ждать
νείλου	нил
νείλου	нила
κυρίαρχο	доминирующей
κυρίαρχο	суверенного
κυρίαρχο	суверенные
κυρίαρχο	суверенное
περιστασιακά	изредка
φυλών	породы
φυλών	порождает
φυλών	пород
πρόκληση	challenge
πρόκληση	задача
πρόκληση	вызов
λιμάνια	портов
λιμάνια	порты
ελίζαμπεθ	елизавета
ελίζαμπεθ	элизабет
φυσικούς	физики
ολλανδική	голландский
αντιγραφή	дублировать
αντιγραφή	копирование
αντιγραφή	скопировать
αντιγραφή	копировать
αντιγραφή	копия
αντιγραφή	копирование
κολομβίας	колумбийский
κολομβίας	колумбии
κολομβίας	колумбия
κολομβίας	колумбию
κολομβίας	колумбии
τάφοι	могил
τάφοι	могилы
λιούις	льюис
ανέθεσε	заказу
κόκκινα	красных
κόκκινα	красные
κόκκινα	красные
κόκκινα	красная
κόκκινα	красный
κόκκινα	красное
κόκκινα	красного
κόκκινα	red
χριστόφορος	кристофера
χριστόφορος	кристофер
γέφυρες	мосты
γέφυρες	мостов
φιλελεύθερο	либеральной
ντέρμπι	дерби
αρχηγοί	лидеров
αρχηγοί	лидеры
αρχηγοί	руководители
σύνοψη	резюме
σύνοψη	сводка
διαθέσιμη	доступно
διαθέσιμη	доступные
διαθέσιμη	доступны
διαθέσιμη	доступен
διαθέσιμη	имеющихся
υπολείμματα	остаток
υπολείμματα	остатки
υπολείμματα	остатки
παρεκκλήσι	часовне
αεροπλάνο	плоскость
αεροπλάνο	самолет
αεροπλάνο	плоскости
αεροπλάνο	самолёт
αεροπλάνο	самолет
αεροπλάνο	самолёт
έρημο	дезертировал
έρημο	пустыня
έρημο	пустыне
έρημο	пустыни
ρίχτερ	рихтер
εργαζομένων	трудящиеся
εργαζομένων	работники
εργαζομένων	рабочие
εργαζομένων	работников
εργαζομένων	трудящихся
προβλέπει	предсказывает
συνωμοσία	заговор
συνωμοσία	заговора
συνωμοσία	сговор
αναλυτική	аналитический
αναλυτική	аналитическая
ισχυρίστηκε	утверждал
στέγη	крыши
στέγη	крыше
στέγη	крыша
στέγη	крышу
αυστριακή	австрийская
αυστριακή	австрии
αυστριακή	австрийский
τάσης	напряжение
τάσης	напряжения
διαχωρισμό	сегрегации
διαχωρισμό	сегрегация
επεκταθεί	расширенный
επεκταθεί	расширенная
επεκταθεί	расширенное
επεκταθεί	продлен
επεκταθεί	расширенная
επεκταθεί	расширенный
επεκταθεί	расширена
συνταγματάρχης	полковник
αρχηγείο	штаб
αντιπροσωπεύουν	представлять
νοτιοδυτική	юго
πιθανότητες	вероятность
πιθανότητες	шансы
πιθανότητες	шансы
πιθανότητες	возможности
συνηθισμένο	обычных
συνηθισμένο	обычный
συνηθισμένο	обычная
συνηθισμένο	обычные
διαδηλωτές	демонстрантов
διαδηλωτές	протестующие
διαδηλωτές	протестующих
διαδηλωτές	протестующие
διαδηλωτές	протестующих
λέσχη	club
λέσχη	клуб
κήπος	гарден
κήπος	сад
κήπος	garden
στόχων	задачи
στόχων	цели
καταδίκη	приговор
