மற்றும்	és
கொமோடோ	komodói
வற்றல்	vékony
வற்றல்	vézna
வற்றல்	sovány
தடு	blokk
உலைக்களம்	kazán
உலைக்களம்	kemence
பிளாக்வெல்	blackwell
நெய்த	szőtt
திரொட்ஸ்கி	trockij
பாராசூட்	ejtőernyős
பாராசூட்	ejtőernyő
பாகிஸ்தானி	pakisztáni
பாகிஸ்தானி	pakisztán
ஏற்படுத்துவதில்	kompromittáló
வழங்கியதன்	odaítélése
போவா	boa
தெரியாதவர்	ismeretlenek
தெரியாதவர்	ismeretlen
மறக்கமுடியாத	emlékezetes
மறக்கமுடியாத	felejthetetlen
ஹெமிங்வே	hemingway
முடக்கப்பட்டது	fogyatékkal
முடக்கப்பட்டது	kikapcsolva
முடக்கப்பட்டது	fogyatékos
முடக்கப்பட்டது	rokkant
கேள்விக்குப்	kérdés
பிசாரோ	pizarro
ரொக்கம்	készpénz
ரொக்கம்	készpénzben
ரொக்கம்	pénzt
ரொசாரியோ	rosario
ட்ரக்	teherautó
ட்ரக்	kamion
துணையலகு	érvelés
துணையலகு	érv
இனச்சேர்க்கை	párzási
ஜெரெமி	jeremy
ஜென்கின்ஸ்	jenkins
கோர்பெட்	corbett
ஹொக்கைடோ	hokkaido
டிக்கின்ஸ்	dickens
லேபிள்	címke
பயனர்பெயர்	felhasználónév
நடந்தார்	sétált
உன்னி	unni
நன்றியுடன்	hálás
உற்சாக	érzés
உற்சாக	érzem
உற்சாக	érezni
உற்சாக	érzéssel
அபாயகரமானது	veszélyes
காட்சியமைப்பு	díszlet
காட்சியமைப்பு	táj
சாயமேற்றல்	elszíneződés
போராடிக்	küzd
பிரீசிட்லி	priestley
டயலாக்	párbeszédre
டயலாக்	párbeszéd
திருடப்பட்டது	lopott
திருடப்பட்டது	ellopták
லியோனிட்	leonyid
ஆபிசு	hobbes
நிராகரிப்பு	elutasítás
முதிராத	éretlen
ஜெல்	zselé
ஜெல்	gél
குரைக்கும்	ugat
கிளையன்ட்	ügyfél
கிளையன்ட்	kliens
கற்குழம்பு	magma
இழுப்பது	wiz
ஹிட்டாச்சி	hitachi
கேமிங்	szerencsejáték
தொழுவம்	barton
வெஸ்டன்	weston
பிரன்சுவிக்	brunswick
கச்சிதமாக	tökéletesen
நிதானமான	józanul
நிதானமான	józan
உமிழ்ந்து	köp
நவோமி	naomi
மெக்கானிக்கல்	mechanikai
மெக்கானிக்கல்	mechanikus
வரவுகள்	érkezők
படைப்பிரிவில்	ezred
நடிகனாக	pornósztár
மார்ஸ்டன்	marsden
இரகசியங்கள்	titkai
இரகசியங்கள்	titok
இரகசியங்கள்	titkok
இரகசியங்கள்	titkokat
பக்ஸ்டன்	buxton
பாகோ	pago
தாராளமான	bőkezű
தாராளமான	nagylelkű
சாட்விக்	chadwick
செர்ஜி	sergei
செர்ஜி	szergej
செர்ஜி	sergi
கட்ஸ்	katz
கால்கரி	calgary
முடிவில்லா	végtelen
திமித்ரி	dmitry
வால்ஷ்	walsh
உட்பொதிந்த	beágyazott
ஆரோக்கியமற்ற	egészségtelen
ஆடம்பரம்	luxus
ஆடம்பரம்	nagyság
ரிகா	riga
ரிகா	rica
பீகிள்	beagle
சோனார்	szonár
ஜிமி	jimi
பவுடர்	por
பவுடர்	port
கருத்தோட்டம்	paradigma
காங்க்	kang
சுரினாம்	suriname
எமிலியா	emilia
சூரை	tonhal
மிதுனம்	gemini
மிதுனம்	ikrek
அசைய	keverés
வீச்சுப்	amplitúdó
சிதைப்பு	csonkítás
ஏலியன்	idegen
ஏலியன்	űrlény
திராசு	thrash
வேஷம்	balek
துலாம்	mérleg
மேப்பிள்	maple
சிறப்பானவை	kiemelt
அனிலின்	anilin
அறுகோணம்	hatszög
வெம்மை	perzselő
காரியத்தை	viszony
காரியத்தை	viszonya
பாதுகாப்பின்மை	bizonytalanság
மொன்டேகு	montague
லீப்சிக்	lipcsei
சாதா	sima
ஆரம்பித்தால்	szervez
கைலா	kayla
கேட்வுமன்	macskanő
திமிங்கலம்	bálna
போதையில்	függőség
ஃபெஸ்	fez
ரீல்	tekercs
வேன்டும்	átalakítás
ஸ்டோக்ஸ்	stokes
சந்தோஷமாக	boldogság
சந்தோஷமாக	boldog
டேப்லெட்	tabletta
டேப்லெட்	tábla
பிடித்தவர்கள்	kedvencek
செர்	cher
வெல்க	win
வெல்க	nyerni
வெல்க	győzelem
வெல்க	nyerj
முன்னேற்பாடு	előkészületek
முன்னேற்பாடு	elkészítése
முன்னேற்பாடு	előkészítés
முன்னேற்பாடு	felkészülés
முன்னேற்பாடு	készítmény
சாக்லெட்	csoki
சாக்லெட்	csokoládé
ஒஸ்மான்	osman
பேசுங்கள்	beszélj
அளவில்லா	korlátlan
அளவில்லா	határtalan
டவுன்டவுன்	belváros
டவுன்டவுன்	belvárosban
டவுன்டவுன்	belvárosi
கன்வென்ஷன்	anyagokra
கன்வென்ஷன்	anyagok
கன்வென்ஷன்	hatóanyagok
மார்செலோ	marcelo
சந்தித்தேன்	találkozott
சந்தித்தேன்	met
சந்தித்தேன்	találkoztunk
சந்தித்தேன்	találkoztam
சார்லோட்	charlotte
ஹாரிங்டன்	harrington
ஸ்டேதம்	statham
ஹூவர்	hoover
ஜுலியன்	julien
டிராவல்ஸ்	utazik
நனை	mirigyek
டட்டன்	dutton
வாவ்	wow
வாவ்	hű
வாவ்	hűha
புஷ்கின்	puskin
நெகேவ்	negev
ஹேகியா	hagia
நாக்ஸ்	knox
ஸ்கார்ப்பியன்ஸ்	skorpiók
ஆரிப்	arif
லூபா	luba
பங்கேற்பாளர்	résztvevő
ஹாப்பர்	hopper
பமீலா	pamela
ஜிம்பாப்வே	zimbabwei
ஜிம்பாப்வே	zimbabwe
சரிபார்	ellenőrizni
சரிபார்	érvényesíti
சரிபார்	kijelentkezés
சரிபார்	csekk
சரிபார்	csekket
சரிபார்	ellenőrzés
லாட்ஜ்	lodge
டெனி	deni
இஸ்மாயீல்	ishmael
காப்ரால்	cabral
வெயிலின்	hőség
வெயிலின்	hő
வெயிலின்	fűtés
கோனி	connie
அத்லோன்	athlon
பிப்	pip
தீர்க்கதரிசனம்	jóslat
தீர்க்கதரிசனம்	prófécia
ஸ்தலங்கள்	sürgeti
சமர்ப்பிக்கப்பட்டது	benyújtott
பீபீ	bibi
கவரேஜ்	lefedettség
மிசா	misa
கென்னி	kenny
ஆன்ட்ரூஸ்	andrews
டோவ்	tov
பரேட்டோ	pareto
சோம்பு	ánizs
டெக்னிக்	technika
சோலி	chloe
ஜேஸ்	jazz
மெக்கெல்லன்	mckellen
கர்ஜனை	roar
கிரிஸ்டி	christie
அன்னாசி	ananász
குழுவைப்	csoport
குழுவைப்	csoportban
இச்சி	ichi
பரன்	baran
இடுகையில்	poszt
இடுகையில்	posta
இடுகையில்	post
இடுகையில்	bejegyzést
இடுகையில்	bejegyzésre
இடுகையில்	bejegyzés
சீமென்ஸ்	siemens
புன்	szójáték
அசைகள்	szótag
தொலைபேசியை	telefonon
தொலைபேசியை	telefon
தொலைபேசியை	telefont
சிரித்த	mosolyogva
சிரித்த	mosolygó
சிரித்த	mosolyog
நகோயா	nagoya
பிரின்சிப்பி	príncipe
ஹாரோ	haro
இயல்பிருப்பு	alapértelmezés
இயல்பிருப்பு	alapértelmezett
ராக்ஃபெல்லர்	rockefeller
ஆக்டேவியா	octavia
இறக்கையை	szárnyas
லுத்தரன்	evangélikus
டெமோ	bemutató
டெமோ	demó
ஒஸ்வால்ட்	oswald
பாரெட்	barrett
கையாடல்	sikkasztás
கிராஃபிக்	grafikai
கிராஃபிக்	grafikus
எச்சு	hess
நிக்கோசியா	nicosia
நினைவுகளில்	emlékek
நினைவுகளில்	emlék
ராப்டர்ஸ்	raptor
ஈரமாக	vizes
ஈரமாக	nedves
கசிந்தது	kiszivárgott
வங்கியாளர்	bankár
பாரபட்சம்	sérelme
பாரபட்சம்	előítélet
கத்தரிக்கோல்	olló
கத்தரிக்கோல்	ollót
மிஸ்டிக்	mystic
மிஸ்டிக்	misztikus
மோலினா	molina
காண்டல்	kandel
அஞ்சலை	mail
அஞ்சலை	levél
அஞ்சலை	levelek
அஞ்சலை	posta
பைபர்	piper
காரிக்	carrick
ஹம்சா	hamza
சிலநேரம்	néha
மில்வாகி	milwaukee
ஃபுல்டன்	fulton
சாதாரணம்	egyszerű
சாதாரணம்	szimpla
சாதாரணம்	szokásos
சாதாரணம்	normális
சாதாரணம்	normál
மோலி	molly
வரவேற்பறை	lobbi
தாய்ப்பலகை	alaplap
தகுதியானவர்	megérdemli
சோபி	sophie
பதியம்	implantátum
குளோனிங்	klónozás
எலினா	elena
லாசன்	lawson
நியூரம்பெர்க்	nürnberg
சமர்ப்பிக்கும்	benyújtása
வனத்தை	koncentrálni
கோமி	komi
டெல்லா	della
படியுங்கள்	olvasott
சிந்த்	szindh
பதிவகங்கள்	nyilvántartás
பதிவகங்கள்	nyilvántartások
சைனஸ்	sinus
அஸ்தானா	astana
டாஃப்ட்	taft
ஜோல்	jol
பெஞ்ச்	pad
பெஞ்ச்	padon
வழுக்கி	megcsúszott
படித்தது	olvasott
படித்தது	tanult
படித்தது	tanultam
சாறுகள்	kivonatok
சாறுகள்	kivonat
சுமோ	szumó
மதிநுட்பம்	óvatosság
மதிநுட்பம்	prudence
மதிநுட்பம்	elővigyázatosság
புரோலாக்டின்	prolaktin
தாராண்மையியம்	liberalizmus
என்ரிக்	enrique
தேடுகிறது	keresés
வாங்கியுள்ளார்	megvásárolt
வாங்கியுள்ளார்	vásárolt
வாங்கியுள்ளார்	beszerzett
யமஹா	yamaha
மனஅழுத்தம்	stressz
ஹ்சுன்	xun
மைனஸ்	mínusz
புனிதமானது	szent
பேட்டிங்	ütő
கோல்ஸ்	coles
சுகாதாரத்தை	higiéniai
சுகாதாரத்தை	higiénia
உரூசோ	rousseau
அயனம்	napforduló
ஊதுபத்தி	füstölő
பாஸ்தா	tésztát
பாஸ்தா	tészta
மெர்லின்	merlin
நெடுவரிசை	oszlop
நெடுவரிசை	oszlop
நெடுவரிசை	oszlopok
சகோ	tesó
சஸ்காச்சுவான்	saskatchewan
சாபர்	jafar
தேடப்பட்ட	átkutatták
புனைப்பெயர்கள்	becenevek
வருத்தமும்	megbánás
நன்கொடைகளை	adományok
நன்கொடைகளை	adományokat
நன்கொடைகளை	adomány
கண்ணிமை	szemhéj
விவ்	viv
விளம்பரப்படுத்தல்	hirdetési
விளம்பரப்படுத்தல்	hirdetések
விளம்பரப்படுத்தல்	hirdetés
விளம்பரப்படுத்தல்	reklám
ஃபின்	finn
செரைன்	szerin
வெயிட்	nehézsúlyú
நோவாக்	novak
மாங்	mang
நிலுவை	függőben
நிலுவை	folyamatban
டெய்சி	daisy
செர்ரோ	cerro
சியரா	sierra
செச்சினியா	csecsenföld
ஐன்	ain
கிரனாடா	grenada
டன்லப்	dunlop
ஸ்டீபன்ஸ்	stephens
ஜல்	jal
மின்னி	minnie
கட்டிங்	vágó
கட்டிங்	vágás
துட்டன்காமன்	tutanhamon
உதிர்த்து	mentén
கூட்டுமுயற்சி	együttműködés
தெய்வமே	isten
பியொங்யாங்	phenjan
தரைகள்	padlót
தரைகள்	padló
கரேன்	karen
ரெய்னர்	rainer
வஞ்சகம்	csalás
வஞ்சகம்	megtévesztés
தொடக்கங்கள்	kezdetek
ஜாதகம்	horoszkóp
ஏற்கக்கூடிய	elfogadhatónak
ஏற்கக்கூடிய	elfogadható
அரூபா	aruba
அலோ	alo
அலோ	aloe
ஐல்	sziget
லினசு	linus
நெய்மார்	neymar
விடாப்பிடியாக	tartósan
விடாப்பிடியாக	kitartó
சுயநல	önző
பதிலளித்த	válaszolt
ஆர்ஜினின்	arginin
அக்கினோ	aquino
காத்திருக்கிறது	vár
காத்திருக்கிறது	várakozás
காத்திருக்கிறது	várunk
காத்திருக்கிறது	várok
அவசியமற்ற	evilági
ரோரி	rory
நாத்திகர்கள்	ateisták
லூவர்	louvre
தீங்கும்	bántani
ஃபிரெடெரிக்	frederic
ஷியாமளன்	shyamalan
பியட்	piet
லக்ஸ்	lux
உருக்குலைந்த	eltorzult
உருக்குலைந்த	deformált
உருக்குலைந்த	torz
ஷீ	shea
உறுதிப்படுத்துதல்	megerősítés
உறுதிப்படுத்துதல்	megerősítést
உறுதிப்படுத்துதல்	megerősítése
அட்டகாசம்	fantasztikus
கிஷ்	kish
டஸ்டின்	dustin
மருந்தகம்	gyógyszerek
மருந்தகம்	gyógyszertárban
மருந்தகம்	gyógyszertár
மங்கலாக	homályos
மங்கலாக	elmosódott
ஸ்கூட்டர்	scooter
கடவுச்சொற்கள்	jelszavak
தழும்புகள்	hegek
தழும்புகள்	sebek
தழும்புகள்	sebhely
நிகிதா	nikita
அரகோன்	aragon
லார்ஸ்	lars
ரோவன்	rowan
தேடுகிறார்	szörf
சந்தோசம்	boldogság
சந்தோசம்	boldogságot
விரும்பப்பட்டது	kedvelt
விரும்பப்பட்டது	kedvelte
விரும்பப்பட்டது	kedvel
விரும்பப்பட்டது	tetszett
ஐரோவாசியா	eurázsiai
பிர்ச்	birch
அதிசயமாக	csodás
அதிசயமாக	csodálatos
டான்டே	dante
லாம்டா	lambda
சான்ட்	sant
பெர்னி	bernie
டேய்	dai
ஜூனிபர்	boróka
ஈமான்	hiszem
ஈமான்	higgy
ஈமான்	hűségesek
ஈமான்	hűséges
டெம்போ	tempó
கின்ஷாசா	kinshasa
ஜீப்	jeep
லிவீவ்	lviv
ஆல்ட்ரின்	aldrin
அலனைன்	alanin
அடைப்பை	dugó
அடைப்பை	dugót
கூட்டாளர்	társ
கூட்டாளர்	partner
கூட்டாளர்	társa
கூட்டாளர்	társam
தாணு	tanu
ஆர்லாண்டோ	orlando
அனஸ்	anas
நடுங்கும்	ingatag
ஃபர்	szőrme
ஃபர்	szőr
ஃபர்	bunda
செருகு	beszúrása
ஃப்ரெட்டி	freddy
ஆயா	aya
ஆயா	dadus
ஆயா	dada
படபடப்பு	szorongás
படபடப்பு	aggodalom
ஊரைவிட்டு	száműzni
எஸ்டோனியா	észtország
எஸ்டோனியா	észtországban
பெங்குயின்	pingvin
மனிதனிடம்	rns
நோஸ்ராடாமஸ்	nostradamus
பேசுகிறேன்	beszél
பேசுகிறேன்	beszélő
சேர்ந்துள்ளார்	csatlakozott
தியாகிகளின்	mártír
சீக்கிரமே	hamarosan
சீக்கிரமே	nemsokára
உருள்	tekercs
உருள்	tekercset
பின்னிஷ்	finnország
பின்னிஷ்	finn
சாயர்	sawyer
ஒசேயா	hóseás
காத்ரின்	kathryn
ப்ராக்	brock
அத்த	atta
குழப்பமாக	zavarodott
குழப்பமாக	zavart
குழப்பமாக	zavaros
பாக்ஸ்டர்	baxter
தைமஸ்	csecsemőmirigy
அளபுருக்கள்	paraméterei
அளபுருக்கள்	paraméterek
கடந்தகாலம்	elmúlt
கடந்தகாலம்	múlt
கடந்தகாலம்	múltbeli
ஆப்பரேட்டர்கள்	üzemeltetők
பினீசிய	föníciai
கிரேசன்	grayson
பைகளை	táskák
பைகளை	zsák
பைகளை	zacskó
பைகளை	zsákok
இடுக்கண்	gyötrelem
டோக்கன்	token
நிஜத்தில்	valóság
காரெட்	garrett
மேகர்	maher
செர்ரா	serra
இன்பமாக	bájos
இன்பமாக	kedves
ரெய்லி	reilly
சசெக்ஸ்	sussex
டெபிட்	betéti
ஆமி	amy
#அந்த	#ez
போர்ட்ஃபோலியோ	portfólió
புல்லர்	buller
வெரோனிகா	veronica
லெதர்	bőr
ஸ்ட்ரீம்கள்	patakok
பாறையியல்	kőzettan
ஹில்லாரி	hillary
ஹார்டன்	harden
மதிப்பிடு	értékelje
மதிப்பிடு	értékeli
மதிப்பிடு	mérték
மதிப்பிடு	kamatláb
மதிப்பிடு	arány
வில்லன்கள்	gazemberek
வில்லன்கள்	gonoszok
ஹுன்	hun
வோங்	wong
தகுதியிழப்பு	érvényteleníti
சவன்னா	savannah
மறைத்த	elrejtve
மறைத்த	rejtett
மறைத்த	elrejtett
கல்ப்	korty
லிரா	líra
சுகமே	izgalom
ஜோக்ஸ்	vicc
ஜோக்ஸ்	vicceket
ஜோக்ஸ்	viccek
சென்சென்	sencsen
கையோடு	kezét
கையோடு	kéz
யூசுஃப்	yusuf
காதலித்த	szerette
காதலித்த	szerettek
காதலித்த	imádott
காதலித்த	szeretett
ரப்	rab
ஏட்ரியாட்டிக்	adriai
ஏட்ரியாட்டிக்	adria
டால்பின்கள்	delfinek
ஜியாங்சு	jiangsu
எலும்பியல்	ortopéd
ஃப்ரீட்மன்	friedman
தாவோயிசம்	taoizmus
பெக்கட்	beckett
சதியை	pergő
தொழிலால்	foglalkozása
தொழிலால்	szakma
தொழிலால்	foglalkozás
சோல்செனிட்சின்	szolzsenyicin
பலவீனங்கள்	hiányosságok
செஸ்டர்டன்	chesterton
பார்கள்	bárok
பார்கள்	rácsok
பார்கள்	rúd
பார்கள்	rács
நார்வேஜியன்	norvégia
நார்வேஜியன்	norvég
வெல்வெட்	bársony
கோஸ்டர்	hullámvasút
டெம்சி	dempsey
பைகார்பனேட்	bikarbonát
கோட்டெஸ்	cortés
சோதிக்கிறது	ellenőrzése
சோதிக்கிறது	tesztelés
சோதிக்கிறது	vizsgálati
சோதிக்கிறது	vizsgálat
சோதிக்கிறது	próba
சோதிக்கிறது	teszt
தார்ஃபூர்	darfur
டேங்க்	tartály
டேங்க்	tank
பொல்லார்ட்	pollard
வாலர்	waller
மலத்தை	kaki
இதயங்கள்	szívek
கீகன்	keegan
ரசனை	íze
ஹோங்	hoang
குவாட்ரோ	quattro
இண்டி	indie
செரோடோனின்	szerotonin
கடித்தல்	harapás
கடித்தல்	kapás
அனுசரிக்கப்பட்டது	megfigyelhető
அனுசரிக்கப்பட்டது	megfigyelt
வேதனையை	gyötrelem
வேதனையை	büntetés
இப்போதெல்லாம்	napjainkban
இப்போதெல்லாம்	manapság
டமாஸ்கஸ்	damaszkusz
எல்லோர்	mindenki
எல்லோர்	mindenkinek
தீட்டா	théta
கைக்கடிகாரம்	óra
கைக்கடிகாரம்	vigyázz
போவன்	bowen
பகிர்வுகள்	részvények
பகிர்வுகள்	részvény
பகிர்வுகள்	részesedés
தியாகத்தை	áldozat
தியாகத்தை	áldozatot
நாங்	nong
டெபியன்	debian
கிறிஸ்டன்	kristen
போதைக்கு	függőség
லாக்டம்	laktám
விளம்பரப்படுத்தப்பட்டது	hirdetett
திருட	lop
திருட	lopni
திருட	ellopni
நாக்கை	nyelve
நாக்கை	nyelv
தருணங்கள்	pillanatai
தருணங்கள்	pillanatok
மொச்சை	bab
போர்ட்டபிள்	hordozható
பையா	fiú
பின்தொடர்	követni
பின்தொடர்	kövesd
வால்கள்	írás
ஒசாகா	osaka
ஓய்வை	nyugdíjba
ஓய்வை	nyugdíj
ஓய்வை	nyugdíjas
ஒத்திகைகள்	próbák
சிசெரோ	cicero
கொலைகாரர்கள்	gyilkosok
உருவியம்	tipológia
லிஸ்	liz
லிஸ்	lis
புரூக்னர்	bruckner
சுவாரெசு	suárez
பேசினார்கள்	beszélt
பேசினார்கள்	beszéltem
மதிப்பீட்டாளர்	moderátor
விரோதமானது	manók
தொலுயீன்	toluol
கிராக்கி	követelte
கிராக்கி	követelt
பனிச்சரிவு	lavina
வார்விக்	warwick
பர்னாட்	barnard
வலென்சியா	valencia
மால்டோவா	moldovai
மால்டோவா	moldova
டார்ட்	darts
டார்ட்	dart
விருச்சிகம்	skorpió
விக்கிலீக்ஸ்	wikileaks
புரோக்சிமா	proxima
வால்காட்	walcott
ஒழுகல்	folyós
நிழலும்	árnyék
தனிமையை	magány
அட்ரினல்	mellékvese
கிரிஃபின்	griffin
கிரிஃபின்	griff
கிம்பர்லி	kimberly
பணத்தால்	anyagilag
பணத்தால்	pénzügyileg
வய்ஸ்	weisz
வெய்	wei
செர்பியன்	szerb
செர்பியன்	szerbia
உள்ளரங்கு	beltéri
உள்ளரங்கு	fedett
உள்ளரங்கு	benti
தொழுகையை	megállapítani
தொழுகையை	ima
தொழுகையை	imádság
ஜிஹாத்	dzsihád
ரோண்டா	rhonda
வாக்கிங்	séta
வாக்கிங்	sétálni
வாக்கிங்	sétál
வாக்கிங்	gyalog
கிளம்	klum
வலுவானது	erős
வலுவானது	erősek
பெனா	pena
விக்ரகம்	idol
தலைவிதி	végzet
தலைவிதி	sors
போட்டான்	foton
அதிதூதர்	arkangyal
காம்யு	camus
ஃபங்க்	funk
கேள்வியில்	kérdés
சாவிகள்	kulcs
சாவிகள்	kulcsokat
சாவிகள்	kulcsok
டைஃபாய்டு	tífusz
பாதுகாத்த	lehetőség
சேருமிடம்	rendeltetési
சேருமிடம்	cél
உயிரகச்செதுக்கு	biopszia
ராக்வெல்	rockwell
டேலி	daley
இமானுவேல்	emanuel
தோழர்களே	pasik
தோழர்களே	srácok
மடாலயங்கள்	kolostorok
ஜாதிக்காய்	szerecsendió
மழுப்பலான	kitérő
பூனையை	cica
பூனையை	macska
கேனான்	canon
கான்ஸ்டன்ஸ்	constance
மீட்கவும்	visszaállítani
மீட்கவும்	helyreállítása
மீட்கவும்	visszaállítása
அப்படியிருந்தும்	mégis
பணியிடங்கள்	munkahelyek
இன்சூரன்ஸ்	biztosíték
இன்சூரன்ஸ்	biztosítási
இன்சூரன்ஸ்	biztosítás
ஹொக்	hogg
நியா	nia
வோடபோன்	vodafone
ரோசி	rossi
துர்க்மெனிஸ்தான்	türkmenisztán
உருக்கமான	túlvilág
லூட்ஸ்	lutz
தொடர்க	folytasd
தொடர்க	folytatás
மெலிண்டா	melinda
மார்ஃபீன்	morfium
வெம்பிளி	wembley
முறியும்	udvarlás
ஃபிரேம்	keret
நிம்மதியாக	nyugodt
நிம்மதியாக	laza
கண்மூடித்தனமாக	vakon
ரிங்கர்	ringer
பாராட்டத்தக்கது	dicséretes
வுட்ஸ்	erdőben
வுட்ஸ்	erdő
வுட்ஸ்	erdők
ஈர்க்கக்கூடிய	lenyűgöző
பத்திரிக்கையாளர்கள்	újságírók
பத்திரிக்கையாளர்கள்	újságírókat
ஹில்டா	hilda
வீசல்	menyét
வில்னியஸ்	vilnius
ஜாலி	jolly
உதயசூரியன்	emelkedő
உதயசூரியன்	emelkedik
ஜீரண	emésztési
ஜீரண	emésztőrendszeri
கிராஃபோர்ட்	crawford
புத்திசாலி	okos
புத்திசாலி	ügyes
புத்திசாலி	ötletes
புத்திசாலி	okos
புத்திசாலி	intelligens
புத்திசாலி	smart
வெட்டுக்கள்	vágás
வெட்டுக்கள்	vágások
டென்ட்	dent
ஹோல்டன்	holden
கேத்தா	goethe
பிச்சைக்காரர்கள்	koldus
பிச்சைக்காரர்கள்	koldusok
உருட்டு	tekercs
உருட்டு	gurul
உருட்டு	roll
டூத்	fogat
டூத்	fog
டூத்	foga
மிருதுவாக	puhább
வாழ்த்துக்களைத்	kívánság
வாழ்த்துக்களைத்	kívánja
விஸ்	wiz
கார்ல்டன்	carlton
பாட்டில்கள்	üvegek
பாட்டில்கள்	palackok
பாட்டில்கள்	üvegeket
தொடருங்கள்	folytasd
தொடருங்கள்	folytatás
ரெஜினா	regina
ஹிரோ	hiro
கிழிந்து	szakadt
பசியோடு	éhes
ராய்ஸ்	royce
முரட்டுத்தனமாக	durva
ஓய்வாக	nyugodt
ஓய்வாக	laza
ஓய்வாக	kikapcsolódás
ஓய்வாக	pihentető
மனோபாவம்	magatartás
மனோபாவம்	hozzáállás
லோனி	lonnie
ரிங்கோ	ringo
தைக்கப்பட்ட	varrt
தொடங்கு	start
தொடங்கு	kezdés
தொடங்கு	kezdeni
மங்களகரமான	kedvező
சுதந்திரங்கள்	szabadságjogok
சுதந்திரங்கள்	szabadságok
பணிவான	alázatos
பணிவான	szerény
ஹாம்லெட்	hamlet
கலபிரியா	calabria
சலேர்னோ	salerno
திமிங்கல	bálnavadász
ஷு	shu
அழிப்பான்	radír
விளம்பரப்படுத்துதல்	hirdetési
விளம்பரப்படுத்துதல்	hirdetések
விளம்பரப்படுத்துதல்	hirdetés
விளம்பரப்படுத்துதல்	reklám
விளம்பரப்படுத்துதல்	kinevezés
விளம்பரப்படுத்துதல்	előléptetés
விளம்பரப்படுத்துதல்	előmozdítása
விளம்பரப்படுத்துதல்	kiemelés
விளம்பரப்படுத்துதல்	promóciós
விளம்பரப்படுத்துதல்	kiemelés
கோப்பைகளும்	trófeák
அசுன்சியோன்	asunción
பிரமைகள்	hallucináció
நீச்சலுடை	fürdőruha
கிர்பி	kirby
வருகைகள்	látogatás
வருகைகள்	látogatások
ஆக்கிரமிப்பாளர்கள்	támadók
அசௌகரியம்	kellemetlen
கெச்சுவா	kecsua
ஸ்மேக்டவுன்	összecsapás
ஸ்மேக்டவுன்	smackdown
ஸ்மேக்டவுன்	leszámolás
கேக்குகள்	sütemény
கேக்குகள்	torták
தசைப்பிடிப்பு	görcs
தசைப்பிடிப்பு	görcsök
நிகழ்விடம்	helyszín
ஹெய்லி	hailey
புவன	buona
ஃபிஸ்ட்	ököl
பணப்பை	táska
ஹேவார்ட்	hayward
நெஞ்சத்தை	melle
நெஞ்சத்தை	mell
ஹப்பிள்	hubble
ரூபிக்	rubik
பிரம்மாண்டமாக	díszes
சேட்டை	csintalan
சேட்டை	pajkos
சேட்டை	huncut
அபத்தம்	bla
ஹெர்மான்	herrmann
உறங்க	alvó
உறங்க	alszom
உறங்க	alvás
உறங்க	alszik
டிரான்	tran
லாட்டரி	sorsolás
லாட்டரி	lottó
பைக்குகள்	kerékpárok
பைக்குகள்	motorok
பதிலாள்	proxy
கேம்கள்	játék
கேம்கள்	játékok
கார்பரேட்	vállalati
ரேசர்	racer
ரேசர்	versenyző
லில்லியன்	lillian
லோவ்	lowe
உள்ளாடை	fehérnemű
உள்ளாடை	bugyi
கோப்புப்பெயர்	fájlnév
லார்வா	lárvák
மாவியம்	cellulóz
பீச்சர்	beecher
கனமாக	heavy
கனமாக	súlyos
கனமாக	nehéz
அடிக்கோடு	hangsúlyozni
கரந்தடி	gerilla
சறுக்கல்	csúszás
சறுக்கல்	skid
டோரஸ்	torres
ரொமான்ஸ்	románc
ரொமான்ஸ்	romantika
ஆச்சர்யம்	meglepetés
ஆச்சர்யம்	meglepi
ஆச்சர்யம்	wow
ஆச்சர்யம்	hű
ஆச்சர்யம்	hűha
கானோ	kano
பெரென்	perrin
டெஸ்மண்ட்	desmond
டோரோ	toro
இவ்வுலகின்	vágyak
இவ்வுலகின்	vágy
கோம்போசுதேலா	compostela
பிளையர்	szórólap
விவி	vivi
பயமும்	félelem
எதிர்பார்ப்பும்	elvárás
எதிர்பார்ப்பும்	elvárások
துவங்கு	start
துவங்கு	kezdés
துவங்கு	kezdeni
துவங்கு	folytatás
ஸ்டண்ட்	mutatvány
அனுப்பு	küldj
அனுப்பு	küld
அனுப்பு	küldeni
டிரிப்டோபான்	triptofán
பிணங்கள்	holttestek
பிணங்கள்	hullák
பிணங்கள்	testek
பிணங்கள்	szervek
அந்நியர்கள்	idegenek
பிஸ்தா	pisztácia
பிராகி	brahe
காசாபிளாங்கா	casablanca
டியூடர்	tudor
வாட்கின்ஸ்	watkins
கேள்விக்கும்	kérdés
பனோரமா	panorama
குத்தினார்	szúrt
குத்தினார்	szúrás
குத்தினார்	szúr
நசுக்கி	zúzott
நசுக்கி	összetört
முத்தமிடும்	csók
களிப்பாறை	pala
மெர்சர்	mercer
பாகையா	bahia
எவெரெட்	everett
மாசிடோனியா	macedónia
புறப்பட	felszállás
தவறவிட்ட	elmaradt
மார்டினி	martini
எரோடோட்டசு	hérodotosz
பிரியம்	priamosz
குரூகர்	kruger
லேப்டாப்	laptopok
லேப்டாப்	laptop
ஃபாசோ	faso
டிரக்குகள்	teherautók
டிரக்குகள்	teherautó
ஈர்ப்புகள்	látnivalók
