και	och
λιοντάρι	lion
λιοντάρι	lejon
συνδυάζει	kombinerar
γενετική	genetiskt
γενετική	genetiska
γενετική	genetisk
γενετική	genetik
ενδιαφέροντα	intressen
ενδιαφέροντα	intressanta
ενδιαφέροντα	intressant
κατασκευάζεται	tillverkas
κατασκευάζεται	tillverkade
κατασκευάζεται	tillverkat
κατασκευάζεται	tillverkad
κατασκευάζεται	framställt
πολλαπλές	multipla
πολλαπλές	flera
πολλαπλές	multipel
πολλαπλές	flertal
ιατρικές	medicinska
ιατρικές	medicinsk
ιατρικές	medicinskt
χτύπημα	blåsa
χτύπημα	blås
χτύπημα	slog
χτύπημα	påkörd
χτύπημα	träffad
χτύπημα	träff
επίβλεψη	övervakning
επίβλεψη	tillsyn
ενορία	församling
ενορία	socken
ιστού	vävnad
γιουβέντους	juventus
αρχαιοτήτων	antikviteter
παράθυρα	windows
παράθυρα	fönster
παράθυρα	rutor
μόνα	mouna
μόνα	mana
μόνα	mona
βαρσοβίας	warszawa
πανηγύρι	mässa
πανηγύρι	rättvist
πανηγύρι	rättvis
χιλιοστά	millimeter
χιλιοστά	millisekunder
χιλιοστά	millimeter
διδάκτωρ	doktorsexamen
διδάκτωρ	doktorsgrad
χριστίνα	christina
χριστίνα	cristina
χριστίνα	christine
αξιοπιστία	trovärdighet
αξιοπιστία	trovärdigheten
αξιοπιστία	pålitlighet
αξιοπιστία	tillförlitlighet
στρατιώτης	soldaten
στρατιώτης	soldat
κομήτης	komet
κομήτης	kometen
περιεκτικότητα	innehållet
περιεκτικότητα	innehåll
ανάκτηση	återvinning
ανάκτηση	återhämtning
ανάκτηση	indrivning
κομήτη	komet
κομήτη	kometen
τελ	tel
διακοπές	semestrar
διακοπές	helgdag
διακοπές	semester
διακοπές	högtid
διακοπές	semester
διακοπές	högtider
διακοπές	helgdagar
διακοπές	semester
διακοπές	helger
μοχάμεντ	muhammad
μοχάμεντ	muhammed
μοχάμεντ	mohammed
μοχάμεντ	muhammed
μοχάμεντ	muhammed
μοχάμεντ	mohamed
ρώσους	ryssar
ψηφίστηκε	röstat
ψηφίστηκε	röstade
ψηφίστηκε	röstades
γεράκι	falk
γεράκι	falcon
γεράκι	falken
γεράκι	hök
γεράκι	hawk
εισόδημα	inkomster
εισόδημα	intäkter
εισόδημα	inkomst
αφαιρεθεί	borttagna
αφαιρεθεί	borttagen
αφαιρεθεί	borttaget
απαγορεύεται	förbjudna
απαγορεύεται	förbjuden
απαγορεύεται	förbjudet
απαγορεύεται	förbjudna
απαγορεύεται	förbjuden
απαγορεύεται	förbjudet
έπεισε	övertygas
έπεισε	övertygade
έπεισε	övertygad
έπεισε	övertygat
μοναχοί	munkarna
μοναχοί	munkar
φώτα	ljus
φώτα	lampor
εύα	eva
εύα	eva
εύα	eve
τζεφ	jeff
φεβρουάριος	februari
λουξεμβούργο	luxemburgska
λουξεμβούργο	luxemburg
λουξεμβούργο	luxembourg
αυξανόμενη	växande
αυξανόμενη	växer
αυξανόμενη	ökar
αυξανόμενη	ökande
διαδρομές	slingor
διαδρομές	vägar
διαδρομές	banor
διαδρομές	resor
διαδρομές	rutter
επιδρομή	räd
επιδρομή	razzia
εγκαταλείφθηκε	övergivet
εγκαταλείφθηκε	övergiven
εγκαταλείφθηκε	övergav
εγκαταλείφθηκε	övergivna
εγκαταλείφθηκε	avbrutet
εγκαταλείφθηκε	avbruten
εισιτήρια	biljetterna
εισιτήρια	biljetter
ακαδημαϊκή	akademisk
ακαδημαϊκή	akademiker
ακαδημαϊκή	akademiska
ακαδημαϊκή	akademiskt
ενοποίηση	enandet
ενοποίηση	enande
ενοποίηση	konsolidering
ενοποίηση	integrering
ενοποίηση	integration
ενοποίηση	integrationen
ισαάκ	isaac
ισαάκ	isak
βροχή	regn
βροχή	rain
λόφος	kullen
λόφος	backen
λόφος	backe
λόφος	kulle
λόφος	hill
φερνάντο	fernando
δώρα	gåvor
δώρα	presenter
δώρα	presenter
δώρα	presenterar
δώρα	julklappar
ομοιότητες	likheter
ομοιότητες	likheterna
τείνει	tenderar
σπαθί	svärd
παρατηρήθηκε	observerade
παρατηρήθηκε	observerat
παρατηρήθηκε	observerad
χάινριχ	heinrich
επένδυση	investering
επένδυση	investera
επένδυση	investerar
επένδυση	investment
επένδυση	investering
επένδυση	investeringar
λιβάνου	libanesiska
ροδόπης	rodopi
πρόσοψη	fasaden
πρόσοψη	fasad
πρόσοψη	fasad
έντασης	intensitet
συναντήσεις	möten
συναντήσεις	sammanträden
ηθικό	moralen
ηθικό	moral
ηθικό	etiska
ηθικό	etiskt
ηθικό	etisk
ηθικό	moraliskt
ηθικό	moral
ηθικό	moralisk
ηθικό	moraliska
επιλέξει	utvald
επιλέξει	valda
επιλέξει	utvalda
επιλέξει	vald
επιλέξει	utvalt
επιλέξει	valt
σημειώνοντας	uppmärksammar
σημειώνοντας	notera
σημειώνοντας	konstaterar
σημειώνοντας	noterar
ερζεγοβίνη	hercegovina
υπεράσπιση	försvaret
υπεράσπιση	försvar
υπεράσπιση	försvaret
υπεράσπιση	försvar
εγχειρίδιο	handboken
εγχειρίδιο	handbok
εγχειρίδιο	manuell
εγχειρίδιο	manual
εγχειρίδιο	handbok
εγχειρίδιο	manuellt
περιγραφές	beskrivningarna
περιγραφές	beskrivningar
σημείωμα	not
σημείωμα	observera
σημείωμα	obs
σημείωμα	anteckning
σημείωμα	anmärkning
οξεία	akuta
οξεία	akut
εισέβαλε	invaderade
εισέβαλε	invaderat
εκτελείται	avrättade
εκτελείται	avrättades
εκτελείται	utförd
εκτελείται	avrättad
φίλη	vännen
φίλη	vän
προστίθεται	tillagda
προστίθεται	tillagt
προστίθεται	tillagd
προστίθεται	tillsatt
φρούτα	frukter
φρούτα	frukt
φρούτα	frukter
φρούτα	frukt
μόντρεαλ	montreal
περιβάλλοντα	omgivning
περιβάλλοντα	omgivningar
περιβάλλοντα	omgivningen
περιβάλλοντα	miljöer
περιβάλλοντα	omgivningar
ίσο	lika
ίσο	jämställda
ίσο	equal
ορατό	synlig
ορατό	synligt
ορατό	synliga
γιορτές	högtider
γιορτές	helgdagar
γιορτές	semester
γιορτές	helger
αυτόματο	auto
αυτόματο	automatiskt
αυτόματο	automatiska
αυτόματο	automatisk
αυτόματο	automat
αυτόματο	automatiskt
αυτόματο	automatiska
αυτόματο	automatisk
αριθμητικά	numeriskt
αυτοκράτειρα	kejsarinna
αυτοκράτειρα	kejsarinnan
ημισφαίριο	halvklotet
εντυπωσιακό	imponerande
σερβική	serbiska
ειδήσεις	nyheter
ειδήσεις	news
ειδήσεις	nyhet
ειδήσεις	nyheterna
αργή	slow
αργή	långsam
αργή	långsamt
αργή	sakta
αργή	långsamma
καυσίμων	drivmedel
καυσίμων	bränsle
μανουέλ	manuel
χάνουν	förlorar
χάνουν	förlora
χάνουν	mista
αρνητικό	negativa
αρνητικό	negativt
αρνητικό	negativ
άρμα	flyter
άρμα	flyta
άρμα	svävar
προσαρμογή	anpassar
προσαρμογή	justering
προσαρμογή	anpassning
προσαρμογή	anpassa
προσαρμογή	justera
προσαρμογή	anpassning
προσαρμογή	anpassa
στερεό	solid
στερεό	solitt
κομνηνός	komnenos
περιπέτεια	äventyr
μεταφραστεί	översatt
μεταφραστεί	översatta
μαντόνα	madonna
ευρωπαίοι	européer
ευρωπαίοι	européerna
επέβαλε	påtvingade
επέβαλε	påtvingat
ναρκωτικών	drog
τεράστιες	jättestor
τεράστιες	enorm
τεράστιες	enormt
τεράστιες	enorma
μαθηματικό	matematiska
μαθηματικό	matematisk
μαθηματικό	matematiskt
θερμική	termisk
θερμική	termiskt
θερμική	termiska
ιντιάνα	indiana
εγκαίνια	invigning
εγκαίνια	öppnande
εγκαίνια	öppning
εγκαίνια	öppnar
διάνυσμα	vektor
συνασπισμό	koalition
συνασπισμό	koalitionen
πλησιάζει	närmar
τομή	korsning
τομή	korsningen
τομή	snittet
τομή	snitt
δημοφιλείς	populärt
δημοφιλείς	popular
δημοφιλείς	populär
δημοφιλείς	populära
δημοφιλείς	populärt
λεία	slät
λεία	jämn
λεία	slätt
λεία	smidigt
λεία	smidig
λεία	booty
ενδιάμεσο	mellannivå
ενδιάμεσο	mellanliggande
κρατώντας	håller
κρατώντας	holding
κατευθύνσεις	riktningar
χαμηλότερο	lägst
χαμηλότερο	lägsta
χαμηλότερο	nedre
χαμηλότερο	lägre
χαμηλότερο	undre
διδάσκει	undervisar
πρωταγωνιστή	huvudperson
βοηθάει	hjälper
λωρίδες	remsor
λωρίδες	körfält
λωρίδες	ränder
σταδιακή	gradvis
σταδιακή	fasas
πρι	prix
πολιτιστικά	kulturella
πολιτιστικά	kulturellt
πολιτιστικά	kulturell
πλάγια	sidled
πλάγια	laterala
πλάγια	kursiv
πλάγια	kursiv
πλάγια	playa
επιτάχυνση	acceleration
επιτάχυνση	påskynda
επιτάχυνση	accelerera
επιτάχυνση	accelerera
επιτάχυνση	påskynda
επέτειο	årsjubileum
επέτειο	bröllopsdag
επέτειο	årsdag
επέτειο	årsdagen
επέτειο	jubileum
πότερ	potter
καλεί	inbjuder
καλεί	inbjudningar
καλεί	samtal
καλεί	ringer
καλεί	anropar
γειτονικές	angränsande
καταστολή	repression
καταστολή	förtryck
καταστολή	undertrycka
καταστολή	förtryck
οριζόντια	horisontell
οριζόντια	horisontellt
οριζόντια	övergripande
οριζόντια	horisontella
οριζόντια	vågrätt
πελάτες	kunderna
πελάτες	kunder
πελάτες	klienterna
πελάτες	klienter
πελάτες	kunder
δημοσιεύσεις	inlägg
δημοσιεύσεις	stolpar
δημοσιεύσεις	publikationer
ειδικοί	specialister
ειδικοί	experter
ειδικοί	sakkunniga
βορειοανατολική	nordöstra
βορειοανατολική	nordost
βορειοανατολική	nordöst
βορειοανατολική	nordöstra
αντοχή	hållfasthet
αντοχή	styrka
αντοχή	hållbarhet
αντοχή	beständighet
αντοχή	varaktighet
αντοχή	uthålliga
αντοχή	uthållighet
αντοχή	motstånd
αντοχή	motståndskraft
αντοχή	resistens
αντοχή	motståndsrörelsen
αντοχή	beständighet
αντοχή	uthållighet
αγόρια	boys
αγόρια	pojkar
αγόρια	grabbar
επεξεργαστή	processorer
επεξεργαστή	processor
σλοβακία	slovakien
αλέξιος	alexios
ιδιωτικά	privat
ιδιωτικά	privat
ιδιωτικά	basse
ιδιωτικά	privata
θρίλερ	thriller
κοινός	vanligt
κοινός	gemensamt
κοινός	vanlig
κοινός	vanliga
κοινός	gemensamma
θύελλα	stormen
θύελλα	storm
ιταλούς	italienare
ιταλούς	italienarna
ξεπεράσει	överträffa
ξεπεράσει	övervinna
ακολουθείται	följs
ακολουθείται	följde
ακολουθείται	följt
προσκήνιο	förgrunden
πορτογαλικά	portugisiska
ταϊβάν	taiwan
ταϊβάν	taiwanesiska
περίμενε	vänta
τιμ	tim
κλείνει	stänger
θέρμανση	heat
θέρμανση	värme
θέρμανση	uppvärmning
θέρμανση	upphettning
θέρμανση	värme
μπουένος	buenos
πρόληψη	förebyggande
πρόληψη	förebygga
πρόληψη	prevention
άνταμ	adam
νεκρό	död
νεκρό	döda
νεκρό	dött
νεκρό	dead
πρέβεζα	preveza
αναθεώρηση	översyn
αναθεώρηση	granskning
αναθεώρηση	granska
αναθεώρηση	omprövning
αναθεώρηση	recension
αναθεώρηση	revidering
αναθεώρηση	översyn
αναθεώρηση	revision
αναθεώρηση	resning
αναθεώρηση	omarbetning
επίτιμος	heders
προεδρικό	presidentens
ανεπάρκεια	brist
ανεπάρκεια	otillräckliga
καταλόγου	katalogen
καταλόγου	katalog
σκιά	skugga
σκιά	shadow
σκιά	skuggan
σκιά	skugga
σκιά	skuggan
σκιά	nyans
εξαγωγή	exporterar
εξαγωγή	exportera
εξαγωγή	export
εξαγωγή	exporterar
εξαγωγή	exportera
εξαγωγή	export
καθυστέρηση	fördröjning
καθυστέρηση	försening
καθυστέρηση	förseningar
καθυστέρηση	dröjsmål
καθυστέρηση	förseningar
καθυστέρηση	försenat
καθυστέρηση	försenad
καθυστέρηση	fördröjd
καθυστέρηση	försenade
συνομοσπονδία	edsförbundet
αποκάλυψε	avslöjar
αποκάλυψε	avslöja
αποκάλυψε	presenterade
αποκάλυψε	avslöjades
αποκάλυψε	avslöjad
αποκάλυψε	avslöjas
αποκάλυψε	avslöjade
αποκάλυψε	avslöjat
εκφράζεται	uttryckte
εκφράζεται	uttryckta
εκφράζεται	uttrycks
εκφράζεται	uttryckt
διαφωνίες	tvister
διαφωνίες	dispyter
διαφωνίες	meningsskiljaktigheter
διαφωνίες	oenighet
επιβατών	passagerare
επιβατών	passagerarna
επιβατών	passagerare
αγροτικές	landsbygd
αγροτικές	landsbygdens
συλλογική	kollektivt
συλλογική	kollektiva
συλλογική	kollektiv
προστάτης	beskyddare
προστάτης	prostata
προστάτης	patron
λειψία	leipzig
αντιγόνη	antigone
κατάστημα	handla
κατάστημα	butiken
κατάστημα	butik
κατάστημα	förvaras
κατάστημα	lagra
κατάστημα	butiken
κατάστημα	butik
σι	cee
συντονισμού	samordning
συντονισμού	koordination
λιβύης	libyska
λιβύης	libyen
επηρεάζουν	påverkar
επηρεάζουν	påverka
απεικονίσεις	skildringar
απεικονίσεις	illustrationer
τσάρος	tsar
νότιος	sydlig
νότιος	södra
μπασίστα	basist
ξένοι	främlingar
ξένοι	utomstående
ξένοι	utlänningar
χούντα	juntan
ξεκάθαρα	klart
ξεκάθαρα	tydligt
παραγγελία	beställer
παραγγελία	beställning
παραγγελία	beordrar
παραγγελία	beställa
παραγγελία	ordningsföljd
παραγγελία	beställning
παραγγελία	ordning
παραγγελία	beställa
αγαθά	gods
αγαθά	varor
απειλές	hot
εχθρό	fienden
εχθρό	fiender
εχθρό	fiende
περίοδοι	perioder
σκληρά	jobbigt
σκληρά	hård
σκληρά	svårt
σκληρά	hårda
σκληρά	hårt
φιλοξένησε	värd
πόρτες	dörrarna
πόρτες	dörrar
αυτοβιογραφία	självbiografi
τζέιν	jane
κατατάχθηκε	värvade
ούρα	urin
ούρα	urinprov
ούρα	urinen
ούρα	ura
πυρηνική	nukleära
πυρηνική	kärnkraft
πυρηνική	kärnvapen
πυρηνική	nukleär
πυρηνική	kärnenergi
ανάμνηση	minnen
ανάμνηση	minnet
ανάμνηση	minne
ανάμνηση	memory
υπολογιστής	miniräknare
υπολογιστής	räknare
υπολογιστής	datorn
υπολογιστής	dator
δαβίδ	david
εγγραφή	registrering
εγγραφή	inspelning
εγγραφή	registrering
εγγραφή	inskrivning
εγγραφή	registreringen
απέδειξε	bevisade
απέδειξε	bevisat
απέδειξε	bevisa
ταχεία	påskyndat
ταχεία	påskyndade
ταχεία	rapid
ταχεία	snabb
κινηματογραφικό	filmisk
σιμόν	simone
σιμόν	simon
άιρες	aires
μπουν	boon
μπουν	boone
ολυμπία	olympia
εξωτερικός	extern
εξωτερικός	externt
εξωτερικός	yttre
εξωτερικός	externa
άξονας	axel
άξονας	axeln
άξονας	axel
προφήτης	profet
προφήτης	profeten
φαινόταν	verkade
φαινόταν	tycktes
συμεών	semyon
συμεών	simeon
ανώνυμος	anonym
ανώνυμος	anonyma
παρατήρησε	iaktta
παρατήρησε	observera
αντιπρόσωπος	ombud
αντιπρόσωπος	företrädare
αντιπρόσωπος	representativ
αντιπρόσωπος	representativt
αντιπρόσωπος	representant
αντιπρόσωπος	delegera
αντιπρόσωπος	delegat
πεν	penn
πεν	pen
πεν	penna
πεν	pennan
βαρέων	tungvikt
ζωντανό	levande
ζωντανό	alive
αναγνωρίσει	identifiera
εισαγωγής	import
εισαγωγής	importera
νιγηρία	nigeria
λούις	lewis
λούις	ludvig
λούις	louis
σταθερές	konstanter
ντουέτο	duett
ντουέτο	duo
βακτήρια	bakterier
κακώς	dåligt
επιτροπές	utskotten
επιτροπές	kommissioner
επιτροπές	provision
επιτροπές	utskott
επιτροπές	utskotten
επιτροπές	kommittéer
επιτροπές	kommittéerna
επιτροπές	utskott
επηρεάστηκε	påverkade
επηρεάστηκε	påverkad
επηρεάστηκε	påverkat
διαβάζει	läser
πλοκή	komplott
καρκίνος	cancer
μπανγκλαντές	bangladesh
ονοματολογία	nomenklaturen
ονοματολογία	nomenklatur
πρόσφερε	erbjöd
πρόσφερε	erbjuds
πρόσφερε	erbjudna
πρόσφερε	erbjuden
πιλότος	piloten
πιλότος	pilot
σόφια	sofia
αμβούργο	hamburg
αυτοκρατορικό	kejserliga
αυτοκρατορικό	imperial
στόχοι	mål
στόχοι	syften
στόχοι	målsättningar
στόχοι	syftar
στόχοι	syften
στόχοι	mål
στόχοι	goals
στόχοι	målsättningar
στόχοι	måltavlor
ψηλότερο	längre
εκτελεστική	executive
εκτελεστική	verkställande
κάθριν	kathryn
κάθριν	katherine
κάθριν	catherine
κάθριν	katarina
απαιτούσε	krävt
απαιτούσε	krävde
ισχύς	hållfasthet
ισχύς	styrka
ισχύς	giltighet
ισχύς	kraft
ισχύς	makt
ισχύς	power
συμφωνεί	samtycker
συμφωνεί	instämmer
νομοθετικό	lagstiftande
υπεύθυνο	ansvarsfullt
υπεύθυνο	ansvariga
υπεύθυνο	ansvarsfull
υπεύθυνο	ansvarig
υπεύθυνο	ansvarigt
χωρίζει	separerar
χωρίζει	skiljer
οροπέδιο	platå
εκδίκηση	hämnd
εκδίκηση	hämnd
εκδίκηση	revansch
εκδίκηση	hämnd
εκδίκηση	hämnas
στρατηγοί	generaler
οδύσσεια	odyssey
αποθήκευσης	lagring
αποθήκευσης	förvaring
ταξιδεύει	resor
ταξιδεύει	reser
ταξιδεύει	resa
ταξιδεύει	resande
ταξιδεύει	reser
άντριου	andreas
άντριου	andrew
πράγα	prag
ετυμολογία	etymologi
παλαιολόγος	palaiologos
μάθημα	lärdom
μάθημα	lektion
μάθημα	lektionen
μάθημα	läxa
μάθημα	klass
μάθημα	klassen
χιούστον	houston
ρητά	uttryckligen
ρητά	explicit
ρητά	uttryckligen
ρητά	uttryckligt
ερασιτεχνικό	amatörer
ερασιτεχνικό	amatör
παράθυρο	fönstret
παράθυρο	fönster
προτεραιότητα	prioritet
προτεραιότητα	prioritering
προτεραιότητα	prioriterat
προτεραιότητα	prioriterad
κατοικούν	bebor
μαδαγασκάρη	madagaskar
μυτιλήνη	mytilene
εισάγει	infogar
εισάγει	introducerar
εισάγει	introduceras
γλύπτες	skulptörer
γυμνό	naket
γυμνό	naken
γυμνό	nakna
γυμνό	naket
γυμνό	nakenhet
γυμνό	naket
γυμνό	naken
γυμνό	nakna
ουράνια	himmelska
ουράνια	himmelsk
ουράνια	himmelska
δέκατο	tionde
δέκατο	tiondel
αποκαλύφθηκε	avslöjades
αποκαλύφθηκε	avslöjad
αποκαλύφθηκε	avslöjas
αποκαλύφθηκε	avslöjade
αποκαλύφθηκε	avslöjat
δημιουργού	skaparen
δημιουργού	skapare
μετα	efteråt
μετα	after
μετα	efter
ορίζοντα	horisont
ορίζοντα	horizon
ορίζοντα	horisonten
ινδική	indiska
ινδική	indier
ινδική	indisk
ινδική	indiskt
ινδική	indian
καστοριά	kastoria
κινηματογράφος	bio
κινηματογράφος	biografer
κινηματογράφος	biograf
αδελφές	systrar
απλός	enkla
απλός	enkelt
απλός	enkel
πουλί	kuk
πουλί	fågel
πουλί	fågeln
πάγκο	räknare
πάγκο	motverka
πάγκο	bänk
αγαπημένη	favoriten
αγαπημένη	favorit
αγαπημένη	älskade
αγαπημένη	älskad
γιανγκ	yang
μορίων	molekyler
δωμάτια	rummen
δωμάτια	rum
πύργους	towers
πύργους	tornen
πύργους	höghusen
πύργους	torn
προστάτη	beskyddare
προστάτη	prostata
ζήτηση	efterfrågan
ζήτηση	kräva
ιθαγενείς	infödda
λείπουν	saknar
λείπουν	saknas
λείπουν	saknade
λείπουν	saknad
λείπουν	försvunnen
προτεινόμενη	föreslog
προτεινόμενη	föreslagen
προτεινόμενη	föreslaget
προτεινόμενη	föreslagna
προτεινόμενη	rekommenderas
προτεινόμενη	rekommenderade
προτεινόμενη	rekommenderat
προτεινόμενη	rekommenderad
προτεινόμενη	föreslaget
προτεινόμενη	föreslagna
προτεινόμενη	föreslagen
προτεινόμενη	friade
προτεινόμενη	friat
ιππείς	ryttare
ιππείς	ryttare
κυριαρχεί	dominerar
κυριαρχεί	dominerar
κυριαρχεί	dominera
δοκίμιο	uppsats
δοκίμιο	uppsatsen
τοίχους	murar
τοίχους	väggarna
τοίχους	väggar
οδηγοί	chaufförer
οδηγοί	förare
οδηγοί	drivrutiner
οδηγοί	guider
μισή	halvt
μισή	half
μισή	hälften
μισή	halva
μισή	halv
ιδρυτές	grundare
ιδρυτές	grundarna
πάρκα	parker
πάρκα	parks
σταθερότητα	stabilitet
μίνι	mini
μίνι	mimmi
μίνι	minnie
άρχοντα	lord
άρχοντα	herre
αυτοκτονία	självmord
πολυάριθμες	talrika
καταλυτική	katalytisk
ευαγγέλιο	evangelium
νεότερο	nyaste
νεότερο	nyare
βέρμαχτ	wehrmacht
διορίζεται	utnämnd
διορίζεται	utnämnda
διορίζεται	utsedd
διορίζεται	utsedda
γύρους	rundor
γύρους	omgångar
γύρους	skott
φραντσέσκο	francesco
αιχμαλωσία	fånga
αιχμαλωσία	fångenskap
χέπμπορν	hepburn
περιστατικά	incidenter
περιστατικά	tillbud
γραμμάρια	gram
γραμμάρια	gram
υποστηρικτής	anhängare
πολιτιστικός	kulturella
πολιτιστικός	kulturellt
πολιτιστικός	kulturell
ικανός	kunniga
ικανός	duktiga
ικανός	skickliga
ικανός	kapabel
ικανός	duglig
ικανός	kapabla
λεωφόρος	boulevard
λεωφόρος	avenyn
λεωφόρος	avenue
λεωφόρος	motorväg
λεωφόρος	highway
λεωφόρος	landsväg
βίο	bio
βίο	biografi
άπειρο	oändlig
άπειρο	oändligt
άπειρο	oändliga
άπειρο	oändligheten
άπειρο	oändligt
άπειρο	oändlighet
λευκός	vita
λευκός	white
λευκός	vit
λευκός	vitt
καταστραφεί	förstörda
καταστραφεί	förstöras
καταστραφεί	förstörde
καταστραφεί	förstörd
καταστραφεί	förstört
παππού	farfar
παππού	morfar
παππού	farfar
παππού	morfar
αιθιοπία	etiopien
ζωγράφισε	målade
ζωγράφισε	målad
ζωγράφισε	målas
ζωγράφισε	målat
περσία	persien
ξένη	utrikes
ξένη	utländska
ξένη	utländsk
ξένη	utländskt
ξένη	främmande
τακτικό	taktiska
τακτικό	taktisk
τακτικό	taktiskt
κοσμήματα	ädelstenar
κοσμήματα	juveler
κοσμήματα	smycken
κοσμήματα	smycke
κοσμήματα	smycken
κοσμήματα	smycke
γυμναστικής	gymnastiska
συντριπτική	överväldigande
δεκτή	kvarstående
δεκτή	accepterade
δεκτή	godkänt
δεκτή	accepteras
δεκτή	accepterat
δεκτή	accepterad
δεκτή	godkänd
στολή	dräkt
στολή	kostym
στολή	klädsel
στολή	outfit
στολή	enhetlig
στολή	enhetligt
στολή	uniform
στολή	enhetliga
χάρης	haris
επικεντρώνεται	fokuserar
ενισχύσεις	bistånd
ενισχύσεις	stöd
έντυπα	formulär
έντυπα	blanketter
έντυπα	former
διπλά	dubbel
διπλά	dubbelt
διπλά	dubbla
διπλά	fördubbla
υποστηρίζοντας	argumentera
υποστηρίζοντας	argumenterar
υποστηρίζοντας	grälade
υποστηρίζοντας	bråkar
περιορισμένο	limited
περιορισμένο	begränsat
περιορισμένο	begränsade
περιορισμένο	begränsad
περιορισμένο	begränsad
περιορισμένο	begränsade
περιορισμένο	begränsat
μαχητής	kämpe
μαχητής	fighter
στου	stu
αποθέματα	lager
αποθέματα	stockar
αποθέματα	bestånd
αποθέματα	reserver
οξείδωση	oxidation
αλεξάνδρα	alexandra
πεποιθήσεις	domar
πεποιθήσεις	övertygelser
πεποιθήσεις	övertygelser
όποτε	närhelst
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	förankra
άγκυρα	förankring
άγκυρα	ankare
μορφολογία	morfologi
περιθώριο	marginaler
περιθώριο	marginalerna
περιθώριο	marginal
κατασκευάζονται	tillverkas
κατασκευάζονται	tillverkade
κατασκευάζονται	tillverkat
κατασκευάζονται	tillverkad
κατασκευάζονται	framställt
αξιόπιστη	trovärdig
αξιόπιστη	pålitligt
αξιόπιστη	pålitlig
αξιόπιστη	pålitliga
αξιόπιστη	tillförlitligt
αξιόπιστη	trovärdig
αξιόπιστη	trovärdiga
αξιόπιστη	trovärdigt
αξιόπιστη	pålitligt
αξιόπιστη	tillförlitliga
αξιόπιστη	pålitlig
αξιόπιστη	tillförlitligt
αξιόπιστη	tillförlitlig
σήμανση	märkning
σήμανση	märkning
γειτονιά	grannskap
γειτονιά	stadsdel
γειτονιά	grannländer
γειτονιά	grannskap
γειτονιά	grannskapet
φοιτητής	studenten
φοιτητής	elev
φοιτητής	studerande
φοιτητής	student
προσανατολισμό	läggning
προσανατολισμό	orientering
προσανατολισμό	inriktning
ρόλων	rollerna
ρόλων	roller
άρχοντες	herrar
ουρουγουάη	uruguay
περιστέρι	duva
περιστέρι	duva
ξένα	utrikes
ξένα	utländska
ξένα	utländsk
ξένα	utländskt
ξένα	främmande
φράνκο	franco
φράνκο	franko
βάγκνερ	wagner
κάμπο	cabo
κάμπο	campo
σαφής	klart
σαφής	tydlig
σαφής	rensa
γκρι	grå
γκρι	grått
γκρι	gråa
γκρι	grå
γκρι	grått
γκρι	gråa
φαινομένων	fenomen
φαινομένων	företeelser
σέρβος	serbiska
σέρβος	serbiska
έβδομη	sjunde
έβδομη	seventh
συναισθήματα	känslor
συναισθήματα	känslor
πράγας	prag
παραμένοντας	kvarvarande
παραμένοντας	återstår
παραμένοντας	återstående
παραμένοντας	resterande
φούτμπολ	fotboll
ναυπηγεία	varv
ναυπηγεία	skeppsvarv
ναυπηγεία	varvsindustri
ναυπηγεία	varvsindustrin
ναυπηγεία	nybyggnad
ναυπηγεία	skeppsvarv
μακροχρόνια	långsiktiga
μακροχρόνια	långsiktig
πρέσβης	ambassadören
πρέσβης	ambassadör
ύδρα	hydra
σλοβακίας	slovakien
λίστες	spellistor
λίστες	listor
λίστες	förteckningar
διαιτητής	domare
διαιτητής	ref
σωτηρία	frälsning
σωτηρία	räddning
λάμψη	flash
λάμψη	blixt
λάμψη	sken
λάμψη	lyser
λάμψη	glöd
έκτο	sexan
έκτο	sjätte
προσθέτει	tillfogar
σαουδική	saudi
αϊνστάιν	einstein
έκπληξη	överraskad
έκπληξη	överraskning
έκπληξη	överraska
βρέφος	spädbarn
παραμέτρους	parametrarna
παραμέτρους	parametrar
αγωνιστικό	racerbil
κύτταρο	cell
κύτταρο	cellen
άστρα	stjärnor
άστρα	stars
απόγονος	avkomman
απόγονος	avkomma
απόγονος	avkommor
απόγονος	ättling
αεροδρόμια	flygplatser
ξένο	xenon
ξένο	främling
ξένο	konstigare
ξένο	utrikes
ξένο	utländska
ξένο	utländsk
ξένο	utländskt
ξένο	främmande
ιδιοκτήτες	ägare
ιδιοκτήτες	ägarna
αντρέι	andrej
αντρέι	andrej
αντρέι	andrej
γουίλιαμς	williams
μαγνητικό	magnetiskt
μαγνητικό	magnetiska
μαγνητικό	magnetisk
οργή	vrede
οργή	ilska
οργή	fury
οργή	raseri
οργή	vrede
οργή	vrede
οργή	raseri
οργή	ilska
συνεντεύξεις	intervjuer
συνεντεύξεις	intervjuerna
δωρεά	donationer
δωρεά	donation
δωρεά	gåva
δωρεά	donera
δωρεά	skänk
δωρεά	skänkt
δωρεά	donerade
δωρεά	donerat
αλυσίδες	kedjor
αλυσίδες	kedja
αλυσίδες	kedjan
πιστός	lojal
πιστός	lojala
πιστός	lojalt
πιστός	trofast
πιστός	trogna
πιστός	trogen
πιστός	troende
πυρήνες	kärnor
ασθενή	patientens
ασθενή	patienten
ασθενή	patient
ασθενή	tålmodiga
έξοδος	output
έξοδος	produktion
