kategória	kategória
šašo	bohóc
fér	vásár
fér	korrekt
fér	tisztességes
fér	fair
fér	igazságos
regulačná	szabályozási
praca	állás
praca	meló
praca	munka
praca	munkahelyi
praca	munka
reinkarnáciu	reinkarnáció
melon	dinnye
melon	dinnyét
åland	åland
toxín	toxin
liezť	mászni
blaine	blaine
sinaloa	sinaloa
bitcoin	bitcoin
ayer	ayer
göran	göran
tyranie	zsarnokság
zay	zay
negev	negev
saccharomyces	saccharomyces
srandu	viccel
srandu	viccelek
pristúpenie	csatlakozás
loma	loma
iša	isha
radiátor	hűtő
brassica	brassica
zdvorilosť	udvariasság
zdvorilosť	udvariasság
lando	lando
telemark	telemark
oslávili	ünnepelt
zavreté	bezárt
zavreté	zárva
zavreté	zárt
chatham	chatham
lustre	csillárok
astmu	asztmás
astmu	asztma
smúti	gyászoló
smúti	gyász
zvoľte	válasszon
zvoľte	választás
zvoľte	kiválasztás
huesca	huesca
útulku	menedéket
útulku	menedék
útulku	kennel
webkit	webkit
obviňovať	hibás
zájazd	kirándulás
smokey	smokey
vitesse	vitesse
takticky	taktikailag
schuman	schuman
nepredvídateľné	kiszámíthatatlan
clough	clough
klameš	hazugság
klameš	hazudj
klameš	hazugság
klameš	hazudik
genova	genova
zrozumiteľnosť	egyértelműség
deklarovaná	bejelentett
janine	janine
tottori	tottori
abi	abi
povrchné	felszínes
povrchné	felületes
potešenia	örömök
adventný	adventi
proroctva	jóslat
proroctva	prófécia
verso	verso
ryžové	rizs
quang	quang
ryžu	rizs
hojenia	gyógyítás
hojenia	gyógyulást
hojenia	gyógyulás
hojenia	gyógyító
nist	nist
seventeen	seventeen
seventeen	tizenhét
koše	vödör
koše	edények
koše	edényeket
koše	kosár
koše	kosarak
oud	oud
garan	garan
brigham	brigham
aubrey	aubrey
priestranný	tágas
bohm	bohm
strada	strada
utláčaných	elnyomott
likvidita	likviditási
bistrica	bistrica
úniky	szivárgás
úniky	szivárog
uhlíkov	parázs
frascati	frascati
dotazník	kérdőívet
dotazník	kérdőív
artem	artem
margit	margit
grupo	grupo
aktivovaná	aktiválva
aktivovaná	aktivált
pcl	pcl
adrienne	adrienne
debra	debra
karcinogén	rákkeltő
karcinogén	karcinogén
gegen	gegen
ssi	ssi
tantal	tantál
prísnosť	szigor
piast	piast
bodliak	bogáncs
aragón	aragón
patriarchálne	patriarchális
ukradla	ellopta
taine	taine
revolvery	revolverek
brazílčania	brazilok
podprahové	tudatalatti
hypnóza	hipnózis
jazvečík	tacskó
albani	albani
zostávajúca	megmaradt
zostávajúca	megmaradó
zostávajúca	fennmaradó
kolegyňa	kollégám
kolegyňa	kolléga
kolegyňa	munkatárs
kolegyňa	munkatárs
skeptik	szkeptikus
brodsky	brodsky
predstieral	színlelt
sukňa	szoknya
sukňa	szoknyát
maui	maui
bsk	bod
kapoty	bonnet
windsurfing	szörf
diabolský	ördögi
diabolský	ördögi
riadna	megfelelő
riadna	szabályos
riadna	rendezett
riadna	ápoló
tartaros	tartarosz
eunuch	eunuch
spadnúť	esés
spadnúť	őszi
spadnúť	zuhanás
spadnúť	ősszel
spadnúť	ősz
lorne	lorne
znepokojený	érintett
znepokojený	aggódó
vyplatené	folyósított
vyplatené	kifizetett
vyplatené	fizetve
vyplatené	fizetett
vyplatené	kifizetett
eckert	eckert
redwood	redwood
manus	manus
navštívte	látogatás
chutné	finom
chutné	finom
briz	briz
zatknutia	letartóztatások
zatknutia	letartóztatás
antibiotikami	antibiotikumok
antibiotikami	antibiotikum
antibiotikami	antibiotikumot
lansky	lansky
flashback	visszaemlékezés
koridory	folyosók
koridory	folyosókon
koridory	sávot
poslúchli	engedelmeskedett
casas	casas
slv	slv
paypal	paypal
elixír	bájital
elixír	elixír
posudzoval	ítélt
lockhart	lockhart
barron	barron
nečisté	tisztátalan
nečisté	tisztátalan
landry	landry
octavius	octavius
dianne	dianne
nepríjemná	kellemetlen
ehm	khm
koňovité	lófélék
hokkaido	hokkaido
ribes	ribes
odporučiť	ajánlani
odporučiť	ajánlom
odporučiť	ajánlja
odporučiť	ajánljuk
burina	gaz
formaldehyd	formaldehid
balistickú	ballisztikus
ppc	ppc
gorjanský	garay
praxis	praxis
zurichu	zürich
hospodárnosť	gazdaság
hospodárnosť	gazdaságos
kati	hóhérok
gelderland	gelderland
indonézskych	indonéz
indonézskych	indonézia
chiba	chiba
topole	nyárfák
umiernení	mérsékeltek
loretta	loretta
angie	angie
humanoidné	humanoid
falcone	falcone
porekadlo	közmondás
porekadlo	mondás
kyanidu	cianid
whoopi	whoopi
mastroianni	mastroianni
scottsdale	scottsdale
oplodnené	megtermékenyített
nepochopiteľné	felfoghatatlan
nepochopiteľné	érthetetlen
wilhelmina	wilhelmina
skleníkové	üvegházhatású
nemocničnej	fekvőbeteg
sixteen	tizenhat
taniere	rendszám
taniere	tányér
taniere	lemezek
schönau	schönau
yuki	yuki
grotte	grotte
lennart	lennart
dixit	dixit
voight	voight
piso	piso
ros	ros
vinná	bűnös
siobhan	siobhan
ukáž	mutasd
ukáž	show
szekeres	szekeres
nákazlivé	ragályos
nákazlivé	fertőző
lancelot	lancelot
karcinogénne	rákkeltő
karcinogénne	rákkeltő
karcinogénne	karcinogén
malkovich	malkovich
gayov	melegek
ino	ino
zmrazenie	fagy
zmrazenie	fagyos
zmrazenie	fagy
duplicitné	másolat
duplicitné	ismétlődő
infikovať	megfertőzni
hohe	hohe
prívlastky	mellékneveket
hodinovú	óránként
hodinovú	óránkénti
gallup	gallup
šampanské	pezsgőt
šampanské	pezsgő
akershus	akershus
nejednoznačné	kétértelmű
nejednoznačné	ambivalens
solanum	solanum
doodle	doodle
saki	saki
odplata	megtorlás
odplata	bosszú
ärzte	ärzte
greeley	greeley
astaire	astaire
kindle	kindle
wharton	wharton
nepoškodené	sértetlen
phare	phare
strmšie	meredekebb
žltkasté	sárgás
sirotinci	árvaház
sirotinci	árvaházban
tymín	timin
sch	sch
salina	salina
hlasno	hangosan
hlasno	hangos
hlasno	hangosan
loro	loro
reštart	újraindul
millau	millau
suiza	suiza
ston	ston
vlhko	párás
strávený	elköltött
strávený	költött
strávený	töltött
cheng	cheng
cheng	cseng
ching	ching
ching	csing
hroziť	fenyegetni
myra	myra
raytheon	raytheon
znásilniť	erőszak
whipple	whipple
gazprom	gazprom
timmy	timmy
neozbrojený	fegyvertelen
neozbrojený	fegyvertelenül
cabral	cabral
šokujúce	megrázó
šokujúce	megdöbbentő
šokujúce	sokkoló
nitroglycerín	nitroglicerin
elektromagnet	elektromágnes
vitus	vitus
tec	tec
abnormálna	rendellenes
abnormálna	abnormális
abnormálna	kóros
prospieva	juttatások
prospieva	előnyök
prospieva	ellátások
sude	hordót
sude	hordó
skontroloval	ellenőrizve
skontroloval	ellenőriztem
skontroloval	ellenőrzött
skontroloval	ellenőrizte
zneužívané	bántalmazott
zneužívané	bántalmazták
provokácia	provokáció
suspenzie	felfüggesztés
údržbár	ezermester
demonštrantom	tüntetők
malatesta	malatesta
daly	daly
leakey	leakey
larnaca	larnaca
yoda	yoda
zdôraznila	kiemelt
zdôraznila	hangsúlyozta
zdôraznila	hangsúlyozta
zdôraznila	feszült
zdôraznila	hangsúlyozta
zdôraznila	stresszes
smrtiaci	halálos
smrtiaci	halálos
kazu	fogszuvasodás
procyon	procyon
rukavíc	kesztyű
rukavíc	kesztyűt
plechovky	dobozokat
cel	cel
sanz	sanz
zásielka	szállítmány
zásielka	szállítás
zásielka	szállítmány
zanedbané	elhanyagolt
merck	merck
ariosto	ariosto
bischof	bischof
triezvy	józanul
triezvy	józan
vyliahnuté	kikelt
termin	kinevezés
termin	időpont
cbd	cbd
teme	imádkozik
teme	imádkozni
spitz	spitz
latte	latte
zadržané	őrizetbe
minnelli	minnelli
denali	denali
wismar	wismar
carina	carina
bogart	bogart
plánovač	tervező
viborg	viborg
nottinghamu	nottingham
gul	gul
sedatíva	nyugtató
zákonne	jogszerűen
zákonne	jogilag
zákonne	törvényesen
zákonne	legálisan
valónska	vallon
prístupnosti	hozzáférhetőség
muštu	kell
portnoy	portnoy
pyšná	büszke
kapsaicín	kapszaicin
mechanizované	gépesített
gunma	gunma
šamanov	sámánok
gabler	gabler
noi	noi
kytica	csokor
svein	svein
hedy	hedy
pečiatka	bélyeg
pečiatka	bélyegző
pečiatka	pecsét
fajčiar	dohányzó
fajčiar	dohányos
nebojácny	rettenthetetlen
cori	cori
optimista	optimista
optimista	optimista
pestovateľov	termelők
megapixelov	megapixeles
nadir	nadir
pitvu	boncolás
pitvu	boncolás
pitvu	boncolást
myšiach	egerek
leblanc	leblanc
demencie	demencia
astmy	asztmás
astmy	asztma
akceptovanie	elfogadni
akceptovanie	elfogadó
akceptovanie	elfogadás
akceptovanie	elfogadás
majestic	fenséges
choi	choi
bryn	bryn
reportéri	újságírók
reportéri	riporterek
wetzlar	wetzlar
vrecká	zseb
vrecká	tasak
icloud	icloud
artuša	artúr
artuša	arthur
vnímavé	fogékony
akreditovaný	akkreditált
eklektický	eklektikus
carus	carus
jonny	jonny
akvizície	beszerzés
akvizície	beszerzés
akvizície	megszerzése
zaspal	elaludt
zaspal	alszik
infekčnej	fertőző
agrigento	agrigento
škaredá	csúnya
škaredá	ronda
škaredá	csúf
grazer	grazer
bubnovanie	dobolás
cynizmus	cinizmus
drakula	drakula
obťažovanie	zaklatás
napoludnie	dél
napoludnie	délben
napoludnie	délben
jasy	iași
lievika	tölcsér
prehovorila	beszélt
prehovorila	beszéltem
pidgin	pidgin
josiah	josiah
glukózu	glükóz
najnovšiu	legújabb
kalahari	kalahári
nakaziť	megfertőzni
raison	raison
salaam	salaam
lovejoy	lovejoy
uav	uav
eisler	eisler
nepríjemnosti	kellemetlenség
msc	msc
majáku	világítótorony
huez	huez
trabant	trabant
cukrovku	diabétesz
cukrovku	cukorbeteg
cukrovku	cukorbetegség
cukrovku	diabetes
walkman	walkman
nitrid	nitrid
strapce	bojt
strapce	fürtök
podkroví	padláson
pasivity	passzivitás
chamtivosť	kapzsiság
chamtivosť	kapzsi
práčka	mosó
parrish	parrish
fresco	fresco
portsmouthu	portsmouth
frampton	frampton
molnar	molnar
použiteľnosti	használhatóság
klubovňa	klubház
chlpatý	szőrös
chlpatý	bundás
chlpatý	szőrös
chlpatý	bolyhos
haller	haller
ocr	ocr
publica	publica
wörgl	wörgl
broch	broch
vac	vac
edina	edina
špióna	kém
chromozómové	kromoszóma
deflácia	defláció
chlpaté	szőrös
chlpaté	bundás
chlpaté	szőrös
sicílčania	szicíliaiak
napolitano	napolitano
mobilizovať	mozgósítani
mobilizovať	mozgósítani
nezrelé	éretlen
nehrdzavejúcej	rozsdamentes
predbehnúť	megelőzi
zaručený	garantáltan
zaručený	garantált
zareaguje	reagálás
zareaguje	reagálni
zareaguje	reagál
pentagram	pentagram
učeníci	tanítványok
lakom	lakk
ying	ying
usadený	letelepedett
usadený	letelepedett
dýku	tőr
stanko	stanko
gaba	gaba
konzultovať	konzultálni
konzultovať	konzultáció
uhf	uhf
artin	artin
darrell	darrell
carrolla	carroll
kradne	lop
kradne	lopás
poukázala	rámutatott
poukázala	mutatott
lišajník	zuzmó
malia	malia
tia	tia
napredovanie	előrehaladás
napredovanie	előrelépés
napredovanie	fejlődés
napredovanie	haladás
histidín	hisztidin
rrrr	éééé
butterfield	butterfield
sledge	sledge
horton	horton
memmingen	memmingen
zotrvačnosť	tehetetlenség
kuru	kuru
mignon	mignon
toul	toul
bronte	bronte
kulinárske	kulináris
bron	bron
rezistencia	ellenálló
rezistencia	rezisztencia
rezistencia	ellenállás
obávaný	féltek
obávaný	félt
wai	wai
bezcenné	értéktelen
samar	samar
mystique	mystique
vypracovaných	kidolgozott
lauru	laura
lauru	laurát
amino	amino
bastogne	bastogne
gai	gai
judi	judi
aoki	aoki
delírium	delírium
narvik	narvik
paulsen	paulsen
predbiehanie	előzés
ischl	ischl
whittaker	whittaker
pštros	strucc
inkubátor	inkubátor
litánie	litánia
clostridium	clostridium
nickelodeon	nickelodeon
štandardizácie	szabványügyi
fabiana	fabiana
volajúceho	hívó
zmiznutí	eltűnni
zmiznutí	eltűnése
iniciuje	kezdeményez
cate	cate
stimuly	ingerek
stimuly	ösztönzés
stimuly	ösztönző
stimuly	ösztönzés
kufrík	ügy
kufrík	case
kufrík	eset
kufrík	táska
kufrík	táskát
kufrík	bőröndöt
kufrík	bőrönd
konecne	végre
richmonde	richmond
mansfield	mansfield
luskáčik	diótörő
hrozia	fenyegetni
corinne	corinne
titaničitý	titán
koláče	sütemény
koláče	torták
koláče	pite
prebytky	többlet
prebytky	többletet
meinhofová	meinhof
fpu	fpu
beowulf	beowulf
lyzín	lizin
deka	takaró
deka	takarót
tvaroh	túró
dômyselné	ötletes
dômyselné	leleményes
priroda	jelleg
priroda	természet
orgazmus	orgazmus
orgazmus	orgazmus
odberateľ	vendég
odberateľ	ügyfél
odberateľ	vevő
odberateľ	vásárlói
odberateľ	vásárló
povedzte	mondd
podnestersku	transznisztria
cudzoložstvo	házasságtörés
veriteľmi	hitelezők
dalia	dalia
univerzálnosť	egyetemesség
maude	maude
juhani	juhani
palestrina	palestrina
naftu	dízel
naftu	diesel
naftu	gázolaj
lavrov	lavrov
botswane	botswana
kandidátske	jelöltek
kandidátske	jelentkezők
kandidátske	pályázók
kandidátske	tagjelölt
kandidátske	pályázó
kandidátske	jelölt
meehan	meehan
antivírusové	antivirális
narúšať	torzítja
ponaučenia	leckéket
pachelbel	pachelbel
heil	heil
janette	janette
debrecen	debrecen
zabalené	csomagolva
zabalené	csomagolt
zabalené	csomagolva
zabalené	csomagolt
zabalené	csomagolva
odmien	jutalmat
odmien	jutalom
toxikologické	toxikológiai
ohromený	nyűgözve
ohromený	túlterhelt
veľkoobchod	nagykereskedelmi
frith	frith
zablokovaniu	elzáródás
škótsko}}	skócia}}
casco	casco
zaciatok	start
zaciatok	kezdés
zaciatok	kezdeni
vlc	vlc
výživné	tápláló
demetrius	demetrius
astrálne	asztrális
carta	carta
nezabudnuteľné	felejthetetlen
heterogénne	heterogén
parciel	parcellák
frazer	frazer
maldonado	maldonado
pim	pim
čašníčka	pincérnő
čašníčka	felszolgáló
čašníčka	pincér
vraždiť	gyilkosság
geri	geri
eea	egt
zažiť	élmény
zažiť	tapasztalat
zažiť	tapasztalatok
zažiť	tapasztalattal
lozano	lozano
vďakyvzdania	hálaadás
cassin	cassin
skombinovať	kombinálni
hydinu	baromfi
závraty	szédülést
závraty	szédülés
tommi	tommi
dolmen	dolmen
utajenie	lopakodó
utajenie	titoktartás
bengálska	bengáli
runa	rune
striekačku	fecskendő
sonia	sonia
einige	einige
huis	huis
archivované	archivált
baum	baum
uveril	hittem
uveril	hitte
honecker	honecker
grady	grady
únoscov	emberrablók
culpa	culpa
antagonista	antagonista
trax	trax
vyhostenie	kiutasítás
hilde	hilde
grimes	grimes
rebélie	felkelés
rebélie	lázadás
carpe	carpe
zhao	zhao
bitúnok	vágóhíd
bitúnok	vágóhíd
leia	leia
kvót	kvóták
laver	laver
neskúsený	tapasztalatlan
pohodlná	kényelmes
hašiš	hasis
bartholomew	bartholomew
vazala	hűbéres
nerovnomerný	egyenetlen
nerovnomerný	egyenlőtlen
včelárske	méhészeti
liberalizácie	liberalizáció
mamuty	mamutok
désir	désir
migrans	migrans
passo	passo
kartel	kartell
smallville	smallville
stowe	stowe
potlesk	taps
nahradenia	csere
nahradenia	cseréje
laredo	laredo
urážať	sértés
terapeut	terapeuta
veterinárneho	állatorvos
veterinárneho	állatorvosi
daguerre	daguerre
kamkoľvek	bárhol
kamkoľvek	bárhová
kamkoľvek	akárhol
kamkoľvek	bárhol
ospravedlňuje	indokolja
cdc	cdc
drammen	drammen
decius	decius
mcc	mcc
ansariová	ansari
pozrela	nézett
pozrela	tűnt
tov	tov
shackleton	shackleton
zee	zee
scada	cada
uskladňovanie	raktározási
harbin	harbin
ventspils	ventspils
instagram	instagram
vakcín	vakcinák
esplanade	esplanade
ryback	ryback
účtom	fiók
účtom	figyelembe
účtom	számla
linton	linton
kalórií	kalória
kalórií	kalória
hutt	hutt
goodwin	goodwin
mcfadden	mcfadden
yorker	yorker
presto	presto
dopis	levélben
dopis	betű
dopis	levél
dopis	levelet
dopis	levele
siam	sziám
alten	alten
frieda	frieda
llobregat	llobregat
fdr	roosevelt
hla	hla
pirátstva	kalózkodás
phoebus	phoebus
boe	boe
oceanic	oceanic
oceanic	óceáni
brücke	brücke
harden	harden
frantisek	frantisek
obrátenej	fordított
večerný	este
večerný	estét
područí	thrall
krieg	krieg
minimalizáciu	minimalizálása
ľúbi	imád
ľúbi	szereti
ľúbi	szeret
dillinger	dillinger
korelácie	megfelelési
popcorn	popcorn
gaja	gaja
lockwood	lockwood
bodin	bodin
kutcher	kutcher
kvadrante	kvadránsban
eri	eri
hrdinsky	hősiesen
znečisťovanie	környezetszennyezés
znečisťovanie	szennyezés
znečisťovanie	szennyeződés
raton	raton
vyložené	leszállt
vyložené	landolt
uverili	hittem
uverili	hitte
surfovanie	szörf
surfovanie	szörf
šialenec	holdkóros
nellie	nellie
nezrozumiteľný	érthetetlen
zuckerberg	zuckerberg
piers	piers
pšenicu	búza
polaroid	polaroid
schengenu	schengeni
nxt	nxt
medias	medias
colli	colli
lingus	lingus
polónium	polónium
berglund	berglund
ucl	ucl
nefér	igazságtalan
nefér	tisztességtelen
znečistené	szennyezett
bezpečnejší	biztonságosabb
alvaro	alvaro
výsluch	kihallgatás
výsluch	kihallgatás
hypotekárne	jelzálog
freund	freund
nahlásiť	jelentést
nahlásiť	jelentés
nahlásiť	beszámoló
balkóne	erkély
skladované	tárolt
metzler	metzler
stožice	stožice
zaznamenanie	felvétel
zaznamenanie	rögzítés
elwood	elwood
domestica	domestica
školákov	iskolások
rua	rua
prikázanie	parancsolat
recyklácia	újrahasznosítás
etylénu	etilén
dugan	dugan
skontrolujte	csekk
skontrolujte	csekket
skontrolujte	ellenőrzés
oldies	öregek
vinár	borász
teufel	teufel
straší	kísért
nutričné	táplálkozás
nutričné	táplálkozási
rámcom	keretében
rámcom	keretrendszer
rámcom	keret
ers	ers
wentworth	wentworth
amputácia	amputáció
vyčerpávajúce	fárasztó
vyčerpávajúce	kimerítő
vyčerpávajúce	kimerítő
inkvizítor	inkvizítor
adp	adp
suri	suri
adh	adh
levitácia	levitáció
cleo	cleo
alam	alam
záclony	függönyök
záclony	függöny
kozmetický	kozmetikai
džibuti	dzsibuti
belgicko}}	belgium}}
dominancii	dominanciáját
cťou	megtisztelő
cťou	megtiszteltetés
milované	imádott
milované	szeretett
ťažkopádne	nehézkes
jamajského	jamaikai
rinaldi	rinaldi
phi	phi
cedric	cedric
agresiu	agresszió
hostel	hostel
hostel	szálló
hostel	panzió
lalokov	lebeny
beninu	benin
dôkladná	alapos
anda	ando
xxxii	xxxii
kreatívna	alkotó
kreatívna	kreatív
zdvíhanie	emelő
zdvíhanie	emelés
molto	molto
projektanti	tervezők
clegg	clegg
prepravca	fuvarozó
prepravca	szállító
prepravca	transzporter
prepravca	fuvarozó
prepravca	szállító
prepravca	hordozó
baskický	baszk
gracchus	gracchus
inšpektorov	ellenőrök
inšpektorov	felügyelők
maréchal	maréchal
odmietnutia	elutasítás
odmietnutia	elutasítás
teple	meleg
teple	melegen
gynt	gynt
norges	norges
neznesiteľné	elviselhetetlen
neznesiteľné	tűrhetetlen
neznesiteľné	gyötrelmes
odlesňovanie	erdőirtás
pantomíma	pantomim
baalbek	baalbek
batu	batu
neurózy	neurózis
zeler	zeller
vznešenosť	nemesség
mozgov	agy
mais	mais
glaser	glaser
pontónový	ponton
sprostredkovateľov	közvetítők
akceptovateľné	elfogadhatónak
akceptovateľné	elfogadható
akceptovateľné	jogosult
akceptovateľné	támogatható
mano	mano
zaspievať	énekelni
zaspievať	énekelj
zaspievať	énekel
coulthard	coulthard
prívesy	pótkocsik
fiškálny	fiskális
torrent	torrent
torquatus	torquatus
veriteľovi	hitelező
tahoe	tahoe
súbežná	egyidejű
moriyama	moriyama
ludacris	ludacris
visieť	lógni
visieť	lóg
visieť	akasztás
vrahyňa	gyilkos
vrahyňa	gyilkos
louvain	louvain
kontor	kontor
argeș	argeș
nakreslila	rajzolt
nakreslila	drew
nakreslila	rajzolta
zúfalá	kétségbeesett
stehno	comb
helden	heiden
unamuno	unamuno
temminck	temminck
celebrita	híresség
celebrita	celeb
celebrita	hírességek
antilopy	antilop
swayze	swayze
hodgkin	hodgkin
diver	búvár
luzon	luzon
mathis	mathis
artista	artista
víkendové	hétvégén
víkendové	hétvégi
víkendové	hétvégére
víkendové	hétvége
gucci	gucci
cairns	cairns
horúčavy	hőség
horúčavy	hő
horúčavy	fűtés
začnite	start
začnite	kezdés
začnite	kezdeni
rincón	rincón
hagi	hagi
antibiotikum	antibiotikumok
antibiotikum	antibiotikum
antibiotikum	antibiotikumot
antibiotikum	antibiotikumok
antibiotikum	antibiotikum
antibiotikum	antibiotikumot
havrany	hollók
osmond	osmond
nagoji	nagoya
chiang	chiang
placenty	placenta
šmolkovia	törpök
zjedol	megette
zjedol	evett
zjedol	ettem
pasuje	illik
anémiu	vérszegénység
nabok	oldalra
nabok	félre
cotopaxi	cotopaxi
filištínci	filiszteusok
prekročenia	meghaladja
prekročenia	meghaladó
iluzionista	illuzionista
strážnica	őrház
laponska	lappföldi
testosterónu	tesztoszteron
wurm	wurm
lobos	lobos
gennaro	gennaro
meióza	meiózis
branson	branson
ponožiek	zoknit
ponožiek	zokni
vyrovnávacie	kiegyenlítő
osamelo	magányos
osamelo	magányosan
osamelo	magány
paks	paks
acrobat	akrobata
zemiaková	krumpli
zemiaková	burgonya
jimbo	jimbo
nepoškodený	sértetlen
gulagu	gulag
celtics	celtics
zdochliny	carrion
grunwald	grunwald
ryolit	riolit
karmelitáni	karmeliták
shan	shan
hackman	hackman
lesley	lesley
fanatik	fanatikus
nye	nye
bloomberg	bloomberg
sankcií	szankció
sankcií	szankciók
emiliano	emiliano
nájomníkov	bérlők
nájomníkov	lakók
hodges	hodges
troodon	troodon
vegeta	vegeta
plazmatické	plazma
ospravedlnenia	kifogás
ospravedlnenia	kifogások
nafukovacie	felfújható
platte	platte
hriešnikov	bűnösök
messner	messner
kádár	kadar
adrenalínu	adrenalin
dresdner	dresdner
opuchy	duzzanat
opuchy	ödéma
protijed	ellenanyag
protijed	ellenszert
protijed	ellenszer
čile}}	chile}}
obj	vol
superhrdina	szuperhős
superhrdina	szuperhősök
tmb	tmb
sieyès	sieyès
rauch	rauch
maly	kis
maly	kicsi
maly	kevés
paládium	palládium
ndh	ndh
móle	móló
osvietený	felvilágosult
raže	rozs
kolégií	főiskolák
cezhraničné	határokon
karáči	karacsi
phpbb	phpbb
šialená	őrült
šialená	mad
harghita	hargita
leiber	leiber
očista	tisztító
očista	tisztítás
provokatívne	kihívó
provokatívne	provokatív
moshe	moshe
hurst	hurst
abdel	abdel
noradrenalínu	noradrenalin
uistil	biztosított
mimozemšťan	idegen
mimozemšťan	űrlény
zapnuté	engedélyezve
stille	stille
iránci	irániak
buckland	buckland
acosta	acosta
sondrio	sondrio
bavlnu	gyapot
bavlnu	pamut
mutantov	mutánsok
odpúšťa	megbocsát
kristine	kristine
bandar	bandar
chinensis	chinensis
aztécke	azték
topaz	topáz
levon	levont
levon	levon
sendviče	szendvics
sendviče	szendvicset
skrotiť	szelíd
vyliezť	mászni
std	std
std	std
rezervovať	könyv
rezervovať	könyvet
rezervovať	tartalék
rezervovať	tartalékot
greenberg	greenberg
vymáhať	érvényesíteni
flexibility	rugalmasság
obštrukcia	akadályozása
obštrukcia	akadály
paralýza	bénulás
grâce	grâce
snowboarding	snowboard
svine	disznók
svine	sertések
svine	sertés
svine	malacok
svine	disznó
svine	sertés
pacman	pacman
blate	iszap
blate	sár
peabody	peabody
faun	faun
plantáž	ültetvény
phong	phong
cru	cru
zips	cipzár
zips	irányítószám
zips	zip
hárem	hárem
hildegard	hildegard
keefe	keefe
dfc	dfc
rack	rack
acetyl	acetil
sprite	sprite
ischia	ischia
kaderník	fodrász
zemiakové	krumpli
zemiakové	burgonya
antipsychotiká	antipszichotikumok
waco	waco
ember	parázs
orsini	orsini
schott	schott
milanese	milanese
milanese	milánói
abwehr	abwehr
boise	boise
klara	klara
krematóriu	krematórium
clooney	clooney
cuauhtémoc	cuauhtémoc
požičiava	kölcsönöz
odzbrojiť	hatástalanítani
badajoz	badajoz
greer	greer
veterinárnych	állatorvos
veterinárnych	állatorvosi
langston	langston
maddalena	maddalena
royer	royer
otriasla	rázta
ogilvy	ogilvy
zmobilizovať	mozgósítani
zmobilizovať	mozgósítani
aci	aci
presidente	presidente
importovať	behozatali
importovať	import
importovať	importálása
importovať	behozatal
jamanaši	jamanasi
píš	írj
píš	írni
píš	írjon
jeremyho	jeremy
ehrlich	ehrlich
sanford	sanford
trilobity	trilobiták
replikáciu	replikáció
commerzbank	commerzbank
beatbox	beatbox
zial	bánat
zial	gyász
breguet	breguet
kamloops	kamloops
hocikde	bárhol
hocikde	bárhová
altmann	altmann
trikov	trükk
trikov	trükkök
bankárov	bankárok
ahn	ahn
kolagén	kollagén
mouton	mouton
obliecť	öltözött
obliecť	öltözve
obliecť	viselni
nebezpečenstvá	veszélyeket
nebezpečenstvá	veszélyek
nebezpečenstvá	veszélyeket
nebezpečenstvá	veszélyek
ordnung	ordnung
vaduz	vaduz
kacír	eretnek
irakli	irakli
hubka	szivacs
pornografia	pornográfia
stokes	stokes
lad	legény
lad	jég
lad	ice
sofistikované	kifinomult
dekódovať	dekódolni
futura	futura
zradí	elárul
cushingov	cushing
chaucer	chaucer
dezerty	desszertek
dezerty	desszert
corsair	corsair
štvrťročne	negyedéves
strašidlo	mumus
strašidlo	madárijesztő
buničiny	cellulóz
možnost	opció
možnost	lehetőség
možnost	lehetőség
dovážané	import
dovážané	importált
dovážané	behozott
obeda	ebéd
uzávery	fókák
geer	geer
bazalka	basil
žytomyr	zsitomir
sutaz	versengés
sutaz	konkurencia
sutaz	verseny
jezebel	jezebel
nemysliteľné	felfoghatatlan
nemysliteľné	elképzelhetetlen
nemysliteľné	elképzelhetetlen
golfista	golfozó
prepac	sajnálom
opití	ittas
opití	részegen
opití	részeg
anseriformes	lúdalakúak
imola	imola
kapsule	kapszula
kapsule	kapszula
konvexné	domború
neurotransmiter	neurotranszmitter
desatín	tized
imhotep	imhotep
klamár	hazug
turnbull	turnbull
šéfovia	főnökök
mahiľov	mahiljov
katana	katana
zorganizovanie	megszervezése
northampton	northampton
krčok	méhnyak
rafinované	finomított
rafinované	kifinomult
staley	staley
uverejnení	kiadvány
uverejnení	közzététel
flor	flor
pandy	pandák
weller	weller
aline	aline
flanagan	flanagan
durst	durst
utečenca	menekült
utečenca	szökevény
zradili	elárulta
zradili	elárult
aiken	aiken
zdediť	örökölni
fitzpatrick	fitzpatrick
cordell	cordell
močenie	vizelés
močenie	vizelés
adaptívne	adaptív
akreditácia	akkreditációs
akreditácia	akkreditáció
vytvorte	létrehozása
iiia	iiia
gruyter	gruyter
sacharóza	szacharóz
ratifikácie	ratifikációs
outsider	kívülálló
hofburg	hofburg
delaney	delaney
pragmatické	pragmatikus
pragmatické	gyakorlatias
mamba	mamba
rickard	rickard
prepravcov	szállítók
berenice	berenice
vanádu	vanádium
gdf	gdf
shack	kunyhó
daspletosaurus	daspletosaurus
činidla	reagens
inga	inga
neskutočné	szürreális
neskutočné	valótlan
ghirlandaio	ghirlandaio
schiphol	schiphol
triády	triád
triády	triád
stereotypné	sztereotip
mercado	mercado
gladiátorov	gladiátorok
sesternice	unokatestvérek
svrbenie	viszketés
svrbenie	viszketés
meghan	meghan
alton	alton
melas	melas
étery	éterek
lauro	lauro
ošetrenia	kezelések
vymeniteľné	cserélhető
