மற்றும்	og
வருங்கால	fremtiden
வருங்கால	kommende
வருங்கால	fremover
வருங்கால	fremtid
வெப்பமண்டல	tropisk
வெப்பமண்டல	tropiske
தகவல்தொடர்பு	meddelelse
தகவல்தொடர்பு	kommunikation
கலகம்	oprør
கலகம்	optøjer
ஜேக்	jack
பதின்ம	decimal
அதிர்வு	vibe
அதிர்வு	turbulens
அதிர்வு	rystelser
அதிர்வு	vibrationer
அதிர்வு	vibration
சைன்	slagtilfælde
சைன்	hjerneblødning
சைன்	takt
சைன்	pine
குழி	hul
குழி	pit
அலங்காரம்	filter
அலங்காரம்	filtret
அலங்காரம்	dekoration
அலங்காரம்	udsmykning
எண்ணங்கள்	tanker
டெட்	ted
டெட்	dækket
டெட்	dæk
சம்பளம்	løn
சீசர்	caesar
சீசர்	cæsar
சீசர்	cesar
மைக்ரோ	mikro
கியூபா	cuba
நண்டு	krabber
நண்டு	krabbe
உசேன்	hussein
நேராக	lige
நேராக	straight
லேடி	lady
லேடி	frue
லேடி	dame
மகளும்	datter
மகளும்	datteren
பதினொரு	eleven
பதினொரு	elleve
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	flaske
பாட்டில்	flasken
கழுத்தில்	hals
கழுத்தில்	halsen
கழுத்தில்	nakken
கழுத்தில்	nakke
சிற்பி	arkitekten
சிற்பி	arkitekt
சிற்பி	arkitekter
மாலிக்	malik
டேட்டா	oplysninger
டேட்டா	data
பதக்கங்கள்	medaljer
கிரிஸ்	chris
அடையாளங்கள்	identiteter
அடையாளங்கள்	mærker
அடையாளங்கள்	tags
அலுவலர்கள்	betjente
அலுவலர்கள்	officerer
சுற்றுப்பயணம்	rundvisning
சுற்றுப்பயணம்	tour
சுற்றுப்பயணம்	turné
சுற்றுப்பயணம்	rundtur
கற்பித்தல்	undervise
கற்பித்தல்	undervisning
கற்பித்தல்	undervisningen
உறவினர்	relativ
உறவினர்	nabo
உறவினர்	naboen
உறவினர்	nabo
உறவினர்	naboen
உறவினர்	kusine
உறவினர்	fætter
பயணி	passagerer
பயணி	passager
பயணி	passageren
பயணி	passagerernes
ஆலயங்கள்	kapeller
லெபனான்	libanon
அலன்	allen
அலன்	alan
ஏவுகணைகள்	missiler
தொலைதொடர்பு	meddelelse
தொலைதொடர்பு	kommunikation
தேர்வுகள்	test
தேர்வுகள்	tests
தேர்வுகள்	prøvning
தேர்வுகள்	udvælgelse
தேர்வுகள்	markering
தேர்வுகள்	valg
தேர்வுகள்	udvalg
தேர்வுகள்	tilvalg
தேர்வுகள்	muligheder
தேர்வுகள்	indstillinger
தேர்வுகள்	valgmuligheder
ஹான்	han
செய்தார்கள்	gjorde
குணங்கள்	egenskaber
குணங்கள்	attributter
கச்சேரி	koncert
கச்சேரி	koncerten
டார்க்	dark
டார்க்	mørke
டார்க்	mørkt
டார்க்	mørk
கண்ணோட்டம்	overblik
கண்ணோட்டம்	oversigt
கண்ணோட்டம்	gennemgang
கண்ணோட்டம்	gennemgå
கண்ணோட்டம்	gennemse
கண்ணோட்டம்	anmeldelse
சுரங்க	minedrift
தாக்கிய	angrebet
தாக்கிய	overfaldet
கடிதங்கள்	bogstaver
கடிதங்கள்	breve
பப்புவா	papua
வாடிக்கையாளர்கள்	kunderne
வாடிக்கையாளர்கள்	kunder
வாடிக்கையாளர்கள்	kunders
வெடித்தது	eksploderede
வெடித்தது	eksploderet
சோதனையில்	test
சோதனையில்	afprøvning
சோதனையில்	prøve
சோதனையில்	prøvning
தென்றல்	brise
தேசங்கள்	nationer
தேசங்கள்	nationers
தேசங்கள்	nations
வேண்டுமென்றே	forsætligt
வேண்டுமென்றே	forsætlig
வேண்டுமென்றே	overlagt
வேண்டுமென்றே	forsætligt
வேண்டுமென்றே	forsætligt
வேண்டுமென்றே	bevidst
வேண்டுமென்றே	forsætligt
வேண்டுமென்றே	bevidst
வேண்டுமென்றே	forsætlig
வேண்டுமென்றே	tilsigtet
ஆர்ட்ஸ்	arts
ஆர்ட்ஸ்	kunst
பேச்சாளர்	højtaler
பேச்சாளர்	højttaler
பேச்சாளர்	taler
சந்தைகள்	markederne
சந்தைகள்	markeder
பெஞ்சமின்	benjamin
நெசவு	vævning
ஒலிம்பிக்கில்	olympiske
ஒலிம்பிக்கில்	olympic
ஒலிம்பிக்கில்	olympisk
சமாளிக்க	tackle
சமாளிக்க	tackling
ஆணையர்	kommissær
இலையுதிர்	efteråret
இலையுதிர்	efterår
பூட்டான்	bhutan
அமர்வு	session
அமர்வு	sessionen
கிளி	papegøje
நகர்ந்து	flyt
நகர்ந்து	flyttede
நகர்ந்து	bevæget
நகர்ந்து	flyttet
இருக்கைகள்	pladser
இருக்கைகள்	sæder
மறைமாவட்டம்	stiftet
மறைமாவட்டம்	stift
தாயகம்	fædreland
வாலி	wally
கழிவுகள்	murbrokker
பெறவும்	få
பிரதிநிதி	repræsentative
பிரதிநிதி	repræsentativt
பிரதிநிதி	repræsentant
பிரதிநிதி	repræsentativ
வெப்	webb
வாரணாசி	varanasi
வயிறு	maven
வயிறு	mave
வயிறு	maven
வயிறு	mave
வயிறு	belly
வயிறு	maven
வயிறு	underlivet
வயிறு	mave
மணிகள்	åbningstider
மணிகள்	arbejdstimer
மணிகள்	timer
விலக்கு	afskedige
விலக்கு	suspenderer
விலக்கு	suspendere
கிறிஸ்டோபர்	christoffer
கிறிஸ்டோபர்	christopher
மதிப்பெண்	scoring
மதிப்பெண்	score
தோன்றுகின்றன	tvivlsomme
தோன்றுகின்றன	tvivlsom
செய்தித்தாள்	avispapir
செய்தித்தாள்	avisen
செய்தித்தாள்	avis
செய்தித்தாள்	dagbladet
செய்தித்தாள்	dagblade
செய்தித்தாள்	aviser
ஈயம்	føring
ஈயம்	bly
ஈயம்	føre
ஈயம்	lead
மிச்சிகன்	michigan
மொத்தத்தில்	generelt
மொத்தத்தில்	overordnet
மொத்தத்தில்	samlet
பிரதேசங்கள்	territorier
தந்தி	trick
தந்தி	telegram
டிவிடி	dvd
குயில்	gøg
குயில்	kuk
இசைக்கருவி	instrument
இசைக்கருவி	instrumentet
துவக்கம்	begynd
துவக்கம்	opstart
விமர்சகர்	kritiker
ராகுல்	rahul
உபகரணங்கள்	udstyr
உபகரணங்கள்	apparatur
உபகரணங்கள்	apparater
ஆட்டங்கள்	gaming
ரயில்கள்	togene
ரயில்கள்	tog
கிதார்	guitar
கிதார்	guitaren
செயற்கையாக	kunstigt
ஏபிசி	apc
வெளிச்சம்	tænd
வெளிச்சம்	light
வெளிச்சம்	let
வெளிச்சம்	lys
வெளிச்சம்	lysstyrke
ஆன்மிக	mystisk
ஆன்மிக	mystiske
விழுந்த	falden
விழுந்த	faldne
விழுந்த	faldet
புஷ்	push
புஷ்	skubbe
புஷ்	pres
புஷ்	skub
சாம்பியன்	mester
சாம்பியன்	champion
முகர்ஜி	mukherjee
சந்தைப்படுத்தல்	marketing
சந்தைப்படுத்தல்	markedsføring
சந்தைப்படுத்தல்	afsætning
சுனாமி	tsunamien
சுனாமி	tsunami
குகைகள்	huler
குகைகள்	hulerne
கவுன்சில்	rådets
கவுன்சில்	rådet
ஃபோர்ட்	ford
புரிதல்	forståelse
புரிதல்	forstående
லாரன்ஸ்	lawrence
ஹீரோ	helt
ஹீரோ	hero
ஹீரோ	helten
கிண்ணம்	bowl
கிண்ணம்	kop
கிண்ணம்	pokalen
கிண்ணம்	bæger
கிண்ணம்	cup
நெல்லூர்	nellore
இதோ	her
போட்டியாளர்கள்	aktører
போட்டியாளர்கள்	spillerne
போட்டியாளர்கள்	spillere
போட்டியாளர்கள்	konkurrenter
போட்டியாளர்கள்	konkurrenterne
பார்வையாளர்	publikum
பார்வையாளர்	målgruppe
பார்வையாளர்	målgruppen
படைகளும்	værter
தளபதிகள்	generaler
தளபதிகள்	generalerne
தளபதிகள்	kaptajner
கிறிஸ்	chris
சொல்கிறது	siger
படகுகள்	bådene
படகுகள்	både
ஈடுபட	engagere
கணிமை	databehandling
கருதுகோள்	hypotese
ஏற்பு	accept
பிரகாசமான	lyst
பிரகாசமான	lyse
ஆக்கிரமிப்பு	besættelse
ஆக்கிரமிப்பு	erhverv
ஆக்கிரமிப்பு	indflytning
அழகாக	smukt
அழகாக	smukke
அழகாக	smuk
அழகாக	smukkeste
பாரம்பரியம்	traditionelle
பாரம்பரியம்	traditionel
பாரம்பரியம்	traditionelt
பாரம்பரியம்	kulturelle
பாரம்பரியம்	kulturel
பாரம்பரியம்	kulturelt
பாரம்பரியம்	traditioner
பாரம்பரியம்	tradition
பாரம்பரியம்	traditionen
நீதித்துறை	retsvæsen
நீதித்துறை	retsvæsenet
வயல்	fagområde
வயல்	felt
வயல்	område
வயல்	marken
காயங்கள்	tilskadekomne
காயங்கள்	kvæstede
காயங்கள்	kvæstelser
காயங்கள்	skader
காயங்கள்	personskader
காயங்கள்	sår
ஆந்திரா	andhra
சித்தாந்தம்	ideologi
கீதம்	hymne
மீதி	saldo
மீதி	balance
மீதி	ligevægt
மீதி	balancen
அமீர்	amir
ஹோண்டா	honda
உத்தரவு	kommandoen
உத்தரவு	command
உத்தரவு	kommando
நரேந்திர	narendra
வண்டு	bille
தைராய்டு	skjoldbruskkirtlen
விரிந்த	bred
விரிந்த	brede
இன்சுலின்	insulin
சீட்டு	kort
சீட்டு	card
கணக்கிடப்படுகிறது	beregnede
கணக்கிடப்படுகிறது	udregnet
கணக்கிடப்படுகிறது	beregnes
கணக்கிடப்படுகிறது	beregnet
தெரிவித்துள்ளார்	snedigt
பசி	sulten
பசி	sultne
பசி	sult
பசி	hungersnød
பசி	sulten
பதின்மூன்று	tretten
பதின்மூன்று	thirteen
மூலையில்	hjørne
மூலையில்	hjørnet
லினக்சு	linux
தவறாகப்	mishandlet
தவறாகப்	misbrugt
தவறாகப்	misbrugte
அவளுக்கு	hun
ஆனி	annie
வேலைவாய்ப்பு	beskæftigelsen
வேலைவாய்ப்பு	ansættelse
வேலைவாய்ப்பு	beskæftigelse
பாடலைப்	sang
பாடலைப்	song
ஊக்கம்	motivation
ஊக்கம்	motivering
கிகி	kiki
லங்கா	lanka
தெய்வீக	guddommelig
தெய்வீக	guddommelige
பாபர்	babar
நிச்சயமாக	faktisk
நிச்சயமாக	sikker
நிச்சயமாக	bestemt
நிற்க	stå
நிற்க	stand
மாமா	mama
மாமா	mor
மாமா	onkel
மாமா	uncle
மாமா	farbror
பாட்டி	bedstemor
பாட்டி	farmor
பாட்டி	mormor
பாட்டி	bedstemor
பாட்டி	farmor
பாட்டி	mormor
பாட்டி	bedstemor
பாட்டி	farmor
பாட்டி	mormor
பருமன்	fedme
பருமன்	overvægt
தாம்சன்	thompson
தாம்சன்	dupont
தாம்சன்	thomson
பேட்	pad
வெற்றியாளர்கள்	vindere
வெற்றியாளர்கள்	vinderne
புறா	dove
புறா	due
புறா	due
ரோசா	rosa
ஒப்புமை	analogi
பைங்குடில்	drivhus
பைங்குடில்	drivhuset
துர்க்கை	durga
குத்துச்சண்டை	boksning
குத்துச்சண்டை	brydning
குத்துச்சண்டை	wrestling
நாரை	stork
இடையூறு	forstyrrelse
இடையூறு	forstyrrelser
இடையூறு	uroligheder
பயம்	angst
பயம்	frygter
பயம்	frygt
பயம்	bange
பயம்	skræk
பயம்	rædsler
பயம்	rædsel
பயம்	gru
பயம்	gyser
பயம்	bange
பயம்	skræmt
பயம்	skræmte
கையாள	klare
கையாள	håndtere
கையாள	håndtag
தவறுதலாக	fejlagtigt
காரி	kari
பகுத்தறிவு	rationalitet
ராபின்	robin
மிதக்கும்	flydende
மிதக்கும்	flyder
மிதக்கும்	svæver
மிதக்கும்	svævende
நோவா	noa
நோவா	noah
உரோம	behårede
உரோம	behåret
மூலிகை	herb
பாஸ்டன்	boston
கடத்தி	dirigent
கான்பூர்	kanpur
நீர்வீழ்ச்சி	vandfald
நீர்வீழ்ச்சி	vandfaldet
நீர்வீழ்ச்சி	vandfald
தடுப்பூசி	vacciner
தடுப்பூசி	vaccinen
தடுப்பூசி	vaccine
பனாமா	panama
சேர்ப்பது	tilføjelse
சேர்ப்பது	tilføjer
பாதிக்கிறது	påvirker
பாதிக்கிறது	berører
பாதிக்கிறது	påvirker
பருப்பு	nød
தொடு	touch
தொடு	rør
தொடு	berøring
தொடு	pift
ஆர்சனிக்	arsen
துறவிகள்	munke
துறவிகள்	munkene
சொல்கிறார்	siger
குளியல்	bad
குளியல்	badekar
ஊர்வலம்	stævne
ஊர்வலம்	rally
ஊர்வலம்	optog
ஊர்வலம்	procession
கேபிள்	kabel
கேபிள்	kablet
கேபிள்	kabler
கேபிள்	cable
வடிவமைப்பாளர்	designer
அழகியல்	æstetik
வலியுறுத்தினார்	insisterede
வலியுறுத்தினார்	insisteret
ஒமேகா	omega
இளஞ்சிவப்பு	pink
இளஞ்சிவப்பு	lyserød
இளஞ்சிவப்பு	lyserødt
இளஞ்சிவப்பு	lyserøde
இளஞ்சிவப்பு	syren
இளஞ்சிவப்பு	laila
சுத்தமான	rene
சுத்தமான	rens
சுத்தமான	ren
சுத்தமான	rent
சுத்தமான	clean
பயணத்தில்	rejsen
பயணத்தில்	rejse
பயணத்தில்	rejser
ஆடம்	adam
பாதிக்கப்பட்டு	påvirkede
பாதிக்கப்பட்டு	berørt
பாதிக்கப்பட்டு	påvirket
பாதிக்கப்பட்டு	berørte
லோகன்	logan
நீக்கப்பட்டது	slettede
நீக்கப்பட்டது	strøget
நீக்கப்பட்டது	udgået
நீக்கப்பட்டது	udgår
நீக்கப்பட்டது	slettet
நீக்கப்பட்டது	fjernet
நீக்கப்பட்டது	afhentes
நீக்கப்பட்டது	fjernede
சந்தேகம்	tvivl
சந்தேகம்	tvivler
சந்தேகம்	tvivlstilfælde
வித்தியாசம்	diff
வித்தியாசம்	forskel
வித்தியாசம்	kontrasten
வித்தியாசம்	modsætning
வித்தியாசம்	kontrast
மேக்	mac
ஏடு	dækket
ஏடு	dæk
பெண்ணியம்	feminisme
சியோல்	seoul
ரகசிய	hemmelige
ரகசிய	hemmelig
ரகசிய	secret
ரகசிய	hemmelighed
ரகசிய	hemmeligt
விவாகரத்து	skilsmissen
விவாகரத்து	skilsmisser
விவாகரத்து	skilsmisse
விவாகரத்து	fraskilt
விவாகரத்து	skilt
ஓய்வூதியம்	pension
தனித்தன்மை	distance
தனித்தன்மை	afstand
அடோப்	adobe
வைரம்	diamanter
வைரம்	diamond
வைரம்	diamant
வைரம்	diamanten
துளசி	basse
துளசி	basilikum
கிரே	gråt
கிரே	gray
கிரே	grå
பேக்	pakke
பேக்	pak
பேக்	pakning
பேக்	pack
விலைகள்	priser
விலைகள்	priserne
விலைகள்	satser
விலைகள்	satserne
முதலை	alligator
முதலை	krokodille
திருத்தப்பட்ட	revideret
திருத்தப்பட்ட	reviderede
நெட்	net
நெட்	netto
வெள்ளிக்கிழமை	fredag
வெள்ளிக்கிழமை	fredags
யான்	yan
புரூஸ்	bruce
சாய்	sai
சாய்	chai
எச்சம்	rester
எச்சம்	rest
அமைதியாக	lydløs
அமைதியாக	stille
அமைதியாக	tavs
அமைதியாக	silent
ஐயா	sir
மிகையான	overdrevet
மிகையான	overdreven
பத்தாண்டு	årti
அதிகரித்துள்ளது	forhøjelse
அதிகரித்துள்ளது	forøgelse
அதிகரித்துள்ளது	øge
அதிகரித்துள்ளது	stigning
அதிகரித்துள்ளது	øget
அதிகரித்துள்ளது	forhøjet
அதிகரித்துள்ளது	forøget
ஸ்பானிஷ்	spanske
ஸ்பானிஷ்	spansk
ஸ்பானிஷ்	spaniere
அஞ்சி	angst
அஞ்சி	frygter
அஞ்சி	frygt
கேலி	driller
கேலி	drille
இருண்ட	dark
இருண்ட	mørke
இருண்ட	mørkt
இருண்ட	mørk
தேவநாகரி	devanagari
ஜேன்	jane
ஆகி	fraværende
பாடங்கள்	lektioner
நோக்கங்கள்	målsætninger
நோக்கங்கள்	mål
நோக்கங்கள்	formål
நோக்கங்கள்	målsætning
வாடகை	leje
வாடகை	udlejning
வாடகை	huslejer
வாடகை	lejebolig
வாடகை	leje
வாடகை	udlejning
வாடகை	leje
வாடகை	husleje
சிரிய	syriske
சிரிய	syrer
சிரிய	syrisk
பூண்டு	hvidløg
கவர்ந்து	tiltrukket
கவர்ந்து	tiltrak
லோக்	lok
கேள்விக்கு	spørgsmål
டொமைன்	domæne
வால்டர்	walter
இராபர்ட்	robert
பெரேரா	perera
ஆய்	undersøgelse
ஆய்	studie
ஆய்	studier
காமம்	kama
காமம்	køn
காமம்	sex
வல்லுனர்கள்	fagfolk
வல்லுனர்கள்	professionelle
காதலன்	kæresten
காதலன்	kæreste
எல்லாமே	alting
எல்லாமே	alt
எல்லாமே	alle
எல்லாமே	alt
செல்வி	savn
செல்வி	frøken
செல்வி	savne
செல்வி	savner
ஆஸ்திரிய	østrigske
ஆஸ்திரிய	østriger
ஆஸ்திரிய	østrigsk
வடிவமைக்கப்பட்டுள்ளது	designede
வடிவமைக்கப்பட்டுள்ளது	designet
வடிவமைக்கப்பட்டுள்ளது	udformet
வடிவமைக்கப்பட்டுள்ளது	konstrueret
சம்பவங்கள்	hændelser
ஆசாத்	azad
டெல்டா	delta
குட்	god
குட்	gode
குட்	godt
இயற்றியவர்	forfatteren
இயற்றியவர்	forfatter
இயற்றியவர்	forslagsstiller
இயற்றியவர்	ophavsmand
ஒருங்கிணைக்கப்பட்ட	forenet
சாரம்	essensen
சாரம்	essens
சாரம்	stilladser
கடலோர	kyst
கடலோர	kyster
கடலோர	coast
திறம்பட	effektivt
பெய்ஜிங்	beijing
பெய்ஜிங்	peking
திறன்கள்	kvalifikationer
திறன்கள்	kompetencer
திறன்கள்	færdigheder
ராணுவம்	militæret
ராணுவம்	militære
ராணுவம்	militær
ராணுவம்	militært
ராணுவம்	hær
ராணுவம்	hæren
ராணுவம்	hærens
ராணுவம்	army
பத்திரிகைகள்	tidsskrifter
பத்திரிகைகள்	dagbøger
பத்திரிகைகள்	journaler
அதீத	ekstrem
அதீத	ekstremt
அதீத	ekstreme
கெப்லர்	kepler
திருத்தங்கள்	redigerer
மாய	magi
மாய	trylleri
மாய	magic
மாய	magiske
மாய	magisk
பார்த்தார்	sav
பார்த்தார்	overvågede
பார்த்தார்	set
பார்த்தார்	overvåget
வின்சென்ட்	vincent
டிரம்ப்	trumf
டிரம்ப்	trump
வன்னி	vanni
புளோரிடா	florida
கரி	trækul
அணிகலன்கள்	tilbehør
கட்டு	bundt
போபால்	bhopal
பொருந்திய	matches
பொருந்திய	matchede
பொருந்திய	matchet
பரிவர்த்தனை	transaktion
பரிவர்த்தனை	transaktionen
பரிவர்த்தனை	transaktioner
உள்கட்டமைப்பு	infrastruktur
பிளாஸ்டிக்	plastic
பிளாஸ்டிக்	plast
பிளாஸ்டிக்	plastik
காலச்சுவடு	tidsstempel
ஆன்மா	sjælen
ஆன்மா	sjæl
ஆன்மா	soul
தாகூர்	tagore
வேந்தர்	forbundskansler
வேந்தர்	kansler
வேந்தர்	kansleren
குண்டுகள்	bomber
குண்டுகள்	bomberne
டெக்சாஸ்	texas
முழுமை	mæt
முழுமை	fuld
முழுமை	fuldt
முழுமை	fulde
முழுமை	full
முழுமை	udfyldes
முழுமை	fuldstændig
முழுமை	fuldført
முழுமை	komplet
தட்பவெப்ப	temperaturer
போப்	pope
போப்	pave
போப்	paven
பாசி	alger
போரான்	bor
சமூகங்கள்	samfund
சமூகங்கள்	fællesskaber
சமூகங்கள்	lokalsamfund
சமூகங்கள்	socialt
சமூகங்கள்	social
நிமிடம்	minut
செயலகம்	sekretariat
செயலகம்	sekretariatet
சோதிட	astrologisk
சொற்றொடர்	pasta
சொற்றொடர்	indsæt
ஏற்றுக்கொள்ளப்பட்டது	accepteret
ஏற்றுக்கொள்ளப்பட்டது	accepterede
ஏற்றுக்கொள்ளப்பட்டது	godtaget
தானியங்கள்	kerner
செங்கல்	brick
செங்கல்	mursten
வயிற்றில்	maven
வயிற்றில்	mave
கோர்	core
கோர்	kernen
கோர்	kerne
கோர்	gore
கோர்	gores
திறமையான	talentfulde
திறமையான	dygtige
திறமையான	talent
திறமையான	talentfuld
படத்திற்கு	billed
படத்திற்கு	billede
மலிவான	billigt
மலிவான	billige
மலிவான	nærig
மலிவான	billig
பேஸ்	tempo
பேஸ்	base
பேஸ்	basen
பேஸ்	basis
கவர்ச்சி	glamour
மிளகாய்	capsicum
மிளகாய்	chili
பென்சில்வேனியா	pennsylvania
தடங்கள்	kanalerne
தடங்கள்	kanaler
தடங்கள்	sporer
தடங்கள்	spor
தடங்கள்	kanal
தடங்கள்	channel
தடங்கள்	kanalen
இவ்வாறே	således
இவ்வாறே	dermed
கம்பம்	polak
கம்பம்	pæl
கம்பம்	stang
தேவதை	havfrue
தேவதை	engel
தேவதை	angel
பீரங்கி	artilleri
இயற்கணிதம்	algebra
கேடு	ak
சர்ச்	church
சர்ச்	kirken
சர்ச்	kirke
சமகால	nutidige
சமகால	moderne
சேனா	sena
அண்டவியல்	kosmologi
நிலையைப்	status
நிலையைப்	statussen
ஐரிஷ்	irere
ஐரிஷ்	irske
ஐரிஷ்	irish
ஐரிஷ்	irerne
ஐரிஷ்	irsk
ஸ்டான்லி	stanley
ஸ்டான்லி	gøg
வலைப்பின்னல்	nettet
வலைப்பின்னல்	net
வலைப்பின்னல்	netværket
வலைப்பின்னல்	network
வலைப்பின்னல்	netværk
வடிவமைத்து	designede
வடிவமைத்து	designet
வடிவமைத்து	udformet
வடிவமைத்து	konstrueret
கொண்டாட்டம்	fejrer
கொண்டாட்டம்	fejre
கொண்டாட்டம்	fejring
கொண்டாட்டம்	party
கொண்டாட்டம்	fest
கொண்டாட்டம்	part
கொண்டாட்டம்	parti
கொண்டாட்டம்	fejrer
கொண்டாட்டம்	fejre
கொண்டாட்டம்	fejres
கொண்டாட்டம்	festdag
கொண்டாட்டம்	fest
கொண்டாட்டம்	fejring
நிக்	nick
நிக்	nic
என்கிறார்கள்	siger
காட்மியம்	cadmium
முனையம்	terminal
முனையம்	terminalen
முனையம்	havne
முனையம்	portvin
முனையம்	havn
முனையம்	port
வாரத்திற்கு	ugentlig
வாரத்திற்கு	ugentligt
முக்கியத்துவத்தை	vigtighed
முக்கியத்துவத்தை	betydning
கார்கில்	kargil
ஹட்சன்	hudson
நீர்த்தேக்கம்	reservoir
பிரிக்கப்பட்ட	adskilt
பிரிக்கப்பட்ட	separeret
ஒபாமா	obamas
ஒபாமா	obama
ஒப்பீட்டு	sammenlignende
வெற்றிகள்	vinder
வெற்றிகள்	hits
வெற்றிகள்	rammer
இழுத்து	drag
இழுத்து	træk
இழுத்து	slæbe
தோள்	skulder
தோள்	skulderen
தோள்	bov
அபு	abu
லியோன்	lyon
லியோன்	leone
மிசோரம்	mizoram
சீரமைப்பு	renovering
சீரமைப்பு	renovation
சுல்தானகம்	sultanatet
பேசிக்	basal
பேசிக்	basic
பேசிக்	grundlæggende
எதிர்பார்ப்பு	forventning
எதிர்பார்ப்பு	forventninger
எதிர்பார்ப்பு	forventningerne
உச்சரிப்பு	stavning
உச்சரிப்பு	udtale
பூம்புகார்	boom
பூம்புகார்	bom
பூம்புகார்	bum
போதனை	undervise
போதனை	undervisning
போதனை	undervisningen
கொடிகள்	flag
தீபகற்பம்	halvøen
தீபகற்பம்	halvø
கடன்கள்	udlån
கடன்கள்	lån
ஹெட்ஜ்	hæk
ஹெட்ஜ்	afdækning
மியான்மர்	myanmar
ராசா	raza
ராசா	rasa
நாய்கள்	hunde
வருடமும்	aars
வருடமும்	året
வருடமும்	år
இவற்றால்	plaget
பங்கேற்றனர்	deltog
பங்கேற்றனர்	deltaget
குறைத்தல்	reduktion
குறைத்தல்	nedbringelse
குறைத்தல்	nedsættelse
மலரும்	blomstre
பதவிகள்	rollerne
பதவிகள்	roller
பதவிகள்	stillinger
பதவிகள்	positioner
பதவிகள்	holdninger
பழி	hævnen
பழி	hævn
வந்ததும்	kom
வளிமண்டலம்	atmosfære
வளிமண்டலம்	stemning
வளிமண்டலம்	atmosfæren
நாராயண்	narayan
செவிலியர்	sygeplejerske
மக்கா	mekka
விஜயம்	besøg
விஜயம்	visit
விஜயம்	besøge
வசனங்கள்	undertekster
ஊக்குவிக்கும்	opmuntre
ஊக்குவிக்கும்	opmuntrende
ஊக்குவிக்கும்	tilskyndelse
குஞ்சு	chick
குஞ்சு	tøs
கெய்ரோ	cairo
கெய்ரோ	kairo
உறவினர்கள்	cousins
உறவினர்கள்	kusiner
உறவினர்கள்	fætre
உறவினர்கள்	slægtninge
உறவினர்கள்	pårørende
தார்	tjære
தார்	tar
புல்லாங்குழல்	fløjte
புல்லாங்குழல்	fløjten
மல்லிகை	jasmine
மல்லிகை	jasmin
கண்டேன்	fundne
கண்டேன்	fandt
கண்டேன்	fundet
லாரி	larry
லாரி	lastbil
லாரி	lastvogn
உரம்	gødningsstoffer
உரம்	gødning
உரம்	gylle
உரம்	gødning
உரம்	husdyrgødning
கூட்டமாக	overfyldt
கூட்டமாக	trængsel
ஹிட்லர்	hitler
முன்னுரை	forord
படமாக	billed
படமாக	billede
ஒற்றையர்	singler
சத்தம்	støj
சத்தம்	larm
சத்தம்	larmende
சத்தம்	højt
போட்டியிடும்	konkurrerende
இசைக்கலைஞர்	musiker
மீட்க	inddrive
தலைகீழ்	omvendte
இமயமலை	himalaya
கலா	kala
கோகோயின்	kokain
ஆக்சிஜன்	ilt
ஆக்சிஜன்	oxygen
மூடப்பட்ட	lukkede
மூடப்பட்ட	lukket
பச்சன்	bachchan
ஆர்க்	bue
ஆர்க்	arc
சட்டை	trøjen
சட்டை	trøje
சட்டை	skjorte
சட்டை	bluse
சட்டை	shirt
ஹஜ்	hajj
ஜிம்மி	jimmy
உடைந்து	flad
உடைந்து	brød
சித்திரம்	art
சித்திரம்	kunsten
சித்திரம்	kunst
போதுமானதாக	nok
இடுப்பு	hip
இடுப்பு	hoften
இடுப்பு	hofte
இடுப்பு	talje
இடுப்பு	taljen
வெட்டு	cut
வெட்டு	skære
வெட்டு	klippet
வெட்டு	snit
வெட்டு	klip
வெட்டு	skåret
வெட்டு	afgrøde
வெட்டு	planteavl
வெட்டு	beskæring
வெட்டு	afgrøder
உணவகங்கள்	restauranter
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	random
ஒழுங்கற்ற	tilfældige
ஒழுங்கற்ற	tilfældigt
ஒழுங்கற்ற	tilfældig
ஒழுங்கற்ற	vilkårligt
நெய்	ghee
சேர்த்தல்	indsamler
சேர்த்தல்	indsamle
சேர்த்தல்	tilføjelse
சேர்த்தல்	tilføjer
அமைவு	opsætning
அமைவு	setup
மிதிவண்டி	cykler
மிதிவண்டி	cykel
மிதிவண்டி	cyklen
யாதவ்	yadav
யாகம்	astrolog
காகிதம்	papir
தோண்டி	graver
தோண்டி	grave
தோண்டி	gravet
தோண்டி	gravede
தோண்டி	dug
பிரகாசம்	lysstyrke
நெ	ney
மிங்	ming
பஸ்	bus
பஸ்	bussen
வரையறைகள்	forskrifter
வரையறைகள்	specifikationer
அத்தனை	lamslået
அத்தனை	overvældet
அத்தனை	forbløffet
அத்தனை	bedøvet
நோயெதிர்ப்பு	immune
நோயெதிர்ப்பு	immun
ஓடு	fliser
ஓடு	låge
ஓடு	shell
ஓடு	skal
சீதா	sita
தர்மம்	dharma
ஆழமாக	dybt
ஆழமாக	deep
ஆழமாக	dybe
ஆழமாக	dyb
ஆழமாக	dybt
கையெழுத்து	håndskrift
கையெழுத்து	signatur
கையெழுத்து	underskrift
கையெழுத்து	undertegnelse
கார்கள்	automobiler
கார்கள்	biler
ரிக்டர்	richter
இயக்குகிறது	aktiverer
இயக்குகிறது	leger
இயக்குகிறது	afspilning
இயக்குகிறது	spiller
இயக்குகிறது	spille
அலெக்ஸ்	alex
