और	dan
लीटर	liter
गुर्दे	ginjal
मीनार	minar
मीनार	tower
मीनार	menara
द्वितीयक	sekunder
वक़्त	kali
वक़्त	waktu
वक़्त	waktunya
वक़्त	time
वक़्त	waqt
आस्ट्रेलिया	australia
कॉफी	coffee
कॉफी	kopi
डेटाबेस	database
विशेषज्ञता	konsentrasi
विशेषज्ञता	jurusan
विशेषज्ञता	keahlian
विनिर्माण	manufaktur
विनिर्माण	pabrikasi
फाइबर	serat
फाइबर	fiber
परेशानी	kesukaran
परेशानी	kesempitan
परेशानी	kesusahan
परेशानी	kesulitan
परेशानी	solat
परेशानी	masalah
परेशानी	trouble
परेशानी	kesulitan
परेशानी	repot
संतुलित	berimbang
संतुलित	seimbang
जंग	jeong
जंग	jung
संक्रामक	menular
संक्रामक	menular
दिमाग	otak
दिमाग	mind
दिमाग	pikiran
दिमाग	otak
इंटर	inter
वयस्कों	dewasa
हवेली	haveli
बरकरार	utuh
टेबल	meja
टेबल	tabel
टेबल	meja
टेबल	tabel
स्कॉट	scott
मैड्रिड	madrid
गढ़	benteng
गढ़	garh
जागरूकता	kesadaran
जागरूकता	awareness
माधव	madhav
माधव	madhava
हांगकांग	hongkong
अस्थि	bone
अस्थि	tulang
सीबीएस	cbs
कुंजी	keys
कुंजी	kunci
कुंजी	key
कुंजी	kunci
कुंजी	key
रोटी	roti
स्क्वायर	square
स्क्वायर	persegi
स्क्वायर	kuadrat
स्क्वायर	skype
मंदी	resesi
निर्देशांक	koordinat
निर्देशांक	koordinasi
निर्देशांक	koordinat
मिमी	mimi
जरुरत	persyaratan
इराक	irak
प्रशंसक	fans
प्रशंसक	penggemar
प्रशंसक	fan
प्रशंसक	penggemar
प्रशंसक	kipas
निवेशकों	investor
निवेशकों	investor
सेठ	seth
सेठ	sheth
आँकड़े	statistika
आँकड़े	statistik
आँकड़े	stat
आँकड़े	statistik
औजार	perkakas
औजार	alat
प्रसंस्करण	memroses
प्रसंस्करण	memproses
प्रसंस्करण	pemrosesan
प्रसंस्करण	diproses
प्रसंस्करण	pengolahan
मन्त्र	mantra
उदार	pemurah
उदार	dermawan
उदार	liberal
मूर्तियों	berhala
मुद्दा	masalah
मुद्दा	isu
स्वाधीनता	kebebasan
स्वाधीनता	liberty
भाषाएं	bahasa
एयरलाइन	airbus
एयरलाइन	maskapai
एयरलाइन	airline
एयरलाइन	airlines
तस्वीरें	pictures
तस्वीरें	gambar
तस्वीरें	foto
तस्वीरें	pics
ग्रेड	grade
सब्जी	sayuran
सब्जी	nabati
सब्जी	sayur
बोइंग	boeing
आत्मकथा	otobiografi
सवारी	berkuda
सवारी	menunggang
सवारी	riding
सवारी	ride
सवारी	tumpangan
कपड़ा	tekstil
कपड़ा	kain
कपड़ा	tekstil
झा	jha
प्लस	ditambah
प्लस	plus
विक्रमादित्य	vikramaditya
गंध	bau
गंध	penciuman
गंध	bau
अंटार्कटिका	antarktika
अंटार्कटिका	antartika
गोद	lap
गोद	pangkuan
गोद	lap
छुट्टी	liburan
छुट्टी	libur
छुट्टी	holiday
छुट्टी	liburan
यंग	muda
यंग	young
यंग	mudanya
अल्लाह	god
अल्लाह	tuhan
अल्लाह	allah
अल्लाह	allah
राइट	wright
सम्पत्ति	property
सम्पत्ति	properti
नित्य	harian
नित्य	daily
पेट्रोलियम	petroleum
शरद	sharad
दक्ष	gesit
प्रस्थान	pemberangkatan
प्रस्थान	keberangkatan
दहन	pembakaran
आंख	eye
आंख	mata
पालतू	pet
पालतू	peliharaan
पालतू	piaraan
पालतू	peliharaan
पालतू	piaraan
संचित	akumulasi
संचित	consolidated
संचित	konsolidasi
लाला	lala
उधार	dipinjam
उधार	meminjam
अनुभवी	mengalami
अनुभवी	berpengalaman
टोनी	tony
सजीव	live
सजीव	jalani
सजीव	langsung
सजीव	organisme
यूनिट	satuan
यूनिट	unit
यूनिट	satuan
यूनिट	unit
स्टेट्स	negara
शायर	shire
कविताएँ	puisi
दीर्घा	galeri
दीर्घा	gallery
शॉट	shot
शॉट	bidikan
शॉट	tertembak
शॉट	ditembak
शॉट	tembakan
शॉट	shots
मिस्टर	mister
लता	lata
थाई	thailand
थाई	thai
कोर्स	course
कोर्स	kursus
चिकित्सकों	terapi
चिकित्सकों	dokter
वॉशिंगटन	washington
वस्तुएं	item
वस्तुएं	butir
वस्तुएं	barang
फैसले	keputusan
भोज	perjamuan
भोज	banquet
परिधि	lingkar
प्रसव	melahirkan
प्रसव	persalinan
मानस	manas
उपेक्षा	kelalaian
कराते	karate
उत्तेजित	hyper
उत्तेजित	hiper
उत्तेजित	dipompa
क्षतिग्रस्त	rusak
वाई	vai
कश्यप	kashyap
सेवक	hamba
नाव	kapal
नाव	perahu
नाव	boat
फिल्मी	film
शर्करा	karbohidrat
पंच	coblos
पंच	punch
पंच	pukulan
बोला	bola
विघटन	pembubaran
विघटन	disintegrasi
अनौपचारिक	informal
स्तूप	stupa
साम्यवादी	komunisme
अरुणाचल	arunachal
क्षमताओं	kapabilitas
क्षमताओं	kemampuan
प्रासंगिक	relevansi
प्रासंगिक	relevan
लहर	wave
लहर	gelombang
लहर	ombak
लहर	lambaian
सल्फेट	sulfat
कूद	jump
कूद	melompat
कूद	loncat
कूद	lompat
कूद	melompat
कूद	jumping
कूद	lompat
प्रत्यय	akhiran
प्रत्यय	akhiran
रावत	rawat
परंपराओं	tradisi
ऊन	fleece
ऊन	wol
ऊन	wool
नासा	nasa
ब्रह्मांड	universe
ब्रह्मांड	semesta
ब्रह्मांड	kosmos
ब्रह्मांड	cosmos
हीरो	hero
हीरो	pahlawan
विराम	koma
रियो	rio
पंचम	kelima
पंचम	fifth
पंचम	seperlima
विकृत	merosot
विकृत	distorsi
सैम	sam
एयरपोर्ट	airport
एयरपोर्ट	bandara
एयरपोर्ट	bandara
सुलभ	handy
सुलभ	berguna
रिक्त	nol
रिक्त	null
रिक्त	hampa
रिक्त	kosongkan
रिक्त	kosong
रिक्त	kosong
रिक्त	blank
बडी	sobat
बडी	teman
बडी	buddy
वादक	drumer
वादक	drummer
संवर्धन	pengayaan
अनुभवों	pengalaman
गामा	kilogram
गामा	gram
गामा	galungan
गामा	gama
गामा	gamma
नियंत्रक	pengontrol
नियंत्रक	controller
नियंत्रक	kontrol
नियंत्रक	mengontrol
नियंत्रक	kendali
अनु	anu
पाचन	pencernaan
मोर	mor
मोर	merak
मोर	peacock
बाइबिल	bible
बाइबिल	alkitab
स्थाई	permanen
स्थाई	permanent
ढाल	kemiringan
ढाल	lereng
ढाल	gradien
ढाल	gradasi
अभिन्न	integral
अभिन्न	terpisahkan
फेफड़े	paru
अभिषेक	abhishek
दोस्तों	guys
दोस्तों	teman
दोस्तों	friends
दोस्तों	berteman
वोल्टेज	tegangan
दरअसल	sebenarnya
दरअसल	actually
रोज	rose
रोज	mawar
रोज	everyday
रोज	harian
रोज	daily
खोलने	opening
खोलने	pembukaan
खोलने	membuka
खुलासा	pengungkapan
खुलासा	mengungkapkan
खुलासा	ungkapkan
खुलासा	ungkap
तोड़ने	breaking
मान्यताओं	kepercayaan
मान्यताओं	keyakinan
जरूर	harus
जरूर	mesti
जरूर	keharusan
जरूर	must
प्रशासक	admin
प्रशासक	pengurus
प्रशासक	pengurus
प्रशासक	administrator
नकल	imitasi
नकल	tiruan
नकल	duplikat
नकल	duplikasi
नकल	gandakan
बलिदान	pengorbanan
बलिदान	kurban
बलिदान	pengorbanan
बलिदान	pengorbanannya
सर्प	ular
टुकड़ों	remah
स्ट्रोक	stroke
स्ट्रोक	sapuan
बैटमैन	batman
नाटककार	dramawan
गुड	bagus
धनुष	busur
धनुष	bow
एप्पल	apel
एप्पल	apple
असंख्य	segudang
मधु	honey
मधु	sayang
मधु	madu
मधु	madhu
परिदृश्य	palestina
परिदृश्य	panorama
परिदृश्य	lansekap
परिदृश्य	landscape
परिदृश्य	tumbang
परिदृश्य	lanskap
परिदृश्य	skenario
परिदृश्य	perspektif
पालि	lobus
अनुपस्थिति	ketidakhadiran
अनुपस्थिति	ketiadaan
अनुपस्थिति	absen
उपाध्याय	upadhyay
हार्वर्ड	harvard
मिथिला	mithila
गुवाहाटी	guwahati
मार्क्स	marxisme
मार्क्स	marx
वॉन	von
सराय	sarai
सराय	inn
सराय	penginapan
कट	cut
कट	potong
भयानक	mengerikan
भयानक	ngeri
भयानक	mengerikan
पुरस्कृत	dihargai
केविन	kevin
कर्ता	actor
कर्ता	aktor
शिक्षित	terdidik
शिक्षित	dididik
शिक्षित	terpelajar
शिक्षित	berpendidikan
साबुन	sabun
साबुन	soap
मिलन	milan
हिंसक	kekerasan
गेंदबाजी	bowling
गेंदबाजी	boling
ढाका	dhaka
उत्थान	dajjal
उत्थान	mengangkat
सेवाएँ	servis
सेवाएँ	pelayanan
सेवाएँ	layanan
सेवाएँ	jasa
तलाक	perceraian
तलाक	bercerai
तलाक	bercerai
तलाक	cerai
आक्सीजन	oksigen
राजनयिक	diplomat
राजनयिक	diplomatis
राजनयिक	diplomatik
एजेंसियों	agen
एजेंसियों	lembaga
एजेंसियों	agensi
ब्रूस	bruce
बैठने	duduk
बैठने	sit
कवच	jimat
कवच	armor
कवच	zirah
ड्यूक	duke
ड्यूक	adipati
तैनात	disebarkan
तैनात	dikerahkan
तैनात	menyebarkan
दूत	duta
अनुष्ठान	ritual
राष्ट्रमंडल	persemakmuran
तार्किक	logis
महामारी	epidemi
महामारी	wabah
मीर	mir
पिक्चर्स	pictures
पिक्चर्स	gambar
पिक्चर्स	pixar
साइकिल	sepeda
साइकिल	sepeda
कामयाब	sukses
कामयाब	berhasil
कामयाब	dikelola
विजयी	menang
क्वांटम	quantum
क्वांटम	kuantum
साहस	keberanian
सुसज्जित	dilengkapi
ओल्ड	tua
ओल्ड	lama
ओल्ड	old
ज़रा	zara
निंदा	kecaman
निंदा	mengutuk
निंदा	kutuk
थकान	kelelahan
थकान	penat
थकान	lelah
थकान	kelelahan
थकान	capek
थकान	letih
कोट	kutipan
कोट	kutip
कोट	quote
कोट	mantel
कोट	jas
अपमान	penghinaan
अपमान	nista
अपमान	kehinaan
अपमान	penghinaan
अपमान	menghina
अपमान	hinaan
मूवी	movie
मूवी	bioskop
मूवी	film
मूवी	movies
मूवी	bioskop
मूवी	film
मेटल	logam
मेटल	metal
प्रोफाइल	profil
प्रोफाइल	profil
ब्रिज	bridges
ब्रिज	jembatan
ब्रिज	bridge
ब्रिज	anjungan
ब्रिज	jembatan
पाणिनि	panini
ताज	mahkota
ताज	crown
ताज	taj
व्याख्यान	kuliah
व्याख्यान	ceramah
व्याख्यान	perkuliahan
व्याख्यान	kuliah
व्याख्यान	ceramah
व्याख्यान	perkuliahan
परजीवी	parasit
परजीवी	parasit
चिकित्सीय	kedokteran
चिकित्सीय	medis
चिकित्सीय	medical
रोबोट	robot
छोड़ा	dilewati
छोड़ा	lewati
छोड़ा	digagalkan
छोड़ा	dibatalkan
छोड़ा	menggugurkan
व्हिस्की	wiski
व्हिस्की	whisky
ज़्यादातर	kebanyakan
दम	dum
नागरिकता	kewarganegaraan
समृद्धि	kemakmuran
अक्तूबर	oktober
अक्तूबर	okt
अक्तूबर	oct
एक्ट	bertindak
एक्ट	bertindaklah
एक्ट	act
जोकर	joker
जोकर	jek
जोकर	jack
जोकर	badut
मित्रों	teman
मित्रों	friends
मित्रों	berteman
भगवती	bhagwati
कूट	kuta
निमित्त	penyebab
निमित्त	sebab
निमित्त	sebabkan
निमित्त	cause
निमित्त	menyebabkan
भवनों	bangunan
भवनों	gedung
आज़ाद	azad
छठे	keenam
छठे	sixth
पठन	bacaannya
कोयले	batubara
करण	karan
विचारक	pemikir
वीज़ा	visa
कास्त्रो	castro
आकाशगंगा	galaxy
आकाशगंगा	galaksi
टक्कर	tabrakan
गुणा	perkalian
गुणा	perkalian
गुणा	kalikan
गुणा	dikalikan
समायोजन	penyesuaian
समायोजन	setel
समायोजन	menyesuaikan
समायोजन	sesuaikan
समायोजन	penyesuaian
प्रायोजित	disponsori
मनमोहन	manmohan
विषम	aneh
विषम	ganjil
बाली	balinese
बाली	bali
बाली	bali
संदिग्ध	curiga
संदिग्ध	mencurigakan
संदिग्ध	meragukan
हां	yep
हां	yeh
हां	yap
हां	yup
हां	ya
हां	yes
हां	iya
राह	way
कंक्रीट	beton
जिंदगी	kehidupan
जिंदगी	life
जिंदगी	hidup
शिया	syiah
शिया	xia
शिया	shia
अकेला	sendirian
अकेला	alone
अकेला	sendiri
अकेला	soliter
अकेला	single
अकेला	lajang
अकेला	jomblo
अकेला	tunggal
अकेला	kesepian
अकेला	sepi
उपनगरीय	kelurahan
बाबर	babur
प्रांतों	propinsi
प्रांतों	provinsi
प्रांतों	propinsi
प्रांतों	provinsi
डाटाबेस	database
ह्रदय	hati
ह्रदय	heart
ह्रदय	jantung
मॉडलिंग	pemodelan
मॉडलिंग	modeling
मॉडलिंग	pemodelan
मॉडलिंग	modelling
चाप	arc
चाप	busur
चाप	lengkungan
चाप	arch
चोल	chola
पन्ना	panna
पन्ना	zamrud
पन्ना	jamrud
पन्ना	emerald
मरीजों	pasien
खुश	geli
खुश	terhibur
खुश	senang
खुश	bahagia
खुश	ibrahimovic
खुश	happy
दुर्योधन	duryodana
दरों	harga
दरों	tarif
हंस	goose
हंस	angsa
फायदा	manfaatnya
फायदा	benefit
फायदा	manfaat
फायदा	keuntungan
फायदा	keunggulan
भरोसा	percayai
भरोसा	kepercayaan
भरोसा	trust
भरोसा	percaya
क्रय	pembelian
क्रय	membeli
खारिज	dibubarkan
खारिज	diberhentikan
फेफड़ों	paru
फेफड़ों	lung
फेफड़ों	paru
कार्तिक	karthik
एनरॉन	enron
बिलासपुर	bilaspur
झुकाव	membengkokkan
झुकाव	memiringkan
झुकाव	kemiringan
झुकाव	miring
झुकाव	deklinasi
उग्र	pedih
उग्र	rabies
पं	cakar
पं	paw
ओडिशा	odisha
बाजारों	pasar
लीप	leap
लीप	lompatan
अपहरण	menculik
अपहरण	penculikan
भाषाविज्ञान	linguistik
कैलाश	kailash
धमकी	bullying
धमकी	penindasan
धमकी	menindas
मेहनत	susah
मेहनत	hard
मेहनत	keras
मेहनत	menggiling
मेहनत	giling
थाईलैंड	thailand
पर्याय	sinonim
बहुतायत	berlimpah
बहुतायत	kelimpahan
सार्थक	berarti
सार्थक	bermakna
चाँदी	perak
चाँदी	silver
वर्णक्रम	spektrum
प्रायोगिक	percobaan
प्रायोगिक	eksperimen
प्रायोगिक	eksperimental
राक्षस	setan
राक्षस	siluman
राक्षस	iblis
राक्षस	demon
राक्षस	rakasa
राक्षस	monster
राक्षस	monster
राक्षस	monsters
अलंकृत	menguraikan
ग्रे	kelabu
ग्रे	gray
ग्रे	kelabu
ग्रे	grey
शाकाहारी	vegetarian
शाकाहारी	vegetarian
शाकाहारी	vegan
श्वास	pernapasan
श्वास	bernapas
श्वास	bernafas
पोल	poll
पोल	angket
पोल	polling
पोल	angket
गारंटी	jamin
गारंटी	dijamin
गारंटी	terjamin
गारंटी	jaminan
गारंटी	garansi
गारंटी	menjamin
निर्भरता	dependensi
निर्भरता	ketergantungan
घी	ghee
तंग	tang
तंग	ketat
तंग	sempit
प्रतिरूप	replika
प्रतिरूप	kemiripan
चीजें	things
चीजें	hal
चीजें	perkara
योनि	pussy
योनि	vagina
योनि	penakut
योनि	pus
योनि	vagina
कांच	gelas
कांच	kaca
कांच	glass
कराची	karachi
शस्त्र	senjata
शस्त्र	weapon
शस्त्र	senjata
शस्त्र	gendongan
शस्त्र	lengan
शस्त्र	arms
राजू	raju
गुलाबी	pink
गुलाबी	rosy
इलेक्ट्रॉनिक्स	elektronika
इलेक्ट्रॉनिक्स	electronics
इलेक्ट्रॉनिक्स	elektronik
ब्राउज़र	peramban
ब्राउज़र	browser
बियर	beer
बियर	bir
सातवीं	ketujuh
सातवीं	seventh
एनबीसी	nbc
पुरूष	jantan
पुरूष	male
सिंधु	indus
सिंधु	sindhu
सिंधु	sindh
लाइट	cahaya
लाइट	lampu
लाइट	light
लाइट	terang
लाइट	ringan
अभिव्यक्त	ekspres
अभिव्यक्त	express
अभिव्यक्त	ungkapkan
अभिव्यक्त	mengungkapkan
मेहरा	mehra
हिस्सेदारी	pancang
महा	maha
ऑस्कर	oscar
ऑस्कर	oscar
बाएँ	kiri
बाएँ	tersisa
गौर	gaur
राष्ट्रवादी	nasionalis
स्टीफन	stephen
ब्लूज़	blues
रूपांतरित	mengkonversi
रूपांतरित	mengonversi
रूपांतरित	konversi
रूपांतरित	dikonversi
रूपांतरित	mengonversi
कांस्य	perunggu
दिलचस्पी	tertarik
दिलचस्पी	berminat
दिलचस्पी	minat
अलौकिक	supranatural
अलौकिक	supernatural
देशांतर	bujur
वृत्ति	profesi
महिलाएँ	ladies
महिलाएँ	wanita
महिलाएँ	betina
महिलाएँ	perempuan
महिलाएँ	wanita
महिलाएँ	perempuan
महिलाएँ	women
व्यंजनों	resep
आचार	etika
मापदंड	kriteria
एडिनबर्ग	edinburgh
काच	gelas
काच	kaca
काच	glass
युवाओं	pemuda
सोलह	sixteen
मलय	malaysia
मलय	malay
मलय	melayu
सीमेंट	semen
डिज़्नी	disney
गोलाकार	ronde
गोलाकार	bulat
गोलाकार	round
गोलाकार	melingkar
सिकंदर	sikander
सिकंदर	alexander
टोक्यो	tokyo
प्रभाकर	prabhakar
भाग्य	keberuntungan
भाग्य	fortune
भाग्य	destiny
भाग्य	takdir
भाग्य	nasib
भाग्य	takdir
भाग्य	keberuntungan
भाग्य	beruntung
भाग्य	peruntungan
भाग्य	luck
बैल	banteng
बैल	bull
पैनल	panel
नर्मदा	narmada
मारिया	maria
स्वीकार्य	swat
स्वीकार्य	diterima
एनिमेटेड	animasi
कीबोर्ड	keyboard
एंटीबायोटिक	antibiotik
दिनांक	tanggal
दिनांक	tgl
शैव	saiwa
तेलंगाना	telangana
योगी	yogi
भीष्म	bhishma
गुट	faksi
गुट	golongan
गुट	fraksi
गुट	clique
प्रतिस्थापन	pergantian
प्रतिस्थापन	penggantian
प्रतिस्थापन	substitusi
प्रतिस्थापन	pengganti
प्रतिस्थापन	pengganti
प्रतिस्थापन	penggantian
रोज़	rose
रोज़	mawar
रोज़	harian
रोज़	daily
आर्मी	tentara
आर्मी	army
ब्लेक	blues
ब्लेक	blake
गर्भवती	hamil
गंभीरता	keseriusan
सोशल	social
सोशल	sosial
खरीदा	dibeli
खरीदा	dibeli
खरीदा	membeli
विवादों	sengketa
विवादों	perselisihan
विवादों	persengketaan
लीड्स	leeds
सिगरेट	rokok
सिगरेट	rokok
मुद्रण	percetakan
मुद्रण	pencetakan
मुद्रण	mencetak
मुद्रण	cetak
मिलना	berbaur
सूट	setelan
सूट	gugatan
सूट	jas
सूट	suit
सूट	setelan
सूट	jas
हिंद	hind
सैयद	syed
शान	shan
प्रविष्ट	mengganggu
प्रविष्ट	menyela
प्रविष्ट	interupsi
प्रविष्ट	insert
प्रविष्ट	masukkan
प्रविष्ट	sisipkan
प्रविष्ट	menyisipkan
प्रविष्ट	penyisipan
प्रविष्ट	sisipan
कौटिल्य	kautilya
वुड्स	woods
वुड्स	hutan
बर्फ़	salju
बर्फ़	snow
बर्फ़	ice
बर्फ़	es
मरुस्थल	gurun
मरुस्थल	desert
विवादित	disengketakan
विवादित	sengketa
विवादित	kontroversial
बिल्डिंग	building
बिल्डिंग	membangun
बिल्डिंग	bangunan
बिल्डिंग	gedung
क्रमिक	berangsur
क्रमिक	bertahap
अल्पसंख्यक	minoritas
बर्मी	burma
बर्मी	birma
बर्मी	myanmar
ट्रक	truk
ट्रक	truck
ट्रक	truk
ट्रक	truck
डीन	dekan
डीन	dean
कब्र	kubur
कब्र	kuburan
कब्र	makam
फर्श	lantai
फर्श	lantainya
फर्श	floor
ग्राउंड	tanah
ग्राउंड	ground
पैकेज	paket
पैकेज	paket
प्रतियोगी	kontestan
प्रतियोगी	kontestan
मोती	moti
मोती	perl
मोती	pearl
मोती	mutiara
मोती	mutiara
पादरी	pendeta
पादरी	pastor
पादरी	ulama
यूरो	euro
प्रतिरोधी	antagonis
है,	adalah,
लिटिल	little
लिटिल	kecil
लिटिल	sedikit
लिटिल	beraktifitas
तम्बाकू	tembakau
परिपक्व	dewasa
परिपक्व	matang
उष्ण	tropical
उष्ण	tropis
हरित	green
हरित	hijau
लेडी	nona
लेडी	nyonya
लेडी	lady
कॉर्पोरेशन	perusahaan
कॉर्पोरेशन	corporation
कॉर्पोरेशन	korporasi
दया	kasihan
दया	mercy
दया	rahmat
दया	grasi
दया	kebaikan
टेक्स्ट	sms
टेक्स्ट	teks
इंद्र	indra
कांगो	kongo
कांगो	ekuador
इरादा	niat
आशीर्वाद	berkah
आशीर्वाद	blessing
आशीर्वाद	nikmat
आशीर्वाद	keberkahan
आशीर्वाद	berkah
आशीर्वाद	berkat
मनोहर	manohar
अहिंसा	ahimsa
अवतरण	pendaratan
ओजोन	ozone
ओजोन	ozon
ग्रिड	grid
ग्रिड	kisi
ग्रिड	petak
ग्रिड	kisi
ग्रिड	grid
सुप्रीम	supreme
सुप्रीम	agung
अनन्त	infinite
अनन्त	eternal
मॉल	mall
मॉल	mal
मॉल	mall
मॉल	malls
मॉल	mal
यूनेस्को	unesco
सामरिक	strategis
लास	las
त्रिपुरा	tripura
आस्ट्रिया	austria
आस्ट्रिया	austria
निर्वाण	nirvana
निर्वाण	nirwana
रिपब्लिकन	republik
बगैर	tanpa
सपना	impian
सपना	mimpi
सपना	dream
वेन	wayne
उत्तराधिकार	suksesi
उत्तराधिकार	warisan
कारावास	kurungan
कारावास	penjara
आयुक्त	komisioner
आयुक्त	komisaris
उत्तरदायित्व	tanggungjawab
उत्तरदायित्व	pertanggungjawaban
उत्तरदायित्व	akuntabilitas
विचित्र	aneh
विद्रोही	rebel
विद्रोही	pemberontak
आलोक	alok
नायर	nair
बैठा	sab
बैठा	sabtu
बैठा	sat
चन्द्रगुप्त	chandragupta
परमेश्वर	god
परमेश्वर	tuhan
परमेश्वर	allah
स्टर्लिंग	sterling
स्टर्लिंग	stirling
फीफा	fifa
इंजेक्शन	suntik
इंजेक्शन	injeksi
इंजेक्शन	suntikan
दूतावास	kbri
दूतावास	kedutaan
चुनी	dipilih
चुनी	terpilih
चुनी	terpilih
प्राइवेट	pvt
प्राइवेट	swasta
प्राइवेट	privat
प्राइवेट	private
प्राइवेट	pribadi
चित्रकारी	melukis
चित्रकारी	lukisan
बेसबॉल	baseball
बेसबॉल	bisbol
निकटवर्ती	terdekat
निकटवर्ती	sekitar
उदर	perut
झीलों	lakes
झीलों	danau
लय	ritme
लय	irama
लय	rhythm
फायर	fire
फायर	api
फायर	kebakaran
हैमिल्टन	hamilton
ऑर्डर	pesanan
ऑर्डर	pemesanan
ऑर्डर	order
ऑर्डर	urutan
ऑर्डर	perintah
ऑर्डर	pesanan
किलोग्राम	kilogram
किलोग्राम	kilogram
स्त्रोत	sumber
स्त्रोत	sumber
टेप	pita
टेप	rekaman
टेप	tape
भूविज्ञान	geologi
खैर	nah
खैर	yah
वाइरस	virus
वाइरस	virus
समायोजित	disesuaikan
कोहली	kohli
रबर	karet
रबर	rubber
रबर	penghapus
सिग्नल	sinyal
सिग्नल	signal
सिग्नल	sinyal
सिग्नल	signal
हज़रत	hazrat
गाथा	saga
गाथा	hikayat
सूक्ष्मदर्शी	mikroskop
सुंदरता	keindahan
सुंदरता	cantiknya
सुंदरता	kecantikan
सुंदरता	beauty
यहूदियों	yahudi
फाइल	berkas
फाइल	file
निकोलस	nicolas
निकोलस	nicholas
आठवीं	kedelapan
आठवीं	eighth
मूर्तियाँ	patung
मिसाइल	rudal
मिसाइल	roket
मिसाइल	misil
मिसाइल	rudal
मिसाइल	misil
मिसाइल	missile
अर्थशास्त्री	ekonom
उद्यमी	pengusaha
उद्यमी	pengusaha
उद्यमी	entrepreneur
जोड़ों	pasangan
परिपूर्ण	perfect
परिपूर्ण	sempurna
सन्त	sant
डेबिट	debit
कवरेज	liputan
कवरेज	cakupan
उपग्रहों	satellite
उपग्रहों	satelit
नम	lembab
नम	lembab
नम	lembab
परमात्मा	ilahi
परमात्मा	divine
परमात्मा	illahi
वाक्यांश	frase
वाक्यांश	terjemahan
वाक्यांश	frasa
वाक्यांश	untaian
वाक्यांश	string
मकबरा	makam
मकबरा	tugu
मकबरा	monumen
मकबरा	makam
मकबरा	mausoleum
विशेषण	sifat
शशि	shashi
सराहना	penghargaan
सराहना	apresiasi
सराहना	hargai
सराहना	atuh
सराहना	menghargai
सराहना	dihargai
सराहना	disyukuri
मार्केट	pasar
मंगलवार	tuesday
मंगलवार	selasa
मंगलवार	selasa
जाहिर	rupanya
जाहिर	ternyata
किताबें	pembukuan
किताबें	buku
हिटलर	hitler
सीख	pembelajaran
सीख	belajar
सीख	pelajari
सीख	belajar
कैबिनेट	lemari
कैबिनेट	kabinet
वैन	vans
वैन	van
सीईओ	ceo
विस्फोटक	ledakan
विस्फोटक	peledak
विस्फोटक	peledak
जीवविज्ञान	biologi
वृत्तचित्र	dokumenter
आपातकालीन	darurat
आपातकालीन	emergency
सनातन	eternal
तुर्क	kalkun
तुर्क	turki
तुर्क	turk
संकर	hibrida
संकर	hybrid
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	payudara
स्तन	payudara
स्तन	dada
स्तन	payudara
स्तन	tits
स्तन	payudara
स्तन	dada
स्तन	breast
आदिम	primitif
लिखकर	penulisan
लिखकर	menulis
लिखकर	tulisan
असमिया	assam
पेपर	koran
पेपर	makalah
पेपर	paper
पेपर	kertas
सल्तनत	kesultanan
वाटर	water
वाटर	air
सूरी	suri
प्रथाओं	konvensi
नाईट	ksatria
नाईट	knight
नाईट	kesatria
रॉ	mentah
रॉ	baku
रॉ	raw
औरत	woman
औरत	wanita
औरत	perempuan
यश	yash
चाँद	rembulan
चाँद	bulan
चाँद	moon
निकासी	clearance
निकासी	evakuasi
भूटान	bhutan
जॉनसन	johnson
त्रिकोण	segitiga
त्रिकोण	segitiga
साइबेरिया	siberia
विकृति	warp
हिंदुओं	hindu
सारांश	sinopsis
सारांश	rangkuman
सारांश	ringkasan
नियामक	regulator
नियामक	pengatur
नियामक	regulator
संवेदनशीलता	kepekaan
संवेदनशीलता	sensitivitas
सुगंधित	harum
वाजपेयी	vajpayee
एहसास	sadar
एहसास	direalisasikan
एहसास	menyadari
एहसास	sadar
एहसास	menyadari
दूरस्थ	remot
दूरस्थ	jauh
दूरस्थ	remote
करेगी	will
करेगी	akan
अपराधों	kejahatan
अपराधों	kriminalitas
अपराधों	pidana
अपराधों	kejahatan
अपराधों	kriminal
अपराधों	crime
लौकिक	kosmis
लौकिक	kosmik
शिक्षकों	guru
सुशील	sushil
चिड़ियाघर	zoo
मेजबान	penyelenggara
मेजबान	host
सतीश	satish
संतुष्ट	puas
दूरबीन	teropong
बालू	sand
बालू	pasir
बालू	papak
बालू	balu
चार्ज	tagihan
चार्ज	biaya
चार्ज	tagih
चार्ज	pengisian
चार्ज	ditagih
चार्ज	dibebankan
इक्विटी	ekuitas
लोड	beban
लोड	muat
लोड	muatan
मणि	mani
उद्धरण	kutipan
उद्धरण	quotes
उद्धरण	kutipan
उद्धरण	kutip
उद्धरण	quote
मार्क्सवादी	marxis
नकली	palsu
नकली	pemalsuan
नकली	palsu
नकली	fake
पूर्वानुमान	prediksi
पूर्वानुमान	prediksi
पूर्वानुमान	prakiraan
सुदृढ़	obyektif
समझे	pahamilah
समझे	mengerti
समझे	memahami
समझे	pahami
समझे	mengertilah
वक्ता	speaker
वक्ता	pembicara
स्वयंसेवक	relawan
स्वयंसेवक	sukarelawan
स्वयंसेवक	relawan
स्वयंसेवक	sukarelawan
ईंट	brick
ईंट	bata
ईंट	berlian
ईंट	intan
ईंट	wajik
ईंट	diamonds
