that	kad
boris	borisas
berry	uoga
invention	išradimas
southampton	southampton
prairie	prerijų
finalist	finalistas
slight	nedideli
drag	tempti
maxwell	maxwell
manufacture	gamyba
bombs	bombos
bombs	bombų
superman	supermenas
felix	feliksas
floating	kintama
montenegro	juodkalnija
montenegro	juodkalnijoje
montenegro	juodkalnijos
sketch	eskizas
mann	mann
dressed	apsirengęs
astronomy	astronomijos
sudden	staiga
arbitrary	savavališkai
skiing	slidinėjimas
timothy	timothy
rainfall	kritulių
rafael	rafael
georg	georg
cinematography	kinematografija
canvas	drobė
chest	krūtinės
krishna	krišna
wanting	nori
poles	lenkai
cabin	salono
cabin	kabina
civilization	civilizaciją
civilization	civilizacija
tongue	liežuvio
tongue	liežuvį
tongue	liežuvis
panels	plokštės
easter	velykų
rat	žiurkės
rat	žiurkė
insert	įterpti
descriptions	aprašymai
debates	diskusijos
debates	debatai
debates	diskusijas
informal	neoficialus
castles	pilys
cry	verkti
loyal	ištikimas
surfaces	paviršiai
surfaces	paviršių
nicolas	nicolas
institutes	institutų
humor	humoro
madonna	madona
worcester	vorčesterio
cooperative	kooperatyvas
trips	keliones
winston	winston
drake	drake
lunar	mėnulio
fountain	fontanas
patricia	patricija
garcía	garcía
maple	klevų
aberdeen	aberdeen
posters	plakatai
leipzig	leipcigo
santo	santo
roland	rolandas
expelled	išmestas
telecommunications	telekomunikacijos
telecommunications	telekomunikacijų
telecommunications	ryšiai
strait	sąsiauris
misleading	klaidinantis
misleading	klaidinančios
misleading	klaidinanti
sherman	šermanas
sleeping	miegas
sleeping	miega
sleeping	miegu
thomson	thomson
prehistoric	priešistorinis
zagreb	zagrebas
chef	šefas
prizes	apdovanojimai
prizes	prizų
shirt	marškiniai
shirt	marškinėliai
weird	keistas
weird	keistai
weird	keista
loading	pakrovimo
plantation	plantacija
vernon	vernon
acre	akras
wonderful	nuostabaus
wonderful	nuostabu
wonderful	nuostabios
wonderful	nuostabus
wonderful	nuostabi
missiles	raketos
missiles	raketas
guides	vadovus
finger	pirštas
finger	pirštą
garage	garažas
savage	laukinis
technological	technologiniai
shoes	bateliai
shoes	batai
shoes	batų
climbing	lipant
barrel	alyvos
assembled	surinktas
assembled	surinkti
assembled	surenkamos
assembled	surinktos
ham	kumpio
ham	kumpis
geoffrey	geoffrey
valve	vožtuvas
valve	vožtuvų
osaka	osaka
beck	bek
monkey	apa
monkey	beždžionė
integrity	vientisumas
integrity	vientisumą
critically	kritiškai
objections	prieštaravimai
objections	protestai
objections	prieštaravimų
detection	aptikimas
detection	aptikimo
differential	skirtumas
salmon	lašišos
salmon	lašiša
monarchy	monarchija
stade	stade
francesco	francesco
abortion	abortą
monica	monika
elephant	dramblys
counting	skaičiavimo
corn	kukurūzų
trucks	sunkvežimiai
trucks	sunkvežimių
airborne	ore
deutsche	deutsche
tension	įtampa
pablo	pablo
aviv	avivas
cleaning	valymo
physicist	fizikas
catalina	catalina
disasters	nelaimių
withdrawal	faktiškai
withdrawal	pasitraukimas
walks	vaikšto
trailer	priekabos
trailer	priekabų
trailer	priekaba
janet	sudomino
tornado	tornado
aunt	teta
distribute	paskirstyti
genesis	genesis
boyfriend	vaikinas
catholicism	katalikybė
pleasure	labui
pleasure	malonumas
constructive	konstruktyvi
battalions	batalionai
magical	stebuklingas
magical	stebuklinga
deliberately	tyčia
sacrifice	aukomis
corridor	koridoriaus
corridor	koridorių
corridor	koridorius
compatible	suderinama
receptor	receptorius
receptor	receptorių
kiev	kijevo
kiev	kijeve
vista	vista
pleasant	malonaus
ultra	ultra
clinic	klinika
clinic	klinikos
clinic	klinikoje
itunes	itunes
patriots	patriotai
pollution	užterštumas
pollution	tarša
herman	herman
questionable	abejotina
questionable	abejotinas
sally	salis
sally	sale
rex	rex
mvp	mvp
stuck	tvirtai
stuck	įstrigo
afghan	afganistano
vatican	vatikano
folklore	folkloro
cruiser	kreiseris
silk	šilko
agreements	susitarimai
trilogy	trilogija
armour	šarvai
eng	ganykla
eng	eng
stamps	antspaudus
specimens	egzemplioriai
consumers	vartotojai
consumers	vartotojams
defines	apibrėžia
correspondence	korespondencija
correspondence	susirašinėjimas
tehran	teherane
tehran	teherano
tehran	teheranas
employer	darbdavys
sociology	sociologija
capability	geba
panthers	panteros
objection	protestas
objection	prieštaravimo
objection	prieštaravimas
systematic	reklama
bedford	bedford
cambodia	kambodžos
cambodia	kambodža
grandmother	močiute
grandmother	močiutė
grandmother	senelė
grandmother	močiutės
rounded	suapvalintas
halls	sales
jung	jung
brilliant	nuostabusis
libya	libija
transported	vežami
transported	gabenama
creature	padaras
gather	renkasi
android	android
deposits	indėliai
mentor	apmokymą
freeman	frimanas
apartments	butų
uci	uci
puppet	lėlių
carey	carey
hiding	slepiasi
lima	lima
kirk	kirk
batteries	baterijų
batteries	akumuliatoriai
batteries	baterijos
ucla	ucla
recover	susigrąžinti
ear	ausies
combine	derinti
cubs	jauniklius
deputies	pavaduotojai
hawk	sakalas
altar	altoriaus
ufc	ufc
organize	organizuoti
determination	ryžtas
chennai	čenajus
threshold	riba
threshold	slenkstis
proud	didžiuojuosi
custody	globos
threatening	grėsmę
rector	rektorius
petroleum	benzinas
bug	bugas
mud	purvo
decree	dekretas
diagram	diagramos
diagram	diagrama
infringement	pažeidimas
infringement	pažeidimo
broadcaster	transliuotojas
complexity	sudėtingumą
complexity	sudėtingumas
displacement	poslinkio
sponsor	rėmėjas
ira	ira
careers	karjerai
careers	karjera
careers	karjeros
wisdom	išmintis
wisdom	išminties
pierce	pyrsas
alma	alma
alexandra	aleksandra
shuttle	shuttle
hampton	hampton
eva	ieva
mickey	mikis
mickey	miki
atlético	atlético
yuan	yuan
lynch	lynch
ecclesiastical	bažnytinės
destroying	naikina
genuine	tikros
genuine	tikra
adolf	adolfas
sharon	šeron
hung	pakabinti
theatres	teatre
handful	grupelė
mandate	įgaliojimai
mandate	mandatas
mohammed	mohammed
dish	indų
dish	patiekalas
terrible	siaubingai
terrible	baisiai
terrible	baisios
rebecca	rebecca
toledo	toledo
recommendations	rekomendacijos
gymnastics	gimnastika
ideology	ideologijos
ideology	ideologija
carriers	vežėjams
fatal	mirtini
fatal	mirtina
fatal	mirtinų
modeling	modeliavimas
monsters	monstrai
bulls	bulių
harassment	priekabiavimas
censorship	cenzūra
commercially	komerciškai
luxury	prabanga
luxury	prabangos
ecology	ekologijos
neutrality	neutralumo
chronicles	kronikos
jenkins	jenkins
omaha	omahos
harsh	žiauri
bundesliga	bundesliga
hermann	hermann
morton	morton
roma	roma
roma	romai
roma	romų
accredited	akredituotos
accredited	akredituotas
accredited	akredituota
echo	aidas
achieving	pasiekti
bergen	bergeno
hawks	vanagai
lung	plaučiai
lung	plaučių
cedar	kedrų
bankruptcy	bankrotas
spirits	spiritas
torture	kankinimai
torture	kankinimus
toyota	toyota
wheat	kviečiai
wheat	kviečių
membrane	membranos
knockout	nokautas
homeland	tėvynę
maiden	maiden
dental	dantų
christine	kristina
christine	christine
evolutionary	evoliucinė
responsibilities	atsakomybė
responsibilities	pareigos
viscount	vikontas
communists	komunistai
pavilion	paviljone
fantastic	fantastika
fantastic	naujiena
fantastic	fantastiškas
loans	paskola
loans	paskolos
joey	džo
tagging	žymėjimas
moss	sumaišyti
parody	parodija
yield	išeiga
armored	šarvuotas
neighbourhood	kaimynystės
cheap	pigiai
cheap	pigūs
cheap	pigus
cheap	pigios
cheap	pigu
dialects	dialektai
forbidden	draudžiama
sanskrit	sanskritas
neill	neill
wade	veidai
wade	veidas
humanities	humanitarinių
premiership	premiership
yesterday	vakar
expressway	greitkelis
transform	transformacija
transform	transformuoti
vegetation	augalija
vegetation	augmenija
vegetation	augmenijos
tickets	bilietai
tickets	bilietus
tickets	bilietų
dams	užtvankų
plural	daugiskaita
pomeranian	pamario
sicily	sicilijos
justified	pagrįstas
zip	zip
restriction	apribojimas
restriction	ribojimas
measurements	matavimas
measurements	matavimai
uttar	utar
charitable	labdaros
feast	šventė
poker	pokerio
kane	kane
attractive	patraukli
holidays	šventės
initiatives	iniciatyvas
initiatives	iniciatyvos
comfortable	patogu
comfortable	patogi
comfortable	patogiai
comfortable	patogus
comfortable	patogiau
fletcher	fletcher
airways	airways
snail	sraigė
genocide	genocidas
saga	saga
scots	škotų
kingdoms	karalysčių
violating	pažeidžia
buying	pirkti
smoking	rūkymas
smoking	rūkymo
leather	oda
leather	odos
def	def
valencia	valensijos
breakfast	pusryčiams
breakfast	pusryčiai
breakfast	pusryčių
subspecies	porūšiai
andhra	andhra
mercy	pasigailėjimo
botanical	botanikos
peaks	smailių
ore	rūdos
bottle	butelis
bottle	buteliukai
tunisia	tunisą
tunisia	tunise
tunisia	tunisas
tunisia	tuniso
humanitarian	humanitarinė
humanitarian	humanitarinės
decorations	dekoracijos
slide	skaidrių
invalid	netinkamas
trapped	nelaisvėje
rao	rao
guru	guru
telescope	teleskopo
dense	tankus
satisfied	patenkintas
criticised	kritikavo
coral	koralų
binary	dvejetainis
wound	žaizda
wound	žaizdos
conviction	įsitikinimas
conviction	pažiūrų
dixon	dixon
ridiculous	absurdiška
ridiculous	absurdas
ridiculous	absurdiškas
suffer	kenčia
nsw	nsw
nord	nord
caves	olas
regent	regentas
balanced	subalansuotas
balanced	subalansuota
fitzgerald	fitzgerald
payments	mokėjimai
lópez	lópez
belle	belle
davidson	davidson
decorative	dekoratyviniai
decorative	dekoratyvinės
rouge	rouge
bolton	bolton
organisms	organizmų
qatar	kataras
clare	clare
rapids	rapids
exceptional	išskirtinės
exceptional	išimtiniais
exceptional	išimtinės
papal	popiežiaus
norwich	norwich
anthem	himnas
supervision	priežiūros
supervision	priežiūra
investigator	tyrėjas
investigator	tyrėjo
ming	ming
lease	nuoma
lease	nuomos
yours	tavo
buck	bakai
italia	italia
irving	irving
bells	varpai
tibet	tibetas
tibet	tibete
tibet	tibeto
salary	atlyginimas
dropping	krenta
fragments	fragmentai
fragments	gabaliukai
objectives	tikslai
caesar	cezario
tragedy	tragedijos
tragedy	tragedija
macedonian	makedonijos
unesco	unesco
cameroon	kamerūnas
slot	lizdas
slot	lauką
rams	avinai
granite	granitas
jenny	dženi
comparative	lyginamosios
comparative	lyginamasis
venezuelan	venesuelos
pirate	piratas
slovenian	slovėnijos
slovenian	slovėnų
seasonal	sezoninio
delegation	delegacija
delegation	pavedimas
portfolio	portfelio
portfolio	portfelis
machinery	mašinos
miners	kalnakasiai
embedded	įtaisytas
embedded	įterpta
embedded	įdedamas
embedded	įmontuotas
gandhi	gandis
fiscal	fiskalinės
testimony	diplomas
duchess	hercogienė
reflection	atspindys
reflection	atspindžio
carr	carr
rudolf	rudolf
courage	drąsos
courage	drąsa
midland	midland
riots	riaušės
isles	isles
formatting	formatavimo
auction	aukcionas
crest	crest
sutton	sutton
ups	ups
repairs	remontas
bypass	apeiti
slopes	šlaitų
phantom	phantom
hartford	hartfordo
alps	alpės
liner	linijinės
cet	cet
investments	investicijos
auburn	kaštoniniai
flame	liepsna
flame	liepsnos
exeter	exeter
din	din
kay	kay
rent	nuoma
highlands	aukštumos
crane	kranas
simulation	modeliavimas
schemes	schemas
networking	tinklų
keeper	laikytojas
wanderers	wanderers
asset	turtas
asset	turto
gymnasium	gimnazija
trent	trent
horizon	horizontas
yemen	jemenas
renovation	renovacijos
quinn	quinn
elena	elena
anger	pyktis
decoration	dekoravimas
disability	negalia
disability	negalią
giuseppe	giuseppe
boot	įkrovos
scan	skaityti
scan	scan
pioneers	pionieriai
canberra	kanbera
flowing	teka
fungi	grybai
sensors	jutikliai
shells	kriauklės
cottage	varškės
shepherd	aviganis
reservation	rezervacija
mongolia	mongolija
commentator	komentatorius
sharks	rykliai
ricky	rikis
shirley	shirley
exercises	pratybas
ribbon	ribbon
infant	kūdikiai
destroyers	naikintojai
mild	lengvu
mild	lengvas
vikings	vikingai
renovated	renovuotas
sings	dainuoja
mercedes	mercedes
compliance	atitiktis
bombay	bombėjuje
barack	barack
premises	patalpose
premises	patalpos
hawaiian	havajų
rené	rené
imported	importuota
imported	importuoti
imported	importuojamas
imported	importuojama
jerome	jerome
shark	ryklys
shark	rykliai
doom	doom
raids	reidus
diagnosis	diagnozės
diagnosis	diagnozė
diagnosis	diagnostika
stoke	stoke
selective	konkrečioms
automotive	automobiliai
automotive	automobilių
heating	šildymo
heating	šildymas
lengths	ilgiai
celebrities	įžymybių
estadio	estadio
synonym	sinonimas
corp	corp
ambiguous	dviprasmiškas
leone	leonė
racism	rasizmas
racism	rasizmu
negro	paneigti
tears	rer
tears	ašaros
inspection	tikrinimas
ancestors	protėviai
honda	honda
barn	tvartą
controller	valdiklis
controller	valdiklio
burden	našta
burden	naštą
encounters	encounters
fruits	vaisiai
fruits	vaisių
lunch	pietus
lunch	pietų
lunch	pietūs
nationalism	nacionalizmas
photographers	fotografai
mick	mikai
classroom	klasėje
forums	forumai
challenger	arenos
falcon	sakalas
planted	pasodinti
nordic	šiaurės
coordination	koordinavimas
coordination	koordinavimo
dances	šoka
barracks	kareivines
hardcore	griežti
precipitation	kritulių
ranger	įvertinti
lily	lily
albion	albion
calm	ramus
photographic	fotografijos
schmidt	schmidt
subtropical	subtropiniai
deserves	nusipelno
deserves	nusipelnė
visa	vizos
visa	viza
visa	vizų
twelfth	dvylikta
pregnancy	nėštumas
expectations	lūkesčius
harvest	derliaus
flies	skrenda
kashmir	kašmyro
theft	vagystės
occupy	užimti
flames	liepsnos
wesley	wesley
arlington	arlingtonas
sterling	sterlingų
chances	šansai
petty	smulkių
sonic	sonic
dedication	atsidavimą
dedication	atsidavimo
katherine	katerina
everywhere	visur
anthropology	antropologija
minds	protus
reward	atlygis
reward	atlygį
narrator	pasakotojas
antoine	antoine
ally	sąjungininkas
gateway	vartai
leigh	leigh
slavic	slavų
derbyshire	derbišyras
chronic	lėtinis
chronic	lėtinė
chronic	lėtinio
donations	donorystės
duet	duetas
ignoring	ignoruoja
intel	intel
winchester	vinčesterio
pig	kiaulė
pig	kiaulių
whale	banginis
approaching	artėja
approaching	artinasi
archipelago	salynas
attributes	požymiai
minerals	mineralai
minerals	mineralų
justification	pagrindimas
justification	pateisinimas
frozen	užšaldyti
inherently	natūraliai
fischer	fischer
participant	dalyvio
participant	dalyvis
peaceful	ramu
peaceful	taikus
peaceful	taikaus
typhoon	taifūnas
manually	rankomis
verlag	verlag
shortened	sutrumpintas
tram	tramvajų
hastings	hastings
holly	hole
traces	traces
healing	gijimo
frames	kadrų
frames	rėmai
atmospheric	atmosferos
utc+	utc+
eden	eden
mormon	mormonas
relevance	aktualumas
relevance	reikalingumas
candy	saldainis
struggled	kovojo
monetary	piniginė
individually	atskirai
funk	funk
basque	baskų
bangalore	bangalore
synagogue	sinagoga
interact	sąveikauti
paths	kelius
guarantee	garantijos
guarantee	garantija
lacrosse	lakroso
raj	raj
patriarch	patriarcho
oversight	priežiūra
servers	serveriai
ecological	ekologinė
rabbit	triušiai
rabbit	triušio
rabbit	triušis
rabbit	rabbit
powder	milteliai
powder	miltai
mega	mega
vfl	vfl
conservatives	konservatoriai
clips	klipą
coventry	coventry
institutional	institucinės
institutional	instituciniai
institutional	institucinė
institutional	institucinis
vic	vika
summers	vasaras
precision	tikslumas
conservatory	konservatorijos
linguistics	kalbotyra
flowering	žydėjimo
nazis	naciai
savings	taupymas
savings	santaupos
savings	taupymo
savings	santaupų
underwater	povandeninis
underwater	povandeninių
toxic	toksinių
georgetown	wau
phenomena	reiškinius
rolls	ritiniai
liver	kepenys
benedict	benediktas
commodore	komandoras
hollow	tuščiaviduriai
mob	mafija
mob	mob
brett	lygį
insisted	reikalavo
loyalty	lojalumo
collision	susidūrimas
collision	susidūrimo
lighter	lengvesnis
matthews	matthews
willis	willis
vowel	balsis
drainage	drenažo
disciplines	visumą
lambert	lambert
seth	setas
wow	wow
wow	oho
wow	vau
noun	daiktavardis
factories	gamyklos
factories	gamyklų
heated	šildomas
carnival	karnavalas
partisan	partizanas
ballad	baladė
dairy	pieno
insight	įžvalgomis
wolves	vilkai
hay	šieno
solved	išspręsta
blame	kaltinti
gaza	gazos
dealer	prekiautojas
dealer	prekybininkas
frost	frost
bout	bout
bugs	vabalai
consistency	suderinamumas
consistency	pastovumas
consistency	nuoseklumą
consistency	nuoseklumas
steady	ramiai
steady	pastovus
explored	jaunųjų
shannon	shannon
specially	specialiai
hansen	hansen
lanes	juostomis
whitney	whitney
mistaken	klysta
pupil	mokinių
pupil	mokinys
adequately	adekvačiai
lateral	šoninis
lovers	mylėtojai
intentions	ketinimus
prohibition	draudimas
prohibition	uždraudimas
acute	ūmaus
acute	ūminis
container	konteineris
upgrade	atnaujinimas
upgrade	atnaujinta
torres	torres
dining	valgomojo
survivor	našlių
corpus	corpus
shaft	veleno
nicole	nicole
turks	turkai
marker	zenklas
observe	stebėti
dishes	patiekalus
dishes	indai
loud	garsiai
suspicious	įtartinas
noah	nojus
hyde	haidas
eternal	amžina
ethical	etikos
tender	konkursas
masses	masė
masses	masės
modest	kuklus
dudley	dudley
explosive	sprogmenys
explosive	sprogmenų
explosive	sprogstamosios
fathers	tėvai
revealing	atskleidžia
juvenile	jauniklių
similarities	panašumų
conquered	užkariavo
surrendered	atsisakyta
surrendered	atiduodami
denomination	nominalas
contentious	ginčytinas
compression	spaudimą
sovereignty	suverenitetui
sovereignty	suverenumą
sovereignty	suvereniteto
reef	rifo
brady	bredis
shadows	šešėliai
monasteries	vienuolynai
rope	virvės
rope	virvė
wimbledon	wimbledon
notorious	liūdnai
parkway	alėja
odds	šansai
andre	andre
maternal	gimdyvių
transmitter	siųstuvas
tertiary	mokomųjų
pension	pensija
pension	pensijos
constantine	konstantinas
mare	mare
teaches	moko
oceania	okeanijos
galway	galway
mighty	galingų
prints	spausdina
possessed	apsėstas
phillip	filipas
gloucester	glosteris
pyramid	piramidės
eps	eps
emeritus	emeritas
nina	nina
val	val
gill	gill
cooling	aušinimo
electorate	rinkėjai
electorate	rinkėjų
sexuality	seksualumo
dash	meto
doctoral	doktorantūros
rita	rita
nam	nam
timing	laikas
stalin	stalinas
stadion	stadion
memoirs	memuarus
mayer	mayer
beaver	bebras
gustav	gustav
motorsport	motorsport
facade	fasadas
titans	titanai
apps	programėlių
carlton	carlton
klein	klein
hassan	hasanas
translate	išversti
medalist	medalininkai
pistol	pistoletas
mikhail	michailas
expired	baigęs
clube	clube
valleys	slėniai
acids	rūgštys
distances	atstumai
asteroid	asteroidas
cow	karvės
cow	karvė
cow	ku
accommodation	apgyvendinimo
accommodation	apgyvendinimas
accommodation	apgyvendinimą
accommodation	būstas
catalan	katalonų
warwick	warwick
textile	tekstilės
clarification	išaiškinimas
qualities	savybes
marching	žygiuoja
marx	marksas
chassis	važiuoklė
chassis	važiuoklės
usd	usd
phones	telefonai
weber	weber
diane	diana
cloth	audinys
doyle	doyle
statues	statulas
sheikh	šeichas
cafe	cafe
breeds	veislės
breeds	veislių
monaco	monako
meaningful	prasmingas
sen	sen
illustrator	iliustratorius
celebrations	šventės
macmillan	macmillan
strain	padermė
motorway	greitkelis
williamson	williamson
talented	talentinga
talented	talentingas
forestry	miškininkystė
rodríguez	rodríguez
exam	egzaminas
exam	egzamino
struggling	kovoja
mood	nuotaikos
mood	nuotaika
karachi	karačis
blackburn	blackburn
unsuccessfully	nesėkmingai
educators	pedagogai
swimmer	gelbėtojas
swimmer	plaukikas
tunnels	tunelių
tunnels	tuneliuose
wagon	vagonas
wagon	vežimo
offshore	jūroje
darren	darren
gerard	gerard
consul	konsulas
unreleased	unreleased
shoots	šaudo
invisible	nematomas
ibrahim	ibrahim
intro	intro
tobago	tobago
werner	verneris
livestock	gyvuliai
livestock	gyvulininkystė
livestock	gyvūnai
volcano	ugnikalnio
jupiter	jupiterio
prophet	pranašas
dresden	dresden
cyclist	dviratininkas
deserve	nusipelno
deserve	verti
detention	sulaikymo
detention	sulaikymas
dad	tėti
abbot	abatas
elvis	elvis
laboratories	laboratorijos
laboratories	laboratorijų
shin	shin
starter	starto
multiplayer	multiplayer
astronomer	astronomas
bologna	bolonijos
flexible	lanksčiai
flexible	lanksčios
flexible	lankstus
modifications	pakeitimai
reformation	reformacijos
convincing	įtikinamas
convincing	įtikinama
cherokee	čerokių
homeless	benamiai
triumph	triumfas
communism	komunizmas
consortium	konsorciumo
consortium	konsorciumas
greeks	graikai
souls	sielas
souls	sielos
cameo	cameo
unemployment	nedarbas
unemployment	nedarbo
baghdad	bagdade
malay	malajų
dana	dana
clarinet	klarnetas
moldova	kreditoriai
moldova	moldovos
backs	nugarų
eclipse	eclipse
philharmonic	filharmonijos
christina	kristina
angelo	angelo
dir	dir
wished	norėjo
regina	regina
rectangular	stačiakampio
rectangular	stačiakampis
transfers	perdavimai
yacht	jachta
picking	skinti
falcons	sakalai
bart	bartai
genius	genijus
defeats	pralaimėjimus
punch	smūgis
clash	clash
abdullah	abdullah
josef	josef
comfort	komforto
comfort	paguodos
teamb	teamb
helicopters	sraigtasparnių
helicopters	sraigtasparniai
shooter	šaulys
lotus	lotus
enlarged	išplėsta
dwarf	nykštukų
antwerp	antverpene
knox	noksas
terrace	terasa
tri	tri
socialism	socializmas
sandstone	smiltainis
renault	renault
fleming	fleming
infected	užkrėsta
happiness	laimės
happiness	laime
happiness	laimė
warehouse	sandėlis
warehouse	sandėliai
warehouse	sandėlio
miracle	stebuklas
kindergarten	darželio
leopold	leopoldas
sage	sage
adviser	patarėjas
adviser	patarėja
basilica	bazilika
cartoons	filmukus
atom	atomas
normandy	normandie
financing	finansavimas
tudor	tudor
breakdown	sunaikinimo
breakdown	paskirstymas
alfonso	alfonso
badminton	badmintono
fiber	fiber
fiba	fiba
carlisle	carlisle
wage	alga
loving	mylėti
worried	susirūpinęs
gambling	lošimai
gambling	lošimų
mothers	motinoms
mothers	motinos
mothers	motina
capitals	sostinės
auditorium	auditorijoje
vault	saugyklą
persuaded	įtikino
poison	nuodai
gujarat	gudžarato
royals	princeses
yan	yan
eleanor	eleonora
parsons	parsons
invested	investavo
calvin	kalvinai
dover	dover
mafia	mafija
mafia	mafijos
professionally	profesionaliai
emotions	emocijas
emotions	emocijos
freed	išlaisvinti
pike	lydeka
sketches	eskizai
cellular	ląstelių
augusta	augusta
sinclair	sinclair
unexpected	netikėta
bmw	bmw
aria	aria
dodge	dodge
spreading	plinta
puzzle	molekulių
symbolic	simbolinę
diamonds	deimantai
diamonds	deimantų
jesuit	jėzuitų
lined	pamušalu
roses	rožės
competitor	konkurentai
competitor	konkurentas
germanic	germanų
urdu	urdu
rides	joja
pipeline	vamzdynų
pipeline	vamzdynas
protective	apsauginis
rodriguez	rodriguez
jules	jules
kicked	išmetė
kicked	atleido
promises	pažadai
promises	pažadų
progression	progresavimo
progression	išgyvenamumas
complained	skundėsi
liberals	liberalai
indefinite	neapibrėžta
lacked	trūko
clement	clement
chartered	atestuotas
discoveries	atradimų
beds	lovos
howe	howe
calcutta	kalkutos
desperate	beviltiška
uniforms	uniformas
uniforms	uniformos
ministries	ministerijų
ministries	ministerijos
conclusions	išvados
reporters	žurnalistų
coordinate	koordinuoti
pepper	pipirai
pepper	pipirų
seals	ruonių
lexington	leksingtono
persecution	persekiojimo
seine	seine
byron	baironas
fool	apgauti
brave	drąsus
brave	drąsūs
mozart	mocartas
mathematicians	matematikai
aquatic	vandens
noel	noel
inventory	aprašas
inventory	aprašo
reluctant	nenori
imagination	vaizduotę
barber	barber
reich	reicho
hurricanes	uraganai
desktop	darbastalio
łódź	lodzės
amusement	pramogų
demolition	griovimo
bronx	bronkso
preparatory	parengiamasis
preparatory	parengiamieji
fence	tvoros
fence	tvora
rna	rnr
turin	turinas
crush	naikinimas
algerian	alžyro
exploring	nagrinėti
exploring	tyrinėti
taiwanese	taivano
continuity	tęstinumas
continuity	tęstinumo
clouds	debesys
clouds	debesų
owl	pelėda
struggles	kovas
tate	teit
regulated	reguliuojamos
regulated	reglamentuojami
dwight	dwight
swept	persikėlė
privileges	privilegijos
faithful	atsidavusi
faithful	ištikimas
knock	tuk
hesse	hesse
storms	audros
storms	audrų
flemish	flamandų
logistics	logistika
logistics	logistikos
consort	consort
satellites	palydovai
dub	dub
elisabeth	elisabeth
antenna	antena
antenna	antenos
fin	fin
advise	patarti
trump	trump
kidnapped	pagrobė
wounds	žaizdos
turtle	vėžlys
greenwich	grinvičo
cake	pyragas
cake	tortas
neologism	naujadaras
hobart	hobartas
pulse	pulsas
pulse	impulso
irrigation	drėkinimo
labrador	labradoras
vera	vera
honestly	atvirai
ninja	nindzė
transcription	transkripcijos
employers	darbdaviai
employers	darbdavys
curse	prakeiksmas
breakthrough	proveržio
cycles	ciklų
cycles	ciklai
europeans	europiečiai
expressing	išreikšti
habit	įprotis
shields	skydus
analyst	analitikas
interval	intervalas
igor	igor
oath	priesaika
filing	padavimo
generator	generatorių
generator	generatorius
pressed	suspausti
twist	riešo
griffith	griffith
aston	aston
bacon	kumpis
bury	palaidoti
smithsonian	smithsonian
premium	priemoka
premium	priemokos
ned	nedas
mayo	majas
walton	walton
colleague	kolega
curves	kreivės
fraternity	brolija
fraternity	brolijos
hire	nuoma
isolation	atskirtis
isolation	izoliacija
isolation	izoliacijos
searched	truko
clifford	clifford
trout	upėtakis
aesthetic	estetinės
predators	plėšrūnų
aaa	aaa
teresa	teresa
warming	šildymo
hunger	badas
hunger	bado
ears	ausis
ears	ausys
tract	takų
vandals	vandalai
resign	atsistatydinti
burnt	sudegintas
courtesy	mandagumo
pasha	paša
amber	amber
amber	gintaro
amber	gintaras
rows	eilutės
functionality	funkcionalumas
ave	ave
deity	dievybė
shocked	šokiruota
autonomy	autonomija
autonomy	autonomiją
autonomy	autonomijos
autonomy	savarankiškumas
conway	conway
magnus	magnus
protesters	protestuotojus
creators	kūrėjų
creators	kūrėjai
baba	baba
shame	gėda
genetics	genetikos
motivation	motyvacija
yoga	jogos
teenager	paauglį
balloon	balionas
balloon	baliono
sponsors	rėmėjų
sponsors	rėmėjai
greenland	grenlandijos
greenland	grenlandija
demographic	demografiniai
rahman	rahman
ivy	ivy
screw	velniop
talked	kalbėjo
wigan	wigan
accreditation	akreditacijos
accreditation	akreditacija
accreditation	akreditavimo
surprising	stebina
sandra	sandra
rats	žiurkės
rats	žiurkių
mali	malio
mali	mali
stranger	svetimas
installations	įrenginiai
installations	įrengimai
payne	payne
ferrari	ferrari
sands	smėlis
strips	juostelių
shoe	batų
basket	krepšelį
basket	krepšys
moroccan	maroko
fisheries	žuvininkystė
gfdl	gfdl
resolutions	rezoliucijos
resolutions	rezoliucijų
silicon	silicis
silicon	silicio
rage	pykčio
brent	brent
aliens	ateiviai
cao	cao
practically	praktiškai
definitive	galutinis
definitive	galutiniai
tooth	dantis
tooth	dantų
uranium	uranas
uranium	urano
complications	komplikacijų
complications	komplikacijos
sega	sega
isabella	izabelė
marriages	santuokų
tunes	melodijų
amino	amino
accent	akcentas
robots	robotai
slate	skalūnų
parachute	parašiutu
escapes	sprunka
skiers	slidininkams
snails	sraigės
martínez	martínez
crimson	crimson
meal	miltų
meal	miltai
pharmaceutical	farmacijos
dominion	dominija
chemist	chemikas
medley	medley
porn	porno
mirrors	veidrodžiai
expressions	išraiškos
vegetables	daržovės
vegetables	daržovių
hectares	hektarų
fears	baimes
rotten	supuvę
fernández	fernández
fury	fury
bihar	biharas
kraków	krokuvos
suzuki	suzuki
mobility	mobilumo
mobility	mobilumas
fascist	fašistų
registry	registro
registry	registras
numerical	skaitmeninis
chronology	chronologija
polytechnic	politechnikos
leased	išnuomotas
chandler	chandler
laurence	laurence
arabs	arabai
sealed	uždarytos
landscapes	kraštovaizdis
curved	kreivi
reilly	reilly
approximate	apytikslis
inheritance	paveldėjimo
ugly	baisi
ugly	bjaurus
fencing	aptvarų
turbine	turbina
eduardo	eduardo
