மற்றும்	और
சதுரம்	स्क्वायर
சதுரம்	वर्गाकार
விஷயம்	बात
ஒலிப்பதிவு	साउंडट्रैक
பாய்ஸ்	लड़के
பாய்ஸ்	लड़को
பாய்ஸ்	लड़कों
ரவிச்சந்திரன்	रविचंद्रन
வருத்தம்	परेशान
புள்ளிவிவரங்கள்	आँकड़े
புள்ளிவிவரங்கள்	आंकड़े
புள்ளிவிவரங்கள்	इनसाइट
புள்ளிவிவரங்கள்	अंतर्दृष्टि
நாதன்	नाथन
ஈட்டி	भाला
தசைகள்	मांसपेशियों
தசைகள்	मांसपेशियां
ராஜேந்திர	rajendra
ராஜேந்திர	राजेंद्र
ராஜேந்திர	राजेन्द्र
இராமகிருஷ்ண	रामकृष्ण
ஹே	अरे
ஹே	हे
காங்	कांग
காங்	कोंग
காங்	काँग
நாகம்	कोबरा
நிற்கிறது	स्टैंड
வால்ட்	वॉल्ट
தூதர்	राजदूत
தூதர்	दूत
காதலை	प्यार
காதலை	मोहब्बत
காதலை	प्रेम
மோரிசன்	मॉरिसन
ஜவஹர்லால்	जवाहरलाल
தொகுக்க	संपादन
டைசன்	टायसन
துப்பாக்கிகள்	बंदूकें
துப்பாக்கிகள்	बंदूकों
லக்னோ	लखनऊ
கயானா	क्यान
கயானா	गुयाना
ஆய்லர்	आयलर
மில்	मिल
மில்	mil
புபொப	एनजीसी
சாட்சி	गवाही
சாட்சி	गवाह
மதராஸ்	मद्रास
வருடாந்த	वार्षिक
வருடாந்த	सालाना
விளாடிமிர்	व्लादिमीर
கிங்ஸ்	राजाओं
கிங்ஸ்	किंग्स
நுழையும்	प्रवेश
கலிங்க	कलिंग
மங்கோலிய	मंगोलियाई
ரோஜர்	रोजर
எடுத்தது	लिया
சுண்ணாம்பு	लाइम
சிவில்	दीवानी
சிவில்	सिविल
சோசலிச	समाजवादी
லீலா	लीला
ஆலோசகர்	परामर्शदाता
ஆலோசகர்	सलाहकार
ஆலோசகர்	परामर्शदाता
யூரிக்	यूरिक
துடிப்பு	बीट
துடிப்பு	धड़कन
துடிப்பு	ताल
கட்டிகள்	घन
ஆஸ்டின்	ऑस्टिन
அற்புதமான	अद्भुत
அற்புதமான	शानदार
அற்புதமான	विस्मयकारी
அற்புதமான	अदभुत
அற்புதமான	अद्भुत
சரித்திர	ऐतिहासिक
பேரழிவு	आपदा
பேரழிவு	विपत्ति
திருட்டு	चोरी
வெயில்	sunny
வெயில்	सनी
சிறியது	छोटे
சிறியது	छोटा
சிறியது	छोटी
சிறியது	छोटी
நாக்கு	जीभ
லாங்	लंग
லாங்	लैंग
லாங்	लंबी
லாங்	लंबा
லாங்	लम्बी
லாங்	long
பந்தய	दौड़
பந்தய	रेसिंग
தாகம்	प्यास
தாகம்	प्यास
தாகம்	प्यासी
தாகம்	प्यासा
தாகம்	प्यासे
குளங்கள்	तालों
தேசியம்	राष्ट्रवाद
டைகர்	टाइगर
டைகர்	बाघों
டைகர்	बाघ
கீழ	बॉटम
கீழ	तल
கீழ	नीचे
கூர்மையான	शार्प
பனிக்கட்டி	बर्फ़
பனிக்கட்டி	आइस
பனிக்கட்டி	बर्फ
முறுக்கு	पेंच
முறுக்கு	स्क्रू
வில்லன்	विलन
வில்லன்	खलनायक
வில்லன்	विलेन
வில்லன்	खलनायक
அடைக்கலம்	शरण
கராச்சி	कराची
கராச்சி	करानी
ஒளிரும்	चमक
யாஹூ	yahoo
யாஹூ	याहू
அழைக்கப்பட்டனர்	आमंत्रित
பீர்	पीर
பீர்	बीयर
பீர்	बियर
துளைகள்	सॉक्स
துளைகள்	मोजे
மந்திர்	mandir
ஐஸ்	बर्फ़
ஐஸ்	आइस
ஐஸ்	बर्फ
படைத்து	बनाया
படைத்து	बनाए
படைத்து	निर्मित
தண்ணீரை	वाटर
தண்ணீரை	पानी
தண்ணீரை	जल
நுட்பமான	आंतरिक
நுட்பமான	नाजुक
நேரங்கள்	बार
நேரங்கள்	टाइम्स
மில்லர்	मिलर
கல்யாணி	कल्याणी
நாட்	नैट
நாட்	nat
இயலாமை	अक्षमता
இயலாமை	विकलांगता
மதிய	दोपहर
தன்னார்வ	स्वयंसेवक
தன்னார்வ	स्वयंसेवी
சல்பேட்டு	सल्फेट
தரநிலைகள்	मानकों
பேகம்	बेगम
பேகம்	बेग़म
பேகம்	बेग
பந்தயம்	बेटिंग
பந்தயம்	दौड़
பந்தயம்	जाति
பந்தயம்	रेस
பந்தயம்	शर्त
காப்பி	कॉफ़ी
காப்பி	कॉफी
மலம்	मल
முரண்பாடுகள்	विरोध
செயலில்	सक्रिय
செயலில்	क्रियाशील
கூட்டங்களில்	महफिलों
கனேடிய	कनाडाई
விருந்தினர்	मेहमान
விருந்தினர்	अतिथि
விருந்தினர்	मेहमान
விருந்தினர்	गेस्ट
விருந்தினர்	अतिथि
பதினேழு	सत्रह
ரோபோ	रोबोट
சுற்றளவு	घेरा
சுற்றளவு	परिधि
சுற்றளவு	त्रिज्या
சுற்றளவு	दायरा
வாத்து	बत्तख
வாத்து	डक
வாத்து	बतख
தகுதிகள்	योग्यता
ராயன்	राया
மகாலட்சுமி	महालक्ष्मी
வெங்கட்ராமன்	वेंकटरमन
சலீம்	सलीम
சரத்	सरथ
சரத்	शरद
காசுகள்	सिक्के
இணைப்பில்	ऑनलाइन
ஆடம்ஸ்	एडम्स
உண்மைகள்	तथ्य
வாய்ப்புக்கள்	संभावना
கீதா	गीता
கீதா	geeta
பொறியாளர்கள்	इंजीनियरों
பொறியாளர்கள்	इंजीनियर्स
ஸ்காட்லாந்து	स्कॉटलैंड
பயிற்சியாளர்	trainer
பயிற்சியாளர்	ट्रेनर
பயிற்சியாளர்	प्रशिक्षक
பயிற்சியாளர்	कोच
பயிற்சியாளர்	प्रशिक्षु
நரம்புத்	घबरा
நரம்புத்	बेचैन
மாடுகள்	गायें
மாடுகள்	गायों
பட்டயம்	चार्टर
பட்டயம்	डिप्लोमा
பட்டயம்	diploma
யூதர்	यहूदी
யூதர்	यहूदी
யூதர்	यहूदियों
ஆசிரமம்	आश्रम
பஞ்சாங்கம்	नक्षत्रों
பஞ்சாங்கம்	नक्षत्र
தடுத்தல்	ब्लॉकिंग
மாரத்தான்	मैराथन
யோசனை	आईडिया
யோசனை	विचार
திடமான	ठोस
திடமான	सिलिकॉन
திடமான	हल
திடமான	समाधान
பன்றிகள்	सुअरों
பன்றிகள்	सूअर
சில்வர்	चाँदी
சில்வர்	चांदी
தேசியவாத	राष्ट्रवादी
ஆவணப்படம்	वृत्तचित्र
தீர்த்த	tirth
ஃபிஃபா	फीफा
காபி	कॉफ़ी
காபி	कॉफी
மேட்டுப்பாளையம்	मेट्टुपालयम
டாக்கா	ढाका
மன்மோகன்	मनमोहन
ஆர்வலர்கள்	कार्यकर्ताओं
பதிவேற்றம்	अपलोड
புறப்படும்	प्रस्थान
ஆத்மா	आत्मा
ஆத்மா	atma
எதிர்காலம்	भविष्य
பூர்வீக	मूल
பூர்வீக	नेटिव
பூர்வீக	देशी
பார்சிலோனா	बार्सिलोना
புழு	इल्ली
பிர்லா	बिरला
பிர்லா	बिड़ला
இலகு	lak
நிரப்பி	फिलर
திடீரென்று	अचानक
திடீரென்று	एकाएक
மீனவர்கள்	मछुआरे
இயற்றி	जेनरेटर
இயற்றி	जनरेटर
இயற்றி	सृजनकर्ता
நந்தகுமார்	नंदकुमार
மங்கோலியா	मंगोलिया
மங்கோலியா	अंगोला
மங்கோலியா	मंगोल
செலுத்து	अदा
காமிக்	कॉमिक
எழுபது	सत्तर
குற்றவாளிகள்	अपराधियों
குற்றவாளிகள்	अपराधियों
குற்றவாளிகள்	दोषी
குற்றவாளிகள்	गुनाहगार
குற்றவாளிகள்	अपराधी
நந்தினி	नंदिनी
பத்தி	पैराग्राफ
பத்தி	अनुच्छेद
முயல்	खरगोश
மாட்ரிட்	madrid
மாட்ரிட்	मैड्रिड
பொம்மைகள்	डॉल
பொம்மைகள்	खिलौने
பாண்டவர்கள்	पाण्डव
பாண்டவர்கள்	पांडव
பெருக்கி	प्रवर्धक
வெறுப்பு	घृणा
வெறுப்பு	द्वेष
வெறுப்பு	हेट
வெறுப்பு	घृणा
வெறுப்பு	नफरत
வெறுப்பு	नफ़रत
இடமாற்றம்	ट्रांसफर
இடமாற்றம்	स्थानांतरण
இடமாற்றம்	हस्तांतरण
இடமாற்றம்	ट्रांसफ़र
இடமாற்றம்	प्रतिस्थापन
இடமாற்றம்	बदला
இடமாற்றம்	बदलना
நரம்புகள்	रगों
மாமல்லபுரம்	महाबलीपुरम
பராக்	बराक
பராக்	बराक
படிவம்	फ़ॉर्म
படிவம்	प्रपत्र
படிவம்	फॉर्म
படிவம்	फार्म
படிவம்	रूप
வாசனை	सुगंध
வாசனை	खुशबू
வாசனை	सूंघ
வாசனை	गंध
வாசனை	महकते
வாசனை	इत्र
வாசனை	परफ्यूम
ஜோலி	जोली
உடைந்த	टूटी
உடைந்த	टूटा
போட்டியாளர்	खिलाड़ी
பெட்ரோல்	पेट्रोल
பெட்ரோல்	पेट्रोल
பெட்ரோல்	गैसोलीन
மூட்டு	संयुक्त
மூட்டு	गठिया
உங்களின்	आपकी
உங்களின்	आपके
உங்களின்	आपका
உங்களின்	अपने
உங்களின்	अपना
உபுண்டு	उबुन्टू
இருள்	गहरा
இருள்	अंधेरा
இருள்	उजाला
இருள்	कालिमा
இருள்	अन्धकार
இருள்	अंधेरा
கேன்	केन
பிரதிபலிக்கும்	परावर्तन
பிரதிபலிக்கும்	ग़ौर
பிரதிபலிக்கும்	प्रतिबिंबित
மீத்தேன்	मिथेन
தலைவலி	सिरदर्द
கொல்லும்	मारता
கொல்லும்	हत्या
குப்பை	रद्दी
குப்பை	कचरा
வயிற்று	पेट
கண்டுபிடிப்பாளர்	आविष्कारक
ஜெர்சி	जर्सी
பிங்க்	पिंक
பிங்க்	गुलाबी
சுவர்களில்	दीवारों
சுவர்களில்	दीवारें
காரை	गारा
ஆண்ட்ரூ	एंड्रयू
நந்தா	नंदा
பூஞ்சை	कवक
பல்கேரியா	बुल्गारिया
ஷேக்	शेख
ஷேக்	शेख़
ஷேக்	शेक
தூண்டுதல்	उत्तेजनाओं
தூண்டுதல்	प्रलोभन
தூண்டுதல்	प्रभाव
மணிலா	मनीला
லடாக்	लद्दाख
தியாகராஜர்	त्यागराज
கிண்டி	गिंडी
நாயகம்	लोकतंत्र
கோபாலகிருஷ்ணன்	गोपालकृष्णन
தாமதம்	देरी
தாமதம்	विलंब
தாமதம்	देरी
தாமதம்	विलंबित
தாமதம்	विलम्बित
நேற்று	कल
பாவனை	सिमुलेट
பாவனை	स्वाँग
பாவனை	सिमुलेशन
கிரகாம்	ग्राहम
தயவு	प्लीज
தயவு	pls
தயவு	please
தயவு	प्लीज
தயவு	कृपया
லாமா	लामा
கமல்	कमल
கமல்	kamal
அறுபது	साठ
பிரிவுகளும்	विभाजन
இராஜராஜ	राजराजा
மிர்சா	मिर्ज़ा
மிர்சா	मिर्जा
முகங்கள்	चेहरे
முகங்கள்	चेहरों
தயிர்	दही
தயிர்	दही
கற்பிக்கும்	पढ़ाने
கற்பிக்கும்	शिक्षण
ராமர்	रामा
ராமர்	राम
சுவரொட்டி	पोस्टर
சீரற்ற	बेतरतीब
சீரற்ற	यादृच्छिक
இக்பால்	इकबाल
இக்பால்	इक़बाल
சைக்கிள்	साइकिल
சைக்கிள்	सायकिल
சரவாக்	सरवाक
ஹவுரா	हावड़ा
விளக்கப்படம்	चार्ट
இம்பீரியல்	इंपीरियल
இம்பீரியல்	इम्पीरियल
பாரு	बारू
குறிப்பிடப்பட்டது	उल्लेखित
குறிப்பிடப்பட்டது	निर्दिष्ट
அவுரங்காபாத்	औरंगाबाद
பன்மை	बहुवचन
குலோத்துங்க	कुलोत्तुंग
மணமகன்	दूल्हा
மணமகன்	दूल्हे
வருக	स्वागत
நிலையானது	मानक
திட்டமிடப்பட்டது	अनुसूचित
சமாதானம்	शांति
சமாதானம்	सलाम
செயலிழப்பு	क्रेश
செயலிழப்பு	क्रैश
ஊட்டி	ऊटी
நம்பகமான	गोपनीय
கதாபாத்திரங்கள்	किरदार
கதாபாத்திரங்கள்	अक्षर
கதாபாத்திரங்கள்	वर्ण
நின்றது	रोकें
பக்கத்தைப்	पृष्ठ
பக்கத்தைப்	पेज
காலக்கோடு	टाइमलाइन
காலக்கோடு	समयरेखा
விஞ்ஞானி	वैज्ञानिक
சாகா	गाथा
தோல்வியை	हार
தோல்வியை	शिकस्त
பாம்பே	बॉम्बे
பாம்பே	बम्बई
பாம்பே	bombay
தூண்டல்	संकेत
தூண்டல்	प्रेरणा
தவறுகள்	गलतियां
தவறுகள்	ग़लतियों
தவறுகள்	गलतियाँ
தவறுகள்	त्रुटि
தவறுகள்	गलतियाँ
தவறுகள்	त्रुटियां
தவறுகள்	त्रुटियाँ
அனுபவங்கள்	अनुभव
அனுபவங்கள்	अनुभवों
ஆசியான்	आसियान
ஹங்கேரி	हंगरी
ஹங்கேரி	हंगेरियाई
இலக்கங்கள்	अंक
பொருந்தாது	लागू
சவாரி	राइड
சவாரி	सवारी
பொறுப்புகள்	जिम्मेदारियां
பொறுப்புகள்	जिम्मेदारियों
கள்ளர்	कल्लर
வாஸ்	vaz
பட்டதாரி	स्नातक
பட்டதாரி	ग्रेजुएट
பட்டதாரி	ग्रैजुएट
யமுனை	यमुना
யமுனை	यमुनानगर
வணங்கும்	पुजा
வணங்கும்	पूजा
வணங்கும்	उपासना
வணங்கும்	इबादत
மாரி	मारी
மாரி	मरी
மாரி	mari
ராஜ்குமார்	राजकुमार
தாலுகா	तालुका
தாலுகா	तालुक
சித்திரவதை	टॉर्चर
நம்முடைய	हमारा
நம்முடைய	हमारे
நம்முடைய	हमारी
ஸ்டீல்	इस्पात
ஸ்டீல்	स्टील
க்குள்	अन्दर
க்குள்	भीतर
சேமிக்க	स्टोर
பட்டேல்	patel
பட்டேல்	पटेल
இறால்	श्रिम्प
இறால்	झींगा
மகள்கள்	बेटियों
மகள்கள்	बेटियाँ
மகள்கள்	बेटियां
கிரேக்கர்கள்	यूनानियों
ஜலந்தர்	जलंधर
ஜலந்தர்	जालंधर
கென்	केन
இந்தூர்	इंदौर
இந்தூர்	इन्दौर
துங்கு	टुंकु
எரிச்சல்	चिड़चिड़ापन
எரிச்சல்	क्रोधी
எரிச்சல்	जलन
சர்தார்	सरदार
சர்தார்	sardar
சத்தியம்	वादा
மினி	मिनी
மதிப்புமிக்க	मूल्यवान
விசா	वीजा
விசா	वीसा
விசா	वीज़ा
சர்ச்சைகள்	समस्याएँ
சர்ச்சைகள்	समस्याएं
சர்ச்சைகள்	विवाद
இரைச்சல்	शोर
இரைச்சல்	शोरगुल
இரைச்சல்	रव
பணவீக்கம்	मुद्रास्फीति
பணவீக்கம்	महंगाई
விஷயங்கள்	बातों
விஷயங்கள்	चीजें
விஷயங்கள்	चीज़ें
விஷயங்கள்	बातें
விஷயங்கள்	बाते
முடிவுற்றது	सम्पन्न
முடிவுற்றது	किया
பயந்து	भयभीत
ஆயிரமாண்டு	मिलेनियम
கிராஸ்	क्रास
கிராஸ்	पार
கிராஸ்	क्रॉस
பாபி	बॉबी
பாபி	bobby
மனைவியை	पत्नी
மனைவியை	बीवी
கொத்து	डाइजेस्ट
வைக்கப்பட்டுள்ள	रखा
திறம்	प्रभावी
கின்னஸ்	गिनीज
எந்திரம்	मशीन
எந்திரம்	यंत्र
மெதுவான	धीमे
மெதுவான	धीमा
மெதுவான	स्लो
மெதுவான	मन्द
மெதுவான	slow
மெதுவான	धीमा
பர்மிய	बर्मी
சாட்	चाड
சாட்	कैंडल
சாட்	chad
மடோனா	मैडोना
திராட்சை	अंगूर
திராட்சை	अंगूर
முத்தம்	किस
முத்தம்	चुंबन
கோதிக்	गोथिक
பேரணி	रैली
கொடியை	झंडा
கொடியை	फ़्लैग
கொடியை	ध्वज
அறிவாற்றல்	संज्ञानात्मक
இஸ்மாயில்	इस्माईल
அரவிந்த்	अरविंद
அரவிந்த்	अरविंद
அரவிந்த்	अरविन्द
டிரில்லியன்	बिलियन
டிரில்லியன்	अरब
டிரில்லியன்	खरब
நிறுவப்பட்டுள்ளது	स्थापित
நிறுவப்பட்டுள்ளது	संस्थापित
பறக்க	उड़ना
பறக்க	उड़
பறக்க	मक्खी
பலன்கள்	फायदे
பலன்கள்	लाभ
தனித்துவம்	अनोखा
தனித்துவம்	अनूठा
தனித்துவம்	बेजोड़
தனித்துவம்	अद्वितीय
மயிலாப்பூர்	मायलापुर
பிறந்தநாள்	बर्थडे
பிறந்தநாள்	जन्मदिन
பிறந்தநாள்	जन्मदिवस
மார்வெல்	आश्चर्य
மாற்றுதல்	रूपांतरण
மாற்றுதல்	परिवर्तन
தன்மைகள்	गुण
கடக்கும்	क्रासिंग
முகமை	एजेंसी
வாக்கர்	वॉकर
வாக்கர்	वाकर
எய்ட்ஸ்	aids
எய்ட்ஸ்	एड्स
குடியிருப்புகள்	अपार्टमेंट
கழித்தல்	घटाना
கழித்தல்	घटाना
கழித்தல்	घटाई
கிளாப்டன்	क्लैप्टन
பிரின்ஸ்	राजकुमार
பிரின்ஸ்	प्रिन्स
பிரின்ஸ்	प्रिंस
குருவாயூர்	गुरुवायुर
ஒப்பு	डमी
அசாதாரண	असाधारण
பட்	बट
தானியங்கு	स्वतः
தானியங்கு	auto
தானியங்கு	ऑटो
தானியங்கு	स्वचालित
தானியங்கு	स्वचलित
தானியங்கு	स्वचालित
நடராசர்	नटराज
பிறவி	जन्म
பிறவி	जनम
குஞ்சுகள்	चूजों
நெப்டியூன்	वरुण
வெற்று	रिक्त
வெற்று	खाली
வெற்று	खाली
வெற்று	रिक्त
வட்டாரம்	लैन
வட்டாரம்	काउंटी
சூரி	सूरी
கலைக்களஞ்சியங்கள்	ज्ञानकोष
ஆர்ட்	कला
ஆர்ட்	आर्ट
சுன்	chun
கீழ்நிலை	निचला
கீழ்நிலை	निम्नतर
தேடு	खोजें
தேடு	खोज
தேடு	ढूंढें
பணிக்காக	तैनात
ஹாசன்	हसन
ஹெலன்	हेलेन
சணல்	बोरी
சணல்	जूट
விழி	जागे
விழி	जाग
ருமேனியா	रोमन
ருமேனியா	रोमानियाई
ருமேனியா	रोमानिया
தைவான்	ताइवान
தைவான்	ताईवान
அக்கா	अक्का
அக்கா	दीदी
வடிவியல்	ज्यामिती
வடிவியல்	ज्यामिति
வடிவியல்	भूगोल
ஹோஸ்ட்	मेज़बान
ஹோஸ்ட்	होस्ट
ஹோஸ்ட்	मेजबान
வெற்றியாளர்	विजेता
ஈரமான	भीग
ஈரமான	गीली
ஈரமான	वेट
ஈரமான	गीला
லிபியா	लीबिया
விஞ்ஞானம்	विज्ञान
ஜா	झा
ஜா	जा
மடக்கை	लघुगणक
மடக்கை	लघु
கூப்பர்	कूपर
வில்லெம்	विलेम
வில்லெம்	विल्हेम
கிறிஸ்துவ	क्रिश्चियन
கிறிஸ்துவ	क्रिस्चियन
கிறிஸ்துவ	ईसाई
ஏலம்	नीलामी
ஏலம்	बोली
சாம்பியன்ஸ்	चैंपियंस
சாம்பியன்ஸ்	champions
பரவ	फैला
பரவ	फैल
பரவ	प्रसार
பரவ	स्प्रेड
மொராக்கோ	मोरक्को
கொடுமை	बीमार
கொடுமை	भयंकर
கொடுமை	भयानक
அம்பிகா	अम्बिका
ஆர்வத்துடன்	जोश
ஆர்வத்துடன்	उमंग
ஆர்வத்துடன்	उत्साह
எம்மி	एमी
பாராளுமன்றம்	संसद
பாராளுமன்றம்	लोकसभा
பாராளுமன்றம்	पार्लियामेंट
டக்	टक
டக்	डग
சேமிக்கும்	छायांकन
நடமாடும்	फ्लोट
நடமாடும்	फ्लैश
நடமாடும்	तैरता
நடமாடும்	फ्लोटिंग
கட்டணங்கள்	आरोप
கட்டணங்கள்	भुगतान
சாய்ஸ்	पसंद
சாய்ஸ்	चुनाव
ஸ்டூடியோ	स्टूडियो
ஸ்டூடியோ	स्टुडियो
அலாஸ்கா	अलास्का
அர்ஜுன்	अर्जुन
சம்பத்	संपत
சதுரங்கம்	शतरंज
எழுத்துருக்கள்	फ़ॉन्ट
எழுத்துருக்கள்	फ़ॉन्ट्स
குரலில்	आवाज
குரலில்	वॉइस
குரலில்	आवाज़
கிரகணம்	ग्रहण
பிளேயர்	खिलाड़ी
பாலகிருஷ்ணன்	बालकृष्णन
சாயம்	डाई
குலாம்	ग़ुलाम
துணுக்குகள்	कणों
துணுக்குகள்	कण
துணுக்குகள்	अणु
முன்னேற்றங்கள்	सुधार
சுனில்	sunil
சுனில்	सुनील
ராமகிருஷ்ணன்	रामकृष्णन
கடற்கரைகள்	समुद्रतट
அட்டவணைகள்	टेबल
அட்டவணைகள்	कैटलॉग
கோரிக்கைகளை	अनुरोध
கோரிக்கைகளை	निवेदन
புண்ணிய	पीड़ादायक
புண்ணிய	सोर
பொலிவியா	बोलिविया
பொலிவியா	बोलीविया
கிறித்தவர்	क्रिश्चियन
கிறித்தவர்	क्रिस्चियन
கிறித்தவர்	ईसाई
யாக்கோபு	जैकब
யாக்கோபு	याकूब
யாக்கோபு	जेकब
யாக்கோபு	याक़ूब
பரிந்துரைக்கப்படுகிறது	अनुशंसित
யுகம்	युग
யுகம்	युगों
சமணம்	jain
சமணம்	जैन
சதாசிவ	सदाशिव
சிலந்தி	स्पाइडर
சிலந்தி	मकड़ी
மார்க்ஸ்	मार्क्स
தடிமன்	बोल्ड
தடிமன்	गाढ़ा
தடிமன்	बिंदास
திருமணங்கள்	शादियां
திருமணங்கள்	शादि
திருமணங்கள்	विवाह
திருமணங்கள்	विवाह
உடல்நிலை	बीमार
ஹாஜி	हाजी
க்காக	लिये
புரவன்	मेज़बान
புரவன்	होस्ट
புரவன்	मेजबान
சிறைச்சாலை	जेल
சிறைச்சாலை	थाना
ஞாயிற்றுக்கிழமை	sunday
ஞாயிற்றுக்கிழமை	रविवार
ஞாயிற்றுக்கிழமை	संडे
மசோதா	बिल
மசோதா	विधेयक
செவி	चेवी
செவி	कान
இனப்படுகொலை	नरसंहार
கத்தார்	कतर
கத்தார்	क़तर
எழுதவும்	लिखे
எழுதவும்	लिखें
உயர்த்த	उठाएँ
ஊற்றி	डालना
வாக்காளர்கள்	वोटर
வாக்காளர்கள்	मतदाता
சுவாமிநாதன்	स्वामीनाथन
நேர்த்தியான	मनमोहक
நேர்த்தியான	सुरुचिपूर्ण
முகவர்	एजेंट
புரி	puri
புரி	पुरी
அமோனியா	अमोनिया
தத்	दत्त
அய்யா	sir
அய்யா	श्रीमान
அய்யா	साहब
அய்யா	महोदय
அய்யா	सर
அல்பிரட்	अल्फ्रेड
உயரும்	उदय
உயரும்	वृद्धि
நிர்ணய	स्थापना
தானா	थाना
இரைப்பை	पेट
கோபேன்	कोबेन
பூட்டோ	भुट्टो
விசிறி	fan
விசிறி	फ़ैन
விசிறி	पंखा
விசிறி	प्रशंसक
மூடப்பட்டது	बन्द
மூடப்பட்டது	बंद
ஈஸ்டர்	ईस्टर
உணர்வுகளை	भावनाएं
உணர்வுகளை	भावनाएँ
உணர்வுகளை	जज्बात
வெளியேறு	छोड़ें
வெளியேறு	छोड़
வெளியேறு	निकास
அனில்	अनिल
அனில்	anil
பிரேசிலிய	ब्राज़ीलियाई
போராடிய	लड़ा
தக்காளி	टमाटर
தக்காளி	टमाटर
குடை	छाता
குடை	छतरी
குடை	छतरियाँ
போல்ட்	बोल्ट
போல்ட்	bolt
கிரான்ட்	ग्रांट
கிரான்ட்	ग्रान्ट
தொப்புள்	नाभि
துரிதமாக	जल्दी
பதினோரு	ग्यारह
வெடிகுண்டு	बम
வெடிகுண்டு	बमों
வெடிகுண்டு	बमबारी
கிளைவ்	क्लाइव
கட்டடக்கலை	आर्किटेक्चर
கட்டடக்கலை	वास्तु
கட்டடக்கலை	वास्तुकला
அளக்க	अन्दाज़
அளக்க	माप
உதவியாளர்	सहायक
உதவியாளர்	सहायक
உதவியாளர்	मददगार
உதவியாளர்	हेल्पर
வல்லுனர்	एक्सपर्ट
வல்லுனர்	विशेषज्ञ
சுவாசம்	सांसे
சுவாசம்	सांस
சுவாசம்	साँस
வறட்சி	सूखा
முரளிதரன்	मुरलीधरन
மக்களே	लोग
மக்களே	लोगों
சிறுபான்மையினர்	अल्पसंख्यक
எமிலி	एमिली
இருமல்	खाँसी
இருமல்	खांसी
மேசை	टेबल
மேசை	मेज़
மேசை	सारणी
மேசை	तालिका
மேசை	डेस्कटॉप
லூதர்	लूथर
கருங்கல்	ग्रेनाइट
கம்பளி	ऊन
நிர்வகித்தல்	प्रबंध
நிர்வகித்தல்	मैनेजिंग
காரணத்தை	कारण
வூ	वू
மார்க்சியம்	मार्क्स
மார்க்சியம்	मार्क्सवाद
டென்	खोह
டென்	den
டென்	डेन
கூ	कू
சொற்பொழிவு	व्याख्यान
சொற்பொழிவு	लेक्चर
சொற்பொழிவு	स्पीच
சொற்பொழிவு	भाषण
சொற்பொழிவு	वाक्
சொற்பொழிவு	वाक
எளிது	आसान
மோசே	मूसा
வாய்ப்புகளை	संभावना
பிரம்மம்	ब्रह्मा
பிரம்மம்	ब्राह्मण
பிரம்மம்	ब्रह्म
வளையங்கள்	छल्ले
வளையங்கள்	बजती
பொடி	पाउडर
பொடி	चूर्ण
சட்டமன்றத்தின்	विधायकों
சட்டமன்றத்தின்	विधायक
மங்களூர்	मंगलौर
தாரை	जेट
போர்னியோ	बोर्नियो
ஸ்டார்க்	स्टार्क
நரி	लोमड़ी
நரி	फॉक्स
நாசிக்	नासिक
ஜானி	जानी
ஜானி	जॉनी
பாட்	pat
பாட்	पैट
கண்ணாடிகள்	चश्मा
கண்ணாடிகள்	चश्मा
கண்ணாடிகள்	चश्मे
கண்ணாடிகள்	ऐनक
சிங்கை	सिंह
ஒளிப்பதிவாளர்	छायाकार
மகாராணி	रानी
மகாராணி	महारानी
கடமைகள்	कर्तव्य
வாசு	वसु
லாவோஸ்	लाओस
மால்	मॉल
மால்	मल
மால்கம்	मैल्कम
நார்	फाइबर
நார்	रेशा
சுன்னி	सुन्नी
புதிர்	रहस्य
புதிர்	पहेली
பிராந்தியம்	क्षेत्र
பிராந்தியம்	प्रदेश
சந்திரா	चन्द्र
சந்திரா	चंद्रा
சந்திரா	चन्द्रा
ரகசியம்	गोपनीय
ரகசியம்	गुप्त
ரகசியம்	भेद
ரகசியம்	रहस्य
ரகசியம்	गोपनीयता
ஜோஷி	जोशी
பசுமையான	सदाबहार
பெர்னார்ட்	बर्नार्ड
மேகம்	मेघ
மேகம்	बादल
கெல்வின்	केल्विन
பேக்கர்	बेकर
தீட்சை	दीक्षा
அபராதம்	क्रासिंग
அளவியல்	माप
இல்ல	मुखपृष्ठ
இல்ல	गृह
இல்ல	होम
இல்ல	घर
சம்பா	साम्बा
சம்பா	सांबा
கோவிந்த	गोविन्द
கோவிந்த	गोविंदा
மன்ஹாட்டன்	मैनहटन
றோயல்	नवाबी
றோயல்	रॉयल
றோயல்	शाही
றோயல்	royal
நைட்ரேட்டு	नाइट्रेट
நபியின்	पैगंबर
நபியின்	पैगम्बर
நபியின்	नबी
லிசா	लीज़ा
லிசா	लिसा
கோன்	gon
சைகை	signal
சைகை	संकेत
சைகை	सिग्नल
சைகை	भाव
தாழ்வு	निम्न
தாழ்வு	कम
தாழ்வு	हीनता
பிரபஞ்ச	ब्रह्माण्ड
பிரபஞ்ச	लौकिक
மொரிசியசு	मॉरिशस
மொரிசியசு	मॉरिस
மொரிசியசு	मॉरीशस
மொழிபெயர்ப்பாளர்	अनुवादक
விற்கப்பட்டது	बेची
ஹில்டன்	हिल्टन
உடலுறவு	सेक्स
உடலுறவு	मैथुन
உடலுறவு	sex
நேர்மையான	निरे
நேர்மையான	ईमानदार
