年	рік
擴建	розгортання
擴建	розширення
末端	завершується
末端	завершує
末端	закінчується
痛苦	страждання
痛苦	біль
數值	значення
數值	цінності
數值	числове
數值	цифрову
數值	значення
數值	вартість
月亮	місяця
月亮	місяць
月亮	мун
月亮	місячні
月亮	супутник
司機	шофер
司機	драйвер
司機	водій
司機	водія
滅亡	загинути
叛亂	повстання
叛亂	заколот
叛亂	бунт
叛亂	повстання
梅爾	мел
碰撞	зіткнення
碰撞	стикаються
碰撞	clash
碰撞	зіткнення
簽	підписати
簽	знак
契約	компактний
契約	стислий
契約	вчинку
階級	клас
圓形	коло
圓形	гурток
圓形	круговий
圓形	кругова
圓形	круглий
圓形	кругла
帳號	рахунок
共計	усього
共計	всього
共計	загалом
共計	загальна
共計	загальний
共計	підсумків
丘陵	пагорби
學科	дисциплін
推測	спекуляції
後面	позаду
巴林	бахрейн
個體	окремих
個體	індивідуальна
個體	індивідуальні
個體	індивідуальне
個體	окремі
個體	індивідуальний
毛利	маорі
毛利	морі
駁回	відхилити
駁回	скасувати
駁回	відкинути
動態	подача
動態	годувати
動態	стрічці
動態	стрічка
動態	подачу
動態	публікації
動態	історія
動態	сюжет
動態	розповідь
動態	публікація
動態	динамічний
動態	динамічні
動態	динамічна
動態	динамічне
動態	історії
動態	публікації
動態	розповіді
動態	активність
動態	дії
動態	діяльності
動態	дія
動態	діяльність
動態	динаміка
晉升	просування
晉升	заохочення
晉升	підвищення
晉升	просування
晉升	заохочення
大氣	атмосфера
大氣	атмосферні
大氣	атмосферний
釋出	випуск
釋出	реліз
釋出	випуску
釋出	звільнення
預期	кавалер
預期	очікувань
預期	сподівання
預期	очікується
預期	очікували
預期	очікувана
預期	очікувані
預期	очікувалося
流感	грип
流感	грип
流感	грипу
劇院	театрів
劇院	театрі
劇院	театр
劇院	театр
費城	філадельфія
鄒	цзоу
鄒	чоу
鄒	чау
人格	персона
人格	особистість
瘋狂	божевільний
瘋狂	аншлаг
瘋狂	божевільна
瘋狂	шалено
瘋狂	шалені
瘋狂	скажений
瘋狂	шалений
瘋狂	божевілля
綽號	псевдонім
綽號	прізвисько
綽號	псевдоніми
幽默	гумор
幽默	гумор
實體	сутності
實體	сутності
實體	сутність
異常	незвичні
異常	незвичайний
異常	незвичайні
異常	незвичний
異常	аномалій
每一個	кожен
每一個	кожні
口號	слоган
口號	гасло
翻新	запровадження
翻新	реконструкція
維也納	відень
繼任	наступником
繼任	спадщину
都城	капітолій
元帥	маршал
頸	шия
頸	шию
摩洛哥	марокко
頜	щелепи
頜	щелепа
獎章	медаль
獎章	медальйон
獎章	медалі
楓	закінчуючи
症狀	симптоми
症狀	симптом
兵庫	хьоґо
清除	чисто
清除	очистити
天橋	шляхопровід
神聖	святе
神聖	священна
神聖	священні
神聖	святі
神聖	святе
神聖	свята
神聖	священні
神聖	святий
地表	поверхні
地表	поверхня
學位	градуси
學位	градусів
學位	градус
學位	ступінь
光譜	спектральна
光譜	спектральних
光譜	спектр
光譜	спектроскопія
景點	погляди
景點	привабливості
景點	атракціон
景點	притягнення
流入	inflow
適用	застосувати
業餘	аматори
業餘	аматорів
業餘	аматорського
業餘	аматорський
業餘	аматор
鯊	акули
鯊	акула
腹部	косий
腹部	живіт
肯尼迪	кеннеді
煥	хван
致命	смертельна
致命	смертельна
致命	смертельно
致命	критична
魚雷	торпедо
模糊	нечіткий
模糊	неоднозначний
模糊	утворення
模糊	розмивання
猿	мавп
猿	мавпи
猿	мавпа
斯通	камінь
斯通	stone
斯通	стоун
盆	басейн
極限	ліміт
極限	межа
極限	обмежити
極限	обмеження
極限	границі
極限	межі
極限	обмеження
蜂	бджола
蜂	бджоли
續集	нетерпінням
碗	чаша
碗	миска
拼	чари
拼	пишеться
拼	закляття
稍後	згодом
稍後	пізніше
稍後	потому
級別	рівень
代表團	спрямування
代表團	делегації
代表團	делегація
代表團	делегацій
瑙	нау
看起來	виглядає
比分	рахунок
比分	результат
比分	оцінка
挖	копати
挖	dig
挖	копати
挖	копали
集會	ралі
集會	мітинг
區分	клітин
區分	судження
燦	чан
瑤	яо
傷亡	втрати
信心	віра
信心	довіра
信心	впевненість
信心	впевнено
法文	френч
法文	французька
法文	французькою
法文	французький
明天	завтра
明天	tomorrow
集結	ралі
集結	мітинг
場合	нагоди
杖	род
先鋒	pioneer
先鋒	венгард
先鋒	піонери
動詞	дієслово
動詞	дієслів
動詞	дієслова
足利	асікаґа
體積	гучність
體積	розмір
暗殺	убивство
噴射	реактивний
復仇	помста
復仇	помсти
復仇	помста
燃燒	спалити
燃燒	записати
燃燒	burn
燃燒	палає
感受	feel
感受	відчуваю
感受	відчути
感受	почуття
感受	відчуття
感受	передчуття
感受	почуття
射程	асортимент
射程	діапазон
射程	хребет
追溯	ретроспектива
魅力	харизма
魅力	шарм
魅力	чарівності
茄	паслін
起義	повстання
起義	повстання
兵團	полк
培訓	тренування
培訓	тренінг
培訓	тренінги
大教堂	собор
大教堂	соборна
大教堂	кафедра
聯軍	коаліція
聯軍	коаліції
鰓	зябра
暴露	відкритий
暴露	експозиція
暴露	експозиції
培養	надійна
培養	догляд
消費者	споживачів
消費者	споживача
消費者	споживачів
生育	пологи
雲端	хмара
屍體	тіло
屍體	тіла
寸	дюйм
時刻	moments
時刻	моменти
時刻	моментів
時刻	моментами
時刻	момент
時刻	мить
蝦	креветки
蝦	креветки
專利	патент
田徑	атлетика
矛	спис
追蹤	доріжки
追蹤	трек
追蹤	композицію
追蹤	доріжка
追蹤	композиція
追蹤	стежити
追蹤	трасування
追蹤	стеження
售票	квиток
售票	квитків
區別	судження
區別	різниця
區別	різниці
搞笑	смішний
搞笑	смішне
搞笑	смішні
搞笑	веселі
搞笑	смішно
搞笑	кумедні
搞笑	сміху
搞笑	веселий
三部曲	трилогія
村落	село
發言人	представника
葡萄酒	вина
葡萄酒	вино
音樂劇	музична
音樂劇	музичний
音樂劇	мюзикл
音樂劇	музичні
樸	парк
半徑	радіус
六個	шість
六個	шестеро
標籤	надписи
標籤	фірмовий
標籤	позначки
標籤	мітки
標籤	мітка
標籤	позначити
標籤	позначка
標籤	квач
標籤	таб
標籤	tab
標籤	вкладку
標籤	вкладка
標籤	позначки
標籤	мітки
標籤	надпис
標籤	мітку
標籤	напис
標籤	мітка
放大	масштабування
放大	масштаб
肝	печінка
肝	печінки
日間	денний
日間	денна
傳記	biographies
傳記	біографія
傳記	біографію
失望	розчарований
失望	розчарована
失望	розчарування
瑾	джейн
雅克	жак
安迪	енді
辦公	офіс
辦公	office
屬性	атрибут
屬性	властивості
屬性	властивість
屬性	майна
屬性	власність
屬性	майно
屬性	властивості
屬性	атрибути
屬性	атрибутів
種植	вирощування
氫	водню
數百	сотні
豐田	toyota
名譽	честь
名譽	пошани
名譽	почесний
名譽	репутацію
名譽	репутація
名譽	честь
名譽	шанувати
名譽	вшанування
光子	фотон
特點	характеристики
特點	особливості
特點	можливості
特點	функціональність
特點	характеристика
磷	фосфор
品種	порід
品種	ставлять
品種	розмноження
品種	породи
品種	порода
品種	сортів
書記	службовець
瑪莉	мері
瑪莉	марічка
瑪莉	маріє
霜	мороз
霜	крем
霜	вершки
海豚	дельфін
海豚	dolphin
海豚	дельфіни
海豚	дельфінів
海豚	дельфіни
紫色	фіолетовий
電流	поточні
電流	поточний
電流	поточна
電流	течія
電流	струм
特快	express
特快	експрес
正統	православний
正統	православної
正統	orthodox
正統	православна
正統	православні
國外	закордоном
國外	закордон
千克	кілограми
千克	кілограмів
千克	грамів
千克	кілограм
千克	кіло
密碼	код
密碼	пароль
密碼	паролі
帽子	капелюхи
帽子	шапочки
帽子	шапка
帽子	капелюх
普查	перепис
腺	залози
腺	залози
海軍陸戰隊	вмс
歌劇	opera
歌劇	опера
歌劇	опер
焦點	фокус
焦點	фокусування
焦點	focus
冬天	зима
紀元	епоха
紀元	епохи
紀元	епоху
幸運	пощастило
幸運	щасливим
幸運	щасливчик
里斯本	лісабон
霍爾	холл
霍爾	зал
霍爾	зали
霍爾	ратуша
霍爾	голл
霍爾	зала
資本	капітал
資本	столиця
幹部	представникам
拓展	розгортання
拓展	розширення
拓展	розгорнути
拓展	розширити
拓展	розкрити
團結	єдність
團結	солідарності
團結	солідарність
三級	рівень
魔鬼	диявол
魔鬼	біс
獎勵	винагороди
獎勵	бонус
獎勵	нагороди
獎勵	винагороду
獎勵	нагорода
合唱團	хор
合唱團	приспів
合唱團	шевченка
國防	оборона
國防	захист
國防	оборони
國防	захист
國防	оборону
文書	інструментів
文書	інструментами
容許	дозволяти
容許	дозволити
意圖	намір
意圖	наміри
物件	object
物件	предмети
背後	позаду
背叛	зрада
培育	надійна
培育	розмноження
物流	логістики
物流	логістика
味道	смак
味道	запах
味道	запахи
味道	запаху
空降	повітряно
潮流	приплив
招募	вербування
招募	стажер
歐陽	оуян
對決	розбірки
體驗	обставинах
體驗	враження
體驗	досвід
禽	жалюгідний
河內	ханой
總數	підсумків
裝飾	обрамлення
裝飾	декорації
裝飾	декорування
裝飾	оздоблення
裝飾	декор
裝飾	деко
裝飾	тортів
裝飾	прикрашати
裝飾	обрамлення
裝飾	декорації
裝飾	декорування
婚禮	весілля
術語	термін
術語	умовами
術語	терміни
術語	умови
術語	термінології
接待	прийом
倒塌	згортання
倒塌	згорнути
公理	аксіома
公理	аксіоматична
梅花	клуби
梅花	жир
梅花	клубів
梅花	слива
改寫	переписування
明日	завтра
明日	tomorrow
櫻花	сакура
爪哇	java
爪哇	ява
縮短	коротше
縮短	виступи
縮短	скоротили
縮短	скоротити
縮短	скорочення
上限	стелі
上限	стеля
上限	шапка
上限	кап
上限	ліміт
上限	межа
上限	обмежити
上限	обмеження
星期二	вівторок
研究者	дослідників
研究者	вчені
水果	фрукт
水果	фрукти
水果	плід
水果	плоди
水果	фруктові
水果	фрукти
水果	плоди
補給	перезарядки
指標	патентів
指標	показників
指標	індикатор
徹底	ретельних
徹底	детальний
句子	речення
句子	речень
句子	речення
句子	вирок
麵包	хліба
麵包	хліб
商務	комерційні
商務	комерційна
商務	комерційну
商務	biz
商務	бізнес
商務	справа
商務	ділова
商務	business
商務	діловий
議長	доповідач
議長	гучномовець
使徒	апостолів
使徒	апостола
使徒	апостол
使徒	апостольська
聖母	мадонна
巴拉圭	парагвай
過往	минулий
過往	минулі
過往	минуле
可愛	мило
可愛	милі
可愛	чарівні
兔子	зайчик
兔子	кролик
兔子	кріль
兔子	кролі
超新星	supernova
超新星	залишок
大洋洲	океанії
封建	феодальна
較小	меншим
較小	менша
較小	менший
較小	менше
較小	менші
針	голки
針	голка
丈	джо
蝙蝠	bat
褐	браун
褐	коричневі
褐	brown
褐	коричневий
或許	maybe
或許	можливо
煤炭	вугілля
真空	вакуум
鬥士	бійців
鬥士	бійці
鬥士	боєць
鬥士	винищувач
星空	зірки
減弱	послабити
聶	нє
牡丹	півонія
蔬菜	овочі
蔬菜	овочеві
蔬菜	овочі
索引	index
索引	покажчик
索引	індекс
索引	індексування
索引	індекси
華麗	неперевершений
木材	вуд
木材	деревина
木材	лісова
木材	пиломатеріали
唱歌	співають
唱歌	співай
唱歌	співаю
唱歌	спів
唱歌	співати
唱歌	співає
正規	формальні
正規	формальна
模特	models
模特	моделі
模特	моделей
模特	моделювання
放射性	радіація
放射性	випромінювання
放射性	радіації
放射性	радіоактивність
放射性	радіоактивних
候選	кандидат
埋	поховати
埋	закопати
埋	поховали
埋	похований
埋	поховані
閃電	блискавка
零件	частини
零件	частинами
儀器	приналежність
儀器	апарат
儀器	інструментів
儀器	інструментами
活塞	поршень
活塞	пістонс
抽象	абстрактний
抽象	абстракція
魔術	хитрість
魔術	трюк
魔術	аналізи
魔術	чарівна
魔術	магія
魔術	magic
週一	понеділок
流動	потік
流動	мобільності
中斷	переривання
中斷	перервати
中斷	break
中斷	перерва
中斷	розбити
中斷	розрив
中斷	перерви
連線	підключитися
電壓	напруги
奇蹟	чудеса
奇蹟	дива
奇蹟	диво
奇蹟	чудо
煮	готувати
煮	кухаря
煮	кук
煮	повар
煮	кухар
煮	кулінарія
專屬	ексклюзивний
專屬	ексклюзив
專屬	ексклюзивні
相機	камера
相機	фотоапарат
相機	камери
相機	камер
相機	камери
土著	корінні
進化	розвиватися
進化	еволюція
進化	evolution
進化	еволюційна
進化	походять
聖誕	різдво
聖誕	новорічний
明亮	яскраві
明亮	яскраве
明亮	яскрава
明亮	зійшла
起草	вибірка
巡航	мандруючи
巡航	круз
巡航	круїз
巧克力	шоколад
熊本	кумамото
將來	майбутнє
無敵	зачарований
無敵	гранично
無敵	непереможний
雷諾	рено
體操	зарядка
體操	гімнастика
廟宇	храмів
廟宇	храми
欠	винні
欠	винна
講座	лекції
講座	лекції
講座	лекція
照明	освітленості
照明	освітлення
行銷	маркетинг
外籍	іноземних
外籍	іноземні
外籍	іноземний
海地	гаїті
查詢	діалог
查詢	запиту
查詢	запит
查詢	розслідування
查詢	довідки
查詢	діалоги
語音	голос
語音	голосом
語音	голосу
語音	мовлення
語音	промову
甲板	палуби
甲板	корму
甲板	колоди
甲板	колоду
染色	пляма
染色	пляму
派系	фракцій
派系	фракція
話題	темою
話題	тему
話題	тема
話題	теми
鎊	фунт
行業	industries
行業	галузі
行業	індустрії
行業	галузь
行業	галузі
行業	індустрія
行業	промисловість
行業	пропонує
孤立	ізоляція
孤立	самостійні
孤立	ізольовані
詞彙	глосарій
詞彙	словник
詞彙	словника
售出	продано
飯	рис
飯	рису
飯	борошно
危害	шкоди
危害	hazards
危害	небезпека
撥	набрати
撥	дзвонити
肖像	портрет
肖像	книжкова
肖像	портрети
憤怒	злість
憤怒	гнів
憤怒	злий
憤怒	агресивний
憤怒	злість
憤怒	лють
旗幟	стяг
旗幟	банер
旗幟	прапором
旗幟	прапорець
旗幟	прапор
旗幟	прапора
旗幟	прапорці
旗幟	прапори
巡洋艦	cruisers
巡洋艦	крейсер
間接	непрямі
間接	непрямим
長崎	наґасакі
負面	негативний
負面	негативне
負面	негативна
負面	негатив
負面	негативні
適應	адаптація
適應	адаптації
適應	адаптувати
關心	плювати
關心	піклування
關心	догляд
早晨	morning
早晨	ранку
早晨	ранок
早晨	утро
神學	теології
訴訟	позови
訴訟	позов
水道	акведук
水道	водотік
餐	борошно
餐	харчування
現代化	модернізація
現代化	сучасні
現代化	сучасно
現代化	сучасний
現代化	сучасне
現代化	модернізувати
後裔	походити
後裔	нащадки
累計	кошти
堪薩斯州	канзасі
堪薩斯州	канзас
樺	береза
旅程	мандрівка
旅程	подорож
旅程	подорожі
公墓	цвинтарях
公墓	кладовище
公墓	цвинтар
相互作用	взаємодія
相互作用	взаємодії
相互作用	взаємодію
相互作用	взаємодії
船舶	судно
船舶	корабель
船舶	кораблів
船舶	кораблі
漢堡	burger
漢堡	гамбург
嬰兒	немовля
嬰兒	малятко
嬰兒	дитина
嬰兒	дитячої
嬰兒	немовля
嬰兒	діти
嬰兒	малюків
嬰兒	немовлята
毀滅	знищить
毀滅	знищити
毀滅	руйнування
毀滅	знищення
客棧	таверни
客棧	інні
客棧	готель
客棧	гуртожитку
讀書	читання
裘	цю
勇敢	хоробрим
勇敢	сміливі
勇敢	сміливий
勇敢	мужній
勇敢	хоробрі
選票	голоси
選票	голосів
選票	голосує
選票	голосування
入場	вхід
科目	звернення
週末	вихідних
週末	вихідні
週末	вихідні
董事會	дошки
董事會	правління
董事會	дошка
董事會	настільні
時常	часто
中興	zte
赫爾	галл
接力	естафета
水庫	гребля
水庫	водосховище
收益	прибуток
收益	дохід
隨機	випадкові
隨機	випадкове
隨機	випадковий
隨機	випадкова
隨機	випадкових
隨機	навмання
拉夫	лув
新興	перспективних
投訴	скарг
投訴	скарги
投訴	скарга
小隊	відділення
小隊	загін
上田	уеда
認知	пізнавально
博覽會	виставка
博覽會	експозицію
博覽會	expo
博覽會	експо
佔據	займають
見習	тренувальна
準確	точні
準確	точна
準確	акуратно
山頂	пік
製造商	виробники
製造商	виробник
陸地	земля
金錢	гроші
海德堡	гайдельберг
亮度	легкість
亮度	яскравість
提早	рання
提早	рано
提早	раннє
提早	ранній
會計	звітність
會計	облік
會計	бухгалтер
襪	шкарпетки
派對	вечірка
派對	партії
派對	вечірки
派對	партія
派對	party
灌溉	зрошення
高麗	корьо
國土	батьківщина
導師	жестів
導師	наставник
包裝	пакунок
包裝	упаковці
包裝	переносу
包裝	пакування
包裝	упаковка
包裝	пакування
包裝	переносити
包裝	розбиття
義務	вимога
煙	цигарки
煙	сигарета
煙	сигарету
煙	сигарети
煙	дим
煙	палю
煙	цигарки
煙	сигарети
鑽	бурова
鑽	буріння
鑽	бур
情景	сценарій
想像	уява
想像	уявити
想像	уявіть
想像	уяви
想像	уявляю
想像	уявляти
傳輸	перенесення
揭露	розкривати
揭露	витримки
樹林	лісі
節奏	темп
節奏	ритм
民俗	народний
民俗	народного
民俗	фольклор
民俗	народні
民俗	фолк
民俗	народна
民俗	фольклор
多媒體	творів
多媒體	мультимедіа
中毒	отруєння
中毒	отруїв
瞬間	moments
瞬間	моменти
瞬間	моментів
瞬間	моментами
瞬間	миттєвого
瞬間	миттєва
阿曼	оману
阿曼	аман
阿曼	амман
物資	снайперська
郵政	дописі
郵政	опублікувати
郵政	допис
郵政	допису
郵政	поштова
郵政	поштовий
郵政	поштові
解析	обробити
解析	розібрати
解析	аналітична
解析	аналіз
解析	обробка
秋田	акіта
繪製	намалювати
繪製	малювати
繪製	роздати
繪製	нічия
繪製	малює
偵測	виявлення
偵測	виявляти
偵測	виявити
偵測	виявлення
差別	різниця
差別	різниці
籌備	приготування
籌備	підготовку
獎牌	медаль
獎牌	медалі
新娘	наречена
麻煩	біді
麻煩	біда
疏散	евакуації
疏散	евакуація
隼	falcon
隼	сокіл
化身	аватар
欣賞	цінувати
欣賞	ціную
出版物	публікаціях
出版物	публікацію
出版物	публікація
表彰	визнання
鼓手	барабанщик
安哥拉	анголи
陶瓷	керамічний
陶瓷	кераміка
陶瓷	кераміка
抵制	опір
抵制	опору
抵制	опір
抵制	бойкот
容器	контейнер
容器	контейнерів
容器	контейнери
相應	відповідний
芙蓉	фло
哺乳	догляд
哺乳	тяжко
哺乳	лактація
目的地	призначення
咒	чари
咒	пишеться
咒	закляття
咒	прокляття
滑冰	катання
滑冰	скейт
大島	осіма
和解	злагоди
和解	узгодження
和解	примирення
手持	кпк
白俄羅斯	білорусі
白俄羅斯	білорусь
底下	внизу
底下	знизу
成份	складова
成份	складові
成份	інгредієнти
入學	реєстрація
詹姆士	джеймс
詢問	діалоги
詢問	діалог
詢問	запиту
詢問	запит
詢問	довідки
敢	наважився
淚	сльозогінний
淚	цінують
淚	сльози
別名	псевдонім
別名	псевдоніми
釣魚	рибалку
釣魚	рибалити
釣魚	тунця
削弱	послабити
披露	нерозголошення
披露	приховування
識別	ідентифікація
自行車	велоспорт
自行車	велосипед
自行車	велосипедом
自行車	велосипед
自行車	велосипеда
自行車	ровер
巡演	турне
細節	відомості
細節	подробиці
細節	деталі
細節	докладно
細節	детально
細節	подробиці
細節	детальні
賠償	компенсація
滑雪	лижі
滑雪	лижах
滑雪	лижі
常數	постійна
常數	стала
常數	постійний
常數	сталі
摩托	мотоцикл
摩托	мото
摩托	moto
家用	двір
家用	домашніх
家用	домашня
罪犯	кримінальні
罪犯	кримінальний
罪犯	кримінальне
罪犯	злочинець
罪犯	злочинці
罪犯	злочинців
富裕	багаті
富裕	багатих
導彈	ракет
導彈	ракети
導彈	ракета
協商	консультацію
協商	консультація
協商	консультації
電梯	підняти
電梯	ліфт
電梯	підібрали
電梯	ліфті
電梯	ліфт
操縱	маніпулювати
操縱	маніпуляції
操縱	маніпуляція
非正式	неофіційна
非正式	неофіційно
蛾	господиня
蛾	міль
困	сонна
困	сонний
困	сліпі
王妃	принцеса
王妃	princess
不當	невласний
不當	недоречно
瀏覽器	браузер
瀏覽器	навігатор
瀏覽器	переглядач
心情	реакцій
心情	реакції
心情	настрій
不丹	бутану
沙皇	цар
弧	арк
弧	дуга
帥	красунчик
帥	гарний
武漢	ухань
語法	граматики
語法	граматика
語法	синтаксис
語法	синтаксису
橄欖球	футбол
橄欖球	регбі
罐	банки
流放	вигнання
流放	вигнані
農場	ферма
農場	господарствах
寶石	прикрасу
寶石	альпіністів
拿破崙	наполеона
拿破崙	наполеон
存活	виживання
宣誓	запеклий
宣誓	присягу
宣誓	присягнувся
生理	фізіологія
丹尼爾	daniel
丹尼爾	даніел
丹尼爾	даніель
丹尼爾	деніел
丹尼爾	данило
現金	грошовий
現金	готівки
咬	шматочок
火炬	сентиментальна
低音	бас
低音	басс
八卦	плітки
勸	волоцюги
車道	вуличка
跳水	дів
格鬥	бійцівський
格鬥	боротьба
格鬥	боротьбі
格鬥	боротись
格鬥	бойовий
格鬥	бійка
巨型	giant
巨型	велетенська
巨型	гігант
巨型	велетень
增援	підкріплення
頭髮	шерсть
頭髮	волосся
和尚	монах
和尚	монахи
整修	реконструкція
罕見	рідкісна
罕見	рідкісні
罕見	рідкісний
罕見	рідкість
罕見	рідкісне
家長	батьки
家長	батьківські
家長	батьки
家長	батьківського
家長	батьківський
集團軍	армії
集團軍	армія
集團軍	військо
集團軍	армійський
司長	режисер
司長	директор
玉米	кукурудза
玉米	кукурудзи
約瑟夫	джозеф
約瑟夫	йосип
約瑟夫	жозеф
約瑟夫	йозеф
核定	підтверджено
核定	затверджено
西門	симон
西門	сімон
西門	саймон
泵	насос
泵	помпи
辯論	дискусії
辯論	дебати
辯論	пленарному
巡回	мандрівні
討厭	ненавиджу
討厭	ненависть
討厭	ненависті
剩餘	залишилося
剩餘	залишилось
剩餘	лишилось
搭檔	партнер
搭檔	напарник
搭檔	партнерські
夜晚	ночі
夜晚	ночей
夜晚	ночі
夜晚	ніч
補助	субсидію
轉型	перехід
轉型	трансформація
轉型	перетворення
負擔	тягар
信託	довіра
信託	довіряє
關聯	кореляції
躍	стрибок
不便	незручним
不便	незручності
作物	посіви
作物	обрізання
作物	обрізати
檢察官	прокурор
檢察官	прокурора
桌面	стільниці
桌面	стільниці
歧視	дискримінації
歧視	дискримінація
芽	бад
跳舞	танці
跳舞	танцюй
跳舞	танець
跳舞	танцювальна
跳舞	танок
跳舞	танці
疫苗	вакцина
疫苗	вакцини
干擾	пограти
干擾	завада
精度	точність
精度	точність
講師	викладачам
講師	доцент
恭喜	вітаємо
恭喜	маші
終點站	термінала
終點站	термінал
酒精	алкоголю
酒精	алкоголь
酒精	спирт
傘	парасольку
法規	статут
儒家	конфуціанство
追擊	переслідування
追擊	гонитві
單車	велоспорт
單車	велосипед
單車	велосипедом
單車	велосипед
單車	велосипеда
單車	ровер
景觀	пейзажів
景觀	пейзажі
景觀	ландшафт
景觀	краєвид
景觀	пейзаж
景觀	ландшафтний
本田	honda
控制器	контролер
控制器	регулятор
限量	обмежені
限量	обмежений
限量	обмежена
犧牲	жертви
犧牲	жертва
犧牲	будівельників
實質	суть
實質	сутність
實質	речовини
實質	речовина
公約	конвенції
午夜	опівночі
午夜	північ
塑料	пластмас
塑料	пластик
塑料	пластику
塑料	купляти
哭	cry
哭	плакати
哭	плачу
哭	плаче
哭	плач
哭	реве
參議員	сенатор
一月	січні
一月	січень
一月	січня
汽油	бензиновий
汽油	газова
汽油	газу
汽油	газ
汽油	бензин
臀	hip
臀	хіп
臀	метра
難民	біженців
難民	біженців
科威特	кувейт
報名	зареєструвати
報名	поступити
毒品	наркотики
毒品	наркотиків
毒品	ліків
衰落	відхилити
衰落	скорочуються
賊	злодіїв
賊	злодії
賊	злодія
賊	злодій
興起	спостерігали
中尉	лейтенант
中尉	лейтенанта
禪	дзен
爭論	сперечатися
爭論	сваритися
爭論	сперечатися
爭論	спір
爭論	аргументом
爭論	аргумент
爭論	аргументи
爭論	аргументів
商標	торговельних
轉變	трансформація
轉變	перетворення
轉變	перетворити
轉變	перетворення
公噸	тонна
鰍	щипавка
實踐	вправи
實踐	вправа
實踐	практика
天鵝	лебеді
天鵝	лебідь
喝	напої
喝	пити
喝	напій
受損	обстрілів
受損	пошкоджені
夢幻	сон
夢幻	dream
夢幻	мрія
音效	sound
音效	звук
壇	вівтар
壇	сесії
囚禁	затримання
囚禁	закрила
實用	практичні
實用	практичне
實用	практичний
實用	практична
實用	корисне
實用	корисні
實用	корисна
實用	корисно
實用	корисний
實用	утиліта
水星	меркурій
落後	назад
剛果	конго
喪失	збиток
喪失	втрати
喪失	втрата
喪失	збитки
喪失	втрату
注射	вприскування
注射	коров
地底	підземні
地底	підземний
地底	підпілля
傳遞	естафета
曙光	сутінки
研究員	дослідників
心靈	mind
心靈	розум
頭顱	череп
頭顱	черепа
遺跡	мощі
遺跡	наднової
遺跡	залишки
遺跡	реліквій
遺跡	руїни
鸚鵡	папуги
鸚鵡	папуга
約會	дату
約會	дата
約會	датою
約會	побачення
約會	побачень
約會	знайомств
緊張	нервовий
光束	промінь
光束	промені
澄清	вияснити
壞	bad
壞	погана
壞	погано
壞	погане
滿意	задоволення
滿意	задоволені
滿意	задоволена
滿意	задоволений
合計	агрегат
合計	складання
囚犯	затримані
囚犯	полонених
便宜	дешевий
便宜	дешево
便宜	дешевше
便宜	дешевші
影子	тіні
影子	тіней
影子	морок
影子	shadow
影子	тінь
緩慢	повільно
緩慢	повільні
緩慢	повільний
產量	порції
產量	прибуток
產量	продакшн
產量	виробництво
產量	продукція
產量	порцій
報章	газета
報章	газетах
報章	газети
死神	death
死神	смерть
死神	смерті
死神	сініґамі
大海	море
緊	міцно
緊	туго
廣義	ширше
廣義	широкі
廣義	широке
廣義	узагальнені
廣義	ширшу
摘要	абстрактний
讚	подобалось
讚	терпів
讚	сподобався
讚	сподобалося
讚	подобається
讚	зразок
讚	like
讚	уподобання
讚	уподобань
讚	подобається
讚	вподобань
讚	вподобання
檢驗	тестування
檢驗	випробування
懸掛	піднято
多重	декілька
火災	fire
火災	вогнем
火災	вогонь
火災	пожежа
尺度	машинок
環繞	оточити
戟	euphorbia
巴巴	баба
客人	гостя
客人	гість
客人	guest
客人	гостем
客人	гості
精確	точним
精確	точні
精確	точний
精確	точні
精確	точна
精確	акуратно
精確	точне
精確	точні
精確	точна
精確	точний
精確	точність
拘留	затримання
拘留	утримання
護理	догляд
護理	тяжко
護理	піклування
護理	догляд
成像	візуалізація
成像	imaging
諷刺	іронічно
諷刺	сарказм
諷刺	іронія
地板	поверхи
地板	поверхів
地板	підлога
地板	поверх
鬥爭	боротьба
鬥爭	боротьби
檢測	виявлення
冰島	ісландія
冰島	ісландії
排放	емісія
排放	викидів
牛奶	молоко
牛奶	молока
牛奶	milk
原生	рідний
原生	рідна
交響曲	симфонічний
交響曲	симфонія
彎	групі
彎	бент
彎	схильність
梳	гребінець
製片人	продюсери
製片人	виробники
製片人	виготовлено
製片人	виробник
製片人	продюсер
棕色	браун
棕色	коричневі
棕色	brown
棕色	коричневий
受邀	запрошує
受邀	запросив
受邀	запрошено
受邀	запрошують
受邀	запрошені
氏族	клан
氏族	рід
氏族	роди
稍微	божественний
稍微	трошки
稍微	трохи
醛	альдегіди
依賴	залежні
依賴	залежних
依賴	залежність
依賴	залежність
依賴	reliance
共振	резонансна
共振	резонанс
緬	бірманська
硫酸	сульфат
手指	пальця
手指	палець
手指	пальцем
手指	пальцями
手指	пальці
投影	проекція
龔	гун
署長	адміністратор
署長	адміністратора
署長	адміністратором
面具	маску
面具	маска
面具	масками
面具	маски
面具	масок
面具	масках
雷射	лазер
洛陽	лоян
效能	ефективність
效能	результативність
皇冠	корону
皇冠	корона
皇冠	корони
統治者	лінійки
統治者	лінійка
豪華	люкс
豪華	deluxe
豪華	розкішний
豪華	розкішні
豪華	розкіш
豪華	luxury
豪華	люкс
認真	серйозне
認真	серйозно
認真	серйозні
認真	серйозна
認真	серйозний
認真	серйозно
簽證	візи
