din	از
organism	ارگانیزم
deces	مرگ
emigrat	هجرت
pui	مرغی
pui	مرغ
pui	جوجه
dedicate	وقف
capete	سر
capete	سرها
capete	سرهای
sarat	شوره
sarat	شور
putini	چند
putini	چند
spiritual	معنوی
spiritual	روحانی
neo	نیو
neo	نئو
imam	امام
automobile	اتومبیل
automobile	خودرو
moda	فشن
moda	مد
moda	fashion
moda	مُد
moda	فشن
moda	مد
moda	fashion
moda	مُد
viu	زنده
orientare	هدایت
orientare	رهنمود
orientare	جهت
cazurile	موارد
caine	سگ
caine	سگی
caine	سگ
caine	سگی
trecutul	past
trecutul	گذشته
balcani	بالکان
balcani	بالکان
votul	رای
maroc	مراکش
fiii	پسران
fiii	فرزندان
extinde	گسترش
extinde	جفا
extinde	بسط
interese	علایق
interese	دلبستگی
interese	منافع
interese	ربا
interese	علاقه
interese	بهره
herman	هرمن
herman	هرمان
rené	رنه
rené	رنه
interesant	جالب
interesant	جالبی
interesant	جالبه
introdusa	معرفی
traduce	ترجمه
corpuri	اجساد
succesor	جانشینی
succesor	جانشین
garda	نگهبانی
garda	گارد
garda	گاردا
figuri	شکلها
figuri	شکلی
figuri	شکلهای
figuri	ارقام
ceramica	سفالی
ceramica	سفال
ceramica	سرامیک
ceramica	سرامیک
ceramica	سفالی
ceramica	سفال
ceramica	سرامیک
ceramica	سرامیک
sound	صوت
sound	صدا
metropolitana	متروپولیتن
cinstea	دیانت
cinstea	صداقت
cinstea	درستکاری
anunta	اعلام
anunta	رضوان
anunta	اعلام
biblia	انجیل
alina	آلینا
auguste	اگوست
cupru	مس
imbunatatirea	بهبود
continentala	قارهای
construi	بسازم
construi	ساختن
construi	بساز
construi	بسازید
construi	بسازی
directe	دایرکت
directe	direct
cimitir	قبرستان
cimitir	گورستان
cimitir	قبرستان
situri	یونسکو
bologna	بولونیا
interval	گستره
interval	گسترۀ
interval	فاصله
picior	پای
picior	فوت
picior	پیاده
picior	پا
picior	پای
picior	پاش
picior	ساق
picior	پا
explicit	صریح
explicit	صریح
caroline	کرولاین
caroline	کارولین
caroline	کارولاین
modena	مودنا
drama	درام
drama	درام
angelo	آنجلو
ein	ein
regulat	منظم
continand	حاوی
ghost	شبح
ghost	گوست
ghost	روح
colorado	کلرادو
colorado	کلورادو
wright	رایت
bolyai	بویویی
werner	ورنر
profit	سودش
profit	منفعت
profit	سودی
profit	سود
triburi	قبایل
triburi	قبیله
triburi	پشتون
triburi	قبایلی
editorial	سرمقاله
shoemaker	کفاش
respect	مراعات
respect	احترام
sper	امیدی
sper	هوپ
sper	امیدوارم
sper	hope
sper	امید
inchisoarea	زندان
inchisoarea	زندان
inchisoarea	زندان
summer	تابستان
summer	سامر
summer	تابستون
summer	تابستانی
grafice	گرافهای
grafice	نگارهای
grafice	گرافیک
grafice	گرافیکی
alese	برگزیده
dealurile	هیلز
proteja	محافظت
fabrici	کارخانجات
marcu	مارک
robot	رباط
robot	روبات
robot	ربات
luigi	لوئیجی
platforma	سکوی
platforma	سکو
platforma	سکوی
platforma	سکو
consens	اجماع
ambasador	سفیر
ambasador	کبیری
multimea	جمعیت
multimea	شلوغی
multimea	ازدحام
absoluta	مطلق
bonaparte	بناپارت
reactii	واکنشهای
reactii	واکنشهای
insemnand	معنای
insemnand	معنی
insemnand	معنا
discurs	سخنرانی
discurs	گفتار
materialele	مواد
materialele	مصالح
valencia	والنسیا
prietenie	دوستی
prietenie	رفاقت
calugari	راهبان
echilibru	میزان
echilibru	تعادل
echilibru	توازن
echilibru	موازنه
paolo	پائولو
aus	aus
ileana	ایلینا
dem	دم
arbori	درخت
arbori	درختان
arbori	درختها
magnetic	مغناطیسی
tablou	نقاشی
excelenta	برتری
excelenta	برتری
inchise	بسته
dificila	سخت
dificila	سختی
dificila	دشوار
tehnologii	فناوریهای
tehnologii	فناوری
tehnologii	تکنولوژی
anuale	سالانه
anuale	سالیانه
juridic	مجاز
juridic	قانونی
juridic	حقوقی
julius	جولیوس
julius	ژولیوس
imposibil	ناممکن
imposibil	غیرممکن
eagle	عقاب
eagle	ایگل
fantana	فواره
fantana	سرچشمه
fantana	چشمه
fantana	فواره
fantana	سرچشمه
fantana	چشمه
fantana	فواره
fantana	سرچشمه
fantana	چشمه
diferente	تفاوت
diferente	تفاوتهای
diferente	تفاوتها
diferente	اختلاف
diferente	تفاوت
diferente	تفاوتهای
diferente	تفاوتها
diferente	اختلاف
mars	مریخ
mars	مارس
mars	پیمایی
graham	گراهام
sfanta	مقدس
contemporan	معاصر
flotei	ناوگان
deceniu	دهه
deceniu	میلادی
deutsche	دویچه
substanta	مادهای
substanta	اموال
substanta	مادهای
substanta	اموال
loiret	لوآره
interesele	علایق
interesele	دلبستگی
interesele	منافع
biografia	bio
biografia	بیوگرافی
biografia	تذکره
biografia	زندگینامه
copilaria	کودکی
copilaria	بچگی
copilaria	کودکی
copilaria	بچگی
weimar	وایمار
lant	زنجیری
lant	زنجیره
lant	زنجیر
lant	زنجیرهای
lant	زنجیری
lant	زنجیره
lant	زنجیر
lant	زنجیرهای
poem	شعری
poem	شعر
greseala	اشتباه
greseala	اشتباه
cetati	کاخهای
elementul	عنصر
tabelul	میز
tabelul	سفره
tabelul	جدول
zapada	اسنو
zapada	برف
zapada	برفی
zapada	اسنو
zapada	برف
zapada	برفی
zapada	اسنو
zapada	برف
zapada	برفی
transfer	انتقال
jose	جوز
jose	خوزه
muzicieni	نوازنده
muzicieni	نوازندگان
iowa	آیووا
self	نفس
self	بخود
juventus	یوونتوس
juventus	juventus
asociatii	انجمنهای
asociatii	انجمنهای
asociatii	شرکا
asociatii	شریکان
asociatii	شرکای
propuneri	پیشنهادهای
numarat	محسوب
numarat	اشرار
numarat	محسوب
numarat	اشرار
util	مفید
util	مفید
etaj	کف
etaj	کفپوش
etaj	طبقه
criticilor	منتقدان
criticilor	منتقدین
managementul	مدیریت
gene	مژه
gene	ژنها
gene	ژن
gene	ژنی
bach	باخ
bach	بچ
ardèche	آردش
zürich	زوریخ
zürich	زوریخ
portugheza	پرتغال
portugheza	پرتغالی
portugheza	پرتقالی
portugheza	پرتغال
portugheza	پرتغالی
portugheza	پرتقالی
mozart	موتسارت
ipoteza	فرضیه
ipoteza	فرضیه
aventurile	ماجراهای
neaparat	الزاماً
neaparat	لزوما
neaparat	لزوماً
intrebare	سؤال
intrebare	سوال
intrebare	پرسش
intrebare	سؤال
intrebare	سوال
intrebare	پرسش
calculatoare	رایانه
calculatoare	کامپیوتر
calculatoare	کامپیوترها
capua	کاپوآ
blood	خونی
blood	خون
genova	جنوا
laterala	کناری
laterala	جانبی
dana	دانا
dana	دینا
dana	دنا
legislative	قانونگذاری
abraham	آبراهام
abraham	قصّه
abraham	ابراهیم
slaba	ناتوان
slaba	ضعیفی
slaba	ضعیف
slaba	سست
slaba	ناتوان
slaba	ضعیفی
slaba	ضعیف
slaba	سست
curentul	جاری
curentul	جریان
pat	پت
pat	تخت
pat	تختخواب
pat	بستر
pat	رختخواب
grecii	یونانیان
grecii	یونانی
grecii	یونانیها
daniela	دانیلا
paralele	موازی
copa	کوپا
mar	مار
mar	سیب
mar	apple
mar	اپل
mar	سیب
mar	apple
mar	اپل
fischer	فیشر
islamic	مسلمانها
islamic	اسلامی
elev	مردمک
elev	محصل
elev	شاگرد
elev	دانشجو
bridge	پل
bridge	پلی
unita	یونایتد
unita	متحد
nervos	مضطرب
nervos	عصبی
mancare	غذایی
mancare	خوراک
mancare	غذا
mancare	غذایی
mancare	خوراک
mancare	غذا
lorenzo	لورنزو
hardy	اردی
hardy	هاردی
federale	فدرال
extinsa	گسترده
extinsa	گسترده
realizare	فهم
realizare	تحقق
realizare	دستاوردهای
realizare	کامیابی
serveste	خدمت
serveste	سرو
finante	مالی
finante	مالی
finante	مالی
ban	بان
ban	قدغن
venituri	درآمد
venituri	درآمدی
venituri	درآمد
planete	سیارات
figura	شکل
figura	شکل
blog	بلاگ
blog	وبلاگ
continent	قاره
secretarul	دبیر
secretarul	منشی
autorii	نویسندگان
partiala	جزئی
partiala	جزئی
exterioare	خارجی
exterioare	بیرونی
heavy	سنگینی
heavy	سنگین
forest	فارست
forest	جنگل
forest	جنگلی
fragment	تکه
densitatea	تراکم
densitatea	چگالی
botez	نگارگری
botez	تعمید
botez	تعمید
indonezia	اندونزی
soul	نفس
soul	سول
soul	نفسی
animate	پویانمایی
animate	کارتونی
animate	انیمیشن
acceptata	پذیرفت
acceptata	پذیرفته
acceptata	پذیرفت
acceptata	پذیرفته
geschichte	geschichte
our	ما
early	پگاه
early	اوایل
imi	imi
participare	مشارکت
utile	مفید
obiectivele	اهداف
batalii	نبردهای
nazist	نازی
sir	رشته
colonie	کلونی
colonie	مستعمره
rea	bad
rea	بد
cruz	کروز
cruz	کروس
ryan	راین
ryan	رایان
egiptul	مصر
mori	بمیرم
mori	بمیرد
mori	بمیر
amintit	یادش
moise	موسی
moise	موسى
incoronat	تاجدار
bulevardul	بلوار
pereche	زوج
pereche	جفت
nokia	نوکیا
bucati	قطعه
inlocuite	جایگزین
cifre	ارقام
cifre	شکلها
cifre	شکلی
cifre	شکلهای
cifre	ارقام
construieste	ایجاد
construieste	ساختن
construieste	بسازم
construieste	ساختن
construieste	بساز
construieste	بسازید
construieste	بسازی
rafael	رافائل
rafael	رافائل
tras	زه
implicate	درگیر
implicate	دخیل
morala	اخلاقی
morala	اخلاق
morala	اخلاق
morala	اخلاقی
morala	اخلاق
morala	اخلاق
que	que
bin	bin
bin	لاوک
brazilian	برزیلی
brazilian	برزیل
florile	گل
florile	گلها
field	فیلد
field	حوزه
gimnastica	ژیمناستیک
gimnastica	ژیمناستیک
executarea	اجراء
executarea	اعدام
executarea	اعدامی
executarea	اجرا
executarea	اجرای
executarea	اعدامش
iesire	خروجی
iesire	خروج
iesire	خروجی
iesire	خروج
iesire	خروج
jason	جیسون
legende	افسانه
desfasurarea	استقرار
accent	آکسان
accent	لهجه
benin	بنین
alberto	آلبرتو
aplicate	کاربردی
implicit	پیشفرض
cairo	قاهره
cairo	کایرو
anime	انیمه
nassau	ناسو
alcool	الکل
titus	تایتوس
promova	ترویج
promova	ارتقاء
promova	ترفیع
promova	ارتقا
promova	تبلیغ
slave	اسلاوی
moduri	راهها
moduri	راههایی
moduri	راههای
moduri	روشهای
moduri	حالتهای
complexa	پیچیده
complexa	هرات
academic	دانشگاهی
academic	آکادمیک
academic	تحصیلی
prelucrare	پردازش
prelucrare	پردازی
nobil	بزرگوار
nobil	نوبل
nobil	اصیل
nobil	گرامی
nobil	نجیب
platit	پرداخت
platit	پرداخت
kansas	کانزاس
conducatorii	فرمانروایان
conducatorii	حاکمان
descoperiri	کشفیات
descoperiri	اکتشافات
descoperiri	اکتشاف
descoperiri	دیسکاوری
descoperiri	کشف
fundal	زمینه
calificare	صلاحیت
full	پر
full	کاملش
full	سرشار
full	فول
full	پره
paralela	موازی
paralela	موازی
organele	ارگان
organele	اندامها
organele	اندام
trateaza	درمانش
trateaza	درمان
trateaza	درمانش
trateaza	درمان
disputa	نزاع
disputa	جدال
disputa	ستیزه
disputa	پرخاش
disputa	نزاع
disputa	جدال
disputa	ستیزه
disputa	پرخاش
lazio	lazio
lazio	لاتزیو
popoare	مردمان
califatul	خلافت
greseli	اشتباهاتی
greseli	اشتباهات
greseli	اشتباهاتی
greseli	اشتباهات
autonomie	خودمختاری
caini	سگهای
caini	سگها
caini	سگا
caini	سگهای
caini	سگها
caini	سگا
pin	پاین
pin	کاج
pin	سنجاق
pin	پین
jános	یانوش
reparatii	تعمیر
reparatii	تعمیرات
reparatii	تعمیرات
reparatii	تعمیر
reparatii	تعمیرات
reparatii	تعمیرات
piciorul	پای
piciorul	پاش
piciorul	ساق
piciorul	پا
romulus	رومولوس
administratori	admins
groaza	ترسناک
groaza	وحشت
groaza	ترسناک
groaza	وحشت
opinie	نظر
opinie	پندار
opinie	گمان
contrast	کنتراست
baker	بیکر
baker	نانوا
asasinarea	ترور
claudiu	کلودیو
salzburg	سالزبورگ
simtit	احساس
simtit	احساس
server	سرور
server	کارساز
server	کارگزار
aerul	ایر
aerul	هوا
aerul	هوایی
globul	گلوب
lideri	رهبران
lux	لوکس
lux	دلخوشی
lux	luxury
cia	cla
ceremonia	مراسمی
ceremonia	مراسم
roberto	روبرتو
extern	خارجی
arii	آریاس
arii	آریس
arii	نواحی
arii	مناطق
lumi	جهانیان
lumi	دنیاها
lumi	دنیاهای
apostol	رسولی
curge	روان
tha	tha
dezvaluie	فاش
dezvaluie	فاش
dezvaluie	عیان
dezvaluie	فاش
dezvaluie	عیان
virtual	مجازی
plural	جمع
intelegerea	عقل
echipajul	سرنشین
echipajul	سرنشینان
echipajul	خدمه
dispozitive	دستگاهها
dispozitive	دستگاههای
riscul	خطر
riscul	ریسک
asociata	مرتبط
asociata	وابسته
asociata	همتای
ofensiva	تهاجمی
ofensiva	تهاجمی
nunta	عروسی
nunta	ازدواج
nunta	عروسی
nunta	ازدواج
jefferson	جفرسون
protest	تظاهرات
protest	اعتراض
protest	اعتراضات
protest	اعتراضی
minte	ذهن
minte	mind
contractul	قرارداده
contractul	قرارداد
electoral	انتخاباتی
electoral	انتخابات
parlamentar	پارلمانی
carter	کارتر
politehnica	politehnica
frecventa	فرکانسی
frecventa	فرکانس
frecventa	بسامد
frecventa	فرکانسی
frecventa	فرکانس
frecventa	بسامد
penal	جنایتکار
penal	مجرم
penal	تبهکار
penal	کیفری
ochiul	چشم
ochiul	چشمی
colonia	کلونی
colonia	مستعمره
recomanda	توصیه
recomanda	توصیه
feroviar	ریل
invata	یادگیری
invata	یادگیری
transformata	مسخ
verzi	سبز
verzi	گرین
harrison	هریسون
dell	دل
campbell	کمپل
campbell	کمپبل
campbell	کمبل
exprimare	تجلّی
exprimare	عبارت
concentrare	غلظت
guvernatorul	حاکم
guvernatorul	فرماندار
minerva	مینروا
fabricarea	تولید
fabricarea	ساخت
fabricarea	تولیدی
grupurile	گروهها
absenta	غیبت
absenta	غیاب
absenta	غایب
absenta	غیبت
absenta	غیاب
sarbatori	تعطیلات
sarbatori	اعیاد
sarbatori	تعطیلات
sarbatori	اعیاد
arheologie	باستانشناسی
baile	حمام
baile	حمام
bord	بورد
bord	تخته
armele	سلاح
stia	دانستم
prizonier	زندانی
prizonier	اسیر
parinte	پدری
parinte	پدر
parinte	والدین
parinte	والدین
tribunalul	دادگاه
leu	شیر
subtire	اسلیم
subtire	لاغر
subtire	نازک
subtire	لاغری
subtire	لاغر
subtire	نازک
subtire	لاغری
producatorul	سازنده
germain	ژرمن
invers	عقبگرد
invers	معکوس
desfasurare	استقرار
capitol	سوره
capitol	فصل
renumit	دارای
orele	ساعتها
orele	ساعتهای
orele	ساعات
orele	ساعت
tabla	حلبی
tabla	تین
tabla	قلع
tabla	بورد
tabla	تخته
metodele	روشهای
harold	هارولد
harold	هرولد
compozitorul	مؤلف
compozitorul	composer
compozitorul	آهنگساز
blindate	زرهی
roy	روی
teorema	قضیه
brate	بازوان
brate	بازوها
brate	آغوش
brate	بازو
brate	بازوان
brate	بازوها
brate	آغوش
brate	بازو
proceselor	فرایندهای
parul	موی
parul	مو
parul	موها
parul	موی
parul	مو
parul	موها
jon	jon
universale	جهانی
universale	یونیورسال
poduri	پلها
negri	سیاهان
provizoriu	موقت
normale	نرمال
normale	عادی
normale	معمولی
normale	طبیعی
templu	پرستشگاه
templu	عبادتگاه
templu	معبد
templu	تمپل
consumul	مصرف
pcr	pcr
religii	ادیان
religii	مذاهب
arsenal	آرسنال
arsenal	arsenal
blocuri	بلوک
blocuri	بلوکهای
achizitionat	بدست
achizitionat	اکتسابی
achizitionat	خریدار
achizitionat	خریداری
oana	اوآنا
executate	اعدام
suburbie	حومه
prefera	ترجیح
prefera	ترجیح
proprietarul	مالک
proprietarul	صاحب
proprietarul	صاحبش
proprietarul	مالکش
nobili	بزرگوار
nobili	نوبل
nobili	اصیل
nobili	گرامی
nobili	نجیب
fortata	اجباری
fortata	اجبار
metropolitan	متروپولیتن
scuze	متاسفم
iubirea	دوست
iubirea	عشق
iubirea	عشقی
iubirea	عاشق
ann	ان
talent	استعداد
talent	ذکاوت
talent	استعدادها
salvador	سالوادور
low	کم
low	low
santo	سانتو
grammy	گرمی
nucleul	هسته
astronomie	اخترشناسی
astronomie	نجوم
metalice	فلز
metalice	فلزی
philadelphia	فیلادلفیا
molotov	مولوتف
sony	سونی
feminina	زنانگی
feminina	زنانه
feminina	زنانگی
feminina	زنانه
placi	بشقاب
placi	بشقاب
psihologie	روانشناسی
creator	آفریدگار
creator	سازنده
creator	آفریننده
creator	خالق
circuit	مدار
circuit	circuit
neutru	بیطرف
neutru	خنثی
bahia	باهیا
telefon	گوشی
telefon	تلفن
telefon	تلفن
benedict	بندیکت
larry	لری
larry	لاری
copenhaga	کپنهاگ
lipseste	گمشده
lipseste	گمشده
roland	رولند
roland	رولاند
trepte	گامهای
conservarea	حفاظت
mahmud	محمود
progresul	پیشرفت
progresul	پیشرفتی
ciclu	سیکل
ciclu	چرخه
emanuel	امانوئل
junior	جونیور
platon	افلاطون
arhivele	آرشیو
arhivele	بایگانی
metrou	مترو
metrou	متروی
metrou	مترو
metrou	متروی
vendée	وانده
einstein	اینشتین
einstein	انیشتین
prelucrarea	پردازش
prelucrarea	پردازی
wrestling	کشتی
nasr	نصر
merit	لیاقت
merit	شایستگی
singular	مفرد
recenzie	مرور
recenzie	بازبینی
recenzie	بازدید
trimisa	ارسالی
aveyron	آویرون
adancimea	عمق
chelsea	چلسی
chelsea	chelsea
unire	ادغام
intalnirea	ملاقات
intalnirea	جلسه
intalnirea	دیدار
panzer	زرهی
doctoratul	دکترای
catalogul	فهرست
catalogul	فهرست
catalogul	کاتالوگ
publicitate	تبلیغات
publicitate	تبلیغاتی
publicitate	آگهی
vant	باد
vant	بادی
vant	باد
vant	بادی
blocarea	بلوکه
obiectivul	عینی
regilor	پادشاهان
regilor	سلاطین
regilor	شاهان
regilor	کینگز
spirituale	معنوی
spirituale	روحانی
elevii	دانشجویان
elevii	مردمک
elevii	شاگردان
determinarea	عزم
mobila	متحرک
mobila	سیار
mobila	موبایل
mobila	همراه
mobila	اثاث
mobila	اثاثیه
mobila	مبل
mobila	مبلمان
mobila	اثاث
mobila	اثاثیه
mobila	مبل
mobila	مبلمان
potter	پاتر
anonim	ناشناس
anonim	گمنام
plumb	تقدم
plumb	سرب
plumb	لید
kır	kır
side	کنار
side	پهلو
side	طرف
toplam	toplam
efortul	تلاش
efortul	کوشش
maniera	شیوه
maniera	شیوه
cartoon	کارتون
necunoscuta	ناشناخته
doctrina	تعالیم
doctrina	دکترین
senatul	سنا
senatul	سنای
concentrat	متمرکز
concentrat	متمرکز
concentrat	تمرکز
sali	اجدادش
sali	اجدادش
stars	ستارگان
lipsesc	گمشده
catalog	فهرست
catalog	فهرست
catalog	کاتالوگ
diesel	دیزل
toronto	toronto
toronto	تورنتو
darwin	داروین
teolog	خداشناس
cadre	فریم
copie	کپی
copie	رونوشت
conservatorul	کنسرواتوار
conservatorul	هنرستان
individ	شخصی
individ	فرد
cauze	علل
cauze	موجب
posturi	پستها
confluenta	تلاقی
rosa	روسا
rosa	روزا
rosa	رز
rosa	رزا
orientale	خاوری
orientale	شرقی
murray	مورای
murray	موری
bloc	بلوک
bloc	بلاک
extrema	افراطی
extrema	افراطی
sophie	سوفی
fundamentala	بنیادی
fundamentala	اساسی
democratice	دمکراتیک
democratice	دموکراتیک
democratice	دموکرات
searchbuttonlabel	searchbuttonlabel
verii	دخترخاله
aventura	ماجرای
aventura	ماجراجویی
aventura	ماجرای
aventura	ماجراجویی
ciot	کنده
gri	خاکستری
gri	گری
gri	خاکستری
imdb	imdb
producatori	تولیدکنندگان
producatori	سازندگان
gratuit	free
gratuit	آزادی
gratuit	رایگان
gratuit	آزاده
gratuit	آزاد
proiectele	پروژههای
versailles	ورسای
floarea	گل
floarea	شکوفه
floarea	فلاور
nordice	نوردیک
viziune	بصیرت
viziune	دید
viziune	ویژن
viziune	بینایی
partidele	احزاب
catalonia	کاتالونیا
profesie	حرفه
profesie	شغلی
profesie	شغل
tablouri	نقاشیهای
dean	دین
zagreb	زاگرب
exemplul	مثلی
exemplul	مثال
exemplul	نمونه
magnolia	مگنولیا
informare	توجیهی
bere	بیر
bere	آبجو
bere	آبجوی
mandatul	فرمانی
cape	کیپ
cape	شنل
cape	دماغه
expert	متخصص
expert	کارشناس
expert	expert
zahar	ساکارز
zahar	شکری
zahar	قند
zahar	شکر
zahar	شکری
zahar	قند
zahar	شکر
wagner	وگنر
wagner	واگنر
calugar	راهب
calugar	راهب
scandal	رسوایی
digitala	رقمی
digitala	digital
digitala	دیجیتالی
digitala	دیجیتال
mentiune	ترم
mentiune	اجل
mentiune	اصطلاح
fals	کاذب
fals	دروغین
fals	نادرست
fals	غلط
fals	باطل
fals	تقلبی
fals	الکی
fals	زرشک
fals	جعل
fals	جعلی
ruta	مسیر
ruta	مسیر
clement	کلمان
clement	کلمنت
clement	بردبار
liberi	free
liberi	آزادی
liberi	رایگان
liberi	آزاده
liberi	آزاد
arhiducele	آرشیدوک
amintirea	خاطره
amintirea	حافظه
amintirea	حافظۀ
medicamente	مواد
intrebat	پرسید
intrebat	پرسیدند
intrebat	پرسید
intrebat	پرسیدند
stari	حالات
auf	auf
opiniile	نظرات
opiniile	عقاید
opiniile	عقیده
lunar	ماهانه
lunar	ماهنامه
lunar	ماهیانه
lunar	قمری
celulele	سلولهای
celulele	سلول
celulele	سلولها
percutie	دق
short	کوتاه
short	کوتاهی
baron	بارن
baron	بارون
atelier	کارگاه
mercur	عطارد
mercur	جیوه
mercur	مرکوری
tun	کانن
tun	tun
cresc	رشد
concluzie	نتیجه
astrofizica	اخترفیزیک
egalitate	مساوات
egalitate	تساوی
egalitate	برابری
identificare	شناسایی
astronomic	نجومی
astronomic	اخترشناسی
demonstreaza	تظاهرات
demonstreaza	تظاهرات
haine	لباسها
haine	لباس
haine	لباسهای
structurii	ساختار
structurii	سازه
repetat	مرتباً
tinere	جوان
tinere	یانگ
tinere	جوون
tinere	یونگ
gros	ضخیم
gros	کلفت
patrimoniu	میراث
patrimoniu	ارث
vocale	مصوت
vocale	آوازی
dakota	داکوتای
dakota	داکوتا
valle	بایه
valle	واله
mansur	منصور
susan	سوسن
susan	سوزان
holt	هالت
holt	هولت
federala	فدرال
pont	پون
pont	پنت
pont	نکته
pont	نوک
pont	انعام
inlocuirea	جایگزینی
inlocuirea	جایگزینی
inlocuirea	جایگزین
apple	سیب
apple	apple
apple	اپل
nepenthes	نیپنتیز
strasbourg	استراسبورگ
sportivi	ورزشکاران
tulburari	اختلالات
apostoli	رسولان
apostoli	پیامبرانی
bois	بوآ
formularul	فرم
formularul	شکل
crima	قتل
crima	جرم
crima	جنایت
crima	جرایم
crima	جُرم
crima	قتل
crima	جرم
crima	جنایت
crima	جرایم
crima	جُرم
gotic	گوتیک
tre	تره
roz	پینک
roz	صورتی
ahmed	احمد
latine	لاتین
frunzele	برگها
frunzele	برگ
moscovei	مسکو
kashmir	کشمیر
belgian	بلژیکی
belgian	بلژیک
orange	پرتقال
orange	نارنجی
orange	اورنج
pierderile	خسارات
pierderile	ضرر
naviga	بادبان
echipament	تجهیزات
echipament	وسایل
includerea	شمول
simona	سیمونا
joachim	یواخیم
formal	صوری
formal	رسمی
austin	آستین
filozofia	فلسفه
implicarea	گرفتاری
implicarea	درگیری
implicarea	دخالت
wall	وال
wall	دیواری
wall	دیوار
harald	هارالد
autonome	خودگردان
autonome	خودمختار
village	روستای
village	دهکده
village	ویلیج
village	روستا
raspandirea	پخش
raspandirea	گسترده
intensa	شدید
intensa	شدید
lugoj	لوگوژ
stramtoarea	تنگه
refugiat	پناهنده
ungara	مجاری
ungara	مجارستانی
ungara	مجارستان
scazuta	کم
scazuta	low
compune	نگارش
compune	سرودن
exterioara	خارجی
exterioara	بیرونی
interventie	دخالت
interventie	مداخله
austrieci	اتریش
austrieci	اتریشی
costume	برازنده
grija	وقتِ
grija	مراقبت
grija	خونگرم
grija	مراقبت
corul	همخوان
corul	کورس
modelele	مدلهای
indeplini	وفا
reich	رایش
józsef	یوژف
agricol	کشاورزی
agricol	زراعتی
khan	khan
khan	خان
khan	هانگ
mutarea	حرکت
moscheea	مسجد
moscheea	مسجدی
latimea	عرض
cooper	کوپر
invazie	تهاجم
invazie	هجوم
brabant	برابانت
dealuri	هیلز
danny	دنی
determinata	مصمم
tag	برچسب
tag	تگ
perete	وال
perete	دیواری
perete	دیوار
amenajare	مناسبات
amenajare	درخور
istoricii	مورخان
straina	خارجه
straina	خارجی
iubit	محبوب
iubit	دلبند
entitate	موجودیت
platina	پلاتین
platina	پلاتینی
rezolva	حل
rezolva	حل
continental	قارهای
caesar	سزار
pcupdate	pcupdate
perioadele	دوران
bianco	بیانکو
clare	کلر
vulcan	آتشفشان
vulcan	وولکان
curentului	جاری
curentului	جریان
destinatie	مقصد
destinatie	مقصد
hawaii	هاوایی
sunetul	صوت
sunetul	صدا
xbox	xbox
gama	گاما
baby	جیگر
baby	عزیزم
baby	بچه
evaluarea	ارزیابی
evaluarea	ارزیابی
cinematografie	فیلمبرداری
danez	دانمارکی
danez	دانمارک
raurilor	رودهای
raurilor	ریورز
raurilor	رودها
paula	پائولا
acoperis	سقف
acoperis	بام
acoperis	سقف
acoperis	بام
acoperis	سقف
acoperis	بام
legala	مجاز
legala	قانونی
legala	حقوقی
civili	میگرد
citeste	بخوان
citeste	خواندن
citeste	خوانده
citeste	بخوانند
citeste	بخوانید
citeste	بخوان
citeste	خواندن
citeste	خوانده
citeste	بخوانند
citeste	بخوانید
variate	متنوع
bros	bros
pic	عکس
cereale	حبوبات
cereale	دانه
cereale	گندم
cereale	حبوبات
cereale	غلات
warren	وارن
parlamentara	پارلمانی
stein	اشتاین
stein	استین
basel	بازل
doo	doo
étienne	اتین
trafic	ترافیک
trafic	ترافیکی
baraj	دم
baraj	سد
islamica	مسلمانها
islamica	اسلامی
deriva	دریفت
deriva	رانش
deriva	شناور
deriva	دریفت
deriva	رانش
balta	تالاب
balta	برکه
balta	چاله
balta	چاله
aires	آیرس
roberts	رابرتس
roberts	رابرتز
kingdom	فرمانروایی
kingdom	پادشاهی
amandoi	هردو
statuie	مجسمه
statuie	تندیس
tennessee	تنسی
mostenirea	میراثی
mostenirea	میراث
mostenirea	ارث
oslo	اسلو
turner	ترنم
turner	ترنر
beta	بتا
golf	گلف
interzisa	ممنوعه
interzisa	ممنوع
interzisa	حرام
interzisa	نهی
interzisa	ممنوع
interzisa	حرام
contactul	ارتباط
contactul	آشنا
contactul	آشنای
contactul	تماس
java	جاوا
java	جاوه
alexandre	آلکساندر
siberia	سیبری
ocean	اقیانوس
ocean	اقیانوسی
claudia	کلودیا
placut	دوست
placut	پسندید
placut	خوشایند
placut	پلزنت
evans	ایوانز
evans	اونس
evans	اوانس
evans	اونز
evans	اوانز
wien	wien
edge	لبه
edge	اج
edge	لبۀ
declaratie	بیانیه
declaratie	اظهارات
declaratie	اعلام
declaratie	اعلان
confera	همفکری
discursul	سخنرانی
discursul	گفتار
alabama	آلاباما
folosire	استعمال
folosire	کاربرد
intrand	ورود
intrand	اماکن
tabel	میز
tabel	سفره
tabel	جدول
indiei	هند
indiei	هندوستان
keith	کیث
corrèze	کورز
louisiana	لوئیزیانا
baschet	basketball
baschet	بسکتبال
organ	ارگ
organ	ارگان
organ	اندام
hotelul	هتل
tranzitie	انتقال
tranzitie	گذار
distante	فواصل
distante	فواصل
cald	گرم
cald	داغ
cald	گرم
adanc	اعماق
adanc	ژرف
adanc	عمیق
adanc	اعماق
adanc	ژرف
adanc	عمیق
salvare	رستگاری
salvare	نجات
vacanta	مرخصی
vacanta	تعطیلات
