les	the
graham	graham
digital	digital
artistiques	nghệ
walker	walker
vertu	vertu
planches	planches
divisée	chia
rassemblement	gom
rassemblement	rassemblement
rassemblement	rally
messe	mese
messe	nhái
messe	mass
jennifer	jennifer
con	con
abri	shelter
franklin	franklin
palestine	palestine
chiens	chiens
chiens	chó
chiens	chó
chiens	dog
foule	mob
foule	mafia
suppose	đoán
priori	back
bryan	bryan
impliquant	ro
registre	registry
extraction	trekking
berry	berry
froide	lạnh
kurt	kurt
eva	eva
ensembles	dong
mentionne	mentions
séville	sevilla
séville	sevilla
séville	seville
geneviève	genevieve
bulgare	bun
engager	tuyển
ordonnance	prescription
morbihan	morbihan
soul	hồn
soul	soul
avancée	advance
avancée	thiệp
mrs	bà
alpha	alpha
alpha	alfa
tube	ống
miroir	gương
miroir	mirror
acheter	mua
acheter	mua
lumières	lumières
lumières	đèn
alberta	alberta
rick	rick
primaires	chính
hongroise	hung
hongroise	hungary
magie	thuật
magie	magic
fromage	cheese
fromage	fromage
indiana	indiana
turque	thổ
turque	turks
turque	turkish
aussitôt	ngay
chaire	pulpit
trinité	trinity
trinité	trinidad
traduire	dịch
traduire	dịch
nov	nov
tirage	vẽ
éthiopie	ethiopia
éthiopie	ethiopia
galaxie	galaxy
jacqueline	jacqueline
batteur	drummer
roues	wheel
roues	hoành
stefan	stefan
allan	allan
harold	harold
vidéos	video
vidéos	video
vidéos	videos
pauvre	nghèo
pauvre	nghiệp
émis	emitted
copenhague	copenhagen
rayonnement	xạ
ordinaire	thường
gênes	genoa
gênes	genova
alto	alto
alto	viola
sky	trời
sky	sky
sergent	sarge
retard	sen
retard	trễ
retard	khuya
retard	muộn
retard	hoãn
retard	trễ
retard	hoãn
retard	delay
maxime	đa
maxime	max
maxime	maxine
maxime	maxime
maxime	maxim
cleveland	cleveland
rebelles	phiến
rebelles	rebel
biologique	organic
chars	trồi
chars	tăng
hérault	hérault
couches	lớp
couches	tã
couches	bỉm
couches	tã
profonde	deep
profonde	sâu
brabant	brabant
bach	bach
coin	góc
débutant	beginners
débutant	beginner
trouble	rối
trouble	xáo
kate	kate
collines	collines
collines	đồi
collines	hills
arcade	arcade
delta	delta
rafael	rafael
pakistan	pakistan
yvelines	yvelines
bloquer	chặn
bloquer	khối
bloquer	block
bloquer	chặn
sant	sant
socialistes	socialists
kosovo	kosovo
nordique	nordic
nordique	bắc
afghanistan	afghanistan
ncaa	ncaa
helen	helen
aimé	yêu
aimé	khoái
aimé	thích
projection	screening
rives	shores
rives	rives
han	hàn
han	han
han	hán
simpson	simpsons
simpson	simpsons
simpson	simpson
calvados	calvados
campbell	campbell
verdun	verdun
courbe	cong
courbe	cong
pan	pan
mercure	mercury
mercure	mercure
plomb	dẫn
plomb	chì
synonyme	synonymous
synonyme	synonym
gymnastique	turn
envie	envy
envie	thèm
envie	muon
envie	muốn
troyes	troyes
polo	polo
annales	annales
diane	diane
déplacer	dời
déplacer	chuyển
mitchell	mitchell
ngc	ngc
gagnant	thang
gagnant	win
gagnant	thắng
gagnant	thang
gagnant	thắng
gagnant	winning
gagnant	thắng
qualifications	qualifying
apparu	gây
commandes	lệnh
commandes	lệnh
mme	bà
mickey	mickey
légendes	légendes
légendes	legend
africains	africains
essaie	thử
mercedes	mercedes
bâton	lòi
bâton	stick
bâton	gậy
bâton	baton
cartons	hộp
raphaël	raphael
raphaël	pantheon
raphaël	rafael
kiev	kyiv
kiev	kiev
sac	túi
sac	bag
sac	pose
flûte	sáo
arabie	rập
plaques	kẽm
cratère	hố
johannes	johannes
hard	hardcore
hard	cứng
hard	khó
hard	khổ
hard	đắng
ralph	ralph
leo	leo
traction	traction
cnrs	cnrs
harvard	havard
harvard	harvard
chasseur	hunter
chasseur	chasseur
java	java
signer	ký
signer	vẽ
trou	lỗ
trou	hố
trou	chẻ
trou	trou
courrier	courier
courrier	mail
courrier	evolution
courrier	thư
nulle	null
lorient	lorient
matériau	nguyên
neil	neil
copa	copa
ron	ron
sondage	survey
moon	nen
moon	nguyệt
moon	trăng
moon	moon
hameaux	hamlets
appartement	hộ
pure	sạch
rapides	rapid
rapides	thác
rapides	rapids
rapides	mau
rapides	nhanh
rapides	mau
rapides	nhanh
carrefour	carrefour
carrefour	lô
evans	evans
alexandrie	alexandria
patients	nhân
susan	susan
garcía	garcia
garcía	garcía
dublin	dublin
harvey	harvey
justin	justin
dunkerque	dunkirk
dunkerque	dunkerque
patient	nhân
missouri	missouri
liga	liga
robot	robot
sony	sony
turcs	thổ
turcs	turks
turcs	turkish
calcaire	limestone
fame	fame
réservé	reserved
interprétée	interpreted
civiles	civil
traductions	dịch
traductions	dịch
url	url
url	url
wright	wright
jon	jon
río	rio
brut	thô
brut	plump
brut	ghê
brut	raw
brut	thô
pur	sạch
nœuds	hải
foot	foot
foot	bộ
pittsburgh	pittsburgh
défend	cọc
témoins	cookies
témoins	cookie
témoins	chứng
sánchez	sanchez
thaïlande	thailand
soin	care
contacter	lạc
flamand	flanders
flamand	flemish
quatuor	tấu
clos	đóng
clos	clos
mexicain	mễ
agnès	agnes
act	act
oublier	quên
folie	madness
folie	folie
folie	insanity
caire	cairo
orne	orne
dauphin	dolphin
dauphin	dauphin
martina	martina
évoluer	evolve
femelles	nữ
femelles	nữ
dom	dom
magasins	shop
athlètes	vđv
comédien	comedian
comédien	diễn
impulsion	nhịp
impulsion	mạch
impulsion	xung
stuttgart	stuttgart
luke	luke
températures	nhiệt
dépression	depression
jorge	jorge
dean	dean
liverpool	liverpool
bordure	viền
bordure	mép
bordure	edge
bordure	rìa
bordure	cạnh
bordure	viền
bordure	biên
polytechnique	polytechnique
placés	bot
oct	oct
marge	margin
marge	lề
marge	marge
vatican	vatican
apparitions	sightings
bombe	bomb
bombe	bom
rachel	rachel
constant	hằng
byzantin	byzantine
conduire	chạy
conduire	cán
capture	bắt
capture	chụp
capture	capturing
barra	barra
cadres	khung
cadres	executives
magique	thuật
magique	magic
timbres	stamp
timbres	tem
timbres	tem
lituanie	litva
lituanie	lithuania
lituanie	vilnius
valenciennes	valenciennes
chapitres	chương
paragraphe	đoạn
adn	adn
adn	dna
bec	bec
égal	bằng
hachette	hachette
hachette	rìu
perdue	mất
perdue	thua
sexuelle	sex
gard	gard
nathan	nathan
wallon	walloon
forfait	gói
finistère	finistère
beaumont	beaumont
austin	austin
fausse	sai
fausse	giả
fausse	giả
fausse	fake
estonie	estonia
chypre	síp
explorateur	explorer
jun	tuấn
jun	jun
dell	dell
vitesses	gears
vitesses	gear
canal+	canal+
adoptée	nuôi
vigne	vigne
vigne	vine
vigne	nho
brouillon	nháp
vilaine	hư
vilaine	nghịch
vilaine	nasty
vilaine	vilaine
kings	kings
kings	vua
astronomie	astronomy
tombé	rớt
tombé	rơi
tombé	té
tombé	ngã
tombé	ngã
escadron	squad
escadron	đội
étais	étais
sarthe	sarthe
istanbul	istanbul
laurence	laurence
łódź	łódź
sorties	thoát
timbre	stamp
timbre	tem
baptisé	christened
mons	mons
théorique	huấn
sean	sean
arrondissements	quận
wolf	soi
wolf	wolf
wolf	sói
secrète	mật
secrète	bí
louisiane	louisiane
louisiane	louisiana
médiéval	medieval
médiéval	mediaeval
prime	bonus
prime	thưởng
prime	prime
prime	premium
prime	bounty
occupent	chiếm
oracle	oracle
age	tuổi
melbourne	melbourne
sauvages	wild
sauvages	hoang
vivants	sống
vivants	living
vivants	sống
vivants	live
vivants	alive
tournées	tours
three	tre
three	ba
three	three
bade	baden
catastrophe	họa
démonstration	demo
thriller	thriller
configuration	setup
bleus	xanh
bleus	blues
creuse	dig
creuse	đào
creuse	creuse
creuse	rỗng
creuse	hollow
greg	greg
lincoln	lincoln
cavaliers	cavaliers
char	char
volcan	volcan
kent	kent
grille	lưới
fernández	fernandez
fernández	fernández
marvel	marvel
voisines	xóm
remarques	comments
spirou	spirou
sofia	sofia
quête	quest
quête	tr
hébreu	hebrew
pat	pat
pat	vỗ
variables	biến
roue	wheel
autorisé	phép
cavalier	rider
cavalier	kỵ
cavalier	cavalier
sierra	sierra
navigateur	navigator
navigateur	duyệt
albin	albin
sylvain	sylvain
décerné	điệm
bords	mép
bords	biên
directrice	trương
espérance	mong
espérance	xoa
fragments	fragments
seattle	seattle
seattle	seatle
bond	bond
mulhouse	mulhouse
certifié	certified
ref	ref
amy	amy
turner	turner
ardèche	ardèche
alternatif	alternative
définitive	final
définitive	bum
jaunes	vàng
jaunes	nhát
burkina	burkina
yonne	yonne
chargés	laden
devraient	nên
blé	blé
his	ngành
conrad	conrad
rousseau	rousseau
meyer	meyer
terrestres	terrestrial
symphonique	symphonic
silva	silva
linéaire	tuyến
bretonne	bretagne
bretonne	brittany
brevet	patent
mémorial	memorial
mythe	myth
mythe	myths
faso	faso
manger	ăn
manger	ăn
bouches	bouches
mohammed	mohammed
prochaine	kế
prochaine	tiếp
prochaine	kit
léonard	leonardo
léonard	leonard
degrés	độ
flammarion	flammarion
philosophique	philosophique
styles	dáng
styles	styles
europa	europa
doubs	doubs
nazis	nazi
nazis	nazis
guyane	guiana
guyane	guyane
guyane	guyana
talk	nói
elisabeth	elisabeth
aude	aude
alexandra	alexandra
caméra	camera
andreas	andreas
régulier	thường
contiennent	chứa
mix	mix
mix	trộn
grandeur	magnitude
werner	werner
airlines	airlines
airlines	airline
garcia	garcia
fayard	fayard
hôte	máy
sergio	sergio
organe	thân
organe	body
organe	organ
todd	todd
panama	panama
enregistrements	records
#aaaaaa	#aaaaaa
hunter	hunter
heureux	phúc
heureux	vui
alaska	alaska
perdues	mất
perdues	thua
bébé	baby
bébé	bé
bébé	babe
moments	moments
illustrateur	illustrator
perse	perse
diesel	diesel
phoenix	phượng
phoenix	phoenix
valley	lũng
lópez	lopez
erik	erik
délai	hoãn
délai	delay
délai	deadline
magic	thuật
magic	magic
peugeot	peugeot
piémont	cuneo
successifs	successive
chapeau	hats
chapeau	mũ
chapeau	hatter
chapeau	mũ
chapeau	xịt
chapeau	nón
chapeau	chapeau
vénus	venus
comptant	cash
ted	ted
uniforme	uniform
edition	edition
scandale	scandal
jésuites	jesuits
jésuites	jesuit
wta	wta
sebastian	sebastian
ducs	dukes
alphabétique	alphabetic
juliette	juliette
juliette	juliet
harmattan	harmattan
cristal	crystal
cristal	cristal
combinaison	jumpsuit
combinaison	combo
taxe	thuế
radar	radar
radar	rađa
malaisie	malaysia
malaisie	malaya
nominations	hẹn
terminée	xong
hesse	hessen
hesse	hesse
halle	halle
luxe	deluxe
luxe	xịn
luxe	luxury
maîtresse	mistress
lorenzo	lorenzo
grenade	grenada
grenade	lựu
grenade	granada
rob	rob
rob	cướp
casablanca	casablanca
dennis	dennis
mail	mail
mail	evolution
mail	thư
qualifier	qualifier
qualifier	qualifying
compositeurs	composers
compositeurs	songwriters
cat	mèo
cat	cat
bourges	bourges
impératrice	empress
ressort	spring
ressort	xuân
marquer	mác
marquer	mark
marquer	điểm
chartres	chartres
humides	trơn
humides	vat
humides	ướt
léo	leo
hof	hof
condé	conde
condé	condé
cohen	cohen
sarkozy	sarkozy
pole	cực
pole	pole
pole	cột
wagner	wagner
mondes	worlds
wurtemberg	württemberg
truc	điều
truc	thứ
salomon	salomon
salomon	salomon
salomon	solomon
barbe	barbe
barbe	râu
barbe	beard
allié	ally
dette	nợ
dream	mơ
dream	dream
moyennes	vừa
moyennes	medium
moyennes	trung
meurthe	meurthe
cru	raw
cru	thô
cru	cru
blake	blake
normand	normand
normand	norman
lourde	nặng
holmes	holmes
renard	renard
renard	fox
renard	cáo
esclavage	âu
esclavage	bondage
video	video
mississippi	mississippi
rébellion	loạn
rtl	rtl
nova	nova
isolées	isolated
percussions	percussion
galeries	gallery
coûts	tốn
auxerre	auxerre
munitions	đạn
munitions	ammo
divine	liêng
divine	divine
warren	warren
harmonie	harmony
magnus	magnus
révélé	revealed
révélé	lộ
collins	collins
blocs	chặn
acheté	mua
bolivie	bolivia
coupé	cut
coupé	cắt
coupé	méo
coupé	chém
coupé	coupe
#aaa	#aaa
cerf	cerf
cerf	hươu
courtes	bài
courtes	ngắn
courtes	short
courtes	lá
noces	noces
noces	cưới
poméranie	pomeranian
poméranie	pomerania
sylvie	sylvia
sylvie	david
sylvie	sylvie
sylvie	susan
wolfgang	wolfgang
reçoivent	nhận
bal	bal
bal	prom
câble	cáp
lost	mất
lost	thua
johan	johan
cbs	cbs
reconstruit	reconstructed
canaux	kênh
figaro	figaro
irlandaise	irish
boucle	lặp
boucle	loop
produisent	produce
escadre	wing
escadre	cánh
slovénie	slovenia
piliers	đương
talents	tài
doux	doux
doux	sweet
doux	ngọt
doux	nhẹ
doux	soft
doux	mềm
pères	pères
pères	bố
partagé	chia
romaines	roman
romaines	đế
joint	tham
vieil	vieil
immédiate	tức
nigeria	nigeria
lou	lou
gaulois	gaulois
gaulois	gaul
gaulois	gaulois
gaulois	gauls
émilie	emilie
émilie	emily
nacional	nacional
malades	ill
malades	ốm
malades	bệnh
malades	ốm
malades	cúm
leonard	leonard
dérive	trôi
eurovision	eurovision
naturaliste	naturaliste
tort	sai
tort	lỗi
tort	nhầm
hms	hms
avantages	lợi
keith	keith
eglise	thờ
organique	organic
impôt	thuế
impôt	thuế
vengeance	payback
vengeance	thù
guadeloupe	guadeloupe
violoncelle	cello
memorial	memorial
sfondo	sfondo
demain	mai
nasa	nasa
dakar	dakar
profond	deep
profond	sâu
spécialisés	chuyên
continuité	continuity
protéines	protein
protéines	protein
hollandais	bản
hollandais	hoà
hollandais	dutch
éclairage	lighting
betty	betty
haye	hague
haye	hag
rochefort	rochefort
vernaculaire	vernacular
martinique	martinique
esp	pse
esp	esp
mathématique	toán
mathématique	toán
ita	ita
baccalauréat	baccalauréat
baccalauréat	bachelor
gonzález	gonzález
gonzález	gonzalez
wikidata	wikidata
dialogues	thoại
atlético	atlético
mesurer	đo
joachim	joaquim
joachim	joachim
sèvres	sèvres
gallois	gallois
jupiter	jupiter
wwe	wwe
grace	ân
grace	grace
grace	tha
marianne	marian
marianne	mariane
marianne	marianne
bohême	bohemia
bohême	bohemian
sidi	sidi
paire	cặp
paire	ghép
paire	đôi
santos	santos
tombes	graves
tombes	đào
tombes	tombes
tombes	mộ
tombes	tomb
adolf	adolf
réservoir	tank
réservoir	tăng
réservoir	bể
réservoir	reservoir
linda	linda
glasgow	glasgow
écoute	nghe
harrison	harrison
wallonie	wallonia
anneaux	nhẫn
cyr	cyr
sentier	trail
richelieu	richelieu
croisade	crusade
boxeur	boxer
parisiens	parisiens
qualifiée	qualifying
fifa	fifa
vedette	star
vedette	chê
critère	criterion
inédit	unreleased
lucie	lucie
lucie	lucy
lucie	lucia
rica	rica
casse	thoái
casse	casse
bête	beast
bête	tã
bête	bête
impôts	thuế
impôts	thuế
brigitte	bridget
brigitte	brigitte
pattes	chân
pattes	xương
pattes	paws
disparaître	disappearing
bull	ngưu
bull	bò
bull	bull
reconstruite	reconstructed
craig	craig
saintes	saintes
saintes	saints
saintes	thánh
rond	hiệp
rond	vòng
rond	rond
bnf	bnf
rudolf	rudolf
pokémon	pokémon
pokémon	pokemon
pokémon	pokemon
linux	linux
celtique	celtic
singapour	singapore
michelle	michelle
joie	joy
costume	costume
costume	dress
hymne	ca
hymne	hymne
douleur	đau
restauré	khôi
gay	gay
mannequin	dummy
mannequin	nộm
mannequin	model
mannequin	mannequin
rendus	rendered
rendus	rendus
vegas	vegas
flash	nháy
flash	flash
pacte	covenant
pacte	compact
pacte	nén
pacte	gọn
analyses	analytics
foire	fair
stock	kho
traversé	dấu
fritz	fritz
corruption	hối
corruption	nhũng
découpage	cutting
découpage	cắt
vampire	vamp
vampire	vampire
platine	platinum
jeter	bỏ
jeter	thảy
jeter	chọi
jeter	quăng
jeter	vứt
jeter	ném
jeter	jeter
perrin	perrin
pin	thông
pin	pine
pin	ghim
pin	pin
angelo	angelo
moreau	moreau
augmenté	tăng
haïti	haiti
cécile	cecile
loge	loge
tissu	vải
tissu	vải
mets	mets
rire	rire
rire	cười
rire	cười
rire	laughter
créations	creations
coupable	huệ
coupable	tội
apport	intake
channel	kênh
cylindres	trụ
cylindres	xylanh
cylindres	cuộn
cylindres	rolls
vif	vif
vif	vivid
quais	waterfront
monténégro	montenegro
verlag	verlag
wang	vương
wang	wang
brooklyn	brooklyn
ultra	ultra
tante	dì
tante	dì
tante	dì
baltimore	baltimore
télécommunications	telecom
cloche	cloche
cloche	chuông
cloche	bell
rabbin	rabbi
marketing	marketing
simultanément	simultaneous
essonne	essonne
touché	trúng
touché	đánh
nicholas	nicholas
attirer	nhử
attirer	lure
souffle	thở
souffle	hỉ
souffle	thổi
pol	pol
pol	pool
caraïbes	caribê
caraïbes	caribbean
caraïbes	caribe
casino	casino
musulman	muslim
appris	dạy
fan	quạt
fan	fuck
sara	sara
taïwan	taiwan
faces	mặt
müller	müller
müller	muller
müller	muller
funéraire	tang
funéraire	lễ
potter	potter
doré	vầng
doré	golden
doré	đỏi
doré	vàng
doré	gold
doré	gilded
doré	doré
toscane	tuscan
toscane	toscana
toscane	tuscany
bain	bad
bain	bath
bain	tắm
rêves	mơ
rêves	dream
rêves	mơ
rêves	dreams
signaler	cáo
écrivit	viết
marina	marina
antilles	caribê
antilles	caribbean
antilles	caribe
antilles	antilles
étroite	hẹp
métallique	co
xbox	xbox
renseignement	pet
poudre	bột
poudre	phấn
avertissement	cảnh
avertissement	disclaimer
continental	continental
occupant	chiếm
abandonnée	thác
frederick	friedrich
frederick	frederick
théologien	theologian
lever	nâng
lever	lifting
humide	trơn
humide	vat
humide	ướt
catalan	catalan
censure	censorship
bush	bush
marathon	marathon
solitaire	solitaire
algérienne	algerian
algérienne	algérie
lazare	lazare
lazare	lazarus
lazare	lazar
aveyron	aveyron
baies	berries
baies	dâu
baies	berry
beauvais	beauvais
avr	apr
avr	avr
perpignan	perpignan
peste	pest
wallace	wallace
tiens	giữ
musulmane	muslim
angles	góc
angles	ngách
aaron	aaron
soudan	sudan
regarder	xem
regarder	pass
lama	lama
lama	llama
murphy	murphy
cook	cook
cook	nấu
manhattan	manhattan
hardy	hardy
parme	parma
rémy	remy
rémy	rémy
prochain	kế
prochain	tiếp
prochain	kit
morris	morris
fût	drum
fût	trống
survie	survival
collégiale	collegiate
hydrogène	hidro
hydrogène	hydrogen
hydrogène	hydro
igor	igor
métaux	co
révélation	khải
hudson	hudson
fabrice	fabrizio
fabrice	fabrice
valérie	valerie
wallonne	walloon
belfort	belfort
pente	dốc
pente	gradient
multi	đa
multi	multi
adhésion	accession
apple	táo
apple	apple
karen	karen
drôme	drôme
nazi	nazi
moral	đạo
narrateur	narrator
complément	supplement
futurs	lai
traverser	chinh
traverser	chon
patrie	motherland
patrie	fatherland
patrie	homeland
malo	malo
sèche	lau
sèche	khô
oxygène	ôxi
oxygène	oxygen
oxygène	oxy
oxygène	ôxy
ampleur	magnitude
signée	ký
céramique	gốm
céramique	gốm
céramique	ceramic
céramique	gốm
uss	uss
judaïsme	judaism
pauvreté	nghèo
sévère	nặng
sévère	phũ
sévère	chát
sévère	stern
souligne	emphasizes
exemplaire	chép
exemplaire	copy
exemplaire	trích
wings	wings
wings	cánh
enregistrer	album
enregistrer	lưu
enregistrer	bích
enregistrer	cứu
monstre	freak
monstre	monster
acides	axit
acides	acid
acides	axít
séparés	skill
morales	morales
perry	perry
roubaix	roubaix
commerces	shop
anthologie	anthology
positive	dương
substance	chất
numériques	digital
nfl	nfl
sardaigne	sardinia
sardaigne	sassari
perception	perceptions
charleroi	charleroi
axes	trục
axes	trục
mayer	mayer
commonwealth	commonwealth
gregory	gregory
arménien	armenia
plongée	lặn
plongée	lặn
chair	thịt
constituant	constituent
julian	julian
téléchargement	download
voler	fly
voler	ruồi
voler	bay
voler	flying
voler	bay
voler	bóc
kilomètre	km
dubois	dubois
successives	successive
vaucluse	vaucluse
capturé	caught
jet	jet
riz	gạo
riz	cơm
riz	riz
constance	constance
ème	ème
affichage	xem
affichage	view
guatemala	guatemala
guatemala	gua
extraordinaire	amazing
chan	chan
chan	trần
médicis	medici
doyen	doyen
doyen	dean
bridge	cầu
otan	nato
perdent	thua
révision	review
const	const
bulle	bulle
bulle	bọt
bulle	bubble
alessandro	alessandro
pete	pete
cricket	dế
cricket	cricket
olga	olga
réédité	reissued
blood	máu
blood	huyết
indépendantes	lập
hilaire	hilaire
confondre	confuse
barrière	barrier
barrière	rào
barrière	barrière
soie	lụa
acoustique	acoustic
colonial	colonial
marches	marche
marches	bước
marches	marches
aluminium	nhôm
aluminium	nhôm
piège	bẫy
piège	tráp
biélorussie	belarus
doc	doc
policière	cảnh
citations	quotes
citations	citations
tubes	tuber
écho	echo
mozart	mozart
organiste	organist
excellent	đan
hart	hart
arras	arras
diminution	giảm
horizon	horizon
gorge	họng
gorge	gorge
silver	bạc
pauline	pauline
chronologique	chronological
hugh	hugh
amphibiens	amphibians
durand	durand
kenya	kenya
diamant	zô
diamant	diamond
diamant	rô
quinzaine	fifteen
drogue	vải
drogue	thuốc
derby	derby
tennessee	tennessee
chaos	chaos
guise	guise
chanter	ca
chanter	hát
chanter	hát
chanter	hót
fusil	shotgun
fusil	súng
serbes	serbia
marx	marx
roberts	roberts
roumaine	rumani
broadway	broadway
rotterdam	rotterdam
salaire	lương
rappeur	rapper
rappeur	rap
plaines	plains
watson	watson
bayonne	bayonne
clara	clara
comarque	comarca
haies	hedge
flanc	sườn
randonnée	hiking
randonnée	trekking
chambéry	chambéry
vignes	vignes
vignes	nho
contrainte	stress
contrainte	toan
contrainte	constraint
portails	gates
portails	cổng
billets	vé
apogée	climax
apogée	pinnacle
apogée	peak
antarctique	antarctic
contenir	chứa
conducteur	xế
conducteur	conductor
interdite	cấm
interdite	cấm
interdite	cấm
sphère	cầu
libye	libyan
libye	libya
sent	mùi
sent	thúi
oublié	quên
oublié	quên
résidences	residences
yann	jan
yann	yann
mineure	nhỏ
mineure	minor
balles	balls
balles	bi
balles	đạn
tigre	tiger
tigre	cọp
tigre	hổ
tigre	tigre
middle	trung
middle	giữa
middle	đọng
chaine	xích
chaine	đinh
séoul	hé
séoul	seoul
partager	chia
partager	share
omar	omar
monica	monica
rey	rey
josef	josef
michèle	michelle
michèle	michele
pommes	pommes
pommes	táo
pommes	táo
pommes	apple
vannes	gates
vannes	cổng
vannes	vannes
vannes	van
haine	hat
haine	ghét
haine	hat
motte	motte
giorgio	giorgio
picard	picard
nommer	tên
lettonie	latvia
alerte	cảnh
fermes	farm
tunisienne	tunisia
annecy	annecy
edwards	edwards
raid	raid
gardiens	keepers
ronald	ronald
allée	ngõ
allée	alley
allée	hẻm
sienne	sienna
sienne	siena
emily	emily
abel	abel
abel	able
cave	cave
cave	hang
cave	hầm
séparé	skill
graphe	thị
passés	qua
passés	past
hippolyte	hippolyte
doubles	double
doubles	đôi
doubles	đôi
cage	lồng
cage	chuồng
tronçon	stretch
tronçon	duỗi
tronçon	căng
banc	ghế
souverains	sovereigns
gaule	gaulois
gaule	gaul
martine	martine
martine	martina
martine	martin
indochine	indochina
indochine	indochine
captain	trưởng
buffalo	trâu
buffalo	buffalo
juriste	jurist
enlever	bỏ
enlever	xóa
démographie	demography
sonate	sonata
asiatique	asiatic
regarde	xem
regarde	pass
regarde	xem
regarde	nhìn
corde	dây
corde	chord
geoffroy	geoffroy
oklahoma	oklahoma
sep	sept
pâte	bột
pâte	dán
pâte	dã
pâte	pulp
papa	bố
papa	bố
papa	papa
rames	chèo
florent	florent
tables	bảng
tables	bàn
bassiste	bassist
bassiste	bass
jessica	jessica
gang	manh
gang	đảng
gang	đám
gang	lũ
martial	martial
bouton	button
bouton	nút
toucher	touch
toucher	ống
toucher	sờ
toucher	chạm
now	giờ
now	ngay
aoste	aosta
tropicale	tropical
fossiles	fossils
fossiles	fossil
citadelle	citadelle
citadelle	thành
citadelle	citadel
plastique	nhựa
plastique	nhựa
plastique	plastic
menaces	mối
ventre	ventre
ventre	bụng
ventre	bụng
forestier	rừng
forestier	forestier
carrières	carrières
plages	biển
plages	beach
mayence	mainz
intérim	interim
intérim	temp
brasserie	ngọt
châtillon	châtillon
rico	rico
vendue	bán
spirituel	linh
priorité	ưu
rivalité	feud
rivalité	rivalry
valentin	valentin
valentin	valentín
valentin	valentine
plaisance	plaisance
problématique	đề
danseuse	dancer
earth	đất
démon	daemon
démon	devil
démon	quỷ
démon	khổn
démon	ám
démon	quỷ
arcades	arcade
madonna	madonna
sourire	smile
sourire	cười
sourire	cười
sourire	cười
carrés	đc
carrés	square
carrés	vuông
sommeil	ngủ
sommeil	ngự
sommeil	ngủ
digne	worthy
saoudite	rập
contenus	dung
contenus	dung
perdus	mất
perdus	thua
défi	thạch
défi	thách
schmidt	schmidt
schmidt	schmitt
indigènes	native
magnifique	đẹp
classic	classic
chances	odds
hôpitaux	viện
hôpitaux	xá
divinité	divinity
amanda	tô
amanda	amanda
afro	afro
tigers	tigers
tigers	hổ
périodique	periodical
entente	entente
entente	cartel
stevens	stevens
précieux	precious
précieux	quý
danube	danube
danube	donau
centenaire	centenary
centenaire	centennial
donjon	dungeon
donjon	ngục
donjon	ngục
croissant	croissant
croissant	crescent
amant	amant
amant	lover
caps	caps
prévenir	ngăn
batman	batman
carmen	carmen
jungle	rừng
jungle	jungle
assomption	assomption
assomption	assumption
let	để
let	kệ
biodiversité	biodiversity
lys	lily
lys	lys
cou	họng
cou	neck
cou	cổ
cou	nát
accidents	crashes
blois	blois
kazakhstan	kazakhstan
spectre	specter
spectre	spectra
spectre	spectrum
spectre	spectre
ajoutant	thêm
transcription	transcript
violoniste	violinist
achille	achilles
achille	achille
achille	achilles
tag	tag
tag	thẻ
sandra	sandra
una	una
élémentaire	tiểu
rohan	rohan
procédures	proceedings
terminal	trạm
terminal	tận
explorer	explorer
partition	điểm
couples	couples
ana	ana
amérindiens	amerindian
plastiques	nhựa
plastiques	nhựa
plastiques	plastic
plats	phẳng
neuchâtel	neuchâtel
cameron	cameron
miracle	diệu
amédée	amédée
gène	gien
gène	gene
gène	gen
cfa	cfa
deutsche	deutsche
anarchiste	anarchists
anarchiste	anarchist
indo	indo
graphiques	graphic
charlemagne	charlemagne
monique	monique
parallèles	parallels
négatif	âm
négatif	ám
résidents	resident
provoqué	induced
toiles	canvas
toiles	tranh
martínez	martinez
martínez	martínez
albanie	albania
thé	trà
thé	tea
connexion	hã
briques	gạch
briques	gạch
briques	brick
tranche	lát
tranche	véc
tranche	slice
bonnet	bonnet
sul	sul
partisan	supporter
dumas	dumas
coque	hull
cloud	sky
cloud	mây
cloud	cloud
boutique	shop
boutique	boutique
boutique	tùng
accuse	trách
colloque	symposium
colloque	colloque
colloque	colloquium
felix	felix
under	dưới
under	under
mare	mare
castro	castro
sidney	sidney
ténor	tenor
aveugle	mù
ferry	đò
ferry	ferry
ferry	phà
espionnage	điệp
vies	lives
segment	đoạn
roulant	lướt
scalemajor	scalemajor
timeaxis	timeaxis
étendre	bung
monarque	symposiachrus
monarque	monarch
nbc	nbc
butler	butler
tissus	vải
spencer	spencer
connecticut	connecticut
afficher	xem
afficher	hiện
afficher	show
afficher	xem
afficher	view
dominante	dominance
entités	entities
pensez	nghĩ
hercule	hercules
hercule	hercule
zur	zur
récolte	crop
récolte	cắt
récolte	xén
gustav	gustav
oregon	oregon
apprécié	khoái
apprécié	thích
cape	cape
diff	diff
infos	info
infos	infos
jésuite	jesuits
jésuite	jesuit
leslie	leslie
serpents	rắn
serpents	rắn
entourage	entourage
cuir	da
imagesize	imagesize
utah	utah
serie	serie
carnaval	carnival
location	thuê
cacher	giấu
cacher	trốn
cacher	ẩn
cacher	trốn
come	đến
neuilly	neuilly
plotarea	plotarea
kentucky	kentucky
schneider	schneider
ned	ned
roll	cuộn
roll	roll
lyrique	lyric
lyrique	lyrical
lyrique	lyrics
laser	laser
