और	y
जामुनी	púrpura
जामुनी	violeta
एनडीए	nda
सनसनीखेज	sensacional
क्लॉस	claus
पोस्टमार्टम	autopsia
पोस्टमार्टम	autopsias
सिरिंज	jeringa
सिरिंज	jeringuilla
टेरेंस	terence
उम्मीदें	esperanzas
उम्मीदें	expectativas
उम्मीदें	expectativa
ब्रिटैनिका	encyclopædia
चुय	chuy
लोरेन	lorena
लोरेन	loren
मिलिशिया	milicianos
मिलिशिया	milicia
मिलिशिया	milicias
रीगा	riga
प्यूर्टो	puerto
घनघोर	harvey
हाफ़	mitad
हाफ़	half
हाफ़	medio
पांडा	panda
बुढ़ापा	envejecido
बुढ़ापा	envejeciendo
बुढ़ापा	envejecer
बुढ़ापा	envejecimiento
गुरूवार	jueves
हेवन	haven
सहयात्री	autoestopista
क्रिंग	kring
गोविंदा	govinda
ममी	mami
अल्लामा	allama
अर्जी	reclamo
अर्जी	reclamar
अर्जी	reclamación
अर्जी	reivindicación
होई	hoi
ड्वेन	dwayne
जीनोमिक्स	genómica
लेव	lev
गपशप	chats
गपशप	charlas
गपशप	chismosa
गपशप	chisme
गपशप	chismes
गपशप	chatear
गपशप	charlar
गपशप	chat
गपशप	charla
स्वास्थ्यवर्धक	sano
स्वास्थ्यवर्धक	saludables
स्वास्थ्यवर्धक	saludable
स्वास्थ्यवर्धक	sana
ओले	ole
विकराल	macabro
फर्थ	firth
फर्थ	fiordo
सोप	jabón
सोप	jabones
छुट्टियाँ	vacaciones
छुट्टियाँ	feriados
छुट्टियाँ	vacaciones
छुट्टियाँ	fiestas
छुट्टियाँ	festivos
समायोज्य	regulable
समायोज्य	ajustable
सेल्यूलर	celulares
सेल्यूलर	celular
क्यूशू	kyushu
टोगो	togo
दादू	dadu
मूव	moverse
मूव	movimiento
मूव	mover
मूव	muévete
मूव	mudanza
उग्रवादियों	militantes
लालित्य	elegancia
लिथुआनियाई	lituano
लिथुआनियाई	lituana
लिथुआनियाई	lituania
एमनेस्टी	amnistía
बकर	bakr
कॉर्क	corcho
कॉर्क	cork
ताऊ	tau
ताऊ	tio
ताऊ	tío
दमदार	strong
दमदार	fuerte
दमदार	fuertes
दमदार	convincente
होलीरूड	holyrood
तुर्कमेन	turcomano
तुर्कमेन	turkmenistán
क़ैदी	prisionera
क़ैदी	prisioneros
क़ैदी	preso
क़ैदी	prisionero
आशुलिपि	taquigrafía
लोडिंग	cargar
लोडिंग	cargando
लोडिंग	carga
धर्मात्मा	concienzudo
निहत्थे	desarmado
निहत्थे	desarmados
रूथ	ruth
टहनी	ramita
हेंड्रिक्स	hendrix
उड़ता	moscas
उड़ता	vuela
सेबेस्टियन	sebastian
सेबेस्टियन	sebastián
ड्रे	dre
फ्रेंको	franco
तैरना	natación
तैरना	nado
तैरना	nadar
तैरना	nadando
तैरना	natación
तैरना	nadar
गोमेज़	gomez
गोमेज़	gómez
ओश	sst
स्लोगन	consigna
स्लोगन	eslogan
स्लोगन	lema
थाम	hold
थाम	aguanta
थाम	sostenga
वुडफोर्ड	woodforde
साउथपोर्ट	southport
नेवला	mangosta
फहद	fahad
नताली	natalie
नताली	natalia
नताली	nathalie
रब	lord
रब	señor
थर्मामीटर	termómetro
कल्पनाशील	imaginativo
सेलफोन	celular
कैंपस	campus
क्वेरी	consultar
क्वेरी	consulta
मिंट	menta
गोश्त	carne
गोश्त	carnes
ओलंपिया	olimpia
ओलंपिया	olympia
हील	talón
हील	tacón
इंट्रा	intra
कोरोमंडल	coromandel
लीच	leach
लीच	lixiviación
रोवर्स	rovers
शम्स	shams
बिगुल	bugle
बिगुल	corneta
मैंडी	mandy
चोंग	chong
डायन	brujo
डायन	bruja
अनियमितताओं	irregularidad
अनियमितताओं	irregularidades
भूटानी	bután
कैक्टस	cactus
यस	si
यस	yes
यस	sí
ज़ाम्बिया	zambia
सिसैरा	cesaro
अन्यायपूर्ण	injusto
अन्यायपूर्ण	injustos
अन्यायपूर्ण	desleal
अन्यायपूर्ण	injusta
आईसीटी	tics
आईसीटी	tic
हिकमत	sabia
हिकमत	sabios
हिकमत	wise
हिकमत	sabias
हिकमत	sabio
बारबूडा	barbuda
रूटीन	rutina
रूटीन	rutinario
बुद्धिमानी	sabiamente
बुद्धिमानी	sabia
बुद्धिमानी	sabios
बुद्धिमानी	wise
बुद्धिमानी	sabias
बुद्धिमानी	sabio
वेबस्टर	webster
साफिन	safin
ब्लेंडर	batidora
ब्लेंडर	licuadora
असहिष्णुता	intolerancia
काश्यप	saskatoon
तूवा	tuva
गर	gar
कमेंटेटर	comentarista
फिसल	escurridizo
फिसल	resbaladizo
किताबे	libros
किताबे	libro
टार्गेट	objetivo
टार्गेट	target
टार्गेट	blanco
अधीर	impaciente
अधीर	impacientes
थका	agotados
थका	agotado
थका	agotada
थका	exhausto
थका	cansada
थका	cansados
थका	cansancio
थका	cansado
अटकल	conjetura
अटकल	conjeturas
आरपीएम	rpm
टेटनस	tétanos
क्रूजर	crucero
प्रिन्स	principe
प्रिन्स	prince
प्रिन्स	príncipe
जन्मदिवस	cumpleaños
जन्मदिवस	cumple
जवाहरात	joyas
महंगाई	inflación
गीज़ा	giza
रॉबर्टसन	robertson
सुरुचिपूर्ण	elegantes
सुरुचिपूर्ण	elegante
कापुचीनो	capuchino
आईएसआई	isi
मेरिनर	mariner
तैमूरी	timúrida
मेकर	hacedor
मेकर	maker
मेकर	creador
मेटाडाटा	metadatos
हँस	riendo
हँस	riéndose
रसीद	recibo
रसीद	recepción
थन	ubre
मिटाया	eliminada
मिटाया	suprimido
मिटाया	eliminados
मिटाया	eliminado
मिटाया	borrado
शॉर्टकट	atajos
शॉर्टकट	atajo
शॉर्टकट	atajos
बार्कर	barker
एककोशिकीय	unicelulares
हेडफोन	auriculares
हेडफोन	audífonos
हेडफोन	auriculares
हेडफोन	auricular
हेडफोन	audífono
गुमनामी	oscuridad
फेज़	fez
वालेंसिया	valencia
जूं	piojo
स्वीकारोक्ति	confesión
स्वीकारोक्ति	confesiones
फोम	espuma
फोम	espumas
नवरत्नों	cortesano
क्वेंटिन	quentin
नर्वोज़ा	nervosa
प्रतिक्रियाएँ	reacciones
प्रतिक्रियाएँ	reacciona
प्रतिक्रियाएँ	respuestas
वाणिज्यवाद	mercantilismo
अयंगार	iyengar
ड्रोन	drone
ड्रोन	dron
ड्रोन	drones
ड्रोन	drones
जिम्मेदारियां	responsabilidades
जुआरी	jugador
जुआरी	apostador
हिक्स	hicks
लाइलाज	incurable
मग	taza
मग	tazas
देबी	debi
शिष्टता	caballerosidad
रोकें	inhibe
रोकें	inhibir
रोकें	pausa
रोकें	parada
रोकें	pare
रोकें	stop
रोकें	detener
रोकें	parar
पिस्ता	pistacho
सम्मोहक	hipnótico
उँगली	dedo
लैंडस्केप	paisaje
लैंडस्केप	paisajes
हेडसेट	auricular
हेडसेट	auriculares
हेडसेट	visor
हेडसेट	auriculares
चेरोकी	cherokee
देवेंद्र	devendra
नेवाडा	nevada
जेस्सी	jessie
कोंग	confucio
कोंग	kong
चप्पल	sandalias
चप्पल	zapatillas
चप्पल	pantuflas
आर्द्रभूमि	humedales
आर्द्रभूमि	humedal
स्वेद	sudor
स्वेद	sudar
स्क्रीनशॉट	capturas
गोंज़ालेज़	gonzalez
गोंज़ालेज़	gonzález
गोंज़ालेज़	gonzales
लॉटरी	sorteo
लॉटरी	lotería
स्वारोवस्की	swarovski
ब्लॉकबस्टर	blockbuster
एग्रीगेटर	agregador
कार्सन	carson
बांटती	hemisferios
डरावने	miedo
डरावने	asusta
डरावने	aterrador
भगवद्	bhagavad
इंदर	inder
दुष्टों	sinvergüenzas
दुष्टों	bribones
शुन्य	cero
शुन्य	zero
ग्लोवर	glover
सुखमय	placentera
सुखमय	placentero
लिडेल	liddell
मोंटगोमरी	montgomery
अकादमियों	academias
फैब्रिस	fabrice
वाइपर	limpiaparabrisas
बेईमानी	deshonestidad
प्रॉपर्टी	propiedad
प्रॉपर्टी	propiedades
प्रॉपर्टी	inmueble
शेल्डन	sheldon
चूड़ियों	pulseras
चूड़ियों	brazaletes
विकेंद्रीकरण	descentralización
सेलिना	selena
स्लोवाक	eslovaquia
स्लोवाक	eslovaca
स्लोवाक	eslovaco
रीजेंट	regente
अपूर्णता	incompletitud
उंगलियां	dedos
स्टेफ़नी	stephanie
परती	parti
परती	barbecho
सुहागा	bórax
अप्रसन्न	ofendió
अप्रसन्न	ofendida
अप्रसन्न	ofendido
अप्रसन्न	desgraciada
अप्रसन्न	infeliz
अप्रसन्न	infelices
चैलेंजर	challenger
सुहावना	agradable
सुहावना	pleasant
सुहावना	agradables
सुहावना	placentera
सुहावना	delicada
कालीनों	alfombra
कालीनों	moqueta
कालीनों	tapete
काँटा	bifurcación
काँटा	horquilla
काँटा	tenedor
लेजेंड	legend
लेजेंड	leyenda
विनी	vini
सारंगी	violín
कैनिंग	conservas
कैनिंग	canning
फटकार	condenación
ग्राफ़िक	gráficos
ग्राफ़िक	gráfico
ग्राफ़िक	gráfica
ग्राफ़िक	gráficas
रिस	ris
रिस	sif
सवेरा	morning
सवेरा	mañana
सवेरा	mañanas
आइये	ven
आइये	venid
आइये	vente
आइये	venga
आइये	vengan
खूंटी	clavijas
मैग्ना	magna
औद्योगिकीकरण	industrialización
कसाई	carniceros
कसाई	carnicería
कसाई	carnicero
कसाई	carnicería
स्टाक	caldo
स्टाक	stock
स्टाक	acciones
स्टाक	existencias
निलम्बित	suspender
निलम्बित	suspende
निलम्बित	suspenda
ड्यूमा	dumas
बला	uf
पहेलियाँ	puzzles
पहेलियाँ	acertijos
पहेलियाँ	rompecabezas
रुस	rusia
बहुकोशिकीय	multicelulares
अपच	indigestión
कम्पाइल	compilar
कम्पाइल	compilación
पुकारे	invoca
प्रकटन	aspecto
प्रकटन	aparición
प्रकटन	comparecencia
प्रकटन	apariencia
मुर्दे	muerta
मुर्दे	muertos
मुर्दे	dead
मुर्दे	muerto
परफेक्ट	perfect
परफेक्ट	perfectos
परफेक्ट	perfecto
परफेक्ट	perfecta
परफेक्ट	perfectas
लेसोथो	lesotho
भूमिकाएँ	papeles
भूमिकाएँ	roles
अम्बर	amber
अम्बर	ambar
अम्बर	ámbar
घातांक	exponenciación
गांसू	gansu
ग्लैमर	glamour
ग्लैमर	glam
मकदूनिया	macedonio
मकदूनिया	macedonia
मालकिन	ama
मालकिन	señora
ताजगी	frescura
पुष्पक	floral
पुष्पक	florales
अनिर्वचनीय	inexplicables
अनिर्वचनीय	inexplicable
ख़ितानी	kitán
पीबीएक्स	pbx
नेल	uña
नेल	uñas
नेल	clavo
नेल	nelly
मुह	mouth
मुह	desembocadura
मुह	boca
क़तर	qatar
निर्मम	despiadadamente
अरु	aru
घोंघा	caracol
घोंघा	caracoles
फरेरा	ferreira
सममितीय	isométrico
स्टोक	stoke
पितृत्व	paternidad
फ़ॉर्मेट	formatos
फ़ॉर्मेट	formato
रेनर	rainer
मध्यरात्रि	midnight
मध्यरात्रि	medianoche
फ्लैग	pabellones
फ्लैग	banderas
हुकम	pala
हुकम	spade
धुनें	melodías
दंग	aturdido
बादशाही	monarquía
घुटना	rodilla
घुटना	rodillas
योगानन्द	yogananda
कादिर	kadir
कादिर	qadir
लंबन	parallax
बहरे	sorda
बहरे	sordos
बहरे	sordo
पार्सल	paquete
पार्सल	parcela
रोथ	roth
रव	ruidos
रव	ruido
सरी	surrey
वृश्चिक	escorpio
वृश्चिक	escorpión
नूडल्स	fideos
नूडल्स	tallarines
अधिवक्ताओं	defensores
अधिवक्ताओं	aboga
गुंडे	matones
अनुलग्नक	anexos
अनुलग्नक	adjuntos
अनुलग्नक	adjunto
अनुलग्नक	apego
मीरो	miró
सैंतोरो	santoro
नादान	inmadura
नादान	inmaduros
नादान	inmaduro
नादान	tonto
नादान	tonta
इक्के	ases
कॉपरफील्ड	copperfield
चार्जिंग	cargando
चार्जिंग	tarificación
सायकिल	bici
सायकिल	bicicletas
सायकिल	bicicleta
लाखो	millones
सृजनात्मकता	creatividad
मजहब	religion
मजहब	religiones
मजहब	religión
लिओन	leona
लिओन	leone
लिओन	león
लिओन	leon
ऊष्मागतिक	termodinámica
ऊष्मागतिक	termodinámico
एटलेटिको	atlético
बरामदा	terrazas
वैक्सिंग	depilación
झूमर	candelabro
विचारशील	considerado
अपरमाणविक	subatómicas
संगुटिका	conglomerado
संगुटिका	conglomerados
चोकर	salvado
चोकर	bran
चोकर	salvados
लॉगिन	ingresar
उम्मीदवारी	candidatura
देकार्त	descartes
अन्नान	annan
एल्विन	alvin
लोशन	loción
इबराहीम	ibrahim
वज्रयान	vajrayana
एडमॉन्टन	edmonton
वीजीए	vga
बनाओ	hacer
बनाओ	make
तराजू	balanza
तराजू	escamas
तराजू	balanzas
तराजू	escalas
वेंडरबिल्ट	vanderbilt
कार्लटन	carlton
फैसलाबाद	faisalabad
अनुश्रुतियों	nieblas
जोंग	jong
लालची	voraz
लालची	codicioso
लालची	avaro
लालची	codiciosos
ओट	velo
ओट	veil
पेंटर	pintora
पेंटर	pintor
पूर्वाग्रहों	prejuicios
काँटों	espinas
कोरियोग्राफी	coreografía
श्रुतलेखन	dictado
श्रुतलेखन	dictados
जोया	zoya
पुलिसकर्मी	policía
पुलिसकर्मी	policia
ब्लॉकर्स	bloqueadores
हार्डकोर	hardcore
क्राइस्टचर्च	christchurch
चातुर्य	tacto
लॉकेट	relicario
लॉकेट	medallón
भद्रा	bhadra
लियाओ	liao
मोरिया	moriya
स्मृतिलोप	amnesia
सुसमाचार	evangelio
सुसमाचार	gospel
लिग्नाइट	lignito
पतंगों	polillas
आजा	aja
सहपाठियों	compañeros
प्योर	puras
प्योर	pura
प्योर	puro
प्योर	puros
भरवां	rellenos
भरवां	rellena
भरवां	peluche
भरवां	relleno
भरवां	rellenas
प्लाट	trama
प्लाट	argumento
प्लाट	complot
प्लाट	parcela
रिलेशनल	relacional
ग्रेनेड	granada
औपचारिकता	formalidad
औपचारिकता	formalidades
डिब्बाबंद	conservas
डिब्बाबंद	enlatada
मित्रो	friends
मित्रो	amigos
मित्रो	amigas
नॉर्वेजियाई	noruego
नॉर्वेजियाई	noruega
ह्यूज	hugo
कुई	kui
ग्रान	gran
विषयगत	temático
विषयगत	temática
विषयगत	temáticas
विषयगत	temáticos
अवंति	avanti
रुको	espere
रुको	esperar
रुको	espera
रुको	esperen
नागासाकी	nagasaki
थीटा	theta
ताले	cerraduras
पेनिसिलीन	penicilina
इली	ili
मेलो	apacible
मेलो	suave
आरोन	aaron
आरोन	aarón
बेनफिका	benfica
प्रथागत	consuetudinario
अप्पा	appa
केंडल	kendall
कुरैशी	qureshi
आरी	vi
आरी	vio
आरी	vieron
वेक	velatorio
वेक	despertar
वेक	despierta
वेक	estela
वर्जिल	virgilio
टारगेट	objetivo
टारगेट	target
टारगेट	blanco
पढना	reading
पढना	leyendo
पढना	leer
पढना	lectura
पढना	lecturas
ट्राफियां	trofeos
दाखिले	admisión
श्वा	schwa
बिंदी	bindi
अनर्गल	fatuo
कंगन	pulseras
कंगन	brazaletes
कंगन	pulsera
रूमाल	pañuelo
सिमी	simi
लोको	loko
लोको	loco
अपाचे	apache
अपाचे	apaches
जेफरी	jeffrey
उदारवादियों	liberales
तीक्ष्णता	agudeza
रेग	reggae
धामों	nobleza
फ़ेसबुक	facebook
गांठों	fardos
रैलियों	manifestaciones
सर्फ	surf
सर्फ	olas
सर्फ	windsurf
सर्फ	oleaje
नेली	nelly
ऑरवेल	orwell
डिप्थीरिया	difteria
छेदों	azucarados
उपनामों	apellidos
धूर्त	pretencioso
धूर्त	insidiosa
धूर्त	bribón
धूर्त	sota
अस्वीकरण	exención
अस्वीकरण	descargo
अस्वीकरण	renuncia
कोडी	kodi
कोडी	cody
कीन्स	kearns
स्नेक	culebra
स्नेक	víbora
स्नेक	snake
स्नेक	serpiente
सर्द	chill
पट्टों	arrendamientos
मिलनसार	gregaria
आयनन	ionización
मेसॉन	mesón
रीमान	riemann
टेट	tate
बीएससी	bsc
भूखी	hambrienta
भूखी	hambrientos
भूखी	hambre
भूखी	hambriento
स्कोप	alcance
स्कोप	ámbito
स्कोप	alcances
कैरल	carol
कैरल	carroll
होन्शू	honshu
कश	puff
नोगाई	nogai
एंजेलीना	angelina
टैगिंग	etiquetado
टैगिंग	etiquetar
गठबन्धन	coalición
टाडा	tada
फ़तह	fatah
मूंगा	coral
मूंगा	corales
ईदी	idi
राजनयिकों	diplomáticos
राजनयिकों	diplomáticas
राजनयिकों	diplomático
टाइन	tine
बांजुल	banjul
बेरूत	beirut
क्रेमर	kramer
ग्रीको	greco
बांके	banke
आईयूसीएन	uicn
आईफ़ोन	iphone
हैमरस्मिथ	hammersmith
फव्वारा	fuente
अगुणित	haploide
अण्टीगुआ	antigua
एंटरप्राइज	empresa
एंटरप्राइज	enterprise
स्टेंगल	stengel
लहू	sangre
लहू	blood
ब्रेटन	breton
संतरा	orange
संतरा	naranja
संतरा	anaranjado
हाइडेगर	heidegger
मर्दाना	macho
छुरा	apuñalado
छुरा	apuñalada
सलामत	salamat
बाउंड	obligado
बाउंड	atado
हैमंड	hammond
उपयोगितावादी	utilitario
वाहिद	wahid
दिखावटी	llamativo
दिखावटी	llamativa
प्रतीकवाद	simbolismo
संतो	santos
प्रोमो	promo
प्रोमो	promos
लैडर	escalera
ओमाहा	omaha
सहोदर	hermanos
शेर्लोट	charlotte
शेर्लोट	carlota
बेताब	desesperados
बेताब	desesperado
बेताब	desesperada
बेताब	desesperadas
वर्नियर	vernier
खिल	floreciente
खिल	floreciendo
हाफिज	hafiz
शिमाज़ु	shimazu
इवानोविच	ivanovic
एंटोन	anton
एंटोन	antón
इशारों	gestos
मर्डोक	murdoch
कमांडेंट	comandante
अफेयर्स	asuntos
श्यामलन	shyamalan
फैसल	faisal
आर्यो	aria
रेवरेंड	reverendo
बुल्ले	bulle
एकत्रण	cobros
एकत्रण	colecciones
डम्बल्डोर	dumbledore
मेम	mem
भक्तो	devotos
निर्भीकता	osadía
निर्भीकता	audacia
निर्भीकता	atrevimiento
गहराइयों	profundidades
फुहार	spray
फुहार	rociar
फुहार	aerosol
फुहार	pulverización
फुहार	llovizna
ग़ाज़ी	ghazi
हाना	hana
स्पाइनल	espinal
साइक्स	sykes
निक्स	nix
शाहनामा	shahnameh
ओलंपिक्स	olimpiadas
रुबिन	rubin
रुबिन	ruben
जरूरतमंद	necesitada
जरूरतमंद	necesitados
जरूरतमंद	necesitadas
जरूरतमंद	necesitado
भँवर	eddy
भँवर	remolino
वेला	vella
रेकार्ड	registro
रेकार्ड	récord
रेकार्ड	grabar
लाइनअप	alineación
वादकों	instrumentistas
वर्नर	werner
ईगल्स	eagles
ईगल्स	águilas
बांका	bangka
प्याज़	cebolla
प्याज़	cebollas
कॉप्टिक	copta
बिसात	tabla
बिसात	tablón
बिसात	tablero
बिसात	junta
रूपिम	morfema
बिस्मथ	bismuto
स्टोरीबोर्ड	storyboard
रिक्ति	vacante
रिक्ति	vacantes
स्पिनोज़ा	spinoza
बस्टर	buster
भेड़ियों	lobos
मैकआर्थर	macarthur
तान्या	tania
तान्या	tanya
इंटर्नशिप	pasantías
इंटर्नशिप	internado
इंटर्नशिप	pasantía
इंटर्नशिप	practicas
इंटर्नशिप	prácticas
मेदवेदेव	medvedev
समुराई	samurái
समुराई	samurai
टेडी	osito
टेडी	peluche
टेडी	teddy
फ़्रेंचाइज़िंग	franquicias
फ़्रेंचाइज़िंग	franquicia
उद्घोषक	locutor
सशर्त	condicionado
सशर्त	condicional
सशर्त	condicionales
सशर्त	condicionada
कूबड़	joroba
गुआंगशी	guangxi
व्हार्टन	wharton
करूणा	compasión
हनोई	hanoi
जाह	jah
रेनो	reno
सालार	salar
सूझबूझ	perspicacia
आतंकित	aterrorizar
शे	shay
माइक्रोफिल्म	microfilm
निपट	aparejos
निपट	abordar
मिलिंग	molienda
इश	ish
कार्लाइल	carlyle
यूटिलिटी	utilidad
स्क्रीनप्ले	guión
स्क्रीनप्ले	guion
तोशिबा	toshiba
मैकियावेली	maquiavelo
विन्यस्त	configurado
विन्यस्त	configurada
डामर	asfalto
फील	fil
तरबूज	sandías
तरबूज	sandía
छतरियों	paraguas
छतरियों	sombrillas
सिल	sil
वड़ा	vada
रेनडियर	renos
रेनडियर	reno
शिक्षाप्रद	didáctica
शिक्षाप्रद	didáctico
शिक्षाप्रद	didácticos
नॉक्स	knox
एबेन	eben
बहामा	bahamas
पिताओं	papás
पिताओं	papis
वेरा	vera
लोकी	loki
कॉम्बैट	combatir
कॉम्बैट	combate
कॉम्बैट	combates
आवक	entrante
आवक	entrantes
रेसर	racer
पाश्चर	pasteur
मोदक	modok
हाइपरप्लासिया	hiperplasia
पाइथन	python
पाइथन	pitón
बगुला	heron
बगुला	garza
स्लो	despacito
स्लो	lentitud
स्लो	lento
स्लो	lenta
स्लो	lentos
ईवान	iwan
हीटिंग	calefacción
हीटिंग	calentamiento
अतिचालकता	superconductividad
कॉमेडियन	cómicos
कॉमेडियन	comediantes
स्टार्टर	entrantes
एटोरवास्टेटिन	atorvastatina
हिल्बर्ट	hilbert
जॉगिंग	correr
चीज़े	desnudez
टॉलेमी	ptolomeo
नजफ़	najaf
फ्लेचर	fletcher
ग्राफ़	gráfica
ग्राफ़	gráfico
ग्राफ़	grafo
क्रिस्टीन	cristina
क्रिस्टीन	christine
बिज़किट	bizkit
पिंग	ping
टरपीन	terpeno
पूछो	preguntar
पूछो	pregunte
पूछो	pregunta
पूछो	pregunten
हॉस्टल	hostal
हॉस्टल	hostel
हॉस्टल	albergue
ऑफ़लाइन	desconectado
ऑफ़लाइन	desconectada
ऑफ़लाइन	desconectados
ऑफ़लाइन	offline
प्रोजेक्टर	proyector
प्रोजेक्टर	proyectores
किचन	cocina
बोल्डर	boulder
गश्ती	patrullar
गश्ती	patrulla
गश्ती	patrullaje
गश्ती	patrullas
मैग्वायर	maguire
ट्यूनिंग	sintonía
ट्यूनिंग	afinar
ट्यूनिंग	ajuste
ओकिनावा	okinawa
एंड्रयूज	andrews
कंट्रास्ट	contrastes
कंट्रास्ट	contraste
बाटा	bata
खलिहान	granero
खलिहान	establo
सेने	incubar
सेने	incubación
शर्मिंदा	avergonzado
शर्मिंदा	avergonzada
शर्मिंदा	avergonzado
शर्मिंदा	avergonzada
शर्मिंदा	avergonzados
कुर्सियों	sillas
कुर्सियों	sillones
ब्रोंकाइटिस	bronquitis
रीफ	arrecife
रीफ	arrecifes
नलिकाएं	ductos
नलिकाएं	conductos
संतरी	centinela
नुस्खा	receta
नुस्खा	prescripción
कीर	kir
टाँगे	patas
टाँगे	piernas
हेंडरसन	henderson
आइलैंड्स	islas
सुदृढीकरण	refuerzos
नॉटिंघमशायर	nottinghamshire
मेगाबाइट	megabytes
माइग्रेशन	migración
माइग्रेशन	emigración
माइग्रेशन	migraciones
बेकरी	panaderías
बेकरी	panadería
बेकरी	pastelería
बेकरी	repostería
बेकरी	panaderías
गोल्डस्मिथ	goldsmith
पाइपर	piper
एनचांटेड	encantados
एनचांटेड	encantado
एनचांटेड	encantada
सफ़वी	safávida
चूल्हा	horno
चूल्हा	estanterías
कार्यकर्त्ता	trabajadores
कार्यकर्त्ता	trabajadoras
कार्यकर्त्ता	obreros
कार्यकर्त्ता	trabajadora
कार्यकर्त्ता	trabajador
कार्यकर्त्ता	obrero
जम्पर	saltadores
जम्पर	saltador
अमाया	amaya
हॉग्वार्ट्स	hogwarts
सता	sata
कर्मा	karma
अलीशा	alisha
बढाना	ampliando
ड्रीमवर्क्स	dreamworks
वायुगतिकी	aerodinámica
इनलाइन	inline
जड़त्व	inercia
जुरचेन	jurchen
लौरा	laura
कोम	qom
मनमौजी	imprevisible
मनमौजी	impredecibles
मनमौजी	imprevisibles
मनमौजी	impredecible
हन्ना	hannah
कौड़ी	centavos
कौड़ी	céntimos
कौड़ी	peniques
बेथ	beth
बेथ	belén
वफ़ादारी	fidelidad
ओसेतिया	osetia
ईलिंग	ealing
काफूर	evaporada
रेस्ट	resto
रेस्ट	descanso
रेस्ट	descansar
रेस्ट	reposo
रेस्ट	descansen
वार्डन	alcaide
मस्से	verrugas
कृपालु	propicios
कृपालु	propicio
कृपालु	indulgente
गेरी	gary
गैलिली	galilei
भेस	disfraz
भेस	disimular
भेस	disfrazar
डेसमंड	desmond
मंदबुद्धि	fatuo
पहरेदार	vigilante
पोस्टकार्ड	postal
पोस्टकार्ड	postales
पोस्टकार्ड	postales
टिंकर	tinker
प्रीस्कूल	preescolar
प्रीस्कूल	preescolares
स्मारिका	recuerdo
डार्ट	dardo
अंतरात्मा	consciencia
अंतरात्मा	conciencia
इंटरचेंज	intercambio
मिडलटन	middleton
पैंजिया	pangea
एएमसी	amc
जंजीरों	cadenas
टिड्डी	langostas
टिड्डी	langosta
शमा	shama
निकालें	extracción
निकालें	extraer
निकालें	extracto
निकालें	quita
निकालें	eliminar
निकालें	quitar
दुधारू	milch
अड़चन	enganche
अड़चन	hitch
बढ़ेगी	incremento
बढ़ेगी	aumento
बढ़ेगी	aumentar
बढ़ेगी	aumenta
बढ़ेगी	aumentan
दौड़ना	running
दौड़ना	ejecutando
दौड़ना	corriendo
दौड़ना	correr
तितलियाँ	mariposas
विटिलिगो	vitíligo
डायरीज़	diarios
बोडेन	bowden
निदा	nida
दिष्टकारी	rectificador
इट्रियम	itrio
कारनामे	hazañas
कारनामे	explota
क्लेटन	clayton
एलियंस	extranjeros
एलियंस	alienígenas
एलियंस	aliens
एलियंस	extranjería
एलियंस	extraterrestres
कारी	kari
यांकीज़	yanquis
यांकीज़	yankees
चरने	pastoreo
चरने	pastos
चरने	pasto
शृंगेरी	prioratos
रेनी	renée
रेनी	renee
प्रायरी	priorato
मूर्च्छा	anestesia
ग्रैजुएट	graduada
ग्रैजुएट	graduado
ग्रैजुएट	postgrado
ग्रैजुएट	graduado
ग्रैजुएट	graduados
ग्रैजुएट	licenciado
कातिल	killer
कातिल	asesino
कातिल	asesina
कातिल	matador
संदीप्ति	luminiscencia
वचनबद्ध	comprometido
वचनबद्ध	comprometidos
वचनबद्ध	cometido
वचनबद्ध	comprometida
वेल्ड	soldadura
वेल्ड	soldar
युक्तियुक्त	razonable
युक्तियुक्त	razonables
आईटीसी	cci
डिलन	dillon
डिलन	dylan
विजार्ड	mago
विजार्ड	hechicero
पेटा	peta
बुलियन	booleana
सहेजें	ahorrar
सहेजें	guardar
सहेजें	save
सहेजें	salvar
सहेजें	ahorra
रेक्जाविक	reykjavik
रेक्जाविक	reykjavík
पंक्तिबद्ध	alinearse
पंक्तिबद्ध	alinear
पंक्तिबद्ध	alineación
क्रिप्टोग्राफी	criptografía
नन्हा	pequeño
नन्हा	peque
नन्हा	tiny
तस्कर	contrabandistas
बुसान	busan
अजीबोगरीब	bizarro
ओसिरिस	osiris
गुंडों	matones
गुंडों	gamberros
गुंडों	hooligans
ह्यूबर	huber
फीडर	subordinado
डिस्क्रीट	discretas
डिस्क्रीट	discreto
डिस्क्रीट	discreta
डिस्क्रीट	discretos
कॉन्फ़िगर	configurar
कॉन्फ़िगर	configure
प्रतिबंधक	restrictivas
प्रतिबंधक	restrictivo
प्रतिबंधक	restrictiva
प्रतिबंधक	restrictivos
केटी	katie
लिटा	lita
आर्ची	archie
विज़	wiz
कॉम्पटन	compton
धानीप्राणी	marsupial
ब्रोस	bross
पिस्सू	pulgas
पिस्सू	pulga
करानी	karachi
ट्रैफर्ड	trafford
कड़वी	amargado
कड़वी	amargos
कड़वी	amargo
कड़वी	amarga
कड़वी	amargada
टोबी	toby
छेदक	incisivos
छेदक	incisivo
संदिग्धों	sospechosas
संदिग्धों	sospechosos
संदिग्धों	sospecha
विलेन	villano
विलेन	villanos
संधारणीयता	sostenibilidad
संधारणीयता	sustentabilidad
