que	bahawa
arquitectes	arkitek
entrades	tiket
entrades	ticket
ciutadella	citadel
propaganda	propaganda
chris	chris
tòquio	tokyo
manifest	manifesto
enfrontament	showdown
repertori	repertoire
iguals	setaraf
gordon	gordon
canviat	ditukar
commons	commons
eivissa	ibiza
localitats	localities
sena	sena
sena	seine
lawrence	lawrence
luigi	luigi
volien	dicari
volien	teringin
volien	wanted
ribes	ribes
mira	tengok
mira	look
pressupost	bajet
pressupost	belanjawan
pressupost	anggaran
argentí	argentina
manchester	manchester
observacions	komen
esfera	sfera
tancament	penutupan
bàsics	asas
bàsics	basic
aviació	penerbangan
intern	dalaman
forat	lubang
forat	hole
brian	brian
batalló	batalion
sam	sam
modernista	modernist
córrer	lari
córrer	run
córrer	jalankan
natació	swimming
natació	berenang
natació	renang
impuls	momentum
cares	muka
patrons	corak
patrons	pola
caire	kaherah
narrativa	naratif
militant	militan
azerbaidjan	azerbaijan
captura	cekup
extern	luaran
pirates	lanun
pirates	pirates
pirates	perompak
destruït	dimusnahkan
destruït	hancur
compartir	share
igualada	igualada
progrés	kemajuan
progrés	progres
progrés	perkembangan
progrés	progress
tempesta	ribut
tempesta	storm
tanca	dekat
tanca	tutup
tanca	pagar
video	video
popularment	popularly
dimensió	dimensi
dimensió	dimension
wagner	wagner
plaques	pelat
plaques	plat
anells	berbunyi
civilització	tamadun
urbanització	urbanization
stalin	stalin
url	url
esquema	skema
esquema	scheme
esquema	skim
esquema	skema
gros	gros
protocol	protokol
deessa	dewi
pons	pons
cobertes	diliputi
cobertes	covered
cobertes	deck
mac	mac
mac	mcd
houten	houten
otto	otto
afectar	menjejaskan
organista	organist
fragment	cebisan
humor	mood
humor	jenaka
humor	humor
humor	lawak
creuer	pelayaran
creuer	cruise
rellevància	kaitan
rellevància	keterkaitan
rellevància	perkaitan
ballet	ballet
ballet	balet
començant	bermula
començant	memulakan
compon	gubah
instruccions	arahan
xipre	cyprus
igualtat	persamaan
manifestacions	demonstrasi
gilbert	gilbert
limitat	limited
limitat	terhad
vincent	vincent
rotació	putaran
gossos	anjing
jugant	bermain
jugant	main
jugant	playing
representada	diwakili
contribucions	sumbangan
films	filem
operatiu	beroperasi
proposa	proposes
mòbil	mobile
mòbil	bimbit
excavacions	excavations
costum	tabiat
detingut	ditahan
detingut	ditangkap
uefa	uefa
gravetat	graviti
lema	motto
lema	moto
anoia	anoia
roberto	roberto
classis	classis
doctorat	phd
horitzontal	mengufuk
campament	kem
campament	perkhemahan
campament	kemah
delegat	delegasi
capaços	berkebolehan
capaços	mampu
noi	boy
legislació	perundangan
austríac	austria
anton	anton
nicolas	nicolas
gòtica	gotham
fortuna	keberuntungan
fortuna	fortune
sòlid	pepejal
sòlid	pejal
sòlid	padu
guatemala	guatemala
arqueologia	arkeologi
calcular	kira
coves	gua
coves	caves
mesquita	masjid
mesquita	mosque
equacions	persamaan
façanes	facades
harold	harold
electricitat	eletrik
electricitat	elektrik
detectar	detect
detectar	mengesan
detectar	kesan
vaga	strike
vaga	mogok
característic	characteristic
jacob	jacob
march	mac
march	march
egipci	mesir
rcd	rcd
experiments	eksperimen
entrenament	latihan
entrenament	training
entrenament	senaman
seguiment	tracking
seguiment	menjejaki
seguiment	penjejakan
seguiment	pengesanan
descobreix	teroka
descobreix	terokai
periodisme	kewartawanan
fox	fox
fox	rubah
vaticà	vatican
tenor	tenor
fòrum	forum
escales	tangga
escales	timbangan
escales	penimbang
escales	sisik
aràbia	arabia
aràbia	arab
mecanismes	mekanisma
comentari	komen
infància	childhood
triangle	triangle
reserves	tempahan
insecte	serangga
musulmà	muslim
ucraïnès	ukraine
projecció	unjuran
suís	switzerland
suís	swiss
determinats	certain
determinats	tertentu
ptolemeu	ptolemy
leopold	leopold
subfamília	subfamily
sultan	sultan
dirigents	pemimpin
dirigents	leaders
gabinet	kabinet
deportivo	deportivo
pit	dada
facilitat	kemudahan
bartomeu	bartholomew
cobertura	coverage
cobertura	liputan
bosch	bosch
jim	jim
ferit	sakit
ferit	terluka
fusionar	gabung
fusionar	cantuman
fusionar	cantum
howard	howard
plus	plus
conversió	penukaran
concessió	konsesi
llistat	penyenaraian
llistat	menyenaraikan
experts	pakar
discos	cakera
isaac	isaac
isaac	ishak
visir	wazir
franc	franc
hongarès	hungary
duquessa	duchess
variació	variasi
jurat	juri
bull	bull
àcids	acids
receptor	receptor
receptor	penerima
barrera	barrera
barrera	halangan
barrera	penghalang
roses	roses
roses	mawar
atlético	atlético
columbia	columbia
viola	viola
escocès	scots
aparells	perkakasan
aparells	peralatan
pensa	fikir
pensa	rase
pensa	fikirkan
tarda	sore
tarda	petang
tarda	tengahari
poetes	penyair
aliment	rezeki
addicional	tambahan
passatgers	penumpang
plat	hidangan
plat	dish
rambla	rambla
ibrahim	ibrahim
alcohol	alkohol
frankfurt	frankfurt
definit	ditakrifkan
definit	ditakrif
song	lagu
song	song
raigs	sinaran
victoria	victoria
mantenint	mempertahankan
olympic	olimpik
denis	denis
configuració	setup
configuració	persediaan
configuració	penyelarasan
alliberat	dibebaskan
adoptat	adopted
llop	wolf
llop	serigala
danès	denmark
danès	danish
evidència	bukti
sydney	sydney
versos	ayatnya
versos	ayat
protectorat	protectorate
doblada	digelarkan
marines	marin
marines	marines
subfamilia	subfamilia
explicació	penjelasan
globe	glob
globe	globe
xinesos	china
xinesos	cina
derivat	terbitan
lent	lens
lent	slow
anthony	anthony
adult	dewasa
finca	finca
sisè	keenam
directora	pengarah
creus	salib
manuscrit	manuskrip
manuscrit	naskhah
tretze	thirteen
ginebra	geneva
philippe	philippe
estabilitat	kestabilan
navarro	navarro
testimonis	saksi
calais	calais
kenya	kenya
mahmud	mahmud
víctima	korban
correspondència	persuratan
expulsat	diusir
experimental	percubaan
experimental	eksperimen
trama	plot
afganistan	afghanistan
espines	berduri
espines	duri
brasiler	brazil
dependències	unit
broadway	broadway
immigrants	pendatang
verds	hijau
bou	bou
típicament	kebiasaannya
típicament	biasanya
jornada	hari
especialista	specialist
especialista	pakar
circulació	peredaran
croada	crusade
impressió	impression
impressió	kesan
impressió	percetakan
impressió	pencetakan
pagesos	petani
terror	terror
terror	teror
ricardo	ricardo
une	une
russell	russell
adams	adams
reduïda	mengurangkan
reduïda	terkurang
reduïda	dikurangkan
janeiro	janeiro
faria	faria
damasc	damascus
descendència	zuriat
metges	doctors
metges	doktor
refugiats	penyeludupan
crema	bakar
crema	krim
crema	cream
pseudònim	pseudonym
tresor	harta
tresor	treasure
lea	lea
assentaments	kerusi
marta	marta
ossos	bones
ossos	tulang
lorena	lorena
lorena	lorraine
medina	madinah
medina	medina
afecta	mempengaruhi
exploració	penjelajahan
exploració	penerokaan
exploració	imbasan
exploració	imbas
exploració	scan
tervuren	tervuren
generacions	generasi
heinrich	heinrich
federico	federico
funcionaris	pejabat
agulla	jarum
genètica	genetik
probabilitat	kebarangkalian
suposadament	konon
privilegis	keistimewaan
comerciants	peniaga
centro	centro
harmonia	keharmonian
harmonia	harmony
harmonia	harmoni
esquena	belakang
esquena	punggung
declarada	diisytiharkan
permès	diizinkan
permès	dibenarkan
dibuixant	kartunis
eliminació	pembuangan
eliminació	penyingkiran
eliminació	penyingkiran
astronomia	astronomi
astronomia	falak
istanbul	istanbul
alabama	alabama
plural	majmuk
plural	jamak
barberà	barberà
conte	conte
sobrenom	gelaran
pregunta	persoalan
pregunta	soalan
visites	lawatan
clients	customers
clients	pelanggan
clients	klien
adaptat	disesuaikan
adaptat	diadaptasi
ramaderia	ternakan
resultant	terhasil
pendent	tertangguh
pendent	pending
gènova	genoa
dissenys	design
dissenys	rekabentuk
caucas	caucasus
nacionalisme	nasionalisme
tailàndia	thailand
inaugurat	dilantik
promesa	bertunang
rey	rey
dita	dita
paràmetre	parameter
como	como
beta	beta
sri	sri
aventura	kembara
aventura	adventure
aventura	cabaran
aventura	pengembaraan
carib	carribean
carib	caribbean
holanda	holland
holanda	belanda
transferència	pemindahan
produccions	productions
enviats	hantar
enviats	sent
enviats	dihantar
arguments	hujah
esquí	ski
duresa	hardness
duresa	kekerasan
georg	georg
residents	penduduk
ombra	bayangan
ombra	bayang
ombra	shadow
ombra	bebayang
magnètic	magnet
magnètic	magnetik
magnètic	magnetic
virrei	viceroy
parcs	taman
renovació	pembaharuan
multitud	keramaian
pistes	runut
pistes	trek
bois	bois
preus	harga
desembocadura	mulut
christopher	christopher
racing	berlumba
racing	perlumbaan
racing	racing
llicenciat	graduan
llicenciat	lulus
llicenciat	graduate
parlat	dituturkan
muntatge	mounting
muntatge	melekap
taques	bintik
derivada	terbitan
iniciat	dimulakan
iniciat	bermula
ocupant	occupying
residus	buangan
residus	membazir
documentada	didokumenkan
crimea	crimea
sagrat	keramat
tunísia	tunisia
mercats	pasar
mercats	pasaran
externa	luaran
aux	aux
consellers	kaunselor
zool	zool
fischer	fischer
moreno	moreno
habitació	bilik
habitació	room
dan	dan
memòries	memoirs
pour	tuang
participant	peserta
triple	triple
extremadament	amat
extremadament	teramat
reconeix	mengiktiraf
reconeix	mengakui
reconeix	memperakui
monestirs	biara
portaveu	jurucakap
servidor	server
servidor	pelayan
moore	moore
coronat	dinobatkan
molècula	molekul
dublín	dublin
bàsic	asas
bàsic	basic
inspirat	inspired
inspirat	diinspirasikan
inspirat	diilhamkan
introduït	diperkenalkan
introduït	berkenalan
mínima	minimum
específics	spesifik
específics	specific
específics	tertentu
col	kubis
col	col
hernández	hernández
hernández	hernandez
assassinats	pembunuhan
visitants	pelawat
paraguai	paraguay
vela	candle
vela	lilin
vela	pelayaran
vela	belayar
balcó	balkoni
balcó	balcony
vídeos	video
talent	bakat
talent	talent
talent	berbakat
talent	talented
fidels	setia
casament	wedding
casament	kahwin
casament	perkahwinan
casament	kawin
toscana	toscana
toscana	tuscany
manel	manuel
manuscrits	manuskrip
manuscrits	naskah
luna	luna
venut	jual
venut	sold
venut	terjual
constància	ketekunan
anuals	tahunan
màlaga	málaga
màlaga	malaga
reputació	reputasi
semifinals	semifinal
rodatge	penembakan
rodatge	penggambaran
rodatge	shooting
ateneu	ateneo
mides	saiz
orgànica	organik
emilio	emilio
virtut	kebajikan
european	eropah
php	php
mexicà	mexico
platges	pantai
ciutadà	warganegara
ciutadà	citizen
periòdic	akhbar
benefici	benefit
benefici	manfaat
espectre	spektrum
supervivència	survival
específicament	khususnya
inversió	inversion
inversió	pelaburan
suggereix	cadangkan
suggereix	mencadangkan
fenòmens	fenomena
ciutadania	kewarganegaraan
ciutadania	kerakyatan
positiu	positive
positiu	positif
oriol	oriol
traçat	penyurihan
granja	ladang
laura	laura
vegetal	sayur
habilitats	keupayaan
habilitats	kemahiran
somni	mimpi
somni	dream
golfes	loteng
polèmica	kontroversi
trinitat	trinity
trinitat	trinidad
index	indeks
pokémon	pokémon
camerun	cameroon
banu	banu
banu	bani
leonardo	leonardo
picasso	picasso
bagdad	baghdad
parma	parma
kíev	kiev
marsella	marseille
simetria	simetri
road	jalan
road	road
client	client
client	klien
vigo	vigo
extractives	extractive
freqüentment	kerap
llit	katil
accedit	diakses
accedit	mengakses
creure	believe
creure	beriman
creure	percaya
felipe	felipe
experiment	percubaan
experiment	experiment
experiment	eksperimen
experiment	ujikaji
tauler	dashboard
tauler	papan
muñoz	muñoz
youthyears	youthyears
sonata	sonata
baden	baden
sessió	sesi
sessió	sessi
sessió	perjumpaan
sessió	rapat
sessió	mesyuarat
sessió	meeting
alumne	pelajar
alumne	student
otó	oto
còrsega	corse
còrsega	corsica
castellar	castellar
pals	sticks
pals	tongkat
ros	ros
sepultura	kubur
who	sape
relats	cerita
narcís	narcissus
pèl	hair
pèl	rambut
harvard	harvard
niça	nice
adrià	hadrian
taronja	orange
percentatge	peratus
percentatge	peratusan
percentatge	peratus
blues	blues
manifestació	demonstrasi
altament	highly
bruce	bruce
recurs	banding
recurs	rayuan
recurs	sumber
permetent	membenarkan
lector	pembaca
republicans	republikan
eliminat	dipadam
eliminat	terpadam
eliminat	dibuang
eliminat	dikeluarkan
ordenat	memerintahkan
ordenat	ditempah
monumental	monumental
acollir	hos
aportar	menyediakan
aportar	sediakan
amo	amo
budapest	budapest
ter	ter
aparegut	muncul
honors	honours
noies	girls
incorporació	penubuhan
valle	valle
conclusió	kesimpulan
manga	manga
río	río
modalitat	mod
aparentment	rupanya
contactes	kenalan
còmics	komik
ram	ram
senegal	senegal
allah	allah
hugo	hugo
african	afrika
african	african
mestra	cikgu
mestra	teacher
mestra	guru
pre	pre
pre	pra
balcons	balkoni
marshall	marshall
non	non
ernst	ernst
feble	lemah
profund	deep
aprovada	diluluskan
aprovada	approved
psicologia	psikologi
confusió	kekeliruan
confusió	kekalutan
circuits	litar
croats	croats
forats	lubang
land	land
land	tanah
land	darat
land	kontang
llegendes	lagenda
ambaixada	kedutaan
cala	cala
modificació	pengubahsuaian
efectiu	cash
efectiu	berkesan
efectiu	efektif
minoria	minoriti
rose	rose
diàleg	dialog
magistrat	hakim
hospitalet	hospitalet
ann	ann
viva	viva
normandia	normandy
gravats	terukir
àudio	audio
gramàtica	tatabahasa
esperava	ditunggu
vigilància	pengawasan
referèndum	referendum
centímetres	sentimeter
infecció	jangkitan
delhi	delhi
raymond	raymond
sentència	penghakiman
tendències	trend
tendències	tren
lucas	lucas
antoine	antoine
llança	lembing
quercus	quercus
valencia	valencia
quint	quintus
vestits	gaun
out	keluar
out	out
ludwig	ludwig
arena	arena
arena	gelanggang
sorpresa	surprise
altiplà	penara
reunions	mesyuarat
explosió	letupan
rasa	rasa
lideratge	kepimpinan
fruita	berbuah
fruita	buah
construïts	dibina
demostració	demo
demostració	demonstrasi
humitat	kelembapan
centra	pusat
lió	lyon
tela	kain
personalitats	personaliti
perdent	kalah
comissari	pesuruhjaya
bòsnia	bosnia
informes	laporan
angola	angola
atp	atp
suau	soft
suau	lembut
suau	licin
poderós	perkasa
poderós	kuat
tronc	bagasi
tronc	bonet
identificat	dikenalpasti
negociar	runding
bancs	banks
bancs	bank
regència	sigi
defensor	defender
superfícies	permukaan
nazis	nazi
bohèmia	bohemia
guitarrista	guitarist
estàtues	patung
estàtues	arca
aportació	input
dans	dans
túnel	terowong
guerrers	warriors
guerrers	pejuang
competències	kemahiran
competències	kuasa
experiències	pengalaman
tsar	tsar
infraclassis	infraclassis
atletisme	athletics
aportacions	sumbangan
enfrontaments	clashes
alejandro	alejandro
orange	orange
setze	sixteen
fil	fil
fil	jaluran
fil	bebenang
malta	pengilang
malta	malta
júnior	junior
sentiment	feeling
sentiment	perasaan
sus	sus
laurent	laurent
accepta	menerima
accepta	accept
accepta	terima
accepta	terimalah
trasllat	pemindahan
equatorial	equatorial
finances	kewangan
dependència	kebergantungan
desplaçament	sesaran
desplaçament	ofset
desplaçament	offset
dinàmica	dinamik
japan	jepun
cantonada	corner
cantonada	selekoh
cantonada	sudut
cantonada	bucu
milles	km
milles	miles
milles	mil
cercles	bulatan
fresc	fresh
fresc	segar
coordinació	penyelarasan
formacions	formations
tractaments	rawatan
opcions	opsyen
quilòmetre	kilometer
paolo	paolo
corrupció	rasuah
corrupció	korupsi
alfa	alpha
alfa	alfa
conrad	conrad
disminució	mengurangkan
disminució	kurangkan
pintat	dilukis
pintat	dicat
canes	canes
canes	cannes
fang	taring
fang	fang
obrers	pekerja
kennedy	kennedy
tinguin	mempunyai
turons	hills
anal	dubur
galeries	galeri
activista	aktivis
prado	prado
parker	parker
toni	toni
sessions	sesi
sessions	sessi
concloure	menyimpulkan
mongols	mongol
governadors	gabenor
copenhaguen	copenhagen
veí	jiran
veí	jiran
mariano	mariano
fabricant	pengeluar
fabricant	pengilang
incident	insiden
velocitats	kelajuan
elizabeth	elizabeth
enzim	enzim
mental	mental
edificació	bangunan
edificació	membina
despeses	perbelanjaan
oregon	oregon
religions	agama
opinions	maklumbalas
opinions	feedback
cria	pembiakan
cria	breeding
cria	membiak
corredor	runner
corredor	koridor
incorporat	berkanun
publi	publius
prosa	prosa
significatiu	bermakna
louisiana	louisiana
contaminació	pencemaran
necessàries	diperlukan
creences	kepercayaan
creences	keyakinan
colonització	penjajahan
bàsiques	asas
bàsiques	basic
codis	kod
destinació	destinasi
destinació	destiny
destinació	takdirnya
destinació	takdir
assistent	pembantu
assistent	assistant
assistent	bestari
assistent	wizard
líbia	libya
osca	huesca
malàisia	malaysia
ottawa	ottawa
minut	minit
psc	psc
tennessee	tennessee
demogràfica	demografi
bailey	bailey
catorze	fourteen
maurici	mauritius
cròniques	kronik
suite	deretan
suite	suite
suite	suit
gra	dedak
alumini	aluminium
alumini	aluminium
fide	fide
xifres	angka
xifres	tokoh
wolfgang	wolfgang
processó	perarakan
rics	kaya
foix	foix
melle	melle
reforçar	menguatkan
teatres	teater
comporta	behaves
cross	rentas
cross	salib
cross	cross
cross	langar
escorça	salak
escorça	menyalak
llibreria	bookstore
liu	liu
enregistrament	merekod
enregistrament	rakaman
enregistrament	merakam
evangeli	injil
flauta	seruling
transcripció	transkripsi
transcripció	transkrip
pacient	patient
pacient	sabar
pacient	pesakit
sibèria	siberia
ivori	ivory
ivori	gading
arnold	arnold
salvatge	liar
salvatge	liar
salvatge	biadab
diplomàtic	diplomat
mexicana	mexicana
weber	weber
cinturó	belt
posen	posen
plats	piring
plats	pinggan
bassa	rakit
test	test
party	parti
infraordo	infraordo
sisena	keenam
nebraska	nebraska
flamenc	flamenco
extracció	pengekstrakan
varsòvia	warsaw
down	down
down	kebawah
mercuri	mercury
teula	teja
mèdica	medik
mèdica	perubatan
cabal	flow
cabal	aliran
about	tentang
about	perihal
ordenació	mengisih
cartago	carthage
setè	ketujuh
monges	biarawati
oposat	opposite
hàbitats	habitat
myers	myers
sinònim	sinonim
castillo	castillo
parells	pairs
endèmica	endemik
puntes	lace
representava	digambarkan
rao	rao
sentiments	perasaan
acceptat	diterima
acceptat	accepted
prim	prim
avançada	advanced
sòls	lantai
discussions	perbincangan
vides	nyawa
vides	lives
expedicions	ekspedisi
primo	primo
finançament	pembiayaan
finançament	pembiayaan
plom	plumbum
plom	lead
plom	pimpin
ment	mind
ment	minda
zuric	zurich
zuric	zurich
fotògraf	photographer
fotògraf	jurugambar
canviant	menukar
disney	disney
wii	wii
òptica	optik
penal	penjenayah
penal	jenayah
newton	newton
estrany	pelik
hamilton	hamilton
líban	lubnan
polar	kutub
polar	polar
polar	hilo
murray	murray
blog	blog
cereals	cereals
cereals	bijirin
pitjor	teruk
traductor	penterjemah
emirat	emiriah
emirat	amiriah
aleksandr	aleksandr
lleuger	ringan
resident	resident
resident	penghuni
jugat	dimain
bolonya	bologna
emmagatzematge	storan
militants	atheists
militants	militan
saturn	saturn
saturn	zuhal
toca	tap
toca	ketik
jiménez	jiménez
funcional	fungsian
sport	sport
sport	sukan
renom	terkenal
renom	kemasyuran
assessor	penasihat
independentment	terlepas
formatge	cheese
formatge	keju
shakespeare	shakespeare
cridat	disebut
cridat	dipanggil
tenerife	tenerife
quebec	quebec
ciceró	cicero
sencer	keseluruhan
sencer	whole
franklin	franklin
bombardeig	bombardment
ducs	duke
ducs	dukes
stuttgart	stuttgart
diccionario	diccionario
jonathan	jonathan
solista	soloist
campus	kampus
campus	campus
vector	vektor
aixecament	mengangkat
algorisme	algoritma
metre	semeter
metre	meter
metre	meter
abraham	ibrahim
abraham	abraham
etiqueta	label
poètica	poetic
duran	duran
pen	pen
hola	hello
plenament	fully
segre	segre
billy	billy
primitiu	primitif
parents	kerabat
sigles	akronim
redueix	mengurangkan
socks	stokin
socks	socks
malalt	sakit
beethoven	beethoven
creença	kepercayaan
grant	grant
grant	hibah
grant	geran
athletic	athletic
athletic	atlit
avantatges	kelebihan
avantatges	pros
utah	utah
morter	bedil
ross	ross
molina	molina
cotó	kapas
cotó	cotton
emplaçament	penempatan
emplaçament	perletakan
emplaçament	lokasi
emplaçament	location
sporting	sporting
antena	antena
juntes	papan
apple	epal
apple	apple
crèdits	kredit
convocar	bersidang
gerard	gerard
stanley	stanley
seda	sutera
seda	sutra
superfamilia	superfamilia
narra	menceritakan
creats	dicipta
panorama	panorama
connecta	sambung
bombes	pam
bombes	bom
faraó	firaun
calci	kalsium
sonda	kuar
dissabte	sabtu
lectors	pembaca
academia	akademi
academia	academy
bec	bec
bec	paruh
adequada	memadai
aletes	fins
hispània	hispania
aguilar	aguilar
quelcom	sesuatu
notació	notasi
clark	clark
nitrogen	nitrogen
main	utama
kelly	kelly
botànica	botani
reflexió	pantulan
màrtirs	syuhada
escenaris	senario
oberts	open
requisits	keperluan
convergència	pemusatan
convergència	penjajaran
rebuig	penolakan
corneli	cornelius
hermann	hermann
opus	opus
protestes	bantahan
modifica	ubahsuai
regulació	peraturan
simultàniament	serentak
pequín	beijing
administradors	pentadbiran
administradors	pentadbir
realisme	realism
fita	cairn
eixos	paksi
benjamin	benjamin
convidat	tetamu
lincoln	lincoln
somàlia	somalia
defecte	defect
lleialtat	kesetiaan
demòcrata	demokrat
demòcrata	demokrasi
issn	issn
matèries	bahan
periodistes	wartawan
germain	germain
berga	berga
córdoba	córdoba
instrumental	instrumental
armeni	armenian
armeni	armenia
off	off
off	dimatikan
armament	persenjataan
mel	honey
mel	madu
morgan	morgan
planificació	merancang
planificació	perancangan
islàndia	iceland
perfecte	perfect
perfecte	sempurna
charlie	charlie
retorna	mengembalikan
armat	bersenjatakan
armat	bersenjata
guy	miang
guy	guy
localitzat	disetempatkan
kim	kim
queensland	queensland
documentals	documentaries
discs	cakera
considerades	dianggap
considerades	dipertimbangkan
adquirit	didapat
adquirit	diperoleh
adquirit	diperolehi
mots	mots
protesta	bantahan
noruec	norway
rarament	jarang
modes	mod
negatiu	negative
negatiu	negatif
meta	meta
extrema	ekstrem
extrema	melampau
ahmed	ahmed
islàmic	islam
filial	subsidiari
som	som
glòria	gloria
glòria	kemegahan
glòria	glory
glòria	kemuliaan
glòria	keagungan
bloqueig	mengunci
bloqueig	penguncian
bloqueig	lock
bloqueig	kunci
assolit	dijangkau
assolit	dicapai
camperols	petani
gràfics	grafik
constants	pemalar
ambiental	persekitaran
helena	helena
europe	eropah
respon	reply
pins	pines
contraforts	spurs
eta	eta
recollida	pickup
recollida	pengambilan
recollida	pikap
recollida	koleksi
recollida	collection
trastorns	gangguan
trastorns	kecelaruan
ghana	ghana
relíquies	pusaka
relíquies	peninggalan
alex	alex
lanka	lanka
canadenc	kanada
utilitat	utiliti
dell	dell
estàndards	piawaian
estàndards	standard
orelles	telinga
restaurat	dipulihkan
positiva	positive
positiva	positif
norman	norman
malalts	sakit
fina	fina
fina	nipis
exposar	dedahkan
càmeres	kamera
fabra	fabra
trio	trio
iemen	yaman
iemen	yemen
divendres	jumaat
aproximada	fuzzy
circ	circus
circ	sarkas
corpus	corpus
islàmica	islam
potent	kuat
barça	barça
creta	kreta
garona	garonne
dramaturg	playwright
influenciat	dipengaruhi
àrbitre	pengadil
visibles	kelihatan
visibles	tampak
visibles	kebolehlihatan
amiga	amiga
conductor	pemacu
conductor	driver
conductor	pemandu
galàxies	galaksi
volcà	berapi
intèrpret	pentafsir
casc	helmet
divina	ilahi
divina	divina
ltd	ltd
tribú	tribune
determina	menentukan
practicar	practise
orbital	orbital
realitzant	tampil
suspensió	suspension
suspensió	penggantungan
alsàcia	alsace
alternatiu	alternatif
alternatiu	alternatif
governants	pembaris
nevada	nevada
toronto	toronto
escollida	dipilih
escollida	terpilih
latm	latm
analitzar	analisa
leo	leo
robin	robin
longm	longm
coet	rocket
coet	roket
accent	loghat
deixebles	murid
controvèrsia	kontroversi
controvèrsia	pertikaian
controvèrsia	pertikaikan
alí	ali
fidelitat	fidelity
focus	fokus
emperadriu	maharani
blanco	blanco
pura	tulen
pura	murni
pura	pure
queen	ratu
queen	queen
queen	permaisuri
vermells	reds
lesió	kecederaan
lesió	lesion
roland	roland
operador	operator
simó	simon
simó	simón
crim	jenayah
dionís	dionysus
dionís	dionysius
mite	mitos
mer	mer
adonar	menyedari
adonar	sedar
enzims	enzim
inspecció	inspection
barroca	barok
productors	pengeluar
zeus	zeus
suárez	suarez
directes	direct
frases	frasa
frases	ayat
estel	star
estel	bintang
barbara	barbara
cercador	seeker
requereixen	memerlukan
acceptació	penerimaan
mari	mari
plàstic	plastik
malament	silap
malament	salah
donald	donald
enfocament	pendekatan
enfocament	approach
expressions	ungkapan
expressions	ekspresi
tanzània	tanzania
extremadura	extremadura
guanyadora	pemenang
confluència	kuala
núvols	awan
dewey	dewey
telescopi	teleskop
telescopi	moor
dissenyada	direka
pròleg	prolog
zhang	zhang
bros	bros
dimitir	resign
conselleria	kaunseling
útils	membantu
jutjat	mahkamah
bengala	benggala
reconeguts	dikenali
reconeguts	diakui
reconeguts	diiktiraf
convencional	konvensional
consideració	pertimbangan
procediments	prosedur
gradualment	bertahap
pobre	kesian
fantasia	fantasi
fantasia	fantasy
mongòlia	mongolia
adquisició	pemerolehan
adquisició	perolehan
restaurada	dipulihkan
quins	alahai
quins	ape
extra	tambahan
extra	extra
interpretacions	pentafsiran
cable	wayar
cable	kabel
cable	cable
afrique	afrique
blasco	blasco
especialitat	kepakaran
barres	bar
músculs	otot
lunar	lunar
mons	mons
lesions	kecederaan
abc	abc
educatiu	pendidikan
garrigues	garrigues
automàticament	automatik
violinista	fiddler
radicals	radikal
johnny	johnny
capacitats	keupayaan
capacitats	kemampuan
dissenyador	pereka
asteroide	asteroid
beat	beat
beat	rentak
elena	elena
roberts	roberts
porc	khinzir
porc	babi
solidaritat	perpaduan
solidaritat	solidariti
kevin	kevin
innovació	inovasi
secretaria	sekretariat
legals	perundangan
legals	legal
barca	barca
ortografia	ejaan
ortografia	spelling
roy	roy
complexes	complex
complexes	kompleks
nois	boys
nois	guys
nois	korang
atemptat	pembunuhan
dictador	diktator
jurista	jurist
wang	wang
disciplines	disiplin
conflent	conflent
prima	cousin
prima	sepupu
anarquista	anarkis
preguntes	soalan
preguntes	pertanyaan
nena	nena
domènec	dominic
teu	milikmu
teu	yours
hessen	hesse
afectat	concern
afectat	prihatin
regularment	teratur
paterna	paterna
avançat	advanced
alessandro	alessandro
neteja	clear
neteja	jelas
neteja	pembersih
neteja	pembersihan
neteja	pencuci
neteja	membersih
supercopa	supercopa
disparar	shoot
disparar	tunas
disparar	tembak
jules	jules
disposats	rela
jaime	jaime
afluents	tributaries
causant	almarhum
causant	mendiang
causant	allahyarham
malik	malik
mora	mora
galàxia	galaxy
galàxia	galaksi
complexitat	kerumitan
biografies	biographies
edificacions	bangunan
cremar	bakar
sodi	natrium
currentclub	currentclub
barret	hat
barret	topi
unión	unión
forestal	perhutanan
elx	elche
níger	niger
nepal	nepal
processament	pemprosesan
estimat	dicintai
estimat	disayangi
giacomo	giacomo
financer	kewangan
grahamstown	grahamstown
like	like
like	ibarat
comparteix	share
sabia	knew
romanès	romania
esparta	sparta
renovar	renew
johannes	johannes
economista	economist
rossini	rossini
diferenciar	bezakan
seguí	diekori
seguí	diikuti
cantants	penyanyi
traïció	pengkhianatan
traïció	khianat
traïció	derhaka
paco	paco
estrictament	mengetatkan
estrictament	strictly
leftarm	leftarm
censura	penapisan
combustió	pembakaran
koch	koch
comprensió	understanding
comprensió	pengertian
comprensió	memahami
comprensió	pemahaman
seqüències	jujukan
investigar	menyiasat
calcula	kira
pantà	rawa
pantà	paya
pantà	marsh
carlemany	charlemagne
revelar	reveal
revelar	dedahkan
fitxers	fail
mit	mit
serrano	serrano
taxes	yuran
txec	czech
modernisme	modenisme
serres	serres
aïllat	terasing
veient	watching
veient	menyaksikan
veient	memerhati
veient	menonton
immigració	imigresen
hab	viv
tracte	deal
tracte	perjanjian
protestant	protestant
partidari	penyokong
dame	dame
festivals	festival
minor	minor
jutges	hakim
montana	montana
mercaderies	barangan
mercaderies	freight
filip	philippus
filip	filip
caritat	bersedekah
caritat	sedekah
