اتھاہ	mély
مُقرّر	szett
مُقرّر	set
مُقرّر	beállítva
مُقرّر	forgatás
مُقرّر	kivetett
مُقرّر	bizonyos
مُقرِّر	szónok
مُقرِّر	felszólaló
مُقرّرہ	letelepedett
مُقرّرہ	kijelölt
مُقرّرہ	kinevezett
مُقرّرہ	szokásos
مُقرّرہ	felírt
مُقرّرہ	előírt
مُقرّرہ	letelepedett
مُقرّرہ	rögzített
مُقرّرہ	fix
مُقرّرہ	rögzítve
مُقرّرہ	meghatározott
مُقرّرہ	meghatározva
مُقرّرہ	bizonyos
مُقرّض	vágás
مقروض	kötelezett
مقروض	adós
مقروض	eladósodott
مقروق	lefoglalt
مقروق	csatolt
مقروق	csatolva
مقروق	lefoglalt
مقروق	elkobzott
مقرون	közel
مقرون	szomszédos
مقرون	összefüggő
مقرون	kapcsolódó
مقرون	rokonok
مقرون	rokon
مقرون	kapcsolatban
مقرون	kapcsolódott
مقرون	kapcsolt
مقرون	összekapcsolt
مقرون	kapcsolatban
مقرون	összefüggő
مقرون	csatlakozott
مقرون	konjugált
مُقسِط	méltányos
مُقسِط	pártatlan
مُقسِط	csak
مُقسِّم	elosztó
مُقسِّم	forgalmazó
مُقسِّم	elválasztó
مقسوم	részesedése
مقسوم	megosztás
مقسوم	részesedés
مقسوم	sok
مقسوم	tétel
مقسوم	elosztva
مقسوم	elosztott
مقسوم	osztott
مقسوم	osztva
مقسوم	megosztott
مقسوم	megosztva
مقسوم	végzet
مقسوم	sors
مقسوم	osztalék
مقسوم	végzet
مقسوم	sors
مقصد	szándék
مقصد	szándéka
مقصد	objektív
مقصد	cél
مقصد	célkitűzés
مقصد	objektum
مقصد	tárgy
مقصد	cél
مقصد	dizájn
مقصد	tervezési
مقصد	design
مقصد	tervezés
مقصد	szándék
مقصد	szándéka
مقصد	célzás
مقصد	célja
مقصد	cél
مقصد	objektív
مقصد	cél
مقصد	célkitűzés
مُقصّر	hiányos
مُقصّر	hibás
مُقصِّر	bűnös
مقصود	objektum
مقصود	tárgy
مقصود	megtekintés
مقصود	kilátás
مقصود	nézet
مقصود	szándék
مقصود	szándéka
مقصود	célzás
مقصود	célja
مقصود	cél
مقصود	objektum
مقصود	tárgy
مقصود	megtekintés
مقصود	kilátás
مقصود	nézet
مقصود	dizájn
مقصود	tervezési
مقصود	design
مقصود	tervezés
مقصود	szándék
مقصود	szándéka
مقصود	célzás
مقصود	célja
مقصود	cél
مقصُور	csökkent
مقصُور	csökkentett
مقصُور	rövidített
مُقطّر	desztillált
مقطع	befejezés
مقطع	vége
مقطع	vég
مُقطّع	komoly
مُقطّع	súlyos
مُقطّع	ünnepélyesen
مُقطّع	ünnepélyes
مُقطّع	vágás
مُقطّعات	darabok
مُقطّعات	darabjai
مُقطّعات	darab
مُقطّعات	darabokban
مقطوع	külön
مقطوع	csonka
مقعد	csípő
مقعد	végbél
مُقعّر	konkáv
مُقفّل	zárva
مُقفّل	bezárva
مُقلِّب	turner
مُقلِّب	változik
مُقلِّب	fordulok
مُقلِّب	konvertáló
مُقلِّد	követője
مُقلِّد	követő
مقلُوب	fordított
مقلُوب	fordított
مِقناطیس	mágnes
مِقناطیسی	mágneses
مِقناطیسیت	vonzalom
مِقناطیسیت	mágnesesség
مِقناطیسیت	báj
مُقنِّن	jogalkotó
مُقنِّنہ	jogalkotó
مِقوَد	kötelet
مِقوَد	kötél
مِقوَد	szál
مقُولہ	közmondás
مقُولہ	mondás
مقُولہ	aforizma
مقُولہ	idézet
مقُولہ	maxim
مُقوّیٰ	megerősített
مُقوّیٰ	erősített
مُقوّیٰ	megerősített
مقہور	zavarodott
مقہور	zavart
مقہور	elnyomott
مقہور	átkozott
مقہور	elátkozott
مُقئی	hánytató
مِقیاس	méter
مِقیاس	mérő
مِقیاس	kritérium
مُقیت	providence
مُقیّد	korlátozott
مُقیّد	korlátozottak
مُقیّد	köt
مُقیّد	kötve
مُقیم	tartózkodó
مُقیم	állomásozik
مُقیم	rezidens
مُقیم	lakos
مُقیم	rögzített
مُقیم	fix
مُقیم	rögzítve
مکّا	kukorica
مُکّا	büfé
مکاتِب	iskolákban
مکاتِب	iskolák
مکاتِب	iskola
مکاتیب	leveleket
مکاتیب	betűk
مکاتیب	levelek
مکّار	csaló
مکّار	ravasz
مکّار	csaló
مکّار	csal
مکّار	hamis
مکّار	ravasz
مکّار	csaló
مکّار	ravasz
مکّار	csaló
مکّار	csal
مکّار	hamis
مکّار	ravasz
مکّار	ravasz
مکارِم	erény
مکارِم	szelídség
مکاسِب	szakmák
مکاسِب	kézműves
مُکاشفہ	megérzés
مُکافات	megtorlás
مُکافات	nemesis
مُکافات	megtorlás
مُکافات	kárpótlás
مُکافی	egyenlők
مُکافی	egyenlőek
مُکافی	egyenlő
مُکافی	parabola
مُکافی	egyenértékű
مُکافی	megfelelője
مُکالمہ	párbeszédre
مُکالمہ	párbeszéd
مکان	house
مکان	ház
مکان	házon
مکان	otthon
مکان	itthon
مکان	haza
مکان	űr
مکان	tér
مکان	house
مکان	ház
مکان	házon
مکان	lakás
مکان	otthon
مکان	itthon
مکان	haza
مکان	űr
مکان	tér
مکانی	térbeli
مکائد	csalók
مکائد	csalások
مکائد	trükk
مکائد	trükkök
مکائد	stratégiák
مکائد	csapdák
مُکبّر	szószék
مُکبِّر	nagyító
مُکت	megváltott
مُکت	freed
مکتبہ	könyvtári
مکتبہ	könyvtár
مکتبہ	könyvtárban
مکتبی	akadémiai
مُکتفی	elégséges
مُکتفی	elegendő
مُکتفی	tökéletes
مُکتفی	elégedett
مُکتفی	tartalma
مُکتفی	tartalom
مُکتفی	komplett
مُکتفی	teljes
مُکتفی	teljessé
مکتوب	levele
مکتوب	megírva
مکتوب	írásbeli
مکتوب	írta
مکتوب	írott
مکتوب	írással
مکتوب	írás
مکتوب	írása
مکتوب	levélben
مکتوب	betű
مکتوب	levél
مکتوب	levelet
مکتوب	levele
مکتوم	elrejtve
مکتوم	rejtett
مکتوم	elrejtett
مُکتی	megváltás
مُکتی	szökés
مُکتی	menekülés
مُکتی	megszökni
مُکٹ	tiara
مُکٹ	címere
مُکٹ	crest
مُکٹ	koronát
مُکٹ	crown
مُکٹ	korona
مُکثِّف	kondenzátor
مُکدّر	sáros
مُکدّر	komor
مُکدّر	borús
مُکدّر	zavarodott
مُکدّر	zavart
مکر	csalás
مکر	csaló
مکر	csalás
مکر	csal
مکر	csalás
مکر	megtévesztés
مکر	ürügy
مکر	trick
مکر	trükk
مکر	csalás
مکر	csaló
مکر	csalás
مکر	csal
مکر	csalás
مکر	megtévesztés
مکر	ürügy
مکر	trick
مکر	trükk
مُکر	elutasítás
مُکرانا	cáfolni
مُکرر	ismétli
مُکرر	ráadás
مُکرر	visszatérő
مُکرر	ismétlődő
مُکرر	ismételten
مُکرر	újra
مُکرّم	augusztusban
مُکرّم	august
مُکرّم	augusztus
مُکرّم	nemes
مُکرّم	noble
مُکرّم	tisztelendő
مکرمت	kegyelem
مکرمت	grace
مکرمت	becsület
مکرمت	megtiszteltetés
مکروہ	kellemetlen
مکروہ	gusztustalan
مکروہ	undorító
مکروہ	méltatlan
مکروہ	kellemetlen
مکروہ	gusztustalan
مکروہ	undorító
مکروہ	méltatlan
مکروہ	utálatos
مکرہایا	álnok
مکڑی	pók
مکڑی	spider
مُکسّر	mérés
مُکسّر	square
مُکسّر	szögletes
مُکسّر	négyzetes
مُکسّر	tér
مُکسّر	négyzet
مُکسّر	megtört
مُکسّر	törött
مُکسّر	törve
مکسُوبہ	kiérdemelte
مکسُوبہ	megszerezte
مکسُوبہ	beszerzett
مکسُوبہ	szerzett
مکسُوبہ	megszerzett
مکسُور	frakció
مکشُوف	felfedezte
مکشُوف	felfedezett
مکشُوف	nyitva
مکشُوف	felfedte
مُکعّب	kocka
مکفُوف	vakon
مکفُوف	vak
مکفُوف	vakok
مُکلّف	elegáns
مُکلّف	kidolgozott
مُکمّل	teljes
مُکمّل	összesen
مُکمّل	full
مُکمّل	teljes
مُکمّل	tökéletes
مُکمّل	abszolút
مُکمّل	komplett
مُکمّل	teljes
مُکمّل	teljessé
مُکمّل	alapos
مُکنت	energia
مُکنت	erő
مُکنت	power
مُکنت	hatalom
مُکنت	képesség
مُکنت	képességek
مُکنت	erőt
مُکنت	erő
مُکنت	force
مُکنت	erő
مُکنت	hatóság
مکنُون	titok
مکنُون	titkos
مکنُون	értékes
مکنُون	drága
مکنُون	elrejtve
مکنُون	rejtett
مکنُون	elrejtett
مکنُون	fedett
مکنُون	beépített
مکَوڑا	rovarok
مکَوڑا	rovar
مُکَوکب	csillagos
مکَول	kréta
مُکوّن	létrehozott
مُکوّن	létrehozva
مُکوّن	teremtett
مُکوِّن	alkotó
مُکوِّن	teremtő
مکئی	kukorica
مکئی	kukoricát
مکئی	kukorica
مکیدت	megtévesztő
مکیدت	csalás
مکیدت	csal
مُکیّف	ittas
مکین	rezidens
مکین	lakos
مُکھ	főnök
مُکھ	igazgató
مکّھن	vaj
مکّھن	vajat
مکّھن	margarin
مُکھوا	rouge
مکّھی	repülni
مکّھی	repülés
مکّھی	repül
مکّھی	repülj
مگ	út
مگ	uton
مگ	közúti
مگ	utat
مگ	ösvény
مگ	útvonal
مگ	út
مگر	kivéve
مگر	de
مگر	mentés
مگر	megmenteni
مگر	mentése
مگر	kivéve
مگر	de
مگرا	makacs
مگرا	csökönyös
مگرا	ravasz
مگرا	büszke
مگرا	ravasz
مگرا	lusta
مگس	repülni
مگس	repülés
مگس	repül
مگس	repülj
مگن	elégedett
مگن	élvezi
مگن	élvezem
مگن	felszívódik
مگن	felszívódott
مگن	elégedett
مگن	élvezi
مگن	élvezem
مگن	boldogság
مگن	boldog
مگن	felszívódik
مگن	felszívódott
مُگنا	állott
مُگنا	romlott
مُگنا	rohadt
مل	harcos
مل	birkózó
مل	mocsok
مل	üledék
مل	pézsma
مل	kámfor
مل	akrobata
مل	hab
مُل	bor
مُل	borok
مُل	likőr
مُل	szesz
ملا	csoport
ملا	csoportban
ملا	band
ملا	banda
ملا	együttes
ملا	zenekar
مِلا	kevert
مِلا	vegyes
مِلا	keverve
مِلا	united
مِلا	egyesült
مِلا	megtalált
مِلا	megtaláltam
مِلا	talált
مُلّا	molla
ملابِس	ruhák
ملابِس	ruhákat
ملابِس	ruhák
ملابِس	ruha
ملابِس	ruhát
مُلابست	hasonlóság
مُلابست	hasonlóságot
مِلاپ	union
مِلاپ	unió
مِلاپ	szakszervezet
مِلاپ	unión
مِلاپ	uniós
مِلاپ	concord
مِلاپ	megbékélés
مِلاپ	egyeztetés
مِلاپ	kombináció
مِلاپ	barátság
مِلاپ	kiigazítás
مِلاپ	megállapodás
مِلاپ	egyetértés
مِلاپ	megegyezés
مِلاپ	egyezség
مِلاپ	közösülés
مِلاپ	egység
مِلاپ	béke
مِلاپی	barát
مِلاپی	barátom
مِلاپی	munkatárs
مِلاپی	társult
مِلاپی	civil
مِلاپی	polgári
مِلاپی	intim
مِلاپی	meghitt
مُلّاٹا	bigott
ملّاح	tengerész
ملّاح	matróz
ملّاح	hajós
ملّاح	hajós
ملّاح	tengerész
ملّاح	matróz
ملاحِدہ	ateisták
ملاحِدہ	hitetlenek
مُلاحظہ	néz
مُلاحظہ	keresem
مُلاحظہ	felülvizsgálat
مُلاحظہ	kritika
مُلاحظہ	vizsgálat
مُلاحظہ	ellenőrzési
مُلاحظہ	ellenőrzés
مُلاحظہ	megfontolás
مُلاحظہ	figyelembe
ملّاحی	navigációs
ملّاحی	navigáció
ملّاحی	visszaélések
ملاذ	menedéket
ملاذ	menedék
ملاذ	menedék
ملاذ	menedék
ملاذ	menekültügyi
ملاذ	menedékjog
ملاذ	védelmező
ملاذ	védő
مُلازم	szolga
مُلازم	cseléd
مُلازمت	kiszolgálás
مُلازمت	szerviz
مُلازمت	szolgálat
مُلازمت	szolgáltatás
مُلازمت	kötelesség
مُلازمت	vám
مُلازمت	foglalkoztatottság
مُلازمت	foglalkoztatási
مُلازمت	foglalkoztatás
مُلازمہ	cseléd
مُلازمہ	szobalány
مُلاطفت	megfontolás
مُلاطفت	figyelembe
مُلاطفت	szívesség
مُلاطفت	kedvesség
مُلاطفہ	levélben
مُلاطفہ	betű
مُلاطفہ	levél
مُلاطفہ	levelet
مُلاطفہ	levele
مُلاطفہ	szívesség
مُلاطفہ	udvariasság
مُلاطفہ	udvariasság
مُلاطفہ	levelezés
مُلاطفہ	levélváltás
ملاعِب	játék
ملاعِب	játékok
ملاعِب	sport
ملاعِب	sportban
مُلاقات	interjú
مُلاقات	gyűlés
مُلاقات	találkozás
مُلاقات	találkozó
مُلاقات	megbeszélés
مُلاقات	találkozás
مُلاقات	bevezetés
مُلاقات	bevezetése
مُلاقات	bevezető
مُلاقات	látogatás
مُلاقاتی	látogatói
مُلاقاتی	látogató
مُلاقاتی	hívó
مُلاکمہ	box
مُلاکمہ	boksz
ملال	nemtetszését
ملال	rosszindulat
ملال	bánat
ملال	gyász
ملال	bánat
ملال	szomorúság
ملالت	bánat
ملالت	szomorúság
ملامت	hibáztatja
ملامت	hibáztatja
ملامتی	elítélendő
مِلان	union
مِلان	unió
مِلان	szakszervezet
مِلان	unión
مِلان	uniós
مِلان	összehasonlítás
مِلان	összehasonlítása
مِلانا	kombinálni
مِلانا	egyesíteni
مِلانا	mix
مِلانا	keverék
مِلانا	csatlakozz
مِلانا	csatlakozás
مِلانا	fit
مِلانا	fitt
مِلانا	beállítani
مِلانا	keverék
مِلاوٹ	keverék
مِلاوٹ	elegy
مِلاوٹ	keverékek
مِلاوٹ	amalgám
ملائک	angyalok
مُلائم	gyengéd
مُلائم	pályázati
مُلائم	pályázat
مُلائم	enyhe
مُلائم	gyengéd
مُلائم	szelíd
مُلائم	puha
مُلائم	lágy
مُلائمت	érzékenység
ملائی	masszázs
ملبا	kosz
ملبا	törmelék
ملبا	vacak
ملبا	szemét
مُلبّس	fedett
مُلبّس	lefedett
مُلبّس	fedezett
مُلبّس	borított
مُلبّس	kétséges
مُلبّس	komplikált
مُلبّس	bonyolult
ملبُوس	ruházat
ملبُوس	ruhák
ملبُوس	ruha
ملبُوس	ruhát
ملبُوس	öltözött
ملبُوس	öltözve
ملبُوس	ruha
ملبُوسات	ruhák
ملبُوسات	ruhákat
ملبُوسات	ruhák
ملبُوسات	ruha
ملبُوسات	ruhát
مِلّت	emberek
مِلّت	közösség
مِلّت	közösségi
مِلّت	nemzet
مِلتا	hasonló
مِلتا	hasonlóak
مِلتا	hasonlók
مُلتبِس	homályos
مُلتبِس	tisztázatlan
مُلتجا	védelmező
مُلتجا	védő
مُلتجا	menedék
مُلتجا	menekültügyi
مُلتجا	menedékjog
مُلتفِت	figyelmes
مُلتمِس	imádkozik
مُلتمِس	imádkozni
مُلتمِس	könyörög
مُلتمِس	kérelmező
مُلتمِس	jelentkező
مُلتمِس	felperes
مُلتوی	elhalasztották
مُلتوی	késedelmes
مُلتوی	késik
مُلتوی	késleltetett
مُلتوی	függőben
مُلتوی	folyamatban
مُلتہِب	lángoló
ملٹ	karton
ملٹ	karton
ملجا	visszavonulás
ملجا	menedék
ملجا	menekültügyi
ملجا	menedékjog
ملِچھ	piszkos
ملِچھ	mocskos
ملِچھ	kosz
ملِچھ	mocskos
مِلح	szépség
مِلح	gyönyörűség
مِلح	só
مِلح	sót
مِلح	sós
مِلح	elegancia
مُلحِد	ateista
مُلحِد	eretnek
مُلحِد	hitetlen
مُلحِد	hitetlen
مُلحِد	pogány
مُلحق	szomszédos
مُلحق	szomszédos
مُلحق	mellékelt
مُلحق	összefüggő
مُلحق	csatlakozott
مُلحقہ	függelék
مُلخّص	absztrakt
مُلخّص	elvont
مُلخّص	összefoglaló
مُلذّذ	finom
مُلذّذ	finom
مُلزم	feltöltve
مُلزم	vádlott
مُلزم	megvádolt
ملزُوم	elválaszthatatlanok
ملزُوم	kapcsolódott
ملزُوم	kapcsolt
ملزُوم	összekapcsolt
ملزُوم	kapcsolatban
مُلصق	csatolt
مُلصق	csatolva
ملعُون	átkozott
ملعُون	ördög
ملعُون	kiközösített
ملعُون	sátán
ملغوبہ	mash
ملغوبہ	mash
ملفُوظی	kifejezett
ملفُوف	mellékelt
ملفُوف	elrejtve
ملفُوف	rejtett
ملفُوف	elrejtett
ملفُوف	hajtogatott
ملفُوف	hajtva
ملفُوف	összegyűlt
ملفُوف	összegyűjtött
ملقّب	jogosult
ملک	angyal
ملک	angel
ملک	angyalka
ملِک	szuverén
ملِک	kinga
ملِک	malik
مِلک	birtoklás
مِلک	ingatlan
مِلک	tulajdon
مِلک	ingatlanok
مِلک	tulajdonság
مُلک	birodalom
مُلک	dominium
مُلک	ország
مُلک	országban
مُلک	terület
مُلک	területe
مُلک	régió
مُلک	régiók
ملکاہٹ	hányt
ملکاہٹ	hányás
ملکاہٹ	hányinger
ملکاہٹ	émelygés
ملکُوت	dominium
ملکُوت	királyság
ملکُوتی	angyali
ملکہ	szakértelem
ملکہ	szakértelemmel
ملکہ	parancsnokság
ملکہ	parancs
ملِکہ	királynő
ملِکہ	queen
ملِکہ	dáma
ملِکہ	királyné
مِلکی	gazda
مِلکی	gazdálkodó
مِلکی	farmer
مُلکی	bennszülött
مُلکی	őshonos
مُلکی	belföldi
مُلکی	őslakos
مُلکی	politikai
مُلکی	politika
مُلکی	nemzeti
مُلکی	országos
مُلکی	national
مُلکی	civil
مُلکی	polgári
مِلکیّت	birtoklás
مِلکیّت	ingatlan
مِلکیّت	tulajdon
مِلکیّت	ingatlanok
مِلکیّت	tulajdonság
ملگجا	poros
ملگجا	rozsdás
ملگجا	fodros
ملل	gond
ملل	baj
ملل	bánat
ملل	bánatot
ملل	szomorúság
ملل	bánat
ملل	gyász
مِلل	nemzetek
مُلمّع	bevonat
مُلمّع	törtető
ململاہٹ	bánat
ململاہٹ	szomorúság
ململاہٹ	megbánás
ململاہٹ	bánni
ململاہٹ	depresszió
مِلن	union
مِلن	unió
مِلن	szakszervezet
مِلن	unión
مِلن	uniós
مِلن	kapcsolatfelvétel
مِلن	kapcsolattartó
مِلن	kontakt
مِلن	érintkezés
مِلن	kapcsolat
مِلن	kapcsolatba
مِلن	gyűlés
مِلن	találkozás
مِلن	találkozó
مِلن	megbeszélés
مِلن	megállapodás
مِلن	egyetértés
مِلن	megegyezés
مِلن	egyezség
مِلن	harmónia
مِلن	harmony
ملنا	masszázs
مِلنا	öltöny
مِلنا	egybe
مِلنا	nyereség
مِلنا	csatlakozz
مِلنا	csatlakozás
مِلنا	ölelés
مِلنا	tally
مِلنا	találkozni
مِلنا	találkozó
مِلنسار	baráti
مِلنسار	barátságosak
مِلنسار	barátságos
ملنگ	ittas
مِلنی	fogadás
مِلنی	recepció
مِلنی	befogadás
مِلنی	vétel
ملُّو	majom
ملُّو	medve
ملُّو	bear
ملُّو	mackó
ملُّو	maci
مِلواں	kevert
مِلواں	vegyes
مِلواں	keverve
مِلواں	ikrek
مُلوّث	szennyezett
مُلوّث	szennyezett
مُلوّث	fertőzött
مُلوّث	szennyezett
ملُوک	gyönyörű
ملُوک	kényes
ملُوک	jóképű
مُلُوک	királyok
مُلُوکانہ	királyi
مُلُوکانہ	royal
مُلُوکیّت	monarchia
ملُول	szomorú
ملُول	szomorúság
ملُول	bús
ملُول	elégedetlen
ملُولا	megbánás
ملُولا	bánni
ملُولا	bánat
ملُولا	gyász
ملُولا	bánat
ملُولا	szomorúság
ملُولا	bánat
ملُولا	bánatot
ملُولا	szomorúság
ملُوم	hibáztatta
ملُوم	vádlott
ملُوم	megvádolt
مُلوّن	színezett
مِلَونی	ötvözet
مِلَونی	ötvözött
مِلَونی	keverék
مِلَونی	elegy
مِلَونی	keverékek
ملویّا	masszőr
مُلہٹی	édesgyökér
مُلہم	inspirált
مِلی	kevert
مِلی	vegyes
مِلی	keverve
مِلی	megtalált
مِلی	megtaláltam
مِلی	talált
مِلی	united
مِلی	egyesült
مِلّی	nemzeti
مِلّی	országos
مِلّی	national
مِلے	kapcsolódó
مِلے	társult
مِلے	találkozott
مِلے	met
مِلے	találkoztunk
مِلے	találkoztam
مِلے	csatolt
مِلے	csatolva
ملیامیٹ	megsemmisült
ملیامیٹ	elpusztult
ملیامیٹ	elpusztította
ملیامیٹ	tönkretette
ملیامیٹ	tönkrement
ملیامیٹ	tönkretett
ملیچھ	tisztátalan
ملیچھ	mocskos
ملیچھ	piszkos
ملیچھ	mocskos
ملیچھ	kosz
ملیح	gyönyörű
ملیح	bájos
ملیح	elbűvölő
ملین	tompa
ملین	unalmas
ملین	dim
ملین	homály
ملین	szomorú
ملین	szomorúság
ملین	bús
ملین	mocskos
ملین	piszkos
ملین	mocskos
ملین	kosz
مُلیِّن	hashajtó
ممات	halál
مُماثل	hasonló
مُماثل	hasonlóak
مُماثل	hasonlók
مُماثلت	hasonlóság
مُماثلت	hasonlóság
مُماثلت	hasonlóságot
مُماثلت	hasonlóság
مُمارست	élmény
مُمارست	tapasztalat
مُمارست	tapasztalatok
مُمارست	tapasztalattal
مُمارست	gyakorlás
مُمارست	edzés
مُمارست	gyakorlat
مُمارست	gyakorlás
مُمارست	testmozgás
مُمارست	gyakorlat
مُماس	érintő
مُماس	megható
مُماس	érintés
مُماس	szomszédos
مُماست	kapcsolatfelvétel
مُماست	kapcsolattartó
مُماست	kontakt
مُماست	érintkezés
مُماست	kapcsolat
مُماست	kapcsolatba
مُماست	érintés
مُماکھی	méhecske
ممالک	országokban
ممالک	országok
ممالیک	szolgák
ممالیک	rabszolgák
مُمانعت	tilalom
مُمانعت	tilalom
مُمانعت	tilalmak
مُمتاز	magasztos
مُمتاز	jeles
مُمتاز	egyedülálló
مُمتاز	páratlan
مُمتاز	egyedi
مُمتحِن	könyvvizsgáló
مُمتحِن	ellenőr
مُمتحِن	tesztelő
مُمتد	meghosszabbított
مُمتد	kiterjesztett
مُمتد	kibővített
مُمتزج	kevert
مُمتزج	vegyes
مُمتزج	keverve
مُمتنع	tilos
مُمتنع	tiltott
مُمتنع	tilos
مُمتنع	tiltott
مُمثِّل	színésznek
مُمثِّل	színész
مُمِد	védelmező
مُمِد	védő
مُمِد	asszisztens
مُمِد	segéd
مُمِد	segít
مُمِد	segéd
مُمِد	segítő
مُمِد	segítőkész
مُمِد	hasznos
ممدُوح	dicsérte
ممدُودہ	elhúzódó
ممدُودہ	meghosszabbított
ممدُودہ	kiterjesztett
ممدُودہ	kibővített
ممر	ford
ممر	passz
ممر	persze
ممر	átjáró
ممزُوج	kevert
ممزُوج	kevert
ممزُوج	vegyes
ممزُوج	keverve
ممزُوج	edzett
ممزُوج	hígított
مُمسِک	fösvény
مُمسِک	fukar
ممسُوخ	eltorzult
ممسُوخ	deformált
ممسُوخ	torz
ممسُوس	kézzelfogható
ممسُوس	dühös
ممسُوس	tomboló
ممسُوس	megérintette
ممسُوس	megérintett
مُمکن	elképzelhető
مُمکن	valószínű
مُمکن	valószínűleg
مُمکن	megvalósítható
مُمکن	kivitelezhető
مُمکن	lehetséges
مُمکن	kivitelezhető
مُمکنات	lehetőségek
مملکت	birodalom
مملکت	empire
مملکت	birodalom
مملکت	dominium
مملکت	ország
مملکت	országban
مملکت	terület
مملکت	területe
مملکت	királyság
مملُو	full
مملُو	teljes
مملُو	betöltötte
مملُو	megtelt
مملُو	töltött
مملُوک	szolga
مملُوک	rabszolga
مملُوک	megszállt
مملُوک	megszállott
مملُوک	fogságban
مملُوک	fogoly
مملُوک	birtokolt
مملُوک	tulajdonában
ممنوع	tiltott
ممنوع	tilos
ممنوع	tiltott
ممنوع	tilos
ممنوع	tiltott
ممنوع	tabu
ممنوع	tiltott
ممنوع	tilos
ممنوع	tiltott
ممنوع	tilos
ممنوع	tiltott
ممنون	hálás
ممنون	hálás
ممنونیت	kötelezettség
مُمِیت	gyilkol
مُمِیت	gyilkolás
من	szellem
من	lélek
من	enyém
من	hangulatban
من	hangulat
من	dőlés
من	lelkiismeret
من	lélek
من	soul
من	lelkem
من	lelked
من	szívem
من	szívvel
من	szív
من	elme
مِن	től
مِن	tól
مِن	from
مُنّا	gyermek
مُنّا	gyermeke
مُنّا	gyermekem
مُنّا	gyerek
مُنّا	baba
مُنّا	bébi
منابع	forrás
منابع	források
منابع	eredet
مُناجات	ének
مُناجات	himnusz
مُناجات	ima
مُناجات	imádság
منادی	kiáltványt
مُنادی	herald
منار	világítótorony
منار	tower
منار	torony
منار	minaret
منار	őrtorony
مُنازعہ	pályázat
مُنازعہ	verseny
منازل	szakaszok
مُناسب	helyénvaló
مُناسب	megfelelő
مُناسب	megfelelő
مُناسب	célszerű
مُناسب	alkalmas
مُناسب	megfelelő
مُناسب	fit
مُناسب	fitt
مُناسبت	összhang
مُناسبت	következetesség
مُناسبت	illem
مُناسبت	arányban
مُناسبت	hasonlat
مُناسبت	analógia
مُناسبت	relevánsak
مُناسبت	jelentősége
مُناسبت	összehasonlítás
مُناسبت	összehasonlítása
مُناسبت	alkalmasság
مُناسبت	fitness
مُناسبت	alkalmasság
مُناسبت	alkalmasságát
مناصِب	pozíciók
مناصِب	pozíció
مناصِب	hivatalok
مناصِب	irodák
مُناصرت	segít
مُناظِر	kritikus
مُناظرہ	vita
مُناظرہ	vita
مُناظرہ	megbeszélés
مُناظرہ	beszélgetés
مُناظرہ	érvelés
مُناظرہ	érv
مناعت	mentesség
مناعت	mentességet
مُنافرت	undor
مُنافرت	gyűlölet
مُنافرت	utálom
مُنافرت	gyűlölet
مُنافرت	megvetés
مُنافست	féltékenység
مُنافست	irigység
مُنافست	viszály
مُنافست	versengés
مُنافست	konkurencia
مُنافست	verseny
مُنافع	profit
مُنافع	haszon
مُنافع	nyereség
مُنافع	nyereség
مُنافع	osztalék
مُنافق	álszent
مُنافق	képmutató
مُنافقانہ	álszent
مُنافقانہ	képmutató
مُنافقت	képmutatás
مُنافقت	mutasd
مُنافقت	show
مناقِب	erény
مناقِب	képességeit
مناقِب	képességek
مُناقشہ	vitás
مُناقشہ	vita
مُناقشہ	jogvita
مُناقِض	kedvezőtlen
مُناقِض	ellentétes
مُناقِض	ellentmondásos
مُناقِض	ellentmondó
مُناقِض	szemben
مُناقِض	ellentétes
مُناقضہ	ellentmondás
مُناقضہ	ellenzéki
مُناقضہ	ellenzék
مُناکحت	házasság
مُناکحت	házasságot
منال	profit
منال	haszon
منال	nyereség
منال	gazdagság
منال	jólét
منال	vagyon
منال	ingatlan
منال	tulajdon
منال	ingatlanok
منال	tulajdonság
منام	elaludt
منام	alszik
منام	álmodj
منام	álma
منام	álom
منام	hálószoba
منام	háló
منام	aludni
منام	aludj
منام	alvás
منام	alvó
منام	alszom
منام	alvás
منام	alszik
منانا	ünneplés
منانا	ünnepelni
منانا	meggyőzni
منانا	ünneplés
منانا	ünnepelni
منانا	meggyőzni
مناہج	utakon
مناہج	utak
مناہج	útvonalakon
مناہج	útvonalak
مناہج	autópályák
مناہی	tilalom
مناہی	tilalmak
مُنبّت	felnőtt
مُنبّت	felemelt
مُنبّت	nevelt
مُنبّت	felvetett
مُنبّت	emelt
مُنبّت	domborított
مِنبر	szószék
مُنبسط	meghosszabbított
مُنبسط	kiterjesztett
مُنبسط	kibővített
مُنبسط	bővült
مُنبسط	kiterjesztett
مُنبسط	kibővített
مُنبسط	tág
مُنبسط	kitágult
مُنبسط	derűs
مُنبسط	vidám
مُنبسط	vidáman
مُنبسط	jókedv
منبع	tavaszi
منبع	tavasz
منبع	eredetű
منبع	eredet
منبع	eredete
منبع	származás
منبع	forrás
منبع	tavaszi
منبع	tavasz
منبع	szökőkút
منبع	kút
منبع	eredetű
منبع	eredet
منبع	eredete
منبع	származás
منبع	forrás
منّت	ígéret
منّت	fogadalom
منّت	eskü
مِنّت	kedvesség
مِنّت	kötelezettség
مُنتج	eredmény
مُنتج	keletkező
