پِزشک	lékař
تابکار	horké
تابِندگی	jasu
تابِندگی	jas
تابِندگی	nádheru
تابِندہ	světelný
تابِندہ	zářivé
تابِندہ	zářící
تابِندہ	svítí
تابِندہ	bystrá
تابُوت	bier
تابُوت	rakev
تابہ	pánev
تابہ	zářivé
تابہ	zářící
تابہ	svítí
تابہ	splétané
تابی	teplo
تابی	horko
تابی	žár
تابی	tepla
تابی	teplo
تابیدہ	bystrá
تابیدہ	zářivé
تابیدہ	zářící
تابیدہ	svítí
تابیدہ	složité
تابیدہ	komplikovaný
تابیدہ	komplikovaná
تابیدہ	složitý
تابیدہ	komplikované
تابیہ	opatrnost
تابیہ	opatrnosti
تابیہ	výstraha
تابیہ	upozornění
تابیہ	varování
تاپ	pálení
تاپ	hořící
تاپ	hoří
تاپ	teplo
تاپ	horko
تاپ	žár
تاپ	tepla
تاپ	teplo
تاپ	horečka
تاپ	horečky
تاپ	horečku
تاپاک	nadšení
تاپاک	neklid
تاپاک	agility
تاپس	asketické
تاپس	poustevník
تات	otče
تات	otec
تات	drahý
تات	drahá
تات	ctihodný
تاتا	teplé
تاتا	teplo
تاتا	teplá
تاتا	teplý
تاتا	vyhřívané
تاتا	horko
تاتا	sexy
تاتا	hot
تاتا	horké
تاتورہ	datura
تاَثّر	pocit
تاَثّر	účinek
تاَثّر	efekt
تاَثّر	zobrazení
تاَثّر	dojem
تاثیر	účinnost
تاثیر	účinnosti
تاثیر	atribut
تاثیر	efektivita
تاثیر	účelnost
تاثیر	účinnost
تاثیر	efektivnost
تاثیر	majetek
تاثیر	nemovitost
تاثیر	nemovitosti
تاثیر	vlastnost
تاج	crest
تاج	taj
تاج	plume
تاج	balkón
تاج	balkon
تاج	autority
تاج	autorita
تاج	pravomoc
تاج	orgán
تاج	suverenity
تاج	svrchovanosti
تاج	suverenitu
تاج	svrchovanost
تاج	crest
تاج	taj
تاج	plume
تاج	balkón
تاج	balkon
تاج	korunu
تاج	koruny
تاج	crown
تاج	koruna
تاج	autority
تاج	autorita
تاج	pravomoc
تاج	orgán
تاج	suverenity
تاج	svrchovanosti
تاج	suverenitu
تاج	svrchovanost
تاجِر	obchodník
تاجِر	podnikatel
تاجِر	obchodník
تاجِر	obchodník
تاجِری	obchodování
تاجِری	obchod
تاجِری	obchodní
تاجِری	podnikání
تاجِری	byznys
تاجِک	tádžické
تاجو	krutý
تاجو	krutá
تاجو	kruté
تاجوَر	suverénní
تاجوَر	král
تاجوَر	king
تاجوَر	krále
تاجوَر	králi
تاجوَر	princi
تاجوَر	kníže
تاجوَر	prince
تاجوَر	princ
تاجیل	odklad
تاجیل	odložení
تاجیل	pojem
تاجیل	výraz
تاجیل	termín
تاخت	útok
تاخت	invaze
تاخت	napadení
تاخت	útok
تاَخُّر	zpoždění
تاَخُّر	zdržení
تاَخُّر	prodlení
تاَخُّر	odklad
تاَخُّر	odložení
تاخیر	prokrastinace
تاخیر	zpoždění
تاخیر	zdržení
تاخیر	prodlení
تاخیر	prokrastinace
تاَدُّب	vychování
تاَدُّب	způsoby
تادیب	disciplína
تادیب	disciplíny
تادیب	disciplínu
تادیب	kázeň
تادیب	disciplína
تادیب	disciplíny
تادیب	disciplínu
تادیب	kázeň
تادیبی	disciplinární
تاَذّی	smutku
تاَذّی	smutek
تاَذّی	smutek
تاَذّی	žal
تاَذّی	zármutek
تاذِین	sankce
تاذِین	svolení
تاذِین	povolení
تاذِین	oprávnění
تار	šňůru
تار	šňůra
تار	tmavá
تار	tmavé
تار	dark
تار	temné
تار	tmavý
تار	tmavě
تار	čára
تار	řádek
تار	linka
تار	linie
تار	nitě
تار	vlákno
تار	nit
تار	pokračování
تار	telegram
تار	drát
تار	dráty
تار	temnota
تار	tma
تار	temnoty
تار	temnotu
تار	tmy
تار	telegraph
تارِنفس	dýchá
تارِنفس	dýchání
تاروپود	textura
تاروپود	struktury
تاروپود	struktura
تاروپود	strukturu
تاروپود	konstrukce
تاراج	zničit
تاراجی	rabování
تاراجی	devastace
تارپین	terpentýn
تارتل	kroužek
تارتل	ring
تارتل	prsten
تارتل	prstýnek
تارک	horní
تارک	top
تارک	vrchol
تارک	kopce
تارک	hill
تارک	kopec
تاری	tmavá
تاری	tmavé
تاری	dark
تاری	temné
تاری	tmavý
تاری	tmavě
تاری	černá
تاری	black
تاری	černé
تاری	černý
تاریخ	chronicle
تاریخ	datum
تاریخ	rande
تاریخ	dějiny
تاریخ	dějepis
تاریخ	historie
تاریخ	historii
تاریخی	historický
تاریخی	historické
تاریخی	historická
تاریدہ	složité
تاریدہ	komplexní
تاریدہ	komplex
تاریدہ	složitá
تاریدہ	provázané
تاریک	tmavá
تاریک	tmavé
تاریک	dark
تاریک	temné
تاریک	tmavý
تاریک	tmavě
تاریک	obskurní
تاڑ	spekulace
تاڑ	porozumění
تاڑ	pochopení
تاڑ	chápání
تاڑن	sankce
تاڑن	trest
تاڑن	potrestání
تاڑن	trest
تاڑنا	pochopit
تاڑنا	vnímat
تاڑنی	bič
تاز	závod
تاز	závody
تاز	race
تاز	rasa
تاز	běžící
تاز	běží
تاز	běh
تاز	běhání
تاز	utíkat
تاز	napadení
تاز	útok
تاز	invaze
تازگی	inovaci
تازگی	inovační
تازگی	inovace
تازگی	obnovení
تازگی	obnova
تازگی	inovaci
تازگی	inovační
تازگی	inovace
تازگی	obnovení
تازگی	obnova
تازہ	nový
تازہ	nově
تازہ	nové
تازہ	nová
تازہ	novinka
تازہ	čerstvé
تازہ	fresh
تازہ	svěží
تازہ	čerstvý
تازہ	čerstvá
تازہ	šťastný
تازہ	radost
تازہ	šťastná
تازہ	happy
تازہ	nový
تازہ	nově
تازہ	nové
تازہ	nová
تازہ	novinka
تازہ	zelené
تازہ	zelený
تازہ	green
تازہ	zeleně
تازہ	zelená
تازہ	čerstvé
تازہ	fresh
تازہ	svěží
تازہ	čerstvý
تازہ	čerstvá
تازہ	šťastný
تازہ	radost
تازہ	šťastná
تازہ	happy
تازی	arabský
تازی	arabské
تازی	arabský
تازی	arabské
تازی	arabsky
تازیانہ	bič
تازیانہ	ostruha
تازیانہ	hůl
تازیانہ	hůlka
تازیانہ	holí
تاس	povodí
تاس	koryta
تاسع	devátý
تاسع	devátá
تاسع	deváté
تاَسّف	litovat
تاَسّف	lítost
تاَسّف	skoda
تاَسّف	škoda
تاَسّف	smutek
تاَسّف	žal
تاَسّف	zármutek
تاَسّف	žalu
تاَسّف	smutek
تاَسّف	žal
تاَسّف	zármutek
تاَسّف	výčitky
تاَسّف	pokání
تاَسّی	dodržování
تاَسّی	předkládání
تاَسّی	předložení
تاَسّی	podání
تاَسّی	poslušnosti
تاَسّی	poslušnost
تاسیس	založení
تاسیس	zakládající
تاش	mísa
تاش	miska
تاش	bowl
تاش	misku
تاش	kamarád
تاش	kamarádka
تاش	příteli
تاش	přítel
تاش	společník
تاش	rádce
تاش	mentor
تاش	tkáň
تاش	tkáně
تاصیل	etymologie
تاغ	hora
تاغ	hory
تاغ	horu
تافتہ	taft
تاک	révy
تاک	vine
تاک	gaze
تاک	cíl
تاک	zacílit
تاک	cílová
تاک	počkej
تاک	hrozny
تاک	péče
تاک	péči
تاک	sledujte
تاک	sledovat
تاک	hodinky
تاک	zamířit
تاک	cílem
تاکنا	vyberte
تاکنا	vybrat
تاکنا	přání
تاکنا	přeji
تاکنا	vyberte
تاکنا	vybrat
تاکنا	přání
تاکنا	přeji
تاکید	důraz
تاکید	přízvuk
تاکید	akcent
تاکید	tlak
تاکید	nátlak
تاکید	stres
تاکید	stresu
تاکیداً	přísně
تاکیداً	striktně
تاکیدی	naléhavé
تاکیدی	urgentní
تاکیدی	naléhavá
تاکیدی	spěchá
تاکیدی	důrazný
تاکیدی	lisování
تاگا	nitě
تاگا	vlákno
تاگا	nit
تال	beat
تال	porazit
تال	tanku
تال	tank
تال	nádrž
تال	opatření
تال	změřit
تال	kulečník
تال	bazén
تال	rybník
تال	rybníku
تالا	zakázat
تالا	zákaz
تالا	omezení
تالا	zakázat
تالا	zákaz
تالا	zámek
تالا	zamknout
تالا	omezení
تالاب	tanku
تالاب	tank
تالاب	nádrž
تالاب	rybník
تالاب	rybníku
تالاب	kulečník
تالاب	bazén
تالابیلی	neklid
تالاش	hledej
تالاش	vyhledat
تالاش	hledání
تالاش	hledat
تالاش	vyhledávání
تاَلُّف	láska
تاَلُّف	miluj
تاَلُّف	lásky
تاَلُّف	náklonnost
تاَلُّف	cit
تالک	západka
تالک	bolt
تاَلُّم	melancholie
تاَلُّم	smutek
تاَلُّم	žal
تاَلُّم	zármutek
تاَلُّم	bolesti
تاَلُّم	bolest
تاَلُّم	žalu
تاَلُّم	smutek
تاَلُّم	žal
تاَلُّم	zármutek
تالمُود	talmudu
تالی	tleskání
تالی	sledující
تالی	sledujících
تالی	klíče
تالی	klíčové
تالی	klíčová
تالی	klíč
تالی	následuje
تالی	následující
تالی	jezero
تالی	lake
تالی	jezera
تالیف	útěchou
تالیف	útěcha
تالیف	útěchy
تالیف	útěchu
تالیف	složení
تالیف	sestavování
تالیف	sestavení
تالیف	útěchou
تالیف	útěcha
تالیف	útěchy
تالیف	útěchu
تالیف	složení
تالیل	bradavice
تام	celý
تام	celou
تام	celá
تام	celé
تام	plné
تام	plný
تام	plná
تام	večer
تام	večerní
تام	temnota
تام	tma
تام	temnoty
تام	temnotu
تام	tmy
تام	úplná
تام	dokončit
تام	dokončeno
تام	kompletní
تام	neklid
تام	alarm
تام	poplach
تاَمّاً	plně
تامرس	zlato
تامرس	zlatá
تامرس	zlatý
تامرس	gold
تامرس	zlaté
تامرس	měď
تامرس	mědi
تامڑا	granát
تامس	hněv
تامس	zloba
تامس	vztek
تامس	zlost
تامس	fury
تامس	zuřivost
تامس	nevědomosti
تامس	nevědomost
تامسی	naštvaná
تامسی	rozzlobený
تامسی	naštvaný
تامسی	rozzuřený
تامسی	zuřivý
تامسی	zběsile
تاَمُّل	zaváhání
تاَمُّل	váhání
تاَمُّل	pochybovat
تاَمُّل	pochyby
تاَمُّل	pochybnost
تاَمُّل	pochybnosti
تاَمُّل	obavy
تاَمُّل	znepokojení
تاَمُّل	obava
تاَمُّل	odraz
تاَمُّل	zamyšlení
تاَمُّل	úvahu
تاَمُّل	zvážení
تاَمُّل	úvaha
تامّہ	plné
تامّہ	plný
تامّہ	plná
تامّہ	úplná
تامّہ	dokončit
تامّہ	dokončeno
تامّہ	kompletní
تامّہ	celý
تامّہ	celou
تامّہ	celá
تامّہ	celé
تامین	ochranu
تامین	ochrana
تان	melodie
تان	melodii
تان	protáhnout
تان	natáhnout
تان	poznámka
تان	napětí
تانا	horko
تانا	žár
تانا	tepla
تانا	teplo
تانا	test
تانا	zkouška
تانا	otestovat
تانا	prokázat
تانا	dokažte
تانا	dokázat
تانا	roztavit
تانا	rozpustit
تانا	warp
تانتا	nástupnictví
تانتا	řady
تانتا	seriál
تانتا	řada
تانتا	série
تانتڑی	slabý
تانتڑی	slabá
تانتڑی	slabé
تانتوا	kýlu
تانتی	dětské
تانتی	děti
تانتی	rodina
تانتی	rodinný
تانتی	rodinná
تانتی	rodinné
تانتی	rodinka
تانتی	generace
تانتی	generování
تانتی	weaver
تانتی	klan
تانتی	klanu
تانس	výstraha
تانس	upozornění
تانس	varování
تانس	pokárání
تانس	ohrožení
تانس	hrozba
تاَنُّس	láska
تاَنُّس	miluj
تاَنُّس	lásky
تاَنُّس	upřímnost
تانسنا	hrozba
تانسنا	vyhrožovat
تانسنا	hrozit
تانسنا	pokárání
تانگ	touha
تانگ	touhy
تانگ	touhu
تانگ	toužící
تانگ	touha
تانگ	poptávka
تانگا	tonga
تانگھنا	gaze
تانگھنا	skočit
تانگھنا	skok
تاننا	zvýšit
تاننا	protáhnout
تاننا	natáhnout
تاننا	vzpřímeně
تاننا	vyprovokovat
تاننا	provokovat
تانور	ospalost
تاَنّی	trpělivost
تاَنّی	trpělivosti
تاَنّی	pomalost
تاَنّی	čeká
تاَنّی	čekat
تاَنّی	čekám
تاَنّی	čekání
تاَنّی	statečnost
تاَنّی	zpoždění
تاَنّی	zdržení
تاَنّی	prodlení
تاوا	kolo
تاوا	kulaté
تاوا	kulatá
تاوا	kulatý
تاوا	okruh
تاوا	obvod
تاوا	okruhu
تاوان	odškodné
تاوان	škody
تاوان	sankce
تاوان	trest
تاوان	odškodnění
تاوان	náhrada
تاوان	náhrady
تاوان	odškodnění
تاوان	kompenzace
تاوان	odškodné
تاوان	škody
تاوان	sankce
تاوان	trest
تاوان	výkupné
تاوان	odškodnění
تاوان	náhrada
تاوان	náhrady
تاوان	odškodnění
تاوان	kompenzace
تاولا	netrpělivý
تاوِیل	vysvětlení
تاوِیل	ospravedlnění
تاوِیل	zdůvodnění
تاوِیل	odůvodnění
تاَہُّل	svatba
تاَہُّل	sňatek
تاَہُّل	manželství
تائو	roll
تائو	horko
تائو	žár
تائو	tepla
تائو	teplo
تائو	vášeň
تائو	zvrat
تائو	složit
تائو	zuřivost
تائو	hněv
تائو	vztek
تائو	zlost
تائو	curl
تائید	potvrzení
تائید	pomozte
تائید	pomoc
تائید	pomoci
تائید	podpory
تائید	podpora
تائید	podporu
تائید	podporovat
تائید	podpořit
تائید	podpory
تائید	podpora
تائید	potvrzení
تائید	pomozte
تائید	pomoc
تائید	pomoci
تائید	podpory
تائید	podpora
تائید	podporu
تائید	podporovat
تائید	podpořit
تائید	podpory
تائید	podpora
تب	proto
تب	horko
تب	žár
تب	tepla
تب	teplo
تب	horečka
تب	horečky
تب	horečku
تب	poté
تب	pak
تبادُر	soutěž
تبادُر	soutěže
تبادُر	konkurence
تبادُر	soutěžní
تبادُل	výměna
تبادُل	výměnu
تبادُل	vzájemnosti
تبادِلہ	výměna
تبادِلہ	výměnu
تبادِلہ	transfer
تبادِلہ	přesun
تبادِلہ	převod
تبادِلہ	přenos
تبادِلہ	převést
تبار	kmen
تبار	lidí
تبار	lidi
تبار	lidé
تبار	lidem
تبار	people
تبار	národ
تبار	dynastie
تبار	závod
تبار	závody
تبار	race
تبار	rasa
تبار	rodina
تبار	rodinný
تبار	rodinná
تبار	rodinné
تبار	rodinka
تبارک	skvělý
تبارک	super
تبارک	posvátné
تبارُک	příznivý
تبارُک	příznivé
تبارُک	čistá
تبارُک	čistý
تبارُک	čisté
تبارُک	příznivý
تِباع	poslušnosti
تِباع	poslušnost
تِباع	následuje
تِباع	následující
تباعُد	odlehlosti
تباعُد	odloučení
تباعُد	oddělení
تباغُض	nepřátelství
تباہ	zlá
تباہ	zkažená
تباہ	zničeno
تباہ	zničil
تباہ	zničené
تباہ	bad
تباہ	špatný
تباہی	zkáza
تباہی	zničení
تباہی	ničení
تباہی	destrukce
تباہی	zničit
تباہی	devastace
تبایُن	rozpor
تبایُن	rozdíl
تبایُن	opozice
تبایُن	nesouhlas
تبایُن	odpor
تبتُّل	celibát
تبتُّل	askeze
تبجیل	úctu
تبجیل	respekt
تبجیل	respektovat
تبجیل	úcta
تبجیل	respektu
تبجیل	úcta
تبحُّر	stipendia
تبحُّر	stipendium
تبحُّر	erudice
تبخترُ	swagger
تبخیر	odpařování
تبدُّل	změnit
تبدُّل	změna
تبدُّل	změny
تبدید	rozptýlení
تبدید	disperze
تبدیل	mutace
تبدیل	změnit
تبدیل	změna
تبدیل	změny
تبدیل	přepočet
تبدیل	přeměna
تبدیل	konverze
تبدیل	úprava
تبدیل	modifikace
تبدیل	úpravy
تبدیل	variace
تبدیلی	měním
تبدیلی	transfer
تبدیلی	přesun
تبدیلی	převod
تبدیلی	přenos
تبدیلی	převést
تبدیلی	měním
تبدیلی	transfer
تبدیلی	přesun
تبدیلی	převod
تبدیلی	přenos
تبدیلی	převést
تبذُّر	štěpení
تبر	sekera
تبر	sekeru
تبر	sekera
تبر	sekeru
تبر	sekera
تبر	sekeru
تبرّا	zneužití
تبرّا	týrání
تبرّا	zneužívání
تبرّا	prokletí
تبرّا	kletba
تبرزد	sladký
تبرزد	sladká
تبرزد	sladké
تبرزد	sweet
تبرُّک	dárek
تبرُّک	dar
تبرُّکات	dárky
تبرُّکات	dary
تبرید	chladící
تبرید	chlazení
تبرید	chladicí
تبریدگر	lednice
تبریدگر	ledničky
تبریدگر	lednička
تبریدگر	chladničky
تبریدگر	lednici
تبریدگر	chladnější
تبریدگری	chlazení
تبریق	elektrifikace
تبرِیہ	zproštění
تبّڑ	rodina
تبّڑ	rodinný
تبّڑ	rodinná
تبّڑ	rodinné
تبّڑ	rodinka
تبسُّط	působnosti
تبسُّط	působnost
تبسُّط	rozsah
تبسُّط	expanze
تبسُّط	rozšiřování
تبسُّط	rozšíření
تبسُّط	rozsah
تبسُّم	úsměv
تبصرہ	recenze
تبصرہ	přezkumu
تبصرہ	přezkum
تبصرہ	kritika
تبصرہ	kritiky
تبصرہ	kritiku
تبصرہ	komentář
تبصرہ	komentovat
تبصرہ	komentáře
تبطُّن	skrývá
تبطُّن	skrývání
تبع	sledující
تبع	sledujících
تبعی	doplňkový
تبعی	doplňující
تبعی	sekundární
تبعیّت	závislosti
تبعیّت	závislost
تبعیّت	poslušnosti
تبعیّت	poslušnost
تبعیّت	následuje
تبعیّت	následující
تبعید	odlehlosti
تبعید	odloučení
تبعید	oddělení
تبعیض	dělení
تبعیض	divize
تبغیض	animus
تبغیض	nepřátelství
تبلیغ	sdělení
تبلیغ	komunikační
تبلیغ	komunikace
تبلیغ	sdělování
تِبن	brčko
تبنیّ	adopce
تبنیّ	adopci
تبنیّ	přijetí
تبوری	tumor
تبوری	nádoru
تبوری	nádor
تبوُّل	močení
تبویض	ovulace
تبہ	zničená
تبہ	zničeno
تبہ	zničen
تبہ	zničena
تبٔین	vyjasnění
تبٔین	upřesnění
تبٔین	objasnění
تبٔین	vysvětlení
تپ	hněv
تپ	zloba
تپ	vztek
تپ	zlost
تپ	horečka
تپ	horečky
تپ	horečku
تپ	klepnutím
تپ	fury
تپ	zuřivost
تپ	oddanosti
تپ	oddanost
تپاس	dřina
تپاک	ohledem
تپاک	teplo
تپاں	neklidný
تپاں	horko
تپاں	sexy
تپاں	hot
تپاں	horké
تپاں	rozrušený
تپانا	teplé
تپانا	teplo
تپانا	teplá
تپانا	teplý
تپانا	teplé
تپانا	teplo
تپانا	teplá
تپانا	teplý
تپانا	horko
تپانا	žár
تپانا	tepla
تپانا	teplo
تُپانا	krýt
تُپانا	obal
تُپانا	krytí
تُپانا	pokrytí
تِپائی	stativ
تپّڑ	odvaha
تپّڑ	kuráž
تپّڑ	odvahu
تپّڑ	touha
تپّڑ	touhy
تپّڑ	touhu
تپّڑ	mat
تپّڑ	duchu
تپّڑ	duch
تپّڑ	usnesení
تپّڑ	rozlišení
تپّڑ	rezoluce
تپّڑ	kapacitu
تپّڑ	kapacity
تپّڑ	kapacita
تپسّی	asketické
تپسیا	oddanosti
تپسیا	oddanost
تپسیا	modlitbu
تپسیا	modlitba
تپِش	horko
تپِش	žár
تپِش	tepla
تپِش	teplo
تپِش	pálení
تپِش	hořící
تپِش	hoří
تپِش	teplo
تپِش	neklid
تُپکچی	mušketýr
تُپکچی	střelec
تپکنا	bolesti
تپکنا	bolest
تپن	teplo
تپن	horko
تپن	žár
تپن	tepla
تپن	teplo
تپنا	záře
تپنا	zář
تپنچہ	pistoli
تپنچہ	pistol
تپنچہ	pistole
تپیدہ	zářící
تپیدہ	neklidný
تپیدہ	horko
تپیدہ	sexy
تپیدہ	hot
تپیدہ	horké
تت	výsledek
تت	výsledkem
تت	pravda
تت	true
تت	pravdivé
تت	čistá
تت	čistý
تت	čisté
تت	podstata
تت	esence
تت	prvek
تت	element
تت	upřímné
تت	upřímná
تت	upřímný
تتّا	naštvaná
تتّا	rozzlobený
تتّا	naštvaný
تتّا	rozzuřený
تتّا	zuřivý
تتّا	zběsile
تتّا	horko
تتّا	sexy
تتّا	hot
تتّا	horké
تتّا	varu
تتّا	vařící
تتّا	horlivý
تتّا	nadšení
تتّا	nadšený
تتّا	nadšené
تتّا	teplé
تتّا	teplo
تتّا	teplá
تتّا	teplý
تتاتائولا	impulzivní
تتاتائولا	vyrážka
تتابُع	nepřetržité
تتابُع	kontinuální
تتابُع	nepřetržitý
تتابُع	průběžné
تتبُّع	imitace
تِتربِتّر	rozptýlené
تِتربِتّر	rozptýlené
تتری	belle
تِتری	motýl
تِتری	motýlek
تُتق	stan
تُتق	stanu
تِتلی	belle
تِتلی	motýl
تِتلی	motýlek
تِتمبا	spor
تِتمبا	sporu
تِتمبا	děj
تِتمبا	spiknutí
تِتمبا	opravit
تِتمبا	napravit
تِتمبا	starosti
تِتمبا	lest
تِتمبا	překážka
تِتمبا	překážku
تتِمّہ	doplněk
تتِمّہ	doplnění
تتِمّہ	doplnit
تتِمّہ	dodatek
تتِمّہ	dodatku
تتِمّہ	epilog
تتِمّہ	postscript
تتمیم	dokončení
تتمیم	dokonalost
تتمیم	dokonalosti
تتّوتھمبو	útěcha
تتّوتھمبو	útěchu
تتّوتھمبو	uklidňující
تتّوتھمبو	přezkoušení
تتّوتھمبو	kontrola
تتیّا	chytré
تتیّا	chytrý
تتیّا	ostrý
تتیّا	ostře
تتیّا	ostré
تتیّا	ostrá
تتیّا	pronikavý
تتھا	rovněž
تتھا	také
تتھا	též
تتھا	taky
تٹ	sklon
تٹ	svahu
تٹ	horizont
تٹ	obzoru
تثلیث	synu
تثلیث	syn
تثنیہ	zdvojnásobení
تجاذُب	atrakce
تجاذُب	přitažlivost
تجاذُب	gravitační
تجاذُب	gravitace
تجاذُبی	gravitační
تُجّار	obchodníci
تجارِب	zkušenosti
تجارِب	zážitky
تِجارت	provoz
تِجارت	doprava
تِجارت	komerční
تِجارت	trade
تِجارت	obchod
تِجارت	obchod
تِجارت	obchodní
تِجارت	podnikání
تِجارت	byznys
تِجارتی	komerční
تِجارتی	obchodní
تِجارتی	obchod
تِجارتی	obchodní
تِجارتی	podnikání
تِجارتی	byznys
تجاسُر	odvaha
تجاسُر	kuráž
تجاسُر	odvahu
تجاسُر	odvážné
تجانُس	homogenity
تجاوُز	odchylka
تجاوُز	přestupek
تجاوُز	prohřešek
تجاہُد	zkouší
تجاہُد	zkouším
تجاہُل	apatie
تجاہُل	lhostejnost
تجاہُل	nezájem
تجدُّد	inovaci
تجدُّد	inovační
تجدُّد	inovace
تجدُّد	novinkou
تجدید	novinkou
تجدید	oživení
تجدید	novinkou
تجدید	obnovení
تجدید	obnova
تجدیدی	obnovené
تجدیدی	obnovena
تجدیف	kacířství
تجدیف	rouhání
تجرباتی	průzkumné
تجرباتی	průzkumná
تجرباتی	experimentální
تجربہ	zkušenost
تجربہ	zkušenosti
تجربہ	zážitek
تجربہ	experiment
تجربہ	pokus
تجربہ	experimentovat
تجربہ	proces
تجربہ	soud
تجرُّد	celibát
تجرُّد	samota
تجرُّد	samoty
تجرُّد	samotu
تجریح	obvinění
تجریح	kritika
تجریح	kritiky
تجریح	kritiku
تجرید	odloučení
تجرید	oddělení
تجرید	abstrakce
تجرید	samota
تجرید	samoty
تجرید	samotu
تجریدی	imaginární
تجریدی	ideál
تجریدی	ideální
تجریدی	myšlenka
تجریدی	idea
تجریدی	nápad
تجریدی	oddělené
تجریدی	oddělit
تجریدی	samostatné
تجریدی	obskurní
تجریدی	mystické
تجزّی	rozbor
تجزّی	analýza
تجزّی	analýzy
تجزیاتی	analytické
تجزیاتی	analytická
تجزیہ	rozbor
تجزیہ	analýza
تجزیہ	analýzy
تجسُّد	ztělesnění
تجسُّس	zvědavost
تجسُّس	špionáž
تجسیم	ztělesnění
تجسیم	vtělení
تجسیم	ztělesnění
تجلجُل	rozruch
تجلجُل	neklid
تجلّی	jasu
تجلّی	jas
تجلّی	genialitu
تجلّی	nádheru
تجلیل	chvála
تجلیل	chválím
تجلیہ	leštění
تجمُّد	konsolidace
تجمُّد	konsolidaci
تجمُّع	hromadění
تجمُّع	kumulace
تجمُّع	akumulace
تجمُّل	nádheru
تجمُّل	dekorace
تجمُّل	výzdoba
تجمید	zmrazení
تجمیر	kadidlo
تجمیر	kadidlo
تجمیع	kolektivizace
تجمیع	agregátní
تجمیع	pluralitu
تجنا	opustit
تجنُّب	zamezení
تجنُّب	odstoupení
تجنُّب	odejmutí
تجنُّب	odebrání
تجنُّب	stažení
تجنیس	podobnost
تجنیس	podoba
تجنیس	homogenity
تجنیس	analogie
تجنیس	přirovnání
دغا	zrada
دغا	dezerce
دغا	podvod
دغا	klam
دغا	zrada
دغا	zrady
دغا	zradu
دغا	zrada
دغا	zrady
داب	pýcha
داب	hrdost
داب	tlak
داب	nátlak
داب	ovládání
داب	kontrola
داب	kontrolní
داب	kontrolu
داب	vlastní
داب	zvyk
داب	autority
داب	autorita
داب	pravomoc
داب	orgán
داب	vychování
داب	způsoby
داب	síla
داب	úžas
داب	závaží
داب	hmotnosti
داب	hmotnost
داب	váhy
داب	váha
داب	vznešenosti
داب	etikety
داب	etiketa
داب	šek
داب	kontrola
داب	zkontrolovat
داب	zkontrolujte
داب	kód
داب	moc
داب	napájení
داب	výkon
داب	síla
داب	power
تِجوری	bezpečné
تِجوری	bezpečná
تِجوری	trezor
تِجوری	bezpečný
تِجوری	sejf
تِجوری	trezor
تِجوری	trezoru
تجوُّز	koncese
تجوُّع	chcete
تجوُّع	chceš
تجوُّع	poptávka
تجوُّع	hlad
تجویز	názor
تجویز	stanovisko
تجویز	rozhodnutí
تجویز	rozhodování
تجویز	úsudek
تجویز	rozsudek
تجویز	usnesení
تجویز	rozlišení
تجویز	rezoluce
تجویز	návrh
تجویز	názor
تجویز	stanovisko
تجویز	rozhodnutí
تجویز	rozhodování
تجویز	návrh
تجویز	úsudek
تجویز	rozsudek
تجویز	usnesení
تجویز	rozlišení
تجویز	rezoluce
تجویز	návrh
تجویز	plánovat
تجویز	naplánovat
تجویز	plán
تجویزی	odhodlaný
تجویزی	odhodlaná
تجویزی	zkusil
تجویزی	zkoušela
تجویزی	zkusila
تجویزی	zkoušeli
تجویزی	zkoušel
تجویزی	prokázal
تجویزی	dokázal
تجویف	díru
تجویف	díry
تجویف	díra
تجویف	otvor
تجہیز	sjednání
تجہیل	nevědomosti
تجہیل	nevědomost
تُجھ	vy
تُجھ	jsi
تُجھ	ty
تُجھے	vy
تُجھے	jsi
تُجھے	ty
تچانا	horko
تچانا	žár
تچانا	tepla
تچانا	teplo
تُچھ	bezcenné
تُچھ	bezcenná
تُچھ	bezcenný
تُچھ	zbytečná
تُچھ	zbytečné
تحاسُد	závist
تحاسُد	závidět
تحاسُد	žárlivost
تحاسُد	žárlivosti
تحاسُد	závist
تحاشی	nikdy
تحالُف	konzultace
تحالُف	konzultaci
تحاوُر	dialogu
تحاوُر	dialogy
تحاوُر	dialog
تحاوُر	diskurzu
تحاوُر	konverzaci
تحاوُر	rozhovor
تحاوُر	konverzace
تحائف	dárky
تحائف	dary
تحبُّب	kamarádství
تحبُّب	přátelství
تحت	pod
تحت	hloubku
تحت	hloubka
تحت	hloubky
تحت	ovládání
تحت	kontrola
تحت	kontrolní
تحت	kontrolu
تحت	níže
تحت	podpalubí
تحت	poplatek
تحت	obvinění
تحت	nálož
تحت	nabít
تحت	přechovávání
تحت	držení
تحتانی	primární
تحتانی	následuje
تحتانی	následující
تحتانی	podřadné
تحتانی	níže
تحتانی	níž
تحتانی	dolní
تحتانی	nižší
تحتانی	spodní
تحدُّب	hrb
تحدّی	výzvu
تحدّی	výzva
تحدّی	boj
تحدّی	bojovat
تحدّی	ohrožení
تحدّی	hrozba
تحدیث	vyprávění
تحدید	omezení
تحدید	omezení
تحدید	omezení
تحدیق	gaze
تحذیر	výstraha
تحذیر	upozornění
تحذیر	varování
تحذیر	vyhrožování
تحذیر	vyhrožoval
تحذیر	ohrožující
تحرُّز	zamezení
تحرُّز	úniky
تحرُّز	únikům
