और	та
रूह	дух
रूह	spirit
धुँआ	дим
धुँआ	палю
आशाएं	сподівань
आशाएं	сподівається
आशाएं	надії
मेइजी	мейдзі
अजवाइन	селери
समझो	розумію
समझो	розуміємо
समझो	зрозуміти
समझो	зрозуміла
फुलाव	залоз
लार्स	ларс
चंगा	вистачить
चंगा	зажила
ट्यूटर	жестів
ट्यूटर	присвячена
स्लीव	рукав
एलिसिया	алісія
लिलि	лілія
ब्राउज़	навігація
ब्राउज़	перегляд
ब्राउज़	переглянути
ब्राउज़	пошукати
गुडविन	гудвін
खिलाते	полоні
बोनसाई	бонсай
कार्ब्युरेटर	карбюратор
कैरोलिन	керолін
जीतें	підкорити
जीतें	підкорення
गेस्टापो	гестапо
आइज़नहावर	ейзенхауер
कीवी	ківі
अहो	ахо
चेचन्या	чечні
ट्रांज़िट	проходження
वैनेसा	ванесса
नृवंशविज्ञान	етнографія
आर्किया	археї
सहस्राब्दियों	тисячоліть
ऑड्रे	одрі
अलगाववाद	сепаратизм
क्रॉफर्ड	кроуфорд
बूंदे	краплі
लुभावने	пастораль
क्लेम	молюски
लील	lil
लूका	лука
रेज़	рез
मनहूस	нещастя
आइक	айк
आइक	ike
सीएसकेए	цска
ह्यूमर	гумор
ह्यूमर	гумор
थैला	мішок
थैला	сумка
इज्ज़त	честь
इज्ज़त	пошани
आइसलैंडिक	ісландська
ओलम्पस	олімп
मोहताज	жебраки
शेरवुड	sherwood
गोटी	gotti
मुसाफ़िर	traveler
मुसाफ़िर	мандрівник
मुसाफ़िर	traveller
मुसाफ़िर	мандрівник
घोसला	гніздо
शैम्पेन	шампанське
शैम्पेन	шампань
शैम्पेन	шампанського
एनकाउंटर	зустріч
असंभावित	малоймовірно
मुजरिम	кримінальні
मुजरिम	кримінальний
मुजरिम	кримінальне
मुजरिम	злочинець
सस्किंड	зюскінд
बछड़ों	малеча
मसाज	масаж
रीसेट	скинути
रीसेट	відновити
रीसेट	скидати
एक्सक्लूसिव	ексклюзивний
एक्सक्लूसिव	ексклюзив
एक्सक्लूसिव	ексклюзивні
आयोनियन	іонічне
टोटेम	тотем
कीटाणुनाशक	лікарнею
झगडा	бій
झगडा	бійка
झगडा	fight
बोगी	бугі
बर्नस्टीन	бернстайн
वालिद	валід
मैके	маккей
क्रोना	крона
अलफोंसो	альфонсо
अहुरा	ахура
कतरा	вертикальний
वोज़नियाक	возняк
बेरिल	берил
पाड़	риштування
बैंजो	банджо
सैंड्रा	сандра
माइसीनियाई	мікенська
ऊधम	афера
योहान	йоганн
योहान	йоган
पैट्रोल	патруль
पैट्रोल	патрульний
पैट्रोल	патрулювання
डैनियल्स	деніелс
नाचना	танці
मराइस	маре
सुहार्तो	сухарто
सर्वाइकल	шийки
मार्कोनी	марконі
मार्लोन	марлон
लेसिंग	лессінг
हैजे	холера
फ्लोट	запас
फ्लोट	резерв
मिका	міка
चिडियाघर	anthropological
राजकुमारियों	принцеси
ग्रेंजर	грейнджер
अहा	аха
वीटा	віта
गेन	підсилення
गेन	заробити
ईदिपस	едіп
ह्वांग	хван
प्रिन्सिपिया	principia
टैको	тако
प्रागितिहास	prehistory
हिगिंस	гіґґінс
बाइकर	байкерів
फोंडा	фонда
भ्रूणविज्ञान	ембріологія
रुपर्ट	руперт
आईयूपीएसी	iupac
मैनिंग	меннінг
वोल्वो	volvo
डिजीमॉन	digimon
होरेशियो	гораціо
सिरी	сірі
चुकची	чукотська
इन्सुलिन	інсулін
शोभायमान	декоративні
पड़ेंगे	рій
केटो	катон
ब्लीच	bleach
परावैद्युत	діелектрики
घुसते	вислизає
इबोला	ебола
बशर	башар
अरी	арі
बैसिलस	bacillus
रेबर	ребер
शीप	вівця
शीप	вівці
शीप	вівцями
बैकेरल	беккерель
एडुआर्डो	едуардо
ट्यूलिप	тюльпан
उद्धारक	рятівника
यूकेलिप्टस	евкаліпт
जब्बार	джаббар
कालम	колонка
कालम	стовпчик
कालम	колона
कालम	стовпчиками
कालम	колонки
कालम	стовпчиків
कालम	стовпчики
गाओ	співають
गाओ	співай
गाओ	співаю
पीठासीन	вакх
डिकोड	декодування
सैमी	семмі
रैपिड्स	пороги
वरीयताएँ	уподобання
वरीयताएँ	налаштування
वरीयताएँ	вподобання
डेमियन	даміан
क्लाउस	клаус
पड़ोसन	сусід
स्नूप	snoop
गाइल्स	жиль
तबरेज़	тебриз
सिंटेक्स	синтаксис
सिंटेक्स	синтаксису
अबोध	кривий
ओसबोर्न	осборн
लकोटा	лакота
लाशें	тіл
लाशें	тіла
भाटे	підводна
भाटे	підводного
कोर्टनी	кортні
एसएससी	ssc
महफ़िल	збираються
गस	гус
स्टॉक्स	акціями
छायांकित	штрихами
इनकम	вклади
इनकम	прибуток
इनकम	дохід
इनकम	прибутки
प्लेटफ़ॉर्म	платформи
प्लेटफ़ॉर्म	платформу
प्लेटफ़ॉर्म	платформа
प्लेटफ़ॉर्म	платформи
गुल्ली	яр
दबाता	нарощує
धर्माचार्य	понтифік
क्लिप्स	кліпи
पहिचान	визнає
पहिचान	впізнали
शाद	чорноморський
बेमतलब	марними
सिंथेसाइज़र	синтезатор
निश्चर	інваріант
आमद	прибуття
हनीवेल	honeywell
बाहिया	баїя
शर्मीली	шай
किश्तों	виконуються
किर्स्टन	кірстен
फ़ंक्शन	функція
फ़ंक्शन	функцію
फ़ंक्शन	функції
गनी	ґан
हिप्पो	порозі
मायर	meier
भैस	свіжі
भैस	свіже
भैस	свіжа
भैस	свіжий
अपराजेय	гранично
अपराजेय	непереможний
ओवेन्स	оуенс
कापा	kappa
दीये	лампи
दीये	ламп
पोतोसी	потосі
बालम	балам
रिझाने	кошмарів
साल्वे	мазь
आद्याक्षर	ініціали
माइकोबैक्टीरियम	mycobacterium
उरगेन्च	ургенч
शातिर	злому
एक्सेप्शन	виняток
एक्सेप्शन	винятки
एक्सेप्शन	виключення
सैक्सोनी	саксонія
ओकापी	окапі
स्तेपानेक	штепанек
एबॉट	ебботт
डोजर	зіп
टीसीपी	tcp
तकिये	подушка
ग्रिफ़िथ	гріффіт
सोयुज	союз
बिसाऊ	бісау
कार्डिनल्स	кардиналів
सीटे	місця
सीटे	сидіння
आक़्सू	аксу
तोरा	тора
मारिन	марін
जुलाहे	горбань
मूर्खों	дурні
पैंडोरा	pandora
अरबपतियों	мимоволі
मशहद	мешхед
सैन्यवाद	мілітаризм
क्री	крі
स्टेपल	скріплення
हेंड्रिक	гендрік
आइवर	айвор
रेडिकल	ключ
रेडिकल	радикальні
रेडिकल	радикальна
आईपीस	окуляр
बिज़	biz
पीएनजी	png
थ्रेडिंग	threading
गोधूलि	сутінки
ख्वाहिश	бажання
डेबोरा	дебора
त्वचाशोथ	дерматит
डायनामिक्स	динаміка
इंसानियत	людство
इंसानियत	людяності
हमादान	хамадан
इंटरपोल	інтерпол
घटाते	дрібними
एचटीसी	htc
किम्बरली	кімберлі
स्टेपल्स	скоби
सीजीआई	cgi
पैरासेल्सस	парацельс
बुकिट	букіт
केमन	кайман
केमन	кайманові
सुहाना	приємного
सुहाना	приємніше
सुहाना	приємним
सुहाना	приємна
फोली	фолі
प्रार्थनाएं	молитву
प्रार्थनाएं	молитви
बेकारी	безробіття
चैनल्स	канали
पुरातत्ववेत्ताओं	археолог
सबीना	сабіна
शामियाना	тент
बुल्गारियाई	болгарський
बुल्गारियाई	болгарська
क्लिपर	кліпер
नोवो	ново
निज़ामी	нізамі
दानिश	данська
नौकरियाँ	завдання
नौकरियाँ	задачі
नौकरियाँ	джобс
और}}	n}}
परामनोविज्ञान	парапсихологія
याक़ूब	якоб
याक़ूब	джейкоб
याक़ूब	яків
अनुस्मारक	нагадування
अनुस्मारक	нагадування
हिरोशी	хіросі
पीआईडी	pid
जुंग	чон
ताइगा	тайга
ड्रेसडेन	дрезден
त्राजान	траяна
ट्रैकर	стеження
ट्रैकर	координатора
सूना	спустошений
अण्णा	анна
ओल्गा	ольга
न्यूकॉम्ब	ньюкомб
नास्त्रेदमस	нострадамус
टीएनटी	тнт
कार्बोक्सिलिक	карбонові
निको	ніко
निको	ніко
हुन	hun
जाँ	жан
जाँ	джин
जीलैंड	зеландії
जीलैंड	земельні
जीलैंड	зеландія
शैनन	шеннон
हैंग	вішати
हैंग	повісити
अम्लीयता	кислотності
विज़ार्ड	майстер
विज़ार्ड	чарівник
विज़ार्ड	майстра
भगोड़े	втікач
ब्राइस	брайс
सुलेखन	каліграфія
स्वाज़ीलैंड	свазіленд
डेट्रॉयट	detroit
दस्तावेज़ीकरण	документація
होंडुरास	гондурасу
फ्रेडेरिक	фредерік
तारकोल	tar
मीका	майка
व्यूअर	глядачів
व्यूअर	глядачі
व्यूअर	глядач
चिनूक	chinook
एटीआर	atr
कोए	коу
मिन्स्क	мінськ
मिन्स्क	мінська
मिन्स्क	мінську
वसामय	сальні
रेजिना	регіна
मायरा	міра
बायर्न	баварія
हुक्का	кальян
लाउ	ло
टोफू	тофу
सोचो	думаю
सोचो	think
सोचो	думайте
सोचो	згадай
सोचो	подумайте
डीएसपी	дсп
आन्द्रीव	андреев
नहाना	ванна
नहाना	ванни
अपरिभाषित	невизначена
अपरिभाषित	невідомо
अपरिभाषित	невизначений
अपरिभाषित	підкреслення
अपरिभाषित	підкреслити
गैबॉन	габону
रेज़र	razor
रेज़र	бритва
खालीपन	пустоти
आरजीबी	rgb
क्रॉप	обрізання
क्रॉप	обрізати
यहूद	були
चाउ	чоу
चाउ	чау
हेलिकॉप्टरों	вертольотів
परिचितों	знайомі
पुन्य	вчинку
अत्र	atra
जिन्न	джинн
विल्टशायर	вілтшир
खार्तूम	хартум
सीपीसी	cpc
कारपेट	килим
कान्सास	канзасі
कान्सास	канзас
लिप	губи
टॉर्च	ліхтарик
टॉर्च	ліхтар
कोन्या	конья
मिल्ड्रेड	мілдред
अनुज्ञा	ліцензію
अनुज्ञा	ліцензія
अनुज्ञा	ліцензії
पुनरारंभ	поновити
पुनरारंभ	відновити
पुनरारंभ	продовжити
पासो	пасо
मैकलीन	маклін
यूरेका	еврика
पप्पी	цуцик
अनदेखे	небачені
अनदेखे	непомітно
सहेल	сахель
क़ातिल	убивця
क़ातिल	вбивця
डीटीडी	dtd
दीवानगी	божевілля
प्यूनिक	пунічна
क्रमांकन	нумерація
जिन्ताओ	цзіньтао
बलाई	блай
तोशियो	масуда
स्टारगेट	stargate
मार्केटप्लेस	крамниця
मार्केटप्लेस	marketplace
गुलदस्ता	букет
मार्टिनी	мартіні
टाइटस	тит
टूलटिप	підказка
हीरोइन	героїні
गैरीसन	гарнізон
पुलिसवाले	копи
पुलिसवाले	поліцейські
चांडलर	чендлер
स्माइली	смайл
एमएसएन	msn
नॉर्थम्प्टन	нортгемптон
अग्निशामक	пожежник
ट्रांजेक्शन	операцій
ट्रांजेक्शन	операції
बहकावे	чинив
ख़ज़ाने	скарби
गंजा	лиса
गंजा	лисий
लिमिट	границі
लिमिट	межі
लिमिट	обмеження
फिरौती	викуп
शेल्टन	шелтон
स्टाइलिस्ट	стиліст
चियापास	чіапас
यज़ीद	язід
ताज्जुब	цікаво
स्लेटर	слейтер
तिनके	крапля
सुनें	слухайте
सुनें	прослухати
सुनें	слухати
सुनें	слухай
पैनासोनिक	panasonic
धरण	гумус
आवा	ава
टोप	капелюхи
टोप	шапочки
सेरो	серро
मज़ाकिया	смішний
मज़ाकिया	смішне
मज़ाकिया	смішні
मज़ाकिया	веселі
मज़ाकिया	смішно
मज़ाकिया	кумедні
एटनबरो	аттенборо
कोले	коле
क्वाड	quad
मोरनी	павич
ठहरें	пауза
ठहरें	призупинити
नलबन्दियान	налбандян
मुर	мур
संघट्टक	колайдер
फंसने	суперництво
सातत्यक	континуум
केंचुल	линяння
ईजियन	егейське
बर्टी	берті
सुद	суда
स्पिलबर्ग	спілберг
कसावा	маніок
डिज़्नीलैंड	діснейленд
चम	чам
मांचा	манча
एनिक्स	enix
स्वादानुसार	пер
बेलुची	беллуччі
बैठो	посади
बैठो	сісти
बैठो	сидіти
अनावृतबीजी	голонасінні
काराबाख़	карабаської
दरबान	прибиральниця
झींगे	креветок
डायलन	ділан
ओलंपियाड	олімпіада
रॉबिन्स	роббінс
वुल्फगांग	вольфганг
छतरियाँ	парасольку
छतरियाँ	парасольки
कुतिया	сука
कुनमिंग	куньмін
नैंसी	ненсі
बहरा	глухі
बहरा	глухий
मिटिओरा	метеора
एडाप्टर	адаптер
एडाप्टर	адаптер
पडे़	coracina
मर्सर	мерсер
अनानास	ананас
क्युकी	адже
क्युकी	бо
कनाल	канал
लिंगभेद	сексизм
गोर्बाचेव	сергійович
देई	dei
प्रोटोकाल	протокол
अधीरता	невгамовний
हाइपरलिंक	гіперпосилання
नैट	nate
नैट	нет
दोस्तो	друзями
दोस्तो	друзів
दोस्तो	друзі
मानेट	мане
ब्रैडफोर्ड	бредфорд
आड़ा	горизонтально
आड़ा	горизонтальний
आड़ा	горизонтальна
आड़ा	горизонтальне
आड़ा	горизонтально
आड़ा	ландшафт
आड़ा	краєвид
आड़ा	пейзаж
आड़ा	ландшафтний
एनकोडिंग	кодування
हिमाल	гімал
अन्तोनी	антоній
रिप	пухом
रिप	білет
रिप	rip
यानकोविच	янкович
तन्ना	танна
औपचारिकताओं	формальності
लड़को	хлопчики
एयरबोर्न	повітряно
मैनिंजाइटिस	менінгіт
पार्टीशन	розділ
छूटी	пропустила
छूटी	пропустили
छूटी	пропустив
अमीरी	копійки
अमीरी	багатство
बर्नूली	бернуллі
रोड्रिगो	родріго
डेरिल	деріл
ब्रेकआउट	breakout
आपो	apo
कैम्पिंग	кемпінг
उछलती	пружні
राहें	шляхи
राहें	контури
पैरामीटर्स	параметри
रेडॉक्स	окисно
घनास्रता	тромбоз
सिमुलेट	імітувати
सिमुलेट	імітує
कोलोसियम	колізей
लीनियर	літр
लीनियर	ліберія
लीनियर	літр
लीनियर	лінійна
लीनियर	лінійний
लीनियर	гвінеї
लीनियर	гвінея
कोस्टर	гірки
प्लम	слива
काजा	кая
साइ	psy
शोरबा	бульйон
वीडियोज़	відео
शूरवीरों	лицарі
रिटायरमेंट	пенсії
अर्मेनिया	вірменії
अर्मेनिया	вірменія
मकड़ियों	павуки
होठ	губи
होठ	губами
शेल्बी	shelby
प्योंगयांग	пхеньян
बोरियत	нудьга
रेवेन	corvus
रेवेन	ворон
रेवेन	ворона
पोर्च	ґанок
स्का	ска
बारबेक्यू	барбекю
लोकसेवक	благодійник
टोम	томе
विनफ्रे	вінфрі
खिडकी	вікно
एनजीसी	ngc
ज़ाक	жак
जीवनदान	життів
जीवनदान	живе
ब्रुक्स	брукс
फिलिपिनो	філіппінська
कुर्सियां	крісла
कुर्सियां	стільці
कुर्सियां	стільців
जोडना	химера
इबुप्रोफेन	ібупрофен
अर्थविज्ञान	семантика
जीवमंडल	біосфера
चलनिधि	ліквідності
बाइसन	бізон
उज़्बेक	узбецька
ऑडिटोरियम	аудиторія
केतली	чайник
बालदार	волохатий
फेलिप	феліпе
टॉगल	перемикач
टॉगल	перемикання
राउटर	маршрутизатор
रुबिडियम	рубідій
विलम्बित	затримується
विलम्बित	затримано
डीलरशिप	представництво
मैक्केन	маккейн
हैमरस्क्जोंल्ड	гаммаршельд
रसूलों	апостолів
थंबनेल	мініатюра
थंबनेल	ескіз
थंबनेल	мініатюр
थंबनेल	мініатюри
बेमानी	анахронізм
वेल्च	велч
तानिया	таню
कया	що
कया	яка
कया	чим
फ़्रॉन्तेरा	фронтера
सोफ़िस्त	софісти
एफआईए	fia
विल्फ्रेड	вілфред
पिरामिडों	піраміди
ज़ोंबी	зомбі
कैज़ुअल	casual
पेरिन	перрен
मार्कोस	маркос
जगन	джаган
होल्डन	голден
इंजेक्ट	коров
बेने	бене
शीतनिष्क्रियता	заморозки
लात्स	лат
पार्टन	партон
संविधानवाद	конституціоналізм
अन्दीझ़ान	андижан
क्वैरी	діалог
क्वैरी	запиту
क्वैरी	запит
विवो	vivo
जुग	юг
गूलागोंग	коулі
निंग	нін
ट्रैक्ट	вірусна
बाहें	руки
बताएगा	повертається
बताएगा	повертає
अगाथा	агата
स्प्लैश	заставки
जुड़ें	приєднатися
जुड़ें	приєднатись
जुड़ें	приєднання
जुड़ें	долучитися
जुड़ें	приєднуйтесь
जुड़ें	приєднуйтеся
जुड़ें	підключитися
गोफर	бабака
ख़ुजन्द	худжанд
ओका	ока
सर्वसत्तावाद	тоталітаризм
एनहाइड्राइड	ангідрид
सर्वाहारी	всеїдні
अलेक्स	алексе
अलेक्स	алекс
काफ्का	кафка
फ्रिंज	бахрома
धुँधली	утворення
वाहिकारोध	артерії
मिंक	норка
जोए	джо
लिफाफा	конвертів
लिफाफा	конверт
रैप्टर	raptor
वामपंथियों	лівих
कोफी	кофі
निस्वार्थ	суспільне
नेल्स	nails
बेचारा	бідними
बेचारा	бідна
बेचारा	бідний
बेचारा	бідні
रड	радд
फरो	фарерські
समारा	самара
लिपजिग	лейпциг
सेण्टीमीटर	сантиметрів
क्वांटीकरण	квантування
हार्टले	гартлі
लेनिनग्राड	ленінград
आकाशगंगाएँ	галактики
आकाशगंगाएँ	галактик
यूएनईपी	unep
सिम्युलेटर	імітатор
किरिबाती	кірибаті
एस्कॉर्बिक	аскорбінова
शेवरलेट	chevrolet
अत्तिला	аттіла
अरूबा	аруби
मैराकाना	маракана
कैरो	каїр
बुकमार्क	закладку
बुकमार्क	закладка
बुकमार्क	закладок
बुकमार्क	закладки
ब्राज़ीलियाई	бразильська
लोवेल	ловелл
लडका	хлопчик
लडका	закохалася
फैंसी	вишукана
फैंसी	вишуканий
हुनान	хунань
छक्का	шість
छक्का	шестеро
डाइव	дів
मार्टिनेज	мартінес
ओट्स	пластівці
एंज़ो	енцо
उदरपाद	черевоногі
एससीआर	scr
वीसीडी	vcd
अनीश	аніш
सूक्ष्मदर्शन	мікроскопія
गुलदाउदी	хризантема
निंदनीय	нікчемний
आईरिस	райдуга
आईरिस	півники
लोकेटर	locator
एसएसपी	ssp
जेनकींस	дженкінс
स्क्रैप	брухт
इम्तिहान	спокуса
श्रोडिंगर	шредінгер
पहचानो	ідентифікація
पहचानो	ідентифікувати
बदबूदार	пахне
पारसैक	парсек
स्टेसी	стейсі
खौलते	кипіння
हिदेकी	хідекі
निगर	нігер
कार्यनीति	стратегія
कार्यनीति	стратегії
दिरहम	дирхам
लिंकनशायर	лінкольншир
उद्विग्न	землякам
जेनिस	дженіс
महापुरूष	легенд
माइक्रोकंट्रोलर	мікроконтролер
सातो	сато
हास्टिंग्स	гастінгс
शेरिल	шеріл
ताइक्वांडो	тхеквондо
कीटविज्ञान	ентомологія
एयरपोर्ट्स	аеропортів
टिड्डे	коник
वाल्डो	вальдо
जैकबसन	джейкобсон
केई	kei
टट्टी	горщика
कॅलिक्स्टस	калліста
एन्टेना	антени
अपमार्जक	ятники
ताबीज	талісман
जिआंगशी	цзянсі
गलफड़ों	зябра
ओबरा	obra
बीज़ान्टिन	візантійська
ब्रीफिंग	брифінг
प्रेमालाप	залицяння
डेंट	дент
अल्वारेज़	альварес
शीले	шеєле
लोएब	loeb
वाइरल	вірусний
मिच	мітч
फार्मासिस्ट	фармацевт
हंसना	сміх
हंसना	сміятися
बसता	живе
यूगोस्लाव	югославська
बर्नले	бернлі
टेलीग्राम	телеграму
निवेदित	надійшов
निवेदित	звертався
निवेदित	запит
कॉस्टेलो	костелло
पीरी	пірі
अनभिज्ञता	невігластво
अनभिज्ञता	незнання
बूस्ट	рекламувати
बूस्ट	boost
बेयर्ड	берд
लारेंज़	лоренца
लानी	лани
हिमशैल	айсберг
सर्ज	серж
वार्तालापों	розмови
वार्तालापों	бесіди
कूलम्ब	кулон
जेटिक्स	jetix
लबादे	капелюсі
माँगना	просить
इप्सविच	іпсвіч
पार्श्ववर्ती	боковий
बिंगो	бінго
कंकर	галька
काहिल	кегілл
बेन्थम	бентам
बगदादी	багдаді
स्ट्रोन्शियम	стронцій
वेस्टा	вести
विद्युतवाहक	електрорушійна
बाथटब	ванна
विव	вів
तुफान	бурі
तुफान	весні
तौलिया	рушник
इमानदार	відвертий
इमानदार	чесне
इमानदार	чесна
इमानदार	чесний
इमानदार	щире
उपसौर	апсиди
पारभासी	прозоре
पारभासी	прозорість
स्वेटर	светр
नोआम	ноам
पिंटर	пінтер
कार्मेन	кармен
मैकग्रेगर	макгрегор
रैमी	реймі
मैक्रोफेज	макрофаги
जैगर	джаггер
यंत्रीकरण	механізація
चेनी	чейні
ब्रेवरी	пивоварня
हाली	халі
रेक्टर	ректора
मुर्गीपालन	жалюгідний
डराया	попереджали
डराया	попередив
डराया	повідомила
एन्ट्रॉपी	ентропії
डॉयचे	deutsche
टूटू	туту
इकोल	еколь
काफिला	конвой
एसक्यूएल	sql
नेवा	нева
अपूरणीय	незамінний
विन्निपेग	вінніпег
एन्ड्रेस	андрес
थंडरबर्ड	thunderbird
नुई	нуї
मैनी	мені
काराकोल	каракол
मैकगिल	макгілл
दिनार	динар
आगमनात्मक	індуктивний
वीर्यपात	встановлюють
ठगी	шахрайство
रेडियोसक्रिय	радіоактивних
फिंक	фінк
सटन	саттон
पार्किन्सन	паркінсон
विलन	villain
अव्यवहारिक	недоцільним
जियान	джан
पाइरॉक्सीन	піроксени
डफ़	дафф
बिल्ले	маркіз
जाँचें	оглянути
जाँचें	ознайомитись
जाँचें	перевірити
जाँचें	перевірте
आविला	авіла
रोड्रिगेज	родрігес
बायोडीजल	біодизель
एपर्चर	апертура
मोजो	mojo
एड्रियाना	адріано
एड्रियाना	адріана
न्यूज़वीक	newsweek
टेम्प्लेट	шаблони
टेम्प्लेट	шаблон
टेम्प्लेट	template
स्ट्रीटकार	general
गोताखोर	divers
पत्तो	листочки
पत्तो	листя
खनिक	шахтар
खनिक	шахтарів
मैचिंग	відповідності
मैचिंग	відповідність
गर्ड	герд
स्टेंसिल	шаблону
स्टेंसिल	шаблонів
स्टेंसिल	шаблоном
नायोबियम	ніобій
ट्रैविस	тревіс
उपश्रेणियाँ	підкатегорії
कीफर	кіфер
हदरामौत	хадрамаут
पिंजरों	клітках
पिंजरों	клітки
पर्लमैन	перлман
हेडमास्टर	директор
इनसाइडर	insider
लिम	лім
लुकअप	шукати
लुकअप	пошук
धर्मान्तरण	євангелічна
फ़ॉलो	читачі
सेलिब्रेशन	святкування
फिच	fitch
अग्रभूमि	текст
सफ़ी	сафі
पाल्मे	пальме
नितम्ब	сідниці
कॉम्बो	combo
किता	кіта
ओरो	оро
ग्वांगझोउ	гуанчжоу
बोथा	бота
कुए	que
अन्दाज़	вимірювання
अन्दाज़	міру
अन्दाज़	міра
रीजियो	regio
तुवालू	тувалу
फुरसत	дозвілля
फुरसत	відпочинку
नाकेबंदी	блокаду
नाकेबंदी	блокада
छूटा	пропустила
छूटा	пропустили
छूटा	пропустив
नेस्तर	нестор
चिड़ी	клуби
चिड़ी	жир
चिड़ी	клубів
स्कूप	сенсація
पाल्ट्रो	пелтроу
पिकासा	picasa
जिरी	їржі
टूथब्रश	щітка
टूथब्रश	щіткою
अकल	мудрості
अकल	мудрість
रसीले	succulent
बहुलवाद	плюралізм
बूटलेग	bootleg
लॉट	лот
इल्ली	гусениця
इल्ली	черви
इल्ली	хробак
इल्ली	черв
ऊह	вчинки
स्पैमिंग	спам
समाजभाषाविज्ञान	соціолінгвістика
हांगझोऊ	ханчжоу
पेंचकस	викрутка
रुकावटें	перешкоди
एल्कीन	алкени
बेरिंट	баренцове
स्थैतिकी	статика
अड़	наполегливим
खेतो	господарствах
शिद्दत	відчайдушно
वस्तुनिष्ठावाद	позитивізм
क्रिस्टोफ	крістоф
भृंग	жук
कोलबर्ट	кольбер
आन्द्रेई	андрій
आन्द्रेई	andriy
फेल्प्स	фелпс
सजाये	декору
सजाये	прикрасити
क्रासिंग	перехресті
नियॉन	neon
मिनिक्स	minix
एयरबैग	подушка
दुलारे	плекати
रोलां	роллан
मैथ	математика
मैथ	математичний
मैथ	математичні
मैथ	математики
कालिमा	темряву
कालिमा	темрява
कालिमा	темряви
जानकारीपूर्ण	інформаційні
अपनापन	споріднена
शिरीन	ширін
मैरून	maroon
स्वत्वाधिकार	авторство
पीबॉडी	peabody
इनलेट	впускний
जूडिथ	джудіт
गैरिंचा	гаррінча
नेपालमे	непал
पर्च	окунь
गाला	урочистий
गाला	гала
आईडिया	idea
आईडिया	ідея
आईडिया	ідею
सुझाएँ	підкажіть
सुझाएँ	запропонувати
सुझाएँ	порадити
सुझाएँ	рекомендувати
एरागोन	ерагон
क्यूरेटर	куратор
कुलिक	кулик
हाइकिंग	пішоходів
वीकेंड	вихідні
क्लिफर्ड	лучіан
क्लिफर्ड	кліффорд
कोमी	комі
टुकड़ो	шматочки
कफ़न	саван
जिग्मे	джігме
याचक	петиція
पुनरावृत्तिमूलक	повторна
परियां	янголи
परियां	angels
परियां	ангели
ट्रेडमिल	адаптація
अल्जीयर्स	алжиру
अल्जीयर्स	алжир
प्रसारणकर्ता	ефір
रचेल	рейчел
युडिकॉट	еудікоти
सेंटो	санто
बायकोनूर	байконур
यमनी	єменський
यूफोरिया	ейфорія
टीप	нотаток
टीप	нотатки
टीप	примітки
स्वाँग	моделювання
स्वाँग	симуляція
मिक्सर	мікс
मिक्सर	суміші
मिक्सर	суміш
परहेज़गारी	благочестя
मारिनो	марино
राशिफल	гороскоп
ऊफ़ा	уфа
डंस्ट	данст
पाखण्ड	лицемірство
गंडिका	вузол
दरख़ान	дархан
सीसीडी	пзз
पाइक	щука
पाइक	пайк
अतिवाद	екстремізм
फार्मेट	формат
फार्मेट	форматування
स्कली	скаллі
आरईसी	rec
छोरा	хлопчик
छोरा	закохалася
फिरकी	концертом
गेलर	геллер
आइस्ड	льодом
आइस्ड	холодний
एक्टिविस्ट	forza
एंगेल	енгель
क्लेरेंस	кларенс
साइटोसिन	цитозин
हात	передав
संशुद्धि	катарсис
अंतोनियो	антоніо
कोनर	коннер
ग्रोसो	гроссо
एमिलिया	емілія
चमचा	ложка
पुनर्वित्त	рефінансування
रूखी	шалена
रूखी	суворий
रूखी	важкий
रूखी	rough
यारों	хлопці
डेडपूल	дедпул
वारिसों	виправляє
ट्वानबी	тойнбі
ब्रूनर	brunner
एग्रो	agro
सेगन	саган
पतझड़ी	листяних
बंजारे	nomad
सीडीएम	cdm
ओटिस	отіс
डेनी	денні
देगास	деґа
ट्यूनिस	туніс
ज़िद	впертість
फेस्ट	fest
फेस्ट	festa
ग्राफीन	графен
प्रिमोर्स्की	приморський
प्रीस्टलि	прістлі
बंशी	медійний
अनहुइ	аньхой
कायला	кайла
मस्जिदे	мечеть
क्लो	клаф
क्लो	хлоя
मैकक्रीडी	маккріді
तिलचट्टे	таргани
पकौड़ी	їжа
आर्मंड	арман
हलीम	халім
बड्डी	друже
लाफ	сміх
लाफ	сміятися
एल्ब	ельба
सतरंगी	райдуга
सतरंगी	веселка
ऐन्डर्स	андерс
गद्दारी	зрадили
गद्दारी	зрадив
गद्दारी	зраджує
हैड्रियन	адріан
होस्नी	хосні
फ़ैक्टरी	фабрика
संघवाद	федералізм
सदभावना	гармонія
सदभावना	harmony
भांजी	племінниця
बुर्का	бурка
एस्थर	естер
पिंजरा	клітку
पिंजरा	клітка
पिंजरा	клітки
पिंजरा	кейдж
पिंजरा	килим
लम्हे	moments
लम्हे	моменти
लम्हे	моментів
लम्हे	моментами
वाइल्डर	вайлдер
एसएसएल	ssl
मैगनस	магнус
ब्रॉसनन	броснан
डॉल्फ़िन	дельфін
डॉल्फ़िन	dolphin
डॉल्फ़िन	дельфіни
ब्लीचिंग	відбілювання
डोनेट्स्क	донецьк
डोनेट्स्क	донецька
होस्टल	гуртожитку
मेयोनेज़	майонез
एफ्लेक	аффлек
शिराज़ी	ширазі
डूबना	потопити
टुर	тури
टुर	турів
