категорија	categoría
свежо	frescos
свежо	descarado
свежо	descarados
свежо	frescas
свежо	cambiar
слушнат	escoitar
слушнат	oír
слушнат	oio
чао	adeus
чао	logo
чао	deica
чао	chao
невиност	inocencia
смртноста	infantil
смртноста	mortalidade
маријана	marianne
маријана	marianka
насилен	violentos
насилен	violenta
насилен	violentas
насилен	violento
насилен	violencia
шпион	espía
барут	tocador
момци	rapaces
момци	nenos
момци	os
момци	mozos
момци	tipos
момци	mozos
момци	rapaces
момци	tíos
момци	homes
сурово	cruel
чудовишта	monstros
регистрирано	rexistrado
лисјата	marcha
лисјата	follas
лисјата	deixa
лисјата	as
лисјата	sae
мафија	turba
мафија	mafia
мафија	mafia
препреки	obstáculos
капата	sombreiro
капата	o
капата	chapeu
капата	sombreiriño
суверени	soberanas
суверени	soberana
ураганот	furacán
херојски	heroicos
кларинет	clarinete
кларинет	o
мирна	calma
мирна	acouga
мирна	mar
мирна	calmo
мирна	tranquila
мирна	tranquilo
мирна	calme
мирна	pacífica
уникатно	único
уникатно	únicas
скромна	humilde
скромна	humildes
лага	mentiras
лага	mentira
лага	mentir
етикета	etiqueta
заробена	atrapado
чинови	actos
мачење	tortura
играчките	xoguetes
комбинирано	combinados
комбинирано	combinadas
комбинирано	deben
комбинирано	as
маркет	mercado
маркет	mercados
маркет	esa
маркет	feira
италијанецот	italiano
италијанецот	italiana
италијанецот	italianos
глушец	rata
глушец	rato
екосистемите	ecosistemas
месечен	mes
месечен	ao
билка	planta
билка	vexetais
билка	de
визуелен	visual
визуелен	visuais
џоел	joel
џоел	recibiu
експлозиви	explosivos
масакар	masacre
кошули	camisas
брега	costas
вини	vinnie
насилна	violentos
насилна	violenta
насилна	violentas
насилна	violento
насилна	violencia
измеѓу	entre
измеѓу	os
легален	xudicial
легален	legal
легален	legais
џинови	xigantes
одело	para
одело	satisfacer
одело	traxe
запира	paradas
запира	frea
запира	detén
запира	deixa
запира	se
либерални	liberais
либерални	liberal
љубители	amantes
крвави	maldito
крвави	idiota
крвави	malditos
груби	aproximada
груби	vaga
груби	duro
груби	mal
груби	moi
груби	duros
груби	duras
вообичаеното	usual
вообичаеното	de
вообичаеното	sempre
вообичаеното	normalidade
вообичаеното	habitual
вообичаеното	costume
клиф	cliff
чизми	botas
чизми	as
гревовите	pecados
гревовите	agarimosa
гревовите	pecado
доставување	pásao
доставување	líbranos
доставување	entregar
полошо	peores
полошо	peor
полошо	empeora
возен	conducido
полицајците	poli
полицајците	policías
полицајците	policía
полицајците	polis
невреме	treboada
идеални	ideal
идеални	ideais
кафеав	brown
кафеав	marróns
кафеав	marrón
кафеав	claro
френки	frankie
невин	inocente
невин	inocentes
проектили	mísiles
проектили	foguetes
проектили	pasaron
свеж	fresco
свеж	fresca
свеж	frescos
свеж	descarado
свеж	descarados
свеж	frescas
свеж	cambiar
социјалист	socialista
кафез	gaiola
обесен	enforcado
обесен	aforcado
крава	vaca
солта	salgado
солта	sal
моќно	poderosa
моќно	poderosos
моќно	poderoso
портокалов	laranxa
канцелариите	oficinas
ранливи	vulnerables
ранливи	vulnerable
киднапирање	secuestro
скромно	humilde
скромно	humildes
надежи	esperanza
надежи	esperanzas
тјуринг	test
тјуринг	turing
бореше	loitei
бореше	contra
бореше	loitou
бореше	loitamos
жртвување	sacrificio
жртвување	sacrificar
жртвување	zugue
жртвување	o
молекул	molécula
молекул	molecular
агентите	axentes
завера	conspiración
стереотипи	estereotipos
конвенционалните	convencional
нво	ngo
лимон	limón
тишина	silencio
тишина	calado
тишина	silencio
тишина	o
инвестираат	investimos
инвестираат	investir
инвестираат	invistan
неред	desastre
неред	boa
неред	lea
неред	porcallada
изгорени	queimado
изгорени	queimaron
изгорени	queimou
изгорени	queimados
омилено	favorito
омилено	favoritos
омилено	favorita
омилено	preferido
противење	oposición
вредно	valioso
солидно	sólida
еволутивна	evolutiva
еволутивна	evolución
еволутивна	evolutivo
готовина	diñeiro
готовина	en
готовина	efectivo
готовина	contado
готовина	cartos
готовина	suficiente
готовина	cobro
готовина	cobrar
инсулин	insulina
инсулин	á
мастило	tinta
поли	polly
лојални	leal
обезбедена	cama
обезбедена	ofrecía
мобилност	mobilidade
демонстрира	demostrar
демонстрира	amosan
демонстрира	demostraron
конзумирање	consumo
гигант	un
гигант	xigantes
гигант	xigante
сомнителни	sospeitosos
лори	laurie
доживотно	vida
некому	alguén
глувче	rato
патики	educadores
морков	cenoura
покажување	para
покажување	a
покажување	esas
покажување	amosando
покажување	amosar
покажување	mostra
покажување	que
сподели	compartidos
сподели	compartiron
сподели	compartido
сподели	compartida
сподели	compartimos
сподели	compartiu
сподели	compartir
сподели	comparten
сподели	compartimos
сподели	a
сподели	parte
трикови	trucos
гром	canóns
гром	trono
гром	os
гром	tronos
гром	lóstrego
свирка	asubío
свирка	asubía
купена	mercou
купена	merquei
купена	merqueino
купена	merqueille
купена	comprou
лут	enfadado
лут	anoxados
лут	anoxado
лут	enfadada
лут	tola
лут	tolo
лут	enfadado
диво	salvaxe
диво	salvaxes
изложено	exposto
изложено	á
регуларни	regularmente
регуларни	normal
регуларни	típica
регуларни	de
регуларни	taxis
регуларни	regular
вакцини	vacinas
вакцини	das
вакцини	as
пионери	pioneiros
продажби	de
продажби	ventas
амин	amen
амин	amén
пасус	parágrafo
пасус	punto
покачување	erguen
покачување	subir
покачување	os
шин	canela
шин	sheen
анонимен	anónimos
критичен	crítica
андроид	android
лари	larry
овца	ovellas
објава	posto
објава	poste
објава	correos
објава	correo
објава	de
силување	violación
силување	viólanme
виетнамски	vietnamita
виетнамски	vietnamitas
виетнамски	vietnam
маици	camisas
стадо	rabaño
стадо	manada
стадо	rabaño
ветерани	veteranos
главоболка	cabeza
главоболка	dor
дивина	salvaxe
дивина	salvaxes
совеста	consciencia
совеста	a
совеста	conciencia
совеста	da
солт	salgado
солт	sal
нелегален	ilegal
мајмун	mono
мајмун	monos
напредно	avanzado
напредно	avanzada
уништувајќи	destrución
уништувајќи	destruíndo
малкумина	poucos
малкумина	poucas
малкумина	uns
малкумина	algunhas
малкумина	algúns
малкумина	unhas
пеејќи	cantando
пеејќи	canta
пеејќи	cantar
пеејќи	que
неспособност	incapacidade
креација	creación
индијци	indios
рачна	manual
блед	desangraron
блед	á
блед	ao
блед	mataron
морнар	mariñeiro
вард	ward
знаев	sabía
знаев	que
знаев	sabían
знаев	o
вработи	contratar
разрешен	retirarse
совест	consciencia
совест	a
совест	conciencia
совест	da
збогум	adeus
збогум	logo
збогум	deica
збогум	chao
збогум	deica
збогум	bico
збогум	adeus
изнајмување	contratar
изнајмување	renda
изнајмување	aluguer
изнајмување	alugar
казнети	castigada
казнети	castigado
виновни	culpable
виновни	culpábel
виновни	culpábeis
пластична	de
пластична	plástico
скалила	escaleiras
скалила	as
скалила	escaleira
обвинетите	dos
обвинетите	acusados
обвинетите	acusado
обвинетите	os
обвинетите	imputados
зрно	gran
колективна	colectivo
колективна	colectiva
јукон	yukon
седмо	sétimo
решетки	reixas
анонимно	anónimos
височество	maxestade
степ	paso
степ	un
степ	escala
репресија	da
репресија	represión
мерилин	marilyn
ворд	ward
проверено	a
проверено	cheque
проверено	comprobalo
божик	nadal
пиењето	auga
пиењето	café
пиењето	bebendo
пиењето	beber
комплетен	total
комплетен	completa
комплетен	completar
комплетен	completo
врева	ruido
врева	ruído
врева	son
детектира	detectar
синбад	sinbad
чекале	agardaba
копање	cavando
карго	carga
карго	cargamento
индикатори	indicadores
постоеја	existiu
авионски	avión
дизајнирано	deseñados
дизајнирано	para
дизајнирано	deseñadas
дизајнирано	deseñado
дизајнирано	deseñamos
препишуваат	prescribir
сантијаго	santiago
бледо	pálida
бледо	pálido
внесени	entrou
внесени	na
внесени	entra
споменување	mencionar
споменување	mención
складиште	almacén
складиште	almacenamento
складиште	consigna
пиштоли	armas
пиштоли	fusís
пиштоли	as
пиштоли	armados
пиштоли	metralladoras
барнс	queimaduras
барнс	arde
заповеди	mandamentos
комплексност	complexidade
соларна	solar
соларна	noso
легијата	lexión
стоп	deter
стоп	de
стоп	parar
стоп	para
стоп	deixa
чувај	a
чувај	manter
израснат	criados
израснат	a
израснат	crecín
израснат	criamos
помести	mover
помести	moverse
помести	a
светол	luz
виртуелен	virtual
присутност	presenza
присутност	diante
присутност	a
слушнале	oín
слушнале	falar
слушнале	escoitei
губиток	perda
петиција	petición
редукција	a
редукција	redución
резервоари	tanques
биолошко	biolóxicas
биолошко	biolóxica
биолошко	biolóxico
биолошко	biolóxicos
застарен	obsoleto
хикс	hicks
коцки	dados
ставки	obxectos
ставки	os
ставки	puntos
ставки	artigos
ставки	das
диета	dieta
секира	machada
лавовите	leóns
проекции	proxección
секретарка	de
секретарка	secretaria
секретарка	secretario
секретарка	estado
гест	xesto
гест	aceno
изгореници	queimaduras
изгореници	arde
талентиран	con
талентиран	talento
талентиран	talentosa
лекција	lección
лекција	aprender
лекција	aprendede
несвесно	inconsciente
жеден	sede
сингер	cantante
апартман	apartamento
апартман	piso
дијамант	diamante
дијамант	verdade
потешка	máis
потешка	difícil
дајана	diana
истражи	explorar
скромни	humilde
скромни	humildes
најмало	máis
осуди	condenados
осуди	a
осуди	condenado
бенкс	bancos
мерил	merrill
џералд	gerald
принудувајќи	a
принудувајќи	obrigando
чувани	a
чувани	non
чувани	mantivo
студ	frío
студ	fría
студ	arrefriado
пекол	inferno
пекол	carallo
пекол	demo
пекол	cona
катастрофални	devastadora
албер	albert
шпиони	espías
борхес	borges
дјук	duque
пица	pizza
вод	317
прибежиште	refuxio
зли	mal
зли	malo
зли	malvado
зли	maldade
зли	malvados
џемс	james
центи	centavos
центи	cincuenta
центи	patacóns
центи	céntimos
успеаа	e
успеаа	puido
успеаа	conseguimos
успеаа	a
стрелање	a
стрелање	disparar
стрелање	disparando
стрелање	tiro
бебиња	os
бебиња	bebés
бебиња	nenos
професорка	profesor
професорка	mestra
професорка	mestre
коктел	cóctel
напреден	avanzado
напреден	avanzada
заинтересирана	me
заинтересирана	interesaba
заинтересирана	interesábame
заинтересирана	interesados
заинтересирана	interesado
заинтересирана	interese
заинтересирана	interesa
заинтересирана	interesada
утеха	felicidade
помогнаа	a
помогнаа	axudou
помогнаа	axuda
помогнаа	axudounos
помогнаа	axudaron
преживува	supervivintes
преживува	sobrevivir
преживува	sobrevivimos
преживува	á
преживува	sobreviven
преживува	sobreviva
преживува	ser
преживува	humano
кажи	dicir
кажи	di
кажи	que
кажи	dicir
кажи	dille
панаѓур	xusto
панаѓур	feira
присилени	obrigado
присилени	a
присилени	forzado
присилени	todo
присилени	obrigoume
присилени	recrutado
изразувањето	expresión
фабрички	fábrica
фабрички	fábricas
фабрички	industriais
гранати	proxectís
розите	rosas
арктикот	ártico
работено	traballamos
работено	funcionou
работено	traballei
работено	traballaba
работено	traballou
управувач	condutor
управувач	de
управувач	o
управувач	permiso
токсични	tóxicos
токсични	tóxica
конекции	conexións
тропе	tropez
изненаден	abraiado
изненаден	sorprendidos
изненаден	sorprendeuse
изненаден	sorprendeume
изненаден	sorprende
изненаден	sorprendido
произведено	producida
изеде	comemos
изеде	comín
изеде	comeu
изеде	comiches
изеде	hoxe
постанува	convértese
постанува	en
постанува	se
постанува	vólvese
постанува	é
дуел	duelo
бакнеж	bico
бакнеж	bícame
бакнеж	bicar
бакнеж	un
бакнеж	biquiño
индокина	indochina
отровен	tóxicos
отровен	tóxica
отровен	veleno
најдено	atopei
најдено	que
најдено	atopamos
најдено	atoparon
најдено	atopou
одмори	resto
одмори	descansar
одмори	demais
одмори	descanso
запирање	parada
заштеди	aforros
обликувањето	a
обликувањето	modelando
вознемирен	moi
вознемирен	preocupada
вознемирен	anoxado
вознемирен	está
вознемирен	enfade
вознемирен	enfades
женет	casou
женет	casar
женет	casado
остварен	na
остварен	conta
фотографирање	fotografía
динамична	dinámica
бактериски	bacteriana
бактериски	bacteriano
креативно	creativo
креативно	creativos
креативно	creativa
креативно	creativas
дедото	avó
мисиите	misións
преживуваат	sobrevivir
преживуваат	sobrevivimos
преживуваат	á
преживуваат	sobreviven
преживуваат	sobreviva
преживуваат	ser
преживуваат	humano
фали	a
фали	desaparecidos
фали	faltan
фали	falta
фали	perdidos
фали	faltaba
влезна	entrada
влезна	vigor
камили	camel
нелегална	ilegal
сфатиле	na
сфатиле	conta
одобрено	posúe
одобрено	estabelecido
талентирани	con
талентирани	talento
талентирани	talentosa
коњаницата	cabalaría
луиз	louise
скриено	oculto
скриено	oculta
скриено	ocultas
скриено	escondidos
скриено	escondidas
фантом	membro
фантом	pantasma
фантом	carreta
атеист	ateo
шампањ	champaña
шампањ	champán
спречен	evitou
кратери	cráteres
стагнација	estancamento
интелегенција	intelixencia
инвестира	investimos
инвестира	investir
инвестира	invistan
легитимен	lexítima
легитимен	lexítimo
нервите	nervios
нервите	os
казнување	castigar
казнување	castigo
казнување	punishment
темнина	escuridade
технологиите	tecnoloxías
конфузија	confusión
трансформираат	transformar
палета	paleta
нокти	unllas
нокти	cravos
иронија	ironía
слон	elefante
мрак	escuras
мрак	escuro
мрак	escura
мрак	escuridade
мрак	noite
мрак	escuridade
училници	clase
неправда	inxustiza
неправда	inxustizas
технолошко	tecnolóxica
баронот	barón
баронот	ao
победничка	gaña
победничка	gañar
скап	caro
скап	caros
скап	cara
тргна	foi
тргна	fun
исчезне	desaparecer
тркалото	roda
секојдневието	cotiá
скитник	vago
намирници	subministración
загрозена	ameazada
колената	xeonllos
стакленички	invernadoiro
глумата	a
глумата	actuando
глумата	actuar
вистини	verdades
невролошки	neurolóxica
работникот	traballador
работникот	social
работникот	obreiro
работникот	obreiros
работникот	parado
аквариум	acuario
странец	estranxeira
странец	descoñecido
странец	estraño
лута	enfadado
лута	anoxados
лута	anoxado
лута	enfadada
лута	tola
лута	tolo
лута	enfadado
приоритети	prioridades
приоритети	as
болниците	hospitais
болниците	os
поинакво	diferentes
поинакво	distintas
поинакво	distinto
поинакво	distintos
поинакво	diferente
нужно	necesariamente
неволја	problema
неволја	problemas
бизнисмени	empresarios
земете	a
касарна	barracas
трагично	tráxico
трагично	tráxica
непријатно	incómodo
непријатно	incómoda
функционален	funcionais
функционален	funcional
геном	xenoma
марион	marion
скенирање	escaneamos
скршен	roto
невидливи	invisibles
невидливи	invisible
конзумираат	consumir
конзумираат	consumimos
дозата	dose
афери	asuntos
длабочини	interior
истрел	disparou
крадци	ladróns
гревот	pecado
зборувајќи	falar
зборувајќи	falando
флексибилни	flexibilidade
флексибилни	flexibles
вистинито	verdade
вистинито	certo
хомосексуалец	homosexuais
хомосексуалец	homosexual
реакторот	reactor
рич	ricos
рич	rica
рич	rico
инспекција	inspección
немање	falta
немање	de
немање	carecen
најнова	últimos
најнова	último
најнова	últimas
артилериски	artillaría
артилериски	artillería
потроши	gastar
потроши	pasar
скршени	roto
титан	titán
холестерол	colesterol
поблиски	a
поблиски	mais
поблиски	máis
поблиски	preto
поблиски	xuntarse
поблиски	achéguense
поблиски	achegádevos
заштеда	aforros
тепачка	loitar
тепачка	contra
тепачка	loita
умови	mente
умови	mentes
умови	as
умови	nas
далечна	distante
далечна	afastado
костум	para
костум	satisfacer
костум	traxe
рено	renault
сензор	sensor
партер	chan
партер	piso
партер	andar
кукла	boneca
пилиња	galiñas
пилиња	polos
изгубено	perdeu
изгубено	perderon
изгубено	perdín
изгубено	perdemos
изгубено	perdido
сетилата	sentidos
сетилата	sentido
стаж	a
детаљ	detalle
детаљ	detalles
мртво	mortos
мртво	morto
мртво	morta
мртво	morreu
графики	gráficos
вертикален	verticais
вертикален	vertical
барни	barney
ида	ida
видливост	visibilidade
самовила	de
самовила	fadas
самовила	fada
самовила	marica
самовила	lesbianas
рударска	minería
рударска	mineiro
пораснат	medrara
пораснат	grande
пораснат	medrou
пораснат	xa
пораснат	es
пораснат	adulto
пораснат	maior
скршена	roto
џоли	moi
желка	de
желка	tartaruga
колумбус	columbus
погодена	éxito
бунтовник	rebelde
бунтовник	rebeldes
невини	inocente
невини	inocentes
вети	promesa
вети	prometer
вети	prométolle
вети	prometo
вети	prométocho
вети	prometeron
вети	prometín
вети	prometinlle
вети	prometéronme
вети	prometida
вети	prometíchesme
вети	prometo
вети	prometera
безбол	béisbol
подводни	auga
подводни	baixo
подводни	a
лоу	lou
кренал	un
кренал	foguete
кренал	foder
кренал	déixaste
соборување	derrocar
соборување	derrubar
татковци	pais
татковци	os
татковци	pai
црв	verme
горд	orgullosa
горд	orgullosos
горд	de
горд	orgulloso
горд	fachendoso
екстремен	extremas
продолжено	a
кејџ	gaiola
хакер	hacker
мелница	fábrica
мелница	mill
мелница	muíño
лудо	tola
лудо	tolos
лудо	tolas
лудо	tolo
пропорција	proporción
пропорција	porcentaxe
вонредна	extraordinario
вонредна	cantidade
вонредна	extraordinarias
вонредна	extraordinarios
вонредна	extraodinarios
вонредна	extraordinaria
положби	posicións
санти	santi
фокусирање	centre
фокусирање	centrarse
фокусирање	centramos
фокусирање	centrarme
фокусирање	foco
фокусирање	focalizar
изрека	dicir
изрека	dicindo
изрека	que
изрека	digo
изрека	di
препорача	aconsellan
препорача	que
објективни	obxectivo
објективни	obxectiva
лутина	ira
лутина	rabia
лутина	odio
криминалците	delincuentes
криминалците	criminais
презир	desprezo
засегнати	afectados
сенките	sombras
групно	grupo
групно	de
они	que
они	eles
индивидуалци	persoas
индивидуалци	individuos
индивидуалци	autismo
окупирани	ocupada
монитор	monitor
италијанец	italiano
италијанец	italiana
италијанец	italianos
благајник	caixeiro
вилицата	mandíbula
кука	todos
подигањето	a
пустинска	deserto
пустинска	sobremesa
нок	noite
нок	pola
нок	noites
пијан	bébedo
пијан	emborrachar
пијан	bébeda
пијан	un
пијан	bébedos
пијан	emborracheime
пробал	probei
вмешаност	participación
вмешаност	implicación
кражби	un
кражби	roubo
тивок	silencio
тивок	calado
тивок	silencio
напишав	escribín
напишав	escribiron
напишав	escribiume
напишав	escribiu
напишав	a
лаже	xace
лаже	está
лаже	reside
лаже	mentira
лаже	mentiras
лаже	está
лаже	mentindo
лаже	mentes
лаже	páramo
искрен	honestos
искрен	sinceros
искрен	dicir
искрен	verdade
искрен	sincero
искрен	honesto
искрен	de
искрен	honrado
либерално	liberais
либерално	liberal
седел	eu
седел	sentei
седел	sentouse
седел	senteime
седел	sentou
седел	onda
седел	sentado
седел	sentados
подари	bolsa
подари	indultarme
подари	srta
подари	a
подари	grant
моторно	motoras
моторно	motor
тенко	no
комесарот	comisario
комесарот	comisionado
касета	cinta
луда	tola
луда	tolos
луда	tolas
луда	tolo
измислено	inventou
достоен	dignos
достоен	respectábeis
преобразба	transformación
дечко	neno
дечко	rapaz
дечко	mozo
дечко	fillo
дечко	mozo
виртуелно	virtual
муви	moscas
муви	voa
крајбрежен	costeiras
крајбрежен	costeira
крајбрежен	costa
менаџирање	se
менаџирање	facelo
изненадени	abraiado
изненадени	sorprendidos
изненадени	sorprendeuse
изненадени	sorprendeume
изненадени	sorprende
изненадени	sorprendido
уби	a
уби	mataron
уби	matou
уби	asasinado
уби	mortos
веке	xa
паралела	paralelo
верна	leal
искушение	tentación
искушение	deixes
светлост	luz
венус	venus
проценет	estimouse
стопанската	o
стопанската	comercio
лаки	afortunada
лаки	sorte
лаки	afortunado
лаки	con
лаки	de
сугестија	unha
сугестија	suxestión
артикли	artigos
тешкото	pesada
тешкото	pesados
тешкото	pesado
тешкото	forte
тешкото	pesa
тешкото	moito
тешкото	peso
тешкото	intenso
нинтендо	nintendo
удрен	de
ваш	teu
ваш	túa
ваш	seu
ваш	a
ваш	túa
ваш	teu
ваш	o
ваш	seu
ваш	súa
исклучена	a
маларија	malaria
маларија	a
хејли	haley
гледаше	miraba
гледаше	ollos
гледаше	puña
гледаше	mirei
смешно	gracioso
смешно	divertido
смешно	raro
смешно	ridícula
смешно	ridículo
извлекување	extraer
извлекување	extraen
гарет	garrett
евтин	barato
градче	cidade
градче	pobo
градче	vila
градче	aldea
поворка	desfile
волис	wallace
мистериозен	misterioso
интелигентни	intelixente
интелигентни	intelixentes
животинско	animais
животинско	animal
љубопитност	curiosidade
пресудно	cruciais
пресудно	crucial
тешкотија	dificultades
стекнати	adquirían
предавството	unha
предавството	traizón
предавството	deslealdade
одгледан	criados
одгледан	a
одгледан	crecín
одгледан	criamos
купила	mercou
купила	merquei
купила	merqueino
купила	merqueille
купила	comprou
заработуваат	gañar
веродостоен	confianza
веродостоен	fiables
веродостоен	fiable
интелигентен	intelixente
интелигентен	intelixentes
оптоварување	carguen
партнерка	socio
репортер	xornalista
репортер	reporteiro
најнови	últimos
најнови	último
најнови	últimas
орце	bebé
орце	nena
орце	rapaz
слатко	sweet
слатко	doces
слатко	doce
слатко	moi
рашири	se
рашири	estendeu
дознај	aprenden
дознај	aprender
дознај	a
очекувано	se
очекувано	esperaba
очекувано	que
имагинација	imaxinación
регуларен	regularmente
регуларен	normal
регуларен	típica
регуларен	de
регуларен	taxis
регуларен	regular
стаорци	ratas
жетва	colleita
анди	andes
најсиромашните	pobres
најсиромашните	máis
најсиромашните	pobre
најсиромашните	2
раздвојување	separación
житарици	gran
либерти	liberdade
либерти	a
либерти	libertade
паднати	cae
паднати	caeu
паднати	namorado
акутен	aguda
постана	foi
постана	a
постана	converteuse
постана	nunha
постана	nun
постана	en
постана	se
постана	converteu
кикирики	cacahuetes
кикирики	cacahuete
опколени	rodeados
искреност	honestidade
графикон	gráfico
графикон	gráfica
пилотот	piloto
фрлиле	tiraron
фрлиле	tirou
фрлиле	o
баталјони	batallóns
катастрофално	devastadora
негирање	negación
сатаната	satanás
сатаната	satán
општествата	sociedades
општествата	sociedade
остварена	independencia
мили	querido
мили	querida
доцни	tarde
палубата	cuberta
украде	roubar
паралелен	paralelo
криење	agochados
криење	escondida
федерално	federal
федерално	circuíto
федерално	federais
вознемиреност	ansiedade
миење	lavar
миење	a
миење	lavadora
миење	lavado
миење	lavadoras
миење	roupa
судења	ensaios
судења	xuízos
амонијак	amoníaco
рецепторите	receptores
денар	a
денар	penique
денар	penny
патрола	patrulla
рачка	manexar
рачка	arranxar
рачка	mango
рачка	facer
рачка	diso
џиновска	un
џиновска	xigantes
џиновска	xigante
џиновска	enorme
џиновска	xigantesco
џиновска	pauta
беда	miseria
корали	corais
побргу	máis
побргу	rápido
побргу	axiña
побргу	rápida
билет	billete
билет	boleto
билет	para
билет	liscar
дати	datas
доблести	virtude
стручњак	experta
стручњак	experto
бркаат	de
бркаат	perseguen
храбри	valentes
храбри	valente
уапсена	arrestados
уапсена	arrestaron
уапсена	deteñan
уапсена	o
скрипта	guión
драјв	conducir
драјв	coche
драјв	conduzo
аугуст	de
аугуст	agosto
примитивна	primitivos
примитивна	primitiva
примитивна	primitivo
азиско	asiática
азиско	asiático
азиско	asiáticos
научиле	aprendín
научиле	que
научиле	aprenderon
научиле	aprendemos
научиле	aprendeu
научиле	descubrimos
атрактивни	agradable
атрактивни	á
атрактивни	atractiva
атрактивни	fermosa
амбиција	ambición
тестирања	probas
тестирања	probando
бади	amigo
бади	colega
бади	compañeiro
најново	últimos
најново	último
најново	últimas
присвојување	adquisición
мистериозно	misterioso
погодува	afecta
погодува	á
повредена	dano
повредена	ferido
мети	obxectivos
мети	brancos
мети	matty
аутизам	autismo
студено	frío
студено	fría
студено	arrefriado
интелектуално	intelectual
салваторе	salvatore
брадата	queixo
лидерство	liderado
мерион	marion
лозинката	contrasinal
миса	foxas
миса	masa
миса	masiva
миса	masas
миса	de
миса	misa
тегла	de
тегла	bote
паричка	moeda
совршени	perfecto
совршени	perfecta
совршени	perfectos
дракула	drácula
темпл	templo
страшна	medo
пеницилин	penicilina
пеницилин	a
хакери	hackers
колаген	coláxeno
мекдоналдс	mcdonald
третирање	tratar
третирање	tratar
третирање	tratas
третирање	trátame
рекс	rex
милјарди	millóns
милјарди	mil
милјарди	miles
сакан	me
сакан	queridos
сакан	amas
сакан	amaba
сакан	encantábache
сакан	amado
сакан	querido
сакан	agarimosa
неодамнешни	recente
неодамнешни	recentes
неодамнешни	últimos
дере	berrando
дере	berrar
слом	crise
слом	depresión
капиталистички	capitalista
одбележан	marcados
спасение	exército
спасение	de
спасение	salvacionista
спасение	salvación
прошетки	camiña
дру	drew
соочени	fronte
луди	tola
луди	tolos
луди	tolas
луди	tolo
романтичен	romántico
романтичен	románticos
заклучено	pechada
заклучено	con
заклучено	empechar
ходник	corredor
ходник	corredor
гистав	gustave
ранлив	vulnerables
ранлив	vulnerable
носеа	a
носеа	cabo
насилства	violencia
насилства	a
виси	colga
виси	pendurada
виси	a
виси	colgar
покажани	que
покажани	se
покажани	mostra
покажани	amosado
покажани	demostrado
покажани	as
палто	abrigo
палто	o
палто	chaqueta
доларот	dolar
доларот	dólar
доларот	por
доларот	cartos
паметен	intelixente
паметен	intelixente
паметен	intelixentes
паметен	listos
паметен	moi
паметен	listo
поскоро	antes
поскоро	axiña
поскоро	canto
поскоро	tarde
поскоро	cedo
провизија	comisión
социјалистичко	socialista
невозможни	imposible
невозможни	imposíbel
пеперутки	bolboretas
жешка	quente
жешка	calor
страшни	medo
застрашувачки	terrorífico
психичка	psicolóxica
психичка	psicolóxicas
цивилен	civil
рокфелер	rockefeller
објективност	obxectividade
негатив	negativo
невроните	neuronas
уличен	rúa
уличен	street
грмушка	bush
грмушка	monte
секси	sexy
исправена	pé
алистер	alistair
алистер	alister
разделба	separación
вчера	onte
аут	fóra
објективот	lentes
објективот	lente
сложеност	dificultades
дамите	señoras
дамите	damas
дамите	mozas
дамите	señores
дамите	señoritas
дамите	donas
дамите	as
лојалноста	lealdade
крадење	un
крадење	roubo
крадење	roubar
крадење	roubando
блокади	barreiras
блокади	as
курир	mensaxeiro
несигурна	inseguro
славно	gloriosa
славно	gloriosas
трибунал	tribunal
продолжени	a
госпоѓица	srta
госпоѓица	señorita
госпоѓица	a
фармер	granxeiro
пепелашка	cinsenta
пепелашка	cincenta
шатор	tenda
шатор	carpa
гледањето	vendo
гледањето	a
гледањето	as
гледањето	ver
гледањето	mirando
гледањето	mirar
гледањето	observando
дузина	ducias
дузина	ducia
дузина	de
картичката	carta
картичката	tarxeta
картичката	de
картичката	unha
картичката	documento
врне	chove
врне	a
врне	chover
гејтс	gates
емотивна	emocional
емотивна	emocionais
емотивна	emotivo
емотивна	sentimentais
екстремна	extremas
отруен	envelenáronme
обвинување	acusación
новинарка	xornalista
добрина	amabilidade
добрина	bondade
добрина	deus
добрина	bondade
стаорец	rata
смешни	gracioso
смешни	divertido
смешни	raro
смешни	ridícula
смешни	ridículo
магацин	almacén
магацин	almacenamento
магацин	consigna
емоција	emoción
желудник	estómago
желудник	o
далечински	remotas
корал	de
корал	coral
угнетување	opresión
луи	louie
офанзивата	ofensivo
офанзивата	ofensiva
патриотизам	patriotismo
впечатливи	diferentes
впечатливи	entre
далечното	distante
далечното	afastado
загрижена	preocupa
загрижена	preocupados
загрижена	como
загрижена	preocupado
загрижена	por
загрижена	medo
загрижена	preocupada
заробеник	preso
заробеник	prisioneira
заробеник	prisioneiro
заробеник	prisioneiros
откритијата	descubrimentos
тивки	silencio
тивки	calado
моб	turba
моб	mafia
стоеше	estaba
стоеше	quedei
стоеше	cando
крадат	roubar
исходи	resultados
духовност	espiritualidade
изговори	escusas
изговори	excusas
потреси	tremores
исчисти	claro
исчисти	clara
исчисти	claras
исчисти	limpa
исчисти	limpo
исчисти	limpar
самоубиства	suicidio
самоубиства	suicidarse
паметни	intelixente
паметни	intelixentes
паметни	listos
паметни	moi
паметни	listo
пеги	peggy
земјоделец	granxeiro
чаши	lentes
чаши	gafas
чаши	vasos
чаши	as
страшен	medo
чинии	pratos
чинии	louza
чинии	pratos
коцкање	xogo
коцкање	apostar
поканета	convidei
поканета	a
поканета	invitamos
поканета	invitoume
поканета	invitado
