پیامی	messenger
ترقّی	uzlabošanās
ترقّی	uzlabošana
ترقّی	uzlabojums
ترقّی	uzlabojumi
ترقّی	pieaugums
ترقّی	palielināt
ترقّی	palielināšana
ترقّی	palielinājums
ترقّی	progress
ترقّی	attīstība
ترقّی	izstrāde
ترقّی	attīstīšana
ترقّی	ascent
ترقّی	veicināšana
ترقّی	popularizēšana
ترقّی	veicināšanas
ترقیدہ	dalījums
ترقیدہ	sadalīt
ترقیدہ	krekinga
ترقیق	mīkstināšanas
ترقیم	pieraksts
ترقیم	pieraksta
ترقیم	iezīmēšana
ترقیم	marķējums
ترقیم	rakstīšana
ترقیم	raksta
ترقیم	rakstot
ترَک	žurnāla
ترَک	log
ترَک	žurnālu
ترک	pieņēmums
ترک	arguments
ترک	atstājot
ترک	pārrunas
ترک	apspriešana
ترک	diskusijas
ترک	diskusija
ترک	pieņēmums
ترک	atteikšanās
ترک	arguments
ترک	atstājot
ترک	pārrunas
ترک	apspriešana
ترک	diskusijas
ترک	diskusija
تُرک	turku
تُرک	turcijas
تُرک	mīļoto
تُرک	mīļotā
تُرک	turk
تُرک	kareivis
تُرک	karavīrs
تُرک	musulmaņi
تُرک	musulmaņu
ترکاری	dārzeņu
تِرکال	pagātni
تِرکال	pagātnes
تِرکال	pagātne
تِرکال	pusdienlaikā
ترکُٹی	vārpstas
ترکُٹی	vārpstveida
ترکُّز	koncentrācijas
ترکُّز	koncentrēšanās
ترکُّز	koncentrācija
تِرکون	trīsstūra
تِرکون	trīsstūrveida
ترکہ	legacy
ترکہ	mantojums
تُرکی	drosme
تُرکی	turciju
تُرکی	turcijā
تُرکی	tītara
تُرکی	turcija
تُرکی	turcijas
تُرکی	turku
تُرکی	turcijas
ترکیب	veidošanos
ترکیب	dibināšana
ترکیب	veidošanās
ترکیب	dibināšanas
ترکیب	veidošana
ترکیب	sistēmu
ترکیب	sistēma
ترکیب	sistēmas
ترکیب	struktūra
ترکیب	uzbūve
ترکیب	režīms
ترکیب	tiesvedība
ترکیب	procedūru
ترکیب	procedūra
ترکیب	mehānisms
ترکیب	tehnika
ترکیب	paņēmiens
ترکیب	konstitūcija
ترکیب	konstitūcijas
ترکیب	konstitūcijā
ترکیب	atrisinājums
ترکیب	šķīdums
ترکیب	risinājums
ترکیب	taktika
ترکیب	metode
ترکیب	plāna
ترکیب	plāns
ترکیب	plānā
ترکیب	process
ترکیب	procesā
ترکیب	veidošanos
ترکیب	dibināšana
ترکیب	veidošanās
ترکیب	dibināšanas
ترکیب	veidošana
ترکیب	sistēmu
ترکیب	sistēma
ترکیب	sistēmas
ترکیب	struktūra
ترکیب	uzbūve
ترکیب	režīms
ترکیب	tiesvedība
ترکیب	procedūru
ترکیب	procedūra
ترکیب	mehānisms
ترکیب	sintēze
ترکیب	sintēzi
ترکیب	tehnika
ترکیب	paņēmiens
ترکیب	konstitūcija
ترکیب	konstitūcijas
ترکیب	konstitūcijā
ترکیب	atrisinājums
ترکیب	šķīdums
ترکیب	risinājums
ترکیب	taktika
ترکیب	metode
ترکیب	plāna
ترکیب	plāns
ترکیب	plānā
ترکیب	process
ترکیب	procesā
ترکیبی	jaukti
ترکیبی	jauktie
ترکیبی	jaukts
ترکیبی	sajaukts
ترکیبی	jaukta
ترکیز	koncentrācijas
ترکیز	koncentrēšanās
ترکیز	koncentrācija
ترِلوک	zemi
ترِلوک	zeme
ترِلوک	zemes
تُرم	trompete
تُرم	bugle
تِرمرانا	spiest
تِرمِری	reibonis
تِرمِری	vertigo
ترمیم	uzlabošanās
ترمیم	uzlabošana
ترمیم	uzlabojums
ترمیم	uzlabojumi
ترمیم	modifikācija
ترمیم	grozījums
ترمیم	grozījums
ترمیم	grozījumi
ترمیم	uzlabošanās
ترمیم	uzlabošana
ترمیم	uzlabojums
ترمیم	uzlabojumi
ترُن	jauna
ترُن	jaunums
ترُن	jauni
ترُن	jauns
ترُن	jaunais
ترُن	jaunas
ترُن	svaiga
ترُن	svaigas
ترُن	svaigs
ترُن	svaigi
ترُن	mazuļu
ترُن	romāns
ترُن	pieaugušo
ترُن	pieaugušie
ترُن	pieauguši
ترُن	pieaugušais
ترُن	jauni
تِرنا	peldēt
تُرنت	ātri
تُرنت	tūlīt
تُرنت	nekavējoties
تُرنت	uzreiz
تُرنت	steidzīgi
تُرنج	greipfrūtu
ترنگ	lepnums
ترنگ	ekstazī
تُرنگنی	spāre
ترنّم	dziedāt
ترنّم	dziedam
ترنّم	dzied
ترنّم	modulācija
ترنّم	modulācijas
ترو	koku
ترو	koks
ترو	kokā
ترویج	valūta
ترویج	aprite
ترویق	tīrīšanas
ترویق	tīrīšana
ترہ	zaļo
ترہ	zaļie
تُرہی	trompete
ترہیب	drauds
ترہیب	draudi
تری	okeānā
تری	okeāns
تری	okeāna
تری	marsh
تری	hidrosfēra
تری	purvs
تری	purva
تری	mitrums
تِری	tavas
تِری	tavu
تِری	tavs
تِری	jūsu
تِری	tava
تِریا	sieviete
تِریا	sievietes
تِریا	sieviešu
تِریا	sieviete
تِریا	sievieti
تِریاق	opija
تِریسر	trīsstūra
تِریسر	trīsstūrveida
تڑ	avāriju
تڑ	avārija
تڑ	plaisu
تڑ	plaisa
تڑپڑ	ātri
تڑپڑ	tūlīt
تڑپڑ	nekavējoties
تڑپڑ	uzreiz
تڑپڑ	strauji
تڑسے	tūlīt
تڑسے	nekavējoties
تڑسے	uzreiz
تڑاق	avāriju
تڑاق	avārija
تڑاق	plaisu
تڑاق	plaisa
تڑاقا	badā
تڑاقا	sausums
تڑاقا	smaguma
تڑاقا	smagums
تڑاقا	smagumu
تڑانا	ache
تڑپ	vēlme
تڑپ	vēlmi
تڑپ	trauksme
تڑپ	nemiers
تڑپ	uzbudinājums
تڑپ	satraukums
تڑپ	lec
تڑپانا	mokas
تڑپانا	spīdzināšana
تڑپانا	spīdzināšanu
تڑپڑی	uzbudinājums
تڑپڑی	satraukums
تڑپڑی	nemiers
تڑپن	trauksme
تڑپن	nemiers
تڑپن	uzbudinājums
تڑپن	satraukums
تڑخنا	dalījums
تڑخنا	sadalīt
تڑخنا	plaisu
تڑخنا	plaisa
تڑس	hiēna
تڑک	plaisu
تڑک	plaisa
تڑک	dalījums
تڑک	sadalīt
تڑکا	rītausma
تڑکنا	plaisu
تڑکنا	plaisa
تڑنگا	garš
تڑی	zudums
تڑی	zaudējums
تڑی	zudumi
تڑی	zaudējumi
تڑی	drauds
تڑی	draudi
تڑی	bojājums
تزارید	krokās
تزایُد	pieaugums
تزایُد	palielināt
تزایُد	palielināšana
تزایُد	palielinājums
تزایُد	pastiprināšanās
تزایُد	pasliktināšanās
تُزک	dienasgrāmata
تُزک	dienasgrāmatu
تُزک	sistēmu
تُزک	sistēma
تُزک	sistēmas
تُزک	regulēšana
تُزک	regula
تُزک	regulējums
تُزک	izvietojums
تُزک	vienošanās
تُزک	izkārtojums
تزکیہ	attīrīšana
تزلزل	traucējums
تزلزل	apjukums
تزلزل	zemestrīces
تزلزل	zemestrīce
تزلزل	neprecizitāte
تزلزل	nenoteiktība
تزلزل	neskaidrība
تزلزل	nenoteiktību
تزلزل	uzbudinājums
تزلزل	satraukums
تزوُّج	apprecēja
تزوُّج	kāzas
تزوُّج	kāzām
تزوُّج	kāzu
تزویج	apprecēja
تزویج	savienošana
تزویج	sakabes
تزویر	meliem
تزویر	viltu
تزویر	krāpšana
تزویر	krāpšanu
تزویر	krāpšanas
تزہُّد	abstinences
تزہُّد	dievkalpojumu
تزئین	labiekārtošana
تزئین	dekorācijas
تزئین	rotas
تزئین	labiekārtošana
تزئین	dekorācijas
تِس	kas
تِس	kuras
تِس	kura
تِس	šī
تِس	šo
تِس	šis
تِس	tas
تِس	ka
تِس	tas
تُس	daļiņa
تُس	skaidiņas
تُسار	sals
تُسار	migla
تُسار	ledu
تُسار	ice
تُسار	ledus
تُسار	migla
تُسار	miglā
تُسار	miglas
تُسار	rasas
تُسار	rasa
تُسار	alkatība
تُسار	sniega
تُسار	sniegs
تُسار	sniegu
تسافل	nolaišanās
تسامُح	pārraudzība
تسامُح	kļūda
تساوی	līdztiesība
تساوی	vienlīdzība
تساوی	līdzību
تساوی	līdzība
تساہُل	apātija
تساہُل	slinkums
تسبیب	cēloņsakarību
تسبیب	cēloņsakarību
تسبیح	rožukronis
تستیر	slēpjas
تستیر	slepenība
تسجیل	reģistrēšana
تسجیل	reģistrēšanās
تسجیل	reģistrācija
تسجیل	nobalsošanai
تسحیق	slīpēšanas
تسخُّر	ņirgāšanās
تسخُّر	izsmiekla
تسدید	nostiprināšana
تسدید	stiprināšana
تسدید	stiprināšanai
تسرُّف	eroziju
تسرُّف	erozija
تسرُّف	erozijas
تسطیر	rakstīšana
تسطیر	raksta
تسطیر	rakstot
تِسعہ	deviņas
تِسعہ	deviņiem
تِسعہ	deviņi
تِسعہ	deviņu
تِسعی	devītajā
تِسعی	devītais
تِسعی	devītā
تِسعین	deviņdesmit
تسفُّل	nolietošanās
تسفُّل	bojāšanās
تسفُّل	pasliktināšanos
تسفُّل	pasliktināšanās
تسفُّل	krist
تسفُّل	kritiens
تسفُّل	kritums
تسفُّل	krīt
تسفُّل	kritums
تسکین	atvieglotu
تسکین	atvieglot
تسکین	ērtības
تسکین	komforta
تسکین	mierinājums
تسکین	atpūta
تسکین	atvieglotu
تسکین	atvieglot
تسکین	ērtības
تسکین	komforta
تسکین	mierinājums
تسکین	atpūta
تسکین	apmierinātība
تسلسُل	plūst
تسلسُل	turpinājums
تسلسُل	turpināšana
تسلسُل	sekvence
تسلسُل	secība
تسلسُل	sērija
تسلسُل	sērijas
تسلسُل	mantošanas
تسلُّط	šūpoties
تسلُّط	dominēšanu
تسلّی	ērtības
تسلّی	komforta
تسلّی	mierinājums
تسلّی	mierinājumu
تسلّی	apmierinātība
تسلیم	sveiciens
تسلیم	nodošanas
تسلیم	nodošana
تسلیم	atteikšanās
تسلیم	pieņemšana
تسلیم	sveiciens
تسلیم	nodošanas
تسلیم	nodošana
تسلیم	atteikšanās
تسلیم	pieņemšana
تسلیمات	sveicieni
تسوید	skice
تسوید	rakstīšana
تسوید	raksta
تسوید	rakstot
تسوید	plāna
تسوید	plāns
تسوید	plānā
تسویف	kavēšanās
تسویف	aizkavēšanās
تسویف	aizture
تسویف	vilcināšanās
تسویق	apsēstība
تسویل	maldinošu
تسویل	maldinošs
تسویل	maldinoša
تسویل	maldinoši
تسویل	jautā
تسوِیہ	pielāgojums
تسوِیہ	regulēšana
تسوِیہ	korekcija
تسوِیہ	koriģēšana
تسوِیہ	pielāgošana
تسوِیہ	izvietojums
تسوِیہ	vienošanās
تسوِیہ	izkārtojums
تسہیم	dalot
تسیُّر	ekskursija
تسیُّر	tūre
تسیُّر	tour
تسیُّر	klīst
تسییح	kušanas
تسییح	kūst
تسییح	kausēšanas
تشابُہ	līdzību
تشابُہ	līdzība
تشاغُب	ažiotāžas
تشاغُب	propaganda
تشاغُب	propagandas
تشبُّہ	emulācijas
تشبُّہ	līdzība
تشبیہہ	salīdzinājums
تشبیہہ	salīdzināšana
تشبیہہ	salīdzinājums
تشبیہہ	salīdzināšana
تشتُّت	apjukums
تشتُّت	traucējums
تشتری	domādams
تشجیر	plantāciju
تشخُّص	identifikācijas
تشخُّص	identifikācija
تشخُّص	identificēšana
تشخُّص	personība
تشخُّص	personības
تشخُّص	personība
تشخُّص	identitāti
تشخُّص	identitāte
تشخُّص	identitātes
تشخُّص	diskriminācijas
تشخُّص	diskriminācija
تشخیص	vērtēšana
تشخیص	izvērtēšana
تشخیص	novērtējums
تشخیص	izvērtējums
تشخیص	novērtēšana
تشخیص	apņēmība
تشخیص	noteikšana
تشخیص	diagnozes
تشخیص	diagnostika
تشخیص	diagnoze
تشخیص	vērtēšana
تشخیص	izvērtēšana
تشخیص	novērtējums
تشخیص	izvērtējums
تشخیص	novērtēšana
تشخیص	vērtējums
تشخیص	novērtējums
تشخیص	novērtēšana
تشخیص	izvērtējums
تشخیص	apņēmība
تشخیص	noteikšana
تشخیص	diagnozes
تشخیص	diagnostika
تشخیص	diagnoze
تشدُّد	apspiešanu
تشدُّد	apspiešana
تشدُّد	intensitāte
تشدُّد	smaguma
تشدُّد	smagums
تشدُّد	smagumu
تشدُّد	piespiest
تشدُّد	spēkā
تشدُّد	spēka
تشدُّد	spēks
تشدُّد	vardarbība
تشدید	geminācija
تشرُّب	uzsūkšanās
تشرُّب	absorbcija
تشرُّب	absorbciju
تشرُّف	gods
تشرُّف	goda
تشریح	detaļas
تشریح	komentārs
تشریح	paskaidrojums
تشریح	izskaidrojums
تشریح	skaidrojums
تشریح	detaļas
تشریح	komentārs
تشریح	paskaidrojums
تشریح	izskaidrojums
تشریح	skaidrojums
تشریحی	sīks
تشریحی	detalizēti
تشریحی	detalizēta
تشریحی	sīki
تشریحی	detalizēts
تشریحی	anatomisko
تشریع	šariata
تشریک	politeisms
تشعُّب	grupēšana
تشعیث	apjukums
تشعیث	dispersijas
تشعیث	difūzijas
تشفُّع	ieteikumu
تشفُّع	ieteikums
تشفّی	mierinājums
تشفّی	apmierinātība
تشقیق	analīzes
تشقیق	analīzi
تشقیق	analīze
تشکُّر	pateicība
تشکُّر	paldies
تشکُّک	aizdomas
تشکُّک	šaubu
تشکُّک	šaubos
تشکیل	formēšanas
تشکیل	veidošanos
تشکیل	dibināšana
تشکیل	veidošanās
تشکیل	dibināšanas
تشکیل	veidošana
تشکیل	padarot
تشکیل	ēkas
تشکیل	ēka
تشکیل	veidošana
تشکیل	veidošanā
تِشنا	lāsts
تشنُّج	krampji
تشنُّج	spazmas
تشنُّج	traucējums
تِشنگی	ilgojas
تِشنگی	ilgas
تِشنگی	slāpes
تِشنگی	vēlme
تِشنگی	vēlmi
تِشنہ	ilgojas
تِشنہ	ilgas
تِشنہ	vēloties
تشنیع	pārmest
تشوُّہ	malformācijas
تشویش	trauksme
تشویش	nemiers
تشویش	jāuztraucas
تشویش	raizes
تشویش	bažas
تشویش	trauksme
تشویش	nemiers
تشویق	mudinot
تشویق	pārliecību
تشویق	mudinot
تشہیر	reklāma
تشہیر	publicitāte
تشیُّن	krāšņumu
تشیُّن	cieņu
تشیُّن	cieņa
تشیُّن	elegance
تصادُم	sadursme
تصادُم	sadursmes
تصادُم	konflikts
تصادُم	konflikti
تصادُم	sadursme
تصاعُد	pieaugošā
تصاعُد	augošā
تصانیف	grāmatas
تصاویر	attēli
تصاویر	bildes
تصحیح	korekcija
تصحیح	koriģēšana
تصحیح	labojumi
تصحیح	labojums
تصحیح	labojumi
تصحیح	labošana
تصدُّق	upuris
تصدیع	ache
تصدیع	nepatikšanas
تصدیع	galvassāpes
تصدیع	posts
تصدیع	sāpes
تصدیعہ	neērtības
تصدیعہ	jāuztraucas
تصدیعہ	raizes
تصدیعہ	nepatikšanas
تصدیعہ	galvassāpes
تصدیق	apstiprināšana
تصدیق	apstiprinājums
تصدیق	autentifikācijas
تصدیق	priekšnoteikumu
تصدیق	apliecinājums
تصدیق	apstiprināšana
تصدیق	apstiprinājums
تصدیق	autentifikācijas
تصدیق	pārbaude
تصدیق	priekšnoteikumu
تصدیق	sertifikācijas
تصدیق	sertifikācija
تصدیق	apliecinājums
تصرُّف	izdevumi
تصرُّف	izdevumus
تصرُّف	mainīt
تصرُّف	maiņa
تصرُّف	izmaiņas
تصرُّف	pārmaiņas
تصرُّف	šūpoties
تصرُّف	pārvaldība
تصرُّف	apsaimniekošana
تصرُّف	vadība
تصرُّف	pārvaldības
تصرُّف	lietošana
تصرُّف	lietojums
تصرُّف	lietot
تصرُّف	izlietot
تصرُّف	izmantošana
تصرُّف	izdevumi
تصرُّف	valdījumā
تصرُّف	likvidēšana
تصرُّف	iznīcināšana
تصریح	detalizēta
تصریح	sīki
تصریح	detalizēti
تصریح	paskaidrojums
تصریح	izskaidrojums
تصریح	skaidrojums
تصریح	precizējums
تصریح	skaidrojums
تصریح	stāstījums
تصریف	pārveidošana
تصریف	pārvēršana
تصریف	konversija
تصریف	konvertēšana
تصعید	ascent
تصعید	audzina
تصعید	paaugstināšana
تصعید	sublimācijas
تصعید	pacēluma
تصعید	pacēlums
تصفُّح	apskate
تصفُّح	pārbaude
تصفُّح	inspekcija
تصفُّح	inspekcijas
تصفُّح	izmeklēšana
تصفُّح	izmeklēšanā
تصفُّح	izskatīšana
تصفیہ	lēmums
تصفیہ	attīrīšana
تصفیہ	saskaņošana
تصفیہ	izlīgums
تصفیہ	salīdzināšana
تصفیہ	tuvināšanos
تصفیہ	pielāgojums
تصفیہ	regulēšana
تصفیہ	korekcija
تصفیہ	koriģēšana
تصفیہ	pielāgošana
تصفیہ	likvidēšana
تصفیہ	iznīcināšana
تصلُّب	cietība
تصمیم	apņēmība
تصمیم	noteikšana
تصمیم	nostiprināšana
تصمیم	stiprināšana
تصمیم	stiprināšanai
تصمیم	atrisināt
تصنُّع	liekulība
تصنیف	grāmata
تصنیف	grāmatiņa
تصنیف	grāmatu
تصنیف	raksts
تصنیف	izstrādājums
تصنیف	pants
تصوُّر	koncepcija
تصوُّر	domāja
تصوُّر	doma
تصوُّر	domāju
تصوُّر	likās
تصوُّر	jēdziens
تصوُّر	koncepciju
تصوُّر	koncepcija
تصوُّر	koncepts
تصوُّر	doma
تصوُّر	ideja
تصوُّر	pārdomas
تصوُّر	termins
تصوُّر	apzīmējums
تصوُّر	iztēle
تصوُّر	apsvērums
تصوُّری	iedomu
تصوُّریّت	ideālisma
تصوُّف	sūfisms
تصویب	apstiprināšana
تصویب	apstiprinājums
تصویب	apstiprināšana
تصویب	apstiprinājums
تصویر	photo
تصویر	foto
تصویر	fotogrāfijā
تصویر	zīmējums
تصویر	zīmēšanas
تصویر	rasējums
تصویر	portrets
تصویر	portretu
تصویر	gleznu
تصویر	krāsošana
تصویر	zīmēšana
تصویر	glezna
تصویر	attēla
تصویر	attēls
تصویر	attēlu
تصویر	fotogrāfiju
تصویر	fotogrāfija
تصویر	attēls
تصویر	bildē
تصویر	bilde
تصویر	bildei
تصویر	photo
تصویر	foto
تصویر	fotogrāfijā
تصویر	līdzību
تصویر	zīmējums
تصویر	zīmēšanas
تصویر	rasējums
تصویر	portrets
تصویر	portretu
تصویر	gleznu
تصویر	krāsošana
تصویر	zīmēšana
تصویر	glezna
تصویر	attēla
تصویر	attēls
تصویر	attēlu
تصویر	fotogrāfiju
تصویر	fotogrāfija
تصویر	attēls
تصویر	bildē
تصویر	bilde
تصویر	bildei
تصویری	ilustratīvs
تصوین	stabilitāte
تصوین	stabilitāti
تصوین	aizsardzība
تصوین	stiprums
تصوین	stiprība
تصوین	spēka
تصوین	izturība
تصوین	spēks
تضاد	kontrasts
تضاد	pretruna
تضاد	pretruna
تضاد	pretrunu
تضاد	pretrunas
تضاد	kontrasts
تضاد	pretruna
تضاد	opozīcijas
تضاد	iebildumi
تضاد	opozīcija
تضارُب	sadursme
تضاعُف	dubultošanās
تضاعُف	pieaugums
تضاعُف	palielināt
تضاعُف	palielināšana
تضاعُف	palielinājums
تضاعُف	pastiprināšanās
تضاعُف	pasliktināšanās
تضحیک	izsmiekla
تضحیک	ņirgāšanās
تضحیک	izsmiekla
تضحیکی	smieklīga
تضحیکی	smieklīgi
تضرُّع	pazemību
تضعیف	dubultošanās
تضعیف	nespēks
تضعیف	vājums
تضلیل	maldinošu
تضلیل	maldinošs
تضلیل	maldinoša
تضلیل	maldinoši
تضمین	iekļaušana
تضیع	atkritumiem
تضیع	atkritumi
تضیع	sabojā
تطابُق	pielāgošanās
تطابُق	pielāgošana
تطابُق	atbilstība
تطابُق	sarakste
تطابُق	sarakstes
تطاوُل	garums
تطاوُل	tirānijas
تطبُّق	stratifikācijas
تطبیق	salīdzinājums
تطبیق	salīdzināšana
تطبیق	atbilstība
تطعیم	vakcinācija
تطویل	ilggadējiem
تطہیر	attīrīšana
تظاہُر	sadarbības
تظاہُر	sadarbība
تظلّم	apspiešanu
تظلّم	apspiešana
تظلّم	sūdzība
تظلیل	pārdomas
تظلیل	ēnas
تظلیل	ēnu
تظلیل	ēna
تظہیر	atbalstīt
تظہیر	atbalstu
تظہیر	atbalsts
تظہیر	atbalsta
تعارض	konfrontāciju
تعارض	konkurence
تعارض	pretruna
تعارض	opozīcijas
تعارض	iebildumi
تعارض	opozīcija
تعارض	apstrīdot
تعارض	pretruna
تعارض	pretrunu
تعارض	pretrunas
تعارف	kukuli
تعارف	ievešana
تعارف	ieviešanu
تعارف	ievads
تعاکُس	echo
تعاکُس	reakcija
تعاکُس	reakcijas
تعامُل	mijiedarbība
تعامُل	mijiedarbības
تعامُّل	efekts
تعامُّل	ietekme
تعاوُن	palīdzība
تعاوُن	sadarbības
تعاوُن	sadarbība
تعاہُد	līgums
تعاہُد	līguma
تعاہُد	pakts
تعب	nespēks
تعب	nogurums
تعب	vājums
تعب	darbaspēks
تعب	nepatikšanas
تعب	ciešanām
تعب	cieš
تعب	ciešanas
تعب	bēdas
تعب	skumjas
تعب	bēdas
تعبُّد	dievkalpojumu
تعبُّس	aizkaitināmība
تعبیر	paskaidrojums
تعبیر	izskaidrojums
تعبیر	skaidrojums
تعبیہ	slēpšana
تعبیہ	izvietojums
تعبیہ	vienošanās
تعبیہ	izkārtojums
تعجبُّ	pārsteigums
تعجبُّ	pārsteigt
تعجبُّ	brīnums
تعجبُّ	brīnos
تعجیل	ekspedīcija
تعجیل	sks
تعجیل	steigu
تعجیلی	telegrammu
تعداد	numuru
تعداد	numurs
تعداد	skaitlis
تعداد	skaits
تعداد	sum
تعداد	summa
تعداد	stiprums
تعداد	stiprība
تعداد	spēka
تعداد	izturība
تعداد	spēks
تعداد	apjoms
تعداد	apmērs
تعداد	summa
تعداد	aprēķins
تعداد	aprēķināšana
تعدُّد	biežums
تعدُّد	biežuma
تعدُّد	frekvence
تعدُّد	plurālisms
تعدُّد	plurālisma
تعدّی	apspiešanu
تعدّی	apspiešana
تعدّی	tirānijas
تعدّی	izspiešana
تعدّی	piespiest
تعدّی	spēkā
تعدّی	spēka
تعدّی	spēks
تعدّی	nežēlību
تعدّی	vardarbība
تعدید	skaitīšana
تعدید	skaitīt
تعدید	skaitīšanas
تعدیل	līdzsvaro
تعدیل	pielāgojums
تعدیل	regulēšana
تعدیل	korekcija
تعدیل	koriģēšana
تعدیل	pielāgošana
تعدیل	izlīdzināšana
تعدیل	neitralizācijas
تعدیل	līdzsvaro
تعدیل	pielāgojums
تعدیل	regulēšana
تعدیل	korekcija
تعدیل	koriģēšana
تعدیل	pielāgošana
تعدیل	izlīdzināšana
تعدیہ	inficēšanās
تعدیہ	infekcija
تعدیہ	infekcijas
تعذُّر	attaisnojums
تعذُّر	atvainošanos
تعرُّض	nevienādību
تعرُّض	starpība
تعرُّض	atšķirība
تعرُّض	pretojas
تعرُّض	iejaukšanās
تعرُّض	opozīcijas
تعرُّض	iebildumi
تعرُّض	opozīcija
تعرُّف	atzīšana
تعرُّف	atzinība
تعرُّف	ievešana
تعرُّف	ieviešanu
تعرُّف	ievads
تعریج	izliekuma
تعریض	padoms
تعریض	ieteikums
تعریض	ieteikuma
تعریف	apraksts
تعریف	definēšana
تعریف	definīcija
تعریف	paskaidrojums
تعریف	izskaidrojums
تعریف	skaidrojums
تعریف	apraksts
تعریف	definēšana
تعریف	definīcija
تعریف	paskaidrojums
تعریف	izskaidrojums
تعریف	skaidrojums
تعریف	apbrīnu
تعریف	uzslavas
تعریف	uzslavu
تعریہ	iedarbība
تعریہ	ekspozīcija
تعریہ	iedarbības
تعریہ	atklājot
تعزیت	sēru
تعزیت	līdzjūtības
تعزیت	sēru
تعزیر	sods
تعزیر	rājienu
تعزیر	sods
تعزیر	sods
تعزیر	soda
تعزیر	rājienu
تعزیل	segregāciju
تعزیل	nošķiršana
تعزیہ	līdzjūtības
تعسُّر	grūtības
تعسُّر	nabadzība
تعشُّق	mīlestība
تعشُّق	mīli
تعشُّق	love
تعشُّق	mīla
تعشُّق	mīlu
تعشُّق	vēlme
تعشُّق	vēlmi
تعشُّق	ilgojas
تعشُّق	ilgas
تعشُّق	vēlme
تعشُّق	vēlos
تعشُّق	pieķeršanās
تعصُّب	aizspriedumi
تعصُّب	aizspriedumiem
تعصُّب	aizspriedumus
تعصُّب	novirzes
تعضیہ	sadalīšanas
تعطّر	aromātu
تعطّر	aromāts
تعطّر	smarža
تعطّر	smaržas
تعطّر	smaržvielu
تعطّر	aromāts
تعطّر	smarža
تعطّر	aromāta
تعطّل	strupceļš
تعطّل	strupceļu
تعطّل	serviss
تعطّل	apkalpošana
تعطّل	pakalpojumu
تعطّل	dienests
تعطّل	pakalpojums
تعطّل	kavēšanās
تعطّل	aizkavēšanās
تعطّل	aizture
تعطیل	brīvdiena
تعطیل	brīvdienu
تعطیل	brīvdienas
تعطیل	atvaļinājums
تعظیم	sakarā
تعظیم	cieņā
تعظیم	cieņa
تعظیم	gods
تعظیم	goda
تعظیم	sakarā
تعظیم	cieņā
تعظیم	cieņa
تعظیم	pielūgšana
تعظیم	gods
تعظیم	goda
تعفُّن	smakas
تعفُّن	smarža
تعفُّن	smird
تعقُّب	izsekošanas
تعقُّب	izsekošana
تعقُّب	izsekošanas
تعقُّب	izsekošana
تعقُّل	koncepcija
تعقُّل	saprašana
تعقُّل	izpratne
تعقُّل	jēdziens
تعقُّل	koncepciju
تعقُّل	koncepcija
تعقُّل	koncepts
تعقُّل	gudrību
تعقُّل	gudrība
تعقُّل	gudrības
تعقیب	atpalicība
تعکیس	echo
تعلُّق	saistība
تعلُّق	serviss
تعلُّق	apkalpošana
تعلُّق	pakalpojumu
تعلُّق	dienests
تعلُّق	pakalpojums
تعلُّق	bažas
تعلُّق	pieslēgums
تعلُّق	savienojums
تعلُّق	amour
تعلُّقہ	valdījumā
تعلُّل	vilcināšanās
تعلُّم	pētījums
تعلُّم	izpēte
تعلُّم	pētījuma
تعلُّم	mācīšanās
تعلُّم	zināšanas
تعلّی	lielās
تعلّی	pārākums
تعلیب	krustojas
تعلیق	līdzība
تعلیق	karājas
تعلیق	imitācija
تعلیق	imitācijas
تعلیق	apturēšana
تعلیق	suspensijas
تعلیق	suspensija
تعلیق	pielikumu
تعلیق	pielikums
تعلیل	cēloņsakarību
تعلیم	mācīšana
تعلیم	mācību
تعلیم	izglītība
تعلیم	instrukcija
تعلیم	norādījums
تعلیم	mācīšana
تعلیم	mācību
تعلیم	izglītība
تعمُّد	nodoms
تعمُّد	nolūks
تعمُّد	atbalstīt
تعمُّد	atbalstu
تعمُّد	atbalsts
تعمُّد	atbalsta
تعمُّد	atrisināt
تعمُّد	balsts
تعمرُّ	pieaugums
تعمرُّ	augšana
تعمرُّ	izaugsme
تعمرُّ	paplašināšana
تعمرُّ	izplešanās
تعمرُّ	paplašināšanās
تعمقُّ	zonde
تعمقُّ	zondes
تعمیر	ēkas
تعمیر	ēka
تعمیر	struktūra
تعمیر	uzbūve
تعمیر	celtniecība
تعمیر	būve
تعمیر	uzbūve
تعمیر	būvniecība
تعمیر	konstrukcija
تعمیر	ēkas
تعمیر	ēka
تعمیر	struktūra
تعمیر	uzbūve
تعمیری	konstruktīva
تعمیری	konstruktīvā
تعمیری	konstruktīvi
تعمیری	konstruktīvas
تعمیری	konstruktīvo
تعمیق	dziļums
تعمیل	izpilde
تعمیل	sniegums
تعمیل	veiktspēja
تعمیل	paklausība
تعمیل	izpilde
تعمیل	sniegums
تعمیل	veiktspēja
تعمیل	atbilstība
تعمیل	paklausība
تعمیہ	slēpšana
تعنتُّ	nosodījums
تعنتُّ	nosodījumu
تعویذ	amuletu
تعویذ	kapakmens
تعویذ	šarmu
تعویذ	burvība
تعویذ	amuletu
تعویذ	talismanu
تعویذ	kapakmens
تعویذ	šarmu
تعویذ	burvība
تعویق	vilcināšanās
تعویق	kavēšanās
