και	и
κομψός	элегантный
κομψός	лаконичный
κράουτς	крауч
κουστούμι	костюм
έφι	эффи
μπόιτο	арриго
μόλλυ	молли
χτυπημένο	избили
χτυπημένο	избит
αππία	аппиан
αργεντινών	аргентинцы
γουίτμαν	уитман
αντόλφο	адольфо
λεάντρο	леандро
στεγνά	сухая
στεγνά	сухие
στεγνά	сухой
ασταμάτητη	остановить
μουλκ	мульк
κέινιν	канин
αυνανισμός	мастурбации
δαγκώσει	укус
δαγκώσει	укусить
στακ	стек
αποπλανήσει	соблазнить
αεροσυνοδός	стюардесса
τζέις	джейс
ίτον	итон
ίτον	итон
ονέγκα	онежский
ζάο	чжао
αλίευση	поймать
ρινάλντο	ринальдо
ζάκερμπεργκ	цукерберг
χέλγκα	хельга
έβρεχε	дождь
βοηθεια	помогите
βοηθεια	помощь
βοηθεια	помочь
βοηθεια	справка
νεκροτομείο	морге
νεκροτομείο	морг
νεκροτομείο	морг
εκπαιδευόμενους	слушатели
τζενάρο	дженнаро
ηλεκτροφόρα	электрифицированных
αδένωμα	аденома
εγγυητής	гарантом
εγγυητής	гаранта
τσελίνι	челлини
σβαρτζ	шварц
σόρος	сороса
προϋπολογισμών	бюджеты
σούαρντ	сьюард
μπιάφρα	биафра
φράνιο	франьо
φερνάντα	фернанда
σφυριά	молотки
τζέρεμυ	джереми
λόι	лой
κοκκινο	красные
κοκκινο	красная
κοκκινο	красный
κοκκινο	красное
κοκκινο	красного
κοκκινο	red
μαγκαντάν	магадан
πέτρους	петрус
κάμεραμαν	оператор
μπόμπκατς	рыси
γνωμη	мнение
ποιου	чьи
ποιου	чей
ποιου	чье
ποιου	чья
οριγκάμι	оригами
ινιάριτου	иньярриту
φετ	фет
πιστοποιημένο	сертифицированных
τεμ	шт
ψήφισα	проголосовал
ψήφισα	проголосовали
ψήφισα	голосовал
ψήφισα	голосовали
ψήφισα	проголосовала
οντίλο	одилон
άιζενμπεργκ	айзенберг
χαχα	лол
φραμ	фрам
πιστέψτε	поверить
πιστέψτε	верить
πιστέψτε	верим
πιστέψτε	верю
κόνο	коно
κατασχέσεις	изъятия
ανεμόμυλο	мельница
μπρόλιν	бролин
ανεπανόρθωτη	непоправимый
κοζάκος	казак
ρένερ	реннер
αλληλόμορφο	аллели
γλυκοζίτες	гликозидов
λέσινγκ	лессинг
μεταμφιέσεις	маскировку
τότο	тото
μουτ	мут
καροτένιο	каротин
εκτεθειμένος	воздействию
άλμπερς	альберс
νακαμούρα	накамура
μπασκίρ	башкирская
χαζάρ	хаджар
μόμο	момо
συνωμότης	заговорщик
φερνάντεζ	фернандес
νερο	вода
νερο	воды
νερο	воду
κοινοτητα	община
κοινοτητα	общины
κοινοτητα	сообщества
κοινοτητα	сообщество
βλάντο	владо
παγωνιά	фрост
παγωνιά	мороз
παγωνιά	замораживание
παγωνιά	замораживания
ατροπίνη	атропин
λασκώ	ласко
βιασμοί	изнасилования
βιασμοί	изнасилования
βιασμοί	изнасилование
χόλυ	холли
φερομόνες	феромоны
αναχρονιστική	анахронизмом
ροζίνα	розина
σακίδιο	рюкзак
σακίδιο	рюкзак
πιτσαρία	пиццерии
ταχίρ	тахир
σριούσμπερι	шрусбери
χιούι	хьюи
μορόνι	морони
χνουδωτό	пушистый
γραμμομοριακή	молярная
φαμπερζέ	фаберже
κατεστραμμένος	повреждено
κατεστραμμένος	поврежден
κατεστραμμένος	повреждена
κατεστραμμένος	повреждены
γενετικώς	генетически
τία	тиа
τία	теа
τία	тея
ανεπάρκειες	недостатки
ανεπάρκειες	недостатки
παρασκευές	пятницы
παρασκευές	пятницам
βιοκαύσιμα	биотоплива
βαλλιστική	баллистики
φιλανδία	финляндия
φιλανδία	финляндии
σέρβις	обслуживание
σέρβις	обслуживаемых
πέρκα	окунь
πληροφοριοδότη	информатор
έιναρ	эйнар
οκαβάνγκο	окаванго
ξηρασίες	засухи
νορμπέρτο	норберто
πολίν	полин
πολίν	полина
εσπινόζα	эспиноса
μπερδεμένος	запутался
νεφερτίτη	нефертити
μπύλοβ	бюлов
χέιγουντ	хейвуд
αερογέφυρα	авиаперевозок
μαρμότες	сурки
αμπουάζ	амбуаз
ζαφείρι	сапфир
διαφορα	отличие
διαφορα	различие
διαφορα	разница
διαφορα	различия
διαφορα	прочее
διαφορα	разное
ρόμι	роми
περα	помимо
εεπ	сдпг
γιαζίντι	езиды
καρλίτο	карлито
σούκρε	сукре
φιτιπάλντι	фиттипальди
επάλληλα	наложена
λίβια	ливия
ναζίρ	насир
ναζίρ	назир
ζωρές	жорес
αντενδείξεις	противопоказания
ιδεαλιστής	идеалист
ιδεαλιστής	идеалист
μπλάου	блау
τουίντ	твид
συγκινητικό	трогательно
συγκινητικό	прикосновения
συγκινητικό	прикосновение
λιποτάκτης	дезертир
αποφασίστε	решите
αποφασίστε	решить
τσιμπούρια	клещей
καμηλοπαρδάλεις	жирафы
προωθήσεις	акции
σέου	шеху
κάμβρια	кембрийского
πελάγιο	пелайо
ντρέπομαι	стыдно
ντρέπομαι	стыдно
παραχάραξη	подделки
σφετερισμό	узурпации
περίεργοι	любопытство
περίεργοι	любопытный
περίεργοι	любопытно
περίεργοι	чудаков
χάρμον	хармон
δαρβινισμού	дарвинизм
ρόου	роу
ρόου	ряд
ρόου	строка
χυλό	кашу
χυλό	каша
χυλό	каша
γκάο	гао
ντανίλα	данила
σαμπίνα	сабина
μπίτσερ	бичер
μοντέιρο	монтейру
συμπιεστές	компрессоры
παγόδα	пагода
υπερηχητική	сверхзвуковой
μεθαδόνη	мет
μαρσάν	маршан
παρμπάτ	парбат
νάνγκα	нанга
τσιπούρα	лещ
πιλσούντσκι	пилсудского
γκίμλι	гимли
σίρι	сири
αρνήσεις	отказов
κραμπ	краб
φιλενάδες	девушки
φιλενάδες	подружки
φιλενάδες	подружек
φιλενάδες	подруги
ηλεκτρο	электро
γκοτιέ	готье
λαθρομετανάστες	нелегалов
ρανκάγουα	ранкагуа
τουρίστας	туристических
τουρίστας	туристический
τουρίστας	турист
πρου	прю
λίμπι	либби
διεγερτικό	стимуляторов
διεγερτικό	стимулирования
διεγερτικό	стимулирование
οδοντωτές	jagged
αντιφατικό	противоречивые
γουάις	вайс
σάλμα	сальма
κάσπερ	каспер
μπέλαμι	беллами
υποβάθμισε	понижен
τζίπι	ципи
κρουαζιέρες	cruises
καριόκα	кариока
υπογράφημα	подграф
βόιτσεχ	войцех
κόπι	копи
μαλάκας	жопа
καρρέρα	каррера
ψεύτικος	фальшивый
ψεύτικος	фальшивка
ψεύτικος	фальшивые
ψεύτικος	подделка
γάντζο	крючок
γάντζο	крюк
γάντζο	хук
κιτάσε	ёсинори
στέφι	штеффи
βιέχο	вьехо
ναργιλέ	кальян
έρλιχ	эрлих
εργολάβους	подрядчики
εργολάβους	подрядчиков
μιτροειδούς	митрального
έξαλλη	ярости
πρόσμειξη	примесей
χβαρ	хвар
μεσάζοντες	посредники
μεσάζοντες	посредники
κομμωτήριο	салон
κομμωτήριο	парикмахер
άστατη	ветреная
παχτακόρ	пахтакор
παρακράτηση	удержание
παρακράτηση	удержание
παρακράτηση	удержания
παραμυθάς	рассказчик
ουζμπέκοι	узбеки
διακοσμητές	декораторы
σάπιο	rotten
τρυφερός	нежный
τρυφερός	нежная
τρυφερός	нежные
καραμπίνες	ружья
καραμπίνες	винтовки
καραμπίνες	ружья
λογοκρίνεται	цензуре
καθαριστικό	чище
καθαριστικό	чистка
καθαριστικό	чистки
καθαριστικό	очищение
λάντις	лэндис
μπέργκαμπ	бергкамп
χόρτι	хорти
καρολάιν	каролин
καρολάιν	кэролайн
καρολάιν	каролина
χέλμχολτζ	гельмгольца
χάσεκ	гашек
εισητήρια	билеты
λατίφ	латиф
κόρσο	корсо
ρει	ray
ρει	рэй
ρει	рей
μέντορες	наставников
χουντίνι	гудини
μαραμπού	марабу
μόρφημα	морфема
φρυγικό	фригийский
φυσιολάτρες	натуралистов
νιούελ	ньюэлл
ακίτα	акита
πάστο	пушту
μαντράς	мадрас
χαράκωμα	траншеи
λούμπιν	любин
μπικ	бик
μπικ	бик
διαπίστευση	аккредитованных
διαπίστευση	аккредитация
τσέτνικ	четники
χρέωσης	зарядки
χρέωσης	заряд
αμετάκλητη	необратимым
αμετάκλητη	необратимый
απορρίψεις	выброс
απορρίψεις	сбросов
απορρίψεις	отказов
υλικοτεχνική	логистических
υποφέρω	страдают
υποφέρω	страдать
περιέκτες	контейнеров
περιέκτες	контейнеры
ουδετερόφιλων	нейтрофилов
αφόδευση	дефекации
πνευμόνια	лёгкие
πνευμόνια	легкие
εντομολογία	энтомологии
ντάουνς	даунс
αβλαβείς	невредимым
αβλαβείς	безобидный
αβλαβείς	безобидные
ρέγγας	сельдь
βαριέσαι	скучно
προκατασκευασμένα	сборных
σάντμαν	sandman
νάντη	нант
εμπιστευτικές	конфиденциально
εμπιστευτικές	конфиденциальной
δάχτυλό	палец
δάχτυλό	пальцем
μπλατ	блатт
σκουός	сквош
χαμαιλέοντας	хамелеон
ελέιν	элейн
ισκαριώτης	искариот
φτώχια	бедность
φτώχια	бедности
φτώχια	нищета
φτώχια	нищету
ζιγκουράτ	зиккурат
σοκαρισμένος	шокирован
φιέστα	fiesta
χόλογουεϊ	холлоуэй
τουρκάνα	туркана
περιβαλλοντολόγος	эколог
ντάστι	дасти
καραβίδες	раков
καραβίδες	раки
λόνι	лонни
μάμπο	мамбо
ριφάτ	рифат
μένζις	мензис
εγκεφαλοπάθεια	энцефалопатия
σόνα	шона
σόνα	сона
σόνα	шона
επαλληλία	суперпозиции
ζιουγκάνοφ	зюганов
αναρρωτήριο	лазарет
προταση	предложение
ζιράρ	жирар
μεταμφίεση	маскировка
μαργκό	марго
μπαπτίστ	батист
ενεχυροδανειστήριο	ломбард
επωφελής	выгодным
κοινοποίησε	уведомили
κοινοποίησε	разделяет
κοινοποίησε	поделилась
κοινοποίησε	поделились
κοινοποίησε	поделился
μεταβιβάσεις	передачи
μεταβιβάσεις	переводы
σοφια	софия
σοφια	софии
ωρες	часов
ωρες	часы
κατάψυξη	замораживание
κατάψυξη	замораживания
κατάψυξη	холодильнике
εμπιστευτική	конфиденциально
εμπιστευτική	конфиденциальной
τοστ	тост
βραχμαπούτρα	брахмапутра
τριπ	поездка
τριπ	трип
τριπ	путешествие
ευγνώμονες	благодарна
ευγνώμονες	благодарны
ευγνώμονες	благодарен
ευγνώμονες	благодарна
ευγνώμονες	благодарен
αϊμάν	айман
ξύπνιος	проснулась
ξύπνιος	проснулся
μάρλιν	марлин
σουβενίρ	сувениры
σουβενίρ	сувенир
έρσκιν	эрскин
χαιρετισμού	вызывают
σουχούμι	сухуми
ακολασία	разврата
τεμπελιά	лень
πουνάχα	пунакха
διαβολική	дьявольский
χαφίζ	хафиз
ντιβαλιέ	дювалье
φορτώθηκε	загружен
φορτώθηκε	загружены
σπουργίτι	воробей
ρολά	rolls
φυστίκια	арахис
φυστίκια	орешки
μπογιές	краски
μετεωρολόγους	метеорологи
επικερδές	выгодно
επικερδές	выгодные
συνάψεις	синапсов
απένταρος	сломалась
απένταρος	сломал
απένταρος	сломался
μπόουμαν	боуман
σκούμπι	скуби
οντολογικό	онтологический
νομούρα	номура
αερομεταφορείς	перевозчики
αερομεταφορείς	носители
μίντεν	минден
σφυρίχτρα	свисток
σφυρίχτρα	свист
δυναμίτης	динамит
μαχαιρώσει	ножевых
προστατευτισμό	протекционизма
υπαγορεύουν	диктовать
γιακούζα	якудза
ξενοφοβία	ксенофобии
ξενοφοβία	ксенофобия
ντουρ	дур
νεοσύλλεκτοι	новобранцев
νεοσύλλεκτοι	новички
περούκες	парики
ντουβάλ	дюваль
μάριν	марин
ντέβα	дэва
ξεθωριάζει	fading
ξεθωριάζει	fade
τσόσερ	чосер
σμαράγδια	изумруды
μπρικ	кирпич
μπρικ	брик
αποθηκεύστε	спасти
αποθηκεύστε	сохранять
αποθηκεύστε	сохранить
αποθηκεύστε	сохраните
διαπεραστική	пронзительный
αστεράκια	звёзды
αστεράκια	звезды
ενοικιαστής	арендаторов
κομμώτρια	парикмахер
βούρτσισμα	чистить
φεράρι	феррари
φεράρι	ferrari
κατάδικους	минусы
δεκα	десять
δεκα	десятка
δεκα	ten
κίνσεϊ	кинси
πατούσα	лапу
ακροβάτες	акробаты
σλέγκελ	шлегель
νογκάι	ногайский
γλυκεριναλδεΰδη	глицеральдегид
επιβραδύνθηκε	замедлился
κατεδαφίσει	снести
αλεξιπτωτιστής	десантник
νόθευση	искажение
νόθευση	искажения
ανσέλμο	ансельмо
σιλβέστρο	сильвестро
χαιρέτισε	приветствовали
μοράβια	моравии
τσανς	шанс
γεώτρησης	бурение
πέλικαν	пеликан
καμβάδες	холсты
γαλλιηνός	галлиен
σιφ	шифф
ατίκ	джелал
σταυρωτή	кроссовер
μπλούμφιλντ	блумфилд
μαμπούζε	мабузе
θαρραλέο	смелые
εριστικός	спорно
κλέψιμο	измена
κλέψιμο	обман
κλέψιμο	воровство
κλέψιμο	кража
βεβήλωση	осквернения
ακολουθείστε	follow
ακολουθείστε	подписаться
κάθμπερτ	катберт
χρηματοδοτήθηκαν	финансируемых
χρηματοδοτήθηκαν	финансируется
εγωιστικό	эгоистичный
νόστιμα	вкусно
νόστιμα	вкусно
νόστιμα	вкусно
κύστες	кисты
γκαρθ	гарт
χάμιλ	хэмилл
γκρις	гри
σκεπτικιστής	скептик
λέβα	лева
λουντοβίκ	людовик
αναποτελεσματικότητα	неэффективность
αναποτελεσματικότητα	неэффективности
αναποτελεσματικότητα	неэффективность
αναποτελεσματικότητα	неэффективности
όμπρεϊ	обри
σιχανούκ	сианука
παρανοϊκός	паранойя
μπεϊτάρ	бейтар
προβλέψιμο	обозримом
γκαρνέτ	гарнетт
ουέντα	уэда
καλωδίωση	проводка
σόμα	сома
σακούρ	шакура
μπόμπο	бобо
μονκάδα	монкада
έιβερι	эйвери
δασμός	долг
δασμός	обязанность
εμα	ema
εμα	эмма
πεθαίνεις	умирают
πεθαίνεις	умирает
πεθαίνεις	умираю
τζεν	джен
πλησιάζουμε	приближение
πλησιάζουμε	приближается
πλησιάζουμε	приближаются
τεμπέληδες	ленивый
τεμπέληδες	лень
οφειλέτες	должников
σκίνερ	скиннер
έρενφεστ	эренфест
πραγματα	вещи
σέρνοντας	тащит
τουρμπάνι	тюрбан
τζόβι	джови
δόνα	дона
απερίσκεπτα	опрометчиво
άστεγος	бездомных
άστεγος	бездомным
άστεγος	бездомный
άστεγος	бездомные
λακότα	лакота
μερσιέ	мерсье
νοσφεράτου	носферату
τριφό	трюффо
ωορρηξίας	овуляции
άσκοπο	бессмысленно
σάμερς	саммерс
φωνάζεις	кричать
χονδρική	оптом
φέρφαξ	фэрфакс
ενθαρρυνθεί	поощряется
ενθαρρυνθεί	поощряли
μπάρυ	барри
μπάρυ	бэрри
ριγκ	риг
αδικαιολόγητες	неоправданно
σαρλίζ	шарлиз
κηπουρό	садовник
κουσκούς	кускус
διευθυντικές	управленческий
διευθυντικές	управленческих
τάλια	талия
τάλια	талии
κοτσάνι	преследовать
κρεμπς	кребс
βεδουίνων	бедуинов
κήλινγκ	килинг
ολιβάρες	оливарес
μάρσια	марша
γκρολ	грол
πανδημίες	пандемии
ντάβενπορτ	дэвенпорт
αρνάλντο	арнальдо
ανοιξιάτικες	spring
ανοιξιάτικες	весна
ανοιξιάτικες	весенний
ασχήμια	уродство
ασχήμια	уродливый
φυλλώματα	листве
αρτοποιεία	пекарни
προστατευτισμού	протекционизма
μπρόνσον	бронсон
έσκισε	торе
έσκισε	порвал
παράλογος	неразумно
παράλογος	неразумным
γκαβρίλο	гаврило
χρονοδιαγράμματα	расписания
άντισον	эддисон
πέρρυ	перри
λεκλέρ	леклер
οκτάβια	октавия
ενθαρρυντικό	поощрения
ενθαρρυντικό	поощрение
χούπερ	хупер
οδυνηρά	мучительно
οδυνηρά	болезненно
καπελμάιστερ	капельмейстер
βοσνίων	боснийцев
χρυσάνθεμα	хризантемы
ρόντμαν	родман
κορτίνα	кортина
επιβεβαιώσεις	подтверждения
κουλίκοβο	куликово
τριασική	триасового
ρανς	ранс
παλιρροϊκό	приливов
φαμ	фам
μένσα	менса
εκτυλίχθηκε	разворачивались
ανυπόφορη	невыносимо
ανυπόφορη	невыносимой
ταζ	тадж
ντροπιασμένος	стыдно
ντροπιασμένος	стыдно
βάσανο	страдания
βάσανο	страдание
γερμανια	германия
γερμανια	германию
γερμανια	германии
σπίλμαν	шпильман
αναπτήρα	зажигалка
αναπτήρα	легче
μπάλακ	баллак
ζωοπλαγκτόν	зоопланктона
ντέιβισον	дэвисон
ντεβ	дев
μάτσο	мачо
τέντυ	тэдди
τέντυ	тедди
συζυγίες	спряжения
ντίλερ	дилер
αισθησιακό	чувственный
οχιές	гадюки
σπιτικά	домашнее
σπιτικά	домашний
σπιτικά	домашние
αμήχανη	неловко
αμήχανη	неудобно
κρακατόα	кракатау
συγκρατημένη	удержал
ρόνα	рона
αγήματα	контингенты
μιλιταρισμού	милитаризма
ισόρροπη	сбалансированный
ισόρροπη	сбалансированное
ισόρροπη	сбалансированного
ρισόν	ришон
χείλια	губки
χείλια	губы
χείλια	губ
ροντόλφο	родольфо
μαλακώνει	размягчения
μούζιλ	музиль
τζάκια	камины
κλεμ	клем
φαινεται	выглядит
φαινεται	смотрится
νόργουντ	норвуд
τσετ	чет
επισκευαστεί	отремонтированы
αντίχριστος	антихрист
γκνου	гну
μσαφ	нпвп
σύντροφε	товарищ
γιάνκις	янки
ψίχουλα	крошки
ψίχουλα	крошки
φάλκο	фалко
πρωτακτίνιο	протактиния
τουρμπίνα	турбина
λήθαργος	вялость
λάουντρουπ	лаудруп
εξαντλημένη	исчерпаны
μπεράρ	берар
διαζύγια	развод
διαζύγια	разводов
στοιχειώνει	преследует
αντεμάρ	адемар
δυστυχής	несчастная
δυστυχής	несчастный
πάτζετ	пэджет
κουσί	куси
βάρντα	варда
νόντα	нода
λούση	люси
γκράντι	гранди
πίτι	пити
πίτι	пити
τσον	чхон
καταθλιπτικό	угнетает
μαριούπολη	мариуполь
γονότυπο	генотип
κηθ	кит
κηθ	кита
πετρολέρο	петролеро
προφάσεις	предлоги
φιστίκι	арахис
φιστίκι	орешек
υδροχλωρική	гидрохлорид
μπίνγκεν	бинген
γελώντας	смех
γελώντας	смеются
γελώντας	смеётся
γελώντας	смеяться
ευλογημένο	благословен
λόρνα	лорна
τρομαγμένος	испугался
τρομαγμένος	страшно
τρομαγμένος	напуган
φορτωτή	погрузчики
πίτσες	пиццы
πίτσες	пиццу
πίτσες	пицца
κάρλοβατς	карловац
κασάι	касаи
κάουτσκι	каутский
κότσια	кишки
ζόγια	зоя
άβιτος	авит
κεφαλαιοποίηση	капитализации
φρύδι	лоб
φρύδι	брови
φρύδι	бровь
φαντασίωση	фантазия
φαντασίωση	фантазии
καταστρατήγηση	обход
σορέντο	сорренто
ειλικρινές	искренние
ειλικρινές	искреннюю
μοτοσικλετιστές	мотоциклистов
χρηματοκιβώτιο	безопасно
χρηματοκιβώτιο	безопасное
χρηματοκιβώτιο	сейф
τάντεμα	тадема
σόντερς	сондерс
άνκερ	анкер
σιωνιστές	сионистской
γή	earth
γή	земля
οφθαλμαπάτη	иллюзии
οφθαλμαπάτη	иллюзия
οφθαλμαπάτη	мираж
τρώω	ем
πράιορ	прайор
μέιναρντ	мэйнард
προβληματα	проблемы
προβληματα	проблем
μαζεράτι	maserati
κεράσι	черри
τζάιλς	джайлз
σιελογόνων	слюнных
χουαν	хван
σεξτέτο	секстет
μαιευτήρας	акушер
βαρούλκα	лебедки
γκάθρι	гатри
ρετίρο	ретиро
μετριασμό	смягчение
συνέταιροι	партнёры
συνέταιροι	партнеров
συνέταιροι	партнеры
αλόνζο	алонсо
αλόνζο	алонзо
τάλα	тала
σαράποβα	шарапова
σπουργίτια	воробьев
ανόητοι	дураки
μετακινήστε	двигаться
μετακινήστε	переместить
μετακινήστε	ход
βυθισμένος	погружена
λιρόι	лерой
έμετ	эммет
έμετ	эммет
βαλίτσες	багаж
βαλίτσες	чемоданы
αποστειρωμένο	стерильные
ιεροδιδασκαλείο	семинарии
περεκόπ	перекопа
κεμπ	кемп
κελ	кел
κόριγκαν	корриган
ίγκμπο	игбо
ράζιν	разин
τσιγκούνης	скупой
γονιδιώματα	геномы
πεισματάρης	упрямый
πεισματάρης	упрямая
έντερ	эндер
διασπαστική	подрывной
φυσιοθεραπεία	физиотерапии
φιλοδοξούν	стремимся
αλφ	альф
χιουν	хён
νελ	нелл
αποτρεπτικό	сдерживания
αποτρεπτικό	сдерживание
συννεφιά	тучи
συννεφιά	облака
συννεφιά	облаков
συννεφιά	облачно
ταφτ	тафт
πέλματος	протектора
εντμόντ	эдмон
τίριθ	тирит
λήστεψαν	ограбили
ξυπόλητη	босиком
τέλφορντ	телфорд
ελευθέρωση	либерализация
ελευθέρωση	освободить
ελευθέρωση	освобождения
ελευθέρωση	релиз
ελευθέρωση	освобождение
ελευθέρωση	либерализацию
ελευθέρωση	либерализация
ελευθέρωση	либерализации
ακτινίδιο	киви
σαντάκο	садако
γκρίσομ	гриссом
χότζες	ходжес
λενιάνο	леньяно
ξυλόφωνο	ксилофон
καρδιολόγος	кардиолог
έιμπελ	абель
ναπ	кнапп
ορτίζ	ортис
μπουλντόζα	бульдозер
βελτιστοποιηθεί	оптимизирована
ντιαρά	диарра
πολέμαρχοι	warlords
ταφόπλακα	надгробие
ταφόπλακα	надгробие
ταφόπλακα	надгробии
σωστα	правильно
σωστα	верно
σωστα	вправо
άμβλωση	аборты
άμβλωση	аборт
άμβλωση	абортов
κέρσοου	кершоу
κουάκεροι	квакеры
κτηνίατρος	ветеринар
κτηνίατρος	ветеран
κτηνίατρος	ветеринар
μετρημένες	пронумерованы
συχνα	нередко
συχνα	часто
συχνα	зачастую
ταυρομάχος	матадор
πασκουάλε	паскуале
πλακέ	фанеры
τομάτες	помидоры
μοντερέι	монтерей
υγρότοπος	водно
τζένσεν	дженсен
βουβάλι	буффало
μεσίτες	брокеров
προστατευμένος	охраняемых
προστατευμένος	защищена
προστατευμένος	защищены
προστατευμένος	защищен
μέμελ	мемель
δίφθογγο	дифтонг
έμπειρη	опытные
έμπειρη	опытных
έμπειρη	опытный
ορνιθολογία	орнитологии
αεροζόλ	аэрозолей
υπερυπολογιστή	суперкомпьютер
περίστροφα	револьверы
ανομία	беззакония
ανομία	беззаконие
φωτομετρία	фотометрии
γουώρεν	уоррен
ανθρωπολόγους	антропологи
αμαξάκι	багги
μπουντρούμι	подземелье
πόρκιος	порций
τούθμωσι	тутмос
περιοριστικές	ограничительные
λιθανθρακοφόρο	каменноугольного
ρελέ	реле
ρελέ	реле
μίντλερ	мидлер
σαμπατίνι	сабатини
χάουσμαν	хаусман
γαλοπούλες	индейки
πολινιάκ	полиньяк
γραφει	пишет
πιθανολογική	вероятностная
βοήθιος	боэций
πετρολογία	петрология
μαλινόβσκι	малиновский
ιντερλευκίνη	интерлейкин
εφημεριδα	газету
εφημεριδα	газета
εφημεριδα	газеты
σημειωματάρια	тетради
απέχω	воздерживаться
απέχω	воздержаться
προσχωσιγενή	аллювиальных
βιολέτες	фиалки
νευρολογικό	неврологические
μπάρνι	барни
κλεμέντι	клементи
ψύλλους	блох
ακριβός	дорогое
ακριβός	дорого
ακριβός	дорогие
ανακλαστήρα	отражатель
αρετίνο	аретино
τζίμυ	джимми
δυναμη	сила
δυναμη	прочность
μάπετ	маппет
χαζαρικό	хазар
κασσιόδωρος	кассиодор
αραιωμένο	разреженных
κόνορς	коннорс
τζιτζίκια	цикады
παρανοϊκό	паранойя
ζυγωματικά	скулы
ελπιδα	надеюсь
ελπιδα	хоуп
ελπιδα	надежда
ελπιδα	надеемся
γελάς	смех
γελάς	смеяться
ελέγχθηκε	проверенные
ελέγχθηκε	проверил
ελέγχθηκε	проверили
ελέγχθηκε	проверено
μπάκλεϊ	бакли
νέμαν	неман
σκελετικές	скелета
κίβου	киву
υπολογιζόμενο	рассчитаны
υπολογιζόμενο	рассчитан
υπολογιζόμενο	рассчитано
υπολογιζόμενο	рассчитана
υπολογιζόμενο	рассчитанные
λόχαν	лохан
γκαζόν	лужайке
γκαζόν	газон
δυσλειτουργική	неблагополучных
θεματα	темы
θεματα	темы
θεματα	субъекты
θεματα	предметы
θεματα	вопросы
θεματα	проблемы
μούσι	борода
μούσι	бороды
μούσι	бороду
σεβαρντνάτζε	шеварднадзе
ασυνέπειες	несоответствия
νούμενορ	нуменора
φελλό	пробка
φελλό	корк
στεπάνοβιτς	степанович
φράχτης	забор
φράχτης	ограждение
παναγια	мадонна
στατιστικολόγος	статистик
μονόλιθο	монолит
γκίλις	гиллис
χλωρίδια	хлориды
προγονικό	предков
σιχισμός	сикхизм
νταβόρ	давор
μπόσγουελ	босуэлл
λύπες	печали
τσάλεντζερ	challenger
εισητήριο	билет
μπούλμπα	бульба
ιωσαφάτ	иосафат
αριστοτεχνικά	мастерски
αναζητήστε	поиск
αναζητήστε	искать
αναζητήστε	ищите
συνεργοί	сообщников
κρεμάλα	палач
κούλεϊ	кули
μάντλιν	мэделин
νόστιμη	вкусно
τρομαγμένη	испугался
τρομαγμένη	страшно
τρομαγμένη	напуган
αποστάγματα	духи
αποστάγματα	духов
ράπα	рапа
υπερευαισθησίας	гиперчувствительность
λένοξ	леннокс
συνολο	всего
συνολο	итого
καθαριστής	чище
κοιμώμενος	спящий
μητρώων	реестры
μητρώων	регистры
σκότ	скотт
σκότ	скот
γόβες	пятки
λάιλ	лайл
μερλ	мерл
λάβλεϊς	лавлейс
ράψιμο	пошив
κολλημένος	застрял
κολλημένος	застряли
άρμας	армас
ρεσεψιονίστ	регистратор
ρεσεψιονίστ	секретарь
ρεσεψιονίστ	секретарша
σίαρς	сирс
αριστερα	левой
αριστερα	слева
αριστερα	налево
αριστερα	осталось
αριστερα	оставил
αισθησιασμό	чувственность
κοντσίτα	кончита
νόουλς	ноулз
ντενάλι	денали
σπάσκι	спасский
γεώτρηση	бурение
μάντελιν	мэделин
κεφαλίδες	заголовки
αδελφέ	бро
αδελφέ	брат
αδελφέ	братец
αδελφέ	брат
ντάρνλεϊ	дарнли
ιντιφάντα	интифады
ρέγγα	сельдь
ντέμιαν	дэмиен
ντέμιαν	дэмиен
εκσκαφείς	экскаваторов
κάμεο	камео
κακοποιοί	преступники
κακοποιοί	преступников
κακοποιοί	злодеи
κακοποιοί	злодеев
τζεμπ	джеб
καϊμακάμης	каймакам
λούο	ло
λούπου	лупу
μεγαλιθικό	мегалитические
μπούγκι	буги
γεωχημεία	геохимии
μπάβα	бава
κιούζακ	кьюсак
αξιοπρεπείς	достойной
αξιοπρεπείς	приличный
αξιοπρεπείς	достойная
αξιοπρεπείς	достойный
αγιούμι	аюми
νόξβιλ	ноксвилл
κλωστοϋφαντουργικά	текстиль
άιβερσον	айверсон
ντουράνγκο	дуранго
καθυστερημένος	отсталых
αλαζονικό	высокомерный
γκατ	гхат
σέπερντ	шепард
πούρα	сигары
πατρώνυμο	отчество
προαίσθημα	догадка
νεκροκρέβατό	одре
μπόουνς	костей
μπόουνς	кости
σοκολάτες	шоколад
ονειρεύτηκε	мечтал
χαρτοπολτού	целлюлозы
κάστορες	бобры
κάστορες	бивер
στρατευμένους	призывников
ρέτζι	реджи
τετάρτες	средам
στραντιβάριους	страдивари
πεινασμένοι	голодные
πεινασμένοι	голодная
πεινασμένοι	голодный
τζέρβις	джервис
κόιν	койн
αντικατασκοπεία	контрразведки
καλλιτεχνία	зрелищность
κούτσμα	кучма
βιέρι	вьери
φικρέτ	фикрет
γκετί	гетти
ανίσχυρος	бессилен
κορίν	коринн
οξυδερκής	проницательный
χωκ	ястреб
ελευθερια	свободы
ελευθερια	свободу
