और	그리고
उर्वरक	비료
अनुवादक	번역기
अनुवादक	번역자
अनुवादक	번역
शोक	애도
उपसर्ग	접두어
उपसर्ग	접두사
दिलचस्प	흥미롭다
दिलचस्प	흥미로운
दिलचस्प	재미있는
दिलचस्प	즐거운
संयम	자제
संयम	금주
आँखें	눈빛
कच्चा	raw
शाप	저주
कैपिटल	캐피털
कैपिटल	캐피틀
कैपिटल	캐피톨
कैपिटल	의사당
कैपिटल	캐피탈
बास	베이스
बास	배스
घुटने	무릎
कम्प्यूटिंग	컴퓨팅
अपराधियों	범죄자
डेस्कटॉप	데스크톱
डेस्कटॉप	데스크탑
जादुई	마법
पोर्टलैंड	포틀랜드
सितारे	항성
सितारे	스타
डीजल	디젤
तेरह	thirteen
स्पिन	스핀
फ्रैंकफर्ट	프랑크푸르트
स्टेज	단계
स्टेज	스테이지
स्टेज	무대
निष्ठा	헌신
निष्ठा	헌신
अंतरण	띄어쓰기
अंतरण	간격
इंटरफ़ेस	인터페이스
ऑप्टिकल	광학
ऑप्टिकल	광안리
ऑप्टिकल	광화문
साँस	호흡
साँस	호흡
साँस	호흡
स्विट्ज़रलैंड	스위스
कैल्सियम	칼슘
दीप	깊은
दीप	깊게
ग़लत	잘못된
बंधक	인질
बंधक	모기지
एंटीबॉडी	항체
पटल	패널
प्रत्यारोपण	이식
प्रत्यारोपण	이식
लैंड	육지
लैंड	랜드
वियना	비엔나
कॉमन्स	커먼즈
व्यवसायी	사업가
सीनियर	선배
नकद	캐시
नकद	현금
नकद	cash
आभूषण	보석
आभूषण	쥬얼리
लड़ाकू	전투기
लड़ाकू	파이터
बेसिन	분지
चार्टर	헌장
चार्टर	전세
उत्प्रेरक	촉매
तीर	화살
तीर	화살표
तीर	화살
तीर	화살표
फिनलैंड	핀란드
स्टेम	줄기
पोलिश	폴란드어
पोलिश	폴란드
डेक	갑판
निर्वात	진공
आपातकाल	응급
आपातकाल	비상사태
टिम	tim
खानों	광산
खानों	지뢰
ओवेन	오웬
प्रागैतिहासिक	선사시대
लेग	다리
कालक्रम	연대기
अवधारणाओं	컨셉
अवधारणाओं	개념
अवधारणाओं	concepts
प्रोफ़ाइल	프로파일
प्रोफ़ाइल	프로필
प्रोफ़ाइल	프로파일
प्रोफ़ाइल	프로필
घृणा	증오
घृणा	미움
घृणा	혐오
घृणा	증오
घृणा	혐오
एंड्रयू	앤드류
एंड्रयू	앤드루
एंड्रयू	안드레아
चिकन	치킨
चिकन	닭고기
कुवैत	쿠웨이트
बर्बरता	반달리즘
बर्बरता	파손
विकलांग	비활성화
विकलांग	장애인
संकीर्ण	좁은
संकीर्ण	좁아
संकीर्ण	좁다
विशेषाधिकार	특권
विशेषाधिकार	특권
रोमांस	연애
रोमांस	로맨스
कार्यक्षमता	기능
मानों	가치관
मानों	가치
सामर्थ्य	체력
सामर्थ्य	잠재력
सामर्थ्य	퍼텐셜
सामर्थ्य	잠재
सामर्थ्य	잠재적
स्वच्छता	위생
आखिरकार	마침내
आखिरकार	드디어
लिवरपूल	liverpool
लिवरपूल	리버풀
ऐन	ann
ऐन	아인
अदृश्य	잠재
अंगूठी	링링
अंगूठी	반지
अंगूठी	소환
पंचांग	달력
पंचांग	캘린더
पंचांग	달력
पंचांग	캘린더
प्रोफ़ेसर	교수
प्रोफ़ेसर	교수님
मकर	염소자리
एंडी	앤디
परतों	레이어
पेंगुइन	펭귄
ग्राफ	그래프
कुरान	꾸란
कुरान	코란
शेफ़ील्ड	셰필드
सुर	sur
दुष्ट	사악한
दुष्ट	위키드
निष्पक्ष	공평
निष्पक्ष	중성
निष्पक्ष	중립성
निष्पक्ष	중립
संयोजित	결합
संयोजित	복합
वर्जित	금지
बराबरी	같음
बैकअप	백업
बैकअप	백업
प्रविष्टि	항목
प्रविष्टि	품목
निमंत्रण	초대
निमंत्रण	초청
निमंत्रण	초대
निमंत्रण	초청
नकदी	캐시
नकदी	현금
नकदी	cash
ज्यामितीय	기하학
निराशा	실망
शॉपिंग	쇼핑
स्तंभों	기둥
सितारों	항성
सितारों	스타
धोखाधड़ी	사기꾼
धोखाधड़ी	사기
प्रिंट	인쇄
प्रिंट	프린트
गली	거리가
गली	스트리트
गली	거리
गली	길거리
गिरफ्तारी	체포
आणविक	분자
बैंगलोर	벵갈루루
हिल्स	힐스
हिल्स	언덕
मैट	매트
मैट	마테
मैट	매트
बंदर	원숭이
बंदर	몽키
सोनिया	소니아
रोमानिया	루마니아
रोमानिया	루마니아인
रोमानिया	루마니아어
जोड़ना	추가하기
जोड़ना	추가
रास	족제비
रास	족제비과
घात	매복
इवान	이반
नेल्सन	넬슨
अक्षम	비활성화
सीनेट	상원
सीनेट	상원의원
पारदर्शी	투명
पारदर्शी	투명한
पारदर्शी	투명
रेशे	명주
रेशे	실크
रेशे	비단
खिड़की	창문
आतंक	테러리즘
आतंक	공포
आतंक	테러
आतंक	테러리즘
आतंक	테러
नर्तकी	발레리나
नर्तकी	댄서
नर्तकी	dancer
ईथर	에테르
डगलस	더글러스
एलेक्स	알렉스
एलेक्स	앨릭스
पढ़े	읽음
पढ़े	읽어보기
पढ़े	읽기
पढ़े	읽는다
पढ़े	읽고
पढ़े	읽기
मोटर्स	모터스
पियानो	피아노
नियोजित	예정된
नियोजित	계획
असफलता	실패
फॉर्म	형식
फॉर्म	형태
फॉर्म	양식
पंखों	윙스
पंखों	날개
मुद्रास्फीति	인플레이션
गज	야드
दुर्बल	약한
दुर्बल	약해
स्थूल	뚱뚱한
स्थूल	지방
स्थूल	살찐
दोषों	결점
कमजोरी	약점
सर्जन	외과의사
सर्जन	외과의
क्षारीय	알칼리
क्षारीय	정렬
टीके	백신
गोलार्ध	반구
अल्जीरिया	알제리
हीमोग्लोबिन	헤모글로빈
डालना	부어
उत्पादकता	생산성
कागज़	종이
कागज़	페이퍼
कागज़	용지
सांप	뱀과
सांप	뱀과
गंतव्य	목적지는
गंतव्य	목적지
गंतव्य	목적지
संभाल	손잡이
संभाल	핸들
उल्टी	구토
उल्टी	구토
रेलगाड़ी	열차
रेलगाड़ी	기차
रेलगाड़ी	트레인
ट्रेडमार्क	상표권
ट्रेडमार्क	상표
यादृच्छिक	무작위
यादृच्छिक	무작위로
यादृच्छिक	랜덤
क्रिस्टोफर	크리스토퍼
सचमुच	말그대로
सचमुच	정말로
सचमुच	정말
मॉरिसन	모리슨
घाटियों	골짜기
साँप	뱀과
सचिवालय	사무국
इंसुलिन	인슐린
डूब	침몰
डूब	익사
पिरामिड	피라미드
खोजा	발견됨
शेयरधारकों	주주
ऑयल	오일
ऑयल	석유
ऑयल	기름
पिच	피치
झरना	폭포
झरना	폭포수
झरना	폭포
झरना	폭포
अनुमोदित	승인
अनुमोदित	검토
अनुमोदित	리뷰
सीमांत	국경
सीमांत	경계
सीमांत	경계선
सीमांत	테두리
गुणांक	계수
स्विट्जरलैंड	스위스
लॉग	로그
लॉग	로그
पागल	미쳐
पागल	미친
सिलिकॉन	규소
सिलिकॉन	실리콘
बेंजामिन	벤저민
बेंजामिन	벤자민
मानदंड	기준
सॉसेज	소시지
सहानुभूति	동정
सहानुभूति	연민
सहानुभूति	동정
सहानुभूति	공감
लूट	전리품
न्यायपालिका	사법
न्यायपालिका	사법제도
विनियमित	규제
एंडरसन	앤더슨
मुकुट	왕관
मुकुट	크라운
करों	세금
भुजा	팔이
गिल	아가미
कक्षाओं	교실
मजबूती	체력
भण्डार	주식
भण्डार	재고
ड्रग	마약
ड्रग	약물
ड्रग	의약품
बॉम्बे	봄베이
कॉलेजों	대학교
कॉलेजों	대학
कंपनियाँ	회사
डकोटा	다코타
भूवैज्ञानिक	지질학
भूवैज्ञानिक	지질학자
असुर	아수라
सेंटीमीटर	센티미터
सेंटीमीटर	센티미터
सेंटीमीटर	센티미터
सीने	흉부
सीने	가슴이
सीने	가슴
घर्षण	마찰
घर्षण	마찰력
पीट	피터
पीट	피트
बॉबी	바비
भित्ति	벽화
नरसंहार	학살
नरसंहार	집단살해
बिशप	비숍
बिशप	주교
दुर्भाग्य	불행
दुर्भाग्य	불행히도
संतृप्त	포화
संतृप्त	포화
पड़ोस	동네
पड़ोस	동네
न्यास	파운데이션
न्यास	재단
फोरम	포럼
एथेंस	아테네
पूँछ	꼬리
धीमा	느린
धीमा	느려
धीमा	느리게
लड़का	boy
लड़का	소년
लड़का	남자아이
लड़का	보이
मनोनीत	지명
बॉडी	시체
बॉडी	몸매
बॉडी	몸매가
पीतल	브라스
मुक्केबाजी	복싱
गुजर	지나가다
गुजर	지나가다가
गुजर	지나가
गुजर	지나가는
त्रिज्या	반지름
सस्ता	저렴한
चेन	사슬
चेन	연쇄
चेन	체인
आर्द्रता	습도
आर्द्रता	습기
ऑक्सीकरण	산화
संचिका	파일
संचिका	파일
स्पष्टीकरण	설명
स्पष्टीकरण	해명
निराश	실망
निराश	혐오
निराश	좌절
यूट्यूब	유튜브
यूट्यूब	youtube
यूट्यूब	유투브
श्रुति	계시
यथार्थवादी	현실적
शक्तियाँ	권력
शक्तियाँ	파워스
आंकड़ा	자료
आंकड़ा	데이터
कारखाना	공장
कारखाना	팩토리
इब्न	이븐
फलक	보드
फलक	게시판
फलक	이사회
फलक	보드
फलक	패널
पते	주소
मैसाचुसेट्स	매사추세츠
निपुण	마스터스
निपुण	마스터
ताजिकिस्तान	타지키스탄
डार्विन	다윈
कलश	냄비
कलश	화분
जुडी	주디
जुडी	쥬디
कंपन	진동
कंपन	진동
कंपन	진동
एयरवेज	항공
संतुष्टि	만족도
संतुष्टि	만족
बाघों	호랑이
बाघों	타이거
बाघों	타이거즈
बाघों	타이거스
बाघों	호랑이
रहीम	라힘
निमोनिया	폐렴
एस्टेट	부동산
गुरुवार	목요일
वॉल्ट	볼트
जटिलताओं	합병증
उत्पीड़न	괴롭힘
उत्पीड़न	폭행
उत्पीड़न	공격
कोकेन	코카인
आमिर	아미르
उमर	오마르
मिलर	밀러
जोन	조앤
शाखाएं	나뭇가지
मानकीकरण	표준화
नशे	취해
झंडा	깃발
झंडा	국기
झंडा	플래그
ग्लास	잔다
ग्लास	유리
ग्लास	글래스
आंत	창자
फ़ुट	발발
क्रियान्वयन	구현
सिगार	시가
यूक्रेन	우크라이나
रुपया	루피
निसान	닛산
दैत्य	자이언트
दैत्य	거대
दैत्य	괴물
दैत्य	몬스터
दैत्य	괴물이
प्रक्रम	프로세스
प्रक्रम	절차
प्रक्रम	과정
गवाह	증인
गवाह	목격자
गवाह	목격자
गवाह	증인
गवाह	증언
क्रिश्चियन	기독교
क्रिश्चियन	크리스티안
क्रिश्चियन	크리스천
क्रिश्चियन	크리스찬
पत्रकारों	기자
पत्रकारों	저널리스트
पत्रकारों	기자
मजाक	농담
बेकर	베이커
बेकर	becker
कांड	스캔들
गर्व	자랑
क्लोरीन	염소
संगीतकारों	음악가
संगीतकारों	연주자
संगीतकारों	뮤지션
मिठाई	달콤한
मिठाई	후식
मिठाई	디저트
मिठाई	사탕
बदलना	바뀌기
बदलना	변경
बदलना	교체
सड़कें	도로
सड़कें	거리
सड़कें	길거리
प्रीमियम	프리미엄
घेरा	둘레
घेरा	포위전
घेरा	서클
घेरा	circle
एक्सेस	접속
एक्सेस	접근
एक्सेस	액세스
वेबसाईट	웹사이트
सब्जियों	채소
सब्जियों	야채
यूएसए	usa
यूएसए	미국
हाथियों	엘리펀츠
हाथियों	코끼리
स्क्रिप्ट	스크립트
स्क्रिप्ट	문자
स्क्रिप्ट	스크립트
डिजाइनर	디자이너는
डिजाइनर	설계자
डिजाइनर	디자이너
डिजाइनर	디자이너가
बहिष्कार	보이콧
टमाटर	토마토
टमाटर	토마토
खरीदारी	구매
खरीदारी	구입
खरीदारी	구매하기
खरीदारी	쇼핑
फेयर	공정
फेयर	박람회
फेयर	페어
प्रतीकात्मक	심볼릭
शंकु	원뿔
वृद्ध	늙은
वृद्ध	오래된
वृद्ध	이전
सिक्का	동전
पर्दे	커튼
घोटाले	스캔들
रनों	달리기
रनों	러닝
लाभांश	배당
राजी	설득
आटा	밀가루
आटा	반죽을
आटा	반죽이
आटा	반죽
सभ्यताओं	문명의
सभ्यताओं	문명
जासूस	형사
जासूस	탐정
जासूस	스파이
जासूस	탐정
नमस्कार	여보세요
नमस्कार	헬로
नमस्कार	hello
निर्मल	투명
कार्यक्षेत्र	범위
कार्यक्षेत्र	스코프
कार्यक्षेत्र	직장
मोटरसाइकिल	오토바이
मोटरसाइकिल	모터사이클
मोटरसाइकिल	오토바이
मोटरसाइकिल	모터사이클
पुनरावृत्ति	다시보기
पुनरावृत्ति	리플레이
पुनरावृत्ति	재생
अंटार्कटिक	남극
अंटार्कटिक	남극
खतरों	위험
डैनी	대니
बेड़े	함대
बेड़े	플리트
किशोरावस्था	십대
किशोरावस्था	청소년
किशोरावस्था	사춘기
पंद्रह	열다섯
महंगा	비싼
महंगा	비싸다
मनोरंजक	재미
एडम	아담
एडम	애덤
अनगिनत	인피니트
अनगिनत	무한
सुन्नी	수니파
आदर्शों	이념
डिवाइस	기기
डिवाइस	단말기
डिवाइस	장치
डिवाइस	기기
डिवाइस	디바이스
डिवाइस	장치
लियोन	레온
लियोन	리온
ऑब्जेक्ट	객체
ऑब्जेक्ट	개체
ऑब्जेक्ट	대상
ऑब्जेक्ट	천체
ऑब्जेक्ट	객체
ऑब्जेक्ट	개체
ऑब्जेक्ट	물체
ऑब्जेक्ट	천체
सूचियाँ	리스트
सूचियाँ	목록
एमटीवी	mtv
एवरेस्ट	에베레스트
आतंकवादियों	테러리스트
बकरी	염소자리
बकरी	염소
स्विफ्ट	스위프트
स्विफ्ट	swift
कुर्सी	의자
क्षितिज	지평선
क्षितिज	호라이즌
दोहरा	더블
दोहरा	듀얼
रैली	집회
रैली	랠리
संविदा	계약
संविदा	계약서
शोधकर्ता	연구자
शोधकर्ता	연구원
नेटस्केप	넷스케이프
रॉबिन	로빈과
रॉबिन	로빈
बैंगनी	보라색
बैंगनी	자주색
बैंगनी	가지
बैंगनी	바이올렛
प्रक्षेपास्त्र	로켓
प्रक्षेपास्त्र	유도탄
प्रक्षेपास्त्र	미사일
बीजिंग	베이징
स्वैच्छिक	자발적
फोटोग्राफी	사진
फोटोग्राफी	사진술
प्रौढ़	성인
प्रौढ़	어른
कैलिफ़ोर्निया	캘리포니아
धड़	몸통
कैलगरी	캘거리
पैकेट	패킷
प्रतिभूति	증권
साउंडट्रैक	사운드트랙
महलों	궁전
वार्तालाप	대화하기
वार्तालाप	대화
वार्तालाप	대화
टीले	사구
बुद्धिमान	지능형
फोकस	집중
फोकस	초점
फोकस	집중하기
फोकस	포커스
वन्यजीव	야생동물
रुझान	추세
रुझान	trend
रुझान	경향
रुझान	트렌드
रुझान	경향
रुझान	트렌드
रुझान	인기
वेशभूषा	의상
भागीदार	참가자
भागीदार	참가자
स्पेंसर	스펜서
अस्पतालों	병원
विक्रेताओं	셀러
विक्रेताओं	판매자
पुस्तिका	소책자
नाभि	배꼽
तुर्कमेनिस्तान	투르크메니스탄
क्लाइंट	클라이언트
क्लाइंट	클라이언트
क्लाइंट	고객
डायरी	일기장
डायरी	다이어리
डायरी	일기
अपडेट	갱신
अपडेट	업데이트
अपडेट	업데이트
प्रतिरोधक	저항기
चैम्पियन	챔프
चैम्पियन	챔피언
चैम्पियन	챔피언십
चैम्पियन	챔피언
डेनिस	데니스
डेनिस	데니스
डेनिस	데니스
जोएल	조엘
मैगज़ीन	잡지
सीमाएं	제한
सीमाएं	한계
शंघाई	상하이
किट	키트
किट	kit
भ्रमित	혼란
संस्मरण	회고록
बाप	아버지
थाली	접시
नग्न	누드
नग्न	nude
कार्यभार	할당
कार्यभार	할당
एनालॉग	아날로그
रुकावट	장애물
प्रतिबिंब	반영
प्रतिबिंब	반사
प्रतिबिंब	거울
प्रतिबिंब	미러
ब्लेड	블레이드
ब्लेड	블레이즈
सदिश	벡터
सदिश	벡터
स्थगित	연기
दायित्वों	의무
पावन	거룩한
पावन	거룩
मर्यादा	위엄
मर्यादा	존엄
मर्यादा	품위
बैले	발레
बैले	발레단
बसंत	봄이
बसंत	스프링
शर्ट	셔츠
शर्ट	셔츠
न्यायाधीशों	판사
सेंसर	센서
सेंसर	센서
स्टैंड	스탠드
स्टैंड	스탠드
उपनिवेशों	식민지
बहुवचन	복수형
बहुवचन	복수
एकाधिकार	독점
मिसौरी	미주리
मारी	마리야
मारी	마리
मारी	마리
कार्गो	화물
शुभारंभ	출시
शुभारंभ	런칭
फ़्रांसीसी	프랑스
फ़्रांसीसी	프랑스어
फ़्रांसीसी	프렌치
फ़्रांसीसी	프랑스인
जादूगर	마법사
जादूगर	마법사
जादूगर	마술사
प्रतिमान	패턴
प्रतिमान	패러다임
अमोनिया	암모니아
विश्लेषणात्मक	해석학
प्रतिबद्धता	헌신
विधायिका	입법부
कॉफ़ी	커피
एलेन	엘런
एलेन	엘렌
किराए	운임
किराए	임대료
किराए	월세
किराए	임대
किराए	렌트
न्यायालयों	법원
एस्टन	애스턴
मांसपेशी	근육
विषाक्त	독성
विषाक्त	유독성
तूफ़ान	폭풍
तूफ़ान	태풍
तूफ़ान	타이푼
तूफ़ान	폭풍
तूफ़ान	폭풍우
तूफ़ान	스톰
कड़ा	타이트
कड़ा	열심히
कड़ा	하드
कड़ा	어려워
पड़ाव	마일스톤
पड़ाव	이정표
पड़ाव	체류
एंजाइम	효소
मूसा	모세스
मूसा	모세
मूसा	모스
पिंक	분홍색
पिंक	분홍
पिंक	핑크
बैरी	배리
कॉमर्स	상거래
कॉमर्स	커머스
कॉमर्स	상업
जीप	지프
चलाना	처형
चलाना	실행
दादी	할머니
दादी	외할머니
दादी	할머니
पहाड़ियाँ	힐스
पहाड़ियाँ	언덕
मैथ्यू	매튜
गंधक	유황
षड्यंत्र	음모론
पश्च	후방
रीडर	리더
हीरे	다이아몬드
हीरे	diamonds
प्रशिक्षक	트레이너
प्रशिक्षक	강사
नास्तिक	무신론
नास्तिक	무신론자
नास्तिक	무신론
प्रवर्धक	증폭기
प्रवर्धक	앰프
फसलें	농작물이
फसलें	농작물
फसलें	곡물
डायोड	다이오드
अमूर्त	추상화
अमूर्त	추상
सौभाग्य	다행히
सौभाग्य	포춘
ब्रायंट	브라이언트
साइमन	시몬
साइमन	사이몬
साइमन	사이먼
कार्बोनेट	탄산염
कार्बोनेट	탄산
हिब्रू	히브리어
हिब्रू	히브리
बर्ड	조류
आत्मसमर्पण	항복
एथलेटिक्स	육상
तैराकी	수영
चिट्ठा	블로그
ठंड	춥다
ठंड	감기
ठंड	추위
ठंड	차가운
चूहे	mice
चूहे	생쥐
लीड	리드
दरार	리프트
दार्शनिकों	철학자
दार्शनिकों	철학자들
संवेदना	애도
सॉफ़्टवेयर	소프트웨어
परवाह	케어
परवाह	아낀다
बमबारी	포격
बमबारी	폭탄
कीड़े	보름
कीड़े	지렁이
कीड़े	보름스
कठपुतली	꼭두각시
ग्रीनहाउस	온실
कैम्प	캠프
कैम्प	캠프
किस्में	다양체
किस्में	버라이어티
विषाक्तता	중독
खोजी	탐험
खोजी	탐사
सम्मेलनों	컨퍼런스
सम्मेलनों	회의
चिंतित	걱정
स्टारबक्स	스타벅스
छुटकारा	구출
जॉर्डन	조던
जॉर्डन	조르당
एथलीट	운동선수
एथलीट	육상선수
एथलीट	운동선수
विधिक	법률
विधिक	합법적인
असुरक्षित	불안
असुरक्षित	불안해
रेखीय	직선형
रेखीय	선형
शहद	여보
शहद	허니
अम्लीय	산성
ऑपरेटर	작용소
ऑपरेटर	연산자
ऑपरेटर	운영자
ऑपरेटर	연산자
ऑपरेटर	운영자
नल	null
प्रेसीडेंसी	대통령
कुक	요리사
मनी	머니
मनी	돈이
सेक्टर	섹터
सेक्टर	부문
सेक्टर	섹터
महासागरीय	오세아니아
क्रियाशील	활성화
क्रियाशील	활동
क्रियाशील	액티브
क्रियाशील	활성
बैठकों	회의
बैठकों	미팅
कारें	자동차
कारें	차량
क्योकि	왜냐면
क्योकि	왜냐하면
विकलांगता	장애
विकलांगता	장애인
नोट्स	노트
कहें	say
एव	ave
सामी	sami
सामी	사미어
धर्मशास्त्र	신학
सीखा	학습
सीखा	배운
आर्क	아크
आर्क	arc
ट्रम्प	트럼프
यीशु	예수
चश्मे	안경
चश्मे	안경
प्लूटो	명왕성
डेनियल	다니엘
डेनियल	대니얼
थोक	도매
पैरिस	파리
कामयाबी	성공적
कामयाबी	성공함
कामयाबी	성공
प्रोटोटाइप	프로토타입
प्रोटोटाइप	프로토타입을
फर्क	차이
फर्क	차이점
दुग्ध	낙농
भयभीत	무서워
वसूली	복구
वसूली	회복
मौन	사일런스
मौन	침묵
डिप्लोमा	디플로마
डिप्लोमा	수료
घटा	줄이기
घटा	감소
पॉइंट	점수
पॉइंट	지점
पॉइंट	포인트
पॉइंट	지점
पॉइंट	포인트
त्वरण	가속도
त्वरण	가속
जमैका	자메이카
स्केल	스케일
स्केल	축척
स्केल	척도
स्केल	규모
मक्खन	버터
साम्राज्यवाद	제국주의
इज़राइल	이스라엘
वैधता	합법
वैधता	타당성
अनन्य	독점
अनन्य	단독
मिथक	신화
श्रृंगार	화장
श्रृंगार	메이크업
प्रावधानों	조항
निर्देशिका	디렉토리
निर्देशिका	디렉터리
निर्देशिका	색인
निर्देशिका	인덱스
निर्देशिका	디렉토리
निर्देशिका	디렉터리
आंग्ल	앵글로
समता	패리티
समता	평등
समता	평등주의
एवेन्यू	애비뉴
बेरोजगारी	실업
लत	중독증
लत	중독
लत	중독성
जुर्माना	미세먼지
क़ुरान	꾸란
पूर्णता	완성
पूर्णता	완벽
ओमान	오만
ओमान	오만의
मार्केटिंग	마케팅
पीड़ितों	희생자
पीड़ितों	피해자
शक्तियां	권력
शक्तियां	파워스
बादलों	구름
चतुर्भुज	사각형
चतुर्भुज	사각형
चतुर्भुज	직사각형
चीता	레오파르트
चीता	표범
मूक	침묵
प्रतिभाशाली	천재
प्रतिभाशाली	재능있는
प्रतिभाशाली	재능
पनीर	치즈
स्मार्ट	스마트
नियोक्ता	고용주
नियोक्ता	직장
पश्तो	파슈토어
मैडोना	성모
मैडोना	마돈나
चमकदार	발광
चमकदार	윤기
चमकदार	눈부신
नाड़ी	맥박
नाड़ी	펄스
स्पीकर	스피커
गैसें	가스
सहभागिता	약혼
सहभागिता	참여
सहभागिता	상호작용
गतिविधियाँ	활동
इसराइल	이스라엘
वाट	wat
कृषक	농부
ब्राउजर	브라우저
गुदा	항문
टीकाकरण	예방접종
मूर्तिकला	조각상
मूर्तिकला	조각
शाश्वत	영원
वैश्वीकरण	세계화
बैग	봉지
बैग	가방
बैग	가방
नर्तक	댄서
नर्तक	무용수
नर्तक	댄서
नर्तक	dancer
ग्लूकोज	포도당
ग्लूकोज	혈당
नीतियाँ	정책
प्रतिभागियों	참가자
पढ़ना	독서
पढ़ना	읽고
पढ़ना	읽기
आपरेशन	작동
आपरेशन	작전
ब्रॉडबैंड	브로드밴드
ब्रॉडबैंड	광대역
मैनुअल	수동
मैनुअल	설명서
मैनुअल	매뉴얼
सुखद	즐거움
गन्ना	사탕수수
बेखम	베컴
स्याही	잉크
रॉस	로스
हवाओं	바람
परम्पराओं	전통
सेब	사과
सेब	애플
रो	울음
पुस्तकालयों	라이브러리
पुस्तकालयों	도서관
पुस्तकालयों	라이브러리
पुस्तकालयों	도서관
चौकी	체크포인트
बहनों	시스터스
बहनों	자매들
बहनों	자매
अश्लील	포르노그래피
अश्लील	포르노
आपात	응급
आपात	비상사태
नामीबिया	나미비아
स्त्रियाँ	여자들
स्त्रियाँ	여자
स्त्रियाँ	여성
एनी	애니
मामा	삼촌
मामा	아저씨
रूपांतर	변종
नगरीय	도시
जैकी	재키
जैकी	재키
क्रोधित	악화
क्रोधित	앵그리
क्रोधित	화나
क्रोधित	화난
क्रोधित	화가
तात्कालिक	긴급한
तात्कालिक	급한
तात्कालिक	긴급
तात्कालिक	즉각
हलके	가볍게
कमांड	명령
कमांड	명령어
कमांड	커맨드
कमांड	명령
कमांड	명령어
कमांड	사령부
कमांड	지휘
कोबेन	코베인
टाइपिंग	타이핑
उत्तेजक	각성제
दशमलव	십진수
दशमलव	십진법
दशमलव	소수점
काई	카이
क्रूर	잔혹한
क्रूर	잔인한
जोनाथन	조나단
फ्लाइट	항공편
फ्लाइट	비행
निकटता	근접
सैर	산책로
सैर	걷기
सैर	산책
सैर	걷기
चिकनी	부드럽게
कैनेडी	케네디
टाई	넥타이
विदेशियों	외국인
अनुवादित	번역
इंजीनियरों	엔지니어
गा	sing
गा	노래
पूछताछ	문의
पूछताछ	문의
सर्पिल	나선
सर्पिल	나선형
परिशिष्ट	부록
गवाही	증언
गवाही	증언
वॉकर	워커
लेआउट	배치
लेआउट	layout
लेआउट	레이아웃
कैदियों	죄수
फिजी	피지
रिटर्न	반환
रिटर्न	리턴
रिटर्न	반납
रिटर्न	반환
रिटर्न	리턴
रिटर्न	귀환
रिटर्न	복귀
प्लैटिनम	플래티넘
प्लैटिनम	백금
फिलीपींस	필리핀
दीवारें	성벽
सपाट	평평한
सपाट	플랫
नक़ल	복사
नक़ल	카피
नक़ल	복사본
नक़ल	사본
नक़ल	복사
नक़ल	복사본
नक़ल	사본
फ्रेमवर्क	프레임워크
देशभक्ति	애국주의
देशभक्ति	애국적
केन्या	케냐
बर्बाद	낭비
बर्बाद	폐기물
कस्टम	관세
कस्टम	세관
कस्टम	관습
कस्टम	커스텀
कस्टम	맞춤
अकादमिक	학문
अकादमिक	학업
अकादमिक	학술
शेन	셰인
असीम	끝없는
एकजुट	단결하라
एकजुट	단결
कोलेस्ट्रॉल	콜레스테롤
दांते	단테
बगीचे	가든
बगीचे	정원
मुराद	무라트
ईमान	믿음
ईमान	신념
ईमान	신앙
पोटैशियम	칼륨
केली	켈리
लोकगीत	민속
सर्बिया	세르비아
दृष्टिगोचर	표시
दृष्टिगोचर	표시됨
तोप	대포
तोप	캐넌포
तोप	캐논
दूरभाष	전화
दूरभाष	전화기
दुल्हन	신부
आंत्र	장티푸스
उड़	날아라
उड़	플라이
माली	몰디브
माली	정원사
माली	가드너
परियोजनाएं	프로젝트
सिएटल	시애틀
टायर	타이어
टायर	타이어
टायर	타이어
टायर	타이어
बाँस	대나무
सुधारक	개혁
अठारह	여덟
अठारह	열여덟
उन्नयन	업그레이드
उन्नयन	고도
पेंशन	연금
गरिमा	위엄
गरिमा	존엄
गरिमा	품위
मैक्सिकन	멕시코인
मैक्सिकन	멕시코
खोपड़ी	두개골
खोपड़ी	해골
कोलम्बिया	콜롬비아
विद्रोहियों	반군
विद्रोहियों	반란군
कैसा	어떻게
स्टीवन	스티븐스
स्टीवन	스티븐
टेल	꼬리
कबीले	부족
सूर्योदय	일출
रणनीतिक	전략적
रणनीतिक	전술
रीड	리드
प्रक्षेप	프로젝션
प्रक्षेप	도법
प्रक्षेप	투영
एमी	에이미
एमी	에미상
प्लेटो	플라톤
मीन	물고기자리
कनाडाई	캐나디안
कनाडाई	캐나다인
रिसाव	누출
रिसाव	누출
निषिद्ध	금지
निषिद्ध	금지
सेम	콩깍지
सेम	sem
बरसात	샤워
इंटेल	인텔
फास्ट	빠르다
फास्ट	빨라
फास्ट	빠름
यथार्थवाद	현실주의
तालिबान	탈레반
दर्शनशास्त्र	철학
स्वादिष्ट	맛있는
स्वादिष्ट	맛있는
स्वादिष्ट	맛있다
स्वादिष्ट	맛있는
ज्वाला	불꽃
ईंटों	벽돌
ईंटों	브릭
कर्ज	채무
कर्ज	부채
सलाद	양상추
सलाद	상추
सलाद	샐러드
सलाद	샐러드
जलन	질투
जलन	염증
जलन	자극
शौकिया	아마추어
अनूठा	고유
अनूठा	독특한
कैरी	캐리
कैरी	캐리
पेशावर	페샤와르
पहेली	퍼즐
पहेली	퍼즐
पहेली	수수께끼
