மற்றும்	そして
வௌவால்	bat
வௌவால்	コウモリ
வௌவால்	バット
பல்லி	トカゲ
டயர்	タイヤ
நைக்	ナイキ
நைக்	nike
ஆங்	アン
ஆங்	ong
ஆங்	アウン
கிணறுகள்	ウェルズ
கதவுகள்	ドア
வாசகர்கள்	読者
வாசகர்கள்	リーダー
கலிலியோ	ガリレオ
அப்பாஸ்	アッバース
ரசிகர்	ファン
பிரையன்	ブライアン
பாலஸ்தீன	パレスチナ
கப்பம்	脅迫
கப்பம்	恐喝
கப்பம்	ボム
பிச்சை	物乞い
பிச்சை	乞食
பிச்சை	ベグ
ஜோஸ்	ホセ
ஜோஸ்	ヨス
ஜோஸ்	ホセ
ஜோஸ்	ジョス
நேரான	まっすぐ
நேரான	ストレート
நேரான	リニア
நேரான	線形
உயிரோடு	アライブ
பிலிப்பைன்	フィリピン
பிரார்த்தனை	祈り
பிரார்த்தனை	祈る
பிரார்த்தனை	祈り
பிரார்த்தனை	祈り
பிரார்த்தனை	礼拝
பிரார்த்தனை	祈祷
ஆன்ம	スピリチュアル
ருபீடியம்	ルビジウム
மஹால்	マハル
யுத்த	バトル
யுத்த	戦闘
யுத்த	戦い
விலா	ヴィラ
விலா	リブ
கனமான	重い
கனமான	ヘビー
வியாழக்கிழமை	木曜日
வியாழக்கிழமை	木曜
எரிசக்தி	燃料
எரிசக்தி	カロリー
எரிசக்தி	エネルギー
பிரித்தல்	別居
பிரித்தல்	分離
புத்தி	賢い
புத்தி	スマート
டாட்	tot
டாட்	ドット
டாட்	dot
தட்டில்	プレート
சலுகைகள்	クーポン
ஹாக்கி	ホッケー
ஹாக்கி	アイスホッケー
ஹசன்	ハサン
ஹசன்	ハッサン
ஹசன்	ハサン
நைஜீரியா	ナイジェリア
திசைமாற்றி	ステアリング
வரைதல்	引き分け
வரைதல்	ドロー
வரைதல்	図面
வரைதல்	描画
வரைதல்	ドローイング
கொண்டாட்டங்கள்	お祝い
உருண்டை	オーブ
காமன்வெல்த்	コモンウェルス
அணுகும்	アクセス
ஃபீஸ்டா	fiesta
மதிப்பெண்கள்	スコア
மதிப்பெண்கள்	得点
மதிப்பெண்கள்	スコア
அவதூறு	迷惑
அதிகாரிகளின்	役員
மொழிபெயர்ப்புகள்	翻訳
முதலீடுகள்	投資
சுடுதல்	シューティング
முன்னோர்கள்	先祖
மனிதனுக்கு	男性
மனிதனுக்கு	man
பதில்கள்	リアクション
பதில்கள்	レスポンス
பதில்கள்	回答
பதில்கள்	回答
பதில்கள்	返信
வெனிஸ்	ベニス
வெனிஸ்	ヴェネツィア
வெனிஸ்	ベネチア
தொல்லை	トラブル
தலைகள்	ヘッズ
தலைகள்	ヘッド
கண்காணிப்பாளர்	ウォッチャー
அஹ்மத்	アーメド
அஹ்மத்	アフマド
அரிசோனா	アリゾナ
ஜூல்	ジュール
கூட்டத்தை	群衆
கூட்டத்தை	群集
கூட்டத்தை	人混み
கறி	マトン
கறி	カレー
ஈராக்கிய	イラク
ஜெஃப்	ジェフ
வர்ஜீனியா	バージニア
வர்ஜீனியா	ヴァージニア
படேல்	パテル
சுழி	ゼロ
உணர்ச்சிகள்	リアクション
போர்டு	ボード
மாடலிங்	モデリング
பித்தளை	真鍮
பிடிப்பு	キャプチャー
பிடிப்பு	キャプチャ
பிடிப்பு	攻略
நகைகள்	宝石
நகைகள்	ジュエリー
நகைகள்	宝石
நகைகள்	ジュエリー
நாற்கரம்	四角形
பெப்	pep
டச்	タッチ
டச்	touch
டச்	触る
டச்	ダッチ
வளைத்து	曲げる
கோரிக்கைகள்	リクエスト
இடி	サンダー
மிசிசிப்பி	ミシシッピ
தியாகி	殉教
ஆல்கஹால்	アルコール
ரன்கள்	ジョギング
ரொட்டி	パン
ரொட்டி	ブレッド
கும்பல்	ギャング
பெரியவர்கள்	大人
புளோரின்	フッ素
மிலன்	ミラノ
திருப்பம்	ひねり
திருப்பம்	ツイスト
உருளைக்கிழங்கு	ポテト
உருளைக்கிழங்கு	ジャガイモ
உருளைக்கிழங்கு	じゃがいも
உருளைக்கிழங்கு	じゃがいも
உருளைக்கிழங்கு	ジャガイモ
உருளைக்கிழங்கு	ポテト
சொர்க்கம்	天国
சொர்க்கம்	パラダイス
சொர்க்கம்	楽園
வேடிக்கை	楽しい
வேடிக்கை	面白い
ஜோத்பூர்	ジョードプル
எதிர்பார்த்த	期待
வடிகட்டி	フィルタ
வடிகட்டி	フィルター
நுட்பங்களை	テクニック
சூத்திரங்கள்	数式
புனல்	漏斗
தீவிரவாதி	テロリスト
பிளாக்பெர்ரி	blackberry
தந்தைக்கு	父親
மதியம்	正午
மதியம்	午後
இம்மானுவேல்	インマヌエル
இம்மானுவேல்	エマニュエル
லோபஸ்	ロペス
லோபஸ்	ロペス
ஹாலே	ハレ
வலைப்பூ	ブログ
அத்தி	イチジク
படகில்	フェリー
சுரங்கங்கள்	トンネル
அழுத்தி	コンプレッサー
பழுது	修理
பழுது	修理
மௌலானா	maulana
அறுகோண	六角形
ஊஞ்சல்	スウィング
ஊஞ்சல்	スイング
பைபிள்	聖書
தோற்றங்கள்	画像
தோற்றங்கள்	イメージ
புன்னகை	笑顔
புன்னகை	スマイル
புன்னகை	笑顔
சைரஸ்	キュロス
பரிமாணம்	ディメンション
பரிமாணம்	次元
பரிமாணம்	寸法
இவான்	イワン
இவான்	イヴァン
இவான்	エヴァン
இவான்	エバン
லில்லி	ユリ
லில்லி	リリー
வார்த்தைகளை	言葉
வார்த்தைகளை	単語
முன்பதிவு	予約
முன்பதிவு	リザーブ
குறிப்பிடவில்லை	特定
குறிப்பிடவில்லை	指定された
எடையை	重量
எடையை	体重
கியூரி	キュリー
பிரெட்	ブレット
பிரெட்	フレッド
பாரா	薔薇
பாரா	パラ
சுறா	サメ
அகராதிகள்	辞書
அகராதிகள்	辞典
அணிய	着る
அணிய	摩耗
உருகுவே	ウルグアイ
நிபந்தனை	状態
நிபந்தனை	条件
அச்சுப்பொறிகள்	プリンタ
பின்னம்	分数
மீட்டரில்	チャレンジャー
டேல்	デイル
டேல்	デール
எஸ்டேட்	不動産
ஓடை	ストリーム
ஓடை	渓流
ஊற்று	噴水
விளையாடுபவர்	プレイヤー
விளையாடுபவர்	プレーヤー
விளையாடுபவர்	選手
விளையாடுபவர்	プレイヤー
விமானத்தை	飛行機
வெங்காயம்	たまねぎ
வெங்காயம்	玉ねぎ
வெங்காயம்	オニオン
வெங்காயம்	たまねぎ
வெங்காயம்	タマネギ
வெங்காயம்	玉ねぎ
விசைகள்	キー
விசைகள்	引き金
விசைகள்	トリガー
அழிப்பு	クレンジング
மஞ்சு	饅頭
மஞ்சு	まんじゅう
அன்றாடம்	デイリー
சக்கரங்கள்	ホイール
சக்கரங்கள்	車輪
நிவாரணம்	レリーフ
நிவாரணம்	浮き彫り
நாடா	テープ
பூச்சு	漆喰
குறைந்துள்ளது	減らす
மாலிப்டினம்	モリブデン
தீர்ப்பை	判断
தீர்ப்பை	審判
தோ	東亜
தோ	トーア
முகவரியை	アドレス
முகவரியை	住所
பைன்	マツ
பைன்	パイン
வாரன்	ウォーレン
நிறுவுதல்	設置
நிறுவுதல்	インストール
டவர்	タワー
தனியுரிமை	プライバシー
அணிவகுப்பு	パレード
ஆன்டர்சன்	アンダーソン
கேமரா	カメラ
இறுதியான	最終
இறுதியான	決勝
இறுதியான	ファイナル
இறுதியான	アルティメット
போக்குகள்	トレンド
உணரப்பட்டது	実現
சாலமன்	ソロモン
மட்டை	bat
மட்டை	コウモリ
மட்டை	バット
வெளியேற்றி	取り出し
கார்ட்டூன்	カートゥーン
சிந்தனையாளர்	思想
சிகரெட்	タバコ
சிகரெட்	タバコ
வேன்	バン
வேன்	ヴァン
மூத்தவர்	先輩
மூத்தவர்	上級
வெண்ணெய்	バター
மரியாள்	マグダレーナ
சிங்கர்	シンガー
நிழல்கள்	シャドウズ
கலவரங்கள்	暴動
ஆர்சனல்	アーセナル
ஆர்சனல்	工廠
குடிசை	小屋
அனிமேஷன்	アニメ
தேரை	キノピオ
தேரை	ヒキガエル
மூவி	映画
மூவி	ムービー
கொள்வனவு	ショッピング
கொள்வனவு	買い物
கொள்வனவு	買物
பேரிடர்	災害
எறும்புகள்	アリ
தட்டி	tap
தட்டி	蛇口
தட்டி	タップ
உபயோகம்	使い方
உபயோகம்	効用
உபயோகம்	ユーティリティー
உபயோகம்	ユーティリティ
வெளிப்புறம்	外側
ஹாக்	ホーク
ஹாக்	タカ
ஹாக்	ホーク
காய்ந்த	辛口
காய்ந்த	ドライ
காய்ந்த	乾燥
ஹான்ஸ்	ハンス
பட்டர்	バター
அனுபவத்தை	エクスペリエンス
அனுபவத்தை	体験
அனுபவத்தை	経験
பாராட்டும்	鑑賞
குறைந்தளவு	保守
ரொனால்டோ	ロナウド
சக்திவாய்ந்த	パワフル
திங்கட்கிழமை	月曜日
நீளமானது	長文
தனிநபர்கள்	個人
ஆண்குறி	陰茎
ஆண்குறி	ペニス
டெர்ரி	テリー
படைத்தவர்	クリエーター
மண்டேலா	マンデラ
கொள்கலன்	コンテンツ
கொள்கலன்	内容
கொள்கலன்	容器
கொள்கலன்	コンテナ
இப்ராகிம்	イブラヒム
அடிப்படைகள்	基本
கூந்தல்	ヘアー
கூந்தல்	髪の毛
கூந்தல்	ヘア
கூந்தல்	毛髪
மறையும்	ヒデ
மறையும்	隠す
அருமை	絶品
அருமை	ナイス
அருமை	ニース
அருமை	素敵
மகனே	息子
குழப்பங்கள்	紛争
குழப்பங்கள்	コンフリクト
குழப்பங்கள்	競合
குழப்பங்கள்	紛争
குழப்பங்கள்	対立
குழப்பங்கள்	コンフリクト
விருப்பப்படி	風習
விருப்பப்படி	カスタム
ஊடுருவும்	貫通
உள்ளடக்கங்கள்	内容
இரக்கம்	思いやり
இரக்கம்	同情
வானவில்	レインボー
ஓசியானியா	オセアニア
எட்வார்ட்	エドワード
நகை	ジュエル
நகை	宝石
நகை	ジュエリー
நகை	宝石
கமிஷன்	手数料
கமிஷன்	コミッション
கமிஷன்	委嘱
ஆலோசனைகள்	おすすめ
ஆலோசனைகள்	提案
சொந்தம்	own
தொடும்	感動
ஆரோக்கியம்	健康
பாஸ்பரஸ்	リン
மாறிகள்	変数
மாறிகள்	可変
மாறிகள்	変数
நுண்ணோக்கி	顕微鏡
ஐசக்	アイザック
ஐசக்	イサク
வாழ்வது	リビング
வாழ்வது	living
வெற்றிபெற்று	ウォン
வெற்றிபெற்று	won
சலாம்	サラム
மேலாளராக	店長
மேலாளராக	支配人
மேலாளராக	マネージャー
மேலாளராக	マネージャ
சலுகை	オファー
சலுகை	申し出
சலுகை	クーポン
ரசாயன	化学
ஸ்வீடன்	スウェーデン
லாக்	ロック
லாக்	錠前
லாக்	ログ
லாக்	log
கரோலினா	カロライナ
பார்பரா	バーバラ
செலுத்தப்பட்டது	有料
அந்தோனியார்	アンソニー
ஸ்டாக்ஹோம்	ストックホルム
புரூணை	ブルネイ
பள்ளிக்கூடம்	学校
பள்ளிக்கூடம்	スクール
வர்ணம்	顔料
ரோஜாக்கள்	薔薇
ரோஜாக்கள்	バラ
மாட்	マット
சொத்துகள்	アセット
சொத்துகள்	資産
சக்	チャック
டொனால்ட்	ドナルド
டிரைவ்	ドライブ
பேட்ரிக்	パトリック
பாடுகிறார்	歌う
பிரிக்ஸ்	brics
ஒப்பனை	メイク
ஒப்பனை	化粧
குபேரன்	クベーラ
கவனத்திற்கு	注目
கவனத்திற்கு	注意
ஆந்தை	フクロウ
ஆந்தை	ふくろう
அணிந்துரை	序文
பிரபலங்கள்	有名人
ஜூலியா	ジュリア
ஜூலியா	ユリア
நிணநீர்	リンパ
குச்சி	スティック
காளான்	キノコ
காளான்	マッシュルーム
போதைப்பொருள்	ドラッグ
போதைப்பொருள்	薬物
துணிகள்	生地
ஓடுகள்	タイル
டெர்	デア
ஃபோர்ப்ஸ்	フォーブス
இயக்கிகள்	ドライバ
இயக்கிகள்	ドライバー
பிலடெல்பியா	フィラデルフィア
இரங்கல்	お悔やみ
கடிகாரங்கள்	腕時計
ராஸ்	ロス
எலுமிச்சை	レモン
எலுமிச்சை	石灰
எலுமிச்சை	ライム
மனிதனும்	ソウル
மனிதனும்	霊魂
பதக்கங்களை	メダル
ரீட்	リード
ஆனந்தம்	joy
ஆனந்தம்	ジョイ
ஆனந்தம்	喜び
மார்க்கம்	宗教
மார்க்கம்	マーカム
காய்கறி	野菜
முதிர்ச்சி	満期
ஷேன்	シェーン
குறும்படம்	サムネイル
இலைகளை	葉っぱ
அசுரன்	怪物
அசுரன்	モンスター
அசுரன்	怪獣
தேவாலயத்தில்	piazza
நிழலில்	シェイド
நிழலில்	日陰
நிழலில்	シェード
அரி	アリ
செயல்படுத்துகிறது	処理
செயல்படுத்துகிறது	加工
சளி	風邪
சளி	コールド
சளி	冷たい
சளி	寒い
சளி	風邪
கொடூரமான	残酷
தூதுவர்	大使
தூதுவர்	アンバサダー
செக்ஸ்	性別
செக்ஸ்	セックス
பாலினம்	性別
பாலினம்	ジェンダー
குணப்படுத்தும்	ヒーリング
கைபேசி	セル
கைபேசி	モバイル
முரணாக	皮肉
காலாண்டு	四半期
காலாண்டு	クォーター
காலாண்டு	四半期
பபெட்	バフェット
புலங்கள்	フィールド
புலங்கள்	フィールズ
அன்னிய	外国
பரவுகிறது	スプレッド
பரவுகிறது	広がる
ஏறு	登る
புகலிடம்	避難
எண்ணங்களை	考え
எண்ணங்களை	思考
எண்ணங்களை	想い
மடிப்பு	ラッピング
மடிப்பு	折り返し
மடிப்பு	包む
அளவுகோல்	スケール
அளவுகோல்	縮尺
அளவுகோல்	目盛
நகர்வுகள்	moves
வெண்கல	青銅
வெண்கல	ブロンズ
குணப்படுத்த	治癒
குணப்படுத்த	燻製
ஆல்பங்கள்	アルバム
கெல்லி	ケリー
முதுகெலும்பு	脊柱
முதுகெலும்பு	背骨
முதுகெலும்பு	脊椎
பாக்கியம்	祝福
சிறகு	ウイング
சிறகு	ウイングス
பட்டாணி	エンドウ
பட்டாணி	エンドウ
சர்ச்சில்	チャーチル
ஆற்றலும்	エネルギー
ஆக்கி	プロセッサ
நிபுணத்துவம்	専門
கற்பு	純潔
ஈடன்	エデン
அதிகபட்சம்	マックス
அதிகபட்சம்	max
அதிகபட்சம்	最大
அதிகபட்சம்	maximum
சுருங்கி	縮小
கிட்	git
கிட்	キット
கிட்	kit
செய்தியாளர்	プレス
செய்தியாளர்	リポーター
செய்தியாளர்	レポーター
சிப்	チップ
புக்கர்	ブッカー
கேளிக்கை	レクリエーション
கேளிக்கை	エンターテイメント
கேளிக்கை	娯楽
கேளிக்கை	エンターテインメント
சமோவா	サモア
பந்துகள்	ボール
குறிப்பேடு	ロガー
பருவங்கள்	季節
பருவங்கள்	シーズン
யுனிக்ஸ்	unix
விஸ்டா	vista
விஸ்டா	ビスタ
வாசம்	ブレス
கோளம்	球体
கோளம்	球面
கோளம்	球形
திரையரங்கு	演劇
திரையரங்கு	劇場
பின்புலம்	背景
பின்புலம்	バックグラウンド
பின்னோக்கி	後方
பின்னோக்கி	後ろ向き
தத்து	タブ
லம்போர்கினி	ランボルギーニ
ஆலோசனைக்	諮問
ஆலோசனைக்	相談
ஆலோசனைக்	協議
தனிமையில்	孤独
தனிமையில்	寂しい
தனிமையில்	孤独
வழிகாட்டல்	指導
வழிகாட்டல்	ガイダンス
தன்னைத்தானே	独学
விக்கெட்	wicket
பார்வைகள்	訪問
பார்வைகள்	ビュー
நோக்கங்களை	意図
பளிங்கு	大理石
பளிங்கு	marble
மனிதர்களும்	ヒト
வாக்கியம்	フレーズ
வாக்கியம்	宣告
வாக்கியம்	センテンス
வாக்கியம்	文章
எதிரானது	反対
அனுப்புகிறது	送信
துவக்கி	ランチャー
பூனைகள்	キャッツ
பூனைகள்	ネコ
வார்சா	ワルシャワ
புள்ளிவிவரம்	統計
பாஸ்கல்	パスカル
மார்க்கெட்	市場
மார்க்கெட்	マーケット
கணங்கள்	moments
கணங்கள்	モーメント
சோமாலியா	ソマリア
படத்தொகுப்பு	コラージュ
மீனவர்	漁師
மீனவர்	漁師
பென்சீன்	ベンゼン
இருக்கவும்	滞在
இருக்கவும்	ステイ
துல்லியம்	精度
குவளை	マグカップ
தொழிற்சாலையில்	工場
ராக்கெட்	ロケット
ஆல்ப்ஸ்	アルプス山脈
ஆல்ப்ஸ்	アルプス
இயல்பை	ネイチャー
இயல்பை	自然
வித்து	種子
வித்து	シード
பானங்கள்	飲み物
பானங்கள்	飲物
பானங்கள்	飲み物
பானங்கள்	ドリンク
நினைக்கும்	シンク
பெயர்ச்சி	置換
சமத்துவம்	平等
நடனங்கள்	踊り
நிபந்தனைகள்	条件
விடு	離れる
விடு	ドロップ
துர்கா	ドゥルガー
அலபாமா	アラバマ
தொழுகை	サラート
அன்ட்ரூ	アンドリュー
ரேகை	経度
பாலைவனத்தில்	デザート
பாலைவனத்தில்	砂漠
லூசியானா	ルイジアナ
கரைப்பான்	溶剤
எறிந்து	出演
எறிந்து	キャスト
எறிந்து	ギプス
தந்திரம்	トリック
அறிவார்ந்த	知能
அறிவார்ந்த	知的
அறிவார்ந்த	インテリジェント
மதிப்பாய்வு	レビュー
மதிப்பாய்வு	審査
ஆர்எஸ்எஸ்	rss
நேர்மை	正直
பொறாமை	嫉妬
பொறாமை	羨望
பொறாமை	嫉妬
கோட்டா	コタ
அவுட்லுக்	outlook
சூசன்	スーザン
காமெடி	喜劇
காமெடி	コメディ
காமெடி	コメディー
நையாண்டி	風刺
தீராத	慢性
தீராத	持病
வைக்கோல்	ストロー
வைக்கோல்	わら
இப்ராஹிம்	イブラヒム
முத்துக்கள்	真珠
ஆமைகள்	カメ
அலெக்சாந்திரியா	アレクサンドリア
சாதாரணமான	凡庸
பங்களா	バンガロー
ஜூலியஸ்	ジュリアス
ஜூலியஸ்	ユリウス
ஈஸ்ட்	酵母
பரிணாமம்	進化
பரிணாமம்	evolution
பங்கேற்பு	関与
பங்கேற்பு	参加
சோலார்	ソーラー
கேம்ஸ்	ゲーム
கருட	ガルダ
நீரோ	nero
பூத	フィジカル
பூத	物理
நெரிசல்	混雑
வாய்க்கால்	運河
ரொனால்ட்	ロナルド
கொலராடோ	コロラド
வளாகங்கள்	キャンパス
மிதவை	フローティング
மிதவை	浮動
உணரிகள்	センサ
உணரிகள்	センサー
நசீர்	ナースィル
நசீர்	ナジール
சோர்வு	疲労
எவரெஸ்ட்	エベレスト
திறக்க	オープン
திறக்க	開館
திறக்க	開く
செபமாலை	cepa
சையது	サイイド
இடைவெளிகள்	スペース
இரவும்	ナイト
ஏதுமில்லை	なし
முன்னோக்கி	進む
முன்னோக்கி	フォワード
முன்னோக்கி	転送
உணவாகும்	grub
பயன்முறை	モード
ஜிமெயில்	gmail
கவர்ச்சியான	セクシー
சுலைமான்	スレイマン
சுலைமான்	スライマーン
பேழை	カセット
தெருக்கள்	ストリート
கீரை	ほうれん草
ஜெப்ரி	ジェフリー
சன்னி	晴れ
சன்னி	サニー
பாதுகாக்கவும்	protect
பாதுகாக்கவும்	プロテクト
பாதுகாக்கவும்	保護
படையணி	大隊
மோட்சம்	献身
பயிற்சியாளர்கள்	コーチ
பேசுகிறது	喋る
ஈடுபட்டுள்ள	婚約
ஏழ்மை	貧困
பயங்கர	ひどい
மேலாளர்கள்	マネージャー
மேலாளர்கள்	マネージャ
மீதம்	残高
மீதம்	バランス
மீதம்	残り
மீதம்	残額
மீதம்	左側
பீச்	モモ
பீச்	ピーチ
பீச்	モモ
லுட்விக்	ルートヴィヒ
நெற்றியில்	おでこ
தீவிரவாதம்	テロリズム
தீவிரவாதம்	テロ
குறுக்கீடு	割り込み
குறுக்கீடு	干渉
எள்	ゴマ
எள்	胡麻
வடிவமைக்க	configure
வடிவமைக்க	設定
மனப்பான்மை	姿勢
மனப்பான்மை	態度
எட்ஜ்	エッジ
எட்ஜ்	edge
மாவீரன்	戦士
டொமினிக்கன்	ドミニカ
ஆன்மீகம்	スピリチュアル
உள்நாட்டில்	ローカル
உள்நாட்டில்	地元
வியூகம்	戦略
மாம்பழம்	マンゴ
மாம்பழம்	マンゴー
கழுதை	ロバ
வயிற்றுப்போக்கு	下痢
முஸ்தபா	ムスタファ
கிரகம்	惑星
தலைக்கு	head
தலைக்கு	ヘッド
தலைக்கு	頭部
மாறிவிட்டது	変更された
மியாமி	マイアミ
நிக்கோலஸ்	ニコラス
கொரில்லா	ゴリラ
நானா	ナナ
மோகம்	パッション
மோகம்	情熱
மோகம்	受難
கால்நடைகள்	ウシ
ஓட்டோ	オットー
நாளைய	明日
நாளைய	あした
சிர்க்கோனியம்	ジルコニウム
சந்தர்ப்பம்	コンテクスト
சந்தர்ப்பம்	コンテキスト
சந்தர்ப்பம்	context
ஆண்டர்சன்	アンダーソン
சிக்னல்	シグナル
சிக்னல்	信号
மோடம்	モデム
கிளென்	グレン
கிளென்	グレン
விவகாரங்கள்	事務
காபூல்	カブール
பேச்சாளர்கள்	スピーカー
எலிகள்	マウス
வைன்	ワイン
வாடிக்கையாளரின்	クライアント
பட்டினி	飢餓
திறக்கும்	開く
திறக்கும்	オープニング
பிரைவேட்	pvt
அசிட்டேட்டு	酢酸
கிரகங்கள்	惑星
காவி	サフラン
தோழன்	マテ
தோழன்	メイト
நாட்டியம்	ダンス
நிறைவுற்ற	飽和
கடனை	債務
உபரி	エクストラ
உபரி	オマケ
அனுபவ	exp
குட்டிகள்	カブス
குட்டிகள்	子犬
ஓவியத்தை	絵画
மணமகள்	花嫁
நிரூபிக்க	証明
ஜூலி	ジュリ
ஜூலி	ジュリー
ஒலிகள்	サウンド
ஜோர்டான்	ヨルダン
ஜோர்டான்	ジョーダン
பிரபஞ்சம்	宇宙
பிரபஞ்சம்	銀河
பிரபஞ்சம்	銀河系
சிறுநீரகம்	腎臓
மறக்க	forget
நடித்தது	主演
சுயசரிதை	伝記
ரூபி	ルビ
ரூபி	ルビー
அத்தை	おばさん
அத்தை	おばさん
அத்தை	叔母
அத்தை	おば
துரோகம்	裏切り
துரோகம்	反逆
பிட்டு	ビット
கார்லோ	カルロ
நடக்கின்றன	ハプニング
பக்கத்து	隣人
கருச்சிதைவு	流産
பண்பேற்றம்	変調
திரி	tri
படுக்கையில்	ベッド
விவசாயி	農家
வழங்குநர்	ホスト
வழங்குநர்	主催
வழங்குநர்	プロバイダ
வழங்குநர்	プロバイダー
வெளிநாட்டில்	海外
திறமைகளை	タレント
நிற்பது	スタンディング
முன்னேற்றத்தை	プログレス
முன்னேற்றத்தை	経過
முன்னேற்றத்தை	進捗
முகமூடி	仮面
முகமூடி	マスク
வியாபாரிகள்	ベンダー
பட்லர்	バトラー
காட்டப்பட்டது	破棄
தந்தையர்	父親
வயர்லெஸ்	ワイヤレス
குளூனி	クルーニー
பென்னி	ペニー
பென்னி	ベニー
லூக்	ルカ
ஹன்னிபால்	ハンニバル
வில்லி	ウィリー
பொய்யான	false
பொய்யான	虚偽
பொய்யான	フェイク
ஸ்ரீநகர்	シュリーナガル
படத்தைப்	フォト
படத்தைப்	写真
முற்றத்தில்	ヤード
தேவாலயங்கள்	教会
மல்யுத்தம்	レスリング
இவனின்	hes
டோ	爪先
டோ	つま先
பிம்பம்	画像
பிம்பம்	イメージ
இறுக்கம்	圧縮
இழப்பீடு	補てん
இழப்பீடு	補償
இழப்பீடு	賠償
இழப்பீடு	弁償
இழப்பீடு	報酬
கோலங்கள்	図面
நீட்டிப்பு	延長
நீட்டிப்பு	二日酔い
வினைச்சொல்	動詞
பிசுமத்	ビスマス
ஜாகுவார்	ジャガー
கிராமத்திற்கு	村落
கிராமத்திற்கு	ヴィレッジ
பாணிகள்	スタイル
அல்ஜீரியா	アルジェリア
குறிப்பான	特定
காத்துக்	待ち
ஜெனிபர்	ジェニファー
மஹா	マハー
டோம்	ドーム
ஆராய்ச்சியாளர்	研究者
ஆராய்ச்சியாளர்	研究員
நதியா	ナディア
பத்திரிக்கையாளர்	ジャーナリスト
இர்வின்	アーウィン
இர்வின்	アーバイン
புரூக்	ブルック
புரூக்	小川
உற்பத்தியாளர்	製造業者
உற்பத்தியாளர்	メーカー
புதன்கிழமை	水曜
புதன்கிழமை	水曜日
முன்னொட்டு	プレフィックス
விவகாரம்	スキャンダル
விவகாரம்	不祥事
விவகாரம்	発行
விவகாரம்	争点
விவகாரம்	問題
பாடு	歌う
பாடு	sing
கொதிக்க	沸騰
கொதிக்க	茹でる
கொதிக்க	せつ
சையத்	サイイド
வளையல்	バングル
பண்டார	パンドラ
தமன்	ダマン
சியாம்	サイアム
பாகா	バハ
கிடங்கு	倉庫
சொட்டு	点滴
சோடா	ソーダ
நாஷ்	ナッシュ
பயங்கரமான	怖い
பயங்கரமான	ひどい
சிறப்பானது	注目
குங்குமப்பூ	サフラン
வெனிலா	バニラ
வழித்தடங்கள்	路線
வழித்தடங்கள்	ルート
துறவறம்	セイント
துறவறம்	聖人
குடிக்கும்	飲む
கையாளுதல்	ハンドリング
கையாளுதல்	取扱
கையாளுதல்	取り扱い
டாப்ளர்	ドップラー
அடித்தள	地下
அடித்தள	地下室
கார்டர்	カーター
குடிமகன்	市民
வைகுண்டர்	vaikundar
நாடெங்கும்	全国
மொசாம்பிக்	モザンビーク
சுடும்	シューティング
ஃபெராரி	フェラーリ
ஜாதி	カースト
நிறுத்தங்கள்	停車駅
நாகை	永井
பர்	bur
ஈரம்	濡れ
மிருகங்கள்	動物
விதிவிலக்கு	例外
பொறுமை	我慢
பொறுமை	忍耐
பொறுமை	根気
குறிப்பை	メモ
குறிப்பை	ノート
ஜார்ஜியா	グルジア
ஜார்ஜியா	ジョージア
சிறகுகள்	羽毛
சிறகுகள்	ウイングス
காகம்	カラス
காகம்	クロウ
ஜிகாத்	ジハード
பையன்	男の子
பையன்	少年
பையன்	ボーイ
பையன்	ガイ
மெய்யான	オリジナル
கோர்டன்	ゴードン
பெக்	ベグ
ஹாரிசன்	ハリソン
கீத்	キース
சிண்ட்ரெல்லா	シンデレラ
தோட்டக்கலை	園芸
தோட்டக்கலை	ガーデニング
அலைந்து	さまよう
இஞ்சி	ショウガ
இஞ்சி	ジンジャー
இஞ்சி	生姜
கணவனை	ダンナ
காசநோய்	結核
பிரான்	ブラウン
பிரான்	ピラン
ஏபெல்	アーベル
ஏபெல்	アベル
பெல்ஜிய	ベルギー
சமரசம்	妥協
பணியாளர்களின்	社員
பணியாளர்களின்	スタッフ
தோராயமான	ラフ
தோராயமான	乱暴
திறமைகள்	スキル
திறமைகள்	タレント
பீங்கான்	磁器
கரோலின்	キャロライン
மதிப்புறு	リテラル
விஸ்கி	ウィスキー
விஸ்கி	ウイスキー
விஸ்கி	ウィスキー
விஸ்கி	ウイスキー
பேனா	pen
பேனா	ペン
பேனா	opengl
திணிப்பு	ダンプ
ஸல்	サル
மாஸ்	ミサ
மாஸ்	質量
குத்து	パンチ
நட்டு	ナッツ
நட்டு	ナット
ஊழி	紀元
ஊழி	エポック
சொகுசு	贅沢
யே	わーい
குங்	クン
சேகரிக்க	徴収
சேகரிக்க	集める
சேகரிக்க	収集
சிதறல்	散乱
உகாண்டா	ウガンダ
கருக்கலைப்பு	流産
உருப்படிகள்	アイテム
உருப்படிகள்	品物
கரீம்	カリム
காத்மாண்டு	カトマンズ
இரவுகள்	ナイツ
ஷர்மா	シャルマ
வைமாக்ஸ்	wimax
செவ்வாய்க்கிழமை	火曜日
அகலமான	広い
கிராமங்களை	村落
பூசி	あったかい
பூசி	暖かい
பூசி	温かい
முடுக்கம்	加速度
முடுக்கம்	加速
இருக்கும்போதே	while
ஐபிஎல்	ipl
கடத்தப்பட்ட	誘拐
சோர்ஸ்	ソアレス
இறுக்கமாக	きつい
இசைக்கு	メロディ
இசைக்கு	チューン
