மற்றும்	και
நிறைவேற	εκπληρώσει
நிறைவேற	εκπλήρωσε
காண்கிறேன்	δείτε
காண்கிறேன்	βλέπεις
காண்கிறேன்	βλέπε
காண்கிறேன்	δειτε
வாடிக்கை	πελάτες
உண்டியல்	γουρουνάκι
மதிப்புரைகள்	κριτικές
ஏர்ட்சு	χερτζ
பிஷர்	fischer
பிஷர்	φίσερ
கன்பூசியஸ்	κομφούκιος
பீசா	πίτσες
பீசா	πίτσα
பாய்ண்ட்	pointe
மேக்ரோ	μακρο
தனா	ντέινα
தனா	ντάνα
தனா	dana
எல்டன்	έλτον
மிராஜ்	οφθαλμαπάτη
மிராஜ்	μιράζ
புரோமோ	promo
துருவங்கள்	πολωνοί
துருவங்கள்	πόλους
துருவங்கள்	πολωνούς
வேவ்	κύμα
ஜென்னிங்ஸ்	τζένινγκς
மலர	μπλουμ
விவரக்	επιτρέποντας
ரிலே	ρελέ
மைக்கா	μαρμαρυγία
மைக்கா	μίκα
படையாக	στράτευμα
படையாக	στρατευμάτων
நகர்த்து	μετακινήστε
நகர்த்து	μετακίνηση
நகர்த்து	κίνηση
கேசி	κέισι
ஹீரோக்கள்	ήρωες
ஹீரோக்கள்	ηρώων
டேமியன்	ντέμιαν
டேமியன்	ντάμιεν
டேமியன்	ντέμιαν
இருட்டு	dark
இருட்டு	σκοτεινά
இருட்டு	σκοτάδι
இருட்டு	σκούρο
இருட்டு	σκοτεινό
இருட்டு	σκοτάδι
இருட்டு	σκότος
வாகன்	βον
நிகழ்வைப்	εκδήλωση
நிகழ்வைப்	αγώνισμα
நிகழ்வைப்	γεγονός
நிகழ்வைப்	συμβάν
முதுகெலும்பி	σπονδυλωτών
காஃபின்	καφεΐνη
ரசீது	απόδειξη
ரசீது	παραλαβή
புரா	pura
பீட்ரூட்	παντζάρι
சாண்ட்லர்	τσάντλερ
டோலி	ντόλι
வெர்மான்ட்	βερμόντ
செதுக்கு	σοδειά
ஷாப்பிங்	ψώνια
கெரட்டின்	κερατίνη
பாசமும்	στοργή
பிரண்ட்	μπρεντ
வரவேற்கிறோம்	καλωσόρισες
வசந்தகால	ελατήριο
வசந்தகால	ανοιξιάτικες
வசந்தகால	άνοιξη
வசந்தகால	ανοιξη
வறுவல்	πατάτες
லாட்	λατ
தவிர்க்கப்பட்டது	αγνόησε
டேச்சு	νταχάου
பக்கத்தில்}}	σελίδα}}
வெப்ஸ்டர்	γουέμπστερ
பேனல்கள்	πάνελ
யாருமில்லை	κανένας
யாருமில்லை	κανείς
வார்த்தைகளால்	λογια
வார்த்தைகளால்	λόγια
வார்த்தைகளால்	λέξεις
ஹிக்கின்ஸ்	χίγκινς
அக்ரிலிக்	ακρυλικά
மறைந்துள்ள	κρυμμένος
மறைந்துள்ள	κρυμμένο
மறைந்துள்ள	κρύφτηκε
மறைந்துள்ள	κρυμμένα
மறைந்துள்ள	κρυμμένη
செவாலியே	σεβαλιέ
கூட்டமும்	πλήθος
கிறிஸ்டியானோ	κριστιάνο
ப்ரைஸ்	μπράις
வீணாகும்	ματαιόδοξος
மெட்சு	μετς
தலைவா	αφεντικό
தலைவா	boss
அசிஸ்	αζίζ
குரோவர்	γκρόβερ
பயனாளிகள்	δικαιούχο
பயனாளிகள்	δικαιούχος
கிளாரினெட்	κλαρινέτο
ஹோமர்	χόμερ
ஹோமர்	όμηρος
பிழைக்க	επιβιώνουν
பிழைக்க	επιβιώσει
பிழைக்க	επέζησε
பிழைக்க	επιβίωση
பிழைக்க	επιβίωσε
இளமையாக	νεαρός
இளமையாக	νέος
கேத்தி	κάθυ
கேத்தி	κάθι
கேத்தி	κάθυ
கேத்தி	κάθι
இடுகைகள்	θέσεις
இடுகைகள்	δημοσιεύσεις
தகர்ப்பு	κατεδάφιση
பரிசேயர்	φαρισαίοι
எள்ளி	έλλη
எள்ளி	έλι
ஜன்னல்கள்	αεραγωγό
ஓட்ஸ்	βρώμη
மோண்ட்	mont
மோண்ட்	μον
குறியிடு	ετικέτα
குறியிடு	ταγκ
குறியிடு	tag
சாக்கலேட்	σοκολάτα
டோரிஸ்	ντόρις
டோரிஸ்	doris
பயனற்றது	άχρηστο
பயனற்றது	άχρηστη
பயனற்றது	ανώφελο
பயனற்றது	άχρηστος
பயனற்றது	χρηστος
பிரிட்ஸ்	φριτς
பிரிட்ஸ்	φριτζ
செத்து	πέθανε
செத்து	die
செத்து	πεθάνει
உள்ளாடைகள்	εσώρουχα
உள்ளாடைகள்	εσώρουχα
வலியுறுத்துகின்றது	επιβλήθηκε
இடைச்செருகல்	διάμεση
ஆக்ஸ்ஃபோர்டு	οξφόρδη
அவமதிப்பு	περιφρόνηση
அவமதிப்பு	προσβολή
மாசம்	μήνα
மாசம்	μήνας
ரூடி	ρούντι
ரூடி	ρούντι
கிளினிக்	κλινική
நிருபர்கள்	δημοσιογράφοι
நிருபர்கள்	δημοσιογράφους
எளிதாக்கும்	χαλάρωση
பயங்கரவாதிகள்	τρομοκράτες
அச்சடிக்கப்பட்ட	τυπωμένο
அச்சடிக்கப்பட்ட	τυπωμένα
விளையாடுகிறது	παίζοντας
விளையாடுகிறது	παίξιμο
விளையாடுகிறது	παίζω
விளையாடுகிறது	παίζει
தூக்கத்தை	ύπνος
தூக்கத்தை	ύπνο
தூக்கத்தை	κοιμήσου
மினெர்வா	μινέρβα
நிஷா	νίσα
இரசாயனங்கள்	χημικά
எட்டா	έτα
முணுமுணுப்பு	μάμπο
முணுமுணுப்பு	φύσημα
செய்கிறீர்கள்	shipyard
செய்கிறீர்கள்	ναυπηγείο
ஜலால்	τζαλάλ
ரூபர்ட்	ρούπερτ
வேலா	vella
வேலா	βέλα
டானிஷ்	δανικό
டானிஷ்	δανοί
டானிஷ்	δανική
டானிஷ்	δανικά
அனுபவி	απόλαυσε
டோனா	δόνα
டோனா	ντόνα
இலட்சியம்	φιλοδοξίες
இலட்சியம்	φιλοδοξίας
இலட்சியம்	φιλοδοξία
யூரேசியா	ευρασία
ரூபென்ஸ்	ρούμπενς
லிடியா	λυδία
லிடியா	λύντια
லிடியா	λίντια
பித்தநீர்	χολή
வீங்கி	πρησμένο
ஈரியல்பு	αμερίκιο
கபச்	υπόφυση
வழுக்கை	φαλακρός
வழுக்கை	φαλακρό
கஸ்	gus
கஸ்	γκας
பறக்கிறது	μύγες
பறக்கிறது	πετάει
முல்க்	μουλκ
கில்லர்	δολοφόνος
கில்லர்	φονιά
கில்லர்	φονιάς
சீக்கிரமாக	νωρίς
சீக்கிரமாக	πρόωρη
நிலவொளி	φεγγαρόφωτο
தியு	diu
பைஸ்	πίτες
எடிஹட்	etihad
லாசரஸ்	λάζαρος
நீள்சதுர	ορθογώνιο
கோண்டுவானா	γκοντβάνα
பரஸ்பரம்	αμοιβαία
பரஸ்பரம்	αμοιβαίο
மெய்நிகராக்கம்	virtualization
மனாமா	μανάμα
லியூசின்	λευκίνη
நோரா	νόρα
நோரா	νόρα
ஆர்வங்கள்	ενδιαφέροντα
ஆர்வங்கள்	συμφέροντα
விழுங்க	fuck
வருடு	σάρωση
ரிட்சி	ρίτσι
வழிபடு	ομοίως
ஆலி	άλι
ஆலி	σύμμαχος
ஆலி	αλι
ஆலி	άλι
ஸ்நானம்	βάφτιση
ஸ்நானம்	βάπτιση
ரோத்	roth
ரோத்	ροθ
ரெபேக்கா	ρεβέκκα
ரெபேக்கா	rebecca
ரெபேக்கா	ρεμπέκα
திரண்டனர்	παραλήρημα
ரிக்கார்டோ	ρικάρντο
வெண்ணை	βούτυρο
பர்வேஸ்	περβέζ
மாக்னா	magna
சேம்பர்ஸ்	θάλαμοι
சேம்பர்ஸ்	τσέιμπερς
சீருடைகள்	στολές
சீருடைகள்	ένστολοι
தாபி	ντάμπι
குடித்தல்	ποτό
குடித்தல்	πίνω
குடித்தல்	πίνουμε
குடித்தல்	πίνοντας
எடிட்டிங்	μοντάζ
பிரார்த்தனைகள்	προσευχές
பிரிக்கவும்	χωριστή
பிரிக்கவும்	ξεχωριστά
பிரிக்கவும்	χωριστά
பெனிசிலின்	πενικιλίνη
கெல்ட்டியர்	κέλτες
எமர்சன்	έμερσον
தோஷிபா	toshiba
பொறிமுறைகள்	μηχανισμοί
பொறிமுறைகள்	μηχανισμών
மூடல்	κλείσιμο
கூலியை	μισθοί
கூலியை	μισθούς
கூலியை	μισθός
டாக்கின்சு	ντόκινς
வீசுகிறது	φυσάει
மழு	χειραγώγηση
பக்கர்	μπακρ
அல்போன்சோ	αλφόνσο
காகிதக்கூழ்	πολτό
காகிதக்கூழ்	χαρτοπολτού
டோடோ	τότο
யாவர்	γιάουαρ
இருக்கின்றான்	ξέροντας
இருக்கின்றான்	γνωρίζοντας
ஸ்டீவன்ஸ்	στήβενς
ஸ்டீவன்ஸ்	στίβενς
ஸ்டீவன்ஸ்	stevens
ஃபூரியே	fourier
மேலும்,	και,
ரிட்ஜ்	κορυφογραμμή
ரிட்ஜ்	ριτζ
ஆட்சேர்ப்பு	πρόσληψη
ஆட்சேர்ப்பு	στρατολόγηση
ஆட்சேர்ப்பு	προσλήψεις
கைமுறையாக	χειροκίνητο
கைமுறையாக	χειροκίνητα
கைமுறையாக	χειροκίνητη
கைமுறையாக	εγχειρίδιο
கைமுறையாக	χειροκίνητα
யிங்	γινγκ
சுலபம்	εύκολη
சுலபம்	εύκολο
தஸ்தயெவ்ஸ்கி	ντοστογιέφσκι
சுக்	σουκ
பாதசாரிகள்	πεζός
பாதசாரிகள்	πεζό
பாதசாரிகள்	πεζών
பாதசாரிகள்	πεζοί
பாதசாரிகள்	πεζών
ஆட்டோகிராப்	αυτόγραφο
அறிவார்	ξέρει
ட்ரெக்	τρεκ
ஒழிக்கும்	εκρίζωση
ஒழிக்கும்	εξάλειψη
இலாபகரமான	επικερδής
இலாபகரமான	επικερδές
ரசிகன்	ανεμιστήρα
ரசிகன்	θαυμαστής
ரசிகன்	fan
ரசிகன்	ανεμιστήρας
ரசிகன்	φαν
அழுகும்	σαπίζει
டெங்	ντενγκ
அடிடாஸ்	adidas
ஹுவாங்	χουάνγκ
நினைப்பவர்கள்	απορροφάται
நினைப்பவர்கள்	απορροφηθεί
இருப்பிடங்கள்	τοποθεσίες
சகோதரிகளின்	αδερφές
சகோதரிகளின்	αδελφές
லட்சிய	φιλόδοξη
லட்சிய	φιλόδοξο
லட்சிய	φιλόδοξος
லட்சிய	φιλόδοξοι
சீரமைத்து	στεντ
பதிப்பைப்	έκδοση
பதிப்பைப்	εκδοση
அசூர்	γαλάζιο
பஸ்டர்	μπάστερ
செவீயா	σεβίλλη
கிரிஃபித்ஸ்	γκρίφιθς
யம்	γιαμ
பவளத்தீவு	ατόλλη
லாக்ராஞ்சி	λαγκράνζ
பபிலோனிய	βαβυλωνιακό
யந்திரம்	μηχανήματα
யந்திரம்	μηχανές
பிரம்மகுப்தர்	brahmagupta
ஸ்டால்மன்	stallman
ஃபே	φέι
அறிக	εξερεύνηση
அறிக	μάθε
அறிக	μάθετε
அறிக	μάθεις
மலேஷியா	μαλαισίας
மலேஷியா	μαλαισία
அடைந்தவன்	καταραμένος
பண்டாரி	μπαντάρι
குயிங்	qing
ஆம்ஸ்ட்ராங்	άρμστρονγκ
இறப்பது	πεθαίνω
இறப்பது	πεθαίνει
இறப்பது	πεθαίνεις
ஸ்லோவேனியா	σλοβενία
பலனும்	όφελος
ரகசியங்கள்	μυστικά
ஊதியங்கள்	εξετάστε
ஊதியங்கள்	εξετάσει
கைகோர்த்து	χέρι
வருத்தத்தை	θλίψη
கெய்	kei
ஓவியங்களுக்கு	συνέχεια
உள்ளூர்வாசிகள்	ντόπιους
உள்ளூர்வாசிகள்	ντόπιοι
கேஷ்	κας
கேஷ்	μετρητά
சேமிப்புகள்	σώζει
இப்போ	τώρα
இப்போ	τωρα
கவர்ச்சியாக	sexy
கவர்ச்சியாக	σέξι
கவர்ச்சியாக	σέξυ
மறைவை	ντουλάπα
ஆண்டுவிழா	επέτειος
ஆண்டுவிழா	επέτειο
அலெக்சிஸ்	αλέξις
காவலாளி	sentinel
காவலாளி	φρουρός
முகமூடிகள்	μάσκες
செல்கிறேன்	πηγαίνοντας
பீரோ	προεδρείο
மிட்வே	μίντγουεϊ
கிராவ்	κραβ
பென்சால்டிகைடு	βενζαλδεΰδη
அலெக்ரி	αλέγκρε
அகாமனிசியப்	achaemenid
ரட்	ραντ
எங்கிருந்தாலும்	όπου
எங்கிருந்தாலும்	οπου
எங்கிருந்தாலும்	οπουδήποτε
பேனர்	λάβαρο
பேனர்	μπάνερ
பேனர்	πανό
கம்யூனிசம்	κομμουνισμός
கம்யூனிசம்	κομμουνισμό
கம்யூனிசம்	κομμουνισμού
கொன்ராட்	κόνραντ
நிஜம்	πραγματικός
நிஜம்	πραγματικό
நிஜம்	ρεάλ
நிஜம்	αληθινά
நிஜம்	ρεαλισμό
மேக்ஸ்வெல்	μάξγουελ
ஆர்வமுள்ளவர்கள்	ενδιαφέρεται
ஆர்வமுள்ளவர்கள்	ενδιαφέρομαι
ஆர்வமுள்ளவர்கள்	ενδιαφέρονται
ஆர்வமுள்ளவர்கள்	ενδιαφερόμενα
உயிரிமருத்துவ	βιοϊατρική
இமேஜிங்	απεικόνισης
இமேஜிங்	απεικόνιση
சுல்தானா	σουλτάνα
இருதயம்	καρδιές
செசான்	σεζάν
தொழில்முறையில்	επαγγελματικά
தலைமுடியை	τρίχα
தலைமுடியை	τρίχες
தலைமுடியை	μαλλιά
நியூஸ்வீக்	newsweek
கலவியற்ற	ασεξουαλική
முக்காடு	πέπλο
முக்காடு	βέιλ
உரோச்சட்டர்	ρότσεστερ
ஆல்பத்தைப்	δίσκος
ஆல்பத்தைப்	άλμπουμ
மார்டி	μάρτι
மார்டி	μάρτυ
சொடுக்கு	κλικ
எனிக்மா	αίνιγμα
ஹேய்ஸ்	χέιζ
ஹேய்ஸ்	χέις
விபச்சாரம்	πορνεία
டியா	τία
டியா	tia
புரோமித்தியம்	προμήθειο
மெத்தியோனின்	μεθειονίνης
துண்டிக்கப்பட்டது	αποσυνδεθεί
சீரிசை	ρυθμική
கொரியர்	μεταφορέας
கொரியர்	κούριερ
கொரியர்	courier
விநியோகஸ்தர்கள்	διανομείς
பெல்லோ	μπέλο
மைதா	maida
ட்ரேசி	τρέισι
தெளிவாகும்	σαφέστερη
வேலைக்காரன்	υπηρέτρια
வேலைக்காரன்	υπηρέτης
வேலைக்காரன்	υπηρέτη
எலுமிச்சம்	λεμόνια
பெலிக்ஸ்	φέλιξ
பெலிக்ஸ்	felix
பெலிக்ஸ்	φήλιξ
மலாலா	μαλάλα
தன்னியக்கம்	αυτόματο
தன்னியக்கம்	auto
தன்னியக்கம்	αυτόματη
தன்னியக்கம்	αυτόματο
தன்னியக்கம்	αυτόματη
தன்னியக்கம்	αυτόματος
தன்னியக்கம்	αυτόματες
தன்னியக்கம்	αυτόματα
மிடில்டன்	μίντλετον
வெய்யில்	γουέι
வெய்யில்	σάνι
வெய்யில்	ηλιόλουστο
வெய்யில்	ηλιόλουστη
வெய்யில்	λιακάδα
திம்பு	θίμφου
மிரா	μίρα
மிரா	mira
தோற்றவமைப்பு	φαινότυπο
நேபால்	νεπάλ
போதிக்கிறது	διδάσκει
மேம்பட	βελτίωση
பிலானி	μπελίνι
மைக்ரோசிஸ்டம்ஸ்	microsystems
அடிமையாகி	εθισμένη
அடிமையாகி	εθισμένος
மார்வின்	μάρβιν
அதிர்வின்	ελαφρότητα
பகிரவும்	share
பகிரவும்	κοινοποίηση
பகிரவும்	μετοχή
பகிரவும்	μερίδιο
மறிமான்	αντιλόπη
கிளிப்	κλιπ
உட்சுரப்பியல்	ενδοκρινολογία
நடத்துனர்	αγωγός
நடத்துனர்	μαέστρος
டேவிசன்	ντέιβισον
ஜேக்கப்ஸ்	jacobs
ஜேக்கப்ஸ்	τζέικομπς
மெண்டெலீவ்	mendeleev
அலெக்சா	αλέξα
சோம்	som
லினோலெயிக்	λινελαϊκό
லெமூர்	λεμούριος
தவிர்	παράλειψη
தவிர்	σκιπ
திருப்பங்கள்	ανατροπές
கரக	βραχνή
சத்தமாக	δυνατά
ஆணுறை	προφυλακτικό
ஏப்பம்	ρέψιμο
ஹேக்கிங்	hacking
விரல்களால்	δάκτυλα
விரல்களால்	δάχτυλα
நிராகரித்த	παλαμάκια
கவனித்தேன்	παρατηρήσει
யூரோக்கள்	ευρώ
அவ்வமைப்பு	φόρουμ
குறிப்பைக்	νότα
குறிப்பைக்	σημείωμα
குறிப்பைக்	σημείωση
நிரூபிக்கப்பட்ட	αποδεδειγμένα
நிரூபிக்கப்பட்ட	αποδεδειγμένη
நிரூபிக்கப்பட்ட	αποδεδειγμένο
நிரூபிக்கப்பட்ட	αποδειχθεί
அனுதாபம்	συμπόνια
அனுதாபம்	συμπάθεια
அனுதாபம்	συμπόνοια
ஐசோபிரீன்	ισοπρένιο
கார்டிஃப்	κάρντιφ
ஜீயஸ்	δία
ஜீயஸ்	δίας
டானா	ντέινα
டானா	ντάνα
டானா	dana
முறைகேடான	καταχρηστική
ஜென்சன்	τζένσεν
ஜென்சன்	jensen
தெய்வீகம்	θεϊκή
தெய்வீகம்	θεϊκό
சில்வியோ	σίλβιο
ஜூலியோ	χούλιο
உறவுமுறைகள்	σχέσεις
எல்லன்	έλεν
எல்லன்	ellen
பிரின்சிப்	πρίντσιπ
அரராத்	αραράτ
ஆத்திரமடைந்த	απογοητευμένη
ஆத்திரமடைந்த	απογοητευμένοι
ஆத்திரமடைந்த	απογοητευμένος
ஜாதக	λειτουργικότητα
அறைந்து	χαστούκισε
பலூன்கள்	μπαλόνια
அகர்	άγαρ
பிளிட்ஸ்	blitz
வாங்கு	αγορα
வாங்கு	αγορά
வாங்கு	αγόρασε
வாங்கு	αγοράσω
மரபணுவமைப்பு	γονότυπο
எடுவர்டு	εντουάρ
இன்செப்சன்	γένεση
இன்செப்சன்	εναρξη
இன்செப்சன்	απαρχή
ராப்பர்	ράπερ
அஷ்ரப்	ασράφ
கஃபே	καφετέρια
கஃபே	cafe
கஃபே	καφενείο
கண்டுபிடி	ανακάλυψη
கண்டுபிடி	ανακαλύψτε
கண்டுபிடி	βρείτε
கண்டுபிடி	βρες
கண்டுபிடி	βρω
திமிங்கலங்கள்	φαλαινών
திமிங்கலங்கள்	φάλαινες
ஏற்றப்பட்டது	γεμάτο
ஏற்றப்பட்டது	φορτώθηκε
ஏற்றப்பட்டது	φορτωμένο
அசுட்டெக்	αζτέκων
சேவகன்	εξυπηρετητής
சேவகன்	εξυπηρετητή
சேவகன்	διακομιστής
சேவகன்	server
மாயோ	μαγιονέζα
ஆலந்து	åland
சிறுநீர்ப்பை	κύστη
கிப்	κιπ
விழைகிறேன்	παραβλέψει
பணிவு	ταπεινότητα
கீறல்கள்	γρατσουνιές
ஜென்டில்மேன்	τζέντλεμαν
கருத்தரித்தல்	γονιμότητα
கருத்தரித்தல்	γονιμότητας
ஏஸ்	άσσος
ஏஸ்	έις
செராமிக்	κεραμικά
புறக்கணிக்கும்	παράκαμψη
தோன்று	popups
வெள்ளத்தை	στίγματα
வெள்ளத்தை	βούλες
வெள்ளத்தை	κηλίδες
கொந்தளிப்பான	φυσάει
தெளித்தல்	ψεκασμού
தெளித்தல்	ψεκασμό
நீக்ரோ	νέγρο
நீக்ரோ	νέγρος
டெயிட்	teide
குவார்ட்ஸ்	χαλαζία
நேற்றைய	χθες
நேற்றைய	εχθές
நேற்றைய	χτες
நேற்றைய	χθές
கவனமான	συνειδητή
இடிக்க	μπράτσο
இடிக்க	χέρι
இடிக்க	βραχίονα
லூகா	λούκα
பெத்	beth
பெத்	μπεθ
அங்கிகாரம்	αδειοδότηση
அங்கிகாரம்	εξουσιοδότηση
அங்கிகாரம்	εξουσιοδότηση
தேசபக்தி	πατριωτισμό
எமி	eni
அவ்ரோ	avro
டயட்	δίαιτα
டயட்	διατροφή
தடுக்கப்பட்டு	απαγορεύεται
தடுக்கப்பட்டு	απαγορευμένα
தடுக்கப்பட்டு	απαγορευμένη
தடுக்கப்பட்டு	απαγορευμένο
ஹாக்கின்ஸ்	χώκινς
ஹாக்கின்ஸ்	χόκινς
சிண்டி	cindy
சிண்டி	σίντι
கெய்கர்	γκάιγκερ
டைனோசர்	δεινόσαυρο
டைனோசர்	δεινόσαυρος
ஈர்ப்பை	εναλλασσόμενη
ஈர்ப்பை	περιστροφή
சால்மன்	σολομός
சால்மன்	σολομού
டோர்வால்டுசு	torvalds
சுறுசுறுப்பு	ευκινησία
நிக்ஸ்	νικς
ஐஃபோன்	iphone
நிறுத்து	ματαίωση
நிறுத்து	εγκατάλειψη
நிறுத்து	σταματήστε
நிறுத்து	σταμάτα
வெறுமை	σκέτο
வெறுமை	απλό
வெறுமை	πεδιάδα
வெறுமை	ακατέργαστο
வெறுமை	ακατέργαστη
வெறுமை	ακατέργαστα
வெறுமை	ωμή
வெறுமை	ωμό
அறுந்து	ones
கேபிள்கள்	καλώδια
சோமா	σόμα
சேமி	αποθήκευση
சேமி	σώσει
சேமி	save
சேமி	αποθηκεύστε
சேமி	σώσε
உடந்தையாக	συνενοχή
தெளிவில்லாத	δυσδιάκριτα
பளபளக்கும்	γυαλιστερό
பளபளக்கும்	λαμπερό
பளபளக்கும்	λαμπερή
தொகுப்பான்	συντάκτης
தொகுப்பான்	εκδότη
தொகுப்பான்	επεξεργαστής
தொகுப்பான்	εκδότης
தொகுப்பான்	μεταγλωττιστή
குனுத்	κνουθ
லேப்	εργαστήριο
அசிரியா	ασσυρία
வலைமனை	url
நாய்க்குட்டி	κουτάβι
நாய்க்குட்டி	κουτάβι
தாமதங்கள்	καθυστερήσεις
தாமதங்கள்	καθυστέρηση
வெள்ளரிக்காய்	αγγούρι
வெள்ளரிக்காய்	αγγούρια
ராக்ஸ்	βράχια
ராக்ஸ்	βράχους
ராக்ஸ்	πέτρες
ராக்ஸ்	βράχοι
ராக்ஸ்	πετρώματα
நியதி	συνέδρια
நியதி	συμβάσεις
செவிலியர்கள்	νοσοκόμες
செவிலியர்கள்	νοσοκόμοι
மெனு	μενού
போர்டல்	πύλη
ஃபோன்கள்	τηλέφωνα
நரம்பணு	νευρώνα
ஷிஃப்ட்	μετατόπιση
ஷிஃப்ட்	βάρδια
லீக்டன்ஸ்டைன்	λιχτενστάιν
சாக்கிரட்டீசு	socrates
சாக்கிரட்டீசு	σωκράτης
பெடரர்	φέντερερ
பெசோ	πέσο
தீர்ந்த	πεπερασμένο
ஆபத்தாக	θανατηφόρος
ஆபத்தாக	θανατηφόρα
ஆபத்தாக	μοιραίο
ஆபத்தாக	θανατηφόρο
ஆபத்தாக	μοιραία
சோஷியல்	κοινωνικά
சோஷியல்	κοινωνικές
சோஷியல்	κοινωνικό
சோஷியல்	κοινωνικη
சோஷியல்	κοινωνική
எடு	κλήρωση
எடு	σχεδίαση
எடு	επιστήσω
எடு	ισοπαλία
எடு	διάλεξε
எடு	πάρτε
எடு	λήψη
எடு	πάρε
எடு	κατάστρωμα
ஸ்ட்ரீமிங்	streaming
ஊர	χάσμα
ஊர	διαίρεση
காற்றழுத்தமானி	βαρόμετρο
கியூப்	κύβο
கியூப்	κύβος
சுமேரியா	σουμέρ
இக்கோல்	école
ப்ளூடூத்	bluetooth
உருவாக்கு	δημιουργήστε
உருவாக்கு	δημιουργία
விலைமதிப்பற்ற	πολύτιμος
விலைமதிப்பற்ற	πολύτιμο
விலைமதிப்பற்ற	πολύτιμη
விலைமதிப்பற்ற	πολύτιμοι
விலைமதிப்பற்ற	πολύτιμα
புரொப்பேன்	προπάνιο
ஃபுல்லர்	φούλερ
முட்டாள்தனமான	γκούφυ
பேயோட்டுதல்	εξορκισμό
ஏற்கவும்	αποδοχή
ஏற்கவும்	δεχτώ
ஏற்கவும்	δεχτείτε
நினை	σκέψου
நினை	σκεφτείτε
ரஹ்மத்	έλεος
மரியான்	μάριαν
சந்தாதாரர்கள்	συνδρομητές
சந்தாதாரர்கள்	εγγεγραμμένοι
காட்டுமிராண்டி	άγριος
காட்டுமிராண்டி	σάβατζ
காட்டுமிராண்டி	βάρβαρος
காட்டுமிராண்டி	βάρβαρο
கோலான்	γκολάν
சர்வாதிகாரிகள்	δικτάτορες
யோவா	joh
எவர்டன்	έβερτον
கிரா	κίρα
மாண்டினீக்ரோ	μαυροβούνιο
பயன்படுத்துபவர்	χρήστες
அண்ணம்	ουρανίσκο
செண்டு	σεντς
டிரெய்லர்	τροχόσπιτο
டிரெய்லர்	ρυμουλκούμενο
டிரெய்லர்	τρέιλερ
கனவுகளை	ονειρα
கனவுகளை	όνειρα
கார்ட்ரைட்	κάρτραϊτ
வினிகர்	ξίδι
வினிகர்	ξύδι
சாண்டர்ஸ்	σάντερς
திரையரங்க	θεατρική
திரையரங்க	θεατρικό
உரக்க	φώναξε
பக்கி	μπάκι
வரைவுகள்	προσχέδια
மோனெ	μονέ
கட்டுக்கதைகள்	μύθους
கட்டுக்கதைகள்	μύθοι
ஸ்டேர்லிங்	στέρλινγκ
உலாவுதல்	περιήγηση
உலாவுதல்	σέρφινγκ
உலாவுதல்	περιήγηση
டோஸ்	δόση
டோஸ்	δόσης
டீச்சர்	δάσκαλος
டீச்சர்	δασκάλα
டீச்சர்	καθηγήτρια
டீச்சர்	καθηγητής
ஜொஹான்	γιόχαν
பொன்னிற	ξανθά
பொன்னிற	ξανθός
பொன்னிற	ξανθιά
பொன்னிற	ξανθό
பால்க்கன்	βαλκανικές
பால்க்கன்	βαλκανική
ரின்	ριν
கர்ப்பிணி	έγκυος
சிரியஸ்	σείριος
பதிலில்	ανταπόκριση
பதிலில்	απόκριση
பதிலில்	αντίδραση
காந்தங்கள்	μαγνήτες
மெலிசா	μελίσα
மெலிசா	μελίσσα
ஆணவ	θρασύς
மெலடோனின்	μελατονίνη
காத்திரு	περίμενε
காத்திரு	περιμένετε
பீட்சா	πίτσες
பீட்சா	πίτσα
காளிதாசன்	καλιντάσα
குறும்பொருளியல்	μικροοικονομία
பூசணிக்காய்	κολοκύθα
கிரீன்வூட்	γκρίνγουντ
பொக்கிஷம்	θησαυρός
பொக்கிஷம்	θησαυρό
வேர்ண்	βερν
வேர்ண்	verne
கொப்புளம்	blister
கொப்புளம்	κυψέλη
ஓணான்	χαμαιλέοντες
ஹேலி	χέιλι
ஹாலோவீன்	απόκριες
அடக்கிக்	κατασταλεί
உரையாடலும்	φλυαρία
காலாவதியான	έληξε
இயோன்	γιον
தியூட்டிரியம்	δευτέριο
லின்ட்சே	λίντσεϊ
பிஸ்கட்	μπισκότο
பிஸ்கட்	μπισκότα
கிவி	ακτινίδιο
சலிப்பு	ανία
சலிப்பு	πλήξη
சலிப்பு	βαρεμάρα
துணைக்கருவிகள்	αξεσουάρ
துணைக்கருவிகள்	εξαρτήματα
டென்னிசன்	ντένισον
பயமுறுத்தும்	τρομακτικό
டிராவிஸ்	travis
டிராவிஸ்	τράβις
பிரீமியம்	premium
பிரீமியம்	ασφάλιστρο
வில்பிரட்	γουίλφρεντ
திணிக்கப்பட்ட	επιβλήθηκαν
திணிக்கப்பட்ட	επέβαλε
திணிக்கப்பட்ட	επιβλήθηκε
சித்தார்த்த	σιντάρτα
ஸ்கோர்செசி	σκορτσέζε
அருளப்பட்ட	διστάσεις
தைரியமாக	γενναίο
தைரியமாக	γενναία
தைரியமாக	γενναίος
தைரியமாக	γενναίοι
போரிக்	βορικό
நினைவூட்டல்	υπενθύμιση
நினைவூட்டல்	υπόμνηση
நினைவூட்டல்	ειδοποίηση
நினைவூட்டல்	συναγερμός
ஹானர்ஸ்	hons
இஸ்காரியோத்து	ισκαριώτης
அனுப்புனர்	πομπό
அனுப்புனர்	πομπός
ஹிஸ்புல்லா	χεζμπολάχ
ஆராத்	arad
