και	og
διαχωρισμός	flækker
διαχωρισμός	delt
διαχωρισμός	opdelt
διαχωρισμός	split
διαχωρισμός	adskillelse
διαχωρισμός	separation
διαχωρισμός	adskillelse
υποτίθεται	angiveligt
υποτίθεται	påstås
υποτίθεται	antageligt
ρίκα	rica
συντομογραφία	forkortelser
συντομογραφία	forkortelse
συντομογραφία	afkortet
συντομογραφία	forkortet
συντομογραφία	forkortede
χόκεϊ	ishockey
χόκεϊ	hockey
ρενέ	renee
ρενέ	rené
ρενέ	rené
ρενέ	rene
στοά	tunnel
στοά	tunnellen
στοά	tunnelen
στοά	indgive
στοά	logen
στοά	galleriet
στοά	galleri
προοδευτική	progressiv
προοδευτική	fremadskridende
προοδευτική	gradvis
προοδευτική	progressive
προοδευτική	progressivt
πραγματικός	ægte
πραγματικός	real
πραγματικός	virkeligt
πραγματικός	rigtig
πραγματικός	virkelig
τορίνο	torino
τορίνο	torino
λαιμό	hals
λαιμό	svælg
λαιμό	halsen
λαιμό	strube
λαιμό	hals
λαιμό	halsen
λαιμό	nakken
λαιμό	nakke
γνωρίσει	mødte
γνωρίσει	met
γνωρίσει	mødt
γνωρίσει	mødtes
γνωρίσει	opfyldt
αναπτύχθηκαν	fremkaldt
αναπτύχθηκαν	udviklede
αναπτύχθηκαν	udviklet
πρεσβεία	ambassade
πρεσβεία	ambassaden
διακήρυξη	proklamation
διακήρυξη	erklæring
διακήρυξη	angivelse
φαντασία	fantasi
φαντασία	fantasien
φαντασία	fiktion
φαντασία	fantasi
φαντασία	fantasier
συνεισφέρει	bidrager
ορεινή	bjerget
ορεινή	bjerg
ορεινή	mountain
αναγνώρισης	identificering
αναγνώρισης	identifikation
χρήσιμη	nyttig
χρήσιμη	brugbar
χρήσιμη	nyttigt
χρήσιμη	nyttige
χρήσιμη	hjælpsom
χρήσιμη	nyttig
χρήσιμη	nyttigt
χρήσιμη	nyttige
καταγράφεται	indspillet
καταγράφεται	optaget
καταγράφεται	registreret
καταγράφεται	indspillede
μειωθεί	mindsket
μειωθεί	nedsatte
μειωθεί	nedsat
μειωθεί	reduceret
μειωθεί	formindsket
επιστήμονας	videnskabsmand
επιστήμονας	forsker
μεταβλητή	variable
μεταβλητή	variabel
μεταβλητή	variablen
βαρκελώνη	barcelona
ιμπραήμ	ibrahim
νικήσει	beat
νικήσει	slået
νικήσει	slå
τρίπολη	tripoli
υποδοχή	slot
υποδοχή	sprække
υποδοχή	sokkel
υποδοχή	modtagelsen
υποδοχή	modtagelse
υποδοχή	reception
υποδοχή	receptionen
λειτουργικά	funktionel
λειτουργικά	funktions
λειτουργικά	funktionelle
λειτουργικά	funktionelt
λειτουργικά	operationelt
λειτουργικά	operationel
λειτουργικά	operationelle
λειτουργικά	operativt
πανίδα	fauna
προοπτική	perspektiverne
προοπτική	udsigter
προοπτική	fremtidsudsigter
προοπτική	perspektiver
προοπτική	udsigterne
προοπτική	udsigter
προοπτική	fremtidsudsigter
προοπτική	perspektiver
προοπτική	udsigterne
προοπτική	overslag
προοπτική	perspektivet
προοπτική	perspektiv
ρουάντα	rwanda
ρουάντα	rwandiske
αστρονόμοι	astronomer
διαδικτυακή	online
αποδείξει	demonstrere
τεστ	test
τεστ	afprøvning
τεστ	prøve
τεστ	prøvning
τεστ	test
τεστ	tests
τεστ	prøvning
κομμουνιστές	kommunisterne
κομμουνιστές	kommunister
κρυφά	hemmeligt
μαγνησίας	magnesia
παραδοσιακές	traditionelle
παραδοσιακές	traditionel
παραδοσιακές	traditionelt
πλάτωνα	platon
σφαίρες	kugler
σφαίρες	kuglerne
σφαίρες	patroner
σφαίρες	ammunition
δοκιμή	test
δοκιμή	afprøvning
δοκιμή	prøve
δοκιμή	prøvning
δοκιμή	test
δοκιμή	afprøvning
δοκιμή	testning
δοκιμή	prøvning
δοκιμή	tester
συμμετέχοντας	deltager
συμμετέχοντας	deltagende
βίκτορ	viktor
βίκτορ	viktor
βίκτορ	victor
διόρισε	udnævnt
διόρισε	udnævnte
διόρισε	udpeget
διόρισε	udnævnes
βλάβη	funktionsfejl
βλάβη	skadet
βλάβη	beskadiget
βλάβη	beskadigede
βλάβη	beskadigelse
βλάβη	skade
βλάβη	skader
σύγχρονοι	synkron
μιχάλη	michele
μνημείων	monumenter
μνημείων	mindesmærker
θετικό	positivt
θετικό	positive
θετικό	positiv
θετικό	bekræftende
λυών	lyon
λυών	lyon
λυών	lyons
υπερβολικά	overdrevet
υπερβολικά	overdreven
καμερούν	cameroun
ολλανδός	nederlandske
ολλανδός	nederlandsk
ολλανδός	hollandske
ολλανδός	hollandsk
ολλανδός	hollænder
οκ	okay
κυκλοφορούν	cirkulerer
κυκλοφορούν	cirkulere
μάιος	may
μάιος	maj
μάιος	kan
λαοί	folkeslag
λαοί	befolkninger
οικονομολόγος	økonom
γκραντ	yde
γκραντ	skænk
γκραντ	tilskud
γκραντ	grant
αρχαιολόγος	arkæolog
αρχαιολόγος	arkæolog
σκάλα	trappe
σκάλα	stigen
σκάλα	stige
σκάλα	trapperne
σκάλα	trapper
σκάλα	trappe
σκάλα	trappen
σκάλα	trappe
οκτώβριος	oktober
μοναστήρια	klostre
ισημερινό	ækvator
μείγμα	bland
μείγμα	mix
μείγμα	blanding
μείγμα	blande
μείγμα	blandingen
μείγμα	blanding
μείγμα	bland
μείγμα	blanding
συγκεντρώσεις	koncentrationer
συγκεντρώσεις	fusioner
συγκεντρώσεις	fusion
τελετές	ritualer
τελετές	ceremonier
χαμηλά	lav
χαμηλά	lavt
χαμηλά	lave
χαμηλά	low
αγρότες	landmænd
αγρότες	landbrugere
αγρότες	landmændene
αγρότες	landbrugerne
υποδομής	infrastruktur
παρακμή	afslå
παρακμή	tilbagegang
παρακμή	forfald
διαγωνισμός	konkurrencen
διαγωνισμός	konkurrence
διαγωνισμός	konkurrencen
διαγωνισμός	konkurrence
διαγωνισμός	contest
τεχνικό	teknisk
τεχνικό	tekniske
αντι	anti
αντίγραφα	dubletter
αντίγραφα	kopierer
αντίγραφα	kopier
αντίγραφα	eksemplarer
μητρική	bundkort
μητρική	forælder
μητρική	forældre
καθεδρικό	katedral
καθεδρικό	katedralen
συνείδηση	samvittighed
συνείδηση	bevidstheden
συνείδηση	bevidsthed
σεργκέι	sergei
σεργκέι	sergej
συμπεριλαμβάνονται	omfattet
συμπεριλαμβάνονται	inkluderet
συμπεριλαμβάνονται	omfattede
συμπεριλαμβάνονται	inkluderede
συμπεριλαμβάνονται	medtaget
υποψήφιο	ansøger
υποψήφιο	kandidat
υποψήφιο	kandidaten
διεργασίες	processer
εκτελέσεις	henrettelser
πρόσκληση	inviterer
πρόσκληση	inviterede
πρόσκληση	invitere
πρόσκληση	invitation
πρόσκληση	opfordring
πρόσκληση	invitationen
πρόσκληση	indbydelse
πρόσκληση	invitation
θεσμός	institution
θεσμός	institutionen
νεκρός	dødt
νεκρός	døde
νεκρός	død
νεκρός	dead
μπρους	bruce
περιστροφής	omdrift
κυριολεκτικά	bogstaveligt
επιθεώρηση	eftersyn
επιθεώρηση	inspektion
επιθεώρηση	besigtigelse
συντελεστές	koefficienter
συντελεστές	bidragydere
συντελεστές	bidragsydere
συντελεστές	faktorer
όμορφη	smukt
όμορφη	smukke
όμορφη	smuk
όμορφη	smukkeste
μαν	mann
διοξείδιο	svovldioxid
διοξείδιο	kuldioxid
γραμματική	grammatik
πριγκιπάτο	fyrstendømmet
αστικό	urban
τριβή	slid
τριβή	gnide
τριβή	gnider
τριβή	gnidninger
τριβή	friktion
εναλλακτικά	alternativt
εναλλακτικά	alternativet
εναλλακτικά	alternativt
εναλλακτικά	alternativ
παράρτημα	bilag
εξελιχθεί	udviklede
εξελιχθεί	udviklet
ομορφιά	skønhed
ομορφιά	beauty
ομορφιά	skønheden
φράγμα	dam
φράγμα	dæmningen
φράγμα	dæmning
φράγμα	dige
φράγμα	barrieren
φράγμα	hindring
φράγμα	barriere
χέρμαν	hermann
χέρμαν	herman
χέρμαν	hermans
χέρμαν	herrmann
σαμ	sam
ισούται	ligemænd
προδοσία	forræderi
προδοσία	forræderi
προδοσία	forræderi
επαναστατική	revolutionerende
επαναστατική	revolutionær
επαναστατική	revolutionære
επαναστατική	oprørsk
σμήνη	flokke
σμήνη	sværme
φράσεις	vendinger
φράσεις	sætninger
ρυθμούς	rytmer
προάστιο	forstad
προάστιο	forstad
προάστιο	forstæder
προάστιο	forstæderne
κατέστρεψε	ødelagt
κατέστρεψε	ruineret
κατέστρεψε	ødelagde
ημερομηνίες	datoer
ημερομηνίες	dadler
επαφές	kontakter
επαφές	kontaktpersoner
επαφές	kontaktlinser
φόντο	baggrund
φόντο	baggrunden
υποχώρηση	tilbagetog
υποχώρηση	retræte
κινδύνων	risici
κινδύνων	farer
κινδύνων	farerne
κινδύνων	risici
ακαδημίες	akademier
προφέρεται	udtalt
προφέρεται	udtales
προφέρεται	udpræget
ιστοσελίδες	hjemmesider
ιστοσελίδες	websteder
ιστοσελίδες	websites
ιστοσελίδες	websider
εχθρούς	fjender
υπόβαθρο	baggrund
υπόβαθρο	baggrunden
νόσος	sygdomme
νόσος	sygdom
χρέη	gæld
παρεμβολή	forstyrrelse
παρεμβολή	indblanding
παρεμβολή	interferens
παρεμβολή	indgreb
αντιόχεια	antioch
ομοσπονδιακό	federal
ομοσπονδιακό	føderale
ομοσπονδιακό	føderal
ομοσπονδιακό	føderalt
ομοσπονδιακό	forbunds
γάλα	mælk
τρόποι	måder
τρόποι	tilstande
τρόποι	manerer
διαφήμιση	reklame
διαφήμιση	reklamer
διαφήμιση	annoncering
έθιμο	brugerdefineret
έθιμο	skik
έθιμο	tilpasset
έθιμο	brugerdefinerede
έθιμο	sædvane
κέρδη	fortjeneste
κέρδη	profit
κέρδη	overskud
κέρδη	gevinst
κέρδη	indtjening
κέρδη	fortjeneste
κέρδη	profit
κέρδη	overskud
κέρδη	gevinst
κέρδη	gevinster
σχηματισμός	dannelse
σχηματισμός	formation
σχηματισμός	stiftelse
ευρύτερο	bredere
ευρύτερο	bredere
σκέψεις	tanker
φιλιππίνες	filippinerne
κύπριοι	cyprioter
κύπριοι	cyprioterne
εκβολές	flodmunding
ιησούς	jesus
παλαιστίνη	palæstina
βαρύτητας	tyngdekraften
βαρύτητας	tyngdekraft
βαρύτητας	tyngde
δόντια	tænderne
δόντια	tænder
χορήγηση	indgivelse
χορήγηση	forvaltning
χορήγηση	administration
εξήγηση	forklaring
ολλανδικά	nederlandske
ολλανδικά	nederlandsk
ολλανδικά	hollandske
ολλανδικά	hollandsk
ολλανδικά	hollænder
γραπτά	skrifter
αθλήτρια	atlet
απόγονοι	afkom
απόγονοι	afkommet
απόγονοι	afkom
απόγονοι	afkommet
απόγονοι	efterkommere
γερουσιαστής	senator
γερουσιαστής	senatoren
σλοβενία	slovenien
παραδόθηκε	leveret
παραδόθηκε	afleveret
παραδόθηκε	leverede
παραδόθηκε	afgivet
παραδόθηκε	leveres
παραδόθηκε	returneret
παραδόθηκε	overgav
παραδόθηκε	overgivet
κολύμβησης	badning
αλγόριθμος	algoritme
ενήλικες	voksne
ενήλικες	voksen
ενήλικες	voksent
ενήλικες	voksne
αντιλήψεις	opfattelser
αντιλήψεις	opfattelse
διπολική	bipolar
ζεύγη	pair
ζεύγη	par
ζεύγη	par
ιππότης	knight
ιππότης	springer
ιππότης	ridder
κλαρκ	clarke
κλαρκ	clark
καταστράφηκαν	udslettet
καταστράφηκαν	ødelagt
καταστράφηκαν	tilintetgjort
καταστράφηκαν	destrueret
μειώθηκε	faldt
μειώθηκε	sænket
μειώθηκε	mindsket
μειώθηκε	nedsat
μειώθηκε	reduceret
μειώθηκε	formindsket
παράγωγα	derivater
ατλαντικού	atlantic
ατλαντικού	atlanterhavet
ατλαντικού	atlanterhav
ατλαντικού	atlantisk
βαλένθια	valencia
παραγωγοί	producenter
παραγωγοί	producenterne
πρωτεΐνες	proteinindhold
πρωτεΐνες	protein
πρωτεΐνες	proteiner
πρωτεΐνες	protein
πρωτεΐνες	proteiner
τρέχει	løber
τρέχει	løbe
τρέχει	kører
τρέχει	løber
εξέφρασε	udtrykt
υγρά	væsker
υγρά	væsker
υγρά	flydende
υγρά	væske
ατμών	dampe
λουτρά	badeværelser
λουτρά	badekar
λουτρά	bade
κεμπέκ	quebec
στρέμματα	hektarer
στρέμματα	hektar
εγκρίθηκε	godkendt
εγκρίθηκε	godkendte
εγκρίθηκε	vedtaget
εγκρίθηκε	adopteret
γενικώς	generelt
υποβρύχιο	ubåden
υποβρύχιο	ubåd
υποβρύχιο	sub
αλιεία	fiskeri
αλιεία	fiskeriet
αλιεία	fiskerier
αλιεία	fiskeri
αλιεία	fiskede
αλιεία	fisker
αλιεία	fiske
ισλανδίας	island
ισλανδίας	islands
κρυσταλλική	krystal
κρυσταλλική	crystal
κρυσταλλική	krystallinsk
αντίοχος	antiochus
φιλολογία	litteratur
φιλολογία	litteraturen
φιλολογία	filologi
παρέμενε	forblevet
παρέμενε	forblev
δεκαπέντε	fifteen
τέκνα	børn
τέκνα	børns
χριστιανισμού	kristendommen
χριστιανισμού	kristendom
μαθηματικοί	matematikere
σοσιαλιστική	socialist
σοσιαλιστική	socialistiske
σοσιαλιστική	socialdemokrat
σοσιαλιστική	socialistisk
διαλέξεις	foredrag
διαλέξεις	forelæsninger
συμφωνίες	handler
συμφωνίες	aftaler
συμφωνίες	overenskomster
συμφωνίες	aftaler
νοέμβριος	november
ενδεικτικά	vejledende
βίλα	villa
βίλα	villaen
άλογο	heste
άλογο	horse
άλογο	hest
απρίλιος	april
σκάνδαλο	skandalen
σκάνδαλο	skandaler
σκάνδαλο	skandale
διάσημη	berømt
διάσημη	berømte
διάσημη	berømtheder
διάσημη	kendt
δώρο	nutiden
δώρο	nuværende
δώρο	nutid
δώρο	gaven
δώρο	gave
ιερέα	præst
ιερέα	feltpræst
άδειες	godkendelser
άδειες	tilladelser
άδειες	licenser
άδειες	tilladelser
οδηγό	chauffør
οδηγό	fører
οδηγό	føreren
οδηγό	driver
οδηγό	vejledningen
οδηγό	guide
οδηγό	vejledning
ίνες	fibre
ίνες	fibre
ίνες	fibre
ίνες	fiber
διακόπηκε	afbrød
διακόπηκε	afbrudt
αρχιπέλαγος	øhav
εξουσίες	beføjelse
εξουσίες	powers
εξουσίες	kræfter
εξουσίες	beføjelser
θεοί	guder
θεοί	guderne
όλγα	olga
θρύλος	legenden
θρύλος	legende
θρύλος	legender
θρύλος	sagn
καλλιέργειες	kulturer
καλλιέργειες	afgrøder
καλλιέργειες	kulturer
τοπία	landskaber
γιόζεφ	josef
προνόμια	privilegium
προνόμια	beføjelser
προνόμια	privilegier
συνταγματάρχη	oberst
αποθήκευση	gemme
αποθήκευση	gem
αποθήκευση	spar
αποθήκευση	oplagring
αποθήκευση	lagring
αποθήκευση	lager
αποθήκευση	opbevaring
μητροπολιτική	metropolitan
πλούταρχος	plutarch
μουσουλμάνους	muslimerne
μουσουλμάνους	muslimer
όραμα	udsyn
όραμα	synet
όραμα	syn
όραμα	vision
όραμα	visioner
λογικό	rimelig
λογικό	rimeligt
λογικό	fornuftigt
λογικό	rimelige
λογικό	fornuftig
λογικό	logisk
λογικό	logiske
λεπτομέρεια	detaljer
λεπτομέρεια	detalje
μουρ	moore
ποικιλίες	sorter
φραντς	franz
ενα	et
ενα	en
ενα	én
ακούγεται	lyde
ακούγεται	lyder
ψυχής	sjælen
ψυχής	sjæl
ψυχής	soul
τζίμι	jimmy
νικολαΐδης	nikolaidis
εμπειρίες	oplevelser
εμπειρίες	erfaringer
κατακτήσεις	erobringer
κατακτήσεις	erobring
κατακτήσεις	erobringer
τσέλσι	chelsea
παρακολουθεί	kigger
παρακολουθεί	ser
ποτάμια	floder
ποτάμια	floderne
ποτάμια	vandløb
ποτάμια	rivers
τόκιο	tokyo
φίλιπ	phillip
φίλιπ	phillip
φίλιπ	philip
φίλιπ	filip
τράπεζες	bankerne
τράπεζες	banks
τράπεζες	banker
τράπεζες	bankers
τράπεζες	banking
τράπεζες	bankvirksomhed
τράπεζες	bankvæsen
αφήγηση	storytelling
αφήγηση	fortælling
τέταρτος	fjerde
νικά	vinder
ανάφλεξης	antændelse
ανάφλεξης	tænding
πόλωση	polarisering
πόλωση	polarisering
σκηνοθέτησε	instrueret
μπαρ	tremmer
μπαρ	stænger
μπαρ	bjælker
μπαρ	barer
μπαρ	bar
διεύθυνσης	styrende
ουαλία	wales
λίγοι	få
πορτρέτο	portræt
φαγητό	levnedsmidler
φαγητό	mad
φαγητό	fødevarer
ουράνιο	uran
κρόνου	saturn
ανακατεύθυνση	omdirigering
ανακατεύθυνση	omdirigere
ανακατεύθυνση	omdirigeret
ανακατεύθυνση	omdirigerer
ανακατεύθυνση	omdirigering
παραγωγές	produktioner
χριστούγεννα	juleaften
χριστούγεννα	jule
χριστούγεννα	julen
χριστούγεννα	jul
χριστούγεννα	christmas
σεβασμό	respekt
σεβασμό	respektere
σεβασμό	respekter
άντερσον	anderson
άντερσον	andersson
διατύπωση	formulering
διατύπωση	ordlyden
διατύπωση	affattelse
διατύπωση	affattelsen
διατύπωση	ordlyd
διατύπωση	formulering
στιβ	steve
απαντήσεις	respons
απαντήσεις	svar
απαντήσεις	svar
απαντήσεις	besvarelser
τορόντο	toronto
λεωφορείο	bus
λεωφορείο	bussen
κοινές	almindelige
κοινές	fælles
κοινές	almindelig
μουσουλμάνων	muslimerne
μουσουλμάνων	muslimer
ελεφαντοστού	elfenben
χάουαρντ	howard
βαθύ	deep
βαθύ	dybe
βαθύ	dyb
βαθύ	dybt
βαθύ	dybtgående
λεκάνη	bækken
λεκάνη	bækkenet
λεκάνη	bækkenet
λεκάνη	bassin
λεκάνη	toiletpapir
λεκάνη	toilet
λεκάνη	toilettet
λεκάνη	wc
μόνοι	alene
σημάδια	ar
σημάδια	mærker
σημάδια	marks
σημάδια	markeringer
σημάδια	mærker
σημάδια	skiltning
σημάδια	skilte
σημάδια	tegn
ελέγχεται	kontrollerede
ελέγχεται	styrede
ελέγχεται	styret
ελέγχεται	kontrolleret
μοναρχία	monarki
κουκ	cook
κουκ	kogning
κουκ	kok
κουκ	kog
κουκ	koge
ταμείο	fonden
ταμείο	fond
εθελοντές	volontører
εθελοντές	frivillige
σκόνη	støv
σκόνη	krudt
σκόνη	pudder
σκόνη	pulver
κάρτα	postkort
κάρτα	kort
κάρτα	card
θεωρητική	teoretisk
αιτίες	årsager
αιτίες	årsagerne
κιβώτιο	box
κιβώτιο	æske
κιβώτιο	rubrik
κιβώτιο	kasse
κιβώτιο	boks
κιβώτιο	kasse
ροζ	pink
ροζ	lyserød
ροζ	lyserødt
ροζ	lyserøde
ροζ	rose
ροζ	steg
πειρατές	piraterne
πειρατές	sørøvere
πειρατές	pirater
εκπροσωπεί	repræsenterer
υποχρέωση	ansvar
υποχρέωση	erstatningsansvar
υποχρέωση	hæftelse
υποχρέωση	pligt
υποχρέωση	forpligtelse
πλούτο	rigdom
πλούτο	rigdomme
πλούτο	velstand
πλούτο	pluto
αντιπαράθεση	konfrontationer
αντιπαράθεση	konfrontation
αντιπαράθεση	polemik
αντιπαράθεση	strid
αντιπαράθεση	kontrovers
αντιπαράθεση	kontroverser
αντιπαράθεση	uenighed
καρολίνα	carolina
συστηματικά	systematisk
συστηματικά	systematiske
συστηματικά	systematisk
συχνές	almindelige
συχνές	fælles
συχνές	almindelig
επικράτηση	fremherskende
επικράτηση	overvægt
επικράτηση	prævalens
θυσία	ofre
θυσία	opofrelse
θυσία	ofring
θυσία	aflivning
θυσία	offer
τοίχο	væg
τοίχο	wall
τοίχο	væggen
τοίχο	mur
ανάγλυφο	præget
αιγυπτιακή	egyptisk
αιγυπτιακή	egyptiske
αποτελεσματικά	effektive
αποτελεσματικά	effektiv
αποτελεσματικά	effektivt
κελσίου	celsius
ινδονησία	indonesien
πορτοκαλί	orange
πορτοκαλί	appelsin
εργοστάσια	fabrikker
παράλληλη	parallelt
παράλληλη	sideløbende
παράλληλη	parallel
παράλληλη	parallelle
χόλιγουντ	hollywood
ημιτελικό	semifinalen
μονοπάτι	path
μονοπάτι	sti
μονοπάτι	stien
μονοπάτι	trail
μονοπάτι	sporet
ιάπωνες	japansk
ιάπωνες	japanerne
ιάπωνες	japaner
ιάπωνες	japanere
ιάπωνες	japanske
μεταναστών	migranter
μεταναστών	indvandrere
αλληλεπίδραση	engagement
αλληλεπίδραση	interaktion
αλληλεπίδραση	forlovelse
αλληλεπίδραση	vekselvirkning
αλληλεπίδραση	interaktion
αλληλεπίδραση	samspil
αλεξίου	alexiou
συνιστά	anbefaler
συνιστά	henstiller
σέρβων	serbere
σέρβων	serberne
τεχνητή	kunstig
τεχνητή	kunstigt
τεχνητή	kunstige
αλίκη	alice
ντέιβ	dave
κατάλογοι	kataloger
κατάλογοι	mapper
κατάλογοι	kataloger
κατάλογοι	lister
κατάλογοι	fortegnelser
τροποποίηση	ændringsforslag
τροποποίηση	ændring
τροποποίηση	ændr
τροποποίηση	modifikation
τροποποίηση	ændring
εύρεση	finde
εύρεση	finder
σκούρο	dark
σκούρο	mørke
σκούρο	mørkt
σκούρο	mørk
απήχηση	rækkevidde
απήχηση	reach
εκκλησιαστικά	kirkelige
ηρώων	helte
βασιλικός	basse
βασιλικός	basilikum
βασιλικός	kongelige
βασιλικός	kongeligt
βασιλικός	royale
βασιλικός	royal
βασιλικός	kongelig
μερικώς	delvist
μερικώς	delvis
μερικώς	delvist
μερικώς	delvis
εισπράξεις	indtægter
εισπράξεις	kvitteringer
λίχτενσταϊν	lichtenstein
περιορισμούς	begrænsninger
περιορισμούς	begrænsninger
περιορισμούς	restriktioner
εκπρόσωποι	repræsentanter
εκπρόσωποι	repræsentanterne
εκπρόσωποι	delegerede
ζάγκρεμπ	zagreb
ρίκο	rico
υποχρεωτική	obligatorisk
υποχρεωτική	obligatoriske
υποχρεωτική	obligatorisk
υποχρεωτική	obligatoriske
υποχρεωτική	obligatorisk
μετονομασία	omdøbe
ιερείς	præsterne
ιερείς	præster
μετακινήθηκε	flyttede
μετακινήθηκε	bevæget
μετακινήθηκε	flyttet
εμπιστοσύνη	tillid
εμπιστοσύνη	tilliden
εμπιστοσύνη	selvtillid
εμπιστοσύνη	selvtilliden
εμπιστοσύνη	tillid
εμπιστοσύνη	stol
εμπιστοσύνη	trust
εμπιστοσύνη	stole
αποσυρθεί	tilbagetrukket
αποσυρθεί	trukket
ενσωμάτωση	iblanding
ενσωμάτωση	integrering
ενσωμάτωση	integration
ενσωμάτωση	integrationen
ενσωμάτωση	integrering
ενσωμάτωση	integrerende
συνοδεύεται	ledsaget
συνοδεύεται	ledsagede
συνοδεύεται	ledsages
μειώνει	sænker
μειώνει	reducerer
μειώνει	mindsker
μειώνει	nedsætter
απογόνους	afkom
απογόνους	afkommet
απογόνους	afkom
απογόνους	afkommet
αβραάμ	avram
αβραάμ	abraham
άρση	løfte
άρση	løft
μαθητή	elev
ουδέτερο	neutral
ουδέτερο	neutralt
ουδέτερο	neutrale
προάστια	forstad
προάστια	forstæder
προάστια	forstæderne
κέβιν	kevin
ιεραρχία	hierarki
ιεραρχία	hierarkiet
φαράγγι	slugten
φαράγγι	kløft
φαράγγι	canyon
συναλλαγές	samhandel
συναλλαγές	bytte
συναλλαγές	handel
συναλλαγές	trade
συναλλαγές	transaktioner
οροφή	loft
οροφή	tag
οροφή	taget
βιομηχανίες	industries
βιομηχανίες	industrier
βιομηχανίες	brancher
μαρί	marie
βορειοδυτική	nordvestlige
βορειοδυτική	nordvest
αρμοδιότητες	ansvar
αρμοδιότητες	ansvarsområder
αρμοδιότητες	kompetencer
αρμοδιότητες	kompetence
κυρίαρχη	fremherskende
κυρίαρχη	dominerende
πετρώματα	klipper
πετρώματα	sten
κλάση	klasse
κλάση	klassen
λείπει	manglende
λείπει	forsvundet
λείπει	savnede
λείπει	savnet
λείπει	mangler
λείπει	savner
ολύμπου	olympus
άντονι	anthony
συμπεράσματα	konklusioner
συμπεράσματα	konklusionerne
τζαμάικα	jamaica
καμπύλη	kurve
βέροια	veria
σωκράτης	socrates
σωκράτης	sokrates
τούρκος	turk
τούρκος	tyrker
τούρκος	tyrkisk
τούρκος	tyrkiske
επισκέφτηκε	besøgte
επισκέφτηκε	besøgt
φήμες	rygterne
φήμες	rygter
φήμες	rygter
τε	tae
βασίλεια	riger
βασίλεια	kongeriger
βασίλεια	riger
τσεχοσλοβακία	tjekkoslovakiet
μεγέθη	størrelser
ταχύτητες	tandhjul
ταχύτητες	gear
ταχύτητες	redskaber
ταχύτητες	hastigheder
εσείς	du
εσείς	dig
περιμένει	ventetid
περιμένει	venter
περιμένει	afventer
περιμένει	vente
νείλου	nilen
νείλου	nil
κυρίαρχο	fremherskende
κυρίαρχο	dominerende
κυρίαρχο	suveræne
κυρίαρχο	suveræn
κυρίαρχο	suverænt
περιστασιακά	lejlighedsvise
περιστασιακά	lejlighedsvis
φυλών	racer
φυλών	avler
πρόκληση	challenge
πρόκληση	udfordring
πρόκληση	udfordringen
λιμάνια	havne
λιμάνια	porte
ελίζαμπεθ	elizabeth
ελίζαμπεθ	elisabeth
φυσικούς	fysikere
ολλανδική	nederlandske
ολλανδική	nederlandsk
ολλανδική	hollandske
ολλανδική	hollandsk
ολλανδική	hollænder
τάουν	towne
αντιγραφή	kopi
αντιγραφή	kopiering
αντιγραφή	kopi
αντιγραφή	kopier
αντιγραφή	kopierer
αντιγραφή	kopiering
κολομβίας	colombianske
κολομβίας	colombias
κολομβίας	columbia
κολομβίας	colombia
τάφοι	grave
τάφοι	graves
τάφοι	grave
τάφοι	gravene
λιούις	lewis
ανέθεσε	bestilt
ανέθεσε	bestilte
κόκκινα	røde
κόκκινα	rødt
κόκκινα	røde
κόκκινα	rød
κόκκινα	red
χριστόφορος	christoffer
χριστόφορος	christopher
γέφυρες	broer
γέφυρες	broerne
φιλελεύθερο	liberale
φιλελεύθερο	liberal
φιλελεύθερο	liberalt
ντέρμπι	derby
αρχηγοί	lederne
αρχηγοί	ledere
σύνοψη	sammenfatning
σύνοψη	sammendrag
σύνοψη	resumé
σύνοψη	resume
σύνοψη	oversigt
διαθέσιμη	tilgængeligt
διαθέσιμη	tilgængelige
διαθέσιμη	tilgængelig
διαθέσιμη	ledige
διαθέσιμη	disponible
υπολείμματα	rester
υπολείμματα	rest
υπολείμματα	rester
υπολείμματα	restprodukter
παρεκκλήσι	kapellet
παρεκκλήσι	kapel
αεροπλάνο	fly
αεροπλάνο	flyvemaskinen
αεροπλάνο	flyvemaskine
αεροπλάνο	fly
αεροπλάνο	flyvemaskine
έρημο	øde
έρημο	ørken
έρημο	ørkenen
έρημο	desert
ρίχτερ	richter
εργαζομένων	arbejdstagere
εργαζομένων	arbejdstagerne
εργαζομένων	arbejdere
προβλέπει	forudser
προβλέπει	forudsiger
συνωμοσία	komplot
συνωμοσία	sammensværgelse
συνωμοσία	konspiration
αναλυτική	analytisk
ισχυρίστηκε	hævdede
ισχυρίστηκε	påstod
ισχυρίστηκε	påstået
ισχυρίστηκε	hævdet
στέγη	tag
στέγη	taget
αυστριακή	østrigske
αυστριακή	østriger
αυστριακή	østrigsk
τάσης	spænding
διαχωρισμό	adskillelse
επεκταθεί	forlænget
επεκταθεί	udvidede
επεκταθεί	udvidet
επεκταθεί	udvidede
επεκταθεί	udvidet
συνταγματάρχης	oberst
αρχηγείο	hovedkontor
αρχηγείο	hovedkvarteret
αρχηγείο	hovedkvarter
αρχηγείο	hovedsædet
αρχηγείο	hovedsæde
αντιπροσωπεύουν	repræsenterer
αντιπροσωπεύουν	repræsentere
νοτιοδυτική	sydvestlige
νοτιοδυτική	sydvest
πιθανότητες	sandsynligheden
πιθανότητες	sandsynlighed
πιθανότητες	chancerne
πιθανότητες	chancer
